Date,EM (EMERGING MARKETS) SMALL GROWTH Small Cap
2010-08-24,984.437
2010-08-25,971.56
2010-08-26,971.72
2010-08-27,970.89
2010-08-30,973.501
2010-08-31,965.824
2010-09-01,983.401
2010-09-02,992.582
2010-09-03,1005.804
2010-09-06,1014.712
2010-09-07,1007.505
2010-09-08,1008.889
2010-09-09,1017.667
2010-09-10,1021.419
2010-09-13,1033.79
2010-09-14,1035.137
2010-09-15,1038.073
2010-09-16,1033.862
2010-09-17,1047.567
2010-09-20,1052.956
2010-09-21,1053.309
2010-09-22,1055.551
2010-09-23,1053.988
2010-09-24,1062.254
2010-09-27,1069.38
2010-09-28,1070.086
2010-09-29,1078.163
2010-09-30,1085.38
2010-10-01,1094.608
2010-10-04,1092.572
2010-10-05,1097.254
2010-10-06,1109.865
2010-10-07,1111.168
2010-10-08,1106.505
2010-10-11,1110.975
2010-10-12,1103.321
2010-10-13,1122.251
2010-10-14,1128.528
2010-10-15,1123.984
2010-10-18,1113.711
2010-10-19,1108.463
2010-10-20,1114.959
2010-10-21,1120.67
2010-10-22,1120.769
2010-10-25,1132.465
2010-10-26,1131.468
2010-10-27,1116.739
2010-10-28,1118.246
2010-10-29,1123.013
2010-11-01,1131.66
2010-11-02,1133.916
2010-11-03,1138.977
2010-11-04,1153.778
2010-11-05,1156.49
2010-11-08,1153.4
2010-11-09,1157.507
2010-11-10,1155.697
2010-11-11,1156.688
2010-11-12,1130.955
2010-11-15,1122.722
2010-11-16,1109.559
2010-11-17,1102.492
2010-11-18,1117.481
2010-11-19,1119.372
2010-11-22,1126.13
2010-11-23,1105.699
2010-11-24,1106.844
2010-11-25,1112.615
2010-11-26,1093.351
2010-11-29,1094.421
2010-11-30,1102.352
2010-12-01,1118.169
2010-12-02,1129.043
2010-12-03,1131.138
2010-12-06,1134.834
2010-12-07,1138.212
2010-12-08,1125.239
2010-12-09,1122.268
2010-12-10,1122.843
2010-12-13,1133.45
2010-12-14,1142.013
2010-12-15,1134.288
2010-12-16,1127.406
2010-12-17,1129.225
2010-12-20,1120.167
2010-12-21,1129.819
2010-12-22,1132.801
2010-12-23,1134.754
2010-12-24,1135.209
2010-12-27,1133.544
2010-12-28,1130.917
2010-12-29,1136.912
2010-12-30,1147.61
2010-12-31,1154.666
2011-01-03,1165.252
2011-01-04,1168.937
2011-01-05,1162.687
2011-01-06,1161.614
2011-01-07,1153.889
2011-01-10,1144.828
2011-01-11,1147.528
2011-01-12,1160.807
2011-01-13,1161.618
2011-01-14,1157.067
2011-01-17,1149.183
2011-01-18,1149.638
2011-01-19,1153.487
2011-01-20,1139.451
2011-01-21,1135.379
2011-01-24,1132.791
2011-01-25,1130.206
2011-01-26,1134.406
2011-01-27,1133.97
2011-01-28,1119.485
2011-01-31,1111.991
2011-02-01,1116.996
2011-02-02,1121.361
2011-02-03,1116.978
2011-02-04,1116.036
2011-02-07,1119.522
2011-02-08,1121.273
2011-02-09,1106.563
2011-02-10,1092.393
2011-02-11,1084.182
2011-02-14,1095.924
2011-02-15,1096.477
2011-02-16,1099.221
2011-02-17,1101.544
2011-02-18,1109.173
2011-02-21,1107.03
2011-02-22,1084.378
2011-02-23,1071.96
2011-02-24,1054.144
2011-02-25,1066.404
2011-02-28,1070.132
2011-03-01,1078.231
2011-03-02,1075.099
2011-03-03,1089.79
2011-03-04,1097.151
2011-03-07,1091.472
2011-03-08,1097.875
2011-03-09,1104.717
2011-03-10,1095.229
2011-03-11,1084.872
2011-03-14,1076.002
2011-03-15,1044.99
2011-03-16,1056.321
2011-03-17,1045.407
2011-03-18,1062.202
2011-03-21,1073.467
2011-03-22,1083.811
2011-03-23,1086.731
2011-03-24,1094.873
2011-03-25,1097.929
2011-03-28,1093.899
2011-03-29,1097.007
2011-03-30,1110.032
2011-03-31,1120.16
2011-04-01,1134.247
2011-04-04,1142.022
2011-04-05,1144.464
2011-04-06,1155.075
2011-04-07,1162.461
2011-04-08,1166.2
2011-04-11,1162.811
2011-04-12,1145.809
2011-04-13,1152.329
2011-04-14,1155.073
2011-04-15,1157.903
2011-04-18,1142.316
2011-04-19,1141.512
2011-04-20,1157.861
2011-04-21,1168.382
2011-04-22,1168.71
2011-04-25,1169.277
2011-04-26,1167.936
2011-04-27,1169.782
2011-04-28,1170.139
2011-04-29,1168.862
2011-05-02,1172.34
2011-05-03,1156.39
2011-05-04,1150.838
2011-05-05,1144.921
2011-05-06,1142.028
2011-05-09,1141.756
2011-05-10,1144.424
2011-05-11,1146.489
2011-05-12,1132.931
2011-05-13,1136.13
2011-05-16,1125.587
2011-05-17,1119.849
2011-05-18,1124.997
2011-05-19,1116.893
2011-05-20,1111.266
2011-05-23,1084.355
2011-05-24,1090.266
2011-05-25,1081.648
2011-05-26,1095.49
2011-05-27,1104.91
2011-05-30,1108.224
2011-05-31,1127.864
2011-06-01,1128.75
2011-06-02,1119.294
2011-06-03,1121.404
2011-06-06,1118.868
2011-06-07,1121.893
2011-06-08,1113.819
2011-06-09,1108.145
2011-06-10,1097.242
2011-06-13,1086.595
2011-06-14,1094.988
2011-06-15,1092.207
2011-06-16,1073.462
2011-06-17,1075.407
2011-06-20,1057.788
2011-06-21,1064.915
2011-06-22,1072.174
2011-06-23,1063.268
2011-06-24,1074.727
2011-06-27,1072.319
2011-06-28,1079.595
2011-06-29,1088.773
2011-06-30,1100.945
2011-07-01,1109.584
2011-07-04,1122.518
2011-07-05,1121.984
2011-07-06,1119.995
2011-07-07,1130.273
2011-07-08,1127.164
2011-07-11,1109.992
2011-07-12,1087.95
2011-07-13,1100.346
2011-07-14,1100.265
2011-07-15,1107.734
2011-07-18,1102.619
2011-07-19,1106.787
2011-07-20,1114.613
2011-07-21,1117.057
2011-07-22,1129.039
2011-07-25,1121.159
2011-07-26,1130.349
2011-07-27,1133.637
2011-07-28,1131.858
2011-07-29,1122.178
2011-08-01,1131.052
2011-08-02,1115.824
2011-08-03,1097.686
2011-08-04,1073.783
2011-08-05,1029.872
2011-08-08,976.406
2011-08-09,953.866
2011-08-10,976.358
2011-08-11,984.131
2011-08-12,990.956
2011-08-15,1008.026
2011-08-16,1019.853
2011-08-17,1021.086
2011-08-18,1002.364
2011-08-19,968.182
2011-08-22,955.093
2011-08-23,970.014
2011-08-24,963.411
2011-08-25,954.931
2011-08-26,949.102
2011-08-29,969.107
2011-08-30,978.708
2011-08-31,993.91
2011-09-01,995.509
2011-09-02,991.945
2011-09-05,968.81
2011-09-06,957.035
2011-09-07,973.332
2011-09-08,973.833
2011-09-09,962.816
2011-09-12,944.474
2011-09-13,936.069
2011-09-14,913.266
2011-09-15,919.052
2011-09-16,936.218
2011-09-19,911.05
2011-09-20,911.418
2011-09-21,907.3
2011-09-22,860.965
2011-09-23,839.838
2011-09-26,806.012
2011-09-27,839.188
2011-09-28,836.808
2011-09-29,840.127
2011-09-30,835.093
2011-10-03,811.501
2011-10-04,794.781
2011-10-05,794.091
2011-10-06,809.871
2011-10-07,827.2
2011-10-10,838.366
2011-10-11,851.294
2011-10-12,865.798
2011-10-13,877.069
2011-10-14,880.488
2011-10-17,893.48
2011-10-18,874.632
2011-10-19,884.612
2011-10-20,861.083
2011-10-21,869.585
2011-10-24,887.625
2011-10-25,891.209
2011-10-26,896.279
2011-10-27,920.77
2011-10-28,929.628
2011-10-31,919.812
2011-11-01,904.721
2011-11-02,909.442
2011-11-03,904.431
2011-11-04,921.49
2011-11-07,921.791
2011-11-08,922.544
2011-11-09,917.195
2011-11-10,890.247
2011-11-11,902.31
2011-11-14,909.223
2011-11-15,899.83
2011-11-16,889.066
2011-11-17,890.642
2011-11-18,877.232
2011-11-21,854.721
2011-11-22,850.195
2011-11-23,828.308
2011-11-24,830.366
2011-11-25,822.27
2011-11-28,836.857
2011-11-29,845.948
2011-11-30,847.177
2011-12-01,867.897
2011-12-02,870.249
2011-12-05,871.801
2011-12-06,861.397
2011-12-07,865.874
2011-12-08,858.182
2011-12-09,850.221
2011-12-12,845.006
2011-12-13,836.156
2011-12-14,829.63
2011-12-15,819.822
2011-12-16,825.709
2011-12-19,804.224
2011-12-20,813.479
2011-12-21,827.285
2011-12-22,827.201
2011-12-23,836.357
2011-12-26,837.377
2011-12-27,831.349
2011-12-28,827.169
2011-12-29,829.304
2011-12-30,834.153
2012-01-02,832.59
2012-01-03,843.094
2012-01-04,844.572
2012-01-05,843.615
2012-01-06,840.87
2012-01-09,843.553
2012-01-10,857.25
2012-01-11,857.826
2012-01-12,860.763
2012-01-13,860.099
2012-01-16,858.646
2012-01-17,874.51
2012-01-18,877.672
2012-01-19,884.753
2012-01-20,885.209
2012-01-23,888.406
2012-01-24,887.082
2012-01-25,888.738
2012-01-26,900.991
2012-01-27,903.115
2012-01-30,900.412
2012-01-31,913.628
2012-02-01,925.184
2012-02-02,940.125
2012-02-03,946.113
2012-02-06,943.622
2012-02-07,943.955
2012-02-08,957.838
2012-02-09,962.971
2012-02-10,957.534
2012-02-13,965.186
2012-02-14,960.979
2012-02-15,972.851
2012-02-16,960.937
2012-02-17,969.079
2012-02-20,975.154
2012-02-21,976.593
2012-02-22,978.251
2012-02-23,975.991
2012-02-24,978.084
2012-02-27,970.064
2012-02-28,979.172
2012-02-29,988.485
2012-03-01,989.264
2012-03-02,994.171
2012-03-05,984.049
2012-03-06,965.515
2012-03-07,965.858
2012-03-08,980.291
2012-03-09,989.567
2012-03-12,980.646
2012-03-13,987.285
2012-03-14,987.572
2012-03-15,987.407
2012-03-16,988.963
2012-03-19,984.297
2012-03-20,975.856
2012-03-21,974.631
2012-03-22,968.999
2012-03-23,967.916
2012-03-26,967.341
2012-03-27,971.656
2012-03-28,966.443
2012-03-29,952.845
2012-03-30,962.514
2012-04-02,965.223
2012-04-03,962.3
2012-04-04,951.036
2012-04-05,948.825
2012-04-06,953.822
2012-04-09,941.761
2012-04-10,936.387
2012-04-11,936.249
2012-04-12,945.581
2012-04-13,952.916
2012-04-16,949.106
2012-04-17,947.792
2012-04-18,949.607
2012-04-19,949.215
2012-04-20,947.507
2012-04-23,936.081
2012-04-24,935.927
2012-04-25,938.466
2012-04-26,940.467
2012-04-27,940.528
2012-04-30,946.222
2012-05-01,946.038
2012-05-02,954.468
2012-05-03,953.674
2012-05-04,951.834
2012-05-07,942.18
2012-05-08,943.246
2012-05-09,930.16
2012-05-10,931.393
2012-05-11,923.816
2012-05-14,906.875
2012-05-15,902.187
2012-05-16,881.238
2012-05-17,882.395
2012-05-18,864.456
2012-05-21,867.4
2012-05-22,877.473
2012-05-23,859.277
2012-05-24,860.079
2012-05-25,860.557
2012-05-28,867.785
2012-05-29,879.155
2012-05-30,866.638
2012-05-31,866.274
2012-06-01,855.672
2012-06-04,833.94
2012-06-05,841.308
2012-06-06,853.072
2012-06-07,859.878
2012-06-08,854.111
2012-06-11,863.87
2012-06-12,861.347
2012-06-13,867.12
2012-06-14,862.377
2012-06-15,870.274
2012-06-18,877.478
2012-06-19,883.045
2012-06-20,888.853
2012-06-21,882.744
2012-06-22,875.281
2012-06-25,869.797
2012-06-26,867.986
2012-06-27,872.731
2012-06-28,868.801
2012-06-29,889.169
2012-07-02,894.903
2012-07-03,906.434
2012-07-04,909.971
2012-07-05,910.047
2012-07-06,905.167
2012-07-09,898.725
2012-07-10,898.94
2012-07-11,899.051
2012-07-12,886.387
2012-07-13,890.594
2012-07-16,889.227
2012-07-17,890.09
2012-07-18,886.106
2012-07-19,894.015
2012-07-20,893.337
2012-07-23,875.42
2012-07-24,873.322
2012-07-25,868.183
2012-07-26,873.746
2012-07-27,885.028
2012-07-30,886.793
2012-07-31,891.539
2012-08-01,896.169
2012-08-02,891.328
2012-08-03,895.45
2012-08-06,903.86
2012-08-07,906.348
2012-08-08,906.661
2012-08-09,913.311
2012-08-10,913.23
2012-08-13,910.946
2012-08-14,914.148
2012-08-15,910.722
2012-08-16,915.047
2012-08-17,915.258
2012-08-20,916.018
2012-08-21,922.663
2012-08-22,920.007
2012-08-23,926.825
2012-08-24,922.87
2012-08-27,919.961
2012-08-28,917.272
2012-08-29,916.99
2012-08-30,912.393
2012-08-31,917.008
2012-09-03,924.348
2012-09-04,922.984
2012-09-05,918.872
2012-09-06,923.013
2012-09-07,934.881
2012-09-10,937.901
2012-09-11,938.946
2012-09-12,943.39
2012-09-13,943.757
2012-09-14,959.427
2012-09-17,958.956
2012-09-18,958.033
2012-09-19,963.528
2012-09-20,955.421
2012-09-21,963.089
2012-09-24,961.731
2012-09-25,964.295
2012-09-26,956.386
2012-09-27,962.112
2012-09-28,970.889
2012-10-01,972.68
2012-10-02,974.659
2012-10-03,974.299
2012-10-04,976.199
2012-10-05,979.149
2012-10-08,968.74
2012-10-09,966.556
2012-10-10,962.815
2012-10-11,963.441
2012-10-12,969.614
2012-10-15,966.961
2012-10-16,972.979
2012-10-17,978.575
2012-10-18,975.946
2012-10-19,970.367
2012-10-22,973.818
2012-10-23,970.621
2012-10-24,975.65
2012-10-25,968.837
2012-10-26,955.668
2012-10-29,946.41
2012-10-30,953.216
2012-10-31,958.029
2012-11-01,963.915
2012-11-02,966.986
2012-11-05,966.527
2012-11-06,972.527
2012-11-07,978.043
2012-11-08,972.288
2012-11-09,973.863
2012-11-12,973.497
2012-11-13,965.033
2012-11-14,962.61
2012-11-15,958.395
2012-11-16,951.648
2012-11-19,957.183
2012-11-20,958.155
2012-11-21,952.871
2012-11-22,956.742
2012-11-23,963.55
2012-11-26,967.249
2012-11-27,967.384
2012-11-28,964.046
2012-11-29,972.392
2012-11-30,974.951
2012-12-03,979.015
2012-12-04,983.519
2012-12-05,985.934
2012-12-06,985.822
2012-12-07,986.217
2012-12-10,987.946
2012-12-11,984.612
2012-12-12,991.588
2012-12-13,995.112
2012-12-14,998.092
2012-12-17,995.791
2012-12-18,997.112
2012-12-19,1000.805
2012-12-20,998.534
2012-12-21,993.072
2012-12-24,998.299
2012-12-25,1000.877
2012-12-26,1004.584
2012-12-27,1010.587
2012-12-28,1016.4
2012-12-31,1017.132
2013-01-01,1017.963
2013-01-02,1032.222
2013-01-03,1036.51
2013-01-04,1038.47
2013-01-07,1047.836
2013-01-08,1045.221
2013-01-09,1051.801
2013-01-10,1052.858
2013-01-11,1051.139
2013-01-14,1057.312
2013-01-15,1051.353
2013-01-16,1047.37
2013-01-17,1042.435
2013-01-18,1050.936
2013-01-21,1050.784
2013-01-22,1050.681
2013-01-23,1047.458
2013-01-24,1044.716
2013-01-25,1041.142
2013-01-28,1033.072
2013-01-29,1039.807
2013-01-30,1041.855
2013-01-31,1042.789
2013-02-01,1048.198
2013-02-04,1050.06
2013-02-05,1047.271
2013-02-06,1049.079
2013-02-07,1047.339
2013-02-08,1046.806
2013-02-11,1045.559
2013-02-12,1045.33
2013-02-13,1050.847
2013-02-14,1054.875
2013-02-15,1058.558
2013-02-18,1058.998
2013-02-19,1058.319
2013-02-20,1063.425
2013-02-21,1051.357
2013-02-22,1054.11
2013-02-25,1053.788
2013-02-26,1045.896
2013-02-27,1054.602
2013-02-28,1061.881
2013-03-01,1064.18
2013-03-04,1056.34
2013-03-05,1067.516
2013-03-06,1075.359
2013-03-07,1074.766
2013-03-08,1079.695
2013-03-11,1080.033
2013-03-12,1075.069
2013-03-13,1069.677
2013-03-14,1070.48
2013-03-15,1070.326
2013-03-18,1057.577
2013-03-19,1059.674
2013-03-20,1060.022
2013-03-21,1061.225
2013-03-22,1057.749
2013-03-25,1063.772
2013-03-26,1065.349
2013-03-27,1068.105
2013-03-28,1070.511
2013-03-29,1073.372
2013-04-01,1070.432
2013-04-02,1068.554
2013-04-03,1068.243
2013-04-04,1064.815
2013-04-05,1057.467
2013-04-08,1047.628
2013-04-09,1051.796
2013-04-10,1060.547
2013-04-11,1069.591
2013-04-12,1067.316
2013-04-15,1059.221
2013-04-16,1062.086
2013-04-17,1064.743
2013-04-18,1063.665
2013-04-19,1072.095
2013-04-22,1075.78
2013-04-23,1073.72
2013-04-24,1081.989
2013-04-25,1087.135
2013-04-26,1084.579
2013-04-29,1090.266
2013-04-30,1095.848
2013-05-01,1096.456
2013-05-02,1096.636
2013-05-03,1100.086
2013-05-06,1106.851
2013-05-07,1114.391
2013-05-08,1122.088
2013-05-09,1121.334
2013-05-10,1114.051
2013-05-13,1108.19
2013-05-14,1109.589
2013-05-15,1111.136
2013-05-16,1112.061
2013-05-17,1111.99
2013-05-20,1113.499
2013-05-21,1115.626
2013-05-22,1114.401
2013-05-23,1093.644
2013-05-24,1099.585
2013-05-27,1106.668
2013-05-28,1112.862
2013-05-29,1107.529
2013-05-30,1100.3
2013-05-31,1091.703
2013-06-03,1078.076
2013-06-04,1078.246
2013-06-05,1068.499
2013-06-06,1059.479
2013-06-07,1055.545
2013-06-10,1052.865
2013-06-11,1035.207
2013-06-12,1036.763
2013-06-13,1023.691
2013-06-14,1031.59
2013-06-17,1031.449
2013-06-18,1032.476
2013-06-19,1031.612
2013-06-20,996.657
2013-06-21,985.843
2013-06-24,960.432
2013-06-25,952.776
2013-06-26,969.919
2013-06-27,984.386
2013-06-28,995.295
2013-07-01,1004.326
2013-07-02,1001.517
2013-07-03,982.48
2013-07-04,988.45
2013-07-05,985.563
2013-07-08,972.089
2013-07-09,976.203
2013-07-10,975.904
2013-07-11,996.425
2013-07-12,1001.312
2013-07-15,1011.156
2013-07-16,1016.896
2013-07-17,1018.855
2013-07-18,1019.976
2013-07-19,1014.241
2013-07-22,1019.457
2013-07-23,1028.234
2013-07-24,1028.401
2013-07-25,1021.02
2013-07-26,1018.936
2013-07-29,1009.785
2013-07-30,1008.675
2013-07-31,1002.051
2013-08-01,1007.445
2013-08-02,1010.329
2013-08-05,1017.245
2013-08-06,1013.086
2013-08-07,1008.487
2013-08-08,1016.605
2013-08-09,1022.308
2013-08-12,1019.997
2013-08-13,1023.338
2013-08-14,1024.267
2013-08-15,1016.344
2013-08-16,1013.464
2013-08-19,1001.15
2013-08-20,981.692
2013-08-21,975.302
2013-08-22,963.506
2013-08-23,973.996
2013-08-26,976.425
2013-08-27,952.311
2013-08-28,943.296
2013-08-29,957.057
2013-08-30,962.909
2013-09-02,973.661
2013-09-03,975.106
2013-09-04,976.482
2013-09-05,980.779
2013-09-06,985.347
2013-09-09,993.853
2013-09-10,1001.273
2013-09-11,1005.746
2013-09-12,1011.079
2013-09-13,1008.358
2013-09-16,1017.556
2013-09-17,1017.105
2013-09-18,1020.23
2013-09-19,1037.916
2013-09-20,1032.527
2013-09-23,1034.439
2013-09-24,1033.712
2013-09-25,1035.018
2013-09-26,1035.299
2013-09-27,1034.588
2013-09-30,1031.757
2013-10-01,1034.883
2013-10-02,1040.454
2013-10-03,1047.325
2013-10-04,1053.567
2013-10-07,1053.026
2013-10-08,1054.882
2013-10-09,1051.835
2013-10-10,1057.996
2013-10-11,1065.104
2013-10-14,1059.961
2013-10-15,1065.995
2013-10-16,1063.867
2013-10-17,1068.103
2013-10-18,1075.788
2013-10-21,1078.029
2013-10-22,1081.766
2013-10-23,1076.055
2013-10-24,1079.273
2013-10-25,1079.108
2013-10-28,1079.613
2013-10-29,1075.298
2013-10-30,1078.02
2013-10-31,1072.262
2013-11-01,1066.114
2013-11-04,1062.643
2013-11-05,1057.825
2013-11-06,1054.593
2013-11-07,1049.379
2013-11-08,1037.83
2013-11-11,1028.445
2013-11-12,1025.485
2013-11-13,1019.365
2013-11-14,1032.411
2013-11-15,1039.891
2013-11-18,1048.935
2013-11-19,1050.508
2013-11-20,1048.983
2013-11-21,1035.856
2013-11-22,1040.141
2013-11-25,1044.017
2013-11-26,1041.456
2013-11-27,1045.067
2013-11-28,1048.438
2013-11-29,1053.949
2013-12-02,1053.702
2013-12-03,1048.398
2013-12-04,1047.195
2013-12-05,1046.013
2013-12-06,1047.533
2013-12-09,1048.403
2013-12-10,1048.457
2013-12-11,1040.246
2013-12-12,1033.141
2013-12-13,1034.241
2013-12-16,1029.6
2013-12-17,1026.369
2013-12-18,1028.868
2013-12-19,1022.677
2013-12-20,1022.271
2013-12-23,1023.262
2013-12-24,1028.409
2013-12-25,1027.689
2013-12-26,1024.808
2013-12-27,1032.051
2013-12-30,1040.327
2013-12-31,1043.933
2014-01-01,1044.106
2014-01-02,1040.823
2014-01-03,1040.786
2014-01-06,1035.894
2014-01-07,1038.266
2014-01-08,1044.989
2014-01-09,1039.223
2014-01-10,1044.835
2014-01-13,1051.754
2014-01-14,1048.153
2014-01-15,1051.129
2014-01-16,1052.194
2014-01-17,1051.596
2014-01-20,1050.807
2014-01-21,1050.814
2014-01-22,1050.601
2014-01-23,1044.372
2014-01-24,1033.743
2014-01-27,1016.11
2014-01-28,1021.837
2014-01-29,1025.023
2014-01-30,1024.717
2014-01-31,1025.713
2014-02-03,1021.685
2014-02-04,1017.425
2014-02-05,1016.133
2014-02-06,1023.971
2014-02-07,1032.891
2014-02-10,1037.763
2014-02-11,1043.059
2014-02-12,1051.102
2014-02-13,1048.521
2014-02-14,1054.047
2014-02-17,1061.292
2014-02-18,1057.722
2014-02-19,1060.107
2014-02-20,1052.898
2014-02-21,1060.097
2014-02-24,1059.528
2014-02-25,1057.423
2014-02-26,1061.222
2014-02-27,1066.072
2014-02-28,1070.313
2014-03-03,1065.348
2014-03-04,1073.196
2014-03-05,1082.055
2014-03-06,1097.538
2014-03-07,1093.474
2014-03-10,1086.843
2014-03-11,1094.079
2014-03-12,1082.103
2014-03-13,1085.721
2014-03-14,1077.385
2014-03-17,1079.214
2014-03-18,1087.118
2014-03-19,1088.452
2014-03-20,1076.905
2014-03-21,1077.431
2014-03-24,1074.538
2014-03-25,1072.514
2014-03-26,1080.471
2014-03-27,1076.22
2014-03-28,1080.969
2014-03-31,1090.483
2014-04-01,1103.121
2014-04-02,1110.77
2014-04-03,1107.89
2014-04-04,1110.567
2014-04-07,1100.884
2014-04-08,1103.524
2014-04-09,1110.126
2014-04-10,1113.966
2014-04-11,1105.392
2014-04-14,1099.817
2014-04-15,1094.364
2014-04-16,1099.682
2014-04-17,1105.191
2014-04-18,1107.186
2014-04-21,1106.525
2014-04-22,1108.029
2014-04-23,1105.789
2014-04-24,1103.789
2014-04-25,1092.395
2014-04-28,1089.499
2014-04-29,1095.659
2014-04-30,1092.211
2014-05-01,1092.918
2014-05-02,1101.26
2014-05-05,1102.379
2014-05-06,1103.753
2014-05-07,1101.138
2014-05-08,1098.296
2014-05-09,1092.8
2014-05-12,1097.421
2014-05-13,1102.058
2014-05-14,1105.719
2014-05-15,1104.359
2014-05-16,1101.382
2014-05-19,1104.575
2014-05-20,1101.585
2014-05-21,1104.004
2014-05-22,1116.387
2014-05-23,1120.781
2014-05-26,1121.296
2014-05-27,1119.316
2014-05-28,1121.563
2014-05-29,1121.48
2014-05-30,1123.172
2014-06-02,1119.367
2014-06-03,1117.82
2014-06-04,1116.923
2014-06-05,1122.478
2014-06-06,1128.053
2014-06-09,1132.394
2014-06-10,1135.414
2014-06-11,1137.229
2014-06-12,1139.923
2014-06-13,1135.768
2014-06-16,1132.954
2014-06-17,1129.92
2014-06-18,1127.039
2014-06-19,1133.415
2014-06-20,1131.417
2014-06-23,1124.444
2014-06-24,1129.38
2014-06-25,1128.294
2014-06-26,1134.788
2014-06-27,1136.6
2014-06-30,1143.661
2014-07-01,1146.068
2014-07-02,1151.265
2014-07-03,1155.991
2014-07-04,1159.422
2014-07-07,1157.725
2014-07-08,1156.083
2014-07-09,1154.101
2014-07-10,1157.378
2014-07-11,1149.964
2014-07-14,1157.828
2014-07-15,1159.539
2014-07-16,1157.616
2014-07-17,1156.41
2014-07-18,1155.256
2014-07-21,1159.658
2014-07-22,1165.272
2014-07-23,1167.202
2014-07-24,1167.583
2014-07-25,1167.167
2014-07-28,1162.659
2014-07-29,1153.484
2014-07-30,1151.588
2014-07-31,1144.088
2014-08-01,1139.56
2014-08-04,1145.924
2014-08-05,1145.269
2014-08-06,1135.84
2014-08-07,1129.23
2014-08-08,1127.029
2014-08-11,1138.304
2014-08-12,1138.978
2014-08-13,1147.305
2014-08-14,1151.085
2014-08-15,1149.781
2014-08-18,1151.485
2014-08-19,1160.388
2014-08-20,1156.578
2014-08-21,1155.439
2014-08-22,1163.28
2014-08-25,1167.292
2014-08-26,1169.797
2014-08-27,1174.848
2014-08-28,1172.69
2014-08-29,1176.679
2014-09-01,1180.219
2014-09-02,1178.765
2014-09-03,1183.302
2014-09-04,1186.085
2014-09-05,1187.804
2014-09-08,1189.082
2014-09-09,1183.133
2014-09-10,1178.534
2014-09-11,1173.491
2014-09-12,1167.076
2014-09-15,1162.412
2014-09-16,1155.795
2014-09-17,1163.005
2014-09-18,1158.604
2014-09-19,1167.222
2014-09-22,1157.075
2014-09-23,1152.541
2014-09-24,1154.309
2014-09-25,1147.181
2014-09-26,1142.205
2014-09-29,1129.166
2014-09-30,1130.769
2014-10-01,1126.807
2014-10-02,1126.18
2014-10-03,1127.19
2014-10-06,1131.898
2014-10-07,1130.642
2014-10-08,1121.825
2014-10-09,1125.423
2014-10-10,1111.951
2014-10-13,1095.447
2014-10-14,1094.921
2014-10-15,1087.1
2014-10-16,1077.26
2014-10-17,1081.826
2014-10-20,1089.658
2014-10-21,1093.31
2014-10-22,1100.917
2014-10-23,1099.189
2014-10-24,1096.191
2014-10-27,1085.877
2014-10-28,1098.545
2014-10-29,1108.61
2014-10-30,1105.792
2014-10-31,1107.854
2014-11-03,1104.612
2014-11-04,1101.053
2014-11-05,1095.181
2014-11-06,1084.953
2014-11-07,1082.887
2014-11-10,1087.936
2014-11-11,1089.571
2014-11-12,1088.096
2014-11-13,1089.593
2014-11-14,1089.356
2014-11-17,1081.411
2014-11-18,1083.186
2014-11-19,1086.487
2014-11-20,1087.139
2014-11-21,1093.663
2014-11-24,1094.071
2014-11-25,1093.291
2014-11-26,1094.628
2014-11-27,1093.394
2014-11-28,1087.69
2014-12-01,1073.838
2014-12-02,1078.146
2014-12-03,1081.227
2014-12-04,1081.395
2014-12-05,1079.12
2014-12-08,1066.523
2014-12-09,1057.726
2014-12-10,1060.357
2014-12-11,1051.5
2014-12-12,1048.63
2014-12-15,1037.91
2014-12-16,1025.967
2014-12-17,1024.557
2014-12-18,1032.45
2014-12-19,1037.946
2014-12-22,1042.626
2014-12-23,1037.714
2014-12-24,1041.165
2014-12-25,1040.67
2014-12-26,1042.781
2014-12-29,1047.882
2014-12-30,1049.815
2014-12-31,1057.734
2015-01-01,1058.029
2015-01-02,1056.708
2015-01-05,1051.175
2015-01-06,1044.525
2015-01-07,1047.882
2015-01-08,1058.219
2015-01-09,1065.563
2015-01-12,1065.356
2015-01-13,1068.266
2015-01-14,1066.832
2015-01-15,1068.938
2015-01-16,1065.553
2015-01-19,1061.035
2015-01-20,1063.955
2015-01-21,1073.326
2015-01-22,1079.8
2015-01-23,1085.251
2015-01-26,1085.361
2015-01-27,1089.804
2015-01-28,1093.661
2015-01-29,1085.967
2015-01-30,1080.625
2015-02-02,1077.741
2015-02-03,1087.009
2015-02-04,1089.246
2015-02-05,1089.685
2015-02-06,1086.185
2015-02-09,1076.681
2015-02-10,1075.461
2015-02-11,1075.853
2015-02-12,1079.843
2015-02-13,1093.372
2015-02-16,1090.206
2015-02-17,1088.849
2015-02-18,1092.923
2015-02-19,1094.084
2015-02-20,1094.334
2015-02-23,1094.339
2015-02-24,1101.861
2015-02-25,1106.472
2015-02-26,1106.843
2015-02-27,1109.334
2015-03-02,1109.334
2015-03-03,1108.646
2015-03-04,1104.323
2015-03-05,1106.507
2015-03-06,1105.678
2015-03-09,1095.848
2015-03-10,1084.45
2015-03-11,1078.035
2015-03-12,1086.253
2015-03-13,1081.205
2015-03-16,1079.884
2015-03-17,1081.855
2015-03-18,1083.526
2015-03-19,1092.956
2015-03-20,1100.397
2015-03-23,1103.4
2015-03-24,1107.808
