Date,EM (EMERGING MARKETS) SMALL GROWTH Small Cap
2005-11-08,536.334
2005-11-09,540.271
2005-11-10,542.958
2005-11-11,546.728
2005-11-14,546.229
2005-11-15,545.867
2005-11-16,547.701
2005-11-17,553.006
2005-11-18,555.895
2005-11-21,556.297
2005-11-22,552.338
2005-11-23,561.273
2005-11-24,564.197
2005-11-25,566.692
2005-11-28,569.994
2005-11-29,568.283
2005-11-30,573.54
2005-12-01,576.524
2005-12-02,580.238
2005-12-05,585.475
2005-12-06,588.044
2005-12-07,583.951
2005-12-08,582.566
2005-12-09,584.478
2005-12-12,589.012
2005-12-13,592.206
2005-12-14,594.088
2005-12-15,594.534
2005-12-16,593.063
2005-12-19,597.053
2005-12-20,596.187
2005-12-21,599.557
2005-12-22,597.141
2005-12-23,601.043
2005-12-26,602.226
2005-12-27,602.326
2005-12-28,604.298
2005-12-29,611.769
2005-12-30,614.09
2006-01-02,616.782
2006-01-03,628.604
2006-01-04,638.686
2006-01-05,644.437
2006-01-06,648.67
2006-01-09,657.975
2006-01-10,656.074
2006-01-11,656.956
2006-01-12,658.168
2006-01-13,657.767
2006-01-16,662.648
2006-01-17,655.143
2006-01-18,642.439
2006-01-19,649.534
2006-01-20,642.957
2006-01-23,633.085
2006-01-24,643.168
2006-01-25,649.464
2006-01-26,653.951
2006-01-27,658.858
2006-01-30,658.056
2006-01-31,660.522
2006-02-01,657.863
2006-02-02,655.471
2006-02-03,650.539
2006-02-06,655.981
2006-02-07,653.463
2006-02-08,646.225
2006-02-09,650.605
2006-02-10,655.157
2006-02-13,649.913
2006-02-14,653.377
2006-02-15,653.231
2006-02-16,657.508
2006-02-17,662.324
2006-02-20,664.777
2006-02-21,663.165
2006-02-22,658.987
2006-02-23,663.172
2006-02-24,666.242
2006-02-27,669.461
2006-02-28,667.114
2006-03-01,673.397
2006-03-02,676.985
2006-03-03,669.715
2006-03-06,668.919
2006-03-07,654.011
2006-03-08,648.383
2006-03-09,651.301
2006-03-10,655.338
2006-03-13,660.857
2006-03-14,660.436
2006-03-15,667.163
2006-03-16,670.471
2006-03-17,672.638
2006-03-20,675.976
2006-03-21,669.771
2006-03-22,667.197
2006-03-23,666.804
2006-03-24,666.823
2006-03-27,669.67
2006-03-28,665.975
2006-03-29,668.554
2006-03-30,676.657
2006-03-31,683.623
2006-04-03,692.806
2006-04-04,699.387
2006-04-05,703.83
2006-04-06,709.823
2006-04-07,707.993
2006-04-10,707.956
2006-04-11,707.272
2006-04-12,705.025
2006-04-13,708.131
2006-04-14,711.93
2006-04-17,714.301
2006-04-18,719.14
2006-04-19,724.453
2006-04-20,724.118
2006-04-21,726.514
2006-04-24,726.88
2006-04-25,722.292
2006-04-26,727.349
2006-04-27,727.161
2006-04-28,728.681
2006-05-01,732.227
2006-05-02,736.743
2006-05-03,741.756
2006-05-04,743.479
2006-05-05,745.849
2006-05-08,751.809
2006-05-09,750.869
2006-05-10,752.465
2006-05-11,752.866
2006-05-12,742.369
2006-05-15,715.956
2006-05-16,711.199
2006-05-17,714.226
2006-05-18,695.486
2006-05-19,691.774
2006-05-22,665.027
2006-05-23,668.266
2006-05-24,657.316
2006-05-25,654.047
2006-05-26,666.082
2006-05-29,669.967
2006-05-30,665.383
2006-05-31,662.343
2006-06-01,659.748
2006-06-02,664.573
2006-06-05,653.72
2006-06-06,643.266
2006-06-07,626.499
2006-06-08,600.392
2006-06-09,608.676
2006-06-12,602.834
2006-06-13,581.065
2006-06-14,583.16
2006-06-15,588.751
2006-06-16,602.638
2006-06-19,599.0
2006-06-20,588.496
2006-06-21,587.354
2006-06-22,593.228
2006-06-23,589.723
2006-06-26,588.299
2006-06-27,592.23
2006-06-28,592.317
2006-06-29,603.292
2006-06-30,623.383
2006-07-03,630.364
2006-07-04,634.555
2006-07-05,623.972
2006-07-06,626.467
2006-07-07,628.639
2006-07-10,633.808
2006-07-11,632.267
2006-07-12,632.094
2006-07-13,620.793
2006-07-14,611.221
2006-07-17,598.406
2006-07-18,598.318
2006-07-19,601.842
2006-07-20,615.842
2006-07-21,612.913
2006-07-24,612.348
2006-07-25,618.983
2006-07-26,621.145
2006-07-27,631.149
2006-07-28,632.369
2006-07-31,632.338
2006-08-01,627.412
2006-08-02,631.279
2006-08-03,631.085
2006-08-04,634.181
2006-08-07,631.481
2006-08-08,636.763
2006-08-09,642.314
2006-08-10,644.038
2006-08-11,644.176
2006-08-14,643.731
2006-08-15,646.165
2006-08-16,653.096
2006-08-17,655.831
2006-08-18,652.722
2006-08-21,644.638
2006-08-22,647.052
2006-08-23,644.591
2006-08-24,642.038
2006-08-25,643.07
2006-08-28,641.415
2006-08-29,647.542
2006-08-30,654.088
2006-08-31,655.051
2006-09-01,657.912
2006-09-04,666.342
2006-09-05,666.946
2006-09-06,663.526
2006-09-07,659.841
2006-09-08,662.663
2006-09-11,655.701
2006-09-12,655.782
2006-09-13,659.179
2006-09-14,660.005
2006-09-15,663.894
2006-09-18,673.939
2006-09-19,672.967
2006-09-20,671.948
2006-09-21,671.122
2006-09-22,664.186
2006-09-25,665.611
2006-09-26,667.337
2006-09-27,671.528
2006-09-28,672.256
2006-09-29,673.067
2006-10-02,674.904
2006-10-03,677.085
2006-10-04,674.543
2006-10-05,679.979
2006-10-06,679.896
2006-10-09,671.993
2006-10-10,676.974
2006-10-11,676.917
2006-10-12,681.704
2006-10-13,690.58
2006-10-16,692.78
2006-10-17,690.252
2006-10-18,693.692
2006-10-19,695.079
2006-10-20,699.661
2006-10-23,700.124
2006-10-24,700.406
2006-10-25,702.106
2006-10-26,708.856
2006-10-27,708.146
2006-10-30,704.682
2006-10-31,712.044
2006-11-01,721.804
2006-11-02,724.226
2006-11-03,730.751
2006-11-06,732.205
2006-11-07,737.613
2006-11-08,734.387
2006-11-09,737.764
2006-11-10,738.033
2006-11-13,735.44
2006-11-14,739.581
2006-11-15,739.416
2006-11-16,742.736
2006-11-17,740.323
2006-11-20,739.688
2006-11-21,745.225
2006-11-22,755.073
2006-11-23,759.258
2006-11-24,761.893
2006-11-27,762.821
2006-11-28,756.132
2006-11-29,764.067
2006-11-30,771.765
2006-12-01,775.383
2006-12-04,777.668
2006-12-05,780.544
2006-12-06,783.085
2006-12-07,783.989
2006-12-08,780.018
2006-12-11,775.944
2006-12-12,768.901
2006-12-13,770.276
2006-12-14,780.552
2006-12-15,784.341
2006-12-18,786.3
2006-12-19,778.19
2006-12-20,786.814
2006-12-21,785.101
2006-12-22,787.182
2006-12-25,787.472
2006-12-26,787.364
2006-12-27,793.328
2006-12-28,798.289
2006-12-29,802.525
2007-01-01,802.878
2007-01-02,811.509
2007-01-03,809.511
2007-01-04,800.747
2007-01-05,793.078
2007-01-08,786.404
2007-01-09,785.921
2007-01-10,778.824
2007-01-11,781.052
2007-01-12,789.798
2007-01-15,798.035
2007-01-16,798.744
2007-01-17,801.45
2007-01-18,805.782
2007-01-19,804.061
2007-01-22,804.87
2007-01-23,804.78
2007-01-24,811.682
2007-01-25,809.821
2007-01-26,805.432
2007-01-29,799.698
2007-01-30,800.139
2007-01-31,800.318
2007-02-01,808.923
2007-02-02,815.71
2007-02-05,819.377
2007-02-06,826.258
2007-02-07,828.573
2007-02-08,829.761
2007-02-09,832.054
2007-02-12,825.143
2007-02-13,826.205
2007-02-14,836.018
2007-02-15,840.129
2007-02-16,842.537
2007-02-19,845.381
2007-02-20,843.199
2007-02-21,844.795
2007-02-22,848.815
2007-02-23,847.032
2007-02-26,852.056
2007-02-27,836.02
2007-02-28,822.972
2007-03-01,814.439
2007-03-02,809.709
2007-03-05,773.621
2007-03-06,790.218
2007-03-07,794.966
2007-03-08,810.708
2007-03-09,815.273
2007-03-12,824.609
2007-03-13,822.177
2007-03-14,808.969
2007-03-15,821.214
2007-03-16,821.85
2007-03-19,828.635
2007-03-20,833.637
2007-03-21,841.821
2007-03-22,852.357
2007-03-23,855.857
2007-03-26,860.111
2007-03-27,857.854
2007-03-28,850.338
2007-03-29,860.337
2007-03-30,866.53
2007-04-02,868.043
2007-04-03,878.343
2007-04-04,885.736
2007-04-05,890.44
2007-04-06,892.445
2007-04-09,897.688
2007-04-10,899.985
2007-04-11,899.803
2007-04-12,901.517
2007-04-13,905.058
2007-04-16,914.268
2007-04-17,909.51
2007-04-18,912.805
2007-04-19,905.755
2007-04-20,920.571
2007-04-23,923.318
2007-04-24,927.221
2007-04-25,930.198
2007-04-26,929.466
2007-04-27,923.79
2007-04-30,919.027
2007-05-01,918.822
2007-05-02,924.086
2007-05-03,930.159
2007-05-04,941.792
2007-05-07,948.473
2007-05-08,943.5
2007-05-09,946.888
2007-05-10,948.548
2007-05-11,949.578
2007-05-14,956.067
2007-05-15,948.731
2007-05-16,956.989
2007-05-17,959.154
2007-05-18,960.727
2007-05-21,968.694
2007-05-22,971.988
2007-05-23,978.083
2007-05-24,972.736
2007-05-25,976.745
2007-05-28,982.901
2007-05-29,987.812
2007-05-30,980.583
2007-05-31,1000.0
2007-06-01,1007.002
2007-06-04,1008.287
2007-06-05,1009.389
2007-06-06,1001.793
2007-06-07,1006.335
2007-06-08,997.493
2007-06-11,1002.449
2007-06-12,1005.896
2007-06-13,1006.737
2007-06-14,1020.557
2007-06-15,1031.793
2007-06-18,1043.156
2007-06-19,1046.166
2007-06-20,1043.334
2007-06-21,1045.884
2007-06-22,1048.225
2007-06-25,1043.0
2007-06-26,1037.118
2007-06-27,1032.056
2007-06-28,1043.124
2007-06-29,1048.736
2007-07-02,1060.959
2007-07-03,1076.617
2007-07-04,1082.85
2007-07-05,1087.436
2007-07-06,1093.037
2007-07-09,1106.144
2007-07-10,1108.791
2007-07-11,1109.253
2007-07-12,1119.387
2007-07-13,1125.585
2007-07-16,1119.35
2007-07-17,1124.359
2007-07-18,1123.82
2007-07-19,1132.002
2007-07-20,1145.577
2007-07-23,1158.258
2007-07-24,1158.387
2007-07-25,1160.439
2007-07-26,1143.535
2007-07-27,1110.835
2007-07-30,1110.196
2007-07-31,1133.556
2007-08-01,1099.588
2007-08-02,1100.615
2007-08-03,1104.3
2007-08-06,1083.023
2007-08-07,1084.281
2007-08-08,1110.283
2007-08-09,1109.057
2007-08-10,1080.313
2007-08-13,1077.098
2007-08-14,1057.703
2007-08-15,1030.672
2007-08-16,957.799
2007-08-17,949.951
2007-08-20,993.721
2007-08-21,987.476
2007-08-22,1004.157
2007-08-23,1024.49
2007-08-24,1033.58
2007-08-27,1047.231
2007-08-28,1045.885
2007-08-29,1044.208
2007-08-30,1054.673
2007-08-31,1075.783
2007-09-03,1082.836
2007-09-04,1079.806
2007-09-05,1074.972
2007-09-06,1083.452
2007-09-07,1082.917
2007-09-10,1072.132
2007-09-11,1078.975
2007-09-12,1079.078
2007-09-13,1083.008
2007-09-14,1091.71
2007-09-17,1082.809
2007-09-18,1086.481
2007-09-19,1103.665
2007-09-20,1106.516
2007-09-21,1122.529
2007-09-24,1126.298
2007-09-25,1123.831
2007-09-26,1131.963
2007-09-27,1148.719
2007-09-28,1156.689
2007-10-01,1167.239
2007-10-02,1179.536
2007-10-03,1178.578
2007-10-04,1176.644
2007-10-05,1184.302
2007-10-08,1179.967
2007-10-09,1181.619
2007-10-10,1196.435
2007-10-11,1210.737
2007-10-12,1202.677
2007-10-15,1210.748
2007-10-16,1202.587
2007-10-17,1202.514
2007-10-18,1208.23
2007-10-19,1196.45
2007-10-22,1166.675
2007-10-23,1196.482
2007-10-24,1191.267
2007-10-25,1204.707
2007-10-26,1226.258
2007-10-29,1244.341
2007-10-30,1240.292
2007-10-31,1246.83
2007-11-01,1244.783
2007-11-02,1231.835
2007-11-05,1225.842
2007-11-06,1237.292
2007-11-07,1231.783
2007-11-08,1203.675
2007-11-09,1195.761
2007-11-12,1148.896
2007-11-13,1152.566
2007-11-14,1177.286
2007-11-15,1161.667
2007-11-16,1154.655
2007-11-19,1143.55
2007-11-20,1139.67
2007-11-21,1104.178
2007-11-22,1093.289
2007-11-23,1080.203
2007-11-26,1092.86
2007-11-27,1084.365
2007-11-28,1090.8
2007-11-29,1105.853
2007-11-30,1135.933
2007-12-03,1141.51
2007-12-04,1150.683
2007-12-05,1162.29
2007-12-06,1164.167
2007-12-07,1166.353
2007-12-10,1160.335
2007-12-11,1161.635
2007-12-12,1159.88
2007-12-13,1142.239
2007-12-14,1130.612
2007-12-17,1089.743
2007-12-18,1085.976
2007-12-19,1091.695
2007-12-20,1080.56
2007-12-21,1088.382
2007-12-24,1106.869
2007-12-25,1109.703
2007-12-26,1114.015
2007-12-27,1125.768
2007-12-28,1139.087
2007-12-31,1146.538
2008-01-01,1148.87
2008-01-02,1144.874
2008-01-03,1141.986
2008-01-04,1144.845
2008-01-07,1127.898
2008-01-08,1125.625
2008-01-09,1126.257
2008-01-10,1120.746
2008-01-11,1115.815
2008-01-14,1112.26
2008-01-15,1100.312
2008-01-16,1063.836
2008-01-17,1057.824
2008-01-18,1051.376
2008-01-21,996.004
2008-01-22,950.437
2008-01-23,957.707
2008-01-24,970.475
2008-01-25,996.35
2008-01-28,972.263
2008-01-29,982.143
2008-01-30,972.198
2008-01-31,971.584
2008-02-01,983.404
2008-02-04,1001.426
2008-02-05,996.015
2008-02-06,984.961
2008-02-07,977.686
2008-02-08,974.797
2008-02-11,962.058
2008-02-12,966.773
2008-02-13,970.168
2008-02-14,993.678
2008-02-15,999.071
2008-02-18,1007.545
2008-02-19,1019.803
2008-02-20,1004.572
2008-02-21,1018.871
2008-02-22,1015.81
2008-02-25,1022.672
2008-02-26,1031.042
2008-02-27,1045.391
2008-02-28,1048.542
2008-02-29,1044.014
2008-03-03,1019.714
2008-03-04,1018.696
2008-03-05,1019.338
2008-03-06,1023.65
2008-03-07,1003.845
2008-03-10,974.179
2008-03-11,987.291
2008-03-12,994.102
2008-03-13,967.07
2008-03-14,957.911
2008-03-17,915.794
2008-03-18,923.101
2008-03-19,924.477
2008-03-20,917.409
2008-03-21,923.67
2008-03-24,939.003
2008-03-25,960.955
2008-03-26,965.251
2008-03-27,964.984
2008-03-28,972.933
2008-03-31,970.017
2008-04-01,967.539
2008-04-02,980.258
2008-04-03,981.62
2008-04-04,983.436
2008-04-07,995.511
2008-04-08,991.007
2008-04-09,989.923
2008-04-10,998.163
2008-04-11,999.148
2008-04-14,990.225
2008-04-15,995.033
2008-04-16,1005.112
2008-04-17,1008.724
2008-04-18,1008.863
2008-04-21,1017.64
2008-04-22,1020.71
2008-04-23,1027.365
2008-04-24,1023.016
2008-04-25,1023.146
2008-04-28,1022.85
2008-04-29,1014.518
2008-04-30,1021.203
2008-05-01,1020.989
2008-05-02,1035.423
2008-05-05,1038.097
2008-05-06,1034.233
2008-05-07,1029.133
2008-05-08,1018.182
2008-05-09,1014.734
2008-05-12,1010.696
2008-05-13,1014.439
2008-05-14,1014.048
2008-05-15,1022.545
2008-05-16,1032.452
2008-05-19,1036.422
2008-05-20,1025.994
2008-05-21,1023.878
2008-05-22,1020.476
2008-05-23,1010.63
2008-05-26,994.537
2008-05-27,996.796
2008-05-28,993.908
2008-05-29,997.051
2008-05-30,997.931
2008-06-02,997.045
2008-06-03,992.349
2008-06-04,986.416
2008-06-05,989.638
2008-06-06,989.91
2008-06-09,976.638
2008-06-10,953.834
2008-06-11,948.667
2008-06-12,933.976
2008-06-13,931.811
2008-06-16,937.715
2008-06-17,944.361
2008-06-18,944.752
2008-06-19,932.811
2008-06-20,923.182
2008-06-23,906.888
2008-06-24,899.46
2008-06-25,908.236
2008-06-26,903.882
2008-06-27,883.788
2008-06-30,873.979
2008-07-01,852.067
2008-07-02,849.783
2008-07-03,838.971
2008-07-04,833.651
2008-07-07,836.676
2008-07-08,821.656
2008-07-09,833.196
2008-07-10,835.132
2008-07-11,845.282
2008-07-14,843.742
2008-07-15,820.303
2008-07-16,815.487
2008-07-17,825.585
2008-07-18,821.348
2008-07-21,831.723
2008-07-22,835.958
2008-07-23,856.138
2008-07-24,859.33
2008-07-25,853.502
2008-07-28,855.517
2008-07-29,845.191
2008-07-30,852.441
2008-07-31,849.216
2008-08-01,842.356
2008-08-04,830.847
2008-08-05,822.051
2008-08-06,830.081
2008-08-07,829.11
2008-08-08,823.863
2008-08-11,824.344
2008-08-12,816.771
2008-08-13,814.162
2008-08-14,816.817
2008-08-15,808.611
2008-08-18,797.656
2008-08-19,787.985
2008-08-20,794.426
2008-08-21,787.496
2008-08-22,784.918
2008-08-25,780.133
2008-08-26,772.557
2008-08-27,780.72
2008-08-28,781.213
2008-08-29,785.859
2008-09-01,767.639
2008-09-02,759.06
2008-09-03,751.346
2008-09-04,743.154
2008-09-05,728.067
2008-09-08,750.761
2008-09-09,729.759
2008-09-10,723.464
2008-09-11,703.921
2008-09-12,710.589
2008-09-15,687.752
2008-09-16,650.523
2008-09-17,643.629
2008-09-18,624.181
2008-09-19,659.702
2008-09-22,667.968
2008-09-23,661.479
2008-09-24,661.949
2008-09-25,658.935
2008-09-26,645.743
2008-09-29,622.391
2008-09-30,616.274
2008-10-01,620.678
2008-10-02,607.48
2008-10-03,602.317
2008-10-06,553.109
2008-10-07,540.178
2008-10-08,499.372
2008-10-09,500.123
2008-10-10,477.34
2008-10-13,495.764
2008-10-14,520.015
2008-10-15,496.12
2008-10-16,460.87
2008-10-17,458.434
2008-10-20,461.532
2008-10-21,456.171
2008-10-22,430.635
2008-10-23,413.853
2008-10-24,387.632
2008-10-27,366.283
2008-10-28,378.651
2008-10-29,385.129
2008-10-30,411.983
2008-10-31,421.968
2008-11-03,439.01
2008-11-04,451.911
2008-11-05,457.019
2008-11-06,429.492
2008-11-07,435.802
2008-11-10,444.601
2008-11-11,428.714
2008-11-12,416.502
2008-11-13,405.489
2008-11-14,408.228
2008-11-17,399.669
2008-11-18,386.002
2008-11-19,381.212
2008-11-20,362.322
2008-11-21,366.885
2008-11-24,369.36
2008-11-25,377.23
2008-11-26,382.147
2008-11-27,391.933
2008-11-28,393.226
2008-12-01,388.286
2008-12-02,378.903
2008-12-03,380.831
2008-12-04,379.848
2008-12-05,377.263
2008-12-08,394.747
2008-12-09,397.434
2008-12-10,410.885
2008-12-11,418.313
2008-12-12,409.421
2008-12-15,418.931
2008-12-16,423.358
2008-12-17,429.342
2008-12-18,441.324
2008-12-19,440.315
2008-12-22,433.52
2008-12-23,424.097
2008-12-24,425.942
2008-12-25,427.011
2008-12-26,426.198
2008-12-29,430.151
2008-12-30,438.651
2008-12-31,440.71
2009-01-01,442.75
2009-01-02,443.216
2009-01-05,451.031
2009-01-06,456.067
2009-01-07,455.129
2009-01-08,441.749
2009-01-09,442.005
2009-01-12,432.009
2009-01-13,430.822
2009-01-14,430.586
2009-01-15,416.68
2009-01-16,426.258
2009-01-19,426.002
2009-01-20,416.677
2009-01-21,414.205
2009-01-22,413.561
2009-01-23,408.132
2009-01-26,411.004
2009-01-27,412.168
2009-01-28,418.532
2009-01-29,417.016
2009-01-30,416.321
2009-02-02,411.126
2009-02-03,416.034
2009-02-04,420.981
2009-02-05,419.321
2009-02-06,428.494
2009-02-09,432.036
2009-02-10,431.982
2009-02-11,430.513
2009-02-12,425.33
2009-02-13,434.477
2009-02-16,432.126
2009-02-17,416.332
2009-02-18,414.702
2009-02-19,416.525
2009-02-20,405.236
2009-02-23,410.505
2009-02-24,404.305
2009-02-25,404.892
2009-02-26,404.71
2009-02-27,402.523
2009-03-02,386.371
2009-03-03,385.65
2009-03-04,395.003
2009-03-05,391.883
2009-03-06,394.189
2009-03-09,393.871
2009-03-10,401.888
2009-03-11,408.402
2009-03-12,409.529
2009-03-13,415.995
2009-03-16,425.302
2009-03-17,429.172
2009-03-18,431.829
2009-03-19,439.184
2009-03-20,438.942
2009-03-23,452.463
2009-03-24,454.849
2009-03-25,460.254
2009-03-26,469.35
2009-03-27,467.54
2009-03-30,450.488
2009-03-31,459.296
2009-04-01,468.863
2009-04-02,489.208
2009-04-03,491.747
2009-04-06,500.224
2009-04-07,499.802
2009-04-08,495.672
2009-04-09,514.912
2009-04-10,519.181
2009-04-13,527.001
2009-04-14,533.157
2009-04-15,535.217
2009-04-16,538.258
2009-04-17,529.653
2009-04-20,527.106
2009-04-21,529.301
2009-04-22,535.631
2009-04-23,543.651
2009-04-24,552.479
2009-04-27,542.405
2009-04-28,528.81
2009-04-29,542.168
2009-04-30,564.314
2009-05-01,564.271
2009-05-04,585.453
2009-05-05,588.89
2009-05-06,598.613
2009-05-07,607.061
2009-05-08,618.84
2009-05-11,620.509
2009-05-12,618.908
2009-05-13,621.093
2009-05-14,614.607
2009-05-15,624.837
2009-05-18,638.522
2009-05-19,652.001
2009-05-20,665.331
2009-05-21,663.824
2009-05-22,673.176
2009-05-25,681.321
2009-05-26,668.679
2009-05-27,678.611
2009-05-28,680.673
2009-05-29,688.838
2009-06-01,709.75
2009-06-02,707.044
2009-06-03,707.257
2009-06-04,707.916
2009-06-05,713.363
2009-06-08,698.394
2009-06-09,691.94
2009-06-10,700.926
2009-06-11,704.826
2009-06-12,704.592
2009-06-15,684.96
2009-06-16,683.326
2009-06-17,674.397
2009-06-18,669.854
2009-06-19,678.306
2009-06-22,672.856
2009-06-23,660.813
2009-06-24,674.254
2009-06-25,680.352
2009-06-26,690.009
2009-06-29,689.269
2009-06-30,686.013
2009-07-01,695.198
2009-07-02,694.08
2009-07-03,698.972
2009-07-06,689.994
2009-07-07,694.673
2009-07-08,682.694
2009-07-09,686.12
2009-07-10,679.989
2009-07-13,661.81
2009-07-14,676.588
2009-07-15,697.913
2009-07-16,701.343
2009-07-17,711.186
2009-07-20,730.118
2009-07-21,733.643
2009-07-22,732.793
2009-07-23,740.47
2009-07-24,743.652
2009-07-27,754.44
2009-07-28,762.044
2009-07-29,753.049
2009-07-30,758.397
2009-07-31,767.194
2009-08-03,784.756
2009-08-04,781.145
2009-08-05,773.975
2009-08-06,772.914
2009-08-07,768.699
2009-08-10,771.701
2009-08-11,770.432
2009-08-12,767.462
2009-08-13,783.087
2009-08-14,779.849
2009-08-17,750.112
2009-08-18,751.724
2009-08-19,747.213
2009-08-20,756.927
2009-08-21,762.945
2009-08-24,779.084
2009-08-25,777.025
2009-08-26,775.928
2009-08-27,769.416
2009-08-28,774.5
2009-08-31,769.611
2009-09-01,772.974
2009-09-02,765.177
2009-09-03,774.759
2009-09-04,783.737
2009-09-07,794.406
2009-09-08,799.563
2009-09-09,797.411
2009-09-10,797.823
2009-09-11,806.571
2009-09-14,800.863
2009-09-15,809.235
2009-09-16,822.917
2009-09-17,827.904
2009-09-18,834.357
2009-09-21,831.839
2009-09-22,837.7
2009-09-23,831.928
2009-09-24,828.415
2009-09-25,830.663
2009-09-28,823.698
2009-09-29,829.163
2009-09-30,832.257
2009-10-01,829.164
2009-10-02,822.432
2009-10-05,829.031
2009-10-06,842.711
2009-10-07,848.457
2009-10-08,855.469
2009-10-09,858.77
2009-10-12,865.783
2009-10-13,868.104
2009-10-14,884.28
2009-10-15,882.671
2009-10-16,880.388
2009-10-19,889.358
2009-10-20,886.607
2009-10-21,884.957
2009-10-22,876.119
2009-10-23,882.527
2009-10-26,878.169
2009-10-27,862.596
2009-10-28,843.238
2009-10-29,838.869
2009-10-30,838.022
2009-11-02,832.839
2009-11-03,824.27
2009-11-04,845.113
2009-11-05,847.455
2009-11-06,855.701
2009-11-09,871.126
2009-11-10,870.375
2009-11-11,878.407
2009-11-12,873.952
2009-11-13,879.154
2009-11-16,891.603
2009-11-17,885.746
2009-11-18,889.956
2009-11-19,881.977
2009-11-20,881.449
2009-11-23,889.787
2009-11-24,888.936
2009-11-25,894.818
2009-11-26,880.955
2009-11-27,862.941
2009-11-30,878.899
2009-12-01,894.457
2009-12-02,904.129
2009-12-03,908.744
2009-12-04,908.354
2009-12-07,909.168
2009-12-08,905.514
2009-12-09,902.906
2009-12-10,901.025
2009-12-11,911.705
2009-12-14,915.202
2009-12-15,912.487
2009-12-16,912.073
2009-12-17,901.191
2009-12-18,898.49
2009-12-21,898.462
2009-12-22,903.076
2009-12-23,908.537
2009-12-24,918.063
2009-12-25,919.045
2009-12-28,924.232
2009-12-29,928.423
2009-12-30,933.18
2009-12-31,940.25
2010-01-01,940.25
2010-01-04,957.382
2010-01-05,965.464
2010-01-06,973.289
2010-01-07,967.924
2010-01-08,975.589
2010-01-11,985.515
2010-01-12,982.921
2010-01-13,978.446
2010-01-14,988.808
2010-01-15,990.078
2010-01-18,992.54
2010-01-19,986.997
2010-01-20,977.198
2010-01-21,962.299
2010-01-22,944.079
2010-01-25,935.718
2010-01-26,910.031
2010-01-27,894.338
2010-01-28,907.355
2010-01-29,902.876
2010-02-01,903.353
2010-02-02,905.99
2010-02-03,917.57
2010-02-04,902.576
2010-02-05,869.148
2010-02-08,862.872
2010-02-09,874.464
2010-02-10,881.917
2010-02-11,889.523
2010-02-12,893.17
2010-02-15,894.458
2010-02-16,900.048
2010-02-17,908.939
2010-02-18,905.73
2010-02-19,897.159
2010-02-22,905.193
2010-02-23,904.91
2010-02-24,901.735
2010-02-25,892.331
2010-02-26,903.242
2010-03-01,913.302
2010-03-02,923.732
2010-03-03,932.388
2010-03-04,930.405
2010-03-05,941.503
2010-03-08,952.279
2010-03-09,950.269
2010-03-10,955.098
2010-03-11,952.641
2010-03-12,954.893
2010-03-15,945.691
2010-03-16,952.795
2010-03-17,965.91
2010-03-18,966.802
2010-03-19,969.507
2010-03-22,964.687
2010-03-23,967.383
2010-03-24,966.751
2010-03-25,965.887
2010-03-26,969.808
2010-03-29,977.498
2010-03-30,979.573
2010-03-31,981.851
2010-04-01,990.852
2010-04-02,991.473
2010-04-05,995.927
2010-04-06,1000.175
2010-04-07,1005.658
2010-04-08,1000.921
2010-04-09,1009.748
2010-04-12,1009.752
2010-04-13,1001.857
2010-04-14,1011.713
2010-04-15,1017.02
2010-04-16,1007.841
2010-04-19,982.278
2010-04-20,996.367
2010-04-21,1007.241
2010-04-22,1004.292
2010-04-23,1007.416
2010-04-26,1016.053
2010-04-27,1007.331
2010-04-28,994.436
2010-04-29,999.678
2010-04-30,1001.958
2010-05-03,992.878
2010-05-04,981.044
2010-05-05,959.234
2010-05-06,936.637
2010-05-07,915.111
2010-05-10,951.677
2010-05-11,944.327
2010-05-12,947.838
2010-05-13,959.436
2010-05-14,952.872
2010-05-17,928.803
2010-05-18,928.199
2010-05-19,902.279
2010-05-20,871.444
2010-05-21,864.194
2010-05-24,868.807
2010-05-25,829.123
2010-05-26,848.801
2010-05-27,876.776
2010-05-28,891.584
2010-05-31,897.426
2010-06-01,884.502
2010-06-02,882.717
2010-06-03,899.978
2010-06-04,894.708
2010-06-07,871.533
2010-06-08,875.65
2010-06-09,874.626
2010-06-10,884.299
2010-06-11,893.66
2010-06-14,908.292
2010-06-15,913.202
2010-06-16,917.225
2010-06-17,921.944
2010-06-18,927.105
2010-06-21,947.967
2010-06-22,943.099
2010-06-23,937.504
2010-06-24,936.873
2010-06-25,928.779
2010-06-28,934.227
2010-06-29,911.827
2010-06-30,910.976
2010-07-01,903.973
2010-07-02,905.293
2010-07-05,907.789
2010-07-06,919.739
2010-07-07,917.45
2010-07-08,929.104
2010-07-09,938.053
2010-07-12,940.047
2010-07-13,940.116
2010-07-14,948.147
2010-07-15,946.719
2010-07-16,941.693
2010-07-19,936.523
2010-07-20,942.131
2010-07-21,949.76
2010-07-22,954.682
2010-07-23,959.691
2010-07-26,961.902
2010-07-27,964.244
2010-07-28,966.835
2010-07-29,970.022
2010-07-30,972.095
2010-08-02,987.962
2010-08-03,988.018
2010-08-04,989.459
2010-08-05,988.492
2010-08-06,993.034
2010-08-09,999.343
2010-08-10,989.373
2010-08-11,974.339
2010-08-12,971.864
2010-08-13,981.513
2010-08-16,984.945
2010-08-17,993.243
2010-08-18,996.589
2010-08-19,1000.2
2010-08-20,996.372
