Date,SPAIN SMID GROWTH SMID (Small+Mid Cap)
2010-09-20,486.248
2010-09-21,491.111
2010-09-22,495.281
2010-09-23,493.04
2010-09-24,503.301
2010-09-27,500.45
2010-09-28,502.257
2010-09-29,501.506
2010-09-30,503.705
2010-10-01,505.918
2010-10-04,499.801
2010-10-05,514.646
2010-10-06,521.988
2010-10-07,522.902
2010-10-08,524.816
2010-10-11,523.571
2010-10-12,518.615
2010-10-13,532.436
2010-10-14,538.091
2010-10-15,538.471
2010-10-18,538.555
2010-10-19,529.841
2010-10-20,535.912
2010-10-21,543.803
2010-10-22,541.759
2010-10-25,544.621
2010-10-26,537.685
2010-10-27,530.567
2010-10-28,537.932
2010-10-29,540.651
2010-11-01,538.881
2010-11-02,546.333
2010-11-03,541.143
2010-11-04,548.428
2010-11-05,533.062
2010-11-08,526.426
2010-11-09,533.064
2010-11-10,521.267
2010-11-11,513.719
2010-11-12,512.74
2010-11-15,517.636
2010-11-16,500.784
2010-11-17,505.165
2010-11-18,511.577
2010-11-19,512.478
2010-11-22,500.935
2010-11-23,487.151
2010-11-24,488.663
2010-11-25,482.762
2010-11-26,473.552
2010-11-29,459.784
2010-11-30,452.521
2010-12-01,469.47
2010-12-02,483.884
2010-12-03,495.597
2010-12-06,490.264
2010-12-07,493.866
2010-12-08,492.355
2010-12-09,494.006
2010-12-10,494.203
2010-12-13,504.344
2010-12-14,506.621
2010-12-15,501.127
2010-12-16,496.375
2010-12-17,489.406
2010-12-20,490.179
2010-12-21,497.576
2010-12-22,496.651
2010-12-23,493.849
2010-12-24,495.795
2010-12-27,487.841
2010-12-28,487.813
2010-12-29,489.704
2010-12-30,491.294
2010-12-31,496.232
2011-01-03,495.183
2011-01-04,492.392
2011-01-05,485.132
2011-01-06,478.389
2011-01-07,471.461
2011-01-10,467.75
2011-01-11,475.608
2011-01-12,492.291
2011-01-13,505.116
2011-01-14,505.902
2011-01-17,503.227
2011-01-18,514.019
2011-01-19,518.406
2011-01-20,513.066
2011-01-21,523.777
2011-01-24,526.652
2011-01-25,525.785
2011-01-26,527.543
2011-01-27,533.112
2011-01-28,528.125
2011-01-31,533.217
2011-02-01,543.056
2011-02-02,549.229
2011-02-03,541.546
2011-02-04,539.847
2011-02-07,544.953
2011-02-08,550.033
2011-02-09,549.037
2011-02-10,538.833
2011-02-11,536.233
2011-02-14,533.973
2011-02-15,534.128
2011-02-16,538.072
2011-02-17,540.973
2011-02-18,538.823
2011-02-21,528.592
2011-02-22,526.684
2011-02-23,526.955
2011-02-24,528.367
2011-02-25,532.895
2011-02-28,536.779
2011-03-01,540.341
2011-03-02,537.832
2011-03-03,541.325
2011-03-04,544.649
2011-03-07,549.406
2011-03-08,547.121
2011-03-09,552.039
2011-03-10,538.173
2011-03-11,536.031
2011-03-14,537.056
2011-03-15,529.259
2011-03-16,520.008
2011-03-17,528.464
2011-03-18,536.759
2011-03-21,547.731
2011-03-22,551.018
2011-03-23,551.777
2011-03-24,562.805
2011-03-25,557.236
2011-03-28,559.292
2011-03-29,559.556
2011-03-30,563.39
2011-03-31,559.528
2011-04-01,561.286
2011-04-04,567.765
2011-04-05,562.35
2011-04-06,575.633
2011-04-07,571.72
2011-04-08,578.417
2011-04-11,577.44
2011-04-12,573.98
2011-04-13,580.088
2011-04-14,575.716
2011-04-15,573.985
2011-04-18,554.277
2011-04-19,562.177
2011-04-20,581.716
2011-04-21,586.53
2011-04-22,586.53
2011-04-25,586.107
2011-04-26,592.922
2011-04-27,597.885
2011-04-28,608.218
2011-04-29,607.5
2011-05-02,615.918
2011-05-03,606.975
2011-05-04,599.901
2011-05-05,588.651
2011-05-06,589.251
2011-05-09,574.054
2011-05-10,579.998
2011-05-11,580.632
2011-05-12,574.845
2011-05-13,570.108
2011-05-16,572.825
2011-05-17,563.537
2011-05-18,565.702
2011-05-19,571.324
2011-05-20,564.176
2011-05-23,549.6
2011-05-24,554.594
2011-05-25,555.695
2011-05-26,555.009
2011-05-27,564.176
2011-05-30,566.456
2011-05-31,577.056
2011-06-01,579.293
2011-06-02,577.687
2011-06-03,579.401
2011-06-06,577.022
2011-06-07,579.363
2011-06-08,570.563
2011-06-09,570.581
2011-06-10,555.977
2011-06-13,556.476
2011-06-14,568.598
2011-06-15,554.997
2011-06-16,544.078
2011-06-17,552.641
2011-06-20,545.332
2011-06-21,555.575
2011-06-22,555.766
2011-06-23,533.209
2011-06-24,526.315
2011-06-27,532.314
2011-06-28,537.559
2011-06-29,550.845
2011-06-30,568.895
2011-07-01,570.332
2011-07-04,573.874
2011-07-05,565.779
2011-07-06,555.713
2011-07-07,564.081
2011-07-08,553.27
2011-07-11,532.119
2011-07-12,525.92
2011-07-13,539.673
2011-07-14,533.466
2011-07-15,527.039
2011-07-18,516.931
2011-07-19,534.203
2011-07-20,540.227
2011-07-21,552.437
2011-07-22,556.634
2011-07-25,552.699
2011-07-26,554.873
2011-07-27,543.728
2011-07-28,539.591
2011-07-29,544.1
2011-08-01,522.278
2011-08-02,510.501
2011-08-03,508.807
2011-08-04,487.01
2011-08-05,485.646
2011-08-08,469.529
2011-08-09,468.239
2011-08-10,454.257
2011-08-11,472.004
2011-08-12,488.067
2011-08-15,496.941
2011-08-16,489.93
2011-08-17,495.448
2011-08-18,469.949
2011-08-19,468.146
2011-08-22,474.56
2011-08-23,475.918
2011-08-24,485.421
2011-08-25,482.896
2011-08-26,478.665
2011-08-29,496.181
2011-08-30,497.978
2011-08-31,510.66
2011-09-01,506.167
2011-09-02,494.012
2011-09-05,477.948
2011-09-06,472.067
2011-09-07,483.334
2011-09-08,486.639
2011-09-09,462.791
2011-09-12,448.12
2011-09-13,450.523
2011-09-14,458.041
2011-09-15,473.249
2011-09-16,474.992
2011-09-19,465.12
2011-09-20,472.747
2011-09-21,465.77
2011-09-22,438.781
2011-09-23,437.342
2011-09-26,440.059
2011-09-27,461.234
2011-09-28,461.165
2011-09-29,466.002
2011-09-30,456.88
2011-10-03,446.956
2011-10-04,433.211
2011-10-05,440.639
2011-10-06,456.851
2011-10-07,462.171
2011-10-10,477.987
2011-10-11,478.34
2011-10-12,491.743
2011-10-13,488.796
2011-10-14,498.884
2011-10-17,488.995
2011-10-18,489.503
2011-10-19,493.002
2011-10-20,480.873
2011-10-21,499.273
2011-10-24,503.563
2011-10-25,500.935
2011-10-26,498.297
2011-10-27,523.736
2011-10-28,521.64
2011-10-31,503.652
2011-11-01,475.744
2011-11-02,484.7
2011-11-03,489.183
2011-11-04,485.494
2011-11-07,487.245
2011-11-08,489.284
2011-11-09,471.065
2011-11-10,466.569
2011-11-11,482.043
2011-11-14,469.332
2011-11-15,463.688
2011-11-16,466.986
2011-11-17,463.191
2011-11-18,464.779
2011-11-21,449.69
2011-11-22,444.57
2011-11-23,434.41
2011-11-24,431.423
2011-11-25,429.142
2011-11-28,447.206
2011-11-29,449.924
2011-11-30,469.639
2011-12-01,469.329
2011-12-02,472.111
2011-12-05,479.278
2011-12-06,473.596
2011-12-07,471.785
2011-12-08,461.664
2011-12-09,469.655
2011-12-12,454.676
2011-12-13,449.779
2011-12-14,438.203
2011-12-15,442.66
2011-12-16,444.043
2011-12-19,445.362
2011-12-20,454.556
2011-12-21,450.769
2011-12-22,455.046
2011-12-23,457.684
2011-12-26,457.684
2011-12-27,459.609
2011-12-28,450.597
2011-12-29,453.527
2011-12-30,458.569
2012-01-02,465.822
2012-01-03,470.835
2012-01-04,463.101
2012-01-05,452.519
2012-01-06,451.687
2012-01-09,453.449
2012-01-10,457.593
2012-01-11,454.249
2012-01-12,461.132
2012-01-13,457.301
2012-01-16,457.785
2012-01-17,463.929
2012-01-18,464.564
2012-01-19,471.004
2012-01-20,470.482
2012-01-23,477.737
2012-01-24,476.365
2012-01-25,474.664
2012-01-26,488.216
2012-01-27,486.286
2012-01-30,478.538
2012-01-31,480.985
2012-02-01,495.981
2012-02-02,496.095
2012-02-03,500.537
2012-02-06,497.941
2012-02-07,503.81
2012-02-08,504.35
2012-02-09,504.48
2012-02-10,499.422
2012-02-13,499.928
2012-02-14,498.438
2012-02-15,492.096
2012-02-16,480.826
2012-02-17,486.264
2012-02-20,496.515
2012-02-21,493.45
2012-02-22,490.543
2012-02-23,488.744
2012-02-24,497.47
2012-02-27,498.682
2012-02-28,503.252
2012-02-29,501.606
2012-03-01,504.045
2012-03-02,499.885
2012-03-05,498.375
2012-03-06,483.184
2012-03-07,483.111
2012-03-08,495.99
2012-03-09,487.277
2012-03-12,484.264
2012-03-13,491.68
2012-03-14,488.649
2012-03-15,490.765
2012-03-16,492.147
2012-03-19,499.528
2012-03-20,498.479
2012-03-21,492.791
2012-03-22,490.402
2012-03-23,492.353
2012-03-26,495.778
2012-03-27,492.106
2012-03-28,481.097
2012-03-29,479.03
2012-03-30,488.751
2012-04-02,490.485
2012-04-03,481.606
2012-04-04,465.078
2012-04-05,462.077
2012-04-06,462.077
2012-04-09,462.342
2012-04-10,453.964
2012-04-11,462.731
2012-04-12,468.552
2012-04-13,454.421
2012-04-16,452.553
2012-04-17,465.46
2012-04-18,457.036
2012-04-19,458.168
2012-04-20,463.983
2012-04-23,450.286
2012-04-24,467.317
2012-04-25,472.011
2012-04-26,472.665
2012-04-27,478.829
2012-04-30,474.48
2012-05-01,474.103
2012-05-02,468.145
2012-05-03,469.606
2012-05-04,462.163
2012-05-07,463.271
2012-05-08,455.693
2012-05-09,447.273
2012-05-10,449.845
2012-05-11,450.737
2012-05-14,436.988
2012-05-15,429.269
2012-05-16,418.419
2012-05-17,412.228
2012-05-18,416.452
2012-05-21,421.311
2012-05-22,428.788
2012-05-23,411.498
2012-05-24,413.633
2012-05-25,413.366
2012-05-28,408.565
2012-05-29,405.362
2012-05-30,394.003
2012-05-31,389.424
2012-06-01,384.798
2012-06-04,390.471
2012-06-05,392.741
2012-06-06,399.72
2012-06-07,406.532
2012-06-08,405.859
2012-06-11,407.514
2012-06-12,403.803
2012-06-13,409.186
2012-06-14,413.886
2012-06-15,416.132
2012-06-18,412.567
2012-06-19,418.332
2012-06-20,422.817
2012-06-21,420.392
2012-06-22,417.25
2012-06-25,408.505
2012-06-26,404.71
2012-06-27,413.823
2012-06-28,409.948
2012-06-29,434.255
2012-07-02,437.426
2012-07-03,440.515
2012-07-04,436.954
2012-07-05,428.671
2012-07-06,421.26
2012-07-09,418.33
2012-07-10,422.352
2012-07-11,422.145
2012-07-12,416.205
2012-07-13,422.419
2012-07-16,423.91
2012-07-17,424.005
2012-07-18,429.921
2012-07-19,434.863
2012-07-20,419.042
2012-07-23,410.02
2012-07-24,407.978
2012-07-25,411.243
2012-07-26,429.158
2012-07-27,438.084
2012-07-30,438.337
2012-07-31,446.599
2012-08-01,441.311
2012-08-02,428.914
2012-08-03,444.273
2012-08-06,454.282
2012-08-07,452.272
2012-08-08,442.232
2012-08-09,440.238
2012-08-10,435.75
2012-08-13,434.566
2012-08-14,437.391
2012-08-15,437.994
2012-08-16,449.847
2012-08-17,448.068
2012-08-20,444.64
2012-08-21,453.857
2012-08-22,450.859
2012-08-23,452.42
2012-08-24,451.242
2012-08-27,453.579
2012-08-28,453.274
2012-08-29,456.204
2012-08-30,453.096
2012-08-31,459.818
2012-09-03,455.67
2012-09-04,455.121
2012-09-05,456.848
2012-09-06,465.734
2012-09-07,469.704
2012-09-10,470.002
2012-09-11,475.262
2012-09-12,477.858
2012-09-13,480.489
2012-09-14,494.05
2012-09-17,497.397
2012-09-18,494.287
2012-09-19,499.172
2012-09-20,498.09
2012-09-21,510.269
2012-09-24,501.922
2012-09-25,504.9
2012-09-26,485.81
2012-09-27,487.966
2012-09-28,487.875
2012-10-01,496.639
2012-10-02,504.027
2012-10-03,503.73
2012-10-04,509.373
2012-10-05,514.493
2012-10-08,507.835
2012-10-09,502.555
2012-10-10,499.789
2012-10-11,503.36
2012-10-12,500.319
2012-10-15,500.303
2012-10-16,505.771
2012-10-17,511.561
2012-10-18,509.921
2012-10-19,502.434
2012-10-22,502.98
2012-10-23,495.615
2012-10-24,499.898
2012-10-25,505.078
2012-10-26,503.5
2012-10-29,504.674
2012-10-30,508.85
2012-10-31,511.043
2012-11-01,510.985
2012-11-02,511.768
2012-11-05,506.146
2012-11-06,506.448
2012-11-07,502.529
2012-11-08,497.578
2012-11-09,499.932
2012-11-12,498.23
2012-11-13,500.424
2012-11-14,495.528
2012-11-15,494.079
2012-11-16,487.27
2012-11-19,493.124
2012-11-20,496.138
2012-11-21,493.433
2012-11-22,498.142
2012-11-23,500.099
2012-11-26,499.204
2012-11-27,501.156
2012-11-28,494.299
2012-11-29,499.143
2012-11-30,493.762
2012-12-03,494.741
2012-12-04,498.617
2012-12-05,499.46
2012-12-06,499.894
2012-12-07,491.138
2012-12-10,492.444
2012-12-11,501.432
2012-12-12,506.01
2012-12-13,507.175
2012-12-14,509.077
2012-12-17,512.089
2012-12-18,516.72
2012-12-19,530.109
2012-12-20,528.675
2012-12-21,526.123
2012-12-24,528.224
2012-12-25,528.224
2012-12-26,529.305
2012-12-27,526.546
2012-12-28,521.231
2012-12-31,522.7
2013-01-01,522.7
2013-01-02,532.801
2013-01-03,531.304
2013-01-04,534.633
2013-01-07,530.771
2013-01-08,530.201
2013-01-09,533.764
2013-01-10,538.381
2013-01-11,545.016
2013-01-14,541.551
2013-01-15,541.434
2013-01-16,541.896
2013-01-17,548.906
2013-01-18,545.436
2013-01-21,548.474
2013-01-22,546.63
2013-01-23,546.535
2013-01-24,552.193
2013-01-25,562.279
2013-01-28,561.056
2013-01-29,560.98
2013-01-30,560.986
2013-01-31,553.391
2013-02-01,554.492
2013-02-04,539.965
2013-02-05,549.63
2013-02-06,551.289
2013-02-07,544.366
2013-02-08,551.442
2013-02-11,549.367
2013-02-12,560.847
2013-02-13,566.129
2013-02-14,566.206
2013-02-15,566.456
2013-02-18,564.773
2013-02-19,571.058
2013-02-20,576.11
2013-02-21,563.11
2013-02-22,567.576
2013-02-25,567.83
2013-02-26,557.555
2013-02-27,560.917
2013-02-28,562.386
2013-03-01,554.856
2013-03-04,555.099
2013-03-05,565.072
2013-03-06,561.075
2013-03-07,562.901
2013-03-08,563.244
2013-03-11,565.955
2013-03-12,569.914
2013-03-13,568.036
2013-03-14,575.442
2013-03-15,576.829
2013-03-18,570.495
2013-03-19,563.403
2013-03-20,563.774
2013-03-21,562.465
2013-03-22,566.742
2013-03-25,557.898
2013-03-26,556.019
2013-03-27,550.926
2013-03-28,555.153
2013-03-29,555.153
2013-04-01,555.412
2013-04-02,562.273
2013-04-03,560.153
2013-04-04,552.208
2013-04-05,546.115
2013-04-08,550.409
2013-04-09,553.018
2013-04-10,566.851
2013-04-11,573.828
2013-04-12,570.95
2013-04-15,570.534
2013-04-16,568.54
2013-04-17,556.983
2013-04-18,562.201
2013-04-19,566.14
2013-04-22,569.702
2013-04-23,577.351
2013-04-24,583.035
2013-04-25,583.47
2013-04-26,584.471
2013-04-29,593.143
2013-04-30,593.148
2013-05-01,593.553
2013-05-02,589.177
2013-05-03,593.403
2013-05-06,588.066
2013-05-07,586.567
2013-05-08,599.32
2013-05-09,601.058
2013-05-10,593.308
2013-05-13,591.205
2013-05-14,594.537
2013-05-15,593.922
2013-05-16,597.697
2013-05-17,594.019
2013-05-20,595.304
2013-05-21,592.626
2013-05-22,596.519
2013-05-23,586.46
2013-05-24,585.579
2013-05-27,590.203
2013-05-28,597.35
2013-05-29,592.82
2013-05-30,594.133
2013-05-31,586.808
2013-06-03,579.611
2013-06-04,577.495
2013-06-05,572.934
2013-06-06,577.458
2013-06-07,577.628
2013-06-10,577.999
2013-06-11,576.2
2013-06-12,583.353
2013-06-13,581.702
2013-06-14,586.502
2013-06-17,590.145
2013-06-18,596.435
2013-06-19,596.68
2013-06-20,573.284
2013-06-21,563.523
2013-06-24,542.303
2013-06-25,544.483
2013-06-26,557.335
2013-06-27,567.623
2013-06-28,566.897
2013-07-01,573.22
2013-07-02,570.827
2013-07-03,562.828
2013-07-04,573.686
2013-07-05,566.157
2013-07-08,574.989
2013-07-09,578.351
2013-07-10,582.263
2013-07-11,588.612
2013-07-12,583.804
2013-07-15,588.477
2013-07-16,592.77
2013-07-17,588.752
2013-07-18,597.046
2013-07-19,598.18
2013-07-22,599.016
2013-07-23,602.965
2013-07-24,610.071
2013-07-25,613.28
2013-07-26,610.335
2013-07-29,612.28
2013-07-30,618.327
2013-07-31,624.205
2013-08-01,631.195
2013-08-02,640.096
2013-08-05,639.866
2013-08-06,640.261
2013-08-07,640.604
2013-08-08,649.782
2013-08-09,649.794
2013-08-12,644.623
2013-08-13,645.474
2013-08-14,652.259
2013-08-15,644.149
2013-08-16,650.879
2013-08-19,643.681
2013-08-20,637.747
2013-08-21,633.074
2013-08-22,640.052
2013-08-23,643.943
2013-08-26,638.163
2013-08-27,619.289
2013-08-28,610.937
2013-08-29,617.701
2013-08-30,608.813
2013-09-02,616.075
2013-09-03,616.132
2013-09-04,619.072
2013-09-05,622.309
2013-09-06,628.346
2013-09-09,631.276
2013-09-10,641.978
2013-09-11,644.717
2013-09-12,652.647
2013-09-13,649.18
2013-09-16,664.35
2013-09-17,663.727
2013-09-18,665.884
2013-09-19,680.971
2013-09-20,684.164
2013-09-23,676.927
2013-09-24,678.54
2013-09-25,682.922
2013-09-26,679.886
2013-09-27,679.674
2013-09-30,680.709
2013-10-01,686.562
2013-10-02,689.929
2013-10-03,695.983
2013-10-04,701.043
2013-10-07,696.084
2013-10-08,694.819
2013-10-09,690.718
2013-10-10,697.369
2013-10-11,702.513
2013-10-14,704.404
2013-10-15,712.733
2013-10-16,716.464
2013-10-17,728.76
2013-10-18,733.452
2013-10-21,744.081
2013-10-22,747.818
2013-10-23,739.439
2013-10-24,747.474
2013-10-25,740.112
2013-10-28,737.573
2013-10-29,734.569
2013-10-30,733.159
2013-10-31,728.337
2013-11-01,717.542
2013-11-04,721.144
2013-11-05,714.103
2013-11-06,723.68
2013-11-07,716.189
2013-11-08,724.527
2013-11-11,733.132
2013-11-12,731.634
2013-11-13,722.526
2013-11-14,730.898
2013-11-15,723.02
2013-11-18,725.327
2013-11-19,713.732
2013-11-20,703.93
2013-11-21,709.295
2013-11-22,722.635
2013-11-25,725.993
2013-11-26,728.325
2013-11-27,733.952
2013-11-28,738.638
2013-11-29,738.605
2013-12-02,734.592
2013-12-03,725.373
2013-12-04,718.11
2013-12-05,716.834
2013-12-06,715.003
2013-12-09,725.113
2013-12-10,728.355
2013-12-11,729.554
2013-12-12,722.585
2013-12-13,721.052
2013-12-16,731.611
2013-12-17,727.905
2013-12-18,737.328
2013-12-19,750.98
2013-12-20,755.11
2013-12-23,761.629
2013-12-24,766.418
2013-12-25,766.418
2013-12-26,767.848
2013-12-27,777.098
2013-12-30,780.263
2013-12-31,779.405
2014-01-01,779.405
2014-01-02,764.658
2014-01-03,768.276
2014-01-06,780.303
2014-01-07,789.101
2014-01-08,797.543
2014-01-09,798.204
2014-01-10,805.334
2014-01-13,809.402
2014-01-14,814.271
2014-01-15,815.354
2014-01-16,813.363
2014-01-17,808.619
2014-01-20,807.662
2014-01-21,804.078
2014-01-22,805.991
2014-01-23,813.794
2014-01-24,789.887
2014-01-27,783.934
2014-01-28,794.052
2014-01-29,793.299
2014-01-30,794.301
2014-01-31,786.8
2014-02-03,779.639
2014-02-04,777.665
2014-02-05,771.836
2014-02-06,789.615
2014-02-07,799.595
2014-02-10,801.65
2014-02-11,813.189
2014-02-12,813.175
2014-02-13,824.303
2014-02-14,831.726
2014-02-17,829.091
2014-02-18,832.237
2014-02-19,830.581
2014-02-20,828.594
2014-02-21,830.456
2014-02-24,836.817
2014-02-25,844.387
2014-02-26,838.592
2014-02-27,834.729
2014-02-28,844.592
2014-03-03,817.166
2014-03-04,835.464
2014-03-05,836.31
2014-03-06,850.976
2014-03-07,843.515
2014-03-10,840.89
2014-03-11,843.469
2014-03-12,837.881
2014-03-13,826.385
2014-03-14,810.169
2014-03-17,827.939
2014-03-18,828.614
2014-03-19,830.764
2014-03-20,818.987
2014-03-21,812.14
2014-03-24,797.707
2014-03-25,804.678
2014-03-26,818.327
2014-03-27,819.388
2014-03-28,828.872
2014-03-31,833.036
2014-04-01,843.096
2014-04-02,844.75
2014-04-03,843.95
2014-04-04,849.449
2014-04-07,846.172
2014-04-08,830.049
2014-04-09,830.847
2014-04-10,827.708
2014-04-11,805.152
2014-04-14,789.098
2014-04-15,785.378
2014-04-16,800.217
2014-04-17,805.615
2014-04-18,805.615
2014-04-21,803.78
2014-04-22,822.823
2014-04-23,826.801
2014-04-24,829.267
2014-04-25,818.478
2014-04-28,814.879
2014-04-29,824.01
2014-04-30,831.649
2014-05-01,831.649
2014-05-02,835.549
2014-05-05,836.786
2014-05-06,849.847
2014-05-07,842.04
2014-05-08,851.544
2014-05-09,837.346
2014-05-12,846.787
2014-05-13,844.949
2014-05-14,838.966
2014-05-15,818.613
2014-05-16,817.456
2014-05-19,820.495
2014-05-20,825.792
2014-05-21,827.104
2014-05-22,826.358
2014-05-23,824.93
2014-05-26,837.518
2014-05-27,836.664
2014-05-28,838.141
2014-05-29,840.633
2014-05-30,848.147
2014-06-02,849.831
2014-06-03,838.019
2014-06-04,842.36
2014-06-05,852.057
2014-06-06,868.492
2014-06-09,884.458
2014-06-10,879.936
2014-06-11,864.437
2014-06-12,865.093
2014-06-13,858.607
2014-06-16,854.895
2014-06-17,861.916
2014-06-18,866.737
2014-06-19,871.607
2014-06-20,865.718
2014-06-23,861.911
2014-06-24,856.15
2014-06-25,846.625
2014-06-26,845.01
2014-06-27,845.097
2014-06-30,841.474
2014-07-01,840.201
2014-07-02,839.995
2014-07-03,840.151
2014-07-04,833.355
2014-07-07,822.762
2014-07-08,798.496
2014-07-09,802.818
2014-07-10,782.333
2014-07-11,780.933
2014-07-14,787.188
2014-07-15,778.326
2014-07-16,796.432
2014-07-17,784.947
2014-07-18,778.141
2014-07-21,773.737
2014-07-22,783.606
2014-07-23,784.374
2014-07-24,804.252
2014-07-25,801.614
2014-07-28,798.62
2014-07-29,795.517
2014-07-30,794.464
2014-07-31,764.036
2014-08-01,757.312
2014-08-04,754.853
2014-08-05,734.967
2014-08-06,724.381
2014-08-07,710.836
2014-08-08,719.084
2014-08-11,728.568
2014-08-12,731.161
2014-08-13,736.609
2014-08-14,734.687
2014-08-15,729.202
2014-08-18,739.825
2014-08-19,743.482
2014-08-20,745.528
2014-08-21,751.799
2014-08-22,751.045
2014-08-25,761.865
2014-08-26,770.947
2014-08-27,774.631
2014-08-28,763.914
2014-08-29,764.024
2014-09-01,759.609
2014-09-02,762.016
2014-09-03,770.1
2014-09-04,772.051
2014-09-05,775.363
2014-09-08,775.645
2014-09-09,763.507
2014-09-10,763.607
2014-09-11,764.094
2014-09-12,764.806
2014-09-15,756.132
2014-09-16,751.854
2014-09-17,768.311
2014-09-18,774.21
2014-09-19,769.503
2014-09-22,758.827
2014-09-23,747.783
2014-09-24,740.778
2014-09-25,732.367
2014-09-26,733.225
2014-09-29,724.771
2014-09-30,731.953
2014-10-01,725.228
2014-10-02,704.132
2014-10-03,710.521
2014-10-06,722.047
2014-10-07,709.15
2014-10-08,702.796
2014-10-09,696.788
2014-10-10,678.543
2014-10-13,683.389
2014-10-14,691.675
2014-10-15,670.903
2014-10-16,663.907
2014-10-17,688.541
2014-10-20,693.573
2014-10-21,711.07
2014-10-22,717.176
2014-10-23,723.12
2014-10-24,728.405
2014-10-27,724.21
2014-10-28,738.374
2014-10-29,721.403
2014-10-30,718.79
2014-10-31,718.47
2014-11-03,708.851
2014-11-04,704.296
2014-11-05,704.567
2014-11-06,702.676
2014-11-07,694.268
2014-11-10,701.081
2014-11-11,704.109
2014-11-12,692.867
2014-11-13,692.673
2014-11-14,697.078
2014-11-17,708.166
2014-11-18,721.148
2014-11-19,716.985
2014-11-20,710.239
2014-11-21,720.066
2014-11-24,727.241
2014-11-25,733.276
2014-11-26,730.117
2014-11-27,736.531
2014-11-28,733.329
2014-12-01,726.125
2014-12-02,728.524
2014-12-03,733.364
2014-12-04,723.9
2014-12-05,733.688
2014-12-08,732.848
2014-12-09,715.575
2014-12-10,710.821
2014-12-11,707.983
2014-12-12,698.268
2014-12-15,683.816
2014-12-16,709.993
2014-12-17,698.543
2014-12-18,712.149
2014-12-19,712.85
2014-12-22,716.914
2014-12-23,716.492
2014-12-24,716.667
2014-12-25,716.667
2014-12-26,715.55
2014-12-29,709.24
2014-12-30,705.228
2014-12-31,701.08
2015-01-01,701.08
2015-01-02,712.83
2015-01-05,686.5
2015-01-06,672.197
2015-01-07,662.492
2015-01-08,672.748
2015-01-09,667.088
2015-01-12,667.187
2015-01-13,677.393
2015-01-14,674.719
2015-01-15,674.055
2015-01-16,668.544
2015-01-19,685.273
2015-01-20,690.733
2015-01-21,695.608
2015-01-22,694.139
2015-01-23,678.264
2015-01-26,687.63
2015-01-27,691.638
2015-01-28,680.808
2015-01-29,686.314
2015-01-30,674.723
2015-02-02,672.594
2015-02-03,689.083
2015-02-04,687.019
2015-02-05,688.881
2015-02-06,686.983
2015-02-09,675.273
2015-02-10,681.527
2015-02-11,677.282
2015-02-12,693.551
2015-02-13,704.629
2015-02-16,704.883
2015-02-17,702.833
2015-02-18,709.204
2015-02-19,718.471
2015-02-20,717.525
2015-02-23,725.615
2015-02-24,727.616
2015-02-25,724.33
2015-02-26,720.863
2015-02-27,723.409
2015-03-02,719.096
2015-03-03,708.359
2015-03-04,705.864
2015-03-05,710.393
2015-03-06,701.567
2015-03-09,699.927
2015-03-10,687.092
2015-03-11,686.079
2015-03-12,686.118
2015-03-13,680.39
2015-03-16,686.447
2015-03-17,680.774
2015-03-18,680.562
2015-03-19,681.062
2015-03-20,705.883
2015-03-23,721.17
2015-03-24,732.876
2015-03-25,730.221
2015-03-26,722.705
2015-03-27,725.797
2015-03-30,740.711
2015-03-31,737.009
2015-04-01,745.779
2015-04-02,758.362
2015-04-03,758.362
2015-04-06,768.884
2015-04-07,760.546
2015-04-08,754.214
2015-04-09,749.111
2015-04-10,750.119
2015-04-13,751.655
2015-04-14,748.639
2015-04-15,743.021
2015-04-16,739.903
2015-04-17,729.566
2015-04-20,727.209
2015-04-21,729.727
2015-04-22,729.142
2015-04-23,729.544
2015-04-24,740.077
2015-04-27,749.954
2015-04-28,748.971
2015-04-29,744.852
2015-04-30,756.389
2015-05-01,757.537
2015-05-04,759.693
2015-05-05,741.211
2015-05-06,753.813
2015-05-07,752.751
2015-05-08,762.496
2015-05-11,760.855
2015-05-12,763.893
2015-05-13,775.911
2015-05-14,784.164
2015-05-15,788.133
2015-05-18,784.099
2015-05-19,769.737
2015-05-20,768.184
2015-05-21,767.214
2015-05-22,758.962
2015-05-25,743.635
2015-05-26,732.011
2015-05-27,741.956
2015-05-28,745.297
2015-05-29,737.183
2015-06-01,733.151
2015-06-02,746.366
2015-06-03,758.51
2015-06-04,750.354
2015-06-05,736.589
2015-06-08,733.459
2015-06-09,740.941
2015-06-10,756.793
2015-06-11,755.33
2015-06-12,749.1
2015-06-15,735.506
2015-06-16,739.908
2015-06-17,730.778
2015-06-18,744.416
2015-06-19,746.143
2015-06-22,765.728
2015-06-23,757.272
2015-06-24,751.38
2015-06-25,750.611
2015-06-26,750.16
2015-06-29,724.962
2015-06-30,725.001
2015-07-01,731.536
2015-07-02,725.051
2015-07-03,723.666
2015-07-06,711.261
2015-07-07,690.78
2015-07-08,702.367
2015-07-09,716.694
2015-07-10,740.826
2015-07-13,746.638
2015-07-14,747.425
2015-07-15,749.554
2015-07-16,755.537
2015-07-17,750.47
2015-07-20,755.832
2015-07-21,754.889
2015-07-22,753.932
2015-07-23,757.623
2015-07-24,743.586
2015-07-27,743.471
2015-07-28,746.04
2015-07-29,740.39
2015-07-30,728.007
