Date,SPAIN SMID GROWTH SMID (Small+Mid Cap)
2005-11-09,533.796
2005-11-10,534.619
2005-11-11,536.549
2005-11-14,535.464
2005-11-15,531.254
2005-11-16,528.263
2005-11-17,533.314
2005-11-18,534.631
2005-11-21,536.758
2005-11-22,535.506
2005-11-23,544.855
2005-11-24,543.433
2005-11-25,543.51
2005-11-28,546.452
2005-11-29,544.052
2005-11-30,540.248
2005-12-01,541.362
2005-12-02,538.99
2005-12-05,538.577
2005-12-06,541.303
2005-12-07,534.722
2005-12-08,539.363
2005-12-09,539.482
2005-12-12,547.499
2005-12-13,545.262
2005-12-14,547.294
2005-12-15,542.382
2005-12-16,546.177
2005-12-19,547.485
2005-12-20,545.007
2005-12-21,543.676
2005-12-22,546.635
2005-12-23,547.654
2005-12-26,547.654
2005-12-27,549.526
2005-12-28,551.723
2005-12-29,547.7
2005-12-30,544.689
2006-01-02,551.132
2006-01-03,561.384
2006-01-04,570.016
2006-01-05,569.782
2006-01-06,572.327
2006-01-09,570.548
2006-01-10,567.83
2006-01-11,572.317
2006-01-12,571.504
2006-01-13,570.427
2006-01-16,574.533
2006-01-17,567.393
2006-01-18,567.425
2006-01-19,574.593
2006-01-20,573.289
2006-01-23,579.598
2006-01-24,579.684
2006-01-25,583.942
2006-01-26,589.028
2006-01-27,587.028
2006-01-30,583.987
2006-01-31,589.05
2006-02-01,596.814
2006-02-02,594.275
2006-02-03,590.825
2006-02-06,590.22
2006-02-07,588.707
2006-02-08,592.032
2006-02-09,597.786
2006-02-10,593.839
2006-02-13,598.037
2006-02-14,596.274
2006-02-15,601.322
2006-02-16,604.95
2006-02-17,609.19
2006-02-20,613.491
2006-02-21,613.129
2006-02-22,616.159
2006-02-23,618.409
2006-02-24,615.765
2006-02-27,618.644
2006-02-28,617.327
2006-03-01,630.15
2006-03-02,628.065
2006-03-03,627.703
2006-03-06,625.608
2006-03-07,615.061
2006-03-08,611.108
2006-03-09,614.236
2006-03-10,616.904
2006-03-13,623.162
2006-03-14,629.423
2006-03-15,631.487
2006-03-16,642.894
2006-03-17,646.635
2006-03-20,648.95
2006-03-21,646.566
2006-03-22,648.199
2006-03-23,641.911
2006-03-24,645.889
2006-03-27,644.603
2006-03-28,645.41
2006-03-29,644.394
2006-03-30,654.019
2006-03-31,651.159
2006-04-03,656.895
2006-04-04,662.419
2006-04-05,664.572
2006-04-06,663.132
2006-04-07,651.707
2006-04-10,652.486
2006-04-11,646.596
2006-04-12,641.192
2006-04-13,642.157
2006-04-14,642.157
2006-04-17,652.356
2006-04-18,648.806
2006-04-19,658.558
2006-04-20,661.26
2006-04-21,671.785
2006-04-24,677.855
2006-04-25,679.403
2006-04-26,681.494
2006-04-27,683.961
2006-04-28,686.894
2006-05-01,688.094
2006-05-02,692.408
2006-05-03,692.006
2006-05-04,702.616
2006-05-05,712.365
2006-05-08,716.318
2006-05-09,718.721
2006-05-10,722.692
2006-05-11,719.206
2006-05-12,708.469
2006-05-15,692.371
2006-05-16,691.253
2006-05-17,670.79
2006-05-18,667.01
2006-05-19,661.615
2006-05-22,640.353
2006-05-23,658.285
2006-05-24,646.191
2006-05-25,656.007
2006-05-26,665.775
2006-05-29,670.539
2006-05-30,665.745
2006-05-31,667.622
2006-06-01,664.528
2006-06-02,675.642
2006-06-05,673.954
2006-06-06,655.928
2006-06-07,657.792
2006-06-08,632.084
2006-06-09,639.981
2006-06-12,630.413
2006-06-13,613.993
2006-06-14,616.942
2006-06-15,634.2
2006-06-16,630.413
2006-06-19,636.009
2006-06-20,638.16
2006-06-21,642.344
2006-06-22,643.699
2006-06-23,640.231
2006-06-26,643.842
2006-06-27,643.597
2006-06-28,638.183
2006-06-29,645.438
2006-06-30,665.636
2006-07-03,672.801
2006-07-04,674.033
2006-07-05,670.033
2006-07-06,675.509
2006-07-07,675.715
2006-07-10,675.02
2006-07-11,668.796
2006-07-12,667.466
2006-07-13,659.237
2006-07-14,649.911
2006-07-17,637.319
2006-07-18,635.543
2006-07-19,653.08
2006-07-20,657.572
2006-07-21,652.908
2006-07-24,662.99
2006-07-25,664.818
2006-07-26,665.745
2006-07-27,678.52
2006-07-28,686.209
2006-07-31,682.624
2006-08-01,679.457
2006-08-02,689.167
2006-08-03,683.702
2006-08-04,695.942
2006-08-07,690.862
2006-08-08,693.152
2006-08-09,697.01
2006-08-10,685.121
2006-08-11,684.198
2006-08-14,689.763
2006-08-15,693.882
2006-08-16,700.492
2006-08-17,702.447
2006-08-18,698.699
2006-08-21,703.936
2006-08-22,699.627
2006-08-23,695.527
2006-08-24,696.621
2006-08-25,693.334
2006-08-28,698.571
2006-08-29,697.633
2006-08-30,705.014
2006-08-31,701.882
2006-09-01,706.971
2006-09-04,716.515
2006-09-05,708.073
2006-09-06,702.033
2006-09-07,692.896
2006-09-08,694.354
2006-09-11,694.367
2006-09-12,699.85
2006-09-13,702.827
2006-09-14,707.248
2006-09-15,705.131
2006-09-18,709.336
2006-09-19,711.021
2006-09-20,720.14
2006-09-21,721.223
2006-09-22,724.328
2006-09-25,721.038
2006-09-26,725.333
2006-09-27,737.144
2006-09-28,738.421
2006-09-29,738.196
2006-10-02,742.652
2006-10-03,740.843
2006-10-04,740.233
2006-10-05,744.76
2006-10-06,739.677
2006-10-09,740.793
2006-10-10,739.644
2006-10-11,742.878
2006-10-12,745.641
2006-10-13,743.24
2006-10-16,746.28
2006-10-17,738.953
2006-10-18,747.299
2006-10-19,755.003
2006-10-20,761.267
2006-10-23,760.926
2006-10-24,759.337
2006-10-25,764.341
2006-10-26,766.835
2006-10-27,770.101
2006-10-30,769.073
2006-10-31,774.66
2006-11-01,780.081
2006-11-02,774.787
2006-11-03,773.083
2006-11-06,781.615
2006-11-07,789.925
2006-11-08,788.553
2006-11-09,793.416
2006-11-10,798.816
2006-11-13,809.749
2006-11-14,805.831
2006-11-15,812.967
2006-11-16,817.521
2006-11-17,813.77
2006-11-20,817.964
2006-11-21,818.243
2006-11-22,827.595
2006-11-23,827.535
2006-11-24,826.255
2006-11-27,815.751
2006-11-28,812.611
2006-11-29,831.089
2006-11-30,830.58
2006-12-01,826.286
2006-12-04,835.369
2006-12-05,844.886
2006-12-06,846.354
2006-12-07,847.17
2006-12-08,853.128
2006-12-11,856.216
2006-12-12,858.575
2006-12-13,865.549
2006-12-14,865.449
2006-12-15,865.927
2006-12-18,863.335
2006-12-19,863.431
2006-12-20,860.699
2006-12-21,857.871
2006-12-22,852.032
2006-12-25,852.032
2006-12-26,850.704
2006-12-27,858.881
2006-12-28,858.464
2006-12-29,858.061
2007-01-01,858.061
2007-01-02,880.095
2007-01-03,872.471
2007-01-04,856.444
2007-01-05,851.529
2007-01-08,856.728
2007-01-09,862.475
2007-01-10,848.193
2007-01-11,856.935
2007-01-12,863.401
2007-01-15,871.778
2007-01-16,869.952
2007-01-17,869.585
2007-01-18,870.629
2007-01-19,874.789
2007-01-22,875.614
2007-01-23,881.54
2007-01-24,889.861
2007-01-25,888.275
2007-01-26,876.049
2007-01-29,884.309
2007-01-30,886.064
2007-01-31,892.277
2007-02-01,899.869
2007-02-02,900.897
2007-02-05,902.237
2007-02-06,908.997
2007-02-07,927.943
2007-02-08,924.773
2007-02-09,926.709
2007-02-12,920.947
2007-02-13,926.846
2007-02-14,943.019
2007-02-15,944.102
2007-02-16,944.374
2007-02-19,952.787
2007-02-20,950.933
2007-02-21,943.485
2007-02-22,942.964
2007-02-23,944.625
2007-02-26,952.098
2007-02-27,918.941
2007-02-28,912.075
2007-03-01,898.623
2007-03-02,903.553
2007-03-05,880.297
2007-03-06,888.034
2007-03-07,900.489
2007-03-08,916.173
2007-03-09,914.393
2007-03-12,913.522
2007-03-13,906.756
2007-03-14,885.623
2007-03-15,907.738
2007-03-16,918.347
2007-03-19,931.315
2007-03-20,936.076
2007-03-21,939.96
2007-03-22,951.659
2007-03-23,949.715
2007-03-26,949.176
2007-03-27,951.623
2007-03-28,951.86
2007-03-29,958.182
2007-03-30,963.195
2007-04-02,972.057
2007-04-03,987.437
2007-04-04,982.685
2007-04-05,987.324
2007-04-06,987.324
2007-04-09,982.18
2007-04-10,995.613
2007-04-11,997.389
2007-04-12,994.821
2007-04-13,1001.293
2007-04-16,1009.481
2007-04-17,1009.746
2007-04-18,1003.929
2007-04-19,999.992
2007-04-20,1012.343
2007-04-23,1004.586
2007-04-24,975.534
2007-04-25,980.048
2007-04-26,975.203
2007-04-27,969.896
2007-04-30,969.635
2007-05-01,966.011
2007-05-02,969.563
2007-05-03,958.011
2007-05-04,972.778
2007-05-07,983.768
2007-05-08,966.358
2007-05-09,956.809
2007-05-10,948.467
2007-05-11,956.716
2007-05-14,955.208
2007-05-15,967.171
2007-05-16,968.606
2007-05-17,971.517
2007-05-18,974.175
2007-05-21,973.338
2007-05-22,975.325
2007-05-23,985.792
2007-05-24,980.219
2007-05-25,980.602
2007-05-28,990.052
2007-05-29,992.882
2007-05-30,984.088
2007-05-31,1000.0
2007-06-01,999.289
2007-06-04,1000.411
2007-06-05,1000.405
2007-06-06,966.957
2007-06-07,950.249
2007-06-08,949.019
2007-06-11,958.641
2007-06-12,948.249
2007-06-13,946.764
2007-06-14,961.462
2007-06-15,972.507
2007-06-18,967.288
2007-06-19,963.191
2007-06-20,962.786
2007-06-21,956.27
2007-06-22,953.001
2007-06-25,950.262
2007-06-26,945.946
2007-06-27,945.045
2007-06-28,956.87
2007-06-29,965.781
2007-07-02,978.531
2007-07-03,983.469
2007-07-04,993.573
2007-07-05,982.094
2007-07-06,985.42
2007-07-09,982.574
2007-07-10,982.801
2007-07-11,985.32
2007-07-12,994.658
2007-07-13,1000.792
2007-07-16,999.388
2007-07-17,999.334
2007-07-18,991.462
2007-07-19,997.61
2007-07-20,988.565
2007-07-23,991.353
2007-07-24,981.663
2007-07-25,969.219
2007-07-26,945.461
2007-07-27,940.258
2007-07-30,943.501
2007-07-31,958.695
2007-08-01,943.201
2007-08-02,948.86
2007-08-03,940.99
2007-08-06,936.076
2007-08-07,942.842
2007-08-08,968.232
2007-08-09,952.205
2007-08-10,925.012
2007-08-13,927.519
2007-08-14,915.527
2007-08-15,905.105
2007-08-16,853.895
2007-08-17,873.087
2007-08-20,877.495
2007-08-21,872.84
2007-08-22,889.705
2007-08-23,890.706
2007-08-24,897.953
2007-08-27,897.686
2007-08-28,889.292
2007-08-29,893.11
2007-08-30,899.163
2007-08-31,914.958
2007-09-03,919.161
2007-09-04,924.409
2007-09-05,905.859
2007-09-06,907.099
2007-09-07,889.677
2007-09-10,879.445
2007-09-11,897.275
2007-09-12,895.153
2007-09-13,893.962
2007-09-14,875.399
2007-09-17,849.866
2007-09-18,867.771
2007-09-19,900.103
2007-09-20,906.703
2007-09-21,913.894
2007-09-24,919.968
2007-09-25,908.072
2007-09-26,921.66
2007-09-27,927.721
2007-09-28,930.951
2007-10-01,940.437
2007-10-02,940.162
2007-10-03,944.106
2007-10-04,945.729
2007-10-05,954.097
2007-10-08,946.381
2007-10-09,952.433
2007-10-10,965.753
2007-10-11,976.046
2007-10-12,970.152
2007-10-15,967.225
2007-10-16,955.727
2007-10-17,969.726
2007-10-18,973.05
2007-10-19,966.635
2007-10-22,944.717
2007-10-23,966.386
2007-10-24,961.36
2007-10-25,979.902
2007-10-26,988.737
2007-10-29,995.778
2007-10-30,1003.881
2007-10-31,1014.433
2007-11-01,1004.94
2007-11-02,1004.74
2007-11-05,1000.49
2007-11-06,1013.091
2007-11-07,1015.153
2007-11-08,1012.608
2007-11-09,995.953
2007-11-12,985.479
2007-11-13,985.839
2007-11-14,997.315
2007-11-15,982.604
2007-11-16,981.639
2007-11-19,955.98
2007-11-20,966.8
2007-11-21,939.163
2007-11-22,941.43
2007-11-23,952.329
2007-11-26,954.384
2007-11-27,951.647
2007-11-28,963.409
2007-11-29,969.303
2007-11-30,983.103
2007-12-03,980.276
2007-12-04,979.413
2007-12-05,986.711
2007-12-06,976.454
2007-12-07,984.115
2007-12-10,992.064
2007-12-11,990.778
2007-12-12,987.198
2007-12-13,960.057
2007-12-14,951.44
2007-12-17,929.479
2007-12-18,931.197
2007-12-19,919.414
2007-12-20,907.971
2007-12-21,917.007
2007-12-24,919.049
2007-12-25,919.049
2007-12-26,925.366
2007-12-27,917.981
2007-12-28,921.003
2007-12-31,915.742
2008-01-01,915.742
2008-01-02,912.716
2008-01-03,900.677
2008-01-04,870.95
2008-01-07,848.878
2008-01-08,849.996
2008-01-09,836.817
2008-01-10,834.942
2008-01-11,842.112
2008-01-14,854.2
2008-01-15,823.1
2008-01-16,805.295
2008-01-17,808.047
2008-01-18,805.758
2008-01-21,754.387
2008-01-22,778.218
2008-01-23,756.145
2008-01-24,793.548
2008-01-25,800.28
2008-01-28,805.647
2008-01-29,827.189
2008-01-30,824.769
2008-01-31,820.205
2008-02-01,841.474
2008-02-04,854.885
2008-02-05,803.929
2008-02-06,815.281
2008-02-07,793.069
2008-02-08,797.205
2008-02-11,787.861
2008-02-12,816.395
2008-02-13,819.805
2008-02-14,827.842
2008-02-15,820.995
2008-02-18,831.416
2008-02-19,836.49
2008-02-20,822.151
2008-02-21,836.758
2008-02-22,825.459
2008-02-25,832.847
2008-02-26,851.585
2008-02-27,869.661
2008-02-28,859.889
2008-02-29,851.682
2008-03-03,837.823
2008-03-04,825.648
2008-03-05,851.659
2008-03-06,849.15
2008-03-07,842.236
2008-03-10,838.357
2008-03-11,852.4
2008-03-12,870.293
2008-03-13,866.846
2008-03-14,870.038
2008-03-17,858.701
2008-03-18,875.148
2008-03-19,863.065
2008-03-20,849.606
2008-03-21,849.606
2008-03-24,848.393
2008-03-25,880.729
2008-03-26,892.1
2008-03-27,909.201
2008-03-28,904.033
2008-03-31,904.974
2008-04-01,908.359
2008-04-02,914.286
2008-04-03,909.354
2008-04-04,919.757
2008-04-07,920.526
2008-04-08,911.777
2008-04-09,906.872
2008-04-10,897.124
2008-04-11,892.901
2008-04-14,883.003
2008-04-15,887.918
2008-04-16,915.119
2008-04-17,906.471
2008-04-18,914.758
2008-04-21,916.466
2008-04-22,915.466
2008-04-23,916.744
2008-04-24,903.721
2008-04-25,908.651
2008-04-28,910.523
2008-04-29,896.046
2008-04-30,906.664
2008-05-01,899.764
2008-05-02,907.802
2008-05-05,917.397
2008-05-06,921.543
2008-05-07,914.189
2008-05-08,920.701
2008-05-09,910.668
2008-05-12,917.54
2008-05-13,918.002
2008-05-14,923.191
2008-05-15,926.512
2008-05-16,928.031
2008-05-19,938.663
2008-05-20,929.61
2008-05-21,937.13
2008-05-22,933.212
2008-05-23,916.918
2008-05-26,918.363
2008-05-27,909.716
2008-05-28,906.633
2008-05-29,901.766
2008-05-30,905.765
2008-06-02,894.214
2008-06-03,901.12
2008-06-04,896.437
2008-06-05,894.184
2008-06-06,887.982
2008-06-09,874.733
2008-06-10,842.345
2008-06-11,833.751
2008-06-12,836.301
2008-06-13,838.355
2008-06-16,847.833
2008-06-17,857.793
2008-06-18,839.438
2008-06-19,836.216
2008-06-20,824.761
2008-06-23,813.827
2008-06-24,806.873
2008-06-25,816.647
2008-06-26,802.447
2008-06-27,808.987
2008-06-30,800.334
2008-07-01,780.587
2008-07-02,779.254
2008-07-03,769.403
2008-07-04,759.911
2008-07-07,772.456
2008-07-08,769.638
2008-07-09,777.527
2008-07-10,764.157
2008-07-11,744.048
2008-07-14,751.191
2008-07-15,733.063
2008-07-16,734.043
2008-07-17,754.415
2008-07-18,763.67
2008-07-21,769.894
2008-07-22,768.683
2008-07-23,777.719
2008-07-24,751.13
2008-07-25,745.001
2008-07-28,737.638
2008-07-29,739.547
2008-07-30,742.545
2008-07-31,739.594
2008-08-01,726.1
2008-08-04,722.792
2008-08-05,734.438
2008-08-06,736.196
2008-08-07,737.99
2008-08-08,725.854
2008-08-11,739.192
2008-08-12,726.47
2008-08-13,711.387
2008-08-14,710.86
2008-08-15,710.301
2008-08-18,712.796
2008-08-19,691.603
2008-08-20,694.908
2008-08-21,699.83
2008-08-22,710.332
2008-08-25,700.766
2008-08-26,702.649
2008-08-27,705.02
2008-08-28,717.756
2008-08-29,724.647
2008-09-01,714.2
2008-09-02,720.963
2008-09-03,703.685
2008-09-04,680.612
2008-09-05,660.319
2008-09-08,675.227
2008-09-09,657.982
2008-09-10,642.839
2008-09-11,630.837
2008-09-12,654.062
2008-09-15,633.737
2008-09-16,632.716
2008-09-17,624.512
2008-09-18,629.946
2008-09-19,680.867
2008-09-22,676.992
2008-09-23,675.899
2008-09-24,671.262
2008-09-25,674.206
2008-09-26,663.458
2008-09-29,625.978
2008-09-30,614.143
2008-10-01,613.253
2008-10-02,590.397
2008-10-03,596.517
2008-10-06,547.251
2008-10-07,551.144
2008-10-08,533.024
2008-10-09,520.11
2008-10-10,483.81
2008-10-13,533.028
2008-10-14,538.639
2008-10-15,513.829
2008-10-16,498.061
2008-10-17,508.258
2008-10-20,508.919
2008-10-21,503.063
2008-10-22,467.727
2008-10-23,464.58
2008-10-24,441.145
2008-10-27,412.483
2008-10-28,424.907
2008-10-29,458.373
2008-10-30,464.283
2008-10-31,470.045
2008-11-03,480.897
2008-11-04,509.036
2008-11-05,505.191
2008-11-06,467.526
2008-11-07,476.191
2008-11-10,478.014
2008-11-11,453.888
2008-11-12,450.097
2008-11-13,450.175
2008-11-14,455.429
2008-11-17,442.62
2008-11-18,441.51
2008-11-19,428.004
2008-11-20,410.945
2008-11-21,413.868
2008-11-24,450.958
2008-11-25,452.492
2008-11-26,446.807
2008-11-27,454.633
2008-11-28,448.805
2008-12-01,431.145
2008-12-02,447.76
2008-12-03,446.334
2008-12-04,447.24
2008-12-05,432.906
2008-12-08,461.309
2008-12-09,455.094
2008-12-10,464.829
2008-12-11,474.192
2008-12-12,473.811
2008-12-15,483.222
2008-12-16,490.916
2008-12-17,511.323
2008-12-18,519.116
2008-12-19,500.384
2008-12-22,488.67
2008-12-23,485.979
2008-12-24,487.531
2008-12-25,487.531
2008-12-26,489.883
2008-12-29,495.78
2008-12-30,495.368
2008-12-31,486.823
2009-01-01,486.823
2009-01-02,502.727
2009-01-05,500.078
2009-01-06,500.459
2009-01-07,508.57
2009-01-08,507.711
2009-01-09,495.823
2009-01-12,482.909
2009-01-13,472.996
2009-01-14,461.037
2009-01-15,457.56
2009-01-16,467.681
2009-01-19,458.073
2009-01-20,440.869
2009-01-21,438.627
2009-01-22,437.102
2009-01-23,428.393
2009-01-26,443.814
2009-01-27,448.912
2009-01-28,459.347
2009-01-29,450.569
2009-01-30,442.165
2009-02-02,429.651
2009-02-03,439.122
2009-02-04,442.176
2009-02-05,441.198
2009-02-06,448.287
2009-02-09,460.996
2009-02-10,454.364
2009-02-11,449.771
2009-02-12,441.246
2009-02-13,444.825
2009-02-16,434.594
2009-02-17,419.061
2009-02-18,415.507
2009-02-19,421.484
2009-02-20,408.662
2009-02-23,405.341
2009-02-24,403.23
2009-02-25,398.967
2009-02-26,408.478
2009-02-27,400.16
2009-03-02,381.769
2009-03-03,374.462
2009-03-04,377.901
2009-03-05,359.197
2009-03-06,364.307
2009-03-09,358.619
2009-03-10,372.33
2009-03-11,367.861
2009-03-12,372.848
2009-03-13,378.727
2009-03-16,387.198
2009-03-17,384.931
2009-03-18,391.919
2009-03-19,413.772
2009-03-20,410.76
2009-03-23,419.8
2009-03-24,418.581
2009-03-25,422.678
2009-03-26,421.903
2009-03-27,411.336
2009-03-30,391.872
2009-03-31,406.668
2009-04-01,409.073
2009-04-02,435.015
2009-04-03,434.783
2009-04-06,436.385
2009-04-07,433.351
2009-04-08,437.184
2009-04-09,442.022
2009-04-10,442.022
2009-04-13,445.77
2009-04-14,453.301
2009-04-15,452.039
2009-04-16,458.099
2009-04-17,456.367
2009-04-20,436.034
2009-04-21,436.156
2009-04-22,448.987
2009-04-23,454.73
2009-04-24,465.14
2009-04-27,454.827
2009-04-28,451.091
2009-04-29,469.241
2009-04-30,475.292
2009-05-01,475.363
2009-05-04,491.681
2009-05-05,491.121
2009-05-06,495.623
2009-05-07,499.729
2009-05-08,507.433
2009-05-11,509.371
2009-05-12,510.06
2009-05-13,490.972
2009-05-14,493.969
2009-05-15,499.426
2009-05-18,502.62
2009-05-19,517.114
2009-05-20,529.676
2009-05-21,521.224
2009-05-22,532.856
2009-05-25,534.436
2009-05-26,534.652
2009-05-27,538.266
2009-05-28,534.585
2009-05-29,541.942
2009-06-01,551.65
2009-06-02,554.809
2009-06-03,542.435
2009-06-04,543.167
2009-06-05,535.251
2009-06-08,521.515
2009-06-09,534.578
2009-06-10,534.956
2009-06-11,540.596
2009-06-12,536.059
2009-06-15,520.79
2009-06-16,523.066
2009-06-17,506.599
2009-06-18,514.096
2009-06-19,520.526
2009-06-22,505.113
2009-06-23,511.292
2009-06-24,522.83
2009-06-25,519.491
2009-06-26,528.127
2009-06-29,531.642
2009-06-30,529.937
2009-07-01,543.124
2009-07-02,530.298
2009-07-03,527.985
2009-07-06,519.584
2009-07-07,520.751
2009-07-08,509.065
2009-07-09,514.893
2009-07-10,509.661
2009-07-13,518.145
2009-07-14,520.008
2009-07-15,532.259
2009-07-16,531.451
2009-07-17,535.388
2009-07-20,540.669
2009-07-21,544.667
2009-07-22,546.332
2009-07-23,553.279
2009-07-24,552.703
2009-07-27,553.287
2009-07-28,548.822
2009-07-29,543.737
2009-07-30,554.755
2009-07-31,560.519
2009-08-03,577.659
2009-08-04,574.234
2009-08-05,571.133
2009-08-06,569.95
2009-08-07,565.19
2009-08-10,568.671
2009-08-11,562.422
2009-08-12,568.83
2009-08-13,578.838
2009-08-14,573.547
2009-08-17,554.833
2009-08-18,560.293
2009-08-19,564.328
2009-08-20,571.752
2009-08-21,582.809
2009-08-24,587.876
2009-08-25,588.503
2009-08-26,583.995
2009-08-27,582.517
2009-08-28,591.424
2009-08-31,586.558
2009-09-01,577.234
2009-09-02,570.703
2009-09-03,571.409
2009-09-04,578.436
2009-09-07,590.806
2009-09-08,598.837
2009-09-09,607.3
2009-09-10,603.621
2009-09-11,609.77
2009-09-14,611.553
2009-09-15,616.664
2009-09-16,629.036
2009-09-17,634.505
2009-09-18,632.459
2009-09-21,624.977
2009-09-22,634.539
2009-09-23,632.856
2009-09-24,621.894
2009-09-25,621.602
2009-09-28,629.218
2009-09-29,624.409
2009-09-30,625.506
2009-10-01,613.862
2009-10-02,603.844
2009-10-05,608.651
2009-10-06,626.762
2009-10-07,621.522
2009-10-08,628.551
2009-10-09,623.428
2009-10-12,625.605
2009-10-13,618.982
2009-10-14,629.26
2009-10-15,627.268
2009-10-16,618.838
2009-10-19,627.437
2009-10-20,622.259
2009-10-21,621.675
2009-10-22,617.21
2009-10-23,615.105
2009-10-26,601.564
2009-10-27,595.628
2009-10-28,578.362
2009-10-29,596.369
2009-10-30,578.113
2009-11-02,582.222
2009-11-03,573.145
2009-11-04,587.42
2009-11-05,594.219
2009-11-06,593.53
2009-11-09,610.412
2009-11-10,608.899
2009-11-11,611.465
2009-11-12,604.157
2009-11-13,606.595
2009-11-16,616.922
2009-11-17,608.468
2009-11-18,616.644
2009-11-19,603.862
2009-11-20,600.774
2009-11-23,612.902
2009-11-24,607.714
2009-11-25,611.209
2009-11-26,596.082
2009-11-27,601.316
2009-11-30,596.707
2009-12-01,610.495
2009-12-02,610.439
2009-12-03,611.886
2009-12-04,606.484
2009-12-07,609.815
2009-12-08,601.577
2009-12-09,590.489
2009-12-10,588.577
2009-12-11,588.888
2009-12-14,592.923
2009-12-15,591.073
2009-12-16,599.058
2009-12-17,583.838
2009-12-18,579.449
2009-12-21,585.723
2009-12-22,587.934
2009-12-23,592.906
2009-12-24,593.92
2009-12-25,593.92
2009-12-28,597.509
2009-12-29,601.416
2009-12-30,596.06
2009-12-31,597.998
2010-01-01,597.998
2010-01-04,615.156
2010-01-05,619.605
2010-01-06,620.262
2010-01-07,616.667
2010-01-08,620.076
2010-01-11,628.201
2010-01-12,621.681
2010-01-13,622.265
2010-01-14,623.677
2010-01-15,615.364
2010-01-18,614.884
2010-01-19,614.1
2010-01-20,597.321
2010-01-21,586.444
2010-01-22,583.144
2010-01-25,582.8
2010-01-26,582.768
2010-01-27,574.697
2010-01-28,562.171
2010-01-29,560.757
2010-02-01,565.728
2010-02-02,577.824
2010-02-03,569.593
2010-02-04,532.498
2010-02-05,517.014
2010-02-08,513.61
2010-02-09,516.326
2010-02-10,523.358
2010-02-11,515.228
2010-02-12,512.846
2010-02-15,514.779
2010-02-16,520.766
2010-02-17,527.94
2010-02-18,528.626
2010-02-19,528.733
2010-02-22,531.058
2010-02-23,524.656
2010-02-24,524.009
2010-02-25,512.244
2010-02-26,524.127
2010-03-01,520.156
2010-03-02,526.248
2010-03-03,539.971
2010-03-04,541.259
2010-03-05,549.401
2010-03-08,550.427
2010-03-09,545.213
2010-03-10,553.412
2010-03-11,552.21
2010-03-12,557.407
2010-03-15,549.717
2010-03-16,558.053
2010-03-17,564.187
2010-03-18,556.775
2010-03-19,550.598
2010-03-22,545.033
2010-03-23,551.105
2010-03-24,541.156
2010-03-25,550.084
2010-03-26,553.488
2010-03-29,558.844
2010-03-30,552.579
2010-03-31,552.437
2010-04-01,559.458
2010-04-02,559.458
2010-04-05,558.176
2010-04-06,557.022
2010-04-07,558.823
2010-04-08,553.967
2010-04-09,567.369
2010-04-12,576.602
2010-04-13,573.078
2010-04-14,578.675
2010-04-15,575.778
2010-04-16,564.294
2010-04-19,555.238
2010-04-20,563.522
2010-04-21,549.242
2010-04-22,531.581
2010-04-23,537.453
2010-04-26,531.771
2010-04-27,514.638
2010-04-28,495.352
2010-04-29,508.063
2010-04-30,510.625
2010-05-03,507.12
2010-05-04,476.662
2010-05-05,463.353
2010-05-06,446.954
2010-05-07,429.937
2010-05-10,473.035
2010-05-11,462.273
2010-05-12,467.107
2010-05-13,457.304
2010-05-14,429.945
2010-05-17,420.748
2010-05-18,432.18
2010-05-19,418.034
2010-05-20,409.325
2010-05-21,419.92
2010-05-24,409.267
2010-05-25,394.67
2010-05-26,396.875
2010-05-27,413.657
2010-05-28,417.994
2010-05-31,414.98
2010-06-01,415.915
2010-06-02,414.379
2010-06-03,415.222
2010-06-04,400.221
2010-06-07,388.257
2010-06-08,384.962
2010-06-09,396.651
2010-06-10,406.787
2010-06-11,415.588
2010-06-14,426.15
2010-06-15,434.008
2010-06-16,434.308
2010-06-17,432.157
2010-06-18,437.282
2010-06-21,441.168
2010-06-22,436.862
2010-06-23,433.581
2010-06-24,425.026
2010-06-25,417.105
2010-06-28,421.695
2010-06-29,398.953
2010-06-30,399.484
2010-07-01,402.335
2010-07-02,413.127
2010-07-05,417.742
2010-07-06,432.854
2010-07-07,439.503
2010-07-08,442.068
2010-07-09,441.369
2010-07-12,438.594
2010-07-13,449.177
2010-07-14,451.543
2010-07-15,461.144
2010-07-16,457.998
2010-07-19,455.352
2010-07-20,455.632
2010-07-21,457.36
2010-07-22,470.856
2010-07-23,472.513
2010-07-26,481.069
2010-07-27,486.061
2010-07-28,486.899
2010-07-29,485.927
2010-07-30,476.68
2010-08-02,494.168
2010-08-03,498.247
2010-08-04,495.542
2010-08-05,495.906
2010-08-06,492.386
2010-08-09,496.147
2010-08-10,484.168
2010-08-11,461.564
2010-08-12,456.522
2010-08-13,452.745
2010-08-16,460.399
2010-08-17,469.115
2010-08-18,468.836
2010-08-19,462.891
2010-08-20,448.723
2010-08-23,451.708
2010-08-24,447.754
2010-08-25,443.387
2010-08-26,451.905
2010-08-27,457.514
2010-08-30,457.606
2010-08-31,457.266
2010-09-01,473.552
2010-09-02,475.041
2010-09-03,476.534
2010-09-06,478.966
2010-09-07,470.103
2010-09-08,473.827
2010-09-09,481.256
2010-09-10,479.489
2010-09-13,486.536
2010-09-14,495.999
2010-09-15,495.954
2010-09-16,497.617
2010-09-17,488.928
