Date,NETHERLANDS IMI IMI (Large+Mid+Small Cap)
2005-11-08,583.405
2005-11-09,583.824
2005-11-10,588.967
2005-11-11,594.005
2005-11-14,594.889
2005-11-15,593.324
2005-11-16,589.713
2005-11-17,596.19
2005-11-18,598.6
2005-11-21,601.276
2005-11-22,600.595
2005-11-23,607.45
2005-11-24,604.729
2005-11-25,603.297
2005-11-28,606.805
2005-11-29,608.813
2005-11-30,609.494
2005-12-01,615.069
2005-12-02,618.065
2005-12-05,620.321
2005-12-06,627.133
2005-12-07,623.194
2005-12-08,628.085
2005-12-09,627.981
2005-12-12,637.238
2005-12-13,636.24
2005-12-14,639.195
2005-12-15,638.191
2005-12-16,647.299
2005-12-19,646.066
2005-12-20,640.004
2005-12-21,640.981
2005-12-22,642.779
2005-12-23,644.8
2005-12-26,644.8
2005-12-27,646.616
2005-12-28,647.703
2005-12-29,646.909
2005-12-30,638.173
2006-01-02,643.637
2006-01-03,654.2
2006-01-04,664.506
2006-01-05,662.541
2006-01-06,669.405
2006-01-09,668.822
2006-01-10,661.232
2006-01-11,666.411
2006-01-12,664.214
2006-01-13,656.852
2006-01-16,659.587
2006-01-17,651.061
2006-01-18,646.778
2006-01-19,652.015
2006-01-20,643.796
2006-01-23,653.477
2006-01-24,653.673
2006-01-25,661.704
2006-01-26,671.329
2006-01-27,672.663
2006-01-30,670.779
2006-01-31,673.092
2006-02-01,679.216
2006-02-02,673.111
2006-02-03,671.085
2006-02-06,672.339
2006-02-07,673.038
2006-02-08,674.332
2006-02-09,682.576
2006-02-10,678.087
2006-02-13,682.719
2006-02-14,683.609
2006-02-15,685.636
2006-02-16,687.431
2006-02-17,692.188
2006-02-20,695.168
2006-02-21,691.587
2006-02-22,693.916
2006-02-23,695.32
2006-02-24,692.543
2006-02-27,696.141
2006-02-28,687.584
2006-03-01,691.538
2006-03-02,688.983
2006-03-03,687.626
2006-03-06,692.51
2006-03-07,681.03
2006-03-08,676.14
2006-03-09,682.063
2006-03-10,684.763
2006-03-13,691.811
2006-03-14,699.471
2006-03-15,704.345
2006-03-16,711.335
2006-03-17,712.758
2006-03-20,718.854
2006-03-21,716.402
2006-03-22,718.794
2006-03-23,716.366
2006-03-24,718.473
2006-03-27,716.223
2006-03-28,715.526
2006-03-29,711.448
2006-03-30,724.513
2006-03-31,718.645
2006-04-03,723.394
2006-04-04,726.087
2006-04-05,727.157
2006-04-06,725.805
2006-04-07,717.074
2006-04-10,717.648
2006-04-11,706.708
2006-04-12,704.626
2006-04-13,703.819
2006-04-14,703.819
2006-04-17,714.998
2006-04-18,712.831
2006-04-19,726.777
2006-04-20,732.945
2006-04-21,740.998
2006-04-24,739.389
2006-04-25,741.745
2006-04-26,746.162
2006-04-27,751.662
2006-04-28,748.117
2006-05-01,749.424
2006-05-02,753.205
2006-05-03,743.954
2006-05-04,752.317
2006-05-05,764.681
2006-05-08,766.82
2006-05-09,770.625
2006-05-10,768.645
2006-05-11,764.552
2006-05-12,748.865
2006-05-15,737.392
2006-05-16,739.377
2006-05-17,714.015
2006-05-18,714.461
2006-05-19,709.724
2006-05-22,696.455
2006-05-23,716.558
2006-05-24,705.298
2006-05-25,712.026
2006-05-26,719.63
2006-05-29,722.372
2006-05-30,710.951
2006-05-31,717.599
2006-06-01,718.469
2006-06-02,723.093
2006-06-05,718.901
2006-06-06,697.466
2006-06-07,702.17
2006-06-08,674.575
2006-06-09,685.124
2006-06-12,673.83
2006-06-13,657.712
2006-06-14,662.256
2006-06-15,680.764
2006-06-16,676.589
2006-06-19,678.085
2006-06-20,680.972
2006-06-21,688.09
2006-06-22,688.924
2006-06-23,684.559
2006-06-26,684.394
2006-06-27,679.122
2006-06-28,675.285
2006-06-29,688.728
2006-06-30,716.055
2006-07-03,721.755
2006-07-04,722.81
2006-07-05,708.915
2006-07-06,717.363
2006-07-07,716.177
2006-07-10,713.766
2006-07-11,707.082
2006-07-12,707.792
2006-07-13,698.092
2006-07-14,683.795
2006-07-17,674.564
2006-07-18,673.222
2006-07-19,696.258
2006-07-20,703.529
2006-07-21,700.879
2006-07-24,713.232
2006-07-25,710.364
2006-07-26,711.926
2006-07-27,726.033
2006-07-28,734.788
2006-07-31,732.809
2006-08-01,726.677
2006-08-02,740.388
2006-08-03,731.289
2006-08-04,744.796
2006-08-07,733.222
2006-08-08,730.385
2006-08-09,736.862
2006-08-10,726.713
2006-08-11,728.983
2006-08-14,736.158
2006-08-15,747.317
2006-08-16,755.906
2006-08-17,758.73
2006-08-18,755.649
2006-08-21,757.692
2006-08-22,753.847
2006-08-23,748.674
2006-08-24,753.468
2006-08-25,753.383
2006-08-28,761.358
2006-08-29,760.478
2006-08-30,769.099
2006-08-31,766.671
2006-09-01,770.609
2006-09-04,779.447
2006-09-05,772.797
2006-09-06,763.992
2006-09-07,756.054
2006-09-08,754.374
2006-09-11,754.615
2006-09-12,765.142
2006-09-13,768.027
2006-09-14,773.434
2006-09-15,774.146
2006-09-18,775.626
2006-09-19,769.447
2006-09-20,779.752
2006-09-21,782.761
2006-09-22,780.411
2006-09-25,777.444
2006-09-26,785.317
2006-09-27,789.09
2006-09-28,787.959
2006-09-29,788.884
2006-10-02,792.085
2006-10-03,790.497
2006-10-04,792.565
2006-10-05,795.511
2006-10-06,789.606
2006-10-09,791.895
2006-10-10,791.394
2006-10-11,792.711
2006-10-12,796.364
2006-10-13,793.03
2006-10-16,793.994
2006-10-17,784.35
2006-10-18,787.777
2006-10-19,794.223
2006-10-20,792.987
2006-10-23,795.421
2006-10-24,795.263
2006-10-25,797.386
2006-10-26,800.202
2006-10-27,799.602
2006-10-30,795.186
2006-10-31,795.84
2006-11-01,796.377
2006-11-02,794.336
2006-11-03,796.351
2006-11-06,807.485
2006-11-07,817.531
2006-11-08,815.072
2006-11-09,811.975
2006-11-10,815.102
2006-11-13,814.707
2006-11-14,813.873
2006-11-15,820.183
2006-11-16,817.987
2006-11-17,815.329
2006-11-20,813.608
2006-11-21,814.857
2006-11-22,819.949
2006-11-23,818.051
2006-11-24,821.837
2006-11-27,810.699
2006-11-28,811.386
2006-11-29,819.238
2006-11-30,818.752
2006-12-01,815.53
2006-12-04,817.217
2006-12-05,821.809
2006-12-06,820.299
2006-12-07,820.036
2006-12-08,820.595
2006-12-11,820.548
2006-12-12,828.549
2006-12-13,838.583
2006-12-14,843.985
2006-12-15,841.426
2006-12-18,838.865
2006-12-19,843.297
2006-12-20,849.629
2006-12-21,846.769
2006-12-22,841.009
2006-12-25,841.009
2006-12-26,839.699
2006-12-27,850.312
2006-12-28,850.549
2006-12-29,851.215
2007-01-01,851.215
2007-01-02,867.101
2007-01-03,862.508
2007-01-04,855.284
2007-01-05,841.261
2007-01-08,840.659
2007-01-09,846.6
2007-01-10,837.042
2007-01-11,845.746
2007-01-12,853.902
2007-01-15,857.728
2007-01-16,858.089
2007-01-17,860.647
2007-01-18,861.374
2007-01-19,862.994
2007-01-22,857.972
2007-01-23,861.455
2007-01-24,863.091
2007-01-25,857.836
2007-01-26,847.684
2007-01-29,850.846
2007-01-30,855.947
2007-01-31,854.776
2007-02-01,864.754
2007-02-02,865.427
2007-02-05,861.024
2007-02-06,865.784
2007-02-07,874.77
2007-02-08,868.887
2007-02-09,871.982
2007-02-12,861.807
2007-02-13,868.977
2007-02-14,879.705
2007-02-15,881.049
2007-02-16,876.773
2007-02-19,884.353
2007-02-20,884.514
2007-02-21,884.745
2007-02-22,883.581
2007-02-23,888.927
2007-02-26,889.524
2007-02-27,872.513
2007-02-28,856.411
2007-03-01,837.626
2007-03-02,841.555
2007-03-05,829.608
2007-03-06,832.144
2007-03-07,841.108
2007-03-08,851.86
2007-03-09,854.767
2007-03-12,861.421
2007-03-13,854.696
2007-03-14,838.227
2007-03-15,859.804
2007-03-16,865.764
2007-03-19,886.615
2007-03-20,898.968
2007-03-21,902.551
2007-03-22,919.175
2007-03-23,922.689
2007-03-26,914.291
2007-03-27,912.593
2007-03-28,908.344
2007-03-29,917.494
2007-03-30,916.481
2007-04-02,923.998
2007-04-03,932.106
2007-04-04,935.722
2007-04-05,943.351
2007-04-06,943.351
2007-04-09,938.437
2007-04-10,954.148
2007-04-11,950.108
2007-04-12,947.622
2007-04-13,957.071
2007-04-16,979.866
2007-04-17,982.772
2007-04-18,981.792
2007-04-19,981.473
2007-04-20,993.397
2007-04-23,990.164
2007-04-24,990.314
2007-04-25,1000.957
2007-04-26,999.446
2007-04-27,999.097
2007-04-30,1001.089
2007-05-01,997.348
2007-05-02,998.12
2007-05-03,1003.065
2007-05-04,1008.487
2007-05-07,1011.391
2007-05-08,996.152
2007-05-09,994.501
2007-05-10,984.689
2007-05-11,990.059
2007-05-14,987.664
2007-05-15,994.907
2007-05-16,985.945
2007-05-17,985.104
2007-05-18,990.127
2007-05-21,987.429
2007-05-22,993.459
2007-05-23,997.033
2007-05-24,984.444
2007-05-25,987.897
2007-05-28,991.726
2007-05-29,994.566
2007-05-30,988.232
2007-05-31,1000.0
2007-06-01,1000.407
2007-06-04,1006.175
2007-06-05,1004.342
2007-06-06,987.182
2007-06-07,978.842
2007-06-08,970.125
2007-06-11,975.637
2007-06-12,968.733
2007-06-13,968.721
2007-06-14,982.937
2007-06-15,998.96
2007-06-18,999.58
2007-06-19,998.188
2007-06-20,1001.367
2007-06-21,993.559
2007-06-22,995.148
2007-06-25,993.202
2007-06-26,989.818
2007-06-27,982.34
2007-06-28,993.032
2007-06-29,998.112
2007-07-02,1007.589
2007-07-03,1013.546
2007-07-04,1018.524
2007-07-05,1012.05
2007-07-06,1017.577
2007-07-09,1022.797
2007-07-10,1028.447
2007-07-11,1030.978
2007-07-12,1041.742
2007-07-13,1046.653
2007-07-16,1054.385
2007-07-17,1052.635
2007-07-18,1046.71
2007-07-19,1056.643
2007-07-20,1048.49
2007-07-23,1052.557
2007-07-24,1041.214
2007-07-25,1021.523
2007-07-26,996.469
2007-07-27,980.876
2007-07-30,981.721
2007-07-31,1001.554
2007-08-01,978.292
2007-08-02,989.124
2007-08-03,985.053
2007-08-06,978.863
2007-08-07,986.429
2007-08-08,1006.532
2007-08-09,976.324
2007-08-10,949.742
2007-08-13,966.876
2007-08-14,956.572
2007-08-15,943.63
2007-08-16,905.786
2007-08-17,933.25
2007-08-20,941.594
2007-08-21,942.088
2007-08-22,959.193
2007-08-23,966.178
2007-08-24,970.789
2007-08-27,973.699
2007-08-28,955.385
2007-08-29,958.226
2007-08-30,969.361
2007-08-31,975.859
2007-09-03,980.524
2007-09-04,984.81
2007-09-05,974.231
2007-09-06,983.019
2007-09-07,972.096
2007-09-10,968.105
2007-09-11,987.494
2007-09-12,995.833
2007-09-13,1005.697
2007-09-14,998.072
2007-09-17,990.312
2007-09-18,1004.968
2007-09-19,1030.826
2007-09-20,1035.241
2007-09-21,1038.084
2007-09-24,1032.62
2007-09-25,1026.349
2007-09-26,1035.666
2007-09-27,1043.223
2007-09-28,1048.079
2007-10-01,1059.949
2007-10-02,1050.942
2007-10-03,1048.792
2007-10-04,1048.773
2007-10-05,1056.322
2007-10-08,1051.713
2007-10-09,1061.046
2007-10-10,1073.189
2007-10-11,1080.74
2007-10-12,1079.263
2007-10-15,1067.857
2007-10-16,1057.123
2007-10-17,1070.098
2007-10-18,1069.939
2007-10-19,1066.106
2007-10-22,1044.008
2007-10-23,1059.017
2007-10-24,1048.157
2007-10-25,1060.875
2007-10-26,1061.201
2007-10-29,1067.258
2007-10-30,1060.932
2007-10-31,1072.742
2007-11-01,1065.267
2007-11-02,1069.677
2007-11-05,1063.919
2007-11-06,1069.991
2007-11-07,1068.754
2007-11-08,1058.102
2007-11-09,1038.919
2007-11-12,1029.826
2007-11-13,1035.128
2007-11-14,1048.9
2007-11-15,1031.493
2007-11-16,1017.324
2007-11-19,1000.653
2007-11-20,1007.874
2007-11-21,984.628
2007-11-22,988.305
2007-11-23,1003.649
2007-11-26,1004.826
2007-11-27,1011.07
2007-11-28,1021.889
2007-11-29,1023.667
2007-11-30,1032.411
2007-12-03,1023.468
2007-12-04,1020.68
2007-12-05,1030.411
2007-12-06,1031.621
2007-12-07,1039.913
2007-12-10,1052.529
2007-12-11,1048.778
2007-12-12,1043.13
2007-12-13,1022.197
2007-12-14,1018.428
2007-12-17,1000.282
2007-12-18,999.442
2007-12-19,994.79
2007-12-20,997.559
2007-12-21,1010.078
2007-12-24,1018.6
2007-12-25,1018.6
2007-12-26,1025.601
2007-12-27,1025.851
2007-12-28,1035.756
2007-12-31,1031.389
2008-01-01,1031.389
2008-01-02,1024.897
2008-01-03,1017.621
2008-01-04,1009.853
2008-01-07,1005.022
2008-01-08,1001.192
2008-01-09,985.12
2008-01-10,975.435
2008-01-11,973.267
2008-01-14,985.41
2008-01-15,954.321
2008-01-16,929.064
2008-01-17,931.426
2008-01-18,905.966
2008-01-21,845.541
2008-01-22,875.082
2008-01-23,846.296
2008-01-24,906.389
2008-01-25,897.207
2008-01-28,902.059
2008-01-29,916.69
2008-01-30,911.936
2008-01-31,910.638
2008-02-01,931.003
2008-02-04,931.887
2008-02-05,891.114
2008-02-06,902.988
2008-02-07,876.096
2008-02-08,874.62
2008-02-11,865.218
2008-02-12,893.695
2008-02-13,897.556
2008-02-14,897.054
2008-02-15,888.202
2008-02-18,906.259
2008-02-19,921.364
2008-02-20,907.057
2008-02-21,924.865
2008-02-22,922.649
2008-02-25,940.289
2008-02-26,954.285
2008-02-27,966.139
2008-02-28,951.52
2008-02-29,939.572
2008-03-03,927.24
2008-03-04,921.254
2008-03-05,939.755
2008-03-06,931.87
2008-03-07,926.532
2008-03-10,916.44
2008-03-11,925.733
2008-03-12,944.124
2008-03-13,939.572
2008-03-14,933.162
2008-03-17,907.305
2008-03-18,931.975
2008-03-19,922.805
2008-03-20,916.286
2008-03-21,916.286
2008-03-24,914.979
2008-03-25,947.428
2008-03-26,957.138
2008-03-27,970.463
2008-03-28,966.998
2008-03-31,972.674
2008-04-01,985.208
2008-04-02,995.499
2008-04-03,988.562
2008-04-04,1006.702
2008-04-07,1010.5
2008-04-08,1005.783
2008-04-09,1000.784
2008-04-10,998.75
2008-04-11,987.591
2008-04-14,983.703
2008-04-15,985.843
2008-04-16,1014.748
2008-04-17,1011.63
2008-04-18,1027.285
2008-04-21,1026.991
2008-04-22,1019.926
2008-04-23,1017.817
2008-04-24,1006.779
2008-04-25,1010.766
2008-04-28,1017.715
2008-04-29,1006.727
2008-04-30,1015.508
2008-05-01,1007.778
2008-05-02,1022.188
2008-05-05,1023.94
2008-05-06,1021.238
2008-05-07,1018.709
2008-05-08,1017.897
2008-05-09,1012.173
2008-05-12,1018.808
2008-05-13,1014.796
2008-05-14,1026.025
2008-05-15,1030.448
2008-05-16,1034.295
2008-05-19,1041.327
2008-05-20,1031.966
2008-05-21,1032.428
2008-05-22,1027.186
2008-05-23,1018.016
2008-05-26,1014.69
2008-05-27,1008.513
2008-05-28,1016.658
2008-05-29,1012.221
2008-05-30,1023.347
2008-06-02,1011.803
2008-06-03,1015.287
2008-06-04,1009.092
2008-06-05,1018.48
2008-06-06,1000.509
2008-06-09,990.493
2008-06-10,971.384
2008-06-11,959.395
2008-06-12,963.581
2008-06-13,959.118
2008-06-16,963.275
2008-06-17,966.322
2008-06-18,947.317
2008-06-19,924.785
2008-06-20,913.674
2008-06-23,900.824
2008-06-24,903.308
2008-06-25,913.695
2008-06-26,899.032
2008-06-27,891.021
2008-06-30,893.567
2008-07-01,876.163
2008-07-02,877.735
2008-07-03,875.933
2008-07-04,865.434
2008-07-07,874.084
2008-07-08,861.433
2008-07-09,880.414
2008-07-10,859.168
2008-07-11,837.529
2008-07-14,848.821
2008-07-15,832.789
2008-07-16,835.82
2008-07-17,865.865
2008-07-18,877.013
2008-07-21,889.738
2008-07-22,885.633
2008-07-23,893.153
2008-07-24,871.855
2008-07-25,867.228
2008-07-28,860.282
2008-07-29,854.671
2008-07-30,863.123
2008-07-31,856.349
2008-08-01,847.18
2008-08-04,854.218
2008-08-05,881.137
2008-08-06,893.973
2008-08-07,878.583
2008-08-08,878.543
2008-08-11,887.138
2008-08-12,885.773
2008-08-13,872.204
2008-08-14,869.67
2008-08-15,868.538
2008-08-18,867.414
2008-08-19,841.026
2008-08-20,845.694
2008-08-21,845.628
2008-08-22,862.427
2008-08-25,853.377
2008-08-26,846.523
2008-08-27,851.653
2008-08-28,864.88
2008-08-29,865.948
2008-09-01,862.045
2008-09-02,875.998
2008-09-03,857.562
2008-09-04,840.713
2008-09-05,824.866
2008-09-08,838.189
2008-09-09,834.967
2008-09-10,824.714
2008-09-11,809.127
2008-09-12,833.023
2008-09-15,808.683
2008-09-16,785.4
2008-09-17,762.917
2008-09-18,763.157
2008-09-19,817.987
2008-09-22,810.169
2008-09-23,800.786
2008-09-24,783.599
2008-09-25,807.431
2008-09-26,775.762
2008-09-29,706.827
2008-09-30,703.199
2008-10-01,711.916
2008-10-02,700.398
2008-10-03,723.649
2008-10-06,645.408
2008-10-07,638.465
2008-10-08,594.252
2008-10-09,582.196
2008-10-10,530.364
2008-10-13,586.956
2008-10-14,610.384
2008-10-15,568.332
2008-10-16,533.145
2008-10-17,530.776
2008-10-20,558.737
2008-10-21,557.828
2008-10-22,523.399
2008-10-23,525.469
2008-10-24,500.982
2008-10-27,469.985
2008-10-28,465.76
2008-10-29,515.852
2008-10-30,515.164
2008-10-31,524.953
2008-11-03,535.747
2008-11-04,575.906
2008-11-05,568.751
2008-11-06,531.508
2008-11-07,538.196
2008-11-10,540.519
2008-11-11,512.411
2008-11-12,500.539
2008-11-13,502.756
2008-11-14,507.907
2008-11-17,492.402
2008-11-18,498.704
2008-11-19,478.229
2008-11-20,459.224
2008-11-21,446.949
2008-11-24,494.696
2008-11-25,493.762
2008-11-26,486.424
2008-11-27,496.623
2008-11-28,490.459
2008-12-01,460.052
2008-12-02,472.999
2008-12-03,479.099
2008-12-04,479.708
2008-12-05,458.119
2008-12-08,497.763
2008-12-09,503.887
2008-12-10,512.746
2008-12-11,518.362
2008-12-12,514.223
2008-12-15,524.752
2008-12-16,530.757
2008-12-17,549.804
2008-12-18,561.593
2008-12-19,542.413
2008-12-22,531.464
2008-12-23,535.594
2008-12-24,531.986
2008-12-25,531.986
2008-12-26,534.553
2008-12-29,541.013
2008-12-30,549.445
2008-12-31,537.431
2009-01-01,537.431
2009-01-02,561.904
2009-01-05,557.122
2009-01-06,554.224
2009-01-07,558.817
2009-01-08,561.022
2009-01-09,557.981
2009-01-12,545.36
2009-01-13,534.585
2009-01-14,508.965
2009-01-15,499.833
2009-01-16,514.393
2009-01-19,505.669
2009-01-20,485.24
2009-01-21,481.258
2009-01-22,479.312
2009-01-23,468.923
2009-01-26,505.813
2009-01-27,508.464
2009-01-28,526.533
2009-01-29,507.337
2009-01-30,492.603
2009-02-02,485.197
2009-02-03,503.121
2009-02-04,504.789
2009-02-05,494.619
2009-02-06,510.716
2009-02-09,521.582
2009-02-10,503.257
2009-02-11,500.906
2009-02-12,486.714
2009-02-13,493.333
2009-02-16,481.221
2009-02-17,456.49
2009-02-18,452.952
2009-02-19,459.51
2009-02-20,440.973
2009-02-23,436.013
2009-02-24,435.923
2009-02-25,429.869
2009-02-26,439.416
2009-02-27,432.627
2009-03-02,413.952
2009-03-03,399.19
2009-03-04,411.318
2009-03-05,390.937
2009-03-06,390.541
2009-03-09,389.178
2009-03-10,412.97
2009-03-11,412.22
2009-03-12,417.284
2009-03-13,421.104
2009-03-16,435.451
2009-03-17,429.785
2009-03-18,431.89
2009-03-19,450.672
2009-03-20,451.129
2009-03-23,468.759
2009-03-24,465.165
2009-03-25,475.158
2009-03-26,476.513
2009-03-27,459.081
2009-03-30,437.939
2009-03-31,452.303
2009-04-01,459.573
2009-04-02,486.318
2009-04-03,484.271
2009-04-06,480.266
2009-04-07,473.743
2009-04-08,476.312
2009-04-09,483.741
2009-04-10,483.741
2009-04-13,487.843
2009-04-14,489.632
2009-04-15,489.2
2009-04-16,492.52
2009-04-17,496.233
2009-04-20,475.2
2009-04-21,478.901
2009-04-22,482.153
2009-04-23,481.587
2009-04-24,495.057
2009-04-27,490.808
2009-04-28,485.573
2009-04-29,504.66
2009-04-30,512.313
2009-05-01,512.39
2009-05-04,534.419
2009-05-05,535.741
2009-05-06,540.698
2009-05-07,550.896
2009-05-08,561.316
2009-05-11,560.588
2009-05-12,560.987
2009-05-13,548.446
2009-05-14,546.161
2009-05-15,555.011
2009-05-18,566.739
2009-05-19,575.166
2009-05-20,587.586
2009-05-21,574.865
2009-05-22,586.903
2009-05-25,588.066
2009-05-26,592.83
2009-05-27,588.174
2009-05-28,575.892
2009-05-29,579.015
2009-06-01,594.063
2009-06-02,602.301
2009-06-03,591.828
2009-06-04,591.016
2009-06-05,587.354
2009-06-08,574.589
2009-06-09,580.815
2009-06-10,587.781
2009-06-11,590.939
2009-06-12,584.409
2009-06-15,565.878
2009-06-16,563.143
2009-06-17,552.589
2009-06-18,562.036
2009-06-19,564.765
2009-06-22,550.398
2009-06-23,555.677
2009-06-24,569.286
2009-06-25,565.04
2009-06-26,571.67
2009-06-29,579.349
2009-06-30,572.351
2009-07-01,588.334
2009-07-02,570.484
2009-07-03,572.5
2009-07-06,563.235
2009-07-07,563.85
2009-07-08,551.966
2009-07-09,559.185
2009-07-10,549.14
2009-07-13,563.733
2009-07-14,567.653
2009-07-15,591.026
2009-07-16,598.292
2009-07-17,605.526
2009-07-20,613.441
2009-07-21,617.23
2009-07-22,620.566
2009-07-23,630.249
2009-07-24,628.615
2009-07-27,632.603
2009-07-28,624.539
2009-07-29,631.826
2009-07-30,643.517
2009-07-31,651.342
2009-08-03,671.096
2009-08-04,667.962
2009-08-05,666.675
2009-08-06,672.537
2009-08-07,671.189
2009-08-10,666.442
2009-08-11,656.573
2009-08-12,671.058
2009-08-13,678.19
2009-08-14,669.984
2009-08-17,650.161
2009-08-18,656.048
2009-08-19,660.488
2009-08-20,669.954
2009-08-21,687.253
2009-08-24,695.939
2009-08-25,702.466
2009-08-26,697.34
2009-08-27,692.901
2009-08-28,706.866
2009-08-31,696.617
2009-09-01,682.62
2009-09-02,672.731
2009-09-03,673.969
2009-09-04,683.457
2009-09-07,701.311
2009-09-08,714.966
2009-09-09,724.434
2009-09-10,729.264
2009-09-11,732.661
2009-09-14,730.701
2009-09-15,731.293
2009-09-16,747.532
2009-09-17,755.09
2009-09-18,754.156
2009-09-21,749.006
2009-09-22,757.089
2009-09-23,759.277
2009-09-24,744.93
2009-09-25,739.823
2009-09-28,749.825
2009-09-29,748.083
2009-09-30,752.853
2009-10-01,738.368
2009-10-02,724.306
2009-10-05,731.002
2009-10-06,757.045
2009-10-07,754.227
2009-10-08,771.885
2009-10-09,774.503
2009-10-12,790.992
2009-10-13,788.233
2009-10-14,802.336
2009-10-15,803.6
2009-10-16,791.586
2009-10-19,806.787
2009-10-20,802.024
2009-10-21,803.778
2009-10-22,794.08
2009-10-23,793.637
2009-10-26,766.676
2009-10-27,756.768
2009-10-28,734.715
2009-10-29,755.347
2009-10-30,738.22
2009-11-02,743.388
2009-11-03,728.796
2009-11-04,751.381
2009-11-05,759.439
2009-11-06,756.783
2009-11-09,781.209
2009-11-10,775.698
2009-11-11,787.439
2009-11-12,780.919
2009-11-13,780.842
2009-11-16,795.87
2009-11-17,786.439
2009-11-18,788.772
2009-11-19,768.672
2009-11-20,761.489
2009-11-23,783.924
2009-11-24,779.047
2009-11-25,790.391
2009-11-26,761.858
2009-11-27,764.192
2009-11-30,755.483
2009-12-01,784.096
2009-12-02,783.085
2009-12-03,787.947
2009-12-04,786.672
2009-12-07,780.311
2009-12-08,763.196
2009-12-09,753.793
2009-12-10,765.415
2009-12-11,766.468
2009-12-14,775.654
2009-12-15,776.506
2009-12-16,785.262
2009-12-17,768.477
2009-12-18,758.33
2009-12-21,771.633
2009-12-22,771.791
2009-12-23,776.82
2009-12-24,779.223
2009-12-25,779.223
2009-12-28,785.637
2009-12-29,789.582
2009-12-30,778.495
2009-12-31,781.3
2010-01-01,781.3
2010-01-04,803.725
2010-01-05,800.919
2010-01-06,799.239
2010-01-07,791.913
2010-01-08,796.916
2010-01-11,805.765
2010-01-12,799.138
2010-01-13,802.545
2010-01-14,805.298
2010-01-15,794.858
2010-01-18,799.065
2010-01-19,795.604
2010-01-20,775.84
2010-01-21,765.227
2010-01-22,763.01
2010-01-25,762.923
2010-01-26,761.501
2010-01-27,757.758
2010-01-28,749.411
2010-01-29,754.684
2010-02-01,762.033
2010-02-02,770.857
2010-02-03,767.704
2010-02-04,736.447
2010-02-05,709.052
2010-02-08,710.692
2010-02-09,715.923
2010-02-10,721.912
2010-02-11,716.623
2010-02-12,714.594
2010-02-15,713.633
2010-02-16,722.565
2010-02-17,733.931
2010-02-18,733.458
2010-02-19,730.339
2010-02-22,733.787
2010-02-23,724.258
2010-02-24,724.899
2010-02-25,707.242
2010-02-26,721.834
2010-03-01,729.564
2010-03-02,741.147
2010-03-03,755.644
2010-03-04,752.878
2010-03-05,765.694
2010-03-08,766.108
2010-03-09,764.144
2010-03-10,773.3
2010-03-11,770.192
2010-03-12,775.713
2010-03-15,760.066
2010-03-16,773.402
2010-03-17,778.399
2010-03-18,768.111
2010-03-19,759.158
2010-03-22,759.028
2010-03-23,768.34
2010-03-24,757.39
2010-03-25,765.334
2010-03-26,764.627
2010-03-29,769.808
2010-03-30,767.363
2010-03-31,775.527
2010-04-01,791.068
2010-04-02,791.068
2010-04-05,789.256
2010-04-06,788.509
2010-04-07,782.959
2010-04-08,778.347
2010-04-09,793.729
2010-04-12,803.062
2010-04-13,798.639
2010-04-14,805.652
2010-04-15,801.852
2010-04-16,788.165
2010-04-19,784.178
2010-04-20,798.46
2010-04-21,793.348
2010-04-22,785.051
2010-04-23,794.717
2010-04-26,800.482
2010-04-27,778.73
2010-04-28,757.439
2010-04-29,773.246
2010-04-30,772.046
2010-05-03,768.201
2010-05-04,736.896
2010-05-05,718.907
2010-05-06,701.029
2010-05-07,667.934
2010-05-10,730.126
2010-05-11,717.682
2010-05-12,728.487
2010-05-13,724.439
2010-05-14,696.38
2010-05-17,690.23
2010-05-18,701.155
2010-05-19,680.806
2010-05-20,664.593
2010-05-21,674.796
2010-05-24,667.651
2010-05-25,639.762
2010-05-26,653.811
2010-05-27,675.821
2010-05-28,679.41
2010-05-31,677.005
2010-06-01,677.739
2010-06-02,676.066
2010-06-03,687.064
2010-06-04,666.049
2010-06-07,653.039
2010-06-08,648.845
2010-06-09,667.747
2010-06-10,681.98
2010-06-11,680.473
2010-06-14,702.786
2010-06-15,710.232
2010-06-16,710.445
2010-06-17,714.573
2010-06-18,718.008
2010-06-21,726.13
2010-06-22,717.348
2010-06-23,705.848
2010-06-24,698.526
2010-06-25,691.789
2010-06-28,702.791
2010-06-29,670.033
2010-06-30,671.698
2010-07-01,667.308
2010-07-02,675.518
2010-07-05,669.046
2010-07-06,692.868
2010-07-07,698.6
2010-07-08,709.762
2010-07-09,709.38
2010-07-12,711.766
2010-07-13,731.818
2010-07-14,738.007
2010-07-15,737.369
2010-07-16,726.84
2010-07-19,721.907
2010-07-20,711.94
2010-07-21,721.695
2010-07-22,744.025
2010-07-23,741.751
2010-07-26,751.342
2010-07-27,754.917
2010-07-28,751.358
2010-07-29,750.825
2010-07-30,744.522
2010-08-02,770.555
2010-08-03,769.74
2010-08-04,767.464
2010-08-05,760.598
2010-08-06,754.644
2010-08-09,762.488
2010-08-10,747.222
2010-08-11,719.626
2010-08-12,715.537
2010-08-13,709.875
2010-08-16,712.905
2010-08-17,725.427
2010-08-18,724.162
2010-08-19,714.801
2010-08-20,694.56
2010-08-23,692.086
2010-08-24,682.746
2010-08-25,676.75
2010-08-26,688.815
2010-08-27,692.873
2010-08-30,688.023
2010-08-31,691.479
