Date,SPAIN MID GROWTH Mid Cap
2005-11-10,541.531
2005-11-11,544.409
2005-11-14,543.558
2005-11-15,538.303
2005-11-16,535.4
2005-11-17,541.818
2005-11-18,544.326
2005-11-21,547.625
2005-11-22,546.057
2005-11-23,557.65
2005-11-24,556.23
2005-11-25,556.655
2005-11-28,561.244
2005-11-29,557.516
2005-11-30,551.808
2005-12-01,553.849
2005-12-02,550.155
2005-12-05,549.236
2005-12-06,552.496
2005-12-07,543.063
2005-12-08,547.928
2005-12-09,548.188
2005-12-12,557.023
2005-12-13,553.67
2005-12-14,554.127
2005-12-15,548.472
2005-12-16,552.16
2005-12-19,554.348
2005-12-20,552.957
2005-12-21,552.005
2005-12-22,556.268
2005-12-23,557.19
2005-12-26,557.19
2005-12-27,560.266
2005-12-28,562.486
2005-12-29,558.354
2005-12-30,554.052
2006-01-02,563.036
2006-01-03,571.644
2006-01-04,577.857
2006-01-05,576.705
2006-01-06,579.28
2006-01-09,577.609
2006-01-10,574.916
2006-01-11,580.164
2006-01-12,579.064
2006-01-13,577.386
2006-01-16,580.88
2006-01-17,572.016
2006-01-18,571.502
2006-01-19,578.872
2006-01-20,578.862
2006-01-23,584.704
2006-01-24,585.701
2006-01-25,590.638
2006-01-26,598.662
2006-01-27,594.328
2006-01-30,590.842
2006-01-31,595.689
2006-02-01,606.25
2006-02-02,603.008
2006-02-03,599.377
2006-02-06,597.645
2006-02-07,594.856
2006-02-08,599.285
2006-02-09,602.628
2006-02-10,597.49
2006-02-13,602.033
2006-02-14,600.255
2006-02-15,605.569
2006-02-16,607.543
2006-02-17,611.515
2006-02-20,613.279
2006-02-21,612.445
2006-02-22,616.521
2006-02-23,619.488
2006-02-24,616.265
2006-02-27,620.486
2006-02-28,618.214
2006-03-01,636.239
2006-03-02,634.488
2006-03-03,633.718
2006-03-06,632.252
2006-03-07,622.431
2006-03-08,617.073
2006-03-09,620.741
2006-03-10,624.705
2006-03-13,629.464
2006-03-14,635.632
2006-03-15,637.462
2006-03-16,648.495
2006-03-17,652.32
2006-03-20,655.216
2006-03-21,655.291
2006-03-22,656.016
2006-03-23,648.715
2006-03-24,653.493
2006-03-27,651.655
2006-03-28,651.983
2006-03-29,651.972
2006-03-30,660.848
2006-03-31,657.172
2006-04-03,665.34
2006-04-04,669.03
2006-04-05,671.586
2006-04-06,667.96
2006-04-07,654.29
2006-04-10,655.469
2006-04-11,648.497
2006-04-12,644.175
2006-04-13,644.805
2006-04-14,644.805
2006-04-17,655.046
2006-04-18,652.896
2006-04-19,662.559
2006-04-20,667.363
2006-04-21,678.709
2006-04-24,688.322
2006-04-25,687.571
2006-04-26,690.126
2006-04-27,693.445
2006-04-28,697.313
2006-05-01,698.531
2006-05-02,702.455
2006-05-03,704.131
2006-05-04,714.079
2006-05-05,725.253
2006-05-08,729.536
2006-05-09,731.904
2006-05-10,738.226
2006-05-11,733.736
2006-05-12,723.574
2006-05-15,706.444
2006-05-16,704.541
2006-05-17,680.065
2006-05-18,679.407
2006-05-19,674.507
2006-05-22,651.624
2006-05-23,672.153
2006-05-24,660.833
2006-05-25,669.68
2006-05-26,678.948
2006-05-29,682.805
2006-05-30,678.996
2006-05-31,681.601
2006-06-01,677.163
2006-06-02,689.867
2006-06-05,687.825
2006-06-06,668.301
2006-06-07,667.676
2006-06-08,640.927
2006-06-09,648.777
2006-06-12,639.185
2006-06-13,621.727
2006-06-14,624.069
2006-06-15,643.44
2006-06-16,638.307
2006-06-19,643.895
2006-06-20,645.775
2006-06-21,649.582
2006-06-22,652.645
2006-06-23,649.24
2006-06-26,652.271
2006-06-27,651.632
2006-06-28,645.813
2006-06-29,654.023
2006-06-30,675.078
2006-07-03,682.969
2006-07-04,685.311
2006-07-05,683.105
2006-07-06,688.593
2006-07-07,687.057
2006-07-10,685.575
2006-07-11,678.081
2006-07-12,675.927
2006-07-13,668.991
2006-07-14,658.382
2006-07-17,646.537
2006-07-18,644.459
2006-07-19,661.741
2006-07-20,667.018
2006-07-21,661.491
2006-07-24,673.419
2006-07-25,675.296
2006-07-26,676.178
2006-07-27,689.163
2006-07-28,697.502
2006-07-31,692.589
2006-08-01,688.909
2006-08-02,699.767
2006-08-03,693.064
2006-08-04,707.273
2006-08-07,699.296
2006-08-08,702.131
2006-08-09,706.49
2006-08-10,694.568
2006-08-11,693.487
2006-08-14,700.342
2006-08-15,704.604
2006-08-16,711.625
2006-08-17,712.547
2006-08-18,709.312
2006-08-21,714.204
2006-08-22,709.388
2006-08-23,704.918
2006-08-24,706.317
2006-08-25,703.179
2006-08-28,707.776
2006-08-29,706.735
2006-08-30,713.687
2006-08-31,709.866
2006-09-01,715.014
2006-09-04,724.596
2006-09-05,714.802
2006-09-06,708.469
2006-09-07,698.339
2006-09-08,698.63
2006-09-11,698.396
2006-09-12,704.161
2006-09-13,707.043
2006-09-14,712.022
2006-09-15,710.553
2006-09-18,714.854
2006-09-19,715.159
2006-09-20,722.519
2006-09-21,723.219
2006-09-22,726.595
2006-09-25,720.015
2006-09-26,726.427
2006-09-27,738.065
2006-09-28,741.324
2006-09-29,739.523
2006-10-02,745.187
2006-10-03,741.577
2006-10-04,741.426
2006-10-05,745.859
2006-10-06,742.154
2006-10-09,743.081
2006-10-10,743.857
2006-10-11,748.243
2006-10-12,751.688
2006-10-13,750.185
2006-10-16,754.003
2006-10-17,746.259
2006-10-18,757.385
2006-10-19,765.819
2006-10-20,775.204
2006-10-23,776.506
2006-10-24,772.974
2006-10-25,777.945
2006-10-26,780.833
2006-10-27,785.93
2006-10-30,785.906
2006-10-31,789.974
2006-11-01,794.412
2006-11-02,789.542
2006-11-03,788.358
2006-11-06,799.545
2006-11-07,809.352
2006-11-08,808.441
2006-11-09,813.524
2006-11-10,819.709
2006-11-13,833.648
2006-11-14,825.676
2006-11-15,833.232
2006-11-16,838.621
2006-11-17,833.314
2006-11-20,839.499
2006-11-21,836.722
2006-11-22,846.941
2006-11-23,847.927
2006-11-24,844.852
2006-11-27,833.003
2006-11-28,828.802
2006-11-29,852.311
2006-11-30,846.757
2006-12-01,840.686
2006-12-04,853.078
2006-12-05,863.768
2006-12-06,864.511
2006-12-07,865.858
2006-12-08,875.3
2006-12-11,879.369
2006-12-12,879.178
2006-12-13,886.702
2006-12-14,885.732
2006-12-15,887.116
2006-12-18,882.968
2006-12-19,882.467
2006-12-20,874.613
2006-12-21,869.686
2006-12-22,865.451
2006-12-25,865.451
2006-12-26,864.103
2006-12-27,874.607
2006-12-28,873.956
2006-12-29,874.579
2007-01-01,874.579
2007-01-02,896.986
2007-01-03,885.374
2007-01-04,865.491
2007-01-05,859.967
2007-01-08,864.159
2007-01-09,865.553
2007-01-10,846.463
2007-01-11,854.407
2007-01-12,861.809
2007-01-15,868.975
2007-01-16,865.575
2007-01-17,862.912
2007-01-18,860.258
2007-01-19,864.629
2007-01-22,867.788
2007-01-23,873.793
2007-01-24,884.699
2007-01-25,881.887
2007-01-26,866.02
2007-01-29,873.254
2007-01-30,874.051
2007-01-31,880.614
2007-02-01,884.938
2007-02-02,887.29
2007-02-05,888.269
2007-02-06,893.281
2007-02-07,913.485
2007-02-08,910.029
2007-02-09,911.979
2007-02-12,905.437
2007-02-13,909.011
2007-02-14,924.663
2007-02-15,926.612
2007-02-16,927.87
2007-02-19,936.752
2007-02-20,936.381
2007-02-21,926.888
2007-02-22,926.945
2007-02-23,929.703
2007-02-26,937.601
2007-02-27,905.185
2007-02-28,898.701
2007-03-01,884.615
2007-03-02,889.0
2007-03-05,868.586
2007-03-06,876.459
2007-03-07,889.03
2007-03-08,902.61
2007-03-09,903.95
2007-03-12,902.755
2007-03-13,895.235
2007-03-14,873.909
2007-03-15,892.325
2007-03-16,902.41
2007-03-19,916.821
2007-03-20,921.831
2007-03-21,924.983
2007-03-22,938.414
2007-03-23,937.073
2007-03-26,936.283
2007-03-27,938.439
2007-03-28,935.907
2007-03-29,942.403
2007-03-30,948.573
2007-04-02,957.622
2007-04-03,974.914
2007-04-04,968.388
2007-04-05,972.68
2007-04-06,972.68
2007-04-09,967.613
2007-04-10,982.159
2007-04-11,982.336
2007-04-12,975.42
2007-04-13,981.481
2007-04-16,988.43
2007-04-17,988.192
2007-04-18,984.557
2007-04-19,982.622
2007-04-20,994.983
2007-04-23,986.135
2007-04-24,951.7
2007-04-25,953.945
2007-04-26,949.112
2007-04-27,944.349
2007-04-30,944.974
2007-05-01,941.442
2007-05-02,946.636
2007-05-03,936.288
2007-05-04,953.57
2007-05-07,967.316
2007-05-08,947.801
2007-05-09,946.861
2007-05-10,937.656
2007-05-11,947.74
2007-05-14,945.772
2007-05-15,959.801
2007-05-16,965.273
2007-05-17,967.947
2007-05-18,971.077
2007-05-21,974.484
2007-05-22,976.201
2007-05-23,989.763
2007-05-24,983.376
2007-05-25,983.062
2007-05-28,991.986
2007-05-29,991.97
2007-05-30,982.637
2007-05-31,1000.0
2007-06-01,1000.359
2007-06-04,1004.95
2007-06-05,1005.625
2007-06-06,973.039
2007-06-07,954.709
2007-06-08,949.294
2007-06-11,956.174
2007-06-12,943.549
2007-06-13,939.973
2007-06-14,957.939
2007-06-15,971.729
2007-06-18,965.039
2007-06-19,960.48
2007-06-20,961.114
2007-06-21,952.231
2007-06-22,945.557
2007-06-25,945.918
2007-06-26,942.92
2007-06-27,944.34
2007-06-28,956.939
2007-06-29,966.219
2007-07-02,978.547
2007-07-03,980.023
2007-07-04,990.079
2007-07-05,973.742
2007-07-06,971.325
2007-07-09,969.139
2007-07-10,971.829
2007-07-11,976.402
2007-07-12,983.317
2007-07-13,993.598
2007-07-16,992.166
2007-07-17,994.178
2007-07-18,987.312
2007-07-19,993.328
2007-07-20,977.514
2007-07-23,983.592
2007-07-24,975.501
2007-07-25,969.78
2007-07-26,945.795
2007-07-27,938.953
2007-07-30,937.515
2007-07-31,955.945
2007-08-01,941.486
2007-08-02,945.795
2007-08-03,938.701
2007-08-06,937.247
2007-08-07,943.915
2007-08-08,978.106
2007-08-09,970.819
2007-08-10,947.842
2007-08-13,948.131
2007-08-14,933.645
2007-08-15,920.799
2007-08-16,872.34
2007-08-17,894.615
2007-08-20,899.828
2007-08-21,895.476
2007-08-22,911.932
2007-08-23,910.775
2007-08-24,915.968
2007-08-27,914.114
2007-08-28,901.941
2007-08-29,904.752
2007-08-30,911.947
2007-08-31,925.909
2007-09-03,928.458
2007-09-04,933.96
2007-09-05,915.33
2007-09-06,917.563
2007-09-07,896.518
2007-09-10,885.557
2007-09-11,903.348
2007-09-12,902.152
2007-09-13,898.58
2007-09-14,881.157
2007-09-17,857.739
2007-09-18,879.728
2007-09-19,916.736
2007-09-20,919.22
2007-09-21,923.534
2007-09-24,926.061
2007-09-25,911.612
2007-09-26,929.415
2007-09-27,935.193
2007-09-28,935.838
2007-10-01,947.761
2007-10-02,948.056
2007-10-03,953.963
2007-10-04,953.041
2007-10-05,960.482
2007-10-08,952.083
2007-10-09,959.907
2007-10-10,971.503
2007-10-11,978.732
2007-10-12,968.646
2007-10-15,961.252
2007-10-16,953.304
2007-10-17,969.072
2007-10-18,974.08
2007-10-19,965.17
2007-10-22,941.0
2007-10-23,967.523
2007-10-24,964.923
2007-10-25,980.271
2007-10-26,990.919
2007-10-29,996.298
2007-10-30,1006.185
2007-10-31,1016.232
2007-11-01,1005.656
2007-11-02,1005.658
2007-11-05,1002.564
2007-11-06,1018.029
2007-11-07,1020.719
2007-11-08,1015.668
2007-11-09,1000.777
2007-11-12,995.398
2007-11-13,998.409
2007-11-14,1011.974
2007-11-15,998.086
2007-11-16,993.144
2007-11-19,962.383
2007-11-20,979.692
2007-11-21,952.863
2007-11-22,953.272
2007-11-23,964.727
2007-11-26,966.729
2007-11-27,962.384
2007-11-28,976.704
2007-11-29,985.19
2007-11-30,993.558
2007-12-03,989.764
2007-12-04,988.482
2007-12-05,997.989
2007-12-06,987.088
2007-12-07,995.639
2007-12-10,1005.873
2007-12-11,1004.473
2007-12-12,1000.855
2007-12-13,973.497
2007-12-14,964.685
2007-12-17,940.902
2007-12-18,945.473
2007-12-19,936.792
2007-12-20,927.466
2007-12-21,939.301
2007-12-24,941.392
2007-12-25,941.392
2007-12-26,947.863
2007-12-27,939.872
2007-12-28,944.641
2007-12-31,939.245
2008-01-01,939.245
2008-01-02,931.686
2008-01-03,922.187
2008-01-04,892.18
2008-01-07,870.036
2008-01-08,871.431
2008-01-09,856.697
2008-01-10,861.591
2008-01-11,871.097
2008-01-14,881.054
2008-01-15,846.262
2008-01-16,830.064
2008-01-17,830.96
2008-01-18,825.574
2008-01-21,773.067
2008-01-22,796.546
2008-01-23,770.525
2008-01-24,805.333
2008-01-25,811.659
2008-01-28,815.757
2008-01-29,835.353
2008-01-30,833.84
2008-01-31,826.166
2008-02-01,844.367
2008-02-04,856.27
2008-02-05,799.812
2008-02-06,811.313
2008-02-07,789.794
2008-02-08,795.971
2008-02-11,783.002
2008-02-12,814.067
2008-02-13,817.996
2008-02-14,826.558
2008-02-15,819.316
2008-02-18,830.567
2008-02-19,834.369
2008-02-20,818.525
2008-02-21,836.901
2008-02-22,824.587
2008-02-25,832.254
2008-02-26,855.705
2008-02-27,876.224
2008-02-28,868.984
2008-02-29,866.743
2008-03-03,851.139
2008-03-04,837.377
2008-03-05,866.049
2008-03-06,863.939
2008-03-07,857.793
2008-03-10,855.628
2008-03-11,874.202
2008-03-12,887.256
2008-03-13,887.744
2008-03-14,888.978
2008-03-17,874.908
2008-03-18,893.803
2008-03-19,885.379
2008-03-20,872.067
2008-03-21,872.067
2008-03-24,870.823
2008-03-25,905.369
2008-03-26,914.07
2008-03-27,930.795
2008-03-28,925.714
2008-03-31,923.993
2008-04-01,925.415
2008-04-02,936.009
2008-04-03,931.333
2008-04-04,942.06
2008-04-07,943.418
2008-04-08,937.662
2008-04-09,932.764
2008-04-10,923.831
2008-04-11,921.612
2008-04-14,912.773
2008-04-15,917.298
2008-04-16,947.626
2008-04-17,938.949
2008-04-18,947.324
2008-04-21,947.555
2008-04-22,943.485
2008-04-23,946.646
2008-04-24,934.172
2008-04-25,940.608
2008-04-28,942.665
2008-04-29,928.195
2008-04-30,937.704
2008-05-01,930.567
2008-05-02,938.745
2008-05-05,947.745
2008-05-06,951.855
2008-05-07,945.426
2008-05-08,952.481
2008-05-09,941.077
2008-05-12,946.436
2008-05-13,948.27
2008-05-14,952.149
2008-05-15,955.241
2008-05-16,956.149
2008-05-19,969.858
2008-05-20,960.99
2008-05-21,969.898
2008-05-22,964.322
2008-05-23,948.521
2008-05-26,950.431
2008-05-27,943.369
2008-05-28,944.002
2008-05-29,938.701
2008-05-30,944.298
2008-06-02,934.865
2008-06-03,940.71
2008-06-04,935.545
2008-06-05,927.907
2008-06-06,920.948
2008-06-09,909.793
2008-06-10,873.247
2008-06-11,862.005
2008-06-12,865.4
2008-06-13,868.748
2008-06-16,882.284
2008-06-17,891.04
2008-06-18,871.204
2008-06-19,870.289
2008-06-20,855.933
2008-06-23,846.45
2008-06-24,839.058
2008-06-25,851.148
2008-06-26,832.625
2008-06-27,840.158
2008-06-30,828.818
2008-07-01,808.713
2008-07-02,807.031
2008-07-03,802.076
2008-07-04,793.78
2008-07-07,808.047
2008-07-08,808.978
2008-07-09,814.574
2008-07-10,799.912
2008-07-11,777.075
2008-07-14,787.934
2008-07-15,767.867
2008-07-16,769.028
2008-07-17,790.282
2008-07-18,800.852
2008-07-21,805.039
2008-07-22,804.943
2008-07-23,812.18
2008-07-24,781.697
2008-07-25,776.263
2008-07-28,767.111
2008-07-29,773.961
2008-07-30,775.301
2008-07-31,772.569
2008-08-01,754.639
2008-08-04,753.198
2008-08-05,767.777
2008-08-06,766.288
2008-08-07,769.174
2008-08-08,757.14
2008-08-11,774.934
2008-08-12,757.001
2008-08-13,743.274
2008-08-14,743.362
2008-08-15,744.333
2008-08-18,747.325
2008-08-19,724.316
2008-08-20,730.111
2008-08-21,736.566
2008-08-22,748.43
2008-08-25,738.572
2008-08-26,742.123
2008-08-27,744.567
2008-08-28,758.773
2008-08-29,764.604
2008-09-01,752.252
2008-09-02,758.789
2008-09-03,747.342
2008-09-04,719.703
2008-09-05,698.96
2008-09-08,715.787
2008-09-09,695.64
2008-09-10,678.708
2008-09-11,667.369
2008-09-12,694.385
2008-09-15,675.286
2008-09-16,676.785
2008-09-17,670.033
2008-09-18,682.685
2008-09-19,743.54
2008-09-22,736.849
2008-09-23,736.631
2008-09-24,732.939
2008-09-25,736.583
2008-09-26,723.207
2008-09-29,683.642
2008-09-30,672.958
2008-10-01,671.682
2008-10-02,643.91
2008-10-03,651.286
2008-10-06,596.438
2008-10-07,604.401
2008-10-08,585.762
2008-10-09,566.198
2008-10-10,525.522
2008-10-13,580.66
2008-10-14,588.123
2008-10-15,559.85
2008-10-16,544.396
2008-10-17,557.05
2008-10-20,558.467
2008-10-21,549.071
2008-10-22,504.851
2008-10-23,506.774
2008-10-24,479.83
2008-10-27,448.228
2008-10-28,463.546
2008-10-29,502.663
2008-10-30,507.255
2008-10-31,513.374
2008-11-03,523.563
2008-11-04,551.204
2008-11-05,546.497
2008-11-06,502.85
2008-11-07,516.16
2008-11-10,517.361
2008-11-11,490.06
2008-11-12,488.833
2008-11-13,489.936
2008-11-14,496.181
2008-11-17,479.673
2008-11-18,478.89
2008-11-19,461.586
2008-11-20,442.161
2008-11-21,447.46
2008-11-24,490.111
2008-11-25,493.037
2008-11-26,484.755
2008-11-27,494.456
2008-11-28,488.424
2008-12-01,465.09
2008-12-02,484.162
2008-12-03,483.449
2008-12-04,484.255
2008-12-05,467.361
2008-12-08,499.536
2008-12-09,491.097
2008-12-10,504.298
2008-12-11,515.588
2008-12-12,515.043
2008-12-15,525.995
2008-12-16,535.01
2008-12-17,559.29
2008-12-18,567.899
2008-12-19,549.219
2008-12-22,534.703
2008-12-23,531.09
2008-12-24,532.785
2008-12-25,532.785
2008-12-26,535.356
2008-12-29,543.828
2008-12-30,544.905
2008-12-31,535.506
2009-01-01,535.506
2009-01-02,551.891
2009-01-05,546.907
2009-01-06,548.48
2009-01-07,558.591
2009-01-08,556.073
2009-01-09,543.181
2009-01-12,526.631
2009-01-13,517.617
2009-01-14,503.231
2009-01-15,499.689
2009-01-16,510.474
2009-01-19,498.174
2009-01-20,480.862
2009-01-21,481.376
2009-01-22,478.614
2009-01-23,468.947
2009-01-26,485.02
2009-01-27,489.349
2009-01-28,500.285
2009-01-29,490.876
2009-01-30,483.642
2009-02-02,468.689
2009-02-03,480.579
2009-02-04,484.198
2009-02-05,483.599
2009-02-06,491.604
2009-02-09,507.101
2009-02-10,498.757
2009-02-11,493.966
2009-02-12,485.244
2009-02-13,487.204
2009-02-16,475.67
2009-02-17,458.806
2009-02-18,456.342
2009-02-19,463.252
2009-02-20,448.531
2009-02-23,443.927
2009-02-24,441.606
2009-02-25,434.42
2009-02-26,445.834
2009-02-27,435.574
2009-03-02,416.64
2009-03-03,406.647
2009-03-04,408.362
2009-03-05,385.027
2009-03-06,394.173
2009-03-09,388.596
2009-03-10,404.03
2009-03-11,396.504
2009-03-12,403.414
2009-03-13,408.896
2009-03-16,417.684
2009-03-17,417.121
2009-03-18,425.974
2009-03-19,449.605
2009-03-20,447.815
2009-03-23,458.335
2009-03-24,456.392
2009-03-25,460.362
2009-03-26,457.064
2009-03-27,445.473
2009-03-30,421.316
2009-03-31,438.595
2009-04-01,438.759
2009-04-02,468.691
2009-04-03,468.711
2009-04-06,469.485
2009-04-07,467.7
2009-04-08,472.478
2009-04-09,477.061
2009-04-10,477.061
2009-04-13,481.106
2009-04-14,489.072
2009-04-15,485.195
2009-04-16,492.558
2009-04-17,491.484
2009-04-20,469.331
2009-04-21,468.898
2009-04-22,482.406
2009-04-23,487.41
2009-04-24,497.875
2009-04-27,486.55
2009-04-28,482.853
2009-04-29,502.753
2009-04-30,511.661
2009-05-01,511.738
2009-05-04,529.011
2009-05-05,523.254
2009-05-06,527.097
2009-05-07,532.706
2009-05-08,540.093
2009-05-11,541.187
2009-05-12,539.964
2009-05-13,519.946
2009-05-14,524.001
2009-05-15,530.78
2009-05-18,534.276
2009-05-19,550.729
2009-05-20,564.151
2009-05-21,556.578
2009-05-22,568.418
2009-05-25,570.47
2009-05-26,570.916
2009-05-27,573.737
2009-05-28,568.637
2009-05-29,577.372
2009-06-01,587.36
2009-06-02,588.24
2009-06-03,572.071
2009-06-04,572.808
2009-06-05,564.503
2009-06-08,551.471
2009-06-09,564.709
2009-06-10,563.502
2009-06-11,568.991
2009-06-12,565.005
2009-06-15,546.563
2009-06-16,549.79
2009-06-17,532.966
2009-06-18,540.37
2009-06-19,546.517
2009-06-22,529.229
2009-06-23,536.474
2009-06-24,549.571
2009-06-25,546.033
2009-06-26,554.299
2009-06-29,558.184
2009-06-30,557.035
2009-07-01,570.22
2009-07-02,555.721
2009-07-03,553.051
2009-07-06,544.162
2009-07-07,544.531
2009-07-08,534.593
2009-07-09,539.903
2009-07-10,533.961
2009-07-13,545.461
2009-07-14,544.617
2009-07-15,558.427
2009-07-16,561.326
2009-07-17,566.733
2009-07-20,573.169
2009-07-21,577.27
2009-07-22,578.898
2009-07-23,584.515
2009-07-24,583.185
2009-07-27,583.305
2009-07-28,577.23
2009-07-29,572.394
2009-07-30,584.947
2009-07-31,592.219
2009-08-03,610.135
2009-08-04,606.187
2009-08-05,601.19
2009-08-06,599.534
2009-08-07,594.99
2009-08-10,598.133
2009-08-11,590.464
2009-08-12,597.944
2009-08-13,608.046
2009-08-14,601.639
2009-08-17,583.062
2009-08-18,587.246
2009-08-19,591.294
2009-08-20,599.055
2009-08-21,611.658
2009-08-24,617.094
2009-08-25,617.822
2009-08-26,612.492
2009-08-27,611.211
2009-08-28,620.305
2009-08-31,615.314
2009-09-01,606.039
2009-09-02,599.715
2009-09-03,598.075
2009-09-04,605.694
2009-09-07,618.778
2009-09-08,626.429
2009-09-09,634.137
2009-09-10,628.392
2009-09-11,634.518
2009-09-14,636.127
2009-09-15,640.36
2009-09-16,652.941
2009-09-17,657.254
2009-09-18,656.816
2009-09-21,650.088
2009-09-22,659.598
2009-09-23,658.611
2009-09-24,647.004
2009-09-25,643.403
2009-09-28,652.34
2009-09-29,646.752
2009-09-30,648.242
2009-10-01,636.216
2009-10-02,627.484
2009-10-05,630.195
2009-10-06,648.294
2009-10-07,641.203
2009-10-08,648.418
2009-10-09,641.987
2009-10-12,642.942
2009-10-13,637.776
2009-10-14,646.973
2009-10-15,645.062
2009-10-16,637.416
2009-10-19,646.52
2009-10-20,640.441
2009-10-21,640.229
2009-10-22,637.482
2009-10-23,633.312
2009-10-26,620.451
2009-10-27,616.713
2009-10-28,600.458
2009-10-29,615.847
2009-10-30,595.321
2009-11-02,599.227
2009-11-03,592.289
2009-11-04,605.61
2009-11-05,611.206
2009-11-06,611.52
2009-11-09,630.568
2009-11-10,628.762
2009-11-11,631.563
2009-11-12,623.356
2009-11-13,627.388
2009-11-16,637.022
2009-11-17,629.358
2009-11-18,638.423
2009-11-19,625.314
2009-11-20,622.584
2009-11-23,634.486
2009-11-24,628.188
2009-11-25,631.573
2009-11-26,615.026
2009-11-27,620.353
2009-11-30,616.266
2009-12-01,630.271
2009-12-02,628.901
2009-12-03,630.292
2009-12-04,625.28
2009-12-07,629.714
2009-12-08,621.309
2009-12-09,608.13
2009-12-10,604.704
2009-12-11,605.108
2009-12-14,609.259
2009-12-15,606.704
2009-12-16,614.874
2009-12-17,597.586
2009-12-18,592.944
2009-12-21,601.167
2009-12-22,603.588
2009-12-23,607.767
2009-12-24,608.806
2009-12-25,608.806
2009-12-28,612.249
2009-12-29,617.667
2009-12-30,611.664
2009-12-31,613.653
2010-01-01,613.653
2010-01-04,630.239
2010-01-05,633.392
2010-01-06,634.316
2010-01-07,628.895
2010-01-08,632.464
2010-01-11,641.683
2010-01-12,634.765
2010-01-13,635.348
2010-01-14,636.251
2010-01-15,627.392
2010-01-18,626.278
2010-01-19,626.061
2010-01-20,609.214
2010-01-21,596.834
2010-01-22,593.366
2010-01-25,590.78
2010-01-26,590.974
2010-01-27,583.314
2010-01-28,568.282
2010-01-29,566.392
2010-02-01,571.866
2010-02-02,586.211
2010-02-03,575.933
2010-02-04,537.825
2010-02-05,523.137
2010-02-08,519.764
2010-02-09,523.39
2010-02-10,529.991
2010-02-11,521.051
2010-02-12,519.275
2010-02-15,521.417
2010-02-16,527.828
2010-02-17,533.373
2010-02-18,533.322
2010-02-19,533.168
2010-02-22,534.692
2010-02-23,527.951
2010-02-24,527.436
2010-02-25,514.763
2010-02-26,527.309
2010-03-01,521.655
2010-03-02,528.332
2010-03-03,543.725
2010-03-04,546.877
2010-03-05,556.007
2010-03-08,557.129
2010-03-09,552.267
2010-03-10,560.273
2010-03-11,558.961
2010-03-12,564.243
2010-03-15,554.406
2010-03-16,563.144
2010-03-17,568.835
2010-03-18,562.608
2010-03-19,555.256
2010-03-22,548.739
2010-03-23,551.428
2010-03-24,540.826
2010-03-25,550.634
2010-03-26,554.135
2010-03-29,560.578
2010-03-30,554.375
2010-03-31,553.179
2010-04-01,561.082
2010-04-02,561.082
2010-04-05,559.797
2010-04-06,557.408
2010-04-07,560.912
2010-04-08,555.437
2010-04-09,569.017
2010-04-12,579.114
2010-04-13,575.897
2010-04-14,580.425
2010-04-15,576.244
2010-04-16,563.067
2010-04-19,552.726
2010-04-20,561.136
2010-04-21,544.326
2010-04-22,526.389
2010-04-23,529.507
2010-04-26,523.072
2010-04-27,505.745
2010-04-28,487.028
2010-04-29,499.569
2010-04-30,502.05
2010-05-03,497.92
2010-05-04,467.681
2010-05-05,455.598
2010-05-06,438.467
2010-05-07,423.031
2010-05-10,468.177
2010-05-11,456.47
2010-05-12,460.633
2010-05-13,450.448
2010-05-14,422.325
2010-05-17,413.249
2010-05-18,425.08
2010-05-19,409.861
2010-05-20,402.239
2010-05-21,413.797
2010-05-24,403.566
2010-05-25,388.664
2010-05-26,391.254
2010-05-27,408.215
2010-05-28,411.779
2010-05-31,408.631
2010-06-01,408.715
2010-06-02,408.213
2010-06-03,407.751
2010-06-04,393.815
2010-06-07,380.459
2010-06-08,378.994
2010-06-09,390.837
2010-06-10,399.967
2010-06-11,409.678
2010-06-14,418.907
2010-06-15,428.056
2010-06-16,429.311
2010-06-17,426.74
2010-06-18,431.908
2010-06-21,435.314
2010-06-22,431.309
2010-06-23,426.891
2010-06-24,417.294
2010-06-25,406.576
2010-06-28,410.356
2010-06-29,387.835
2010-06-30,387.916
2010-07-01,390.441
2010-07-02,403.042
2010-07-05,406.329
2010-07-06,420.66
2010-07-07,428.459
2010-07-08,430.936
2010-07-09,430.53
2010-07-12,427.649
2010-07-13,437.476
2010-07-14,441.197
2010-07-15,453.479
2010-07-16,450.603
2010-07-19,446.924
2010-07-20,448.738
2010-07-21,449.577
2010-07-22,462.607
2010-07-23,463.906
2010-07-26,471.246
2010-07-27,477.922
2010-07-28,479.702
2010-07-29,478.852
2010-07-30,470.07
2010-08-02,486.696
2010-08-03,490.175
2010-08-04,486.573
2010-08-05,486.453
2010-08-06,482.717
2010-08-09,487.221
2010-08-10,475.517
2010-08-11,453.076
2010-08-12,448.486
2010-08-13,444.383
2010-08-16,452.165
2010-08-17,460.459
2010-08-18,460.1
2010-08-19,454.943
2010-08-20,439.614
2010-08-23,443.842
2010-08-24,440.668
2010-08-25,435.631
2010-08-26,443.047
2010-08-27,448.969
2010-08-30,449.132
2010-08-31,447.752
2010-09-01,465.441
2010-09-02,468.162
2010-09-03,468.633
2010-09-06,470.872
2010-09-07,462.472
2010-09-08,465.866
2010-09-09,473.091
2010-09-10,470.709
2010-09-13,477.896
2010-09-14,487.777
2010-09-15,487.456
2010-09-16,489.658
2010-09-17,481.469
2010-09-20,486.969
2010-09-21,491.504
