Date,SPAIN MID GROWTH Mid Cap
2005-11-10,538.944
2005-11-11,541.808
2005-11-14,540.962
2005-11-15,535.773
2005-11-16,532.884
2005-11-17,539.273
2005-11-18,541.769
2005-11-21,545.052
2005-11-22,543.491
2005-11-23,555.03
2005-11-24,553.616
2005-11-25,554.039
2005-11-28,558.607
2005-11-29,554.897
2005-11-30,549.215
2005-12-01,551.246
2005-12-02,547.57
2005-12-05,546.655
2005-12-06,549.9
2005-12-07,540.511
2005-12-08,545.353
2005-12-09,545.613
2005-12-12,554.435
2005-12-13,551.098
2005-12-14,551.552
2005-12-15,545.924
2005-12-16,549.594
2005-12-19,551.772
2005-12-20,550.388
2005-12-21,549.44
2005-12-22,553.683
2005-12-23,554.601
2005-12-26,554.601
2005-12-27,557.662
2005-12-28,559.872
2005-12-29,555.76
2005-12-30,551.478
2006-01-02,560.557
2006-01-03,569.127
2006-01-04,575.313
2006-01-05,574.166
2006-01-06,576.73
2006-01-09,575.066
2006-01-10,572.385
2006-01-11,577.61
2006-01-12,576.515
2006-01-13,574.867
2006-01-16,578.5
2006-01-17,569.672
2006-01-18,569.16
2006-01-19,576.5
2006-01-20,576.49
2006-01-23,582.309
2006-01-24,583.301
2006-01-25,588.218
2006-01-26,596.209
2006-01-27,591.893
2006-01-30,588.421
2006-01-31,593.359
2006-02-01,603.879
2006-02-02,600.649
2006-02-03,597.032
2006-02-06,595.307
2006-02-07,592.528
2006-02-08,596.941
2006-02-09,600.27
2006-02-10,595.153
2006-02-13,599.678
2006-02-14,597.907
2006-02-15,603.2
2006-02-16,605.167
2006-02-17,609.123
2006-02-20,610.88
2006-02-21,610.049
2006-02-22,614.11
2006-02-23,617.065
2006-02-24,613.854
2006-02-27,618.058
2006-02-28,615.796
2006-03-01,633.751
2006-03-02,632.006
2006-03-03,631.239
2006-03-06,629.779
2006-03-07,619.997
2006-03-08,614.659
2006-03-09,618.313
2006-03-10,622.292
2006-03-13,627.034
2006-03-14,633.178
2006-03-15,635.0
2006-03-16,645.992
2006-03-17,649.801
2006-03-20,652.686
2006-03-21,652.761
2006-03-22,653.483
2006-03-23,646.211
2006-03-24,650.97
2006-03-27,649.139
2006-03-28,649.465
2006-03-29,649.455
2006-03-30,658.296
2006-03-31,654.634
2006-04-03,662.771
2006-04-04,666.447
2006-04-05,668.993
2006-04-06,665.381
2006-04-07,651.764
2006-04-10,652.939
2006-04-11,645.993
2006-04-12,641.717
2006-04-13,642.344
2006-04-14,642.344
2006-04-17,652.547
2006-04-18,650.404
2006-04-19,660.03
2006-04-20,664.849
2006-04-21,676.153
2006-04-24,685.73
2006-04-25,684.982
2006-04-26,687.527
2006-04-27,690.834
2006-04-28,694.687
2006-05-01,695.901
2006-05-02,700.031
2006-05-03,701.701
2006-05-04,711.615
2006-05-05,722.75
2006-05-08,727.018
2006-05-09,729.378
2006-05-10,735.678
2006-05-11,731.203
2006-05-12,721.167
2006-05-15,704.093
2006-05-16,702.197
2006-05-17,677.929
2006-05-18,677.273
2006-05-19,672.389
2006-05-22,649.577
2006-05-23,670.042
2006-05-24,658.757
2006-05-25,667.576
2006-05-26,676.815
2006-05-29,680.66
2006-05-30,676.863
2006-05-31,679.459
2006-06-01,675.128
2006-06-02,687.794
2006-06-05,685.759
2006-06-06,666.293
2006-06-07,665.67
2006-06-08,639.001
2006-06-09,646.828
2006-06-12,637.297
2006-06-13,619.89
2006-06-14,622.225
2006-06-15,641.539
2006-06-16,636.421
2006-06-19,641.993
2006-06-20,643.867
2006-06-21,647.663
2006-06-22,650.717
2006-06-23,647.323
2006-06-26,650.344
2006-06-27,649.707
2006-06-28,643.905
2006-06-29,652.214
2006-06-30,673.211
2006-07-03,681.27
2006-07-04,683.606
2006-07-05,681.406
2006-07-06,686.951
2006-07-07,685.418
2006-07-10,684.026
2006-07-11,676.549
2006-07-12,674.4
2006-07-13,667.48
2006-07-14,656.895
2006-07-17,645.077
2006-07-18,643.003
2006-07-19,660.246
2006-07-20,665.512
2006-07-21,660.021
2006-07-24,671.922
2006-07-25,673.795
2006-07-26,674.675
2006-07-27,687.631
2006-07-28,695.951
2006-07-31,691.049
2006-08-01,687.378
2006-08-02,698.211
2006-08-03,691.523
2006-08-04,705.701
2006-08-07,697.741
2006-08-08,700.57
2006-08-09,704.92
2006-08-10,693.024
2006-08-11,691.946
2006-08-14,698.785
2006-08-15,703.038
2006-08-16,710.043
2006-08-17,710.962
2006-08-18,707.735
2006-08-21,712.616
2006-08-22,707.811
2006-08-23,703.351
2006-08-24,704.747
2006-08-25,701.615
2006-08-28,706.202
2006-08-29,705.164
2006-08-30,712.101
2006-08-31,708.288
2006-09-01,713.424
2006-09-04,722.985
2006-09-05,713.212
2006-09-06,706.894
2006-09-07,696.787
2006-09-08,697.077
2006-09-11,696.882
2006-09-12,702.635
2006-09-13,705.511
2006-09-14,710.479
2006-09-15,709.013
2006-09-18,713.305
2006-09-19,713.609
2006-09-20,720.952
2006-09-21,721.651
2006-09-22,725.02
2006-09-25,718.455
2006-09-26,724.853
2006-09-27,736.465
2006-09-28,739.717
2006-09-29,737.92
2006-10-02,743.572
2006-10-03,739.97
2006-10-04,739.819
2006-10-05,744.242
2006-10-06,740.545
2006-10-09,741.515
2006-10-10,742.29
2006-10-11,746.666
2006-10-12,750.104
2006-10-13,748.632
2006-10-16,752.442
2006-10-17,744.714
2006-10-18,755.816
2006-10-19,764.233
2006-10-20,773.598
2006-10-23,774.898
2006-10-24,771.373
2006-10-25,776.334
2006-10-26,779.216
2006-10-27,784.302
2006-10-30,784.427
2006-10-31,788.488
2006-11-01,792.917
2006-11-02,788.314
2006-11-03,787.132
2006-11-06,798.301
2006-11-07,808.094
2006-11-08,807.184
2006-11-09,812.259
2006-11-10,818.434
2006-11-13,832.352
2006-11-14,824.393
2006-11-15,831.937
2006-11-16,837.317
2006-11-17,832.019
2006-11-20,838.194
2006-11-21,835.421
2006-11-22,845.625
2006-11-23,846.609
2006-11-24,843.539
2006-11-27,831.708
2006-11-28,827.513
2006-11-29,850.986
2006-11-30,845.44
2006-12-01,839.379
2006-12-04,851.752
2006-12-05,862.425
2006-12-06,863.167
2006-12-07,864.512
2006-12-08,873.94
2006-12-11,878.046
2006-12-12,877.856
2006-12-13,885.368
2006-12-14,884.399
2006-12-15,885.782
2006-12-18,881.64
2006-12-19,881.14
2006-12-20,873.297
2006-12-21,868.377
2006-12-22,864.149
2006-12-25,864.149
2006-12-26,862.802
2006-12-27,873.291
2006-12-28,872.641
2006-12-29,873.263
2007-01-01,873.263
2007-01-02,895.752
2007-01-03,884.156
2007-01-04,864.358
2007-01-05,858.841
2007-01-08,863.232
2007-01-09,864.625
2007-01-10,845.555
2007-01-11,853.592
2007-01-12,860.987
2007-01-15,868.242
2007-01-16,864.845
2007-01-17,862.184
2007-01-18,859.533
2007-01-19,863.9
2007-01-22,867.057
2007-01-23,873.056
2007-01-24,883.953
2007-01-25,881.144
2007-01-26,865.29
2007-01-29,872.518
2007-01-30,873.33
2007-01-31,879.888
2007-02-01,884.208
2007-02-02,886.558
2007-02-05,887.537
2007-02-06,892.545
2007-02-07,912.732
2007-02-08,909.278
2007-02-09,911.227
2007-02-12,904.69
2007-02-13,908.262
2007-02-14,923.901
2007-02-15,925.848
2007-02-16,927.105
2007-02-19,935.98
2007-02-20,935.609
2007-02-21,926.123
2007-02-22,926.18
2007-02-23,928.936
2007-02-26,936.828
2007-02-27,904.439
2007-02-28,897.96
2007-03-01,883.885
2007-03-02,888.267
2007-03-05,867.869
2007-03-06,875.736
2007-03-07,888.297
2007-03-08,901.866
2007-03-09,903.205
2007-03-12,902.065
2007-03-13,894.551
2007-03-14,873.241
2007-03-15,891.643
2007-03-16,901.721
2007-03-19,916.12
2007-03-20,921.127
2007-03-21,924.293
2007-03-22,937.715
2007-03-23,936.374
2007-03-26,935.585
2007-03-27,937.74
2007-03-28,935.209
2007-03-29,941.7
2007-03-30,947.866
2007-04-02,957.308
2007-04-03,974.595
2007-04-04,968.133
2007-04-05,972.424
2007-04-06,972.424
2007-04-09,967.358
2007-04-10,981.964
2007-04-11,982.142
2007-04-12,975.227
2007-04-13,981.287
2007-04-16,988.304
2007-04-17,988.066
2007-04-18,984.431
2007-04-19,982.497
2007-04-20,994.856
2007-04-23,986.01
2007-04-24,951.578
2007-04-25,953.823
2007-04-26,948.991
2007-04-27,944.229
2007-04-30,944.853
2007-05-01,941.322
2007-05-02,946.515
2007-05-03,936.169
2007-05-04,953.548
2007-05-07,967.293
2007-05-08,947.778
2007-05-09,946.839
2007-05-10,937.634
2007-05-11,947.718
2007-05-14,945.749
2007-05-15,959.779
2007-05-16,965.25
2007-05-17,967.925
2007-05-18,971.054
2007-05-21,974.461
2007-05-22,976.178
2007-05-23,989.74
2007-05-24,983.353
2007-05-25,983.039
2007-05-28,991.963
2007-05-29,991.947
2007-05-30,982.614
2007-05-31,1000.0
2007-06-01,1000.359
2007-06-04,1004.95
2007-06-05,1005.625
2007-06-06,973.039
2007-06-07,954.709
2007-06-08,949.294
2007-06-11,956.264
2007-06-12,943.637
2007-06-13,940.061
2007-06-14,958.029
2007-06-15,971.82
2007-06-18,965.13
2007-06-19,960.57
2007-06-20,961.394
2007-06-21,952.51
2007-06-22,945.834
2007-06-25,946.195
2007-06-26,943.195
2007-06-27,944.616
2007-06-28,957.218
2007-06-29,966.501
2007-07-02,979.237
2007-07-03,980.714
2007-07-04,990.998
2007-07-05,974.646
2007-07-06,972.226
2007-07-09,970.148
2007-07-10,972.84
2007-07-11,977.418
2007-07-12,984.34
2007-07-13,994.632
2007-07-16,993.198
2007-07-17,995.213
2007-07-18,988.339
2007-07-19,994.361
2007-07-20,978.531
2007-07-23,984.616
2007-07-24,976.516
2007-07-25,970.789
2007-07-26,946.779
2007-07-27,939.93
2007-07-30,938.49
2007-07-31,956.94
2007-08-01,942.466
2007-08-02,946.779
2007-08-03,939.678
2007-08-06,938.222
2007-08-07,944.898
2007-08-08,979.124
2007-08-09,971.83
2007-08-10,948.828
2007-08-13,949.118
2007-08-14,934.617
2007-08-15,921.757
2007-08-16,873.248
2007-08-17,895.546
2007-08-20,900.764
2007-08-21,896.408
2007-08-22,912.881
2007-08-23,911.722
2007-08-24,916.921
2007-08-27,915.066
2007-08-28,902.88
2007-08-29,905.693
2007-08-30,912.896
2007-08-31,926.872
2007-09-03,929.424
2007-09-04,934.932
2007-09-05,916.283
2007-09-06,918.518
2007-09-07,897.451
2007-09-10,886.582
2007-09-11,904.393
2007-09-12,903.195
2007-09-13,899.619
2007-09-14,882.176
2007-09-17,858.732
2007-09-18,880.745
2007-09-19,917.797
2007-09-20,920.284
2007-09-21,924.602
2007-09-24,927.132
2007-09-25,912.667
2007-09-26,930.49
2007-09-27,936.274
2007-09-28,936.921
2007-10-01,948.901
2007-10-02,949.24
2007-10-03,955.155
2007-10-04,954.32
2007-10-05,961.806
2007-10-08,953.512
2007-10-09,961.348
2007-10-10,972.961
2007-10-11,980.201
2007-10-12,970.1
2007-10-15,962.694
2007-10-16,954.735
2007-10-17,970.526
2007-10-18,975.541
2007-10-19,966.618
2007-10-22,942.413
2007-10-23,968.975
2007-10-24,966.371
2007-10-25,981.938
2007-10-26,992.604
2007-10-29,997.992
2007-10-30,1007.896
2007-10-31,1017.961
2007-11-01,1007.366
2007-11-02,1007.368
2007-11-05,1004.269
2007-11-06,1019.761
2007-11-07,1022.455
2007-11-08,1017.599
2007-11-09,1002.68
2007-11-12,997.245
2007-11-13,1000.261
2007-11-14,1013.852
2007-11-15,999.938
2007-11-16,994.987
2007-11-19,964.169
2007-11-20,981.51
2007-11-21,954.631
2007-11-22,955.041
2007-11-23,966.517
2007-11-26,968.523
2007-11-27,964.17
2007-11-28,978.516
2007-11-29,987.018
2007-11-30,995.402
2007-12-03,991.6
2007-12-04,990.316
2007-12-05,999.841
2007-12-06,988.92
2007-12-07,997.487
2007-12-10,1007.813
2007-12-11,1006.41
2007-12-12,1002.786
2007-12-13,975.375
2007-12-14,966.546
2007-12-17,942.718
2007-12-18,947.297
2007-12-19,938.599
2007-12-20,929.255
2007-12-21,941.113
2007-12-24,943.208
2007-12-25,943.208
2007-12-26,949.691
2007-12-27,941.685
2007-12-28,946.464
2007-12-31,941.057
2008-01-01,941.057
2008-01-02,933.651
2008-01-03,924.132
2008-01-04,894.124
2008-01-07,872.016
2008-01-08,873.415
2008-01-09,858.744
2008-01-10,863.65
2008-01-11,873.23
2008-01-14,883.211
2008-01-15,848.334
2008-01-16,832.096
2008-01-17,832.994
2008-01-18,827.596
2008-01-21,774.959
2008-01-22,798.497
2008-01-23,772.411
2008-01-24,807.305
2008-01-25,813.646
2008-01-28,817.755
2008-01-29,837.398
2008-01-30,835.882
2008-01-31,828.189
2008-02-01,846.434
2008-02-04,858.366
2008-02-05,801.77
2008-02-06,813.299
2008-02-07,791.727
2008-02-08,797.92
2008-02-11,784.92
2008-02-12,816.06
2008-02-13,819.999
2008-02-14,828.582
2008-02-15,821.322
2008-02-18,832.601
2008-02-19,836.412
2008-02-20,820.529
2008-02-21,838.95
2008-02-22,826.606
2008-02-25,834.292
2008-02-26,857.8
2008-02-27,878.369
2008-02-28,871.112
2008-02-29,868.865
2008-03-03,853.223
2008-03-04,839.427
2008-03-05,868.17
2008-03-06,866.054
2008-03-07,859.893
2008-03-10,857.797
2008-03-11,876.418
2008-03-12,889.505
2008-03-13,889.994
2008-03-14,891.232
2008-03-17,877.125
2008-03-18,896.068
2008-03-19,887.681
2008-03-20,874.334
2008-03-21,874.334
2008-03-24,873.086
2008-03-25,907.723
2008-03-26,916.447
2008-03-27,933.215
2008-03-28,928.12
2008-03-31,926.395
2008-04-01,927.821
2008-04-02,938.741
2008-04-03,934.052
2008-04-04,944.874
2008-04-07,946.326
2008-04-08,940.673
2008-04-09,935.759
2008-04-10,926.798
2008-04-11,924.571
2008-04-14,915.704
2008-04-15,920.244
2008-04-16,950.669
2008-04-17,941.964
2008-04-18,950.366
2008-04-21,950.598
2008-04-22,946.515
2008-04-23,949.686
2008-04-24,937.311
2008-04-25,943.768
2008-04-28,945.832
2008-04-29,931.313
2008-04-30,940.855
2008-05-01,933.693
2008-05-02,941.899
2008-05-05,950.93
2008-05-06,955.053
2008-05-07,949.12
2008-05-08,956.202
2008-05-09,944.755
2008-05-12,950.134
2008-05-13,952.18
2008-05-14,956.075
2008-05-15,959.18
2008-05-16,960.092
2008-05-19,973.857
2008-05-20,964.952
2008-05-21,973.897
2008-05-22,968.298
2008-05-23,952.432
2008-05-26,954.35
2008-05-27,947.259
2008-05-28,947.894
2008-05-29,942.572
2008-05-30,948.191
2008-06-02,938.719
2008-06-03,944.588
2008-06-04,939.54
2008-06-05,931.87
2008-06-06,924.881
2008-06-09,913.678
2008-06-10,877.058
2008-06-11,865.768
2008-06-12,869.177
2008-06-13,872.54
2008-06-16,886.136
2008-06-17,894.93
2008-06-18,875.007
2008-06-19,874.088
2008-06-20,859.859
2008-06-23,850.427
2008-06-24,843.0
2008-06-25,855.146
2008-06-26,836.537
2008-06-27,844.105
2008-06-30,832.712
2008-07-01,812.858
2008-07-02,811.166
2008-07-03,806.479
2008-07-04,798.186
2008-07-07,812.728
2008-07-08,813.89
2008-07-09,819.519
2008-07-10,804.817
2008-07-11,781.84
2008-07-14,792.766
2008-07-15,772.576
2008-07-16,773.744
2008-07-17,795.128
2008-07-18,805.763
2008-07-21,809.975
2008-07-22,809.88
2008-07-23,817.16
2008-07-24,786.49
2008-07-25,781.023
2008-07-28,771.815
2008-07-29,778.707
2008-07-30,780.055
2008-07-31,777.307
2008-08-01,759.267
2008-08-04,757.817
2008-08-05,772.485
2008-08-06,770.987
2008-08-07,773.891
2008-08-08,761.784
2008-08-11,779.686
2008-08-12,761.643
2008-08-13,747.832
2008-08-14,747.921
2008-08-15,748.897
2008-08-18,751.908
2008-08-19,728.758
2008-08-20,734.589
2008-08-21,741.083
2008-08-22,753.02
2008-08-25,743.101
2008-08-26,746.674
2008-08-27,749.133
2008-08-28,763.427
2008-08-29,769.45
2008-09-01,757.02
2008-09-02,763.599
2008-09-03,752.079
2008-09-04,724.264
2008-09-05,703.39
2008-09-08,720.324
2008-09-09,700.049
2008-09-10,683.093
2008-09-11,671.681
2008-09-12,698.871
2008-09-15,679.649
2008-09-16,681.158
2008-09-17,674.363
2008-09-18,687.096
2008-09-19,748.344
2008-09-22,741.61
2008-09-23,741.39
2008-09-24,737.674
2008-09-25,741.342
2008-09-26,727.88
2008-09-29,688.059
2008-09-30,677.306
2008-10-01,676.021
2008-10-02,648.07
2008-10-03,655.494
2008-10-06,600.368
2008-10-07,608.383
2008-10-08,589.622
2008-10-09,569.929
2008-10-10,528.984
2008-10-13,584.486
2008-10-14,591.999
2008-10-15,563.539
2008-10-16,547.983
2008-10-17,560.721
2008-10-20,562.147
2008-10-21,552.689
2008-10-22,508.177
2008-10-23,510.113
2008-10-24,482.992
2008-10-27,451.181
2008-10-28,466.6
2008-10-29,505.975
2008-10-30,510.597
2008-10-31,516.799
2008-11-03,527.056
2008-11-04,554.881
2008-11-05,550.143
2008-11-06,506.205
2008-11-07,519.604
2008-11-10,520.813
2008-11-11,493.33
2008-11-12,492.095
2008-11-13,493.204
2008-11-14,499.492
2008-11-17,482.99
2008-11-18,482.202
2008-11-19,464.777
2008-11-20,445.218
2008-11-21,450.554
2008-11-24,493.5
2008-11-25,496.446
2008-11-26,488.107
2008-11-27,497.875
2008-11-28,491.801
2008-12-01,468.305
2008-12-02,487.51
2008-12-03,486.792
2008-12-04,487.604
2008-12-05,470.593
2008-12-08,502.99
2008-12-09,494.493
2008-12-10,507.87
2008-12-11,519.24
2008-12-12,518.692
2008-12-15,529.721
2008-12-16,538.8
2008-12-17,563.253
2008-12-18,571.922
2008-12-19,553.11
2008-12-22,538.491
2008-12-23,534.852
2008-12-24,536.559
2008-12-25,536.559
2008-12-26,539.149
2008-12-29,547.68
2008-12-30,548.766
2008-12-31,539.299
2009-01-01,539.299
2009-01-02,556.021
2009-01-05,551.089
2009-01-06,552.674
2009-01-07,562.862
2009-01-08,560.324
2009-01-09,547.334
2009-01-12,530.79
2009-01-13,521.704
2009-01-14,507.205
2009-01-15,503.635
2009-01-16,514.505
2009-01-19,502.108
2009-01-20,484.659
2009-01-21,485.177
2009-01-22,482.394
2009-01-23,472.65
2009-01-26,488.981
2009-01-27,493.346
2009-01-28,504.372
2009-01-29,494.886
2009-01-30,487.593
2009-02-02,472.517
2009-02-03,484.504
2009-02-04,488.153
2009-02-05,487.549
2009-02-06,495.619
2009-02-09,511.243
2009-02-10,502.831
2009-02-11,498.001
2009-02-12,489.207
2009-02-13,491.183
2009-02-16,479.556
2009-02-17,462.553
2009-02-18,460.07
2009-02-19,467.036
2009-02-20,452.195
2009-02-23,447.553
2009-02-24,445.213
2009-02-25,437.968
2009-02-26,449.475
2009-02-27,439.132
2009-03-02,420.043
2009-03-03,409.968
2009-03-04,411.698
2009-03-05,388.172
2009-03-06,397.392
2009-03-09,391.77
2009-03-10,407.414
2009-03-11,399.826
2009-03-12,406.794
2009-03-13,412.321
2009-03-16,421.183
2009-03-17,420.665
2009-03-18,429.593
2009-03-19,453.424
2009-03-20,451.619
2009-03-23,462.229
2009-03-24,460.269
2009-03-25,464.273
2009-03-26,460.947
2009-03-27,449.257
2009-03-30,424.895
2009-03-31,442.321
2009-04-01,442.486
2009-04-02,472.914
2009-04-03,472.934
2009-04-06,473.805
2009-04-07,472.005
2009-04-08,476.826
2009-04-09,481.451
2009-04-10,481.451
2009-04-13,485.534
2009-04-14,493.573
2009-04-15,489.66
2009-04-16,497.091
2009-04-17,496.007
2009-04-20,473.65
2009-04-21,473.213
2009-04-22,486.846
2009-04-23,491.896
2009-04-24,502.457
2009-04-27,491.028
2009-04-28,487.297
2009-04-29,507.38
2009-04-30,516.37
2009-05-01,516.447
2009-05-04,533.88
2009-05-05,528.07
2009-05-06,531.948
2009-05-07,537.699
2009-05-08,545.154
2009-05-11,546.259
2009-05-12,545.025
2009-05-13,524.818
2009-05-14,528.911
2009-05-15,535.754
2009-05-18,539.284
2009-05-19,555.89
2009-05-20,569.438
2009-05-21,561.794
2009-05-22,573.745
2009-05-25,575.816
2009-05-26,576.267
2009-05-27,579.114
2009-05-28,573.966
2009-05-29,582.783
2009-06-01,592.865
2009-06-02,593.887
2009-06-03,577.563
2009-06-04,578.306
2009-06-05,569.922
2009-06-08,556.765
2009-06-09,570.13
2009-06-10,568.996
2009-06-11,574.538
2009-06-12,570.513
2009-06-15,551.891
2009-06-16,555.15
2009-06-17,538.161
2009-06-18,545.638
2009-06-19,551.845
2009-06-22,534.388
2009-06-23,541.703
2009-06-24,555.09
2009-06-25,551.517
2009-06-26,559.866
2009-06-29,563.79
2009-06-30,562.63
2009-07-01,576.56
2009-07-02,562.212
2009-07-03,559.558
2009-07-06,550.721
2009-07-07,551.364
2009-07-08,541.302
2009-07-09,546.678
2009-07-10,540.661
2009-07-13,552.306
2009-07-14,551.451
2009-07-15,565.434
2009-07-16,568.37
2009-07-17,573.845
2009-07-20,580.361
2009-07-21,584.514
2009-07-22,586.163
2009-07-23,591.85
2009-07-24,590.503
2009-07-27,590.625
2009-07-28,584.473
2009-07-29,579.576
2009-07-30,592.287
2009-07-31,599.663
2009-08-03,617.804
2009-08-04,613.806
2009-08-05,608.747
2009-08-06,607.069
2009-08-07,602.469
2009-08-10,605.651
2009-08-11,597.885
2009-08-12,605.46
2009-08-13,615.689
2009-08-14,609.201
2009-08-17,590.391
2009-08-18,594.627
2009-08-19,598.726
2009-08-20,606.585
2009-08-21,619.346
2009-08-24,624.85
2009-08-25,625.587
2009-08-26,620.191
2009-08-27,618.894
2009-08-28,628.102
2009-08-31,623.048
2009-09-01,613.656
2009-09-02,607.253
2009-09-03,605.592
2009-09-04,613.307
2009-09-07,626.555
2009-09-08,634.302
2009-09-09,642.107
2009-09-10,636.384
2009-09-11,642.588
2009-09-14,644.217
2009-09-15,648.504
2009-09-16,661.245
2009-09-17,665.613
2009-09-18,665.169
2009-09-21,658.355
2009-09-22,667.987
2009-09-23,666.987
2009-09-24,655.233
2009-09-25,651.586
2009-09-28,660.636
2009-09-29,654.978
2009-09-30,656.486
2009-10-01,644.308
2009-10-02,635.464
2009-10-05,638.309
2009-10-06,656.64
2009-10-07,649.457
2009-10-08,656.766
2009-10-09,650.251
2009-10-12,651.219
2009-10-13,645.987
2009-10-14,655.302
2009-10-15,653.367
2009-10-16,645.622
2009-10-19,654.843
2009-10-20,648.686
2009-10-21,648.472
2009-10-22,645.688
2009-10-23,641.465
2009-10-26,628.439
2009-10-27,624.653
2009-10-28,608.188
2009-10-29,623.776
2009-10-30,602.997
2009-11-02,606.954
2009-11-03,599.927
2009-11-04,613.419
2009-11-05,619.088
2009-11-06,619.406
2009-11-09,638.699
2009-11-10,636.87
2009-11-11,639.707
2009-11-12,631.394
2009-11-13,635.479
2009-11-16,645.236
2009-11-17,637.474
2009-11-18,646.655
2009-11-19,633.378
2009-11-20,630.612
2009-11-23,642.668
2009-11-24,636.289
2009-11-25,639.718
2009-11-26,622.957
2009-11-27,628.352
2009-11-30,624.213
2009-12-01,638.399
2009-12-02,637.238
2009-12-03,638.648
2009-12-04,633.569
2009-12-07,638.062
2009-12-08,629.545
2009-12-09,616.192
2009-12-10,612.805
2009-12-11,613.215
2009-12-14,617.421
2009-12-15,614.831
2009-12-16,623.111
2009-12-17,605.592
2009-12-18,600.968
2009-12-21,609.302
2009-12-22,611.963
2009-12-23,616.2
2009-12-24,617.253
2009-12-25,617.253
2009-12-28,620.744
2009-12-29,626.35
2009-12-30,620.263
2009-12-31,622.279
2010-01-01,622.279
2010-01-04,639.602
2010-01-05,642.801
2010-01-06,643.739
2010-01-07,638.238
2010-01-08,641.86
2010-01-11,651.216
2010-01-12,644.195
2010-01-13,644.786
2010-01-14,645.703
2010-01-15,636.713
2010-01-18,635.582
2010-01-19,635.361
2010-01-20,618.264
2010-01-21,605.701
2010-01-22,602.181
2010-01-25,599.556
2010-01-26,599.754
2010-01-27,591.979
2010-01-28,576.724
2010-01-29,574.806
2010-02-01,580.361
2010-02-02,594.919
2010-02-03,584.489
2010-02-04,545.815
2010-02-05,530.909
2010-02-08,527.486
2010-02-09,531.165
2010-02-10,537.865
2010-02-11,528.792
2010-02-12,526.99
2010-02-15,529.163
2010-02-16,535.669
2010-02-17,541.297
2010-02-18,541.244
2010-02-19,541.089
2010-02-22,542.635
2010-02-23,535.794
2010-02-24,535.271
2010-02-25,522.41
2010-02-26,535.142
2010-03-01,529.405
2010-03-02,536.181
2010-03-03,551.803
2010-03-04,555.002
2010-03-05,564.267
2010-03-08,565.406
2010-03-09,560.471
2010-03-10,568.679
2010-03-11,567.348
2010-03-12,572.709
2010-03-15,562.724
2010-03-16,571.611
2010-03-17,577.387
2010-03-18,571.067
2010-03-19,563.604
2010-03-22,556.99
2010-03-23,559.719
2010-03-24,548.957
2010-03-25,558.913
2010-03-26,562.466
2010-03-29,569.006
2010-03-30,562.71
2010-03-31,561.496
2010-04-01,569.518
2010-04-02,569.518
2010-04-05,568.214
2010-04-06,565.845
2010-04-07,569.402
2010-04-08,563.844
2010-04-09,577.63
2010-04-12,587.88
2010-04-13,584.614
2010-04-14,589.21
2010-04-15,584.966
2010-04-16,571.589
2010-04-19,561.092
2010-04-20,569.629
2010-04-21,552.564
2010-04-22,534.357
2010-04-23,537.521
2010-04-26,530.989
2010-04-27,513.4
2010-04-28,494.399
2010-04-29,507.13
2010-04-30,509.649
2010-05-03,505.456
2010-05-04,474.76
2010-05-05,462.494
2010-05-06,445.104
2010-05-07,429.434
2010-05-10,475.263
2010-05-11,463.379
2010-05-12,467.605
2010-05-13,457.266
2010-05-14,428.717
2010-05-17,419.503
2010-05-18,431.514
2010-05-19,416.064
2010-05-20,408.327
2010-05-21,420.06
2010-05-24,409.674
2010-05-25,394.546
2010-05-26,397.175
2010-05-27,414.393
2010-05-28,418.012
2010-05-31,414.816
2010-06-01,414.901
2010-06-02,414.392
2010-06-03,413.922
2010-06-04,399.776
2010-06-07,386.217
2010-06-08,384.73
2010-06-09,396.752
2010-06-10,406.103
2010-06-11,415.963
2010-06-14,425.334
2010-06-15,434.622
2010-06-16,435.897
2010-06-17,433.287
2010-06-18,438.534
2010-06-21,441.992
2010-06-22,437.925
2010-06-23,433.44
2010-06-24,423.696
2010-06-25,412.813
2010-06-28,416.651
2010-06-29,393.785
2010-06-30,393.867
2010-07-01,397.81
2010-07-02,410.754
2010-07-05,414.852
2010-07-06,429.484
2010-07-07,437.446
2010-07-08,439.976
2010-07-09,439.561
2010-07-12,436.62
2010-07-13,446.653
2010-07-14,450.451
2010-07-15,462.991
2010-07-16,460.055
2010-07-19,456.299
2010-07-20,458.151
2010-07-21,459.008
2010-07-22,472.311
2010-07-23,473.637
2010-07-26,481.131
2010-07-27,487.947
2010-07-28,489.764
2010-07-29,488.896
2010-07-30,479.931
2010-08-02,496.905
2010-08-03,500.457
2010-08-04,496.779
2010-08-05,496.657
2010-08-06,492.842
2010-08-09,497.441
2010-08-10,485.491
2010-08-11,462.58
2010-08-12,457.893
2010-08-13,453.705
2010-08-16,461.649
2010-08-17,470.117
2010-08-18,469.751
2010-08-19,464.486
2010-08-20,448.835
2010-08-23,453.152
2010-08-24,449.912
2010-08-25,444.769
2010-08-26,452.341
2010-08-27,458.387
2010-08-30,458.553
2010-08-31,457.144
2010-09-01,475.205
2010-09-02,477.983
2010-09-03,478.463
2010-09-06,480.749
2010-09-07,472.172
2010-09-08,475.638
2010-09-09,483.015
2010-09-10,480.676
2010-09-13,488.015
2010-09-14,498.106
2010-09-15,497.778
2010-09-16,500.026
2010-09-17,491.663
2010-09-20,497.281
2010-09-21,501.912
