Date,ITALY SMALL GROWTH Small Cap
2010-09-21,484.986
2010-09-22,489.692
2010-09-23,486.921
2010-09-24,499.427
2010-09-27,501.377
2010-09-28,502.946
2010-09-29,503.242
2010-09-30,506.427
2010-10-01,509.341
2010-10-04,502.348
2010-10-05,515.9
2010-10-06,520.545
2010-10-07,524.354
2010-10-08,522.715
2010-10-11,524.391
2010-10-12,522.373
2010-10-13,536.475
2010-10-14,539.413
2010-10-15,535.246
2010-10-18,535.63
2010-10-19,526.373
2010-10-20,537.507
2010-10-21,549.008
2010-10-22,546.571
2010-10-25,552.151
2010-10-26,543.328
2010-10-27,534.465
2010-10-28,541.112
2010-10-29,542.261
2010-11-01,541.217
2010-11-02,548.2
2010-11-03,540.183
2010-11-04,553.914
2010-11-05,548.773
2010-11-08,539.297
2010-11-09,542.416
2010-11-10,528.141
2010-11-11,524.036
2010-11-12,517.374
2010-11-15,520.838
2010-11-16,505.693
2010-11-17,514.305
2010-11-18,519.983
2010-11-19,524.218
2010-11-22,519.459
2010-11-23,502.776
2010-11-24,507.689
2010-11-25,510.448
2010-11-26,505.344
2010-11-29,488.77
2010-11-30,481.391
2010-12-01,493.137
2010-12-02,507.04
2010-12-03,513.991
2010-12-06,511.696
2010-12-07,519.506
2010-12-08,518.136
2010-12-09,513.766
2010-12-10,518.068
2010-12-13,530.741
2010-12-14,529.566
2010-12-15,523.279
2010-12-16,518.883
2010-12-17,516.465
2010-12-20,520.273
2010-12-21,523.356
2010-12-22,525.588
2010-12-23,523.287
2010-12-24,525.35
2010-12-27,524.353
2010-12-28,522.77
2010-12-29,524.755
2010-12-30,526.746
2010-12-31,532.041
2011-01-03,532.997
2011-01-04,531.619
2011-01-05,522.462
2011-01-06,519.711
2011-01-07,516.751
2011-01-10,506.187
2011-01-11,516.761
2011-01-12,528.487
2011-01-13,539.311
2011-01-14,537.647
2011-01-17,532.269
2011-01-18,538.179
2011-01-19,538.694
2011-01-20,531.51
2011-01-21,541.541
2011-01-24,546.731
2011-01-25,543.037
2011-01-26,548.012
2011-01-27,557.459
2011-01-28,551.15
2011-01-31,552.96
2011-02-01,563.506
2011-02-02,562.524
2011-02-03,552.854
2011-02-04,551.127
2011-02-07,557.623
2011-02-08,565.792
2011-02-09,565.334
2011-02-10,557.187
2011-02-11,555.584
2011-02-14,553.285
2011-02-15,553.755
2011-02-16,556.361
2011-02-17,555.64
2011-02-18,555.203
2011-02-21,541.408
2011-02-22,540.265
2011-02-23,541.149
2011-02-24,538.801
2011-02-25,545.891
2011-02-28,552.042
2011-03-01,552.439
2011-03-02,554.614
2011-03-03,554.525
2011-03-04,552.974
2011-03-07,579.68
2011-03-08,575.807
2011-03-09,581.191
2011-03-10,572.113
2011-03-11,565.01
2011-03-14,569.343
2011-03-15,559.531
2011-03-16,552.442
2011-03-17,560.65
2011-03-18,571.91
2011-03-21,581.742
2011-03-22,583.313
2011-03-23,581.632
2011-03-24,589.497
2011-03-25,588.858
2011-03-28,591.348
2011-03-29,588.485
2011-03-30,595.648
2011-03-31,598.849
2011-04-01,603.09
2011-04-04,610.581
2011-04-05,611.472
2011-04-06,619.569
2011-04-07,618.663
2011-04-08,628.976
2011-04-11,628.918
2011-04-12,620.34
2011-04-13,624.641
2011-04-14,622.779
2011-04-15,621.856
2011-04-18,601.731
2011-04-19,612.426
2011-04-20,628.608
2011-04-21,632.322
2011-04-22,632.322
2011-04-25,631.866
2011-04-26,638.674
2011-04-27,640.733
2011-04-28,652.62
2011-04-29,655.051
2011-05-02,657.269
2011-05-03,654.996
2011-05-04,648.838
2011-05-05,634.351
2011-05-06,636.249
2011-05-09,622.141
2011-05-10,632.477
2011-05-11,631.338
2011-05-12,629.179
2011-05-13,620.021
2011-05-16,622.341
2011-05-17,610.521
2011-05-18,617.292
2011-05-19,621.074
2011-05-20,610.304
2011-05-23,596.312
2011-05-24,602.24
2011-05-25,602.275
2011-05-26,601.755
2011-05-27,610.016
2011-05-30,613.819
2011-05-31,618.836
2011-06-01,623.948
2011-06-02,621.287
2011-06-03,627.579
2011-06-06,624.677
2011-06-07,626.864
2011-06-08,613.98
2011-06-09,611.304
2011-06-10,601.69
2011-06-13,599.692
2011-06-14,611.76
2011-06-15,595.946
2011-06-16,587.831
2011-06-17,594.865
2011-06-20,587.602
2011-06-21,596.608
2011-06-22,595.421
2011-06-23,572.203
2011-06-24,570.413
2011-06-27,576.274
2011-06-28,587.258
2011-06-29,596.524
2011-06-30,613.001
2011-07-01,615.558
2011-07-04,619.234
2011-07-05,615.749
2011-07-06,601.001
2011-07-07,605.196
2011-07-08,588.037
2011-07-11,557.997
2011-07-12,562.847
2011-07-13,576.675
2011-07-14,573.35
2011-07-15,565.87
2011-07-18,553.475
2011-07-19,565.471
2011-07-20,571.718
2011-07-21,588.704
2011-07-22,592.549
2011-07-25,588.64
2011-07-26,592.953
2011-07-27,584.442
2011-07-28,581.295
2011-07-29,583.42
2011-08-01,568.088
2011-08-02,550.063
2011-08-03,542.635
2011-08-04,517.855
2011-08-05,516.113
2011-08-08,491.325
2011-08-09,499.157
2011-08-10,484.879
2011-08-11,499.754
2011-08-12,513.378
2011-08-15,521.684
2011-08-16,522.303
2011-08-17,526.235
2011-08-18,493.754
2011-08-19,491.276
2011-08-22,497.378
2011-08-23,495.254
2011-08-24,504.206
2011-08-25,502.487
2011-08-26,501.672
2011-08-29,518.776
2011-08-30,517.238
2011-08-31,529.903
2011-09-01,527.449
2011-09-02,514.247
2011-09-05,490.266
2011-09-06,482.304
2011-09-07,495.738
2011-09-08,496.269
2011-09-09,473.544
2011-09-12,458.744
2011-09-13,466.622
2011-09-14,480.691
2011-09-15,494.929
2011-09-16,500.764
2011-09-19,485.618
2011-09-20,493.86
2011-09-21,492.384
2011-09-22,464.735
2011-09-23,466.481
2011-09-26,470.531
2011-09-27,493.377
2011-09-28,493.099
2011-09-29,494.586
2011-09-30,475.142
2011-10-03,468.187
2011-10-04,456.672
2011-10-05,467.43
2011-10-06,484.754
2011-10-07,486.156
2011-10-10,502.056
2011-10-11,497.503
2011-10-12,510.031
2011-10-13,502.593
2011-10-14,514.862
2011-10-17,501.7
2011-10-18,502.04
2011-10-19,510.901
2011-10-20,496.003
2011-10-21,507.182
2011-10-24,514.389
2011-10-25,512.001
2011-10-26,509.564
2011-10-27,536.231
2011-10-28,535.038
2011-10-31,512.62
2011-11-01,479.198
2011-11-02,492.726
2011-11-03,500.932
2011-11-04,489.249
2011-11-07,493.336
2011-11-08,494.234
2011-11-09,472.862
2011-11-10,475.184
2011-11-11,497.603
2011-11-14,483.138
2011-11-15,474.148
2011-11-16,474.087
2011-11-17,465.022
2011-11-18,467.186
2011-11-21,451.258
2011-11-22,446.746
2011-11-23,430.694
2011-11-24,430.738
2011-11-25,428.376
2011-11-28,442.885
2011-11-29,442.406
2011-11-30,462.178
2011-12-01,460.675
2011-12-02,463.078
2011-12-05,473.552
2011-12-06,466.855
2011-12-07,463.583
2011-12-08,449.681
2011-12-09,455.169
2011-12-12,440.233
2011-12-13,435.063
2011-12-14,419.759
2011-12-15,422.523
2011-12-16,424.163
2011-12-19,423.185
2011-12-20,434.614
2011-12-21,430.311
2011-12-22,433.965
2011-12-23,435.485
2011-12-26,435.485
2011-12-27,432.803
2011-12-28,426.618
2011-12-29,428.288
2011-12-30,432.471
2012-01-02,442.487
2012-01-03,449.842
2012-01-04,437.231
2012-01-05,424.084
2012-01-06,416.942
2012-01-09,413.041
2012-01-10,420.479
2012-01-11,416.104
2012-01-12,426.01
2012-01-13,418.514
2012-01-16,425.574
2012-01-17,425.963
2012-01-18,430.34
2012-01-19,441.675
2012-01-20,442.964
2012-01-23,451.314
2012-01-24,450.849
2012-01-25,453.052
2012-01-26,465.438
2012-01-27,466.911
2012-01-30,460.149
2012-01-31,462.323
2012-02-01,478.344
2012-02-02,479.379
2012-02-03,482.918
2012-02-06,484.028
2012-02-07,488.709
2012-02-08,489.315
2012-02-09,492.967
2012-02-10,485.721
2012-02-13,486.431
2012-02-14,487.636
2012-02-15,488.561
2012-02-16,482.435
2012-02-17,491.181
2012-02-20,499.861
2012-02-21,502.353
2012-02-22,500.934
2012-02-23,499.952
2012-02-24,507.688
2012-02-27,501.9
2012-02-28,504.17
2012-02-29,505.462
2012-03-01,508.654
2012-03-02,506.192
2012-03-05,506.089
2012-03-06,486.372
2012-03-07,489.176
2012-03-08,507.509
2012-03-09,499.287
2012-03-12,494.084
2012-03-13,501.798
2012-03-14,502.38
2012-03-15,504.822
2012-03-16,508.348
2012-03-19,514.737
2012-03-20,511.961
2012-03-21,510.389
2012-03-22,505.199
2012-03-23,514.636
2012-03-26,524.529
2012-03-27,522.056
2012-03-28,519.316
2012-03-29,505.025
2012-03-30,511.033
2012-04-02,512.114
2012-04-03,510.651
2012-04-04,491.629
2012-04-05,490.835
2012-04-06,490.835
2012-04-09,491.116
2012-04-10,477.735
2012-04-11,483.887
2012-04-12,498.059
2012-04-13,486.143
2012-04-16,482.59
2012-04-17,497.629
2012-04-18,492.469
2012-04-19,487.476
2012-04-20,490.102
2012-04-23,471.449
2012-04-24,482.062
2012-04-25,493.031
2012-04-26,492.958
2012-04-27,501.708
2012-04-30,503.733
2012-05-01,503.334
2012-05-02,492.48
2012-05-03,491.322
2012-05-04,485.657
2012-05-07,490.879
2012-05-08,477.528
2012-05-09,469.919
2012-05-10,479.389
2012-05-11,483.717
2012-05-14,474.407
2012-05-15,467.586
2012-05-16,458.733
2012-05-17,457.873
2012-05-18,450.763
2012-05-21,457.549
2012-05-22,470.696
2012-05-23,449.125
2012-05-24,452.569
2012-05-25,451.862
2012-05-28,452.987
2012-05-29,460.687
2012-05-30,447.958
2012-05-31,445.096
2012-06-01,433.95
2012-06-04,436.863
2012-06-05,437.872
2012-06-06,452.195
2012-06-07,461.931
2012-06-08,454.537
2012-06-11,451.427
2012-06-12,443.887
2012-06-13,447.236
2012-06-14,450.972
2012-06-15,457.262
2012-06-18,453.473
2012-06-19,464.081
2012-06-20,472.086
2012-06-21,475.066
2012-06-22,467.689
2012-06-25,454.695
2012-06-26,445.646
2012-06-27,450.936
2012-06-28,446.136
2012-06-29,473.716
2012-07-02,467.952
2012-07-03,472.545
2012-07-04,468.249
2012-07-05,461.469
2012-07-06,450.941
2012-07-09,449.467
2012-07-10,451.593
2012-07-11,446.688
2012-07-12,434.934
2012-07-13,444.135
2012-07-16,446.119
2012-07-17,444.414
2012-07-18,445.414
2012-07-19,449.446
2012-07-20,434.709
2012-07-23,423.45
2012-07-24,418.326
2012-07-25,424.691
2012-07-26,447.854
2012-07-27,457.066
2012-07-30,460.524
2012-07-31,460.989
2012-08-01,460.001
2012-08-02,443.832
2012-08-03,468.87
2012-08-06,477.749
2012-08-07,478.479
2012-08-08,480.995
2012-08-09,479.648
2012-08-10,476.688
2012-08-13,476.015
2012-08-14,475.128
2012-08-15,473.605
2012-08-16,479.097
2012-08-17,478.288
2012-08-20,477.282
2012-08-21,490.659
2012-08-22,485.856
2012-08-23,486.312
2012-08-24,485.759
2012-08-27,486.741
2012-08-28,487.604
2012-08-29,486.447
2012-08-30,481.409
2012-08-31,491.894
2012-09-03,505.101
2012-09-04,505.617
2012-09-05,506.336
2012-09-06,517.783
2012-09-07,526.667
2012-09-10,529.073
2012-09-11,528.01
2012-09-12,529.362
2012-09-13,531.261
2012-09-14,551.455
2012-09-17,550.006
2012-09-18,545.548
2012-09-19,547.516
2012-09-20,537.345
2012-09-21,540.345
2012-09-24,538.732
2012-09-25,541.351
2012-09-26,524.985
2012-09-27,532.048
2012-09-28,525.188
2012-10-01,536.876
2012-10-02,542.612
2012-10-03,543.262
2012-10-04,549.504
2012-10-05,559.448
2012-10-08,549.184
2012-10-09,547.034
2012-10-10,545.326
2012-10-11,550.695
2012-10-12,551.468
2012-10-15,553.175
2012-10-16,563.527
2012-10-17,571.034
2012-10-18,564.912
2012-10-19,558.015
2012-10-22,559.886
2012-10-23,544.425
2012-10-24,549.268
2012-10-25,553.491
2012-10-26,554.75
2012-10-29,549.225
2012-10-30,556.352
2012-10-31,554.197
2012-11-01,564.963
2012-11-02,561.879
2012-11-05,554.937
2012-11-06,555.865
2012-11-07,545.13
2012-11-08,541.269
2012-11-09,538.056
2012-11-12,531.755
2012-11-13,529.6
2012-11-14,526.326
2012-11-15,521.801
2012-11-16,512.955
2012-11-19,529.139
2012-11-20,530.774
2012-11-21,534.748
2012-11-22,543.213
2012-11-23,549.084
2012-11-26,547.44
2012-11-27,547.221
2012-11-28,547.333
2012-11-29,561.386
2012-11-30,561.028
2012-12-03,563.664
2012-12-04,565.98
2012-12-05,566.964
2012-12-06,562.678
2012-12-07,556.194
2012-12-10,549.22
2012-12-11,560.195
2012-12-12,565.366
2012-12-13,568.139
2012-12-14,571.789
2012-12-17,576.032
2012-12-18,581.673
2012-12-19,588.89
2012-12-20,591.097
2012-12-21,585.483
2012-12-24,586.394
2012-12-25,586.394
2012-12-26,587.593
2012-12-27,593.761
2012-12-28,592.582
2012-12-31,590.923
2013-01-01,590.923
2013-01-02,607.436
2013-01-03,601.753
2013-01-04,599.313
2013-01-07,601.558
2013-01-08,603.496
2013-01-09,608.686
2013-01-10,617.209
2013-01-11,623.49
2013-01-14,627.397
2013-01-15,625.746
2013-01-16,628.29
2013-01-17,638.048
2013-01-18,636.262
2013-01-21,637.807
2013-01-22,639.044
2013-01-23,638.758
2013-01-24,650.644
2013-01-25,656.544
2013-01-28,663.487
2013-01-29,659.215
2013-01-30,657.841
2013-01-31,657.988
2013-02-01,671.924
2013-02-04,647.12
2013-02-05,644.052
2013-02-06,649.579
2013-02-07,638.123
2013-02-08,647.57
2013-02-11,645.592
2013-02-12,651.907
2013-02-13,653.041
2013-02-14,646.513
2013-02-15,649.705
2013-02-18,647.43
2013-02-19,660.308
2013-02-20,663.379
2013-02-21,644.312
2013-02-22,644.865
2013-02-25,649.761
2013-02-26,624.183
2013-02-27,632.725
2013-02-28,639.794
2013-03-01,634.079
2013-03-04,633.702
2013-03-05,646.542
2013-03-06,641.079
2013-03-07,652.278
2013-03-08,648.794
2013-03-11,647.252
2013-03-12,643.845
2013-03-13,637.391
2013-03-14,644.798
2013-03-15,652.186
2013-03-18,642.674
2013-03-19,637.147
2013-03-20,646.995
2013-03-21,638.939
2013-03-22,648.161
2013-03-25,637.978
2013-03-26,639.37
2013-03-27,631.73
2013-03-28,637.005
2013-03-29,637.005
2013-04-01,637.303
2013-04-02,636.935
2013-04-03,632.247
2013-04-04,628.88
2013-04-05,636.425
2013-04-08,634.109
2013-04-09,640.28
2013-04-10,655.313
2013-04-11,659.51
2013-04-12,655.97
2013-04-15,650.394
2013-04-16,646.654
2013-04-17,635.684
2013-04-18,632.441
2013-04-19,644.266
2013-04-22,646.425
2013-04-23,660.886
2013-04-24,658.936
2013-04-25,663.754
2013-04-26,663.347
2013-04-29,678.549
2013-04-30,680.67
2013-05-01,681.135
2013-05-02,680.186
2013-05-03,683.364
2013-05-06,683.517
2013-05-07,691.34
2013-05-08,704.019
2013-05-09,700.12
2013-05-10,700.029
2013-05-13,699.939
2013-05-14,702.886
2013-05-15,700.165
2013-05-16,703.81
2013-05-17,701.597
2013-05-20,709.372
2013-05-21,705.806
2013-05-22,708.474
2013-05-23,691.985
2013-05-24,693.068
2013-05-27,701.83
2013-05-28,705.872
2013-05-29,701.57
2013-05-30,704.084
2013-05-31,695.372
2013-06-03,691.641
2013-06-04,698.02
2013-06-05,695.203
2013-06-06,694.07
2013-06-07,702.435
2013-06-10,704.178
2013-06-11,697.507
2013-06-12,698.975
2013-06-13,692.121
2013-06-14,699.924
2013-06-17,707.054
2013-06-18,716.17
2013-06-19,719.598
2013-06-20,694.733
2013-06-21,680.669
2013-06-24,666.242
2013-06-25,671.008
2013-06-26,679.377
2013-06-27,690.001
2013-06-28,690.252
2013-07-01,701.085
2013-07-02,699.814
2013-07-03,694.128
2013-07-04,705.661
2013-07-05,701.927
2013-07-08,713.433
2013-07-09,709.228
2013-07-10,712.809
2013-07-11,724.364
2013-07-12,719.419
2013-07-15,734.183
2013-07-16,735.536
2013-07-17,734.303
2013-07-18,745.927
2013-07-19,750.172
2013-07-22,758.801
2013-07-23,760.187
2013-07-24,763.467
2013-07-25,762.146
2013-07-26,764.245
2013-07-29,768.185
2013-07-30,777.266
2013-07-31,776.849
2013-08-01,787.237
2013-08-02,792.145
2013-08-05,801.007
2013-08-06,810.766
2013-08-07,806.552
2013-08-08,819.214
2013-08-09,818.676
2013-08-12,820.56
2013-08-13,817.084
2013-08-14,823.509
2013-08-15,822.578
2013-08-16,824.636
2013-08-19,816.328
2013-08-20,806.675
2013-08-21,801.183
2013-08-22,816.431
2013-08-23,817.724
2013-08-26,797.717
2013-08-27,784.352
2013-08-28,776.604
2013-08-29,786.685
2013-08-30,771.368
2013-09-02,785.562
2013-09-03,781.196
2013-09-04,774.249
2013-09-05,774.173
2013-09-06,778.772
2013-09-09,792.766
2013-09-10,802.958
2013-09-11,813.825
2013-09-12,809.525
2013-09-13,806.901
2013-09-16,820.048
2013-09-17,819.515
2013-09-18,813.361
2013-09-19,831.287
2013-09-20,837.572
2013-09-23,835.098
2013-09-24,839.346
2013-09-25,838.081
2013-09-26,825.957
2013-09-27,823.577
2013-09-30,817.023
2013-10-01,832.434
2013-10-02,835.656
2013-10-03,843.745
2013-10-04,850.454
2013-10-07,846.826
2013-10-08,850.082
2013-10-09,843.502
2013-10-10,853.499
2013-10-11,859.252
2013-10-14,856.448
2013-10-15,856.552
2013-10-16,864.89
2013-10-17,877.273
2013-10-18,882.721
2013-10-21,883.997
2013-10-22,898.612
2013-10-23,881.726
2013-10-24,889.146
2013-10-25,874.511
2013-10-28,872.95
2013-10-29,891.538
2013-10-30,880.564
2013-10-31,876.588
2013-11-01,863.044
2013-11-04,872.263
2013-11-05,867.759
2013-11-06,876.515
2013-11-07,862.522
2013-11-08,866.659
2013-11-11,870.885
2013-11-12,868.597
2013-11-13,850.651
2013-11-14,846.484
2013-11-15,855.611
2013-11-18,873.493
2013-11-19,864.055
2013-11-20,860.493
2013-11-21,861.594
2013-11-22,870.822
2013-11-25,877.8
2013-11-26,888.58
2013-11-27,896.208
2013-11-28,900.828
2013-11-29,901.364
2013-12-02,893.43
2013-12-03,878.677
2013-12-04,876.213
2013-12-05,873.114
2013-12-06,875.953
2013-12-09,886.733
2013-12-10,888.232
2013-12-11,876.902
2013-12-12,866.37
2013-12-13,867.459
2013-12-16,872.663
2013-12-17,861.068
2013-12-18,869.264
2013-12-19,888.603
2013-12-20,897.441
2013-12-23,903.125
2013-12-24,900.522
2013-12-25,900.522
2013-12-26,902.202
2013-12-27,918.181
2013-12-30,922.081
2013-12-31,919.744
2014-01-01,919.744
2014-01-02,916.12
2014-01-03,922.584
2014-01-06,921.629
2014-01-07,929.848
2014-01-08,919.393
2014-01-09,920.312
2014-01-10,935.717
2014-01-13,949.518
2014-01-14,953.277
2014-01-15,949.407
2014-01-16,942.094
2014-01-17,945.059
2014-01-20,946.78
2014-01-21,946.216
2014-01-22,936.171
2014-01-23,933.764
2014-01-24,913.261
2014-01-27,900.013
2014-01-28,926.672
2014-01-29,915.636
2014-01-30,907.564
2014-01-31,905.113
2014-02-03,885.023
2014-02-04,893.872
2014-02-05,897.569
2014-02-06,926.88
2014-02-07,940.139
2014-02-10,945.555
2014-02-11,958.424
2014-02-12,964.253
2014-02-13,969.522
2014-02-14,980.23
2014-02-17,987.4
2014-02-18,986.901
2014-02-19,987.498
2014-02-20,979.585
2014-02-21,983.734
2014-02-24,986.048
2014-02-25,988.968
2014-02-26,983.526
2014-02-27,983.345
2014-02-28,998.462
2014-03-03,966.109
2014-03-04,991.829
2014-03-05,999.916
2014-03-06,1008.453
2014-03-07,1002.211
2014-03-10,1001.087
2014-03-11,999.61
2014-03-12,985.931
2014-03-13,979.586
2014-03-14,964.566
2014-03-17,984.753
2014-03-18,990.257
2014-03-19,986.544
2014-03-20,977.732
2014-03-21,966.318
2014-03-24,951.306
2014-03-25,957.405
2014-03-26,977.346
2014-03-27,978.843
2014-03-28,986.517
2014-03-31,994.307
2014-04-01,1011.947
2014-04-02,1001.399
2014-04-03,1003.332
2014-04-04,1009.968
2014-04-07,1004.776
2014-04-08,986.985
2014-04-09,992.197
2014-04-10,981.791
2014-04-11,963.885
2014-04-14,955.027
2014-04-15,930.03
2014-04-16,953.733
2014-04-17,957.937
2014-04-18,957.937
2014-04-21,955.756
2014-04-22,971.704
2014-04-23,965.233
2014-04-24,964.949
2014-04-25,955.271
2014-04-28,959.534
2014-04-29,970.38
2014-04-30,970.179
2014-05-01,970.179
2014-05-02,980.09
2014-05-05,974.826
2014-05-06,972.569
2014-05-07,951.761
2014-05-08,963.716
2014-05-09,937.455
2014-05-12,938.763
2014-05-13,923.226
2014-05-14,906.685
2014-05-15,874.769
2014-05-16,881.292
2014-05-19,885.377
2014-05-20,888.318
2014-05-21,890.598
2014-05-22,884.089
2014-05-23,894.706
2014-05-26,923.717
2014-05-27,924.721
2014-05-28,930.537
2014-05-29,929.174
2014-05-30,937.222
2014-06-02,939.894
2014-06-03,931.577
2014-06-04,930.51
2014-06-05,932.263
2014-06-06,937.243
2014-06-09,941.616
2014-06-10,936.582
2014-06-11,926.586
2014-06-12,920.121
2014-06-13,909.096
2014-06-16,904.004
2014-06-17,895.916
2014-06-18,897.466
2014-06-19,906.777
2014-06-20,896.781
2014-06-23,888.391
2014-06-24,888.432
2014-06-25,885.342
2014-06-26,886.395
2014-06-27,890.444
2014-06-30,888.671
2014-07-01,893.738
2014-07-02,899.048
2014-07-03,907.097
2014-07-04,897.506
2014-07-07,889.398
2014-07-08,876.262
2014-07-09,882.799
2014-07-10,860.032
2014-07-11,861.464
2014-07-14,864.959
2014-07-15,853.429
2014-07-16,871.134
2014-07-17,863.786
2014-07-18,862.934
2014-07-21,853.316
2014-07-22,857.104
2014-07-23,853.315
2014-07-24,870.833
2014-07-25,862.709
2014-07-28,859.761
2014-07-29,854.337
2014-07-30,849.098
2014-07-31,832.936
2014-08-01,826.79
2014-08-04,820.56
2014-08-05,810.169
2014-08-06,795.279
2014-08-07,791.66
2014-08-08,789.969
2014-08-11,801.517
2014-08-12,801.34
2014-08-13,799.768
2014-08-14,798.622
2014-08-15,798.772
2014-08-18,807.132
2014-08-19,816.254
2014-08-20,814.208
2014-08-21,822.953
2014-08-22,816.174
2014-08-25,825.871
2014-08-26,839.13
2014-08-27,848.161
2014-08-28,835.951
2014-08-29,837.095
2014-09-01,830.893
2014-09-02,834.895
2014-09-03,846.739
2014-09-04,847.606
2014-09-05,849.222
2014-09-08,844.114
2014-09-09,842.506
2014-09-10,836.172
2014-09-11,837.565
2014-09-12,842.426
2014-09-15,834.155
2014-09-16,826.861
2014-09-17,836.693
2014-09-18,832.436
2014-09-19,823.49
2014-09-22,810.97
2014-09-23,808.724
2014-09-24,805.255
2014-09-25,790.084
2014-09-26,793.418
2014-09-29,788.005
2014-09-30,789.417
2014-10-01,782.609
2014-10-02,763.954
2014-10-03,760.597
2014-10-06,766.255
2014-10-07,756.569
2014-10-08,749.371
2014-10-09,733.102
2014-10-10,723.793
2014-10-13,720.219
2014-10-14,719.136
2014-10-15,701.544
2014-10-16,696.806
2014-10-17,720.196
2014-10-20,715.097
2014-10-21,728.785
2014-10-22,731.243
2014-10-23,734.849
2014-10-24,734.805
2014-10-27,727.242
2014-10-28,736.655
2014-10-29,734.967
2014-10-30,725.205
2014-10-31,735.447
2014-11-03,727.815
2014-11-04,720.116
2014-11-05,725.565
2014-11-06,718.943
2014-11-07,716.312
2014-11-10,720.845
2014-11-11,718.762
2014-11-12,715.546
2014-11-13,719.005
2014-11-14,725.803
2014-11-17,728.643
2014-11-18,741.768
2014-11-19,744.96
2014-11-20,743.959
2014-11-21,752.273
2014-11-24,757.697
2014-11-25,763.834
2014-11-26,769.268
2014-11-27,775.793
2014-11-28,780.024
2014-12-01,771.717
2014-12-02,762.515
2014-12-03,765.287
2014-12-04,763.206
2014-12-05,769.912
2014-12-08,771.197
2014-12-09,767.686
2014-12-10,765.484
2014-12-11,761.892
2014-12-12,753.285
2014-12-15,733.921
2014-12-16,751.208
2014-12-17,741.46
2014-12-18,746.836
2014-12-19,746.818
2014-12-22,752.099
2014-12-23,754.8
2014-12-24,755.606
2014-12-25,755.606
2014-12-26,754.428
2014-12-29,755.49
2014-12-30,754.406
2014-12-31,750.437
2015-01-01,750.437
2015-01-02,749.346
2015-01-05,731.571
2015-01-06,723.153
2015-01-07,713.784
2015-01-08,724.441
2015-01-09,721.061
2015-01-12,723.205
2015-01-13,739.085
2015-01-14,733.322
2015-01-15,728.724
2015-01-16,728.021
2015-01-19,746.22
2015-01-20,753.362
2015-01-21,760.39
2015-01-22,758.787
2015-01-23,765.933
2015-01-26,781.044
2015-01-27,786.691
2015-01-28,784.658
2015-01-29,791.61
2015-01-30,791.831
2015-02-02,798.166
2015-02-03,813.285
2015-02-04,816.649
2015-02-05,821.766
2015-02-06,814.167
2015-02-09,801.717
2015-02-10,813.922
2015-02-11,808.862
2015-02-12,823.092
2015-02-13,817.773
2015-02-16,815.182
2015-02-17,816.513
2015-02-18,822.424
2015-02-19,831.03
2015-02-20,830.983
2015-02-23,832.278
2015-02-24,838.948
2015-02-25,838.973
2015-02-26,841.42
2015-02-27,845.258
2015-03-02,846.581
2015-03-03,837.232
2015-03-04,835.704
2015-03-05,852.126
2015-03-06,851.565
2015-03-09,849.145
2015-03-10,836.171
2015-03-11,838.423
2015-03-12,847.398
2015-03-13,846.889
2015-03-16,860.605
2015-03-17,853.122
2015-03-18,851.706
2015-03-19,856.945
2015-03-20,879.725
2015-03-23,892.085
2015-03-24,899.597
2015-03-25,901.341
2015-03-26,886.523
2015-03-27,885.212
2015-03-30,892.514
2015-03-31,888.152
2015-04-01,899.443
2015-04-02,909.454
2015-04-03,909.454
2015-04-06,922.073
2015-04-07,917.943
2015-04-08,918.318
2015-04-09,919.013
2015-04-10,927.662
2015-04-13,940.413
2015-04-14,936.704
2015-04-15,928.953
2015-04-16,924.382
2015-04-17,908.359
2015-04-20,912.61
2015-04-21,915.438
2015-04-22,913.594
2015-04-23,911.52
2015-04-24,922.935
2015-04-27,942.392
2015-04-28,947.807
2015-04-29,942.315
2015-04-30,947.383
2015-05-01,948.821
2015-05-04,953.778
2015-05-05,939.402
2015-05-06,955.755
2015-05-07,951.441
2015-05-08,964.919
2015-05-11,967.965
2015-05-12,966.102
2015-05-13,975.723
2015-05-14,983.522
2015-05-15,992.073
2015-05-18,993.192
2015-05-19,984.595
2015-05-20,979.016
2015-05-21,979.392
2015-05-22,965.017
2015-05-25,952.728
2015-05-26,943.806
2015-05-27,952.07
2015-05-28,957.354
2015-05-29,948.517
2015-06-01,947.153
2015-06-02,969.874
2015-06-03,983.992
2015-06-04,978.184
2015-06-05,940.971
2015-06-08,940.202
2015-06-09,938.919
2015-06-10,964.962
2015-06-11,961.655
2015-06-12,955.819
2015-06-15,936.44
2015-06-16,940.832
2015-06-17,929.722
2015-06-18,949.255
2015-06-19,949.46
2015-06-22,982.576
2015-06-23,977.455
2015-06-24,975.281
2015-06-25,980.552
2015-06-26,980.255
2015-06-29,942.933
2015-06-30,942.216
2015-07-01,954.037
2015-07-02,943.271
2015-07-03,940.213
2015-07-06,913.261
2015-07-07,880.743
2015-07-08,897.493
2015-07-09,923.545
2015-07-10,955.14
2015-07-13,954.318
2015-07-14,941.092
2015-07-15,940.987
2015-07-16,956.188
2015-07-17,953.112
2015-07-20,965.362
2015-07-21,965.143
2015-07-22,965.828
2015-07-23,976.879
2015-07-24,974.69
2015-07-27,955.849
2015-07-28,964.779
2015-07-29,970.76
2015-07-30,962.116
2015-07-31,980.977
2015-08-03,991.941
