Date,ITALY SMALL GROWTH Small Cap
2005-11-10,644.198
2005-11-11,644.849
2005-11-14,646.783
2005-11-15,638.979
2005-11-16,633.639
2005-11-17,639.19
2005-11-18,638.818
2005-11-21,636.581
2005-11-22,636.707
2005-11-23,642.017
2005-11-24,641.857
2005-11-25,640.693
2005-11-28,640.333
2005-11-29,639.079
2005-11-30,639.807
2005-12-01,640.733
2005-12-02,639.763
2005-12-05,643.471
2005-12-06,647.682
2005-12-07,648.607
2005-12-08,655.587
2005-12-09,656.431
2005-12-12,661.557
2005-12-13,658.212
2005-12-14,661.003
2005-12-15,653.389
2005-12-16,657.21
2005-12-19,657.567
2005-12-20,652.718
2005-12-21,651.256
2005-12-22,655.189
2005-12-23,654.417
2005-12-26,654.417
2005-12-27,653.252
2005-12-28,656.947
2005-12-29,654.136
2005-12-30,649.298
2006-01-02,651.274
2006-01-03,668.811
2006-01-04,683.86
2006-01-05,683.242
2006-01-06,687.793
2006-01-09,683.251
2006-01-10,680.024
2006-01-11,685.758
2006-01-12,685.092
2006-01-13,684.359
2006-01-16,694.018
2006-01-17,687.79
2006-01-18,689.023
2006-01-19,697.924
2006-01-20,690.703
2006-01-23,703.256
2006-01-24,707.732
2006-01-25,713.683
2006-01-26,715.41
2006-01-27,709.019
2006-01-30,703.138
2006-01-31,702.72
2006-02-01,705.781
2006-02-02,703.638
2006-02-03,700.481
2006-02-06,702.5
2006-02-07,706.961
2006-02-08,705.888
2006-02-09,713.475
2006-02-10,712.276
2006-02-13,710.285
2006-02-14,704.643
2006-02-15,708.099
2006-02-16,710.376
2006-02-17,716.707
2006-02-20,718.893
2006-02-21,715.785
2006-02-22,717.958
2006-02-23,720.931
2006-02-24,719.079
2006-02-27,722.701
2006-02-28,720.003
2006-03-01,724.346
2006-03-02,725.49
2006-03-03,728.015
2006-03-06,735.189
2006-03-07,726.102
2006-03-08,723.083
2006-03-09,726.385
2006-03-10,730.517
2006-03-13,739.199
2006-03-14,751.356
2006-03-15,753.133
2006-03-16,766.053
2006-03-17,771.133
2006-03-20,772.756
2006-03-21,767.352
2006-03-22,769.551
2006-03-23,758.916
2006-03-24,762.837
2006-03-27,756.086
2006-03-28,754.853
2006-03-29,752.273
2006-03-30,766.335
2006-03-31,762.885
2006-04-03,769.573
2006-04-04,775.625
2006-04-05,778.063
2006-04-06,778.115
2006-04-07,764.109
2006-04-10,769.454
2006-04-11,759.14
2006-04-12,759.672
2006-04-13,763.534
2006-04-14,763.534
2006-04-17,775.661
2006-04-18,772.015
2006-04-19,778.765
2006-04-20,785.651
2006-04-21,789.393
2006-04-24,793.858
2006-04-25,798.439
2006-04-26,806.725
2006-04-27,807.116
2006-04-28,805.022
2006-05-01,806.428
2006-05-02,808.953
2006-05-03,804.013
2006-05-04,813.774
2006-05-05,822.612
2006-05-08,820.99
2006-05-09,827.919
2006-05-10,833.77
2006-05-11,831.946
2006-05-12,820.133
2006-05-15,803.177
2006-05-16,798.443
2006-05-17,778.396
2006-05-18,767.119
2006-05-19,764.737
2006-05-22,746.363
2006-05-23,760.06
2006-05-24,745.345
2006-05-25,752.316
2006-05-26,763.815
2006-05-29,767.316
2006-05-30,760.434
2006-05-31,765.446
2006-06-01,765.298
2006-06-02,777.168
2006-06-05,774.158
2006-06-06,748.763
2006-06-07,743.264
2006-06-08,712.906
2006-06-09,723.29
2006-06-12,709.236
2006-06-13,689.952
2006-06-14,695.267
2006-06-15,719.164
2006-06-16,709.248
2006-06-19,708.798
2006-06-20,708.572
2006-06-21,712.762
2006-06-22,711.805
2006-06-23,711.025
2006-06-26,713.922
2006-06-27,715.738
2006-06-28,710.067
2006-06-29,720.196
2006-06-30,747.51
2006-07-03,757.901
2006-07-04,759.11
2006-07-05,734.814
2006-07-06,739.202
2006-07-07,738.563
2006-07-10,737.524
2006-07-11,725.089
2006-07-12,726.189
2006-07-13,718.867
2006-07-14,710.557
2006-07-17,694.76
2006-07-18,691.327
2006-07-19,706.459
2006-07-20,715.288
2006-07-21,711.497
2006-07-24,716.648
2006-07-25,716.923
2006-07-26,719.31
2006-07-27,732.72
2006-07-28,739.48
2006-07-31,742.928
2006-08-01,737.792
2006-08-02,749.172
2006-08-03,741.439
2006-08-04,751.083
2006-08-07,744.506
2006-08-08,742.799
2006-08-09,742.153
2006-08-10,727.474
2006-08-11,724.657
2006-08-14,727.048
2006-08-15,729.444
2006-08-16,739.63
2006-08-17,741.498
2006-08-18,738.791
2006-08-21,743.958
2006-08-22,738.601
2006-08-23,734.78
2006-08-24,736.093
2006-08-25,735.794
2006-08-28,743.728
2006-08-29,744.789
2006-08-30,752.535
2006-08-31,748.761
2006-09-01,753.469
2006-09-04,764.44
2006-09-05,758.934
2006-09-06,751.556
2006-09-07,740.576
2006-09-08,742.906
2006-09-11,745.331
2006-09-12,747.023
2006-09-13,744.245
2006-09-14,744.281
2006-09-15,742.107
2006-09-18,745.602
2006-09-19,744.026
2006-09-20,748.522
2006-09-21,753.261
2006-09-22,750.343
2006-09-25,744.545
2006-09-26,749.346
2006-09-27,758.551
2006-09-28,757.828
2006-09-29,755.854
2006-10-02,760.105
2006-10-03,760.209
2006-10-04,763.145
2006-10-05,771.487
2006-10-06,763.903
2006-10-09,768.057
2006-10-10,771.68
2006-10-11,769.921
2006-10-12,770.624
2006-10-13,770.727
2006-10-16,775.144
2006-10-17,762.426
2006-10-18,769.686
2006-10-19,778.086
2006-10-20,782.831
2006-10-23,783.422
2006-10-24,788.148
2006-10-25,794.65
2006-10-26,796.011
2006-10-27,805.494
2006-10-30,803.962
2006-10-31,809.36
2006-11-01,811.707
2006-11-02,809.449
2006-11-03,806.29
2006-11-06,811.657
2006-11-07,818.564
2006-11-08,816.354
2006-11-09,821.35
2006-11-10,827.128
2006-11-13,832.217
2006-11-14,825.549
2006-11-15,829.023
2006-11-16,832.505
2006-11-17,830.575
2006-11-20,833.394
2006-11-21,839.273
2006-11-22,848.185
2006-11-23,852.033
2006-11-24,855.103
2006-11-27,844.528
2006-11-28,842.186
2006-11-29,859.225
2006-11-30,861.453
2006-12-01,866.731
2006-12-04,869.813
2006-12-05,874.115
2006-12-06,874.804
2006-12-07,877.185
2006-12-08,881.144
2006-12-11,877.477
2006-12-12,876.942
2006-12-13,879.703
2006-12-14,874.315
2006-12-15,873.291
2006-12-18,873.538
2006-12-19,877.574
2006-12-20,886.426
2006-12-21,884.614
2006-12-22,878.584
2006-12-25,878.584
2006-12-26,877.215
2006-12-27,883.455
2006-12-28,886.122
2006-12-29,892.162
2007-01-01,892.162
2007-01-02,908.88
2007-01-03,907.326
2007-01-04,892.325
2007-01-05,888.416
2007-01-08,891.98
2007-01-09,894.732
2007-01-10,888.368
2007-01-11,895.303
2007-01-12,898.764
2007-01-15,904.754
2007-01-16,899.854
2007-01-17,894.183
2007-01-18,896.53
2007-01-19,898.897
2007-01-22,899.632
2007-01-23,899.908
2007-01-24,904.886
2007-01-25,908.989
2007-01-26,905.118
2007-01-29,907.089
2007-01-30,910.124
2007-01-31,916.976
2007-02-01,929.844
2007-02-02,927.462
2007-02-05,924.036
2007-02-06,927.817
2007-02-07,943.934
2007-02-08,940.605
2007-02-09,944.561
2007-02-12,937.236
2007-02-13,946.045
2007-02-14,960.96
2007-02-15,964.698
2007-02-16,962.754
2007-02-19,967.957
2007-02-20,958.721
2007-02-21,950.023
2007-02-22,951.228
2007-02-23,956.246
2007-02-26,962.164
2007-02-27,928.125
2007-02-28,918.994
2007-03-01,901.832
2007-03-02,904.863
2007-03-05,885.115
2007-03-06,896.994
2007-03-07,906.396
2007-03-08,917.831
2007-03-09,921.294
2007-03-12,938.131
2007-03-13,933.042
2007-03-14,918.69
2007-03-15,933.639
2007-03-16,935.791
2007-03-19,947.521
2007-03-20,944.817
2007-03-21,947.858
2007-03-22,961.01
2007-03-23,960.171
2007-03-26,951.616
2007-03-27,954.941
2007-03-28,954.163
2007-03-29,962.258
2007-03-30,966.443
2007-04-02,973.975
2007-04-03,984.322
2007-04-04,986.445
2007-04-05,991.515
2007-04-06,991.515
2007-04-09,986.35
2007-04-10,997.512
2007-04-11,994.664
2007-04-12,992.789
2007-04-13,1001.307
2007-04-16,1012.407
2007-04-17,1007.604
2007-04-18,1007.514
2007-04-19,1005.839
2007-04-20,1011.713
2007-04-23,1012.37
2007-04-24,1002.175
2007-04-25,1019.738
2007-04-26,1014.981
2007-04-27,1019.4
2007-04-30,1017.488
2007-05-01,1013.686
2007-05-02,1018.318
2007-05-03,1004.52
2007-05-04,1009.883
2007-05-07,1015.917
2007-05-08,997.396
2007-05-09,1003.888
2007-05-10,999.788
2007-05-11,1003.5
2007-05-14,1005.262
2007-05-15,1006.471
2007-05-16,1002.031
2007-05-17,998.074
2007-05-18,1001.835
2007-05-21,1002.856
2007-05-22,1000.502
2007-05-23,1008.056
2007-05-24,993.186
2007-05-25,991.372
2007-05-28,992.818
2007-05-29,999.622
2007-05-30,990.08
2007-05-31,1000.0
2007-06-01,986.897
2007-06-04,974.305
2007-06-05,985.393
2007-06-06,965.304
2007-06-07,950.815
2007-06-08,932.635
2007-06-11,942.989
2007-06-12,938.336
2007-06-13,931.237
2007-06-14,943.481
2007-06-15,955.37
2007-06-18,957.266
2007-06-19,960.246
2007-06-20,957.246
2007-06-21,950.26
2007-06-22,949.536
2007-06-25,944.831
2007-06-26,935.488
2007-06-27,936.123
2007-06-28,943.669
2007-06-29,950.594
2007-07-02,963.261
2007-07-03,964.998
2007-07-04,970.327
2007-07-05,963.032
2007-07-06,970.348
2007-07-09,975.244
2007-07-10,975.293
2007-07-11,978.552
2007-07-12,984.873
2007-07-13,988.013
2007-07-16,987.105
2007-07-17,981.97
2007-07-18,977.589
2007-07-19,986.686
2007-07-20,977.064
2007-07-23,976.135
2007-07-24,958.433
2007-07-25,934.181
2007-07-26,910.87
2007-07-27,904.838
2007-07-30,911.515
2007-07-31,926.697
2007-08-01,908.174
2007-08-02,911.345
2007-08-03,910.76
2007-08-06,894.768
2007-08-07,897.247
2007-08-08,918.097
2007-08-09,904.241
2007-08-10,882.538
2007-08-13,879.354
2007-08-14,875.814
2007-08-15,869.232
2007-08-16,831.328
2007-08-17,835.446
2007-08-20,843.104
2007-08-21,845.471
2007-08-22,864.755
2007-08-23,866.225
2007-08-24,873.376
2007-08-27,877.165
2007-08-28,867.272
2007-08-29,872.356
2007-08-30,879.207
2007-08-31,889.106
2007-09-03,896.176
2007-09-04,897.717
2007-09-05,883.19
2007-09-06,883.937
2007-09-07,873.231
2007-09-10,860.365
2007-09-11,868.504
2007-09-12,865.483
2007-09-13,864.833
2007-09-14,854.113
2007-09-17,832.197
2007-09-18,843.668
2007-09-19,868.317
2007-09-20,872.544
2007-09-21,878.683
2007-09-24,877.878
2007-09-25,865.869
2007-09-26,871.305
2007-09-27,877.869
2007-09-28,884.739
2007-10-01,894.968
2007-10-02,893.762
2007-10-03,892.068
2007-10-04,894.54
2007-10-05,902.157
2007-10-08,904.501
2007-10-09,911.953
2007-10-10,917.511
2007-10-11,926.56
2007-10-12,923.668
2007-10-15,924.247
2007-10-16,913.397
2007-10-17,922.018
2007-10-18,919.334
2007-10-19,912.699
2007-10-22,890.166
2007-10-23,909.58
2007-10-24,893.887
2007-10-25,907.946
2007-10-26,913.306
2007-10-29,917.856
2007-10-30,918.305
2007-10-31,931.669
2007-11-01,914.807
2007-11-02,913.111
2007-11-05,898.418
2007-11-06,904.693
2007-11-07,898.368
2007-11-08,889.019
2007-11-09,866.71
2007-11-12,859.743
2007-11-13,863.065
2007-11-14,882.052
2007-11-15,858.648
2007-11-16,844.702
2007-11-19,808.251
2007-11-20,817.802
2007-11-21,786.489
2007-11-22,793.501
2007-11-23,805.47
2007-11-26,805.78
2007-11-27,806.633
2007-11-28,809.34
2007-11-29,810.551
2007-11-30,817.305
2007-12-03,813.775
2007-12-04,803.142
2007-12-05,813.573
2007-12-06,807.443
2007-12-07,813.015
2007-12-10,819.051
2007-12-11,817.757
2007-12-12,815.1
2007-12-13,792.975
2007-12-14,777.525
2007-12-17,752.521
2007-12-18,754.151
2007-12-19,745.545
2007-12-20,742.756
2007-12-21,748.21
2007-12-24,749.876
2007-12-25,749.876
2007-12-26,755.03
2007-12-27,757.688
2007-12-28,773.164
2007-12-31,768.747
2008-01-01,768.747
2008-01-02,771.035
2008-01-03,760.51
2008-01-04,738.625
2008-01-07,711.844
2008-01-08,709.412
2008-01-09,679.557
2008-01-10,670.919
2008-01-11,677.313
2008-01-14,695.966
2008-01-15,675.911
2008-01-16,667.426
2008-01-17,665.05
2008-01-18,655.859
2008-01-21,616.367
2008-01-22,635.613
2008-01-23,616.736
2008-01-24,639.655
2008-01-25,650.915
2008-01-28,649.577
2008-01-29,667.077
2008-01-30,662.908
2008-01-31,664.014
2008-02-01,681.87
2008-02-04,692.654
2008-02-05,658.953
2008-02-06,662.964
2008-02-07,643.573
2008-02-08,652.093
2008-02-11,640.903
2008-02-12,658.799
2008-02-13,667.353
2008-02-14,670.13
2008-02-15,671.281
2008-02-18,682.881
2008-02-19,694.104
2008-02-20,685.271
2008-02-21,697.961
2008-02-22,693.213
2008-02-25,704.421
2008-02-26,713.205
2008-02-27,709.438
2008-02-28,704.542
2008-02-29,696.167
2008-03-03,686.299
2008-03-04,676.823
2008-03-05,685.921
2008-03-06,682.643
2008-03-07,669.348
2008-03-10,658.197
2008-03-11,663.053
2008-03-12,672.949
2008-03-13,669.63
2008-03-14,663.241
2008-03-17,641.798
2008-03-18,649.247
2008-03-19,623.796
2008-03-20,611.578
2008-03-21,611.578
2008-03-24,610.706
2008-03-25,639.883
2008-03-26,649.822
2008-03-27,667.831
2008-03-28,666.94
2008-03-31,684.469
2008-04-01,690.165
2008-04-02,693.592
2008-04-03,687.98
2008-04-04,694.616
2008-04-07,696.371
2008-04-08,686.422
2008-04-09,688.433
2008-04-10,685.488
2008-04-11,685.133
2008-04-14,683.672
2008-04-15,684.347
2008-04-16,705.598
2008-04-17,702.762
2008-04-18,705.291
2008-04-21,711.017
2008-04-22,706.606
2008-04-23,702.024
2008-04-24,693.434
2008-04-25,695.11
2008-04-28,699.296
2008-04-29,697.633
2008-04-30,703.242
2008-05-01,697.89
2008-05-02,703.788
2008-05-05,712.101
2008-05-06,714.972
2008-05-07,716.845
2008-05-08,718.603
2008-05-09,710.419
2008-05-12,713.92
2008-05-13,712.791
2008-05-14,713.435
2008-05-15,711.917
2008-05-16,719.132
2008-05-19,726.885
2008-05-20,719.37
2008-05-21,726.161
2008-05-22,723.418
2008-05-23,720.121
2008-05-26,715.195
2008-05-27,706.448
2008-05-28,705.978
2008-05-29,701.56
2008-05-30,704.468
2008-06-02,696.177
2008-06-03,704.592
2008-06-04,696.143
2008-06-05,703.804
2008-06-06,700.958
2008-06-09,696.267
2008-06-10,675.774
2008-06-11,665.389
2008-06-12,665.799
2008-06-13,663.6
2008-06-16,669.211
2008-06-17,678.154
2008-06-18,663.274
2008-06-19,654.793
2008-06-20,647.891
2008-06-23,643.939
2008-06-24,642.995
2008-06-25,652.176
2008-06-26,651.464
2008-06-27,647.459
2008-06-30,646.2
2008-07-01,628.95
2008-07-02,634.257
2008-07-03,618.936
2008-07-04,611.201
2008-07-07,618.155
2008-07-08,604.746
2008-07-09,617.355
2008-07-10,609.517
2008-07-11,601.25
2008-07-14,601.247
2008-07-15,583.454
2008-07-16,582.725
2008-07-17,597.271
2008-07-18,600.254
2008-07-21,610.558
2008-07-22,604.914
2008-07-23,609.606
2008-07-24,600.585
2008-07-25,598.76
2008-07-28,596.961
2008-07-29,593.528
2008-07-30,597.261
2008-07-31,601.292
2008-08-01,596.206
2008-08-04,592.812
2008-08-05,596.308
2008-08-06,601.996
2008-08-07,602.441
2008-08-08,593.899
2008-08-11,598.771
2008-08-12,596.676
2008-08-13,585.15
2008-08-14,584.675
2008-08-15,576.512
2008-08-18,583.476
2008-08-19,571.518
2008-08-20,571.514
2008-08-21,578.446
2008-08-22,581.887
2008-08-25,577.752
2008-08-26,574.378
2008-08-27,580.511
2008-08-28,588.004
2008-08-29,599.08
2008-09-01,590.632
2008-09-02,590.848
2008-09-03,582.678
2008-09-04,563.839
2008-09-05,550.254
2008-09-08,554.261
2008-09-09,544.871
2008-09-10,535.278
2008-09-11,525.287
2008-09-12,541.143
2008-09-15,523.481
2008-09-16,511.585
2008-09-17,506.834
2008-09-18,499.082
2008-09-19,525.66
2008-09-22,529.896
2008-09-23,526.085
2008-09-24,522.268
2008-09-25,526.536
2008-09-26,514.942
2008-09-29,492.032
2008-09-30,478.486
2008-10-01,468.78
2008-10-02,451.843
2008-10-03,448.2
2008-10-06,405.17
2008-10-07,402.534
2008-10-08,382.984
2008-10-09,388.812
2008-10-10,367.111
2008-10-13,409.286
2008-10-14,416.142
2008-10-15,401.189
2008-10-16,383.788
2008-10-17,393.163
2008-10-20,398.033
2008-10-21,393.929
2008-10-22,371.682
2008-10-23,361.325
2008-10-24,346.555
2008-10-27,328.108
2008-10-28,332.973
2008-10-29,354.33
2008-10-30,359.274
2008-10-31,360.173
2008-11-03,374.175
2008-11-04,390.457
2008-11-05,389.438
2008-11-06,371.705
2008-11-07,372.392
2008-11-10,376.358
2008-11-11,356.965
2008-11-12,346.821
2008-11-13,344.004
2008-11-14,347.526
2008-11-17,342.235
2008-11-18,340.437
2008-11-19,333.777
2008-11-20,322.216
2008-11-21,316.14
2008-11-24,332.945
2008-11-25,337.57
2008-11-26,336.046
2008-11-27,339.042
2008-11-28,329.178
2008-12-01,318.744
2008-12-02,322.992
2008-12-03,319.901
2008-12-04,321.855
2008-12-05,312.391
2008-12-08,327.265
2008-12-09,329.098
2008-12-10,336.074
2008-12-11,344.899
2008-12-12,343.982
2008-12-15,352.774
2008-12-16,357.396
2008-12-17,369.962
2008-12-18,375.874
2008-12-19,356.225
2008-12-22,355.601
2008-12-23,356.231
2008-12-24,357.368
2008-12-25,357.368
2008-12-26,359.092
2008-12-29,364.82
2008-12-30,366.775
2008-12-31,360.448
2009-01-01,360.448
2009-01-02,369.754
2009-01-05,367.984
2009-01-06,365.838
2009-01-07,369.858
2009-01-08,368.707
2009-01-09,360.898
2009-01-12,356.503
2009-01-13,345.785
2009-01-14,338.149
2009-01-15,332.959
2009-01-16,337.013
2009-01-19,329.846
2009-01-20,322.162
2009-01-21,317.064
2009-01-22,315.309
2009-01-23,307.939
2009-01-26,320.439
2009-01-27,323.619
2009-01-28,329.906
2009-01-29,323.379
2009-01-30,319.734
2009-02-02,313.8
2009-02-03,317.643
2009-02-04,319.904
2009-02-05,318.259
2009-02-06,322.54
2009-02-09,334.477
2009-02-10,331.16
2009-02-11,326.4
2009-02-12,319.819
2009-02-13,325.937
2009-02-16,323.982
2009-02-17,311.014
2009-02-18,309.293
2009-02-19,312.988
2009-02-20,304.606
2009-02-23,303.527
2009-02-24,300.54
2009-02-25,300.352
2009-02-26,304.765
2009-02-27,304.444
2009-03-02,291.562
2009-03-03,285.586
2009-03-04,294.503
2009-03-05,288.375
2009-03-06,284.821
2009-03-09,277.33
2009-03-10,287.043
2009-03-11,287.682
2009-03-12,289.256
2009-03-13,293.216
2009-03-16,300.646
2009-03-17,297.189
2009-03-18,305.007
2009-03-19,325.58
2009-03-20,320.045
2009-03-23,330.186
2009-03-24,328.715
2009-03-25,334.402
2009-03-26,338.192
2009-03-27,330.376
2009-03-30,315.872
2009-03-31,328.484
2009-04-01,331.166
2009-04-02,344.361
2009-04-03,346.71
2009-04-06,344.354
2009-04-07,339.194
2009-04-08,341.977
2009-04-09,350.632
2009-04-10,350.632
2009-04-13,353.606
2009-04-14,356.926
2009-04-15,357.989
2009-04-16,362.431
2009-04-17,363.472
2009-04-20,349.782
2009-04-21,354.299
2009-04-22,363.246
2009-04-23,364.944
2009-04-24,379.424
2009-04-27,375.842
2009-04-28,367.503
2009-04-29,380.114
2009-04-30,381.121
2009-05-01,381.178
2009-05-04,391.881
2009-05-05,392.704
2009-05-06,396.259
2009-05-07,398.052
2009-05-08,404.839
2009-05-11,399.914
2009-05-12,403.618
2009-05-13,390.718
2009-05-14,393.178
2009-05-15,399.194
2009-05-18,403.484
2009-05-19,414.034
2009-05-20,429.078
2009-05-21,422.724
2009-05-22,433.719
2009-05-25,433.002
2009-05-26,435.48
2009-05-27,437.348
2009-05-28,437.021
2009-05-29,444.881
2009-06-01,451.808
2009-06-02,464.641
2009-06-03,453.178
2009-06-04,451.547
2009-06-05,446.397
2009-06-08,435.381
2009-06-09,443.693
2009-06-10,449.891
2009-06-11,453.687
2009-06-12,449.301
2009-06-15,437.657
2009-06-16,434.77
2009-06-17,418.255
2009-06-18,426.363
2009-06-19,427.092
2009-06-22,416.344
2009-06-23,420.838
2009-06-24,431.168
2009-06-25,428.874
2009-06-26,435.373
2009-06-29,441.052
2009-06-30,436.816
2009-07-01,446.977
2009-07-02,435.128
2009-07-03,433.855
2009-07-06,425.496
2009-07-07,429.489
2009-07-08,416.896
2009-07-09,420.978
2009-07-10,415.796
2009-07-13,420.349
2009-07-14,422.971
2009-07-15,436.997
2009-07-16,440.551
2009-07-17,441.976
2009-07-20,452.384
2009-07-21,455.535
2009-07-22,457.774
2009-07-23,465.865
2009-07-24,464.353
2009-07-27,466.884
2009-07-28,461.013
2009-07-29,459.936
2009-07-30,468.736
2009-07-31,472.775
2009-08-03,490.393
2009-08-04,488.905
2009-08-05,487.173
2009-08-06,492.292
2009-08-07,488.631
2009-08-10,489.703
2009-08-11,483.848
2009-08-12,487.385
2009-08-13,494.703
2009-08-14,492.712
2009-08-17,475.358
2009-08-18,482.307
2009-08-19,480.822
2009-08-20,487.914
2009-08-21,496.12
2009-08-24,502.045
2009-08-25,502.333
2009-08-26,501.117
2009-08-27,495.295
2009-08-28,504.232
2009-08-31,499.757
2009-09-01,491.344
2009-09-02,480.392
2009-09-03,485.65
2009-09-04,487.2
2009-09-07,497.04
2009-09-08,504.372
2009-09-09,509.099
2009-09-10,511.896
2009-09-11,516.239
2009-09-14,515.979
2009-09-15,521.216
2009-09-16,535.511
2009-09-17,538.589
2009-09-18,540.11
2009-09-21,530.299
2009-09-22,539.545
2009-09-23,541.271
2009-09-24,536.203
2009-09-25,533.826
2009-09-28,537.846
2009-09-29,532.403
2009-09-30,536.195
2009-10-01,528.276
2009-10-02,527.073
2009-10-05,529.661
2009-10-06,544.725
2009-10-07,543.178
2009-10-08,550.777
2009-10-09,552.271
2009-10-12,576.275
2009-10-13,605.089
2009-10-14,668.977
2009-10-15,629.687
2009-10-16,617.827
2009-10-19,622.201
2009-10-20,617.635
2009-10-21,605.233
2009-10-22,586.383
2009-10-23,565.687
2009-10-26,562.901
2009-10-27,547.142
2009-10-28,513.909
2009-10-29,530.865
2009-10-30,516.928
2009-11-02,517.153
2009-11-03,505.379
2009-11-04,526.688
2009-11-05,533.064
2009-11-06,531.08
2009-11-09,543.617
2009-11-10,538.116
2009-11-11,546.418
2009-11-12,538.425
2009-11-13,541.426
2009-11-16,549.412
2009-11-17,541.087
2009-11-18,543.712
2009-11-19,530.398
2009-11-20,525.088
2009-11-23,541.317
2009-11-24,535.54
2009-11-25,539.495
2009-11-26,521.302
2009-11-27,529.041
2009-11-30,522.391
2009-12-01,533.525
2009-12-02,535.076
2009-12-03,537.877
2009-12-04,531.933
2009-12-07,530.501
2009-12-08,520.647
2009-12-09,513.351
2009-12-10,515.526
2009-12-11,513.213
2009-12-14,520.487
2009-12-15,515.563
2009-12-16,519.187
2009-12-17,506.729
2009-12-18,502.17
2009-12-21,507.035
2009-12-22,505.561
2009-12-23,508.571
2009-12-24,509.441
2009-12-25,509.441
2009-12-28,515.641
2009-12-29,518.665
2009-12-30,514.916
2009-12-31,516.59
2010-01-01,516.59
2010-01-04,529.044
2010-01-05,530.501
2010-01-06,531.65
2010-01-07,529.065
2010-01-08,530.104
2010-01-11,534.234
2010-01-12,527.372
2010-01-13,527.832
2010-01-14,531.614
2010-01-15,525.701
2010-01-18,530.143
2010-01-19,530.235
2010-01-20,517.552
2010-01-21,511.072
2010-01-22,504.436
2010-01-25,509.441
2010-01-26,507.154
2010-01-27,504.117
2010-01-28,496.462
2010-01-29,495.816
2010-02-01,497.071
2010-02-02,503.188
2010-02-03,500.853
2010-02-04,480.912
2010-02-05,459.312
2010-02-08,455.782
2010-02-09,459.897
2010-02-10,463.226
2010-02-11,460.657
2010-02-12,459.041
2010-02-15,460.519
2010-02-16,468.13
2010-02-17,473.573
2010-02-18,476.058
2010-02-19,475.849
2010-02-22,477.014
2010-02-23,470.854
2010-02-24,469.69
2010-02-25,461.314
2010-02-26,473.805
2010-03-01,476.025
2010-03-02,483.323
2010-03-03,492.94
2010-03-04,490.697
2010-03-05,494.437
2010-03-08,496.915
2010-03-09,494.493
2010-03-10,505.703
2010-03-11,503.933
2010-03-12,509.078
2010-03-15,505.429
2010-03-16,509.923
2010-03-17,511.404
2010-03-18,507.206
2010-03-19,502.738
2010-03-22,504.106
2010-03-23,507.905
2010-03-24,502.691
2010-03-25,507.992
2010-03-26,511.32
2010-03-29,517.897
2010-03-30,512.868
2010-03-31,510.73
2010-04-01,518.495
2010-04-02,518.495
2010-04-05,517.308
2010-04-06,514.409
2010-04-07,512.546
2010-04-08,509.683
2010-04-09,518.331
2010-04-12,523.761
2010-04-13,520.771
2010-04-14,525.462
2010-04-15,523.214
2010-04-16,516.334
2010-04-19,507.642
2010-04-20,515.251
2010-04-21,511.582
2010-04-22,502.888
2010-04-23,510.822
2010-04-26,510.585
2010-04-27,496.712
2010-04-28,480.739
2010-04-29,490.311
2010-04-30,491.084
2010-05-03,492.107
2010-05-04,469.331
2010-05-05,456.459
2010-05-06,442.676
2010-05-07,423.974
2010-05-10,457.006
2010-05-11,449.991
2010-05-12,460.221
2010-05-13,459.276
2010-05-14,435.635
2010-05-17,426.761
2010-05-18,437.39
2010-05-19,422.599
2010-05-20,414.622
2010-05-21,423.884
2010-05-24,415.624
2010-05-25,398.481
2010-05-26,407.233
2010-05-27,421.966
2010-05-28,424.237
2010-05-31,425.255
2010-06-01,423.203
2010-06-02,422.832
2010-06-03,427.203
2010-06-04,411.326
2010-06-07,403.767
2010-06-08,400.831
2010-06-09,410.687
2010-06-10,421.741
2010-06-11,424.826
2010-06-14,437.649
2010-06-15,440.552
2010-06-16,438.583
2010-06-17,437.365
2010-06-18,440.407
2010-06-21,444.147
2010-06-22,438.986
2010-06-23,432.27
2010-06-24,428.089
2010-06-25,426.973
2010-06-28,433.363
2010-06-29,412.494
2010-06-30,413.921
2010-07-01,410.903
2010-07-02,418.314
2010-07-05,413.585
2010-07-06,428.124
2010-07-07,431.24
2010-07-08,436.124
2010-07-09,435.792
2010-07-12,433.594
2010-07-13,443.012
2010-07-14,443.656
2010-07-15,446.668
2010-07-16,443.176
2010-07-19,441.865
2010-07-20,437.756
2010-07-21,441.562
2010-07-22,453.096
2010-07-23,450.398
2010-07-26,457.337
2010-07-27,455.931
2010-07-28,455.649
2010-07-29,458.828
2010-07-30,453.773
2010-08-02,467.395
2010-08-03,466.626
2010-08-04,466.509
2010-08-05,464.661
2010-08-06,469.068
2010-08-09,469.924
2010-08-10,461.977
2010-08-11,442.154
2010-08-12,440.662
2010-08-13,438.763
2010-08-16,442.681
2010-08-17,447.726
2010-08-18,445.638
2010-08-19,440.847
2010-08-20,428.769
2010-08-23,429.57
2010-08-24,424.709
2010-08-25,418.508
2010-08-26,427.374
2010-08-27,428.895
2010-08-30,429.936
2010-08-31,431.106
2010-09-01,447.891
2010-09-02,447.291
2010-09-03,448.68
2010-09-06,451.007
2010-09-07,442.564
2010-09-08,449.257
2010-09-09,452.009
2010-09-10,453.496
2010-09-13,461.282
2010-09-14,466.022
2010-09-15,466.339
2010-09-16,468.54
2010-09-17,466.861
2010-09-20,472.958
