Date,BELGIUM MID GROWTH Mid Cap
2005-11-10,732.387
2005-11-11,731.185
2005-11-14,735.277
2005-11-15,731.262
2005-11-16,724.992
2005-11-17,728.563
2005-11-18,729.481
2005-11-21,733.155
2005-11-22,735.603
2005-11-23,742.356
2005-11-24,746.795
2005-11-25,744.463
2005-11-28,747.457
2005-11-29,745.447
2005-11-30,744.447
2005-12-01,742.793
2005-12-02,746.652
2005-12-05,744.171
2005-12-06,748.871
2005-12-07,748.876
2005-12-08,749.24
2005-12-09,755.466
2005-12-12,759.907
2005-12-13,753.446
2005-12-14,763.423
2005-12-15,741.279
2005-12-16,751.93
2005-12-19,753.018
2005-12-20,742.764
2005-12-21,729.979
2005-12-22,725.2
2005-12-23,727.256
2005-12-26,727.256
2005-12-27,732.886
2005-12-28,734.87
2005-12-29,730.58
2005-12-30,729.319
2006-01-02,734.799
2006-01-03,756.264
2006-01-04,768.239
2006-01-05,773.511
2006-01-06,782.959
2006-01-09,774.039
2006-01-10,769.688
2006-01-11,777.806
2006-01-12,769.348
2006-01-13,771.682
2006-01-16,777.443
2006-01-17,763.462
2006-01-18,760.061
2006-01-19,757.617
2006-01-20,753.098
2006-01-23,767.447
2006-01-24,765.666
2006-01-25,767.85
2006-01-26,763.197
2006-01-27,749.176
2006-01-30,742.265
2006-01-31,740.284
2006-02-01,734.485
2006-02-02,733.126
2006-02-03,732.637
2006-02-06,727.896
2006-02-07,725.232
2006-02-08,732.119
2006-02-09,737.646
2006-02-10,728.54
2006-02-13,723.209
2006-02-14,719.62
2006-02-15,726.864
2006-02-16,726.689
2006-02-17,726.729
2006-02-20,730.6
2006-02-21,725.815
2006-02-22,715.846
2006-02-23,725.385
2006-02-24,719.657
2006-02-27,712.819
2006-02-28,717.956
2006-03-01,724.758
2006-03-02,722.13
2006-03-03,731.596
2006-03-06,742.583
2006-03-07,731.181
2006-03-08,731.982
2006-03-09,740.178
2006-03-10,738.336
2006-03-13,745.18
2006-03-14,737.208
2006-03-15,746.275
2006-03-16,758.346
2006-03-17,754.302
2006-03-20,752.508
2006-03-21,746.479
2006-03-22,748.815
2006-03-23,742.402
2006-03-24,738.526
2006-03-27,739.808
2006-03-28,741.094
2006-03-29,740.128
2006-03-30,748.48
2006-03-31,743.445
2006-04-03,754.472
2006-04-04,762.581
2006-04-05,772.035
2006-04-06,772.444
2006-04-07,762.678
2006-04-10,761.854
2006-04-11,758.261
2006-04-12,752.298
2006-04-13,751.764
2006-04-14,751.764
2006-04-17,763.704
2006-04-18,768.351
2006-04-19,765.123
2006-04-20,760.908
2006-04-21,768.512
2006-04-24,774.52
2006-04-25,778.787
2006-04-26,782.171
2006-04-27,785.648
2006-04-28,785.803
2006-05-01,787.175
2006-05-02,786.882
2006-05-03,783.72
2006-05-04,799.777
2006-05-05,802.62
2006-05-08,809.449
2006-05-09,812.483
2006-05-10,808.212
2006-05-11,802.57
2006-05-12,791.278
2006-05-15,787.917
2006-05-16,793.577
2006-05-17,785.774
2006-05-18,782.324
2006-05-19,771.84
2006-05-22,756.847
2006-05-23,770.267
2006-05-24,764.544
2006-05-25,771.293
2006-05-26,791.104
2006-05-29,783.493
2006-05-30,791.834
2006-05-31,797.879
2006-06-01,786.838
2006-06-02,806.068
2006-06-05,801.338
2006-06-06,787.287
2006-06-07,795.231
2006-06-08,777.115
2006-06-09,779.207
2006-06-12,773.006
2006-06-13,758.026
2006-06-14,761.298
2006-06-15,773.976
2006-06-16,768.461
2006-06-19,770.08
2006-06-20,770.957
2006-06-21,778.984
2006-06-22,780.742
2006-06-23,775.254
2006-06-26,777.99
2006-06-27,776.901
2006-06-28,767.626
2006-06-29,774.689
2006-06-30,806.942
2006-07-03,813.275
2006-07-04,816.716
2006-07-05,806.64
2006-07-06,817.712
2006-07-07,820.77
2006-07-10,825.63
2006-07-11,825.58
2006-07-12,828.481
2006-07-13,815.924
2006-07-14,804.399
2006-07-17,801.503
2006-07-18,796.838
2006-07-19,810.19
2006-07-20,823.587
2006-07-21,824.014
2006-07-24,827.256
2006-07-25,830.618
2006-07-26,825.601
2006-07-27,832.577
2006-07-28,841.163
2006-07-31,844.059
2006-08-01,836.495
2006-08-02,847.496
2006-08-03,835.302
2006-08-04,850.119
2006-08-07,844.287
2006-08-08,839.494
2006-08-09,845.912
2006-08-10,837.35
2006-08-11,843.304
2006-08-14,849.094
2006-08-15,866.423
2006-08-16,868.104
2006-08-17,867.651
2006-08-18,870.983
2006-08-21,875.002
2006-08-22,864.491
2006-08-23,858.277
2006-08-24,858.246
2006-08-25,857.367
2006-08-28,860.749
2006-08-29,860.311
2006-08-30,870.552
2006-08-31,861.547
2006-09-01,864.772
2006-09-04,865.724
2006-09-05,873.307
2006-09-06,861.715
2006-09-07,857.264
2006-09-08,849.571
2006-09-11,853.194
2006-09-12,860.708
2006-09-13,865.124
2006-09-14,869.526
2006-09-15,860.901
2006-09-18,862.685
2006-09-19,864.164
2006-09-20,870.431
2006-09-21,873.15
2006-09-22,870.936
2006-09-25,865.253
2006-09-26,866.258
2006-09-27,873.197
2006-09-28,882.319
2006-09-29,878.749
2006-10-02,886.818
2006-10-03,880.575
2006-10-04,881.792
2006-10-05,887.995
2006-10-06,876.232
2006-10-09,872.305
2006-10-10,873.793
2006-10-11,873.903
2006-10-12,880.913
2006-10-13,880.299
2006-10-16,879.344
2006-10-17,873.606
2006-10-18,875.294
2006-10-19,883.064
2006-10-20,880.763
2006-10-23,872.413
2006-10-24,868.483
2006-10-25,876.725
2006-10-26,892.383
2006-10-27,890.541
2006-10-30,880.213
2006-10-31,890.304
2006-11-01,892.318
2006-11-02,890.499
2006-11-03,889.46
2006-11-06,889.483
2006-11-07,893.446
2006-11-08,892.634
2006-11-09,892.042
2006-11-10,895.053
2006-11-13,892.09
2006-11-14,895.814
2006-11-15,903.722
2006-11-16,905.904
2006-11-17,908.094
2006-11-20,900.669
2006-11-21,908.06
2006-11-22,920.32
2006-11-23,918.265
2006-11-24,921.149
2006-11-27,916.816
2006-11-28,907.799
2006-11-29,922.917
2006-11-30,921.679
2006-12-01,926.132
2006-12-04,933.382
2006-12-05,942.141
2006-12-06,942.059
2006-12-07,965.02
2006-12-08,980.773
2006-12-11,982.239
2006-12-12,981.415
2006-12-13,991.751
2006-12-14,982.49
2006-12-15,992.703
2006-12-18,987.36
2006-12-19,997.606
2006-12-20,990.907
2006-12-21,999.435
2006-12-22,993.845
2006-12-25,993.845
2006-12-26,992.296
2006-12-27,982.953
2006-12-28,987.236
2006-12-29,990.394
2007-01-01,990.394
2007-01-02,1008.698
2007-01-03,1001.905
2007-01-04,982.714
2007-01-05,979.272
2007-01-08,989.163
2007-01-09,1004.435
2007-01-10,997.947
2007-01-11,1008.337
2007-01-12,1016.167
2007-01-15,1017.112
2007-01-16,1003.978
2007-01-17,1004.459
2007-01-18,1005.999
2007-01-19,1000.652
2007-01-22,997.879
2007-01-23,1001.072
2007-01-24,994.86
2007-01-25,990.348
2007-01-26,979.59
2007-01-29,976.44
2007-01-30,983.907
2007-01-31,984.438
2007-02-01,988.031
2007-02-02,977.96
2007-02-05,969.498
2007-02-06,990.942
2007-02-07,986.825
2007-02-08,984.675
2007-02-09,973.533
2007-02-12,968.128
2007-02-13,976.326
2007-02-14,999.317
2007-02-15,1007.484
2007-02-16,1004.675
2007-02-19,1003.776
2007-02-20,1001.999
2007-02-21,992.701
2007-02-22,991.439
2007-02-23,992.036
2007-02-26,992.584
2007-02-27,970.512
2007-02-28,968.737
2007-03-01,951.184
2007-03-02,957.534
2007-03-05,944.56
2007-03-06,943.697
2007-03-07,955.129
2007-03-08,957.079
2007-03-09,962.915
2007-03-12,965.855
2007-03-13,953.533
2007-03-14,932.631
2007-03-15,940.381
2007-03-16,946.593
2007-03-19,956.023
2007-03-20,961.591
2007-03-21,963.801
2007-03-22,973.455
2007-03-23,955.653
2007-03-26,961.021
2007-03-27,961.322
2007-03-28,952.686
2007-03-29,958.126
2007-03-30,944.563
2007-04-02,949.744
2007-04-03,943.01
2007-04-04,948.85
2007-04-05,956.51
2007-04-06,956.51
2007-04-09,951.527
2007-04-10,956.601
2007-04-11,951.401
2007-04-12,945.256
2007-04-13,954.113
2007-04-16,967.032
2007-04-17,964.993
2007-04-18,963.044
2007-04-19,963.525
2007-04-20,974.528
2007-04-23,974.174
2007-04-24,974.42
2007-04-25,993.204
2007-04-26,994.146
2007-04-27,991.516
2007-04-30,994.852
2007-05-01,991.134
2007-05-02,1004.382
2007-05-03,1011.393
2007-05-04,1013.673
2007-05-07,1022.655
2007-05-08,1014.958
2007-05-09,1010.515
2007-05-10,1005.424
2007-05-11,999.453
2007-05-14,1001.533
2007-05-15,1002.13
2007-05-16,998.074
2007-05-17,996.615
2007-05-18,1005.092
2007-05-21,996.565
2007-05-22,1007.984
2007-05-23,1011.111
2007-05-24,1002.273
2007-05-25,999.682
2007-05-28,999.37
2007-05-29,998.02
2007-05-30,988.289
2007-05-31,1000.0
2007-06-01,998.319
2007-06-04,1004.196
2007-06-05,1006.726
2007-06-06,978.467
2007-06-07,960.344
2007-06-08,955.387
2007-06-11,972.583
2007-06-12,968.323
2007-06-13,969.463
2007-06-14,983.09
2007-06-15,1000.784
2007-06-18,1000.262
2007-06-19,994.24
2007-06-20,998.72
2007-06-21,987.115
2007-06-22,974.52
2007-06-25,974.37
2007-06-26,963.982
2007-06-27,955.406
2007-06-28,963.973
2007-06-29,976.645
2007-07-02,974.142
2007-07-03,987.985
2007-07-04,1014.116
2007-07-05,1008.258
2007-07-06,1011.551
2007-07-09,1013.005
2007-07-10,1021.11
2007-07-11,1019.129
2007-07-12,1032.514
2007-07-13,1039.291
2007-07-16,1041.003
2007-07-17,1041.869
2007-07-18,1029.825
2007-07-19,1039.546
2007-07-20,1036.606
2007-07-23,1043.165
2007-07-24,1014.132
2007-07-25,999.095
2007-07-26,968.675
2007-07-27,956.647
2007-07-30,958.167
2007-07-31,976.867
2007-08-01,964.092
2007-08-02,960.742
2007-08-03,956.309
2007-08-06,930.09
2007-08-07,947.111
2007-08-08,957.573
2007-08-09,924.475
2007-08-10,904.578
2007-08-13,916.551
2007-08-14,908.623
2007-08-15,893.383
2007-08-16,849.866
2007-08-17,872.386
2007-08-20,887.081
2007-08-21,897.482
2007-08-22,919.535
2007-08-23,941.157
2007-08-24,951.461
2007-08-27,958.247
2007-08-28,939.887
2007-08-29,950.261
2007-08-30,958.983
2007-08-31,971.479
2007-09-03,987.818
2007-09-04,982.397
2007-09-05,981.033
2007-09-06,982.194
2007-09-07,962.475
2007-09-10,951.049
2007-09-11,965.324
2007-09-12,965.281
2007-09-13,970.231
2007-09-14,955.626
2007-09-17,939.416
2007-09-18,954.542
2007-09-19,992.412
2007-09-20,986.073
2007-09-21,988.981
2007-09-24,994.553
2007-09-25,972.868
2007-09-26,985.906
2007-09-27,996.514
2007-09-28,994.972
2007-10-01,994.026
2007-10-02,1006.168
2007-10-03,1023.834
2007-10-04,1027.753
2007-10-05,1026.683
2007-10-08,1023.837
2007-10-09,1029.187
2007-10-10,1034.737
2007-10-11,1042.921
2007-10-12,1027.096
2007-10-15,1034.987
2007-10-16,1015.47
2007-10-17,1029.951
2007-10-18,1017.366
2007-10-19,1005.072
2007-10-22,977.03
2007-10-23,1002.068
2007-10-24,984.712
2007-10-25,1000.443
2007-10-26,1013.234
2007-10-29,1034.679
2007-10-30,1017.757
2007-10-31,1019.005
2007-11-01,1003.115
2007-11-02,1006.442
2007-11-05,1004.159
2007-11-06,1018.815
2007-11-07,1010.356
2007-11-08,974.259
2007-11-09,963.135
2007-11-12,949.509
2007-11-13,951.61
2007-11-14,965.295
2007-11-15,943.86
2007-11-16,949.795
2007-11-19,929.113
2007-11-20,939.113
2007-11-21,908.531
2007-11-22,924.688
2007-11-23,944.551
2007-11-26,945.897
2007-11-27,956.43
2007-11-28,971.853
2007-11-29,975.603
2007-11-30,990.741
2007-12-03,996.229
2007-12-04,987.043
2007-12-05,996.229
2007-12-06,999.904
2007-12-07,1001.882
2007-12-10,1005.105
2007-12-11,1001.132
2007-12-12,992.346
2007-12-13,978.416
2007-12-14,978.584
2007-12-17,961.231
2007-12-18,966.886
2007-12-19,960.819
2007-12-20,985.612
2007-12-21,991.585
2007-12-24,1003.203
2007-12-25,1003.203
2007-12-26,1010.098
2007-12-27,1016.639
2007-12-28,1028.707
2007-12-31,1030.022
2008-01-01,1030.022
2008-01-02,1030.138
2008-01-03,1006.401
2008-01-04,998.215
2008-01-07,984.929
2008-01-08,986.065
2008-01-09,964.306
2008-01-10,958.201
2008-01-11,966.168
2008-01-14,976.716
2008-01-15,938.426
2008-01-16,900.264
2008-01-17,906.717
2008-01-18,887.268
2008-01-21,840.24
2008-01-22,867.623
2008-01-23,857.039
2008-01-24,905.704
2008-01-25,926.948
2008-01-28,935.961
2008-01-29,970.421
2008-01-30,948.832
2008-01-31,950.921
2008-02-01,963.566
2008-02-04,969.247
2008-02-05,924.999
2008-02-06,948.961
2008-02-07,919.504
2008-02-08,909.308
2008-02-11,897.356
2008-02-12,932.487
2008-02-13,943.94
2008-02-14,930.502
2008-02-15,915.575
2008-02-18,922.182
2008-02-19,948.327
2008-02-20,944.868
2008-02-21,955.819
2008-02-22,946.822
2008-02-25,956.586
2008-02-26,987.346
2008-02-27,1006.588
2008-02-28,990.484
2008-02-29,1003.126
2008-03-03,1004.863
2008-03-04,1007.154
2008-03-05,1032.373
2008-03-06,1031.375
2008-03-07,1012.343
2008-03-10,984.663
2008-03-11,995.405
2008-03-12,1026.328
2008-03-13,1016.721
2008-03-14,1020.358
2008-03-17,995.027
2008-03-18,1015.295
2008-03-19,1001.049
2008-03-20,972.713
2008-03-21,972.713
2008-03-24,971.325
2008-03-25,1010.273
2008-03-26,1019.288
2008-03-27,1030.016
2008-03-28,1024.844
2008-03-31,1033.723
2008-04-01,1033.978
2008-04-02,1033.097
2008-04-03,1012.647
2008-04-04,1031.01
2008-04-07,1046.569
2008-04-08,1031.946
2008-04-09,1028.692
2008-04-10,1033.035
2008-04-11,1030.23
2008-04-14,1027.525
2008-04-15,1035.915
2008-04-16,1054.689
2008-04-17,1053.567
2008-04-18,1059.217
2008-04-21,1058.92
2008-04-22,1067.456
2008-04-23,1031.361
2008-04-24,1014.138
2008-04-25,1015.263
2008-04-28,1025.197
2008-04-29,1044.5
2008-04-30,1063.205
2008-05-01,1055.113
2008-05-02,1079.458
2008-05-05,1081.468
2008-05-06,1080.296
2008-05-07,1060.363
2008-05-08,1059.924
2008-05-09,1034.448
2008-05-12,1044.793
2008-05-13,1060.885
2008-05-14,1057.594
2008-05-15,1043.958
2008-05-16,1066.926
2008-05-19,1074.58
2008-05-20,1074.462
2008-05-21,1091.249
2008-05-22,1074.311
2008-05-23,1055.202
2008-05-26,1043.184
2008-05-27,1044.793
2008-05-28,1044.03
2008-05-29,1045.615
2008-05-30,1047.789
2008-06-02,1039.638
2008-06-03,1050.432
2008-06-04,1044.639
2008-06-05,1068.312
2008-06-06,1065.053
2008-06-09,1053.873
2008-06-10,1043.323
2008-06-11,1034.891
2008-06-12,1032.196
2008-06-13,1017.347
2008-06-16,1032.236
2008-06-17,1034.99
2008-06-18,1013.812
2008-06-19,995.154
2008-06-20,1001.994
2008-06-23,978.879
2008-06-24,974.86
2008-06-25,982.38
2008-06-26,981.563
2008-06-27,974.217
2008-06-30,986.7
2008-07-01,962.781
2008-07-02,973.213
2008-07-03,950.307
2008-07-04,938.539
2008-07-07,958.757
2008-07-08,950.714
2008-07-09,976.878
2008-07-10,958.991
2008-07-11,933.548
2008-07-14,940.093
2008-07-15,923.592
2008-07-16,918.594
2008-07-17,949.121
2008-07-18,955.736
2008-07-21,969.282
2008-07-22,962.815
2008-07-23,966.877
2008-07-24,931.278
2008-07-25,929.056
2008-07-28,931.608
2008-07-29,938.227
2008-07-30,951.574
2008-07-31,949.522
2008-08-01,917.909
2008-08-04,897.127
2008-08-05,907.631
2008-08-06,935.409
2008-08-07,908.593
2008-08-08,874.555
2008-08-11,889.122
2008-08-12,882.666
2008-08-13,865.232
2008-08-14,877.311
2008-08-15,867.979
2008-08-18,862.342
2008-08-19,846.146
2008-08-20,839.391
2008-08-21,887.42
2008-08-22,902.432
2008-08-25,889.73
2008-08-26,889.861
2008-08-27,905.72
2008-08-28,906.802
2008-08-29,915.588
2008-09-01,907.071
2008-09-02,909.106
2008-09-03,887.622
2008-09-04,843.309
2008-09-05,805.371
2008-09-08,837.866
2008-09-09,823.081
2008-09-10,813.852
2008-09-11,795.31
2008-09-12,827.424
2008-09-15,800.485
2008-09-16,773.573
2008-09-17,753.514
2008-09-18,742.576
2008-09-19,806.377
2008-09-22,797.219
2008-09-23,784.987
2008-09-24,771.509
2008-09-25,775.808
2008-09-26,769.269
2008-09-29,718.739
2008-09-30,740.931
2008-10-01,733.433
2008-10-02,716.448
2008-10-03,722.004
2008-10-06,657.678
2008-10-07,636.032
2008-10-08,601.904
2008-10-09,597.925
2008-10-10,565.572
2008-10-13,596.739
2008-10-14,610.164
2008-10-15,585.926
2008-10-16,545.46
2008-10-17,549.197
2008-10-20,551.445
2008-10-21,538.551
2008-10-22,500.044
2008-10-23,483.658
2008-10-24,470.05
2008-10-27,437.589
2008-10-28,453.484
2008-10-29,485.989
2008-10-30,501.946
2008-10-31,510.423
2008-11-03,507.71
2008-11-04,536.001
2008-11-05,530.833
2008-11-06,498.411
2008-11-07,495.804
2008-11-10,515.016
2008-11-11,489.138
2008-11-12,475.096
2008-11-13,478.507
2008-11-14,491.222
2008-11-17,468.079
2008-11-18,472.064
2008-11-19,444.118
2008-11-20,412.711
2008-11-21,408.357
2008-11-24,434.393
2008-11-25,445.988
2008-11-26,444.255
2008-11-27,440.683
2008-11-28,444.07
2008-12-01,400.746
2008-12-02,411.152
2008-12-03,416.079
2008-12-04,419.985
2008-12-05,426.822
2008-12-08,434.118
2008-12-09,435.963
2008-12-10,430.942
2008-12-11,441.388
2008-12-12,446.224
2008-12-15,448.07
2008-12-16,453.019
2008-12-17,458.815
2008-12-18,473.058
2008-12-19,463.882
2008-12-22,454.709
2008-12-23,451.435
2008-12-24,452.695
2008-12-25,452.695
2008-12-26,454.88
2008-12-29,463.498
2008-12-30,456.717
2008-12-31,448.038
2009-01-01,448.038
2009-01-02,454.208
2009-01-05,449.192
2009-01-06,441.271
2009-01-07,453.006
2009-01-08,466.954
2009-01-09,459.368
2009-01-12,451.825
2009-01-13,451.033
2009-01-14,455.381
2009-01-15,450.052
2009-01-16,459.688
2009-01-19,457.003
2009-01-20,446.249
2009-01-21,446.029
2009-01-22,452.76
2009-01-23,451.937
2009-01-26,462.222
2009-01-27,466.575
2009-01-28,469.807
2009-01-29,463.41
2009-01-30,463.753
2009-02-02,458.168
2009-02-03,468.639
2009-02-04,462.776
2009-02-05,461.368
2009-02-06,452.551
2009-02-09,460.16
2009-02-10,459.117
2009-02-11,453.546
2009-02-12,451.434
2009-02-13,449.362
2009-02-16,445.471
2009-02-17,438.383
2009-02-18,429.954
2009-02-19,444.56
2009-02-20,444.674
2009-02-23,449.637
2009-02-24,443.722
2009-02-25,445.251
2009-02-26,441.362
2009-02-27,452.825
2009-03-02,438.587
2009-03-03,434.154
2009-03-04,436.658
2009-03-05,434.83
2009-03-06,432.048
2009-03-09,430.859
2009-03-10,435.879
2009-03-11,437.191
2009-03-12,436.68
2009-03-13,441.2
2009-03-16,440.806
2009-03-17,445.716
2009-03-18,450.192
2009-03-19,458.385
2009-03-20,457.643
2009-03-23,454.598
2009-03-24,460.086
2009-03-25,468.07
2009-03-26,471.272
2009-03-27,454.23
2009-03-30,453.376
2009-03-31,455.634
2009-04-01,460.897
2009-04-02,465.72
2009-04-03,455.955
2009-04-06,449.831
2009-04-07,440.083
2009-04-08,446.37
2009-04-09,437.906
2009-04-10,437.906
2009-04-13,441.62
2009-04-14,436.391
2009-04-15,434.87
2009-04-16,433.884
2009-04-17,427.811
2009-04-20,424.607
2009-04-21,425.165
2009-04-22,422.84
2009-04-23,427.209
2009-04-24,434.319
2009-04-27,429.056
2009-04-28,427.549
2009-04-29,448.289
2009-04-30,448.816
2009-05-01,448.883
2009-05-04,453.88
2009-05-05,442.721
2009-05-06,442.47
2009-05-07,447.755
2009-05-08,443.408
2009-05-11,445.23
2009-05-12,451.551
2009-05-13,457.965
2009-05-14,458.365
2009-05-15,451.737
2009-05-18,455.681
2009-05-19,449.544
2009-05-20,456.911
2009-05-21,456.866
2009-05-22,461.923
2009-05-25,465.193
2009-05-26,467.244
2009-05-27,471.118
2009-05-28,463.734
2009-05-29,467.914
2009-06-01,474.16
2009-06-02,477.759
2009-06-03,468.583
2009-06-04,465.845
2009-06-05,462.729
2009-06-08,455.139
2009-06-09,462.659
2009-06-10,463.141
2009-06-11,465.135
2009-06-12,462.522
2009-06-15,450.761
2009-06-16,447.636
2009-06-17,444.325
2009-06-18,444.801
2009-06-19,450.464
2009-06-22,440.382
2009-06-23,452.407
2009-06-24,455.102
2009-06-25,448.462
2009-06-26,449.662
2009-06-29,450.763
2009-06-30,452.987
2009-07-01,462.175
2009-07-02,449.382
2009-07-03,454.261
2009-07-06,447.152
2009-07-07,446.267
2009-07-08,435.971
2009-07-09,441.526
2009-07-10,433.532
2009-07-13,438.207
2009-07-14,439.893
2009-07-15,446.802
2009-07-16,448.511
2009-07-17,449.468
2009-07-20,453.529
2009-07-21,453.425
2009-07-22,453.968
2009-07-23,455.904
2009-07-24,455.402
2009-07-27,454.292
2009-07-28,448.401
2009-07-29,442.899
2009-07-30,451.082
2009-07-31,464.223
2009-08-03,468.918
2009-08-04,470.545
2009-08-05,470.129
2009-08-06,471.716
2009-08-07,467.185
2009-08-10,465.032
2009-08-11,459.309
2009-08-12,466.57
2009-08-13,473.102
2009-08-14,469.648
2009-08-17,455.32
2009-08-18,459.414
2009-08-19,468.584
2009-08-20,476.411
2009-08-21,483.546
2009-08-24,489.561
2009-08-25,494.546
2009-08-26,493.154
2009-08-27,493.639
2009-08-28,502.886
2009-08-31,499.497
2009-09-01,495.113
2009-09-02,481.18
2009-09-03,486.126
2009-09-04,489.374
2009-09-07,499.095
2009-09-08,507.777
2009-09-09,515.674
2009-09-10,521.657
2009-09-11,528.935
2009-09-14,525.103
2009-09-15,526.859
2009-09-16,537.915
2009-09-17,537.018
2009-09-18,537.616
2009-09-21,533.274
2009-09-22,536.68
2009-09-23,538.155
2009-09-24,532.614
2009-09-25,534.497
2009-09-28,540.684
2009-09-29,535.483
2009-09-30,533.773
2009-10-01,526.595
2009-10-02,520.946
2009-10-05,527.268
2009-10-06,537.597
2009-10-07,534.962
2009-10-08,541.955
2009-10-09,541.029
2009-10-12,550.036
2009-10-13,550.087
2009-10-14,561.997
2009-10-15,565.983
2009-10-16,564.963
2009-10-19,568.939
2009-10-20,567.388
2009-10-21,566.238
2009-10-22,559.699
2009-10-23,559.158
2009-10-26,555.675
2009-10-27,548.179
2009-10-28,538.727
2009-10-29,548.925
2009-10-30,542.195
2009-11-02,548.437
2009-11-03,541.378
2009-11-04,556.766
2009-11-05,555.284
2009-11-06,556.333
2009-11-09,572.093
2009-11-10,567.062
2009-11-11,568.883
2009-11-12,567.654
2009-11-13,572.013
2009-11-16,582.1
2009-11-17,582.654
2009-11-18,590.446
2009-11-19,579.583
2009-11-20,576.54
2009-11-23,586.361
2009-11-24,579.363
2009-11-25,588.458
2009-11-26,573.377
2009-11-27,574.555
2009-11-30,573.831
2009-12-01,590.2
2009-12-02,594.719
2009-12-03,594.058
2009-12-04,587.756
2009-12-07,578.684
2009-12-08,570.617
2009-12-09,574.811
2009-12-10,574.741
2009-12-11,570.725
2009-12-14,574.357
2009-12-15,570.158
2009-12-16,572.723
2009-12-17,557.779
2009-12-18,553.397
2009-12-21,560.338
2009-12-22,554.835
2009-12-23,558.652
2009-12-24,560.183
2009-12-25,560.183
2009-12-28,564.318
2009-12-29,568.337
2009-12-30,558.466
2009-12-31,556.85
2010-01-01,556.85
2010-01-04,579.437
2010-01-05,578.954
2010-01-06,577.229
2010-01-07,570.89
2010-01-08,574.71
2010-01-11,587.863
2010-01-12,583.331
2010-01-13,579.808
2010-01-14,576.702
2010-01-15,569.038
2010-01-18,572.765
2010-01-19,570.22
2010-01-20,555.129
2010-01-21,546.142
2010-01-22,545.502
2010-01-25,546.08
2010-01-26,543.44
2010-01-27,542.332
2010-01-28,534.3
2010-01-29,535.331
2010-02-01,537.858
2010-02-02,539.458
2010-02-03,538.555
2010-02-04,519.834
2010-02-05,507.441
2010-02-08,513.638
2010-02-09,520.656
2010-02-10,517.542
2010-02-11,516.26
2010-02-12,519.587
2010-02-15,513.007
2010-02-16,520.486
2010-02-17,523.32
2010-02-18,524.522
2010-02-19,521.701
2010-02-22,523.333
2010-02-23,519.917
2010-02-24,525.789
2010-02-25,517.464
2010-02-26,528.13
2010-03-01,527.617
2010-03-02,528.533
2010-03-03,542.212
2010-03-04,544.149
2010-03-05,545.624
2010-03-08,545.074
2010-03-09,542.823
2010-03-10,547.837
2010-03-11,543.236
2010-03-12,550.167
2010-03-15,542.963
2010-03-16,551.905
2010-03-17,555.007
2010-03-18,551.245
2010-03-19,546.315
2010-03-22,547.504
2010-03-23,549.552
2010-03-24,550.924
2010-03-25,553.629
2010-03-26,554.111
2010-03-29,560.076
2010-03-30,554.789
2010-03-31,563.061
2010-04-01,572.829
2010-04-02,572.829
2010-04-05,571.517
2010-04-06,572.557
2010-04-07,569.856
2010-04-08,565.365
2010-04-09,581.668
2010-04-12,590.153
2010-04-13,582.83
2010-04-14,586.592
2010-04-15,583.202
2010-04-16,576.279
2010-04-19,572.547
2010-04-20,573.094
2010-04-21,570.311
2010-04-22,564.39
2010-04-23,580.749
2010-04-26,580.0
2010-04-27,573.663
2010-04-28,563.44
2010-04-29,579.544
2010-04-30,574.794
2010-05-03,568.763
2010-05-04,549.277
2010-05-05,530.244
2010-05-06,530.444
2010-05-07,511.868
2010-05-10,545.501
2010-05-11,531.331
2010-05-12,545.236
2010-05-13,540.516
2010-05-14,521.688
2010-05-17,517.066
2010-05-18,525.303
2010-05-19,513.631
2010-05-20,499.12
2010-05-21,506.397
2010-05-24,501.804
2010-05-25,485.776
2010-05-26,492.356
2010-05-27,507.065
2010-05-28,506.562
2010-05-31,503.722
2010-06-01,506.552
2010-06-02,501.2
2010-06-03,506.96
2010-06-04,492.485
2010-06-07,483.967
2010-06-08,483.02
2010-06-09,495.042
2010-06-10,507.214
2010-06-11,508.095
2010-06-14,520.997
2010-06-15,524.842
2010-06-16,524.362
2010-06-17,529.455
2010-06-18,534.711
2010-06-21,541.107
2010-06-22,532.141
2010-06-23,524.379
2010-06-24,523.327
2010-06-25,519.253
2010-06-28,528.682
2010-06-29,507.581
2010-06-30,508.578
2010-07-01,503.054
2010-07-02,512.892
2010-07-05,506.944
2010-07-06,525.394
2010-07-07,521.898
2010-07-08,530.407
2010-07-09,527.445
2010-07-12,524.105
2010-07-13,540.797
2010-07-14,544.319
2010-07-15,545.963
2010-07-16,545.215
2010-07-19,543.678
2010-07-20,541.869
2010-07-21,551.151
2010-07-22,564.064
2010-07-23,569.664
2010-07-26,574.063
2010-07-27,564.338
2010-07-28,563.984
2010-07-29,563.948
2010-07-30,556.391
2010-08-02,577.302
2010-08-03,579.166
2010-08-04,578.746
2010-08-05,585.802
2010-08-06,601.301
2010-08-09,600.933
2010-08-10,593.88
2010-08-11,572.234
2010-08-12,567.787
2010-08-13,566.493
2010-08-16,571.493
2010-08-17,585.617
2010-08-18,580.882
2010-08-19,574.533
2010-08-20,559.797
2010-08-23,562.244
2010-08-24,554.499
2010-08-25,550.594
2010-08-26,565.558
2010-08-27,569.202
2010-08-30,564.855
2010-08-31,567.038
2010-09-01,589.374
2010-09-02,595.883
