Date,SWITZERLAND SMID VALUE SMID (Small+Mid Cap)
2010-09-17,888.854
2010-09-20,901.464
2010-09-21,905.979
2010-09-22,919.271
2010-09-23,917.016
2010-09-24,924.178
2010-09-27,925.047
2010-09-28,935.168
2010-09-29,941.164
2010-09-30,940.621
2010-10-01,943.109
2010-10-04,941.112
2010-10-05,957.336
2010-10-06,971.724
2010-10-07,976.314
2010-10-08,985.222
2010-10-11,985.752
2010-10-12,990.693
2010-10-13,998.249
2010-10-14,1002.807
2010-10-15,998.317
2010-10-18,1004.069
2010-10-19,981.634
2010-10-20,999.718
2010-10-21,998.648
2010-10-22,987.731
2010-10-25,992.209
2010-10-26,975.288
2010-10-27,962.987
2010-10-28,972.734
2010-10-29,972.496
2010-11-01,967.035
2010-11-02,988.625
2010-11-03,987.137
2010-11-04,1016.636
2010-11-05,1022.125
2010-11-08,1012.986
2010-11-09,1023.756
2010-11-10,997.558
2010-11-11,992.525
2010-11-12,985.688
2010-11-15,980.308
2010-11-16,965.552
2010-11-17,966.702
2010-11-18,970.667
2010-11-19,966.306
2010-11-22,969.265
2010-11-23,955.282
2010-11-24,959.62
2010-11-25,961.38
2010-11-26,951.048
2010-11-29,944.467
2010-11-30,940.57
2010-12-01,950.047
2010-12-02,987.12
2010-12-03,1007.874
2010-12-06,1003.401
2010-12-07,1013.103
2010-12-08,1017.31
2010-12-09,1019.808
2010-12-10,1023.127
2010-12-13,1037.493
2010-12-14,1042.443
2010-12-15,1051.552
2010-12-16,1039.701
2010-12-17,1034.41
2010-12-20,1044.648
2010-12-21,1061.873
2010-12-22,1066.925
2010-12-23,1060.792
2010-12-24,1059.689
2010-12-27,1054.362
2010-12-28,1067.444
2010-12-29,1072.37
2010-12-30,1081.312
2010-12-31,1086.764
2011-01-03,1100.185
2011-01-04,1085.39
2011-01-05,1060.858
2011-01-06,1069.326
2011-01-07,1059.672
2011-01-10,1044.175
2011-01-11,1046.269
2011-01-12,1060.04
2011-01-13,1067.098
2011-01-14,1071.031
2011-01-17,1065.296
2011-01-18,1073.675
2011-01-19,1069.368
2011-01-20,1055.457
2011-01-21,1070.651
2011-01-24,1086.297
2011-01-25,1092.717
2011-01-26,1100.117
2011-01-27,1107.745
2011-01-28,1116.334
2011-01-31,1114.642
2011-02-01,1135.073
2011-02-02,1137.097
2011-02-03,1123.708
2011-02-04,1117.5
2011-02-07,1133.202
2011-02-08,1137.555
2011-02-09,1133.279
2011-02-10,1117.344
2011-02-11,1109.005
2011-02-14,1116.472
2011-02-15,1119.025
2011-02-16,1109.144
2011-02-17,1128.714
2011-02-18,1134.126
2011-02-21,1126.329
2011-02-22,1130.351
2011-02-23,1120.162
2011-02-24,1110.381
2011-02-25,1114.238
2011-02-28,1128.177
2011-03-01,1124.617
2011-03-02,1126.066
2011-03-03,1123.192
2011-03-04,1140.383
2011-03-07,1138.421
2011-03-08,1132.487
2011-03-09,1134.332
2011-03-10,1112.731
2011-03-11,1107.825
2011-03-14,1103.571
2011-03-15,1078.3
2011-03-16,1074.765
2011-03-17,1099.731
2011-03-18,1115.256
2011-03-21,1135.274
2011-03-22,1136.394
2011-03-23,1138.163
2011-03-24,1147.568
2011-03-25,1143.703
2011-03-28,1142.159
2011-03-29,1136.904
2011-03-30,1134.737
2011-03-31,1139.832
2011-04-01,1131.135
2011-04-04,1144.952
2011-04-05,1135.538
2011-04-06,1145.931
2011-04-07,1151.484
2011-04-08,1167.706
2011-04-11,1164.061
2011-04-12,1168.112
2011-04-13,1173.83
2011-04-14,1170.041
2011-04-15,1166.956
2011-04-18,1147.672
2011-04-19,1155.793
2011-04-20,1179.676
2011-04-21,1203.136
2011-04-22,1203.136
2011-04-25,1203.545
2011-04-26,1211.32
2011-04-27,1210.418
2011-04-28,1227.706
2011-04-29,1233.852
2011-05-02,1245.527
2011-05-03,1246.304
2011-05-04,1239.619
2011-05-05,1226.805
2011-05-06,1229.955
2011-05-09,1223.648
2011-05-10,1231.198
2011-05-11,1227.328
2011-05-12,1216.796
2011-05-13,1211.39
2011-05-16,1212.192
2011-05-17,1192.044
2011-05-18,1202.396
2011-05-19,1197.84
2011-05-20,1206.177
2011-05-23,1176.834
2011-05-24,1181.59
2011-05-25,1182.221
2011-05-26,1188.294
2011-05-27,1216.914
2011-05-30,1221.136
2011-05-31,1230.358
2011-06-01,1246.857
2011-06-02,1243.309
2011-06-03,1244.159
2011-06-06,1234.644
2011-06-07,1228.655
2011-06-08,1209.987
2011-06-09,1207.831
2011-06-10,1195.162
2011-06-13,1203.161
2011-06-14,1194.178
2011-06-15,1173.115
2011-06-16,1152.955
2011-06-17,1164.124
2011-06-20,1156.463
2011-06-21,1164.931
2011-06-22,1175.485
2011-06-23,1149.907
2011-06-24,1141.326
2011-06-27,1132.351
2011-06-28,1146.98
2011-06-29,1155.487
2011-06-30,1164.384
2011-07-01,1172.324
2011-07-04,1180.356
2011-07-05,1180.501
2011-07-06,1178.419
2011-07-07,1173.247
2011-07-08,1174.657
2011-07-11,1144.725
2011-07-12,1136.393
2011-07-13,1154.006
2011-07-14,1150.238
2011-07-15,1140.363
2011-07-18,1106.829
2011-07-19,1113.26
2011-07-20,1124.522
2011-07-21,1144.484
2011-07-22,1154.976
2011-07-25,1159.611
2011-07-26,1162.466
2011-07-27,1134.08
2011-07-28,1123.251
2011-07-29,1134.767
2011-08-01,1145.155
2011-08-02,1106.45
2011-08-03,1090.146
2011-08-04,1048.429
2011-08-05,1032.883
2011-08-08,983.109
2011-08-09,1007.047
2011-08-10,1003.484
2011-08-11,978.39
2011-08-12,1011.347
2011-08-15,1025.65
2011-08-16,1003.38
2011-08-17,998.901
2011-08-18,960.615
2011-08-19,959.695
2011-08-22,964.451
2011-08-23,958.691
2011-08-24,976.445
2011-08-25,972.112
2011-08-26,950.774
2011-08-29,963.485
2011-08-30,970.857
2011-08-31,1008.944
2011-09-01,1007.54
2011-09-02,996.038
2011-09-05,943.352
2011-09-06,869.981
2011-09-07,895.494
2011-09-08,894.042
2011-09-09,860.27
2011-09-12,836.585
2011-09-13,847.495
2011-09-14,852.87
2011-09-15,875.627
2011-09-16,884.111
2011-09-19,853.524
2011-09-20,859.64
2011-09-21,846.375
2011-09-22,805.124
2011-09-23,804.224
2011-09-26,812.733
2011-09-27,852.739
2011-09-28,848.232
2011-09-29,865.748
2011-09-30,837.965
2011-10-03,819.916
2011-10-04,800.101
2011-10-05,810.79
2011-10-06,829.88
2011-10-07,842.141
2011-10-10,858.593
2011-10-11,856.244
2011-10-12,883.804
2011-10-13,872.211
2011-10-14,891.3
2011-10-17,878.17
2011-10-18,872.745
2011-10-19,880.764
2011-10-20,870.376
2011-10-21,897.913
2011-10-24,911.435
2011-10-25,905.241
2011-10-26,898.731
2011-10-27,952.665
2011-10-28,951.684
2011-10-31,930.528
2011-11-01,879.445
2011-11-02,889.787
2011-11-03,898.558
2011-11-04,890.731
2011-11-07,877.032
2011-11-08,883.452
2011-11-09,858.551
2011-11-10,855.322
2011-11-11,875.25
2011-11-14,859.728
2011-11-15,840.597
2011-11-16,832.099
2011-11-17,823.327
2011-11-18,819.345
2011-11-21,796.012
2011-11-22,790.544
2011-11-23,773.257
2011-11-24,770.445
2011-11-25,759.765
2011-11-28,786.472
2011-11-29,786.073
2011-11-30,817.139
2011-12-01,809.899
2011-12-02,815.091
2011-12-05,823.514
2011-12-06,815.191
2011-12-07,816.731
2011-12-08,801.044
2011-12-09,812.419
2011-12-12,783.042
2011-12-13,776.841
2011-12-14,751.607
2011-12-15,760.61
2011-12-16,762.038
2011-12-19,759.753
2011-12-20,781.209
2011-12-21,776.85
2011-12-22,786.448
2011-12-23,787.56
2011-12-26,787.56
2011-12-27,785.704
2011-12-28,775.167
2011-12-29,775.03
2011-12-30,786.383
2012-01-02,786.383
2012-01-03,812.002
2012-01-04,799.508
2012-01-05,783.434
2012-01-06,776.661
2012-01-09,773.066
2012-01-10,784.885
2012-01-11,783.333
2012-01-12,805.671
2012-01-13,798.083
2012-01-16,803.414
2012-01-17,813.563
2012-01-18,822.056
2012-01-19,845.698
2012-01-20,841.886
2012-01-23,861.36
2012-01-24,850.322
2012-01-25,847.15
2012-01-26,866.062
2012-01-27,862.854
2012-01-30,849.025
2012-01-31,857.239
2012-02-01,880.047
2012-02-02,883.607
2012-02-03,891.567
2012-02-06,889.175
2012-02-07,901.852
2012-02-08,905.163
2012-02-09,908.168
2012-02-10,893.817
2012-02-13,900.456
2012-02-14,895.996
2012-02-15,899.119
2012-02-16,893.141
2012-02-17,908.367
2012-02-20,926.492
2012-02-21,919.512
2012-02-22,908.377
2012-02-23,906.721
2012-02-24,926.291
2012-02-27,917.22
2012-02-28,916.925
2012-02-29,918.526
2012-03-01,920.938
2012-03-02,917.431
2012-03-05,916.618
2012-03-06,883.935
2012-03-07,889.385
2012-03-08,908.423
2012-03-09,903.273
2012-03-12,902.539
2012-03-13,912.143
2012-03-14,908.557
2012-03-15,923.761
2012-03-16,935.817
2012-03-19,942.308
2012-03-20,935.281
2012-03-21,927.868
2012-03-22,910.585
2012-03-23,922.459
2012-03-26,935.554
2012-03-27,936.951
2012-03-28,926.815
2012-03-29,914.98
2012-03-30,925.062
2012-04-02,928.705
2012-04-03,936.043
2012-04-04,903.664
2012-04-05,900.616
2012-04-06,900.616
2012-04-09,901.841
2012-04-10,885.842
2012-04-11,890.667
2012-04-12,904.363
2012-04-13,891.986
2012-04-16,885.853
2012-04-17,904.668
2012-04-18,898.549
2012-04-19,895.876
2012-04-20,903.491
2012-04-23,882.038
2012-04-24,896.579
2012-04-25,907.746
2012-04-26,910.243
2012-04-27,923.25
2012-04-30,922.007
2012-05-01,921.043
2012-05-02,915.478
2012-05-03,916.375
2012-05-04,900.844
2012-05-07,902.997
2012-05-08,883.681
2012-05-09,865.596
2012-05-10,873.377
2012-05-11,872.225
2012-05-14,845.922
2012-05-15,832.313
2012-05-16,836.783
2012-05-17,834.569
2012-05-18,824.61
2012-05-21,834.056
2012-05-22,845.484
2012-05-23,821.78
2012-05-24,822.838
2012-05-25,816.077
2012-05-28,817.013
2012-05-29,824.021
2012-05-30,804.862
2012-05-31,798.49
2012-06-01,785.809
2012-06-04,784.096
2012-06-05,784.263
2012-06-06,803.844
2012-06-07,815.316
2012-06-08,804.827
2012-06-11,804.963
2012-06-12,795.256
2012-06-13,804.407
2012-06-14,802.473
2012-06-15,812.88
2012-06-18,811.419
2012-06-19,830.644
2012-06-20,843.7
2012-06-21,833.678
2012-06-22,821.752
2012-06-25,807.171
2012-06-26,802.821
2012-06-27,808.649
2012-06-28,801.457
2012-06-29,839.924
2012-07-02,838.844
2012-07-03,854.374
2012-07-04,847.758
2012-07-05,836.146
2012-07-06,822.345
2012-07-09,817.043
2012-07-10,822.322
2012-07-11,817.669
2012-07-12,801.457
2012-07-13,810.016
2012-07-16,811.102
2012-07-17,813.633
2012-07-18,827.152
2012-07-19,836.272
2012-07-20,820.578
2012-07-23,797.475
2012-07-24,794.232
2012-07-25,801.655
2012-07-26,823.499
2012-07-27,832.625
2012-07-30,833.626
2012-07-31,837.28
2012-08-01,835.866
2012-08-02,816.103
2012-08-03,843.753
2012-08-06,855.794
2012-08-07,860.152
2012-08-08,856.734
2012-08-09,854.625
2012-08-10,854.98
2012-08-13,853.229
2012-08-14,856.322
2012-08-15,854.536
2012-08-16,866.34
2012-08-17,866.35
2012-08-20,865.566
2012-08-21,879.411
2012-08-22,870.759
2012-08-23,876.246
2012-08-24,867.695
2012-08-27,869.374
2012-08-28,866.114
2012-08-29,864.385
2012-08-30,858.247
2012-08-31,871.016
2012-09-03,879.003
2012-09-04,870.496
2012-09-05,872.171
2012-09-06,887.369
2012-09-07,908.41
2012-09-10,908.145
2012-09-11,915.645
2012-09-12,925.473
2012-09-13,928.664
2012-09-14,958.845
2012-09-17,952.643
2012-09-18,939.368
2012-09-19,943.042
2012-09-20,935.512
2012-09-21,942.938
2012-09-24,932.553
2012-09-25,935.34
2012-09-26,912.907
2012-09-27,918.066
2012-09-28,912.651
2012-10-01,930.897
2012-10-02,936.221
2012-10-03,931.047
2012-10-04,939.62
2012-10-05,948.75
2012-10-08,935.146
2012-10-09,924.353
2012-10-10,917.065
2012-10-11,928.632
2012-10-12,929.422
2012-10-15,928.716
2012-10-16,947.311
2012-10-17,960.747
2012-10-18,961.586
2012-10-19,951.04
2012-10-22,954.787
2012-10-23,931.406
2012-10-24,933.398
2012-10-25,930.707
2012-10-26,926.667
2012-10-29,918.484
2012-10-30,929.092
2012-10-31,921.652
2012-11-01,926.546
2012-11-02,919.986
2012-11-05,911.614
2012-11-06,920.138
2012-11-07,907.29
2012-11-08,903.956
2012-11-09,897.714
2012-11-12,890.968
2012-11-13,891.46
2012-11-14,887.294
2012-11-15,884.105
2012-11-16,868.673
2012-11-19,897.491
2012-11-20,893.916
2012-11-21,899.598
2012-11-22,909.601
2012-11-23,921.787
2012-11-26,913.736
2012-11-27,914.769
2012-11-28,913.812
2012-11-29,926.554
2012-11-30,933.322
2012-12-03,937.525
2012-12-04,937.198
2012-12-05,941.209
2012-12-06,944.109
2012-12-07,942.93
2012-12-10,944.959
2012-12-11,947.366
2012-12-12,952.886
2012-12-13,957.788
2012-12-14,960.868
2012-12-17,964.411
2012-12-18,977.811
2012-12-19,984.925
2012-12-20,985.458
2012-12-21,970.832
2012-12-24,972.317
2012-12-25,972.317
2012-12-26,973.914
2012-12-27,977.901
2012-12-28,975.079
2012-12-31,972.789
2013-01-01,972.789
2013-01-02,974.439
2013-01-03,986.933
2013-01-04,989.521
2013-01-07,996.806
2013-01-08,994.764
2013-01-09,1003.67
2013-01-10,1020.843
2013-01-11,1030.278
2013-01-14,1027.648
2013-01-15,1015.579
2013-01-16,1010.156
2013-01-17,1023.799
2013-01-18,1020.017
2013-01-21,1022.542
2013-01-22,1023.462
2013-01-23,1030.422
2013-01-24,1030.564
2013-01-25,1044.121
2013-01-28,1040.087
2013-01-29,1037.209
2013-01-30,1045.449
2013-01-31,1043.601
2013-02-01,1062.639
2013-02-04,1043.097
2013-02-05,1044.836
2013-02-06,1046.541
2013-02-07,1033.08
2013-02-08,1044.114
2013-02-11,1042.076
2013-02-12,1050.678
2013-02-13,1056.612
2013-02-14,1059.84
2013-02-15,1059.408
2013-02-18,1058.173
2013-02-19,1065.78
2013-02-20,1068.429
2013-02-21,1045.905
2013-02-22,1049.398
2013-02-25,1053.986
2013-02-26,1034.481
2013-02-27,1051.584
2013-02-28,1057.237
2013-03-01,1043.27
2013-03-04,1044.39
2013-03-05,1065.496
2013-03-06,1058.664
2013-03-07,1065.814
2013-03-08,1058.349
2013-03-11,1063.852
2013-03-12,1064.207
2013-03-13,1051.486
2013-03-14,1064.509
2013-03-15,1075.821
2013-03-18,1064.67
2013-03-19,1057.02
2013-03-20,1064.99
2013-03-21,1049.842
2013-03-22,1046.966
2013-03-25,1034.547
2013-03-26,1036.521
2013-03-27,1024.486
2013-03-28,1036.787
2013-03-29,1036.787
2013-04-01,1035.803
2013-04-02,1041.988
2013-04-03,1040.983
2013-04-04,1030.706
2013-04-05,1029.461
2013-04-08,1024.112
2013-04-09,1024.441
2013-04-10,1052.845
2013-04-11,1059.59
2013-04-12,1055.69
2013-04-15,1046.371
2013-04-16,1043.604
2013-04-17,1018.351
2013-04-18,1021.777
2013-04-19,1029.169
2013-04-22,1021.814
2013-04-23,1038.187
2013-04-24,1045.312
2013-04-25,1058.199
2013-04-26,1063.97
2013-04-29,1075.804
2013-04-30,1086.925
2013-05-01,1088.214
2013-05-02,1078.225
2013-05-03,1091.592
2013-05-06,1086.293
2013-05-07,1094.968
2013-05-08,1112.963
2013-05-09,1106.811
2013-05-10,1101.488
2013-05-13,1100.27
2013-05-14,1105.393
2013-05-15,1101.1
2013-05-16,1109.78
2013-05-17,1095.107
2013-05-20,1100.537
2013-05-21,1099.551
2013-05-22,1098.059
2013-05-23,1080.938
2013-05-24,1090.358
2013-05-27,1091.138
2013-05-28,1096.501
2013-05-29,1094.174
2013-05-30,1101.832
2013-05-31,1089.531
2013-06-03,1084.264
2013-06-04,1095.147
2013-06-05,1087.105
2013-06-06,1081.175
2013-06-07,1099.999
2013-06-10,1097.816
2013-06-11,1093.271
2013-06-12,1096.478
2013-06-13,1091.307
2013-06-14,1099.066
2013-06-17,1103.102
2013-06-18,1111.797
2013-06-19,1117.179
2013-06-20,1073.597
2013-06-21,1062.025
2013-06-24,1041.725
2013-06-25,1055.226
2013-06-26,1064.656
2013-06-27,1069.695
2013-06-28,1069.005
2013-07-01,1078.586
2013-07-02,1077.881
2013-07-03,1072.306
2013-07-04,1080.257
2013-07-05,1072.474
2013-07-08,1085.452
2013-07-09,1086.726
2013-07-10,1094.96
2013-07-11,1124.621
2013-07-12,1129.699
2013-07-15,1131.548
2013-07-16,1138.695
2013-07-17,1135.717
2013-07-18,1144.43
2013-07-19,1150.644
2013-07-22,1156.859
2013-07-23,1152.767
2013-07-24,1155.728
2013-07-25,1150.179
2013-07-26,1152.113
2013-07-29,1143.499
2013-07-30,1154.8
2013-07-31,1156.112
2013-08-01,1150.355
2013-08-02,1179.22
2013-08-05,1182.996
2013-08-06,1186.144
2013-08-07,1186.859
2013-08-08,1200.016
2013-08-09,1203.026
2013-08-12,1194.865
2013-08-13,1191.378
2013-08-14,1204.842
2013-08-15,1193.183
2013-08-16,1205.099
2013-08-19,1204.206
2013-08-20,1206.328
2013-08-21,1199.721
2013-08-22,1210.88
2013-08-23,1222.367
2013-08-26,1213.685
2013-08-27,1198.564
2013-08-28,1182.358
2013-08-29,1177.503
2013-08-30,1167.943
2013-09-02,1186.934
2013-09-03,1182.853
2013-09-04,1184.693
2013-09-05,1183.051
2013-09-06,1193.59
2013-09-09,1204.721
2013-09-10,1224.338
2013-09-11,1233.066
2013-09-12,1233.281
2013-09-13,1224.946
2013-09-16,1241.26
2013-09-17,1228.999
2013-09-18,1230.343
2013-09-19,1253.324
2013-09-20,1246.838
2013-09-23,1235.757
2013-09-24,1242.6
2013-09-25,1236.694
2013-09-26,1234.996
2013-09-27,1246.319
2013-09-30,1239.664
2013-10-01,1253.04
2013-10-02,1248.779
2013-10-03,1244.63
2013-10-04,1239.071
2013-10-07,1236.044
2013-10-08,1239.095
2013-10-09,1221.564
2013-10-10,1238.965
2013-10-11,1245.214
2013-10-14,1247.602
2013-10-15,1250.625
2013-10-16,1246.754
2013-10-17,1268.308
2013-10-18,1282.341
2013-10-21,1290.085
2013-10-22,1299.982
2013-10-23,1306.6
2013-10-24,1307.331
2013-10-25,1299.691
2013-10-28,1292.768
2013-10-29,1291.484
2013-10-30,1299.05
2013-10-31,1296.271
2013-11-01,1282.18
2013-11-04,1289.487
2013-11-05,1277.89
2013-11-06,1293.964
2013-11-07,1284.459
2013-11-08,1281.988
2013-11-11,1295.431
2013-11-12,1301.154
2013-11-13,1284.871
2013-11-14,1297.901
2013-11-15,1302.041
2013-11-18,1310.399
2013-11-19,1302.113
2013-11-20,1287.472
2013-11-21,1285.906
2013-11-22,1293.604
2013-11-25,1293.896
2013-11-26,1298.371
2013-11-27,1300.617
2013-11-28,1305.872
2013-11-29,1308.933
2013-12-02,1298.161
2013-12-03,1285.385
2013-12-04,1275.397
2013-12-05,1284.203
2013-12-06,1291.554
2013-12-09,1299.793
2013-12-10,1301.497
2013-12-11,1298.241
2013-12-12,1280.337
2013-12-13,1276.193
2013-12-16,1290.442
2013-12-17,1287.175
2013-12-18,1306.2
2013-12-19,1308.658
2013-12-20,1324.183
2013-12-23,1337.122
2013-12-24,1332.051
2013-12-25,1332.051
2013-12-26,1333.539
2013-12-27,1353.853
2013-12-30,1358.172
2013-12-31,1353.667
2014-01-01,1353.667
2014-01-02,1336.535
2014-01-03,1339.792
2014-01-06,1343.893
2014-01-07,1348.871
2014-01-08,1350.118
2014-01-09,1349.827
2014-01-10,1370.022
2014-01-13,1372.19
2014-01-14,1372.794
2014-01-15,1372.419
2014-01-16,1371.49
2014-01-17,1374.865
2014-01-20,1373.869
2014-01-21,1371.958
2014-01-22,1372.297
2014-01-23,1375.705
2014-01-24,1355.549
2014-01-27,1344.338
2014-01-28,1362.182
2014-01-29,1360.799
2014-01-30,1361.782
2014-01-31,1357.219
2014-02-03,1339.968
2014-02-04,1337.289
2014-02-05,1339.256
2014-02-06,1362.383
2014-02-07,1372.427
2014-02-10,1372.024
2014-02-11,1387.336
2014-02-12,1383.41
2014-02-13,1398.636
2014-02-14,1404.746
2014-02-17,1413.304
2014-02-18,1418.443
2014-02-19,1421.793
2014-02-20,1409.86
2014-02-21,1417.414
2014-02-24,1417.392
2014-02-25,1427.382
2014-02-26,1431.072
2014-02-27,1433.445
2014-02-28,1457.799
2014-03-03,1429.415
2014-03-04,1443.025
2014-03-05,1452.616
2014-03-06,1472.807
2014-03-07,1459.258
2014-03-10,1458.077
2014-03-11,1460.177
2014-03-12,1454.243
2014-03-13,1444.598
2014-03-14,1432.981
2014-03-17,1447.384
2014-03-18,1456.497
2014-03-19,1454.54
2014-03-20,1429.374
2014-03-21,1431.655
2014-03-24,1411.322
2014-03-25,1422.675
2014-03-26,1436.741
2014-03-27,1434.875
2014-03-28,1436.335
2014-03-31,1452.847
2014-04-01,1461.55
2014-04-02,1465.634
2014-04-03,1458.48
2014-04-04,1464.161
2014-04-07,1461.723
2014-04-08,1456.342
2014-04-09,1473.791
2014-04-10,1478.829
2014-04-11,1457.488
2014-04-14,1435.254
2014-04-15,1426.078
2014-04-16,1436.974
2014-04-17,1449.488
2014-04-18,1449.488
2014-04-21,1444.813
2014-04-22,1464.132
2014-04-23,1468.486
2014-04-24,1473.469
2014-04-25,1467.939
2014-04-28,1466.676
2014-04-29,1471.981
2014-04-30,1481.297
2014-05-01,1482.982
2014-05-02,1491.595
2014-05-05,1485.657
2014-05-06,1491.41
2014-05-07,1483.969
2014-05-08,1487.083
2014-05-09,1476.296
2014-05-12,1481.209
2014-05-13,1468.736
2014-05-14,1462.315
2014-05-15,1440.049
2014-05-16,1430.082
2014-05-19,1435.45
2014-05-20,1435.003
2014-05-21,1435.688
2014-05-22,1445.343
2014-05-23,1444.239
2014-05-26,1460.102
2014-05-27,1462.324
2014-05-28,1462.306
2014-05-29,1465.161
2014-05-30,1470.524
2014-06-02,1462.35
2014-06-03,1455.606
2014-06-04,1460.423
2014-06-05,1464.915
2014-06-06,1476.323
2014-06-09,1470.237
2014-06-10,1469.975
2014-06-11,1460.153
2014-06-12,1462.954
2014-06-13,1455.894
2014-06-16,1451.732
2014-06-17,1444.277
2014-06-18,1452.318
2014-06-19,1470.24
2014-06-20,1463.533
2014-06-23,1461.784
2014-06-24,1462.207
2014-06-25,1453.244
2014-06-26,1444.62
2014-06-27,1450.833
2014-06-30,1457.922
2014-07-01,1464.932
2014-07-02,1467.843
2014-07-03,1476.282
2014-07-04,1475.92
2014-07-07,1471.612
2014-07-08,1462.267
2014-07-09,1460.024
2014-07-10,1446.322
2014-07-11,1448.409
2014-07-14,1465.227
2014-07-15,1455.467
2014-07-16,1459.765
2014-07-17,1452.311
2014-07-18,1442.688
2014-07-21,1439.359
2014-07-22,1443.846
2014-07-23,1446.936
2014-07-24,1455.445
2014-07-25,1442.996
2014-07-28,1437.873
2014-07-29,1440.236
2014-07-30,1424.226
2014-07-31,1412.906
2014-08-01,1419.227
2014-08-04,1392.914
2014-08-05,1396.75
2014-08-06,1384.54
2014-08-07,1383.671
2014-08-08,1381.28
2014-08-11,1396.955
2014-08-12,1396.192
2014-08-13,1416.272
2014-08-14,1428.752
2014-08-15,1430.074
2014-08-18,1435.617
2014-08-19,1442.621
2014-08-20,1434.487
2014-08-21,1440.11
2014-08-22,1436.087
2014-08-25,1442.205
2014-08-26,1445.033
2014-08-27,1448.067
2014-08-28,1440.796
2014-08-29,1441.767
2014-09-01,1436.032
2014-09-02,1441.153
2014-09-03,1443.988
2014-09-04,1427.603
2014-09-05,1422.897
2014-09-08,1418.343
2014-09-09,1412.267
2014-09-10,1403.246
2014-09-11,1404.574
2014-09-12,1405.344
2014-09-15,1400.058
2014-09-16,1392.811
2014-09-17,1395.734
2014-09-18,1401.676
2014-09-19,1394.233
2014-09-22,1388.737
2014-09-23,1383.259
2014-09-24,1377.151
2014-09-25,1369.377
2014-09-26,1362.684
2014-09-29,1355.044
2014-09-30,1350.837
2014-10-01,1342.787
2014-10-02,1332.052
2014-10-03,1323.744
2014-10-06,1323.703
2014-10-07,1313.377
2014-10-08,1312.096
2014-10-09,1308.024
2014-10-10,1280.859
2014-10-13,1284.994
2014-10-14,1285.579
2014-10-15,1272.034
2014-10-16,1267.654
2014-10-17,1296.871
2014-10-20,1297.375
2014-10-21,1312.329
2014-10-22,1317.847
2014-10-23,1327.125
2014-10-24,1326.879
2014-10-27,1325.638
2014-10-28,1342.067
2014-10-29,1347.999
2014-10-30,1340.027
2014-10-31,1345.924
2014-11-03,1327.66
2014-11-04,1336.44
2014-11-05,1341.911
2014-11-06,1339.022
2014-11-07,1329.938
2014-11-10,1347.363
2014-11-11,1349.306
2014-11-12,1353.849
2014-11-13,1360.758
2014-11-14,1357.852
2014-11-17,1354.232
2014-11-18,1370.933
2014-11-19,1372.679
2014-11-20,1373.538
2014-11-21,1370.029
2014-11-24,1372.154
2014-11-25,1378.059
2014-11-26,1381.908
2014-11-27,1382.196
2014-11-28,1377.026
2014-12-01,1370.725
2014-12-02,1362.341
2014-12-03,1358.239
2014-12-04,1368.731
2014-12-05,1371.544
2014-12-08,1367.913
2014-12-09,1362.2
2014-12-10,1361.099
2014-12-11,1358.225
2014-12-12,1349.305
2014-12-15,1326.028
2014-12-16,1348.481
2014-12-17,1339.234
2014-12-18,1348.021
2014-12-19,1363.908
2014-12-22,1369.707
2014-12-23,1369.15
2014-12-24,1370.468
2014-12-25,1370.468
2014-12-26,1368.111
2014-12-29,1368.384
2014-12-30,1361.425
2014-12-31,1354.437
2015-01-01,1354.437
2015-01-02,1346.981
2015-01-05,1325.622
2015-01-06,1317.246
2015-01-07,1309.364
2015-01-08,1326.921
2015-01-09,1334.706
2015-01-12,1333.2
2015-01-13,1344.954
2015-01-14,1333.008
2015-01-15,1393.092
2015-01-16,1406.569
2015-01-19,1404.236
2015-01-20,1400.08
2015-01-21,1410.079
2015-01-22,1404.16
2015-01-23,1405.477
2015-01-26,1394.912
2015-01-27,1383.536
2015-01-28,1377.606
2015-01-29,1371.806
2015-01-30,1380.209
2015-02-02,1386.133
2015-02-03,1399.907
2015-02-04,1408.396
2015-02-05,1412.763
2015-02-06,1413.924
2015-02-09,1413.332
2015-02-10,1419.331
2015-02-11,1416.448
2015-02-12,1430.238
2015-02-13,1432.859
2015-02-16,1442.509
2015-02-17,1434.053
2015-02-18,1441.28
2015-02-19,1448.356
2015-02-20,1453.181
2015-02-23,1453.568
2015-02-24,1459.778
2015-02-25,1457.926
2015-02-26,1455.28
2015-02-27,1463.992
2015-03-02,1456.088
2015-03-03,1446.042
2015-03-04,1439.035
2015-03-05,1440.936
2015-03-06,1425.293
2015-03-09,1415.423
2015-03-10,1386.136
2015-03-11,1396.764
2015-03-12,1399.9
2015-03-13,1404.143
2015-03-16,1402.787
2015-03-17,1405.764
2015-03-18,1425.325
2015-03-19,1431.206
2015-03-20,1472.702
2015-03-23,1488.883
2015-03-24,1500.218
2015-03-25,1490.314
2015-03-26,1476.52
2015-03-27,1465.635
2015-03-30,1469.426
2015-03-31,1456.274
2015-04-01,1466.74
2015-04-02,1488.344
2015-04-03,1488.344
2015-04-06,1499.305
2015-04-07,1502.112
2015-04-08,1496.21
2015-04-09,1494.995
2015-04-10,1499.537
2015-04-13,1496.689
2015-04-14,1516.235
2015-04-15,1521.503
2015-04-16,1527.034
2015-04-17,1515.428
2015-04-20,1519.202
2015-04-21,1517.633
