Date,SWITZERLAND SMID VALUE SMID (Small+Mid Cap)
2005-11-08,563.781
2005-11-09,561.865
2005-11-10,564.98
2005-11-11,566.082
2005-11-14,563.259
2005-11-15,561.489
2005-11-16,557.008
2005-11-17,561.891
2005-11-18,565.997
2005-11-21,569.659
2005-11-22,570.718
2005-11-23,573.895
2005-11-24,574.717
2005-11-25,574.401
2005-11-28,575.432
2005-11-29,574.211
2005-11-30,574.114
2005-12-01,577.986
2005-12-02,585.688
2005-12-05,590.051
2005-12-06,594.133
2005-12-07,591.746
2005-12-08,594.683
2005-12-09,593.169
2005-12-12,600.132
2005-12-13,598.839
2005-12-14,604.462
2005-12-15,597.909
2005-12-16,601.388
2005-12-19,600.026
2005-12-20,595.226
2005-12-21,599.129
2005-12-22,601.02
2005-12-23,601.738
2005-12-26,601.738
2005-12-27,604.828
2005-12-28,609.236
2005-12-29,609.603
2005-12-30,609.388
2006-01-02,609.388
2006-01-03,627.133
2006-01-04,638.159
2006-01-05,638.773
2006-01-06,644.247
2006-01-09,641.838
2006-01-10,637.425
2006-01-11,642.434
2006-01-12,642.647
2006-01-13,642.686
2006-01-16,645.468
2006-01-17,638.231
2006-01-18,637.145
2006-01-19,639.287
2006-01-20,637.525
2006-01-23,647.558
2006-01-24,647.194
2006-01-25,650.698
2006-01-26,652.896
2006-01-27,655.532
2006-01-30,649.316
2006-01-31,652.78
2006-02-01,654.228
2006-02-02,653.434
2006-02-03,648.323
2006-02-06,649.993
2006-02-07,649.488
2006-02-08,651.235
2006-02-09,653.787
2006-02-10,655.401
2006-02-13,657.848
2006-02-14,655.843
2006-02-15,654.619
2006-02-16,661.079
2006-02-17,663.966
2006-02-20,669.206
2006-02-21,670.545
2006-02-22,668.827
2006-02-23,672.319
2006-02-24,670.629
2006-02-27,670.301
2006-02-28,668.487
2006-03-01,674.996
2006-03-02,676.993
2006-03-03,678.478
2006-03-06,684.525
2006-03-07,669.807
2006-03-08,663.063
2006-03-09,664.473
2006-03-10,663.982
2006-03-13,671.555
2006-03-14,682.859
2006-03-15,687.911
2006-03-16,692.655
2006-03-17,698.018
2006-03-20,704.204
2006-03-21,698.566
2006-03-22,700.38
2006-03-23,694.287
2006-03-24,698.938
2006-03-27,704.125
2006-03-28,704.095
2006-03-29,699.395
2006-03-30,709.331
2006-03-31,702.829
2006-04-03,710.315
2006-04-04,722.429
2006-04-05,726.023
2006-04-06,725.479
2006-04-07,720.857
2006-04-10,716.571
2006-04-11,711.572
2006-04-12,711.072
2006-04-13,713.078
2006-04-14,713.078
2006-04-17,726.034
2006-04-18,727.691
2006-04-19,736.019
2006-04-20,735.67
2006-04-21,739.797
2006-04-24,742.296
2006-04-25,740.632
2006-04-26,743.531
2006-04-27,748.312
2006-04-28,756.237
2006-05-01,760.733
2006-05-02,766.062
2006-05-03,760.704
2006-05-04,769.273
2006-05-05,780.744
2006-05-08,782.211
2006-05-09,789.803
2006-05-10,790.041
2006-05-11,795.567
2006-05-12,787.682
2006-05-15,768.874
2006-05-16,764.094
2006-05-17,739.806
2006-05-18,728.904
2006-05-19,722.663
2006-05-22,704.936
2006-05-23,722.352
2006-05-24,709.427
2006-05-25,709.427
2006-05-26,721.531
2006-05-29,727.477
2006-05-30,720.73
2006-05-31,726.364
2006-06-01,721.166
2006-06-02,734.035
2006-06-05,735.406
2006-06-06,709.876
2006-06-07,703.259
2006-06-08,677.905
2006-06-09,691.158
2006-06-12,677.948
2006-06-13,663.982
2006-06-14,669.118
2006-06-15,687.859
2006-06-16,685.581
2006-06-19,684.648
2006-06-20,685.373
2006-06-21,688.811
2006-06-22,687.076
2006-06-23,684.886
2006-06-26,685.003
2006-06-27,685.28
2006-06-28,684.241
2006-06-29,696.528
2006-06-30,719.418
2006-07-03,727.726
2006-07-04,728.278
2006-07-05,716.565
2006-07-06,722.129
2006-07-07,724.988
2006-07-10,722.499
2006-07-11,719.03
2006-07-12,717.115
2006-07-13,709.395
2006-07-14,701.198
2006-07-17,686.291
2006-07-18,678.838
2006-07-19,695.119
2006-07-20,702.379
2006-07-21,700.67
2006-07-24,701.722
2006-07-25,701.969
2006-07-26,705.712
2006-07-27,718.695
2006-07-28,724.061
2006-07-31,724.42
2006-08-01,721.811
2006-08-02,725.684
2006-08-03,718.336
2006-08-04,727.357
2006-08-07,721.367
2006-08-08,718.948
2006-08-09,723.073
2006-08-10,712.168
2006-08-11,711.638
2006-08-14,715.297
2006-08-15,723.236
2006-08-16,731.165
2006-08-17,739.534
2006-08-18,735.532
2006-08-21,739.332
2006-08-22,735.985
2006-08-23,733.887
2006-08-24,733.612
2006-08-25,729.042
2006-08-28,731.753
2006-08-29,738.029
2006-08-30,746.374
2006-08-31,746.813
2006-09-01,749.909
2006-09-04,754.555
2006-09-05,749.45
2006-09-06,742.98
2006-09-07,732.486
2006-09-08,734.958
2006-09-11,734.264
2006-09-12,738.266
2006-09-13,740.762
2006-09-14,745.654
2006-09-15,744.117
2006-09-18,745.414
2006-09-19,747.685
2006-09-20,751.326
2006-09-21,756.226
2006-09-22,761.473
2006-09-25,760.862
2006-09-26,764.926
2006-09-27,770.655
2006-09-28,769.114
2006-09-29,771.219
2006-10-02,776.555
2006-10-03,772.464
2006-10-04,770.928
2006-10-05,774.075
2006-10-06,768.43
2006-10-09,768.081
2006-10-10,768.768
2006-10-11,771.742
2006-10-12,775.397
2006-10-13,774.86
2006-10-16,777.977
2006-10-17,771.988
2006-10-18,773.474
2006-10-19,782.539
2006-10-20,784.022
2006-10-23,780.553
2006-10-24,783.632
2006-10-25,788.303
2006-10-26,791.053
2006-10-27,798.085
2006-10-30,796.18
2006-10-31,799.172
2006-11-01,801.66
2006-11-02,800.466
2006-11-03,798.438
2006-11-06,807.19
2006-11-07,817.505
2006-11-08,813.554
2006-11-09,817.056
2006-11-10,823.432
2006-11-13,821.317
2006-11-14,819.336
2006-11-15,822.022
2006-11-16,823.492
2006-11-17,823.892
2006-11-20,821.963
2006-11-21,824.46
2006-11-22,836.458
2006-11-23,840.999
2006-11-24,841.831
2006-11-27,831.587
2006-11-28,826.324
2006-11-29,835.226
2006-11-30,839.611
2006-12-01,845.2
2006-12-04,844.517
2006-12-05,847.859
2006-12-06,853.177
2006-12-07,858.481
2006-12-08,861.03
2006-12-11,857.094
2006-12-12,861.674
2006-12-13,863.822
2006-12-14,860.27
2006-12-15,854.215
2006-12-18,856.235
2006-12-19,858.779
2006-12-20,862.53
2006-12-21,865.382
2006-12-22,863.012
2006-12-25,863.012
2006-12-26,861.739
2006-12-27,863.422
2006-12-28,865.539
2006-12-29,867.091
2007-01-01,867.091
2007-01-02,872.2
2007-01-03,874.232
2007-01-04,870.641
2007-01-05,868.113
2007-01-08,872.755
2007-01-09,874.956
2007-01-10,870.539
2007-01-11,879.303
2007-01-12,886.112
2007-01-15,887.925
2007-01-16,887.522
2007-01-17,896.339
2007-01-18,898.071
2007-01-19,898.536
2007-01-22,901.759
2007-01-23,907.535
2007-01-24,908.845
2007-01-25,912.616
2007-01-26,904.685
2007-01-29,906.66
2007-01-30,910.954
2007-01-31,919.178
2007-02-01,927.372
2007-02-02,930.753
2007-02-05,927.289
2007-02-06,931.728
2007-02-07,943.829
2007-02-08,938.292
2007-02-09,939.846
2007-02-12,930.904
2007-02-13,932.242
2007-02-14,941.994
2007-02-15,947.447
2007-02-16,950.314
2007-02-19,960.192
2007-02-20,954.826
2007-02-21,950.562
2007-02-22,951.969
2007-02-23,950.737
2007-02-26,957.611
2007-02-27,928.423
2007-02-28,914.046
2007-03-01,905.671
2007-03-02,910.794
2007-03-05,896.127
2007-03-06,904.088
2007-03-07,917.377
2007-03-08,923.887
2007-03-09,923.093
2007-03-12,931.308
2007-03-13,928.426
2007-03-14,908.125
2007-03-15,923.18
2007-03-16,926.905
2007-03-19,939.128
2007-03-20,943.344
2007-03-21,947.722
2007-03-22,961.972
2007-03-23,958.76
2007-03-26,960.414
2007-03-27,954.45
2007-03-28,952.349
2007-03-29,955.39
2007-03-30,953.944
2007-04-02,960.688
2007-04-03,969.298
2007-04-04,974.197
2007-04-05,980.881
2007-04-06,980.881
2007-04-09,971.789
2007-04-10,985.78
2007-04-11,983.528
2007-04-12,984.585
2007-04-13,986.579
2007-04-16,997.703
2007-04-17,998.871
2007-04-18,1001.344
2007-04-19,1000.319
2007-04-20,1004.718
2007-04-23,1001.082
2007-04-24,999.759
2007-04-25,1006.268
2007-04-26,1000.308
2007-04-27,995.784
2007-04-30,995.132
2007-05-01,988.904
2007-05-02,990.343
2007-05-03,980.952
2007-05-04,989.416
2007-05-07,992.47
2007-05-08,975.723
2007-05-09,981.205
2007-05-10,983.824
2007-05-11,984.743
2007-05-14,980.447
2007-05-15,987.318
2007-05-16,988.342
2007-05-17,981.895
2007-05-18,992.989
2007-05-21,989.367
2007-05-22,989.38
2007-05-23,998.554
2007-05-24,991.158
2007-05-25,990.172
2007-05-28,990.172
2007-05-29,994.589
2007-05-30,989.651
2007-05-31,1000.0
2007-06-01,1001.181
2007-06-04,1006.54
2007-06-05,1006.846
2007-06-06,994.383
2007-06-07,977.845
2007-06-08,967.27
2007-06-11,969.743
2007-06-12,965.419
2007-06-13,963.51
2007-06-14,967.819
2007-06-15,977.766
2007-06-18,979.485
2007-06-19,980.745
2007-06-20,986.984
2007-06-21,975.7
2007-06-22,976.387
2007-06-25,972.815
2007-06-26,970.26
2007-06-27,964.718
2007-06-28,972.341
2007-06-29,981.483
2007-07-02,989.38
2007-07-03,991.46
2007-07-04,994.665
2007-07-05,990.413
2007-07-06,990.281
2007-07-09,993.525
2007-07-10,995.926
2007-07-11,997.549
2007-07-12,996.163
2007-07-13,998.47
2007-07-16,1002.889
2007-07-17,998.363
2007-07-18,990.179
2007-07-19,991.629
2007-07-20,989.522
2007-07-23,983.934
2007-07-24,977.726
2007-07-25,956.285
2007-07-26,944.517
2007-07-27,939.637
2007-07-30,944.769
2007-07-31,957.484
2007-08-01,959.397
2007-08-02,940.149
2007-08-03,940.981
2007-08-06,939.091
2007-08-07,940.533
2007-08-08,952.376
2007-08-09,936.008
2007-08-10,912.363
2007-08-13,910.986
2007-08-14,902.72
2007-08-15,888.644
2007-08-16,856.573
2007-08-17,869.568
2007-08-20,874.613
2007-08-21,879.167
2007-08-22,889.819
2007-08-23,898.579
2007-08-24,907.79
2007-08-27,910.08
2007-08-28,902.382
2007-08-29,905.337
2007-08-30,907.64
2007-08-31,914.288
2007-09-03,916.089
2007-09-04,920.254
2007-09-05,915.654
2007-09-06,919.365
2007-09-07,917.938
2007-09-10,909.139
2007-09-11,918.125
2007-09-12,921.812
2007-09-13,921.78
2007-09-14,911.799
2007-09-17,903.355
2007-09-18,910.295
2007-09-19,931.204
2007-09-20,937.777
2007-09-21,939.437
2007-09-24,937.326
2007-09-25,938.457
2007-09-26,940.5
2007-09-27,943.225
2007-09-28,948.104
2007-10-01,955.278
2007-10-02,955.579
2007-10-03,961.052
2007-10-04,964.329
2007-10-05,968.511
2007-10-08,963.804
2007-10-09,966.791
2007-10-10,974.996
2007-10-11,981.268
2007-10-12,973.702
2007-10-15,976.68
2007-10-16,965.332
2007-10-17,971.477
2007-10-18,976.042
2007-10-19,969.52
2007-10-22,951.904
2007-10-23,961.95
2007-10-24,955.913
2007-10-25,965.514
2007-10-26,975.219
2007-10-29,976.396
2007-10-30,971.781
2007-10-31,988.713
2007-11-01,975.28
2007-11-02,976.47
2007-11-05,967.93
2007-11-06,986.807
2007-11-07,976.118
2007-11-08,962.952
2007-11-09,956.596
2007-11-12,945.654
2007-11-13,947.047
2007-11-14,955.102
2007-11-15,942.79
2007-11-16,937.447
2007-11-19,919.968
2007-11-20,933.295
2007-11-21,915.827
2007-11-22,912.855
2007-11-23,924.279
2007-11-26,924.863
2007-11-27,926.488
2007-11-28,933.263
2007-11-29,940.541
2007-11-30,947.227
2007-12-03,936.586
2007-12-04,941.209
2007-12-05,946.897
2007-12-06,951.171
2007-12-07,959.951
2007-12-10,961.911
2007-12-11,961.439
2007-12-12,962.579
2007-12-13,941.905
2007-12-14,933.802
2007-12-17,916.93
2007-12-18,914.252
2007-12-19,908.756
2007-12-20,904.953
2007-12-21,909.943
2007-12-24,908.725
2007-12-25,908.725
2007-12-26,914.689
2007-12-27,923.936
2007-12-28,935.723
2007-12-31,933.119
2008-01-01,933.119
2008-01-02,944.972
2008-01-03,934.127
2008-01-04,927.5
2008-01-07,908.246
2008-01-08,906.153
2008-01-09,892.685
2008-01-10,885.761
2008-01-11,890.975
2008-01-14,903.503
2008-01-15,889.297
2008-01-16,868.958
2008-01-17,864.216
2008-01-18,853.329
2008-01-21,803.565
2008-01-22,828.12
2008-01-23,816.925
2008-01-24,846.444
2008-01-25,850.481
2008-01-28,846.401
2008-01-29,862.722
2008-01-30,866.489
2008-01-31,869.732
2008-02-01,893.01
2008-02-04,892.165
2008-02-05,864.823
2008-02-06,868.818
2008-02-07,852.787
2008-02-08,854.672
2008-02-11,849.883
2008-02-12,872.08
2008-02-13,874.76
2008-02-14,885.1
2008-02-15,883.926
2008-02-18,881.815
2008-02-19,889.939
2008-02-20,878.302
2008-02-21,887.036
2008-02-22,886.031
2008-02-25,892.267
2008-02-26,909.839
2008-02-27,921.393
2008-02-28,924.098
2008-02-29,921.957
2008-03-03,907.032
2008-03-04,901.212
2008-03-05,904.89
2008-03-06,904.722
2008-03-07,891.299
2008-03-10,883.29
2008-03-11,888.727
2008-03-12,904.974
2008-03-13,902.602
2008-03-14,901.706
2008-03-17,888.641
2008-03-18,898.076
2008-03-19,889.089
2008-03-20,868.844
2008-03-21,868.844
2008-03-24,858.608
2008-03-25,903.315
2008-03-26,919.943
2008-03-27,948.12
2008-03-28,947.852
2008-03-31,964.4
2008-04-01,970.939
2008-04-02,976.932
2008-04-03,971.653
2008-04-04,990.0
2008-04-07,986.737
2008-04-08,983.249
2008-04-09,978.671
2008-04-10,976.288
2008-04-11,971.058
2008-04-14,972.131
2008-04-15,974.496
2008-04-16,990.2
2008-04-17,983.54
2008-04-18,984.224
2008-04-21,989.568
2008-04-22,988.8
2008-04-23,976.677
2008-04-24,959.828
2008-04-25,972.458
2008-04-28,984.549
2008-04-29,975.421
2008-04-30,986.605
2008-05-01,980.393
2008-05-02,988.141
2008-05-05,990.081
2008-05-06,989.47
2008-05-07,987.874
2008-05-08,994.998
2008-05-09,989.593
2008-05-12,988.174
2008-05-13,983.427
2008-05-14,983.287
2008-05-15,993.313
2008-05-16,1001.398
2008-05-19,994.978
2008-05-20,994.289
2008-05-21,998.363
2008-05-22,993.072
2008-05-23,990.777
2008-05-26,985.717
2008-05-27,981.085
2008-05-28,981.214
2008-05-29,977.779
2008-05-30,982.018
2008-06-02,988.649
2008-06-03,985.896
2008-06-04,986.306
2008-06-05,993.385
2008-06-06,996.623
2008-06-09,988.465
2008-06-10,965.874
2008-06-11,964.105
2008-06-12,961.177
2008-06-13,960.282
2008-06-16,969.156
2008-06-17,973.745
2008-06-18,962.292
2008-06-19,945.807
2008-06-20,946.248
2008-06-23,922.29
2008-06-24,922.51
2008-06-25,926.107
2008-06-26,925.046
2008-06-27,926.51
2008-06-30,931.171
2008-07-01,907.495
2008-07-02,906.989
2008-07-03,894.251
2008-07-04,893.446
2008-07-07,890.162
2008-07-08,875.998
2008-07-09,892.187
2008-07-10,892.824
2008-07-11,879.232
2008-07-14,875.824
2008-07-15,870.684
2008-07-16,863.034
2008-07-17,882.955
2008-07-18,900.644
2008-07-21,918.813
2008-07-22,916.959
2008-07-23,916.087
2008-07-24,908.793
2008-07-25,893.29
2008-07-28,896.849
2008-07-29,885.208
2008-07-30,891.483
2008-07-31,893.346
2008-08-01,892.835
2008-08-04,890.869
2008-08-05,902.01
2008-08-06,913.107
2008-08-07,906.013
2008-08-08,888.516
2008-08-11,895.306
2008-08-12,890.472
2008-08-13,874.703
2008-08-14,865.377
2008-08-15,860.674
2008-08-18,860.725
2008-08-19,840.085
2008-08-20,834.504
2008-08-21,835.737
2008-08-22,836.231
2008-08-25,836.562
2008-08-26,831.824
2008-08-27,819.359
2008-08-28,823.913
2008-08-29,826.23
2008-09-01,824.067
2008-09-02,836.01
2008-09-03,827.597
2008-09-04,814.153
2008-09-05,809.325
2008-09-08,815.889
2008-09-09,812.122
2008-09-10,804.307
2008-09-11,787.439
2008-09-12,800.438
2008-09-15,808.941
2008-09-16,796.841
2008-09-17,786.994
2008-09-18,787.371
2008-09-19,813.896
2008-09-22,829.093
2008-09-23,822.514
2008-09-24,814.489
2008-09-25,814.497
2008-09-26,807.293
2008-09-29,773.588
2008-09-30,753.135
2008-10-01,749.247
2008-10-02,734.992
2008-10-03,737.04
2008-10-06,698.965
2008-10-07,688.322
2008-10-08,663.379
2008-10-09,648.609
2008-10-10,620.314
2008-10-13,650.167
2008-10-14,663.6
2008-10-15,638.812
2008-10-16,621.01
2008-10-17,626.152
2008-10-20,619.312
2008-10-21,624.088
2008-10-22,597.283
2008-10-23,581.987
2008-10-24,568.53
2008-10-27,536.067
2008-10-28,540.147
2008-10-29,576.326
2008-10-30,584.748
2008-10-31,585.813
2008-11-03,594.008
2008-11-04,630.637
2008-11-05,623.58
2008-11-06,590.543
2008-11-07,588.5
2008-11-10,591.763
2008-11-11,571.343
2008-11-12,550.604
2008-11-13,541.48
2008-11-14,544.887
2008-11-17,539.273
2008-11-18,537.368
2008-11-19,526.433
2008-11-20,512.665
2008-11-21,504.406
2008-11-24,524.282
2008-11-25,533.367
2008-11-26,526.482
2008-11-27,546.774
2008-11-28,547.233
2008-12-01,533.25
2008-12-02,533.518
2008-12-03,524.985
2008-12-04,537.059
2008-12-05,516.831
2008-12-08,547.877
2008-12-09,545.925
2008-12-10,553.624
2008-12-11,553.877
2008-12-12,556.758
2008-12-15,561.055
2008-12-16,561.5
2008-12-17,587.446
2008-12-18,597.753
2008-12-19,566.336
2008-12-22,570.78
2008-12-23,585.205
2008-12-24,590.977
2008-12-25,590.977
2008-12-26,593.461
2008-12-29,616.191
2008-12-30,617.705
2008-12-31,610.711
2009-01-01,610.711
2009-01-02,606.919
2009-01-05,605.891
2009-01-06,600.935
2009-01-07,613.987
2009-01-08,608.428
2009-01-09,602.731
2009-01-12,593.95
2009-01-13,577.903
2009-01-14,570.426
2009-01-15,560.64
2009-01-16,566.222
2009-01-19,547.237
2009-01-20,531.059
2009-01-21,525.509
2009-01-22,521.696
2009-01-23,505.175
2009-01-26,526.256
2009-01-27,534.075
2009-01-28,547.586
2009-01-29,538.716
2009-01-30,534.248
2009-02-02,526.275
2009-02-03,535.233
2009-02-04,537.09
2009-02-05,524.883
2009-02-06,531.082
2009-02-09,538.614
2009-02-10,540.137
2009-02-11,532.703
2009-02-12,522.374
2009-02-13,532.846
2009-02-16,526.392
2009-02-17,494.587
2009-02-18,487.948
2009-02-19,492.006
2009-02-20,473.657
2009-02-23,476.453
2009-02-24,470.679
2009-02-25,469.703
2009-02-26,475.173
2009-02-27,467.798
2009-03-02,444.194
2009-03-03,434.019
2009-03-04,437.377
2009-03-05,427.548
2009-03-06,427.485
2009-03-09,412.875
2009-03-10,432.527
2009-03-11,439.142
2009-03-12,435.874
2009-03-13,444.584
2009-03-16,453.787
2009-03-17,456.955
2009-03-18,465.246
2009-03-19,499.867
2009-03-20,500.834
2009-03-23,509.895
2009-03-24,510.887
2009-03-25,520.148
2009-03-26,522.309
2009-03-27,509.098
2009-03-30,491.089
2009-03-31,509.44
2009-04-01,513.277
2009-04-02,538.832
2009-04-03,548.254
2009-04-06,550.455
2009-04-07,535.995
2009-04-08,534.133
2009-04-09,545.842
2009-04-10,545.842
2009-04-13,552.337
2009-04-14,561.097
2009-04-15,559.522
2009-04-16,570.653
2009-04-17,567.201
2009-04-20,551.912
2009-04-21,547.343
2009-04-22,557.738
2009-04-23,560.653
2009-04-24,581.842
2009-04-27,576.507
2009-04-28,565.611
2009-04-29,583.236
2009-04-30,592.277
2009-05-01,593.266
2009-05-04,611.031
2009-05-05,618.815
2009-05-06,615.598
2009-05-07,624.503
2009-05-08,642.405
2009-05-11,642.532
2009-05-12,642.419
2009-05-13,629.352
2009-05-14,629.316
2009-05-15,634.662
2009-05-18,636.038
2009-05-19,650.897
2009-05-20,661.455
2009-05-21,658.458
2009-05-22,660.952
2009-05-25,662.564
2009-05-26,657.113
2009-05-27,658.131
2009-05-28,647.978
2009-05-29,661.129
2009-06-01,657.829
2009-06-02,680.343
2009-06-03,670.349
2009-06-04,675.296
2009-06-05,668.678
2009-06-08,661.318
2009-06-09,667.993
2009-06-10,676.895
2009-06-11,684.033
2009-06-12,676.29
2009-06-15,661.888
2009-06-16,660.292
2009-06-17,643.524
2009-06-18,647.668
2009-06-19,650.153
2009-06-22,630.424
2009-06-23,630.855
2009-06-24,639.208
2009-06-25,628.416
2009-06-26,636.643
2009-06-29,644.424
2009-06-30,639.292
2009-07-01,651.548
2009-07-02,640.039
2009-07-03,633.587
2009-07-06,626.776
2009-07-07,629.765
2009-07-08,614.217
2009-07-09,618.981
2009-07-10,615.422
2009-07-13,620.181
2009-07-14,627.089
2009-07-15,646.311
2009-07-16,651.068
2009-07-17,651.708
2009-07-20,666.307
2009-07-21,674.749
2009-07-22,674.279
2009-07-23,679.263
2009-07-24,676.805
2009-07-27,679.626
2009-07-28,676.126
2009-07-29,674.432
2009-07-30,680.133
2009-07-31,700.481
2009-08-03,723.944
2009-08-04,715.272
2009-08-05,719.427
2009-08-06,724.506
2009-08-07,719.249
2009-08-10,721.449
2009-08-11,712.499
2009-08-12,720.187
2009-08-13,728.971
2009-08-14,733.438
2009-08-17,712.108
2009-08-18,721.277
2009-08-19,731.266
2009-08-20,739.314
2009-08-21,757.245
2009-08-24,778.163
2009-08-25,787.341
2009-08-26,771.276
2009-08-27,774.337
2009-08-28,790.251
2009-08-31,787.691
2009-09-01,770.214
2009-09-02,750.97
2009-09-03,758.159
2009-09-04,763.98
2009-09-07,780.296
2009-09-08,792.229
2009-09-09,804.667
2009-09-10,809.867
2009-09-11,816.47
2009-09-14,813.442
2009-09-15,818.453
2009-09-16,830.96
2009-09-17,838.794
2009-09-18,841.415
2009-09-21,829.465
2009-09-22,843.056
2009-09-23,845.047
2009-09-24,835.468
2009-09-25,831.126
2009-09-28,830.418
2009-09-29,826.469
2009-09-30,835.805
2009-10-01,819.561
2009-10-02,808.488
2009-10-05,815.138
2009-10-06,839.919
2009-10-07,831.294
2009-10-08,840.034
2009-10-09,846.267
2009-10-12,860.558
2009-10-13,854.636
2009-10-14,869.332
2009-10-15,872.188
2009-10-16,871.362
2009-10-19,877.348
2009-10-20,872.73
2009-10-21,872.763
2009-10-22,864.056
2009-10-23,862.531
2009-10-26,842.989
2009-10-27,827.693
2009-10-28,799.579
2009-10-29,811.354
2009-10-30,798.725
2009-11-02,799.444
2009-11-03,786.699
2009-11-04,810.329
2009-11-05,815.515
2009-11-06,820.137
2009-11-09,835.789
2009-11-10,824.187
2009-11-11,833.389
2009-11-12,828.416
2009-11-13,827.109
2009-11-16,841.885
2009-11-17,831.813
2009-11-18,836.69
2009-11-19,817.881
2009-11-20,811.83
2009-11-23,828.513
2009-11-24,821.687
2009-11-25,826.709
2009-11-26,804.816
2009-11-27,812.353
2009-11-30,798.95
2009-12-01,808.561
2009-12-02,808.936
2009-12-03,812.046
2009-12-04,806.3
2009-12-07,802.154
2009-12-08,792.064
2009-12-09,784.207
2009-12-10,787.948
2009-12-11,781.357
2009-12-14,786.743
2009-12-15,780.995
2009-12-16,787.889
2009-12-17,774.571
2009-12-18,771.271
2009-12-21,775.674
2009-12-22,774.813
2009-12-23,786.349
2009-12-24,786.841
2009-12-25,786.841
2009-12-28,791.529
2009-12-29,797.118
2009-12-30,790.546
2009-12-31,796.091
2010-01-01,796.091
2010-01-04,813.016
2010-01-05,824.893
2010-01-06,828.073
2010-01-07,827.989
2010-01-08,835.621
2010-01-11,850.325
2010-01-12,846.759
2010-01-13,843.054
2010-01-14,848.044
2010-01-15,845.876
2010-01-18,847.081
2010-01-19,841.292
2010-01-20,825.35
2010-01-21,818.532
2010-01-22,815.794
2010-01-25,815.035
2010-01-26,809.663
2010-01-27,806.526
2010-01-28,801.643
2010-01-29,805.165
2010-02-01,801.357
2010-02-02,809.755
2010-02-03,805.552
2010-02-04,793.79
2010-02-05,771.018
2010-02-08,770.476
2010-02-09,773.378
2010-02-10,781.014
2010-02-11,777.804
2010-02-12,774.647
2010-02-15,778.365
2010-02-16,786.361
2010-02-17,791.737
2010-02-18,792.216
2010-02-19,786.789
2010-02-22,795.88
2010-02-23,789.545
2010-02-24,795.122
2010-02-25,787.948
2010-02-26,801.252
2010-03-01,795.788
2010-03-02,805.534
2010-03-03,820.416
2010-03-04,815.709
2010-03-05,816.329
2010-03-08,825.569
2010-03-09,821.865
2010-03-10,833.197
2010-03-11,832.716
2010-03-12,841.482
2010-03-15,835.252
2010-03-16,850.366
2010-03-17,857.476
2010-03-18,847.823
2010-03-19,845.079
2010-03-22,844.36
2010-03-23,850.404
2010-03-24,840.058
2010-03-25,845.891
2010-03-26,847.4
2010-03-29,851.813
2010-03-30,852.436
2010-03-31,871.489
2010-04-01,885.358
2010-04-02,885.358
2010-04-05,873.88
2010-04-06,872.423
2010-04-07,869.271
2010-04-08,865.22
2010-04-09,875.767
2010-04-12,884.41
2010-04-13,881.282
2010-04-14,887.504
2010-04-15,886.346
2010-04-16,880.003
2010-04-19,866.123
2010-04-20,863.615
2010-04-21,861.264
2010-04-22,848.198
2010-04-23,858.326
2010-04-26,856.615
2010-04-27,841.143
2010-04-28,816.1
2010-04-29,829.953
2010-04-30,836.255
2010-05-03,826.214
2010-05-04,798.162
2010-05-05,772.351
2010-05-06,769.773
2010-05-07,744.52
2010-05-10,779.186
2010-05-11,778.265
2010-05-12,790.938
2010-05-13,786.112
2010-05-14,761.332
2010-05-17,752.594
2010-05-18,764.374
2010-05-19,739.226
2010-05-20,728.003
2010-05-21,734.968
2010-05-24,728.812
2010-05-25,707.769
2010-05-26,721.295
2010-05-27,740.045
2010-05-28,743.92
2010-05-31,747.752
2010-06-01,745.008
2010-06-02,741.477
2010-06-03,752.453
2010-06-04,735.469
2010-06-07,728.345
2010-06-08,727.188
2010-06-09,740.111
2010-06-10,745.337
2010-06-11,745.398
2010-06-14,760.55
2010-06-15,768.93
2010-06-16,773.313
2010-06-17,780.682
2010-06-18,780.874
2010-06-21,788.994
2010-06-22,786.042
2010-06-23,777.716
2010-06-24,769.102
2010-06-25,770.381
2010-06-28,782.557
2010-06-29,761.945
2010-06-30,765.263
2010-07-01,763.257
2010-07-02,761.157
2010-07-05,759.464
2010-07-06,778.441
2010-07-07,786.028
2010-07-08,796.148
2010-07-09,797.893
2010-07-12,796.442
2010-07-13,814.275
2010-07-14,816.743
2010-07-15,820.312
2010-07-16,807.096
2010-07-19,800.602
2010-07-20,797.929
2010-07-21,802.392
2010-07-22,819.04
2010-07-23,812.312
2010-07-26,821.985
2010-07-27,821.264
2010-07-28,825.734
2010-07-29,836.743
2010-07-30,830.993
2010-08-02,856.452
2010-08-03,860.371
2010-08-04,852.076
2010-08-05,855.827
2010-08-06,856.511
2010-08-09,853.499
2010-08-10,835.878
2010-08-11,817.885
2010-08-12,815.433
2010-08-13,814.329
2010-08-16,821.395
2010-08-17,829.127
2010-08-18,833.913
2010-08-19,836.682
2010-08-20,817.748
2010-08-23,821.169
2010-08-24,819.084
2010-08-25,812.062
2010-08-26,820.576
2010-08-27,822.696
2010-08-30,827.928
2010-08-31,833.678
2010-09-01,846.299
2010-09-02,852.61
2010-09-03,857.623
2010-09-06,862.878
2010-09-07,859.413
2010-09-08,861.999
2010-09-09,864.216
2010-09-10,857.291
2010-09-13,873.338
2010-09-14,881.918
2010-09-15,873.388
2010-09-16,864.124
