Date,HONG KONG SMALL VALUE Small Cap
2010-08-23,1075.624
2010-08-24,1069.961
2010-08-25,1060.798
2010-08-26,1061.808
2010-08-27,1049.287
2010-08-30,1058.281
2010-08-31,1058.589
2010-09-01,1061.374
2010-09-02,1073.374
2010-09-03,1080.19
2010-09-06,1099.468
2010-09-07,1103.229
2010-09-08,1101.518
2010-09-09,1100.64
2010-09-10,1101.598
2010-09-13,1117.785
2010-09-14,1125.945
2010-09-15,1126.419
2010-09-16,1140.362
2010-09-17,1154.342
2010-09-20,1163.775
2010-09-21,1170.789
2010-09-22,1181.772
2010-09-23,1181.62
2010-09-24,1182.506
2010-09-27,1200.78
2010-09-28,1183.18
2010-09-29,1189.946
2010-09-30,1188.872
2010-10-01,1189.607
2010-10-04,1218.347
2010-10-05,1205.471
2010-10-06,1213.371
2010-10-07,1216.958
2010-10-08,1216.414
2010-10-11,1216.914
2010-10-12,1211.249
2010-10-13,1222.914
2010-10-14,1235.012
2010-10-15,1224.184
2010-10-18,1216.783
2010-10-19,1229.786
2010-10-20,1223.846
2010-10-21,1226.655
2010-10-22,1233.478
2010-10-25,1236.77
2010-10-26,1239.557
2010-10-27,1225.293
2010-10-28,1225.232
2010-10-29,1225.141
2010-11-01,1237.979
2010-11-02,1249.921
2010-11-03,1259.371
2010-11-04,1284.319
2010-11-05,1291.463
2010-11-08,1304.723
2010-11-09,1311.672
2010-11-10,1303.504
2010-11-11,1301.792
2010-11-12,1266.939
2010-11-15,1262.61
2010-11-16,1254.514
2010-11-17,1231.645
2010-11-18,1258.652
2010-11-19,1257.621
2010-11-22,1244.67
2010-11-23,1211.309
2010-11-24,1216.874
2010-11-25,1228.248
2010-11-26,1228.861
2010-11-29,1227.445
2010-11-30,1236.54
2010-12-01,1245.658
2010-12-02,1263.737
2010-12-03,1272.947
2010-12-06,1271.911
2010-12-07,1269.845
2010-12-08,1267.212
2010-12-09,1266.229
2010-12-10,1261.577
2010-12-13,1269.656
2010-12-14,1284.109
2010-12-15,1279.988
2010-12-16,1260.053
2010-12-17,1272.838
2010-12-20,1256.813
2010-12-21,1270.853
2010-12-22,1275.359
2010-12-23,1276.635
2010-12-24,1274.261
2010-12-27,1273.942
2010-12-28,1262.626
2010-12-29,1278.086
2010-12-30,1287.923
2010-12-31,1289.948
2011-01-03,1309.531
2011-01-04,1326.489
2011-01-05,1335.384
2011-01-06,1340.75
2011-01-07,1334.865
2011-01-10,1343.588
2011-01-11,1356.658
2011-01-12,1367.03
2011-01-13,1366.49
2011-01-14,1353.899
2011-01-17,1353.393
2011-01-18,1358.916
2011-01-19,1371.95
2011-01-20,1355.449
2011-01-21,1347.464
2011-01-24,1334.904
2011-01-25,1331.821
2011-01-26,1330.681
2011-01-27,1326.785
2011-01-28,1317.633
2011-01-31,1308.449
2011-02-01,1326.323
2011-02-02,1347.927
2011-02-03,1348.126
2011-02-04,1347.944
2011-02-07,1347.866
2011-02-08,1347.426
2011-02-09,1324.635
2011-02-10,1298.636
2011-02-11,1285.193
2011-02-14,1307.364
2011-02-15,1303.593
2011-02-16,1312.4
2011-02-17,1309.876
2011-02-18,1315.164
2011-02-21,1317.781
2011-02-22,1289.219
2011-02-23,1276.978
2011-02-24,1241.222
2011-02-25,1259.725
2011-02-28,1260.901
2011-03-01,1287.212
2011-03-02,1279.396
2011-03-03,1286.883
2011-03-04,1294.954
2011-03-07,1290.261
2011-03-08,1295.442
2011-03-09,1306.356
2011-03-10,1301.009
2011-03-11,1288.902
2011-03-14,1279.502
2011-03-15,1248.966
2011-03-16,1258.57
2011-03-17,1225.764
2011-03-18,1237.748
2011-03-21,1261.643
2011-03-22,1272.278
2011-03-23,1268.308
2011-03-24,1275.187
2011-03-25,1280.819
2011-03-28,1275.606
2011-03-29,1269.839
2011-03-30,1282.177
2011-03-31,1288.205
2011-04-01,1293.572
2011-04-04,1321.559
2011-04-05,1321.771
2011-04-06,1322.893
2011-04-07,1326.303
2011-04-08,1332.556
2011-04-11,1349.277
2011-04-12,1332.51
2011-04-13,1332.945
2011-04-14,1350.383
2011-04-15,1355.815
2011-04-18,1356.334
2011-04-19,1343.53
2011-04-20,1356.607
2011-04-21,1357.213
2011-04-22,1357.213
2011-04-25,1356.392
2011-04-26,1346.324
2011-04-27,1339.187
2011-04-28,1340.051
2011-04-29,1338.197
2011-05-02,1338.533
2011-05-03,1333.903
2011-05-04,1313.522
2011-05-05,1315.9
2011-05-06,1322.767
2011-05-09,1326.5
2011-05-10,1326.713
2011-05-11,1328.76
2011-05-12,1317.825
2011-05-13,1331.09
2011-05-16,1322.162
2011-05-17,1314.244
2011-05-18,1320.408
2011-05-19,1321.841
2011-05-20,1320.053
2011-05-23,1298.22
2011-05-24,1301.313
2011-05-25,1294.055
2011-05-26,1291.443
2011-05-27,1298.664
2011-05-30,1309.884
2011-05-31,1325.919
2011-06-01,1327.701
2011-06-02,1324.643
2011-06-03,1320.055
2011-06-06,1319.843
2011-06-07,1316.839
2011-06-08,1310.592
2011-06-09,1289.413
2011-06-10,1277.742
2011-06-13,1269.136
2011-06-14,1272.393
2011-06-15,1272.801
2011-06-16,1247.429
2011-06-17,1233.095
2011-06-20,1211.58
2011-06-21,1223.148
2011-06-22,1229.015
2011-06-23,1220.001
2011-06-24,1232.773
2011-06-27,1234.41
2011-06-28,1240.46
2011-06-29,1247.539
2011-06-30,1252.623
2011-07-01,1252.567
2011-07-04,1267.602
2011-07-05,1279.532
2011-07-06,1277.974
2011-07-07,1280.461
2011-07-08,1277.242
2011-07-11,1258.981
2011-07-12,1228.312
2011-07-13,1241.126
2011-07-14,1238.653
2011-07-15,1232.81
2011-07-18,1230.858
2011-07-19,1218.252
2011-07-20,1226.633
2011-07-21,1226.98
2011-07-22,1238.973
2011-07-25,1229.682
2011-07-26,1237.231
2011-07-27,1239.739
2011-07-28,1237.058
2011-07-29,1237.293
2011-08-01,1246.792
2011-08-02,1241.291
2011-08-03,1223.398
2011-08-04,1208.871
2011-08-05,1153.902
2011-08-08,1103.34
2011-08-09,1059.093
2011-08-10,1080.909
2011-08-11,1070.82
2011-08-12,1087.598
2011-08-15,1107.449
2011-08-16,1117.718
2011-08-17,1131.382
2011-08-18,1119.335
2011-08-19,1079.003
2011-08-22,1048.276
2011-08-23,1070.342
2011-08-24,1062.371
2011-08-25,1064.25
2011-08-26,1053.081
2011-08-29,1066.153
2011-08-30,1088.421
2011-08-31,1114.365
2011-09-01,1117.327
2011-09-02,1114.602
2011-09-05,1089.239
2011-09-06,1073.148
2011-09-07,1084.493
2011-09-08,1085.767
2011-09-09,1081.592
2011-09-12,1044.706
2011-09-13,1044.305
2011-09-14,1023.487
2011-09-15,1026.892
2011-09-16,1038.65
2011-09-19,1013.617
2011-09-20,1003.971
2011-09-21,997.499
2011-09-22,941.429
2011-09-23,915.791
2011-09-26,861.995
2011-09-27,895.008
2011-09-28,901.627
2011-09-29,902.078
2011-09-30,889.895
2011-10-03,835.433
2011-10-04,812.746
2011-10-05,813.018
2011-10-06,842.241
2011-10-07,877.278
2011-10-10,872.264
2011-10-11,911.171
2011-10-12,930.459
2011-10-13,966.588
2011-10-14,946.711
2011-10-17,977.04
2011-10-18,915.915
2011-10-19,928.612
2011-10-20,910.86
2011-10-21,921.367
2011-10-24,949.096
2011-10-25,953.88
2011-10-26,954.817
2011-10-27,985.486
2011-10-28,997.676
2011-10-31,992.154
2011-11-01,972.901
2011-11-02,977.189
2011-11-03,976.557
2011-11-04,995.165
2011-11-07,994.671
2011-11-08,993.579
2011-11-09,999.218
2011-11-10,960.082
2011-11-11,972.283
2011-11-14,988.068
2011-11-15,986.046
2011-11-16,974.731
2011-11-17,976.994
2011-11-18,967.165
2011-11-21,961.046
2011-11-22,962.065
2011-11-23,955.94
2011-11-24,947.44
2011-11-25,933.455
2011-11-28,938.487
2011-11-29,949.937
2011-11-30,931.895
2011-12-01,964.791
2011-12-02,958.305
2011-12-05,967.818
2011-12-06,952.361
2011-12-07,962.483
2011-12-08,963.397
2011-12-09,945.062
2011-12-12,942.026
2011-12-13,924.409
2011-12-14,925.96
2011-12-15,912.727
2011-12-16,930.301
2011-12-19,912.813
2011-12-20,909.528
2011-12-21,912.097
2011-12-22,911.786
2011-12-23,921.332
2011-12-26,921.332
2011-12-27,921.338
2011-12-28,915.308
2011-12-29,915.864
2011-12-30,922.158
2012-01-02,922.158
2012-01-03,933.103
2012-01-04,932.456
2012-01-05,930.755
2012-01-06,923.946
2012-01-09,926.454
2012-01-10,938.993
2012-01-11,946.936
2012-01-12,950.714
2012-01-13,956.684
2012-01-16,949.99
2012-01-17,972.498
2012-01-18,966.189
2012-01-19,973.699
2012-01-20,978.733
2012-01-23,978.872
2012-01-24,978.916
2012-01-25,978.645
2012-01-26,989.265
2012-01-27,991.374
2012-01-30,981.569
2012-01-31,989.692
2012-02-01,996.773
2012-02-02,1017.625
2012-02-03,1022.979
2012-02-06,1029.083
2012-02-07,1034.2
2012-02-08,1061.111
2012-02-09,1086.637
2012-02-10,1078.295
2012-02-13,1087.377
2012-02-14,1082.13
2012-02-15,1104.196
2012-02-16,1103.381
2012-02-17,1117.649
2012-02-20,1112.219
2012-02-21,1111.091
2012-02-22,1115.674
2012-02-23,1137.878
2012-02-24,1146.374
2012-02-27,1130.557
2012-02-28,1132.549
2012-02-29,1137.407
2012-03-01,1142.486
2012-03-02,1162.736
2012-03-05,1157.447
2012-03-06,1126.104
2012-03-07,1114.46
2012-03-08,1134.232
2012-03-09,1146.436
2012-03-12,1136.819
2012-03-13,1145.863
2012-03-14,1147.199
2012-03-15,1138.928
2012-03-16,1128.506
2012-03-19,1115.115
2012-03-20,1100.103
2012-03-21,1101.29
2012-03-22,1098.032
2012-03-23,1087.125
2012-03-26,1095.565
2012-03-27,1109.319
2012-03-28,1100.357
2012-03-29,1091.546
2012-03-30,1095.37
2012-04-02,1095.793
2012-04-03,1109.355
2012-04-04,1109.248
2012-04-05,1108.061
2012-04-06,1108.061
2012-04-09,1107.904
2012-04-10,1098.192
2012-04-11,1082.326
2012-04-12,1087.454
2012-04-13,1093.3
2012-04-16,1086.904
2012-04-17,1084.7
2012-04-18,1100.221
2012-04-19,1094.605
2012-04-20,1099.944
2012-04-23,1093.543
2012-04-24,1091.632
2012-04-25,1090.845
2012-04-26,1098.074
2012-04-27,1093.184
2012-04-30,1104.523
2012-05-01,1104.494
2012-05-02,1119.051
2012-05-03,1106.884
2012-05-04,1095.919
2012-05-07,1074.391
2012-05-08,1071.468
2012-05-09,1050.788
2012-05-10,1049.521
2012-05-11,1048.189
2012-05-14,1032.89
2012-05-15,1034.358
2012-05-16,999.785
2012-05-17,1005.293
2012-05-18,991.385
2012-05-21,991.881
2012-05-22,1011.448
2012-05-23,998.459
2012-05-24,992.801
2012-05-25,995.595
2012-05-28,996.98
2012-05-29,1012.24
2012-05-30,1001.576
2012-05-31,996.929
2012-06-01,999.694
2012-06-04,971.679
2012-06-05,979.555
2012-06-06,987.803
2012-06-07,993.353
2012-06-08,990.334
2012-06-11,1006.535
2012-06-12,1003.534
2012-06-13,991.62
2012-06-14,974.259
2012-06-15,987.522
2012-06-18,995.518
2012-06-19,991.935
2012-06-20,1002.322
2012-06-21,996.145
2012-06-22,990.13
2012-06-25,980.697
2012-06-26,976.198
2012-06-27,976.512
2012-06-28,974.406
2012-06-29,980.386
2012-07-02,980.278
2012-07-03,993.412
2012-07-04,999.631
2012-07-05,1005.289
2012-07-06,1012.765
2012-07-09,1003.66
2012-07-10,999.592
2012-07-11,998.295
2012-07-12,989.808
2012-07-13,991.588
2012-07-16,991.899
2012-07-17,995.677
2012-07-18,990.205
2012-07-19,994.261
2012-07-20,995.573
2012-07-23,982.724
2012-07-24,982.569
2012-07-25,978.675
2012-07-26,979.654
2012-07-27,985.126
2012-07-30,992.536
2012-07-31,997.515
2012-08-01,1003.382
2012-08-02,1010.922
2012-08-03,1005.035
2012-08-06,1020.075
2012-08-07,1040.713
2012-08-08,1030.009
2012-08-09,1041.501
2012-08-10,1032.565
2012-08-13,1026.576
2012-08-14,1022.799
2012-08-15,1019.497
2012-08-16,1019.422
2012-08-17,1024.726
2012-08-20,1028.813
2012-08-21,1033.878
2012-08-22,1028.659
2012-08-23,1038.428
2012-08-24,1034.776
2012-08-27,1029.491
2012-08-28,1025.267
2012-08-29,1028.932
2012-08-30,1024.012
2012-08-31,1021.599
2012-09-03,1031.08
2012-09-04,1018.912
2012-09-05,1012.929
2012-09-06,1022.512
2012-09-07,1035.289
2012-09-10,1039.607
2012-09-11,1041.948
2012-09-12,1049.481
2012-09-13,1052.8
2012-09-14,1078.53
2012-09-17,1073.709
2012-09-18,1070.783
2012-09-19,1077.198
2012-09-20,1072.086
2012-09-21,1070.956
2012-09-24,1077.019
2012-09-25,1085.374
2012-09-26,1069.552
2012-09-27,1066.687
2012-09-28,1077.139
2012-10-01,1077.014
2012-10-02,1076.903
2012-10-03,1086.069
2012-10-04,1096.99
2012-10-05,1102.283
2012-10-08,1101.909
2012-10-09,1104.127
2012-10-10,1098.32
2012-10-11,1088.038
2012-10-12,1096.683
2012-10-15,1097.482
2012-10-16,1099.841
2012-10-17,1106.45
2012-10-18,1116.052
2012-10-19,1116.894
2012-10-22,1120.229
2012-10-23,1120.229
2012-10-24,1121.516
2012-10-25,1121.483
2012-10-26,1107.598
2012-10-29,1097.938
2012-10-30,1092.78
2012-10-31,1106.954
2012-11-01,1125.625
2012-11-02,1136.151
2012-11-05,1134.112
2012-11-06,1133.309
2012-11-07,1143.288
2012-11-08,1124.59
2012-11-09,1122.831
2012-11-12,1122.269
2012-11-13,1106.989
2012-11-14,1113.922
2012-11-15,1129.129
2012-11-16,1123.28
2012-11-19,1127.882
2012-11-20,1129.681
2012-11-21,1129.731
2012-11-22,1137.204
2012-11-23,1143.918
2012-11-26,1144.928
2012-11-27,1146.602
2012-11-28,1143.894
2012-11-29,1156.559
2012-11-30,1151.169
2012-12-03,1146.036
2012-12-04,1144.743
2012-12-05,1159.527
2012-12-06,1166.286
2012-12-07,1168.0
2012-12-10,1171.594
2012-12-11,1173.752
2012-12-12,1180.073
2012-12-13,1175.095
2012-12-14,1173.441
2012-12-17,1160.075
2012-12-18,1161.574
2012-12-19,1160.745
2012-12-20,1166.208
2012-12-21,1158.359
2012-12-24,1166.015
2012-12-25,1166.015
2012-12-26,1166.038
2012-12-27,1171.85
2012-12-28,1176.72
2012-12-31,1174.647
2013-01-01,1174.647
2013-01-02,1191.487
2013-01-03,1202.302
2013-01-04,1204.471
2013-01-07,1218.022
2013-01-08,1209.164
2013-01-09,1226.107
2013-01-10,1236.701
2013-01-11,1234.424
2013-01-14,1252.523
2013-01-15,1250.703
2013-01-16,1251.915
2013-01-17,1250.24
2013-01-18,1259.987
2013-01-21,1267.288
2013-01-22,1266.392
2013-01-23,1253.9
2013-01-24,1251.862
2013-01-25,1247.359
2013-01-28,1247.781
2013-01-29,1251.651
2013-01-30,1259.83
2013-01-31,1256.831
2013-02-01,1264.358
2013-02-04,1271.955
2013-02-05,1258.435
2013-02-06,1267.135
2013-02-07,1256.863
2013-02-08,1257.13
2013-02-11,1257.008
2013-02-12,1257.089
2013-02-13,1256.984
2013-02-14,1271.681
2013-02-15,1275.673
2013-02-18,1281.962
2013-02-19,1265.838
2013-02-20,1279.224
2013-02-21,1257.992
2013-02-22,1256.395
2013-02-25,1254.316
2013-02-26,1238.429
2013-02-27,1246.22
2013-02-28,1268.086
2013-03-01,1270.514
2013-03-04,1258.519
2013-03-05,1258.522
2013-03-06,1266.445
2013-03-07,1264.934
2013-03-08,1270.293
2013-03-11,1273.942
2013-03-12,1259.046
2013-03-13,1240.844
2013-03-14,1248.988
2013-03-15,1245.285
2013-03-18,1223.664
2013-03-19,1231.783
2013-03-20,1248.354
2013-03-21,1252.102
2013-03-22,1246.009
2013-03-25,1244.997
2013-03-26,1250.82
2013-03-27,1257.155
2013-03-28,1253.897
2013-03-29,1253.897
2013-04-01,1253.736
2013-04-02,1253.752
2013-04-03,1249.211
2013-04-04,1249.01
2013-04-05,1223.708
2013-04-08,1217.529
2013-04-09,1235.685
2013-04-10,1241.445
2013-04-11,1250.158
2013-04-12,1254.746
2013-04-15,1242.164
2013-04-16,1245.851
2013-04-17,1251.694
2013-04-18,1254.789
2013-04-19,1263.348
2013-04-22,1265.12
2013-04-23,1257.959
2013-04-24,1270.652
2013-04-25,1272.399
2013-04-26,1273.786
2013-04-29,1278.654
2013-04-30,1288.414
2013-05-01,1288.522
2013-05-02,1291.668
2013-05-03,1303.313
2013-05-06,1312.395
2013-05-07,1312.741
2013-05-08,1307.752
2013-05-09,1312.679
2013-05-10,1309.375
2013-05-13,1303.922
2013-05-14,1304.264
2013-05-15,1317.613
2013-05-16,1327.877
2013-05-17,1328.039
2013-05-20,1342.773
2013-05-21,1331.892
2013-05-22,1331.019
2013-05-23,1307.456
2013-05-24,1318.484
2013-05-27,1323.206
2013-05-28,1334.327
2013-05-29,1317.852
2013-05-30,1302.273
2013-05-31,1298.978
2013-06-03,1279.966
2013-06-04,1295.776
2013-06-05,1276.365
2013-06-06,1264.596
2013-06-07,1259.615
2013-06-10,1262.752
2013-06-11,1244.315
2013-06-12,1244.219
2013-06-13,1221.759
2013-06-14,1235.529
2013-06-17,1246.723
2013-06-18,1253.314
2013-06-19,1252.849
2013-06-20,1220.79
2013-06-21,1204.983
2013-06-24,1175.473
2013-06-25,1171.051
2013-06-26,1185.294
2013-06-27,1207.174
2013-06-28,1224.657
2013-07-01,1224.807
2013-07-02,1219.075
2013-07-03,1196.37
2013-07-04,1195.3
2013-07-05,1202.936
2013-07-08,1193.712
2013-07-09,1198.34
2013-07-10,1197.07
2013-07-11,1212.265
2013-07-12,1208.85
2013-07-15,1211.161
2013-07-16,1205.26
2013-07-17,1203.23
2013-07-18,1198.163
2013-07-19,1192.991
2013-07-22,1194.299
2013-07-23,1203.648
2013-07-24,1210.89
2013-07-25,1218.572
2013-07-26,1215.979
2013-07-29,1208.1
2013-07-30,1210.538
2013-07-31,1211.589
2013-08-01,1216.665
2013-08-02,1230.571
2013-08-05,1238.318
2013-08-06,1234.514
2013-08-07,1236.003
2013-08-08,1233.694
2013-08-09,1242.587
2013-08-12,1255.435
2013-08-13,1260.108
2013-08-14,1260.124
2013-08-15,1255.428
2013-08-16,1256.258
2013-08-19,1256.392
2013-08-20,1233.788
2013-08-21,1226.752
2013-08-22,1225.575
2013-08-23,1238.816
2013-08-26,1239.285
2013-08-27,1236.686
2013-08-28,1229.339
2013-08-29,1225.639
2013-08-30,1231.143
2013-09-02,1237.403
2013-09-03,1247.35
2013-09-04,1243.977
2013-09-05,1246.521
2013-09-06,1248.306
2013-09-09,1255.512
2013-09-10,1262.252
2013-09-11,1258.866
2013-09-12,1254.327
2013-09-13,1245.357
2013-09-16,1262.5
2013-09-17,1264.288
2013-09-18,1268.839
2013-09-19,1287.837
2013-09-20,1287.945
2013-09-23,1275.664
2013-09-24,1271.825
2013-09-25,1275.282
2013-09-26,1273.529
2013-09-27,1271.789
2013-09-30,1266.527
2013-10-01,1266.764
2013-10-02,1270.867
2013-10-03,1278.355
2013-10-04,1276.406
2013-10-07,1268.758
2013-10-08,1278.789
2013-10-09,1280.486
2013-10-10,1278.375
2013-10-11,1286.036
2013-10-14,1285.994
2013-10-15,1289.239
2013-10-16,1287.692
2013-10-17,1293.089
2013-10-18,1298.381
2013-10-21,1300.016
2013-10-22,1298.908
2013-10-23,1287.916
2013-10-24,1292.346
2013-10-25,1293.293
2013-10-28,1284.437
2013-10-29,1277.866
2013-10-30,1288.601
2013-10-31,1287.32
2013-11-01,1288.594
2013-11-04,1290.111
2013-11-05,1288.464
2013-11-06,1288.84
2013-11-07,1285.607
2013-11-08,1274.127
2013-11-11,1277.185
2013-11-12,1268.861
2013-11-13,1268.303
2013-11-14,1265.696
2013-11-15,1282.822
2013-11-18,1290.372
2013-11-19,1284.493
2013-11-20,1288.753
2013-11-21,1279.21
2013-11-22,1280.083
2013-11-25,1283.953
2013-11-26,1275.463
2013-11-27,1273.017
2013-11-28,1273.453
2013-11-29,1275.788
2013-12-02,1282.857
2013-12-03,1279.948
2013-12-04,1284.196
2013-12-05,1279.521
2013-12-06,1274.396
2013-12-09,1272.631
2013-12-10,1272.793
2013-12-11,1258.437
2013-12-12,1252.746
2013-12-13,1259.151
2013-12-16,1254.197
2013-12-17,1257.413
2013-12-18,1262.116
2013-12-19,1259.224
2013-12-20,1251.477
2013-12-23,1255.064
2013-12-24,1261.862
2013-12-25,1261.862
2013-12-26,1261.748
2013-12-27,1264.677
2013-12-30,1280.833
2013-12-31,1277.721
2014-01-01,1277.721
2014-01-02,1286.762
2014-01-03,1281.616
2014-01-06,1278.561
2014-01-07,1272.744
2014-01-08,1274.652
2014-01-09,1267.349
2014-01-10,1272.229
2014-01-13,1272.082
2014-01-14,1264.285
2014-01-15,1262.249
2014-01-16,1262.969
2014-01-17,1262.131
2014-01-20,1251.957
2014-01-21,1263.494
2014-01-22,1261.204
2014-01-23,1251.942
2014-01-24,1228.731
2014-01-27,1199.035
2014-01-28,1199.867
2014-01-29,1206.905
2014-01-30,1200.602
2014-01-31,1200.633
2014-02-03,1200.702
2014-02-04,1189.809
2014-02-05,1183.1
2014-02-06,1193.086
2014-02-07,1204.762
2014-02-10,1207.279
2014-02-11,1213.443
2014-02-12,1219.419
2014-02-13,1215.29
2014-02-14,1219.578
2014-02-17,1219.55
2014-02-18,1218.559
2014-02-19,1226.345
2014-02-20,1220.806
2014-02-21,1227.947
2014-02-24,1217.548
2014-02-25,1212.583
2014-02-26,1214.33
2014-02-27,1224.424
2014-02-28,1225.029
2014-03-03,1220.586
2014-03-04,1221.972
2014-03-05,1224.753
2014-03-06,1222.979
2014-03-07,1230.623
2014-03-10,1220.206
2014-03-11,1226.88
2014-03-12,1212.349
2014-03-13,1203.85
2014-03-14,1187.142
2014-03-17,1186.132
2014-03-18,1193.242
2014-03-19,1193.373
2014-03-20,1180.236
2014-03-21,1187.852
2014-03-24,1192.261
2014-03-25,1185.157
2014-03-26,1176.03
2014-03-27,1178.046
2014-03-28,1187.913
2014-03-31,1191.652
2014-04-01,1201.135
2014-04-02,1216.561
2014-04-03,1223.489
2014-04-04,1219.303
2014-04-07,1212.078
2014-04-08,1211.488
2014-04-09,1217.598
2014-04-10,1219.039
2014-04-11,1212.932
2014-04-14,1211.955
2014-04-15,1209.56
2014-04-16,1212.133
2014-04-17,1222.429
2014-04-18,1222.429
2014-04-21,1222.492
2014-04-22,1224.566
2014-04-23,1226.082
2014-04-24,1235.314
2014-04-25,1221.617
2014-04-28,1209.173
2014-04-29,1205.054
2014-04-30,1198.014
2014-05-01,1197.983
2014-05-02,1195.976
2014-05-05,1199.216
2014-05-06,1199.247
2014-05-07,1184.666
2014-05-08,1181.384
2014-05-09,1175.738
2014-05-12,1184.21
2014-05-13,1188.413
2014-05-14,1193.877
2014-05-15,1199.293
2014-05-16,1187.01
2014-05-19,1184.978
2014-05-20,1184.926
2014-05-21,1182.146
2014-05-22,1187.891
2014-05-23,1194.957
2014-05-26,1198.857
2014-05-27,1202.659
2014-05-28,1205.067
2014-05-29,1207.126
2014-05-30,1209.328
2014-06-02,1209.188
2014-06-03,1218.807
2014-06-04,1221.543
2014-06-05,1220.844
2014-06-06,1225.079
2014-06-09,1226.062
2014-06-10,1225.284
2014-06-11,1223.357
2014-06-12,1228.291
2014-06-13,1229.371
2014-06-16,1227.203
2014-06-17,1223.934
2014-06-18,1220.686
2014-06-19,1219.058
2014-06-20,1216.867
2014-06-23,1199.181
2014-06-24,1204.178
2014-06-25,1200.686
2014-06-26,1211.135
2014-06-27,1215.685
2014-06-30,1218.093
2014-07-01,1218.14
2014-07-02,1225.516
2014-07-03,1234.646
2014-07-04,1234.36
2014-07-07,1239.631
2014-07-08,1237.85
2014-07-09,1231.557
2014-07-10,1232.602
2014-07-11,1228.69
2014-07-14,1225.624
2014-07-15,1229.233
2014-07-16,1231.169
2014-07-17,1229.049
2014-07-18,1224.876
2014-07-21,1226.33
2014-07-22,1228.863
2014-07-23,1236.06
2014-07-24,1239.519
2014-07-25,1239.482
2014-07-28,1239.035
2014-07-29,1243.233
2014-07-30,1240.216
2014-07-31,1243.365
2014-08-01,1234.807
2014-08-04,1235.77
2014-08-05,1238.46
2014-08-06,1234.727
2014-08-07,1231.543
2014-08-08,1228.531
2014-08-11,1240.665
2014-08-12,1245.788
2014-08-13,1249.547
2014-08-14,1249.5
2014-08-15,1257.581
2014-08-18,1257.756
2014-08-19,1262.296
2014-08-20,1262.361
2014-08-21,1262.514
2014-08-22,1262.657
2014-08-25,1259.068
2014-08-26,1257.56
2014-08-27,1251.482
2014-08-28,1243.882
2014-08-29,1251.731
2014-09-01,1254.338
2014-09-02,1259.689
2014-09-03,1265.339
2014-09-04,1268.365
2014-09-05,1269.863
2014-09-08,1267.435
2014-09-09,1267.418
2014-09-10,1261.506
2014-09-11,1258.872
2014-09-12,1249.255
2014-09-15,1243.447
2014-09-16,1238.922
2014-09-17,1242.38
2014-09-18,1235.57
2014-09-19,1239.501
2014-09-22,1230.173
2014-09-23,1227.07
2014-09-24,1230.81
2014-09-25,1228.129
2014-09-26,1221.01
2014-09-29,1189.212
2014-09-30,1178.363
2014-10-01,1178.341
2014-10-02,1178.804
2014-10-03,1180.889
2014-10-06,1202.322
2014-10-07,1212.069
2014-10-08,1208.315
2014-10-09,1210.396
2014-10-10,1194.483
2014-10-13,1187.102
2014-10-14,1185.833
2014-10-15,1182.323
2014-10-16,1170.828
2014-10-17,1168.849
2014-10-20,1175.498
2014-10-21,1176.418
2014-10-22,1189.214
2014-10-23,1185.059
2014-10-24,1182.572
2014-10-27,1171.129
2014-10-28,1177.825
2014-10-29,1186.053
2014-10-30,1183.761
2014-10-31,1194.867
2014-11-03,1200.572
2014-11-04,1204.331
2014-11-05,1201.643
2014-11-06,1202.512
2014-11-07,1196.506
2014-11-10,1204.964
2014-11-11,1207.032
2014-11-12,1215.137
2014-11-13,1220.562
2014-11-14,1225.478
2014-11-17,1222.033
2014-11-18,1213.423
2014-11-19,1210.883
2014-11-20,1210.838
2014-11-21,1218.422
2014-11-24,1224.94
2014-11-25,1223.602
2014-11-26,1224.579
2014-11-27,1222.316
2014-11-28,1224.606
2014-12-01,1208.909
2014-12-02,1206.144
2014-12-03,1203.183
2014-12-04,1205.692
2014-12-05,1202.592
2014-12-08,1195.324
2014-12-09,1175.136
2014-12-10,1188.471
2014-12-11,1183.386
2014-12-12,1188.731
2014-12-15,1185.477
2014-12-16,1178.5
2014-12-17,1171.683
2014-12-18,1170.727
2014-12-19,1172.886
2014-12-22,1174.945
2014-12-23,1184.595
2014-12-24,1185.422
2014-12-25,1185.422
2014-12-26,1185.506
2014-12-29,1186.982
2014-12-30,1185.842
2014-12-31,1194.017
2015-01-01,1194.017
2015-01-02,1202.385
2015-01-05,1208.054
2015-01-06,1209.445
2015-01-07,1209.999
2015-01-08,1209.03
2015-01-09,1216.892
2015-01-12,1203.377
2015-01-13,1206.398
2015-01-14,1203.774
2015-01-15,1202.864
2015-01-16,1194.865
2015-01-19,1173.513
2015-01-20,1183.85
2015-01-21,1187.899
2015-01-22,1185.05
2015-01-23,1192.743
2015-01-26,1197.237
2015-01-27,1201.818
2015-01-28,1208.796
2015-01-29,1213.214
2015-01-30,1211.606
2015-02-02,1209.812
2015-02-03,1214.009
2015-02-04,1219.383
2015-02-05,1216.348
2015-02-06,1214.942
2015-02-09,1211.503
2015-02-10,1209.669
2015-02-11,1211.998
2015-02-12,1209.826
2015-02-13,1221.848
2015-02-16,1226.995
2015-02-17,1232.966
2015-02-18,1240.553
2015-02-19,1240.745
2015-02-20,1240.489
2015-02-23,1235.126
