Date,UNITED KINGDOM IMI IMI (Large+Mid+Small Cap)
2005-11-08,672.364
2005-11-09,670.912
2005-11-10,671.869
2005-11-11,674.097
2005-11-14,674.252
2005-11-15,668.927
2005-11-16,660.869
2005-11-17,666.594
2005-11-18,668.838
2005-11-21,671.217
2005-11-22,670.63
2005-11-23,677.639
2005-11-24,676.217
2005-11-25,674.74
2005-11-28,671.326
2005-11-29,672.076
2005-11-30,670.068
2005-12-01,677.328
2005-12-02,682.784
2005-12-05,683.431
2005-12-06,687.185
2005-12-07,684.255
2005-12-08,690.59
2005-12-09,691.844
2005-12-12,696.828
2005-12-13,696.57
2005-12-14,699.667
2005-12-15,692.899
2005-12-16,700.916
2005-12-19,698.164
2005-12-20,697.97
2005-12-21,694.718
2005-12-22,695.209
2005-12-23,693.649
2005-12-26,693.649
2005-12-27,693.449
2005-12-28,694.478
2005-12-29,696.549
2005-12-30,690.512
2006-01-02,690.512
2006-01-03,707.094
2006-01-04,719.902
2006-01-05,715.167
2006-01-06,726.208
2006-01-09,722.956
2006-01-10,718.297
2006-01-11,722.021
2006-01-12,722.958
2006-01-13,723.549
2006-01-16,725.59
2006-01-17,717.353
2006-01-18,714.641
2006-01-19,718.619
2006-01-20,716.72
2006-01-23,724.13
2006-01-24,720.921
2006-01-25,731.165
2006-01-26,733.293
2006-01-27,735.663
2006-01-30,732.617
2006-01-31,734.286
2006-02-01,740.942
2006-02-02,734.291
2006-02-03,727.887
2006-02-06,725.731
2006-02-07,718.447
2006-02-08,717.435
2006-02-09,726.938
2006-02-10,724.205
2006-02-13,726.569
2006-02-14,720.355
2006-02-15,726.775
2006-02-16,727.501
2006-02-17,732.502
2006-02-20,735.957
2006-02-21,734.47
2006-02-22,735.705
2006-02-23,736.446
2006-02-24,736.414
2006-02-27,736.389
2006-02-28,731.656
2006-03-01,739.217
2006-03-02,735.295
2006-03-03,739.936
2006-03-06,744.759
2006-03-07,732.945
2006-03-08,729.05
2006-03-09,735.092
2006-03-10,736.196
2006-03-13,744.005
2006-03-14,751.259
2006-03-15,753.91
2006-03-16,761.982
2006-03-17,762.393
2006-03-20,762.189
2006-03-21,758.511
2006-03-22,761.726
2006-03-23,754.563
2006-03-24,762.859
2006-03-27,758.476
2006-03-28,754.782
2006-03-29,750.751
2006-03-30,762.219
2006-03-31,751.657
2006-04-03,759.352
2006-04-04,765.311
2006-04-05,767.685
2006-04-06,769.276
2006-04-07,762.244
2006-04-10,767.165
2006-04-11,761.868
2006-04-12,761.468
2006-04-13,765.742
2006-04-14,765.742
2006-04-17,775.009
2006-04-18,778.806
2006-04-19,790.419
2006-04-20,784.489
2006-04-21,793.168
2006-04-24,789.499
2006-04-25,790.727
2006-04-26,793.12
2006-04-27,794.507
2006-04-28,796.213
2006-05-01,802.433
2006-05-02,813.189
2006-05-03,805.181
2006-05-04,812.622
2006-05-05,825.247
2006-05-08,822.249
2006-05-09,829.914
2006-05-10,827.364
2006-05-11,829.179
2006-05-12,815.809
2006-05-15,801.113
2006-05-16,803.231
2006-05-17,780.682
2006-05-18,780.456
2006-05-19,771.322
2006-05-22,756.392
2006-05-23,778.934
2006-05-24,760.057
2006-05-25,773.653
2006-05-26,783.646
2006-05-29,785.273
2006-05-30,777.438
2006-05-31,780.978
2006-06-01,782.779
2006-06-02,793.411
2006-06-05,788.548
2006-06-06,767.578
2006-06-07,771.302
2006-06-08,744.959
2006-06-09,759.508
2006-06-12,754.795
2006-06-13,737.928
2006-06-14,740.936
2006-06-15,758.705
2006-06-16,756.256
2006-06-19,754.731
2006-06-20,760.068
2006-06-21,761.366
2006-06-22,758.522
2006-06-23,755.867
2006-06-26,754.08
2006-06-27,753.245
2006-06-28,753.579
2006-06-29,765.94
2006-06-30,787.697
2006-07-03,792.041
2006-07-04,793.222
2006-07-05,780.426
2006-07-06,789.402
2006-07-07,794.994
2006-07-10,791.344
2006-07-11,786.636
2006-07-12,782.945
2006-07-13,774.356
2006-07-14,763.277
2006-07-17,755.529
2006-07-18,755.186
2006-07-19,774.282
2006-07-20,778.55
2006-07-21,775.089
2006-07-24,785.737
2006-07-25,786.663
2006-07-26,789.996
2006-07-27,804.334
2006-07-28,810.062
2006-07-31,805.318
2006-08-01,799.85
2006-08-02,812.307
2006-08-03,804.28
2006-08-04,820.818
2006-08-07,812.402
2006-08-08,809.991
2006-08-09,817.579
2006-08-10,805.087
2006-08-11,806.64
2006-08-14,811.19
2006-08-15,816.358
2006-08-16,820.934
2006-08-17,818.886
2006-08-18,813.783
2006-08-21,822.685
2006-08-22,817.419
2006-08-23,814.682
2006-08-24,814.85
2006-08-25,814.014
2006-08-28,818.761
2006-08-29,818.329
2006-08-30,829.615
2006-08-31,825.583
2006-09-01,832.44
2006-09-04,838.119
2006-09-05,832.258
2006-09-06,820.442
2006-09-07,807.499
2006-09-08,806.552
2006-09-11,801.143
2006-09-12,812.936
2006-09-13,813.258
2006-09-14,819.327
2006-09-15,814.524
2006-09-18,815.424
2006-09-19,812.278
2006-09-20,818.072
2006-09-21,825.859
2006-09-22,818.69
2006-09-25,814.244
2006-09-26,822.415
2006-09-27,827.272
2006-09-28,826.65
2006-09-29,823.163
2006-10-02,830.319
2006-10-03,829.028
2006-10-04,831.04
2006-10-05,833.616
2006-10-06,830.632
2006-10-09,831.922
2006-10-10,833.48
2006-10-11,834.238
2006-10-12,840.822
2006-10-13,845.056
2006-10-16,849.437
2006-10-17,843.926
2006-10-18,849.086
2006-10-19,853.763
2006-10-20,855.976
2006-10-23,853.311
2006-10-24,855.607
2006-10-25,862.177
2006-10-26,863.825
2006-10-27,864.107
2006-10-30,862.194
2006-10-31,865.311
2006-11-01,868.973
2006-11-02,868.831
2006-11-03,865.613
2006-11-06,874.172
2006-11-07,883.109
2006-11-08,880.575
2006-11-09,878.1
2006-11-10,881.929
2006-11-13,876.758
2006-11-14,871.791
2006-11-15,874.908
2006-11-16,879.059
2006-11-17,872.821
2006-11-20,875.635
2006-11-21,876.592
2006-11-22,878.758
2006-11-23,876.623
2006-11-24,881.228
2006-11-27,873.62
2006-11-28,875.314
2006-11-29,885.514
2006-11-30,889.183
2006-12-01,892.298
2006-12-04,895.641
2006-12-05,897.683
2006-12-06,898.411
2006-12-07,901.403
2006-12-08,905.811
2006-12-11,901.377
2006-12-12,905.937
2006-12-13,911.465
2006-12-14,914.525
2006-12-15,914.017
2006-12-18,909.497
2006-12-19,911.769
2006-12-20,912.45
2006-12-21,909.103
2006-12-22,909.26
2006-12-25,909.26
2006-12-26,907.776
2006-12-27,914.886
2006-12-28,917.02
2006-12-29,913.222
2007-01-01,913.222
2007-01-02,933.344
2007-01-03,924.967
2007-01-04,916.477
2007-01-05,899.427
2007-01-08,899.267
2007-01-09,902.122
2007-01-10,894.412
2007-01-11,906.545
2007-01-12,916.252
2007-01-15,923.296
2007-01-16,913.893
2007-01-17,917.086
2007-01-18,918.51
2007-01-19,923.385
2007-01-22,921.914
2007-01-23,927.244
2007-01-24,929.344
2007-01-25,925.929
2007-01-26,914.901
2007-01-29,915.472
2007-01-30,917.581
2007-01-31,910.564
2007-02-01,928.066
2007-02-02,932.065
2007-02-05,929.818
2007-02-06,938.27
2007-02-07,943.092
2007-02-08,934.032
2007-02-09,934.73
2007-02-12,929.976
2007-02-13,931.46
2007-02-14,946.126
2007-02-15,944.824
2007-02-16,940.915
2007-02-19,943.81
2007-02-20,943.969
2007-02-21,934.964
2007-02-22,938.487
2007-02-23,946.094
2007-02-26,950.665
2007-02-27,928.368
2007-02-28,910.206
2007-03-01,900.837
2007-03-02,895.249
2007-03-05,877.395
2007-03-06,889.06
2007-03-07,898.93
2007-03-08,909.865
2007-03-09,913.368
2007-03-12,910.424
2007-03-13,901.183
2007-03-14,879.472
2007-03-15,900.016
2007-03-16,902.995
2007-03-19,914.013
2007-03-20,923.831
2007-03-21,932.255
2007-03-22,944.809
2007-03-23,945.642
2007-03-26,941.688
2007-03-27,940.261
2007-03-28,936.801
2007-03-29,943.737
2007-03-30,941.081
2007-04-02,950.722
2007-04-03,958.935
2007-04-04,958.405
2007-04-05,960.43
2007-04-06,960.43
2007-04-09,955.584
2007-04-10,964.164
2007-04-11,966.849
2007-04-12,966.776
2007-04-13,974.851
2007-04-16,986.393
2007-04-17,990.532
2007-04-18,984.416
2007-04-19,980.896
2007-04-20,988.311
2007-04-23,986.175
2007-04-24,979.675
2007-04-25,987.263
2007-04-26,981.792
2007-04-27,979.848
2007-04-30,983.088
2007-05-01,978.78
2007-05-02,984.399
2007-05-03,990.556
2007-05-04,1003.12
2007-05-07,1005.059
2007-05-08,994.18
2007-05-09,998.296
2007-05-10,987.888
2007-05-11,992.696
2007-05-14,990.348
2007-05-15,994.456
2007-05-16,993.23
2007-05-17,992.559
2007-05-18,1000.936
2007-05-21,998.005
2007-05-22,996.487
2007-05-23,1006.009
2007-05-24,996.651
2007-05-25,996.307
2007-05-28,996.307
2007-05-29,999.638
2007-05-30,994.964
2007-05-31,1000.0
2007-06-01,1008.698
2007-06-04,1012.465
2007-06-05,1008.579
2007-06-06,991.983
2007-06-07,982.316
2007-06-08,975.31
2007-06-11,983.755
2007-06-12,980.196
2007-06-13,985.285
2007-06-14,997.648
2007-06-15,1013.849
2007-06-18,1011.837
2007-06-19,1006.749
2007-06-20,1009.203
2007-06-21,999.902
2007-06-22,997.543
2007-06-25,1000.742
2007-06-26,997.801
2007-06-27,991.474
2007-06-28,1001.555
2007-06-29,1008.498
2007-07-02,1009.91
2007-07-03,1020.103
2007-07-04,1025.201
2007-07-05,1017.345
2007-07-06,1026.48
2007-07-09,1030.257
2007-07-10,1022.526
2007-07-11,1025.005
2007-07-12,1034.736
2007-07-13,1040.357
2007-07-16,1039.54
2007-07-17,1037.284
2007-07-18,1028.148
2007-07-19,1038.545
2007-07-20,1033.212
2007-07-23,1039.366
2007-07-24,1021.645
2007-07-25,1007.77
2007-07-26,974.608
2007-07-27,961.655
2007-07-30,958.469
2007-07-31,985.72
2007-08-01,969.329
2007-08-02,978.035
2007-08-03,970.319
2007-08-06,959.758
2007-08-07,973.431
2007-08-08,997.601
2007-08-09,973.953
2007-08-10,934.28
2007-08-13,957.528
2007-08-14,940.072
2007-08-15,931.938
2007-08-16,889.417
2007-08-17,920.97
2007-08-20,922.753
2007-08-21,921.844
2007-08-22,944.21
2007-08-23,951.611
2007-08-24,956.956
2007-08-27,959.241
2007-08-28,939.264
2007-08-29,946.484
2007-08-30,959.788
2007-08-31,975.441
2007-09-03,978.083
2007-09-04,984.156
2007-09-05,972.587
2007-09-06,979.293
2007-09-07,962.52
2007-09-10,954.83
2007-09-11,977.784
2007-09-12,982.45
2007-09-13,987.831
2007-09-14,967.395
2007-09-17,945.254
2007-09-18,957.257
2007-09-19,985.763
2007-09-20,987.393
2007-09-21,995.136
2007-09-24,996.436
2007-09-25,982.057
2007-09-26,987.165
2007-09-27,1000.165
2007-09-28,1004.114
2007-10-01,1012.875
2007-10-02,1012.943
2007-10-03,1017.401
2007-10-04,1021.331
2007-10-05,1028.228
2007-10-08,1018.058
2007-10-09,1026.997
2007-10-10,1035.803
2007-10-11,1046.745
2007-10-12,1045.244
2007-10-15,1035.923
2007-10-16,1025.825
2007-10-17,1039.419
2007-10-18,1032.959
2007-10-19,1020.735
2007-10-22,1000.761
2007-10-23,1020.63
2007-10-24,1014.916
2007-10-25,1031.313
2007-10-26,1044.382
2007-10-29,1055.357
2007-10-30,1051.17
2007-10-31,1068.703
2007-11-01,1050.49
2007-11-02,1042.053
2007-11-05,1030.539
2007-11-06,1036.039
2007-11-07,1029.964
2007-11-08,1030.277
2007-11-09,1010.947
2007-11-12,998.495
2007-11-13,1008.67
2007-11-14,1016.643
2007-11-15,994.766
2007-11-16,984.006
2007-11-19,959.459
2007-11-20,980.749
2007-11-21,952.998
2007-11-22,968.255
2007-11-23,982.277
2007-11-26,976.486
2007-11-27,969.999
2007-11-28,997.238
2007-11-29,999.713
2007-11-30,1008.635
2007-12-03,1005.624
2007-12-04,988.038
2007-12-05,1000.116
2007-12-06,997.53
2007-12-07,1010.344
2007-12-10,1019.978
2007-12-11,1012.808
2007-12-12,1019.113
2007-12-13,985.217
2007-12-14,981.951
2007-12-17,960.688
2007-12-18,962.729
2007-12-19,957.1
2007-12-20,956.465
2007-12-21,970.919
2007-12-24,974.076
2007-12-25,974.076
2007-12-26,977.306
2007-12-27,982.713
2007-12-28,982.687
2007-12-31,979.078
2008-01-01,979.078
2008-01-02,968.407
2008-01-03,971.245
2008-01-04,952.499
2008-01-07,949.381
2008-01-08,951.806
2008-01-09,931.266
2008-01-10,922.442
2008-01-11,920.128
2008-01-14,924.432
2008-01-15,902.546
2008-01-16,887.208
2008-01-17,888.03
2008-01-18,877.932
2008-01-21,827.287
2008-01-22,858.617
2008-01-23,835.425
2008-01-24,883.56
2008-01-25,886.817
2008-01-28,877.117
2008-01-29,892.586
2008-01-30,886.984
2008-01-31,891.959
2008-02-01,906.366
2008-02-04,910.076
2008-02-05,880.904
2008-02-06,880.353
2008-02-07,850.774
2008-02-08,860.907
2008-02-11,850.898
2008-02-12,886.317
2008-02-13,883.542
2008-02-14,888.344
2008-02-15,870.265
2008-02-18,888.141
2008-02-19,892.185
2008-02-20,877.907
2008-02-21,892.376
2008-02-22,888.446
2008-02-25,906.206
2008-02-26,921.047
2008-02-27,927.776
2008-02-28,911.388
2008-02-29,898.687
2008-03-03,886.203
2008-03-04,880.682
2008-03-05,899.642
2008-03-06,895.234
2008-03-07,886.68
2008-03-10,876.175
2008-03-11,879.947
2008-03-12,902.629
2008-03-13,893.366
2008-03-14,883.2
2008-03-17,837.836
2008-03-18,875.014
2008-03-19,852.39
2008-03-20,843.021
2008-03-21,843.021
2008-03-24,844.296
2008-03-25,880.505
2008-03-26,877.583
2008-03-27,891.392
2008-03-28,878.859
2008-03-31,879.981
2008-04-01,898.206
2008-04-02,909.816
2008-04-03,910.842
2008-04-04,917.908
2008-04-07,925.436
2008-04-08,910.616
2008-04-09,912.649
2008-04-10,911.671
2008-04-11,898.261
2008-04-14,894.146
2008-04-15,895.079
2008-04-16,922.676
2008-04-17,918.465
2008-04-18,935.832
2008-04-21,926.67
2008-04-22,929.572
2008-04-23,930.644
2008-04-24,921.318
2008-04-25,935.126
2008-04-28,938.916
2008-04-29,926.798
2008-04-30,932.772
2008-05-01,929.5
2008-05-02,948.67
2008-05-05,945.862
2008-05-06,949.778
2008-05-07,945.724
2008-05-08,951.194
2008-05-09,936.347
2008-05-12,946.696
2008-05-13,936.757
2008-05-14,935.384
2008-05-15,942.893
2008-05-16,954.576
2008-05-19,962.738
2008-05-20,944.424
2008-05-21,943.745
2008-05-22,949.837
2008-05-23,936.329
2008-05-26,936.4
2008-05-27,928.32
2008-05-28,933.137
2008-05-29,931.329
2008-05-30,928.666
2008-06-02,915.203
2008-06-03,923.768
2008-06-04,907.825
2008-06-05,912.16
2008-06-06,905.45
2008-06-09,903.637
2008-06-10,884.756
2008-06-11,873.569
2008-06-12,875.993
2008-06-13,878.211
2008-06-16,885.574
2008-06-17,890.575
2008-06-18,877.09
2008-06-19,875.132
2008-06-20,864.269
2008-06-23,863.083
2008-06-24,862.51
2008-06-25,867.176
2008-06-26,854.272
2008-06-27,856.945
2008-06-30,869.949
2008-07-01,847.803
2008-07-02,837.971
2008-07-03,840.611
2008-07-04,830.395
2008-07-07,839.483
2008-07-08,829.039
2008-07-09,845.981
2008-07-10,827.742
2008-07-11,810.026
2008-07-14,817.637
2008-07-15,803.493
2008-07-16,798.814
2008-07-17,825.306
2008-07-18,836.551
2008-07-21,841.187
2008-07-22,835.013
2008-07-23,849.52
2008-07-24,829.806
2008-07-25,829.051
2008-07-28,823.523
2008-07-29,820.098
2008-07-30,835.281
2008-07-31,834.373
2008-08-01,823.647
2008-08-04,815.501
2008-08-05,832.238
2008-08-06,837.037
2008-08-07,832.802
2008-08-08,823.37
2008-08-11,833.092
2008-08-12,824.118
2008-08-13,796.494
2008-08-14,807.413
2008-08-15,797.634
2008-08-18,797.409
2008-08-19,776.675
2008-08-20,784.044
2008-08-21,791.524
2008-08-22,803.971
2008-08-25,801.614
2008-08-26,790.795
2008-08-27,798.096
2008-08-28,804.712
2008-08-29,807.963
2008-09-01,792.897
2008-09-02,790.771
2008-09-03,770.756
2008-09-04,750.006
2008-09-05,731.046
2008-09-08,757.681
2008-09-09,752.802
2008-09-10,741.864
2008-09-11,732.906
2008-09-12,760.656
2008-09-15,734.819
2008-09-16,701.858
2008-09-17,695.673
2008-09-18,701.048
2008-09-19,767.076
2008-09-22,760.109
2008-09-23,748.765
2008-09-24,742.289
2008-09-25,753.53
2008-09-26,736.349
2008-09-29,684.118
2008-09-30,685.199
2008-10-01,688.153
2008-10-02,673.016
2008-10-03,693.338
2008-10-06,625.484
2008-10-07,635.804
2008-10-08,595.667
2008-10-09,585.844
2008-10-10,529.824
2008-10-13,583.587
2008-10-14,605.321
2008-10-15,560.737
2008-10-16,523.514
2008-10-17,548.058
2008-10-20,571.33
2008-10-21,559.594
2008-10-22,516.326
2008-10-23,516.207
2008-10-24,478.916
2008-10-27,463.959
2008-10-28,475.779
2008-10-29,536.423
2008-10-30,542.793
2008-10-31,549.705
2008-11-03,547.873
2008-11-04,580.489
2008-11-05,572.034
2008-11-06,531.609
2008-11-07,538.091
2008-11-10,540.497
2008-11-11,512.011
2008-11-12,492.18
2008-11-13,482.202
2008-11-14,489.262
2008-11-17,482.395
2008-11-18,491.075
2008-11-19,471.522
2008-11-20,447.076
2008-11-21,437.193
2008-11-24,487.56
2008-11-25,496.554
2008-11-26,498.195
2008-11-27,508.04
2008-11-28,513.039
2008-12-01,471.078
2008-12-02,480.437
2008-12-03,481.52
2008-12-04,476.25
2008-12-05,460.074
2008-12-08,497.537
2008-12-09,505.358
2008-12-10,505.388
2008-12-11,512.109
2008-12-12,499.013
2008-12-15,513.576
2008-12-16,514.81
2008-12-17,521.535
2008-12-18,519.898
2008-12-19,500.512
2008-12-22,490.048
2008-12-23,489.796
2008-12-24,486.896
2008-12-25,486.896
2008-12-26,486.483
2008-12-29,492.45
2008-12-30,496.271
2008-12-31,498.432
2009-01-01,498.432
2009-01-02,517.743
2009-01-05,523.025
2009-01-06,534.657
2009-01-07,536.869
2009-01-08,537.357
2009-01-09,532.053
2009-01-12,516.459
2009-01-13,502.891
2009-01-14,478.422
2009-01-15,471.454
2009-01-16,483.125
2009-01-19,468.633
2009-01-20,448.21
2009-01-21,438.018
2009-01-22,437.675
2009-01-23,434.53
2009-01-26,459.724
2009-01-27,465.961
2009-01-28,482.211
2009-01-29,470.649
2009-01-30,469.727
2009-02-02,452.886
2009-02-03,468.433
2009-02-04,483.933
2009-02-05,487.325
2009-02-06,498.654
2009-02-09,507.065
2009-02-10,488.397
2009-02-11,479.616
2009-02-12,473.041
2009-02-13,477.772
2009-02-16,465.383
2009-02-17,454.041
2009-02-18,450.076
2009-02-19,454.796
2009-02-20,440.556
2009-02-23,443.085
2009-02-24,435.404
2009-02-25,434.517
2009-02-26,445.901
2009-02-27,433.253
2009-03-02,403.78
2009-03-03,393.256
2009-03-04,410.311
2009-03-05,397.918
2009-03-06,398.11
2009-03-09,387.934
2009-03-10,408.762
2009-03-11,405.704
2009-03-12,408.757
2009-03-13,418.433
2009-03-16,433.953
2009-03-17,430.843
2009-03-18,424.58
2009-03-19,445.214
2009-03-20,443.579
2009-03-23,457.978
2009-03-24,460.965
2009-03-25,455.481
2009-03-26,455.341
2009-03-27,446.993
2009-03-30,428.032
2009-03-31,450.187
2009-04-01,455.934
2009-04-02,487.498
2009-04-03,480.553
2009-04-06,476.336
2009-04-07,466.912
2009-04-08,463.138
2009-04-09,471.827
2009-04-10,471.827
2009-04-13,476.253
2009-04-14,481.543
2009-04-15,482.101
2009-04-16,489.773
2009-04-17,491.458
2009-04-20,469.908
2009-04-21,471.823
2009-04-22,475.39
2009-04-23,476.631
2009-04-24,496.048
2009-04-27,494.839
2009-04-28,486.247
2009-04-29,502.135
2009-04-30,511.173
2009-05-01,513.013
2009-05-04,516.88
2009-05-05,532.889
2009-05-06,539.51
2009-05-07,538.854
2009-05-08,546.632
2009-05-11,543.964
2009-05-12,548.585
2009-05-13,533.036
2009-05-14,536.217
2009-05-15,539.107
2009-05-18,552.714
2009-05-19,564.703
2009-05-20,570.323
2009-05-21,556.933
2009-05-22,565.106
2009-05-25,565.871
2009-05-26,572.454
2009-05-27,577.057
2009-05-28,570.707
2009-05-29,580.326
2009-06-01,603.227
2009-06-02,604.595
2009-06-03,588.389
2009-06-04,582.344
2009-06-05,581.723
2009-06-08,576.367
2009-06-09,586.879
2009-06-10,594.3
2009-06-11,603.682
2009-06-12,598.515
2009-06-15,578.809
2009-06-16,582.609
2009-06-17,570.577
2009-06-18,572.275
2009-06-19,583.93
2009-06-22,567.8
2009-06-23,564.389
2009-06-24,577.602
2009-06-25,567.754
2009-06-26,574.554
2009-06-29,582.793
2009-06-30,574.142
2009-07-01,586.546
2009-07-02,568.895
2009-07-03,568.217
2009-07-06,557.734
2009-07-07,556.352
2009-07-08,546.652
2009-07-09,553.967
2009-07-10,548.89
2009-07-13,555.203
2009-07-14,566.255
2009-07-15,585.745
2009-07-16,587.978
2009-07-17,587.32
2009-07-20,600.072
2009-07-21,604.563
2009-07-22,605.804
2009-07-23,617.97
2009-07-24,616.214
2009-07-27,619.965
2009-07-28,610.935
2009-07-29,611.692
2009-07-30,626.079
2009-07-31,627.311
2009-08-03,650.982
2009-08-04,649.424
2009-08-05,650.568
2009-08-06,650.918
2009-08-07,651.563
2009-08-10,645.039
2009-08-11,636.627
2009-08-12,645.153
2009-08-13,653.272
2009-08-14,646.358
2009-08-17,627.452
2009-08-18,641.477
2009-08-19,642.1
2009-08-20,651.042
2009-08-21,664.627
2009-08-24,667.489
2009-08-25,668.84
2009-08-26,658.744
2009-08-27,654.014
2009-08-28,665.279
2009-08-31,664.749
2009-09-01,649.568
2009-09-02,649.78
2009-09-03,651.357
2009-09-04,659.464
2009-09-07,672.261
2009-09-08,682.624
2009-09-09,691.024
2009-09-10,693.418
2009-09-11,698.281
2009-09-14,694.75
2009-09-15,690.176
2009-09-16,704.288
2009-09-17,711.25
2009-09-18,701.462
2009-09-21,691.267
2009-09-22,700.632
2009-09-23,702.28
2009-09-24,679.058
2009-09-25,673.786
2009-09-28,681.67
2009-09-29,683.82
2009-09-30,682.92
2009-10-01,671.964
2009-10-02,659.526
2009-10-05,666.371
2009-10-06,680.828
2009-10-07,676.866
2009-10-08,691.382
2009-10-09,685.125
2009-10-12,685.185
2009-10-13,680.683
2009-10-14,698.463
2009-10-15,707.733
2009-10-16,706.898
2009-10-19,720.701
2009-10-20,718.063
2009-10-21,727.231
2009-10-22,718.201
2009-10-23,712.186
2009-10-26,705.244
2009-10-27,705.403
2009-10-28,690.037
2009-10-29,705.761
2009-10-30,690.845
2009-11-02,693.701
2009-11-03,684.924
2009-11-04,704.298
2009-11-05,707.67
2009-11-06,710.57
2009-11-09,728.84
2009-11-10,726.812
2009-11-11,726.494
2009-11-12,726.802
2009-11-13,735.641
2009-11-16,751.839
2009-11-17,747.35
2009-11-18,746.776
2009-11-19,729.742
2009-11-20,722.346
2009-11-23,740.38
2009-11-24,734.244
2009-11-25,742.252
2009-11-26,711.776
2009-11-27,719.299
2009-11-30,707.907
2009-12-01,734.023
2009-12-02,737.866
2009-12-03,732.806
2009-12-04,732.116
2009-12-07,725.71
2009-12-08,708.18
2009-12-09,701.277
2009-12-10,708.105
2009-12-11,709.512
2009-12-14,717.696
2009-12-15,713.952
2009-12-16,725.024
2009-12-17,700.172
2009-12-18,695.383
2009-12-21,707.289
2009-12-22,705.847
2009-12-23,712.844
2009-12-24,714.636
2009-12-25,714.636
2009-12-28,717.911
2009-12-29,721.157
2009-12-30,718.47
2009-12-31,726.42
2010-01-01,726.42
2010-01-04,737.296
2010-01-05,736.325
2010-01-06,735.977
2010-01-07,733.106
2010-01-08,735.617
2010-01-11,746.166
2010-01-12,741.505
2010-01-13,741.634
2010-01-14,746.896
2010-01-15,738.769
2010-01-18,747.287
2010-01-19,751.139
2010-01-20,735.526
2010-01-21,720.391
2010-01-22,713.364
2010-01-25,711.72
2010-01-26,711.145
2010-01-27,705.542
2010-01-28,694.364
2010-01-29,694.804
2010-02-01,697.012
2010-02-02,705.398
2010-02-03,700.549
2010-02-04,679.156
2010-02-05,662.499
2010-02-08,665.504
2010-02-09,666.164
2010-02-10,669.451
2010-02-11,674.077
2010-02-12,672.778
2010-02-15,676.32
2010-02-16,687.09
2010-02-17,694.941
2010-02-18,697.301
2010-02-19,691.5
2010-02-22,694.338
2010-02-23,687.773
2010-02-24,691.249
2010-02-25,674.146
2010-02-26,682.35
2010-03-01,676.044
2010-03-02,685.049
2010-03-03,697.586
2010-03-04,696.844
2010-03-05,707.997
2010-03-08,707.435
2010-03-09,702.947
2010-03-10,708.157
2010-03-11,709.024
2010-03-12,716.928
2010-03-15,706.599
2010-03-16,717.022
2010-03-17,725.962
2010-03-18,723.404
2010-03-19,713.392
2010-03-22,715.106
2010-03-23,718.46
2010-03-24,712.211
2010-03-25,717.179
2010-03-26,715.719
2010-03-29,720.011
2010-03-30,721.501
2010-03-31,725.167
2010-04-01,739.011
2010-04-02,739.011
2010-04-05,739.543
2010-04-06,740.093
2010-04-07,738.495
2010-04-08,734.736
2010-04-09,747.224
2010-04-12,750.006
2010-04-13,746.595
2010-04-14,756.092
2010-04-15,761.77
2010-04-16,747.284
2010-04-19,739.926
2010-04-20,749.683
2010-04-21,745.333
2010-04-22,737.605
2010-04-23,743.958
2010-04-26,753.482
2010-04-27,728.683
2010-04-28,719.532
2010-04-29,727.127
2010-04-30,721.197
2010-05-03,717.451
2010-05-04,694.467
2010-05-05,687.497
2010-05-06,671.206
2010-05-07,639.862
2010-05-10,686.634
2010-05-11,675.103
2010-05-12,681.988
2010-05-13,679.794
2010-05-14,653.621
2010-05-17,647.381
2010-05-18,652.871
2010-05-19,631.835
2010-05-20,618.326
2010-05-21,622.912
2010-05-24,622.503
2010-05-25,603.141
2010-05-26,618.971
2010-05-27,640.105
2010-05-28,638.598
2010-05-31,641.734
2010-06-01,646.422
2010-06-02,641.309
2010-06-03,651.269
2010-06-04,637.722
2010-06-07,627.869
2010-06-08,616.917
2010-06-09,633.878
2010-06-10,643.068
2010-06-11,642.089
2010-06-14,657.642
2010-06-15,661.174
2010-06-16,664.39
2010-06-17,664.131
2010-06-18,664.018
2010-06-21,670.393
2010-06-22,663.154
2010-06-23,659.696
2010-06-24,652.958
2010-06-25,646.402
2010-06-28,655.096
2010-06-29,632.781
2010-06-30,629.38
2010-07-01,621.524
2010-07-02,629.384
2010-07-05,624.741
2010-07-06,647.128
2010-07-07,652.68
2010-07-08,662.616
2010-07-09,663.824
2010-07-12,666.338
2010-07-13,683.811
2010-07-14,685.87
2010-07-15,685.576
2010-07-16,677.559
2010-07-19,670.095
2010-07-20,669.876
2010-07-21,678.7
2010-07-22,693.547
2010-07-23,700.79
2010-07-26,708.836
2010-07-27,714.129
2010-07-28,711.489
2010-07-29,711.09
2010-07-30,705.704
2010-08-02,734.754
2010-08-03,737.25
2010-08-04,733.815
2010-08-05,729.897
2010-08-06,731.756
2010-08-09,741.558
2010-08-10,726.334
2010-08-11,706.091
2010-08-12,704.228
2010-08-13,705.405
2010-08-16,709.335
2010-08-17,714.939
2010-08-18,710.752
2010-08-19,701.312
2010-08-20,693.222
2010-08-23,698.227
2010-08-24,685.594
2010-08-25,678.4
2010-08-26,691.127
2010-08-27,692.603
2010-08-30,692.67
2010-08-31,691.105
2010-09-01,713.762
2010-09-02,712.317
2010-09-03,721.192
2010-09-06,721.518
2010-09-07,712.448
2010-09-08,724.513
