Date,HONG KONG Standard (Large+Mid Cap)
2005-06-15,21607.537
2005-06-16,21540.829
2005-06-17,21716.101
2005-06-20,21734.793
2005-06-21,21791.133
2005-06-22,22058.444
2005-06-23,22108.635
2005-06-24,22204.92
2005-06-27,22181.871
2005-06-28,22255.037
2005-06-29,22280.228
2005-06-30,22252.624
2005-07-01,22255.057
2005-07-04,22254.797
2005-07-05,22155.58
2005-07-06,22199.638
2005-07-07,22090.006
2005-07-08,22039.487
2005-07-11,22283.889
2005-07-12,22299.592
2005-07-13,22555.558
2005-07-14,22885.554
2005-07-15,23007.046
2005-07-18,23238.324
2005-07-19,23156.184
2005-07-20,23253.085
2005-07-21,23196.378
2005-07-22,23473.021
2005-07-25,23446.867
2005-07-26,23336.602
2005-07-27,23430.949
2005-07-28,23483.246
2005-07-29,23529.286
2005-08-01,23631.453
2005-08-02,23829.534
2005-08-03,23901.308
2005-08-04,23893.529
2005-08-05,23765.136
2005-08-08,23754.083
2005-08-09,23589.202
2005-08-10,23843.192
2005-08-11,23922.884
2005-08-12,23886.142
2005-08-15,23901.412
2005-08-16,23894.405
2005-08-17,24036.787
2005-08-18,23619.545
2005-08-19,23471.42
2005-08-22,23638.597
2005-08-23,23269.609
2005-08-24,23137.97
2005-08-25,23134.696
2005-08-26,23303.097
2005-08-29,23128.815
2005-08-30,23266.534
2005-08-31,23283.237
2005-09-01,23669.744
2005-09-02,23803.222
2005-09-05,23806.921
2005-09-06,23755.764
2005-09-07,23825.067
2005-09-08,23781.062
2005-09-09,23815.304
2005-09-12,23871.931
2005-09-13,23725.053
2005-09-14,23727.496
2005-09-15,23635.419
2005-09-16,23492.595
2005-09-19,23489.871
2005-09-20,23740.584
2005-09-21,23690.128
2005-09-22,23616.2
2005-09-23,23560.171
2005-09-26,23761.74
2005-09-27,23670.599
2005-09-28,23764.009
2005-09-29,23983.985
2005-09-30,24018.053
2005-10-03,24058.06
2005-10-04,24088.89
2005-10-05,23803.733
2005-10-06,23374.816
2005-10-07,23393.059
2005-10-10,23388.666
2005-10-11,23384.898
2005-10-12,22959.508
2005-10-13,23014.797
2005-10-14,22857.803
2005-10-17,22891.154
2005-10-18,22981.718
2005-10-19,22664.496
2005-10-20,22637.937
2005-10-21,22758.417
2005-10-24,22577.239
2005-10-25,22576.15
2005-10-26,22565.86
2005-10-27,22388.939
2005-10-28,22197.833
2005-10-31,22452.929
2005-11-01,22814.216
2005-11-02,22838.988
2005-11-03,22896.979
2005-11-04,22776.539
2005-11-07,22453.787
2005-11-08,22430.829
2005-11-09,22594.532
2005-11-10,22627.749
2005-11-11,22818.875
2005-11-14,22610.237
2005-11-15,22573.145
2005-11-16,22514.09
2005-11-17,22697.867
2005-11-18,22894.169
2005-11-21,22867.877
2005-11-22,22834.725
2005-11-23,23240.345
2005-11-24,23345.053
2005-11-25,23331.082
2005-11-28,23373.755
2005-11-29,23255.666
2005-11-30,23080.539
2005-12-01,23210.254
2005-12-02,23313.148
2005-12-05,23281.443
2005-12-06,23117.204
2005-12-07,23276.094
2005-12-08,22976.285
2005-12-09,23095.337
2005-12-12,23179.661
2005-12-13,23100.572
2005-12-14,23187.315
2005-12-15,23318.792
2005-12-16,23217.568
2005-12-19,23458.313
2005-12-20,23423.415
2005-12-21,23505.349
2005-12-22,23492.83
2005-12-23,23576.291
2005-12-26,23576.291
2005-12-27,23577.203
2005-12-28,23505.65
2005-12-29,23495.719
2005-12-30,23301.057
2006-01-02,23301.057
2006-01-03,23335.799
2006-01-04,23682.173
2006-01-05,23772.429
2006-01-06,23914.453
2006-01-09,24255.691
2006-01-10,24284.524
2006-01-11,24330.979
2006-01-12,24423.585
2006-01-13,24489.389
2006-01-16,24409.715
2006-01-17,24174.204
2006-01-18,24108.553
2006-01-19,24373.675
2006-01-20,24285.058
2006-01-23,24030.944
2006-01-24,24225.031
2006-01-25,24263.116
2006-01-26,24244.754
2006-01-27,24572.217
2006-01-30,24570.316
2006-01-31,24570.0
2006-02-01,24484.274
2006-02-02,24424.22
2006-02-03,24048.142
2006-02-06,24160.336
2006-02-07,24181.518
2006-02-08,24016.897
2006-02-09,24079.978
2006-02-10,24065.116
2006-02-13,23960.406
2006-02-14,24115.388
2006-02-15,24118.801
2006-02-16,24169.352
2006-02-17,24139.339
2006-02-20,24350.756
2006-02-21,24334.181
2006-02-22,24283.296
2006-02-23,24576.402
2006-02-24,24600.106
2006-02-27,24732.231
2006-02-28,24613.816
2006-03-01,24609.146
2006-03-02,24728.027
2006-03-03,24672.578
2006-03-06,24632.792
2006-03-07,24274.443
2006-03-08,24141.116
2006-03-09,24180.704
2006-03-10,24139.823
2006-03-13,24310.198
2006-03-14,24252.713
2006-03-15,24558.106
2006-03-16,24634.093
2006-03-17,24755.997
2006-03-20,24855.822
2006-03-21,24876.423
2006-03-22,24602.271
2006-03-23,24782.035
2006-03-24,24833.47
2006-03-27,25071.632
2006-03-28,25052.738
2006-03-29,24919.54
2006-03-30,25027.661
2006-03-31,24953.947
2006-04-03,25283.6
2006-04-04,25333.633
2006-04-05,25334.286
2006-04-06,25886.039
2006-04-07,25933.688
2006-04-10,25955.044
2006-04-11,25908.799
2006-04-12,25708.495
2006-04-13,25851.42
2006-04-14,25851.42
2006-04-17,25852.587
2006-04-18,26044.193
2006-04-19,26285.528
2006-04-20,26495.415
2006-04-21,26570.306
2006-04-24,26379.787
2006-04-25,26155.576
2006-04-26,26207.572
2006-04-27,26344.315
2006-04-28,26355.103
2006-05-01,26356.293
2006-05-02,26696.234
2006-05-03,26936.101
2006-05-04,26902.323
2006-05-05,26903.538
2006-05-08,27158.537
2006-05-09,26868.205
2006-05-10,26640.981
2006-05-11,26790.064
2006-05-12,26550.233
2006-05-15,25969.456
2006-05-16,25802.198
2006-05-17,26004.041
2006-05-18,25552.017
2006-05-19,25566.558
2006-05-22,25000.805
2006-05-23,24936.245
2006-05-24,24918.508
2006-05-25,24703.228
2006-05-26,25049.744
2006-05-29,25037.122
2006-05-30,24871.02
2006-05-31,24870.86
2006-06-01,24645.323
2006-06-02,24835.996
2006-06-05,24977.187
2006-06-06,24999.632
2006-06-07,24668.914
2006-06-08,24060.649
2006-06-09,24203.288
2006-06-12,24171.453
2006-06-13,23557.484
2006-06-14,23437.461
2006-06-15,23714.932
2006-06-16,24258.622
2006-06-19,24101.729
2006-06-20,23914.325
2006-06-21,23901.397
2006-06-22,24205.724
2006-06-23,24186.732
2006-06-26,24199.344
2006-06-27,24129.358
2006-06-28,24011.279
2006-06-29,24308.22
2006-06-30,24937.419
2006-07-03,25045.865
2006-07-04,25094.948
2006-07-05,24900.944
2006-07-06,25093.378
2006-07-07,25070.976
2006-07-10,25146.46
2006-07-11,24964.45
2006-07-12,24986.601
2006-07-13,24755.011
2006-07-14,24534.452
2006-07-17,24329.41
2006-07-18,24378.815
2006-07-19,24339.182
2006-07-20,24825.418
2006-07-21,24793.455
2006-07-24,24801.944
2006-07-25,24910.436
2006-07-26,25021.15
2006-07-27,25312.992
2006-07-28,25275.569
2006-07-31,25370.701
2006-08-01,25358.27
2006-08-02,25546.045
2006-08-03,25565.061
2006-08-04,25251.374
2006-08-07,25278.354
2006-08-08,25361.587
2006-08-09,25688.133
2006-08-10,25518.572
2006-08-11,25635.035
2006-08-14,25757.302
2006-08-15,25792.422
2006-08-16,26122.212
2006-08-17,26155.687
2006-08-18,26220.692
2006-08-21,25882.141
2006-08-22,26035.415
2006-08-23,25960.646
2006-08-24,25679.298
2006-08-25,25651.532
2006-08-28,25510.719
2006-08-29,25714.565
2006-08-30,26004.212
2006-08-31,26268.416
2006-09-01,26409.984
2006-09-04,26553.042
2006-09-05,26426.242
2006-09-06,26256.806
2006-09-07,26124.451
2006-09-08,26244.633
2006-09-11,25937.557
2006-09-12,26064.685
2006-09-13,26289.175
2006-09-14,26310.009
2006-09-15,26440.929
2006-09-18,26713.889
2006-09-19,26752.701
2006-09-20,26794.822
2006-09-21,26901.344
2006-09-22,26753.29
2006-09-25,26610.546
2006-09-26,26386.157
2006-09-27,26583.974
2006-09-28,26565.568
2006-09-29,26518.249
2006-10-02,26518.079
2006-10-03,26600.768
2006-10-04,26600.969
2006-10-05,26916.777
2006-10-06,26941.989
2006-10-09,26692.325
2006-10-10,26816.515
2006-10-11,26784.246
2006-10-12,26808.535
2006-10-13,26903.264
2006-10-16,26897.279
2006-10-17,26836.485
2006-10-18,26856.089
2006-10-19,26818.631
2006-10-20,27059.813
2006-10-23,27015.461
2006-10-24,27082.952
2006-10-25,27019.548
2006-10-26,27145.929
2006-10-27,27076.02
2006-10-30,27087.511
2006-10-31,27014.746
2006-11-01,27184.271
2006-11-02,27425.658
2006-11-03,27494.462
2006-11-06,27601.072
2006-11-07,27818.85
2006-11-08,27750.141
2006-11-09,27822.902
2006-11-10,27838.422
2006-11-13,27758.63
2006-11-14,27817.116
2006-11-15,28148.87
2006-11-16,28247.237
2006-11-17,28422.233
2006-11-20,28158.545
2006-11-21,28338.984
2006-11-22,28736.33
2006-11-23,28705.205
2006-11-24,28701.649
2006-11-27,28759.77
2006-11-28,28021.666
2006-11-29,28226.717
2006-11-30,28572.035
2006-12-01,28251.156
2006-12-04,28504.808
2006-12-05,28817.128
2006-12-06,29071.183
2006-12-07,28860.816
2006-12-08,28796.524
2006-12-11,29010.284
2006-12-12,28862.934
2006-12-13,28692.925
2006-12-14,29136.145
2006-12-15,29578.998
2006-12-18,29598.142
2006-12-19,29257.758
2006-12-20,29569.625
2006-12-21,29514.112
2006-12-22,29600.259
2006-12-25,29600.259
2006-12-26,29593.029
2006-12-27,29787.875
2006-12-28,30192.132
2006-12-29,30373.11
2007-01-01,30373.11
2007-01-02,30822.596
2007-01-03,30675.009
2007-01-04,30140.891
2007-01-05,30606.575
2007-01-08,30770.57
2007-01-09,30828.155
2007-01-10,30358.253
2007-01-11,30296.371
2007-01-12,30649.8
2007-01-15,31311.971
2007-01-16,31239.505
2007-01-17,31369.734
2007-01-18,31536.857
2007-01-19,31646.912
2007-01-22,32158.284
2007-01-23,31923.42
2007-01-24,31655.723
2007-01-25,31354.064
2007-01-26,31005.214
2007-01-29,31052.218
2007-01-30,31256.239
2007-01-31,30859.695
2007-02-01,31370.212
2007-02-02,31790.399
2007-02-05,31656.197
2007-02-06,31892.76
2007-02-07,31882.204
2007-02-08,32022.658
2007-02-09,32030.269
2007-02-12,31994.884
2007-02-13,31211.984
2007-02-14,31352.295
2007-02-15,31773.762
2007-02-16,31844.305
2007-02-19,31845.528
2007-02-20,31842.675
2007-02-21,31711.793
2007-02-22,31920.637
2007-02-23,31793.23
2007-02-26,31606.463
2007-02-27,31022.166
2007-02-28,30066.093
2007-03-01,29614.292
2007-03-02,29703.992
2007-03-05,28528.824
2007-03-06,29089.381
2007-03-07,29155.581
2007-03-08,29585.48
2007-03-09,29869.741
2007-03-12,30115.853
2007-03-13,30038.126
2007-03-14,29210.006
2007-03-15,29381.168
2007-03-16,29204.518
2007-03-19,29617.401
2007-03-20,29733.183
2007-03-21,30072.706
2007-03-22,30441.005
2007-03-23,30434.579
2007-03-26,30535.161
2007-03-27,30436.515
2007-03-28,30217.49
2007-03-29,30548.384
2007-03-30,30535.432
2007-04-02,30645.338
2007-04-03,31084.206
2007-04-04,31478.261
2007-04-05,31478.261
2007-04-06,31478.261
2007-04-09,31472.624
2007-04-10,31685.43
2007-04-11,31723.451
2007-04-12,31554.03
2007-04-13,31336.434
2007-04-16,31709.521
2007-04-17,31682.383
2007-04-18,31549.32
2007-04-19,30998.787
2007-04-20,31342.363
2007-04-23,31548.612
2007-04-24,31531.449
2007-04-25,31534.578
2007-04-26,31734.492
2007-04-27,31577.298
2007-04-30,31241.296
2007-05-01,31236.503
2007-05-02,31552.051
2007-05-03,32000.908
2007-05-04,32349.172
2007-05-07,32346.743
2007-05-08,32062.466
2007-05-09,32356.886
2007-05-10,32264.321
2007-05-11,31858.012
2007-05-14,32381.902
2007-05-15,32194.849
2007-05-16,32348.473
2007-05-17,32542.053
2007-05-18,32231.771
2007-05-21,32235.041
2007-05-22,32079.294
2007-05-23,32025.475
2007-05-24,32024.452
2007-05-25,31684.828
2007-05-28,31690.838
2007-05-29,31650.809
2007-05-30,31493.749
2007-05-31,31845.937
2007-06-01,31835.605
2007-06-04,32030.652
2007-06-05,32144.395
2007-06-06,32061.15
2007-06-07,31996.612
2007-06-08,31462.098
2007-06-11,31580.656
2007-06-12,31480.362
2007-06-13,31412.143
2007-06-14,31748.307
2007-06-15,31822.638
2007-06-18,32198.619
2007-06-19,32199.443
2007-06-20,32263.022
2007-06-21,32506.844
2007-06-22,32320.667
2007-06-25,32094.642
2007-06-26,32144.163
2007-06-27,32126.681
2007-06-28,32409.121
2007-06-29,32297.609
2007-07-02,32307.32
2007-07-03,32746.661
2007-07-04,32978.044
2007-07-05,33144.671
2007-07-06,33794.635
2007-07-09,34313.974
2007-07-10,34220.101
2007-07-11,33837.975
2007-07-12,33988.39
2007-07-13,34330.924
2007-07-16,34059.562
2007-07-17,34205.633
2007-07-18,33989.802
2007-07-19,34344.208
2007-07-20,34716.112
2007-07-23,34797.942
2007-07-24,35065.455
2007-07-25,35030.556
2007-07-26,34812.082
2007-07-27,33855.287
2007-07-30,33976.969
2007-07-31,34552.461
2007-08-01,33562.998
2007-08-02,33400.4
2007-08-03,33368.598
2007-08-06,32589.205
2007-08-07,32652.633
2007-08-08,33500.682
2007-08-09,33442.857
2007-08-10,32717.614
2007-08-13,32758.768
2007-08-14,32897.884
2007-08-15,31977.845
2007-08-16,30992.764
2007-08-17,30377.207
2007-08-20,31742.03
2007-08-21,32057.357
2007-08-22,32907.439
2007-08-23,33735.593
2007-08-24,33494.294
2007-08-27,34198.153
2007-08-28,33904.011
2007-08-29,33279.639
2007-08-30,33998.613
2007-08-31,34718.31
2007-09-03,34721.891
2007-09-04,34883.292
2007-09-05,35435.239
2007-09-06,35457.976
2007-09-07,35598.818
2007-09-10,35942.252
2007-09-11,35946.108
2007-09-12,36807.64
2007-09-13,37206.47
2007-09-14,37730.185
2007-09-17,37045.732
2007-09-18,36936.497
2007-09-19,38337.871
2007-09-20,38466.993
2007-09-21,38734.222
2007-09-24,39448.615
2007-09-25,39196.534
2007-09-26,39206.374
2007-09-27,39951.4
2007-09-28,40030.338
2007-10-01,40024.929
2007-10-02,41179.944
2007-10-03,39928.719
2007-10-04,39132.742
2007-10-05,40318.551
2007-10-08,40263.328
2007-10-09,41063.481
2007-10-10,41299.265
2007-10-11,41792.229
2007-10-12,41534.65
2007-10-15,41773.62
2007-10-16,40857.263
2007-10-17,41129.634
2007-10-18,41391.112
2007-10-19,41390.311
2007-10-22,40193.299
2007-10-23,41065.714
2007-10-24,41074.702
2007-10-25,42104.077
2007-10-26,43529.126
2007-10-29,45395.946
2007-10-30,44978.703
2007-10-31,44424.537
2007-11-01,44650.971
2007-11-02,43228.396
2007-11-05,41584.169
2007-11-06,42636.742
2007-11-07,43219.62
2007-11-08,42225.511
2007-11-09,42326.781
2007-11-12,41353.638
2007-11-13,41587.065
2007-11-14,42828.09
2007-11-15,42268.507
2007-11-16,40757.104
2007-11-19,40815.071
2007-11-20,40798.24
2007-11-21,39353.185
2007-11-22,38400.858
2007-11-23,39029.484
2007-11-26,40536.404
2007-11-27,40184.924
2007-11-28,40716.804
2007-11-29,42445.301
2007-11-30,42808.042
2007-12-03,43107.075
2007-12-04,43382.657
2007-12-05,43909.935
2007-12-06,44128.928
2007-12-07,42701.678
2007-12-10,42641.805
2007-12-11,43862.603
2007-12-12,42850.694
2007-12-13,42048.217
2007-12-14,41975.89
2007-12-17,40156.305
2007-12-18,40313.724
2007-12-19,40896.785
2007-12-20,40923.356
2007-12-21,42127.878
2007-12-24,42706.455
2007-12-25,42706.455
2007-12-26,42691.959
2007-12-27,42342.186
2007-12-28,41865.653
2007-12-31,42887.874
2008-01-01,42887.874
2008-01-02,42645.831
2008-01-03,41994.65
2008-01-04,42932.266
2008-01-07,42816.327
2008-01-08,42395.963
2008-01-09,42916.764
2008-01-10,42151.403
2008-01-11,41619.059
2008-01-14,41212.281
2008-01-15,40545.459
2008-01-16,38667.333
2008-01-17,39179.134
2008-01-18,39287.95
2008-01-21,37391.615
2008-01-22,35002.241
2008-01-23,37697.522
2008-01-24,37051.148
2008-01-25,39218.98
2008-01-28,37801.829
2008-01-29,38357.529
2008-01-30,37732.91
2008-01-31,37892.56
2008-02-01,37752.01
2008-02-04,38612.868
2008-02-05,38227.955
2008-02-06,36633.218
2008-02-07,36638.618
2008-02-08,36640.027
2008-02-11,35717.235
2008-02-12,36114.573
2008-02-13,36093.179
2008-02-14,37195.097
2008-02-15,37258.482
2008-02-18,36855.005
2008-02-19,37053.108
2008-02-20,36380.315
2008-02-21,36156.225
2008-02-22,35562.269
2008-02-25,35461.112
2008-02-26,36219.545
2008-02-27,37078.874
2008-02-28,37379.122
2008-02-29,37048.165
2008-03-03,36115.868
2008-03-04,35552.662
2008-03-05,35455.489
2008-03-06,35581.707
2008-03-07,34411.487
2008-03-10,34378.63
2008-03-11,34901.953
2008-03-12,35314.492
2008-03-13,33996.757
2008-03-14,33863.068
2008-03-17,32419.922
2008-03-18,32645.042
2008-03-19,33273.992
2008-03-20,32416.32
2008-03-21,32416.32
2008-03-24,32409.861
2008-03-25,34125.072
2008-03-26,34380.1
2008-03-27,34495.614
2008-03-28,35123.878
2008-03-31,34785.644
2008-04-01,34877.144
2008-04-02,35768.989
2008-04-03,36257.4
2008-04-04,36259.727
2008-04-07,36326.469
2008-04-08,36218.741
2008-04-09,35693.864
2008-04-10,35721.365
2008-04-11,36085.54
2008-04-14,35190.619
2008-04-15,35251.817
2008-04-16,35189.644
2008-04-17,35683.501
2008-04-18,35655.728
2008-04-21,36383.944
2008-04-22,36717.888
2008-04-23,36898.646
2008-04-24,37306.495
2008-04-25,37246.836
2008-04-28,37445.289
2008-04-29,37807.267
2008-04-30,37622.985
2008-05-01,37629.502
2008-05-02,38527.506
2008-05-05,38589.26
2008-05-06,38733.86
2008-05-07,37959.111
2008-05-08,37797.907
2008-05-09,37347.432
2008-05-12,37350.306
2008-05-13,37971.108
2008-05-14,37975.694
2008-05-15,38179.314
2008-05-16,38110.692
2008-05-19,38078.46
2008-05-20,37347.539
2008-05-21,37625.17
2008-05-22,37092.097
2008-05-23,37023.166
2008-05-26,36791.788
2008-05-27,36872.511
2008-05-28,36991.701
2008-05-29,37216.259
2008-05-30,37416.82
2008-06-02,37411.33
2008-06-03,37115.29
2008-06-04,36990.416
2008-06-05,37259.274
2008-06-06,37288.726
2008-06-09,37293.262
2008-06-10,35948.438
2008-06-11,35869.872
2008-06-12,35297.329
2008-06-13,34769.363
2008-06-16,35299.048
2008-06-17,35298.496
2008-06-18,35485.542
2008-06-19,34737.138
2008-06-20,34768.472
2008-06-23,34621.836
2008-06-24,34204.908
2008-06-25,34218.55
2008-06-26,34010.276
2008-06-27,33398.504
2008-06-30,33419.992
2008-07-01,33414.635
2008-07-02,32792.221
2008-07-03,32207.609
2008-07-04,32389.404
2008-07-07,32985.197
2008-07-08,31942.775
2008-07-09,32319.667
2008-07-10,32279.55
2008-07-11,32761.551
2008-07-14,32455.714
2008-07-15,31310.469
2008-07-16,31428.557
2008-07-17,31797.491
2008-07-18,32001.128
2008-07-21,32912.381
2008-07-22,32845.648
2008-07-23,33448.998
2008-07-24,33446.144
2008-07-25,33227.786
2008-07-28,33191.239
2008-07-29,32486.746
2008-07-30,32893.367
2008-07-31,32928.147
2008-08-01,33021.958
2008-08-04,32513.677
2008-08-05,31718.018
2008-08-06,31718.222
2008-08-07,31878.35
2008-08-08,31883.209
2008-08-11,32080.155
2008-08-12,32270.045
2008-08-13,32003.778
2008-08-14,31889.145
2008-08-15,31552.13
2008-08-18,31099.933
2008-08-19,30231.612
2008-08-20,30771.07
2008-08-21,29988.11
2008-08-22,29988.686
2008-08-25,30905.512
2008-08-26,30918.947
2008-08-27,31332.714
2008-08-28,30739.121
2008-08-29,31169.212
2008-09-01,30577.229
2008-09-02,30816.548
2008-09-03,30413.762
2008-09-04,30092.987
2008-09-05,29504.154
2008-09-08,30544.227
2008-09-09,30241.271
2008-09-10,29632.574
2008-09-11,29044.476
2008-09-12,29236.928
2008-09-15,29250.62
2008-09-16,28193.014
2008-09-17,27553.432
2008-09-18,26982.274
2008-09-19,28129.884
2008-09-22,28275.924
2008-09-23,27223.462
2008-09-24,27116.069
2008-09-25,27117.097
2008-09-26,26723.505
2008-09-29,25787.366
2008-09-30,25757.458
2008-10-01,25750.659
2008-10-02,25486.68
2008-10-03,24734.474
2008-10-06,23773.525
2008-10-07,23764.349
2008-10-08,22008.133
2008-10-09,22573.642
2008-10-10,20844.112
2008-10-13,22617.246
2008-10-14,23380.22
2008-10-15,22404.594
2008-10-16,21444.974
2008-10-17,20776.547
2008-10-20,21728.194
2008-10-21,21526.544
2008-10-22,20720.234
2008-10-23,20037.824
2008-10-24,19000.824
2008-10-27,16782.103
2008-10-28,18630.473
2008-10-29,19136.352
2008-10-30,20899.775
2008-10-31,20277.57
2008-11-03,21023.304
2008-11-04,21027.928
2008-11-05,21732.286
2008-11-06,20767.74
2008-11-07,21507.334
2008-11-10,21397.152
2008-11-11,20226.19
2008-11-12,20102.931
2008-11-13,19076.008
2008-11-14,19361.954
2008-11-17,19359.0
2008-11-18,18522.153
2008-11-19,18424.195
2008-11-20,17761.503
2008-11-21,18178.531
2008-11-24,17937.075
2008-11-25,18677.32
2008-11-26,19313.298
2008-11-27,19386.545
2008-11-28,20155.247
2008-12-01,20197.374
2008-12-02,19331.819
2008-12-03,19200.423
2008-12-04,18985.335
2008-12-05,19309.249
2008-12-08,20874.224
2008-12-09,20641.378
2008-12-10,21639.279
2008-12-11,21871.721
2008-12-12,20878.285
2008-12-15,21380.327
2008-12-16,21376.174
2008-12-17,21490.084
2008-12-18,21760.868
2008-12-19,21420.9
2008-12-22,21000.529
2008-12-23,20601.026
2008-12-24,20703.572
2008-12-25,20703.572
2008-12-26,20704.641
2008-12-29,20904.46
2008-12-30,20643.388
2008-12-31,20925.033
2009-01-01,20925.033
2009-01-02,21503.061
2009-01-05,22025.334
2009-01-06,22348.091
2009-01-07,22267.517
2009-01-08,21649.998
2009-01-09,21573.441
2009-01-12,21271.842
2009-01-13,20864.193
2009-01-14,20864.572
2009-01-15,20173.436
2009-01-16,20327.295
2009-01-19,20591.041
2009-01-20,20237.974
2009-01-21,19831.96
2009-01-22,19892.595
2009-01-23,19859.628
2009-01-26,19860.396
2009-01-27,19852.206
2009-01-28,19854.893
2009-01-29,20510.678
2009-01-30,21019.914
2009-02-02,20362.891
2009-02-03,19933.354
2009-02-04,20101.458
2009-02-05,19838.626
2009-02-06,20275.699
2009-02-09,20446.319
2009-02-10,20437.059
2009-02-11,20160.09
2009-02-12,19908.889
2009-02-13,20180.441
2009-02-16,20130.049
2009-02-17,19747.034
2009-02-18,19952.06
2009-02-19,19964.006
2009-02-20,19563.278
2009-02-23,20265.262
2009-02-24,19794.556
2009-02-25,20041.721
2009-02-26,19935.828
2009-02-27,20015.761
2009-03-02,19218.543
2009-03-03,19077.134
2009-03-04,19454.342
2009-03-05,19084.852
2009-03-06,18569.771
2009-03-09,18115.817
2009-03-10,18314.547
2009-03-11,18699.88
2009-03-12,18776.889
2009-03-13,19447.595
2009-03-16,19998.464
2009-03-17,19883.466
2009-03-18,20067.996
2009-03-19,20318.435
2009-03-20,20044.835
2009-03-23,21053.109
2009-03-24,21679.078
2009-03-25,21270.711
2009-03-26,21602.966
2009-03-27,21517.703
2009-03-30,20844.617
2009-03-31,20826.132
2009-04-01,20845.857
2009-04-02,22192.861
2009-04-03,22394.215
2009-04-06,22950.211
2009-04-07,22904.273
2009-04-08,22462.424
2009-04-09,22812.353
2009-04-10,22812.353
2009-04-13,22811.764
2009-04-14,23638.312
2009-04-15,23596.926
2009-04-16,23504.265
2009-04-17,23736.767
2009-04-20,24050.363
2009-04-21,23619.649
2009-04-22,23244.419
2009-04-23,23754.129
2009-04-24,23906.148
2009-04-27,23270.943
2009-04-28,22720.871
2009-04-29,23301.776
2009-04-30,24338.201
2009-05-01,24338.515
2009-05-04,25407.999
2009-05-05,25494.952
2009-05-06,26171.728
2009-05-07,26468.619
2009-05-08,26416.159
2009-05-11,25976.215
2009-05-12,25978.901
2009-05-13,26249.826
2009-05-14,25449.083
2009-05-15,25781.939
2009-05-18,26388.119
2009-05-19,26896.727
2009-05-20,26761.347
2009-05-21,26336.518
2009-05-22,26322.333
2009-05-25,26917.151
2009-05-26,27059.549
2009-05-27,28187.637
2009-05-28,28188.0
2009-05-29,28741.673
2009-06-01,29470.621
2009-06-02,28995.2
2009-06-03,29702.129
2009-06-04,29567.754
2009-06-05,29941.907
2009-06-08,29086.967
2009-06-09,28655.931
2009-06-10,29357.843
2009-06-11,28985.965
2009-06-12,28993.941
2009-06-15,28473.333
2009-06-16,27864.846
2009-06-17,27703.047
2009-06-18,27504.585
2009-06-19,27667.814
2009-06-22,27813.303
2009-06-23,27201.72
2009-06-24,27691.251
2009-06-25,28374.48
2009-06-26,28981.432
2009-06-29,28830.195
2009-06-30,28278.361
2009-07-01,28278.178
2009-07-02,28008.123
2009-07-03,28004.557
2009-07-06,27871.034
2009-07-07,27766.608
2009-07-08,27492.393
2009-07-09,27501.231
2009-07-10,27506.292
2009-07-13,27017.723
2009-07-14,27835.243
2009-07-15,28581.262
2009-07-16,28613.725
2009-07-17,29295.096
2009-07-20,30250.806
2009-07-21,30441.681
2009-07-22,30225.935
2009-07-23,31072.086
2009-07-24,31004.659
2009-07-27,31451.175
2009-07-28,31940.83
2009-07-29,31253.358
2009-07-30,31613.418
2009-07-31,32172.937
2009-08-03,32391.087
2009-08-04,32092.725
2009-08-05,31549.299
2009-08-06,31671.227
2009-08-07,30829.69
2009-08-10,31442.286
2009-08-11,31822.024
2009-08-12,31200.046
2009-08-13,31512.463
2009-08-14,31645.394
2009-08-17,30721.858
2009-08-18,30898.307
2009-08-19,30493.013
2009-08-20,31208.134
2009-08-21,31188.297
2009-08-24,31558.937
2009-08-25,31323.231
2009-08-26,31302.82
2009-08-27,30973.311
2009-08-28,30831.772
2009-08-31,29893.529
2009-09-01,30116.805
2009-09-02,29717.104
2009-09-03,30116.608
2009-09-04,30866.052
2009-09-07,31202.644
2009-09-08,31742.889
2009-09-09,31690.812
2009-09-10,32011.692
2009-09-11,32084.861
2009-09-14,31753.316
2009-09-15,31629.861
2009-09-16,32216.092
2009-09-17,32729.701
2009-09-18,32268.319
2009-09-21,32236.33
2009-09-22,32630.993
2009-09-23,32536.463
2009-09-24,31980.813
2009-09-25,31969.4
2009-09-28,31478.725
2009-09-29,32050.957
2009-09-30,32353.155
2009-10-01,32353.155
2009-10-02,31474.297
2009-10-05,31235.89
2009-10-06,31539.258
2009-10-07,32135.047
2009-10-08,32623.642
2009-10-09,32747.637
2009-10-12,32482.426
2009-10-13,32596.161
2009-10-14,33093.739
2009-10-15,33125.958
2009-10-16,33069.66
2009-10-19,33402.193
2009-10-20,34130.254
2009-10-21,34218.214
2009-10-22,33936.931
2009-10-23,34085.594
2009-10-26,34085.594
2009-10-27,33468.467
2009-10-28,33029.404
2009-10-29,32414.691
2009-10-30,33237.965
2009-11-02,32845.214
2009-11-03,32414.081
2009-11-04,32805.438
2009-11-05,32502.342
2009-11-06,32893.068
2009-11-09,33281.703
2009-11-10,33276.24
2009-11-11,33407.706
2009-11-12,33323.417
2009-11-13,33299.491
2009-11-16,33728.222
2009-11-17,33560.44
2009-11-18,33359.739
2009-11-19,33364.386
2009-11-20,33082.801
2009-11-23,33315.269
2009-11-24,33064.29
2009-11-25,33420.405
2009-11-26,33136.637
2009-11-27,32034.51
2009-11-30,32827.182
