Date,HONG KONG Standard (Large+Mid Cap)
2005-06-15,20187.281
2005-06-16,20124.957
2005-06-17,20288.708
2005-06-20,20306.172
2005-06-21,20358.809
2005-06-22,20608.55
2005-06-23,20655.441
2005-06-24,20745.398
2005-06-27,20723.864
2005-06-28,20792.221
2005-06-29,20815.756
2005-06-30,20789.966
2005-07-01,20792.239
2005-07-04,20791.996
2005-07-05,20699.301
2005-07-06,20740.463
2005-07-07,20638.037
2005-07-08,20590.839
2005-07-11,20819.176
2005-07-12,20833.846
2005-07-13,21072.988
2005-07-14,21381.294
2005-07-15,21494.8
2005-07-18,21710.876
2005-07-19,21634.135
2005-07-20,21724.667
2005-07-21,21671.688
2005-07-22,21930.147
2005-07-25,21905.712
2005-07-26,21802.694
2005-07-27,21890.841
2005-07-28,21939.7
2005-07-29,21982.713
2005-08-01,22078.165
2005-08-02,22263.226
2005-08-03,22330.282
2005-08-04,22323.015
2005-08-05,22203.061
2005-08-08,22192.735
2005-08-09,22038.691
2005-08-10,22275.987
2005-08-11,22350.44
2005-08-12,22316.114
2005-08-15,22330.379
2005-08-16,22323.833
2005-08-17,22456.857
2005-08-18,22067.04
2005-08-19,21928.651
2005-08-22,22084.839
2005-08-23,21740.105
2005-08-24,21617.118
2005-08-25,21614.06
2005-08-26,21771.392
2005-08-29,21608.566
2005-08-30,21737.232
2005-08-31,21752.837
2005-09-01,22113.939
2005-09-02,22238.643
2005-09-05,22242.099
2005-09-06,22194.305
2005-09-07,22259.053
2005-09-08,22217.941
2005-09-09,22249.931
2005-09-12,22302.837
2005-09-13,22165.612
2005-09-14,22167.895
2005-09-15,22081.871
2005-09-16,21948.434
2005-09-19,21945.889
2005-09-20,22180.123
2005-09-21,22132.983
2005-09-22,22063.915
2005-09-23,22011.568
2005-09-26,22199.888
2005-09-27,22114.738
2005-09-28,22202.008
2005-09-29,22407.525
2005-09-30,22439.354
2005-10-03,22476.731
2005-10-04,22505.535
2005-10-05,22239.122
2005-10-06,21838.397
2005-10-07,21855.44
2005-10-10,21851.336
2005-10-11,21847.816
2005-10-12,21450.387
2005-10-13,21502.041
2005-10-14,21355.367
2005-10-17,21386.525
2005-10-18,21471.137
2005-10-19,21174.766
2005-10-20,21149.952
2005-10-21,21262.513
2005-10-24,21093.244
2005-10-25,21092.227
2005-10-26,21082.613
2005-10-27,20917.321
2005-10-28,20738.776
2005-10-31,20977.105
2005-11-01,21314.645
2005-11-02,21337.788
2005-11-03,21391.967
2005-11-04,21279.445
2005-11-07,20977.906
2005-11-08,20956.458
2005-11-09,21109.4
2005-11-10,21140.434
2005-11-11,21318.998
2005-11-14,21124.073
2005-11-15,21089.419
2005-11-16,21034.246
2005-11-17,21205.943
2005-11-18,21389.342
2005-11-21,21364.779
2005-11-22,21333.805
2005-11-23,21712.764
2005-11-24,21810.59
2005-11-25,21797.537
2005-11-28,21837.405
2005-11-29,21727.078
2005-11-30,21563.463
2005-12-01,21684.652
2005-12-02,21780.782
2005-12-05,21751.161
2005-12-06,21597.717
2005-12-07,21746.163
2005-12-08,21466.061
2005-12-09,21577.288
2005-12-12,21656.069
2005-12-13,21582.178
2005-12-14,21663.22
2005-12-15,21786.055
2005-12-16,21691.484
2005-12-19,21916.405
2005-12-20,21883.802
2005-12-21,21960.35
2005-12-22,21948.654
2005-12-23,22026.628
2005-12-26,22026.628
2005-12-27,22027.481
2005-12-28,21960.631
2005-12-29,21951.353
2005-12-30,21769.486
2006-01-02,21769.486
2006-01-03,21801.945
2006-01-04,22125.551
2006-01-05,22209.875
2006-01-06,22342.564
2006-01-09,22661.372
2006-01-10,22688.31
2006-01-11,22731.712
2006-01-12,22818.231
2006-01-13,22879.709
2006-01-16,22805.272
2006-01-17,22585.241
2006-01-18,22523.905
2006-01-19,22771.601
2006-01-20,22688.809
2006-01-23,22451.397
2006-01-24,22632.727
2006-01-25,22668.309
2006-01-26,22651.154
2006-01-27,22957.093
2006-01-30,22955.317
2006-01-31,22955.021
2006-02-01,22874.93
2006-02-02,22818.823
2006-02-03,22467.466
2006-02-06,22572.285
2006-02-07,22592.074
2006-02-08,22438.274
2006-02-09,22497.209
2006-02-10,22483.324
2006-02-13,22385.496
2006-02-14,22530.291
2006-02-15,22533.479
2006-02-16,22580.708
2006-02-17,22552.668
2006-02-20,22750.189
2006-02-21,22734.703
2006-02-22,22687.162
2006-02-23,22961.003
2006-02-24,22983.149
2006-02-27,23106.589
2006-02-28,22995.957
2006-03-01,22991.594
2006-03-02,23102.662
2006-03-03,23050.857
2006-03-06,23013.686
2006-03-07,22678.892
2006-03-08,22554.328
2006-03-09,22591.314
2006-03-10,22553.12
2006-03-13,22712.296
2006-03-14,22658.59
2006-03-15,22943.909
2006-03-16,23014.902
2006-03-17,23128.793
2006-03-20,23222.056
2006-03-21,23241.304
2006-03-22,22985.172
2006-03-23,23153.12
2006-03-24,23201.174
2006-03-27,23423.682
2006-03-28,23406.029
2006-03-29,23281.587
2006-03-30,23382.601
2006-03-31,23313.732
2006-04-03,23621.717
2006-04-04,23668.461
2006-04-05,23669.072
2006-04-06,24184.557
2006-04-07,24229.074
2006-04-10,24249.028
2006-04-11,24205.822
2006-04-12,24018.684
2006-04-13,24152.215
2006-04-14,24152.215
2006-04-17,24153.304
2006-04-18,24332.316
2006-04-19,24557.789
2006-04-20,24753.879
2006-04-21,24823.848
2006-04-24,24645.852
2006-04-25,24436.378
2006-04-26,24484.956
2006-04-27,24612.711
2006-04-28,24622.79
2006-05-01,24623.902
2006-05-02,24941.499
2006-05-03,25165.6
2006-05-04,25134.042
2006-05-05,25135.177
2006-05-08,25373.415
2006-05-09,25102.166
2006-05-10,24889.878
2006-05-11,25029.161
2006-05-12,24805.095
2006-05-15,24262.492
2006-05-16,24106.228
2006-05-17,24294.803
2006-05-18,23872.491
2006-05-19,23886.076
2006-05-22,23357.51
2006-05-23,23297.193
2006-05-24,23280.622
2006-05-25,23079.493
2006-05-26,23403.232
2006-05-29,23391.44
2006-05-30,23236.256
2006-05-31,23236.106
2006-06-01,23025.394
2006-06-02,23203.534
2006-06-05,23335.445
2006-06-06,23356.414
2006-06-07,23047.434
2006-06-08,22479.15
2006-06-09,22612.414
2006-06-12,22582.671
2006-06-13,22009.058
2006-06-14,21896.924
2006-06-15,22156.157
2006-06-16,22664.11
2006-06-19,22517.53
2006-06-20,22342.444
2006-06-21,22330.366
2006-06-22,22614.689
2006-06-23,22596.946
2006-06-26,22608.729
2006-06-27,22543.343
2006-06-28,22433.025
2006-06-29,22710.448
2006-06-30,23298.29
2006-07-03,23399.608
2006-07-04,23445.465
2006-07-05,23264.213
2006-07-06,23443.998
2006-07-07,23423.069
2006-07-10,23493.591
2006-07-11,23323.544
2006-07-12,23344.239
2006-07-13,23127.872
2006-07-14,22921.81
2006-07-17,22730.245
2006-07-18,22776.403
2006-07-19,22739.375
2006-07-20,23193.651
2006-07-21,23163.789
2006-07-24,23171.72
2006-07-25,23273.081
2006-07-26,23376.518
2006-07-27,23649.177
2006-07-28,23614.214
2006-07-31,23703.093
2006-08-01,23691.479
2006-08-02,23866.911
2006-08-03,23884.677
2006-08-04,23591.61
2006-08-07,23616.816
2006-08-08,23694.578
2006-08-09,23999.66
2006-08-10,23841.244
2006-08-11,23950.052
2006-08-14,24064.283
2006-08-15,24097.094
2006-08-16,24405.207
2006-08-17,24436.482
2006-08-18,24497.214
2006-08-21,24180.916
2006-08-22,24324.116
2006-08-23,24254.261
2006-08-24,23991.405
2006-08-25,23965.465
2006-08-28,23833.908
2006-08-29,24024.355
2006-08-30,24294.964
2006-08-31,24541.801
2006-09-01,24674.064
2006-09-04,24807.719
2006-09-05,24689.253
2006-09-06,24530.954
2006-09-07,24407.299
2006-09-08,24519.582
2006-09-11,24232.69
2006-09-12,24351.462
2006-09-13,24561.196
2006-09-14,24580.661
2006-09-15,24702.975
2006-09-18,24957.993
2006-09-19,24994.254
2006-09-20,25033.607
2006-09-21,25133.127
2006-09-22,24994.804
2006-09-25,24861.443
2006-09-26,24651.804
2006-09-27,24836.618
2006-09-28,24819.422
2006-09-29,24775.213
2006-10-02,24775.054
2006-10-03,24852.308
2006-10-04,24852.495
2006-10-05,25147.546
2006-10-06,25171.1
2006-10-09,24937.847
2006-10-10,25053.874
2006-10-11,25023.726
2006-10-12,25046.418
2006-10-13,25134.921
2006-10-16,25129.33
2006-10-17,25072.531
2006-10-18,25090.847
2006-10-19,25055.851
2006-10-20,25281.18
2006-10-23,25239.743
2006-10-24,25302.798
2006-10-25,25243.562
2006-10-26,25361.635
2006-10-27,25296.321
2006-10-30,25307.057
2006-10-31,25239.075
2006-11-01,25397.457
2006-11-02,25622.978
2006-11-03,25687.26
2006-11-06,25786.862
2006-11-07,25990.326
2006-11-08,25926.133
2006-11-09,25994.112
2006-11-10,26008.611
2006-11-13,25934.064
2006-11-14,25988.706
2006-11-15,26298.654
2006-11-16,26390.555
2006-11-17,26554.049
2006-11-20,26307.693
2006-11-21,26476.272
2006-11-22,26847.5
2006-11-23,26818.421
2006-11-24,26815.099
2006-11-27,26869.4
2006-11-28,26179.81
2006-11-29,26371.384
2006-11-30,26694.004
2006-12-01,26394.216
2006-12-04,26631.196
2006-12-05,26922.987
2006-12-06,27160.343
2006-12-07,26963.803
2006-12-08,26903.737
2006-12-11,27103.447
2006-12-12,26965.783
2006-12-13,26806.948
2006-12-14,27221.035
2006-12-15,27634.78
2006-12-18,27652.665
2006-12-19,27334.655
2006-12-20,27626.023
2006-12-21,27574.159
2006-12-22,27654.643
2006-12-25,27654.643
2006-12-26,27647.888
2006-12-27,27829.928
2006-12-28,28207.612
2006-12-29,28376.695
2007-01-01,28376.695
2007-01-02,28796.636
2007-01-03,28658.751
2007-01-04,28159.74
2007-01-05,28594.814
2007-01-08,28748.03
2007-01-09,28801.83
2007-01-10,28362.815
2007-01-11,28305.0
2007-01-12,28635.198
2007-01-15,29253.845
2007-01-16,29186.142
2007-01-17,29307.812
2007-01-18,29463.949
2007-01-19,29566.771
2007-01-22,30044.53
2007-01-23,29825.104
2007-01-24,29575.002
2007-01-25,29293.171
2007-01-26,28967.251
2007-01-29,29011.166
2007-01-30,29201.776
2007-01-31,28831.297
2007-02-01,29308.258
2007-02-02,29700.826
2007-02-05,29575.445
2007-02-06,29796.459
2007-02-07,29786.596
2007-02-08,29917.819
2007-02-09,29924.93
2007-02-12,29891.871
2007-02-13,29160.43
2007-02-14,29291.518
2007-02-15,29685.283
2007-02-16,29751.189
2007-02-19,29752.331
2007-02-20,29749.666
2007-02-21,29627.387
2007-02-22,29822.504
2007-02-23,29703.471
2007-02-26,29528.98
2007-02-27,28983.088
2007-02-28,28089.858
2007-03-01,27667.754
2007-03-02,27751.558
2007-03-05,26653.633
2007-03-06,27177.345
2007-03-07,27239.194
2007-03-08,27640.835
2007-03-09,27906.412
2007-03-12,28136.347
2007-03-13,28063.729
2007-03-14,27290.041
2007-03-15,27449.953
2007-03-16,27284.914
2007-03-19,27670.659
2007-03-20,27778.83
2007-03-21,28096.037
2007-03-22,28440.128
2007-03-23,28434.124
2007-03-26,28528.095
2007-03-27,28435.932
2007-03-28,28231.304
2007-03-29,28540.448
2007-03-30,28528.348
2007-04-02,28631.03
2007-04-03,29041.051
2007-04-04,29409.205
2007-04-05,29409.205
2007-04-06,29409.205
2007-04-09,29403.938
2007-04-10,29602.757
2007-04-11,29638.279
2007-04-12,29479.994
2007-04-13,29276.7
2007-04-16,29625.264
2007-04-17,29599.91
2007-04-18,29475.593
2007-04-19,28961.246
2007-04-20,29282.239
2007-04-23,29474.931
2007-04-24,29458.896
2007-04-25,29461.82
2007-04-26,29648.594
2007-04-27,29501.732
2007-04-30,29187.815
2007-05-01,29183.338
2007-05-02,29478.145
2007-05-03,29897.498
2007-05-04,30222.871
2007-05-07,30220.602
2007-05-08,29955.01
2007-05-09,30230.078
2007-05-10,30143.597
2007-05-11,29763.995
2007-05-14,30253.45
2007-05-15,30078.692
2007-05-16,30222.218
2007-05-17,30403.074
2007-05-18,30113.187
2007-05-21,30116.242
2007-05-22,29970.732
2007-05-23,29920.451
2007-05-24,29919.495
2007-05-25,29602.194
2007-05-28,29607.809
2007-05-29,29570.412
2007-05-30,29423.675
2007-05-31,29752.714
2007-06-01,29743.061
2007-06-04,29925.288
2007-06-05,30031.554
2007-06-06,29953.781
2007-06-07,29893.485
2007-06-08,29394.104
2007-06-11,29504.869
2007-06-12,29411.167
2007-06-13,29347.433
2007-06-14,29661.501
2007-06-15,29730.946
2007-06-18,30082.214
2007-06-19,30082.983
2007-06-20,30142.384
2007-06-21,30370.18
2007-06-22,30196.24
2007-06-25,29985.071
2007-06-26,30031.337
2007-06-27,30015.004
2007-06-28,30278.88
2007-06-29,30174.697
2007-07-02,30183.77
2007-07-03,30594.233
2007-07-04,30810.407
2007-07-05,30966.083
2007-07-06,31573.324
2007-07-09,32058.528
2007-07-10,31970.825
2007-07-11,31613.816
2007-07-12,31754.344
2007-07-13,32074.363
2007-07-16,31820.838
2007-07-17,31957.308
2007-07-18,31755.663
2007-07-19,32086.774
2007-07-20,32434.233
2007-07-23,32510.684
2007-07-24,32760.614
2007-07-25,32728.008
2007-07-26,32523.895
2007-07-27,31629.989
2007-07-30,31743.673
2007-07-31,32281.339
2007-08-01,31356.912
2007-08-02,31205.003
2007-08-03,31175.29
2007-08-06,30447.127
2007-08-07,30506.385
2007-08-08,31298.693
2007-08-09,31244.669
2007-08-10,30567.095
2007-08-13,30605.545
2007-08-14,30735.516
2007-08-15,29875.951
2007-08-16,28955.619
2007-08-17,28380.523
2007-08-20,29655.637
2007-08-21,29950.237
2007-08-22,30744.443
2007-08-23,31518.163
2007-08-24,31292.725
2007-08-27,31950.319
2007-08-28,31675.511
2007-08-29,31092.179
2007-08-30,31763.895
2007-08-31,32436.286
2007-09-03,32439.632
2007-09-04,32590.424
2007-09-05,33106.092
2007-09-06,33127.335
2007-09-07,33258.919
2007-09-10,33579.779
2007-09-11,33583.382
2007-09-12,34388.285
2007-09-13,34760.9
2007-09-14,35250.192
2007-09-17,34610.728
2007-09-18,34508.673
2007-09-19,35817.935
2007-09-20,35938.57
2007-09-21,36188.234
2007-09-24,36855.67
2007-09-25,36620.158
2007-09-26,36629.351
2007-09-27,37325.407
2007-09-28,37399.157
2007-10-01,37394.103
2007-10-02,38473.2
2007-10-03,37304.217
2007-10-04,36560.559
2007-10-05,37668.425
2007-10-08,37616.832
2007-10-09,38364.391
2007-10-10,38584.678
2007-10-11,39045.239
2007-10-12,38804.59
2007-10-15,39027.853
2007-10-16,38171.728
2007-10-17,38426.196
2007-10-18,38670.488
2007-10-19,38669.739
2007-10-22,37551.406
2007-10-23,38366.477
2007-10-24,38374.874
2007-10-25,39336.589
2007-10-26,40667.97
2007-10-29,42412.084
2007-10-30,42022.267
2007-10-31,41504.526
2007-11-01,41716.077
2007-11-02,40387.007
2007-11-05,38850.855
2007-11-06,39834.243
2007-11-07,40378.808
2007-11-08,39450.042
2007-11-09,39544.655
2007-11-12,38635.476
2007-11-13,38853.56
2007-11-14,40013.013
2007-11-15,39490.212
2007-11-16,38078.152
2007-11-19,38132.309
2007-11-20,38116.584
2007-11-21,36766.513
2007-11-22,35876.782
2007-11-23,36464.089
2007-11-26,37871.959
2007-11-27,37543.582
2007-11-28,38040.502
2007-11-29,39655.384
2007-11-30,39994.283
2007-12-03,40273.66
2007-12-04,40531.128
2007-12-05,41023.749
2007-12-06,41228.347
2007-12-07,39894.91
2007-12-10,39838.973
2007-12-11,40979.528
2007-12-12,40034.131
2007-12-13,39284.401
2007-12-14,39216.828
2007-12-17,37516.844
2007-12-18,37663.916
2007-12-19,38208.652
2007-12-20,38233.476
2007-12-21,39358.826
2007-12-24,39899.373
2007-12-25,39899.373
2007-12-26,39885.83
2007-12-27,39559.047
2007-12-28,39113.837
2007-12-31,40068.867
2008-01-01,40068.867
2008-01-02,39842.734
2008-01-03,39234.355
2008-01-04,40110.342
2008-01-07,40002.024
2008-01-08,39609.29
2008-01-09,40095.859
2008-01-10,39380.805
2008-01-11,38883.451
2008-01-14,38503.411
2008-01-15,37880.418
2008-01-16,36125.741
2008-01-17,36603.902
2008-01-18,36705.565
2008-01-21,34933.876
2008-01-22,32701.554
2008-01-23,35219.676
2008-01-24,34615.788
2008-01-25,36641.129
2008-01-28,35317.126
2008-01-29,35836.3
2008-01-30,35252.737
2008-01-31,35401.894
2008-02-01,35270.582
2008-02-04,36074.856
2008-02-05,35715.243
2008-02-06,34225.328
2008-02-07,34230.373
2008-02-08,34231.69
2008-02-11,33369.552
2008-02-12,33740.774
2008-02-13,33720.786
2008-02-14,34750.275
2008-02-15,34809.494
2008-02-18,34432.537
2008-02-19,34617.619
2008-02-20,33989.048
2008-02-21,33779.688
2008-02-22,33224.773
2008-02-25,33130.264
2008-02-26,33838.845
2008-02-27,34641.691
2008-02-28,34922.204
2008-02-29,34613.001
2008-03-03,33741.983
2008-03-04,33215.797
2008-03-05,33125.011
2008-03-06,33242.932
2008-03-07,32149.631
2008-03-10,32118.934
2008-03-11,32607.859
2008-03-12,32993.282
2008-03-13,31762.161
2008-03-14,31637.259
2008-03-17,30288.971
2008-03-18,30499.294
2008-03-19,31086.903
2008-03-20,30285.605
2008-03-21,30285.605
2008-03-24,30279.571
2008-03-25,31882.042
2008-03-26,32120.307
2008-03-27,32228.228
2008-03-28,32815.196
2008-03-31,32499.195
2008-04-01,32584.68
2008-04-02,33417.905
2008-04-03,33874.212
2008-04-04,33876.386
2008-04-07,33938.741
2008-04-08,33838.095
2008-04-09,33347.717
2008-04-10,33373.411
2008-04-11,33713.649
2008-04-14,32877.551
2008-04-15,32934.726
2008-04-16,32876.64
2008-04-17,33338.036
2008-04-18,33312.088
2008-04-21,33992.439
2008-04-22,34304.433
2008-04-23,34473.309
2008-04-24,34854.351
2008-04-25,34798.614
2008-04-28,34984.022
2008-04-29,35322.207
2008-04-30,35150.038
2008-05-01,35156.127
2008-05-02,35995.105
2008-05-05,36052.8
2008-05-06,36187.895
2008-05-07,35464.07
2008-05-08,35313.463
2008-05-09,34892.597
2008-05-12,34895.282
2008-05-13,35475.279
2008-05-14,35479.564
2008-05-15,35669.8
2008-05-16,35605.688
2008-05-19,35575.575
2008-05-20,34892.697
2008-05-21,35152.079
2008-05-22,34654.045
2008-05-23,34589.645
2008-05-26,34373.475
2008-05-27,34448.892
2008-05-28,34560.248
2008-05-29,34770.046
2008-05-30,34957.424
2008-06-02,34952.295
2008-06-03,34675.713
2008-06-04,34559.048
2008-06-05,34810.234
2008-06-06,34837.75
2008-06-09,34841.988
2008-06-10,33585.559
2008-06-11,33512.156
2008-06-12,32977.246
2008-06-13,32483.984
2008-06-16,32978.853
2008-06-17,32978.337
2008-06-18,33153.089
2008-06-19,32453.877
2008-06-20,32483.152
2008-06-23,32346.154
2008-06-24,31956.63
2008-06-25,31969.375
2008-06-26,31774.791
2008-06-27,31203.231
2008-06-30,31223.306
2008-07-01,31218.302
2008-07-02,30636.799
2008-07-03,30090.613
2008-07-04,30260.458
2008-07-07,30817.091
2008-07-08,29843.187
2008-07-09,30195.305
2008-07-10,30157.825
2008-07-11,30608.144
2008-07-14,30322.41
2008-07-15,29252.442
2008-07-16,29362.768
2008-07-17,29707.452
2008-07-18,29897.704
2008-07-21,30749.061
2008-07-22,30686.714
2008-07-23,31250.406
2008-07-24,31247.74
2008-07-25,31043.734
2008-07-28,31009.589
2008-07-29,30351.403
2008-07-30,30731.297
2008-07-31,30763.791
2008-08-01,30851.435
2008-08-04,30376.563
2008-08-05,29633.203
2008-08-06,29633.393
2008-08-07,29782.996
2008-08-08,29787.536
2008-08-11,29971.537
2008-08-12,30148.946
2008-08-13,29900.18
2008-08-14,29793.081
2008-08-15,29478.218
2008-08-18,29055.744
2008-08-19,28244.498
2008-08-20,28748.497
2008-08-21,28017.001
2008-08-22,28017.539
2008-08-25,28874.102
2008-08-26,28886.654
2008-08-27,29273.225
2008-08-28,28718.648
2008-08-29,29120.47
2008-09-01,28567.398
2008-09-02,28790.986
2008-09-03,28414.675
2008-09-04,28114.985
2008-09-05,27564.855
2008-09-08,28536.565
2008-09-09,28253.522
2008-09-10,27684.835
2008-09-11,27135.391
2008-09-12,27315.194
2008-09-15,27327.986
2008-09-16,26339.896
2008-09-17,25742.354
2008-09-18,25208.737
2008-09-19,26280.915
2008-09-22,26417.357
2008-09-23,25434.073
2008-09-24,25333.739
2008-09-25,25334.698
2008-09-26,24966.978
2008-09-29,24092.371
2008-09-30,24064.428
2008-10-01,24058.076
2008-10-02,23811.449
2008-10-03,23108.684
2008-10-06,22210.899
2008-10-07,22202.326
2008-10-08,20561.545
2008-10-09,21089.884
2008-10-10,19474.035
2008-10-13,21130.622
2008-10-14,21843.445
2008-10-15,20931.947
2008-10-16,20035.403
2008-10-17,19410.911
2008-10-20,20300.007
2008-10-21,20111.611
2008-10-22,19358.3
2008-10-23,18720.744
2008-10-24,17751.906
2008-10-27,15679.021
2008-10-28,17405.898
2008-10-29,17878.526
2008-10-30,19526.039
2008-10-31,18944.732
2008-11-03,19641.449
2008-11-04,19645.768
2008-11-05,20303.829
2008-11-06,19402.683
2008-11-07,20093.664
2008-11-10,19990.724
2008-11-11,18896.729
2008-11-12,18781.572
2008-11-13,17822.148
2008-11-14,18089.298
2008-11-17,18086.539
2008-11-18,17304.698
2008-11-19,17213.179
2008-11-20,16594.045
2008-11-21,16983.662
2008-11-24,16758.076
2008-11-25,17449.666
2008-11-26,18043.841
2008-11-27,18112.273
2008-11-28,18830.449
2008-12-01,18869.807
2008-12-02,18061.145
2008-12-03,17938.385
2008-12-04,17737.435
2008-12-05,18040.058
2008-12-08,19502.168
2008-12-09,19284.627
2008-12-10,20216.936
2008-12-11,20434.1
2008-12-12,19505.962
2008-12-15,19975.005
2008-12-16,19971.125
2008-12-17,20077.548
2008-12-18,20330.533
2008-12-19,20012.911
2008-12-22,19620.171
2008-12-23,19246.927
2008-12-24,19342.733
2008-12-25,19342.733
2008-12-26,19343.731
2008-12-29,19530.416
2008-12-30,19286.505
2008-12-31,19549.637
2009-01-01,19549.637
2009-01-02,20089.671
2009-01-05,20577.616
2009-01-06,20879.158
2009-01-07,20803.88
2009-01-08,20226.95
2009-01-09,20155.425
2009-01-12,19873.651
2009-01-13,19492.796
2009-01-14,19493.15
2009-01-15,18847.443
2009-01-16,18991.188
2009-01-19,19237.598
2009-01-20,18907.739
2009-01-21,18528.411
2009-01-22,18585.061
2009-01-23,18554.261
2009-01-26,18554.979
2009-01-27,18547.327
2009-01-28,18549.837
2009-01-29,19162.518
2009-01-30,19638.282
2009-02-02,19024.444
2009-02-03,18623.141
2009-02-04,18780.196
2009-02-05,18534.639
2009-02-06,18942.984
2009-02-09,19102.389
2009-02-10,19093.737
2009-02-11,18834.973
2009-02-12,18600.284
2009-02-13,18853.987
2009-02-16,18806.907
2009-02-17,18449.068
2009-02-18,18640.617
2009-02-19,18651.778
2009-02-20,18277.39
2009-02-23,18933.233
2009-02-24,18493.466
2009-02-25,18724.385
2009-02-26,18625.452
2009-02-27,18700.131
2009-03-02,17955.314
2009-03-03,17823.2
2009-03-04,18175.615
2009-03-05,17830.411
2009-03-06,17349.185
2009-03-09,16925.07
2009-03-10,17110.738
2009-03-11,17470.743
2009-03-12,17542.69
2009-03-13,18169.311
2009-03-16,18683.971
2009-03-17,18576.532
2009-03-18,18748.933
2009-03-19,18982.91
2009-03-20,18727.294
2009-03-23,19669.295
2009-03-24,20254.119
2009-03-25,19872.594
2009-03-26,20183.01
2009-03-27,20103.351
2009-03-30,19474.506
2009-03-31,19457.237
2009-04-01,19475.666
2009-04-02,20734.132
2009-04-03,20922.25
2009-04-06,21441.701
2009-04-07,21398.782
2009-04-08,20985.976
2009-04-09,21312.904
2009-04-10,21312.904
2009-04-13,21312.354
2009-04-14,22084.573
2009-04-15,22045.908
2009-04-16,21959.337
2009-04-17,22176.557
2009-04-20,22469.54
2009-04-21,22067.137
2009-04-22,21716.57
2009-04-23,22192.778
2009-04-24,22334.804
2009-04-27,21741.351
2009-04-28,21227.435
2009-04-29,21770.157
2009-04-30,22738.458
2009-05-01,22738.752
2009-05-04,23737.939
2009-05-05,23819.177
2009-05-06,24451.469
2009-05-07,24728.845
2009-05-08,24679.833
2009-05-11,24268.807
2009-05-12,24271.316
2009-05-13,24524.433
2009-05-14,23776.323
2009-05-15,24087.3
2009-05-18,24653.636
2009-05-19,25128.813
2009-05-20,25002.332
2009-05-21,24605.427
2009-05-22,24592.175
2009-05-25,25147.895
2009-05-26,25280.933
2009-05-27,26334.872
2009-05-28,26335.212
2009-05-29,26852.491
2009-06-01,27533.526
2009-06-02,27089.355
2009-06-03,27749.817
2009-06-04,27624.274
2009-06-05,27973.835
2009-06-08,27175.09
2009-06-09,26772.386
2009-06-10,27428.161
2009-06-11,27080.727
2009-06-12,27088.178
2009-06-15,26601.79
2009-06-16,26033.298
2009-06-17,25882.134
2009-06-18,25696.717
2009-06-19,25849.217
2009-06-22,25985.144
2009-06-23,25413.759
2009-06-24,25871.114
2009-06-25,26509.434
2009-06-26,27076.491
2009-06-29,26935.195
2009-06-30,26419.633
2009-07-01,26419.462
2009-07-02,26167.157
2009-07-03,26163.826
2009-07-06,26039.079
2009-07-07,25941.517
2009-07-08,25685.326
2009-07-09,25693.583
2009-07-10,25698.312
2009-07-13,25241.857
2009-07-14,26005.641
2009-07-15,26702.625
2009-07-16,26732.953
2009-07-17,27369.539
2009-07-20,28262.43
2009-07-21,28440.758
2009-07-22,28239.194
2009-07-23,29029.728
2009-07-24,28966.733
2009-07-27,29383.899
2009-07-28,29841.369
2009-07-29,29199.084
2009-07-30,29535.478
2009-07-31,30058.22
2009-08-03,30262.031
2009-08-04,29983.28
2009-08-05,29475.574
2009-08-06,29589.488
2009-08-07,28803.264
2009-08-10,29375.595
2009-08-11,29730.372
2009-08-12,29149.277
2009-08-13,29441.159
2009-08-14,29565.352
2009-08-17,28702.52
2009-08-18,28867.371
2009-08-19,28488.717
2009-08-20,29156.833
2009-08-21,29138.3
2009-08-24,29484.578
2009-08-25,29264.365
2009-08-26,29245.296
2009-08-27,28937.445
2009-08-28,28805.209
2009-08-31,27928.637
2009-09-01,28137.237
2009-09-02,27763.808
2009-09-03,28137.053
2009-09-04,28837.236
2009-09-07,29151.704
2009-09-08,29656.439
2009-09-09,29607.785
2009-09-10,29907.574
2009-09-11,29975.933
2009-09-14,29666.181
2009-09-15,29550.84
2009-09-16,30098.538
2009-09-17,30578.388
2009-09-18,30147.333
2009-09-21,30117.446
2009-09-22,30486.168
2009-09-23,30397.852
2009-09-24,29878.724
2009-09-25,29868.061
2009-09-28,29409.638
2009-09-29,29944.258
2009-09-30,30226.592
2009-10-01,30226.592
2009-10-02,29405.502
2009-10-05,29182.765
2009-10-06,29466.192
2009-10-07,30022.821
2009-10-08,30479.3
2009-10-09,30595.146
2009-10-12,30347.366
2009-10-13,30453.626
2009-10-14,30918.498
2009-10-15,30948.599
2009-10-16,30896.002
2009-10-19,31206.677
2009-10-20,31886.883
2009-10-21,31969.062
2009-10-22,31706.268
2009-10-23,31845.159
2009-10-26,31845.159
2009-10-27,31268.595
2009-10-28,30858.391
2009-10-29,30284.083
2009-10-30,31053.244
2009-11-02,30686.309
2009-11-03,30283.513
2009-11-04,30649.147
2009-11-05,30365.973
2009-11-06,30731.017
2009-11-09,31094.107
2009-11-10,31089.004
2009-11-11,31211.828
2009-11-12,31133.079
2009-11-13,31110.726
2009-11-16,31511.277
2009-11-17,31354.523
2009-11-18,31167.014
2009-11-19,31171.355
2009-11-20,30908.279
2009-11-23,31125.467
2009-11-24,30890.985
2009-11-25,31223.693
2009-11-26,30958.576
2009-11-27,29928.891
2009-11-30,30669.462
