Date,ACWI SMALL GROWTH Small Cap
2010-09-15,857.949
2010-09-16,855.429
2010-09-17,859.933
2010-09-20,872.608
2010-09-21,871.258
2010-09-22,869.301
2010-09-23,864.523
2010-09-24,880.476
2010-09-27,882.561
2010-09-28,887.888
2010-09-29,892.2
2010-09-30,890.697
2010-10-01,895.145
2010-10-04,886.911
2010-10-05,903.463
2010-10-06,905.275
2010-10-07,905.962
2010-10-08,911.261
2010-10-11,914.258
2010-10-12,912.641
2010-10-13,926.453
2010-10-14,928.947
2010-10-15,925.519
2010-10-18,926.219
2010-10-19,909.541
2010-10-20,918.468
2010-10-21,919.283
2010-10-22,923.648
2010-10-25,933.087
2010-10-26,929.876
2010-10-27,922.509
2010-10-28,924.214
2010-10-29,928.887
2010-11-01,929.88
2010-11-02,939.505
2010-11-03,940.647
2010-11-04,960.931
2010-11-05,964.692
2010-11-08,966.091
2010-11-09,963.516
2010-11-10,961.606
2010-11-11,960.395
2010-11-12,946.398
2010-11-15,945.264
2010-11-16,928.314
2010-11-17,930.956
2010-11-18,947.322
2010-11-19,950.485
2010-11-22,955.275
2010-11-23,942.001
2010-11-24,954.342
2010-11-25,957.589
2010-11-26,949.302
2010-11-29,944.159
2010-11-30,941.336
2010-12-01,958.511
2010-12-02,973.794
2010-12-03,984.408
2010-12-06,988.663
2010-12-07,992.729
2010-12-08,987.061
2010-12-09,989.077
2010-12-10,994.868
2010-12-13,999.731
2010-12-14,1001.512
2010-12-15,997.298
2010-12-16,998.135
2010-12-17,1001.991
2010-12-20,1002.531
2010-12-21,1011.415
2010-12-22,1011.437
2010-12-23,1012.134
2010-12-24,1011.978
2010-12-27,1012.081
2010-12-28,1012.073
2010-12-29,1018.621
2010-12-30,1021.659
2010-12-31,1023.692
2011-01-03,1032.112
2011-01-04,1027.172
2011-01-05,1026.522
2011-01-06,1023.603
2011-01-07,1021.215
2011-01-10,1021.183
2011-01-11,1027.66
2011-01-12,1038.084
2011-01-13,1041.15
2011-01-14,1042.207
2011-01-17,1040.923
2011-01-18,1046.406
2011-01-19,1036.213
2011-01-20,1017.795
2011-01-21,1015.992
2011-01-24,1021.128
2011-01-25,1019.199
2011-01-26,1032.088
2011-01-27,1034.831
2011-01-28,1019.993
2011-01-31,1024.167
2011-02-01,1042.36
2011-02-02,1043.745
2011-02-03,1044.706
2011-02-04,1048.934
2011-02-07,1057.77
2011-02-08,1062.676
2011-02-09,1056.066
2011-02-10,1053.811
2011-02-11,1058.066
2011-02-14,1066.477
2011-02-15,1062.579
2011-02-16,1068.482
2011-02-17,1073.396
2011-02-18,1075.482
2011-02-21,1073.057
2011-02-22,1050.749
2011-02-23,1038.947
2011-02-24,1036.164
2011-02-25,1054.887
2011-02-28,1060.219
2011-03-01,1053.612
2011-03-02,1055.235
2011-03-03,1069.914
2011-03-04,1072.273
2011-03-07,1062.165
2011-03-08,1064.699
2011-03-09,1062.716
2011-03-10,1039.419
2011-03-11,1039.605
2011-03-14,1026.04
2011-03-15,1001.955
2011-03-16,1002.349
2011-03-17,1010.686
2011-03-18,1022.965
2011-03-21,1043.292
2011-03-22,1046.193
2011-03-23,1047.163
2011-03-24,1057.053
2011-03-25,1062.289
2011-03-28,1058.933
2011-03-29,1064.827
2011-03-30,1077.9
2011-03-31,1082.936
2011-04-01,1086.564
2011-04-04,1093.785
2011-04-05,1096.627
2011-04-06,1097.036
2011-04-07,1092.456
2011-04-08,1094.674
2011-04-11,1088.851
2011-04-12,1072.839
2011-04-13,1080.582
2011-04-14,1084.229
2011-04-15,1088.036
2011-04-18,1070.724
2011-04-19,1075.609
2011-04-20,1097.86
2011-04-21,1109.899
2011-04-22,1110.267
2011-04-25,1108.573
2011-04-26,1113.127
2011-04-27,1116.911
2011-04-28,1124.881
2011-04-29,1128.981
2011-05-02,1125.037
2011-05-03,1109.945
2011-05-04,1099.895
2011-05-05,1092.492
2011-05-06,1096.719
2011-05-09,1101.544
2011-05-10,1113.227
2011-05-11,1103.224
2011-05-12,1098.496
2011-05-13,1090.427
2011-05-16,1078.578
2011-05-17,1070.715
2011-05-18,1085.905
2011-05-19,1087.894
2011-05-20,1083.397
2011-05-23,1062.299
2011-05-24,1063.88
2011-05-25,1069.89
2011-05-26,1081.314
2011-05-27,1091.899
2011-05-30,1093.792
2011-05-31,1105.776
2011-06-01,1091.287
2011-06-02,1085.584
2011-06-03,1078.211
2011-06-06,1066.733
2011-06-07,1069.765
2011-06-08,1055.68
2011-06-09,1060.558
2011-06-10,1045.222
2011-06-13,1040.403
2011-06-14,1056.652
2011-06-15,1042.442
2011-06-16,1029.913
2011-06-17,1031.531
2011-06-20,1030.382
2011-06-21,1051.537
2011-06-22,1051.399
2011-06-23,1042.953
2011-06-24,1039.852
2011-06-27,1041.699
2011-06-28,1056.16
2011-06-29,1068.373
2011-06-30,1081.784
2011-07-01,1092.939
2011-07-04,1098.638
2011-07-05,1100.748
2011-07-06,1101.467
2011-07-07,1112.088
2011-07-08,1106.816
2011-07-11,1081.659
2011-07-12,1073.813
2011-07-13,1088.07
2011-07-14,1077.253
2011-07-15,1080.671
2011-07-18,1067.12
2011-07-19,1084.84
2011-07-20,1086.8
2011-07-21,1095.552
2011-07-22,1104.481
2011-07-25,1096.607
2011-07-26,1096.487
2011-07-27,1074.954
2011-07-28,1068.239
2011-07-29,1063.707
2011-08-01,1060.563
2011-08-02,1034.957
2011-08-03,1030.796
2011-08-04,976.796
2011-08-05,952.12
2011-08-08,889.367
2011-08-09,918.301
2011-08-10,905.238
2011-08-11,934.173
2011-08-12,945.383
2011-08-15,968.228
2011-08-16,957.758
2011-08-17,957.548
2011-08-18,910.702
2011-08-19,895.452
2011-08-22,892.746
2011-08-23,918.721
2011-08-24,923.346
2011-08-25,911.458
2011-08-26,925.885
2011-08-29,955.402
2011-08-30,964.197
2011-08-31,973.103
2011-09-01,963.214
2011-09-02,942.591
2011-09-05,928.891
2011-09-06,919.278
2011-09-07,947.189
2011-09-08,942.855
2011-09-09,918.484
2011-09-12,909.092
2011-09-13,920.289
2011-09-14,925.662
2011-09-15,939.512
2011-09-16,946.846
2011-09-19,930.229
2011-09-20,923.605
2011-09-21,905.254
2011-09-22,863.678
2011-09-23,863.343
2011-09-26,862.794
2011-09-27,890.054
2011-09-28,872.035
2011-09-29,874.545
2011-09-30,855.38
2011-10-03,823.637
2011-10-04,831.507
2011-10-05,845.441
2011-10-06,868.547
2011-10-07,867.62
2011-10-10,891.31
2011-10-11,898.634
2011-10-12,913.185
2011-10-13,914.259
2011-10-14,926.544
2011-10-17,914.183
2011-10-18,919.001
2011-10-19,912.008
2011-10-20,903.696
2011-10-21,922.089
2011-10-24,947.696
2011-10-25,934.446
2011-10-26,941.608
2011-10-27,981.107
2011-10-28,984.217
2011-10-31,958.927
2011-11-01,927.583
2011-11-02,941.424
2011-11-03,957.031
2011-11-04,960.086
2011-11-07,957.813
2011-11-08,964.631
2011-11-09,936.026
2011-11-10,930.604
2011-11-11,952.296
2011-11-14,946.599
2011-11-15,947.308
2011-11-16,935.82
2011-11-17,922.865
2011-11-18,916.189
2011-11-21,894.546
2011-11-22,890.974
2011-11-23,868.47
2011-11-24,867.683
2011-11-25,860.823
2011-11-28,891.154
2011-11-29,896.325
2011-11-30,931.037
2011-12-01,930.514
2011-12-02,933.569
2011-12-05,944.984
2011-12-06,937.329
2011-12-07,937.633
2011-12-08,918.719
2011-12-09,930.151
2011-12-12,916.349
2011-12-13,902.572
2011-12-14,883.924
2011-12-15,885.898
2011-12-16,893.421
2011-12-19,879.44
2011-12-20,905.1
2011-12-21,906.224
2011-12-22,910.184
2011-12-23,916.314
2011-12-26,916.529
2011-12-27,918.114
2011-12-28,904.006
2011-12-29,910.903
2011-12-30,914.91
2012-01-02,916.17
2012-01-03,929.697
2012-01-04,926.008
2012-01-05,926.029
2012-01-06,924.02
2012-01-09,927.68
2012-01-10,939.984
2012-01-11,941.234
2012-01-12,945.484
2012-01-13,940.833
2012-01-16,941.567
2012-01-17,948.384
2012-01-18,960.323
2012-01-19,968.88
2012-01-20,969.507
2012-01-23,972.444
2012-01-24,971.399
2012-01-25,979.615
2012-01-26,984.859
2012-01-27,990.111
2012-01-30,983.7
2012-01-31,987.507
2012-02-01,1005.404
2012-02-02,1011.143
2012-02-03,1023.172
2012-02-06,1024.248
2012-02-07,1024.727
2012-02-08,1027.249
2012-02-09,1028.59
2012-02-10,1018.56
2012-02-13,1028.287
2012-02-14,1023.547
2012-02-15,1024.277
2012-02-16,1028.661
2012-02-17,1031.043
2012-02-20,1035.75
2012-02-21,1032.959
2012-02-22,1031.17
2012-02-23,1039.292
2012-02-24,1042.946
2012-02-27,1040.102
2012-02-28,1041.844
2012-02-29,1036.591
2012-03-01,1040.27
2012-03-02,1032.682
2012-03-05,1025.594
2012-03-06,1002.902
2012-03-07,1010.308
2012-03-08,1026.837
2012-03-09,1033.524
2012-03-12,1028.063
2012-03-13,1042.261
2012-03-14,1035.247
2012-03-15,1041.116
2012-03-16,1044.067
2012-03-19,1047.419
2012-03-20,1037.41
2012-03-21,1037.309
2012-03-22,1029.888
2012-03-23,1036.268
2012-03-26,1050.844
2012-03-27,1048.696
2012-03-28,1040.353
2012-03-29,1035.212
2012-03-30,1040.114
2012-04-02,1049.043
2012-04-03,1046.536
2012-04-04,1025.474
2012-04-05,1023.596
2012-04-06,1023.884
2012-04-09,1013.337
2012-04-10,994.941
2012-04-11,1003.478
2012-04-12,1020.626
2012-04-13,1013.143
2012-04-16,1008.46
2012-04-17,1021.201
2012-04-18,1021.975
2012-04-19,1019.439
2012-04-20,1021.429
2012-04-23,1006.149
2012-04-24,1007.639
2012-04-25,1022.198
2012-04-26,1031.503
2012-04-27,1037.784
2012-04-30,1034.465
2012-05-01,1035.103
2012-05-02,1037.444
2012-05-03,1026.938
2012-05-04,1011.35
2012-05-07,1005.054
2012-05-08,996.948
2012-05-09,988.697
2012-05-10,993.355
2012-05-11,992.222
2012-05-14,975.025
2012-05-15,967.721
2012-05-16,957.809
2012-05-17,945.278
2012-05-18,931.479
2012-05-21,946.616
2012-05-22,952.277
2012-05-23,946.462
2012-05-24,947.078
2012-05-25,946.291
2012-05-28,949.166
2012-05-29,961.613
2012-05-30,943.912
2012-05-31,941.455
2012-06-01,917.197
2012-06-04,911.097
2012-06-05,921.829
2012-06-06,941.322
2012-06-07,943.353
2012-06-08,942.34
2012-06-11,934.526
2012-06-12,938.425
2012-06-13,933.054
2012-06-14,936.215
2012-06-15,947.333
2012-06-18,953.821
2012-06-19,965.634
2012-06-20,968.264
2012-06-21,949.168
2012-06-22,948.9
2012-06-25,935.29
2012-06-26,935.643
2012-06-27,944.341
2012-06-28,941.93
2012-06-29,971.723
2012-07-02,979.213
2012-07-03,991.827
2012-07-04,992.633
2012-07-05,990.465
2012-07-06,977.798
2012-07-09,972.977
2012-07-10,965.951
2012-07-11,961.513
2012-07-12,954.358
2012-07-13,967.194
2012-07-16,965.689
2012-07-17,966.487
2012-07-18,971.505
2012-07-19,980.078
2012-07-20,969.386
2012-07-23,949.5
2012-07-24,942.219
2012-07-25,943.636
2012-07-26,959.169
2012-07-27,975.644
2012-07-30,974.83
2012-07-31,971.638
2012-08-01,963.411
2012-08-02,955.824
2012-08-03,971.854
2012-08-06,982.455
2012-08-07,990.888
2012-08-08,990.424
2012-08-09,994.548
2012-08-10,995.128
2012-08-13,992.736
2012-08-14,992.007
2012-08-15,995.686
2012-08-16,1003.87
2012-08-17,1008.91
2012-08-20,1006.206
2012-08-21,1011.666
2012-08-22,1008.187
2012-08-23,1008.754
2012-08-24,1006.971
2012-08-27,1006.59
2012-08-28,1007.023
2012-08-29,1008.388
2012-08-30,998.795
2012-08-31,1006.258
2012-09-03,1008.039
2012-09-04,1012.194
2012-09-05,1009.904
2012-09-06,1026.087
2012-09-07,1037.641
2012-09-10,1036.127
2012-09-11,1038.008
2012-09-12,1042.909
2012-09-13,1050.44
2012-09-14,1066.91
2012-09-17,1061.533
2012-09-18,1057.182
2012-09-19,1060.162
2012-09-20,1052.271
2012-09-21,1057.776
2012-09-24,1051.053
2012-09-25,1044.704
2012-09-26,1033.61
2012-09-27,1045.182
2012-09-28,1044.034
2012-10-01,1045.38
2012-10-02,1046.035
2012-10-03,1042.039
2012-10-04,1050.469
2012-10-05,1053.217
2012-10-08,1046.555
2012-10-09,1035.78
2012-10-10,1030.288
2012-10-11,1033.24
2012-10-12,1031.381
2012-10-15,1034.437
2012-10-16,1045.28
2012-10-17,1053.929
2012-10-18,1051.542
2012-10-19,1038.789
2012-10-22,1037.867
2012-10-23,1029.829
2012-10-24,1027.746
2012-10-25,1031.14
2012-10-26,1026.795
2012-10-29,1024.56
2012-10-30,1026.519
2012-10-31,1031.101
2012-11-01,1043.987
2012-11-02,1034.652
2012-11-05,1036.091
2012-11-06,1042.041
2012-11-07,1030.759
2012-11-08,1020.734
2012-11-09,1019.986
2012-11-12,1017.372
2012-11-13,1012.478
2012-11-14,1000.321
2012-11-15,995.137
2012-11-16,996.523
2012-11-19,1014.966
2012-11-20,1015.977
2012-11-21,1017.971
2012-11-22,1021.861
2012-11-23,1031.437
2012-11-26,1031.677
2012-11-27,1031.386
2012-11-28,1033.299
2012-11-29,1043.257
2012-11-30,1042.538
2012-12-03,1042.196
2012-12-04,1043.491
2012-12-05,1041.953
2012-12-06,1044.667
2012-12-07,1044.546
2012-12-10,1047.358
2012-12-11,1053.518
2012-12-12,1054.741
2012-12-13,1050.671
2012-12-14,1050.028
2012-12-17,1055.988
2012-12-18,1066.924
2012-12-19,1069.757
2012-12-20,1070.512
2012-12-21,1063.307
2012-12-24,1061.736
2012-12-25,1062.412
2012-12-26,1058.894
2012-12-27,1060.744
2012-12-28,1057.917
2012-12-31,1069.821
2013-01-01,1069.996
2013-01-02,1092.94
2013-01-03,1091.941
2013-01-04,1095.665
2013-01-07,1097.822
2013-01-08,1094.706
2013-01-09,1100.178
2013-01-10,1104.136
2013-01-11,1105.224
2013-01-14,1104.948
2013-01-15,1108.557
2013-01-16,1105.615
2013-01-17,1110.648
2013-01-18,1113.605
2013-01-21,1114.291
2013-01-22,1118.367
2013-01-23,1116.637
2013-01-24,1118.507
2013-01-25,1125.852
2013-01-28,1122.38
2013-01-29,1121.836
2013-01-30,1118.229
2013-01-31,1122.448
2013-02-01,1132.435
2013-02-04,1122.907
2013-02-05,1125.927
2013-02-06,1131.105
2013-02-07,1128.025
2013-02-08,1133.775
2013-02-11,1129.05
2013-02-12,1133.532
2013-02-13,1135.394
2013-02-14,1136.281
2013-02-15,1134.257
2013-02-18,1134.339
2013-02-19,1142.807
2013-02-20,1131.917
2013-02-21,1118.257
2013-02-22,1126.622
2013-02-25,1115.371
2013-02-26,1114.206
2013-02-27,1124.137
2013-02-28,1128.322
2013-03-01,1126.354
2013-03-04,1126.578
2013-03-05,1139.778
2013-03-06,1144.676
2013-03-07,1147.359
2013-03-08,1152.178
2013-03-11,1154.157
2013-03-12,1152.721
2013-03-13,1152.7
2013-03-14,1161.606
2013-03-15,1166.397
2013-03-18,1158.282
2013-03-19,1154.475
2013-03-20,1160.558
2013-03-21,1157.926
2013-03-22,1158.353
2013-03-25,1158.031
2013-03-26,1162.088
2013-03-27,1163.227
2013-03-28,1167.438
2013-03-29,1167.502
2013-04-01,1155.648
2013-04-02,1152.699
2013-04-03,1142.263
2013-04-04,1140.56
2013-04-05,1137.431
2013-04-08,1142.979
2013-04-09,1145.374
2013-04-10,1159.833
2013-04-11,1166.41
2013-04-12,1161.332
2013-04-15,1132.246
2013-04-16,1140.491
2013-04-17,1128.201
2013-04-18,1122.509
2013-04-19,1130.344
2013-04-22,1134.89
2013-04-23,1146.719
2013-04-24,1153.584
2013-04-25,1165.199
2013-04-26,1163.112
2013-04-29,1169.635
2013-04-30,1178.327
2013-05-01,1166.507
2013-05-02,1172.294
2013-05-03,1183.24
2013-05-06,1186.322
2013-05-07,1195.262
2013-05-08,1204.86
2013-05-09,1202.19
2013-05-10,1204.513
2013-05-13,1203.848
2013-05-14,1212.929
2013-05-15,1211.214
2013-05-16,1209.44
2013-05-17,1215.309
2013-05-20,1219.294
2013-05-21,1220.6
2013-05-22,1208.039
2013-05-23,1196.245
2013-05-24,1197.321
2013-05-27,1196.351
2013-05-28,1206.985
2013-05-29,1202.76
2013-05-30,1206.156
2013-05-31,1197.329
2013-06-03,1194.482
2013-06-04,1191.444
2013-06-05,1177.232
2013-06-06,1179.447
2013-06-07,1186.378
2013-06-10,1192.552
2013-06-11,1182.118
2013-06-12,1179.493
2013-06-13,1182.881
2013-06-14,1184.328
2013-06-17,1193.648
2013-06-18,1199.616
2013-06-19,1195.388
2013-06-20,1156.398
2013-06-21,1152.245
2013-06-24,1133.746
2013-06-25,1140.941
2013-06-26,1147.172
2013-06-27,1162.606
2013-06-28,1164.611
2013-07-01,1179.726
2013-07-02,1179.827
2013-07-03,1178.128
2013-07-04,1182.576
2013-07-05,1189.348
2013-07-08,1191.769
2013-07-09,1200.607
2013-07-10,1204.008
2013-07-11,1223.739
2013-07-12,1227.567
2013-07-15,1230.839
2013-07-16,1228.337
2013-07-17,1231.276
2013-07-18,1237.23
2013-07-19,1237.241
2013-07-22,1244.312
2013-07-23,1243.845
2013-07-24,1238.637
2013-07-25,1241.983
2013-07-26,1237.868
2013-07-29,1230.461
2013-07-30,1235.526
2013-07-31,1235.646
2013-08-01,1251.858
2013-08-02,1257.766
2013-08-05,1261.942
2013-08-06,1255.534
2013-08-07,1246.464
2013-08-08,1255.942
2013-08-09,1256.968
2013-08-12,1257.76
2013-08-13,1259.143
2013-08-14,1258.963
2013-08-15,1240.211
2013-08-16,1241.592
2013-08-19,1236.429
2013-08-20,1239.733
2013-08-21,1233.638
2013-08-22,1240.222
2013-08-23,1247.008
2013-08-26,1248.43
2013-08-27,1224.913
2013-08-28,1220.529
2013-08-29,1228.754
2013-08-30,1218.297
2013-09-02,1225.275
2013-09-03,1231.636
2013-09-04,1242.307
2013-09-05,1245.461
2013-09-06,1249.495
2013-09-09,1266.778
2013-09-10,1279.383
2013-09-11,1281.789
2013-09-12,1279.088
2013-09-13,1281.568
2013-09-16,1289.979
2013-09-17,1294.685
2013-09-18,1303.226
2013-09-19,1313.069
2013-09-20,1305.47
2013-09-23,1302.159
2013-09-24,1304.971
2013-09-25,1304.259
2013-09-26,1309.627
2013-09-27,1310.251
2013-09-30,1307.86
2013-10-01,1319.77
2013-10-02,1318.291
2013-10-03,1311.862
2013-10-04,1315.802
2013-10-07,1302.101
2013-10-08,1287.179
2013-10-09,1279.603
2013-10-10,1301.389
2013-10-11,1312.839
2013-10-14,1317.568
2013-10-15,1311.953
2013-10-16,1320.517
2013-10-17,1333.706
2013-10-18,1346.428
2013-10-21,1348.829
2013-10-22,1353.942
2013-10-23,1345.903
2013-10-24,1353.25
2013-10-25,1352.107
2013-10-28,1350.106
2013-10-29,1351.87
2013-10-30,1344.447
2013-10-31,1340.514
2013-11-01,1332.965
2013-11-04,1341.329
2013-11-05,1339.854
2013-11-06,1339.004
2013-11-07,1320.762
2013-11-08,1329.222
2013-11-11,1333.307
2013-11-12,1333.071
2013-11-13,1337.623
2013-11-14,1344.708
2013-11-15,1352.174
2013-11-18,1348.735
2013-11-19,1341.431
2013-11-20,1338.892
2013-11-21,1347.428
2013-11-22,1352.611
2013-11-25,1352.992
2013-11-26,1360.093
2013-11-27,1363.001
2013-11-28,1366.225
2013-11-29,1368.344
2013-12-02,1361.266
2013-12-03,1354.35
2013-12-04,1349.371
2013-12-05,1350.66
2013-12-06,1356.837
2013-12-09,1359.47
2013-12-10,1357.518
2013-12-11,1342.249
2013-12-12,1336.298
2013-12-13,1338.704
2013-12-16,1346.014
2013-12-17,1345.002
2013-12-18,1357.379
2013-12-19,1354.58
2013-12-20,1367.823
2013-12-23,1378.752
2013-12-24,1380.958
2013-12-25,1381.262
2013-12-26,1384.98
2013-12-27,1389.183
2013-12-30,1394.633
2013-12-31,1399.033
2014-01-01,1399.102
2014-01-02,1390.384
2014-01-03,1396.614
2014-01-06,1391.013
2014-01-07,1397.962
2014-01-08,1403.226
2014-01-09,1400.529
2014-01-10,1413.465
2014-01-13,1404.588
2014-01-14,1412.346
2014-01-15,1418.735
2014-01-16,1418.924
2014-01-17,1416.694
2014-01-20,1416.602
2014-01-21,1419.285
2014-01-22,1424.596
2014-01-23,1414.558
2014-01-24,1384.09
2014-01-27,1363.696
2014-01-28,1376.775
2014-01-29,1371.933
2014-01-30,1379.659
2014-01-31,1374.759
2014-02-03,1343.585
2014-02-04,1342.75
2014-02-05,1340.961
2014-02-06,1357.131
2014-02-07,1373.624
2014-02-10,1379.432
2014-02-11,1391.339
2014-02-12,1398.903
2014-02-13,1409.251
2014-02-14,1412.511
2014-02-17,1416.978
2014-02-18,1427.179
2014-02-19,1420.577
2014-02-20,1425.07
2014-02-21,1431.366
2014-02-24,1439.845
2014-02-25,1441.985
2014-02-26,1443.331
2014-02-27,1447.893
2014-02-28,1449.937
2014-03-03,1435.44
2014-03-04,1461.247
2014-03-05,1462.794
2014-03-06,1467.068
2014-03-07,1465.902
2014-03-10,1457.757
2014-03-11,1451.78
2014-03-12,1447.666
2014-03-13,1435.834
2014-03-14,1431.006
2014-03-17,1438.921
2014-03-18,1455.609
2014-03-19,1449.61
2014-03-20,1440.725
2014-03-21,1433.128
2014-03-24,1419.364
2014-03-25,1419.984
2014-03-26,1410.249
2014-03-27,1409.645
2014-03-28,1413.478
2014-03-31,1431.386
2014-04-01,1446.842
2014-04-02,1450.994
2014-04-03,1440.318
2014-04-04,1423.515
2014-04-07,1401.376
2014-04-08,1404.69
2014-04-09,1422.277
2014-04-10,1399.747
2014-04-11,1378.487
2014-04-14,1374.531
2014-04-15,1374.591
2014-04-16,1393.231
2014-04-17,1400.989
2014-04-18,1402.171
2014-04-21,1405.06
2014-04-22,1418.701
2014-04-23,1412.972
2014-04-24,1412.106
2014-04-25,1394.302
2014-04-28,1384.704
2014-04-29,1392.774
2014-04-30,1397.725
2014-05-01,1402.657
2014-05-02,1408.269
2014-05-05,1407.57
2014-05-06,1400.252
2014-05-07,1390.568
2014-05-08,1384.001
2014-05-09,1384.103
2014-05-12,1402.973
2014-05-13,1398.541
2014-05-14,1389.848
2014-05-15,1377.617
2014-05-16,1375.988
2014-05-19,1382.761
2014-05-20,1373.081
2014-05-21,1379.94
2014-05-22,1392.799
2014-05-23,1401.394
2014-05-26,1406.224
2014-05-27,1415.915
2014-05-28,1413.949
2014-05-29,1418.678
2014-05-30,1415.763
2014-06-02,1416.405
2014-06-03,1413.82
2014-06-04,1418.757
2014-06-05,1431.266
2014-06-06,1443.239
2014-06-09,1449.68
2014-06-10,1446.775
2014-06-11,1444.836
2014-06-12,1441.903
2014-06-13,1442.254
2014-06-16,1444.45
2014-06-17,1450.286
2014-06-18,1457.46
2014-06-19,1464.472
2014-06-20,1465.691
2014-06-23,1465.143
2014-06-24,1455.235
2014-06-25,1459.292
2014-06-26,1462.383
2014-06-27,1467.082
2014-06-30,1476.369
2014-07-01,1487.684
2014-07-02,1487.493
2014-07-03,1495.04
2014-07-04,1496.019
2014-07-07,1478.551
2014-07-08,1462.299
2014-07-09,1463.129
2014-07-10,1450.667
2014-07-11,1449.396
2014-07-14,1457.102
2014-07-15,1445.634
2014-07-16,1448.047
2014-07-17,1435.773
2014-07-18,1444.295
2014-07-21,1441.4
2014-07-22,1452.021
2014-07-23,1455.655
2014-07-24,1456.304
2014-07-25,1449.071
2014-07-28,1443.39
2014-07-29,1443.177
2014-07-30,1442.877
2014-07-31,1418.104
2014-08-01,1410.885
2014-08-04,1416.448
2014-08-05,1410.528
2014-08-06,1406.021
2014-08-07,1402.524
2014-08-08,1406.066
2014-08-11,1421.927
2014-08-12,1417.383
2014-08-13,1426.055
2014-08-14,1430.822
2014-08-15,1430.917
2014-08-18,1445.239
2014-08-19,1453.861
2014-08-20,1450.499
2014-08-21,1451.946
2014-08-22,1452.239
2014-08-25,1459.039
2014-08-26,1466.291
2014-08-27,1466.724
2014-08-28,1459.544
2014-08-29,1465.515
2014-09-01,1465.981
2014-09-02,1466.295
2014-09-03,1465.427
2014-09-04,1458.547
2014-09-05,1459.374
2014-09-08,1456.93
2014-09-09,1445.38
2014-09-10,1447.248
2014-09-11,1450.997
2014-09-12,1443.689
2014-09-15,1432.444
2014-09-16,1433.561
2014-09-17,1437.703
2014-09-18,1441.492
2014-09-19,1436.32
2014-09-22,1418.447
2014-09-23,1409.83
2014-09-24,1416.325
2014-09-25,1401.4
2014-09-26,1403.355
2014-09-29,1402.331
2014-09-30,1390.97
2014-10-01,1374.135
2014-10-02,1372.188
2014-10-03,1377.529
2014-10-06,1376.318
2014-10-07,1358.118
2014-10-08,1364.111
2014-10-09,1342.732
2014-10-10,1314.487
2014-10-13,1300.898
2014-10-14,1304.682
2014-10-15,1307.543
2014-10-16,1314.169
2014-10-17,1323.095
2014-10-20,1337.509
2014-10-21,1358.421
2014-10-22,1352.58
2014-10-23,1364.079
2014-10-24,1367.665
2014-10-27,1363.97
2014-10-28,1386.527
2014-10-29,1389.06
2014-10-30,1390.35
2014-10-31,1405.767
2014-11-03,1401.261
2014-11-04,1397.24
2014-11-05,1395.375
2014-11-06,1398.637
2014-11-07,1398.467
2014-11-10,1405.281
2014-11-11,1406.741
2014-11-12,1409.664
2014-11-13,1403.473
2014-11-14,1405.059
2014-11-17,1396.486
2014-11-18,1406.869
2014-11-19,1399.605
2014-11-20,1408.215
2014-11-21,1415.225
2014-11-24,1424.172
2014-11-25,1425.933
2014-11-26,1428.716
2014-11-27,1426.074
2014-11-28,1413.919
2014-12-01,1397.308
2014-12-02,1403.689
2014-12-03,1412.027
2014-12-04,1408.974
2014-12-05,1411.679
2014-12-08,1399.847
2014-12-09,1406.189
2014-12-10,1387.183
2014-12-11,1386.895
2014-12-12,1375.351
2014-12-15,1361.097
2014-12-16,1358.148
2014-12-17,1378.08
2014-12-18,1399.231
2014-12-19,1407.421
2014-12-22,1410.879
2014-12-23,1409.201
2014-12-24,1414.714
2014-12-25,1414.153
2014-12-26,1420.494
2014-12-29,1423.708
2014-12-30,1419.828
2014-12-31,1417.336
2015-01-01,1417.358
2015-01-02,1411.843
2015-01-05,1393.615
2015-01-06,1375.372
2015-01-07,1381.769
2015-01-08,1403.278
2015-01-09,1401.08
2015-01-12,1395.682
2015-01-13,1397.115
2015-01-14,1391.482
2015-01-15,1377.808
2015-01-16,1386.746
2015-01-19,1391.205
2015-01-20,1389.586
2015-01-21,1392.213
2015-01-22,1404.443
2015-01-23,1405.781
2015-01-26,1415.508
2015-01-27,1416.085
2015-01-28,1405.252
2015-01-29,1408.192
2015-01-30,1397.78
2015-02-02,1406.141
2015-02-03,1423.592
2015-02-04,1424.436
2015-02-05,1438.685
2015-02-06,1433.398
2015-02-09,1427.067
2015-02-10,1434.548
2015-02-11,1432.751
2015-02-12,1452.461
2015-02-13,1463.086
2015-02-16,1463.552
2015-02-17,1464.494
2015-02-18,1472.193
2015-02-19,1475.686
2015-02-20,1480.729
2015-02-23,1481.364
2015-02-24,1483.673
2015-02-25,1490.893
2015-02-26,1490.291
2015-02-27,1488.276
2015-03-02,1492.77
2015-03-03,1486.3
2015-03-04,1480.361
2015-03-05,1484.998
2015-03-06,1470.842
2015-03-09,1469.215
2015-03-10,1451.292
2015-03-11,1455.168
2015-03-12,1471.909
2015-03-13,1466.435
2015-03-16,1475.924
2015-03-17,1475.683
2015-03-18,1486.487
2015-03-19,1490.549
2015-03-20,1505.78
2015-03-23,1508.664
2015-03-24,1508.624
2015-03-25,1491.634
2015-03-26,1481.867
2015-03-27,1487.852
2015-03-30,1500.621
2015-03-31,1496.455
2015-04-01,1495.178
2015-04-02,1506.493
