Date,KOKUSAI INDEX (WORLD ex JP) MID GROWTH Mid Cap
2010-09-10,758.473
2010-09-13,770.215
2010-09-14,773.931
2010-09-15,776.975
2010-09-16,775.853
2010-09-17,776.874
2010-09-20,788.766
2010-09-21,786.815
2010-09-22,786.947
2010-09-23,782.807
2010-09-24,799.986
2010-09-27,797.187
2010-09-28,803.416
2010-09-29,805.723
2010-09-30,803.519
2010-10-01,805.766
2010-10-04,799.009
2010-10-05,815.659
2010-10-06,814.898
2010-10-07,814.281
2010-10-08,819.336
2010-10-11,821.227
2010-10-12,820.592
2010-10-13,832.098
2010-10-14,833.02
2010-10-15,833.461
2010-10-18,831.774
2010-10-19,815.813
2010-10-20,826.638
2010-10-21,830.066
2010-10-22,830.797
2010-10-25,837.623
2010-10-26,834.536
2010-10-27,828.861
2010-10-28,832.922
2010-10-29,836.959
2010-11-01,839.504
2010-11-02,847.502
2010-11-03,846.544
2010-11-04,866.272
2010-11-05,867.756
2010-11-08,866.498
2010-11-09,865.618
2010-11-10,860.271
2010-11-11,859.084
2010-11-12,849.237
2010-11-15,849.121
2010-11-16,831.792
2010-11-17,835.285
2010-11-18,849.756
2010-11-19,854.269
2010-11-22,855.04
2010-11-23,840.126
2010-11-24,853.825
2010-11-25,855.924
2010-11-26,848.482
2010-11-29,839.036
2010-11-30,836.283
2010-12-01,855.297
2010-12-02,870.964
2010-12-03,879.688
2010-12-06,879.691
2010-12-07,883.64
2010-12-08,878.066
2010-12-09,877.244
2010-12-10,882.612
2010-12-13,887.056
2010-12-14,887.581
2010-12-15,883.255
2010-12-16,886.453
2010-12-17,888.853
2010-12-20,890.138
2010-12-21,898.223
2010-12-22,897.44
2010-12-23,895.735
2010-12-24,896.445
2010-12-27,894.697
2010-12-28,895.276
2010-12-29,898.73
2010-12-30,899.171
2010-12-31,900.238
2011-01-03,907.554
2011-01-04,903.372
2011-01-05,900.166
2011-01-06,897.571
2011-01-07,896.799
2011-01-10,894.455
2011-01-11,903.363
2011-01-12,913.148
2011-01-13,915.215
2011-01-14,917.757
2011-01-17,916.418
2011-01-18,925.358
2011-01-19,914.299
2011-01-20,899.121
2011-01-21,903.769
2011-01-24,909.655
2011-01-25,906.366
2011-01-26,919.32
2011-01-27,921.605
2011-01-28,907.234
2011-01-31,912.147
2011-02-01,928.329
2011-02-02,927.544
2011-02-03,928.605
2011-02-04,932.156
2011-02-07,938.929
2011-02-08,943.161
2011-02-09,940.004
2011-02-10,939.899
2011-02-11,945.202
2011-02-14,950.008
2011-02-15,946.213
2011-02-16,951.021
2011-02-17,954.623
2011-02-18,955.901
2011-02-21,952.36
2011-02-22,934.642
2011-02-23,925.121
2011-02-24,925.28
2011-02-25,941.76
2011-02-28,948.34
2011-03-01,939.544
2011-03-02,942.064
2011-03-03,956.004
2011-03-04,953.607
2011-03-07,946.287
2011-03-08,946.86
2011-03-09,944.285
2011-03-10,922.72
2011-03-11,924.048
2011-03-14,922.408
2011-03-15,907.978
2011-03-16,896.417
2011-03-17,910.288
2011-03-18,917.98
2011-03-21,934.978
2011-03-22,932.039
2011-03-23,935.101
2011-03-24,947.901
2011-03-25,950.576
2011-03-28,945.803
2011-03-29,951.219
2011-03-30,962.333
2011-03-31,962.957
2011-04-01,970.701
2011-04-04,975.695
2011-04-05,978.064
2011-04-06,980.632
2011-04-07,974.75
2011-04-08,977.435
2011-04-11,972.298
2011-04-12,959.13
2011-04-13,966.414
2011-04-14,964.194
2011-04-15,968.631
2011-04-18,950.885
2011-04-19,960.285
2011-04-20,983.163
2011-04-21,991.266
2011-04-22,991.266
2011-04-25,988.678
2011-04-26,994.668
2011-04-27,996.929
2011-04-28,1001.915
2011-04-29,1005.611
2011-05-02,1005.41
2011-05-03,993.257
2011-05-04,983.337
2011-05-05,972.778
2011-05-06,979.611
2011-05-09,980.725
2011-05-10,992.259
2011-05-11,985.39
2011-05-12,981.41
2011-05-13,977.113
2011-05-16,971.472
2011-05-17,962.947
2011-05-18,974.587
2011-05-19,978.967
2011-05-20,974.091
2011-05-23,955.368
2011-05-24,957.259
2011-05-25,962.185
2011-05-26,968.376
2011-05-27,979.343
2011-05-30,980.606
2011-05-31,991.785
2011-06-01,975.935
2011-06-02,972.112
2011-06-03,964.894
2011-06-06,955.687
2011-06-07,957.52
2011-06-08,944.659
2011-06-09,950.16
2011-06-10,933.473
2011-06-13,930.452
2011-06-14,945.713
2011-06-15,928.416
2011-06-16,917.145
2011-06-17,920.962
2011-06-20,922.466
2011-06-21,942.601
2011-06-22,941.091
2011-06-23,931.058
2011-06-24,924.968
2011-06-27,930.578
2011-06-28,943.895
2011-06-29,956.516
2011-06-30,969.281
2011-07-01,979.972
2011-07-04,983.627
2011-07-05,983.8
2011-07-06,980.561
2011-07-07,991.671
2011-07-08,983.176
2011-07-11,957.926
2011-07-12,952.451
2011-07-13,964.166
2011-07-14,953.363
2011-07-15,958.499
2011-07-18,943.608
2011-07-19,963.16
2011-07-20,965.692
2011-07-21,977.759
2011-07-22,983.265
2011-07-25,978.462
2011-07-26,976.003
2011-07-27,954.971
2011-07-28,948.099
2011-07-29,945.988
2011-08-01,935.95
2011-08-02,907.879
2011-08-03,905.505
2011-08-04,855.138
2011-08-05,843.994
2011-08-08,788.266
2011-08-09,823.274
2011-08-10,802.453
2011-08-11,834.048
2011-08-12,848.503
2011-08-15,866.973
2011-08-16,855.518
2011-08-17,854.879
2011-08-18,807.464
2011-08-19,797.892
2011-08-22,798.63
2011-08-23,821.881
2011-08-24,831.506
2011-08-25,818.67
2011-08-26,830.417
2011-08-29,857.061
2011-08-30,864.576
2011-08-31,877.1
2011-09-01,868.215
2011-09-02,846.069
2011-09-05,832.308
2011-09-06,826.518
2011-09-07,853.64
2011-09-08,849.679
2011-09-09,822.73
2011-09-12,814.371
2011-09-13,823.842
2011-09-14,836.64
2011-09-15,851.33
2011-09-16,853.809
2011-09-19,839.615
2011-09-20,841.804
2011-09-21,821.989
2011-09-22,780.541
2011-09-23,782.423
2011-09-26,793.279
2011-09-27,817.714
2011-09-28,797.458
2011-09-29,795.413
2011-09-30,772.097
2011-10-03,744.993
2011-10-04,749.81
2011-10-05,769.836
2011-10-06,792.389
2011-10-07,791.264
2011-10-10,816.365
2011-10-11,817.502
2011-10-12,831.774
2011-10-13,828.944
2011-10-14,845.569
2011-10-17,829.283
2011-10-18,837.728
2011-10-19,831.837
2011-10-20,826.812
2011-10-21,851.587
2011-10-24,872.026
2011-10-25,858.528
2011-10-26,861.621
2011-10-27,901.095
2011-10-28,904.842
2011-10-31,876.555
2011-11-01,845.36
2011-11-02,860.046
2011-11-03,876.496
2011-11-04,874.866
2011-11-07,872.821
2011-11-08,880.265
2011-11-09,847.806
2011-11-10,847.124
2011-11-11,869.615
2011-11-14,859.758
2011-11-15,858.777
2011-11-16,849.62
2011-11-17,831.641
2011-11-18,826.994
2011-11-21,807.925
2011-11-22,806.377
2011-11-23,786.635
2011-11-24,786.533
2011-11-25,784.215
2011-11-28,813.22
2011-11-29,817.015
2011-11-30,854.518
2011-12-01,853.179
2011-12-02,854.202
2011-12-05,862.661
2011-12-06,856.764
2011-12-07,855.233
2011-12-08,836.458
2011-12-09,846.669
2011-12-12,831.222
2011-12-13,821.023
2011-12-14,801.1
2011-12-15,805.187
2011-12-16,811.448
2011-12-19,802.762
2011-12-20,828.976
2011-12-21,825.92
2011-12-22,833.341
2011-12-23,838.803
2011-12-26,838.863
2011-12-27,841.049
2011-12-28,828.97
2011-12-29,835.563
2011-12-30,838.613
2012-01-02,840.82
2012-01-03,855.166
2012-01-04,852.02
2012-01-05,850.237
2012-01-06,847.961
2012-01-09,849.939
2012-01-10,862.386
2012-01-11,859.261
2012-01-12,864.738
2012-01-13,857.955
2012-01-16,858.88
2012-01-17,865.502
2012-01-18,877.569
2012-01-19,886.213
2012-01-20,882.293
2012-01-23,888.565
2012-01-24,884.921
2012-01-25,893.918
2012-01-26,897.953
2012-01-27,896.646
2012-01-30,889.525
2012-01-31,893.408
2012-02-01,908.041
2012-02-02,911.188
2012-02-03,921.987
2012-02-06,920.582
2012-02-07,922.111
2012-02-08,924.266
2012-02-09,928.264
2012-02-10,918.605
2012-02-13,924.533
2012-02-14,922.8
2012-02-15,923.45
2012-02-16,928.628
2012-02-17,932.725
2012-02-20,939.605
2012-02-21,936.706
2012-02-22,933.532
2012-02-23,939.795
2012-02-24,945.341
2012-02-27,942.14
2012-02-28,943.447
2012-02-29,941.212
2012-03-01,947.112
2012-03-02,941.166
2012-03-05,932.77
2012-03-06,909.418
2012-03-07,917.544
2012-03-08,935.411
2012-03-09,937.747
2012-03-12,933.366
2012-03-13,947.257
2012-03-14,940.652
2012-03-15,946.227
2012-03-16,950.884
2012-03-19,954.017
2012-03-20,944.739
2012-03-21,946.321
2012-03-22,936.792
2012-03-23,942.17
2012-03-26,956.309
2012-03-27,952.461
2012-03-28,943.345
2012-03-29,941.059
2012-03-30,949.29
2012-04-02,959.435
2012-04-03,955.754
2012-04-04,934.151
2012-04-05,935.46
2012-04-06,935.46
2012-04-09,927.285
2012-04-10,909.418
2012-04-11,918.77
2012-04-12,935.892
2012-04-13,923.771
2012-04-16,921.417
2012-04-17,937.592
2012-04-18,934.328
2012-04-19,932.644
2012-04-20,934.078
2012-04-23,916.492
2012-04-24,918.851
2012-04-25,933.126
2012-04-26,941.439
2012-04-27,948.635
2012-04-30,944.704
2012-05-01,948.478
2012-05-02,946.849
2012-05-03,939.076
2012-05-04,920.585
2012-05-07,920.015
2012-05-08,907.474
2012-05-09,901.97
2012-05-10,905.319
2012-05-11,904.979
2012-05-14,888.754
2012-05-15,880.75
2012-05-16,874.392
2012-05-17,857.379
2012-05-18,847.525
2012-05-21,863.929
2012-05-22,871.428
2012-05-23,864.671
2012-05-24,867.058
2012-05-25,867.641
2012-05-28,870.372
2012-05-29,880.427
2012-05-30,861.659
2012-05-31,855.256
2012-06-01,831.372
2012-06-04,830.788
2012-06-05,839.051
2012-06-06,858.346
2012-06-07,861.264
2012-06-08,861.426
2012-06-11,853.323
2012-06-12,860.308
2012-06-13,853.977
2012-06-14,856.582
2012-06-15,866.813
2012-06-18,872.827
2012-06-19,886.113
2012-06-20,887.192
2012-06-21,864.802
2012-06-22,863.652
2012-06-25,849.367
2012-06-26,851.675
2012-06-27,858.611
2012-06-28,852.636
2012-06-29,882.724
2012-07-02,885.175
2012-07-03,896.478
2012-07-04,896.158
2012-07-05,893.377
2012-07-06,879.377
2012-07-09,873.82
2012-07-10,868.895
2012-07-11,864.993
2012-07-12,858.254
2012-07-13,872.26
2012-07-16,870.342
2012-07-17,873.204
2012-07-18,882.439
2012-07-19,891.796
2012-07-20,878.841
2012-07-23,862.679
2012-07-24,855.007
2012-07-25,858.218
2012-07-26,880.973
2012-07-27,897.408
2012-07-30,896.189
2012-07-31,890.287
2012-08-01,886.855
2012-08-02,877.674
2012-08-03,899.486
2012-08-06,905.689
2012-08-07,914.889
2012-08-08,913.301
2012-08-09,915.298
2012-08-10,915.607
2012-08-13,912.48
2012-08-14,912.118
2012-08-15,915.635
2012-08-16,925.23
2012-08-17,928.075
2012-08-20,924.253
2012-08-21,928.662
2012-08-22,924.799
2012-08-23,922.236
2012-08-24,922.573
2012-08-27,921.953
2012-08-28,921.083
2012-08-29,921.606
2012-08-30,913.025
2012-08-31,921.465
2012-09-03,922.327
2012-09-04,918.795
2012-09-05,918.207
2012-09-06,937.96
2012-09-07,948.812
2012-09-10,944.436
2012-09-11,946.106
2012-09-12,950.713
2012-09-13,957.925
2012-09-14,975.929
2012-09-17,970.056
2012-09-18,964.168
2012-09-19,968.054
2012-09-20,962.913
2012-09-21,965.557
2012-09-24,957.28
2012-09-25,950.928
2012-09-26,938.794
2012-09-27,949.18
2012-09-28,947.431
2012-10-01,952.64
2012-10-02,953.544
2012-10-03,952.52
2012-10-04,960.457
2012-10-05,964.792
2012-10-08,957.309
2012-10-09,945.225
2012-10-10,939.221
2012-10-11,943.935
2012-10-12,940.68
2012-10-15,945.694
2012-10-16,956.987
2012-10-17,961.995
2012-10-18,960.818
2012-10-19,947.139
2012-10-22,944.835
2012-10-23,931.085
2012-10-24,929.908
2012-10-25,933.399
2012-10-26,932.951
2012-10-29,932.005
2012-10-30,935.535
2012-10-31,937.297
2012-11-01,951.188
2012-11-02,943.394
2012-11-05,943.729
2012-11-06,950.53
2012-11-07,936.048
2012-11-08,925.4
2012-11-09,925.197
2012-11-12,924.077
2012-11-13,924.21
2012-11-14,913.227
2012-11-15,909.023
2012-11-16,909.064
2012-11-19,928.63
2012-11-20,930.756
2012-11-21,933.33
2012-11-22,937.967
2012-11-23,948.986
2012-11-26,944.897
2012-11-27,943.444
2012-11-28,947.135
2012-11-29,953.895
2012-11-30,954.592
2012-12-03,953.128
2012-12-04,952.417
2012-12-05,953.238
2012-12-06,956.356
2012-12-07,957.52
2012-12-10,959.845
2012-12-11,966.071
2012-12-12,967.719
2012-12-13,962.307
2012-12-14,962.002
2012-12-17,967.989
2012-12-18,978.366
2012-12-19,979.612
2012-12-20,983.028
2012-12-21,975.145
2012-12-24,974.029
2012-12-25,974.014
2012-12-26,969.644
2012-12-27,971.083
2012-12-28,964.204
2012-12-31,975.386
2013-01-01,975.42
2013-01-02,998.18
2013-01-03,996.041
2013-01-04,999.038
2013-01-07,996.75
2013-01-08,993.379
2013-01-09,996.927
2013-01-10,1002.664
2013-01-11,1004.283
2013-01-14,1003.623
2013-01-15,1006.963
2013-01-16,1005.671
2013-01-17,1013.581
2013-01-18,1014.804
2013-01-21,1016.703
2013-01-22,1019.114
2013-01-23,1018.216
2013-01-24,1023.216
2013-01-25,1032.498
2013-01-28,1028.815
2013-01-29,1030.039
2013-01-30,1027.737
2013-01-31,1026.496
2013-02-01,1038.341
2013-02-04,1026.886
2013-02-05,1032.944
2013-02-06,1035.329
2013-02-07,1030.07
2013-02-08,1037.939
2013-02-11,1033.253
2013-02-12,1037.961
2013-02-13,1040.522
2013-02-14,1041.327
2013-02-15,1040.561
2013-02-18,1039.346
2013-02-19,1046.056
2013-02-20,1033.489
2013-02-21,1018.774
2013-02-22,1028.82
2013-02-25,1016.347
2013-02-26,1015.409
2013-02-27,1029.06
2013-02-28,1033.173
2013-03-01,1030.922
2013-03-04,1032.895
2013-03-05,1045.322
2013-03-06,1046.112
2013-03-07,1048.948
2013-03-08,1051.863
2013-03-11,1053.86
2013-03-12,1052.856
2013-03-13,1053.567
2013-03-14,1060.663
2013-03-15,1059.242
2013-03-18,1052.587
2013-03-19,1047.017
2013-03-20,1055.262
2013-03-21,1047.415
2013-03-22,1050.314
2013-03-25,1044.887
2013-03-26,1050.455
2013-03-27,1049.428
2013-03-28,1059.189
2013-03-29,1059.189
2013-04-01,1051.949
2013-04-02,1054.045
2013-04-03,1042.13
2013-04-04,1039.873
2013-04-05,1036.198
2013-04-08,1042.348
2013-04-09,1046.299
2013-04-10,1061.084
2013-04-11,1068.301
2013-04-12,1061.843
2013-04-15,1033.94
2013-04-16,1043.466
2013-04-17,1025.68
2013-04-18,1021.889
2013-04-19,1032.31
2013-04-22,1034.603
2013-04-23,1049.437
2013-04-24,1054.097
2013-04-25,1063.58
2013-04-26,1059.497
2013-04-29,1066.275
2013-04-30,1072.874
2013-05-01,1064.992
2013-05-02,1069.198
2013-05-03,1081.374
2013-05-06,1083.734
2013-05-07,1087.963
2013-05-08,1097.847
2013-05-09,1096.982
2013-05-10,1100.663
2013-05-13,1098.886
2013-05-14,1106.843
2013-05-15,1107.864
2013-05-16,1105.063
2013-05-17,1109.069
2013-05-20,1111.088
2013-05-21,1113.57
2013-05-22,1104.242
2013-05-23,1096.874
2013-05-24,1094.778
2013-05-27,1095.685
2013-05-28,1102.061
2013-05-29,1094.126
2013-05-30,1102.805
2013-05-31,1089.699
2013-06-03,1088.95
2013-06-04,1085.397
2013-06-05,1071.524
2013-06-06,1078.227
2013-06-07,1089.594
2013-06-10,1089.493
2013-06-11,1078.825
2013-06-12,1074.202
2013-06-13,1085.683
2013-06-14,1086.089
2013-06-17,1095.01
2013-06-18,1101.969
2013-06-19,1094.956
2013-06-20,1056.912
2013-06-21,1050.651
2013-06-24,1035.204
2013-06-25,1047.337
2013-06-26,1056.736
2013-06-27,1066.12
2013-06-28,1061.791
2013-07-01,1073.859
2013-07-02,1071.632
2013-07-03,1069.286
2013-07-04,1074.896
2013-07-05,1076.799
2013-07-08,1083.337
2013-07-09,1089.119
2013-07-10,1094.76
2013-07-11,1112.497
2013-07-12,1115.128
2013-07-15,1116.421
2013-07-16,1113.443
2013-07-17,1114.9
2013-07-18,1122.156
2013-07-19,1125.807
2013-07-22,1128.592
2013-07-23,1125.749
2013-07-24,1123.874
2013-07-25,1127.304
2013-07-26,1124.854
2013-07-29,1121.919
2013-07-30,1125.358
2013-07-31,1128.504
2013-08-01,1144.807
2013-08-02,1146.959
2013-08-05,1147.267
2013-08-06,1143.512
2013-08-07,1135.948
2013-08-08,1145.986
2013-08-09,1147.044
2013-08-12,1145.543
2013-08-13,1146.503
2013-08-14,1143.301
2013-08-15,1127.068
2013-08-16,1128.631
2013-08-19,1123.129
2013-08-20,1129.783
2013-08-21,1122.265
2013-08-22,1133.056
2013-08-23,1137.862
2013-08-26,1135.679
2013-08-27,1116.047
2013-08-28,1114.469
2013-08-29,1118.644
2013-08-30,1111.504
2013-09-02,1118.479
2013-09-03,1120.784
2013-09-04,1130.475
2013-09-05,1132.984
2013-09-06,1135.862
2013-09-09,1148.665
2013-09-10,1160.224
2013-09-11,1165.053
2013-09-12,1160.854
2013-09-13,1161.474
2013-09-16,1172.491
2013-09-17,1174.54
2013-09-18,1183.838
2013-09-19,1192.378
2013-09-20,1183.594
2013-09-23,1176.541
2013-09-24,1177.124
2013-09-25,1175.085
2013-09-26,1177.072
2013-09-27,1176.399
2013-09-30,1173.204
2013-10-01,1183.496
2013-10-02,1180.895
2013-10-03,1173.917
2013-10-04,1178.754
2013-10-07,1169.487
2013-10-08,1154.363
2013-10-09,1146.369
2013-10-10,1166.474
2013-10-11,1173.704
2013-10-14,1177.858
2013-10-15,1171.584
2013-10-16,1181.863
2013-10-17,1193.018
2013-10-18,1203.673
2013-10-21,1205.613
2013-10-22,1212.801
2013-10-23,1204.174
2013-10-24,1209.601
2013-10-25,1209.878
2013-10-28,1206.842
2013-10-29,1210.79
2013-10-30,1205.943
2013-10-31,1202.511
2013-11-01,1197.907
2013-11-04,1205.173
2013-11-05,1199.281
2013-11-06,1201.423
2013-11-07,1185.331
2013-11-08,1192.318
2013-11-11,1197.136
2013-11-12,1193.753
2013-11-13,1196.788
2013-11-14,1204.142
2013-11-15,1209.289
2013-11-18,1204.801
2013-11-19,1197.433
2013-11-20,1193.681
2013-11-21,1200.476
2013-11-22,1204.857
2013-11-25,1204.649
2013-11-26,1206.758
2013-11-27,1209.982
2013-11-28,1212.18
2013-11-29,1211.89
2013-12-02,1207.811
2013-12-03,1200.325
2013-12-04,1194.357
2013-12-05,1193.751
2013-12-06,1202.06
2013-12-09,1205.664
2013-12-10,1205.041
2013-12-11,1192.658
2013-12-12,1185.809
2013-12-13,1188.697
2013-12-16,1198.174
2013-12-17,1195.735
2013-12-18,1208.232
2013-12-19,1210.344
2013-12-20,1220.152
2013-12-23,1228.936
2013-12-24,1232.871
2013-12-25,1232.87
2013-12-26,1235.463
2013-12-27,1239.561
2013-12-30,1242.724
2013-12-31,1248.092
2014-01-01,1248.137
2014-01-02,1236.112
2014-01-03,1237.745
2014-01-06,1233.691
2014-01-07,1239.452
2014-01-08,1242.846
2014-01-09,1240.371
2014-01-10,1248.439
2014-01-13,1238.882
2014-01-14,1249.798
2014-01-15,1252.578
2014-01-16,1252.508
2014-01-17,1251.22
2014-01-20,1250.97
2014-01-21,1254.243
2014-01-22,1258.445
2014-01-23,1250.668
2014-01-24,1222.258
2014-01-27,1213.753
2014-01-28,1225.778
2014-01-29,1217.806
2014-01-30,1223.017
2014-01-31,1216.174
2014-02-03,1194.523
2014-02-04,1202.696
2014-02-05,1201.272
2014-02-06,1221.226
2014-02-07,1235.765
2014-02-10,1237.44
2014-02-11,1252.587
2014-02-12,1256.412
2014-02-13,1264.289
2014-02-14,1270.126
2014-02-17,1272.834
2014-02-18,1278.212
2014-02-19,1276.649
2014-02-20,1281.721
2014-02-21,1283.913
2014-02-24,1292.465
2014-02-25,1292.371
2014-02-26,1291.112
2014-02-27,1296.713
2014-02-28,1301.843
2014-03-03,1285.241
2014-03-04,1305.033
2014-03-05,1305.204
2014-03-06,1311.885
2014-03-07,1307.198
2014-03-10,1300.922
2014-03-11,1296.592
2014-03-12,1292.067
2014-03-13,1278.955
2014-03-14,1275.789
2014-03-17,1287.431
2014-03-18,1296.544
2014-03-19,1291.467
2014-03-20,1286.945
2014-03-21,1283.036
2014-03-24,1268.198
2014-03-25,1273.018
2014-03-26,1269.455
2014-03-27,1267.733
2014-03-28,1274.036
2014-03-31,1285.314
2014-04-01,1299.099
2014-04-02,1302.254
2014-04-03,1294.912
2014-04-04,1284.28
2014-04-07,1265.056
2014-04-08,1269.322
2014-04-09,1284.822
2014-04-10,1264.424
2014-04-11,1245.973
2014-04-14,1246.23
2014-04-15,1247.186
2014-04-16,1263.06
2014-04-17,1271.705
2014-04-18,1271.705
2014-04-21,1273.259
2014-04-22,1285.701
2014-04-23,1281.808
2014-04-24,1282.891
2014-04-25,1268.796
2014-04-28,1265.62
2014-04-29,1273.866
2014-04-30,1282.663
2014-05-01,1284.878
2014-05-02,1288.055
2014-05-05,1289.09
2014-05-06,1283.606
2014-05-07,1281.125
2014-05-08,1280.24
2014-05-09,1278.628
2014-05-12,1294.811
2014-05-13,1293.988
2014-05-14,1287.757
2014-05-15,1275.387
2014-05-16,1276.036
2014-05-19,1282.847
2014-05-20,1275.394
2014-05-21,1283.749
2014-05-22,1290.246
2014-05-23,1294.818
2014-05-26,1298.537
2014-05-27,1304.632
2014-05-28,1304.117
2014-05-29,1309.367
2014-05-30,1310.677
2014-06-02,1312.534
2014-06-03,1310.044
2014-06-04,1315.236
2014-06-05,1322.731
2014-06-06,1332.54
2014-06-09,1332.901
2014-06-10,1330.445
2014-06-11,1324.342
2014-06-12,1319.54
2014-06-13,1319.36
2014-06-16,1320.433
2014-06-17,1323.894
2014-06-18,1327.962
2014-06-19,1331.8
2014-06-20,1333.999
2014-06-23,1331.628
2014-06-24,1324.348
2014-06-25,1323.169
2014-06-26,1324.727
2014-06-27,1329.763
2014-06-30,1333.417
2014-07-01,1343.736
2014-07-02,1344.242
2014-07-03,1352.291
2014-07-04,1350.618
2014-07-07,1339.08
2014-07-08,1325.233
2014-07-09,1331.308
2014-07-10,1318.941
2014-07-11,1318.42
2014-07-14,1327.2
2014-07-15,1318.75
2014-07-16,1327.273
2014-07-17,1313.133
2014-07-18,1322.6
2014-07-21,1318.636
2014-07-22,1328.77
2014-07-23,1330.53
2014-07-24,1333.203
2014-07-25,1325.642
2014-07-28,1322.56
2014-07-29,1320.131
2014-07-30,1318.176
2014-07-31,1296.082
2014-08-01,1290.022
2014-08-04,1294.298
2014-08-05,1286.793
2014-08-06,1282.528
2014-08-07,1275.021
2014-08-08,1283.92
2014-08-11,1294.324
2014-08-12,1291.272
2014-08-13,1298.72
2014-08-14,1304.194
2014-08-15,1302.979
2014-08-18,1315.968
2014-08-19,1322.052
2014-08-20,1324.241
2014-08-21,1325.909
2014-08-22,1325.857
2014-08-25,1332.249
2014-08-26,1337.273
2014-08-27,1338.474
2014-08-28,1333.73
2014-08-29,1338.091
2014-09-01,1337.441
2014-09-02,1337.969
2014-09-03,1340.133
2014-09-04,1336.339
2014-09-05,1337.05
2014-09-08,1331.826
2014-09-09,1322.09
2014-09-10,1323.193
2014-09-11,1323.949
2014-09-12,1317.468
2014-09-15,1309.846
2014-09-16,1311.713
2014-09-17,1315.171
2014-09-18,1321.27
2014-09-19,1315.273
2014-09-22,1300.834
2014-09-23,1290.256
2014-09-24,1295.702
2014-09-25,1278.481
2014-09-26,1284.296
2014-09-29,1282.041
2014-09-30,1276.976
2014-10-01,1258.582
2014-10-02,1253.384
2014-10-03,1261.302
2014-10-06,1262.358
2014-10-07,1244.498
2014-10-08,1254.168
2014-10-09,1235.826
2014-10-10,1209.428
2014-10-13,1192.805
2014-10-14,1198.646
2014-10-15,1191.952
2014-10-16,1197.885
2014-10-17,1217.1
2014-10-20,1225.672
2014-10-21,1253.399
2014-10-22,1244.475
2014-10-23,1258.884
2014-10-24,1266.117
2014-10-27,1262.988
2014-10-28,1281.733
2014-10-29,1279.56
2014-10-30,1281.464
2014-10-31,1295.76
2014-11-03,1292.162
2014-11-04,1284.443
2014-11-05,1291.095
2014-11-06,1299.015
2014-11-07,1300.158
2014-11-10,1305.477
2014-11-11,1307.371
2014-11-12,1307.952
2014-11-13,1306.164
2014-11-14,1308.258
2014-11-17,1307.517
2014-11-18,1319.17
2014-11-19,1315.542
2014-11-20,1319.859
2014-11-21,1327.582
2014-11-24,1332.444
2014-11-25,1334.221
2014-11-26,1335.451
2014-11-27,1333.595
2014-11-28,1325.744
2014-12-01,1312.586
2014-12-02,1316.19
2014-12-03,1325.92
2014-12-04,1323.22
2014-12-05,1326.01
2014-12-08,1311.928
2014-12-09,1309.919
2014-12-10,1290.654
2014-12-11,1291.717
2014-12-12,1274.028
2014-12-15,1263.112
2014-12-16,1266.074
2014-12-17,1281.704
2014-12-18,1306.739
2014-12-19,1315.598
2014-12-22,1319.767
2014-12-23,1323.665
2014-12-24,1324.294
2014-12-25,1324.306
2014-12-26,1325.627
2014-12-29,1327.849
2014-12-30,1320.337
2014-12-31,1313.954
2015-01-01,1313.953
2015-01-02,1311.153
2015-01-05,1284.738
2015-01-06,1269.434
2015-01-07,1275.852
2015-01-08,1299.77
2015-01-09,1294.656
2015-01-12,1284.34
2015-01-13,1286.214
2015-01-14,1276.215
2015-01-15,1267.729
2015-01-16,1277.497
2015-01-19,1284.502
2015-01-20,1285.032
2015-01-21,1294.501
2015-01-22,1305.946
2015-01-23,1304.278
2015-01-26,1313.622
2015-01-27,1309.129
2015-01-28,1297.186
2015-01-29,1302.325
2015-01-30,1289.319
2015-02-02,1299.829
2015-02-03,1319.437
2015-02-04,1317.033
2015-02-05,1330.837
2015-02-06,1325.113
2015-02-09,1318.484
2015-02-10,1331.771
2015-02-11,1330.146
2015-02-12,1348.112
2015-02-13,1357.45
2015-02-16,1356.778
2015-02-17,1358.494
2015-02-18,1365.916
2015-02-19,1368.36
2015-02-20,1374.122
2015-02-23,1376.345
2015-02-24,1377.704
2015-02-25,1383.193
2015-02-26,1378.162
2015-02-27,1377.716
2015-03-02,1384.324
2015-03-03,1375.253
2015-03-04,1367.998
2015-03-05,1373.356
2015-03-06,1355.552
2015-03-09,1354.999
2015-03-10,1334.336
2015-03-11,1337.949
2015-03-12,1351.819
2015-03-13,1344.163
2015-03-16,1360.504
2015-03-17,1356.639
2015-03-18,1368.666
2015-03-19,1369.763
2015-03-20,1385.939
2015-03-23,1385.758
2015-03-24,1384.219
2015-03-25,1367.869
2015-03-26,1359.598
2015-03-27,1365.859
2015-03-30,1375.386
2015-03-31,1366.149
2015-04-01,1363.539
2015-04-02,1373.882
2015-04-03,1373.882
2015-04-06,1386.794
2015-04-07,1385.652
2015-04-08,1390.573
2015-04-09,1394.818
2015-04-10,1398.055
2015-04-13,1391.685
2015-04-14,1397.408
2015-04-15,1400.846
2015-04-16,1401.268
2015-04-17,1385.679
2015-04-20,1392.485
2015-04-21,1399.754
2015-04-22,1400.722
2015-04-23,1407.119
2015-04-24,1408.547
2015-04-27,1407.878
2015-04-28,1404.543
2015-04-29,1399.269
2015-04-30,1390.956
2015-05-01,1401.004
2015-05-04,1405.306
2015-05-05,1390.432
2015-05-06,1390.534
