Date,KOKUSAI INDEX (WORLD ex JP) MID GROWTH Mid Cap
2005-11-07,677.544
2005-11-08,674.62
2005-11-09,675.307
2005-11-10,678.623
2005-11-11,680.738
2005-11-14,680.359
2005-11-15,678.806
2005-11-16,679.602
2005-11-17,688.207
2005-11-18,689.997
2005-11-21,695.806
2005-11-22,699.041
2005-11-23,702.677
2005-11-24,702.816
2005-11-25,703.538
2005-11-28,696.6
2005-11-29,698.332
2005-11-30,697.712
2005-12-01,707.594
2005-12-02,709.908
2005-12-05,709.114
2005-12-06,711.843
2005-12-07,708.77
2005-12-08,712.594
2005-12-09,715.238
2005-12-12,718.899
2005-12-13,719.106
2005-12-14,721.682
2005-12-15,718.723
2005-12-16,719.847
2005-12-19,715.204
2005-12-20,715.09
2005-12-21,716.619
2005-12-22,720.712
2005-12-23,721.729
2005-12-26,721.729
2005-12-27,717.578
2005-12-28,720.811
2005-12-29,719.92
2005-12-30,715.987
2006-01-02,716.979
2006-01-03,729.831
2006-01-04,739.204
2006-01-05,737.756
2006-01-06,746.644
2006-01-09,749.727
2006-01-10,749.517
2006-01-11,754.564
2006-01-12,751.76
2006-01-13,751.461
2006-01-16,753.798
2006-01-17,749.54
2006-01-18,746.89
2006-01-19,756.592
2006-01-20,748.275
2006-01-23,753.458
2006-01-24,756.831
2006-01-25,756.401
2006-01-26,763.19
2006-01-27,768.283
2006-01-30,768.437
2006-01-31,769.812
2006-02-01,771.728
2006-02-02,765.348
2006-02-03,760.866
2006-02-06,765.019
2006-02-07,756.072
2006-02-08,757.484
2006-02-09,758.055
2006-02-10,755.112
2006-02-13,751.646
2006-02-14,753.201
2006-02-15,755.738
2006-02-16,761.928
2006-02-17,763.426
2006-02-20,765.9
2006-02-21,764.744
2006-02-22,768.153
2006-02-23,767.426
2006-02-24,768.248
2006-02-27,770.084
2006-02-28,764.448
2006-03-01,773.238
2006-03-02,774.694
2006-03-03,774.186
2006-03-06,769.503
2006-03-07,758.142
2006-03-08,753.864
2006-03-09,755.028
2006-03-10,759.012
2006-03-13,763.429
2006-03-14,772.409
2006-03-15,777.58
2006-03-16,780.549
2006-03-17,782.383
2006-03-20,780.945
2006-03-21,775.193
2006-03-22,778.398
2006-03-23,778.069
2006-03-24,783.235
2006-03-27,782.418
2006-03-28,781.517
2006-03-29,786.538
2006-03-30,793.031
2006-03-31,790.077
2006-04-03,792.748
2006-04-04,798.239
2006-04-05,804.812
2006-04-06,806.845
2006-04-07,797.601
2006-04-10,797.647
2006-04-11,789.584
2006-04-12,788.693
2006-04-13,791.261
2006-04-14,791.261
2006-04-17,795.401
2006-04-18,804.995
2006-04-19,814.936
2006-04-20,813.56
2006-04-21,816.07
2006-04-24,813.995
2006-04-25,812.091
2006-04-26,814.051
2006-04-27,812.259
2006-04-28,813.297
2006-05-01,814.891
2006-05-02,821.509
2006-05-03,819.741
2006-05-04,827.922
2006-05-05,837.674
2006-05-08,839.53
2006-05-09,840.808
2006-05-10,839.829
2006-05-11,831.586
2006-05-12,817.873
2006-05-15,803.554
2006-05-16,801.513
2006-05-17,783.736
2006-05-18,777.345
2006-05-19,776.819
2006-05-22,761.889
2006-05-23,771.383
2006-05-24,761.21
2006-05-25,772.534
2006-05-26,782.205
2006-05-29,784.358
2006-05-30,771.828
2006-05-31,778.932
2006-06-01,786.594
2006-06-02,791.816
2006-06-05,778.513
2006-06-06,763.819
2006-06-07,758.0
2006-06-08,744.783
2006-06-09,748.241
2006-06-12,733.799
2006-06-13,717.561
2006-06-14,724.299
2006-06-15,749.028
2006-06-16,746.923
2006-06-19,739.393
2006-06-20,738.412
2006-06-21,749.557
2006-06-22,747.806
2006-06-23,749.529
2006-06-26,752.976
2006-06-27,746.836
2006-06-28,746.609
2006-06-29,765.733
2006-06-30,777.426
2006-07-03,782.888
2006-07-04,784.63
2006-07-05,772.524
2006-07-06,775.932
2006-07-07,770.546
2006-07-10,766.731
2006-07-11,767.407
2006-07-12,762.32
2006-07-13,749.195
2006-07-14,740.292
2006-07-17,731.509
2006-07-18,728.983
2006-07-19,747.542
2006-07-20,740.071
2006-07-21,729.182
2006-07-24,742.289
2006-07-25,749.97
2006-07-26,749.592
2006-07-27,752.115
2006-07-28,760.301
2006-07-31,762.165
2006-08-01,756.928
2006-08-02,766.467
2006-08-03,766.739
2006-08-04,768.653
2006-08-07,764.27
2006-08-08,760.911
2006-08-09,759.802
2006-08-10,757.479
2006-08-11,754.76
2006-08-14,755.782
2006-08-15,767.643
2006-08-16,780.358
2006-08-17,781.602
2006-08-18,780.611
2006-08-21,779.919
2006-08-22,779.211
2006-08-23,774.637
2006-08-24,773.119
2006-08-25,772.614
2006-08-28,777.016
2006-08-29,779.062
2006-08-30,783.839
2006-08-31,785.099
2006-09-01,790.208
2006-09-04,793.445
2006-09-05,793.007
2006-09-06,781.84
2006-09-07,774.531
2006-09-08,775.298
2006-09-11,771.786
2006-09-12,782.056
2006-09-13,787.264
2006-09-14,787.476
2006-09-15,787.071
2006-09-18,790.697
2006-09-19,786.456
2006-09-20,790.171
2006-09-21,788.875
2006-09-22,784.052
2006-09-25,787.534
2006-09-26,793.47
2006-09-27,798.576
2006-09-28,799.238
2006-09-29,797.662
2006-10-02,796.519
2006-10-03,790.69
2006-10-04,797.862
2006-10-05,805.662
2006-10-06,800.705
2006-10-09,803.84
2006-10-10,807.08
2006-10-11,804.571
2006-10-12,812.901
2006-10-13,815.692
2006-10-16,822.41
2006-10-17,815.207
2006-10-18,816.069
2006-10-19,820.077
2006-10-20,819.071
2006-10-23,820.394
2006-10-24,822.514
2006-10-25,827.045
2006-10-26,834.034
2006-10-27,829.954
2006-10-30,829.791
2006-10-31,831.921
2006-11-01,826.723
2006-11-02,825.681
2006-11-03,825.63
2006-11-06,834.542
2006-11-07,840.738
2006-11-08,840.963
2006-11-09,838.942
2006-11-10,843.051
2006-11-13,844.346
2006-11-14,847.42
2006-11-15,852.202
2006-11-16,852.737
2006-11-17,851.489
2006-11-20,852.849
2006-11-21,858.513
2006-11-22,865.873
2006-11-23,866.367
2006-11-24,866.533
2006-11-27,853.353
2006-11-28,852.346
2006-11-29,864.263
2006-11-30,867.29
2006-12-01,867.046
2006-12-04,874.263
2006-12-05,877.376
2006-12-06,878.66
2006-12-07,878.663
2006-12-08,879.495
2006-12-11,878.831
2006-12-12,877.271
2006-12-13,880.17
2006-12-14,885.012
2006-12-15,883.306
2006-12-18,879.01
2006-12-19,880.186
2006-12-20,882.327
2006-12-21,878.431
2006-12-22,874.153
2006-12-25,874.153
2006-12-26,874.221
2006-12-27,881.702
2006-12-28,881.968
2006-12-29,880.443
2007-01-01,880.443
2007-01-02,887.163
2007-01-03,881.945
2007-01-04,876.468
2007-01-05,869.558
2007-01-08,873.198
2007-01-09,874.518
2007-01-10,873.572
2007-01-11,881.712
2007-01-12,888.699
2007-01-15,892.035
2007-01-16,889.44
2007-01-17,889.882
2007-01-18,885.294
2007-01-19,889.641
2007-01-22,887.75
2007-01-23,893.577
2007-01-24,899.867
2007-01-25,891.74
2007-01-26,887.532
2007-01-29,888.062
2007-01-30,892.408
2007-01-31,896.171
2007-02-01,905.204
2007-02-02,908.027
2007-02-05,907.298
2007-02-06,910.733
2007-02-07,916.726
2007-02-08,915.284
2007-02-09,910.655
2007-02-12,903.911
2007-02-13,910.061
2007-02-14,923.036
2007-02-15,927.669
2007-02-16,926.408
2007-02-19,928.411
2007-02-20,930.379
2007-02-21,929.842
2007-02-22,932.488
2007-02-23,933.896
2007-02-26,933.271
2007-02-27,903.211
2007-02-28,899.566
2007-03-01,891.619
2007-03-02,882.632
2007-03-05,866.342
2007-03-06,879.684
2007-03-07,884.449
2007-03-08,894.59
2007-03-09,896.943
2007-03-12,900.949
2007-03-13,887.057
2007-03-14,880.41
2007-03-15,891.614
2007-03-16,892.84
2007-03-19,903.347
2007-03-20,909.621
2007-03-21,921.515
2007-03-22,928.003
2007-03-23,929.236
2007-03-26,928.606
2007-03-27,924.485
2007-03-28,918.608
2007-03-29,922.329
2007-03-30,922.848
2007-04-02,929.653
2007-04-03,938.108
2007-04-04,940.688
2007-04-05,944.192
2007-04-06,944.192
2007-04-09,942.388
2007-04-10,948.738
2007-04-11,944.008
2007-04-12,948.691
2007-04-13,952.297
2007-04-16,962.037
2007-04-17,961.841
2007-04-18,960.817
2007-04-19,956.967
2007-04-20,965.201
2007-04-23,966.806
2007-04-24,965.359
2007-04-25,974.413
2007-04-26,973.704
2007-04-27,972.375
2007-04-30,966.331
2007-05-01,965.162
2007-05-02,974.522
2007-05-03,975.247
2007-05-04,982.356
2007-05-07,984.249
2007-05-08,978.229
2007-05-09,983.359
2007-05-10,972.523
2007-05-11,980.0
2007-05-14,977.74
2007-05-15,977.716
2007-05-16,979.563
2007-05-17,978.558
2007-05-18,985.376
2007-05-21,987.541
2007-05-22,988.261
2007-05-23,992.443
2007-05-24,979.283
2007-05-25,982.805
2007-05-28,983.373
2007-05-29,986.666
2007-05-30,990.367
2007-05-31,1000.0
2007-06-01,1004.412
2007-06-04,1008.876
2007-06-05,1004.596
2007-06-06,989.667
2007-06-07,972.304
2007-06-08,975.183
2007-06-11,980.838
2007-06-12,973.425
2007-06-13,981.678
2007-06-14,992.121
2007-06-15,1002.979
2007-06-18,1002.657
2007-06-19,1001.867
2007-06-20,997.956
2007-06-21,999.007
2007-06-22,993.294
2007-06-25,986.913
2007-06-26,981.533
2007-06-27,984.577
2007-06-28,990.763
2007-06-29,993.468
2007-07-02,1004.192
2007-07-03,1008.953
2007-07-04,1012.239
2007-07-05,1012.707
2007-07-06,1020.077
2007-07-09,1023.05
2007-07-10,1015.751
2007-07-11,1019.258
2007-07-12,1033.39
2007-07-13,1038.046
2007-07-16,1034.861
2007-07-17,1033.384
2007-07-18,1030.586
2007-07-19,1039.722
2007-07-20,1031.607
2007-07-23,1032.3
2007-07-24,1013.719
2007-07-25,1004.463
2007-07-26,978.39
2007-07-27,963.207
2007-07-30,970.428
2007-07-31,972.517
2007-08-01,965.723
2007-08-02,971.51
2007-08-03,955.743
2007-08-06,957.351
2007-08-07,964.016
2007-08-08,983.094
2007-08-09,961.32
2007-08-10,948.481
2007-08-13,955.388
2007-08-14,938.232
2007-08-15,918.156
2007-08-16,891.975
2007-08-17,911.186
2007-08-20,919.597
2007-08-21,922.19
2007-08-22,941.984
2007-08-23,944.333
2007-08-24,953.525
2007-08-27,950.796
2007-08-28,930.046
2007-08-29,944.709
2007-08-30,947.665
2007-08-31,962.33
2007-09-03,963.67
2007-09-04,973.152
2007-09-05,963.44
2007-09-06,969.157
2007-09-07,951.498
2007-09-10,943.586
2007-09-11,959.318
2007-09-12,960.973
2007-09-13,964.4
2007-09-14,960.402
2007-09-17,950.198
2007-09-18,971.014
2007-09-19,988.067
2007-09-20,987.373
2007-09-21,993.495
2007-09-24,991.693
2007-09-25,987.389
2007-09-26,994.379
2007-09-27,1004.164
2007-09-28,1005.275
2007-10-01,1017.279
2007-10-02,1018.493
2007-10-03,1015.925
2007-10-04,1017.006
2007-10-05,1030.068
2007-10-08,1026.891
2007-10-09,1034.112
2007-10-10,1038.905
2007-10-11,1037.103
2007-10-12,1039.14
2007-10-15,1034.202
2007-10-16,1022.873
2007-10-17,1031.515
2007-10-18,1031.936
2007-10-19,1010.421
2007-10-22,1003.296
2007-10-23,1019.262
2007-10-24,1013.798
2007-10-25,1021.019
2007-10-26,1029.172
2007-10-29,1037.981
2007-10-30,1029.554
2007-10-31,1043.128
2007-11-01,1025.906
2007-11-02,1026.258
2007-11-05,1017.203
2007-11-06,1030.075
2007-11-07,1015.875
2007-11-08,1012.843
2007-11-09,996.248
2007-11-12,973.306
2007-11-13,987.426
2007-11-14,991.119
2007-11-15,974.113
2007-11-16,970.972
2007-11-19,950.1
2007-11-20,957.498
2007-11-21,937.976
2007-11-22,940.332
2007-11-23,953.486
2007-11-26,948.723
2007-11-27,949.791
2007-11-28,973.992
2007-11-29,978.157
2007-11-30,982.501
2007-12-03,980.174
2007-12-04,972.133
2007-12-05,984.701
2007-12-06,992.972
2007-12-07,1001.742
2007-12-10,1007.737
2007-12-11,992.201
2007-12-12,996.314
2007-12-13,984.066
2007-12-14,974.557
2007-12-17,952.841
2007-12-18,956.66
2007-12-19,957.86
2007-12-20,963.658
2007-12-21,978.854
2007-12-24,985.612
2007-12-25,985.612
2007-12-26,989.487
2007-12-27,983.519
2007-12-28,989.071
2007-12-31,985.944
2008-01-01,985.944
2008-01-02,976.876
2008-01-03,972.727
2008-01-04,947.629
2008-01-07,934.599
2008-01-08,927.173
2008-01-09,921.242
2008-01-10,920.039
2008-01-11,909.829
2008-01-14,922.503
2008-01-15,894.715
2008-01-16,877.912
2008-01-17,861.391
2008-01-18,859.006
2008-01-21,837.37
2008-01-22,843.075
2008-01-23,845.078
2008-01-24,873.129
2008-01-25,873.015
2008-01-28,880.044
2008-01-29,890.195
2008-01-30,885.194
2008-01-31,892.012
2008-02-01,913.429
2008-02-04,914.231
2008-02-05,880.313
2008-02-06,874.24
2008-02-07,868.191
2008-02-08,873.627
2008-02-11,877.123
2008-02-12,889.324
2008-02-13,901.055
2008-02-14,898.039
2008-02-15,891.808
2008-02-18,896.05
2008-02-19,902.0
2008-02-20,902.425
2008-02-21,901.172
2008-02-22,902.048
2008-02-25,917.844
2008-02-26,928.826
2008-02-27,931.57
2008-02-28,923.715
2008-02-29,902.881
2008-03-03,897.932
2008-03-04,891.193
2008-03-05,905.833
2008-03-06,893.191
2008-03-07,880.111
2008-03-10,860.767
2008-03-11,879.995
2008-03-12,885.321
2008-03-13,886.849
2008-03-14,876.393
2008-03-17,848.224
2008-03-18,876.015
2008-03-19,853.558
2008-03-20,852.582
2008-03-21,852.582
2008-03-24,866.621
2008-03-25,888.947
2008-03-26,889.786
2008-03-27,889.587
2008-03-28,883.067
2008-03-31,887.94
2008-04-01,907.408
2008-04-02,914.45
2008-04-03,915.073
2008-04-04,924.281
2008-04-07,927.072
2008-04-08,920.228
2008-04-09,914.459
2008-04-10,918.838
2008-04-11,904.909
2008-04-14,902.955
2008-04-15,905.952
2008-04-16,933.099
2008-04-17,928.981
2008-04-18,941.538
2008-04-21,945.179
2008-04-22,939.621
2008-04-23,942.186
2008-04-24,937.17
2008-04-25,947.153
2008-04-28,950.544
2008-04-29,940.222
2008-04-30,943.897
2008-05-01,946.342
2008-05-02,955.808
2008-05-05,958.045
2008-05-06,966.665
2008-05-07,959.305
2008-05-08,967.233
2008-05-09,963.057
2008-05-12,970.593
2008-05-13,974.819
2008-05-14,976.656
2008-05-15,988.453
2008-05-16,997.905
2008-05-19,1000.616
2008-05-20,991.565
2008-05-21,983.059
2008-05-22,982.477
2008-05-23,971.216
2008-05-26,969.494
2008-05-27,969.146
2008-05-28,977.35
2008-05-29,974.593
2008-05-30,983.649
2008-06-02,976.526
2008-06-03,975.508
2008-06-04,974.631
2008-06-05,987.091
2008-06-06,973.618
2008-06-09,970.712
2008-06-10,953.937
2008-06-11,941.485
2008-06-12,939.387
2008-06-13,948.991
2008-06-16,957.781
2008-06-17,961.707
2008-06-18,952.065
2008-06-19,950.895
2008-06-20,938.23
2008-06-23,938.156
2008-06-24,929.124
2008-06-25,933.735
2008-06-26,915.807
2008-06-27,916.652
2008-06-30,915.967
2008-07-01,906.739
2008-07-02,884.943
2008-07-03,874.442
2008-07-04,871.892
2008-07-07,871.076
2008-07-08,869.28
2008-07-09,868.228
2008-07-10,867.924
2008-07-11,859.74
2008-07-14,862.209
2008-07-15,848.051
2008-07-16,856.54
2008-07-17,867.539
2008-07-18,868.731
2008-07-21,879.648
2008-07-22,875.645
2008-07-23,874.211
2008-07-24,851.09
2008-07-25,854.272
2008-07-28,846.374
2008-07-29,849.382
2008-07-30,863.69
2008-07-31,854.775
2008-08-01,843.985
2008-08-04,829.204
2008-08-05,838.7
2008-08-06,849.837
2008-08-07,842.473
2008-08-08,842.674
2008-08-11,848.871
2008-08-12,841.256
2008-08-13,839.099
2008-08-14,845.135
2008-08-15,841.897
2008-08-18,834.729
2008-08-19,825.217
2008-08-20,832.858
2008-08-21,837.487
2008-08-22,843.438
2008-08-25,833.089
2008-08-26,833.532
2008-08-27,840.601
2008-08-28,850.223
2008-08-29,846.133
2008-09-01,840.199
2008-09-02,830.506
2008-09-03,815.308
2008-09-04,791.105
2008-09-05,782.945
2008-09-08,790.296
2008-09-09,760.882
2008-09-10,764.029
2008-09-11,764.797
2008-09-12,783.663
2008-09-15,749.517
2008-09-16,745.928
2008-09-17,722.638
2008-09-18,740.433
2008-09-19,783.817
2008-09-22,769.578
2008-09-23,755.273
2008-09-24,749.617
2008-09-25,755.103
2008-09-26,740.147
2008-09-29,680.174
2008-09-30,696.661
2008-10-01,687.426
2008-10-02,649.002
2008-10-03,643.982
2008-10-06,598.403
2008-10-07,578.324
2008-10-08,564.928
2008-10-09,543.726
2008-10-10,517.261
2008-10-13,574.984
2008-10-14,577.227
2008-10-15,524.017
2008-10-16,523.938
2008-10-17,529.054
2008-10-20,551.213
2008-10-21,536.744
2008-10-22,497.922
2008-10-23,488.019
2008-10-24,465.756
2008-10-27,444.937
2008-10-28,472.934
2008-10-29,497.541
2008-10-30,516.981
2008-10-31,524.616
2008-11-03,528.4
2008-11-04,558.075
2008-11-05,537.483
2008-11-06,501.801
2008-11-07,512.315
2008-11-10,511.124
2008-11-11,488.376
2008-11-12,463.556
2008-11-13,482.158
2008-11-14,469.963
2008-11-17,458.376
2008-11-18,457.483
2008-11-19,432.657
2008-11-20,403.301
2008-11-21,417.832
2008-11-24,452.235
2008-11-25,460.467
2008-11-26,474.469
2008-11-27,478.679
2008-11-28,482.102
2008-12-01,442.113
2008-12-02,452.96
2008-12-03,459.185
2008-12-04,445.528
2008-12-05,448.636
2008-12-08,473.436
2008-12-09,472.401
2008-12-10,483.014
2008-12-11,475.517
2008-12-12,477.93
2008-12-15,477.584
2008-12-16,494.96
2008-12-17,504.431
2008-12-18,499.417
2008-12-19,494.198
2008-12-22,481.356
2008-12-23,480.06
2008-12-24,481.644
2008-12-25,481.644
2008-12-26,484.621
2008-12-29,488.192
2008-12-30,497.555
2008-12-31,501.981
2009-01-01,501.981
2009-01-02,520.362
2009-01-05,524.623
2009-01-06,531.166
2009-01-07,521.234
2009-01-08,523.107
2009-01-09,510.944
2009-01-12,494.847
2009-01-13,492.132
2009-01-14,474.084
2009-01-15,477.293
2009-01-16,486.274
2009-01-19,482.56
2009-01-20,458.994
2009-01-21,469.595
2009-01-22,464.56
2009-01-23,465.454
2009-01-26,475.478
2009-01-27,481.087
2009-01-28,496.457
2009-01-29,483.787
2009-01-30,475.022
2009-02-02,467.796
2009-02-03,477.288
2009-02-04,482.675
2009-02-05,490.26
2009-02-06,502.686
2009-02-09,506.677
2009-02-10,489.639
2009-02-11,486.786
2009-02-12,486.504
2009-02-13,488.973
2009-02-16,485.271
2009-02-17,464.717
2009-02-18,460.274
2009-02-19,459.62
2009-02-20,452.235
2009-02-23,440.499
2009-02-24,449.281
2009-02-25,446.295
2009-02-26,445.663
2009-02-27,441.271
2009-03-02,417.312
2009-03-03,415.019
2009-03-04,429.659
2009-03-05,415.788
2009-03-06,415.091
2009-03-09,410.825
2009-03-10,433.982
2009-03-11,434.72
2009-03-12,445.156
2009-03-13,449.876
2009-03-16,451.617
2009-03-17,459.05
2009-03-18,465.212
2009-03-19,475.013
2009-03-20,466.311
2009-03-23,486.973
2009-03-24,481.812
2009-03-25,483.771
2009-03-26,493.77
2009-03-27,481.59
2009-03-30,465.753
2009-03-31,475.069
2009-04-01,479.89
2009-04-02,503.661
2009-04-03,506.277
2009-04-06,502.548
2009-04-07,488.987
2009-04-08,495.149
2009-04-09,511.4
2009-04-10,511.4
2009-04-13,512.171
2009-04-14,510.932
2009-04-15,511.088
2009-04-16,520.737
2009-04-17,524.019
2009-04-20,502.219
2009-04-21,507.99
2009-04-22,514.243
2009-04-23,518.029
2009-04-24,531.038
2009-04-27,525.411
2009-04-28,520.698
2009-04-29,535.404
2009-04-30,539.579
2009-05-01,541.748
2009-05-04,560.688
2009-05-05,561.957
2009-05-06,565.054
2009-05-07,557.17
2009-05-08,567.031
2009-05-11,561.015
2009-05-12,559.366
2009-05-13,541.625
2009-05-14,545.793
2009-05-15,547.121
2009-05-18,559.967
2009-05-19,568.92
2009-05-20,572.865
2009-05-21,560.089
2009-05-22,563.412
2009-05-25,564.21
2009-05-26,574.315
2009-05-27,572.629
2009-05-28,573.983
2009-05-29,583.443
2009-06-01,603.194
2009-06-02,606.222
2009-06-03,592.896
2009-06-04,594.473
2009-06-05,591.658
2009-06-08,584.948
2009-06-09,594.595
2009-06-10,597.083
2009-06-11,602.993
2009-06-12,598.867
2009-06-15,581.099
2009-06-16,575.472
2009-06-17,568.796
2009-06-18,570.689
2009-06-19,575.611
2009-06-22,555.6
2009-06-23,556.824
2009-06-24,567.168
2009-06-25,572.869
2009-06-26,576.84
2009-06-29,580.301
2009-06-30,577.765
2009-07-01,583.274
2009-07-02,567.813
2009-07-03,566.958
2009-07-06,559.327
2009-07-07,551.91
2009-07-08,546.393
2009-07-09,551.768
2009-07-10,548.401
2009-07-13,555.24
2009-07-14,562.016
2009-07-15,579.304
2009-07-16,585.236
2009-07-17,586.87
2009-07-20,597.314
2009-07-21,601.947
2009-07-22,604.232
2009-07-23,617.278
2009-07-24,618.851
2009-07-27,620.011
2009-07-28,616.199
2009-07-29,612.724
2009-07-30,621.888
2009-07-31,625.145
2009-08-03,640.25
2009-08-04,641.663
2009-08-05,639.343
2009-08-06,636.341
2009-08-07,640.997
2009-08-10,638.475
2009-08-11,630.256
2009-08-12,638.218
2009-08-13,647.433
2009-08-14,640.378
2009-08-17,621.719
2009-08-18,630.075
2009-08-19,633.881
2009-08-20,641.244
2009-08-21,653.732
2009-08-24,655.01
2009-08-25,656.415
2009-08-26,651.996
2009-08-27,651.9
2009-08-28,658.542
2009-08-31,650.273
2009-09-01,638.824
2009-09-02,634.479
2009-09-03,641.245
2009-09-04,650.872
2009-09-07,657.758
2009-09-08,669.402
2009-09-09,676.291
2009-09-10,682.551
2009-09-11,685.5
2009-09-14,685.737
2009-09-15,689.562
2009-09-16,702.712
2009-09-17,703.673
2009-09-18,700.497
2009-09-21,696.921
2009-09-22,705.181
2009-09-23,700.971
2009-09-24,686.89
2009-09-25,683.185
2009-09-28,692.125
2009-09-29,691.966
2009-09-30,693.499
2009-10-01,675.83
2009-10-02,667.268
2009-10-05,677.084
2009-10-06,692.064
2009-10-07,691.146
2009-10-08,702.987
2009-10-09,705.086
2009-10-12,710.14
2009-10-13,707.367
2009-10-14,720.401
2009-10-15,723.488
2009-10-16,718.336
2009-10-19,727.701
2009-10-20,722.982
2009-10-21,720.195
2009-10-22,719.795
2009-10-23,712.09
2009-10-26,702.881
2009-10-27,694.727
2009-10-28,673.604
2009-10-29,688.615
2009-10-30,672.14
2009-11-02,675.045
2009-11-03,675.827
2009-11-04,685.756
2009-11-05,695.569
2009-11-06,697.594
2009-11-09,715.2
2009-11-10,713.143
2009-11-11,716.603
2009-11-12,710.0
2009-11-13,714.945
2009-11-16,727.839
2009-11-17,722.857
2009-11-18,722.352
2009-11-19,707.134
2009-11-20,702.758
2009-11-23,714.402
2009-11-24,710.966
2009-11-25,718.629
2009-11-26,707.837
2009-11-27,703.699
2009-11-30,702.48
2009-12-01,719.312
2009-12-02,722.643
2009-12-03,717.956
2009-12-04,719.543
2009-12-07,718.134
2009-12-08,708.267
2009-12-09,706.379
2009-12-10,711.564
2009-12-11,713.093
2009-12-14,722.745
2009-12-15,720.537
2009-12-16,727.301
2009-12-17,714.489
2009-12-18,715.287
2009-12-21,723.91
2009-12-22,727.479
2009-12-23,734.029
2009-12-24,737.283
2009-12-25,737.283
2009-12-28,738.813
2009-12-29,740.099
2009-12-30,737.475
2009-12-31,736.181
2010-01-01,736.181
2010-01-04,752.04
2010-01-05,755.798
2010-01-06,759.334
2010-01-07,759.764
2010-01-08,763.698
2010-01-11,769.3
2010-01-12,757.902
2010-01-13,762.758
2010-01-14,765.55
2010-01-15,754.862
2010-01-18,756.429
2010-01-19,759.712
2010-01-20,747.263
2010-01-21,735.348
2010-01-22,723.52
2010-01-25,724.382
2010-01-26,720.038
2010-01-27,717.784
2010-01-28,708.049
2010-01-29,701.664
2010-02-01,712.71
2010-02-02,723.429
2010-02-03,718.895
2010-02-04,693.562
2010-02-05,685.966
2010-02-08,684.818
2010-02-09,693.729
2010-02-10,693.624
2010-02-11,701.242
2010-02-12,700.455
2010-02-15,700.826
2010-02-16,712.855
2010-02-17,718.361
2010-02-18,721.446
2010-02-19,721.563
2010-02-22,724.439
2010-02-23,714.902
2010-02-24,719.198
2010-02-25,714.041
2010-02-26,721.174
2010-03-01,731.09
2010-03-02,737.427
2010-03-03,742.678
2010-03-04,741.897
2010-03-05,753.402
2010-03-08,753.766
2010-03-09,752.275
2010-03-10,759.883
2010-03-11,760.651
2010-03-12,765.476
2010-03-15,758.115
2010-03-16,768.457
2010-03-17,773.811
2010-03-18,767.501
2010-03-19,761.073
2010-03-22,765.368
2010-03-23,772.123
2010-03-24,765.917
2010-03-25,765.498
2010-03-26,766.745
2010-03-29,773.215
2010-03-30,771.499
2010-03-31,772.177
2010-04-01,781.757
2010-04-02,781.757
2010-04-05,788.801
2010-04-06,789.562
2010-04-07,785.749
2010-04-08,783.656
2010-04-09,794.32
2010-04-12,797.499
2010-04-13,795.76
2010-04-14,806.598
2010-04-15,807.364
2010-04-16,794.158
2010-04-19,788.019
2010-04-20,799.894
2010-04-21,798.944
2010-04-22,800.58
2010-04-23,809.849
2010-04-26,811.292
2010-04-27,789.772
2010-04-28,783.959
2010-04-29,797.714
2010-04-30,787.915
2010-05-03,792.338
2010-05-04,767.7
2010-05-05,755.044
2010-05-06,736.07
2010-05-07,712.216
2010-05-10,755.72
2010-05-11,749.496
2010-05-12,766.059
2010-05-13,759.23
2010-05-14,737.388
2010-05-17,732.862
2010-05-18,728.994
2010-05-19,713.922
2010-05-20,688.116
2010-05-21,700.859
2010-05-24,694.411
2010-05-25,683.566
2010-05-26,692.319
2010-05-27,717.502
2010-05-28,713.531
2010-05-31,713.715
2010-06-01,703.876
2010-06-02,714.792
2010-06-03,725.04
2010-06-04,699.896
2010-06-07,685.066
2010-06-08,685.398
2010-06-09,695.193
2010-06-10,716.699
2010-06-11,720.945
2010-06-14,730.238
2010-06-15,743.756
2010-06-16,743.51
2010-06-17,743.481
2010-06-18,745.265
2010-06-21,746.434
2010-06-22,733.631
2010-06-23,729.396
2010-06-24,717.735
2010-06-25,719.402
2010-06-28,721.293
2010-06-29,692.921
2010-06-30,688.604
2010-07-01,685.865
2010-07-02,686.266
2010-07-05,683.999
2010-07-06,694.403
2010-07-07,708.897
2010-07-08,717.473
2010-07-09,722.691
2010-07-12,720.464
2010-07-13,735.968
2010-07-14,738.179
2010-07-15,738.589
2010-07-16,722.24
2010-07-19,721.93
2010-07-20,727.843
2010-07-21,726.271
2010-07-22,743.465
2010-07-23,750.129
2010-07-26,758.58
2010-07-27,753.418
2010-07-28,748.74
2010-07-29,747.44
2010-07-30,747.334
2010-08-02,766.939
2010-08-03,765.552
2010-08-04,769.643
2010-08-05,768.398
2010-08-06,767.213
2010-08-09,772.158
2010-08-10,759.234
2010-08-11,734.909
2010-08-12,730.826
2010-08-13,729.702
2010-08-16,732.486
2010-08-17,745.372
2010-08-18,746.584
2010-08-19,739.633
2010-08-20,732.402
2010-08-23,729.389
2010-08-24,717.901
2010-08-25,715.654
2010-08-26,719.419
2010-08-27,728.608
2010-08-30,722.609
2010-08-31,721.855
2010-09-01,746.326
2010-09-02,754.221
2010-09-03,762.515
2010-09-06,764.502
2010-09-07,754.2
2010-09-08,761.161
