Date,NEW ZEALAND SMALL VALUE Small Cap
2010-09-13,756.97
2010-09-14,763.593
2010-09-15,758.993
2010-09-16,750.656
2010-09-17,754.178
2010-09-20,763.529
2010-09-21,761.482
2010-09-22,774.069
2010-09-23,761.201
2010-09-24,766.118
2010-09-27,775.931
2010-09-28,776.836
2010-09-29,772.98
2010-09-30,765.272
2010-10-01,787.821
2010-10-04,787.762
2010-10-05,793.293
2010-10-06,797.72
2010-10-07,799.087
2010-10-08,802.358
2010-10-11,805.907
2010-10-12,806.348
2010-10-13,815.332
2010-10-14,812.647
2010-10-15,808.254
2010-10-18,808.197
2010-10-19,796.368
2010-10-20,804.266
2010-10-21,810.28
2010-10-22,805.565
2010-10-25,813.989
2010-10-26,812.029
2010-10-27,804.715
2010-10-28,814.502
2010-10-29,830.898
2010-11-01,830.191
2010-11-02,836.273
2010-11-03,845.105
2010-11-04,869.379
2010-11-05,866.738
2010-11-08,854.969
2010-11-09,859.471
2010-11-10,849.003
2010-11-11,849.972
2010-11-12,840.858
2010-11-15,844.036
2010-11-16,838.128
2010-11-17,838.28
2010-11-18,838.787
2010-11-19,841.653
2010-11-22,837.051
2010-11-23,819.176
2010-11-24,823.39
2010-11-25,822.542
2010-11-26,809.587
2010-11-29,806.865
2010-11-30,804.403
2010-12-01,806.857
2010-12-02,819.254
2010-12-03,827.12
2010-12-06,824.226
2010-12-07,828.109
2010-12-08,815.858
2010-12-09,816.366
2010-12-10,811.368
2010-12-13,819.669
2010-12-14,809.834
2010-12-15,804.669
2010-12-16,785.856
2010-12-17,784.725
2010-12-20,794.641
2010-12-21,806.023
2010-12-22,806.062
2010-12-23,807.19
2010-12-24,815.184
2010-12-27,815.893
2010-12-28,824.236
2010-12-29,835.607
2010-12-30,842.136
2010-12-31,855.906
2011-01-03,849.333
2011-01-04,841.554
2011-01-05,833.986
2011-01-06,828.508
2011-01-07,826.171
2011-01-10,833.405
2011-01-11,832.651
2011-01-12,835.5
2011-01-13,846.475
2011-01-14,845.389
2011-01-17,851.108
2011-01-18,848.124
2011-01-19,847.387
2011-01-20,825.276
2011-01-21,831.946
2011-01-24,837.97
2011-01-25,842.596
2011-01-26,844.021
2011-01-27,845.911
2011-01-28,849.471
2011-01-31,849.242
2011-02-01,855.146
2011-02-02,859.011
2011-02-03,849.866
2011-02-04,853.445
2011-02-07,855.369
2011-02-08,861.847
2011-02-09,857.437
2011-02-10,847.475
2011-02-11,842.351
2011-02-14,838.569
2011-02-15,837.271
2011-02-16,836.563
2011-02-17,842.031
2011-02-18,850.917
2011-02-21,843.906
2011-02-22,818.352
2011-02-23,813.368
2011-02-24,811.431
2011-02-25,812.589
2011-02-28,813.95
2011-03-01,816.11
2011-03-02,806.889
2011-03-03,806.553
2011-03-04,799.977
2011-03-07,800.37
2011-03-08,801.104
2011-03-09,801.523
2011-03-10,790.832
2011-03-11,794.055
2011-03-14,786.627
2011-03-15,762.832
2011-03-16,771.135
2011-03-17,759.136
2011-03-18,766.502
2011-03-21,772.487
2011-03-22,783.547
2011-03-23,786.294
2011-03-24,804.118
2011-03-25,808.411
2011-03-28,808.665
2011-03-29,814.861
2011-03-30,820.652
2011-03-31,822.128
2011-04-01,826.197
2011-04-04,830.153
2011-04-05,836.705
2011-04-06,847.572
2011-04-07,839.551
2011-04-08,843.649
2011-04-11,844.342
2011-04-12,841.912
2011-04-13,849.548
2011-04-14,852.167
2011-04-15,859.855
2011-04-18,845.12
2011-04-19,841.701
2011-04-20,855.43
2011-04-21,861.387
2011-04-22,861.387
2011-04-25,859.826
2011-04-26,866.095
2011-04-27,868.448
2011-04-28,869.858
2011-04-29,884.619
2011-05-02,887.377
2011-05-03,877.917
2011-05-04,865.088
2011-05-05,858.667
2011-05-06,868.347
2011-05-09,869.032
2011-05-10,876.422
2011-05-11,877.971
2011-05-12,869.967
2011-05-13,867.965
2011-05-16,864.845
2011-05-17,860.477
2011-05-18,867.489
2011-05-19,865.752
2011-05-20,869.143
2011-05-23,856.867
2011-05-24,866.089
2011-05-25,872.167
2011-05-26,878.341
2011-05-27,892.123
2011-05-30,897.53
2011-05-31,903.349
2011-06-01,903.315
2011-06-02,892.739
2011-06-03,889.388
2011-06-06,893.0
2011-06-07,902.893
2011-06-08,895.296
2011-06-09,905.233
2011-06-10,907.306
2011-06-13,887.017
2011-06-14,891.023
2011-06-15,883.068
2011-06-16,866.015
2011-06-17,868.837
2011-06-20,868.015
2011-06-21,872.428
2011-06-22,878.085
2011-06-23,871.401
2011-06-24,871.087
2011-06-27,862.276
2011-06-28,870.315
2011-06-29,872.575
2011-06-30,880.247
2011-07-01,886.876
2011-07-04,885.347
2011-07-05,889.067
2011-07-06,879.484
2011-07-07,885.839
2011-07-08,892.171
2011-07-11,879.413
2011-07-12,861.307
2011-07-13,879.412
2011-07-14,890.27
2011-07-15,883.829
2011-07-18,882.497
2011-07-19,891.875
2011-07-20,888.203
2011-07-21,897.024
2011-07-22,901.239
2011-07-25,896.95
2011-07-26,901.673
2011-07-27,903.695
2011-07-28,903.67
2011-07-29,906.337
2011-08-01,909.927
2011-08-02,910.992
2011-08-03,894.907
2011-08-04,886.197
2011-08-05,845.771
2011-08-08,814.461
2011-08-09,794.139
2011-08-10,803.433
2011-08-11,805.66
2011-08-12,823.654
2011-08-15,828.327
2011-08-16,835.337
2011-08-17,836.581
2011-08-18,828.311
2011-08-19,816.05
2011-08-22,823.947
2011-08-23,833.307
2011-08-24,837.724
2011-08-25,837.779
2011-08-26,846.001
2011-08-29,859.336
2011-08-30,881.979
2011-08-31,895.545
2011-09-01,889.807
2011-09-02,894.812
2011-09-05,876.408
2011-09-06,863.188
2011-09-07,874.239
2011-09-08,884.846
2011-09-09,866.06
2011-09-12,861.426
2011-09-13,866.436
2011-09-14,866.354
2011-09-15,876.557
2011-09-16,879.339
2011-09-19,869.896
2011-09-20,872.954
2011-09-21,864.295
2011-09-22,825.961
2011-09-23,814.095
2011-09-26,800.996
2011-09-27,830.869
2011-09-28,822.891
2011-09-29,816.475
2011-09-30,804.707
2011-10-03,792.043
2011-10-04,788.219
2011-10-05,796.636
2011-10-06,797.26
2011-10-07,806.183
2011-10-10,813.575
2011-10-11,817.295
2011-10-12,833.795
2011-10-13,827.121
2011-10-14,833.238
2011-10-17,827.722
2011-10-18,818.871
2011-10-19,823.091
2011-10-20,811.28
2011-10-21,818.011
2011-10-24,823.266
2011-10-25,819.233
2011-10-26,817.612
2011-10-27,844.255
2011-10-28,855.366
2011-10-31,843.589
2011-11-01,831.847
2011-11-02,824.293
2011-11-03,825.107
2011-11-04,836.165
2011-11-07,840.508
2011-11-08,841.12
2011-11-09,830.734
2011-11-10,815.507
2011-11-11,829.617
2011-11-14,820.338
2011-11-15,809.263
2011-11-16,802.508
2011-11-17,795.079
2011-11-18,790.963
2011-11-21,775.821
2011-11-22,775.659
2011-11-23,763.503
2011-11-24,763.486
2011-11-25,766.492
2011-11-28,782.079
2011-11-29,786.716
2011-11-30,806.691
2011-12-01,799.668
2011-12-02,791.846
2011-12-05,789.442
2011-12-06,788.996
2011-12-07,783.011
2011-12-08,782.091
2011-12-09,774.817
2011-12-12,774.081
2011-12-13,774.322
2011-12-14,758.324
2011-12-15,760.948
2011-12-16,769.842
2011-12-19,762.788
2011-12-20,770.994
2011-12-21,768.957
2011-12-22,780.453
2011-12-23,783.174
2011-12-26,783.174
2011-12-27,780.794
2011-12-28,781.065
2011-12-29,778.511
2011-12-30,793.691
2012-01-02,793.691
2012-01-03,804.221
2012-01-04,802.149
2012-01-05,795.731
2012-01-06,793.294
2012-01-09,803.1
2012-01-10,814.91
2012-01-11,818.498
2012-01-12,816.911
2012-01-13,814.97
2012-01-16,818.495
2012-01-17,826.64
2012-01-18,830.406
2012-01-19,825.786
2012-01-20,825.807
2012-01-23,834.108
2012-01-24,835.972
2012-01-25,833.691
2012-01-26,854.977
2012-01-27,863.005
2012-01-30,859.724
2012-01-31,868.843
2012-02-01,877.41
2012-02-02,886.115
2012-02-03,890.801
2012-02-06,885.91
2012-02-07,890.325
2012-02-08,892.304
2012-02-09,889.929
2012-02-10,885.067
2012-02-13,886.067
2012-02-14,875.661
2012-02-15,881.865
2012-02-16,873.74
2012-02-17,877.249
2012-02-20,884.971
2012-02-21,884.114
2012-02-22,876.31
2012-02-23,880.191
2012-02-24,879.44
2012-02-27,881.542
2012-02-28,879.648
2012-02-29,885.601
2012-03-01,883.808
2012-03-02,889.407
2012-03-05,872.379
2012-03-06,865.525
2012-03-07,870.879
2012-03-08,886.506
2012-03-09,899.052
2012-03-12,897.341
2012-03-13,904.598
2012-03-14,898.611
2012-03-15,915.948
2012-03-16,915.62
2012-03-19,919.283
2012-03-20,906.956
2012-03-21,897.234
2012-03-22,892.075
2012-03-23,901.467
2012-03-26,915.413
2012-03-27,909.569
2012-03-28,910.786
2012-03-29,911.725
2012-03-30,921.211
2012-04-02,919.256
2012-04-03,915.011
2012-04-04,909.336
2012-04-05,909.441
2012-04-06,909.441
2012-04-09,915.399
2012-04-10,906.612
2012-04-11,908.641
2012-04-12,918.47
2012-04-13,918.967
2012-04-16,904.38
2012-04-17,914.63
2012-04-18,915.008
2012-04-19,915.647
2012-04-20,915.067
2012-04-23,911.012
2012-04-24,913.498
2012-04-25,912.88
2012-04-26,915.271
2012-04-27,919.534
2012-04-30,924.589
2012-05-01,931.906
2012-05-02,936.419
2012-05-03,914.144
2012-05-04,892.12
2012-05-07,874.969
2012-05-08,874.952
2012-05-09,872.081
2012-05-10,880.038
2012-05-11,882.711
2012-05-14,872.724
2012-05-15,860.276
2012-05-16,846.42
2012-05-17,843.264
2012-05-18,830.171
2012-05-21,830.093
2012-05-22,838.33
2012-05-23,815.141
2012-05-24,819.045
2012-05-25,817.842
2012-05-28,819.517
2012-05-29,826.126
2012-05-30,825.086
2012-05-31,812.428
2012-06-01,812.852
2012-06-04,820.051
2012-06-05,809.763
2012-06-06,836.752
2012-06-07,835.64
2012-06-08,833.097
2012-06-11,838.975
2012-06-12,832.947
2012-06-13,831.112
2012-06-14,840.985
2012-06-15,842.738
2012-06-18,851.446
2012-06-19,860.956
2012-06-20,858.756
2012-06-21,854.01
2012-06-22,843.98
2012-06-25,839.262
2012-06-26,844.044
2012-06-27,848.833
2012-06-28,845.514
2012-06-29,866.979
2012-07-02,870.104
2012-07-03,878.714
2012-07-04,885.043
2012-07-05,886.49
2012-07-06,878.122
2012-07-09,878.437
2012-07-10,877.46
2012-07-11,877.191
2012-07-12,870.875
2012-07-13,878.589
2012-07-16,872.773
2012-07-17,865.349
2012-07-18,872.063
2012-07-19,878.722
2012-07-20,869.861
2012-07-23,856.745
2012-07-24,858.569
2012-07-25,853.408
2012-07-26,874.573
2012-07-27,884.08
2012-07-30,885.897
2012-07-31,892.741
2012-08-01,891.27
2012-08-02,893.617
2012-08-03,900.002
2012-08-06,904.412
2012-08-07,905.327
2012-08-08,899.933
2012-08-09,896.557
2012-08-10,898.377
2012-08-13,895.676
2012-08-14,893.292
2012-08-15,894.299
2012-08-16,894.516
2012-08-17,903.422
2012-08-20,909.717
2012-08-21,918.861
2012-08-22,908.814
2012-08-23,921.837
2012-08-24,910.491
2012-08-27,922.58
2012-08-28,911.365
2012-08-29,906.213
2012-08-30,914.009
2012-08-31,925.877
2012-09-03,925.878
2012-09-04,926.309
2012-09-05,925.228
2012-09-06,946.088
2012-09-07,961.968
2012-09-10,962.734
2012-09-11,971.057
2012-09-12,980.881
2012-09-13,990.905
2012-09-14,1002.334
2012-09-17,996.064
2012-09-18,998.247
2012-09-19,992.963
2012-09-20,992.164
2012-09-21,994.512
2012-09-24,977.788
2012-09-25,989.665
2012-09-26,973.688
2012-09-27,980.942
2012-09-28,986.388
2012-10-01,987.77
2012-10-02,999.186
2012-10-03,991.826
2012-10-04,995.89
2012-10-05,1003.275
2012-10-08,1001.027
2012-10-09,1005.307
2012-10-10,999.618
2012-10-11,998.756
2012-10-12,1002.488
2012-10-15,1002.732
2012-10-16,1001.689
2012-10-17,1023.803
2012-10-18,1021.538
2012-10-19,1017.85
2012-10-22,1017.788
2012-10-23,1015.248
2012-10-24,1012.503
2012-10-25,1026.658
2012-10-26,1024.862
2012-10-29,1021.94
2012-10-30,1016.582
2012-10-31,1020.128
2012-11-01,1020.367
2012-11-02,1014.891
2012-11-05,1010.322
2012-11-06,1015.417
2012-11-07,1012.619
2012-11-08,999.637
2012-11-09,997.995
2012-11-12,1007.179
2012-11-13,1006.387
2012-11-14,987.285
2012-11-15,981.399
2012-11-16,979.526
2012-11-19,995.337
2012-11-20,993.866
2012-11-21,986.611
2012-11-22,997.434
2012-11-23,1005.932
2012-11-26,1010.87
2012-11-27,1006.417
2012-11-28,1010.612
2012-11-29,1009.676
2012-11-30,1013.809
2012-12-03,1014.546
2012-12-04,1018.681
2012-12-05,1018.476
2012-12-06,1030.517
2012-12-07,1030.708
2012-12-10,1030.599
2012-12-11,1037.626
2012-12-12,1039.992
2012-12-13,1030.281
2012-12-14,1024.037
2012-12-17,1024.717
2012-12-18,1011.545
2012-12-19,1015.709
2012-12-20,1018.587
2012-12-21,1008.107
2012-12-24,1011.499
2012-12-25,1011.499
2012-12-26,1004.559
2012-12-27,1008.289
2012-12-28,1014.138
2012-12-31,1017.282
2013-01-01,1017.282
2013-01-02,1027.825
2013-01-03,1033.751
2013-01-04,1028.495
2013-01-07,1035.829
2013-01-08,1033.763
2013-01-09,1038.84
2013-01-10,1045.196
2013-01-11,1046.838
2013-01-14,1048.04
2013-01-15,1052.083
2013-01-16,1049.057
2013-01-17,1052.082
2013-01-18,1035.279
2013-01-21,1040.051
2013-01-22,1046.635
2013-01-23,1050.242
2013-01-24,1052.227
2013-01-25,1052.048
2013-01-28,1046.805
2013-01-29,1053.516
2013-01-30,1063.567
2013-01-31,1072.935
2013-02-01,1080.001
2013-02-04,1087.071
2013-02-05,1079.858
2013-02-06,1079.217
2013-02-07,1066.288
2013-02-08,1073.604
2013-02-11,1081.168
2013-02-12,1089.649
2013-02-13,1088.865
2013-02-14,1103.689
2013-02-15,1094.744
2013-02-18,1095.466
2013-02-19,1092.717
2013-02-20,1073.732
2013-02-21,1066.813
2013-02-22,1077.076
2013-02-25,1081.305
2013-02-26,1066.412
2013-02-27,1069.398
2013-02-28,1070.823
2013-03-01,1072.438
2013-03-04,1049.576
2013-03-05,1062.007
2013-03-06,1078.305
2013-03-07,1079.402
2013-03-08,1079.973
2013-03-11,1084.673
2013-03-12,1090.365
2013-03-13,1081.783
2013-03-14,1085.263
2013-03-15,1099.216
2013-03-18,1086.169
2013-03-19,1092.973
2013-03-20,1094.677
2013-03-21,1107.311
2013-03-22,1105.245
2013-03-25,1102.816
2013-03-26,1105.033
2013-03-27,1106.45
2013-03-28,1106.187
2013-03-29,1106.187
2013-04-01,1105.065
2013-04-02,1110.221
2013-04-03,1115.04
2013-04-04,1112.578
2013-04-05,1117.816
2013-04-08,1115.304
2013-04-09,1124.331
2013-04-10,1136.77
2013-04-11,1145.868
2013-04-12,1142.413
2013-04-15,1131.916
2013-04-16,1127.71
2013-04-17,1139.258
2013-04-18,1119.606
2013-04-19,1119.805
2013-04-22,1126.614
2013-04-23,1122.052
2013-04-24,1138.205
2013-04-25,1148.174
2013-04-26,1150.373
2013-04-29,1157.735
2013-04-30,1158.37
2013-05-01,1152.702
2013-05-02,1147.386
2013-05-03,1155.907
2013-05-06,1150.152
2013-05-07,1153.068
2013-05-08,1151.163
2013-05-09,1162.299
2013-05-10,1142.867
2013-05-13,1144.428
2013-05-14,1134.071
2013-05-15,1131.224
2013-05-16,1123.984
2013-05-17,1101.185
2013-05-20,1110.487
2013-05-21,1105.972
2013-05-22,1104.451
2013-05-23,1102.388
2013-05-24,1093.62
2013-05-27,1084.908
2013-05-28,1080.736
2013-05-29,1088.708
2013-05-30,1076.484
2013-05-31,1064.668
2013-06-03,1076.685
2013-06-04,1051.662
2013-06-05,1040.993
2013-06-06,1046.626
2013-06-07,1040.017
2013-06-10,1044.469
2013-06-11,1040.019
2013-06-12,1057.506
2013-06-13,1057.763
2013-06-14,1066.932
2013-06-17,1063.801
2013-06-18,1057.167
2013-06-19,1055.812
2013-06-20,995.554
2013-06-21,979.21
2013-06-24,978.118
2013-06-25,962.052
2013-06-26,995.717
2013-06-27,991.91
2013-06-28,996.985
2013-07-01,1010.42
2013-07-02,1010.517
2013-07-03,1013.344
2013-07-04,1028.458
2013-07-05,1014.336
2013-07-08,1030.542
2013-07-09,1042.947
2013-07-10,1036.412
2013-07-11,1040.847
2013-07-12,1043.234
2013-07-15,1049.485
2013-07-16,1056.108
2013-07-17,1056.801
2013-07-18,1050.117
2013-07-19,1055.763
2013-07-22,1058.953
2013-07-23,1067.197
2013-07-24,1064.363
2013-07-25,1075.088
2013-07-26,1080.903
2013-07-29,1075.952
2013-07-30,1065.325
2013-07-31,1056.919
2013-08-01,1045.498
2013-08-02,1050.636
2013-08-05,1045.668
2013-08-06,1060.219
2013-08-07,1073.504
2013-08-08,1078.038
2013-08-09,1075.982
2013-08-12,1076.693
2013-08-13,1061.143
2013-08-14,1074.905
2013-08-15,1073.87
2013-08-16,1077.371
2013-08-19,1072.655
2013-08-20,1061.546
2013-08-21,1057.32
2013-08-22,1055.737
2013-08-23,1045.855
2013-08-26,1062.135
2013-08-27,1057.167
2013-08-28,1057.115
2013-08-29,1054.52
2013-08-30,1055.954
2013-09-02,1079.677
2013-09-03,1084.444
2013-09-04,1090.035
2013-09-05,1086.846
2013-09-06,1102.532
2013-09-09,1105.273
2013-09-10,1110.079
2013-09-11,1110.575
2013-09-12,1116.386
2013-09-13,1117.347
2013-09-16,1124.252
2013-09-17,1130.234
2013-09-18,1124.651
2013-09-19,1156.923
2013-09-20,1154.19
2013-09-23,1150.1
2013-09-24,1144.347
2013-09-25,1153.571
2013-09-26,1155.83
2013-09-27,1156.081
2013-09-30,1155.058
2013-10-01,1147.81
2013-10-02,1158.303
2013-10-03,1162.745
2013-10-04,1176.071
2013-10-07,1172.87
2013-10-08,1165.934
2013-10-09,1153.725
2013-10-10,1148.62
2013-10-11,1166.895
2013-10-14,1172.725
2013-10-15,1183.5
2013-10-16,1189.424
2013-10-17,1209.071
2013-10-18,1205.965
2013-10-21,1207.185
2013-10-22,1224.427
2013-10-23,1224.632
2013-10-24,1206.729
2013-10-25,1205.969
2013-10-28,1204.443
2013-10-29,1194.554
2013-10-30,1195.66
2013-10-31,1204.397
2013-11-01,1200.438
2013-11-04,1214.331
2013-11-05,1225.361
2013-11-06,1247.349
2013-11-07,1220.43
2013-11-08,1216.025
2013-11-11,1214.601
2013-11-12,1213.34
2013-11-13,1212.126
2013-11-14,1222.513
2013-11-15,1225.077
2013-11-18,1220.889
2013-11-19,1210.006
2013-11-20,1192.745
2013-11-21,1169.445
2013-11-22,1166.928
2013-11-25,1163.831
2013-11-26,1153.184
2013-11-27,1140.609
2013-11-28,1139.215
2013-11-29,1126.71
2013-12-02,1124.695
2013-12-03,1126.533
2013-12-04,1108.728
2013-12-05,1121.434
2013-12-06,1135.332
2013-12-09,1140.418
2013-12-10,1139.144
2013-12-11,1118.201
2013-12-12,1121.342
2013-12-13,1132.132
2013-12-16,1145.907
2013-12-17,1136.899
2013-12-18,1121.078
2013-12-19,1116.523
2013-12-20,1127.853
2013-12-23,1129.175
2013-12-24,1139.342
2013-12-25,1139.342
2013-12-26,1134.335
2013-12-27,1142.637
2013-12-30,1145.835
2013-12-31,1138.55
2014-01-01,1138.55
2014-01-02,1136.129
2014-01-03,1151.823
2014-01-06,1143.488
2014-01-07,1146.149
2014-01-08,1150.767
2014-01-09,1140.911
2014-01-10,1158.709
2014-01-13,1177.78
2014-01-14,1178.787
2014-01-15,1171.768
2014-01-16,1166.509
2014-01-17,1149.644
2014-01-20,1150.048
2014-01-21,1160.12
2014-01-22,1161.528
2014-01-23,1153.312
2014-01-24,1141.687
2014-01-27,1144.368
2014-01-28,1136.392
2014-01-29,1139.538
2014-01-30,1115.845
2014-01-31,1109.796
2014-02-03,1114.912
2014-02-04,1114.234
2014-02-05,1117.001
2014-02-06,1125.641
2014-02-07,1130.427
2014-02-10,1126.075
2014-02-11,1130.551
2014-02-12,1134.877
2014-02-13,1140.767
2014-02-14,1142.521
2014-02-17,1145.049
2014-02-18,1137.064
2014-02-19,1141.876
2014-02-20,1141.569
2014-02-21,1140.952
2014-02-24,1159.257
2014-02-25,1166.679
2014-02-26,1159.605
2014-02-27,1173.555
2014-02-28,1185.147
2014-03-03,1181.374
2014-03-04,1190.024
2014-03-05,1203.429
2014-03-06,1217.628
2014-03-07,1214.017
2014-03-10,1212.705
2014-03-11,1215.38
2014-03-12,1218.301
2014-03-13,1237.15
2014-03-14,1230.058
2014-03-17,1231.942
2014-03-18,1248.406
2014-03-19,1257.832
2014-03-20,1252.836
2014-03-21,1248.544
2014-03-24,1246.381
2014-03-25,1251.191
2014-03-26,1253.559
2014-03-27,1261.763
2014-03-28,1264.14
2014-03-31,1270.848
2014-04-01,1267.459
2014-04-02,1251.085
2014-04-03,1242.856
2014-04-04,1256.347
2014-04-07,1256.586
2014-04-08,1256.931
2014-04-09,1267.728
2014-04-10,1281.025
2014-04-11,1275.846
2014-04-14,1268.744
2014-04-15,1269.91
2014-04-16,1271.255
2014-04-17,1271.787
2014-04-18,1271.787
2014-04-21,1269.862
2014-04-22,1275.513
2014-04-23,1281.556
2014-04-24,1293.056
2014-04-25,1295.773
2014-04-28,1279.611
2014-04-29,1286.02
2014-04-30,1311.199
2014-05-01,1304.662
2014-05-02,1315.703
2014-05-05,1312.898
2014-05-06,1319.491
2014-05-07,1305.76
2014-05-08,1302.162
2014-05-09,1301.465
2014-05-12,1301.977
2014-05-13,1307.359
2014-05-14,1311.743
2014-05-15,1309.071
2014-05-16,1307.499
2014-05-19,1298.228
2014-05-20,1294.31
2014-05-21,1289.322
2014-05-22,1298.166
2014-05-23,1302.3
2014-05-26,1300.506
2014-05-27,1292.104
2014-05-28,1287.945
2014-05-29,1288.791
2014-05-30,1303.02
2014-06-02,1300.335
2014-06-03,1291.674
2014-06-04,1291.133
2014-06-05,1292.55
2014-06-06,1296.937
2014-06-09,1300.909
2014-06-10,1296.271
2014-06-11,1300.761
2014-06-12,1321.263
2014-06-13,1315.94
2014-06-16,1320.131
2014-06-17,1323.129
2014-06-18,1322.718
2014-06-19,1337.154
2014-06-20,1325.904
2014-06-23,1328.485
2014-06-24,1322.622
2014-06-25,1324.753
2014-06-26,1330.271
2014-06-27,1334.502
2014-06-30,1331.127
2014-07-01,1340.929
2014-07-02,1341.106
2014-07-03,1347.663
2014-07-04,1344.222
2014-07-07,1347.671
2014-07-08,1343.379
2014-07-09,1337.113
2014-07-10,1330.586
2014-07-11,1318.174
2014-07-14,1327.789
2014-07-15,1322.98
2014-07-16,1308.148
2014-07-17,1301.852
2014-07-18,1297.814
2014-07-21,1310.863
2014-07-22,1309.261
2014-07-23,1316.051
2014-07-24,1305.123
2014-07-25,1305.394
2014-07-28,1302.228
2014-07-29,1292.392
2014-07-30,1293.74
2014-07-31,1290.013
2014-08-01,1281.515
2014-08-04,1274.432
2014-08-05,1271.152
2014-08-06,1268.886
2014-08-07,1275.544
2014-08-08,1265.65
2014-08-11,1266.909
2014-08-12,1262.696
2014-08-13,1268.112
2014-08-14,1281.215
2014-08-15,1290.94
2014-08-18,1288.433
2014-08-19,1292.717
2014-08-20,1284.687
2014-08-21,1286.695
2014-08-22,1291.543
2014-08-25,1288.784
2014-08-26,1283.557
2014-08-27,1296.822
2014-08-28,1301.529
2014-08-29,1295.85
2014-09-01,1291.922
2014-09-02,1283.582
2014-09-03,1289.311
2014-09-04,1288.87
2014-09-05,1301.131
2014-09-08,1300.552
2014-09-09,1286.168
2014-09-10,1289.485
2014-09-11,1293.559
2014-09-12,1286.589
2014-09-15,1284.845
2014-09-16,1269.716
2014-09-17,1263.118
2014-09-18,1265.252
2014-09-19,1267.781
2014-09-22,1294.26
2014-09-23,1289.279
2014-09-24,1296.72
2014-09-25,1277.943
2014-09-26,1265.159
2014-09-29,1242.901
2014-09-30,1238.003
2014-10-01,1235.31
2014-10-02,1240.246
2014-10-03,1228.645
2014-10-06,1238.788
2014-10-07,1249.922
2014-10-08,1247.672
2014-10-09,1273.9
2014-10-10,1261.366
2014-10-13,1254.399
2014-10-14,1246.025
2014-10-15,1262.272
2014-10-16,1264.116
2014-10-17,1271.663
2014-10-20,1308.849
2014-10-21,1319.484
2014-10-22,1327.189
2014-10-23,1308.894
2014-10-24,1319.369
2014-10-27,1324.492
2014-10-28,1334.488
2014-10-29,1351.92
2014-10-30,1330.293
2014-10-31,1313.647
2014-11-03,1310.393
2014-11-04,1313.955
2014-11-05,1315.269
2014-11-06,1322.307
2014-11-07,1336.27
2014-11-10,1350.416
2014-11-11,1362.428
2014-11-12,1381.573
2014-11-13,1373.918
2014-11-14,1373.106
2014-11-17,1378.723
2014-11-18,1383.687
2014-11-19,1383.226
2014-11-20,1377.892
2014-11-21,1373.792
2014-11-24,1360.164
2014-11-25,1357.647
2014-11-26,1363.504
2014-11-27,1367.448
2014-11-28,1366.542
2014-12-01,1374.01
2014-12-02,1353.32
2014-12-03,1358.854
2014-12-04,1364.349
2014-12-05,1351.533
2014-12-08,1337.747
2014-12-09,1346.894
2014-12-10,1331.979
2014-12-11,1337.66
2014-12-12,1349.667
2014-12-15,1338.964
2014-12-16,1351.979
2014-12-17,1345.64
2014-12-18,1357.676
2014-12-19,1353.893
2014-12-22,1355.138
2014-12-23,1354.074
2014-12-24,1352.818
2014-12-25,1352.818
2014-12-26,1360.536
2014-12-29,1377.827
2014-12-30,1383.293
2014-12-31,1377.005
2015-01-01,1377.005
2015-01-02,1360.885
2015-01-05,1366.614
2015-01-06,1376.147
2015-01-07,1368.782
2015-01-08,1394.317
2015-01-09,1400.688
2015-01-12,1383.115
2015-01-13,1380.629
2015-01-14,1387.711
2015-01-15,1391.0
2015-01-16,1385.98
2015-01-19,1383.737
2015-01-20,1369.26
2015-01-21,1366.541
2015-01-22,1358.29
2015-01-23,1354.383
2015-01-26,1342.657
2015-01-27,1356.076
2015-01-28,1360.152
2015-01-29,1323.572
2015-01-30,1315.964
2015-02-02,1325.147
2015-02-03,1320.101
2015-02-04,1327.975
2015-02-05,1333.724
2015-02-06,1332.008
2015-02-09,1330.578
2015-02-10,1328.566
2015-02-11,1336.876
2015-02-12,1334.938
2015-02-13,1348.882
2015-02-16,1353.811
2015-02-17,1357.232
2015-02-18,1361.323
2015-02-19,1368.296
2015-02-20,1366.848
2015-02-23,1366.657
2015-02-24,1350.574
2015-02-25,1387.964
2015-02-26,1389.83
2015-02-27,1393.926
2015-03-02,1392.586
2015-03-03,1405.462
2015-03-04,1410.494
2015-03-05,1393.4
2015-03-06,1387.084
2015-03-09,1380.521
2015-03-10,1363.071
2015-03-11,1340.677
2015-03-12,1381.313
2015-03-13,1376.001
2015-03-16,1392.275
2015-03-17,1376.028
2015-03-18,1376.166
2015-03-19,1378.63
2015-03-20,1422.836
2015-03-23,1431.119
2015-03-24,1434.334
2015-03-25,1439.875
2015-03-26,1422.265
2015-03-27,1422.0
2015-03-30,1412.297
2015-03-31,1413.019
2015-04-01,1400.15
2015-04-02,1413.904
2015-04-03,1413.904
2015-04-06,1436.83
2015-04-07,1426.036
2015-04-08,1441.761
2015-04-09,1437.269
2015-04-10,1434.05
2015-04-13,1412.007
2015-04-14,1444.453
2015-04-15,1438.503
2015-04-16,1457.326
2015-04-17,1456.804
2015-04-20,1447.697
2015-04-21,1454.562
2015-04-22,1443.256
2015-04-23,1429.478
2015-04-24,1428.387
2015-04-27,1438.267
2015-04-28,1446.625
2015-04-29,1433.459
2015-04-30,1415.594
2015-05-01,1402.911
