Date,NEW ZEALAND SMALL VALUE Small Cap
2005-11-10,658.761
2005-11-11,654.006
2005-11-14,647.928
2005-11-15,656.5
2005-11-16,660.548
2005-11-17,664.673
2005-11-18,669.446
2005-11-21,672.058
2005-11-22,670.413
2005-11-23,673.178
2005-11-24,680.085
2005-11-25,686.633
2005-11-28,686.423
2005-11-29,680.439
2005-11-30,685.725
2005-12-01,680.269
2005-12-02,687.914
2005-12-05,687.926
2005-12-06,678.98
2005-12-07,668.947
2005-12-08,664.754
2005-12-09,660.69
2005-12-12,669.532
2005-12-13,667.072
2005-12-14,668.334
2005-12-15,655.742
2005-12-16,659.091
2005-12-19,663.638
2005-12-20,658.277
2005-12-21,652.982
2005-12-22,649.017
2005-12-23,647.473
2005-12-26,647.473
2005-12-27,649.929
2005-12-28,659.441
2005-12-29,661.074
2005-12-30,666.718
2006-01-02,666.718
2006-01-03,667.012
2006-01-04,669.341
2006-01-05,665.03
2006-01-06,667.279
2006-01-09,669.359
2006-01-10,675.422
2006-01-11,678.621
2006-01-12,675.571
2006-01-13,678.626
2006-01-16,684.189
2006-01-17,676.327
2006-01-18,669.732
2006-01-19,663.836
2006-01-20,663.927
2006-01-23,660.488
2006-01-24,662.152
2006-01-25,667.776
2006-01-26,668.26
2006-01-27,667.235
2006-01-30,665.886
2006-01-31,672.524
2006-02-01,677.395
2006-02-02,680.114
2006-02-03,676.39
2006-02-06,672.35
2006-02-07,671.984
2006-02-08,663.9
2006-02-09,668.051
2006-02-10,669.918
2006-02-13,674.672
2006-02-14,667.369
2006-02-15,670.221
2006-02-16,660.007
2006-02-17,662.179
2006-02-20,662.457
2006-02-21,652.692
2006-02-22,655.209
2006-02-23,658.08
2006-02-24,662.013
2006-02-27,661.917
2006-02-28,667.355
2006-03-01,667.753
2006-03-02,669.481
2006-03-03,665.667
2006-03-06,660.763
2006-03-07,656.467
2006-03-08,652.456
2006-03-09,652.243
2006-03-10,648.217
2006-03-13,653.927
2006-03-14,660.338
2006-03-15,663.592
2006-03-16,654.135
2006-03-17,657.377
2006-03-20,647.629
2006-03-21,647.248
2006-03-22,655.636
2006-03-23,657.073
2006-03-24,642.156
2006-03-27,654.189
2006-03-28,661.478
2006-03-29,654.434
2006-03-30,670.338
2006-03-31,672.637
2006-04-03,676.993
2006-04-04,674.679
2006-04-05,679.569
2006-04-06,685.028
2006-04-07,681.369
2006-04-10,673.423
2006-04-11,675.949
2006-04-12,679.769
2006-04-13,681.072
2006-04-14,681.072
2006-04-17,687.128
2006-04-18,695.666
2006-04-19,704.626
2006-04-20,697.065
2006-04-21,705.664
2006-04-24,702.279
2006-04-25,695.16
2006-04-26,705.217
2006-04-27,710.147
2006-04-28,710.973
2006-05-01,714.004
2006-05-02,716.338
2006-05-03,721.331
2006-05-04,726.002
2006-05-05,723.69
2006-05-08,715.853
2006-05-09,719.46
2006-05-10,720.81
2006-05-11,723.648
2006-05-12,719.268
2006-05-15,699.851
2006-05-16,701.335
2006-05-17,701.044
2006-05-18,692.516
2006-05-19,693.143
2006-05-22,687.994
2006-05-23,690.593
2006-05-24,696.403
2006-05-25,705.69
2006-05-26,707.545
2006-05-29,713.193
2006-05-30,721.7
2006-05-31,718.339
2006-06-01,710.653
2006-06-02,712.967
2006-06-05,713.136
2006-06-06,708.633
2006-06-07,726.577
2006-06-08,729.67
2006-06-09,732.524
2006-06-12,731.343
2006-06-13,722.267
2006-06-14,719.804
2006-06-15,720.555
2006-06-16,723.792
2006-06-19,723.713
2006-06-20,728.642
2006-06-21,727.683
2006-06-22,719.112
2006-06-23,712.834
2006-06-26,708.766
2006-06-27,715.294
2006-06-28,699.846
2006-06-29,704.459
2006-06-30,718.516
2006-07-03,712.935
2006-07-04,717.71
2006-07-05,710.492
2006-07-06,717.168
2006-07-07,725.074
2006-07-10,727.825
2006-07-11,732.013
2006-07-12,731.412
2006-07-13,737.637
2006-07-14,733.975
2006-07-17,732.312
2006-07-18,737.133
2006-07-19,728.655
2006-07-20,729.193
2006-07-21,730.295
2006-07-24,725.3
2006-07-25,729.015
2006-07-26,728.203
2006-07-27,723.667
2006-07-28,720.257
2006-07-31,720.439
2006-08-01,720.736
2006-08-02,717.979
2006-08-03,722.48
2006-08-04,727.204
2006-08-07,724.048
2006-08-08,731.533
2006-08-09,725.227
2006-08-10,726.871
2006-08-11,728.795
2006-08-14,719.962
2006-08-15,722.327
2006-08-16,734.198
2006-08-17,732.09
2006-08-18,727.99
2006-08-21,716.271
2006-08-22,713.952
2006-08-23,722.319
2006-08-24,717.159
2006-08-25,716.258
2006-08-28,717.095
2006-08-29,723.208
2006-08-30,734.669
2006-08-31,742.746
2006-09-01,743.88
2006-09-04,743.558
2006-09-05,737.373
2006-09-06,741.874
2006-09-07,737.99
2006-09-08,726.632
2006-09-11,729.332
2006-09-12,729.167
2006-09-13,734.591
2006-09-14,752.53
2006-09-15,767.914
2006-09-18,771.113
2006-09-19,775.389
2006-09-20,768.637
2006-09-21,778.162
2006-09-22,775.678
2006-09-25,781.869
2006-09-26,779.418
2006-09-27,775.997
2006-09-28,780.864
2006-09-29,775.211
2006-10-02,780.336
2006-10-03,792.35
2006-10-04,790.649
2006-10-05,793.586
2006-10-06,788.866
2006-10-09,784.997
2006-10-10,788.476
2006-10-11,794.411
2006-10-12,795.887
2006-10-13,795.266
2006-10-16,798.663
2006-10-17,804.678
2006-10-18,801.203
2006-10-19,805.835
2006-10-20,803.919
2006-10-23,799.52
2006-10-24,799.265
2006-10-25,797.31
2006-10-26,793.561
2006-10-27,799.783
2006-10-30,805.68
2006-10-31,815.993
2006-11-01,826.335
2006-11-02,824.827
2006-11-03,819.112
2006-11-06,816.009
2006-11-07,825.971
2006-11-08,817.596
2006-11-09,816.69
2006-11-10,825.731
2006-11-13,816.849
2006-11-14,821.217
2006-11-15,822.919
2006-11-16,826.407
2006-11-17,823.626
2006-11-20,828.517
2006-11-21,834.403
2006-11-22,829.749
2006-11-23,832.662
2006-11-24,833.83
2006-11-27,826.336
2006-11-28,831.243
2006-11-29,839.253
2006-11-30,846.37
2006-12-01,846.006
2006-12-04,846.872
2006-12-05,843.526
2006-12-06,845.414
2006-12-07,846.522
2006-12-08,852.621
2006-12-11,847.938
2006-12-12,853.636
2006-12-13,860.123
2006-12-14,879.77
2006-12-15,883.053
2006-12-18,882.253
2006-12-19,887.902
2006-12-20,898.334
2006-12-21,901.401
2006-12-22,912.833
2006-12-25,912.833
2006-12-26,912.507
2006-12-27,915.286
2006-12-28,914.19
2006-12-29,916.807
2007-01-01,916.807
2007-01-02,920.188
2007-01-03,914.591
2007-01-04,909.624
2007-01-05,898.127
2007-01-08,905.834
2007-01-09,909.087
2007-01-10,895.884
2007-01-11,902.673
2007-01-12,896.76
2007-01-15,900.604
2007-01-16,901.67
2007-01-17,897.599
2007-01-18,901.865
2007-01-19,903.939
2007-01-22,917.945
2007-01-23,921.116
2007-01-24,912.636
2007-01-25,919.099
2007-01-26,910.119
2007-01-29,915.045
2007-01-30,906.049
2007-01-31,909.029
2007-02-01,900.725
2007-02-02,901.57
2007-02-05,908.551
2007-02-06,903.229
2007-02-07,923.238
2007-02-08,915.597
2007-02-09,913.549
2007-02-12,911.115
2007-02-13,914.133
2007-02-14,920.376
2007-02-15,922.727
2007-02-16,922.795
2007-02-19,924.711
2007-02-20,925.863
2007-02-21,929.674
2007-02-22,928.429
2007-02-23,931.117
2007-02-26,936.985
2007-02-27,929.245
2007-02-28,909.258
2007-03-01,902.006
2007-03-02,906.472
2007-03-05,881.241
2007-03-06,890.308
2007-03-07,902.849
2007-03-08,902.781
2007-03-09,911.028
2007-03-12,921.482
2007-03-13,925.337
2007-03-14,907.918
2007-03-15,918.355
2007-03-16,921.415
2007-03-19,930.613
2007-03-20,933.783
2007-03-21,934.684
2007-03-22,950.605
2007-03-23,948.396
2007-03-26,958.914
2007-03-27,971.804
2007-03-28,957.195
2007-03-29,961.292
2007-03-30,960.177
2007-04-02,972.478
2007-04-03,975.075
2007-04-04,975.13
2007-04-05,979.213
2007-04-06,979.213
2007-04-09,974.342
2007-04-10,987.975
2007-04-11,983.876
2007-04-12,983.266
2007-04-13,999.382
2007-04-16,1001.571
2007-04-17,1005.745
2007-04-18,1000.25
2007-04-19,996.241
2007-04-20,995.877
2007-04-23,1001.288
2007-04-24,989.538
2007-04-25,994.07
2007-04-26,987.988
2007-04-27,991.177
2007-04-30,987.859
2007-05-01,985.819
2007-05-02,984.904
2007-05-03,984.854
2007-05-04,985.428
2007-05-07,995.734
2007-05-08,999.973
2007-05-09,992.579
2007-05-10,990.219
2007-05-11,987.556
2007-05-14,994.585
2007-05-15,996.32
2007-05-16,995.279
2007-05-17,998.723
2007-05-18,996.21
2007-05-21,991.393
2007-05-22,996.71
2007-05-23,1001.093
2007-05-24,992.93
2007-05-25,986.189
2007-05-28,982.551
2007-05-29,985.602
2007-05-30,986.179
2007-05-31,1000.0
2007-06-01,1018.799
2007-06-04,1024.011
2007-06-05,1034.945
2007-06-06,1026.974
2007-06-07,1034.443
2007-06-08,1023.828
2007-06-11,1013.506
2007-06-12,1018.774
2007-06-13,1007.171
2007-06-14,1008.724
2007-06-15,1024.86
2007-06-18,1036.271
2007-06-19,1048.554
2007-06-20,1058.962
2007-06-21,1050.985
2007-06-22,1062.048
2007-06-25,1054.958
2007-06-26,1047.506
2007-06-27,1022.239
2007-06-28,1032.279
2007-06-29,1039.863
2007-07-02,1055.329
2007-07-03,1051.054
2007-07-04,1045.777
2007-07-05,1052.152
2007-07-06,1047.992
2007-07-09,1043.809
2007-07-10,1042.156
2007-07-11,1034.165
2007-07-12,1047.512
2007-07-13,1053.185
2007-07-16,1059.908
2007-07-17,1052.994
2007-07-18,1061.907
2007-07-19,1064.585
2007-07-20,1077.491
2007-07-23,1081.034
2007-07-24,1087.177
2007-07-25,1072.575
2007-07-26,1061.042
2007-07-27,1010.135
2007-07-30,994.369
2007-07-31,1008.533
2007-08-01,992.927
2007-08-02,996.044
2007-08-03,985.147
2007-08-06,973.853
2007-08-07,984.83
2007-08-08,988.494
2007-08-09,986.116
2007-08-10,950.627
2007-08-13,941.999
2007-08-14,938.671
2007-08-15,906.831
2007-08-16,847.425
2007-08-17,847.033
2007-08-20,879.029
2007-08-21,882.941
2007-08-22,892.778
2007-08-23,914.165
2007-08-24,917.384
2007-08-27,921.683
2007-08-28,909.986
2007-08-29,897.398
2007-08-30,911.765
2007-08-31,905.182
2007-09-03,902.415
2007-09-04,902.78
2007-09-05,894.027
2007-09-06,894.651
2007-09-07,899.92
2007-09-10,895.634
2007-09-11,908.138
2007-09-12,927.865
2007-09-13,930.596
2007-09-14,931.388
2007-09-17,930.032
2007-09-18,925.433
2007-09-19,963.004
2007-09-20,982.186
2007-09-21,983.197
2007-09-24,983.622
2007-09-25,980.605
2007-09-26,988.341
2007-09-27,993.529
2007-09-28,1001.616
2007-10-01,1022.047
2007-10-02,1022.508
2007-10-03,1020.894
2007-10-04,1013.555
2007-10-05,1017.963
2007-10-08,1027.509
2007-10-09,1028.056
2007-10-10,1029.127
2007-10-11,1051.155
2007-10-12,1052.672
2007-10-15,1046.683
2007-10-16,1013.742
2007-10-17,1022.757
2007-10-18,1025.659
2007-10-19,1018.424
2007-10-22,1007.348
2007-10-23,1017.329
2007-10-24,1016.544
2007-10-25,1033.609
2007-10-26,1030.859
2007-10-29,1028.012
2007-10-30,1030.003
2007-10-31,1033.056
2007-11-01,1026.659
2007-11-02,1014.234
2007-11-05,1011.85
2007-11-06,1018.205
2007-11-07,1032.241
2007-11-08,1016.71
2007-11-09,990.288
2007-11-12,956.887
2007-11-13,971.963
2007-11-14,986.263
2007-11-15,981.013
2007-11-16,980.534
2007-11-19,981.329
2007-11-20,981.387
2007-11-21,964.75
2007-11-22,957.391
2007-11-23,955.639
2007-11-26,959.34
2007-11-27,968.872
2007-11-28,980.587
2007-11-29,999.877
2007-11-30,995.132
2007-12-03,1001.589
2007-12-04,993.766
2007-12-05,990.192
2007-12-06,1003.103
2007-12-07,1016.891
2007-12-10,1015.607
2007-12-11,1011.445
2007-12-12,1018.141
2007-12-13,1004.5
2007-12-14,990.382
2007-12-17,958.117
2007-12-18,938.546
2007-12-19,961.006
2007-12-20,955.586
2007-12-21,972.879
2007-12-24,988.657
2007-12-25,988.657
2007-12-26,992.202
2007-12-27,988.491
2007-12-28,994.563
2007-12-31,988.751
2008-01-01,988.751
2008-01-02,991.899
2008-01-03,990.012
2008-01-04,981.767
2008-01-07,963.443
2008-01-08,967.634
2008-01-09,965.848
2008-01-10,975.798
2008-01-11,981.925
2008-01-14,973.865
2008-01-15,958.852
2008-01-16,923.15
2008-01-17,928.903
2008-01-18,894.235
2008-01-21,884.953
2008-01-22,900.362
2008-01-23,897.982
2008-01-24,922.983
2008-01-25,937.667
2008-01-28,933.777
2008-01-29,936.283
2008-01-30,934.311
2008-01-31,923.578
2008-02-01,943.21
2008-02-04,942.897
2008-02-05,930.229
2008-02-06,930.585
2008-02-07,931.687
2008-02-08,929.753
2008-02-11,918.259
2008-02-12,920.585
2008-02-13,904.217
2008-02-14,903.954
2008-02-15,892.003
2008-02-18,915.837
2008-02-19,933.647
2008-02-20,916.262
2008-02-21,917.508
2008-02-22,924.637
2008-02-25,926.819
2008-02-26,932.904
2008-02-27,939.58
2008-02-28,946.594
2008-02-29,918.327
2008-03-03,919.514
2008-03-04,920.834
2008-03-05,926.255
2008-03-06,922.652
2008-03-07,913.051
2008-03-10,898.342
2008-03-11,892.669
2008-03-12,910.106
2008-03-13,913.818
2008-03-14,908.22
2008-03-17,873.201
2008-03-18,863.912
2008-03-19,867.434
2008-03-20,842.325
2008-03-21,842.325
2008-03-24,851.679
2008-03-25,867.856
2008-03-26,869.736
2008-03-27,870.201
2008-03-28,877.375
2008-03-31,871.903
2008-04-01,878.795
2008-04-02,893.421
2008-04-03,903.157
2008-04-04,902.62
2008-04-07,919.89
2008-04-08,925.556
2008-04-09,921.628
2008-04-10,913.578
2008-04-11,909.234
2008-04-14,888.899
2008-04-15,896.43
2008-04-16,900.797
2008-04-17,923.813
2008-04-18,920.662
2008-04-21,930.963
2008-04-22,934.543
2008-04-23,926.898
2008-04-24,914.59
2008-04-25,909.544
2008-04-28,917.407
2008-04-29,897.998
2008-04-30,899.595
2008-05-01,888.853
2008-05-02,905.448
2008-05-05,920.054
2008-05-06,925.534
2008-05-07,915.908
2008-05-08,891.867
2008-05-09,887.041
2008-05-12,889.251
2008-05-13,891.421
2008-05-14,888.731
2008-05-15,894.796
2008-05-16,911.58
2008-05-19,911.995
2008-05-20,904.9
2008-05-21,901.246
2008-05-22,890.329
2008-05-23,893.072
2008-05-26,888.589
2008-05-27,885.925
2008-05-28,876.598
2008-05-29,874.959
2008-05-30,886.256
2008-06-02,887.614
2008-06-03,885.237
2008-06-04,885.455
2008-06-05,867.468
2008-06-06,880.163
2008-06-09,864.892
2008-06-10,854.561
2008-06-11,860.2
2008-06-12,846.054
2008-06-13,845.583
2008-06-16,845.867
2008-06-17,839.134
2008-06-18,839.148
2008-06-19,832.72
2008-06-20,828.405
2008-06-23,819.597
2008-06-24,839.336
2008-06-25,834.791
2008-06-26,834.733
2008-06-27,822.275
2008-06-30,819.427
2008-07-01,805.566
2008-07-02,811.551
2008-07-03,795.998
2008-07-04,797.132
2008-07-07,788.405
2008-07-08,783.325
2008-07-09,796.679
2008-07-10,790.477
2008-07-11,788.274
2008-07-14,783.105
2008-07-15,794.588
2008-07-16,791.116
2008-07-17,796.924
2008-07-18,797.792
2008-07-21,792.904
2008-07-22,797.647
2008-07-23,801.787
2008-07-24,815.082
2008-07-25,805.063
2008-07-28,802.2
2008-07-29,787.926
2008-07-30,796.264
2008-07-31,797.787
2008-08-01,781.305
2008-08-04,790.227
2008-08-05,784.779
2008-08-06,794.069
2008-08-07,795.565
2008-08-08,783.437
2008-08-11,791.68
2008-08-12,785.359
2008-08-13,773.652
2008-08-14,778.697
2008-08-15,784.556
2008-08-18,788.267
2008-08-19,792.728
2008-08-20,787.722
2008-08-21,794.398
2008-08-22,779.224
2008-08-25,778.478
2008-08-26,765.582
2008-08-27,776.474
2008-08-28,769.452
2008-08-29,766.493
2008-09-01,754.827
2008-09-02,752.626
2008-09-03,759.773
2008-09-04,747.968
2008-09-05,725.911
2008-09-08,740.153
2008-09-09,738.105
2008-09-10,737.495
2008-09-11,721.018
2008-09-12,741.732
2008-09-15,735.722
2008-09-16,713.435
2008-09-17,732.361
2008-09-18,724.899
2008-09-19,747.395
2008-09-22,768.55
2008-09-23,757.103
2008-09-24,754.596
2008-09-25,747.519
2008-09-26,744.142
2008-09-29,733.397
2008-09-30,697.404
2008-10-01,725.701
2008-10-02,723.872
2008-10-03,721.403
2008-10-06,675.885
2008-10-07,662.091
2008-10-08,615.93
2008-10-09,637.042
2008-10-10,581.233
2008-10-13,583.679
2008-10-14,638.558
2008-10-15,636.414
2008-10-16,596.764
2008-10-17,609.333
2008-10-20,610.833
2008-10-21,617.257
2008-10-22,591.236
2008-10-23,576.343
2008-10-24,531.92
2008-10-27,517.615
2008-10-28,512.611
2008-10-29,555.423
2008-10-30,564.269
2008-10-31,562.352
2008-11-03,579.15
2008-11-04,592.83
2008-11-05,597.054
2008-11-06,583.24
2008-11-07,573.728
2008-11-10,573.964
2008-11-11,551.673
2008-11-12,527.638
2008-11-13,519.393
2008-11-14,534.578
2008-11-17,525.183
2008-11-18,522.905
2008-11-19,520.167
2008-11-20,491.28
2008-11-21,474.798
2008-11-24,494.545
2008-11-25,493.345
2008-11-26,494.193
2008-11-27,506.843
2008-11-28,505.624
2008-12-01,495.917
2008-12-02,488.665
2008-12-03,497.96
2008-12-04,505.513
2008-12-05,497.903
2008-12-08,519.252
2008-12-09,517.952
2008-12-10,518.822
2008-12-11,522.792
2008-12-12,508.739
2008-12-15,512.136
2008-12-16,527.375
2008-12-17,545.371
2008-12-18,550.838
2008-12-19,531.502
2008-12-22,525.995
2008-12-23,519.204
2008-12-24,527.071
2008-12-25,527.071
2008-12-26,528.08
2008-12-29,535.08
2008-12-30,530.506
2008-12-31,538.374
2009-01-01,538.374
2009-01-02,538.972
2009-01-05,547.978
2009-01-06,562.168
2009-01-07,560.546
2009-01-08,555.972
2009-01-09,561.823
2009-01-12,549.731
2009-01-13,524.779
2009-01-14,513.776
2009-01-15,498.125
2009-01-16,510.065
2009-01-19,506.801
2009-01-20,488.575
2009-01-21,480.63
2009-01-22,489.841
2009-01-23,485.776
2009-01-26,490.351
2009-01-27,488.792
2009-01-28,499.286
2009-01-29,486.226
2009-01-30,474.714
2009-02-02,466.369
2009-02-03,473.875
2009-02-04,478.845
2009-02-05,480.362
2009-02-06,492.001
2009-02-09,507.533
2009-02-10,496.685
2009-02-11,478.717
2009-02-12,473.975
2009-02-13,481.419
2009-02-16,449.4
2009-02-17,447.912
2009-02-18,435.484
2009-02-19,439.009
2009-02-20,421.522
2009-02-23,413.718
2009-02-24,408.74
2009-02-25,415.691
2009-02-26,413.838
2009-02-27,408.844
2009-03-02,399.745
2009-03-03,390.467
2009-03-04,405.661
2009-03-05,411.185
2009-03-06,411.521
2009-03-09,400.465
2009-03-10,408.615
2009-03-11,416.607
2009-03-12,423.568
2009-03-13,432.698
2009-03-16,445.188
2009-03-17,443.813
2009-03-18,440.326
2009-03-19,473.293
2009-03-20,457.104
2009-03-23,462.838
2009-03-24,466.451
2009-03-25,468.386
2009-03-26,482.694
2009-03-27,480.073
2009-03-30,468.548
2009-03-31,468.708
2009-04-01,453.54
2009-04-02,464.448
2009-04-03,470.462
2009-04-06,474.705
2009-04-07,457.38
2009-04-08,454.699
2009-04-09,459.527
2009-04-10,459.527
2009-04-13,462.762
2009-04-14,468.353
2009-04-15,466.523
2009-04-16,466.949
2009-04-17,475.993
2009-04-20,467.01
2009-04-21,459.281
2009-04-22,457.987
2009-04-23,452.462
2009-04-24,464.32
2009-04-27,461.367
2009-04-28,455.559
2009-04-29,470.318
2009-04-30,469.405
2009-05-01,468.96
2009-05-04,479.244
2009-05-05,493.909
2009-05-06,495.278
2009-05-07,508.264
2009-05-08,514.678
2009-05-11,526.852
2009-05-12,522.188
2009-05-13,516.062
2009-05-14,503.002
2009-05-15,502.082
2009-05-18,498.54
2009-05-19,514.91
2009-05-20,523.497
2009-05-21,519.52
2009-05-22,531.374
2009-05-25,532.744
2009-05-26,529.647
2009-05-27,543.392
2009-05-28,544.103
2009-05-29,561.431
2009-06-01,568.049
2009-06-02,574.529
2009-06-03,559.36
2009-06-04,541.455
2009-06-05,552.549
2009-06-08,538.365
2009-06-09,543.673
2009-06-10,543.134
2009-06-11,553.554
2009-06-12,554.06
2009-06-15,552.714
2009-06-16,548.946
2009-06-17,543.043
2009-06-18,551.775
2009-06-19,554.879
2009-06-22,547.419
2009-06-23,540.917
2009-06-24,547.725
2009-06-25,543.161
2009-06-26,550.081
2009-06-29,549.944
2009-06-30,547.847
2009-07-01,542.721
2009-07-02,533.679
2009-07-03,533.748
2009-07-06,530.264
2009-07-07,539.188
2009-07-08,529.11
2009-07-09,532.351
2009-07-10,530.199
2009-07-13,529.753
2009-07-14,534.303
2009-07-15,549.353
2009-07-16,551.171
2009-07-17,553.232
2009-07-20,562.254
2009-07-21,572.126
2009-07-22,580.546
2009-07-23,590.659
2009-07-24,601.03
2009-07-27,607.701
2009-07-28,618.256
2009-07-29,612.301
2009-07-30,605.121
2009-07-31,619.605
2009-08-03,629.528
2009-08-04,638.468
2009-08-05,643.744
2009-08-06,640.678
2009-08-07,645.004
2009-08-10,657.131
2009-08-11,651.636
2009-08-12,653.98
2009-08-13,670.37
2009-08-14,680.598
2009-08-17,649.909
2009-08-18,651.384
2009-08-19,649.201
2009-08-20,650.368
2009-08-21,655.745
2009-08-24,670.535
2009-08-25,668.051
2009-08-26,666.82
2009-08-27,662.452
2009-08-28,668.159
2009-08-31,664.751
2009-09-01,656.496
2009-09-02,633.903
2009-09-03,637.018
2009-09-04,649.205
2009-09-07,661.926
2009-09-08,668.8
2009-09-09,668.827
2009-09-10,672.232
2009-09-11,692.015
2009-09-14,684.115
2009-09-15,686.317
2009-09-16,698.397
2009-09-17,705.759
2009-09-18,704.413
2009-09-21,699.992
2009-09-22,717.263
2009-09-23,721.495
2009-09-24,713.231
2009-09-25,696.42
2009-09-28,698.999
2009-09-29,699.224
2009-09-30,709.744
2009-10-01,708.857
2009-10-02,695.016
2009-10-05,700.748
2009-10-06,724.24
2009-10-07,725.7
2009-10-08,733.676
2009-10-09,731.818
2009-10-12,732.302
2009-10-13,736.152
2009-10-14,739.26
2009-10-15,752.153
2009-10-16,748.43
2009-10-19,761.956
2009-10-20,763.434
2009-10-21,759.871
2009-10-22,762.738
2009-10-23,762.614
2009-10-26,756.857
2009-10-27,744.242
2009-10-28,732.57
2009-10-29,723.098
2009-10-30,722.581
2009-11-02,717.143
2009-11-03,712.204
2009-11-04,712.729
2009-11-05,703.494
2009-11-06,712.17
2009-11-09,731.235
2009-11-10,732.99
2009-11-11,725.559
2009-11-12,728.227
2009-11-13,732.229
2009-11-16,745.196
2009-11-17,734.642
2009-11-18,731.913
2009-11-19,712.412
2009-11-20,704.862
2009-11-23,716.164
2009-11-24,712.41
2009-11-25,708.001
2009-11-26,704.07
2009-11-27,688.823
2009-11-30,698.515
2009-12-01,715.02
2009-12-02,717.923
2009-12-03,715.582
2009-12-04,718.958
2009-12-07,714.883
2009-12-08,707.579
2009-12-09,713.963
2009-12-10,722.921
2009-12-11,716.275
2009-12-14,720.018
2009-12-15,721.764
2009-12-16,720.685
2009-12-17,714.966
2009-12-18,712.801
2009-12-21,714.495
2009-12-22,714.459
2009-12-23,717.229
2009-12-24,718.648
2009-12-25,718.648
2009-12-28,722.424
2009-12-29,728.588
2009-12-30,727.296
2009-12-31,736.388
2010-01-01,736.388
2010-01-04,742.713
2010-01-05,756.439
2010-01-06,758.127
2010-01-07,759.751
2010-01-08,762.513
2010-01-11,773.996
2010-01-12,771.158
2010-01-13,764.015
2010-01-14,772.806
2010-01-15,764.55
2010-01-18,766.785
2010-01-19,763.184
2010-01-20,744.517
2010-01-21,725.957
2010-01-22,725.086
2010-01-25,730.087
2010-01-26,723.958
2010-01-27,719.828
2010-01-28,721.183
2010-01-29,720.596
2010-02-01,722.026
2010-02-02,723.767
2010-02-03,723.809
2010-02-04,707.842
2010-02-05,698.258
2010-02-08,697.055
2010-02-09,702.417
2010-02-10,705.039
2010-02-11,702.485
2010-02-12,707.455
2010-02-15,701.608
2010-02-16,714.508
2010-02-17,714.402
2010-02-18,713.595
2010-02-19,701.516
2010-02-22,708.278
2010-02-23,710.513
2010-02-24,703.176
2010-02-25,702.964
2010-02-26,719.17
2010-03-01,721.376
2010-03-02,722.591
2010-03-03,723.234
2010-03-04,719.475
2010-03-05,727.939
2010-03-08,735.739
2010-03-09,734.183
2010-03-10,741.684
2010-03-11,729.327
2010-03-12,733.903
2010-03-15,732.532
2010-03-16,737.831
2010-03-17,744.782
2010-03-18,740.901
2010-03-19,738.562
2010-03-22,735.298
2010-03-23,732.73
2010-03-24,732.832
2010-03-25,741.017
2010-03-26,734.166
2010-03-29,749.006
2010-03-30,750.203
2010-03-31,748.73
2010-04-01,747.116
2010-04-02,747.116
2010-04-05,744.421
2010-04-06,746.077
2010-04-07,755.62
2010-04-08,750.689
2010-04-09,762.488
2010-04-12,762.414
2010-04-13,759.935
2010-04-14,759.458
2010-04-15,755.412
2010-04-16,750.71
2010-04-19,739.222
2010-04-20,744.835
2010-04-21,746.85
2010-04-22,745.85
2010-04-23,754.822
2010-04-26,767.23
2010-04-27,762.097
2010-04-28,757.441
2010-04-29,765.422
2010-04-30,777.702
2010-05-03,773.369
2010-05-04,770.513
2010-05-05,758.431
2010-05-06,756.757
2010-05-07,739.132
2010-05-10,752.762
2010-05-11,749.339
2010-05-12,743.744
2010-05-13,748.945
2010-05-14,742.796
2010-05-17,720.944
2010-05-18,715.095
2010-05-19,682.364
2010-05-20,676.203
2010-05-21,670.527
2010-05-24,668.326
2010-05-25,654.18
2010-05-26,659.411
2010-05-27,666.259
2010-05-28,670.185
2010-05-31,664.495
2010-06-01,672.108
2010-06-02,661.826
2010-06-03,669.245
2010-06-04,657.613
2010-06-07,644.932
2010-06-08,637.994
2010-06-09,654.906
2010-06-10,666.648
2010-06-11,680.051
2010-06-14,695.481
2010-06-15,692.919
2010-06-16,702.647
2010-06-17,703.883
2010-06-18,706.873
2010-06-21,715.679
2010-06-22,710.772
2010-06-23,710.217
2010-06-24,699.991
2010-06-25,699.597
2010-06-28,701.285
2010-06-29,681.881
2010-06-30,670.858
2010-07-01,661.067
2010-07-02,668.484
2010-07-05,665.471
2010-07-06,677.209
2010-07-07,683.356
2010-07-08,692.466
2010-07-09,698.627
2010-07-12,702.2
2010-07-13,702.865
2010-07-14,714.481
2010-07-15,711.163
2010-07-16,699.272
2010-07-19,689.994
2010-07-20,696.8
2010-07-21,710.625
2010-07-22,714.173
2010-07-23,716.946
2010-07-26,727.476
2010-07-27,729.498
2010-07-28,724.906
2010-07-29,720.015
2010-07-30,717.701
2010-08-02,730.903
2010-08-03,732.202
2010-08-04,732.354
2010-08-05,729.689
2010-08-06,727.513
2010-08-09,725.917
2010-08-10,719.436
2010-08-11,712.316
2010-08-12,700.659
2010-08-13,700.673
2010-08-16,701.784
2010-08-17,703.916
2010-08-18,712.96
2010-08-19,709.126
2010-08-20,699.422
2010-08-23,707.48
2010-08-24,707.865
2010-08-25,697.168
2010-08-26,711.559
2010-08-27,717.263
2010-08-30,724.472
2010-08-31,711.846
2010-09-01,730.706
2010-09-02,739.001
2010-09-03,750.981
2010-09-06,756.378
2010-09-07,766.595
2010-09-08,765.81
2010-09-09,770.905
2010-09-10,771.574
