Date,EM (EMERGING MARKETS) IMI IMI (Large+Mid+Small Cap)
2010-07-23,1048.813
2010-07-26,1053.091
2010-07-27,1058.757
2010-07-28,1059.634
2010-07-29,1062.652
2010-07-30,1060.695
2010-08-02,1083.229
2010-08-03,1080.279
2010-08-04,1082.322
2010-08-05,1082.525
2010-08-06,1082.568
2010-08-09,1088.277
2010-08-10,1073.569
2010-08-11,1053.628
2010-08-12,1047.762
2010-08-13,1053.19
2010-08-16,1058.243
2010-08-17,1067.446
2010-08-18,1068.267
2010-08-19,1068.92
2010-08-20,1062.709
2010-08-23,1061.265
2010-08-24,1048.544
2010-08-25,1036.651
2010-08-26,1040.032
2010-08-27,1043.563
2010-08-30,1046.107
2010-08-31,1043.038
2010-09-01,1063.997
2010-09-02,1070.579
2010-09-03,1080.138
2010-09-06,1088.939
2010-09-07,1083.072
2010-09-08,1082.014
2010-09-09,1087.705
2010-09-10,1091.847
2010-09-13,1113.278
2010-09-14,1115.376
2010-09-15,1118.167
2010-09-16,1111.1
2010-09-17,1117.48
2010-09-20,1126.12
2010-09-21,1125.948
2010-09-22,1130.039
2010-09-23,1129.254
2010-09-24,1136.243
2010-09-27,1145.124
2010-09-28,1144.875
2010-09-29,1154.483
2010-09-30,1160.277
2010-10-01,1171.701
2010-10-04,1176.064
2010-10-05,1182.375
2010-10-06,1193.554
2010-10-07,1190.06
2010-10-08,1188.063
2010-10-11,1195.045
2010-10-12,1185.841
2010-10-13,1206.131
2010-10-14,1216.138
2010-10-15,1210.521
2010-10-18,1200.667
2010-10-19,1185.938
2010-10-20,1190.174
2010-10-21,1195.806
2010-10-22,1194.823
2010-10-25,1206.119
2010-10-26,1207.314
2010-10-27,1188.755
2010-10-28,1192.628
2010-10-29,1195.921
2010-11-01,1211.49
2010-11-02,1215.032
2010-11-03,1223.575
2010-11-04,1243.148
2010-11-05,1248.242
2010-11-08,1246.442
2010-11-09,1247.507
2010-11-10,1240.856
2010-11-11,1232.173
2010-11-12,1212.028
2010-11-15,1205.0
2010-11-16,1189.534
2010-11-17,1182.258
2010-11-18,1200.67
2010-11-19,1201.737
2010-11-22,1204.075
2010-11-23,1179.108
2010-11-24,1185.368
2010-11-25,1188.343
2010-11-26,1168.643
2010-11-29,1168.578
2010-11-30,1165.034
2010-12-01,1187.831
2010-12-02,1205.005
2010-12-03,1212.57
2010-12-06,1217.671
2010-12-07,1222.167
2010-12-08,1206.209
2010-12-09,1207.106
2010-12-10,1205.698
2010-12-13,1214.732
2010-12-14,1221.575
2010-12-15,1212.615
2010-12-16,1203.877
2010-12-17,1207.589
2010-12-20,1202.508
2010-12-21,1216.604
2010-12-22,1219.309
2010-12-23,1220.912
2010-12-24,1220.132
2010-12-27,1218.163
2010-12-28,1218.903
2010-12-29,1230.111
2010-12-30,1240.066
2010-12-31,1246.379
2011-01-03,1259.535
2011-01-04,1261.519
2011-01-05,1256.777
2011-01-06,1251.009
2011-01-07,1242.438
2011-01-10,1231.088
2011-01-11,1238.053
2011-01-12,1258.781
2011-01-13,1258.843
2011-01-14,1255.526
2011-01-17,1249.652
2011-01-18,1254.018
2011-01-19,1256.592
2011-01-20,1237.681
2011-01-21,1231.028
2011-01-24,1230.844
2011-01-25,1229.911
2011-01-26,1236.748
2011-01-27,1236.013
2011-01-28,1219.4
2011-01-31,1211.788
2011-02-01,1223.876
2011-02-02,1228.866
2011-02-03,1226.272
2011-02-04,1222.869
2011-02-07,1221.963
2011-02-08,1220.865
2011-02-09,1203.199
2011-02-10,1181.416
2011-02-11,1182.151
2011-02-14,1197.372
2011-02-15,1196.025
2011-02-16,1200.73
2011-02-17,1204.029
2011-02-18,1214.67
2011-02-21,1212.868
2011-02-22,1192.087
2011-02-23,1185.288
2011-02-24,1174.487
2011-02-25,1187.712
2011-02-28,1196.17
2011-03-01,1201.459
2011-03-02,1202.212
2011-03-03,1217.491
2011-03-04,1229.068
2011-03-07,1222.223
2011-03-08,1226.585
2011-03-09,1227.393
2011-03-10,1207.046
2011-03-11,1198.99
2011-03-14,1206.257
2011-03-15,1179.273
2011-03-16,1184.082
2011-03-17,1178.102
2011-03-18,1186.918
2011-03-21,1199.514
2011-03-22,1210.558
2011-03-23,1214.363
2011-03-24,1226.197
2011-03-25,1235.622
2011-03-28,1230.281
2011-03-29,1234.779
2011-03-30,1252.562
2011-03-31,1264.743
2011-04-01,1280.27
2011-04-04,1289.307
2011-04-05,1291.317
2011-04-06,1301.046
2011-04-07,1300.812
2011-04-08,1305.018
2011-04-11,1299.099
2011-04-12,1275.236
2011-04-13,1283.913
2011-04-14,1281.61
2011-04-15,1281.387
2011-04-18,1261.157
2011-04-19,1265.393
2011-04-20,1295.214
2011-04-21,1307.086
2011-04-22,1307.193
2011-04-25,1305.104
2011-04-26,1304.595
2011-04-27,1303.934
2011-04-28,1302.538
2011-04-29,1305.974
2011-05-02,1309.387
2011-05-03,1287.96
2011-05-04,1273.129
2011-05-05,1263.614
2011-05-06,1265.071
2011-05-09,1263.78
2011-05-10,1268.921
2011-05-11,1268.588
2011-05-12,1249.567
2011-05-13,1247.61
2011-05-16,1238.772
2011-05-17,1234.947
2011-05-18,1244.757
2011-05-19,1242.157
2011-05-20,1241.977
2011-05-23,1212.893
2011-05-24,1224.285
2011-05-25,1216.893
2011-05-26,1233.352
2011-05-27,1248.41
2011-05-30,1249.353
2011-05-31,1270.925
2011-06-01,1269.975
2011-06-02,1261.911
2011-06-03,1259.146
2011-06-06,1252.739
2011-06-07,1257.145
2011-06-08,1249.323
2011-06-09,1245.422
2011-06-10,1231.26
2011-06-13,1226.009
2011-06-14,1236.439
2011-06-15,1229.688
2011-06-16,1208.001
2011-06-17,1204.907
2011-06-20,1197.449
2011-06-21,1212.699
2011-06-22,1216.848
2011-06-23,1205.305
2011-06-24,1216.686
2011-06-27,1213.213
2011-06-28,1222.558
2011-06-29,1235.618
2011-06-30,1250.392
2011-07-01,1261.619
2011-07-04,1275.61
2011-07-05,1272.512
2011-07-06,1267.68
2011-07-07,1275.543
2011-07-08,1271.803
2011-07-11,1249.556
2011-07-12,1226.01
2011-07-13,1243.879
2011-07-14,1241.586
2011-07-15,1242.556
2011-07-18,1229.415
2011-07-19,1236.655
2011-07-20,1245.448
2011-07-21,1252.215
2011-07-22,1263.499
2011-07-25,1257.803
2011-07-26,1267.291
2011-07-27,1260.399
2011-07-28,1256.801
2011-07-29,1248.363
2011-08-01,1259.087
2011-08-02,1237.308
2011-08-03,1211.572
2011-08-04,1180.095
2011-08-05,1143.386
2011-08-08,1087.329
2011-08-09,1063.27
2011-08-10,1078.202
2011-08-11,1087.916
2011-08-12,1089.108
2011-08-15,1114.311
2011-08-16,1121.295
2011-08-17,1127.286
2011-08-18,1096.551
2011-08-19,1067.716
2011-08-22,1062.31
2011-08-23,1083.436
2011-08-24,1075.392
2011-08-25,1069.498
2011-08-26,1071.709
2011-08-29,1102.347
2011-08-30,1112.527
2011-08-31,1133.451
2011-09-01,1138.33
2011-09-02,1122.185
2011-09-05,1088.241
2011-09-06,1085.313
2011-09-07,1108.575
2011-09-08,1112.836
2011-09-09,1090.905
2011-09-12,1067.311
2011-09-13,1060.91
2011-09-14,1046.486
2011-09-15,1058.121
2011-09-16,1073.096
2011-09-19,1043.176
2011-09-20,1044.814
2011-09-21,1033.504
2011-09-22,969.778
2011-09-23,948.429
2011-09-26,934.415
2011-09-27,979.431
2011-09-28,976.838
2011-09-29,980.579
2011-09-30,966.373
2011-10-03,936.055
2011-10-04,913.576
2011-10-05,918.845
2011-10-06,947.61
2011-10-07,969.069
2011-10-10,984.675
2011-10-11,997.234
2011-10-12,1012.474
2011-10-13,1021.117
2011-10-14,1026.347
2011-10-17,1033.748
2011-10-18,1015.8
2011-10-19,1024.729
2011-10-20,997.274
2011-10-21,1010.312
2011-10-24,1041.348
2011-10-25,1047.393
2011-10-26,1052.841
2011-10-27,1088.701
2011-10-28,1105.825
2011-10-31,1090.463
2011-11-01,1062.335
2011-11-02,1070.928
2011-11-03,1067.11
2011-11-04,1084.561
2011-11-07,1085.139
2011-11-08,1085.531
2011-11-09,1074.62
2011-11-10,1045.777
2011-11-11,1064.037
2011-11-14,1070.596
2011-11-15,1062.097
2011-11-16,1051.851
2011-11-17,1044.18
2011-11-18,1025.08
2011-11-21,998.637
2011-11-22,997.491
2011-11-23,971.301
2011-11-24,974.546
2011-11-25,963.099
2011-11-28,989.21
2011-11-29,997.457
2011-11-30,1015.815
2011-12-01,1048.671
2011-12-02,1050.723
2011-12-05,1056.209
2011-12-06,1042.475
2011-12-07,1048.97
2011-12-08,1036.475
2011-12-09,1022.302
2011-12-12,1012.68
2011-12-13,1003.949
2011-12-14,990.62
2011-12-15,982.356
2011-12-16,990.164
2011-12-19,972.405
2011-12-20,985.194
2011-12-21,1002.124
2011-12-22,1005.411
2011-12-23,1014.52
2011-12-26,1014.579
2011-12-27,1010.711
2011-12-28,999.348
2011-12-29,1000.758
2011-12-30,1003.445
2012-01-02,1003.965
2012-01-03,1027.865
2012-01-04,1025.773
2012-01-05,1020.711
2012-01-06,1015.148
2012-01-09,1019.218
2012-01-10,1038.605
2012-01-11,1038.606
2012-01-12,1043.894
2012-01-13,1043.311
2012-01-16,1042.122
2012-01-17,1064.259
2012-01-18,1073.031
2012-01-19,1084.428
2012-01-20,1088.32
2012-01-23,1093.213
2012-01-24,1091.097
2012-01-25,1093.505
2012-01-26,1110.179
2012-01-27,1112.172
2012-01-30,1101.725
2012-01-31,1116.604
2012-02-01,1128.53
2012-02-02,1144.435
2012-02-03,1149.662
2012-02-06,1148.453
2012-02-07,1149.802
2012-02-08,1163.774
2012-02-09,1165.602
2012-02-10,1145.796
2012-02-13,1157.567
2012-02-14,1151.21
2012-02-15,1164.226
2012-02-16,1153.697
2012-02-17,1167.842
2012-02-20,1172.682
2012-02-21,1170.708
2012-02-22,1171.12
2012-02-23,1165.632
2012-02-24,1174.058
2012-02-27,1162.157
2012-02-28,1175.568
2012-02-29,1187.084
2012-03-01,1184.286
2012-03-02,1188.547
2012-03-05,1173.156
2012-03-06,1146.942
2012-03-07,1143.494
2012-03-08,1160.034
2012-03-09,1168.403
2012-03-12,1158.046
2012-03-13,1174.765
2012-03-14,1175.017
2012-03-15,1173.612
2012-03-16,1171.831
2012-03-19,1169.361
2012-03-20,1157.275
2012-03-21,1155.0
2012-03-22,1147.22
2012-03-23,1148.414
2012-03-26,1151.127
2012-03-27,1162.68
2012-03-28,1150.577
2012-03-29,1137.654
2012-03-30,1147.581
2012-04-02,1154.19
2012-04-03,1161.643
2012-04-04,1142.287
2012-04-05,1142.087
2012-04-06,1142.268
2012-04-09,1130.429
2012-04-10,1119.926
2012-04-11,1119.9
2012-04-12,1129.711
2012-04-13,1133.254
2012-04-16,1126.085
2012-04-17,1126.224
2012-04-18,1130.014
2012-04-19,1129.945
2012-04-20,1127.928
2012-04-23,1113.177
2012-04-24,1116.202
2012-04-25,1117.171
2012-04-26,1121.695
2012-04-27,1125.46
2012-04-30,1132.948
2012-05-01,1132.482
2012-05-02,1138.091
2012-05-03,1132.57
2012-05-04,1121.149
2012-05-07,1108.991
2012-05-08,1099.863
2012-05-09,1083.869
2012-05-10,1086.663
2012-05-11,1076.063
2012-05-14,1055.629
2012-05-15,1050.15
2012-05-16,1026.044
2012-05-17,1022.735
2012-05-18,1006.612
2012-05-21,1014.255
2012-05-22,1021.631
2012-05-23,997.454
2012-05-24,1002.835
2012-05-25,1003.139
2012-05-28,1011.249
2012-05-29,1025.075
2012-05-30,1010.106
2012-05-31,1008.812
2012-06-01,995.107
2012-06-04,981.193
2012-06-05,986.125
2012-06-06,1004.849
2012-06-07,1016.311
2012-06-08,1007.836
2012-06-11,1018.943
2012-06-12,1017.123
2012-06-13,1024.199
2012-06-14,1018.488
2012-06-15,1031.054
2012-06-18,1040.873
2012-06-19,1051.009
2012-06-20,1056.651
2012-06-21,1040.261
2012-06-22,1024.389
2012-06-25,1010.85
2012-06-26,1013.424
2012-06-27,1020.274
2012-06-28,1013.643
2012-06-29,1046.727
2012-07-02,1051.522
2012-07-03,1068.29
2012-07-04,1069.083
2012-07-05,1068.319
2012-07-06,1058.584
2012-07-09,1047.665
2012-07-10,1046.332
2012-07-11,1044.618
2012-07-12,1025.07
2012-07-13,1037.601
2012-07-16,1038.156
2012-07-17,1045.007
2012-07-18,1042.412
2012-07-19,1053.537
2012-07-20,1049.062
2012-07-23,1022.394
2012-07-24,1019.058
2012-07-25,1014.67
2012-07-26,1026.244
2012-07-27,1052.973
2012-07-30,1060.29
2012-07-31,1064.576
2012-08-01,1067.144
2012-08-02,1057.346
2012-08-03,1065.842
2012-08-06,1081.61
2012-08-07,1082.306
2012-08-08,1085.29
2012-08-09,1095.094
2012-08-10,1095.191
2012-08-13,1088.314
2012-08-14,1093.279
2012-08-15,1089.892
2012-08-16,1092.134
2012-08-17,1087.514
2012-08-20,1085.995
2012-08-21,1093.085
2012-08-22,1086.855
2012-08-23,1092.331
2012-08-24,1083.18
2012-08-27,1078.425
2012-08-28,1073.945
2012-08-29,1070.065
2012-08-30,1061.019
2012-08-31,1064.159
2012-09-03,1070.741
2012-09-04,1065.096
2012-09-05,1056.759
2012-09-06,1068.724
2012-09-07,1088.698
2012-09-10,1090.508
2012-09-11,1093.847
2012-09-12,1099.976
2012-09-13,1103.645
2012-09-14,1138.124
2012-09-17,1136.946
2012-09-18,1131.046
2012-09-19,1134.501
2012-09-20,1122.364
2012-09-21,1131.841
2012-09-24,1129.473
2012-09-25,1127.187
2012-09-26,1114.471
2012-09-27,1123.25
2012-09-28,1128.563
2012-10-01,1131.487
2012-10-02,1132.748
2012-10-03,1128.95
2012-10-04,1132.192
2012-10-05,1136.196
2012-10-08,1123.912
2012-10-09,1122.345
2012-10-10,1117.374
2012-10-11,1121.347
2012-10-12,1122.656
2012-10-15,1120.904
2012-10-16,1129.852
2012-10-17,1138.684
2012-10-18,1141.091
2012-10-19,1133.048
2012-10-22,1134.671
2012-10-23,1123.742
2012-10-24,1122.194
2012-10-25,1125.931
2012-10-26,1115.654
2012-10-29,1114.017
2012-10-30,1117.725
2012-10-31,1120.619
2012-11-01,1125.863
2012-11-02,1131.199
2012-11-05,1127.119
2012-11-06,1133.636
2012-11-07,1135.596
2012-11-08,1122.631
2012-11-09,1118.491
2012-11-12,1116.676
2012-11-13,1108.761
2012-11-14,1106.96
2012-11-15,1100.127
2012-11-16,1094.87
2012-11-19,1103.741
2012-11-20,1105.315
2012-11-21,1105.95
2012-11-22,1111.321
2012-11-23,1122.539
2012-11-26,1122.24
2012-11-27,1123.68
2012-11-28,1118.119
2012-11-29,1131.864
2012-11-30,1135.462
2012-12-03,1136.592
2012-12-04,1136.632
2012-12-05,1147.304
2012-12-06,1151.486
2012-12-07,1154.419
2012-12-10,1159.669
2012-12-11,1164.904
2012-12-12,1172.657
2012-12-13,1174.242
2012-12-14,1174.903
2012-12-17,1172.001
2012-12-18,1178.595
2012-12-19,1186.151
2012-12-20,1185.471
2012-12-21,1174.93
2012-12-24,1176.136
2012-12-25,1178.14
2012-12-26,1180.45
2012-12-27,1184.044
2012-12-28,1190.72
2012-12-31,1190.884
2013-01-01,1191.584
2013-01-02,1216.017
2013-01-03,1221.399
2013-01-04,1216.845
2013-01-07,1216.045
2013-01-08,1209.691
2013-01-09,1213.836
2013-01-10,1217.898
2013-01-11,1213.71
2013-01-14,1222.317
2013-01-15,1214.364
2013-01-16,1211.55
2013-01-17,1212.932
2013-01-18,1221.695
2013-01-21,1219.168
2013-01-22,1220.233
2013-01-23,1217.313
2013-01-24,1212.429
2013-01-25,1208.82
2013-01-28,1200.847
2013-01-29,1209.675
2013-01-30,1208.297
2013-01-31,1209.132
2013-02-01,1213.592
2013-02-04,1213.703
2013-02-05,1208.142
2013-02-06,1204.545
2013-02-07,1199.938
2013-02-08,1201.316
2013-02-11,1199.022
2013-02-12,1199.599
2013-02-13,1206.207
2013-02-14,1207.643
2013-02-15,1208.818
2013-02-18,1206.666
2013-02-19,1206.238
2013-02-20,1211.455
2013-02-21,1194.392
2013-02-22,1194.938
2013-02-25,1196.066
2013-02-26,1183.204
2013-02-27,1188.174
2013-02-28,1197.293
2013-03-01,1196.089
2013-03-04,1183.118
2013-03-05,1193.244
2013-03-06,1204.614
2013-03-07,1202.715
2013-03-08,1211.391
2013-03-11,1208.932
2013-03-12,1202.381
2013-03-13,1193.0
2013-03-14,1191.816
2013-03-15,1186.113
2013-03-18,1172.359
2013-03-19,1167.32
2013-03-20,1168.677
2013-03-21,1164.822
2013-03-22,1157.783
2013-03-25,1165.462
2013-03-26,1172.277
2013-03-27,1175.956
2013-03-28,1176.883
2013-03-29,1179.534
2013-04-01,1175.677
2013-04-02,1173.387
2013-04-03,1168.925
2013-04-04,1160.497
2013-04-05,1150.744
2013-04-08,1148.771
2013-04-09,1158.353
2013-04-10,1168.333
2013-04-11,1174.173
2013-04-12,1164.454
2013-04-15,1147.067
2013-04-16,1153.111
2013-04-17,1145.839
2013-04-18,1142.264
2013-04-19,1157.485
2013-04-22,1158.939
2013-04-23,1156.548
2013-04-24,1165.571
2013-04-25,1176.087
2013-04-26,1171.01
2013-04-29,1176.803
2013-04-30,1190.231
2013-05-01,1188.908
2013-05-02,1188.572
2013-05-03,1193.994
2013-05-06,1198.857
2013-05-07,1206.537
2013-05-08,1216.291
2013-05-09,1215.926
2013-05-10,1205.017
2013-05-13,1195.405
2013-05-14,1200.832
2013-05-15,1201.164
2013-05-16,1201.546
2013-05-17,1201.06
2013-05-20,1203.856
2013-05-21,1204.321
2013-05-22,1204.216
2013-05-23,1179.26
2013-05-24,1180.719
2013-05-27,1183.398
2013-05-28,1186.493
2013-05-29,1175.729
2013-05-30,1170.879
2013-05-31,1162.522
2013-06-03,1150.448
2013-06-04,1156.843
2013-06-05,1142.928
2013-06-06,1135.502
2013-06-07,1131.13
2013-06-10,1122.887
2013-06-11,1101.939
2013-06-12,1102.035
2013-06-13,1090.508
2013-06-14,1101.648
2013-06-17,1105.877
2013-06-18,1102.138
2013-06-19,1095.139
2013-06-20,1052.209
2013-06-21,1042.748
2013-06-24,1022.221
2013-06-25,1024.052
2013-06-26,1042.632
2013-06-27,1062.336
2013-06-28,1085.007
2013-07-01,1087.85
2013-07-02,1077.543
2013-07-03,1055.294
2013-07-04,1066.258
2013-07-05,1061.387
2013-07-08,1048.07
2013-07-09,1055.531
2013-07-10,1058.456
2013-07-11,1088.812
2013-07-12,1091.932
2013-07-15,1100.348
2013-07-16,1102.144
2013-07-17,1109.169
2013-07-18,1107.386
2013-07-19,1099.757
2013-07-22,1104.194
2013-07-23,1120.709
2013-07-24,1118.114
2013-07-25,1113.275
2013-07-26,1112.225
2013-07-29,1103.168
2013-07-30,1102.936
2013-07-31,1095.695
2013-08-01,1103.192
2013-08-02,1104.758
2013-08-05,1106.734
2013-08-06,1095.965
2013-08-07,1086.916
2013-08-08,1096.931
2013-08-09,1102.592
2013-08-12,1109.272
2013-08-13,1118.124
2013-08-14,1120.247
2013-08-15,1111.922
2013-08-16,1109.435
2013-08-19,1094.47
2013-08-20,1079.09
2013-08-21,1070.244
2013-08-22,1066.942
2013-08-23,1079.026
2013-08-26,1079.359
2013-08-27,1058.679
2013-08-28,1051.803
2013-08-29,1064.866
2013-08-30,1074.683
2013-09-02,1085.11
2013-09-03,1081.02
2013-09-04,1085.372
2013-09-05,1096.512
2013-09-06,1105.549
2013-09-09,1125.42
2013-09-10,1144.458
2013-09-11,1145.616
2013-09-12,1144.828
2013-09-13,1140.737
2013-09-16,1157.429
2013-09-17,1158.206
2013-09-18,1157.101
2013-09-19,1181.315
2013-09-20,1171.013
2013-09-23,1174.297
2013-09-24,1168.349
2013-09-25,1165.446
2013-09-26,1160.733
2013-09-27,1157.676
2013-09-30,1144.529
2013-10-01,1154.069
2013-10-02,1156.117
2013-10-03,1164.509
2013-10-04,1167.824
2013-10-07,1164.595
2013-10-08,1169.321
2013-10-09,1165.706
2013-10-10,1174.968
2013-10-11,1185.334
2013-10-14,1184.167
2013-10-15,1192.241
2013-10-16,1193.632
2013-10-17,1197.066
2013-10-18,1206.602
2013-10-21,1207.433
2013-10-22,1209.979
2013-10-23,1197.867
2013-10-24,1195.556
2013-10-25,1191.732
2013-10-28,1199.098
2013-10-29,1201.13
2013-10-30,1207.676
2013-10-31,1198.443
2013-11-01,1191.125
2013-11-04,1190.134
2013-11-05,1178.525
2013-11-06,1178.162
2013-11-07,1171.396
2013-11-08,1154.644
2013-11-11,1151.003
2013-11-12,1149.171
2013-11-13,1136.416
2013-11-14,1150.175
2013-11-15,1164.899
2013-11-18,1186.787
2013-11-19,1186.279
2013-11-20,1181.151
2013-11-21,1163.893
2013-11-22,1169.499
2013-11-25,1171.437
2013-11-26,1165.5
2013-11-27,1169.639
2013-11-28,1173.277
2013-11-29,1180.508
2013-12-02,1175.668
2013-12-03,1163.958
2013-12-04,1156.736
2013-12-05,1159.472
2013-12-06,1163.489
2013-12-09,1174.46
2013-12-10,1174.047
2013-12-11,1163.038
2013-12-12,1150.945
2013-12-13,1150.156
2013-12-16,1149.527
2013-12-17,1149.328
2013-12-18,1152.037
2013-12-19,1149.024
2013-12-20,1146.55
2013-12-23,1151.636
2013-12-24,1155.034
2013-12-25,1154.484
2013-12-26,1152.682
2013-12-27,1157.987
2013-12-30,1163.451
2013-12-31,1164.737
2014-01-01,1164.75
2014-01-02,1152.089
2014-01-03,1140.469
2014-01-06,1132.54
2014-01-07,1132.02
2014-01-08,1134.509
2014-01-09,1123.489
2014-01-10,1131.308
2014-01-13,1139.612
2014-01-14,1136.991
2014-01-15,1140.027
2014-01-16,1136.766
2014-01-17,1134.29
2014-01-20,1132.672
2014-01-21,1132.562
2014-01-22,1138.428
2014-01-23,1124.916
2014-01-24,1108.987
2014-01-27,1088.098
2014-01-28,1091.597
2014-01-29,1094.718
2014-01-30,1094.251
2014-01-31,1094.53
2014-02-03,1084.118
2014-02-04,1074.388
2014-02-05,1073.029
2014-02-06,1087.885
2014-02-07,1096.702
2014-02-10,1095.482
2014-02-11,1105.829
2014-02-12,1115.678
2014-02-13,1107.622
2014-02-14,1120.131
2014-02-17,1128.152
2014-02-18,1122.208
2014-02-19,1122.976
2014-02-20,1113.516
2014-02-21,1123.278
2014-02-24,1122.381
2014-02-25,1119.256
2014-02-26,1120.403
2014-02-27,1128.06
2014-02-28,1132.002
2014-03-03,1115.132
2014-03-04,1121.59
2014-03-05,1125.834
2014-03-06,1138.999
2014-03-07,1134.905
2014-03-10,1122.14
2014-03-11,1123.815
2014-03-12,1110.928
2014-03-13,1109.88
2014-03-14,1103.282
2014-03-17,1109.451
2014-03-18,1119.962
2014-03-19,1118.198
2014-03-20,1106.656
2014-03-21,1111.33
2014-03-24,1120.817
2014-03-25,1125.42
2014-03-26,1136.433
2014-03-27,1143.401
2014-03-28,1154.064
2014-03-31,1165.402
2014-04-01,1172.99
2014-04-02,1178.429
2014-04-03,1173.767
2014-04-04,1176.164
2014-04-07,1177.738
2014-04-08,1185.702
2014-04-09,1190.062
2014-04-10,1197.706
2014-04-11,1190.348
2014-04-14,1185.763
2014-04-15,1173.375
2014-04-16,1176.825
2014-04-17,1184.489
2014-04-18,1187.41
2014-04-21,1186.308
2014-04-22,1184.531
2014-04-23,1179.147
2014-04-24,1179.612
2014-04-25,1166.688
2014-04-28,1166.225
2014-04-29,1174.423
2014-04-30,1169.376
2014-05-01,1170.207
2014-05-02,1179.076
2014-05-05,1176.808
2014-05-06,1180.014
2014-05-07,1180.344
2014-05-08,1184.665
2014-05-09,1182.315
2014-05-12,1191.939
2014-05-13,1199.499
2014-05-14,1210.193
2014-05-15,1206.749
2014-05-16,1209.545
2014-05-19,1213.813
2014-05-20,1207.764
2014-05-21,1209.824
2014-05-22,1221.437
2014-05-23,1224.054
2014-05-26,1223.058
2014-05-27,1213.854
2014-05-28,1220.129
2014-05-29,1220.8
2014-05-30,1209.449
2014-06-02,1211.029
2014-06-03,1217.666
2014-06-04,1212.916
2014-06-05,1217.898
2014-06-06,1229.086
2014-06-09,1233.998
2014-06-10,1243.149
2014-06-11,1241.906
2014-06-12,1241.752
2014-06-13,1235.413
2014-06-16,1232.669
2014-06-17,1229.494
2014-06-18,1230.309
2014-06-19,1237.276
2014-06-20,1230.635
2014-06-23,1228.339
2014-06-24,1235.11
2014-06-25,1228.568
2014-06-26,1234.654
2014-06-27,1234.389
2014-06-30,1240.249
2014-07-01,1241.382
2014-07-02,1252.639
2014-07-03,1255.4
2014-07-04,1256.61
2014-07-07,1258.589
2014-07-08,1258.712
2014-07-09,1254.643
2014-07-10,1256.623
2014-07-11,1251.766
2014-07-14,1258.681
2014-07-15,1262.028
2014-07-16,1263.14
2014-07-17,1259.021
2014-07-18,1259.573
2014-07-21,1260.016
2014-07-22,1272.432
2014-07-23,1276.317
2014-07-24,1279.859
2014-07-25,1277.716
2014-07-28,1277.985
2014-07-29,1278.348
2014-07-30,1276.398
2014-07-31,1262.255
2014-08-01,1255.851
2014-08-04,1266.253
2014-08-05,1259.776
2014-08-06,1252.005
2014-08-07,1245.697
2014-08-08,1239.442
2014-08-11,1257.522
2014-08-12,1261.11
2014-08-13,1269.087
2014-08-14,1271.312
2014-08-15,1273.619
2014-08-18,1276.222
2014-08-19,1285.191
2014-08-20,1285.4
2014-08-21,1281.953
2014-08-22,1284.139
2014-08-25,1286.998
2014-08-26,1289.929
2014-08-27,1296.981
2014-08-28,1289.817
2014-08-29,1290.916
2014-09-01,1294.203
2014-09-02,1290.058
2014-09-03,1305.633
2014-09-04,1305.446
2014-09-05,1302.152
2014-09-08,1300.506
2014-09-09,1292.017
2014-09-10,1278.509
2014-09-11,1272.281
2014-09-12,1263.244
2014-09-15,1257.024
2014-09-16,1254.262
2014-09-17,1263.93
2014-09-18,1256.959
2014-09-19,1255.574
2014-09-22,1240.108
2014-09-23,1231.769
2014-09-24,1234.634
2014-09-25,1223.664
2014-09-26,1221.31
2014-09-29,1204.487
2014-09-30,1200.277
2014-10-01,1190.911
2014-10-02,1186.319
2014-10-03,1191.389
2014-10-06,1205.91
2014-10-07,1206.393
2014-10-08,1192.785
2014-10-09,1203.426
2014-10-10,1182.533
2014-10-13,1182.048
2014-10-14,1182.514
2014-10-15,1171.527
2014-10-16,1157.789
2014-10-17,1165.023
2014-10-20,1170.979
2014-10-21,1171.671
2014-10-22,1178.312
2014-10-23,1172.42
2014-10-24,1174.818
2014-10-27,1166.619
2014-10-28,1183.794
2014-10-29,1198.091
2014-10-30,1200.48
2014-10-31,1209.801
2014-11-03,1203.774
2014-11-04,1199.971
2014-11-05,1190.232
2014-11-06,1181.682
2014-11-07,1177.619
2014-11-10,1188.816
2014-11-11,1184.86
2014-11-12,1187.332
2014-11-13,1183.899
2014-11-14,1181.742
2014-11-17,1175.808
2014-11-18,1178.87
2014-11-19,1180.423
2014-11-20,1180.586
2014-11-21,1196.276
2014-11-24,1203.842
2014-11-25,1201.361
2014-11-26,1204.692
2014-11-27,1205.291
2014-11-28,1196.266
2014-12-01,1173.799
2014-12-02,1173.992
2014-12-03,1175.882
2014-12-04,1177.007
2014-12-05,1175.507
2014-12-08,1164.724
2014-12-09,1151.609
2014-12-10,1144.786
2014-12-11,1130.409
2014-12-12,1121.947
2014-12-15,1105.426
2014-12-16,1089.268
2014-12-17,1097.714
2014-12-18,1116.308
2014-12-19,1126.997
2014-12-22,1141.301
2014-12-23,1135.062
2014-12-24,1134.826
2014-12-25,1134.311
2014-12-26,1136.718
2014-12-29,1145.107
2014-12-30,1141.051
2014-12-31,1143.883
2015-01-01,1143.91
2015-01-02,1141.303
2015-01-05,1127.17
2015-01-06,1120.08
2015-01-07,1127.059
2015-01-08,1146.84
2015-01-09,1150.423
