Date,EM (EMERGING MARKETS) IMI IMI (Large+Mid+Small Cap)
2005-11-07,596.562
2005-11-08,595.722
2005-11-09,600.141
2005-11-10,601.405
2005-11-11,606.348
2005-11-14,607.709
2005-11-15,605.402
2005-11-16,608.349
2005-11-17,613.681
2005-11-18,616.244
2005-11-21,617.269
2005-11-22,611.957
2005-11-23,622.317
2005-11-24,624.841
2005-11-25,625.537
2005-11-28,626.978
2005-11-29,624.566
2005-11-30,627.24
2005-12-01,631.295
2005-12-02,637.179
2005-12-05,641.067
2005-12-06,645.356
2005-12-07,646.134
2005-12-08,642.174
2005-12-09,641.612
2005-12-12,646.285
2005-12-13,649.383
2005-12-14,650.55
2005-12-15,649.409
2005-12-16,648.705
2005-12-19,652.989
2005-12-20,652.495
2005-12-21,657.764
2005-12-22,658.44
2005-12-23,661.763
2005-12-26,661.913
2005-12-27,664.104
2005-12-28,661.425
2005-12-29,667.474
2005-12-30,666.964
2006-01-02,668.17
2006-01-03,681.596
2006-01-04,693.636
2006-01-05,697.208
2006-01-06,703.452
2006-01-09,710.842
2006-01-10,707.863
2006-01-11,711.506
2006-01-12,715.427
2006-01-13,714.974
2006-01-16,719.814
2006-01-17,710.051
2006-01-18,697.622
2006-01-19,711.187
2006-01-20,710.264
2006-01-23,706.467
2006-01-24,716.393
2006-01-25,724.172
2006-01-26,727.208
2006-01-27,733.849
2006-01-30,732.838
2006-01-31,737.98
2006-02-01,739.213
2006-02-02,732.854
2006-02-03,722.554
2006-02-06,733.603
2006-02-07,728.081
2006-02-08,716.893
2006-02-09,723.722
2006-02-10,726.528
2006-02-13,716.971
2006-02-14,718.962
2006-02-15,718.677
2006-02-16,724.643
2006-02-17,733.787
2006-02-20,739.901
2006-02-21,737.339
2006-02-22,733.578
2006-02-23,738.99
2006-02-24,740.356
2006-02-27,744.405
2006-02-28,737.694
2006-03-01,742.605
2006-03-02,746.878
2006-03-03,739.567
2006-03-06,736.953
2006-03-07,715.578
2006-03-08,707.879
2006-03-09,708.572
2006-03-10,711.121
2006-03-13,719.88
2006-03-14,720.868
2006-03-15,730.321
2006-03-16,734.191
2006-03-17,737.492
2006-03-20,739.799
2006-03-21,731.83
2006-03-22,726.275
2006-03-23,727.74
2006-03-24,728.817
2006-03-27,732.882
2006-03-28,727.114
2006-03-29,728.259
2006-03-30,739.081
2006-03-31,743.676
2006-04-03,756.523
2006-04-04,763.53
2006-04-05,767.083
2006-04-06,772.475
2006-04-07,769.966
2006-04-10,767.382
2006-04-11,764.874
2006-04-12,761.797
2006-04-13,762.63
2006-04-14,768.088
2006-04-17,774.476
2006-04-18,784.281
2006-04-19,794.098
2006-04-20,795.289
2006-04-21,798.903
2006-04-24,797.071
2006-04-25,792.517
2006-04-26,799.845
2006-04-27,795.731
2006-04-28,797.721
2006-05-01,800.819
2006-05-02,811.02
2006-05-03,814.968
2006-05-04,818.911
2006-05-05,823.978
2006-05-08,834.369
2006-05-09,833.776
2006-05-10,832.714
2006-05-11,828.186
2006-05-12,813.794
2006-05-15,780.474
2006-05-16,777.154
2006-05-17,777.448
2006-05-18,755.164
2006-05-19,750.246
2006-05-22,716.189
2006-05-23,727.233
2006-05-24,714.273
2006-05-25,715.114
2006-05-26,732.352
2006-05-29,736.72
2006-05-30,722.983
2006-05-31,718.001
2006-06-01,718.098
2006-06-02,731.174
2006-06-05,723.606
2006-06-06,709.597
2006-06-07,692.611
2006-06-08,664.563
2006-06-09,673.475
2006-06-12,663.7
2006-06-13,636.302
2006-06-14,643.669
2006-06-15,657.04
2006-06-16,673.978
2006-06-19,669.278
2006-06-20,660.589
2006-06-21,664.832
2006-06-22,669.257
2006-06-23,666.294
2006-06-26,666.439
2006-06-27,672.723
2006-06-28,674.242
2006-06-29,688.211
2006-06-30,710.772
2006-07-03,721.639
2006-07-04,725.105
2006-07-05,709.809
2006-07-06,713.156
2006-07-07,715.16
2006-07-10,719.84
2006-07-11,717.037
2006-07-12,717.011
2006-07-13,700.661
2006-07-14,689.34
2006-07-17,677.477
2006-07-18,678.527
2006-07-19,687.652
2006-07-20,700.6
2006-07-21,696.152
2006-07-24,697.373
2006-07-25,704.937
2006-07-26,706.286
2006-07-27,720.561
2006-07-28,720.527
2006-07-31,720.847
2006-08-01,714.488
2006-08-02,721.569
2006-08-03,722.176
2006-08-04,728.142
2006-08-07,725.587
2006-08-08,729.643
2006-08-09,736.855
2006-08-10,733.816
2006-08-11,734.23
2006-08-14,732.434
2006-08-15,734.926
2006-08-16,745.311
2006-08-17,748.507
2006-08-18,742.627
2006-08-21,737.12
2006-08-22,741.49
2006-08-23,735.698
2006-08-24,731.173
2006-08-25,732.287
2006-08-28,731.772
2006-08-29,737.202
2006-08-30,742.919
2006-08-31,740.001
2006-09-01,745.181
2006-09-04,756.147
2006-09-05,755.594
2006-09-06,748.283
2006-09-07,739.457
2006-09-08,739.169
2006-09-11,725.418
2006-09-12,729.379
2006-09-13,736.036
2006-09-14,737.578
2006-09-15,740.092
2006-09-18,750.902
2006-09-19,750.485
2006-09-20,747.045
2006-09-21,744.311
2006-09-22,735.335
2006-09-25,733.713
2006-09-26,738.024
2006-09-27,745.25
2006-09-28,749.387
2006-09-29,747.567
2006-10-02,750.266
2006-10-03,745.819
2006-10-04,743.907
2006-10-05,753.66
2006-10-06,752.975
2006-10-09,750.432
2006-10-10,754.288
2006-10-11,754.082
2006-10-12,758.735
2006-10-13,771.082
2006-10-16,775.613
2006-10-17,770.682
2006-10-18,773.39
2006-10-19,774.856
2006-10-20,775.171
2006-10-23,772.574
2006-10-24,775.303
2006-10-25,779.278
2006-10-26,784.322
2006-10-27,782.787
2006-10-30,775.116
2006-10-31,782.858
2006-11-01,790.894
2006-11-02,790.582
2006-11-03,796.057
2006-11-06,800.116
2006-11-07,806.386
2006-11-08,804.451
2006-11-09,810.135
2006-11-10,810.908
2006-11-13,809.604
2006-11-14,815.923
2006-11-15,816.533
2006-11-16,819.403
2006-11-17,813.031
2006-11-20,813.177
2006-11-21,819.475
2006-11-22,828.431
2006-11-23,830.457
2006-11-24,832.28
2006-11-27,832.728
2006-11-28,823.039
2006-11-29,835.515
2006-11-30,842.877
2006-12-01,844.687
2006-12-04,848.408
2006-12-05,856.124
2006-12-06,859.045
2006-12-07,859.311
2006-12-08,853.687
2006-12-11,850.372
2006-12-12,843.917
2006-12-13,844.668
2006-12-14,855.222
2006-12-15,859.859
2006-12-18,863.237
2006-12-19,850.78
2006-12-20,861.32
2006-12-21,861.596
2006-12-22,862.233
2006-12-25,861.304
2006-12-26,862.737
2006-12-27,873.806
2006-12-28,878.402
2006-12-29,880.926
2007-01-01,881.071
2007-01-02,893.939
2007-01-03,889.166
2007-01-04,876.005
2007-01-05,864.281
2007-01-08,859.143
2007-01-09,849.861
2007-01-10,839.837
2007-01-11,845.407
2007-01-12,855.959
2007-01-15,867.466
2007-01-16,866.111
2007-01-17,865.193
2007-01-18,868.661
2007-01-19,868.022
2007-01-22,874.214
2007-01-23,875.82
2007-01-24,885.481
2007-01-25,882.482
2007-01-26,873.156
2007-01-29,866.432
2007-01-30,870.416
2007-01-31,871.923
2007-02-01,882.436
2007-02-02,889.172
2007-02-05,891.691
2007-02-06,898.476
2007-02-07,898.437
2007-02-08,895.171
2007-02-09,894.586
2007-02-12,882.979
2007-02-13,885.966
2007-02-14,898.559
2007-02-15,905.066
2007-02-16,906.855
2007-02-19,908.987
2007-02-20,906.664
2007-02-21,907.943
2007-02-22,914.007
2007-02-23,910.672
2007-02-26,912.015
2007-02-27,885.656
2007-02-28,870.484
2007-03-01,857.992
2007-03-02,853.765
2007-03-05,820.601
2007-03-06,840.184
2007-03-07,842.225
2007-03-08,858.793
2007-03-09,864.938
2007-03-12,871.163
2007-03-13,865.656
2007-03-14,849.462
2007-03-15,860.93
2007-03-16,860.405
2007-03-19,871.105
2007-03-20,875.363
2007-03-21,885.209
2007-03-22,896.875
2007-03-23,899.036
2007-03-26,901.197
2007-03-27,898.315
2007-03-28,890.177
2007-03-29,900.453
2007-03-30,905.496
2007-04-02,904.196
2007-04-03,913.403
2007-04-04,923.256
2007-04-05,926.349
2007-04-06,926.712
2007-04-09,932.927
2007-04-10,936.342
2007-04-11,939.498
2007-04-12,939.944
2007-04-13,945.288
2007-04-16,956.834
2007-04-17,954.397
2007-04-18,953.157
2007-04-19,942.279
2007-04-20,957.082
2007-04-23,959.024
2007-04-24,959.051
2007-04-25,961.717
2007-04-26,961.541
2007-04-27,954.109
2007-04-30,950.221
2007-05-01,949.577
2007-05-02,953.849
2007-05-03,963.871
2007-05-04,972.887
2007-05-07,977.605
2007-05-08,971.957
2007-05-09,977.25
2007-05-10,974.449
2007-05-11,971.752
2007-05-14,979.299
2007-05-15,973.874
2007-05-16,984.384
2007-05-17,984.298
2007-05-18,986.326
2007-05-21,994.843
2007-05-22,997.985
2007-05-23,997.497
2007-05-24,986.448
2007-05-25,988.373
2007-05-28,992.105
2007-05-29,991.391
2007-05-30,983.509
2007-05-31,1000.0
2007-06-01,1016.113
2007-06-04,1018.496
2007-06-05,1019.744
2007-06-06,1008.817
2007-06-07,1005.618
2007-06-08,994.17
2007-06-11,1001.279
2007-06-12,1001.241
2007-06-13,1002.578
2007-06-14,1022.856
2007-06-15,1035.551
2007-06-18,1047.686
2007-06-19,1048.074
2007-06-20,1050.171
2007-06-21,1053.349
2007-06-22,1051.166
2007-06-25,1044.564
2007-06-26,1038.594
2007-06-27,1032.844
2007-06-28,1044.169
2007-06-29,1047.558
2007-07-02,1060.618
2007-07-03,1076.554
2007-07-04,1083.204
2007-07-05,1085.37
2007-07-06,1094.129
2007-07-09,1107.462
2007-07-10,1105.386
2007-07-11,1103.711
2007-07-12,1119.423
2007-07-13,1133.909
2007-07-16,1128.894
2007-07-17,1129.717
2007-07-18,1123.051
2007-07-19,1134.268
2007-07-20,1141.587
2007-07-23,1154.142
2007-07-24,1148.656
2007-07-25,1140.781
2007-07-26,1116.182
2007-07-27,1080.556
2007-07-30,1089.305
2007-07-31,1107.837
2007-08-01,1070.434
2007-08-02,1075.992
2007-08-03,1076.123
2007-08-06,1055.009
2007-08-07,1059.32
2007-08-08,1088.754
2007-08-09,1076.087
2007-08-10,1041.285
2007-08-13,1050.645
2007-08-14,1035.419
2007-08-15,1010.663
2007-08-16,952.179
2007-08-17,951.882
2007-08-20,988.654
2007-08-21,986.204
2007-08-22,1011.024
2007-08-23,1029.124
2007-08-24,1033.974
2007-08-27,1052.948
2007-08-28,1044.078
2007-08-29,1042.0
2007-08-30,1055.455
2007-08-31,1080.364
2007-09-03,1086.707
2007-09-04,1084.153
2007-09-05,1078.826
2007-09-06,1087.479
2007-09-07,1082.403
2007-09-10,1070.119
2007-09-11,1082.105
2007-09-12,1083.874
2007-09-13,1094.589
2007-09-14,1101.017
2007-09-17,1092.303
2007-09-18,1100.968
2007-09-19,1136.242
2007-09-20,1143.099
2007-09-21,1151.372
2007-09-24,1164.244
2007-09-25,1160.253
2007-09-26,1171.802
2007-09-27,1192.467
2007-09-28,1195.407
2007-10-01,1208.389
2007-10-02,1232.9
2007-10-03,1222.897
2007-10-04,1216.172
2007-10-05,1235.058
2007-10-08,1238.558
2007-10-09,1248.158
2007-10-10,1259.002
2007-10-11,1276.868
2007-10-12,1264.393
2007-10-15,1277.58
2007-10-16,1262.481
2007-10-17,1267.463
2007-10-18,1267.061
2007-10-19,1251.84
2007-10-22,1222.722
2007-10-23,1256.348
2007-10-24,1252.612
2007-10-25,1270.33
2007-10-26,1297.55
2007-10-29,1323.482
2007-10-30,1317.385
2007-10-31,1323.566
2007-11-01,1314.143
2007-11-02,1296.587
2007-11-05,1274.511
2007-11-06,1292.189
2007-11-07,1290.47
2007-11-08,1268.27
2007-11-09,1263.788
2007-11-12,1218.294
2007-11-13,1226.296
2007-11-14,1264.497
2007-11-15,1249.814
2007-11-16,1232.731
2007-11-19,1215.047
2007-11-20,1215.936
2007-11-21,1176.016
2007-11-22,1172.008
2007-11-23,1171.52
2007-11-26,1186.263
2007-11-27,1174.271
2007-11-28,1189.24
2007-11-29,1211.665
2007-11-30,1230.443
2007-12-03,1231.701
2007-12-04,1235.688
2007-12-05,1256.919
2007-12-06,1266.909
2007-12-07,1269.198
2007-12-10,1263.426
2007-12-11,1265.532
2007-12-12,1259.125
2007-12-13,1230.677
2007-12-14,1213.865
2007-12-17,1173.213
2007-12-18,1177.9
2007-12-19,1185.397
2007-12-20,1183.321
2007-12-21,1201.836
2007-12-24,1223.067
2007-12-25,1223.557
2007-12-26,1229.353
2007-12-27,1235.179
2007-12-28,1235.47
2007-12-31,1235.139
2008-01-01,1235.827
2008-01-02,1226.173
2008-01-03,1218.897
2008-01-04,1217.122
2008-01-07,1199.866
2008-01-08,1211.075
2008-01-09,1216.924
2008-01-10,1211.19
2008-01-11,1204.06
2008-01-14,1207.9
2008-01-15,1187.293
2008-01-16,1140.198
2008-01-17,1133.949
2008-01-18,1129.217
2008-01-21,1063.848
2008-01-22,1032.915
2008-01-23,1046.412
2008-01-24,1072.97
2008-01-25,1100.557
2008-01-28,1077.979
2008-01-29,1092.482
2008-01-30,1081.205
2008-01-31,1078.054
2008-02-01,1107.46
2008-02-04,1129.538
2008-02-05,1116.346
2008-02-06,1094.723
2008-02-07,1085.444
2008-02-08,1085.031
2008-02-11,1073.6
2008-02-12,1089.509
2008-02-13,1099.017
2008-02-14,1123.26
2008-02-15,1122.195
2008-02-18,1130.25
2008-02-19,1142.112
2008-02-20,1127.639
2008-02-21,1142.664
2008-02-22,1138.735
2008-02-25,1149.766
2008-02-26,1160.585
2008-02-27,1178.847
2008-02-28,1180.047
2008-02-29,1158.15
2008-03-03,1135.431
2008-03-04,1127.646
2008-03-05,1133.279
2008-03-06,1135.551
2008-03-07,1109.474
2008-03-10,1085.813
2008-03-11,1109.188
2008-03-12,1121.211
2008-03-13,1090.293
2008-03-14,1083.168
2008-03-17,1035.86
2008-03-18,1055.092
2008-03-19,1055.85
2008-03-20,1037.315
2008-03-21,1043.442
2008-03-24,1063.676
2008-03-25,1094.341
2008-03-26,1097.795
2008-03-27,1097.054
2008-03-28,1103.452
2008-03-31,1095.823
2008-04-01,1103.956
2008-04-02,1126.863
2008-04-03,1131.69
2008-04-04,1134.135
2008-04-07,1149.579
2008-04-08,1142.792
2008-04-09,1139.983
2008-04-10,1148.485
2008-04-11,1150.397
2008-04-14,1136.256
2008-04-15,1141.922
2008-04-16,1155.96
2008-04-17,1164.698
2008-04-18,1166.347
2008-04-21,1177.153
2008-04-22,1179.959
2008-04-23,1182.749
2008-04-24,1177.847
2008-04-25,1179.38
2008-04-28,1184.373
2008-04-29,1170.917
2008-04-30,1182.089
2008-05-01,1183.346
2008-05-02,1198.244
2008-05-05,1200.647
2008-05-06,1205.466
2008-05-07,1196.667
2008-05-08,1187.295
2008-05-09,1180.118
2008-05-12,1185.016
2008-05-13,1195.919
2008-05-14,1197.94
2008-05-15,1211.466
2008-05-16,1229.726
2008-05-19,1238.754
2008-05-20,1223.63
2008-05-21,1223.144
2008-05-22,1212.884
2008-05-23,1199.815
2008-05-26,1185.192
2008-05-27,1184.358
2008-05-28,1187.491
2008-05-29,1193.536
2008-05-30,1201.502
2008-06-02,1199.772
2008-06-03,1184.113
2008-06-04,1168.4
2008-06-05,1178.485
2008-06-06,1177.133
2008-06-09,1161.986
2008-06-10,1133.437
2008-06-11,1126.82
2008-06-12,1117.676
2008-06-13,1114.726
2008-06-16,1127.011
2008-06-17,1137.58
2008-06-18,1133.208
2008-06-19,1121.233
2008-06-20,1105.673
2008-06-23,1094.076
2008-06-24,1085.823
2008-06-25,1100.09
2008-06-26,1093.982
2008-06-27,1078.18
2008-06-30,1079.164
2008-07-01,1060.29
2008-07-02,1050.16
2008-07-03,1028.075
2008-07-04,1024.739
2008-07-07,1032.297
2008-07-08,1016.821
2008-07-09,1031.116
2008-07-10,1031.272
2008-07-11,1038.27
2008-07-14,1038.373
2008-07-15,1011.79
2008-07-16,1011.903
2008-07-17,1027.304
2008-07-18,1018.555
2008-07-21,1037.403
2008-07-22,1032.805
2008-07-23,1048.203
2008-07-24,1042.639
2008-07-25,1025.797
2008-07-28,1025.857
2008-07-29,1016.935
2008-07-30,1038.549
2008-07-31,1041.3
2008-08-01,1029.908
2008-08-04,1009.508
2008-08-05,1000.686
2008-08-06,1013.167
2008-08-07,1009.322
2008-08-08,992.589
2008-08-11,993.286
2008-08-12,985.174
2008-08-13,977.18
2008-08-14,986.81
2008-08-15,975.089
2008-08-18,963.578
2008-08-19,947.014
2008-08-20,964.475
2008-08-21,959.864
2008-08-22,958.787
2008-08-25,953.136
2008-08-26,941.682
2008-08-27,956.267
2008-08-28,959.205
2008-08-29,959.367
2008-09-01,937.712
2008-09-02,931.196
2008-09-03,915.22
2008-09-04,897.528
2008-09-05,878.091
2008-09-08,906.854
2008-09-09,874.154
2008-09-10,865.014
2008-09-11,845.415
2008-09-12,860.624
2008-09-15,831.134
2008-09-16,790.046
2008-09-17,775.213
2008-09-18,771.843
2008-09-19,845.993
2008-09-22,855.252
2008-09-23,832.654
2008-09-24,833.701
2008-09-25,839.77
2008-09-26,825.1
2008-09-29,778.617
2008-09-30,788.425
2008-10-01,788.435
2008-10-02,762.91
2008-10-03,746.39
2008-10-06,676.975
2008-10-07,664.63
2008-10-08,611.552
2008-10-09,623.314
2008-10-10,596.064
2008-10-13,637.818
2008-10-14,675.292
2008-10-15,627.027
2008-10-16,580.415
2008-10-17,573.025
2008-10-20,593.767
2008-10-21,583.699
2008-10-22,539.467
2008-10-23,518.787
2008-10-24,479.242
2008-10-27,458.749
2008-10-28,487.75
2008-10-29,508.768
2008-10-30,560.61
2008-10-31,570.339
2008-11-03,584.878
2008-11-04,603.435
2008-11-05,601.41
2008-11-06,559.908
2008-11-07,567.196
2008-11-10,584.735
2008-11-11,558.008
2008-11-12,536.57
2008-11-13,526.687
2008-11-14,532.736
2008-11-17,522.643
2008-11-18,503.243
2008-11-19,492.857
2008-11-20,467.716
2008-11-21,471.278
2008-11-24,487.784
2008-11-25,502.171
2008-11-26,514.507
2008-11-27,527.326
2008-11-28,528.447
2008-12-01,515.757
2008-12-02,503.587
2008-12-03,505.905
2008-12-04,504.317
2008-12-05,500.206
2008-12-08,538.332
2008-12-09,539.093
2008-12-10,563.463
2008-12-11,570.393
2008-12-12,553.674
2008-12-15,565.002
2008-12-16,573.979
2008-12-17,587.666
2008-12-18,593.274
2008-12-19,585.816
2008-12-22,571.478
2008-12-23,559.741
2008-12-24,558.134
2008-12-25,557.165
2008-12-26,556.285
2008-12-29,562.608
2008-12-30,571.304
2008-12-31,572.7
2009-01-01,574.082
2009-01-02,585.714
2009-01-05,602.933
2009-01-06,611.289
2009-01-07,600.109
2009-01-08,583.073
2009-01-09,576.771
2009-01-12,559.166
2009-01-13,556.818
2009-01-14,549.492
2009-01-15,532.969
2009-01-16,544.435
2009-01-19,540.779
2009-01-20,524.76
2009-01-21,522.224
2009-01-22,521.488
2009-01-23,514.451
2009-01-26,522.595
2009-01-27,525.568
2009-01-28,539.324
2009-01-29,538.495
2009-01-30,536.082
2009-02-02,524.319
2009-02-03,532.416
2009-02-04,542.681
2009-02-05,542.997
2009-02-06,563.117
2009-02-09,570.245
2009-02-10,567.161
2009-02-11,559.884
2009-02-12,549.469
2009-02-13,561.148
2009-02-16,554.708
2009-02-17,528.453
2009-02-18,524.115
2009-02-19,528.922
2009-02-20,510.305
2009-02-23,517.863
2009-02-24,510.288
2009-02-25,512.778
2009-02-26,513.21
2009-02-27,507.057
2009-03-02,482.982
2009-03-03,483.872
2009-03-04,500.802
2009-03-05,495.656
2009-03-06,496.048
2009-03-09,493.35
2009-03-10,510.357
2009-03-11,520.093
2009-03-12,523.361
2009-03-13,535.225
2009-03-16,547.103
2009-03-17,549.7
2009-03-18,551.884
2009-03-19,565.408
2009-03-20,561.371
2009-03-23,587.111
2009-03-24,589.612
2009-03-25,595.772
2009-03-26,608.128
2009-03-27,600.409
2009-03-30,571.04
2009-03-31,579.877
2009-04-01,591.219
2009-04-02,623.428
2009-04-03,627.631
2009-04-06,634.187
2009-04-07,627.735
2009-04-08,622.019
2009-04-09,645.223
2009-04-10,649.015
2009-04-13,654.308
2009-04-14,659.695
2009-04-15,658.582
2009-04-16,663.5
2009-04-17,657.773
2009-04-20,648.432
2009-04-21,643.216
2009-04-22,645.761
2009-04-23,656.387
2009-04-24,664.938
2009-04-27,650.416
2009-04-28,639.624
2009-04-29,661.428
2009-04-30,680.208
2009-05-01,680.305
2009-05-04,718.122
2009-05-05,721.66
2009-05-06,730.376
2009-05-07,734.568
2009-05-08,745.525
2009-05-11,744.488
2009-05-12,742.222
2009-05-13,732.292
2009-05-14,722.028
2009-05-15,731.146
2009-05-18,752.172
2009-05-19,770.144
2009-05-20,781.275
2009-05-21,767.338
2009-05-22,773.611
2009-05-25,776.035
2009-05-26,767.797
2009-05-27,782.804
2009-05-28,790.02
2009-05-29,801.625
2009-06-01,831.219
2009-06-02,824.949
2009-06-03,814.567
2009-06-04,812.47
2009-06-05,817.965
2009-06-08,802.576
2009-06-09,800.814
2009-06-10,818.581
2009-06-11,820.92
2009-06-12,820.223
2009-06-15,799.021
2009-06-16,793.994
2009-06-17,778.66
2009-06-18,773.415
2009-06-19,780.648
2009-06-22,767.043
2009-06-23,753.764
2009-06-24,772.248
2009-06-25,780.802
2009-06-26,792.751
2009-06-29,795.492
2009-06-30,792.03
2009-07-01,804.208
2009-07-02,797.728
2009-07-03,798.524
2009-07-06,784.007
2009-07-07,783.95
2009-07-08,771.97
2009-07-09,774.858
2009-07-10,768.922
2009-07-13,754.756
2009-07-14,772.166
2009-07-15,800.048
2009-07-16,807.394
2009-07-17,817.315
2009-07-20,842.304
2009-07-21,846.12
2009-07-22,842.547
2009-07-23,858.355
2009-07-24,860.542
2009-07-27,871.274
2009-07-28,875.043
2009-07-29,860.72
2009-07-30,871.8
2009-07-31,882.954
2009-08-03,904.851
2009-08-04,900.686
2009-08-05,894.234
2009-08-06,895.055
2009-08-07,892.274
2009-08-10,894.428
2009-08-11,885.01
2009-08-12,880.531
2009-08-13,896.969
2009-08-14,893.893
2009-08-17,859.672
2009-08-18,865.142
2009-08-19,862.559
2009-08-20,877.18
2009-08-21,885.779
2009-08-24,902.671
2009-08-25,899.613
2009-08-26,893.67
2009-08-27,885.723
2009-08-28,893.32
2009-08-31,881.621
2009-09-01,884.462
2009-09-02,873.174
2009-09-03,883.81
2009-09-04,896.504
2009-09-07,908.887
2009-09-08,924.337
2009-09-09,923.349
2009-09-10,930.226
2009-09-11,938.175
2009-09-14,928.914
2009-09-15,938.723
2009-09-16,958.724
2009-09-17,965.151
2009-09-18,965.06
2009-09-21,957.113
2009-09-22,968.711
2009-09-23,964.451
2009-09-24,954.297
2009-09-25,954.696
2009-09-28,950.653
2009-09-29,959.396
2009-09-30,960.758
2009-10-01,957.994
2009-10-02,948.004
2009-10-05,954.048
2009-10-06,973.487
2009-10-07,977.072
2009-10-08,988.114
2009-10-09,994.443
2009-10-12,999.334
2009-10-13,1000.302
2009-10-14,1021.945
2009-10-15,1025.284
2009-10-16,1016.067
2009-10-19,1027.663
2009-10-20,1023.069
2009-10-21,1019.225
2009-10-22,1011.728
2009-10-23,1018.654
2009-10-26,1016.59
2009-10-27,996.331
2009-10-28,965.494
2009-10-29,969.237
2009-10-30,962.63
2009-11-02,959.164
2009-11-03,950.802
2009-11-04,974.63
2009-11-05,978.7
2009-11-06,985.638
2009-11-09,1009.427
2009-11-10,1012.465
2009-11-11,1022.108
2009-11-12,1009.268
2009-11-13,1013.328
2009-11-16,1033.391
2009-11-17,1030.864
2009-11-18,1032.68
2009-11-19,1019.126
2009-11-20,1015.949
2009-11-23,1028.271
2009-11-24,1023.353
2009-11-25,1030.194
2009-11-26,1009.21
2009-11-27,990.943
2009-11-30,1004.505
2009-12-01,1025.269
2009-12-02,1034.29
2009-12-03,1039.183
2009-12-04,1036.497
2009-12-07,1034.31
2009-12-08,1023.577
2009-12-09,1017.028
2009-12-10,1019.219
2009-12-11,1027.629
2009-12-14,1034.237
2009-12-15,1029.934
2009-12-16,1028.26
2009-12-17,1009.72
2009-12-18,1004.926
2009-12-21,1001.495
2009-12-22,1009.243
2009-12-23,1019.852
2009-12-24,1029.845
2009-12-25,1030.311
2009-12-28,1037.441
2009-12-29,1037.405
2009-12-30,1038.197
2009-12-31,1047.365
2010-01-01,1047.365
2010-01-04,1063.665
2010-01-05,1074.712
2010-01-06,1081.879
2010-01-07,1074.53
2010-01-08,1077.29
2010-01-11,1089.667
2010-01-12,1082.688
2010-01-13,1073.514
2010-01-14,1075.92
2010-01-15,1074.054
2010-01-18,1076.095
2010-01-19,1076.314
2010-01-20,1060.221
2010-01-21,1043.183
2010-01-22,1024.785
2010-01-25,1019.211
2010-01-26,996.281
2010-01-27,985.59
2010-01-28,997.834
2010-01-29,991.492
2010-02-01,992.105
2010-02-02,998.412
2010-02-03,1011.053
2010-02-04,985.013
2010-02-05,954.013
2010-02-08,949.982
2010-02-09,965.076
2010-02-10,969.569
2010-02-11,980.425
2010-02-12,979.862
2010-02-15,982.848
2010-02-16,990.882
2010-02-17,1003.735
2010-02-18,1001.5
2010-02-19,991.254
2010-02-22,1001.844
2010-02-23,998.904
2010-02-24,991.98
2010-02-25,981.295
2010-02-26,995.038
2010-03-01,1007.585
2010-03-02,1019.955
2010-03-03,1027.583
2010-03-04,1022.785
2010-03-05,1036.877
2010-03-08,1048.768
2010-03-09,1048.535
2010-03-10,1056.042
2010-03-11,1052.395
2010-03-12,1055.485
2010-03-15,1045.484
2010-03-16,1054.311
2010-03-17,1069.437
2010-03-18,1065.546
2010-03-19,1062.477
2010-03-22,1054.441
2010-03-23,1058.779
2010-03-24,1056.731
2010-03-25,1054.7
2010-03-26,1058.26
2010-03-29,1069.288
2010-03-30,1075.059
2010-03-31,1076.37
2010-04-01,1093.77
2010-04-02,1095.1
2010-04-05,1103.398
2010-04-06,1106.441
2010-04-07,1110.761
2010-04-08,1104.018
2010-04-09,1112.361
2010-04-12,1110.188
2010-04-13,1102.148
2010-04-14,1115.376
2010-04-15,1117.249
2010-04-16,1101.736
2010-04-19,1079.178
2010-04-20,1091.912
2010-04-21,1097.068
2010-04-22,1091.007
2010-04-23,1094.942
2010-04-26,1106.641
2010-04-27,1091.467
2010-04-28,1075.795
2010-04-29,1084.934
2010-04-30,1091.299
2010-05-03,1079.629
2010-05-04,1061.453
2010-05-05,1039.456
2010-05-06,1016.295
2010-05-07,993.164
2010-05-10,1035.985
2010-05-11,1027.74
2010-05-12,1036.985
2010-05-13,1045.783
2010-05-14,1030.03
2010-05-17,1008.125
2010-05-18,1008.355
2010-05-19,978.124
2010-05-20,947.806
2010-05-21,950.885
2010-05-24,956.356
2010-05-25,917.202
2010-05-26,945.851
2010-05-27,969.553
2010-05-28,983.834
2010-05-31,993.574
2010-06-01,973.668
2010-06-02,974.842
2010-06-03,992.323
2010-06-04,981.102
2010-06-07,955.572
2010-06-08,957.528
2010-06-09,961.42
2010-06-10,973.774
2010-06-11,984.551
2010-06-14,998.94
2010-06-15,1006.705
2010-06-16,1012.569
2010-06-17,1016.993
2010-06-18,1023.619
2010-06-21,1050.219
2010-06-22,1039.195
2010-06-23,1031.703
2010-06-24,1024.121
2010-06-25,1018.681
2010-06-28,1023.507
2010-06-29,995.377
2010-06-30,989.155
2010-07-01,980.142
2010-07-02,984.429
2010-07-05,984.426
2010-07-06,1002.973
2010-07-07,1002.631
2010-07-08,1014.598
2010-07-09,1026.416
2010-07-12,1027.449
2010-07-13,1031.935
2010-07-14,1037.206
2010-07-15,1033.274
2010-07-16,1024.988
2010-07-19,1020.855
2010-07-20,1029.857
2010-07-21,1041.174
