Date,IRELAND SMALL GROWTH Small Cap
2010-09-23,714.876
2010-09-24,730.02
2010-09-27,728.145
2010-09-28,734.34
2010-09-29,734.779
2010-09-30,739.955
2010-10-01,749.378
2010-10-04,749.895
2010-10-05,768.819
2010-10-06,777.638
2010-10-07,783.907
2010-10-08,779.557
2010-10-11,778.737
2010-10-12,772.447
2010-10-13,792.072
2010-10-14,794.756
2010-10-15,790.911
2010-10-18,794.213
2010-10-19,781.02
2010-10-20,787.5
2010-10-21,797.699
2010-10-22,792.395
2010-10-25,796.595
2010-10-26,788.506
2010-10-27,784.828
2010-10-28,791.052
2010-10-29,791.586
2010-11-01,794.836
2010-11-02,805.564
2010-11-03,807.831
2010-11-04,829.795
2010-11-05,809.039
2010-11-08,799.821
2010-11-09,813.821
2010-11-10,787.462
2010-11-11,780.085
2010-11-12,779.681
2010-11-15,774.756
2010-11-16,760.139
2010-11-17,758.178
2010-11-18,775.811
2010-11-19,782.243
2010-11-22,772.095
2010-11-23,751.747
2010-11-24,755.414
2010-11-25,744.389
2010-11-26,732.894
2010-11-29,716.695
2010-11-30,706.738
2010-12-01,726.025
2010-12-02,749.777
2010-12-03,759.953
2010-12-06,758.603
2010-12-07,760.16
2010-12-08,757.432
2010-12-09,755.374
2010-12-10,765.782
2010-12-13,781.814
2010-12-14,783.114
2010-12-15,781.157
2010-12-16,768.485
2010-12-17,777.604
2010-12-20,776.343
2010-12-21,783.054
2010-12-22,789.99
2010-12-23,792.656
2010-12-24,793.593
2010-12-27,795.469
2010-12-28,794.35
2010-12-29,797.861
2010-12-30,806.691
2010-12-31,824.24
2011-01-03,820.953
2011-01-04,819.094
2011-01-05,806.071
2011-01-06,799.22
2011-01-07,790.093
2011-01-10,787.961
2011-01-11,798.53
2011-01-12,810.322
2011-01-13,813.529
2011-01-14,808.313
2011-01-17,818.539
2011-01-18,832.049
2011-01-19,837.396
2011-01-20,812.331
2011-01-21,821.434
2011-01-24,824.679
2011-01-25,822.555
2011-01-26,819.339
2011-01-27,817.661
2011-01-28,803.649
2011-01-31,798.789
2011-02-01,823.009
2011-02-02,815.148
2011-02-03,817.173
2011-02-04,813.782
2011-02-07,822.93
2011-02-08,821.459
2011-02-09,818.581
2011-02-10,806.763
2011-02-11,804.628
2011-02-14,798.287
2011-02-15,802.624
2011-02-16,801.659
2011-02-17,805.857
2011-02-18,811.314
2011-02-21,807.819
2011-02-22,795.43
2011-02-23,815.398
2011-02-24,817.238
2011-02-25,826.921
2011-02-28,843.208
2011-03-01,849.003
2011-03-02,842.099
2011-03-03,846.242
2011-03-04,851.183
2011-03-07,852.075
2011-03-08,841.221
2011-03-09,843.168
2011-03-10,824.097
2011-03-11,814.478
2011-03-14,823.272
2011-03-15,815.882
2011-03-16,812.239
2011-03-17,838.673
2011-03-18,841.703
2011-03-21,856.425
2011-03-22,856.299
2011-03-23,845.554
2011-03-24,857.369
2011-03-25,857.936
2011-03-28,864.42
2011-03-29,856.829
2011-03-30,861.515
2011-03-31,868.887
2011-04-01,879.646
2011-04-04,894.184
2011-04-05,888.805
2011-04-06,889.351
2011-04-07,883.709
2011-04-08,891.309
2011-04-11,889.654
2011-04-12,892.117
2011-04-13,896.525
2011-04-14,908.047
2011-04-15,907.053
2011-04-18,888.803
2011-04-19,904.962
2011-04-20,908.701
2011-04-21,923.306
2011-04-22,923.306
2011-04-25,922.64
2011-04-26,919.97
2011-04-27,923.973
2011-04-28,944.487
2011-04-29,943.921
2011-05-02,947.453
2011-05-03,938.597
2011-05-04,930.827
2011-05-05,921.433
2011-05-06,921.807
2011-05-09,907.699
2011-05-10,928.317
2011-05-11,927.013
2011-05-12,919.364
2011-05-13,924.012
2011-05-16,924.024
2011-05-17,924.413
2011-05-18,930.417
2011-05-19,926.307
2011-05-20,934.316
2011-05-23,923.227
2011-05-24,935.389
2011-05-25,934.33
2011-05-26,935.52
2011-05-27,955.016
2011-05-30,952.246
2011-05-31,974.026
2011-06-01,983.411
2011-06-02,987.723
2011-06-03,1005.113
2011-06-06,1007.632
2011-06-07,1000.087
2011-06-08,988.867
2011-06-09,981.473
2011-06-10,951.374
2011-06-13,945.007
2011-06-14,948.935
2011-06-15,937.918
2011-06-16,928.058
2011-06-17,940.027
2011-06-20,937.493
2011-06-21,944.875
2011-06-22,948.064
2011-06-23,925.616
2011-06-24,923.031
2011-06-27,934.539
2011-06-28,953.139
2011-06-29,961.302
2011-06-30,975.373
2011-07-01,981.818
2011-07-04,992.489
2011-07-05,991.482
2011-07-06,982.216
2011-07-07,981.741
2011-07-08,964.248
2011-07-11,946.809
2011-07-12,942.105
2011-07-13,947.448
2011-07-14,913.975
2011-07-15,899.058
2011-07-18,875.741
2011-07-19,884.454
2011-07-20,887.52
2011-07-21,912.681
2011-07-22,920.573
2011-07-25,918.77
2011-07-26,936.252
2011-07-27,918.934
2011-07-28,908.437
2011-07-29,901.402
2011-08-01,888.02
2011-08-02,872.089
2011-08-03,875.265
2011-08-04,832.032
2011-08-05,817.97
2011-08-08,792.834
2011-08-09,800.621
2011-08-10,801.345
2011-08-11,815.116
2011-08-12,824.424
2011-08-15,846.327
2011-08-16,849.624
2011-08-17,869.469
2011-08-18,845.882
2011-08-19,850.452
2011-08-22,867.938
2011-08-23,865.078
2011-08-24,867.596
2011-08-25,862.691
2011-08-26,864.545
2011-08-29,905.057
2011-08-30,892.875
2011-08-31,915.387
2011-09-01,915.897
2011-09-02,907.947
2011-09-05,884.356
2011-09-06,888.815
2011-09-07,903.714
2011-09-08,905.657
2011-09-09,877.37
2011-09-12,869.837
2011-09-13,892.68
2011-09-14,892.989
2011-09-15,897.441
2011-09-16,926.516
2011-09-19,894.465
2011-09-20,907.643
2011-09-21,899.124
2011-09-22,866.345
2011-09-23,890.643
2011-09-26,888.09
2011-09-27,910.547
2011-09-28,898.856
2011-09-29,919.979
2011-09-30,896.983
2011-10-03,896.746
2011-10-04,871.354
2011-10-05,890.325
2011-10-06,894.617
2011-10-07,894.418
2011-10-10,920.65
2011-10-11,915.734
2011-10-12,934.698
2011-10-13,919.72
2011-10-14,944.097
2011-10-17,939.281
2011-10-18,934.433
2011-10-19,941.976
2011-10-20,942.585
2011-10-21,957.043
2011-10-24,960.999
2011-10-25,961.229
2011-10-26,954.253
2011-10-27,1000.344
2011-10-28,985.688
2011-10-31,977.843
2011-11-01,942.389
2011-11-02,947.154
2011-11-03,938.708
2011-11-04,949.9
2011-11-07,941.121
2011-11-08,931.475
2011-11-09,905.63
2011-11-10,899.866
2011-11-11,918.106
2011-11-14,911.883
2011-11-15,917.393
2011-11-16,949.939
2011-11-17,954.071
2011-11-18,945.422
2011-11-21,929.174
2011-11-22,921.838
2011-11-23,897.147
2011-11-24,888.268
2011-11-25,880.997
2011-11-28,888.679
2011-11-29,885.094
2011-11-30,924.027
2011-12-01,898.431
2011-12-02,918.304
2011-12-05,926.793
2011-12-06,910.333
2011-12-07,931.374
2011-12-08,922.184
2011-12-09,915.231
2011-12-12,898.671
2011-12-13,885.529
2011-12-14,869.167
2011-12-15,878.93
2011-12-16,886.679
2011-12-19,889.675
2011-12-20,908.324
2011-12-21,909.445
2011-12-22,920.43
2011-12-23,934.237
2011-12-26,934.237
2011-12-27,936.172
2011-12-28,933.248
2011-12-29,928.093
2011-12-30,935.279
2012-01-02,935.279
2012-01-03,957.776
2012-01-04,940.573
2012-01-05,930.053
2012-01-06,931.066
2012-01-09,934.006
2012-01-10,937.819
2012-01-11,919.725
2012-01-12,934.076
2012-01-13,908.568
2012-01-16,896.474
2012-01-17,905.806
2012-01-18,905.867
2012-01-19,924.549
2012-01-20,918.442
2012-01-23,924.199
2012-01-24,921.083
2012-01-25,913.941
2012-01-26,935.7
2012-01-27,931.18
2012-01-30,922.976
2012-01-31,936.836
2012-02-01,963.131
2012-02-02,955.114
2012-02-03,955.028
2012-02-06,962.694
2012-02-07,974.269
2012-02-08,966.806
2012-02-09,980.005
2012-02-10,973.785
2012-02-13,970.756
2012-02-14,955.108
2012-02-15,951.529
2012-02-16,952.831
2012-02-17,963.66
2012-02-20,978.539
2012-02-21,978.635
2012-02-22,980.174
2012-02-23,993.27
2012-02-24,1027.628
2012-02-27,1029.159
2012-02-28,1025.704
2012-02-29,1032.558
2012-03-01,1038.89
2012-03-02,1034.746
2012-03-05,1049.128
2012-03-06,1028.286
2012-03-07,1056.509
2012-03-08,1063.783
2012-03-09,1058.274
2012-03-12,1031.758
2012-03-13,1052.01
2012-03-14,1048.068
2012-03-15,1046.143
2012-03-16,1066.126
2012-03-19,1056.408
2012-03-20,1056.011
2012-03-21,1053.118
2012-03-22,1043.851
2012-03-23,1062.02
2012-03-26,1070.377
2012-03-27,1065.293
2012-03-28,1072.394
2012-03-29,1058.769
2012-03-30,1054.243
2012-04-02,1063.716
2012-04-03,1068.305
2012-04-04,1041.347
2012-04-05,1033.974
2012-04-06,1033.974
2012-04-09,1034.567
2012-04-10,995.924
2012-04-11,1009.38
2012-04-12,1028.97
2012-04-13,1018.004
2012-04-16,1026.02
2012-04-17,1049.044
2012-04-18,1052.959
2012-04-19,1064.661
2012-04-20,1074.097
2012-04-23,1055.007
2012-04-24,1050.472
2012-04-25,1052.004
2012-04-26,1062.067
2012-04-27,1076.729
2012-04-30,1086.086
2012-05-01,1086.29
2012-05-02,1082.131
2012-05-03,1083.847
2012-05-04,1059.19
2012-05-07,1053.94
2012-05-08,1029.447
2012-05-09,1027.415
2012-05-10,1038.705
2012-05-11,1037.619
2012-05-14,1025.1
2012-05-15,1020.344
2012-05-16,1027.302
2012-05-17,1035.157
2012-05-18,1041.209
2012-05-21,1055.319
2012-05-22,1066.787
2012-05-23,1040.261
2012-05-24,1059.998
2012-05-25,1042.134
2012-05-28,1043.479
2012-05-29,1042.101
2012-05-30,1025.928
2012-05-31,1039.695
2012-06-01,1023.498
2012-06-04,1034.509
2012-06-05,1027.707
2012-06-06,1039.582
2012-06-07,1042.921
2012-06-08,1034.433
2012-06-11,1037.18
2012-06-12,1025.129
2012-06-13,1026.408
2012-06-14,1031.682
2012-06-15,1033.882
2012-06-18,1043.119
2012-06-19,1055.324
2012-06-20,1049.095
2012-06-21,1043.206
2012-06-22,1028.234
2012-06-25,1021.856
2012-06-26,1018.735
2012-06-27,1020.111
2012-06-28,1016.856
2012-06-29,1048.427
2012-07-02,1056.27
2012-07-03,1067.555
2012-07-04,1063.824
2012-07-05,1057.502
2012-07-06,1048.382
2012-07-09,1046.675
2012-07-10,1040.261
2012-07-11,1037.621
2012-07-12,1025.071
2012-07-13,1036.166
2012-07-16,1041.391
2012-07-17,1052.958
2012-07-18,1050.943
2012-07-19,1070.776
2012-07-20,1057.426
2012-07-23,1036.442
2012-07-24,1029.925
2012-07-25,1032.001
2012-07-26,1069.76
2012-07-27,1077.379
2012-07-30,1076.623
2012-07-31,1083.314
2012-08-01,1069.534
2012-08-02,1065.614
2012-08-03,1090.553
2012-08-06,1090.702
2012-08-07,1095.614
2012-08-08,1088.425
2012-08-09,1083.537
2012-08-10,1096.333
2012-08-13,1096.651
2012-08-14,1078.061
2012-08-15,1070.459
2012-08-16,1078.128
2012-08-17,1077.505
2012-08-20,1075.647
2012-08-21,1099.752
2012-08-22,1097.158
2012-08-23,1105.384
2012-08-24,1091.615
2012-08-27,1091.089
2012-08-28,1097.311
2012-08-29,1112.144
2012-08-30,1114.992
2012-08-31,1150.655
2012-09-03,1151.055
2012-09-04,1150.905
2012-09-05,1171.154
2012-09-06,1194.464
2012-09-07,1218.789
2012-09-10,1219.654
2012-09-11,1204.945
2012-09-12,1195.706
2012-09-13,1208.006
2012-09-14,1224.379
2012-09-17,1234.895
2012-09-18,1236.918
2012-09-19,1245.573
2012-09-20,1246.797
2012-09-21,1260.559
2012-09-24,1242.627
2012-09-25,1249.995
2012-09-26,1225.243
2012-09-27,1230.141
2012-09-28,1235.654
2012-10-01,1239.353
2012-10-02,1259.144
2012-10-03,1256.722
2012-10-04,1266.672
2012-10-05,1268.702
2012-10-08,1263.493
2012-10-09,1243.328
2012-10-10,1235.537
2012-10-11,1240.003
2012-10-12,1241.345
2012-10-15,1244.865
2012-10-16,1262.725
2012-10-17,1268.742
2012-10-18,1269.417
2012-10-19,1256.206
2012-10-22,1265.013
2012-10-23,1251.15
2012-10-24,1254.8
2012-10-25,1260.049
2012-10-26,1255.688
2012-10-29,1250.454
2012-10-30,1263.79
2012-10-31,1246.939
2012-11-01,1254.799
2012-11-02,1255.782
2012-11-05,1265.382
2012-11-06,1273.452
2012-11-07,1263.448
2012-11-08,1251.175
2012-11-09,1240.516
2012-11-12,1245.159
2012-11-13,1243.513
2012-11-14,1225.074
2012-11-15,1225.739
2012-11-16,1215.778
2012-11-19,1241.266
2012-11-20,1257.825
2012-11-21,1275.756
2012-11-22,1286.064
2012-11-23,1300.3
2012-11-26,1297.135
2012-11-27,1298.236
2012-11-28,1292.157
2012-11-29,1310.972
2012-11-30,1309.606
2012-12-03,1317.595
2012-12-04,1323.485
2012-12-05,1334.885
2012-12-06,1331.288
2012-12-07,1330.933
2012-12-10,1325.283
2012-12-11,1337.679
2012-12-12,1341.912
2012-12-13,1348.233
2012-12-14,1355.294
2012-12-17,1370.496
2012-12-18,1391.412
2012-12-19,1405.631
2012-12-20,1420.977
2012-12-21,1412.089
2012-12-24,1410.911
2012-12-25,1410.911
2012-12-26,1413.798
2012-12-27,1416.763
2012-12-28,1416.324
2012-12-31,1422.059
2013-01-01,1422.059
2013-01-02,1443.568
2013-01-03,1432.649
2013-01-04,1437.539
2013-01-07,1435.325
2013-01-08,1427.997
2013-01-09,1405.551
2013-01-10,1411.028
2013-01-11,1416.477
2013-01-14,1413.224
2013-01-15,1412.053
2013-01-16,1413.65
2013-01-17,1434.198
2013-01-18,1426.627
2013-01-21,1436.888
2013-01-22,1425.286
2013-01-23,1425.643
2013-01-24,1421.581
2013-01-25,1446.572
2013-01-28,1446.222
2013-01-29,1445.162
2013-01-30,1451.384
2013-01-31,1445.661
2013-02-01,1468.529
2013-02-04,1448.451
2013-02-05,1449.661
2013-02-06,1463.928
2013-02-07,1460.126
2013-02-08,1478.426
2013-02-11,1467.565
2013-02-12,1481.955
2013-02-13,1489.663
2013-02-14,1486.237
2013-02-15,1503.784
2013-02-18,1506.134
2013-02-19,1523.103
2013-02-20,1509.912
2013-02-21,1487.006
2013-02-22,1485.68
2013-02-25,1492.277
2013-02-26,1470.441
2013-02-27,1474.617
2013-02-28,1476.173
2013-03-01,1474.757
2013-03-04,1479.222
2013-03-05,1509.994
2013-03-06,1499.267
2013-03-07,1518.275
2013-03-08,1488.028
2013-03-11,1482.703
2013-03-12,1502.043
2013-03-13,1486.716
2013-03-14,1500.338
2013-03-15,1498.728
2013-03-18,1509.456
2013-03-19,1515.331
2013-03-20,1529.865
2013-03-21,1523.928
2013-03-22,1538.032
2013-03-25,1537.341
2013-03-26,1540.767
2013-03-27,1539.497
2013-03-28,1559.241
2013-03-29,1559.241
2013-04-01,1559.97
2013-04-02,1567.971
2013-04-03,1565.615
2013-04-04,1545.823
2013-04-05,1522.522
2013-04-08,1533.681
2013-04-09,1544.894
2013-04-10,1548.819
2013-04-11,1578.42
2013-04-12,1566.54
2013-04-15,1550.759
2013-04-16,1573.171
2013-04-17,1549.67
2013-04-18,1532.81
2013-04-19,1545.025
2013-04-22,1503.848
2013-04-23,1530.893
2013-04-24,1524.446
2013-04-25,1528.053
2013-04-26,1519.84
2013-04-29,1527.97
2013-04-30,1554.247
2013-05-01,1567.34
2013-05-02,1552.73
2013-05-03,1580.84
2013-05-06,1573.609
2013-05-07,1586.518
2013-05-08,1602.835
2013-05-09,1613.505
2013-05-10,1622.312
2013-05-13,1627.705
2013-05-14,1636.866
2013-05-15,1610.407
2013-05-16,1611.059
2013-05-17,1599.491
2013-05-20,1602.922
2013-05-21,1590.913
2013-05-22,1578.853
2013-05-23,1572.211
2013-05-24,1594.775
2013-05-27,1595.099
2013-05-28,1602.815
2013-05-29,1603.187
2013-05-30,1607.865
2013-05-31,1577.55
2013-06-03,1586.01
2013-06-04,1591.483
2013-06-05,1589.654
2013-06-06,1594.02
2013-06-07,1608.689
2013-06-10,1610.318
2013-06-11,1602.297
2013-06-12,1612.254
2013-06-13,1607.423
2013-06-14,1595.595
2013-06-17,1606.113
2013-06-18,1625.067
2013-06-19,1621.582
2013-06-20,1570.106
2013-06-21,1567.717
2013-06-24,1518.889
2013-06-25,1542.358
2013-06-26,1552.072
2013-06-27,1580.152
2013-06-28,1578.59
2013-07-01,1595.402
2013-07-02,1597.178
2013-07-03,1577.059
2013-07-04,1582.238
2013-07-05,1553.023
2013-07-08,1547.621
2013-07-09,1544.001
2013-07-10,1570.552
2013-07-11,1589.696
2013-07-12,1567.107
2013-07-15,1541.632
2013-07-16,1543.446
2013-07-17,1544.113
2013-07-18,1560.13
2013-07-19,1562.29
2013-07-22,1561.18
2013-07-23,1563.77
2013-07-24,1567.243
2013-07-25,1563.715
2013-07-26,1534.03
2013-07-29,1542.057
2013-07-30,1531.615
2013-07-31,1534.453
2013-08-01,1535.241
2013-08-02,1540.385
2013-08-05,1538.827
2013-08-06,1543.325
2013-08-07,1533.208
2013-08-08,1544.634
2013-08-09,1533.837
2013-08-12,1533.699
2013-08-13,1524.255
2013-08-14,1528.349
2013-08-15,1508.989
2013-08-16,1511.704
2013-08-19,1552.44
2013-08-20,1591.026
2013-08-21,1579.957
2013-08-22,1577.503
2013-08-23,1589.433
2013-08-26,1592.861
2013-08-27,1563.083
2013-08-28,1553.566
2013-08-29,1571.433
2013-08-30,1555.541
2013-09-02,1561.631
2013-09-03,1547.668
2013-09-04,1547.25
2013-09-05,1544.121
2013-09-06,1543.579
2013-09-09,1554.113
2013-09-10,1566.589
2013-09-11,1558.426
2013-09-12,1541.854
2013-09-13,1508.791
2013-09-16,1547.806
2013-09-17,1561.232
2013-09-18,1571.212
2013-09-19,1607.698
2013-09-20,1595.259
2013-09-23,1584.859
2013-09-24,1586.667
2013-09-25,1580.217
2013-09-26,1566.911
2013-09-27,1564.541
2013-09-30,1561.95
2013-10-01,1569.831
2013-10-02,1576.209
2013-10-03,1576.261
2013-10-04,1596.873
2013-10-07,1573.875
2013-10-08,1569.448
2013-10-09,1559.047
2013-10-10,1557.34
2013-10-11,1540.3
2013-10-14,1534.129
2013-10-15,1525.139
2013-10-16,1520.999
2013-10-17,1540.806
2013-10-18,1562.98
2013-10-21,1555.532
2013-10-22,1564.856
2013-10-23,1570.046
2013-10-24,1563.219
2013-10-25,1557.276
2013-10-28,1555.916
2013-10-29,1577.158
2013-10-30,1612.273
2013-10-31,1613.613
2013-11-01,1606.157
2013-11-04,1618.412
2013-11-05,1635.425
2013-11-06,1633.686
2013-11-07,1621.199
2013-11-08,1631.786
2013-11-11,1644.384
2013-11-12,1658.69
2013-11-13,1645.417
2013-11-14,1668.114
2013-11-15,1678.71
2013-11-18,1672.549
2013-11-19,1596.087
2013-11-20,1592.422
2013-11-21,1586.141
2013-11-22,1552.877
2013-11-25,1566.004
2013-11-26,1577.902
2013-11-27,1578.622
2013-11-28,1584.716
2013-11-29,1598.903
2013-12-02,1590.833
2013-12-03,1582.152
2013-12-04,1584.272
2013-12-05,1601.7
2013-12-06,1619.913
2013-12-09,1634.686
2013-12-10,1635.596
2013-12-11,1649.124
2013-12-12,1624.45
2013-12-13,1625.599
2013-12-16,1619.028
2013-12-17,1636.023
2013-12-18,1644.605
2013-12-19,1665.697
2013-12-20,1684.893
2013-12-23,1685.0
2013-12-24,1647.257
2013-12-25,1647.257
2013-12-26,1650.33
2013-12-27,1702.488
2013-12-30,1720.463
2013-12-31,1706.554
2014-01-01,1706.554
2014-01-02,1704.888
2014-01-03,1707.404
2014-01-06,1704.955
2014-01-07,1704.349
2014-01-08,1692.355
2014-01-09,1701.058
2014-01-10,1728.01
2014-01-13,1719.796
2014-01-14,1716.514
2014-01-15,1716.155
2014-01-16,1710.668
2014-01-17,1690.812
2014-01-20,1691.435
2014-01-21,1686.344
2014-01-22,1686.982
2014-01-23,1703.716
2014-01-24,1677.799
2014-01-27,1664.87
2014-01-28,1687.894
2014-01-29,1699.959
2014-01-30,1682.875
2014-01-31,1662.346
2014-02-03,1663.514
2014-02-04,1669.73
2014-02-05,1659.156
2014-02-06,1674.358
2014-02-07,1682.753
2014-02-10,1693.027
2014-02-11,1699.095
2014-02-12,1688.309
2014-02-13,1708.235
2014-02-14,1702.764
2014-02-17,1714.121
2014-02-18,1710.263
2014-02-19,1717.277
2014-02-20,1719.472
2014-02-21,1717.547
2014-02-24,1734.18
2014-02-25,1746.398
2014-02-26,1731.524
2014-02-27,1728.107
2014-02-28,1771.859
2014-03-03,1746.866
2014-03-04,1751.063
2014-03-05,1755.968
2014-03-06,1783.664
2014-03-07,1780.108
2014-03-10,1780.528
2014-03-11,1777.365
2014-03-12,1773.542
2014-03-13,1783.969
2014-03-14,1761.188
2014-03-17,1779.505
2014-03-18,1783.974
2014-03-19,1753.685
2014-03-20,1737.256
2014-03-21,1722.284
2014-03-24,1689.418
2014-03-25,1707.628
2014-03-26,1725.301
2014-03-27,1706.61
2014-03-28,1717.767
2014-03-31,1723.251
2014-04-01,1730.866
2014-04-02,1741.017
2014-04-03,1732.57
2014-04-04,1735.97
2014-04-07,1720.995
2014-04-08,1698.742
2014-04-09,1693.134
2014-04-10,1683.614
2014-04-11,1658.348
2014-04-14,1630.211
2014-04-15,1630.5
2014-04-16,1632.611
2014-04-17,1625.604
2014-04-18,1625.604
2014-04-21,1621.903
2014-04-22,1657.485
2014-04-23,1654.18
2014-04-24,1638.562
2014-04-25,1628.341
2014-04-28,1631.947
2014-04-29,1640.687
2014-04-30,1676.689
2014-05-01,1688.482
2014-05-02,1703.398
2014-05-05,1704.995
2014-05-06,1705.904
2014-05-07,1701.175
2014-05-08,1704.471
2014-05-09,1688.875
2014-05-12,1686.101
2014-05-13,1659.478
2014-05-14,1632.236
2014-05-15,1580.335
2014-05-16,1558.702
2014-05-19,1572.552
2014-05-20,1580.434
2014-05-21,1578.948
2014-05-22,1590.016
2014-05-23,1589.781
2014-05-26,1589.671
2014-05-27,1597.491
2014-05-28,1599.253
2014-05-29,1612.111
2014-05-30,1621.558
2014-06-02,1617.043
2014-06-03,1613.6
2014-06-04,1625.759
2014-06-05,1630.63
2014-06-06,1635.393
2014-06-09,1634.036
2014-06-10,1623.081
2014-06-11,1595.106
2014-06-12,1608.319
2014-06-13,1573.501
2014-06-16,1570.173
2014-06-17,1546.978
2014-06-18,1536.542
2014-06-19,1567.892
2014-06-20,1554.889
2014-06-23,1561.548
2014-06-24,1542.943
2014-06-25,1536.031
2014-06-26,1526.423
2014-06-27,1541.066
2014-06-30,1540.355
2014-07-01,1543.411
2014-07-02,1552.577
2014-07-03,1554.24
2014-07-04,1564.34
2014-07-07,1557.714
2014-07-08,1534.256
2014-07-09,1532.411
2014-07-10,1528.929
2014-07-11,1531.248
2014-07-14,1545.668
2014-07-15,1543.428
2014-07-16,1552.912
2014-07-17,1564.287
2014-07-18,1553.91
2014-07-21,1559.004
2014-07-22,1565.411
2014-07-23,1574.808
2014-07-24,1579.145
2014-07-25,1565.55
2014-07-28,1569.428
2014-07-29,1577.297
2014-07-30,1562.406
2014-07-31,1550.863
2014-08-01,1545.21
2014-08-04,1542.494
2014-08-05,1536.3
2014-08-06,1525.713
2014-08-07,1530.673
2014-08-08,1536.586
2014-08-11,1548.131
2014-08-12,1538.761
2014-08-13,1534.78
2014-08-14,1538.011
2014-08-15,1551.197
2014-08-18,1558.115
2014-08-19,1557.181
2014-08-20,1549.734
2014-08-21,1557.927
2014-08-22,1552.307
2014-08-25,1552.557
2014-08-26,1549.554
2014-08-27,1559.982
2014-08-28,1546.158
2014-08-29,1542.064
2014-09-01,1542.14
2014-09-02,1550.102
2014-09-03,1566.23
2014-09-04,1548.574
2014-09-05,1553.114
2014-09-08,1539.152
2014-09-09,1536.815
2014-09-10,1528.822
2014-09-11,1520.074
2014-09-12,1526.08
2014-09-15,1525.069
2014-09-16,1522.896
2014-09-17,1527.291
2014-09-18,1559.843
2014-09-19,1548.527
2014-09-22,1550.786
2014-09-23,1537.049
2014-09-24,1522.321
2014-09-25,1507.239
2014-09-26,1503.314
2014-09-29,1509.962
2014-09-30,1519.421
2014-10-01,1519.308
2014-10-02,1503.08
2014-10-03,1489.859
2014-10-06,1507.084
2014-10-07,1497.661
2014-10-08,1488.46
2014-10-09,1488.519
2014-10-10,1443.78
2014-10-13,1443.017
2014-10-14,1437.28
2014-10-15,1431.519
2014-10-16,1406.526
2014-10-17,1438.696
2014-10-20,1438.808
2014-10-21,1482.32
2014-10-22,1490.124
2014-10-23,1480.462
2014-10-24,1466.26
2014-10-27,1470.611
2014-10-28,1483.993
2014-10-29,1476.964
2014-10-30,1462.762
2014-10-31,1479.821
2014-11-03,1492.288
2014-11-04,1504.485
2014-11-05,1508.567
2014-11-06,1495.865
2014-11-07,1492.76
2014-11-10,1497.332
2014-11-11,1504.198
2014-11-12,1506.938
2014-11-13,1503.864
2014-11-14,1495.106
2014-11-17,1497.552
2014-11-18,1532.875
2014-11-19,1556.723
2014-11-20,1555.382
2014-11-21,1556.389
2014-11-24,1555.562
2014-11-25,1579.408
2014-11-26,1577.226
2014-11-27,1582.585
2014-11-28,1590.511
2014-12-01,1593.529
2014-12-02,1599.766
2014-12-03,1612.814
2014-12-04,1639.45
2014-12-05,1656.83
2014-12-08,1637.217
2014-12-09,1620.394
2014-12-10,1630.965
2014-12-11,1620.543
2014-12-12,1608.201
2014-12-15,1570.67
2014-12-16,1578.699
2014-12-17,1569.438
2014-12-18,1607.219
2014-12-19,1622.905
2014-12-22,1618.269
2014-12-23,1620.164
2014-12-24,1614.218
2014-12-25,1614.218
2014-12-26,1611.702
2014-12-29,1641.343
2014-12-30,1621.423
2014-12-31,1638.876
2015-01-01,1638.876
2015-01-02,1611.205
2015-01-05,1596.951
2015-01-06,1565.099
2015-01-07,1534.451
2015-01-08,1561.163
2015-01-09,1568.434
2015-01-12,1556.371
2015-01-13,1584.681
2015-01-14,1596.458
2015-01-15,1595.076
2015-01-16,1601.677
2015-01-19,1627.118
2015-01-20,1604.317
2015-01-21,1629.369
2015-01-22,1633.357
2015-01-23,1634.86
2015-01-26,1664.244
2015-01-27,1669.982
2015-01-28,1687.939
2015-01-29,1669.366
2015-01-30,1659.414
2015-02-02,1675.333
2015-02-03,1679.609
2015-02-04,1669.365
2015-02-05,1689.486
2015-02-06,1684.308
2015-02-09,1673.992
2015-02-10,1681.461
2015-02-11,1691.738
2015-02-12,1727.757
2015-02-13,1743.28
2015-02-16,1718.602
2015-02-17,1714.682
2015-02-18,1719.006
2015-02-19,1737.711
2015-02-20,1721.2
2015-02-23,1760.448
2015-02-24,1769.906
2015-02-25,1798.965
2015-02-26,1777.047
2015-02-27,1784.118
2015-03-02,1793.265
2015-03-03,1801.21
2015-03-04,1786.968
2015-03-05,1820.094
2015-03-06,1788.881
2015-03-09,1779.867
2015-03-10,1750.75
2015-03-11,1756.107
2015-03-12,1793.96
2015-03-13,1799.042
2015-03-16,1829.225
2015-03-17,1829.473
2015-03-18,1832.7
2015-03-19,1821.281
2015-03-20,1836.214
2015-03-23,1852.208
2015-03-24,1855.692
2015-03-25,1866.386
2015-03-26,1819.788
2015-03-27,1836.027
2015-03-30,1855.125
2015-03-31,1842.46
2015-04-01,1862.616
2015-04-02,1909.24
2015-04-03,1909.24
2015-04-06,1935.731
2015-04-07,1942.329
2015-04-08,1934.287
2015-04-09,1928.365
2015-04-10,1924.815
2015-04-13,1952.439
2015-04-14,1965.063
2015-04-15,1940.011
2015-04-16,1936.287
2015-04-17,1932.563
2015-04-20,1920.518
2015-04-21,1927.311
2015-04-22,1914.291
