Date,IRELAND SMALL GROWTH Small Cap
2005-11-10,490.732
2005-11-11,485.186
2005-11-14,487.076
2005-11-15,483.653
2005-11-16,480.981
2005-11-17,474.17
2005-11-18,474.161
2005-11-21,475.322
2005-11-22,472.144
2005-11-23,479.485
2005-11-24,479.798
2005-11-25,468.557
2005-11-28,471.223
2005-11-29,470.631
2005-11-30,473.243
2005-12-01,475.13
2005-12-02,479.633
2005-12-05,486.466
2005-12-06,493.417
2005-12-07,489.016
2005-12-08,495.221
2005-12-09,495.649
2005-12-12,503.482
2005-12-13,499.874
2005-12-14,506.269
2005-12-15,502.68
2005-12-16,508.945
2005-12-19,512.366
2005-12-20,505.072
2005-12-21,504.234
2005-12-22,507.446
2005-12-23,511.522
2005-12-26,511.522
2005-12-27,511.263
2005-12-28,513.385
2005-12-29,510.267
2005-12-30,507.019
2006-01-02,507.019
2006-01-03,526.025
2006-01-04,537.961
2006-01-05,532.339
2006-01-06,533.496
2006-01-09,531.228
2006-01-10,524.87
2006-01-11,531.503
2006-01-12,533.093
2006-01-13,535.612
2006-01-16,541.948
2006-01-17,540.428
2006-01-18,539.483
2006-01-19,541.646
2006-01-20,539.06
2006-01-23,544.635
2006-01-24,548.211
2006-01-25,551.467
2006-01-26,550.637
2006-01-27,550.382
2006-01-30,545.705
2006-01-31,545.787
2006-02-01,542.545
2006-02-02,545.782
2006-02-03,543.18
2006-02-06,543.064
2006-02-07,534.44
2006-02-08,532.994
2006-02-09,536.726
2006-02-10,536.492
2006-02-13,536.055
2006-02-14,538.467
2006-02-15,540.703
2006-02-16,541.371
2006-02-17,545.488
2006-02-20,548.571
2006-02-21,546.808
2006-02-22,553.031
2006-02-23,564.101
2006-02-24,564.486
2006-02-27,565.573
2006-02-28,566.868
2006-03-01,567.514
2006-03-02,568.221
2006-03-03,568.14
2006-03-06,570.759
2006-03-07,562.919
2006-03-08,563.958
2006-03-09,563.826
2006-03-10,561.42
2006-03-13,563.965
2006-03-14,569.976
2006-03-15,570.392
2006-03-16,574.22
2006-03-17,581.84
2006-03-20,583.379
2006-03-21,579.683
2006-03-22,576.26
2006-03-23,574.452
2006-03-24,582.496
2006-03-27,580.638
2006-03-28,582.402
2006-03-29,576.053
2006-03-30,584.67
2006-03-31,584.43
2006-04-03,587.333
2006-04-04,592.339
2006-04-05,592.508
2006-04-06,593.399
2006-04-07,588.294
2006-04-10,588.304
2006-04-11,587.645
2006-04-12,581.462
2006-04-13,581.328
2006-04-14,581.328
2006-04-17,590.707
2006-04-18,589.948
2006-04-19,596.022
2006-04-20,601.2
2006-04-21,601.314
2006-04-24,604.304
2006-04-25,613.23
2006-04-26,619.626
2006-04-27,626.706
2006-04-28,625.884
2006-05-01,626.977
2006-05-02,632.847
2006-05-03,631.282
2006-05-04,636.936
2006-05-05,646.162
2006-05-08,649.919
2006-05-09,654.362
2006-05-10,662.265
2006-05-11,664.978
2006-05-12,658.271
2006-05-15,648.251
2006-05-16,647.504
2006-05-17,642.745
2006-05-18,629.445
2006-05-19,620.698
2006-05-22,604.477
2006-05-23,613.151
2006-05-24,606.717
2006-05-25,611.185
2006-05-26,620.193
2006-05-29,623.223
2006-05-30,620.772
2006-05-31,638.08
2006-06-01,636.163
2006-06-02,646.004
2006-06-05,646.554
2006-06-06,623.589
2006-06-07,619.658
2006-06-08,604.112
2006-06-09,604.237
2006-06-12,596.338
2006-06-13,576.198
2006-06-14,580.91
2006-06-15,593.042
2006-06-16,594.936
2006-06-19,596.554
2006-06-20,593.609
2006-06-21,595.483
2006-06-22,593.469
2006-06-23,590.835
2006-06-26,588.743
2006-06-27,595.141
2006-06-28,594.346
2006-06-29,601.449
2006-06-30,622.225
2006-07-03,626.587
2006-07-04,629.034
2006-07-05,623.922
2006-07-06,632.769
2006-07-07,644.775
2006-07-10,645.298
2006-07-11,647.037
2006-07-12,650.259
2006-07-13,643.839
2006-07-14,629.537
2006-07-17,615.861
2006-07-18,611.6
2006-07-19,629.927
2006-07-20,642.082
2006-07-21,640.589
2006-07-24,643.835
2006-07-25,639.303
2006-07-26,636.247
2006-07-27,647.034
2006-07-28,650.676
2006-07-31,650.975
2006-08-01,652.779
2006-08-02,670.928
2006-08-03,667.982
2006-08-04,678.23
2006-08-07,674.005
2006-08-08,677.197
2006-08-09,686.686
2006-08-10,674.181
2006-08-11,668.752
2006-08-14,672.631
2006-08-15,679.745
2006-08-16,687.657
2006-08-17,689.405
2006-08-18,692.261
2006-08-21,696.098
2006-08-22,690.314
2006-08-23,685.836
2006-08-24,685.713
2006-08-25,683.001
2006-08-28,689.608
2006-08-29,696.01
2006-08-30,700.19
2006-08-31,700.552
2006-09-01,720.288
2006-09-04,729.631
2006-09-05,736.787
2006-09-06,735.743
2006-09-07,729.852
2006-09-08,727.487
2006-09-11,724.977
2006-09-12,727.087
2006-09-13,726.434
2006-09-14,735.124
2006-09-15,731.143
2006-09-18,730.44
2006-09-19,727.388
2006-09-20,732.324
2006-09-21,733.598
2006-09-22,736.979
2006-09-25,736.705
2006-09-26,723.93
2006-09-27,723.552
2006-09-28,727.267
2006-09-29,732.393
2006-10-02,737.446
2006-10-03,737.22
2006-10-04,742.188
2006-10-05,757.247
2006-10-06,751.551
2006-10-09,760.586
2006-10-10,761.425
2006-10-11,755.836
2006-10-12,751.121
2006-10-13,757.863
2006-10-16,774.579
2006-10-17,772.228
2006-10-18,774.626
2006-10-19,783.129
2006-10-20,788.235
2006-10-23,791.864
2006-10-24,796.793
2006-10-25,803.573
2006-10-26,814.725
2006-10-27,821.083
2006-10-30,820.462
2006-10-31,824.451
2006-11-01,828.424
2006-11-02,816.914
2006-11-03,809.14
2006-11-06,813.291
2006-11-07,826.649
2006-11-08,825.241
2006-11-09,826.092
2006-11-10,819.388
2006-11-13,814.772
2006-11-14,810.156
2006-11-15,813.168
2006-11-16,820.745
2006-11-17,823.409
2006-11-20,816.857
2006-11-21,821.757
2006-11-22,832.308
2006-11-23,829.881
2006-11-24,832.338
2006-11-27,830.187
2006-11-28,820.705
2006-11-29,825.273
2006-11-30,836.957
2006-12-01,837.553
2006-12-04,841.535
2006-12-05,844.176
2006-12-06,850.426
2006-12-07,860.617
2006-12-08,864.913
2006-12-11,862.811
2006-12-12,863.837
2006-12-13,863.341
2006-12-14,879.604
2006-12-15,871.852
2006-12-18,869.28
2006-12-19,889.752
2006-12-20,897.101
2006-12-21,896.497
2006-12-22,903.889
2006-12-25,903.889
2006-12-26,902.48
2006-12-27,902.196
2006-12-28,910.059
2006-12-29,914.028
2007-01-01,914.028
2007-01-02,929.789
2007-01-03,917.625
2007-01-04,902.058
2007-01-05,897.657
2007-01-08,897.669
2007-01-09,903.001
2007-01-10,891.13
2007-01-11,883.588
2007-01-12,883.826
2007-01-15,886.186
2007-01-16,882.333
2007-01-17,882.257
2007-01-18,886.478
2007-01-19,892.801
2007-01-22,892.329
2007-01-23,895.324
2007-01-24,897.824
2007-01-25,893.687
2007-01-26,876.728
2007-01-29,885.351
2007-01-30,883.745
2007-01-31,880.233
2007-02-01,892.511
2007-02-02,897.398
2007-02-05,904.341
2007-02-06,913.668
2007-02-07,922.188
2007-02-08,918.701
2007-02-09,925.126
2007-02-12,922.209
2007-02-13,931.481
2007-02-14,945.321
2007-02-15,955.357
2007-02-16,944.419
2007-02-19,953.543
2007-02-20,956.287
2007-02-21,950.835
2007-02-22,955.184
2007-02-23,957.983
2007-02-26,958.827
2007-02-27,931.303
2007-02-28,914.608
2007-03-01,910.908
2007-03-02,902.746
2007-03-05,868.85
2007-03-06,890.829
2007-03-07,902.474
2007-03-08,914.74
2007-03-09,913.353
2007-03-12,914.499
2007-03-13,903.668
2007-03-14,871.626
2007-03-15,889.538
2007-03-16,886.327
2007-03-19,890.567
2007-03-20,894.783
2007-03-21,908.517
2007-03-22,926.769
2007-03-23,925.743
2007-03-26,922.381
2007-03-27,928.562
2007-03-28,919.9
2007-03-29,926.199
2007-03-30,923.007
2007-04-02,927.67
2007-04-03,934.117
2007-04-04,934.677
2007-04-05,947.648
2007-04-06,947.648
2007-04-09,942.711
2007-04-10,965.45
2007-04-11,968.312
2007-04-12,972.311
2007-04-13,976.603
2007-04-16,977.549
2007-04-17,979.271
2007-04-18,976.061
2007-04-19,968.015
2007-04-20,975.157
2007-04-23,970.517
2007-04-24,960.777
2007-04-25,957.116
2007-04-26,961.353
2007-04-27,955.378
2007-04-30,960.953
2007-05-01,962.383
2007-05-02,981.435
2007-05-03,979.991
2007-05-04,983.352
2007-05-07,985.813
2007-05-08,980.009
2007-05-09,971.425
2007-05-10,967.436
2007-05-11,978.644
2007-05-14,972.066
2007-05-15,978.858
2007-05-16,979.242
2007-05-17,974.295
2007-05-18,981.186
2007-05-21,980.253
2007-05-22,1002.354
2007-05-23,1007.763
2007-05-24,995.465
2007-05-25,999.8
2007-05-28,1003.112
2007-05-29,1007.528
2007-05-30,996.873
2007-05-31,1000.0
2007-06-01,994.985
2007-06-04,999.768
2007-06-05,988.881
2007-06-06,951.295
2007-06-07,923.489
2007-06-08,921.317
2007-06-11,927.411
2007-06-12,925.982
2007-06-13,922.089
2007-06-14,934.266
2007-06-15,945.241
2007-06-18,941.589
2007-06-19,942.044
2007-06-20,943.006
2007-06-21,941.87
2007-06-22,943.833
2007-06-25,933.373
2007-06-26,927.74
2007-06-27,923.244
2007-06-28,937.574
2007-06-29,936.921
2007-07-02,948.211
2007-07-03,946.903
2007-07-04,941.97
2007-07-05,938.872
2007-07-06,946.256
2007-07-09,939.65
2007-07-10,936.772
2007-07-11,921.81
2007-07-12,931.174
2007-07-13,927.84
2007-07-16,942.324
2007-07-17,942.101
2007-07-18,938.368
2007-07-19,942.942
2007-07-20,945.729
2007-07-23,941.529
2007-07-24,932.869
2007-07-25,906.22
2007-07-26,887.024
2007-07-27,874.612
2007-07-30,878.327
2007-07-31,897.47
2007-08-01,876.807
2007-08-02,902.03
2007-08-03,936.223
2007-08-06,926.688
2007-08-07,934.626
2007-08-08,949.343
2007-08-09,917.517
2007-08-10,893.059
2007-08-13,882.121
2007-08-14,885.07
2007-08-15,866.471
2007-08-16,823.393
2007-08-17,832.831
2007-08-20,823.914
2007-08-21,835.632
2007-08-22,843.201
2007-08-23,840.411
2007-08-24,846.087
2007-08-27,847.575
2007-08-28,826.356
2007-08-29,822.71
2007-08-30,821.136
2007-08-31,829.739
2007-09-03,835.708
2007-09-04,852.6
2007-09-05,863.554
2007-09-06,862.857
2007-09-07,869.593
2007-09-10,870.89
2007-09-11,894.77
2007-09-12,889.937
2007-09-13,882.892
2007-09-14,870.939
2007-09-17,847.396
2007-09-18,854.408
2007-09-19,883.783
2007-09-20,883.855
2007-09-21,892.973
2007-09-24,905.017
2007-09-25,893.745
2007-09-26,893.663
2007-09-27,904.818
2007-09-28,907.962
2007-10-01,923.451
2007-10-02,919.153
2007-10-03,924.103
2007-10-04,933.918
2007-10-05,925.19
2007-10-08,922.467
2007-10-09,916.734
2007-10-10,923.232
2007-10-11,936.044
2007-10-12,924.817
2007-10-15,921.925
2007-10-16,922.653
2007-10-17,937.507
2007-10-18,937.834
2007-10-19,932.485
2007-10-22,906.108
2007-10-23,916.775
2007-10-24,909.709
2007-10-25,918.158
2007-10-26,929.293
2007-10-29,946.266
2007-10-30,945.934
2007-10-31,963.124
2007-11-01,953.462
2007-11-02,955.738
2007-11-05,950.377
2007-11-06,966.562
2007-11-07,965.634
2007-11-08,951.709
2007-11-09,954.716
2007-11-12,952.541
2007-11-13,954.529
2007-11-14,960.66
2007-11-15,935.046
2007-11-16,913.238
2007-11-19,884.455
2007-11-20,874.78
2007-11-21,855.851
2007-11-22,845.711
2007-11-23,867.123
2007-11-26,859.712
2007-11-27,856.613
2007-11-28,866.61
2007-11-29,872.364
2007-11-30,856.405
2007-12-03,864.132
2007-12-04,864.988
2007-12-05,863.23
2007-12-06,875.315
2007-12-07,886.87
2007-12-10,901.648
2007-12-11,899.097
2007-12-12,899.466
2007-12-13,886.301
2007-12-14,866.639
2007-12-17,859.609
2007-12-18,865.629
2007-12-19,881.714
2007-12-20,883.507
2007-12-21,892.767
2007-12-24,897.807
2007-12-25,897.807
2007-12-26,903.978
2007-12-27,901.422
2007-12-28,916.287
2007-12-31,908.027
2008-01-01,908.027
2008-01-02,907.075
2008-01-03,912.35
2008-01-04,926.943
2008-01-07,914.635
2008-01-08,918.638
2008-01-09,894.196
2008-01-10,889.723
2008-01-11,897.379
2008-01-14,901.847
2008-01-15,887.376
2008-01-16,874.337
2008-01-17,867.749
2008-01-18,854.517
2008-01-21,816.263
2008-01-22,839.128
2008-01-23,848.076
2008-01-24,855.337
2008-01-25,859.157
2008-01-28,853.647
2008-01-29,861.224
2008-01-30,869.952
2008-01-31,863.396
2008-02-01,873.443
2008-02-04,877.442
2008-02-05,838.028
2008-02-06,829.136
2008-02-07,822.762
2008-02-08,821.432
2008-02-11,832.894
2008-02-12,852.203
2008-02-13,847.731
2008-02-14,855.88
2008-02-15,855.661
2008-02-18,848.379
2008-02-19,849.328
2008-02-20,845.531
2008-02-21,852.452
2008-02-22,843.742
2008-02-25,846.241
2008-02-26,877.292
2008-02-27,897.129
2008-02-28,897.338
2008-02-29,901.982
2008-03-03,902.245
2008-03-04,902.378
2008-03-05,911.953
2008-03-06,899.827
2008-03-07,889.667
2008-03-10,906.856
2008-03-11,924.399
2008-03-12,940.645
2008-03-13,955.188
2008-03-14,956.657
2008-03-17,945.772
2008-03-18,958.315
2008-03-19,955.428
2008-03-20,933.575
2008-03-21,933.575
2008-03-24,932.242
2008-03-25,965.88
2008-03-26,970.178
2008-03-27,964.513
2008-03-28,961.812
2008-03-31,962.298
2008-04-01,968.618
2008-04-02,981.338
2008-04-03,971.731
2008-04-04,976.875
2008-04-07,968.449
2008-04-08,967.196
2008-04-09,967.08
2008-04-10,955.135
2008-04-11,953.446
2008-04-14,933.477
2008-04-15,944.596
2008-04-16,958.679
2008-04-17,959.679
2008-04-18,966.862
2008-04-21,993.331
2008-04-22,984.729
2008-04-23,986.624
2008-04-24,956.388
2008-04-25,949.473
2008-04-28,951.628
2008-04-29,964.343
2008-04-30,963.202
2008-05-01,955.871
2008-05-02,950.032
2008-05-05,954.78
2008-05-06,959.937
2008-05-07,967.609
2008-05-08,972.296
2008-05-09,968.492
2008-05-12,981.015
2008-05-13,968.505
2008-05-14,981.556
2008-05-15,989.518
2008-05-16,987.886
2008-05-19,987.687
2008-05-20,983.606
2008-05-21,985.191
2008-05-22,982.678
2008-05-23,982.418
2008-05-26,978.536
2008-05-27,969.269
2008-05-28,973.254
2008-05-29,972.926
2008-05-30,966.657
2008-06-02,965.91
2008-06-03,980.072
2008-06-04,963.066
2008-06-05,984.131
2008-06-06,984.38
2008-06-09,981.309
2008-06-10,958.341
2008-06-11,962.297
2008-06-12,962.047
2008-06-13,960.418
2008-06-16,955.618
2008-06-17,955.266
2008-06-18,956.571
2008-06-19,942.528
2008-06-20,955.244
2008-06-23,945.632
2008-06-24,938.594
2008-06-25,940.277
2008-06-26,935.67
2008-06-27,938.816
2008-06-30,934.999
2008-07-01,917.298
2008-07-02,902.578
2008-07-03,894.202
2008-07-04,897.946
2008-07-07,895.516
2008-07-08,881.636
2008-07-09,895.556
2008-07-10,881.341
2008-07-11,866.208
2008-07-14,867.821
2008-07-15,855.541
2008-07-16,848.785
2008-07-17,874.158
2008-07-18,882.914
2008-07-21,901.375
2008-07-22,904.322
2008-07-23,918.088
2008-07-24,911.216
2008-07-25,904.996
2008-07-28,899.859
2008-07-29,891.294
2008-07-30,889.467
2008-07-31,884.631
2008-08-01,872.464
2008-08-04,880.218
2008-08-05,899.552
2008-08-06,906.562
2008-08-07,886.495
2008-08-08,869.158
2008-08-11,871.752
2008-08-12,867.738
2008-08-13,866.46
2008-08-14,873.1
2008-08-15,881.903
2008-08-18,877.509
2008-08-19,859.223
2008-08-20,871.532
2008-08-21,865.212
2008-08-22,874.516
2008-08-25,871.518
2008-08-26,864.379
2008-08-27,873.363
2008-08-28,887.031
2008-08-29,894.663
2008-09-01,870.172
2008-09-02,882.287
2008-09-03,862.048
2008-09-04,841.628
2008-09-05,818.743
2008-09-08,828.291
2008-09-09,823.294
2008-09-10,803.081
2008-09-11,797.472
2008-09-12,806.084
2008-09-15,814.836
2008-09-16,805.678
2008-09-17,808.221
2008-09-18,801.471
2008-09-19,803.395
2008-09-22,814.67
2008-09-23,793.275
2008-09-24,784.101
2008-09-25,780.118
2008-09-26,777.882
2008-09-29,738.713
2008-09-30,728.393
2008-10-01,744.763
2008-10-02,734.184
2008-10-03,732.55
2008-10-06,691.127
2008-10-07,692.113
2008-10-08,653.596
2008-10-09,654.161
2008-10-10,604.734
2008-10-13,632.324
2008-10-14,648.662
2008-10-15,621.124
2008-10-16,563.568
2008-10-17,573.142
2008-10-20,570.02
2008-10-21,595.994
2008-10-22,546.73
2008-10-23,539.408
2008-10-24,522.064
2008-10-27,508.714
2008-10-28,486.416
2008-10-29,507.303
2008-10-30,536.687
2008-10-31,560.869
2008-11-03,579.238
2008-11-04,588.756
2008-11-05,573.268
2008-11-06,553.151
2008-11-07,550.296
2008-11-10,555.703
2008-11-11,528.748
2008-11-12,513.242
2008-11-13,498.746
2008-11-14,504.596
2008-11-17,487.348
2008-11-18,472.986
2008-11-19,469.105
2008-11-20,440.836
2008-11-21,426.402
2008-11-24,457.6
2008-11-25,454.665
2008-11-26,451.227
2008-11-27,453.055
2008-11-28,431.591
2008-12-01,425.89
2008-12-02,429.975
2008-12-03,423.92
2008-12-04,432.157
2008-12-05,425.715
2008-12-08,447.731
2008-12-09,448.154
2008-12-10,457.917
2008-12-11,462.774
2008-12-12,466.633
2008-12-15,473.24
2008-12-16,468.882
2008-12-17,486.594
2008-12-18,487.372
2008-12-19,462.769
2008-12-22,461.586
2008-12-23,463.177
2008-12-24,462.868
2008-12-25,462.868
2008-12-26,465.102
2008-12-29,476.793
2008-12-30,479.937
2008-12-31,480.24
2009-01-01,480.24
2009-01-02,488.28
2009-01-05,485.388
2009-01-06,488.896
2009-01-07,514.33
2009-01-08,522.65
2009-01-09,527.775
2009-01-12,514.157
2009-01-13,490.951
2009-01-14,475.483
2009-01-15,474.144
2009-01-16,488.642
2009-01-19,460.836
2009-01-20,445.011
2009-01-21,437.882
2009-01-22,440.018
2009-01-23,436.179
2009-01-26,456.197
2009-01-27,463.839
2009-01-28,474.751
2009-01-29,458.918
2009-01-30,446.06
2009-02-02,441.748
2009-02-03,444.116
2009-02-04,448.266
2009-02-05,444.085
2009-02-06,457.069
2009-02-09,470.44
2009-02-10,464.664
2009-02-11,467.927
2009-02-12,454.176
2009-02-13,457.598
2009-02-16,446.392
2009-02-17,412.715
2009-02-18,399.562
2009-02-19,401.454
2009-02-20,398.237
2009-02-23,390.446
2009-02-24,384.446
2009-02-25,388.244
2009-02-26,389.831
2009-02-27,383.422
2009-03-02,372.949
2009-03-03,370.679
2009-03-04,386.8
2009-03-05,378.263
2009-03-06,391.766
2009-03-09,393.88
2009-03-10,416.298
2009-03-11,406.997
2009-03-12,412.638
2009-03-13,411.334
2009-03-16,422.449
2009-03-17,416.597
2009-03-18,425.076
2009-03-19,439.908
2009-03-20,426.338
2009-03-23,429.336
2009-03-24,428.149
2009-03-25,424.028
2009-03-26,421.564
2009-03-27,418.555
2009-03-30,407.131
2009-03-31,414.529
2009-04-01,422.167
2009-04-02,450.751
2009-04-03,463.722
2009-04-06,461.283
2009-04-07,448.312
2009-04-08,444.68
2009-04-09,454.008
2009-04-10,454.008
2009-04-13,457.858
2009-04-14,472.027
2009-04-15,467.539
2009-04-16,486.349
2009-04-17,481.135
2009-04-20,479.932
2009-04-21,469.954
2009-04-22,478.728
2009-04-23,478.87
2009-04-24,492.849
2009-04-27,483.643
2009-04-28,467.044
2009-04-29,476.756
2009-04-30,492.475
2009-05-01,492.469
2009-05-04,495.813
2009-05-05,522.993
2009-05-06,515.541
2009-05-07,528.466
2009-05-08,524.741
2009-05-11,521.614
2009-05-12,515.741
2009-05-13,507.325
2009-05-14,517.687
2009-05-15,528.303
2009-05-18,534.252
2009-05-19,546.618
2009-05-20,551.92
2009-05-21,552.227
2009-05-22,559.443
2009-05-25,556.648
2009-05-26,556.008
2009-05-27,568.126
2009-05-28,570.924
2009-05-29,574.579
2009-06-01,575.043
2009-06-02,607.346
2009-06-03,602.63
2009-06-04,609.396
2009-06-05,608.378
2009-06-08,592.875
2009-06-09,601.469
2009-06-10,606.486
2009-06-11,612.483
2009-06-12,603.376
2009-06-15,597.934
2009-06-16,602.533
2009-06-17,580.634
2009-06-18,560.48
2009-06-19,550.628
2009-06-22,547.02
2009-06-23,556.674
2009-06-24,563.034
2009-06-25,562.761
2009-06-26,560.833
2009-06-29,568.534
2009-06-30,559.567
2009-07-01,573.965
2009-07-02,564.057
2009-07-03,554.909
2009-07-06,547.414
2009-07-07,556.719
2009-07-08,555.782
2009-07-09,554.854
2009-07-10,556.768
2009-07-13,553.885
2009-07-14,562.396
2009-07-15,579.736
2009-07-16,579.663
2009-07-17,584.334
2009-07-20,583.706
2009-07-21,583.817
2009-07-22,579.697
2009-07-23,589.716
2009-07-24,582.891
2009-07-27,585.147
2009-07-28,580.55
2009-07-29,577.694
2009-07-30,583.933
2009-07-31,587.604
2009-08-03,605.018
2009-08-04,600.984
2009-08-05,599.093
2009-08-06,603.03
2009-08-07,594.373
2009-08-10,595.152
2009-08-11,590.971
2009-08-12,594.533
2009-08-13,613.104
2009-08-14,613.37
2009-08-17,599.606
2009-08-18,605.159
2009-08-19,615.032
2009-08-20,620.751
2009-08-21,637.439
2009-08-24,660.821
2009-08-25,667.186
2009-08-26,673.762
2009-08-27,672.383
2009-08-28,692.337
2009-08-31,682.689
2009-09-01,665.345
2009-09-02,656.037
2009-09-03,654.04
2009-09-04,658.338
2009-09-07,676.551
2009-09-08,693.943
2009-09-09,714.162
2009-09-10,717.641
2009-09-11,719.91
2009-09-14,720.458
2009-09-15,724.913
2009-09-16,754.246
2009-09-17,756.306
2009-09-18,747.368
2009-09-21,742.957
2009-09-22,756.399
2009-09-23,746.365
2009-09-24,725.296
2009-09-25,717.874
2009-09-28,730.682
2009-09-29,720.556
2009-09-30,729.331
2009-10-01,727.533
2009-10-02,716.245
2009-10-05,724.15
2009-10-06,740.262
2009-10-07,746.896
2009-10-08,760.748
2009-10-09,768.367
2009-10-12,769.154
2009-10-13,757.509
2009-10-14,759.645
2009-10-15,762.916
2009-10-16,764.414
2009-10-19,766.022
2009-10-20,763.508
2009-10-21,762.967
2009-10-22,749.622
2009-10-23,749.823
2009-10-26,749.695
2009-10-27,737.168
2009-10-28,729.185
2009-10-29,735.037
2009-10-30,732.871
2009-11-02,723.065
2009-11-03,709.942
2009-11-04,733.515
2009-11-05,755.8
2009-11-06,770.073
2009-11-09,778.104
2009-11-10,781.298
2009-11-11,780.679
2009-11-12,790.9
2009-11-13,797.95
2009-11-16,803.554
2009-11-17,789.336
2009-11-18,798.055
2009-11-19,774.471
2009-11-20,775.467
2009-11-23,791.852
2009-11-24,787.913
2009-11-25,788.098
2009-11-26,773.118
2009-11-27,776.219
2009-11-30,762.17
2009-12-01,780.348
2009-12-02,798.499
2009-12-03,810.653
2009-12-04,798.34
2009-12-07,791.841
2009-12-08,767.875
2009-12-09,756.619
2009-12-10,757.387
2009-12-11,752.419
2009-12-14,743.707
2009-12-15,740.637
2009-12-16,733.4
2009-12-17,717.791
2009-12-18,706.877
2009-12-21,695.547
2009-12-22,723.929
2009-12-23,738.704
2009-12-24,733.076
2009-12-25,733.076
2009-12-28,734.786
2009-12-29,743.381
2009-12-30,724.674
2009-12-31,730.04
2010-01-01,730.04
2010-01-04,761.887
2010-01-05,784.564
2010-01-06,797.857
2010-01-07,802.191
2010-01-08,804.118
2010-01-11,812.985
2010-01-12,788.398
2010-01-13,790.569
2010-01-14,793.935
2010-01-15,779.768
2010-01-18,782.157
2010-01-19,775.646
2010-01-20,751.685
2010-01-21,736.724
2010-01-22,731.931
2010-01-25,727.523
2010-01-26,715.648
2010-01-27,696.834
2010-01-28,696.611
2010-01-29,703.661
2010-02-01,704.719
2010-02-02,723.02
2010-02-03,717.839
2010-02-04,689.196
2010-02-05,668.077
2010-02-08,671.851
2010-02-09,661.596
2010-02-10,665.062
2010-02-11,661.793
2010-02-12,661.482
2010-02-15,650.01
2010-02-16,659.36
2010-02-17,658.78
2010-02-18,661.872
2010-02-19,662.036
2010-02-22,662.434
2010-02-23,655.74
2010-02-24,644.832
2010-02-25,627.986
2010-02-26,625.472
2010-03-01,630.19
2010-03-02,649.313
2010-03-03,652.899
2010-03-04,675.243
2010-03-05,695.952
2010-03-08,680.99
2010-03-09,676.225
2010-03-10,693.666
2010-03-11,696.415
2010-03-12,707.723
2010-03-15,700.349
2010-03-16,717.299
2010-03-17,727.974
2010-03-18,711.14
2010-03-19,715.153
2010-03-22,711.225
2010-03-23,732.199
2010-03-24,725.898
2010-03-25,741.315
2010-03-26,740.191
2010-03-29,719.175
2010-03-30,710.469
2010-03-31,715.485
2010-04-01,724.201
2010-04-02,724.201
2010-04-05,722.543
2010-04-06,729.14
2010-04-07,746.003
2010-04-08,755.556
2010-04-09,781.908
2010-04-12,786.332
2010-04-13,776.1
2010-04-14,804.05
2010-04-15,794.328
2010-04-16,774.65
2010-04-19,765.081
2010-04-20,779.165
2010-04-21,774.544
2010-04-22,767.015
2010-04-23,784.286
2010-04-26,790.724
2010-04-27,758.723
2010-04-28,747.616
2010-04-29,766.002
2010-04-30,773.962
2010-05-03,766.89
2010-05-04,736.699
2010-05-05,716.292
2010-05-06,695.324
2010-05-07,655.474
2010-05-10,715.352
2010-05-11,694.529
2010-05-12,706.333
2010-05-13,710.592
2010-05-14,684.479
2010-05-17,674.526
2010-05-18,678.238
2010-05-19,648.892
2010-05-20,620.801
2010-05-21,648.498
2010-05-24,640.568
2010-05-25,607.04
2010-05-26,621.707
2010-05-27,646.477
2010-05-28,646.535
2010-05-31,644.875
2010-06-01,644.628
2010-06-02,639.687
2010-06-03,647.278
2010-06-04,627.43
2010-06-07,621.904
2010-06-08,606.269
2010-06-09,620.406
2010-06-10,630.675
2010-06-11,637.874
2010-06-14,649.868
2010-06-15,651.621
2010-06-16,645.638
2010-06-17,649.301
2010-06-18,661.829
2010-06-21,662.556
2010-06-22,668.375
2010-06-23,655.03
2010-06-24,657.767
2010-06-25,647.347
2010-06-28,651.552
2010-06-29,629.292
2010-06-30,623.761
2010-07-01,623.906
2010-07-02,637.944
2010-07-05,634.629
2010-07-06,658.581
2010-07-07,643.317
2010-07-08,668.442
2010-07-09,664.3
2010-07-12,660.889
2010-07-13,669.193
2010-07-14,683.494
2010-07-15,676.503
2010-07-16,672.12
2010-07-19,665.574
2010-07-20,658.494
2010-07-21,664.765
2010-07-22,679.12
2010-07-23,673.331
2010-07-26,686.475
2010-07-27,693.932
2010-07-28,690.093
2010-07-29,697.548
2010-07-30,696.698
2010-08-02,714.762
2010-08-03,719.97
2010-08-04,714.234
2010-08-05,717.498
2010-08-06,725.029
2010-08-09,734.162
2010-08-10,710.17
2010-08-11,686.143
2010-08-12,678.326
2010-08-13,668.947
2010-08-16,664.281
2010-08-17,681.452
2010-08-18,689.227
2010-08-19,679.581
2010-08-20,647.619
2010-08-23,648.657
2010-08-24,629.751
2010-08-25,631.374
2010-08-26,649.524
2010-08-27,649.774
2010-08-30,647.497
2010-08-31,657.647
2010-09-01,689.851
2010-09-02,690.139
2010-09-03,694.203
2010-09-06,695.356
2010-09-07,684.813
2010-09-08,689.231
2010-09-09,695.582
2010-09-10,691.096
2010-09-13,702.735
2010-09-14,705.707
2010-09-15,706.262
2010-09-16,705.883
2010-09-17,698.772
2010-09-20,703.301
2010-09-21,701.925
2010-09-22,715.426
