Date,KOKUSAI INDEX (WORLD ex JP) MID VALUE Mid Cap
2010-09-20,764.039
2010-09-21,761.453
2010-09-22,759.478
2010-09-23,751.974
2010-09-24,769.188
2010-09-27,766.51
2010-09-28,771.524
2010-09-29,772.727
2010-09-30,773.303
2010-10-01,775.778
2010-10-04,771.581
2010-10-05,787.657
2010-10-06,791.043
2010-10-07,792.546
2010-10-08,795.51
2010-10-11,797.231
2010-10-12,797.0
2010-10-13,806.88
2010-10-14,807.048
2010-10-15,804.645
2010-10-18,806.455
2010-10-19,793.747
2010-10-20,803.175
2010-10-21,805.298
2010-10-22,804.16
2010-10-25,809.075
2010-10-26,804.218
2010-10-27,797.079
2010-10-28,799.502
2010-10-29,801.655
2010-11-01,802.744
2010-11-02,810.563
2010-11-03,810.718
2010-11-04,830.319
2010-11-05,829.083
2010-11-08,825.388
2010-11-09,820.836
2010-11-10,817.035
2010-11-11,813.511
2010-11-12,805.265
2010-11-15,804.837
2010-11-16,788.599
2010-11-17,790.55
2010-11-18,801.121
2010-11-19,802.534
2010-11-22,800.279
2010-11-23,786.321
2010-11-24,796.164
2010-11-25,797.674
2010-11-26,789.183
2010-11-29,782.768
2010-11-30,778.434
2010-12-01,795.221
2010-12-02,811.495
2010-12-03,818.308
2010-12-06,816.257
2010-12-07,820.488
2010-12-08,818.97
2010-12-09,821.298
2010-12-10,824.798
2010-12-13,829.178
2010-12-14,829.586
2010-12-15,824.141
2010-12-16,824.454
2010-12-17,824.126
2010-12-20,825.92
2010-12-21,834.539
2010-12-22,837.628
2010-12-23,836.813
2010-12-24,838.148
2010-12-27,838.168
2010-12-28,839.443
2010-12-29,841.694
2010-12-30,841.521
2010-12-31,843.623
2011-01-03,851.054
2011-01-04,849.53
2011-01-05,848.027
2011-01-06,845.157
2011-01-07,845.269
2011-01-10,840.266
2011-01-11,845.891
2011-01-12,857.915
2011-01-13,861.96
2011-01-14,865.39
2011-01-17,864.93
2011-01-18,871.412
2011-01-19,864.808
2011-01-20,856.402
2011-01-21,861.953
2011-01-24,868.439
2011-01-25,866.662
2011-01-26,873.304
2011-01-27,879.892
2011-01-28,866.51
2011-01-31,869.518
2011-02-01,884.256
2011-02-02,882.238
2011-02-03,882.203
2011-02-04,884.663
2011-02-07,891.1
2011-02-08,894.724
2011-02-09,891.163
2011-02-10,887.546
2011-02-11,891.08
2011-02-14,892.013
2011-02-15,891.398
2011-02-16,898.041
2011-02-17,905.057
2011-02-18,907.997
2011-02-21,903.83
2011-02-22,889.229
2011-02-23,881.349
2011-02-24,879.026
2011-02-25,891.289
2011-02-28,898.17
2011-03-01,887.136
2011-03-02,885.652
2011-03-03,896.033
2011-03-04,894.115
2011-03-07,888.148
2011-03-08,892.443
2011-03-09,893.27
2011-03-10,874.45
2011-03-11,876.063
2011-03-14,873.707
2011-03-15,858.971
2011-03-16,847.472
2011-03-17,859.883
2011-03-18,868.921
2011-03-21,884.008
2011-03-22,881.09
2011-03-23,880.698
2011-03-24,889.933
2011-03-25,891.051
2011-03-28,888.683
2011-03-29,890.442
2011-03-30,899.753
2011-03-31,900.081
2011-04-01,907.546
2011-04-04,910.062
2011-04-05,911.461
2011-04-06,917.991
2011-04-07,913.816
2011-04-08,915.677
2011-04-11,911.819
2011-04-12,901.232
2011-04-13,903.516
2011-04-14,901.748
2011-04-15,904.941
2011-04-18,888.322
2011-04-19,895.224
2011-04-20,911.246
2011-04-21,918.573
2011-04-22,918.573
2011-04-25,916.545
2011-04-26,925.892
2011-04-27,929.439
2011-04-28,937.677
2011-04-29,938.788
2011-05-02,940.314
2011-05-03,930.742
2011-05-04,923.119
2011-05-05,912.484
2011-05-06,917.976
2011-05-09,914.645
2011-05-10,925.407
2011-05-11,921.028
2011-05-12,917.734
2011-05-13,912.765
2011-05-16,909.55
2011-05-17,904.172
2011-05-18,913.293
2011-05-19,917.515
2011-05-20,912.442
2011-05-23,896.524
2011-05-24,896.792
2011-05-25,899.733
2011-05-26,903.042
2011-05-27,912.512
2011-05-30,912.596
2011-05-31,922.748
2011-06-01,908.787
2011-06-02,902.316
2011-06-03,899.784
2011-06-06,891.518
2011-06-07,893.608
2011-06-08,884.03
2011-06-09,886.542
2011-06-10,871.2
2011-06-13,871.733
2011-06-14,885.817
2011-06-15,868.879
2011-06-16,861.12
2011-06-17,868.401
2011-06-20,868.194
2011-06-21,881.107
2011-06-22,878.518
2011-06-23,864.643
2011-06-24,859.385
2011-06-27,862.79
2011-06-28,871.095
2011-06-29,883.531
2011-06-30,894.914
2011-07-01,905.269
2011-07-04,908.532
2011-07-05,904.134
2011-07-06,897.813
2011-07-07,905.918
2011-07-08,896.304
2011-07-11,871.935
2011-07-12,868.762
2011-07-13,876.803
2011-07-14,868.335
2011-07-15,867.994
2011-07-18,852.53
2011-07-19,866.71
2011-07-20,873.906
2011-07-21,889.152
2011-07-22,892.606
2011-07-25,885.442
2011-07-26,885.013
2011-07-27,867.788
2011-07-28,861.744
2011-07-29,858.046
2011-08-01,845.749
2011-08-02,826.235
2011-08-03,821.853
2011-08-04,784.427
2011-08-05,772.687
2011-08-08,723.801
2011-08-09,751.863
2011-08-10,731.516
2011-08-11,760.209
2011-08-12,768.811
2011-08-15,789.69
2011-08-16,781.363
2011-08-17,784.598
2011-08-18,747.755
2011-08-19,738.049
2011-08-22,739.245
2011-08-23,752.734
2011-08-24,763.639
2011-08-25,753.284
2011-08-26,757.932
2011-08-29,783.421
2011-08-30,786.373
2011-08-31,796.137
2011-09-01,788.357
2011-09-02,767.976
2011-09-05,754.377
2011-09-06,745.684
2011-09-07,770.269
2011-09-08,766.931
2011-09-09,741.953
2011-09-12,733.046
2011-09-13,740.958
2011-09-14,748.856
2011-09-15,764.549
2011-09-16,768.029
2011-09-19,750.552
2011-09-20,754.038
2011-09-21,734.968
2011-09-22,702.054
2011-09-23,704.738
2011-09-26,715.538
2011-09-27,735.455
2011-09-28,721.229
2011-09-29,728.405
2011-09-30,710.535
2011-10-03,686.232
2011-10-04,685.754
2011-10-05,701.804
2011-10-06,722.409
2011-10-07,722.2
2011-10-10,743.011
2011-10-11,742.963
2011-10-12,759.133
2011-10-13,752.129
2011-10-14,765.289
2011-10-17,752.435
2011-10-18,758.609
2011-10-19,757.078
2011-10-20,752.805
2011-10-21,772.839
2011-10-24,787.598
2011-10-25,775.017
2011-10-26,779.216
2011-10-27,814.336
2011-10-28,813.533
2011-10-31,793.38
2011-11-01,762.031
2011-11-02,774.417
2011-11-03,786.979
2011-11-04,785.039
2011-11-07,785.996
2011-11-08,792.565
2011-11-09,765.618
2011-11-10,765.685
2011-11-11,785.711
2011-11-14,774.688
2011-11-15,772.617
2011-11-16,765.598
2011-11-17,753.84
2011-11-18,752.53
2011-11-21,733.629
2011-11-22,729.601
2011-11-23,711.044
2011-11-24,710.844
2011-11-25,711.025
2011-11-28,734.283
2011-11-29,739.524
2011-11-30,772.456
2011-12-01,770.572
2011-12-02,773.452
2011-12-05,783.566
2011-12-06,778.863
2011-12-07,779.74
2011-12-08,760.124
2011-12-09,770.382
2011-12-12,755.836
2011-12-13,746.698
2011-12-14,733.473
2011-12-15,740.301
2011-12-16,744.118
2011-12-19,733.42
2011-12-20,756.265
2011-12-21,758.92
2011-12-22,767.479
2011-12-23,773.528
2011-12-26,773.597
2011-12-27,773.063
2011-12-28,761.935
2011-12-29,768.612
2011-12-30,770.042
2012-01-02,772.471
2012-01-03,785.361
2012-01-04,780.915
2012-01-05,777.993
2012-01-06,775.565
2012-01-09,774.814
2012-01-10,788.219
2012-01-11,789.675
2012-01-12,793.78
2012-01-13,788.924
2012-01-16,790.475
2012-01-17,795.483
2012-01-18,803.903
2012-01-19,811.592
2012-01-20,813.458
2012-01-23,818.87
2012-01-24,815.762
2012-01-25,820.224
2012-01-26,825.457
2012-01-27,823.838
2012-01-30,815.94
2012-01-31,818.607
2012-02-01,834.742
2012-02-02,837.272
2012-02-03,849.66
2012-02-06,846.882
2012-02-07,850.22
2012-02-08,853.581
2012-02-09,855.465
2012-02-10,842.716
2012-02-13,848.674
2012-02-14,843.593
2012-02-15,844.022
2012-02-16,850.986
2012-02-17,857.78
2012-02-20,863.695
2012-02-21,859.171
2012-02-22,851.941
2012-02-23,855.202
2012-02-24,860.563
2012-02-27,857.361
2012-02-28,859.113
2012-02-29,858.771
2012-03-01,862.2
2012-03-02,858.328
2012-03-05,852.971
2012-03-06,831.054
2012-03-07,837.012
2012-03-08,850.602
2012-03-09,854.625
2012-03-12,852.808
2012-03-13,868.935
2012-03-14,867.11
2012-03-15,873.626
2012-03-16,875.92
2012-03-19,877.876
2012-03-20,871.652
2012-03-21,869.434
2012-03-22,860.77
2012-03-23,865.27
2012-03-26,875.848
2012-03-27,874.64
2012-03-28,867.288
2012-03-29,861.656
2012-03-30,866.27
2012-04-02,872.339
2012-04-03,868.404
2012-04-04,850.687
2012-04-05,847.571
2012-04-06,847.571
2012-04-09,839.547
2012-04-10,822.706
2012-04-11,831.108
2012-04-12,845.254
2012-04-13,833.806
2012-04-16,832.328
2012-04-17,845.648
2012-04-18,839.699
2012-04-19,837.136
2012-04-20,840.891
2012-04-23,827.704
2012-04-24,836.75
2012-04-25,848.325
2012-04-26,852.482
2012-04-27,856.741
2012-04-30,852.118
2012-05-01,857.435
2012-05-02,852.439
2012-05-03,845.259
2012-05-04,832.001
2012-05-07,831.117
2012-05-08,824.889
2012-05-09,818.822
2012-05-10,824.449
2012-05-11,823.598
2012-05-14,809.108
2012-05-15,800.658
2012-05-16,791.299
2012-05-17,776.803
2012-05-18,767.514
2012-05-21,779.279
2012-05-22,785.962
2012-05-23,778.058
2012-05-24,780.817
2012-05-25,780.336
2012-05-28,781.891
2012-05-29,790.126
2012-05-30,772.962
2012-05-31,770.031
2012-06-01,752.278
2012-06-04,750.223
2012-06-05,757.033
2012-06-06,776.146
2012-06-07,779.447
2012-06-08,779.53
2012-06-11,771.354
2012-06-12,776.086
2012-06-13,772.339
2012-06-14,776.63
2012-06-15,785.761
2012-06-18,786.921
2012-06-19,799.357
2012-06-20,802.699
2012-06-21,787.564
2012-06-22,786.353
2012-06-25,772.546
2012-06-26,773.03
2012-06-27,781.828
2012-06-28,784.003
2012-06-29,810.051
2012-07-02,813.995
2012-07-03,822.648
2012-07-04,822.489
2012-07-05,815.651
2012-07-06,806.688
2012-07-09,801.922
2012-07-10,798.965
2012-07-11,799.563
2012-07-12,791.409
2012-07-13,805.204
2012-07-16,804.477
2012-07-17,808.951
2012-07-18,815.025
2012-07-19,821.029
2012-07-20,810.137
2012-07-23,796.294
2012-07-24,789.299
2012-07-25,790.2
2012-07-26,809.271
2012-07-27,824.534
2012-07-30,828.393
2012-07-31,824.162
2012-08-01,821.775
2012-08-02,809.664
2012-08-03,828.048
2012-08-06,833.942
2012-08-07,839.821
2012-08-08,840.208
2012-08-09,842.93
2012-08-10,844.149
2012-08-13,842.316
2012-08-14,844.103
2012-08-15,845.589
2012-08-16,853.656
2012-08-17,857.46
2012-08-20,856.637
2012-08-21,860.628
2012-08-22,855.579
2012-08-23,852.308
2012-08-24,852.634
2012-08-27,851.959
2012-08-28,851.059
2012-08-29,851.95
2012-08-30,844.468
2012-08-31,850.887
2012-09-03,851.4
2012-09-04,849.88
2012-09-05,850.432
2012-09-06,868.275
2012-09-07,879.556
2012-09-10,876.736
2012-09-11,881.353
2012-09-12,886.807
2012-09-13,892.92
2012-09-14,910.006
2012-09-17,902.729
2012-09-18,895.616
2012-09-19,897.593
2012-09-20,891.794
2012-09-21,894.724
2012-09-24,890.095
2012-09-25,885.321
2012-09-26,874.488
2012-09-27,880.874
2012-09-28,877.318
2012-10-01,881.423
2012-10-02,883.571
2012-10-03,884.64
2012-10-04,891.936
2012-10-05,897.248
2012-10-08,890.357
2012-10-09,883.264
2012-10-10,878.632
2012-10-11,884.942
2012-10-12,880.824
2012-10-15,884.826
2012-10-16,895.997
2012-10-17,905.25
2012-10-18,907.718
2012-10-19,897.211
2012-10-22,896.035
2012-10-23,882.448
2012-10-24,881.229
2012-10-25,884.923
2012-10-26,881.162
2012-10-29,878.222
2012-10-30,881.514
2012-10-31,884.121
2012-11-01,893.746
2012-11-02,887.415
2012-11-05,885.584
2012-11-06,893.749
2012-11-07,878.046
2012-11-08,869.441
2012-11-09,867.6
2012-11-12,866.326
2012-11-13,863.516
2012-11-14,854.411
2012-11-15,850.855
2012-11-16,849.854
2012-11-19,866.314
2012-11-20,867.481
2012-11-21,870.39
2012-11-22,875.438
2012-11-23,884.976
2012-11-26,883.991
2012-11-27,882.361
2012-11-28,886.561
2012-11-29,895.594
2012-11-30,898.502
2012-12-03,897.879
2012-12-04,898.393
2012-12-05,903.282
2012-12-06,905.377
2012-12-07,907.519
2012-12-10,909.93
2012-12-11,914.662
2012-12-12,916.558
2012-12-13,914.585
2012-12-14,913.573
2012-12-17,920.736
2012-12-18,931.731
2012-12-19,933.825
2012-12-20,939.037
2012-12-21,931.172
2012-12-24,929.677
2012-12-25,929.599
2012-12-26,927.338
2012-12-27,927.634
2012-12-28,921.5
2012-12-31,929.456
2013-01-01,929.666
2013-01-02,951.415
2013-01-03,949.983
2013-01-04,953.288
2013-01-07,951.354
2013-01-08,947.87
2013-01-09,953.749
2013-01-10,962.494
2013-01-11,964.769
2013-01-14,964.9
2013-01-15,967.29
2013-01-16,964.186
2013-01-17,973.344
2013-01-18,973.249
2013-01-21,975.176
2013-01-22,980.901
2013-01-23,978.403
2013-01-24,982.439
2013-01-25,988.282
2013-01-28,986.838
2013-01-29,991.509
2013-01-30,990.612
2013-01-31,989.291
2013-02-01,997.571
2013-02-04,984.986
2013-02-05,989.678
2013-02-06,992.22
2013-02-07,987.326
2013-02-08,994.761
2013-02-11,992.568
2013-02-12,999.23
2013-02-13,1001.124
2013-02-14,999.873
2013-02-15,998.693
2013-02-18,997.859
2013-02-19,1006.428
2013-02-20,997.173
2013-02-21,983.826
2013-02-22,990.957
2013-02-25,980.489
2013-02-26,974.036
2013-02-27,986.097
2013-02-28,990.568
2013-03-01,988.551
2013-03-04,989.564
2013-03-05,1002.036
2013-03-06,1002.981
2013-03-07,1005.844
2013-03-08,1010.786
2013-03-11,1013.7
2013-03-12,1013.094
2013-03-13,1012.079
2013-03-14,1019.568
2013-03-15,1021.802
2013-03-18,1014.231
2013-03-19,1007.614
2013-03-20,1014.289
2013-03-21,1008.1
2013-03-22,1011.118
2013-03-25,1004.89
2013-03-26,1009.823
2013-03-27,1007.26
2013-03-28,1015.111
2013-03-29,1015.111
2013-04-01,1011.561
2013-04-02,1014.13
2013-04-03,1004.577
2013-04-04,1005.466
2013-04-05,1002.623
2013-04-08,1007.646
2013-04-09,1013.224
2013-04-10,1028.717
2013-04-11,1034.384
2013-04-12,1030.12
2013-04-15,1007.644
2013-04-16,1015.31
2013-04-17,1000.343
2013-04-18,997.752
2013-04-19,1006.966
2013-04-22,1009.614
2013-04-23,1024.458
2013-04-24,1031.321
2013-04-25,1039.07
2013-04-26,1035.572
2013-04-29,1044.671
2013-04-30,1052.576
2013-05-01,1045.376
2013-05-02,1047.972
2013-05-03,1059.496
2013-05-06,1061.282
2013-05-07,1067.784
2013-05-08,1075.894
2013-05-09,1071.483
2013-05-10,1072.321
2013-05-13,1071.408
2013-05-14,1078.587
2013-05-15,1083.034
2013-05-16,1080.513
2013-05-17,1085.018
2013-05-20,1087.487
2013-05-21,1087.611
2013-05-22,1077.874
2013-05-23,1066.803
2013-05-24,1063.35
2013-05-27,1064.232
2013-05-28,1067.531
2013-05-29,1060.484
2013-05-30,1067.1
2013-05-31,1053.134
2013-06-03,1053.252
2013-06-04,1051.674
2013-06-05,1037.313
2013-06-06,1042.33
2013-06-07,1053.626
2013-06-10,1051.837
2013-06-11,1039.972
2013-06-12,1033.837
2013-06-13,1044.42
2013-06-14,1045.6
2013-06-17,1052.494
2013-06-18,1058.377
2013-06-19,1048.347
2013-06-20,1013.088
2013-06-21,1007.855
2013-06-24,991.532
2013-06-25,1003.609
2013-06-26,1014.288
2013-06-27,1024.704
2013-06-28,1022.329
2013-07-01,1030.165
2013-07-02,1031.128
2013-07-03,1025.527
2013-07-04,1031.041
2013-07-05,1033.057
2013-07-08,1040.79
2013-07-09,1048.944
2013-07-10,1051.964
2013-07-11,1069.485
2013-07-12,1069.88
2013-07-15,1073.644
2013-07-16,1071.779
2013-07-17,1073.262
2013-07-18,1082.759
2013-07-19,1085.304
2013-07-22,1090.964
2013-07-23,1090.921
2013-07-24,1085.969
2013-07-25,1087.613
2013-07-26,1088.287
2013-07-29,1085.769
2013-07-30,1087.503
2013-07-31,1088.47
2013-08-01,1102.976
2013-08-02,1103.555
2013-08-05,1101.686
2013-08-06,1097.188
2013-08-07,1093.801
2013-08-08,1104.619
2013-08-09,1106.737
2013-08-12,1105.474
2013-08-13,1105.198
2013-08-14,1105.618
2013-08-15,1090.686
2013-08-16,1091.45
2013-08-19,1082.165
2013-08-20,1086.036
2013-08-21,1077.641
2013-08-22,1086.473
2013-08-23,1091.224
2013-08-26,1087.974
2013-08-27,1068.498
2013-08-28,1065.911
2013-08-29,1066.888
2013-08-30,1060.186
2013-09-02,1066.962
2013-09-03,1068.557
2013-09-04,1075.51
2013-09-05,1077.62
2013-09-06,1080.911
2013-09-09,1093.064
2013-09-10,1103.658
2013-09-11,1107.778
2013-09-12,1104.08
2013-09-13,1105.22
2013-09-16,1116.929
2013-09-17,1119.46
2013-09-18,1128.408
2013-09-19,1134.412
2013-09-20,1124.953
2013-09-23,1120.333
2013-09-24,1122.009
2013-09-25,1122.541
2013-09-26,1122.408
2013-09-27,1120.351
2013-09-30,1115.95
2013-10-01,1125.89
2013-10-02,1126.63
2013-10-03,1119.094
2013-10-04,1124.726
2013-10-07,1115.914
2013-10-08,1106.369
2013-10-09,1104.717
2013-10-10,1126.33
2013-10-11,1134.218
2013-10-14,1138.532
2013-10-15,1133.986
2013-10-16,1144.698
2013-10-17,1157.666
2013-10-18,1165.982
2013-10-21,1166.963
2013-10-22,1174.3
2013-10-23,1167.613
2013-10-24,1169.639
2013-10-25,1172.968
2013-10-28,1173.03
2013-10-29,1176.384
2013-10-30,1172.715
2013-10-31,1169.289
2013-11-01,1164.921
2013-11-04,1171.652
2013-11-05,1166.529
2013-11-06,1171.671
2013-11-07,1156.455
2013-11-08,1163.213
2013-11-11,1166.476
2013-11-12,1163.007
2013-11-13,1165.365
2013-11-14,1173.831
2013-11-15,1178.114
2013-11-18,1175.825
2013-11-19,1169.156
2013-11-20,1162.494
2013-11-21,1167.329
2013-11-22,1172.415
2013-11-25,1171.959
2013-11-26,1169.99
2013-11-27,1174.47
2013-11-28,1175.558
2013-11-29,1173.556
2013-12-02,1168.729
2013-12-03,1162.425
2013-12-04,1160.508
2013-12-05,1155.549
2013-12-06,1165.766
2013-12-09,1167.526
2013-12-10,1167.133
2013-12-11,1153.712
2013-12-12,1147.942
2013-12-13,1148.657
2013-12-16,1158.915
2013-12-17,1156.678
2013-12-18,1168.372
2013-12-19,1169.569
2013-12-20,1180.014
2013-12-23,1188.394
2013-12-24,1192.53
2013-12-25,1192.535
2013-12-26,1194.044
2013-12-27,1198.146
2013-12-30,1200.102
2013-12-31,1203.438
2014-01-01,1203.449
2014-01-02,1190.546
2014-01-03,1192.103
2014-01-06,1190.833
2014-01-07,1195.41
2014-01-08,1197.646
2014-01-09,1197.391
2014-01-10,1204.853
2014-01-13,1196.966
2014-01-14,1203.292
2014-01-15,1208.51
2014-01-16,1207.282
2014-01-17,1206.334
2014-01-20,1204.979
2014-01-21,1208.002
2014-01-22,1211.533
2014-01-23,1202.114
2014-01-24,1177.039
2014-01-27,1172.05
2014-01-28,1179.547
2014-01-29,1172.245
2014-01-30,1177.63
2014-01-31,1171.386
2014-02-03,1150.046
2014-02-04,1153.486
2014-02-05,1153.664
2014-02-06,1169.505
2014-02-07,1180.856
2014-02-10,1185.206
2014-02-11,1197.871
2014-02-12,1200.263
2014-02-13,1205.838
2014-02-14,1212.703
2014-02-17,1215.505
2014-02-18,1220.577
2014-02-19,1218.131
2014-02-20,1221.544
2014-02-21,1224.646
2014-02-24,1231.855
2014-02-25,1232.165
2014-02-26,1230.412
2014-02-27,1233.158
2014-02-28,1242.345
2014-03-03,1229.217
2014-03-04,1244.485
2014-03-05,1245.293
2014-03-06,1250.114
2014-03-07,1247.173
2014-03-10,1242.654
2014-03-11,1238.488
2014-03-12,1236.881
2014-03-13,1228.773
2014-03-14,1225.052
2014-03-17,1235.563
2014-03-18,1243.641
2014-03-19,1237.802
2014-03-20,1235.118
2014-03-21,1238.532
2014-03-24,1231.916
2014-03-25,1239.396
2014-03-26,1238.012
2014-03-27,1235.913
2014-03-28,1244.054
2014-03-31,1255.173
2014-04-01,1263.828
2014-04-02,1266.184
2014-04-03,1264.139
2014-04-04,1260.268
2014-04-07,1248.267
2014-04-08,1252.101
2014-04-09,1262.169
2014-04-10,1247.989
2014-04-11,1234.799
2014-04-14,1238.725
2014-04-15,1241.038
2014-04-16,1253.448
2014-04-17,1256.053
2014-04-18,1256.053
2014-04-21,1256.173
2014-04-22,1264.869
2014-04-23,1264.436
2014-04-24,1265.419
2014-04-25,1257.421
2014-04-28,1258.559
2014-04-29,1265.776
2014-04-30,1271.182
2014-05-01,1271.344
2014-05-02,1273.012
2014-05-05,1271.724
2014-05-06,1269.61
2014-05-07,1276.186
2014-05-08,1276.685
2014-05-09,1272.878
2014-05-12,1284.032
2014-05-13,1282.968
2014-05-14,1278.993
2014-05-15,1266.41
2014-05-16,1266.509
2014-05-19,1270.039
2014-05-20,1263.333
2014-05-21,1267.188
2014-05-22,1271.611
2014-05-23,1276.983
2014-05-26,1280.17
2014-05-27,1284.115
2014-05-28,1283.554
2014-05-29,1287.848
2014-05-30,1290.587
2014-06-02,1292.887
2014-06-03,1289.798
2014-06-04,1293.525
2014-06-05,1301.515
2014-06-06,1310.738
2014-06-09,1311.172
2014-06-10,1308.558
2014-06-11,1303.208
2014-06-12,1301.448
2014-06-13,1300.3
2014-06-16,1299.966
2014-06-17,1303.432
2014-06-18,1309.73
2014-06-19,1316.781
2014-06-20,1315.401
2014-06-23,1314.689
2014-06-24,1307.972
2014-06-25,1308.111
2014-06-26,1311.945
2014-06-27,1316.251
2014-06-30,1319.308
2014-07-01,1325.533
2014-07-02,1324.16
2014-07-03,1328.877
2014-07-04,1327.203
2014-07-07,1320.5
2014-07-08,1312.881
2014-07-09,1314.372
2014-07-10,1307.19
2014-07-11,1307.897
2014-07-14,1312.813
2014-07-15,1309.479
2014-07-16,1315.774
2014-07-17,1302.969
2014-07-18,1310.495
2014-07-21,1306.921
2014-07-22,1313.416
2014-07-23,1314.196
2014-07-24,1318.018
2014-07-25,1309.813
2014-07-28,1310.419
2014-07-29,1304.47
2014-07-30,1297.739
2014-07-31,1280.486
2014-08-01,1274.388
2014-08-04,1276.539
2014-08-05,1268.731
2014-08-06,1264.346
2014-08-07,1257.579
2014-08-08,1263.634
2014-08-11,1271.817
2014-08-12,1271.011
2014-08-13,1278.617
2014-08-14,1284.266
2014-08-15,1283.608
2014-08-18,1293.328
2014-08-19,1298.372
2014-08-20,1301.86
2014-08-21,1305.341
2014-08-22,1300.711
2014-08-25,1306.055
2014-08-26,1309.351
2014-08-27,1313.508
2014-08-28,1309.762
2014-08-29,1313.863
2014-09-01,1313.857
2014-09-02,1311.97
2014-09-03,1315.911
2014-09-04,1313.289
2014-09-05,1315.948
2014-09-08,1308.769
2014-09-09,1299.228
2014-09-10,1296.747
2014-09-11,1299.875
2014-09-12,1291.789
2014-09-15,1286.96
2014-09-16,1289.415
2014-09-17,1291.692
2014-09-18,1294.534
2014-09-19,1291.43
2014-09-22,1281.702
2014-09-23,1271.126
2014-09-24,1274.214
2014-09-25,1259.321
2014-09-26,1263.512
2014-09-29,1260.018
2014-09-30,1256.838
2014-10-01,1243.15
2014-10-02,1237.02
2014-10-03,1241.346
2014-10-06,1243.586
2014-10-07,1229.975
2014-10-08,1240.152
2014-10-09,1222.927
2014-10-10,1206.365
2014-10-13,1196.861
2014-10-14,1200.589
2014-10-15,1189.305
2014-10-16,1193.54
2014-10-17,1208.577
2014-10-20,1219.091
2014-10-21,1240.458
2014-10-22,1236.611
2014-10-23,1245.027
2014-10-24,1250.876
2014-10-27,1248.429
2014-10-28,1263.312
2014-10-29,1260.111
2014-10-30,1261.058
2014-10-31,1273.342
2014-11-03,1270.496
2014-11-04,1266.88
2014-11-05,1275.519
2014-11-06,1273.62
2014-11-07,1274.9
2014-11-10,1280.596
2014-11-11,1282.681
2014-11-12,1280.462
2014-11-13,1277.676
2014-11-14,1278.117
2014-11-17,1281.163
2014-11-18,1289.825
2014-11-19,1287.713
2014-11-20,1290.574
2014-11-21,1298.198
2014-11-24,1301.544
2014-11-25,1302.472
2014-11-26,1305.998
2014-11-27,1304.055
2014-11-28,1297.801
2014-12-01,1289.183
2014-12-02,1292.808
2014-12-03,1298.788
2014-12-04,1294.319
2014-12-05,1296.819
2014-12-08,1288.045
2014-12-09,1285.655
2014-12-10,1270.084
2014-12-11,1272.225
2014-12-12,1252.888
2014-12-15,1239.081
2014-12-16,1245.071
2014-12-17,1259.46
2014-12-18,1282.932
2014-12-19,1290.427
2014-12-22,1295.973
2014-12-23,1300.559
2014-12-24,1302.132
2014-12-25,1302.192
2014-12-26,1304.543
2014-12-29,1307.854
2014-12-30,1300.534
2014-12-31,1291.38
2015-01-01,1291.404
2015-01-02,1289.466
2015-01-05,1265.52
2015-01-06,1254.8
2015-01-07,1260.148
2015-01-08,1280.27
2015-01-09,1274.092
2015-01-12,1268.828
2015-01-13,1270.852
2015-01-14,1265.007
2015-01-15,1260.557
2015-01-16,1271.751
2015-01-19,1277.863
2015-01-20,1273.737
2015-01-21,1281.883
2015-01-22,1295.357
2015-01-23,1290.372
2015-01-26,1298.796
2015-01-27,1297.126
2015-01-28,1286.218
2015-01-29,1290.556
2015-01-30,1277.9
2015-02-02,1289.771
2015-02-03,1311.051
2015-02-04,1307.902
2015-02-05,1323.645
2015-02-06,1316.339
2015-02-09,1309.461
2015-02-10,1319.293
2015-02-11,1315.193
2015-02-12,1327.136
2015-02-13,1332.664
2015-02-16,1332.216
2015-02-17,1333.66
2015-02-18,1339.161
2015-02-19,1337.922
2015-02-20,1341.297
2015-02-23,1342.614
2015-02-24,1344.208
2015-02-25,1345.613
2015-02-26,1340.103
2015-02-27,1341.176
2015-03-02,1342.197
2015-03-03,1337.754
2015-03-04,1328.799
2015-03-05,1334.678
2015-03-06,1316.149
2015-03-09,1314.598
2015-03-10,1293.091
2015-03-11,1293.828
2015-03-12,1307.089
2015-03-13,1298.24
2015-03-16,1313.315
2015-03-17,1309.344
2015-03-18,1323.1
2015-03-19,1322.229
2015-03-20,1341.77
2015-03-23,1345.962
2015-03-24,1342.007
2015-03-25,1329.158
2015-03-26,1319.295
2015-03-27,1321.392
2015-03-30,1331.572
2015-03-31,1322.539
2015-04-01,1323.463
2015-04-02,1332.549
2015-04-03,1332.549
2015-04-06,1344.153
2015-04-07,1341.161
2015-04-08,1341.321
2015-04-09,1343.364
2015-04-10,1347.447
2015-04-13,1340.67
2015-04-14,1347.404
2015-04-15,1352.205
2015-04-16,1354.107
2015-04-17,1343.491
2015-04-20,1348.931
2015-04-21,1348.795
2015-04-22,1348.62
2015-04-23,1351.485
2015-04-24,1356.708
2015-04-27,1357.286
2015-04-28,1358.505
2015-04-29,1353.304
2015-04-30,1347.252
2015-05-01,1352.089
2015-05-04,1357.002
2015-05-05,1342.178
2015-05-06,1341.024
2015-05-07,1338.084
2015-05-08,1357.951
2015-05-11,1357.539
2015-05-12,1353.698
2015-05-13,1359.555
2015-05-14,1369.36
2015-05-15,1373.915
2015-05-18,1375.861
2015-05-19,1371.624
