Date,KOKUSAI INDEX (WORLD ex JP) MID VALUE Mid Cap
2005-11-08,656.367
2005-11-09,657.457
2005-11-10,661.433
2005-11-11,664.688
2005-11-14,664.941
2005-11-15,662.658
2005-11-16,662.896
2005-11-17,671.119
2005-11-18,673.131
2005-11-21,676.064
2005-11-22,678.702
2005-11-23,683.022
2005-11-24,682.566
2005-11-25,683.326
2005-11-28,680.662
2005-11-29,681.459
2005-11-30,679.329
2005-12-01,687.144
2005-12-02,689.046
2005-12-05,688.792
2005-12-06,690.491
2005-12-07,686.846
2005-12-08,688.722
2005-12-09,691.147
2005-12-12,694.455
2005-12-13,697.437
2005-12-14,702.309
2005-12-15,698.714
2005-12-16,700.885
2005-12-19,695.722
2005-12-20,694.785
2005-12-21,696.92
2005-12-22,699.176
2005-12-23,699.634
2005-12-26,699.634
2005-12-27,696.586
2005-12-28,699.565
2005-12-29,698.511
2005-12-30,695.213
2006-01-02,695.645
2006-01-03,707.649
2006-01-04,714.679
2006-01-05,713.172
2006-01-06,719.85
2006-01-09,721.526
2006-01-10,721.855
2006-01-11,724.629
2006-01-12,720.889
2006-01-13,720.185
2006-01-16,721.436
2006-01-17,717.748
2006-01-18,714.719
2006-01-19,719.729
2006-01-20,713.661
2006-01-23,717.705
2006-01-24,721.243
2006-01-25,723.234
2006-01-26,727.808
2006-01-27,731.01
2006-01-30,730.357
2006-01-31,730.166
2006-02-01,732.299
2006-02-02,727.018
2006-02-03,722.048
2006-02-06,724.283
2006-02-07,719.286
2006-02-08,720.414
2006-02-09,720.94
2006-02-10,721.086
2006-02-13,719.807
2006-02-14,723.602
2006-02-15,726.063
2006-02-16,729.513
2006-02-17,731.468
2006-02-20,733.007
2006-02-21,733.482
2006-02-22,738.647
2006-02-23,738.425
2006-02-24,739.421
2006-02-27,740.241
2006-02-28,734.768
2006-03-01,739.865
2006-03-02,738.91
2006-03-03,737.752
2006-03-06,735.581
2006-03-07,728.408
2006-03-08,727.119
2006-03-09,727.811
2006-03-10,732.283
2006-03-13,736.289
2006-03-14,745.049
2006-03-15,750.027
2006-03-16,756.009
2006-03-17,758.065
2006-03-20,756.071
2006-03-21,751.628
2006-03-22,755.29
2006-03-23,753.37
2006-03-24,755.733
2006-03-27,754.103
2006-03-28,751.195
2006-03-29,754.588
2006-03-30,757.608
2006-03-31,753.663
2006-04-03,756.924
2006-04-04,761.364
2006-04-05,766.041
2006-04-06,765.466
2006-04-07,757.038
2006-04-10,757.029
2006-04-11,750.46
2006-04-12,750.383
2006-04-13,750.263
2006-04-14,750.263
2006-04-17,755.585
2006-04-18,765.727
2006-04-19,773.002
2006-04-20,772.807
2006-04-21,775.334
2006-04-24,772.753
2006-04-25,772.014
2006-04-26,774.39
2006-04-27,776.518
2006-04-28,776.295
2006-05-01,776.759
2006-05-02,781.258
2006-05-03,780.222
2006-05-04,784.866
2006-05-05,795.245
2006-05-08,796.611
2006-05-09,798.235
2006-05-10,799.017
2006-05-11,792.89
2006-05-12,780.753
2006-05-15,774.179
2006-05-16,772.783
2006-05-17,756.268
2006-05-18,751.034
2006-05-19,750.747
2006-05-22,743.356
2006-05-23,749.454
2006-05-24,744.867
2006-05-25,754.072
2006-05-26,761.438
2006-05-29,761.795
2006-05-30,753.773
2006-05-31,758.327
2006-06-01,765.932
2006-06-02,771.543
2006-06-05,761.905
2006-06-06,752.671
2006-06-07,750.491
2006-06-08,742.181
2006-06-09,746.974
2006-06-12,737.749
2006-06-13,724.225
2006-06-14,726.726
2006-06-15,744.171
2006-06-16,742.172
2006-06-19,738.034
2006-06-20,737.713
2006-06-21,744.809
2006-06-22,742.266
2006-06-23,743.607
2006-06-26,747.041
2006-06-27,742.244
2006-06-28,743.64
2006-06-29,756.875
2006-06-30,765.432
2006-07-03,770.53
2006-07-04,772.004
2006-07-05,763.441
2006-07-06,766.13
2006-07-07,765.489
2006-07-10,765.942
2006-07-11,764.84
2006-07-12,760.537
2006-07-13,751.364
2006-07-14,743.606
2006-07-17,739.407
2006-07-18,739.674
2006-07-19,754.763
2006-07-20,753.563
2006-07-21,748.145
2006-07-24,758.098
2006-07-25,762.133
2006-07-26,764.269
2006-07-27,766.116
2006-07-28,773.578
2006-07-31,771.531
2006-08-01,768.48
2006-08-02,773.491
2006-08-03,774.04
2006-08-04,779.083
2006-08-07,774.07
2006-08-08,771.388
2006-08-09,769.763
2006-08-10,767.314
2006-08-11,766.791
2006-08-14,768.213
2006-08-15,776.553
2006-08-16,783.023
2006-08-17,784.817
2006-08-18,783.949
2006-08-21,784.378
2006-08-22,785.009
2006-08-23,780.719
2006-08-24,781.278
2006-08-25,779.523
2006-08-28,784.806
2006-08-29,786.498
2006-08-30,790.375
2006-08-31,792.562
2006-09-01,795.46
2006-09-04,798.735
2006-09-05,796.774
2006-09-06,788.388
2006-09-07,782.866
2006-09-08,785.062
2006-09-11,783.264
2006-09-12,792.16
2006-09-13,796.012
2006-09-14,798.001
2006-09-15,798.272
2006-09-18,798.362
2006-09-19,796.723
2006-09-20,799.136
2006-09-21,798.482
2006-09-22,795.871
2006-09-25,798.136
2006-09-26,803.081
2006-09-27,806.706
2006-09-28,807.489
2006-09-29,804.66
2006-10-02,806.627
2006-10-03,806.548
2006-10-04,812.167
2006-10-05,817.428
2006-10-06,814.437
2006-10-09,815.395
2006-10-10,817.705
2006-10-11,818.071
2006-10-12,825.287
2006-10-13,826.225
2006-10-16,829.28
2006-10-17,824.808
2006-10-18,828.454
2006-10-19,829.655
2006-10-20,830.908
2006-10-23,832.148
2006-10-24,833.76
2006-10-25,837.958
2006-10-26,842.134
2006-10-27,838.049
2006-10-30,838.35
2006-10-31,840.956
2006-11-01,837.542
2006-11-02,835.011
2006-11-03,832.117
2006-11-06,839.777
2006-11-07,841.595
2006-11-08,842.688
2006-11-09,842.305
2006-11-10,847.123
2006-11-13,847.78
2006-11-14,849.654
2006-11-15,853.179
2006-11-16,856.344
2006-11-17,855.516
2006-11-20,857.635
2006-11-21,861.275
2006-11-22,866.881
2006-11-23,866.761
2006-11-24,868.733
2006-11-27,856.779
2006-11-28,856.76
2006-11-29,868.855
2006-11-30,873.28
2006-12-01,873.624
2006-12-04,879.944
2006-12-05,882.643
2006-12-06,882.757
2006-12-07,882.811
2006-12-08,883.289
2006-12-11,883.497
2006-12-12,885.217
2006-12-13,886.33
2006-12-14,889.756
2006-12-15,887.521
2006-12-18,883.825
2006-12-19,883.587
2006-12-20,887.088
2006-12-21,883.703
2006-12-22,880.985
2006-12-25,880.985
2006-12-26,883.063
2006-12-27,889.957
2006-12-28,890.615
2006-12-29,888.742
2007-01-01,888.742
2007-01-02,894.303
2007-01-03,892.29
2007-01-04,886.816
2007-01-05,877.959
2007-01-08,878.611
2007-01-09,881.474
2007-01-10,880.166
2007-01-11,887.416
2007-01-12,892.361
2007-01-15,894.946
2007-01-16,895.009
2007-01-17,895.805
2007-01-18,895.245
2007-01-19,899.662
2007-01-22,897.877
2007-01-23,902.477
2007-01-24,907.545
2007-01-25,902.226
2007-01-26,899.781
2007-01-29,901.668
2007-01-30,907.468
2007-01-31,912.332
2007-02-01,920.674
2007-02-02,925.393
2007-02-05,924.216
2007-02-06,930.273
2007-02-07,934.736
2007-02-08,930.972
2007-02-09,927.781
2007-02-12,921.998
2007-02-13,930.207
2007-02-14,939.552
2007-02-15,941.976
2007-02-16,941.519
2007-02-19,943.452
2007-02-20,946.15
2007-02-21,944.397
2007-02-22,943.798
2007-02-23,944.175
2007-02-26,945.324
2007-02-27,918.014
2007-02-28,913.904
2007-03-01,908.837
2007-03-02,901.114
2007-03-05,883.079
2007-03-06,896.975
2007-03-07,900.384
2007-03-08,908.833
2007-03-09,912.482
2007-03-12,914.309
2007-03-13,898.788
2007-03-14,893.072
2007-03-15,904.219
2007-03-16,902.749
2007-03-19,914.542
2007-03-20,920.469
2007-03-21,931.428
2007-03-22,935.998
2007-03-23,937.799
2007-03-26,935.488
2007-03-27,931.618
2007-03-28,925.306
2007-03-29,930.897
2007-03-30,931.232
2007-04-02,937.747
2007-04-03,946.254
2007-04-04,946.178
2007-04-05,948.759
2007-04-06,948.759
2007-04-09,948.127
2007-04-10,953.689
2007-04-11,949.742
2007-04-12,952.451
2007-04-13,955.173
2007-04-16,965.881
2007-04-17,967.371
2007-04-18,968.492
2007-04-19,966.408
2007-04-20,973.938
2007-04-23,975.074
2007-04-24,971.099
2007-04-25,980.26
2007-04-26,977.843
2007-04-27,977.077
2007-04-30,970.198
2007-05-01,970.186
2007-05-02,976.986
2007-05-03,982.632
2007-05-04,985.974
2007-05-07,989.123
2007-05-08,982.381
2007-05-09,986.781
2007-05-10,977.653
2007-05-11,984.491
2007-05-14,983.55
2007-05-15,984.773
2007-05-16,986.642
2007-05-17,985.787
2007-05-18,990.186
2007-05-21,991.869
2007-05-22,993.979
2007-05-23,995.204
2007-05-24,982.685
2007-05-25,985.203
2007-05-28,985.715
2007-05-29,991.88
2007-05-30,995.268
2007-05-31,1000.0
2007-06-01,1004.969
2007-06-04,1008.315
2007-06-05,1002.721
2007-06-06,990.172
2007-06-07,971.573
2007-06-08,973.721
2007-06-11,975.937
2007-06-12,967.906
2007-06-13,974.487
2007-06-14,980.746
2007-06-15,989.34
2007-06-18,988.375
2007-06-19,990.536
2007-06-20,984.35
2007-06-21,982.045
2007-06-22,975.372
2007-06-25,970.349
2007-06-26,966.026
2007-06-27,966.235
2007-06-28,971.673
2007-06-29,973.255
2007-07-02,982.152
2007-07-03,986.612
2007-07-04,989.109
2007-07-05,987.145
2007-07-06,992.074
2007-07-09,991.869
2007-07-10,979.062
2007-07-11,979.85
2007-07-12,992.484
2007-07-13,997.361
2007-07-16,995.39
2007-07-17,994.396
2007-07-18,989.532
2007-07-19,994.931
2007-07-20,986.024
2007-07-23,984.361
2007-07-24,965.442
2007-07-25,959.461
2007-07-26,936.801
2007-07-27,922.94
2007-07-30,925.892
2007-07-31,927.128
2007-08-01,920.487
2007-08-02,927.181
2007-08-03,908.806
2007-08-06,915.7
2007-08-07,921.31
2007-08-08,937.966
2007-08-09,915.619
2007-08-10,903.594
2007-08-13,908.272
2007-08-14,892.039
2007-08-15,876.33
2007-08-16,864.553
2007-08-17,884.708
2007-08-20,892.347
2007-08-21,894.066
2007-08-22,908.296
2007-08-23,912.234
2007-08-24,917.443
2007-08-27,914.069
2007-08-28,893.745
2007-08-29,907.217
2007-08-30,908.229
2007-08-31,919.89
2007-09-03,921.422
2007-09-04,929.006
2007-09-05,917.335
2007-09-06,918.782
2007-09-07,904.036
2007-09-10,896.851
2007-09-11,908.315
2007-09-12,910.151
2007-09-13,915.089
2007-09-14,910.852
2007-09-17,899.721
2007-09-18,918.708
2007-09-19,935.524
2007-09-20,927.953
2007-09-21,931.045
2007-09-24,928.504
2007-09-25,923.274
2007-09-26,928.468
2007-09-27,936.986
2007-09-28,936.929
2007-10-01,948.399
2007-10-02,952.855
2007-10-03,952.261
2007-10-04,951.773
2007-10-05,962.203
2007-10-08,956.755
2007-10-09,964.138
2007-10-10,966.055
2007-10-11,964.972
2007-10-12,961.584
2007-10-15,952.481
2007-10-16,940.175
2007-10-17,944.924
2007-10-18,941.811
2007-10-19,926.563
2007-10-22,920.722
2007-10-23,931.376
2007-10-24,926.279
2007-10-25,929.556
2007-10-26,938.828
2007-10-29,942.711
2007-10-30,939.502
2007-10-31,951.017
2007-11-01,931.221
2007-11-02,925.368
2007-11-05,918.782
2007-11-06,926.209
2007-11-07,908.54
2007-11-08,906.997
2007-11-09,896.062
2007-11-12,882.989
2007-11-13,900.717
2007-11-14,901.177
2007-11-15,886.739
2007-11-16,880.185
2007-11-19,862.797
2007-11-20,866.476
2007-11-21,850.531
2007-11-22,852.715
2007-11-23,865.044
2007-11-26,855.358
2007-11-27,857.928
2007-11-28,878.492
2007-11-29,878.521
2007-11-30,887.182
2007-12-03,882.876
2007-12-04,872.98
2007-12-05,882.819
2007-12-06,892.17
2007-12-07,899.291
2007-12-10,907.518
2007-12-11,889.497
2007-12-12,889.951
2007-12-13,877.6
2007-12-14,864.171
2007-12-17,845.348
2007-12-18,846.366
2007-12-19,844.444
2007-12-20,844.34
2007-12-21,857.645
2007-12-24,864.964
2007-12-25,864.964
2007-12-26,865.281
2007-12-27,859.969
2007-12-28,861.429
2007-12-31,860.54
2008-01-01,860.54
2008-01-02,851.961
2008-01-03,842.807
2008-01-04,824.29
2008-01-07,819.113
2008-01-08,811.043
2008-01-09,805.714
2008-01-10,807.681
2008-01-11,805.419
2008-01-14,812.59
2008-01-15,791.739
2008-01-16,786.937
2008-01-17,775.778
2008-01-18,767.887
2008-01-21,750.221
2008-01-22,759.03
2008-01-23,773.325
2008-01-24,789.336
2008-01-25,788.862
2008-01-28,797.178
2008-01-29,807.195
2008-01-30,801.941
2008-01-31,811.065
2008-02-01,829.795
2008-02-04,826.636
2008-02-05,798.874
2008-02-06,796.858
2008-02-07,790.787
2008-02-08,788.38
2008-02-11,784.344
2008-02-12,797.393
2008-02-13,801.964
2008-02-14,798.187
2008-02-15,796.554
2008-02-18,800.552
2008-02-19,803.943
2008-02-20,802.903
2008-02-21,800.505
2008-02-22,802.207
2008-02-25,816.218
2008-02-26,824.771
2008-02-27,828.978
2008-02-28,818.972
2008-02-29,800.662
2008-03-03,793.963
2008-03-04,789.044
2008-03-05,795.463
2008-03-06,782.571
2008-03-07,777.217
2008-03-10,763.809
2008-03-11,782.757
2008-03-12,785.972
2008-03-13,785.781
2008-03-14,776.77
2008-03-17,757.578
2008-03-18,783.438
2008-03-19,770.592
2008-03-20,773.191
2008-03-21,773.191
2008-03-24,781.401
2008-03-25,801.454
2008-03-26,798.629
2008-03-27,800.108
2008-03-28,793.831
2008-03-31,799.181
2008-04-01,819.991
2008-04-02,826.031
2008-04-03,827.102
2008-04-04,829.618
2008-04-07,834.738
2008-04-08,826.122
2008-04-09,817.813
2008-04-10,819.534
2008-04-11,809.464
2008-04-14,803.716
2008-04-15,806.279
2008-04-16,828.659
2008-04-17,828.711
2008-04-18,836.188
2008-04-21,835.882
2008-04-22,829.0
2008-04-23,828.966
2008-04-24,826.444
2008-04-25,833.519
2008-04-28,835.427
2008-04-29,827.888
2008-04-30,826.722
2008-05-01,833.376
2008-05-02,840.904
2008-05-05,842.785
2008-05-06,846.283
2008-05-07,838.767
2008-05-08,841.418
2008-05-09,836.352
2008-05-12,846.955
2008-05-13,845.249
2008-05-14,847.834
2008-05-15,854.512
2008-05-16,860.086
2008-05-19,861.266
2008-05-20,853.768
2008-05-21,844.507
2008-05-22,847.336
2008-05-23,838.539
2008-05-26,837.556
2008-05-27,838.486
2008-05-28,841.395
2008-05-29,844.175
2008-05-30,846.859
2008-06-02,838.477
2008-06-03,837.682
2008-06-04,836.022
2008-06-05,845.819
2008-06-06,829.696
2008-06-09,822.289
2008-06-10,812.859
2008-06-11,798.178
2008-06-12,798.348
2008-06-13,805.043
2008-06-16,809.288
2008-06-17,806.406
2008-06-18,793.441
2008-06-19,790.464
2008-06-20,780.674
2008-06-23,770.98
2008-06-24,767.682
2008-06-25,775.347
2008-06-26,758.995
2008-06-27,752.7
2008-06-30,751.216
2008-07-01,742.739
2008-07-02,732.716
2008-07-03,726.588
2008-07-04,723.469
2008-07-07,718.292
2008-07-08,724.478
2008-07-09,721.486
2008-07-10,719.703
2008-07-11,710.059
2008-07-14,704.99
2008-07-15,695.459
2008-07-16,710.573
2008-07-17,730.547
2008-07-18,735.818
2008-07-21,741.006
2008-07-22,746.109
2008-07-23,756.041
2008-07-24,733.382
2008-07-25,730.459
2008-07-28,720.496
2008-07-29,728.971
2008-07-30,739.012
2008-07-31,734.05
2008-08-01,730.184
2008-08-04,726.528
2008-08-05,744.478
2008-08-06,748.686
2008-08-07,737.079
2008-08-08,748.139
2008-08-11,758.401
2008-08-12,749.75
2008-08-13,737.847
2008-08-14,744.733
2008-08-15,745.922
2008-08-18,737.615
2008-08-19,722.536
2008-08-20,724.869
2008-08-21,726.025
2008-08-22,736.235
2008-08-25,727.056
2008-08-26,726.756
2008-08-27,732.212
2008-08-28,745.65
2008-08-29,744.352
2008-09-01,741.767
2008-09-02,743.28
2008-09-03,740.274
2008-09-04,720.125
2008-09-05,717.379
2008-09-08,737.418
2008-09-09,718.154
2008-09-10,716.673
2008-09-11,714.012
2008-09-12,725.948
2008-09-15,699.278
2008-09-16,699.471
2008-09-17,673.312
2008-09-18,699.987
2008-09-19,738.725
2008-09-22,715.094
2008-09-23,704.269
2008-09-24,700.423
2008-09-25,709.073
2008-09-26,703.601
2008-09-29,649.26
2008-09-30,664.909
2008-10-01,664.37
2008-10-02,640.839
2008-10-03,634.327
2008-10-06,595.817
2008-10-07,573.795
2008-10-08,554.277
2008-10-09,523.647
2008-10-10,505.182
2008-10-13,549.299
2008-10-14,557.859
2008-10-15,517.224
2008-10-16,512.087
2008-10-17,515.419
2008-10-20,530.243
2008-10-21,521.195
2008-10-22,488.341
2008-10-23,478.613
2008-10-24,458.148
2008-10-27,439.685
2008-10-28,468.648
2008-10-29,483.986
2008-10-30,497.052
2008-10-31,506.06
2008-11-03,512.458
2008-11-04,535.227
2008-11-05,520.033
2008-11-06,492.385
2008-11-07,502.48
2008-11-10,495.111
2008-11-11,477.206
2008-11-12,457.488
2008-11-13,474.586
2008-11-14,462.465
2008-11-17,451.761
2008-11-18,451.294
2008-11-19,426.972
2008-11-20,399.968
2008-11-21,410.684
2008-11-24,442.235
2008-11-25,449.445
2008-11-26,462.097
2008-11-27,467.945
2008-11-28,471.196
2008-12-01,431.085
2008-12-02,444.916
2008-12-03,451.188
2008-12-04,440.833
2008-12-05,445.24
2008-12-08,470.611
2008-12-09,467.365
2008-12-10,478.905
2008-12-11,467.377
2008-12-12,469.33
2008-12-15,467.834
2008-12-16,486.953
2008-12-17,494.204
2008-12-18,490.499
2008-12-19,486.62
2008-12-22,475.501
2008-12-23,473.765
2008-12-24,475.205
2008-12-25,475.205
2008-12-26,478.073
2008-12-29,480.334
2008-12-30,489.473
2008-12-31,494.553
2009-01-01,494.553
2009-01-02,511.449
2009-01-05,513.995
2009-01-06,524.115
2009-01-07,515.243
2009-01-08,513.566
2009-01-09,503.476
2009-01-12,488.334
2009-01-13,484.164
2009-01-14,465.053
2009-01-15,462.883
2009-01-16,471.47
2009-01-19,467.148
2009-01-20,442.406
2009-01-21,453.761
2009-01-22,446.821
2009-01-23,446.037
2009-01-26,455.88
2009-01-27,460.988
2009-01-28,478.594
2009-01-29,460.691
2009-01-30,449.118
2009-02-02,442.832
2009-02-03,448.596
2009-02-04,451.301
2009-02-05,454.844
2009-02-06,470.153
2009-02-09,475.338
2009-02-10,454.834
2009-02-11,453.055
2009-02-12,450.184
2009-02-13,450.21
2009-02-16,445.983
2009-02-17,424.004
2009-02-18,419.982
2009-02-19,416.796
2009-02-20,407.828
2009-02-23,396.443
2009-02-24,405.758
2009-02-25,402.31
2009-02-26,402.703
2009-02-27,394.818
2009-03-02,372.444
2009-03-03,366.639
2009-03-04,376.644
2009-03-05,359.372
2009-03-06,356.255
2009-03-09,351.426
2009-03-10,374.306
2009-03-11,377.404
2009-03-12,387.676
2009-03-13,392.44
2009-03-16,396.141
2009-03-17,403.771
2009-03-18,414.865
2009-03-19,424.753
2009-03-20,416.082
2009-03-23,439.035
2009-03-24,434.111
2009-03-25,436.371
2009-03-26,444.446
2009-03-27,434.597
2009-03-30,415.552
2009-03-31,426.651
2009-04-01,433.586
2009-04-02,456.702
2009-04-03,464.535
2009-04-06,460.637
2009-04-07,447.444
2009-04-08,450.919
2009-04-09,472.041
2009-04-10,472.041
2009-04-13,474.219
2009-04-14,470.714
2009-04-15,474.761
2009-04-16,485.624
2009-04-17,491.269
2009-04-20,465.137
2009-04-21,474.902
2009-04-22,479.338
2009-04-23,483.162
2009-04-24,496.573
2009-04-27,488.088
2009-04-28,482.58
2009-04-29,497.452
2009-04-30,502.439
2009-05-01,503.578
2009-05-04,524.866
2009-05-05,525.351
2009-05-06,533.415
2009-05-07,527.277
2009-05-08,543.391
2009-05-11,531.776
2009-05-12,526.806
2009-05-13,504.462
2009-05-14,508.361
2009-05-15,506.13
2009-05-18,521.092
2009-05-19,528.957
2009-05-20,532.814
2009-05-21,522.319
2009-05-22,525.163
2009-05-25,525.474
2009-05-26,534.73
2009-05-27,531.663
2009-05-28,532.861
2009-05-29,543.244
2009-06-01,562.959
2009-06-02,565.899
2009-06-03,552.244
2009-06-04,556.581
2009-06-05,554.719
2009-06-08,548.363
2009-06-09,552.924
2009-06-10,556.302
2009-06-11,562.305
2009-06-12,559.648
2009-06-15,540.797
2009-06-16,534.908
2009-06-17,523.68
2009-06-18,528.586
2009-06-19,533.266
2009-06-22,513.26
2009-06-23,512.817
2009-06-24,523.507
2009-06-25,527.72
2009-06-26,531.88
2009-06-29,536.78
2009-06-30,534.184
2009-07-01,541.332
2009-07-02,524.601
2009-07-03,524.147
2009-07-06,518.977
2009-07-07,511.505
2009-07-08,503.284
2009-07-09,508.26
2009-07-10,504.803
2009-07-13,515.793
2009-07-14,523.698
2009-07-15,543.433
2009-07-16,549.006
2009-07-17,549.175
2009-07-20,560.963
2009-07-21,563.09
2009-07-22,564.894
2009-07-23,581.052
2009-07-24,584.102
2009-07-27,588.343
2009-07-28,583.997
2009-07-29,578.732
2009-07-30,592.039
2009-07-31,596.888
2009-08-03,613.143
2009-08-04,616.173
2009-08-05,616.768
2009-08-06,615.173
2009-08-07,623.104
2009-08-10,620.497
2009-08-11,609.8
2009-08-12,619.391
2009-08-13,628.326
2009-08-14,623.15
2009-08-17,601.145
2009-08-18,609.39
2009-08-19,612.185
2009-08-20,620.924
2009-08-21,634.979
2009-08-24,639.34
2009-08-25,642.649
2009-08-26,638.98
2009-08-27,639.095
2009-08-28,647.337
2009-08-31,638.271
2009-09-01,622.46
2009-09-02,614.681
2009-09-03,622.242
2009-09-04,630.562
2009-09-07,638.547
2009-09-08,648.114
2009-09-09,656.092
2009-09-10,660.794
2009-09-11,664.103
2009-09-14,665.98
2009-09-15,672.404
2009-09-16,688.366
2009-09-17,687.375
2009-09-18,685.373
2009-09-21,677.978
2009-09-22,686.872
2009-09-23,682.057
2009-09-24,668.794
2009-09-25,664.413
2009-09-28,676.665
2009-09-29,677.073
2009-09-30,678.292
2009-10-01,660.593
2009-10-02,650.64
2009-10-05,662.208
2009-10-06,676.559
2009-10-07,677.663
2009-10-08,690.212
2009-10-09,692.241
2009-10-12,697.143
2009-10-13,694.457
2009-10-14,708.831
2009-10-15,711.994
2009-10-16,704.318
2009-10-19,712.979
2009-10-20,709.401
2009-10-21,705.978
2009-10-22,707.062
2009-10-23,699.857
2009-10-26,687.254
2009-10-27,675.883
2009-10-28,652.489
2009-10-29,670.341
2009-10-30,654.551
2009-11-02,656.362
2009-11-03,656.019
2009-11-04,663.511
2009-11-05,671.913
2009-11-06,673.552
2009-11-09,692.446
2009-11-10,689.934
2009-11-11,695.345
2009-11-12,689.147
2009-11-13,692.843
2009-11-16,705.257
2009-11-17,700.345
2009-11-18,702.796
2009-11-19,687.585
2009-11-20,682.638
2009-11-23,694.73
2009-11-24,690.077
2009-11-25,695.241
2009-11-26,683.685
2009-11-27,676.396
2009-11-30,678.177
2009-12-01,692.405
2009-12-02,696.221
2009-12-03,691.039
2009-12-04,692.765
2009-12-07,690.351
2009-12-08,680.924
2009-12-09,677.339
2009-12-10,681.709
2009-12-11,684.464
2009-12-14,691.912
2009-12-15,688.501
2009-12-16,693.684
2009-12-17,682.306
2009-12-18,681.271
2009-12-21,688.422
2009-12-22,692.061
2009-12-23,697.03
2009-12-24,700.323
2009-12-25,700.323
2009-12-28,702.44
2009-12-29,704.872
2009-12-30,701.614
2009-12-31,700.608
2010-01-01,700.608
2010-01-04,711.889
2010-01-05,715.142
2010-01-06,716.851
2010-01-07,718.89
2010-01-08,720.746
2010-01-11,727.153
2010-01-12,718.852
2010-01-13,723.093
2010-01-14,726.261
2010-01-15,717.807
2010-01-18,720.088
2010-01-19,724.396
2010-01-20,714.229
2010-01-21,702.572
2010-01-22,692.233
2010-01-25,693.558
2010-01-26,689.472
2010-01-27,687.974
2010-01-28,681.975
2010-01-29,676.06
2010-02-01,683.556
2010-02-02,694.516
2010-02-03,689.952
2010-02-04,668.065
2010-02-05,662.487
2010-02-08,658.622
2010-02-09,664.448
2010-02-10,666.579
2010-02-11,670.559
2010-02-12,670.394
2010-02-15,670.911
2010-02-16,683.109
2010-02-17,688.393
2010-02-18,691.91
2010-02-19,691.541
2010-02-22,693.838
2010-02-23,685.151
2010-02-24,688.657
2010-02-25,682.938
2010-02-26,688.854
2010-03-01,694.789
2010-03-02,701.541
2010-03-03,706.518
2010-03-04,707.133
2010-03-05,716.801
2010-03-08,718.968
2010-03-09,717.384
2010-03-10,723.757
2010-03-11,724.947
2010-03-12,728.623
2010-03-15,724.207
2010-03-16,733.306
2010-03-17,740.098
2010-03-18,735.181
2010-03-19,728.936
2010-03-22,730.812
2010-03-23,737.267
2010-03-24,731.812
2010-03-25,732.482
2010-03-26,733.454
2010-03-29,739.7
2010-03-30,739.402
2010-03-31,739.309
2010-04-01,748.306
2010-04-02,748.306
2010-04-05,754.173
2010-04-06,756.877
2010-04-07,751.855
2010-04-08,749.814
2010-04-09,757.529
2010-04-12,760.543
2010-04-13,759.189
2010-04-14,768.617
2010-04-15,767.039
2010-04-16,754.026
2010-04-19,750.671
2010-04-20,761.605
2010-04-21,762.036
2010-04-22,761.657
2010-04-23,769.514
2010-04-26,768.783
2010-04-27,748.623
2010-04-28,744.408
2010-04-29,758.233
2010-04-30,751.526
2010-05-03,755.846
2010-05-04,733.04
2010-05-05,719.905
2010-05-06,698.571
2010-05-07,678.555
2010-05-10,719.494
2010-05-11,714.625
2010-05-12,728.889
2010-05-13,723.727
2010-05-14,703.437
2010-05-17,699.029
2010-05-18,695.089
2010-05-19,681.951
2010-05-20,655.889
2010-05-21,665.954
2010-05-24,659.603
2010-05-25,648.979
2010-05-26,656.203
2010-05-27,681.203
2010-05-28,678.734
2010-05-31,678.485
2010-06-01,668.586
2010-06-02,679.866
2010-06-03,685.854
2010-06-04,661.544
2010-06-07,648.897
2010-06-08,651.995
2010-06-09,658.499
2010-06-10,678.415
2010-06-11,682.069
2010-06-14,691.137
2010-06-15,704.081
2010-06-16,703.061
2010-06-17,703.117
2010-06-18,705.58
2010-06-21,707.033
2010-06-22,694.745
2010-06-23,688.664
2010-06-24,677.923
2010-06-25,681.063
2010-06-28,682.413
2010-06-29,656.747
2010-06-30,651.783
2010-07-01,647.998
2010-07-02,647.692
2010-07-05,644.924
2010-07-06,654.526
2010-07-07,670.967
2010-07-08,680.197
2010-07-09,686.526
2010-07-12,684.061
2010-07-13,698.121
2010-07-14,697.689
2010-07-15,697.316
2010-07-16,680.502
2010-07-19,682.89
2010-07-20,687.776
2010-07-21,684.862
2010-07-22,703.317
2010-07-23,708.753
2010-07-26,720.088
2010-07-27,722.172
2010-07-28,716.652
2010-07-29,716.097
2010-07-30,713.747
2010-08-02,732.645
2010-08-03,730.134
2010-08-04,730.705
2010-08-05,729.995
2010-08-06,727.811
2010-08-09,733.006
2010-08-10,722.704
2010-08-11,699.134
2010-08-12,693.332
2010-08-13,693.232
2010-08-16,693.768
2010-08-17,704.795
2010-08-18,705.838
2010-08-19,694.832
2010-08-20,686.535
2010-08-23,686.314
2010-08-24,676.589
2010-08-25,675.356
2010-08-26,677.765
2010-08-27,687.954
2010-08-30,682.156
2010-08-31,682.284
2010-09-01,705.523
2010-09-02,710.832
2010-09-03,720.522
2010-09-06,722.874
2010-09-07,710.338
2010-09-08,714.818
2010-09-09,720.469
2010-09-10,721.749
2010-09-13,733.022
2010-09-14,734.101
2010-09-15,735.328
2010-09-16,733.256
2010-09-17,732.006
