Date,CANADA VALUE Standard (Large+Mid Cap)
2005-06-15,2703.732
2005-06-16,2733.477
2005-06-17,2736.327
2005-06-20,2748.665
2005-06-21,2734.189
2005-06-22,2760.277
2005-06-23,2750.559
2005-06-24,2752.765
2005-06-27,2758.79
2005-06-28,2773.827
2005-06-29,2784.01
2005-06-30,2752.904
2005-07-01,2717.405
2005-07-04,2713.287
2005-07-05,2738.002
2005-07-06,2771.398
2005-07-07,2787.39
2005-07-08,2837.461
2005-07-11,2862.209
2005-07-12,2880.505
2005-07-13,2877.485
2005-07-14,2860.178
2005-07-15,2846.784
2005-07-18,2861.096
2005-07-19,2882.771
2005-07-20,2894.009
2005-07-21,2909.285
2005-07-22,2920.843
2005-07-25,2909.42
2005-07-26,2887.933
2005-07-27,2902.723
2005-07-28,2907.053
2005-07-29,2907.877
2005-08-01,2939.042
2005-08-02,2997.238
2005-08-03,2963.947
2005-08-04,2956.524
2005-08-05,2917.336
2005-08-08,2942.632
2005-08-09,2926.754
2005-08-10,2951.338
2005-08-11,2986.396
2005-08-12,3002.897
2005-08-15,2994.079
2005-08-16,2962.288
2005-08-17,2939.859
2005-08-18,2868.809
2005-08-19,2903.965
2005-08-22,2929.003
2005-08-23,2922.14
2005-08-24,2934.898
2005-08-25,2968.699
2005-08-26,2940.046
2005-08-29,2967.782
2005-08-30,2979.754
2005-08-31,3009.833
2005-09-01,3042.678
2005-09-02,3029.237
2005-09-05,3025.545
2005-09-06,3045.58
2005-09-07,3040.196
2005-09-08,3027.502
2005-09-09,3080.895
2005-09-12,3043.967
2005-09-13,3048.95
2005-09-14,3068.612
2005-09-15,3062.811
2005-09-16,3082.226
2005-09-19,3122.074
2005-09-20,3109.873
2005-09-21,3128.485
2005-09-22,3113.39
2005-09-23,3116.964
2005-09-26,3138.529
2005-09-27,3158.971
2005-09-28,3129.955
2005-09-29,3145.276
2005-09-30,3184.514
2005-10-03,3193.793
2005-10-04,3131.801
2005-10-05,3066.77
2005-10-06,3018.966
2005-10-07,3047.582
2005-10-10,3047.582
2005-10-11,3036.277
2005-10-12,3028.635
2005-10-13,2995.721
2005-10-14,2996.65
2005-10-17,3024.365
2005-10-18,2965.417
2005-10-19,3017.335
2005-10-20,2979.15
2005-10-21,2974.886
2005-10-24,2974.634
2005-10-25,2999.779
2005-10-26,3006.973
2005-10-27,3002.415
2005-10-28,3001.169
2005-10-31,3020.734
2005-11-01,3026.412
2005-11-02,3075.102
2005-11-03,3093.35
2005-11-04,3107.568
2005-11-07,3080.928
2005-11-08,3061.685
2005-11-09,3091.328
2005-11-10,3073.514
2005-11-11,3095.502
2005-11-14,3088.107
2005-11-15,3076.614
2005-11-16,3106.685
2005-11-17,3122.242
2005-11-18,3104.955
2005-11-21,3153.829
2005-11-22,3182.194
2005-11-23,3225.864
2005-11-24,3296.707
2005-11-25,3276.505
2005-11-28,3273.048
2005-11-29,3272.489
2005-11-30,3229.346
2005-12-01,3265.657
2005-12-02,3286.334
2005-12-05,3301.993
2005-12-06,3324.709
2005-12-07,3318.221
2005-12-08,3321.339
2005-12-09,3312.013
2005-12-12,3312.518
2005-12-13,3320.722
2005-12-14,3306.429
2005-12-15,3282.199
2005-12-16,3316.403
2005-12-19,3310.127
2005-12-20,3288.724
2005-12-21,3310.555
2005-12-22,3311.971
2005-12-23,3312.809
2005-12-26,3312.809
2005-12-27,3295.16
2005-12-28,3328.81
2005-12-29,3326.834
2005-12-30,3311.71
2006-01-02,3311.71
2006-01-03,3387.369
2006-01-04,3407.521
2006-01-05,3375.859
2006-01-06,3380.721
2006-01-09,3340.952
2006-01-10,3371.053
2006-01-11,3399.059
2006-01-12,3387.967
2006-01-13,3393.047
2006-01-16,3432.678
2006-01-17,3404.238
2006-01-18,3350.567
2006-01-19,3364.805
2006-01-20,3390.628
2006-01-23,3425.052
2006-01-24,3394.933
2006-01-25,3425.293
2006-01-26,3440.645
2006-01-27,3471.195
2006-01-30,3504.659
2006-01-31,3509.479
2006-02-01,3513.563
2006-02-02,3502.205
2006-02-03,3494.326
2006-02-06,3531.335
2006-02-07,3462.657
2006-02-08,3438.042
2006-02-09,3460.204
2006-02-10,3435.259
2006-02-13,3415.038
2006-02-14,3441.352
2006-02-15,3440.127
2006-02-16,3446.854
2006-02-17,3479.098
2006-02-20,3503.922
2006-02-21,3501.944
2006-02-22,3504.857
2006-02-23,3486.709
2006-02-24,3481.452
2006-02-27,3505.205
2006-02-28,3510.882
2006-03-01,3527.364
2006-03-02,3558.445
2006-03-03,3570.37
2006-03-06,3535.934
2006-03-07,3499.134
2006-03-08,3482.845
2006-03-09,3476.075
2006-03-10,3483.631
2006-03-13,3490.155
2006-03-14,3536.135
2006-03-15,3559.324
2006-03-16,3574.344
2006-03-17,3530.928
2006-03-20,3506.899
2006-03-21,3510.613
2006-03-22,3512.569
2006-03-23,3518.598
2006-03-24,3552.461
2006-03-27,3529.828
2006-03-28,3521.896
2006-03-29,3552.025
2006-03-30,3592.925
2006-03-31,3542.654
2006-04-03,3546.885
2006-04-04,3553.88
2006-04-05,3583.26
2006-04-06,3612.209
2006-04-07,3615.203
2006-04-10,3618.702
2006-04-11,3606.878
2006-04-12,3578.699
2006-04-13,3586.884
2006-04-14,3586.884
2006-04-17,3623.385
2006-04-18,3654.484
2006-04-19,3672.195
2006-04-20,3628.232
2006-04-21,3669.033
2006-04-24,3643.719
2006-04-25,3671.291
2006-04-26,3707.083
2006-04-27,3694.186
2006-04-28,3686.372
2006-05-01,3699.377
2006-05-02,3723.565
2006-05-03,3690.811
2006-05-04,3665.628
2006-05-05,3719.483
2006-05-08,3727.464
2006-05-09,3747.827
2006-05-10,3746.451
2006-05-11,3690.519
2006-05-12,3661.775
2006-05-15,3626.309
2006-05-16,3640.125
2006-05-17,3598.123
2006-05-18,3522.246
2006-05-19,3512.571
2006-05-22,3532.948
2006-05-23,3505.971
2006-05-24,3469.832
2006-05-25,3596.776
2006-05-26,3615.166
2006-05-29,3641.691
2006-05-30,3645.003
2006-05-31,3624.277
2006-06-01,3655.715
2006-06-02,3683.929
2006-06-05,3617.248
2006-06-06,3575.378
2006-06-07,3544.155
2006-06-08,3500.017
2006-06-09,3550.397
2006-06-12,3531.202
2006-06-13,3422.691
2006-06-14,3429.195
2006-06-15,3463.554
2006-06-16,3450.251
2006-06-19,3408.033
2006-06-20,3421.132
2006-06-21,3470.874
2006-06-22,3434.503
2006-06-23,3425.573
2006-06-26,3478.822
2006-06-27,3463.042
2006-06-28,3462.798
2006-06-29,3541.007
2006-06-30,3559.843
2006-07-03,3561.764
2006-07-04,3607.763
2006-07-05,3551.492
2006-07-06,3573.088
2006-07-07,3593.741
2006-07-10,3575.553
2006-07-11,3587.313
2006-07-12,3558.258
2006-07-13,3529.776
2006-07-14,3538.415
2006-07-17,3484.996
2006-07-18,3490.429
2006-07-19,3545.457
2006-07-20,3510.934
2006-07-21,3503.301
2006-07-24,3535.772
2006-07-25,3567.34
2006-07-26,3605.206
2006-07-27,3589.837
2006-07-28,3607.246
2006-07-31,3585.751
2006-08-01,3575.683
2006-08-02,3621.221
2006-08-03,3619.756
2006-08-04,3611.839
2006-08-07,3638.451
2006-08-08,3650.42
2006-08-09,3639.439
2006-08-10,3609.362
2006-08-11,3635.821
2006-08-14,3604.661
2006-08-15,3647.808
2006-08-16,3688.062
2006-08-17,3716.708
2006-08-18,3684.239
2006-08-21,3732.152
2006-08-22,3759.555
2006-08-23,3803.035
2006-08-24,3773.821
2006-08-25,3751.368
2006-08-28,3774.371
2006-08-29,3734.978
2006-08-30,3738.636
2006-08-31,3732.508
2006-09-01,3763.625
2006-09-04,3761.584
2006-09-05,3743.423
2006-09-06,3709.883
2006-09-07,3663.51
2006-09-08,3639.859
2006-09-11,3593.259
2006-09-12,3627.318
2006-09-13,3638.96
2006-09-14,3629.792
2006-09-15,3624.899
2006-09-18,3660.773
2006-09-19,3646.477
2006-09-20,3612.996
2006-09-21,3625.07
2006-09-22,3618.552
2006-09-25,3640.265
2006-09-26,3637.578
2006-09-27,3669.96
2006-09-28,3709.932
2006-09-29,3662.097
2006-10-02,3701.724
2006-10-03,3637.323
2006-10-04,3630.967
2006-10-05,3650.475
2006-10-06,3629.804
2006-10-09,3645.815
2006-10-10,3623.726
2006-10-11,3564.88
2006-10-12,3582.444
2006-10-13,3609.342
2006-10-16,3649.181
2006-10-17,3628.215
2006-10-18,3630.25
2006-10-19,3657.94
2006-10-20,3690.459
2006-10-23,3699.504
2006-10-24,3717.416
2006-10-25,3754.821
2006-10-26,3749.2
2006-10-27,3760.02
2006-10-30,3754.079
2006-10-31,3785.744
2006-11-01,3712.604
2006-11-02,3743.372
2006-11-03,3776.91
2006-11-06,3798.291
2006-11-07,3796.849
2006-11-08,3815.656
2006-11-09,3805.69
2006-11-10,3798.862
2006-11-13,3780.735
2006-11-14,3788.023
2006-11-15,3827.337
2006-11-16,3823.285
2006-11-17,3816.336
2006-11-20,3814.417
2006-11-21,3861.5
2006-11-22,3868.377
2006-11-23,3890.099
2006-11-24,3904.417
2006-11-27,3890.65
2006-11-28,3878.57
2006-11-29,3875.327
2006-11-30,3852.429
2006-12-01,3856.309
2006-12-04,3883.812
2006-12-05,3903.889
2006-12-06,3899.774
2006-12-07,3912.295
2006-12-08,3928.943
2006-12-11,3916.567
2006-12-12,3899.186
2006-12-13,3895.961
2006-12-14,3915.922
2006-12-15,3865.548
2006-12-18,3850.632
2006-12-19,3841.579
2006-12-20,3880.219
2006-12-21,3846.429
2006-12-22,3825.872
2006-12-25,3825.872
2006-12-26,3817.461
2006-12-27,3848.443
2006-12-28,3860.514
2006-12-29,3848.233
2007-01-01,3848.233
2007-01-02,3842.05
2007-01-03,3800.564
2007-01-04,3750.558
2007-01-05,3715.276
2007-01-08,3725.148
2007-01-09,3705.578
2007-01-10,3702.614
2007-01-11,3715.392
2007-01-12,3767.625
2007-01-15,3790.738
2007-01-16,3776.339
2007-01-17,3776.283
2007-01-18,3754.292
2007-01-19,3773.407
2007-01-22,3763.242
2007-01-23,3774.713
2007-01-24,3789.912
2007-01-25,3794.889
2007-01-26,3798.181
2007-01-29,3784.088
2007-01-30,3811.44
2007-01-31,3814.229
2007-02-01,3863.414
2007-02-02,3827.735
2007-02-05,3847.886
2007-02-06,3850.676
2007-02-07,3833.86
2007-02-08,3833.099
2007-02-09,3842.514
2007-02-12,3838.755
2007-02-13,3896.735
2007-02-14,3905.572
2007-02-15,3938.277
2007-02-16,3928.331
2007-02-19,3926.198
2007-02-20,3939.021
2007-02-21,3946.419
2007-02-22,3939.092
2007-02-23,3957.867
2007-02-26,3972.898
2007-02-27,3870.274
2007-02-28,3829.603
2007-03-01,3810.982
2007-03-02,3790.974
2007-03-05,3748.004
2007-03-06,3797.589
2007-03-07,3823.076
2007-03-08,3833.842
2007-03-09,3873.761
2007-03-12,3892.697
2007-03-13,3835.348
2007-03-14,3811.743
2007-03-15,3823.914
2007-03-16,3818.111
2007-03-19,3869.13
2007-03-20,3906.037
2007-03-21,3975.171
2007-03-22,3963.051
2007-03-23,3977.719
2007-03-26,3996.792
2007-03-27,3985.103
2007-03-28,3972.798
2007-03-29,3981.782
2007-03-30,3965.741
2007-04-02,3981.231
2007-04-03,4003.102
2007-04-04,4006.974
2007-04-05,4028.41
2007-04-06,4028.41
2007-04-09,4038.855
2007-04-10,4031.626
2007-04-11,4041.661
2007-04-12,4093.49
2007-04-13,4097.019
2007-04-16,4147.149
2007-04-17,4154.765
2007-04-18,4187.974
2007-04-19,4167.834
2007-04-20,4213.039
2007-04-23,4201.958
2007-04-24,4203.608
2007-04-25,4250.71
2007-04-26,4216.583
2007-04-27,4241.22
2007-04-30,4222.42
2007-05-01,4199.242
2007-05-02,4230.838
2007-05-03,4262.036
2007-05-04,4283.225
2007-05-07,4371.431
2007-05-08,4367.124
2007-05-09,4351.366
2007-05-10,4351.286
2007-05-11,4376.029
2007-05-14,4395.871
2007-05-15,4450.026
2007-05-16,4467.809
2007-05-17,4509.02
2007-05-18,4530.448
2007-05-21,4554.682
2007-05-22,4549.814
2007-05-23,4581.64
2007-05-24,4539.225
2007-05-25,4553.854
2007-05-28,4565.986
2007-05-29,4572.846
2007-05-30,4593.568
2007-05-31,4584.711
2007-06-01,4618.596
2007-06-04,4642.145
2007-06-05,4616.582
2007-06-06,4559.928
2007-06-07,4481.019
2007-06-08,4523.773
2007-06-11,4527.692
2007-06-12,4492.846
2007-06-13,4530.625
2007-06-14,4545.149
2007-06-15,4591.6
2007-06-18,4556.388
2007-06-19,4578.055
2007-06-20,4544.04
2007-06-21,4541.11
2007-06-22,4532.455
2007-06-25,4491.75
2007-06-26,4464.852
2007-06-27,4469.142
2007-06-28,4489.5
2007-06-29,4531.124
2007-07-02,4575.427
2007-07-03,4583.275
2007-07-04,4596.065
2007-07-05,4591.251
2007-07-06,4639.417
2007-07-09,4641.343
2007-07-10,4622.387
2007-07-11,4606.459
2007-07-12,4734.684
2007-07-13,4764.315
2007-07-16,4750.185
2007-07-17,4762.474
2007-07-18,4819.748
2007-07-19,4822.881
2007-07-20,4812.388
2007-07-23,4768.407
2007-07-24,4684.064
2007-07-25,4674.18
2007-07-26,4566.651
2007-07-27,4500.832
2007-07-30,4470.043
2007-07-31,4494.072
2007-08-01,4467.343
2007-08-02,4537.431
2007-08-03,4444.161
2007-08-06,4448.805
2007-08-07,4439.433
2007-08-08,4525.826
2007-08-09,4406.466
2007-08-10,4412.348
2007-08-13,4401.076
2007-08-14,4295.287
2007-08-15,4223.513
2007-08-16,4216.527
2007-08-17,4342.701
2007-08-20,4350.047
2007-08-21,4387.645
2007-08-22,4429.803
2007-08-23,4483.219
2007-08-24,4494.218
2007-08-27,4495.069
2007-08-28,4396.555
2007-08-29,4450.671
2007-08-30,4452.511
2007-08-31,4500.394
2007-09-03,4524.775
2007-09-04,4544.193
2007-09-05,4523.44
2007-09-06,4520.59
2007-09-07,4486.271
2007-09-10,4467.587
2007-09-11,4522.29
2007-09-12,4557.279
2007-09-13,4594.65
2007-09-14,4591.693
2007-09-17,4611.076
2007-09-18,4686.659
2007-09-19,4710.89
2007-09-20,4719.219
2007-09-21,4745.89
2007-09-24,4752.253
2007-09-25,4773.42
2007-09-26,4773.311
2007-09-27,4815.826
2007-09-28,4841.505
2007-10-01,4885.413
2007-10-02,4865.466
2007-10-03,4849.437
2007-10-04,4856.559
2007-10-05,4954.976
2007-10-08,4932.351
2007-10-09,4926.232
2007-10-10,4929.51
2007-10-11,4957.134
2007-10-12,4968.198
2007-10-15,4935.885
2007-10-16,4868.668
2007-10-17,4915.42
2007-10-18,4914.612
2007-10-19,4870.235
2007-10-22,4836.316
2007-10-23,4892.655
2007-10-24,4858.302
2007-10-25,4872.328
2007-10-26,4965.3
2007-10-29,5045.909
2007-10-30,5053.345
2007-10-31,5178.041
2007-11-01,5111.541
2007-11-02,5158.025
2007-11-05,5126.836
2007-11-06,5197.314
2007-11-07,5135.872
2007-11-08,5086.941
2007-11-09,4930.939
2007-11-12,4783.683
2007-11-13,4819.868
2007-11-14,4865.453
2007-11-15,4667.697
2007-11-16,4667.216
2007-11-19,4592.46
2007-11-20,4579.849
2007-11-21,4503.033
2007-11-22,4549.579
2007-11-23,4552.891
2007-11-26,4524.537
2007-11-27,4546.894
2007-11-28,4655.054
2007-11-29,4664.465
2007-11-30,4659.41
2007-12-03,4644.466
2007-12-04,4567.521
2007-12-05,4593.259
2007-12-06,4585.128
2007-12-07,4622.503
2007-12-10,4646.158
2007-12-11,4576.252
2007-12-12,4589.845
2007-12-13,4528.822
2007-12-14,4503.591
2007-12-17,4491.161
2007-12-18,4448.674
2007-12-19,4486.032
2007-12-20,4479.994
2007-12-21,4518.974
2007-12-24,4579.951
2007-12-25,4579.951
2007-12-26,4602.542
2007-12-27,4593.391
2007-12-28,4665.116
2007-12-31,4626.23
2008-01-01,4626.23
2008-01-02,4565.075
2008-01-03,4567.03
2008-01-04,4474.174
2008-01-07,4433.817
2008-01-08,4438.663
2008-01-09,4411.004
2008-01-10,4435.51
2008-01-11,4397.158
2008-01-14,4394.96
2008-01-15,4299.542
2008-01-16,4231.037
2008-01-17,4161.435
2008-01-18,4131.503
2008-01-21,3933.629
2008-01-22,4115.75
2008-01-23,4198.034
2008-01-24,4266.196
2008-01-25,4287.19
2008-01-28,4324.37
2008-01-29,4381.601
2008-01-30,4368.502
2008-01-31,4371.018
2008-02-01,4479.175
2008-02-04,4449.024
2008-02-05,4308.421
2008-02-06,4309.664
2008-02-07,4306.599
2008-02-08,4351.253
2008-02-11,4341.914
2008-02-12,4364.034
2008-02-13,4394.117
2008-02-14,4378.662
2008-02-15,4350.081
2008-02-18,4327.198
2008-02-19,4355.116
2008-02-20,4353.778
2008-02-21,4356.754
2008-02-22,4389.796
2008-02-25,4467.794
2008-02-26,4566.04
2008-02-27,4586.611
2008-02-28,4615.397
2008-02-29,4486.346
2008-03-03,4385.244
2008-03-04,4342.549
2008-03-05,4367.533
2008-03-06,4296.747
2008-03-07,4289.308
2008-03-10,4165.288
2008-03-11,4269.064
2008-03-12,4292.911
2008-03-13,4330.679
2008-03-14,4231.911
2008-03-17,4090.001
2008-03-18,4203.318
2008-03-19,4089.74
2008-03-20,4043.577
2008-03-21,4043.577
2008-03-24,4169.732
2008-03-25,4247.354
2008-03-26,4226.043
2008-03-27,4279.23
2008-03-28,4181.122
2008-03-31,4244.385
2008-04-01,4273.133
2008-04-02,4322.156
2008-04-03,4360.842
2008-04-04,4374.469
2008-04-07,4382.939
2008-04-08,4348.255
2008-04-09,4298.578
2008-04-10,4357.551
2008-04-11,4275.038
2008-04-14,4265.087
2008-04-15,4289.919
2008-04-16,4404.711
2008-04-17,4386.304
2008-04-18,4441.522
2008-04-21,4473.052
2008-04-22,4447.556
2008-04-23,4353.125
2008-04-24,4387.607
2008-04-25,4417.046
2008-04-28,4424.089
2008-04-29,4377.385
2008-04-30,4451.179
2008-05-01,4454.182
2008-05-02,4515.393
2008-05-05,4479.059
2008-05-06,4525.853
2008-05-07,4529.996
2008-05-08,4507.65
2008-05-09,4526.859
2008-05-12,4541.361
2008-05-13,4555.174
2008-05-14,4586.202
2008-05-15,4663.2
2008-05-16,4697.926
2008-05-19,4722.779
2008-05-20,4721.161
2008-05-21,4700.718
2008-05-22,4718.771
2008-05-23,4685.811
2008-05-26,4673.958
2008-05-27,4592.282
2008-05-28,4638.374
2008-05-29,4683.784
2008-05-30,4668.252
2008-06-02,4646.547
2008-06-03,4605.904
2008-06-04,4572.886
2008-06-05,4588.994
2008-06-06,4561.958
2008-06-09,4513.201
2008-06-10,4481.307
2008-06-11,4466.972
2008-06-12,4413.034
2008-06-13,4460.031
2008-06-16,4526.507
2008-06-17,4564.336
2008-06-18,4521.982
2008-06-19,4495.791
2008-06-20,4386.073
2008-06-23,4380.388
2008-06-24,4330.773
2008-06-25,4395.957
2008-06-26,4333.442
2008-06-27,4338.777
2008-06-30,4338.663
2008-07-01,4302.615
2008-07-02,4222.564
2008-07-03,4260.942
2008-07-04,4237.892
2008-07-07,4169.278
2008-07-08,4197.093
2008-07-09,4155.322
2008-07-10,4177.071
2008-07-11,4125.338
2008-07-14,4065.987
2008-07-15,3998.022
2008-07-16,4100.586
2008-07-17,4190.567
2008-07-18,4190.062
2008-07-21,4223.368
2008-07-22,4273.922
2008-07-23,4315.709
2008-07-24,4191.27
2008-07-25,4196.475
2008-07-28,4129.181
2008-07-29,4175.096
2008-07-30,4257.053
2008-07-31,4246.492
2008-08-01,4203.782
2008-08-04,4188.296
2008-08-05,4177.827
2008-08-06,4180.278
2008-08-07,4087.745
2008-08-08,4067.46
2008-08-11,4056.339
2008-08-12,4050.198
2008-08-13,4019.552
2008-08-14,4071.69
2008-08-15,4024.659
2008-08-18,4023.413
2008-08-19,3935.414
2008-08-20,3993.658
2008-08-21,4084.848
2008-08-22,4096.307
2008-08-25,4035.855
2008-08-26,4021.748
2008-08-27,4095.932
2008-08-28,4190.886
2008-08-29,4177.228
2008-09-01,4141.861
2008-09-02,4048.408
2008-09-03,4100.334
2008-09-04,4007.538
2008-09-05,3976.436
2008-09-08,3990.057
2008-09-09,3887.984
2008-09-10,3974.787
2008-09-11,3958.873
2008-09-12,4010.534
2008-09-15,3878.185
2008-09-16,3812.793
2008-09-17,3626.783
2008-09-18,3775.302
2008-09-19,4072.871
2008-09-22,4014.767
2008-09-23,4051.756
2008-09-24,4054.574
2008-09-25,4098.054
2008-09-26,4024.336
2008-09-29,3789.204
2008-09-30,3867.026
2008-10-01,3888.456
2008-10-02,3673.578
2008-10-03,3613.559
2008-10-06,3377.093
2008-10-07,3244.86
2008-10-08,3252.159
2008-10-09,2976.27
2008-10-10,2750.247
2008-10-13,2821.976
2008-10-14,3137.675
2008-10-15,2936.972
2008-10-16,2903.277
2008-10-17,2996.931
2008-10-20,3148.057
2008-10-21,2966.435
2008-10-22,2746.943
2008-10-23,2775.794
2008-10-24,2701.578
2008-10-27,2440.077
2008-10-28,2603.831
2008-10-29,2797.082
2008-10-30,2895.264
2008-10-31,2888.733
2008-11-03,2956.011
2008-11-04,3133.773
2008-11-05,3060.76
2008-11-06,2970.78
2008-11-07,2972.579
2008-11-10,2939.32
2008-11-11,2839.933
2008-11-12,2663.82
2008-11-13,2771.826
2008-11-14,2719.788
2008-11-17,2614.493
2008-11-18,2634.225
2008-11-19,2490.66
2008-11-20,2149.349
2008-11-21,2207.579
2008-11-24,2410.157
2008-11-25,2424.622
2008-11-26,2448.997
2008-11-27,2469.7
2008-11-28,2648.208
2008-12-01,2418.5
2008-12-02,2359.721
2008-12-03,2342.68
2008-12-04,2261.164
2008-12-05,2226.121
2008-12-08,2410.546
2008-12-09,2320.444
2008-12-10,2335.244
2008-12-11,2342.225
2008-12-12,2342.523
2008-12-15,2321.535
2008-12-16,2386.12
2008-12-17,2409.979
2008-12-18,2381.331
2008-12-19,2367.805
2008-12-22,2297.798
2008-12-23,2314.907
2008-12-24,2317.809
2008-12-25,2317.809
2008-12-26,2307.084
2008-12-29,2387.237
2008-12-30,2446.288
2008-12-31,2468.207
2009-01-01,2468.207
2009-01-02,2581.781
2009-01-05,2657.185
2009-01-06,2744.644
2009-01-07,2637.94
2009-01-08,2666.843
2009-01-09,2602.817
2009-01-12,2499.639
2009-01-13,2500.846
2009-01-14,2392.073
2009-01-15,2371.855
2009-01-16,2391.854
2009-01-19,2364.142
2009-01-20,2242.241
2009-01-21,2286.005
2009-01-22,2214.445
2009-01-23,2236.771
2009-01-26,2328.525
2009-01-27,2359.718
2009-01-28,2458.114
2009-01-29,2376.859
2009-01-30,2309.459
2009-02-02,2293.77
2009-02-03,2302.619
2009-02-04,2326.345
2009-02-05,2361.241
2009-02-06,2367.801
2009-02-09,2442.533
2009-02-10,2357.896
2009-02-11,2290.729
2009-02-12,2302.967
2009-02-13,2291.122
2009-02-16,2285.316
2009-02-17,2152.273
2009-02-18,2077.498
2009-02-19,2104.208
2009-02-20,2024.087
2009-02-23,1965.93
2009-02-24,2085.955
2009-02-25,2100.639
2009-02-26,2225.912
2009-02-27,2149.085
2009-03-02,2014.314
2009-03-03,1967.304
2009-03-04,2041.57
2009-03-05,1960.342
2009-03-06,1955.978
2009-03-09,1920.554
2009-03-10,2090.772
2009-03-11,2117.276
2009-03-12,2187.385
2009-03-13,2217.841
2009-03-16,2259.231
2009-03-17,2320.243
2009-03-18,2330.477
2009-03-19,2382.934
2009-03-20,2329.53
2009-03-23,2500.035
2009-03-24,2480.503
2009-03-25,2454.609
2009-03-26,2487.349
2009-03-27,2437.795
2009-03-30,2330.084
2009-03-31,2376.574
2009-04-01,2415.113
2009-04-02,2510.878
2009-04-03,2541.962
2009-04-06,2522.885
2009-04-07,2468.06
2009-04-08,2504.551
2009-04-09,2616.169
2009-04-10,2616.169
2009-04-13,2648.096
2009-04-14,2665.186
2009-04-15,2689.756
2009-04-16,2741.214
2009-04-17,2760.621
2009-04-20,2594.451
2009-04-21,2643.18
2009-04-22,2645.559
2009-04-23,2702.337
2009-04-24,2772.807
2009-04-27,2727.105
2009-04-28,2699.111
2009-04-29,2772.127
2009-04-30,2785.616
2009-05-01,2813.759
2009-05-04,2956.874
2009-05-05,2980.801
2009-05-06,3069.272
2009-05-07,3012.423
2009-05-08,3130.033
2009-05-11,3078.914
2009-05-12,3037.772
2009-05-13,2895.936
2009-05-14,2920.042
2009-05-15,2904.69
2009-05-18,2913.164
2009-05-19,3041.299
2009-05-20,3110.001
2009-05-21,3020.082
2009-05-22,3085.225
2009-05-25,3118.585
2009-05-26,3222.842
2009-05-27,3198.823
2009-05-28,3269.741
2009-05-29,3308.954
2009-06-01,3420.977
2009-06-02,3436.469
2009-06-03,3301.035
2009-06-04,3358.532
2009-06-05,3360.001
2009-06-08,3330.235
2009-06-09,3376.292
2009-06-10,3364.563
2009-06-11,3441.06
2009-06-12,3368.291
2009-06-15,3255.634
2009-06-16,3231.373
2009-06-17,3132.441
2009-06-18,3220.985
2009-06-19,3266.395
2009-06-22,3087.146
2009-06-23,3063.729
2009-06-24,3161.105
2009-06-25,3188.547
2009-06-26,3255.537
2009-06-29,3277.073
2009-06-30,3222.725
2009-07-01,3260.06
2009-07-02,3177.368
2009-07-03,3208.08
2009-07-06,3137.856
2009-07-07,3075.486
2009-07-08,3013.963
2009-07-09,3048.012
2009-07-10,3039.932
2009-07-13,3114.743
2009-07-14,3222.096
2009-07-15,3349.255
2009-07-16,3379.604
2009-07-17,3399.119
2009-07-20,3466.779
2009-07-21,3489.037
2009-07-22,3481.861
2009-07-23,3606.967
2009-07-24,3669.634
2009-07-27,3712.362
2009-07-28,3650.056
2009-07-29,3611.091
2009-07-30,3697.886
2009-07-31,3738.914
2009-08-03,3793.3
2009-08-04,3854.474
2009-08-05,3854.982
2009-08-06,3701.262
2009-08-07,3722.014
2009-08-10,3705.496
2009-08-11,3571.85
2009-08-12,3629.553
2009-08-13,3697.638
2009-08-14,3682.033
2009-08-17,3526.82
2009-08-18,3567.969
2009-08-19,3582.438
2009-08-20,3615.673
2009-08-21,3704.325
2009-08-24,3713.325
2009-08-25,3784.478
2009-08-26,3719.288
2009-08-27,3765.677
2009-08-28,3803.535
2009-08-31,3741.992
2009-09-01,3658.649
2009-09-02,3575.987
2009-09-03,3641.213
2009-09-04,3736.829
2009-09-07,3787.353
2009-09-08,3825.968
2009-09-09,3777.669
2009-09-10,3789.823
2009-09-11,3835.285
2009-09-14,3839.17
2009-09-15,3897.211
2009-09-16,3954.048
2009-09-17,3993.328
2009-09-18,3948.533
2009-09-21,3888.48
2009-09-22,3995.27
2009-09-23,3976.682
2009-09-24,3854.112
2009-09-25,3841.313
2009-09-28,3902.421
2009-09-29,3922.336
2009-09-30,3972.169
2009-10-01,3872.624
2009-10-02,3791.558
2009-10-05,3866.951
2009-10-06,3956.645
2009-10-07,3982.057
2009-10-08,4023.672
2009-10-09,4066.789
2009-10-12,4097.646
2009-10-13,4063.684
2009-10-14,4122.938
2009-10-15,4101.136
2009-10-16,4057.615
2009-10-19,4093.242
2009-10-20,4035.496
2009-10-21,4007.522
2009-10-22,4052.996
2009-10-23,3989.874
2009-10-26,3903.912
2009-10-27,3802.761
2009-10-28,3708.925
2009-10-29,3811.959
2009-10-30,3741.042
2009-11-02,3755.55
2009-11-03,3800.856
2009-11-04,3838.438
2009-11-05,3880.406
2009-11-06,3861.867
2009-11-09,3984.715
2009-11-10,3987.808
2009-11-11,4015.645
2009-11-12,4000.625
2009-11-13,4001.652
2009-11-16,4044.339
2009-11-17,4024.887
2009-11-18,4100.025
2009-11-19,3991.747
2009-11-20,3978.56
2009-11-23,4057.913
2009-11-24,4009.23
2009-11-25,4062.802
2009-11-26,3964.734
2009-11-27,3978.797
2009-11-30,4009.308
