Date,CANADA VALUE Standard (Large+Mid Cap)
2009-12-01,5506.448
2009-12-02,5498.95
2009-12-03,5388.589
2009-12-04,5385.026
2009-12-07,5383.5
2009-12-08,5293.235
2009-12-09,5305.074
2009-12-10,5356.889
2009-12-11,5361.007
2009-12-14,5396.095
2009-12-15,5387.796
2009-12-16,5423.66
2009-12-17,5340.078
2009-12-18,5346.537
2009-12-21,5430.298
2009-12-22,5465.236
2009-12-23,5490.668
2009-12-24,5542.025
2009-12-25,5542.025
2009-12-28,5569.379
2009-12-29,5576.502
2009-12-30,5529.741
2009-12-31,5567.202
2010-01-01,5567.202
2010-01-04,5679.556
2010-01-05,5659.238
2010-01-06,5668.21
2010-01-07,5631.084
2010-01-08,5653.921
2010-01-11,5676.672
2010-01-12,5622.615
2010-01-13,5634.263
2010-01-14,5678.647
2010-01-15,5618.037
2010-01-18,5662.558
2010-01-19,5634.95
2010-01-20,5537.149
2010-01-21,5436.963
2010-01-22,5343.924
2010-01-25,5334.172
2010-01-26,5325.515
2010-01-27,5319.177
2010-01-28,5323.892
2010-01-29,5241.334
2010-02-01,5298.594
2010-02-02,5390.539
2010-02-03,5366.297
2010-02-04,5229.382
2010-02-05,5254.771
2010-02-08,5226.457
2010-02-09,5259.008
2010-02-10,5327.515
2010-02-11,5415.509
2010-02-12,5447.793
2010-02-15,5474.508
2010-02-16,5558.293
2010-02-17,5591.433
2010-02-18,5632.836
2010-02-19,5619.53
2010-02-22,5620.133
2010-02-23,5546.819
2010-02-24,5534.523
2010-02-25,5518.677
2010-02-26,5560.035
2010-03-01,5668.087
2010-03-02,5793.627
2010-03-03,5822.608
2010-03-04,5835.718
2010-03-05,5921.897
2010-03-08,5919.391
2010-03-09,5905.621
2010-03-10,5948.491
2010-03-11,5925.16
2010-03-12,6023.781
2010-03-15,6025.398
2010-03-16,6110.666
2010-03-17,6133.624
2010-03-18,6108.098
2010-03-19,6080.148
2010-03-22,6080.913
2010-03-23,6143.367
2010-03-24,6078.408
2010-03-25,6157.143
2010-03-26,6065.984
2010-03-29,6134.181
2010-03-30,6144.06
2010-03-31,6160.871
2010-04-01,6246.785
2010-04-02,6246.785
2010-04-05,6268.94
2010-04-06,6290.767
2010-04-07,6226.003
2010-04-08,6197.111
2010-04-09,6231.706
2010-04-12,6241.513
2010-04-13,6193.792
2010-04-14,6334.56
2010-04-15,6333.216
2010-04-16,6193.087
2010-04-19,6211.878
2010-04-20,6307.062
2010-04-21,6333.866
2010-04-22,6345.61
2010-04-23,6339.433
2010-04-26,6360.74
2010-04-27,6233.473
2010-04-28,6124.634
2010-04-29,6241.398
2010-04-30,6160.602
2010-05-03,6175.43
2010-05-04,6038.836
2010-05-05,5951.464
2010-05-06,5850.741
2010-05-07,5719.142
2010-05-10,5979.805
2010-05-11,6009.062
2010-05-12,6157.951
2010-05-13,6113.115
2010-05-14,5957.412
2010-05-17,5860.83
2010-05-18,5866.885
2010-05-19,5758.229
2010-05-20,5512.965
2010-05-21,5607.316
2010-05-24,5617.892
2010-05-25,5490.371
2010-05-26,5606.656
2010-05-27,5725.773
2010-05-28,5696.047
2010-05-31,5744.593
2010-06-01,5701.867
2010-06-02,5811.479
2010-06-03,5850.08
2010-06-04,5664.731
2010-06-07,5597.469
2010-06-08,5615.563
2010-06-09,5662.074
2010-06-10,5773.763
2010-06-11,5765.166
2010-06-14,5860.517
2010-06-15,5957.697
2010-06-16,5979.694
2010-06-17,5937.463
2010-06-18,5975.366
2010-06-21,6040.192
2010-06-22,5970.586
2010-06-23,5806.038
2010-06-24,5742.239
2010-06-25,5780.895
2010-06-28,5776.1
2010-06-29,5508.737
2010-06-30,5464.564
2010-07-01,5458.656
2010-07-02,5448.214
2010-07-05,5383.886
2010-07-06,5569.109
2010-07-07,5628.077
2010-07-08,5701.483
2010-07-09,5819.571
2010-07-12,5784.677
2010-07-13,5866.403
2010-07-14,5826.498
2010-07-15,5831.027
2010-07-16,5681.615
2010-07-19,5635.996
2010-07-20,5666.085
2010-07-21,5668.783
2010-07-22,5757.183
2010-07-23,5767.798
2010-07-26,5845.835
2010-07-27,5867.919
2010-07-28,5845.493
2010-07-29,5889.022
2010-07-30,5887.851
2010-08-02,5933.943
2010-08-03,5943.386
2010-08-04,5992.453
2010-08-05,5931.329
2010-08-06,5868.339
2010-08-09,5898.838
2010-08-10,5821.254
2010-08-11,5648.005
2010-08-12,5579.843
2010-08-13,5633.935
2010-08-16,5611.789
2010-08-17,5717.038
2010-08-18,5743.148
2010-08-19,5659.883
2010-08-20,5605.86
2010-08-23,5615.684
2010-08-24,5461.972
2010-08-25,5472.821
2010-08-26,5526.051
2010-08-27,5623.783
2010-08-30,5665.497
2010-08-31,5607.837
2010-09-01,5745.129
2010-09-02,5788.438
2010-09-03,5886.979
2010-09-06,5937.601
2010-09-07,5855.524
2010-09-08,5883.459
2010-09-09,5934.84
2010-09-10,5967.114
2010-09-13,6049.19
2010-09-14,6061.991
2010-09-15,6028.847
2010-09-16,6019.946
2010-09-17,5973.259
2010-09-20,6025.415
2010-09-21,5974.956
2010-09-22,5953.319
2010-09-23,5900.227
2010-09-24,6011.149
2010-09-27,5992.552
2010-09-28,6005.422
2010-09-29,6049.477
2010-09-30,6092.724
2010-10-01,6089.998
2010-10-04,6086.414
2010-10-05,6207.181
2010-10-06,6252.475
2010-10-07,6202.191
2010-10-08,6201.51
2010-10-11,6219.864
2010-10-12,6260.709
2010-10-13,6341.451
2010-10-14,6318.626
2010-10-15,6267.212
2010-10-18,6291.24
2010-10-19,6167.781
2010-10-20,6245.551
2010-10-21,6258.922
2010-10-22,6201.681
2010-10-25,6256.212
2010-10-26,6238.551
2010-10-27,6133.53
2010-10-28,6166.471
2010-10-29,6265.249
2010-11-01,6268.251
2010-11-02,6299.344
2010-11-03,6314.274
2010-11-04,6435.601
2010-11-05,6486.676
2010-11-08,6508.192
2010-11-09,6486.99
2010-11-10,6444.643
2010-11-11,6428.328
2010-11-12,6315.743
2010-11-15,6344.274
2010-11-16,6206.45
2010-11-17,6245.318
2010-11-18,6337.242
2010-11-19,6373.463
2010-11-22,6355.413
2010-11-23,6270.317
2010-11-24,6390.716
2010-11-25,6433.614
2010-11-26,6342.889
2010-11-29,6307.643
2010-11-30,6299.994
2010-12-01,6445.354
2010-12-02,6528.081
2010-12-03,6506.498
2010-12-06,6497.846
2010-12-07,6507.308
2010-12-08,6479.938
2010-12-09,6486.75
2010-12-10,6530.626
2010-12-13,6609.764
2010-12-14,6584.456
2010-12-15,6587.326
2010-12-16,6553.315
2010-12-17,6494.745
2010-12-20,6410.292
2010-12-21,6514.677
2010-12-22,6556.013
2010-12-23,6577.975
2010-12-24,6618.35
2010-12-27,6602.923
2010-12-28,6664.067
2010-12-29,6681.088
2010-12-30,6676.09
2010-12-31,6716.422
2011-01-03,6738.802
2011-01-04,6680.966
2011-01-05,6690.122
2011-01-06,6649.81
2011-01-07,6705.155
2011-01-10,6654.725
2011-01-11,6735.758
2011-01-12,6802.38
2011-01-13,6759.433
2011-01-14,6816.319
2011-01-17,6840.651
2011-01-18,6839.832
2011-01-19,6781.957
2011-01-20,6696.32
2011-01-21,6724.343
2011-01-24,6769.688
2011-01-25,6717.613
2011-01-26,6764.078
2011-01-27,6775.446
2011-01-28,6717.545
2011-01-31,6754.745
2011-02-01,6887.84
2011-02-02,6892.894
2011-02-03,6965.005
2011-02-04,6970.165
2011-02-07,7006.903
2011-02-08,7004.042
2011-02-09,6928.227
2011-02-10,6940.382
2011-02-11,6956.368
2011-02-14,7021.174
2011-02-15,7042.284
2011-02-16,7111.249
2011-02-17,7181.954
2011-02-18,7198.883
2011-02-21,7190.468
2011-02-22,7116.024
2011-02-23,7031.613
2011-02-24,7116.061
2011-02-25,7200.686
2011-02-28,7265.818
2011-03-01,7240.55
2011-03-02,7252.21
2011-03-03,7327.906
2011-03-04,7346.304
2011-03-07,7291.378
2011-03-08,7288.652
2011-03-09,7268.884
2011-03-10,7130.164
2011-03-11,7128.663
2011-03-14,7145.027
2011-03-15,7037.54
2011-03-16,6961.392
2011-03-17,7077.784
2011-03-18,7137.532
2011-03-21,7294.366
2011-03-22,7290.975
2011-03-23,7272.248
2011-03-24,7299.965
2011-03-25,7282.469
2011-03-28,7255.863
2011-03-29,7275.374
2011-03-30,7394.971
2011-03-31,7382.102
2011-04-01,7486.327
2011-04-04,7478.33
2011-04-05,7482.023
2011-04-06,7510.302
2011-04-07,7456.739
2011-04-08,7511.984
2011-04-11,7442.534
2011-04-12,7277.318
2011-04-13,7318.273
2011-04-14,7317.272
2011-04-15,7302.186
2011-04-18,7183.961
2011-04-19,7288.222
2011-04-20,7387.148
2011-04-21,7454.7
2011-04-22,7454.7
2011-04-25,7388.852
2011-04-26,7418.579
2011-04-27,7352.912
2011-04-28,7428.655
2011-04-29,7473.131
2011-05-02,7517.374
2011-05-03,7392.659
2011-05-04,7294.12
2011-05-05,7179.06
2011-05-06,7288.425
2011-05-09,7280.109
2011-05-10,7333.523
2011-05-11,7305.83
2011-05-12,7209.539
2011-05-13,7206.275
2011-05-16,7189.199
2011-05-17,7182.826
2011-05-18,7266.183
2011-05-19,7309.639
2011-05-20,7291.517
2011-05-23,7251.697
2011-05-24,7209.429
2011-05-25,7290.891
2011-05-26,7237.979
2011-05-27,7246.3
2011-05-30,7250.202
2011-05-31,7309.939
2011-06-01,7114.693
2011-06-02,7075.41
2011-06-03,7094.96
2011-06-06,6992.967
2011-06-07,7013.789
2011-06-08,6967.47
2011-06-09,7006.912
2011-06-10,6913.371
2011-06-13,6874.079
2011-06-14,7010.93
2011-06-15,6923.901
2011-06-16,6799.123
2011-06-17,6826.91
2011-06-20,6861.578
2011-06-21,6990.243
2011-06-22,6977.866
2011-06-23,6856.738
2011-06-24,6802.231
2011-06-27,6821.763
2011-06-28,6902.226
2011-06-29,7027.985
2011-06-30,7142.702
2011-07-01,7162.74
2011-07-04,7204.965
2011-07-05,7187.256
2011-07-06,7139.929
2011-07-07,7186.412
2011-07-08,7107.539
2011-07-11,6986.729
2011-07-12,6989.475
2011-07-13,7098.695
2011-07-14,7066.999
2011-07-15,7086.098
2011-07-18,6983.652
2011-07-19,7116.535
2011-07-20,7159.92
2011-07-21,7246.851
2011-07-22,7215.486
2011-07-25,7213.172
2011-07-26,7144.85
2011-07-27,6990.448
2011-07-28,7011.989
2011-07-29,6915.895
2011-08-01,6873.393
2011-08-02,6741.317
2011-08-03,6756.715
2011-08-04,6523.033
2011-08-05,6368.075
2011-08-08,6071.819
2011-08-09,6296.995
2011-08-10,6316.286
2011-08-11,6496.61
2011-08-12,6489.995
2011-08-15,6605.505
2011-08-16,6563.987
2011-08-17,6619.442
2011-08-18,6336.036
2011-08-19,6233.389
2011-08-22,6208.603
2011-08-23,6368.671
2011-08-24,6435.566
2011-08-25,6409.939
2011-08-26,6340.152
2011-08-29,6504.565
2011-08-30,6531.317
2011-08-31,6665.152
2011-09-01,6642.01
2011-09-02,6542.378
2011-09-05,6474.998
2011-09-06,6415.011
2011-09-07,6536.584
2011-09-08,6530.287
2011-09-09,6298.516
2011-09-12,6174.46
2011-09-13,6255.128
2011-09-14,6269.492
2011-09-15,6420.787
2011-09-16,6352.538
2011-09-19,6275.267
2011-09-20,6297.249
2011-09-21,6138.561
2011-09-22,5801.346
2011-09-23,5808.349
2011-09-26,5919.83
2011-09-27,6071.381
2011-09-28,5972.618
2011-09-29,6003.549
2011-09-30,5919.936
2011-10-03,5698.913
2011-10-04,5575.988
2011-10-05,5757.882
2011-10-06,5913.034
2011-10-07,5905.931
2011-10-10,5932.686
2011-10-11,6025.42
2011-10-12,6194.669
2011-10-13,6056.32
2011-10-14,6204.237
2011-10-17,6110.77
2011-10-18,6151.433
2011-10-19,6142.426
2011-10-20,6082.972
2011-10-21,6221.1
2011-10-24,6327.062
2011-10-25,6199.548
2011-10-26,6241.735
2011-10-27,6525.896
2011-10-28,6545.864
2011-10-31,6428.234
2011-11-01,6140.179
2011-11-02,6234.184
2011-11-03,6328.144
2011-11-04,6234.093
2011-11-07,6245.616
2011-11-08,6289.565
2011-11-09,6110.823
2011-11-10,6067.494
2011-11-11,6193.294
2011-11-14,6151.748
2011-11-15,6103.099
2011-11-16,6088.029
2011-11-17,5966.572
2011-11-18,5962.045
2011-11-21,5831.923
2011-11-22,5858.048
2011-11-23,5707.515
2011-11-24,5650.783
2011-11-25,5651.699
2011-11-28,5822.817
2011-11-29,5897.366
2011-11-30,6206.687
2011-12-01,6149.934
2011-12-02,6215.376
2011-12-05,6286.047
2011-12-06,6221.27
2011-12-07,6278.525
2011-12-08,6131.747
2011-12-09,6154.212
2011-12-12,6077.548
2011-12-13,6000.85
2011-12-14,5848.851
2011-12-15,5866.591
2011-12-16,5941.878
2011-12-19,5891.545
2011-12-20,6002.974
2011-12-21,6018.747
2011-12-22,6160.539
2011-12-23,6198.851
2011-12-26,6198.851
2011-12-27,6190.961
2011-12-28,6107.604
2011-12-29,6164.697
2011-12-30,6256.291
2012-01-02,6256.291
2012-01-03,6454.114
2012-01-04,6442.417
2012-01-05,6386.404
2012-01-06,6353.131
2012-01-09,6348.353
2012-01-10,6434.428
2012-01-11,6418.44
2012-01-12,6433.519
2012-01-13,6382.265
2012-01-16,6434.082
2012-01-17,6439.229
2012-01-18,6491.213
2012-01-19,6581.894
2012-01-20,6575.113
2012-01-23,6719.717
2012-01-24,6649.732
2012-01-25,6660.931
2012-01-26,6665.165
2012-01-27,6629.349
2012-01-30,6601.228
2012-01-31,6618.089
2012-02-01,6691.285
2012-02-02,6689.593
2012-02-03,6766.674
2012-02-06,6759.056
2012-02-07,6732.314
2012-02-08,6740.003
2012-02-09,6730.843
2012-02-10,6625.471
2012-02-13,6639.162
2012-02-14,6617.042
2012-02-15,6647.248
2012-02-16,6694.492
2012-02-17,6710.084
2012-02-20,6741.867
2012-02-21,6790.732
2012-02-22,6793.685
2012-02-23,6826.81
2012-02-24,6834.311
2012-02-27,6819.791
2012-02-28,6883.763
2012-02-29,6933.307
2012-03-01,6992.503
2012-03-02,6928.684
2012-03-05,6845.049
2012-03-06,6656.302
2012-03-07,6672.304
2012-03-08,6801.85
2012-03-09,6863.484
2012-03-12,6792.225
2012-03-13,6919.932
2012-03-14,6867.49
2012-03-15,6909.654
2012-03-16,6942.526
2012-03-19,6969.741
2012-03-20,6890.455
2012-03-21,6903.024
2012-03-22,6823.251
2012-03-23,6877.433
2012-03-26,6978.82
2012-03-27,6942.445
2012-03-28,6878.674
2012-03-29,6804.182
2012-03-30,6813.599
2012-04-02,6928.725
2012-04-03,6858.514
2012-04-04,6741.189
2012-04-05,6725.571
2012-04-06,6725.571
2012-04-09,6626.118
2012-04-10,6528.856
2012-04-11,6593.824
2012-04-12,6735.463
2012-04-13,6623.168
2012-04-16,6629.603
2012-04-17,6786.119
2012-04-18,6782.187
2012-04-19,6769.485
2012-04-20,6773.231
2012-04-23,6689.315
2012-04-24,6735.988
2012-04-25,6807.11
2012-04-26,6822.738
2012-04-27,6903.339
2012-04-30,6896.6
2012-05-01,6940.914
2012-05-02,6847.017
2012-05-03,6753.434
2012-05-04,6592.377
2012-05-07,6581.675
2012-05-08,6469.836
2012-05-09,6408.998
2012-05-10,6463.074
2012-05-11,6492.922
2012-05-14,6350.481
2012-05-15,6271.189
2012-05-16,6217.902
2012-05-17,6114.373
2012-05-18,6066.6
2012-05-21,6043.739
2012-05-22,6174.131
2012-05-23,6152.861
2012-05-24,6140.807
2012-05-25,6103.09
2012-05-28,6131.052
2012-05-29,6197.501
2012-05-30,6029.891
2012-05-31,6053.852
2012-06-01,5896.217
2012-06-04,5868.614
2012-06-05,5979.035
2012-06-06,6110.397
2012-06-07,6175.344
2012-06-08,6066.384
2012-06-11,6026.145
2012-06-12,6087.306
2012-06-13,6126.372
2012-06-14,6111.342
2012-06-15,6173.582
2012-06-18,6166.056
2012-06-19,6325.094
2012-06-20,6301.346
2012-06-21,6091.588
2012-06-22,6090.141
2012-06-25,5983.594
2012-06-26,6010.648
2012-06-27,6081.645
2012-06-28,6077.111
2012-06-29,6255.115
2012-07-02,6257.571
2012-07-03,6422.117
2012-07-04,6473.661
2012-07-05,6414.389
2012-07-06,6289.811
2012-07-09,6265.488
2012-07-10,6206.137
2012-07-11,6254.26
2012-07-12,6157.059
2012-07-13,6280.296
2012-07-16,6271.24
2012-07-17,6293.486
2012-07-18,6343.439
2012-07-19,6409.935
2012-07-20,6360.152
2012-07-23,6289.539
2012-07-24,6222.016
2012-07-25,6215.229
2012-07-26,6365.593
2012-07-27,6490.552
2012-07-30,6510.027
2012-07-31,6476.931
2012-08-01,6454.29
2012-08-02,6361.98
2012-08-03,6484.744
2012-08-06,6485.717
2012-08-07,6603.344
2012-08-08,6562.143
2012-08-09,6612.002
2012-08-10,6641.569
2012-08-13,6607.646
2012-08-14,6640.845
2012-08-15,6678.672
2012-08-16,6751.957
2012-08-17,6793.044
2012-08-20,6769.037
2012-08-21,6814.913
2012-08-22,6740.437
2012-08-23,6709.212
2012-08-24,6724.745
2012-08-27,6746.805
2012-08-28,6769.082
2012-08-29,6761.043
2012-08-30,6675.051
2012-08-31,6720.114
2012-09-03,6717.392
2012-09-04,6701.933
2012-09-05,6700.72
2012-09-06,6845.07
2012-09-07,6958.743
2012-09-10,6949.639
2012-09-11,6976.281
2012-09-12,6950.203
2012-09-13,7018.826
2012-09-14,7167.995
2012-09-17,7107.151
2012-09-18,7060.477
2012-09-19,7045.601
2012-09-20,7031.787
2012-09-21,7013.097
2012-09-24,6967.418
2012-09-25,6948.969
2012-09-26,6886.046
2012-09-27,6942.924
2012-09-28,6932.651
2012-10-01,6995.354
2012-10-02,6997.248
2012-10-03,6951.791
2012-10-04,7043.02
2012-10-05,7079.318
2012-10-08,7075.691
2012-10-09,7000.363
2012-10-10,6951.975
2012-10-11,6979.827
2012-10-12,6954.306
2012-10-15,6968.345
2012-10-16,7025.695
2012-10-17,7097.688
2012-10-18,7132.15
2012-10-19,7040.801
2012-10-22,7000.481
2012-10-23,6903.227
2012-10-24,6898.491
2012-10-25,6933.539
2012-10-26,6900.163
2012-10-29,6878.341
2012-10-30,6935.395
2012-10-31,6942.821
2012-11-01,7038.554
2012-11-02,7013.55
2012-11-05,6992.152
2012-11-06,7008.72
2012-11-07,6904.288
2012-11-08,6858.827
2012-11-09,6848.583
2012-11-12,6870.795
2012-11-13,6826.834
2012-11-14,6709.505
2012-11-15,6671.118
2012-11-16,6714.221
2012-11-19,6858.554
2012-11-20,6871.859
2012-11-21,6908.119
2012-11-22,6942.186
2012-11-23,7008.963
2012-11-26,6991.349
2012-11-27,6956.733
2012-11-28,6990.381
2012-11-29,7055.824
2012-11-30,7072.624
2012-12-03,7040.527
2012-12-04,7029.367
2012-12-05,7051.918
2012-12-06,7052.484
2012-12-07,7050.86
2012-12-10,7079.665
2012-12-11,7116.372
2012-12-12,7161.645
2012-12-13,7142.504
2012-12-14,7128.931
2012-12-17,7133.999
2012-12-18,7201.179
2012-12-19,7245.114
2012-12-20,7234.134
2012-12-21,7198.647
2012-12-24,7209.556
2012-12-25,7209.556
2012-12-26,7194.692
2012-12-27,7187.217
2012-12-28,7138.429
2012-12-31,7190.597
2013-01-01,7190.597
2013-01-02,7328.095
2013-01-03,7313.067
2013-01-04,7350.443
2013-01-07,7328.326
2013-01-08,7311.474
2013-01-09,7325.846
2013-01-10,7344.18
2013-01-11,7352.456
2013-01-14,7345.64
2013-01-15,7385.794
2013-01-16,7352.14
2013-01-17,7394.509
2013-01-18,7370.403
2013-01-21,7412.796
2013-01-22,7450.369
2013-01-23,7395.522
2013-01-24,7382.34
2013-01-25,7346.147
2013-01-28,7363.19
2013-01-29,7392.128
2013-01-30,7374.986
2013-01-31,7334.068
2013-02-01,7380.569
2013-02-04,7337.992
2013-02-05,7361.838
2013-02-06,7364.753
2013-02-07,7328.184
2013-02-08,7335.035
2013-02-11,7292.79
2013-02-12,7337.091
2013-02-13,7343.216
2013-02-14,7324.376
2013-02-15,7261.277
2013-02-18,7232.515
2013-02-19,7302.652
2013-02-20,7262.293
2013-02-21,7184.713
2013-02-22,7193.081
2013-02-25,7122.732
2013-02-26,7110.453
2013-02-27,7167.722
2013-02-28,7203.07
2013-03-01,7177.884
2013-03-04,7144.681
2013-03-05,7182.359
2013-03-06,7193.754
2013-03-07,7199.157
2013-03-08,7220.656
2013-03-11,7240.302
2013-03-12,7246.253
2013-03-13,7142.695
2013-03-14,7188.748
2013-03-15,7262.412
2013-03-18,7198.096
2013-03-19,7154.385
2013-03-20,7179.406
2013-03-21,7142.039
2013-03-22,7170.452
2013-03-25,7140.191
2013-03-26,7206.229
2013-03-27,7165.629
2013-03-28,7206.322
2013-03-29,7206.322
2013-04-01,7191.917
2013-04-02,7244.679
2013-04-03,7124.509
2013-04-04,7029.748
2013-04-05,6943.992
2013-04-08,6954.749
2013-04-09,7061.437
2013-04-10,7137.991
2013-04-11,7125.845
2013-04-12,7057.353
2013-04-15,6837.489
2013-04-16,6908.6
2013-04-17,6794.583
2013-04-18,6820.16
2013-04-19,6846.166
2013-04-22,6837.973
2013-04-23,6866.37
2013-04-24,6939.73
2013-04-25,7005.612
2013-04-26,6978.615
2013-04-29,7065.937
2013-04-30,7208.923
2013-05-01,7126.296
2013-05-02,7181.154
2013-05-03,7213.397
2013-05-06,7228.037
2013-05-07,7288.477
2013-05-08,7360.876
2013-05-09,7328.587
2013-05-10,7295.86
2013-05-13,7273.719
2013-05-14,7252.418
2013-05-15,7190.642
2013-05-16,7214.952
2013-05-17,7219.403
2013-05-20,7215.189
2013-05-21,7307.472
2013-05-22,7279.29
2013-05-23,7230.845
2013-05-24,7244.002
2013-05-27,7235.765
2013-05-28,7242.524
2013-05-29,7220.276
2013-05-30,7266.666
2013-05-31,7167.897
2013-06-03,7150.096
2013-06-04,7148.339
2013-06-05,7047.834
2013-06-06,7049.338
2013-06-07,7104.434
2013-06-10,7136.371
2013-06-11,7039.382
2013-06-12,6982.511
2013-06-13,7085.092
2013-06-14,7026.934
2013-06-17,7085.752
2013-06-18,7103.17
2013-06-19,7059.475
2013-06-20,6790.243
2013-06-21,6738.087
2013-06-24,6619.042
2013-06-25,6705.587
2013-06-26,6736.796
2013-06-27,6767.335
2013-06-28,6799.917
2013-07-01,6830.348
2013-07-02,6811.35
2013-07-03,6798.485
2013-07-04,6818.263
2013-07-05,6753.481
2013-07-08,6826.287
2013-07-09,6895.208
2013-07-10,6913.253
2013-07-11,7099.483
2013-07-12,7077.665
2013-07-15,7101.389
2013-07-16,7123.897
2013-07-17,7142.542
2013-07-18,7228.128
2013-07-19,7287.77
2013-07-22,7375.251
2013-07-23,7406.576
2013-07-24,7366.584
2013-07-25,7379.806
2013-07-26,7370.563
2013-07-29,7402.357
2013-07-30,7344.678
2013-07-31,7288.335
2013-08-01,7322.675
2013-08-02,7319.36
2013-08-05,7297.188
2013-08-06,7236.647
2013-08-07,7151.201
2013-08-08,7274.979
2013-08-09,7330.837
2013-08-12,7356.41
2013-08-13,7361.205
2013-08-14,7402.745
2013-08-15,7419.206
2013-08-16,7446.55
2013-08-19,7382.57
2013-08-20,7384.532
2013-08-21,7291.148
2013-08-22,7313.898
2013-08-23,7358.657
2013-08-26,7364.854
2013-08-27,7275.268
2013-08-28,7289.412
2013-08-29,7336.405
2013-08-30,7287.186
2013-09-02,7291.333
2013-09-03,7343.284
2013-09-04,7389.202
2013-09-05,7442.547
2013-09-06,7525.168
2013-09-09,7547.419
2013-09-10,7518.712
2013-09-11,7555.005
2013-09-12,7503.297
2013-09-13,7486.717
2013-09-16,7557.804
2013-09-17,7594.683
2013-09-18,7624.134
2013-09-19,7653.831
2013-09-20,7550.43
2013-09-23,7561.802
2013-09-24,7574.717
2013-09-25,7591.415
2013-09-26,7589.357
2013-09-27,7609.371
2013-09-30,7599.587
2013-10-01,7595.219
2013-10-02,7564.771
2013-10-03,7517.676
2013-10-04,7542.125
2013-10-07,7545.306
2013-10-08,7462.422
2013-10-09,7434.044
2013-10-10,7548.449
2013-10-11,7564.732
2013-10-14,7593.247
2013-10-15,7602.466
2013-10-16,7633.516
2013-10-17,7737.277
2013-10-18,7789.829
2013-10-21,7819.831
2013-10-22,7879.559
2013-10-23,7768.274
2013-10-24,7786.536
2013-10-25,7825.943
2013-10-28,7822.311
2013-10-29,7878.017
2013-10-30,7897.404
2013-10-31,7867.008
2013-11-01,7823.975
2013-11-04,7860.252
2013-11-05,7844.58
2013-11-06,7890.494
2013-11-07,7824.533
2013-11-08,7862.387
2013-11-11,7862.832
2013-11-12,7824.882
2013-11-13,7885.197
2013-11-14,7898.076
2013-11-15,7956.793
2013-11-18,7981.222
2013-11-19,7974.219
2013-11-20,7970.917
2013-11-21,7935.765
2013-11-22,7924.157
2013-11-25,7889.426
2013-11-26,7817.538
2013-11-27,7790.175
2013-11-28,7786.77
2013-11-29,7802.33
2013-12-02,7771.438
2013-12-03,7685.237
2013-12-04,7644.964
2013-12-05,7599.128
2013-12-06,7655.241
2013-12-09,7671.393
2013-12-10,7711.219
2013-12-11,7600.5
2013-12-12,7572.365
2013-12-13,7590.24
2013-12-16,7654.759
2013-12-17,7626.404
2013-12-18,7675.494
2013-12-19,7696.303
2013-12-20,7716.388
2013-12-23,7810.491
2013-12-24,7836.764
2013-12-25,7836.764
2013-12-26,7825.715
2013-12-27,7836.432
2013-12-30,7837.158
2013-12-31,7895.606
2014-01-01,7895.606
2014-01-02,7874.671
2014-01-03,7857.151
2014-01-06,7790.115
2014-01-07,7756.504
2014-01-08,7731.062
2014-01-09,7703.874
2014-01-10,7712.479
2014-01-13,7718.871
2014-01-14,7649.167
2014-01-15,7695.125
2014-01-16,7740.016
2014-01-17,7771.128
2014-01-20,7831.805
2014-01-21,7801.909
2014-01-22,7767.825
2014-01-23,7693.711
2014-01-24,7611.939
2014-01-27,7517.37
2014-01-28,7499.426
2014-01-29,7486.694
2014-01-30,7489.059
2014-01-31,7471.202
2014-02-03,7419.991
2014-02-04,7393.839
2014-02-05,7411.386
2014-02-06,7529.641
2014-02-07,7600.094
2014-02-10,7593.569
2014-02-11,7637.802
2014-02-12,7689.356
2014-02-13,7751.217
2014-02-14,7797.228
2014-02-17,7801.137
2014-02-18,7808.461
2014-02-19,7766.982
2014-02-20,7781.434
2014-02-21,7738.699
2014-02-24,7789.102
2014-02-25,7775.716
2014-02-26,7750.336
2014-02-27,7739.364
2014-02-28,7782.169
2014-03-03,7775.894
2014-03-04,7783.404
2014-03-05,7821.581
2014-03-06,7890.526
2014-03-07,7822.633
2014-03-10,7814.323
2014-03-11,7831.696
2014-03-12,7846.519
2014-03-13,7871.877
2014-03-14,7835.199
2014-03-17,7852.275
2014-03-18,7877.899
2014-03-19,7780.601
2014-03-20,7754.978
2014-03-21,7795.562
2014-03-24,7760.434
2014-03-25,7797.79
2014-03-26,7744.473
2014-03-27,7810.142
2014-03-28,7850.716
2014-03-31,7895.867
2014-04-01,7940.01
2014-04-02,7974.188
2014-04-03,7968.402
2014-04-04,8014.323
2014-04-07,7959.028
2014-04-08,8060.946
2014-04-09,8080.124
2014-04-10,8017.746
2014-04-11,7971.587
2014-04-14,7982.159
2014-04-15,7958.727
2014-04-16,8005.874
2014-04-17,8062.187
2014-04-18,8062.187
2014-04-21,8008.48
2014-04-22,8021.526
2014-04-23,8026.781
2014-04-24,8025.149
2014-04-25,8009.112
2014-04-28,8010.708
2014-04-29,8119.543
2014-04-30,8144.82
2014-05-01,8126.664
2014-05-02,8193.365
2014-05-05,8156.394
2014-05-06,8171.918
2014-05-07,8182.78
2014-05-08,8157.104
2014-05-09,8117.89
2014-05-12,8181.958
2014-05-13,8199.576
2014-05-14,8201.786
2014-05-15,8173.782
2014-05-16,8109.722
