Date,USA MID VALUE Mid Cap
2005-11-11,733.613
2005-11-14,734.873
2005-11-15,732.391
2005-11-16,734.369
2005-11-17,743.155
2005-11-18,744.945
2005-11-21,747.674
2005-11-22,752.45
2005-11-23,754.585
2005-11-24,754.585
2005-11-25,756.109
2005-11-28,750.114
2005-11-29,752.364
2005-11-30,749.785
2005-12-01,760.033
2005-12-02,759.81
2005-12-05,757.898
2005-12-06,757.845
2005-12-07,752.97
2005-12-08,753.852
2005-12-09,756.387
2005-12-12,757.783
2005-12-13,763.276
2005-12-14,769.417
2005-12-15,765.986
2005-12-16,765.306
2005-12-19,757.485
2005-12-20,758.767
2005-12-21,762.511
2005-12-22,765.192
2005-12-23,765.674
2005-12-26,765.674
2005-12-27,760.025
2005-12-28,762.004
2005-12-29,760.482
2005-12-30,757.526
2006-01-02,757.526
2006-01-03,769.902
2006-01-04,774.114
2006-01-05,773.213
2006-01-06,780.266
2006-01-09,784.586
2006-01-10,786.715
2006-01-11,786.871
2006-01-12,782.056
2006-01-13,782.071
2006-01-16,782.071
2006-01-17,780.303
2006-01-18,777.813
2006-01-19,782.737
2006-01-20,772.395
2006-01-23,775.18
2006-01-24,779.612
2006-01-25,776.766
2006-01-26,782.296
2006-01-27,786.094
2006-01-30,786.791
2006-01-31,784.478
2006-02-01,785.182
2006-02-02,777.779
2006-02-03,772.889
2006-02-06,776.324
2006-02-07,770.318
2006-02-08,773.615
2006-02-09,770.783
2006-02-10,772.823
2006-02-13,769.872
2006-02-14,777.803
2006-02-15,780.493
2006-02-16,786.856
2006-02-17,787.406
2006-02-20,787.406
2006-02-21,787.489
2006-02-22,795.036
2006-02-23,793.254
2006-02-24,795.205
2006-02-27,794.997
2006-02-28,788.135
2006-03-01,793.539
2006-03-02,792.054
2006-03-03,790.069
2006-03-06,783.455
2006-03-07,780.036
2006-03-08,781.548
2006-03-09,779.183
2006-03-10,786.374
2006-03-13,788.479
2006-03-14,797.788
2006-03-15,803.408
2006-03-16,807.887
2006-03-17,809.784
2006-03-20,804.885
2006-03-21,799.094
2006-03-22,803.074
2006-03-23,802.423
2006-03-24,803.635
2006-03-27,802.356
2006-03-28,800.338
2006-03-29,807.92
2006-03-30,804.325
2006-03-31,801.855
2006-04-03,802.709
2006-04-04,806.22
2006-04-05,811.922
2006-04-06,808.678
2006-04-07,799.567
2006-04-10,798.896
2006-04-11,792.455
2006-04-12,794.68
2006-04-13,792.925
2006-04-14,792.925
2006-04-17,794.723
2006-04-18,810.838
2006-04-19,815.39
2006-04-20,816.16
2006-04-21,815.636
2006-04-24,812.765
2006-04-25,808.818
2006-04-26,809.949
2006-04-27,812.973
2006-04-28,812.989
2006-05-01,810.828
2006-05-02,814.623
2006-05-03,814.301
2006-05-04,817.022
2006-05-05,825.587
2006-05-08,826.825
2006-05-09,826.241
2006-05-10,827.618
2006-05-11,817.403
2006-05-12,805.357
2006-05-15,806.076
2006-05-16,803.22
2006-05-17,788.176
2006-05-18,783.043
2006-05-19,787.494
2006-05-22,783.812
2006-05-23,779.952
2006-05-24,780.266
2006-05-25,790.499
2006-05-26,795.507
2006-05-29,795.507
2006-05-30,786.213
2006-05-31,794.362
2006-06-01,804.832
2006-06-02,806.734
2006-06-05,793.122
2006-06-06,790.218
2006-06-07,788.568
2006-06-08,789.238
2006-06-09,789.153
2006-06-12,778.45
2006-06-13,767.654
2006-06-14,768.857
2006-06-15,787.262
2006-06-16,785.181
2006-06-19,778.745
2006-06-20,777.337
2006-06-21,785.362
2006-06-22,781.303
2006-06-23,785.459
2006-06-26,791.0
2006-06-27,784.199
2006-06-28,788.294
2006-06-29,803.849
2006-06-30,803.942
2006-07-03,810.351
2006-07-04,810.351
2006-07-05,804.966
2006-07-06,806.472
2006-07-07,803.193
2006-07-10,805.127
2006-07-11,806.243
2006-07-12,799.727
2006-07-13,789.924
2006-07-14,784.651
2006-07-17,784.507
2006-07-18,786.207
2006-07-19,799.843
2006-07-20,793.406
2006-07-21,786.841
2006-07-24,799.975
2006-07-25,804.599
2006-07-26,806.506
2006-07-27,800.727
2006-07-28,810.504
2006-07-31,808.698
2006-08-01,806.213
2006-08-02,809.06
2006-08-03,813.274
2006-08-04,814.595
2006-08-07,810.375
2006-08-08,805.576
2006-08-09,800.22
2006-08-10,802.576
2006-08-11,799.12
2006-08-14,799.832
2006-08-15,809.852
2006-08-16,815.111
2006-08-17,816.092
2006-08-18,817.511
2006-08-21,815.09
2006-08-22,817.825
2006-08-23,811.637
2006-08-24,813.784
2006-08-25,812.28
2006-08-28,818.261
2006-08-29,819.515
2006-08-30,819.615
2006-08-31,823.883
2006-09-01,825.524
2006-09-04,825.524
2006-09-05,826.455
2006-09-06,817.868
2006-09-07,815.326
2006-09-08,819.618
2006-09-11,820.009
2006-09-12,828.869
2006-09-13,831.865
2006-09-14,830.666
2006-09-15,833.704
2006-09-18,831.132
2006-09-19,830.101
2006-09-20,832.548
2006-09-21,826.845
2006-09-22,825.808
2006-09-25,832.074
2006-09-26,836.468
2006-09-27,837.681
2006-09-28,838.751
2006-09-29,834.988
2006-10-02,834.374
2006-10-03,836.885
2006-10-04,845.3
2006-10-05,847.296
2006-10-06,845.059
2006-10-09,848.54
2006-10-10,852.267
2006-10-11,852.149
2006-10-12,859.17
2006-10-13,861.317
2006-10-16,864.911
2006-10-17,862.448
2006-10-18,864.034
2006-10-19,862.181
2006-10-20,861.482
2006-10-23,864.999
2006-10-24,866.226
2006-10-25,869.088
2006-10-26,873.74
2006-10-27,866.086
2006-10-30,868.505
2006-10-31,868.663
2006-11-01,864.498
2006-11-02,861.765
2006-11-03,857.863
2006-11-06,865.218
2006-11-07,864.09
2006-11-08,867.176
2006-11-09,866.348
2006-11-10,871.385
2006-11-13,873.282
2006-11-14,879.557
2006-11-15,882.091
2006-11-16,886.288
2006-11-17,885.9
2006-11-20,889.778
2006-11-21,892.626
2006-11-22,896.052
2006-11-23,896.052
2006-11-24,895.684
2006-11-27,881.425
2006-11-28,883.344
2006-11-29,895.53
2006-11-30,900.305
2006-12-01,898.23
2006-12-04,906.736
2006-12-05,908.865
2006-12-06,909.089
2006-12-07,906.986
2006-12-08,906.856
2006-12-11,908.079
2006-12-12,908.619
2006-12-13,908.417
2006-12-14,912.826
2006-12-15,911.098
2006-12-18,905.47
2006-12-19,905.24
2006-12-20,906.852
2006-12-21,902.357
2006-12-22,899.711
2006-12-25,899.711
2006-12-26,904.401
2006-12-27,911.023
2006-12-28,909.682
2006-12-29,906.18
2007-01-01,906.18
2007-01-02,906.18
2007-01-03,908.171
2007-01-04,906.454
2007-01-05,897.922
2007-01-08,899.123
2007-01-09,900.876
2007-01-10,903.52
2007-01-11,909.901
2007-01-12,911.821
2007-01-15,911.821
2007-01-16,914.443
2007-01-17,914.626
2007-01-18,913.209
2007-01-19,918.565
2007-01-22,915.013
2007-01-23,921.921
2007-01-24,929.697
2007-01-25,922.392
2007-01-26,924.169
2007-01-29,924.698
2007-01-30,931.47
2007-01-31,940.187
2007-02-01,946.642
2007-02-02,951.389
2007-02-05,950.706
2007-02-06,957.327
2007-02-07,960.723
2007-02-08,957.416
2007-02-09,951.223
2007-02-12,945.809
2007-02-13,956.605
2007-02-14,961.922
2007-02-15,964.642
2007-02-16,965.135
2007-02-19,965.135
2007-02-20,971.011
2007-02-21,969.761
2007-02-22,967.8
2007-02-23,964.479
2007-02-26,964.521
2007-02-27,935.069
2007-02-28,938.579
2007-03-01,936.259
2007-03-02,924.566
2007-03-05,906.991
2007-03-06,923.768
2007-03-07,921.13
2007-03-08,929.952
2007-03-09,933.204
2007-03-12,934.068
2007-03-13,913.78
2007-03-14,917.689
2007-03-15,925.307
2007-03-16,920.743
2007-03-19,931.212
2007-03-20,937.366
2007-03-21,951.843
2007-03-22,950.742
2007-03-23,954.249
2007-03-26,951.799
2007-03-27,946.215
2007-03-28,939.062
2007-03-29,942.217
2007-03-30,942.515
2007-04-02,947.528
2007-04-03,955.477
2007-04-04,953.874
2007-04-05,954.855
2007-04-06,954.855
2007-04-09,956.253
2007-04-10,958.069
2007-04-11,951.527
2007-04-12,954.591
2007-04-13,957.0
2007-04-16,965.821
2007-04-17,967.858
2007-04-18,970.671
2007-04-19,969.364
2007-04-20,976.475
2007-04-23,977.625
2007-04-24,976.086
2007-04-25,986.048
2007-04-26,985.017
2007-04-27,981.833
2007-04-30,969.629
2007-05-01,972.157
2007-05-02,978.921
2007-05-03,984.226
2007-05-04,983.271
2007-05-07,985.124
2007-05-08,983.373
2007-05-09,989.018
2007-05-10,976.171
2007-05-11,986.693
2007-05-14,984.002
2007-05-15,982.447
2007-05-16,986.224
2007-05-17,984.964
2007-05-18,989.177
2007-05-21,992.262
2007-05-22,994.219
2007-05-23,989.588
2007-05-24,976.447
2007-05-25,981.521
2007-05-28,981.521
2007-05-29,989.699
2007-05-30,999.598
2007-05-31,1000.0
2007-06-01,1005.284
2007-06-04,1006.732
2007-06-05,998.929
2007-06-06,988.72
2007-06-07,967.834
2007-06-08,979.088
2007-06-11,978.665
2007-06-12,966.956
2007-06-13,979.312
2007-06-14,980.803
2007-06-15,986.716
2007-06-18,983.914
2007-06-19,986.499
2007-06-20,973.835
2007-06-21,977.809
2007-06-22,968.298
2007-06-25,962.108
2007-06-26,958.879
2007-06-27,967.971
2007-06-28,968.557
2007-06-29,967.017
2007-07-02,979.082
2007-07-03,981.033
2007-07-04,981.033
2007-07-05,980.657
2007-07-06,985.745
2007-07-09,982.461
2007-07-10,963.806
2007-07-11,966.881
2007-07-12,981.553
2007-07-13,985.693
2007-07-16,981.29
2007-07-17,981.939
2007-07-18,975.367
2007-07-19,979.639
2007-07-20,965.111
2007-07-23,962.804
2007-07-24,940.067
2007-07-25,941.081
2007-07-26,919.63
2007-07-27,906.059
2007-07-30,912.508
2007-07-31,902.356
2007-08-01,905.213
2007-08-02,909.792
2007-08-03,881.612
2007-08-06,901.594
2007-08-07,907.999
2007-08-08,921.399
2007-08-09,896.256
2007-08-10,895.925
2007-08-13,894.416
2007-08-14,875.537
2007-08-15,859.764
2007-08-16,869.632
2007-08-17,892.42
2007-08-20,895.908
2007-08-21,900.119
2007-08-22,909.592
2007-08-23,907.517
2007-08-24,914.75
2007-08-27,903.76
2007-08-28,879.567
2007-08-29,898.783
2007-08-30,895.031
2007-08-31,906.111
2007-09-03,906.111
2007-09-04,916.507
2007-09-05,902.405
2007-09-06,903.512
2007-09-07,888.246
2007-09-10,881.715
2007-09-11,891.72
2007-09-12,890.572
2007-09-13,896.742
2007-09-14,899.504
2007-09-17,896.618
2007-09-18,924.365
2007-09-19,933.118
2007-09-20,919.873
2007-09-21,920.647
2007-09-24,915.184
2007-09-25,912.041
2007-09-26,915.848
2007-09-27,921.268
2007-09-28,918.808
2007-10-01,933.223
2007-10-02,937.557
2007-10-03,933.316
2007-10-04,933.388
2007-10-05,945.214
2007-10-08,939.344
2007-10-09,946.514
2007-10-10,943.592
2007-10-11,938.215
2007-10-12,937.234
2007-10-15,927.696
2007-10-16,917.215
2007-10-17,915.135
2007-10-18,911.932
2007-10-19,891.105
2007-10-22,899.404
2007-10-23,902.557
2007-10-24,897.859
2007-10-25,894.714
2007-10-26,905.62
2007-10-29,905.063
2007-10-30,902.02
2007-10-31,910.633
2007-11-01,885.264
2007-11-02,880.2
2007-11-05,875.407
2007-11-06,883.453
2007-11-07,856.392
2007-11-08,862.871
2007-11-09,859.073
2007-11-12,852.266
2007-11-13,877.839
2007-11-14,869.072
2007-11-15,858.124
2007-11-16,854.548
2007-11-19,837.434
2007-11-20,835.953
2007-11-21,826.648
2007-11-22,826.648
2007-11-23,839.9
2007-11-26,818.575
2007-11-27,828.678
2007-11-28,853.389
2007-11-29,851.213
2007-11-30,862.092
2007-12-03,858.069
2007-12-04,850.757
2007-12-05,862.698
2007-12-06,879.304
2007-12-07,878.587
2007-12-10,888.903
2007-12-11,857.884
2007-12-12,860.265
2007-12-13,859.281
2007-12-14,841.524
2007-12-17,831.101
2007-12-18,834.61
2007-12-19,833.881
2007-12-20,836.487
2007-12-21,849.75
2007-12-24,857.897
2007-12-25,857.897
2007-12-26,854.563
2007-12-27,842.841
2007-12-28,840.225
2007-12-31,839.451
2008-01-01,839.451
2008-01-02,825.066
2008-01-03,815.729
2008-01-04,793.266
2008-01-07,797.162
2008-01-08,777.326
2008-01-09,782.849
2008-01-10,792.0
2008-01-11,785.193
2008-01-14,788.586
2008-01-15,770.206
2008-01-16,773.772
2008-01-17,750.004
2008-01-18,743.903
2008-01-21,743.903
2008-01-22,745.149
2008-01-23,777.679
2008-01-24,777.372
2008-01-25,768.872
2008-01-28,789.002
2008-01-29,796.449
2008-01-30,790.356
2008-01-31,807.501
2008-02-01,825.301
2008-02-04,814.083
2008-02-05,793.083
2008-02-06,789.137
2008-02-07,794.228
2008-02-08,787.349
2008-02-11,787.408
2008-02-12,791.855
2008-02-13,798.0
2008-02-14,785.107
2008-02-15,787.4
2008-02-18,787.4
2008-02-19,785.487
2008-02-20,794.329
2008-02-21,782.185
2008-02-22,790.146
2008-02-25,802.989
2008-02-26,807.573
2008-02-27,805.429
2008-02-28,793.232
2008-02-29,769.033
2008-03-03,769.519
2008-03-04,768.145
2008-03-05,768.598
2008-03-06,746.139
2008-03-07,744.818
2008-03-10,733.671
2008-03-11,763.219
2008-03-12,755.331
2008-03-13,761.171
2008-03-14,747.18
2008-03-17,736.231
2008-03-18,765.631
2008-03-19,753.016
2008-03-20,771.17
2008-03-21,771.17
2008-03-24,782.748
2008-03-25,786.726
2008-03-26,775.308
2008-03-27,767.449
2008-03-28,761.202
2008-03-31,768.49
2008-04-01,799.268
2008-04-02,801.089
2008-04-03,805.188
2008-04-04,803.601
2008-04-07,806.805
2008-04-08,800.378
2008-04-09,788.977
2008-04-10,793.464
2008-04-11,781.681
2008-04-14,777.018
2008-04-15,782.754
2008-04-16,802.561
2008-04-17,804.566
2008-04-18,813.047
2008-04-21,806.635
2008-04-22,796.026
2008-04-23,797.697
2008-04-24,803.271
2008-04-25,810.353
2008-04-28,809.269
2008-04-29,804.204
2008-04-30,797.612
2008-05-01,814.492
2008-05-02,815.947
2008-05-05,814.2
2008-05-06,819.617
2008-05-07,806.492
2008-05-08,808.413
2008-05-09,806.374
2008-05-12,819.73
2008-05-13,821.215
2008-05-14,827.517
2008-05-15,835.268
2008-05-16,834.656
2008-05-19,834.744
2008-05-20,828.402
2008-05-21,813.942
2008-05-22,819.239
2008-05-23,809.193
2008-05-26,809.193
2008-05-27,815.519
2008-05-28,818.262
2008-05-29,824.088
2008-05-30,824.054
2008-06-02,816.684
2008-06-03,815.009
2008-06-04,816.226
2008-06-05,830.193
2008-06-06,805.028
2008-06-09,800.994
2008-06-10,800.173
2008-06-11,781.82
2008-06-12,785.739
2008-06-13,794.886
2008-06-16,796.724
2008-06-17,787.884
2008-06-18,776.638
2008-06-19,779.503
2008-06-20,766.539
2008-06-23,758.644
2008-06-24,756.382
2008-06-25,763.104
2008-06-26,741.638
2008-06-27,734.428
2008-06-30,733.095
2008-07-01,733.321
2008-07-02,721.115
2008-07-03,714.396
2008-07-04,714.396
2008-07-07,705.046
2008-07-08,725.846
2008-07-09,706.503
2008-07-10,710.406
2008-07-11,703.328
2008-07-14,690.573
2008-07-15,686.197
2008-07-16,708.959
2008-07-17,725.605
2008-07-18,725.192
2008-07-21,722.979
2008-07-22,737.608
2008-07-23,747.774
2008-07-24,719.857
2008-07-25,720.302
2008-07-28,708.939
2008-07-29,728.694
2008-07-30,736.678
2008-07-31,730.48
2008-08-01,728.974
2008-08-04,722.575
2008-08-05,744.44
2008-08-06,747.346
2008-08-07,732.137
2008-08-08,754.9
2008-08-11,764.544
2008-08-12,753.25
2008-08-13,749.246
2008-08-14,758.428
2008-08-15,762.598
2008-08-18,748.073
2008-08-19,738.188
2008-08-20,739.737
2008-08-21,738.187
2008-08-22,749.17
2008-08-25,734.471
2008-08-26,737.818
2008-08-27,746.238
2008-08-28,760.656
2008-08-29,753.674
2008-09-01,753.674
2008-09-02,753.94
2008-09-03,757.734
2008-09-04,738.314
2008-09-05,747.38
2008-09-08,768.048
2008-09-09,741.127
2008-09-10,743.542
2008-09-11,748.916
2008-09-12,755.127
2008-09-15,723.879
2008-09-16,737.54
2008-09-17,703.401
2008-09-18,748.562
2008-09-19,777.595
2008-09-22,733.234
2008-09-23,727.367
2008-09-24,724.248
2008-09-25,735.463
2008-09-26,738.045
2008-09-29,675.679
2008-09-30,705.334
2008-10-01,704.605
2008-10-02,672.191
2008-10-03,656.717
2008-10-06,631.651
2008-10-07,594.621
2008-10-08,583.47
2008-10-09,531.079
2008-10-10,531.562
2008-10-13,580.975
2008-10-14,580.34
2008-10-15,529.615
2008-10-16,542.038
2008-10-17,540.853
2008-10-20,558.624
2008-10-21,545.281
2008-10-22,510.862
2008-10-23,501.223
2008-10-24,484.362
2008-10-27,468.952
2008-10-28,514.703
2008-10-29,514.741
2008-10-30,526.909
2008-10-31,540.486
2008-11-03,540.16
2008-11-04,560.036
2008-11-05,531.944
2008-11-06,506.331
2008-11-07,522.049
2008-11-10,506.002
2008-11-11,494.781
2008-11-12,469.975
2008-11-13,504.336
2008-11-14,480.76
2008-11-17,469.691
2008-11-18,471.325
2008-11-19,438.573
2008-11-20,405.177
2008-11-21,428.477
2008-11-24,461.826
2008-11-25,467.699
2008-11-26,491.223
2008-11-27,491.223
2008-11-28,496.841
2008-12-01,443.584
2008-12-02,465.679
2008-12-03,478.818
2008-12-04,462.152
2008-12-05,485.172
2008-12-08,505.84
2008-12-09,493.378
2008-12-10,508.04
2008-12-11,483.219
2008-12-12,495.956
2008-12-15,484.294
2008-12-16,518.891
2008-12-17,518.938
2008-12-18,505.925
2008-12-19,513.241
2008-12-22,500.197
2008-12-23,494.732
2008-12-24,497.76
2008-12-25,497.76
2008-12-26,502.898
2008-12-29,497.834
2008-12-30,513.719
2008-12-31,526.029
2009-01-01,526.029
2009-01-02,542.082
2009-01-05,544.854
2009-01-06,556.517
2009-01-07,536.484
2009-01-08,539.441
2009-01-09,525.362
2009-01-12,508.561
2009-01-13,511.757
2009-01-14,490.581
2009-01-15,494.59
2009-01-16,502.025
2009-01-19,502.025
2009-01-20,469.808
2009-01-21,492.359
2009-01-22,478.216
2009-01-23,484.849
2009-01-26,487.358
2009-01-27,494.073
2009-01-28,514.055
2009-01-29,489.19
2009-01-30,473.517
2009-02-02,471.912
2009-02-03,476.877
2009-02-04,473.528
2009-02-05,481.534
2009-02-06,499.54
2009-02-09,499.674
2009-02-10,471.246
2009-02-11,475.321
2009-02-12,476.629
2009-02-13,470.546
2009-02-16,470.546
2009-02-17,444.967
2009-02-18,442.101
2009-02-19,433.145
2009-02-20,430.016
2009-02-23,411.788
2009-02-24,433.205
2009-02-25,426.854
2009-02-26,417.33
2009-02-27,408.94
2009-03-02,383.679
2009-03-03,377.769
2009-03-04,388.513
2009-03-05,365.616
2009-03-06,363.671
2009-03-09,359.743
2009-03-10,386.384
2009-03-11,388.293
2009-03-12,406.288
2009-03-13,409.506
2009-03-16,406.139
2009-03-17,421.336
2009-03-18,438.364
2009-03-19,434.682
2009-03-20,422.759
2009-03-23,456.772
2009-03-24,444.66
2009-03-25,449.278
2009-03-26,462.896
2009-03-27,451.987
2009-03-30,432.256
2009-03-31,440.815
2009-04-01,448.949
2009-04-02,467.656
2009-04-03,478.507
2009-04-06,472.298
2009-04-07,457.463
2009-04-08,464.356
2009-04-09,492.954
2009-04-10,492.954
2009-04-13,492.29
2009-04-14,475.929
2009-04-15,486.729
2009-04-16,500.936
2009-04-17,507.685
2009-04-20,478.706
2009-04-21,496.841
2009-04-22,495.122
2009-04-23,498.289
2009-04-24,509.625
2009-04-27,499.204
2009-04-28,498.419
2009-04-29,512.326
2009-04-30,513.935
2009-05-01,515.562
2009-05-04,539.353
2009-05-05,534.889
2009-05-06,542.771
2009-05-07,527.261
2009-05-08,550.309
2009-05-11,534.624
2009-05-12,528.75
2009-05-13,505.351
2009-05-14,513.475
2009-05-15,504.597
2009-05-18,527.127
2009-05-19,525.535
2009-05-20,522.669
2009-05-21,513.177
2009-05-22,512.169
2009-05-25,512.169
2009-05-26,529.733
2009-05-27,517.661
2009-05-28,525.032
2009-05-29,534.505
2009-06-01,554.864
2009-06-02,555.332
2009-06-03,542.608
2009-06-04,553.967
2009-06-05,552.637
2009-06-08,550.377
2009-06-09,552.957
2009-06-10,551.384
2009-06-11,556.108
2009-06-12,554.734
2009-06-15,536.532
2009-06-16,526.583
2009-06-17,520.999
2009-06-18,526.075
2009-06-19,528.304
2009-06-22,506.885
2009-06-23,507.222
2009-06-24,513.991
2009-06-25,525.362
2009-06-26,526.024
2009-06-29,531.419
2009-06-30,528.126
2009-07-01,533.018
2009-07-02,513.389
2009-07-03,513.389
2009-07-06,513.59
2009-07-07,500.515
2009-07-08,496.845
2009-07-09,500.614
2009-07-10,498.79
2009-07-13,513.467
2009-07-14,518.127
2009-07-15,536.281
2009-07-16,542.027
2009-07-17,539.743
2009-07-20,550.68
2009-07-21,550.008
2009-07-22,551.272
2009-07-23,571.682
2009-07-24,577.414
2009-07-27,581.223
2009-07-28,577.991
2009-07-29,571.102
2009-07-30,583.512
2009-07-31,585.998
2009-08-03,600.005
2009-08-04,606.637
2009-08-05,606.82
2009-08-06,603.195
2009-08-07,621.08
2009-08-10,617.091
2009-08-11,607.27
2009-08-12,617.294
2009-08-13,622.95
2009-08-14,615.415
2009-08-17,594.499
2009-08-18,602.945
2009-08-19,606.464
2009-08-20,614.829
2009-08-21,630.048
2009-08-24,628.146
2009-08-25,633.223
2009-08-26,631.875
2009-08-27,635.374
2009-08-28,637.903
2009-08-31,629.508
2009-09-01,609.084
2009-09-02,605.623
2009-09-03,614.428
2009-09-04,622.266
2009-09-07,622.266
2009-09-08,630.568
2009-09-09,639.134
2009-09-10,647.129
2009-09-11,647.575
2009-09-14,656.264
2009-09-15,665.215
2009-09-16,680.965
2009-09-17,673.489
2009-09-18,674.022
2009-09-21,670.149
2009-09-22,676.553
2009-09-23,666.225
2009-09-24,654.053
2009-09-25,650.462
2009-09-28,667.655
2009-09-29,668.491
2009-09-30,664.413
2009-10-01,641.766
2009-10-02,635.894
2009-10-05,651.756
2009-10-06,660.431
2009-10-07,661.894
2009-10-08,672.191
2009-10-09,675.424
2009-10-12,677.922
2009-10-13,674.701
2009-10-14,689.525
2009-10-15,692.057
2009-10-16,682.902
2009-10-19,691.905
2009-10-20,685.458
2009-10-21,677.456
2009-10-22,687.803
2009-10-23,675.862
2009-10-26,665.085
2009-10-27,657.364
2009-10-28,635.062
2009-10-29,655.624
2009-10-30,633.574
2009-11-02,637.223
2009-11-03,644.948
2009-11-04,640.67
2009-11-05,655.053
2009-11-06,653.705
2009-11-09,672.425
2009-11-10,670.844
2009-11-11,675.147
2009-11-12,664.717
2009-11-13,670.206
2009-11-16,683.117
2009-11-17,681.812
2009-11-18,681.229
2009-11-19,667.566
2009-11-20,664.358
2009-11-23,671.673
2009-11-24,671.092
2009-11-25,676.67
2009-11-26,676.67
2009-11-27,660.322
2009-11-30,665.318
2009-12-01,674.026
2009-12-02,678.645
2009-12-03,670.114
2009-12-04,678.823
2009-12-07,677.763
2009-12-08,670.815
2009-12-09,671.302
2009-12-10,674.968
2009-12-11,681.415
2009-12-14,690.432
2009-12-15,685.169
2009-12-16,689.534
2009-12-17,681.964
2009-12-18,684.933
2009-12-21,693.3
2009-12-22,698.496
2009-12-23,701.901
2009-12-24,706.984
2009-12-25,706.984
2009-12-28,706.659
2009-12-29,705.662
2009-12-30,704.352
2009-12-31,696.127
2010-01-01,696.127
2010-01-04,706.455
2010-01-05,708.643
2010-01-06,711.923
2010-01-07,717.384
2010-01-08,717.508
2010-01-11,720.048
2010-01-12,711.821
2010-01-13,720.345
2010-01-14,722.596
2010-01-15,714.422
2010-01-18,714.422
2010-01-19,725.636
2010-01-20,719.287
2010-01-21,706.86
2010-01-22,692.607
2010-01-25,695.723
2010-01-26,691.472
2010-01-27,694.266
2010-01-28,686.58
2010-01-29,677.89
2010-02-01,688.745
2010-02-02,700.8
2010-02-03,695.087
2010-02-04,671.859
2010-02-05,674.366
2010-02-08,668.31
2010-02-09,676.863
2010-02-10,676.115
2010-02-11,683.237
2010-02-12,684.201
2010-02-15,684.201
2010-02-16,697.878
2010-02-17,702.126
2010-02-18,708.032
2010-02-19,711.758
2010-02-22,711.354
2010-02-23,700.624
2010-02-24,706.971
2010-02-25,707.116
2010-02-26,708.749
2010-03-01,717.795
2010-03-02,721.922
2010-03-03,722.823
2010-03-04,725.402
2010-03-05,736.638
2010-03-08,738.232
2010-03-09,737.812
2010-03-10,742.749
2010-03-11,746.367
2010-03-12,746.936
2010-03-15,746.28
2010-03-16,755.041
2010-03-17,762.538
2010-03-18,757.925
2010-03-19,751.041
2010-03-22,756.707
2010-03-23,762.743
2010-03-24,759.457
2010-03-25,755.058
2010-03-26,755.857
2010-03-29,761.8
2010-03-30,762.239
2010-03-31,759.625
2010-04-01,767.399
2010-04-02,767.399
2010-04-05,777.732
2010-04-06,781.51
2010-04-07,774.451
2010-04-08,775.904
2010-04-09,781.032
2010-04-12,782.487
2010-04-13,784.085
2010-04-14,793.57
2010-04-15,791.404
2010-04-16,777.518
2010-04-19,779.71
2010-04-20,790.601
2010-04-21,793.623
2010-04-22,800.769
2010-04-23,809.882
2010-04-26,805.381
2010-04-27,782.759
2010-04-28,787.838
2010-04-29,802.3
2010-04-30,786.996
2010-05-03,799.193
2010-05-04,776.431
2010-05-05,767.69
2010-05-06,740.933
2010-05-07,726.104
2010-05-10,765.388
2010-05-11,763.495
2010-05-12,778.951
2010-05-13,770.15
2010-05-14,751.924
2010-05-17,753.968
2010-05-18,740.891
2010-05-19,735.402
2010-05-20,701.361
2010-05-21,714.096
2010-05-24,704.011
2010-05-25,705.528
2010-05-26,706.335
2010-05-27,736.871
2010-05-28,728.407
2010-05-31,728.407
2010-06-01,709.557
2010-06-02,731.433
2010-06-03,734.474
2010-06-04,703.988
2010-06-07,691.974
2010-06-08,701.448
2010-06-09,700.907
2010-06-10,726.127
2010-06-11,730.317
2010-06-14,733.363
2010-06-15,752.904
2010-06-16,749.879
2010-06-17,750.458
2010-06-18,749.563
2010-06-21,745.707
2010-06-22,729.56
2010-06-23,727.344
2010-06-24,712.709
2010-06-25,720.294
2010-06-28,718.523
2010-06-29,690.537
2010-06-30,683.276
2010-07-01,679.036
2010-07-02,673.069
2010-07-05,673.069
2010-07-06,674.684
2010-07-07,700.194
2010-07-08,707.492
2010-07-09,715.866
2010-07-12,712.636
2010-07-13,727.312
2010-07-14,723.811
2010-07-15,722.917
2010-07-16,697.582
2010-07-19,704.743
2010-07-20,714.005
2010-07-21,702.197
2010-07-22,723.989
2010-07-23,732.061
2010-07-26,744.895
2010-07-27,743.233
2010-07-28,735.242
2010-07-29,731.092
2010-07-30,730.546
2010-08-02,748.296
2010-08-03,740.693
2010-08-04,744.438
2010-08-05,742.199
2010-08-06,739.261
2010-08-09,745.414
2010-08-10,738.834
2010-08-11,713.655
2010-08-12,708.042
2010-08-13,707.662
2010-08-16,707.576
2010-08-17,718.537
2010-08-18,720.49
2010-08-19,705.684
2010-08-20,702.681
2010-08-23,699.21
2010-08-24,688.934
2010-08-25,692.988
2010-08-26,688.571
2010-08-27,703.86
2010-08-30,691.763
2010-08-31,693.917
2010-09-01,717.601
2010-09-02,724.335
2010-09-03,736.058
2010-09-06,736.058
2010-09-07,721.833
2010-09-08,726.791
2010-09-09,730.813
2010-09-10,733.048
2010-09-13,744.319
2010-09-14,742.709
2010-09-15,743.993
2010-09-16,741.391
2010-09-17,742.262
2010-09-20,756.514
2010-09-21,750.947
2010-09-22,743.966
2010-09-23,735.466
