Date,USA MID VALUE Mid Cap
2005-11-11,725.606
2005-11-14,727.003
2005-11-15,724.558
2005-11-16,726.553
2005-11-17,735.264
2005-11-18,737.034
2005-11-21,739.742
2005-11-22,744.487
2005-11-23,746.603
2005-11-24,746.603
2005-11-25,748.111
2005-11-28,742.196
2005-11-29,744.461
2005-11-30,741.925
2005-12-01,752.066
2005-12-02,751.846
2005-12-05,749.987
2005-12-06,749.934
2005-12-07,745.236
2005-12-08,746.127
2005-12-09,748.637
2005-12-12,750.03
2005-12-13,755.554
2005-12-14,761.669
2005-12-15,758.377
2005-12-16,757.766
2005-12-19,750.022
2005-12-20,751.318
2005-12-21,755.061
2005-12-22,757.739
2005-12-23,758.216
2005-12-26,758.216
2005-12-27,752.622
2005-12-28,754.651
2005-12-29,753.179
2005-12-30,750.252
2006-01-02,750.252
2006-01-03,762.512
2006-01-04,766.705
2006-01-05,765.813
2006-01-06,772.821
2006-01-09,777.1
2006-01-10,779.235
2006-01-11,779.39
2006-01-12,774.636
2006-01-13,774.651
2006-01-16,774.651
2006-01-17,772.9
2006-01-18,770.436
2006-01-19,775.314
2006-01-20,765.069
2006-01-23,767.828
2006-01-24,772.218
2006-01-25,769.409
2006-01-26,774.892
2006-01-27,778.717
2006-01-30,779.446
2006-01-31,777.16
2006-02-01,777.868
2006-02-02,770.563
2006-02-03,765.72
2006-02-06,769.133
2006-02-07,763.191
2006-02-08,766.489
2006-02-09,763.688
2006-02-10,765.742
2006-02-13,762.918
2006-02-14,770.783
2006-02-15,773.541
2006-02-16,779.849
2006-02-17,780.408
2006-02-20,780.408
2006-02-21,780.491
2006-02-22,787.987
2006-02-23,786.233
2006-02-24,788.179
2006-02-27,788.014
2006-02-28,781.212
2006-03-01,786.601
2006-03-02,785.138
2006-03-03,783.171
2006-03-06,776.652
2006-03-07,773.283
2006-03-08,774.913
2006-03-09,772.576
2006-03-10,779.707
2006-03-13,781.873
2006-03-14,791.103
2006-03-15,796.737
2006-03-16,801.241
2006-03-17,803.122
2006-03-20,798.278
2006-03-21,792.564
2006-03-22,796.534
2006-03-23,795.889
2006-03-24,797.091
2006-03-27,795.822
2006-03-28,793.842
2006-03-29,801.423
2006-03-30,797.863
2006-03-31,795.417
2006-04-03,796.283
2006-04-04,799.765
2006-04-05,805.432
2006-04-06,802.214
2006-04-07,793.186
2006-04-10,792.55
2006-04-11,786.19
2006-04-12,788.397
2006-04-13,786.663
2006-04-14,786.663
2006-04-17,788.447
2006-04-18,804.435
2006-04-19,808.954
2006-04-20,809.723
2006-04-21,809.204
2006-04-24,806.355
2006-04-25,802.439
2006-04-26,803.608
2006-04-27,806.616
2006-04-28,806.642
2006-05-01,804.504
2006-05-02,808.27
2006-05-03,807.999
2006-05-04,810.714
2006-05-05,819.227
2006-05-08,820.52
2006-05-09,819.946
2006-05-10,821.343
2006-05-11,811.284
2006-05-12,799.399
2006-05-15,800.121
2006-05-16,797.301
2006-05-17,782.399
2006-05-18,777.304
2006-05-19,781.722
2006-05-22,778.073
2006-05-23,774.26
2006-05-24,774.598
2006-05-25,784.764
2006-05-26,789.761
2006-05-29,789.761
2006-05-30,780.57
2006-05-31,788.683
2006-06-01,799.1
2006-06-02,800.99
2006-06-05,787.523
2006-06-06,784.639
2006-06-07,783.149
2006-06-08,783.834
2006-06-09,783.75
2006-06-12,773.12
2006-06-13,762.482
2006-06-14,763.751
2006-06-15,782.126
2006-06-16,780.059
2006-06-19,773.665
2006-06-20,772.301
2006-06-21,780.303
2006-06-22,776.271
2006-06-23,780.4
2006-06-26,785.905
2006-06-27,779.175
2006-06-28,783.337
2006-06-29,798.797
2006-06-30,798.89
2006-07-03,805.281
2006-07-04,805.281
2006-07-05,799.948
2006-07-06,801.444
2006-07-07,798.185
2006-07-10,800.143
2006-07-11,801.251
2006-07-12,794.776
2006-07-13,785.06
2006-07-14,779.829
2006-07-17,779.686
2006-07-18,781.375
2006-07-19,794.93
2006-07-20,788.533
2006-07-21,782.007
2006-07-24,795.061
2006-07-25,799.656
2006-07-26,801.56
2006-07-27,795.842
2006-07-28,805.581
2006-07-31,803.788
2006-08-01,801.318
2006-08-02,804.2
2006-08-03,808.392
2006-08-04,809.716
2006-08-07,805.561
2006-08-08,800.841
2006-08-09,795.542
2006-08-10,797.914
2006-08-11,794.49
2006-08-14,795.339
2006-08-15,805.308
2006-08-16,810.577
2006-08-17,811.571
2006-08-18,812.982
2006-08-21,810.575
2006-08-22,813.295
2006-08-23,807.163
2006-08-24,809.315
2006-08-25,807.819
2006-08-28,813.767
2006-08-29,815.06
2006-08-30,815.197
2006-08-31,819.462
2006-09-01,821.098
2006-09-04,821.098
2006-09-05,822.063
2006-09-06,813.664
2006-09-07,811.169
2006-09-08,815.439
2006-09-11,815.829
2006-09-12,824.656
2006-09-13,827.769
2006-09-14,826.674
2006-09-15,829.697
2006-09-18,827.165
2006-09-19,826.153
2006-09-20,828.618
2006-09-21,822.944
2006-09-22,821.912
2006-09-25,828.149
2006-09-26,832.57
2006-09-27,833.894
2006-09-28,834.98
2006-09-29,831.235
2006-10-02,830.647
2006-10-03,833.146
2006-10-04,841.532
2006-10-05,843.519
2006-10-06,841.292
2006-10-09,844.758
2006-10-10,848.481
2006-10-11,848.363
2006-10-12,855.379
2006-10-13,857.526
2006-10-16,861.129
2006-10-17,858.676
2006-10-18,860.258
2006-10-19,858.426
2006-10-20,857.73
2006-10-23,861.231
2006-10-24,862.453
2006-10-25,865.311
2006-10-26,869.95
2006-10-27,862.348
2006-10-30,864.801
2006-10-31,864.959
2006-11-01,860.879
2006-11-02,858.161
2006-11-03,854.337
2006-11-06,861.681
2006-11-07,860.566
2006-11-08,863.693
2006-11-09,862.879
2006-11-10,867.916
2006-11-13,869.95
2006-11-14,876.221
2006-11-15,878.8
2006-11-16,882.981
2006-11-17,882.594
2006-11-20,886.458
2006-11-21,889.311
2006-11-22,892.748
2006-11-23,892.748
2006-11-24,892.382
2006-11-27,878.176
2006-11-28,880.134
2006-11-29,892.4
2006-11-30,897.166
2006-12-01,895.108
2006-12-04,903.664
2006-12-05,905.786
2006-12-06,906.15
2006-12-07,904.088
2006-12-08,903.959
2006-12-11,905.2
2006-12-12,905.739
2006-12-13,905.692
2006-12-14,910.131
2006-12-15,908.408
2006-12-18,902.8
2006-12-19,902.605
2006-12-20,904.307
2006-12-21,899.823
2006-12-22,897.185
2006-12-25,897.185
2006-12-26,901.889
2006-12-27,908.746
2006-12-28,907.439
2006-12-29,903.946
2007-01-01,903.946
2007-01-02,903.946
2007-01-03,905.946
2007-01-04,904.233
2007-01-05,895.721
2007-01-08,896.945
2007-01-09,898.693
2007-01-10,901.343
2007-01-11,907.709
2007-01-12,909.624
2007-01-15,909.624
2007-01-16,912.239
2007-01-17,912.424
2007-01-18,911.011
2007-01-19,916.354
2007-01-22,912.811
2007-01-23,919.701
2007-01-24,927.489
2007-01-25,920.208
2007-01-26,921.981
2007-01-29,922.529
2007-01-30,929.299
2007-01-31,938.038
2007-02-01,944.568
2007-02-02,949.304
2007-02-05,948.634
2007-02-06,955.248
2007-02-07,958.64
2007-02-08,955.359
2007-02-09,949.208
2007-02-12,943.914
2007-02-13,954.703
2007-02-14,960.132
2007-02-15,962.847
2007-02-16,963.34
2007-02-19,963.34
2007-02-20,969.213
2007-02-21,967.982
2007-02-22,966.042
2007-02-23,962.727
2007-02-26,962.805
2007-02-27,933.459
2007-02-28,937.03
2007-03-01,934.731
2007-03-02,923.068
2007-03-05,905.571
2007-03-06,922.322
2007-03-07,919.841
2007-03-08,928.692
2007-03-09,931.942
2007-03-12,932.811
2007-03-13,912.646
2007-03-14,916.577
2007-03-15,924.26
2007-03-16,919.701
2007-03-19,930.158
2007-03-20,936.342
2007-03-21,950.856
2007-03-22,949.756
2007-03-23,953.259
2007-03-26,950.812
2007-03-27,945.261
2007-03-28,938.239
2007-03-29,941.418
2007-03-30,941.716
2007-04-02,946.748
2007-04-03,954.705
2007-04-04,953.107
2007-04-05,954.087
2007-04-06,954.087
2007-04-09,955.484
2007-04-10,957.311
2007-04-11,950.773
2007-04-12,953.866
2007-04-13,956.272
2007-04-16,965.111
2007-04-17,967.147
2007-04-18,969.96
2007-04-19,968.655
2007-04-20,975.76
2007-04-23,976.91
2007-04-24,975.371
2007-04-25,985.335
2007-04-26,984.333
2007-04-27,981.176
2007-04-30,968.993
2007-05-01,971.52
2007-05-02,978.329
2007-05-03,983.681
2007-05-04,982.739
2007-05-07,984.595
2007-05-08,982.888
2007-05-09,988.56
2007-05-10,975.745
2007-05-11,986.293
2007-05-14,983.758
2007-05-15,982.209
2007-05-16,986.053
2007-05-17,984.793
2007-05-18,989.018
2007-05-21,992.102
2007-05-22,994.059
2007-05-23,989.47
2007-05-24,976.339
2007-05-25,981.415
2007-05-28,981.415
2007-05-29,989.619
2007-05-30,999.581
2007-05-31,1000.0
2007-06-01,1005.306
2007-06-04,1006.819
2007-06-05,999.015
2007-06-06,988.901
2007-06-07,968.098
2007-06-08,979.357
2007-06-11,978.933
2007-06-12,967.246
2007-06-13,979.794
2007-06-14,981.32
2007-06-15,987.243
2007-06-18,984.463
2007-06-19,987.07
2007-06-20,974.439
2007-06-21,978.415
2007-06-22,968.899
2007-06-25,962.705
2007-06-26,959.504
2007-06-27,968.718
2007-06-28,969.312
2007-06-29,967.771
2007-07-02,979.871
2007-07-03,981.892
2007-07-04,981.892
2007-07-05,981.515
2007-07-06,986.609
2007-07-09,983.349
2007-07-10,964.677
2007-07-11,967.764
2007-07-12,982.483
2007-07-13,986.628
2007-07-16,982.221
2007-07-17,982.87
2007-07-18,976.298
2007-07-19,980.59
2007-07-20,966.048
2007-07-23,963.738
2007-07-24,940.98
2007-07-25,942.018
2007-07-26,920.556
2007-07-27,907.005
2007-07-30,913.513
2007-07-31,903.38
2007-08-01,906.279
2007-08-02,910.917
2007-08-03,882.717
2007-08-06,902.738
2007-08-07,909.177
2007-08-08,922.662
2007-08-09,897.492
2007-08-10,897.192
2007-08-13,895.744
2007-08-14,876.878
2007-08-15,861.129
2007-08-16,871.029
2007-08-17,893.873
2007-08-20,897.367
2007-08-21,901.584
2007-08-22,911.074
2007-08-23,909.025
2007-08-24,916.27
2007-08-27,905.262
2007-08-28,881.029
2007-08-29,900.367
2007-08-30,896.663
2007-08-31,907.789
2007-09-03,907.789
2007-09-04,918.258
2007-09-05,904.267
2007-09-06,905.433
2007-09-07,890.134
2007-09-10,883.595
2007-09-11,893.643
2007-09-12,892.68
2007-09-13,898.865
2007-09-14,901.634
2007-09-17,898.773
2007-09-18,926.607
2007-09-19,935.423
2007-09-20,922.173
2007-09-21,922.953
2007-09-24,917.476
2007-09-25,914.357
2007-09-26,918.282
2007-09-27,923.744
2007-09-28,921.278
2007-10-01,935.763
2007-10-02,940.109
2007-10-03,935.926
2007-10-04,935.998
2007-10-05,947.857
2007-10-08,941.972
2007-10-09,949.161
2007-10-10,946.241
2007-10-11,940.885
2007-10-12,939.902
2007-10-15,930.336
2007-10-16,919.825
2007-10-17,917.747
2007-10-18,914.551
2007-10-19,893.664
2007-10-22,901.987
2007-10-23,905.15
2007-10-24,900.462
2007-10-25,897.32
2007-10-26,908.257
2007-10-29,907.733
2007-10-30,904.751
2007-10-31,913.46
2007-11-01,888.065
2007-11-02,883.026
2007-11-05,878.262
2007-11-06,886.354
2007-11-07,859.257
2007-11-08,865.773
2007-11-09,862.046
2007-11-12,855.216
2007-11-13,880.918
2007-11-14,872.185
2007-11-15,861.197
2007-11-16,857.608
2007-11-19,840.453
2007-11-20,838.975
2007-11-21,829.658
2007-11-22,829.658
2007-11-23,842.959
2007-11-26,821.556
2007-11-27,831.696
2007-11-28,856.65
2007-11-29,854.518
2007-11-30,865.439
2007-12-03,861.473
2007-12-04,854.131
2007-12-05,866.234
2007-12-06,882.99
2007-12-07,882.271
2007-12-10,892.641
2007-12-11,861.513
2007-12-12,864.096
2007-12-13,863.225
2007-12-14,845.405
2007-12-17,834.934
2007-12-18,838.459
2007-12-19,837.804
2007-12-20,840.44
2007-12-21,853.765
2007-12-24,861.984
2007-12-25,861.984
2007-12-26,858.69
2007-12-27,847.018
2007-12-28,844.438
2007-12-31,843.66
2008-01-01,843.66
2008-01-02,829.242
2008-01-03,819.857
2008-01-04,797.281
2008-01-07,801.196
2008-01-08,781.26
2008-01-09,786.835
2008-01-10,796.033
2008-01-11,789.192
2008-01-14,792.602
2008-01-15,774.128
2008-01-16,777.73
2008-01-17,753.84
2008-01-18,747.708
2008-01-21,747.708
2008-01-22,748.96
2008-01-23,781.692
2008-01-24,781.428
2008-01-25,772.883
2008-01-28,793.118
2008-01-29,800.64
2008-01-30,794.592
2008-01-31,811.829
2008-02-01,829.725
2008-02-04,818.51
2008-02-05,797.456
2008-02-06,793.495
2008-02-07,798.633
2008-02-08,791.733
2008-02-11,791.803
2008-02-12,796.335
2008-02-13,802.579
2008-02-14,789.612
2008-02-15,791.936
2008-02-18,791.936
2008-02-19,790.03
2008-02-20,798.978
2008-02-21,786.773
2008-02-22,794.792
2008-02-25,807.711
2008-02-26,812.34
2008-02-27,810.24
2008-02-28,798.049
2008-02-29,773.703
2008-03-03,774.274
2008-03-04,772.893
2008-03-05,773.477
2008-03-06,750.965
2008-03-07,749.644
2008-03-10,738.463
2008-03-11,768.225
2008-03-12,760.437
2008-03-13,766.382
2008-03-14,752.296
2008-03-17,741.313
2008-03-18,770.943
2008-03-19,758.27
2008-03-20,776.551
2008-03-21,776.551
2008-03-24,788.209
2008-03-25,792.248
2008-03-26,780.826
2008-03-27,773.003
2008-03-28,766.766
2008-03-31,774.107
2008-04-01,805.11
2008-04-02,806.999
2008-04-03,811.128
2008-04-04,809.53
2008-04-07,812.757
2008-04-08,806.283
2008-04-09,794.851
2008-04-10,799.38
2008-04-11,787.541
2008-04-14,782.842
2008-04-15,788.641
2008-04-16,808.597
2008-04-17,810.616
2008-04-18,819.161
2008-04-21,812.701
2008-04-22,802.013
2008-04-23,803.708
2008-04-24,809.353
2008-04-25,816.489
2008-04-28,815.432
2008-04-29,810.421
2008-04-30,803.803
2008-05-01,820.853
2008-05-02,822.323
2008-05-05,820.617
2008-05-06,826.091
2008-05-07,812.888
2008-05-08,814.853
2008-05-09,812.799
2008-05-12,826.359
2008-05-13,827.858
2008-05-14,834.298
2008-05-15,842.137
2008-05-16,841.521
2008-05-19,841.626
2008-05-20,835.234
2008-05-21,820.691
2008-05-22,826.037
2008-05-23,815.908
2008-05-26,815.908
2008-05-27,822.303
2008-05-28,825.169
2008-05-29,831.092
2008-05-30,831.072
2008-06-02,823.682
2008-06-03,822.005
2008-06-04,823.305
2008-06-05,837.426
2008-06-06,812.107
2008-06-09,808.077
2008-06-10,807.257
2008-06-11,788.962
2008-06-12,792.993
2008-06-13,802.223
2008-06-16,804.079
2008-06-17,795.16
2008-06-18,783.855
2008-06-19,786.746
2008-06-20,773.669
2008-06-23,765.701
2008-06-24,763.449
2008-06-25,770.324
2008-06-26,748.764
2008-06-27,741.51
2008-06-30,740.164
2008-07-01,740.463
2008-07-02,728.147
2008-07-03,721.362
2008-07-04,721.362
2008-07-07,711.921
2008-07-08,732.927
2008-07-09,713.422
2008-07-10,717.363
2008-07-11,710.217
2008-07-14,697.337
2008-07-15,692.918
2008-07-16,715.906
2008-07-17,732.715
2008-07-18,732.298
2008-07-21,730.064
2008-07-22,744.842
2008-07-23,755.113
2008-07-24,726.974
2008-07-25,727.423
2008-07-28,715.948
2008-07-29,735.942
2008-07-30,744.121
2008-07-31,737.861
2008-08-01,736.339
2008-08-04,729.912
2008-08-05,752.029
2008-08-06,754.981
2008-08-07,739.702
2008-08-08,762.703
2008-08-11,772.467
2008-08-12,761.089
2008-08-13,757.118
2008-08-14,766.408
2008-08-15,770.622
2008-08-18,755.961
2008-08-19,746.004
2008-08-20,747.569
2008-08-21,746.025
2008-08-22,757.126
2008-08-25,742.287
2008-08-26,745.681
2008-08-27,754.247
2008-08-28,768.878
2008-08-29,761.856
2008-09-01,761.856
2008-09-02,762.125
2008-09-03,766.021
2008-09-04,746.391
2008-09-05,755.604
2008-09-08,776.581
2008-09-09,749.369
2008-09-10,751.926
2008-09-11,757.492
2008-09-12,763.794
2008-09-15,732.187
2008-09-16,746.099
2008-09-17,711.606
2008-09-18,757.293
2008-09-19,786.673
2008-09-22,741.794
2008-09-23,735.891
2008-09-24,732.761
2008-09-25,744.112
2008-09-26,746.812
2008-09-29,683.737
2008-09-30,713.757
2008-10-01,713.083
2008-10-02,680.363
2008-10-03,664.701
2008-10-06,639.331
2008-10-07,601.85
2008-10-08,590.594
2008-10-09,537.563
2008-10-10,538.053
2008-10-13,588.069
2008-10-14,587.426
2008-10-15,536.1
2008-10-16,548.675
2008-10-17,547.474
2008-10-20,565.463
2008-10-21,551.959
2008-10-22,517.123
2008-10-23,507.396
2008-10-24,490.334
2008-10-27,474.734
2008-10-28,521.05
2008-10-29,521.197
2008-10-30,533.58
2008-10-31,547.328
2008-11-03,547.01
2008-11-04,567.137
2008-11-05,538.747
2008-11-06,512.899
2008-11-07,528.843
2008-11-10,512.604
2008-11-11,501.237
2008-11-12,476.172
2008-11-13,511.026
2008-11-14,487.146
2008-11-17,475.958
2008-11-18,477.613
2008-11-19,444.455
2008-11-20,410.625
2008-11-21,434.248
2008-11-24,468.087
2008-11-25,474.125
2008-11-26,498.021
2008-11-27,498.021
2008-11-28,503.736
2008-12-01,449.76
2008-12-02,472.173
2008-12-03,485.639
2008-12-04,468.742
2008-12-05,492.135
2008-12-08,513.21
2008-12-09,500.574
2008-12-10,515.523
2008-12-11,490.433
2008-12-12,503.36
2008-12-15,491.543
2008-12-16,526.662
2008-12-17,526.751
2008-12-18,513.549
2008-12-19,520.975
2008-12-22,507.735
2008-12-23,502.187
2008-12-24,505.373
2008-12-25,505.373
2008-12-26,510.668
2008-12-29,505.602
2008-12-30,521.781
2008-12-31,534.297
2009-01-01,534.297
2009-01-02,550.602
2009-01-05,553.418
2009-01-06,565.264
2009-01-07,544.942
2009-01-08,547.945
2009-01-09,533.645
2009-01-12,516.579
2009-01-13,519.826
2009-01-14,498.321
2009-01-15,502.394
2009-01-16,509.946
2009-01-19,509.946
2009-01-20,477.221
2009-01-21,500.146
2009-01-22,485.791
2009-01-23,492.529
2009-01-26,495.078
2009-01-27,501.898
2009-01-28,522.26
2009-01-29,497.019
2009-01-30,481.095
2009-02-02,479.464
2009-02-03,484.521
2009-02-04,481.159
2009-02-05,489.366
2009-02-06,507.664
2009-02-09,507.821
2009-02-10,478.93
2009-02-11,483.133
2009-02-12,484.494
2009-02-13,478.326
2009-02-16,478.326
2009-02-17,452.336
2009-02-18,449.51
2009-02-19,440.408
2009-02-20,437.227
2009-02-23,418.712
2009-02-24,440.489
2009-02-25,434.126
2009-02-26,424.483
2009-02-27,415.95
2009-03-02,390.295
2009-03-03,384.282
2009-03-04,395.267
2009-03-05,371.973
2009-03-06,370.043
2009-03-09,366.076
2009-03-10,393.21
2009-03-11,395.198
2009-03-12,413.559
2009-03-13,416.894
2009-03-16,413.489
2009-03-17,428.971
2009-03-18,446.333
2009-03-19,442.584
2009-03-20,430.449
2009-03-23,465.08
2009-03-24,452.781
2009-03-25,457.483
2009-03-26,471.437
2009-03-27,460.4
2009-03-30,440.337
2009-03-31,449.056
2009-04-01,457.346
2009-04-02,476.449
2009-04-03,487.504
2009-04-06,481.179
2009-04-07,466.098
2009-04-08,473.122
2009-04-09,502.259
2009-04-10,502.259
2009-04-13,501.589
2009-04-14,484.935
2009-04-15,495.941
2009-04-16,510.418
2009-04-17,517.294
2009-04-20,487.767
2009-04-21,506.245
2009-04-22,504.496
2009-04-23,507.733
2009-04-24,519.285
2009-04-27,508.665
2009-04-28,507.91
2009-04-29,522.118
2009-04-30,523.758
2009-05-01,525.451
2009-05-04,549.698
2009-05-05,545.162
2009-05-06,553.228
2009-05-07,537.475
2009-05-08,560.971
2009-05-11,545.004
2009-05-12,539.039
2009-05-13,515.257
2009-05-14,523.556
2009-05-15,514.514
2009-05-18,537.509
2009-05-19,535.898
2009-05-20,532.991
2009-05-21,523.333
2009-05-22,522.314
2009-05-25,522.314
2009-05-26,540.229
2009-05-27,527.995
2009-05-28,535.572
2009-05-29,545.235
2009-06-01,566.026
2009-06-02,566.503
2009-06-03,553.576
2009-06-04,565.181
2009-06-05,563.847
2009-06-08,561.62
2009-06-09,564.26
2009-06-10,562.664
2009-06-11,567.545
2009-06-12,566.2
2009-06-15,547.64
2009-06-16,537.485
2009-06-17,531.803
2009-06-18,536.99
2009-06-19,539.265
2009-06-22,517.413
2009-06-23,517.757
2009-06-24,524.667
2009-06-25,536.274
2009-06-26,537.03
2009-06-29,542.551
2009-06-30,539.19
2009-07-01,544.208
2009-07-02,524.168
2009-07-03,524.168
2009-07-06,524.373
2009-07-07,511.023
2009-07-08,507.296
2009-07-09,511.145
2009-07-10,509.283
2009-07-13,524.272
2009-07-14,529.031
2009-07-15,547.569
2009-07-16,553.436
2009-07-17,551.103
2009-07-20,562.27
2009-07-21,561.585
2009-07-22,562.875
2009-07-23,583.719
2009-07-24,589.571
2009-07-27,593.46
2009-07-28,590.16
2009-07-29,583.197
2009-07-30,595.896
2009-07-31,598.435
2009-08-03,612.738
2009-08-04,619.567
2009-08-05,619.785
2009-08-06,616.128
2009-08-07,634.407
2009-08-10,630.343
2009-08-11,620.311
2009-08-12,630.662
2009-08-13,636.458
2009-08-14,628.76
2009-08-17,607.422
2009-08-18,616.07
2009-08-19,619.683
2009-08-20,628.242
2009-08-21,643.792
2009-08-24,641.858
2009-08-25,647.051
2009-08-26,645.698
2009-08-27,649.327
2009-08-28,651.951
2009-08-31,643.39
2009-09-01,622.516
2009-09-02,619.038
2009-09-03,628.068
2009-09-04,636.084
2009-09-07,636.084
2009-09-08,644.657
2009-09-09,653.442
2009-09-10,661.628
2009-09-11,662.126
2009-09-14,671.023
2009-09-15,680.179
2009-09-16,696.301
2009-09-17,688.691
2009-09-18,689.237
2009-09-21,685.287
2009-09-22,691.836
2009-09-23,681.274
2009-09-24,668.847
2009-09-25,665.175
2009-09-28,682.818
2009-09-29,683.687
2009-09-30,679.528
2009-10-01,656.379
2009-10-02,650.374
2009-10-05,666.597
2009-10-06,675.47
2009-10-07,676.988
2009-10-08,687.52
2009-10-09,690.832
2009-10-12,693.386
2009-10-13,690.092
2009-10-14,705.254
2009-10-15,707.844
2009-10-16,698.481
2009-10-19,707.689
2009-10-20,701.095
2009-10-21,692.912
2009-10-22,703.506
2009-10-23,691.293
2009-10-26,680.27
2009-10-27,672.373
2009-10-28,649.622
2009-10-29,670.672
2009-10-30,648.115
2009-11-02,651.856
2009-11-03,659.758
2009-11-04,655.441
2009-11-05,670.216
2009-11-06,668.881
2009-11-09,688.05
2009-11-10,686.516
2009-11-11,690.92
2009-11-12,680.315
2009-11-13,685.932
2009-11-16,699.194
2009-11-17,697.87
2009-11-18,697.327
2009-11-19,683.342
2009-11-20,680.058
2009-11-23,687.554
2009-11-24,686.984
2009-11-25,692.824
2009-11-26,692.824
2009-11-27,676.151
2009-11-30,681.281
2009-12-01,690.198
2009-12-02,694.993
2009-12-03,686.264
2009-12-04,695.183
2009-12-07,694.125
2009-12-08,687.067
2009-12-09,687.59
2009-12-10,691.365
2009-12-11,697.995
2009-12-14,707.261
2009-12-15,701.882
2009-12-16,706.354
2009-12-17,698.637
2009-12-18,701.679
2009-12-21,710.282
2009-12-22,715.605
2009-12-23,719.094
2009-12-24,724.301
2009-12-25,724.301
2009-12-28,723.967
2009-12-29,723.057
2009-12-30,721.738
2009-12-31,713.309
2010-01-01,713.309
2010-01-04,723.896
2010-01-05,726.138
2010-01-06,729.523
2010-01-07,735.12
2010-01-08,735.246
2010-01-11,737.85
2010-01-12,729.419
2010-01-13,738.159
2010-01-14,740.466
2010-01-15,732.09
2010-01-18,732.09
2010-01-19,743.581
2010-01-20,737.093
2010-01-21,724.367
2010-01-22,709.761
2010-01-25,712.959
2010-01-26,708.602
2010-01-27,711.517
2010-01-28,703.673
2010-01-29,694.767
2010-02-01,705.892
2010-02-02,718.26
2010-02-03,712.436
2010-02-04,688.653
2010-02-05,691.224
2010-02-08,685.053
2010-02-09,693.862
2010-02-10,693.162
2010-02-11,700.492
2010-02-12,701.498
2010-02-15,701.498
2010-02-16,715.555
2010-02-17,719.995
2010-02-18,726.056
2010-02-19,729.878
2010-02-22,729.463
2010-02-23,718.46
2010-02-24,725.045
2010-02-25,725.263
2010-02-26,726.941
2010-03-01,736.234
2010-03-02,740.467
2010-03-03,741.438
2010-03-04,744.102
2010-03-05,755.627
2010-03-08,757.339
2010-03-09,756.947
2010-03-10,762.039
2010-03-11,765.784
2010-03-12,766.367
2010-03-15,765.719
2010-03-16,774.71
2010-03-17,782.405
2010-03-18,777.699
2010-03-19,770.635
2010-03-22,776.489
2010-03-23,782.682
2010-03-24,779.31
2010-03-25,774.797
2010-03-26,775.616
2010-03-29,781.782
2010-03-30,782.253
2010-03-31,779.678
2010-04-01,787.658
2010-04-02,787.658
2010-04-05,798.264
2010-04-06,802.141
2010-04-07,794.921
2010-04-08,796.421
2010-04-09,801.685
2010-04-12,803.179
2010-04-13,804.823
2010-04-14,814.562
2010-04-15,812.339
2010-04-16,798.086
2010-04-19,800.336
2010-04-20,811.515
2010-04-21,814.617
2010-04-22,821.964
2010-04-23,831.319
2010-04-26,826.698
2010-04-27,803.494
2010-04-28,808.778
2010-04-29,823.684
2010-04-30,807.972
2010-05-03,820.526
2010-05-04,797.168
2010-05-05,788.2
2010-05-06,760.789
2010-05-07,745.563
2010-05-10,785.909
2010-05-11,783.966
2010-05-12,799.961
2010-05-13,790.939
2010-05-14,772.233
2010-05-17,774.37
2010-05-18,760.943
2010-05-19,755.321
2010-05-20,720.364
2010-05-21,733.444
2010-05-24,723.086
2010-05-25,724.649
2010-05-26,725.547
2010-05-27,756.981
2010-05-28,748.293
2010-05-31,748.293
2010-06-01,728.928
2010-06-02,751.425
2010-06-03,754.56
2010-06-04,723.243
2010-06-07,710.93
2010-06-08,720.749
2010-06-09,720.242
2010-06-10,746.172
2010-06-11,750.509
2010-06-14,753.653
2010-06-15,773.742
2010-06-16,770.633
2010-06-17,771.256
2010-06-18,770.336
2010-06-21,766.397
2010-06-22,749.811
2010-06-23,747.534
2010-06-24,732.492
2010-06-25,740.288
2010-06-28,738.546
2010-06-29,709.819
2010-06-30,702.359
2010-07-01,698.017
2010-07-02,691.882
2010-07-05,691.882
2010-07-06,693.542
2010-07-07,719.78
2010-07-08,727.283
2010-07-09,735.89
2010-07-12,732.571
2010-07-13,747.664
2010-07-14,744.066
2010-07-15,743.147
2010-07-16,717.103
2010-07-19,724.464
2010-07-20,733.986
2010-07-21,721.849
2010-07-22,744.252
2010-07-23,752.55
2010-07-26,765.742
2010-07-27,764.034
2010-07-28,755.903
2010-07-29,751.667
2010-07-30,751.106
2010-08-02,769.356
2010-08-03,761.556
2010-08-04,765.443
2010-08-05,763.212
2010-08-06,760.22
2010-08-09,766.557
2010-08-10,759.791
2010-08-11,733.957
2010-08-12,728.277
2010-08-13,727.901
2010-08-16,727.841
2010-08-17,739.137
2010-08-18,741.191
2010-08-19,725.969
2010-08-20,722.88
2010-08-23,719.31
2010-08-24,708.742
2010-08-25,712.93
2010-08-26,708.392
2010-08-27,724.169
2010-08-30,711.775
2010-08-31,713.99
2010-09-01,738.384
2010-09-02,745.337
2010-09-03,757.401
2010-09-06,757.401
2010-09-07,742.867
2010-09-08,748.071
2010-09-09,752.229
2010-09-10,754.53
2010-09-13,766.153
2010-09-14,764.513
2010-09-15,765.866
2010-09-16,763.217
2010-09-17,764.114
2010-09-20,778.81
2010-09-21,773.088
2010-09-22,765.901
2010-09-23,757.15
