Date,ITALY MID VALUE Mid Cap
2005-11-11,539.675
2005-11-14,539.052
2005-11-15,539.385
2005-11-16,540.426
2005-11-17,545.091
2005-11-18,545.456
2005-11-21,547.795
2005-11-22,545.884
2005-11-23,551.173
2005-11-24,550.899
2005-11-25,548.338
2005-11-28,550.618
2005-11-29,550.235
2005-11-30,549.805
2005-12-01,550.359
2005-12-02,553.125
2005-12-05,556.665
2005-12-06,562.046
2005-12-07,559.392
2005-12-08,566.03
2005-12-09,566.447
2005-12-12,571.468
2005-12-13,568.851
2005-12-14,574.041
2005-12-15,565.724
2005-12-16,568.497
2005-12-19,569.756
2005-12-20,563.963
2005-12-21,564.888
2005-12-22,567.354
2005-12-23,566.501
2005-12-26,566.501
2005-12-27,565.294
2005-12-28,568.933
2005-12-29,566.193
2005-12-30,560.547
2006-01-02,566.427
2006-01-03,579.067
2006-01-04,589.837
2006-01-05,588.676
2006-01-06,593.541
2006-01-09,590.042
2006-01-10,591.874
2006-01-11,597.854
2006-01-12,595.045
2006-01-13,593.331
2006-01-16,599.834
2006-01-17,597.011
2006-01-18,596.581
2006-01-19,598.434
2006-01-20,590.431
2006-01-23,602.769
2006-01-24,602.329
2006-01-25,609.561
2006-01-26,612.523
2006-01-27,605.563
2006-01-30,603.134
2006-01-31,604.093
2006-02-01,605.09
2006-02-02,601.443
2006-02-03,597.1
2006-02-06,605.494
2006-02-07,605.777
2006-02-08,606.501
2006-02-09,607.989
2006-02-10,605.504
2006-02-13,612.191
2006-02-14,611.222
2006-02-15,610.757
2006-02-16,610.547
2006-02-17,618.998
2006-02-20,623.656
2006-02-21,624.569
2006-02-22,630.309
2006-02-23,629.993
2006-02-24,634.924
2006-02-27,639.422
2006-02-28,635.175
2006-03-01,636.69
2006-03-02,635.951
2006-03-03,638.208
2006-03-06,640.614
2006-03-07,628.612
2006-03-08,623.135
2006-03-09,626.607
2006-03-10,629.04
2006-03-13,635.775
2006-03-14,645.018
2006-03-15,648.714
2006-03-16,658.974
2006-03-17,659.982
2006-03-20,662.423
2006-03-21,665.073
2006-03-22,666.678
2006-03-23,656.841
2006-03-24,657.477
2006-03-27,652.464
2006-03-28,648.011
2006-03-29,647.763
2006-03-30,664.284
2006-03-31,662.874
2006-04-03,671.99
2006-04-04,677.309
2006-04-05,681.523
2006-04-06,677.406
2006-04-07,664.056
2006-04-10,672.667
2006-04-11,657.955
2006-04-12,656.772
2006-04-13,656.001
2006-04-14,656.001
2006-04-17,666.42
2006-04-18,664.884
2006-04-19,678.296
2006-04-20,683.181
2006-04-21,689.522
2006-04-24,691.406
2006-04-25,694.363
2006-04-26,701.565
2006-04-27,702.194
2006-04-28,701.613
2006-05-01,702.838
2006-05-02,708.89
2006-05-03,706.601
2006-05-04,720.118
2006-05-05,727.151
2006-05-08,728.023
2006-05-09,732.92
2006-05-10,738.294
2006-05-11,739.821
2006-05-12,731.58
2006-05-15,720.738
2006-05-16,718.539
2006-05-17,706.758
2006-05-18,710.418
2006-05-19,699.964
2006-05-22,710.024
2006-05-23,732.606
2006-05-24,746.617
2006-05-25,750.274
2006-05-26,745.707
2006-05-29,732.162
2006-05-30,743.198
2006-05-31,749.426
2006-06-01,751.689
2006-06-02,762.038
2006-06-05,759.024
2006-06-06,742.321
2006-06-07,747.796
2006-06-08,726.192
2006-06-09,731.077
2006-06-12,716.092
2006-06-13,702.195
2006-06-14,703.32
2006-06-15,717.73
2006-06-16,715.544
2006-06-19,714.856
2006-06-20,716.314
2006-06-21,723.191
2006-06-22,721.4
2006-06-23,714.05
2006-06-26,717.888
2006-06-27,715.244
2006-06-28,715.497
2006-06-29,722.711
2006-06-30,744.395
2006-07-03,744.332
2006-07-04,747.326
2006-07-05,738.644
2006-07-06,742.515
2006-07-07,744.589
2006-07-10,748.533
2006-07-11,740.892
2006-07-12,735.82
2006-07-13,730.108
2006-07-14,727.939
2006-07-17,716.446
2006-07-18,715.646
2006-07-19,734.464
2006-07-20,744.621
2006-07-21,741.476
2006-07-24,749.525
2006-07-25,744.971
2006-07-26,745.661
2006-07-27,760.721
2006-07-28,770.309
2006-07-31,767.061
2006-08-01,764.973
2006-08-02,775.422
2006-08-03,770.133
2006-08-04,782.092
2006-08-07,776.253
2006-08-08,776.745
2006-08-09,778.345
2006-08-10,771.355
2006-08-11,769.587
2006-08-14,772.109
2006-08-15,774.653
2006-08-16,784.396
2006-08-17,784.01
2006-08-18,787.088
2006-08-21,789.079
2006-08-22,783.875
2006-08-23,781.799
2006-08-24,792.402
2006-08-25,789.694
2006-08-28,797.881
2006-08-29,795.684
2006-08-30,807.438
2006-08-31,814.096
2006-09-01,813.879
2006-09-04,826.358
2006-09-05,819.113
2006-09-06,813.921
2006-09-07,807.347
2006-09-08,807.433
2006-09-11,813.433
2006-09-12,808.578
2006-09-13,803.527
2006-09-14,810.84
2006-09-15,805.742
2006-09-18,808.168
2006-09-19,800.987
2006-09-20,806.039
2006-09-21,809.389
2006-09-22,807.499
2006-09-25,804.145
2006-09-26,802.383
2006-09-27,809.413
2006-09-28,807.023
2006-09-29,809.531
2006-10-02,818.38
2006-10-03,819.94
2006-10-04,821.743
2006-10-05,831.284
2006-10-06,825.518
2006-10-09,826.588
2006-10-10,828.167
2006-10-11,826.684
2006-10-12,828.329
2006-10-13,824.816
2006-10-16,819.526
2006-10-17,808.932
2006-10-18,813.543
2006-10-19,816.575
2006-10-20,817.694
2006-10-23,813.309
2006-10-24,815.334
2006-10-25,817.697
2006-10-26,819.885
2006-10-27,823.84
2006-10-30,826.978
2006-10-31,838.759
2006-11-01,840.187
2006-11-02,844.784
2006-11-03,841.174
2006-11-06,847.017
2006-11-07,850.961
2006-11-08,847.487
2006-11-09,849.363
2006-11-10,856.572
2006-11-13,853.723
2006-11-14,835.242
2006-11-15,836.6
2006-11-16,843.682
2006-11-17,845.969
2006-11-20,847.059
2006-11-21,848.373
2006-11-22,856.385
2006-11-23,856.653
2006-11-24,864.648
2006-11-27,852.83
2006-11-28,853.767
2006-11-29,861.349
2006-11-30,861.958
2006-12-01,870.587
2006-12-04,872.171
2006-12-05,874.527
2006-12-06,876.064
2006-12-07,877.752
2006-12-08,880.066
2006-12-11,875.786
2006-12-12,878.66
2006-12-13,878.101
2006-12-14,873.936
2006-12-15,868.515
2006-12-18,872.207
2006-12-19,874.812
2006-12-20,883.772
2006-12-21,883.562
2006-12-22,875.789
2006-12-25,875.789
2006-12-26,874.424
2006-12-27,886.023
2006-12-28,885.789
2006-12-29,889.54
2007-01-01,889.54
2007-01-02,905.069
2007-01-03,903.948
2007-01-04,894.608
2007-01-05,887.162
2007-01-08,888.732
2007-01-09,890.46
2007-01-10,884.947
2007-01-11,888.189
2007-01-12,900.638
2007-01-15,898.906
2007-01-16,901.241
2007-01-17,897.67
2007-01-18,900.067
2007-01-19,905.771
2007-01-22,907.047
2007-01-23,912.918
2007-01-24,922.791
2007-01-25,919.547
2007-01-26,912.142
2007-01-29,916.224
2007-01-30,916.445
2007-01-31,928.488
2007-02-01,937.016
2007-02-02,946.791
2007-02-05,939.212
2007-02-06,936.073
2007-02-07,943.745
2007-02-08,937.882
2007-02-09,943.523
2007-02-12,939.968
2007-02-13,948.853
2007-02-14,963.696
2007-02-15,965.843
2007-02-16,967.274
2007-02-19,978.717
2007-02-20,970.77
2007-02-21,958.576
2007-02-22,958.627
2007-02-23,957.205
2007-02-26,964.756
2007-02-27,938.484
2007-02-28,930.127
2007-03-01,913.456
2007-03-02,914.256
2007-03-05,897.668
2007-03-06,901.467
2007-03-07,907.81
2007-03-08,924.445
2007-03-09,927.366
2007-03-12,927.02
2007-03-13,917.213
2007-03-14,893.608
2007-03-15,913.212
2007-03-16,913.224
2007-03-19,925.309
2007-03-20,927.482
2007-03-21,931.909
2007-03-22,951.314
2007-03-23,953.813
2007-03-26,946.769
2007-03-27,948.46
2007-03-28,949.139
2007-03-29,959.621
2007-03-30,960.98
2007-04-02,967.096
2007-04-03,974.105
2007-04-04,972.946
2007-04-05,977.28
2007-04-06,977.28
2007-04-09,972.188
2007-04-10,984.394
2007-04-11,983.03
2007-04-12,985.512
2007-04-13,991.829
2007-04-16,1007.949
2007-04-17,1009.014
2007-04-18,1011.032
2007-04-19,1008.541
2007-04-20,1018.222
2007-04-23,1020.155
2007-04-24,1016.534
2007-04-25,1028.055
2007-04-26,1024.835
2007-04-27,1027.366
2007-04-30,1028.876
2007-05-01,1025.031
2007-05-02,1029.266
2007-05-03,1015.516
2007-05-04,1016.838
2007-05-07,1023.17
2007-05-08,1009.131
2007-05-09,1009.614
2007-05-10,1000.213
2007-05-11,1004.563
2007-05-14,1004.438
2007-05-15,1010.961
2007-05-16,1007.476
2007-05-17,1004.828
2007-05-18,1013.076
2007-05-21,1013.73
2007-05-22,1009.349
2007-05-23,1020.449
2007-05-24,1006.475
2007-05-25,1005.354
2007-05-28,1005.021
2007-05-29,1004.725
2007-05-30,998.64
2007-05-31,1000.0
2007-06-01,991.062
2007-06-04,988.908
2007-06-05,990.389
2007-06-06,971.525
2007-06-07,952.926
2007-06-08,937.989
2007-06-11,949.025
2007-06-12,943.691
2007-06-13,942.4
2007-06-14,957.253
2007-06-15,967.75
2007-06-18,975.352
2007-06-19,975.631
2007-06-20,978.352
2007-06-21,965.345
2007-06-22,959.768
2007-06-25,961.721
2007-06-26,948.814
2007-06-27,943.438
2007-06-28,952.875
2007-06-29,963.26
2007-07-02,973.67
2007-07-03,978.625
2007-07-04,981.197
2007-07-05,971.965
2007-07-06,981.697
2007-07-09,982.897
2007-07-10,976.374
2007-07-11,974.829
2007-07-12,979.7
2007-07-13,984.637
2007-07-16,987.14
2007-07-17,980.467
2007-07-18,973.767
2007-07-19,976.276
2007-07-20,974.516
2007-07-23,973.704
2007-07-24,958.927
2007-07-25,936.587
2007-07-26,919.568
2007-07-27,910.491
2007-07-30,907.712
2007-07-31,920.796
2007-08-01,901.713
2007-08-02,909.939
2007-08-03,906.144
2007-08-06,900.056
2007-08-07,908.292
2007-08-08,928.788
2007-08-09,911.918
2007-08-10,893.81
2007-08-13,894.703
2007-08-14,885.014
2007-08-15,878.362
2007-08-16,842.299
2007-08-17,860.645
2007-08-20,863.158
2007-08-21,861.147
2007-08-22,879.739
2007-08-23,886.849
2007-08-24,896.575
2007-08-27,898.087
2007-08-28,887.35
2007-08-29,895.655
2007-08-30,906.892
2007-08-31,913.636
2007-09-03,920.183
2007-09-04,923.741
2007-09-05,908.418
2007-09-06,907.56
2007-09-07,893.459
2007-09-10,894.294
2007-09-11,903.587
2007-09-12,908.972
2007-09-13,915.145
2007-09-14,900.936
2007-09-17,892.117
2007-09-18,901.722
2007-09-19,921.186
2007-09-20,919.627
2007-09-21,926.713
2007-09-24,926.188
2007-09-25,922.722
2007-09-26,932.92
2007-09-27,939.378
2007-09-28,934.975
2007-10-01,944.474
2007-10-02,941.124
2007-10-03,947.813
2007-10-04,950.622
2007-10-05,952.764
2007-10-08,943.304
2007-10-09,962.322
2007-10-10,963.588
2007-10-11,973.122
2007-10-12,968.693
2007-10-15,962.734
2007-10-16,955.001
2007-10-17,962.028
2007-10-18,955.937
2007-10-19,950.663
2007-10-22,933.353
2007-10-23,948.957
2007-10-24,939.428
2007-10-25,965.265
2007-10-26,970.242
2007-10-29,978.641
2007-10-30,980.804
2007-10-31,985.066
2007-11-01,969.022
2007-11-02,973.544
2007-11-05,964.302
2007-11-06,972.154
2007-11-07,965.549
2007-11-08,954.773
2007-11-09,932.414
2007-11-12,934.178
2007-11-13,943.717
2007-11-14,957.29
2007-11-15,942.907
2007-11-16,939.129
2007-11-19,914.481
2007-11-20,922.675
2007-11-21,904.672
2007-11-22,905.405
2007-11-23,919.148
2007-11-26,917.746
2007-11-27,926.638
2007-11-28,941.864
2007-11-29,942.166
2007-11-30,946.077
2007-12-03,940.225
2007-12-04,937.344
2007-12-05,943.821
2007-12-06,941.078
2007-12-07,951.374
2007-12-10,963.559
2007-12-11,957.625
2007-12-12,960.473
2007-12-13,935.104
2007-12-14,927.053
2007-12-17,909.825
2007-12-18,909.981
2007-12-19,901.258
2007-12-20,894.849
2007-12-21,903.06
2007-12-24,905.071
2007-12-25,905.071
2007-12-26,911.292
2007-12-27,916.963
2007-12-28,930.746
2007-12-31,925.429
2008-01-01,925.429
2008-01-02,921.695
2008-01-03,919.182
2008-01-04,901.651
2008-01-07,896.669
2008-01-08,897.918
2008-01-09,887.443
2008-01-10,888.774
2008-01-11,897.743
2008-01-14,908.18
2008-01-15,892.576
2008-01-16,881.047
2008-01-17,880.966
2008-01-18,861.879
2008-01-21,826.1
2008-01-22,838.292
2008-01-23,818.765
2008-01-24,845.601
2008-01-25,854.861
2008-01-28,854.863
2008-01-29,865.396
2008-01-30,861.678
2008-01-31,862.832
2008-02-01,876.606
2008-02-04,875.343
2008-02-05,845.815
2008-02-06,856.1
2008-02-07,834.364
2008-02-08,826.895
2008-02-11,813.454
2008-02-12,835.189
2008-02-13,841.49
2008-02-14,839.817
2008-02-15,833.402
2008-02-18,838.569
2008-02-19,849.431
2008-02-20,837.976
2008-02-21,852.842
2008-02-22,847.405
2008-02-25,861.247
2008-02-26,878.846
2008-02-27,893.894
2008-02-28,893.849
2008-02-29,883.265
2008-03-03,872.231
2008-03-04,857.241
2008-03-05,871.596
2008-03-06,863.069
2008-03-07,851.18
2008-03-10,841.569
2008-03-11,843.485
2008-03-12,853.372
2008-03-13,849.177
2008-03-14,849.115
2008-03-17,833.712
2008-03-18,851.447
2008-03-19,827.766
2008-03-20,800.89
2008-03-21,800.89
2008-03-24,799.747
2008-03-25,845.223
2008-03-26,850.808
2008-03-27,871.031
2008-03-28,864.373
2008-03-31,870.455
2008-04-01,879.571
2008-04-02,886.385
2008-04-03,881.639
2008-04-04,891.301
2008-04-07,899.124
2008-04-08,896.009
2008-04-09,900.654
2008-04-10,896.999
2008-04-11,896.647
2008-04-14,895.5
2008-04-15,884.535
2008-04-16,906.071
2008-04-17,895.256
2008-04-18,898.052
2008-04-21,903.833
2008-04-22,902.503
2008-04-23,898.88
2008-04-24,886.516
2008-04-25,887.736
2008-04-28,887.283
2008-04-29,883.44
2008-04-30,885.93
2008-05-01,879.187
2008-05-02,885.472
2008-05-05,892.589
2008-05-06,902.248
2008-05-07,899.979
2008-05-08,892.699
2008-05-09,887.281
2008-05-12,898.42
2008-05-13,898.606
2008-05-14,896.459
2008-05-15,895.272
2008-05-16,900.848
2008-05-19,911.015
2008-05-20,893.212
2008-05-21,896.628
2008-05-22,896.281
2008-05-23,892.01
2008-05-26,888.52
2008-05-27,881.279
2008-05-28,881.234
2008-05-29,876.358
2008-05-30,883.917
2008-06-02,868.191
2008-06-03,869.183
2008-06-04,866.86
2008-06-05,870.402
2008-06-06,861.496
2008-06-09,850.844
2008-06-10,831.565
2008-06-11,819.221
2008-06-12,812.854
2008-06-13,814.646
2008-06-16,818.976
2008-06-17,828.06
2008-06-18,813.465
2008-06-19,806.062
2008-06-20,792.164
2008-06-23,781.682
2008-06-24,781.893
2008-06-25,789.121
2008-06-26,774.191
2008-06-27,767.535
2008-06-30,762.423
2008-07-01,743.993
2008-07-02,757.677
2008-07-03,755.393
2008-07-04,744.178
2008-07-07,747.84
2008-07-08,737.062
2008-07-09,751.154
2008-07-10,746.481
2008-07-11,727.461
2008-07-14,731.484
2008-07-15,723.819
2008-07-16,730.942
2008-07-17,749.084
2008-07-18,770.713
2008-07-21,775.677
2008-07-22,774.208
2008-07-23,786.18
2008-07-24,778.524
2008-07-25,773.26
2008-07-28,767.906
2008-07-29,758.648
2008-07-30,771.147
2008-07-31,767.085
2008-08-01,756.215
2008-08-04,751.932
2008-08-05,775.327
2008-08-06,774.635
2008-08-07,770.505
2008-08-08,760.766
2008-08-11,771.135
2008-08-12,768.87
2008-08-13,755.06
2008-08-14,755.68
2008-08-15,745.129
2008-08-18,751.305
2008-08-19,729.389
2008-08-20,721.209
2008-08-21,720.481
2008-08-22,734.975
2008-08-25,727.599
2008-08-26,727.714
2008-08-27,727.269
2008-08-28,741.615
2008-08-29,748.878
2008-09-01,742.823
2008-09-02,755.118
2008-09-03,751.619
2008-09-04,723.466
2008-09-05,705.665
2008-09-08,716.767
2008-09-09,709.369
2008-09-10,703.523
2008-09-11,690.043
2008-09-12,707.661
2008-09-15,682.933
2008-09-16,670.668
2008-09-17,655.859
2008-09-18,662.252
2008-09-19,700.136
2008-09-22,707.437
2008-09-23,694.38
2008-09-24,687.976
2008-09-25,697.641
2008-09-26,687.133
2008-09-29,648.406
2008-09-30,643.684
2008-10-01,637.911
2008-10-02,619.15
2008-10-03,628.891
2008-10-06,569.582
2008-10-07,552.432
2008-10-08,529.824
2008-10-09,515.737
2008-10-10,488.023
2008-10-13,537.547
2008-10-14,552.13
2008-10-15,529.495
2008-10-16,506.229
2008-10-17,520.63
2008-10-20,528.984
2008-10-21,527.656
2008-10-22,508.123
2008-10-23,497.093
2008-10-24,482.688
2008-10-27,455.903
2008-10-28,456.373
2008-10-29,488.646
2008-10-30,502.041
2008-10-31,502.069
2008-11-03,525.404
2008-11-04,553.575
2008-11-05,555.304
2008-11-06,522.566
2008-11-07,526.647
2008-11-10,529.504
2008-11-11,500.14
2008-11-12,482.7
2008-11-13,482.638
2008-11-14,488.858
2008-11-17,477.322
2008-11-18,476.197
2008-11-19,460.969
2008-11-20,456.843
2008-11-21,448.935
2008-11-24,474.797
2008-11-25,486.92
2008-11-26,487.099
2008-11-27,487.451
2008-11-28,483.094
2008-12-01,461.694
2008-12-02,475.629
2008-12-03,475.128
2008-12-04,479.861
2008-12-05,461.608
2008-12-08,481.613
2008-12-09,487.042
2008-12-10,495.707
2008-12-11,502.558
2008-12-12,496.606
2008-12-15,500.444
2008-12-16,505.773
2008-12-17,522.69
2008-12-18,538.354
2008-12-19,518.732
2008-12-22,515.371
2008-12-23,513.998
2008-12-24,515.639
2008-12-25,515.639
2008-12-26,518.127
2008-12-29,523.844
2008-12-30,519.413
2008-12-31,510.453
2009-01-01,510.453
2009-01-02,522.589
2009-01-05,524.829
2009-01-06,529.155
2009-01-07,534.859
2009-01-08,537.692
2009-01-09,526.745
2009-01-12,516.003
2009-01-13,501.04
2009-01-14,489.938
2009-01-15,481.385
2009-01-16,490.257
2009-01-19,483.707
2009-01-20,472.364
2009-01-21,463.126
2009-01-22,453.888
2009-01-23,442.59
2009-01-26,460.203
2009-01-27,462.369
2009-01-28,474.52
2009-01-29,468.701
2009-01-30,461.302
2009-02-02,448.933
2009-02-03,462.084
2009-02-04,464.021
2009-02-05,466.196
2009-02-06,475.511
2009-02-09,484.451
2009-02-10,478.209
2009-02-11,473.234
2009-02-12,468.109
2009-02-13,467.567
2009-02-16,462.753
2009-02-17,439.853
2009-02-18,433.211
2009-02-19,438.29
2009-02-20,423.226
2009-02-23,420.568
2009-02-24,418.234
2009-02-25,411.663
2009-02-26,419.081
2009-02-27,411.612
2009-03-02,393.669
2009-03-03,389.607
2009-03-04,398.043
2009-03-05,380.085
2009-03-06,376.498
2009-03-09,362.09
2009-03-10,379.767
2009-03-11,376.418
2009-03-12,384.998
2009-03-13,384.866
2009-03-16,399.818
2009-03-17,398.412
2009-03-18,402.246
2009-03-19,429.533
2009-03-20,424.291
2009-03-23,441.476
2009-03-24,444.257
2009-03-25,453.195
2009-03-26,457.689
2009-03-27,446.905
2009-03-30,422.299
2009-03-31,440.283
2009-04-01,440.012
2009-04-02,458.119
2009-04-03,462.275
2009-04-06,453.788
2009-04-07,453.983
2009-04-08,460.558
2009-04-09,469.36
2009-04-10,469.36
2009-04-13,473.34
2009-04-14,477.694
2009-04-15,484.628
2009-04-16,493.18
2009-04-17,497.904
2009-04-20,478.503
2009-04-21,478.914
2009-04-22,491.823
2009-04-23,494.463
2009-04-24,518.227
2009-04-27,516.021
2009-04-28,505.355
2009-04-29,524.285
2009-04-30,526.128
2009-05-01,526.207
2009-05-04,543.79
2009-05-05,547.247
2009-05-06,555.004
2009-05-07,551.62
2009-05-08,568.418
2009-05-11,565.341
2009-05-12,565.715
2009-05-13,542.542
2009-05-14,547.864
2009-05-15,553.628
2009-05-18,565.832
2009-05-19,573.172
2009-05-20,587.356
2009-05-21,575.902
2009-05-22,583.866
2009-05-25,581.459
2009-05-26,583.061
2009-05-27,586.71
2009-05-28,584.456
2009-05-29,584.685
2009-06-01,599.609
2009-06-02,605.067
2009-06-03,589.181
2009-06-04,582.523
2009-06-05,573.027
2009-06-08,559.122
2009-06-09,574.027
2009-06-10,574.025
2009-06-11,580.018
2009-06-12,574.46
2009-06-15,555.104
2009-06-16,549.15
2009-06-17,534.444
2009-06-18,545.581
2009-06-19,540.65
2009-06-22,523.8
2009-06-23,527.381
2009-06-24,540.367
2009-06-25,533.32
2009-06-26,538.795
2009-06-29,543.905
2009-06-30,549.423
2009-07-01,561.198
2009-07-02,540.438
2009-07-03,545.03
2009-07-06,531.528
2009-07-07,528.332
2009-07-08,513.196
2009-07-09,516.809
2009-07-10,508.682
2009-07-13,516.618
2009-07-14,520.829
2009-07-15,544.818
2009-07-16,546.491
2009-07-17,547.038
2009-07-20,558.352
2009-07-21,563.823
2009-07-22,566.056
2009-07-23,578.066
2009-07-24,577.748
2009-07-27,582.483
2009-07-28,575.609
2009-07-29,575.631
2009-07-30,585.207
2009-07-31,584.097
2009-08-03,602.315
2009-08-04,598.17
2009-08-05,596.387
2009-08-06,600.621
2009-08-07,598.942
2009-08-10,603.785
2009-08-11,597.901
2009-08-12,608.901
2009-08-13,618.799
2009-08-14,611.859
2009-08-17,593.327
2009-08-18,602.834
2009-08-19,604.976
2009-08-20,610.418
2009-08-21,623.74
2009-08-24,633.412
2009-08-25,639.114
2009-08-26,647.1
2009-08-27,642.074
2009-08-28,650.842
2009-08-31,643.559
2009-09-01,634.619
2009-09-02,622.12
2009-09-03,621.182
2009-09-04,629.789
2009-09-07,646.868
2009-09-08,654.62
2009-09-09,670.337
2009-09-10,674.244
2009-09-11,677.033
2009-09-14,677.959
2009-09-15,680.848
2009-09-16,695.273
2009-09-17,696.092
2009-09-18,692.576
2009-09-21,675.54
2009-09-22,688.373
2009-09-23,689.517
2009-09-24,679.34
2009-09-25,681.431
2009-09-28,693.797
2009-09-29,689.614
2009-09-30,690.322
2009-10-01,676.057
2009-10-02,666.08
2009-10-05,674.596
2009-10-06,695.37
2009-10-07,692.507
2009-10-08,708.297
2009-10-09,717.264
2009-10-12,730.775
2009-10-13,726.532
2009-10-14,745.373
2009-10-15,745.493
2009-10-16,737.936
2009-10-19,743.477
2009-10-20,740.59
2009-10-21,741.538
2009-10-22,731.352
2009-10-23,722.49
2009-10-26,706.431
2009-10-27,687.139
2009-10-28,665.484
2009-10-29,687.052
2009-10-30,664.996
2009-11-02,666.161
2009-11-03,649.761
2009-11-04,670.477
2009-11-05,675.18
2009-11-06,680.499
2009-11-09,696.617
2009-11-10,695.397
2009-11-11,704.183
2009-11-12,700.526
2009-11-13,701.937
2009-11-16,708.226
2009-11-17,697.56
2009-11-18,708.143
2009-11-19,690.0
2009-11-20,680.605
2009-11-23,706.802
2009-11-24,698.471
2009-11-25,704.843
2009-11-26,679.978
2009-11-27,688.532
2009-11-30,683.322
2009-12-01,711.194
2009-12-02,710.526
2009-12-03,714.802
2009-12-04,711.988
2009-12-07,706.483
2009-12-08,689.702
2009-12-09,688.078
2009-12-10,689.195
2009-12-11,684.493
2009-12-14,691.932
2009-12-15,686.034
2009-12-16,695.908
2009-12-17,678.744
2009-12-18,662.512
2009-12-21,672.372
2009-12-22,676.678
2009-12-23,684.48
2009-12-24,685.65
2009-12-25,685.65
2009-12-28,693.197
2009-12-29,696.146
2009-12-30,687.744
2009-12-31,689.98
2010-01-01,689.98
2010-01-04,705.877
2010-01-05,705.724
2010-01-06,705.748
2010-01-07,701.902
2010-01-08,702.417
2010-01-11,705.204
2010-01-12,706.154
2010-01-13,708.667
2010-01-14,707.874
2010-01-15,694.941
2010-01-18,695.737
2010-01-19,699.85
2010-01-20,680.698
2010-01-21,669.102
2010-01-22,663.717
2010-01-25,665.48
2010-01-26,662.866
2010-01-27,652.446
2010-01-28,641.454
2010-01-29,636.23
2010-02-01,641.985
2010-02-02,651.62
2010-02-03,645.056
2010-02-04,622.236
2010-02-05,600.646
2010-02-08,599.45
2010-02-09,599.19
2010-02-10,609.016
2010-02-11,597.926
2010-02-12,595.021
2010-02-15,596.014
2010-02-16,607.256
2010-02-17,614.117
2010-02-18,612.294
2010-02-19,610.778
2010-02-22,612.455
2010-02-23,602.216
2010-02-24,607.302
2010-02-25,594.87
2010-02-26,610.016
2010-03-01,609.255
2010-03-02,618.161
2010-03-03,627.476
2010-03-04,629.289
2010-03-05,638.883
2010-03-08,644.98
2010-03-09,640.006
2010-03-10,650.177
2010-03-11,647.345
2010-03-12,654.203
2010-03-15,642.99
2010-03-16,655.136
2010-03-17,658.686
2010-03-18,653.961
2010-03-19,651.782
2010-03-22,652.31
2010-03-23,653.97
2010-03-24,653.161
2010-03-25,660.993
2010-03-26,664.015
2010-03-29,669.047
2010-03-30,664.697
2010-03-31,664.139
2010-04-01,669.215
2010-04-02,669.215
2010-04-05,667.683
2010-04-06,666.079
2010-04-07,660.732
2010-04-08,652.465
2010-04-09,665.041
2010-04-12,674.223
2010-04-13,670.347
2010-04-14,683.123
2010-04-15,681.32
2010-04-16,668.224
2010-04-19,657.692
2010-04-20,672.592
2010-04-21,662.758
2010-04-22,645.036
2010-04-23,652.114
2010-04-26,649.398
2010-04-27,632.404
2010-04-28,614.674
2010-04-29,624.636
2010-04-30,621.575
2010-05-03,620.185
2010-05-04,587.788
2010-05-05,565.47
2010-05-06,537.67
2010-05-07,521.833
2010-05-10,572.502
2010-05-11,561.839
2010-05-12,567.56
2010-05-13,553.966
2010-05-14,520.686
2010-05-17,519.39
2010-05-18,529.513
2010-05-19,515.601
2010-05-20,506.897
2010-05-21,524.438
2010-05-24,511.084
2010-05-25,493.611
2010-05-26,501.362
2010-05-27,518.493
2010-05-28,522.232
2010-05-31,521.911
2010-06-01,514.767
2010-06-02,510.282
2010-06-03,513.963
2010-06-04,493.214
2010-06-07,484.357
2010-06-08,480.504
2010-06-09,493.305
2010-06-10,510.158
2010-06-11,514.529
2010-06-14,531.538
2010-06-15,540.193
2010-06-16,536.975
2010-06-17,538.103
2010-06-18,545.712
2010-06-21,546.076
2010-06-22,538.011
2010-06-23,528.95
2010-06-24,520.9
2010-06-25,521.341
2010-06-28,528.317
2010-06-29,504.37
2010-06-30,509.969
2010-07-01,512.306
2010-07-02,516.752
2010-07-05,509.248
2010-07-06,527.525
2010-07-07,543.306
2010-07-08,549.496
2010-07-09,549.078
2010-07-12,544.918
2010-07-13,556.454
2010-07-14,558.488
2010-07-15,559.566
2010-07-16,556.448
2010-07-19,553.09
2010-07-20,548.935
2010-07-21,549.706
2010-07-22,566.466
2010-07-23,561.009
2010-07-26,574.334
2010-07-27,583.194
2010-07-28,582.334
2010-07-29,586.565
2010-07-30,577.639
2010-08-02,593.305
2010-08-03,589.661
2010-08-04,588.42
2010-08-05,588.505
2010-08-06,586.918
2010-08-09,592.173
2010-08-10,580.41
2010-08-11,556.012
2010-08-12,555.455
2010-08-13,549.394
2010-08-16,551.849
2010-08-17,558.588
2010-08-18,556.114
2010-08-19,547.072
2010-08-20,533.175
2010-08-23,535.841
2010-08-24,531.184
2010-08-25,526.384
2010-08-26,534.651
2010-08-27,537.29
2010-08-30,534.301
2010-08-31,535.87
2010-09-01,555.747
2010-09-02,557.357
2010-09-03,559.467
2010-09-06,561.836
2010-09-07,548.443
2010-09-08,553.725
2010-09-09,560.745
2010-09-10,558.705
2010-09-13,569.553
2010-09-14,575.189
2010-09-15,573.731
2010-09-16,572.365
2010-09-17,565.8
2010-09-20,574.275
