Date,EUROPE IMI IMI (Large+Mid+Small Cap)
2010-08-25,657.789
2010-08-26,669.344
2010-08-27,672.58
2010-08-30,671.047
2010-08-31,672.557
2010-09-01,696.643
2010-09-02,697.183
2010-09-03,704.972
2010-09-06,707.401
2010-09-07,695.9
2010-09-08,704.128
2010-09-09,711.014
2010-09-10,709.52
2010-09-13,722.196
2010-09-14,727.938
2010-09-15,728.881
2010-09-16,727.418
2010-09-17,722.778
2010-09-20,734.139
2010-09-21,733.726
2010-09-22,738.773
2010-09-23,734.259
2010-09-24,750.134
2010-09-27,747.228
2010-09-28,749.831
2010-09-29,749.192
2010-09-30,748.49
2010-10-01,752.239
2010-10-04,744.899
2010-10-05,763.131
2010-10-06,769.883
2010-10-07,772.07
2010-10-08,771.479
2010-10-11,772.445
2010-10-12,767.063
2010-10-13,785.059
2010-10-14,790.626
2010-10-15,787.05
2010-10-18,786.857
2010-10-19,772.766
2010-10-20,785.204
2010-10-21,791.31
2010-10-22,784.691
2010-10-25,790.067
2010-10-26,782.711
2010-10-27,771.999
2010-10-28,781.636
2010-10-29,782.008
2010-11-01,782.817
2010-11-02,793.694
2010-11-03,790.464
2010-11-04,814.973
2010-11-05,807.575
2010-11-08,800.141
2010-11-09,805.343
2010-11-10,787.659
2010-11-11,785.688
2010-11-12,784.425
2010-11-15,784.521
2010-11-16,763.827
2010-11-17,767.343
2010-11-18,781.658
2010-11-19,780.43
2010-11-22,772.73
2010-11-23,751.253
2010-11-24,756.648
2010-11-25,759.582
2010-11-26,747.654
2010-11-29,728.667
2010-11-30,723.877
2010-12-01,741.135
2010-12-02,759.737
2010-12-03,770.309
2010-12-06,766.46
2010-12-07,776.933
2010-12-08,772.266
2010-12-09,772.471
2010-12-10,775.966
2010-12-13,788.073
2010-12-14,789.756
2010-12-15,783.457
2010-12-16,778.306
2010-12-17,772.744
2010-12-20,775.175
2010-12-21,784.607
2010-12-22,783.566
2010-12-23,782.829
2010-12-24,784.911
2010-12-27,780.458
2010-12-28,781.034
2010-12-29,784.202
2010-12-30,783.134
2010-12-31,788.062
2011-01-03,790.607
2011-01-04,794.949
2011-01-05,784.792
2011-01-06,781.065
2011-01-07,776.872
2011-01-10,767.69
2011-01-11,777.041
2011-01-12,794.842
2011-01-13,806.192
2011-01-14,806.947
2011-01-17,803.629
2011-01-18,817.138
2011-01-19,812.365
2011-01-20,797.397
2011-01-21,812.852
2011-01-24,820.047
2011-01-25,814.385
2011-01-26,823.004
2011-01-27,826.617
2011-01-28,813.738
2011-01-31,817.402
2011-02-01,834.684
2011-02-02,836.979
2011-02-03,827.253
2011-02-04,824.993
2011-02-07,832.725
2011-02-08,839.89
2011-02-09,839.03
2011-02-10,830.719
2011-02-11,831.164
2011-02-14,829.027
2011-02-15,833.112
2011-02-16,836.74
2011-02-17,841.749
2011-02-18,845.394
2011-02-21,836.308
2011-02-22,832.668
2011-02-23,828.076
2011-02-24,824.624
2011-02-25,832.498
2011-02-28,843.344
2011-03-01,839.608
2011-03-02,837.223
2011-03-03,843.796
2011-03-04,842.418
2011-03-07,840.686
2011-03-08,836.783
2011-03-09,836.856
2011-03-10,819.459
2011-03-11,814.472
2011-03-14,813.957
2011-03-15,794.979
2011-03-16,781.09
2011-03-17,801.211
2011-03-18,810.097
2011-03-21,827.047
2011-03-22,827.078
2011-03-23,825.768
2011-03-24,838.202
2011-03-25,835.99
2011-03-28,834.523
2011-03-29,833.131
2011-03-30,840.966
2011-03-31,838.895
2011-04-01,848.526
2011-04-04,855.247
2011-04-05,855.515
2011-04-06,865.947
2011-04-07,860.134
2011-04-08,871.785
2011-04-11,870.777
2011-04-12,858.224
2011-04-13,865.221
2011-04-14,859.607
2011-04-15,859.512
2011-04-18,833.388
2011-04-19,844.205
2011-04-20,870.471
2011-04-21,879.058
2011-04-22,879.058
2011-04-25,877.032
2011-04-26,884.785
2011-04-27,888.903
2011-04-28,902.789
2011-04-29,906.959
2011-05-02,911.378
2011-05-03,903.689
2011-05-04,894.289
2011-05-05,876.607
2011-05-06,882.064
2011-05-09,865.49
2011-05-10,878.917
2011-05-11,878.465
2011-05-12,866.309
2011-05-13,863.469
2011-05-16,864.609
2011-05-17,851.994
2011-05-18,859.86
2011-05-19,865.405
2011-05-20,859.353
2011-05-23,837.914
2011-05-24,844.655
2011-05-25,848.552
2011-05-26,850.064
2011-05-27,865.668
2011-05-30,865.676
2011-05-31,879.321
2011-06-01,874.955
2011-06-02,864.391
2011-06-03,868.573
2011-06-06,866.203
2011-06-07,869.797
2011-06-08,856.115
2011-06-09,859.03
2011-06-10,839.415
2011-06-13,842.183
2011-06-14,854.42
2011-06-15,834.638
2011-06-16,821.865
2011-06-17,832.459
2011-06-20,828.216
2011-06-21,843.538
2011-06-22,842.345
2011-06-23,814.358
2011-06-24,814.407
2011-06-27,820.854
2011-06-28,829.464
2011-06-29,845.73
2011-06-30,861.429
2011-07-01,866.984
2011-07-04,871.081
2011-07-05,868.9
2011-07-06,857.161
2011-07-07,864.376
2011-07-08,851.65
2011-07-11,823.992
2011-07-12,818.172
2011-07-13,834.122
2011-07-14,826.905
2011-07-15,822.863
2011-07-18,802.614
2011-07-19,818.542
2011-07-20,829.271
2011-07-21,848.242
2011-07-22,852.481
2011-07-25,848.783
2011-07-26,853.866
2011-07-27,838.495
2011-07-28,833.526
2011-07-29,831.862
2011-08-01,812.757
2011-08-02,797.907
2011-08-03,786.521
2011-08-04,751.286
2011-08-05,739.347
2011-08-08,708.147
2011-08-09,720.055
2011-08-10,693.093
2011-08-11,714.532
2011-08-12,737.867
2011-08-15,751.382
2011-08-16,747.51
2011-08-17,752.23
2011-08-18,709.74
2011-08-19,703.751
2011-08-22,707.221
2011-08-23,713.07
2011-08-24,723.773
2011-08-25,712.672
2011-08-26,708.362
2011-08-29,725.626
2011-08-30,728.473
2011-08-31,748.318
2011-09-01,745.222
2011-09-02,725.377
2011-09-05,690.882
2011-09-06,682.784
2011-09-07,704.183
2011-09-08,707.816
2011-09-09,676.081
2011-09-12,654.287
2011-09-13,662.888
2011-09-14,672.321
2011-09-15,694.566
2011-09-16,696.184
2011-09-19,672.557
2011-09-20,689.429
2011-09-21,677.429
2011-09-22,635.584
2011-09-23,641.214
2011-09-26,650.204
2011-09-27,686.338
2011-09-28,677.309
2011-09-29,683.626
2011-09-30,664.438
2011-10-03,649.786
2011-10-04,631.698
2011-10-05,652.136
2011-10-06,674.515
2011-10-07,684.035
2011-10-10,704.053
2011-10-11,701.369
2011-10-12,721.343
2011-10-13,709.256
2011-10-14,723.713
2011-10-17,712.312
2011-10-18,705.463
2011-10-19,715.716
2011-10-20,699.836
2011-10-21,727.545
2011-10-24,736.193
2011-10-25,732.383
2011-10-26,729.592
2011-10-27,772.151
2011-10-28,772.806
2011-10-31,744.098
2011-11-01,705.06
2011-11-02,718.17
2011-11-03,729.633
2011-11-04,723.739
2011-11-07,719.801
2011-11-08,728.842
2011-11-09,705.173
2011-11-10,702.222
2011-11-11,726.644
2011-11-14,714.085
2011-11-15,703.917
2011-11-16,704.502
2011-11-17,694.621
2011-11-18,689.687
2011-11-21,664.897
2011-11-22,661.786
2011-11-23,646.223
2011-11-24,643.948
2011-11-25,645.653
2011-11-28,673.394
2011-11-29,677.991
2011-11-30,709.381
2011-12-01,704.629
2011-12-02,709.499
2011-12-05,717.659
2011-12-06,710.523
2011-12-07,709.79
2011-12-08,694.652
2011-12-09,705.118
2011-12-12,684.553
2011-12-13,681.779
2011-12-14,660.878
2011-12-15,669.518
2011-12-16,669.326
2011-12-19,668.106
2011-12-20,686.334
2011-12-21,679.951
2011-12-22,687.985
2011-12-23,692.473
2011-12-26,692.473
2011-12-27,694.015
2011-12-28,683.066
2011-12-29,687.652
2011-12-30,697.195
2012-01-02,704.425
2012-01-03,719.563
2012-01-04,707.939
2012-01-05,695.44
2012-01-06,691.842
2012-01-09,690.167
2012-01-10,704.441
2012-01-11,696.948
2012-01-12,701.749
2012-01-13,693.92
2012-01-16,699.585
2012-01-17,709.048
2012-01-18,714.426
2012-01-19,727.355
2012-01-20,727.0
2012-01-23,737.78
2012-01-24,731.277
2012-01-25,728.342
2012-01-26,746.963
2012-01-27,738.78
2012-01-30,729.48
2012-01-31,733.731
2012-02-01,754.38
2012-02-02,754.709
2012-02-03,764.388
2012-02-06,761.328
2012-02-07,768.628
2012-02-08,768.015
2012-02-09,772.842
2012-02-10,759.74
2012-02-13,766.946
2012-02-14,760.231
2012-02-15,761.872
2012-02-16,760.719
2012-02-17,772.499
2012-02-20,785.046
2012-02-21,780.973
2012-02-22,773.343
2012-02-23,776.096
2012-02-24,786.883
2012-02-27,781.108
2012-02-28,784.046
2012-02-29,781.952
2012-03-01,787.091
2012-03-02,780.136
2012-03-05,776.79
2012-03-06,749.416
2012-03-07,754.857
2012-03-08,776.021
2012-03-09,770.949
2012-03-12,770.131
2012-03-13,782.005
2012-03-14,779.481
2012-03-15,784.013
2012-03-16,794.241
2012-03-19,797.734
2012-03-20,787.396
2012-03-21,785.003
2012-03-22,775.983
2012-03-23,780.76
2012-03-26,792.045
2012-03-27,788.421
2012-03-28,778.353
2012-03-29,768.016
2012-03-30,778.039
2012-04-02,788.685
2012-04-03,782.71
2012-04-04,754.062
2012-04-05,752.232
2012-04-06,752.232
2012-04-09,752.716
2012-04-10,734.712
2012-04-11,742.525
2012-04-12,754.233
2012-04-13,738.564
2012-04-16,739.534
2012-04-17,758.949
2012-04-18,753.766
2012-04-19,751.501
2012-04-20,759.27
2012-04-23,737.917
2012-04-24,749.925
2012-04-25,756.944
2012-04-26,760.907
2012-04-27,768.62
2012-04-30,763.105
2012-05-01,765.852
2012-05-02,759.082
2012-05-03,759.647
2012-05-04,744.849
2012-05-07,746.528
2012-05-08,731.011
2012-05-09,725.54
2012-05-10,732.269
2012-05-11,734.225
2012-05-14,715.215
2012-05-15,706.902
2012-05-16,701.392
2012-05-17,691.958
2012-05-18,685.166
2012-05-21,691.811
2012-05-22,704.733
2012-05-23,680.522
2012-05-24,687.263
2012-05-25,685.242
2012-05-28,686.871
2012-05-29,692.041
2012-05-30,674.109
2012-05-31,670.24
2012-06-01,657.188
2012-06-04,660.516
2012-06-05,660.8
2012-06-06,678.45
2012-06-07,689.901
2012-06-08,682.751
2012-06-11,685.268
2012-06-12,686.257
2012-06-13,690.116
2012-06-14,689.34
2012-06-15,697.834
2012-06-18,696.324
2012-06-19,712.756
2012-06-20,718.531
2012-06-21,709.541
2012-06-22,700.257
2012-06-25,686.487
2012-06-26,685.285
2012-06-27,693.709
2012-06-28,688.729
2012-06-29,721.619
2012-07-02,726.148
2012-07-03,734.864
2012-07-04,729.478
2012-07-05,721.118
2012-07-06,709.976
2012-07-09,706.68
2012-07-10,710.175
2012-07-11,709.809
2012-07-12,698.585
2012-07-13,711.477
2012-07-16,712.838
2012-07-17,709.662
2012-07-18,720.211
2012-07-19,728.214
2012-07-20,713.043
2012-07-23,692.434
2012-07-24,687.642
2012-07-25,689.393
2012-07-26,715.706
2012-07-27,728.36
2012-07-30,732.159
2012-07-31,729.445
2012-08-01,731.642
2012-08-02,714.799
2012-08-03,742.478
2012-08-06,750.377
2012-08-07,756.171
2012-08-08,754.632
2012-08-09,754.789
2012-08-10,754.129
2012-08-13,753.128
2012-08-14,756.205
2012-08-15,753.929
2012-08-16,761.163
2012-08-17,761.799
2012-08-20,760.821
2012-08-21,772.233
2012-08-22,762.318
2012-08-23,764.871
2012-08-24,761.624
2012-08-27,764.9
2012-08-28,762.604
2012-08-29,759.502
2012-08-30,752.157
2012-08-31,761.925
2012-09-03,767.091
2012-09-04,757.376
2012-09-05,760.332
2012-09-06,779.605
2012-09-07,792.119
2012-09-10,789.75
2012-09-11,795.762
2012-09-12,799.603
2012-09-13,799.445
2012-09-14,824.682
2012-09-17,821.449
2012-09-18,812.774
2012-09-19,816.216
2012-09-20,808.276
2012-09-21,814.323
2012-09-24,807.041
2012-09-25,813.249
2012-09-26,791.133
2012-09-27,795.062
2012-09-28,786.435
2012-10-01,799.851
2012-10-02,799.828
2012-10-03,796.921
2012-10-04,803.171
2012-10-05,814.75
2012-10-08,801.382
2012-10-09,793.466
2012-10-10,789.429
2012-10-11,797.824
2012-10-12,795.404
2012-10-15,797.327
2012-10-16,812.963
2012-10-17,823.204
2012-10-18,822.834
2012-10-19,812.932
2012-10-22,812.295
2012-10-23,792.561
2012-10-24,796.568
2012-10-25,798.259
2012-10-26,797.348
2012-10-29,792.651
2012-10-30,803.629
2012-10-31,798.276
2012-11-01,807.023
2012-11-02,804.74
2012-11-05,796.241
2012-11-06,801.775
2012-11-07,788.784
2012-11-08,785.54
2012-11-09,783.311
2012-11-12,781.183
2012-11-13,784.091
2012-11-14,778.475
2012-11-15,774.7
2012-11-16,761.764
2012-11-19,784.793
2012-11-20,786.625
2012-11-21,789.818
2012-11-22,798.516
2012-11-23,807.651
2012-11-26,804.3
2012-11-27,804.647
2012-11-28,804.067
2012-11-29,817.514
2012-11-30,817.76
2012-12-03,822.846
2012-12-04,824.116
2012-12-05,825.209
2012-12-06,825.957
2012-12-07,823.257
2012-12-10,824.295
2012-12-11,831.635
2012-12-12,834.978
2012-12-13,835.029
2012-12-14,835.711
2012-12-17,838.802
2012-12-18,846.065
2012-12-19,852.88
2012-12-20,851.92
2012-12-21,845.391
2012-12-24,845.375
2012-12-25,845.375
2012-12-26,846.559
2012-12-27,847.522
2012-12-28,842.31
2012-12-31,842.764
2013-01-01,842.764
2013-01-02,863.086
2013-01-03,858.566
2013-01-04,858.334
2013-01-07,858.704
2013-01-08,855.258
2013-01-09,859.61
2013-01-10,868.698
2013-01-11,876.156
2013-01-14,874.275
2013-01-15,873.118
2013-01-16,870.06
2013-01-17,878.063
2013-01-18,873.083
2013-01-21,876.965
2013-01-22,874.969
2013-01-23,876.424
2013-01-24,884.652
2013-01-25,893.855
2013-01-28,891.904
2013-01-29,895.698
2013-01-30,896.604
2013-01-31,892.349
2013-02-01,903.468
2013-02-04,881.66
2013-02-05,884.577
2013-02-06,882.501
2013-02-07,871.257
2013-02-08,881.058
2013-02-11,875.849
2013-02-12,885.7
2013-02-13,888.33
2013-02-14,880.724
2013-02-15,879.986
2013-02-18,878.169
2013-02-19,888.41
2013-02-20,886.837
2013-02-21,864.5
2013-02-22,871.305
2013-02-25,873.986
2013-02-26,854.521
2013-02-27,864.607
2013-02-28,870.517
2013-03-01,861.606
2013-03-04,862.659
2013-03-05,879.151
2013-03-06,875.778
2013-03-07,881.348
2013-03-08,881.411
2013-03-11,882.664
2013-03-12,883.423
2013-03-13,879.091
2013-03-14,890.682
2013-03-15,893.648
2013-03-18,884.635
2013-03-19,876.027
2013-03-20,883.347
2013-03-21,876.418
2013-03-22,879.932
2013-03-25,870.172
2013-03-26,870.037
2013-03-27,861.19
2013-03-28,868.921
2013-03-29,868.921
2013-04-01,869.944
2013-04-02,879.319
2013-04-03,872.255
2013-04-04,863.687
2013-04-05,861.348
2013-04-08,862.752
2013-04-09,866.87
2013-04-10,884.097
2013-04-11,892.774
2013-04-12,883.772
2013-04-15,877.254
2013-04-16,873.587
2013-04-17,854.779
2013-04-18,857.226
2013-04-19,862.099
2013-04-22,860.352
2013-04-23,879.874
2013-04-24,885.481
2013-04-25,893.608
2013-04-26,892.736
2013-04-29,902.927
2013-04-30,907.226
2013-05-01,908.63
2013-05-02,903.822
2013-05-03,916.528
2013-05-06,912.899
2013-05-07,917.197
2013-05-08,930.423
2013-05-09,926.099
2013-05-10,921.101
2013-05-13,920.419
2013-05-14,923.955
2013-05-15,923.272
2013-05-16,927.403
2013-05-17,923.589
2013-05-20,929.559
2013-05-21,931.719
2013-05-22,933.902
2013-05-23,915.903
2013-05-24,916.233
2013-05-27,919.801
2013-05-28,925.597
2013-05-29,916.867
2013-05-30,926.411
2013-05-31,912.071
2013-06-03,910.079
2013-06-04,915.732
2013-06-05,903.73
2013-06-06,900.892
2013-06-07,913.791
2013-06-10,911.645
2013-06-11,906.294
2013-06-12,907.994
2013-06-13,904.624
2013-06-14,909.549
2013-06-17,916.683
2013-06-18,919.002
2013-06-19,918.032
2013-06-20,876.237
2013-06-21,863.659
2013-06-24,846.715
2013-06-25,857.653
2013-06-26,867.492
2013-06-27,873.331
2013-06-28,869.0
2013-07-01,881.424
2013-07-02,877.884
2013-07-03,869.046
2013-07-04,884.958
2013-07-05,868.36
2013-07-08,882.564
2013-07-09,883.919
2013-07-10,889.807
2013-07-11,907.69
2013-07-12,907.708
2013-07-15,911.064
2013-07-16,911.134
2013-07-17,913.5
2013-07-18,921.554
2013-07-19,925.21
2013-07-22,930.581
2013-07-23,929.811
2013-07-24,936.105
2013-07-25,931.604
2013-07-26,931.429
2013-07-29,931.169
2013-07-30,932.013
2013-07-31,934.408
2013-08-01,942.237
2013-08-02,948.257
2013-08-05,947.504
2013-08-06,948.606
2013-08-07,947.767
2013-08-08,956.918
2013-08-09,960.041
2013-08-12,956.636
2013-08-13,957.787
2013-08-14,963.321
2013-08-15,952.009
2013-08-16,961.044
2013-08-19,957.86
2013-08-20,955.039
2013-08-21,947.107
2013-08-22,953.879
2013-08-23,961.78
2013-08-26,958.967
2013-08-27,943.529
2013-08-28,936.655
2013-08-29,935.467
2013-08-30,924.255
2013-09-02,941.542
2013-09-03,935.933
2013-09-04,940.914
2013-09-05,942.306
2013-09-06,949.661
2013-09-09,955.829
2013-09-10,969.205
2013-09-11,975.352
2013-09-12,975.411
2013-09-13,974.188
2013-09-16,987.115
2013-09-17,982.018
2013-09-18,986.032
2013-09-19,1005.863
2013-09-20,1000.377
2013-09-23,994.47
2013-09-24,996.44
2013-09-25,997.096
2013-09-26,995.329
2013-09-27,997.247
2013-09-30,991.799
2013-10-01,998.456
2013-10-02,996.809
2013-10-03,995.381
2013-10-04,994.292
2013-10-07,990.172
2013-10-08,984.676
2013-10-09,973.509
2013-10-10,990.195
2013-10-11,997.398
2013-10-14,1001.148
2013-10-15,1003.493
2013-10-16,1005.113
2013-10-17,1019.456
2013-10-18,1030.043
2013-10-21,1032.558
2013-10-22,1044.34
2013-10-23,1038.941
2013-10-24,1044.843
2013-10-25,1043.31
2013-10-28,1040.672
2013-10-29,1043.381
2013-10-30,1043.896
2013-10-31,1035.136
2013-11-01,1024.468
2013-11-04,1029.516
2013-11-05,1025.2
2013-11-06,1034.1
2013-11-07,1023.37
2013-11-08,1019.087
2013-11-11,1026.439
2013-11-12,1022.566
2013-11-13,1014.555
2013-11-14,1026.904
2013-11-15,1030.205
2013-11-18,1039.481
2013-11-19,1032.684
2013-11-20,1029.523
2013-11-21,1027.616
2013-11-22,1033.586
2013-11-25,1036.606
2013-11-26,1034.769
2013-11-27,1041.591
2013-11-28,1047.182
2013-11-29,1048.529
2013-12-02,1040.621
2013-12-03,1027.344
2013-12-04,1019.128
2013-12-05,1017.87
2013-12-06,1026.863
2013-12-09,1031.716
2013-12-10,1028.678
2013-12-11,1024.931
2013-12-12,1012.266
2013-12-13,1009.037
2013-12-16,1023.307
2013-12-17,1014.47
2013-12-18,1025.498
2013-12-19,1035.907
2013-12-20,1041.647
2013-12-23,1051.821
2013-12-24,1051.565
2013-12-25,1051.565
2013-12-26,1053.935
2013-12-27,1071.126
2013-12-30,1072.445
2013-12-31,1073.536
2014-01-01,1073.536
2014-01-02,1056.689
2014-01-03,1059.449
2014-01-06,1059.712
2014-01-07,1064.545
2014-01-08,1065.096
2014-01-09,1059.927
2014-01-10,1072.276
2014-01-13,1073.464
2014-01-14,1077.703
2014-01-15,1081.106
2014-01-16,1080.135
2014-01-17,1082.549
2014-01-20,1082.037
2014-01-21,1081.305
2014-01-22,1084.144
2014-01-23,1082.288
2014-01-24,1056.918
2014-01-27,1047.017
2014-01-28,1053.749
2014-01-29,1046.983
2014-01-30,1043.617
2014-01-31,1035.135
2014-02-03,1023.615
2014-02-04,1020.793
2014-02-05,1024.008
2014-02-06,1044.089
2014-02-07,1052.987
2014-02-10,1056.022
2014-02-11,1071.936
2014-02-12,1073.48
2014-02-13,1078.069
2014-02-14,1085.702
2014-02-17,1091.284
2014-02-18,1095.249
2014-02-19,1097.53
2014-02-20,1093.714
2014-02-21,1100.675
2014-02-24,1105.848
2014-02-25,1106.912
2014-02-26,1099.565
2014-02-27,1099.896
2014-02-28,1113.158
2014-03-03,1084.964
2014-03-04,1104.721
2014-03-05,1104.78
2014-03-06,1114.137
2014-03-07,1102.519
2014-03-10,1098.306
2014-03-11,1097.528
2014-03-12,1089.397
2014-03-13,1079.872
2014-03-14,1071.975
2014-03-17,1084.235
2014-03-18,1089.963
2014-03-19,1089.152
2014-03-20,1079.016
2014-03-21,1079.924
2014-03-24,1068.721
2014-03-25,1081.697
2014-03-26,1090.272
2014-03-27,1088.682
2014-03-28,1097.383
2014-03-31,1102.019
2014-04-01,1109.664
2014-04-02,1109.553
2014-04-03,1106.621
2014-04-04,1111.441
2014-04-07,1101.936
2014-04-08,1102.367
2014-04-09,1109.656
2014-04-10,1108.68
2014-04-11,1093.818
2014-04-14,1092.303
2014-04-15,1082.704
2014-04-16,1095.277
2014-04-17,1103.195
2014-04-18,1103.195
2014-04-21,1101.16
2014-04-22,1115.333
2014-04-23,1112.266
2014-04-24,1115.265
2014-04-25,1108.546
2014-04-28,1111.091
2014-04-29,1122.052
2014-04-30,1126.82
2014-05-01,1128.656
2014-05-02,1127.691
2014-05-05,1126.77
2014-05-06,1128.817
2014-05-07,1128.519
2014-05-08,1136.055
2014-05-09,1124.357
2014-05-12,1133.194
2014-05-13,1132.389
2014-05-14,1132.504
2014-05-15,1122.82
2014-05-16,1123.472
2014-05-19,1123.88
2014-05-20,1121.62
2014-05-21,1126.095
2014-05-22,1127.66
2014-05-23,1128.235
2014-05-26,1136.393
2014-05-27,1136.277
2014-05-28,1134.518
2014-05-29,1137.037
2014-05-30,1138.796
2014-06-02,1139.005
2014-06-03,1134.796
2014-06-04,1135.572
2014-06-05,1139.333
2014-06-06,1149.139
2014-06-09,1149.506
2014-06-10,1148.959
2014-06-11,1141.921
2014-06-12,1144.094
2014-06-13,1139.509
2014-06-16,1137.688
2014-06-17,1138.208
2014-06-18,1140.055
2014-06-19,1151.489
2014-06-20,1146.863
2014-06-23,1142.861
2014-06-24,1140.393
2014-06-25,1131.842
2014-06-26,1128.441
2014-06-27,1133.116
2014-06-30,1137.243
2014-07-01,1146.149
2014-07-02,1147.037
2014-07-03,1153.97
2014-07-04,1149.296
2014-07-07,1139.607
2014-07-08,1125.286
2014-07-09,1127.204
2014-07-10,1112.135
2014-07-11,1113.755
2014-07-14,1125.453
2014-07-15,1116.556
2014-07-16,1128.665
2014-07-17,1117.073
2014-07-18,1115.823
2014-07-21,1111.087
2014-07-22,1120.946
2014-07-23,1122.394
2014-07-24,1127.174
2014-07-25,1116.793
2014-07-28,1114.969
2014-07-29,1115.668
2014-07-30,1107.011
2014-07-31,1093.113
2014-08-01,1083.594
2014-08-04,1080.048
2014-08-05,1079.281
2014-08-06,1069.51
2014-08-07,1062.006
2014-08-08,1060.138
2014-08-11,1072.823
2014-08-12,1068.522
2014-08-13,1075.011
2014-08-14,1078.471
2014-08-15,1074.589
2014-08-18,1085.755
2014-08-19,1088.422
2014-08-20,1085.579
2014-08-21,1092.244
2014-08-22,1085.521
2014-08-25,1094.34
2014-08-26,1102.637
2014-08-27,1104.177
2014-08-28,1094.668
2014-08-29,1097.179
2014-09-01,1096.699
2014-09-02,1095.041
2014-09-03,1103.194
2014-09-04,1100.853
2014-09-05,1096.001
2014-09-08,1090.268
2014-09-09,1083.523
2014-09-10,1082.988
2014-09-11,1083.653
2014-09-12,1083.486
2014-09-15,1082.251
2014-09-16,1079.075
2014-09-17,1085.378
2014-09-18,1092.817
2014-09-19,1088.363
2014-09-22,1081.441
2014-09-23,1070.31
2014-09-24,1072.05
2014-09-25,1058.813
2014-09-26,1056.769
2014-09-29,1052.355
2014-09-30,1053.837
2014-10-01,1042.126
2014-10-02,1021.784
2014-10-03,1019.858
2014-10-06,1026.713
2014-10-07,1016.139
2014-10-08,1011.642
2014-10-09,1009.354
2014-10-10,986.594
2014-10-13,990.206
2014-10-14,989.271
2014-10-15,965.684
2014-10-16,963.234
2014-10-17,989.177
2014-10-20,985.26
2014-10-21,1002.264
2014-10-22,1004.914
2014-10-23,1010.274
2014-10-24,1008.554
2014-10-27,1005.56
2014-10-28,1017.705
2014-10-29,1021.121
2014-10-30,1015.735
2014-10-31,1026.541
2014-11-03,1015.438
2014-11-04,1011.95
2014-11-05,1021.396
2014-11-06,1019.967
2014-11-07,1013.112
2014-11-10,1022.958
2014-11-11,1025.123
2014-11-12,1018.053
2014-11-13,1020.024
2014-11-14,1019.656
2014-11-17,1022.527
2014-11-18,1034.653
2014-11-19,1035.004
2014-11-20,1033.087
2014-11-21,1043.214
2014-11-24,1046.833
2014-11-25,1052.902
2014-11-26,1056.291
2014-11-27,1055.419
2014-11-28,1053.021
2014-12-01,1049.023
2014-12-02,1048.295
2014-12-03,1047.397
2014-12-04,1044.072
2014-12-05,1050.086
2014-12-08,1042.714
2014-12-09,1030.232
2014-12-10,1026.18
2014-12-11,1023.343
2014-12-12,1003.622
2014-12-15,979.125
2014-12-16,1002.431
2014-12-17,995.227
2014-12-18,1014.596
2014-12-19,1017.639
2014-12-22,1022.415
2014-12-23,1022.003
2014-12-24,1022.808
2014-12-25,1022.808
2014-12-26,1021.829
2014-12-29,1023.159
2014-12-30,1012.665
2014-12-31,1011.938
2015-01-01,1011.938
2015-01-02,1002.778
2015-01-05,974.17
2015-01-06,965.898
2015-01-07,960.796
2015-01-08,985.55
2015-01-09,976.773
2015-01-12,980.436
2015-01-13,990.985
2015-01-14,977.012
2015-01-15,985.185
2015-01-16,988.416
2015-01-19,1002.174
2015-01-20,1004.886
2015-01-21,1012.128
2015-01-22,1013.853
2015-01-23,1016.168
2015-01-26,1022.597
2015-01-27,1025.315
2015-01-28,1021.797
2015-01-29,1019.868
2015-01-30,1010.972
2015-02-02,1017.439
2015-02-03,1035.48
2015-02-04,1038.292
2015-02-05,1041.104
2015-02-06,1035.514
2015-02-09,1027.414
2015-02-10,1032.777
2015-02-11,1028.272
2015-02-12,1042.719
2015-02-13,1051.733
2015-02-16,1050.871
2015-02-17,1051.662
2015-02-18,1057.831
2015-02-19,1063.302
2015-02-20,1063.757
2015-02-23,1069.909
2015-02-24,1074.122
2015-02-25,1075.021
2015-02-26,1072.093
2015-02-27,1076.862
2015-03-02,1072.179
2015-03-03,1062.209
2015-03-04,1058.659
2015-03-05,1064.967
2015-03-06,1050.011
2015-03-09,1045.957
2015-03-10,1023.271
2015-03-11,1025.417
2015-03-12,1029.553
2015-03-13,1023.532
2015-03-16,1038.133
2015-03-17,1033.313
2015-03-18,1040.438
2015-03-19,1045.033
2015-03-20,1070.679
2015-03-23,1077.087
2015-03-24,1078.442
2015-03-25,1074.621
2015-03-26,1059.049
2015-03-27,1059.008
2015-03-30,1064.589
2015-03-31,1049.508
2015-04-01,1054.547
2015-04-02,1065.469
2015-04-03,1065.469
2015-04-06,1078.083
2015-04-07,1081.197
2015-04-08,1074.964
2015-04-09,1075.402
2015-04-10,1080.293
2015-04-13,1076.803
2015-04-14,1084.824
2015-04-15,1082.825
2015-04-16,1084.38
2015-04-17,1073.086
2015-04-20,1080.153
2015-04-21,1084.979
2015-04-22,1082.601
2015-04-23,1086.522
2015-04-24,1096.675
2015-04-27,1109.369
2015-04-28,1103.045
2015-04-29,1095.891
2015-04-30,1097.971
2015-05-01,1096.077
2015-05-04,1096.994
2015-05-05,1085.066
2015-05-06,1094.803
2015-05-07,1087.149
2015-05-08,1114.276
2015-05-11,1112.554
2015-05-12,1107.962
2015-05-13,1117.33
2015-05-14,1127.635
2015-05-15,1129.614
