Date,EUROPE IMI IMI (Large+Mid+Small Cap)
2005-11-09,621.448
2005-11-10,622.31
2005-11-11,626.218
2005-11-14,626.245
2005-11-15,622.869
2005-11-16,617.597
2005-11-17,623.8
2005-11-18,626.54
2005-11-21,630.161
2005-11-22,629.551
2005-11-23,636.452
2005-11-24,634.851
2005-11-25,633.819
2005-11-28,633.044
2005-11-29,632.803
2005-11-30,631.472
2005-12-01,637.138
2005-12-02,641.011
2005-12-05,642.444
2005-12-06,646.602
2005-12-07,643.293
2005-12-08,649.258
2005-12-09,649.654
2005-12-12,656.012
2005-12-13,655.717
2005-12-14,659.097
2005-12-15,653.314
2005-12-16,660.744
2005-12-19,659.36
2005-12-20,655.961
2005-12-21,655.048
2005-12-22,656.791
2005-12-23,657.241
2005-12-26,657.241
2005-12-27,658.68
2005-12-28,660.689
2005-12-29,660.593
2005-12-30,654.332
2006-01-02,656.657
2006-01-03,671.208
2006-01-04,684.116
2006-01-05,682.228
2006-01-06,689.738
2006-01-09,686.951
2006-01-10,682.433
2006-01-11,687.867
2006-01-12,687.157
2006-01-13,685.579
2006-01-16,689.553
2006-01-17,681.464
2006-01-18,677.77
2006-01-19,682.656
2006-01-20,677.821
2006-01-23,686.627
2006-01-24,684.904
2006-01-25,691.86
2006-01-26,697.319
2006-01-27,698.885
2006-01-30,695.831
2006-01-31,699.243
2006-02-01,704.236
2006-02-02,697.648
2006-02-03,692.69
2006-02-06,692.391
2006-02-07,688.499
2006-02-08,687.514
2006-02-09,695.48
2006-02-10,690.874
2006-02-13,693.724
2006-02-14,690.491
2006-02-15,693.082
2006-02-16,695.841
2006-02-17,700.284
2006-02-20,703.599
2006-02-21,703.103
2006-02-22,705.722
2006-02-23,707.222
2006-02-24,706.406
2006-02-27,707.778
2006-02-28,702.131
2006-03-01,709.039
2006-03-02,706.03
2006-03-03,707.691
2006-03-06,711.44
2006-03-07,700.099
2006-03-08,697.084
2006-03-09,702.682
2006-03-10,705.486
2006-03-13,713.422
2006-03-14,720.345
2006-03-15,723.18
2006-03-16,730.97
2006-03-17,732.659
2006-03-20,734.409
2006-03-21,730.124
2006-03-22,732.563
2006-03-23,725.818
2006-03-24,731.463
2006-03-27,727.219
2006-03-28,726.326
2006-03-29,722.866
2006-03-30,736.84
2006-03-31,730.112
2006-04-03,736.824
2006-04-04,742.396
2006-04-05,745.633
2006-04-06,745.439
2006-04-07,735.562
2006-04-10,738.459
2006-04-11,731.85
2006-04-12,729.34
2006-04-13,731.093
2006-04-14,731.093
2006-04-17,741.946
2006-04-18,742.459
2006-04-19,754.109
2006-04-20,754.589
2006-04-21,761.873
2006-04-24,760.259
2006-04-25,762.167
2006-04-26,766.234
2006-04-27,767.826
2006-04-28,768.454
2006-05-01,771.864
2006-05-02,779.631
2006-05-03,772.105
2006-05-04,780.896
2006-05-05,792.099
2006-05-08,791.707
2006-05-09,797.828
2006-05-10,796.537
2006-05-11,795.869
2006-05-12,783.323
2006-05-15,768.197
2006-05-16,770.171
2006-05-17,745.788
2006-05-18,743.267
2006-05-19,737.487
2006-05-22,722.203
2006-05-23,743.327
2006-05-24,727.747
2006-05-25,737.794
2006-05-26,749.085
2006-05-29,751.051
2006-05-30,742.539
2006-05-31,747.077
2006-06-01,748.4
2006-06-02,757.579
2006-06-05,753.663
2006-06-06,731.291
2006-06-07,732.84
2006-06-08,705.342
2006-06-09,717.739
2006-06-12,708.711
2006-06-13,691.308
2006-06-14,695.495
2006-06-15,713.393
2006-06-16,709.742
2006-06-19,710.244
2006-06-20,714.678
2006-06-21,718.59
2006-06-22,717.826
2006-06-23,715.749
2006-06-26,715.74
2006-06-27,713.897
2006-06-28,711.323
2006-06-29,724.118
2006-06-30,748.624
2006-07-03,753.613
2006-07-04,754.939
2006-07-05,741.579
2006-07-06,750.033
2006-07-07,752.888
2006-07-10,750.194
2006-07-11,744.323
2006-07-12,742.678
2006-07-13,732.31
2006-07-14,720.205
2006-07-17,710.248
2006-07-18,707.325
2006-07-19,727.016
2006-07-20,733.239
2006-07-21,728.912
2006-07-24,738.366
2006-07-25,739.27
2006-07-26,741.556
2006-07-27,756.139
2006-07-28,762.369
2006-07-31,759.613
2006-08-01,753.225
2006-08-02,765.083
2006-08-03,757.736
2006-08-04,772.275
2006-08-07,762.149
2006-08-08,761.259
2006-08-09,769.331
2006-08-10,756.739
2006-08-11,757.385
2006-08-14,762.462
2006-08-15,771.203
2006-08-16,778.808
2006-08-17,780.156
2006-08-18,776.011
2006-08-21,781.615
2006-08-22,777.475
2006-08-23,773.211
2006-08-24,775.083
2006-08-25,773.068
2006-08-28,778.798
2006-08-29,778.323
2006-08-30,787.393
2006-08-31,783.874
2006-09-01,788.091
2006-09-04,795.117
2006-09-05,789.052
2006-09-06,779.69
2006-09-07,768.889
2006-09-08,768.119
2006-09-11,765.073
2006-09-12,774.385
2006-09-13,776.058
2006-09-14,780.662
2006-09-15,776.863
2006-09-18,779.27
2006-09-19,776.471
2006-09-20,784.152
2006-09-21,788.582
2006-09-22,784.696
2006-09-25,780.195
2006-09-26,786.52
2006-09-27,793.259
2006-09-28,792.755
2006-09-29,791.071
2006-10-02,795.606
2006-10-03,793.205
2006-10-04,795.522
2006-10-05,800.219
2006-10-06,795.087
2006-10-09,797.052
2006-10-10,798.448
2006-10-11,799.828
2006-10-12,805.425
2006-10-13,805.141
2006-10-16,808.373
2006-10-17,801.381
2006-10-18,806.996
2006-10-19,812.33
2006-10-20,815.237
2006-10-23,814.456
2006-10-24,814.626
2006-10-25,820.056
2006-10-26,824.491
2006-10-27,825.938
2006-10-30,822.993
2006-10-31,826.119
2006-11-01,829.958
2006-11-02,826.526
2006-11-03,825.11
2006-11-06,834.417
2006-11-07,843.932
2006-11-08,840.869
2006-11-09,841.988
2006-11-10,845.646
2006-11-13,844.119
2006-11-14,842.005
2006-11-15,846.476
2006-11-16,848.283
2006-11-17,843.249
2006-11-20,845.228
2006-11-21,847.205
2006-11-22,853.83
2006-11-23,852.909
2006-11-24,855.954
2006-11-27,845.424
2006-11-28,844.513
2006-11-29,855.921
2006-11-30,857.329
2006-12-01,856.84
2006-12-04,861.467
2006-12-05,866.134
2006-12-06,867.358
2006-12-07,870.843
2006-12-08,873.051
2006-12-11,871.241
2006-12-12,875.804
2006-12-13,879.973
2006-12-14,881.721
2006-12-15,881.074
2006-12-18,879.061
2006-12-19,880.259
2006-12-20,883.752
2006-12-21,881.687
2006-12-22,877.543
2006-12-25,877.543
2006-12-26,876.075
2006-12-27,884.187
2006-12-28,885.844
2006-12-29,886.238
2007-01-01,886.238
2007-01-02,903.545
2007-01-03,898.032
2007-01-04,887.879
2007-01-05,874.347
2007-01-08,874.748
2007-01-09,876.277
2007-01-10,867.262
2007-01-11,877.844
2007-01-12,884.734
2007-01-15,890.77
2007-01-16,885.574
2007-01-17,886.373
2007-01-18,886.29
2007-01-19,891.863
2007-01-22,889.689
2007-01-23,894.453
2007-01-24,897.625
2007-01-25,895.886
2007-01-26,885.399
2007-01-29,889.712
2007-01-30,894.046
2007-01-31,892.476
2007-02-01,904.564
2007-02-02,906.336
2007-02-05,903.711
2007-02-06,908.818
2007-02-07,916.205
2007-02-08,909.921
2007-02-09,911.696
2007-02-12,904.292
2007-02-13,909.215
2007-02-14,924.307
2007-02-15,924.783
2007-02-16,922.293
2007-02-19,926.901
2007-02-20,925.205
2007-02-21,917.907
2007-02-22,919.506
2007-02-23,925.596
2007-02-26,929.731
2007-02-27,906.314
2007-02-28,890.877
2007-03-01,879.674
2007-03-02,877.85
2007-03-05,862.087
2007-03-06,870.918
2007-03-07,879.835
2007-03-08,890.832
2007-03-09,892.079
2007-03-12,892.717
2007-03-13,884.424
2007-03-14,863.442
2007-03-15,881.869
2007-03-16,886.056
2007-03-19,898.313
2007-03-20,904.325
2007-03-21,909.845
2007-03-22,926.267
2007-03-23,926.751
2007-03-26,921.67
2007-03-27,921.666
2007-03-28,917.689
2007-03-29,925.517
2007-03-30,924.212
2007-04-02,931.885
2007-04-03,941.274
2007-04-04,942.875
2007-04-05,948.108
2007-04-06,948.108
2007-04-09,942.79
2007-04-10,954.128
2007-04-11,953.378
2007-04-12,953.948
2007-04-13,961.595
2007-04-16,974.796
2007-04-17,976.832
2007-04-18,973.148
2007-04-19,971.363
2007-04-20,982.232
2007-04-23,979.94
2007-04-24,975.281
2007-04-25,984.79
2007-04-26,982.707
2007-04-27,981.18
2007-04-30,982.996
2007-05-01,978.937
2007-05-02,984.085
2007-05-03,984.507
2007-05-04,994.497
2007-05-07,997.693
2007-05-08,982.973
2007-05-09,986.926
2007-05-10,977.629
2007-05-11,983.067
2007-05-14,982.416
2007-05-15,989.645
2007-05-16,986.807
2007-05-17,983.846
2007-05-18,993.216
2007-05-21,990.651
2007-05-22,991.182
2007-05-23,1000.867
2007-05-24,990.431
2007-05-25,991.79
2007-05-28,993.254
2007-05-29,996.039
2007-05-30,990.196
2007-05-31,1000.0
2007-06-01,1006.285
2007-06-04,1008.278
2007-06-05,1005.423
2007-06-06,987.333
2007-06-07,973.416
2007-06-08,965.4
2007-06-11,973.52
2007-06-12,966.351
2007-06-13,968.78
2007-06-14,984.273
2007-06-15,1000.263
2007-06-18,999.665
2007-06-19,997.129
2007-06-20,1001.54
2007-06-21,989.884
2007-06-22,988.963
2007-06-25,989.294
2007-06-26,984.005
2007-06-27,977.357
2007-06-28,989.93
2007-06-29,998.284
2007-07-02,1004.261
2007-07-03,1012.084
2007-07-04,1017.632
2007-07-05,1009.7
2007-07-06,1017.914
2007-07-09,1021.042
2007-07-10,1016.741
2007-07-11,1017.52
2007-07-12,1028.834
2007-07-13,1033.397
2007-07-16,1034.722
2007-07-17,1030.738
2007-07-18,1020.996
2007-07-19,1031.683
2007-07-20,1021.826
2007-07-23,1026.351
2007-07-24,1011.337
2007-07-25,993.637
2007-07-26,966.611
2007-07-27,956.912
2007-07-30,957.55
2007-07-31,978.412
2007-08-01,963.012
2007-08-02,969.422
2007-08-03,963.663
2007-08-06,956.162
2007-08-07,966.37
2007-08-08,989.48
2007-08-09,964.267
2007-08-10,933.103
2007-08-13,949.345
2007-08-14,935.13
2007-08-15,925.911
2007-08-16,888.302
2007-08-17,914.381
2007-08-20,917.986
2007-08-21,918.576
2007-08-22,936.854
2007-08-23,942.923
2007-08-24,950.65
2007-08-27,952.602
2007-08-28,936.055
2007-08-29,942.009
2007-08-30,952.174
2007-08-31,964.705
2007-09-03,966.168
2007-09-04,971.112
2007-09-05,958.603
2007-09-06,964.415
2007-09-07,948.699
2007-09-10,941.786
2007-09-11,960.543
2007-09-12,966.162
2007-09-13,973.023
2007-09-14,960.335
2007-09-17,945.568
2007-09-18,959.209
2007-09-19,990.627
2007-09-20,992.966
2007-09-21,998.324
2007-09-24,997.777
2007-09-25,988.597
2007-09-26,995.112
2007-09-27,1004.784
2007-09-28,1009.605
2007-10-01,1018.799
2007-10-02,1017.464
2007-10-03,1019.215
2007-10-04,1019.937
2007-10-05,1027.841
2007-10-08,1019.783
2007-10-09,1026.79
2007-10-10,1033.792
2007-10-11,1045.505
2007-10-12,1041.14
2007-10-15,1035.868
2007-10-16,1023.396
2007-10-17,1033.371
2007-10-18,1030.779
2007-10-19,1022.071
2007-10-22,1001.019
2007-10-23,1018.728
2007-10-24,1011.936
2007-10-25,1029.008
2007-10-26,1040.435
2007-10-29,1048.833
2007-10-30,1045.251
2007-10-31,1058.699
2007-11-01,1040.866
2007-11-02,1037.106
2007-11-05,1029.113
2007-11-06,1038.547
2007-11-07,1038.48
2007-11-08,1034.371
2007-11-09,1017.081
2007-11-12,1006.653
2007-11-13,1012.834
2007-11-14,1024.466
2007-11-15,1006.815
2007-11-16,998.699
2007-11-19,977.754
2007-11-20,996.736
2007-11-21,973.71
2007-11-22,982.546
2007-11-23,995.283
2007-11-26,993.018
2007-11-27,989.731
2007-11-28,1009.714
2007-11-29,1015.049
2007-11-30,1021.386
2007-12-03,1015.88
2007-12-04,1007.139
2007-12-05,1017.603
2007-12-06,1015.717
2007-12-07,1026.113
2007-12-10,1036.029
2007-12-11,1030.968
2007-12-12,1033.302
2007-12-13,1003.292
2007-12-14,996.286
2007-12-17,974.496
2007-12-18,975.097
2007-12-19,969.813
2007-12-20,969.003
2007-12-21,983.921
2007-12-24,986.92
2007-12-25,986.92
2007-12-26,992.714
2007-12-27,999.171
2007-12-28,1006.844
2007-12-31,1001.946
2008-01-01,1001.946
2008-01-02,997.368
2008-01-03,993.971
2008-01-04,978.072
2008-01-07,971.713
2008-01-08,977.053
2008-01-09,960.322
2008-01-10,954.505
2008-01-11,952.914
2008-01-14,962.172
2008-01-15,935.874
2008-01-16,915.724
2008-01-17,912.021
2008-01-18,898.49
2008-01-21,839.681
2008-01-22,865.69
2008-01-23,836.99
2008-01-24,889.468
2008-01-25,890.335
2008-01-28,886.185
2008-01-29,900.257
2008-01-30,895.708
2008-01-31,896.783
2008-02-01,915.171
2008-02-04,917.483
2008-02-05,879.024
2008-02-06,884.353
2008-02-07,858.272
2008-02-08,861.859
2008-02-11,854.18
2008-02-12,888.245
2008-02-13,887.795
2008-02-14,892.669
2008-02-15,879.5
2008-02-18,893.837
2008-02-19,901.517
2008-02-20,885.725
2008-02-21,900.376
2008-02-22,894.973
2008-02-25,910.797
2008-02-26,926.683
2008-02-27,938.503
2008-02-28,926.337
2008-02-29,914.254
2008-03-03,902.616
2008-03-04,892.815
2008-03-05,911.302
2008-03-06,904.864
2008-03-07,894.402
2008-03-10,884.092
2008-03-11,891.78
2008-03-12,912.437
2008-03-13,905.381
2008-03-14,898.135
2008-03-17,866.515
2008-03-18,897.156
2008-03-19,880.375
2008-03-20,865.378
2008-03-21,865.378
2008-03-24,864.038
2008-03-25,903.652
2008-03-26,907.862
2008-03-27,921.808
2008-03-28,914.731
2008-03-31,918.268
2008-04-01,932.735
2008-04-02,943.738
2008-04-03,940.434
2008-04-04,950.488
2008-04-07,957.304
2008-04-08,947.248
2008-04-09,945.522
2008-04-10,942.744
2008-04-11,931.586
2008-04-14,925.67
2008-04-15,927.67
2008-04-16,952.963
2008-04-17,945.185
2008-04-18,956.895
2008-04-21,957.38
2008-04-22,957.011
2008-04-23,957.222
2008-04-24,947.249
2008-04-25,957.287
2008-04-28,962.483
2008-04-29,952.3
2008-04-30,957.411
2008-05-01,951.387
2008-05-02,965.717
2008-05-05,967.891
2008-05-06,968.287
2008-05-07,966.788
2008-05-08,968.363
2008-05-09,957.411
2008-05-12,965.395
2008-05-13,963.179
2008-05-14,966.574
2008-05-15,971.616
2008-05-16,981.91
2008-05-19,990.273
2008-05-20,978.183
2008-05-21,979.178
2008-05-22,980.085
2008-05-23,967.665
2008-05-26,965.917
2008-05-27,959.008
2008-05-28,962.177
2008-05-29,959.168
2008-05-30,962.868
2008-06-02,951.582
2008-06-03,955.251
2008-06-04,943.5
2008-06-05,948.077
2008-06-06,941.861
2008-06-09,936.658
2008-06-10,915.217
2008-06-11,903.394
2008-06-12,903.921
2008-06-13,904.096
2008-06-16,909.389
2008-06-17,916.412
2008-06-18,903.237
2008-06-19,897.006
2008-06-20,889.929
2008-06-23,880.743
2008-06-24,879.692
2008-06-25,888.69
2008-06-26,876.667
2008-06-27,873.182
2008-06-30,879.294
2008-07-01,860.13
2008-07-02,858.465
2008-07-03,856.427
2008-07-04,845.038
2008-07-07,854.35
2008-07-08,842.358
2008-07-09,859.642
2008-07-10,845.391
2008-07-11,829.08
2008-07-14,834.26
2008-07-15,819.947
2008-07-16,817.861
2008-07-17,844.446
2008-07-18,855.903
2008-07-21,862.157
2008-07-22,856.738
2008-07-23,866.475
2008-07-24,851.174
2008-07-25,849.395
2008-07-28,844.349
2008-07-29,839.053
2008-07-30,850.593
2008-07-31,852.131
2008-08-01,839.913
2008-08-04,834.63
2008-08-05,849.075
2008-08-06,854.193
2008-08-07,849.519
2008-08-08,837.33
2008-08-11,846.583
2008-08-12,838.388
2008-08-13,815.698
2008-08-14,821.737
2008-08-15,814.077
2008-08-18,814.177
2008-08-19,793.925
2008-08-20,798.674
2008-08-21,800.965
2008-08-22,812.448
2008-08-25,806.108
2008-08-26,800.391
2008-08-27,805.026
2008-08-28,816.446
2008-08-29,819.567
2008-09-01,809.169
2008-09-02,813.02
2008-09-03,797.501
2008-09-04,773.178
2008-09-05,750.64
2008-09-08,771.508
2008-09-09,762.497
2008-09-10,752.27
2008-09-11,740.597
2008-09-12,766.556
2008-09-15,741.388
2008-09-16,718.209
2008-09-17,707.611
2008-09-18,712.675
2008-09-19,771.284
2008-09-22,768.229
2008-09-23,758.651
2008-09-24,751.059
2008-09-25,765.187
2008-09-26,747.704
2008-09-29,698.804
2008-09-30,692.258
2008-10-01,694.074
2008-10-02,675.131
2008-10-03,693.356
2008-10-06,626.649
2008-10-07,630.36
2008-10-08,593.395
2008-10-09,582.284
2008-10-10,533.713
2008-10-13,589.508
2008-10-14,609.696
2008-10-15,568.694
2008-10-16,533.534
2008-10-17,554.875
2008-10-20,568.486
2008-10-21,560.712
2008-10-22,521.182
2008-10-23,517.61
2008-10-24,487.124
2008-10-27,466.708
2008-10-28,478.123
2008-10-29,527.559
2008-10-30,533.991
2008-10-31,541.104
2008-11-03,547.687
2008-11-04,581.88
2008-11-05,573.065
2008-11-06,530.403
2008-11-07,539.149
2008-11-10,544.761
2008-11-11,512.339
2008-11-12,494.94
2008-11-13,493.596
2008-11-14,501.629
2008-11-17,487.673
2008-11-18,491.328
2008-11-19,472.237
2008-11-20,450.395
2008-11-21,439.342
2008-11-24,487.674
2008-11-25,496.427
2008-11-26,493.197
2008-11-27,504.471
2008-11-28,503.246
2008-12-01,470.15
2008-12-02,482.431
2008-12-03,483.703
2008-12-04,483.321
2008-12-05,462.583
2008-12-08,502.851
2008-12-09,508.25
2008-12-10,512.184
2008-12-11,518.257
2008-12-12,509.466
2008-12-15,519.314
2008-12-16,526.257
2008-12-17,543.933
2008-12-18,549.107
2008-12-19,525.853
2008-12-22,517.311
2008-12-23,517.403
2008-12-24,517.21
2008-12-25,517.21
2008-12-26,518.716
2008-12-29,529.337
2008-12-30,535.106
2008-12-31,529.685
2009-01-01,529.685
2009-01-02,547.884
2009-01-05,547.333
2009-01-06,548.296
2009-01-07,552.426
2009-01-08,551.325
2009-01-09,540.593
2009-01-12,525.961
2009-01-13,511.746
2009-01-14,489.272
2009-01-15,481.446
2009-01-16,493.01
2009-01-19,481.049
2009-01-20,462.431
2009-01-21,458.186
2009-01-22,456.953
2009-01-23,450.078
2009-01-26,475.895
2009-01-27,478.22
2009-01-28,495.393
2009-01-29,481.543
2009-01-30,473.089
2009-02-02,460.584
2009-02-03,474.846
2009-02-04,484.147
2009-02-05,482.175
2009-02-06,493.037
2009-02-09,503.74
2009-02-10,488.82
2009-02-11,482.047
2009-02-12,471.508
2009-02-13,478.395
2009-02-16,467.852
2009-02-17,448.441
2009-02-18,445.537
2009-02-19,451.218
2009-02-20,433.047
2009-02-23,432.677
2009-02-24,427.267
2009-02-25,424.568
2009-02-26,435.467
2009-02-27,426.276
2009-03-02,401.714
2009-03-03,393.545
2009-03-04,408.716
2009-03-05,393.922
2009-03-06,392.396
2009-03-09,387.759
2009-03-10,410.763
2009-03-11,412.533
2009-03-12,415.96
2009-03-13,422.202
2009-03-16,437.187
2009-03-17,433.452
2009-03-18,434.721
2009-03-19,458.298
2009-03-20,454.754
2009-03-23,468.267
2009-03-24,468.107
2009-03-25,470.532
2009-03-26,472.123
2009-03-27,458.696
2009-03-30,437.012
2009-03-31,455.865
2009-04-01,461.516
2009-04-02,492.248
2009-04-03,487.12
2009-04-06,483.719
2009-04-07,474.81
2009-04-08,474.733
2009-04-09,484.54
2009-04-10,484.554
2009-04-13,488.99
2009-04-14,494.394
2009-04-15,490.798
2009-04-16,499.735
2009-04-17,502.114
2009-04-20,479.832
2009-04-21,481.948
2009-04-22,490.193
2009-04-23,490.378
2009-04-24,509.778
2009-04-27,506.704
2009-04-28,497.215
2009-04-29,514.927
2009-04-30,522.35
2009-05-01,523.215
2009-05-04,536.239
2009-05-05,540.737
2009-05-06,546.64
2009-05-07,547.429
2009-05-08,558.726
2009-05-11,556.129
2009-05-12,556.735
2009-05-13,540.75
2009-05-14,542.792
2009-05-15,546.667
2009-05-18,556.149
2009-05-19,569.387
2009-05-20,580.074
2009-05-21,568.288
2009-05-22,575.978
2009-05-25,577.595
2009-05-26,580.774
2009-05-27,582.757
2009-05-28,576.801
2009-05-29,586.31
2009-06-01,603.719
2009-06-02,610.107
2009-06-03,594.049
2009-06-04,592.558
2009-06-05,588.59
2009-06-08,578.279
2009-06-09,587.257
2009-06-10,594.635
2009-06-11,602.962
2009-06-12,598.17
2009-06-15,576.675
2009-06-16,578.252
2009-06-17,565.314
2009-06-18,571.673
2009-06-19,577.638
2009-06-22,559.717
2009-06-23,562.008
2009-06-24,576.433
2009-06-25,566.961
2009-06-26,573.431
2009-06-29,582.851
2009-06-30,575.613
2009-07-01,590.209
2009-07-02,571.087
2009-07-03,570.098
2009-07-06,559.979
2009-07-07,559.167
2009-07-08,548.819
2009-07-09,555.778
2009-07-10,548.558
2009-07-13,558.245
2009-07-14,565.841
2009-07-15,586.99
2009-07-16,590.311
2009-07-17,592.256
2009-07-20,603.653
2009-07-21,609.388
2009-07-22,610.331
2009-07-23,623.607
2009-07-24,621.352
2009-07-27,624.966
2009-07-28,617.317
2009-07-29,617.396
2009-07-30,630.932
2009-07-31,635.244
2009-08-03,656.434
2009-08-04,653.782
2009-08-05,651.295
2009-08-06,653.357
2009-08-07,653.83
2009-08-10,648.751
2009-08-11,638.82
2009-08-12,648.859
2009-08-13,657.893
2009-08-14,650.826
2009-08-17,630.405
2009-08-18,640.429
2009-08-19,643.867
2009-08-20,653.879
2009-08-21,671.64
2009-08-24,678.359
2009-08-25,681.697
2009-08-26,673.254
2009-08-27,669.455
2009-08-28,683.073
2009-08-31,677.643
2009-09-01,663.13
2009-09-02,656.828
2009-09-03,658.503
2009-09-04,666.379
2009-09-07,680.957
2009-09-08,691.898
2009-09-09,701.638
2009-09-10,701.957
2009-09-11,707.987
2009-09-14,706.386
2009-09-15,706.32
2009-09-16,720.813
2009-09-17,727.453
2009-09-18,722.965
2009-09-21,713.918
2009-09-22,724.575
2009-09-23,725.412
2009-09-24,707.84
2009-09-25,703.967
2009-09-28,713.166
2009-09-29,710.227
2009-09-30,710.699
2009-10-01,697.016
2009-10-02,685.679
2009-10-05,692.536
2009-10-06,713.452
2009-10-07,707.986
2009-10-08,721.359
2009-10-09,719.157
2009-10-12,726.58
2009-10-13,720.448
2009-10-14,739.295
2009-10-15,742.012
2009-10-16,734.2
2009-10-19,748.661
2009-10-20,745.307
2009-10-21,750.863
2009-10-22,742.261
2009-10-23,738.873
2009-10-26,726.018
2009-10-27,720.995
2009-10-28,703.22
2009-10-29,718.868
2009-10-30,702.007
2009-11-02,706.637
2009-11-03,691.928
2009-11-04,712.469
2009-11-05,719.276
2009-11-06,719.888
2009-11-09,740.397
2009-11-10,736.857
2009-11-11,741.058
2009-11-12,737.146
2009-11-13,741.148
2009-11-16,756.402
2009-11-17,746.688
2009-11-18,751.504
2009-11-19,733.571
2009-11-20,727.153
2009-11-23,748.123
2009-11-24,741.515
2009-11-25,749.668
2009-11-26,721.751
2009-11-27,729.82
2009-11-30,721.023
2009-12-01,744.391
2009-12-02,747.171
2009-12-03,746.305
2009-12-04,744.363
2009-12-07,738.039
2009-12-08,721.904
2009-12-09,714.814
2009-12-10,720.775
2009-12-11,719.495
2009-12-14,726.683
2009-12-15,722.347
2009-12-16,732.659
2009-12-17,712.181
2009-12-18,705.954
2009-12-21,717.169
2009-12-22,717.53
2009-12-23,724.746
2009-12-24,725.93
2009-12-25,725.93
2009-12-28,731.233
2009-12-29,734.71
2009-12-30,727.079
2009-12-31,731.635
2010-01-01,731.635
2010-01-04,747.437
2010-01-05,746.621
2010-01-06,746.217
2010-01-07,743.493
2010-01-08,746.602
2010-01-11,757.496
2010-01-12,749.889
2010-01-13,749.872
2010-01-14,753.644
2010-01-15,741.729
2010-01-18,747.442
2010-01-19,747.863
2010-01-20,728.339
2010-01-21,715.463
2010-01-22,710.878
2010-01-25,707.948
2010-01-26,706.017
2010-01-27,699.621
2010-01-28,688.475
2010-01-29,691.969
2010-02-01,695.925
2010-02-02,705.572
2010-02-03,700.089
2010-02-04,675.012
2010-02-05,655.325
2010-02-08,660.093
2010-02-09,662.68
2010-02-10,665.902
2010-02-11,664.064
2010-02-12,662.156
2010-02-15,663.743
2010-02-16,675.549
2010-02-17,682.651
2010-02-18,685.188
2010-02-19,682.465
2010-02-22,684.979
2010-02-23,676.037
2010-02-24,679.282
2010-02-25,664.303
2010-02-26,677.167
2010-03-01,676.597
2010-03-02,686.419
2010-03-03,698.543
2010-03-04,695.753
2010-03-05,706.835
2010-03-08,708.617
2010-03-09,704.581
2010-03-10,713.441
2010-03-11,712.463
2010-03-12,719.044
2010-03-15,708.989
2010-03-16,720.984
2010-03-17,726.732
2010-03-18,719.111
2010-03-19,712.455
2010-03-22,712.334
2010-03-23,717.222
2010-03-24,708.552
2010-03-25,715.198
2010-03-26,715.263
2010-03-29,719.811
2010-03-30,717.284
2010-03-31,722.351
2010-04-01,733.766
2010-04-02,733.766
2010-04-05,732.035
2010-04-06,730.597
2010-04-07,726.729
2010-04-08,721.464
2010-04-09,735.567
2010-04-12,743.449
2010-04-13,739.154
2010-04-14,747.917
2010-04-15,749.589
2010-04-16,735.206
2010-04-19,728.3
2010-04-20,738.149
2010-04-21,730.784
2010-04-22,718.257
2010-04-23,727.583
2010-04-26,732.772
2010-04-27,709.986
2010-04-28,695.163
2010-04-29,706.883
2010-04-30,705.594
2010-05-03,701.455
2010-05-04,674.294
2010-05-05,659.668
2010-05-06,642.777
2010-05-07,614.95
2010-05-10,667.932
2010-05-11,657.418
2010-05-12,666.904
2010-05-13,662.622
2010-05-14,633.609
2010-05-17,627.842
2010-05-18,637.608
2010-05-19,616.86
2010-05-20,603.263
2010-05-21,611.208
2010-05-24,605.256
2010-05-25,583.661
2010-05-26,596.851
2010-05-27,617.003
2010-05-28,618.43
2010-05-31,618.135
2010-06-01,619.88
2010-06-02,616.225
2010-06-03,625.37
2010-06-04,606.116
2010-06-07,596.097
2010-06-08,590.223
2010-06-09,606.83
2010-06-10,618.785
2010-06-11,620.599
2010-06-14,637.998
2010-06-15,643.958
2010-06-16,644.878
2010-06-17,647.772
2010-06-18,650.562
2010-06-21,657.346
2010-06-22,649.245
2010-06-23,641.053
2010-06-24,633.252
2010-06-25,628.308
2010-06-28,637.95
2010-06-29,611.272
2010-06-30,613.513
2010-07-01,608.21
2010-07-02,615.622
2010-07-05,610.864
2010-07-06,632.181
2010-07-07,639.552
2010-07-08,648.643
2010-07-09,650.026
2010-07-12,650.342
2010-07-13,667.118
2010-07-14,670.177
2010-07-15,671.223
2010-07-16,661.677
2010-07-19,657.275
2010-07-20,653.364
2010-07-21,657.921
2010-07-22,675.816
2010-07-23,675.439
2010-07-26,684.828
2010-07-27,689.892
2010-07-28,689.194
2010-07-29,690.627
2010-07-30,685.186
2010-08-02,711.671
2010-08-03,713.774
2010-08-04,710.333
2010-08-05,709.077
2010-08-06,709.11
2010-08-09,716.159
2010-08-10,701.322
2010-08-11,677.755
2010-08-12,675.263
2010-08-13,672.583
2010-08-16,677.202
2010-08-17,686.141
2010-08-18,683.338
2010-08-19,674.403
2010-08-20,660.369
2010-08-23,663.077
2010-08-24,653.084
2010-08-25,645.293
2010-08-26,656.627
2010-08-27,659.801
2010-08-30,658.262
2010-08-31,659.744
2010-09-01,683.365
2010-09-02,683.896
2010-09-03,691.535
2010-09-06,693.919
2010-09-07,682.636
2010-09-08,690.707
2010-09-09,697.462
2010-09-10,695.996
