Date,ITALY IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-15,540.252
2010-09-16,538.58
2010-09-17,531.322
2010-09-20,540.849
2010-09-21,542.675
2010-09-22,545.154
2010-09-23,539.515
2010-09-24,553.552
2010-09-27,553.826
2010-09-28,555.759
2010-09-29,553.085
2010-09-30,558.149
2010-10-01,559.662
2010-10-04,549.522
2010-10-05,566.917
2010-10-06,569.867
2010-10-07,575.28
2010-10-08,576.749
2010-10-11,577.053
2010-10-12,570.911
2010-10-13,585.936
2010-10-14,590.392
2010-10-15,586.184
2010-10-18,590.349
2010-10-19,582.936
2010-10-20,594.94
2010-10-21,601.108
2010-10-22,594.94
2010-10-25,593.26
2010-10-26,587.476
2010-10-27,579.926
2010-10-28,592.632
2010-10-29,591.079
2010-11-01,583.972
2010-11-02,594.721
2010-11-03,588.065
2010-11-04,602.851
2010-11-05,585.828
2010-11-08,580.168
2010-11-09,588.741
2010-11-10,566.898
2010-11-11,560.525
2010-11-12,561.032
2010-11-15,560.795
2010-11-16,548.869
2010-11-17,549.759
2010-11-18,557.377
2010-11-19,557.086
2010-11-22,547.48
2010-11-23,529.074
2010-11-24,525.236
2010-11-25,523.087
2010-11-26,514.621
2010-11-29,497.621
2010-11-30,489.663
2010-12-01,500.858
2010-12-02,515.766
2010-12-03,524.304
2010-12-06,515.835
2010-12-07,522.477
2010-12-08,523.85
2010-12-09,526.288
2010-12-10,526.783
2010-12-13,536.485
2010-12-14,539.468
2010-12-15,530.43
2010-12-16,524.598
2010-12-17,514.995
2010-12-20,518.929
2010-12-21,528.569
2010-12-22,527.219
2010-12-23,527.344
2010-12-24,529.422
2010-12-27,524.259
2010-12-28,522.381
2010-12-29,523.619
2010-12-30,521.772
2010-12-31,527.016
2011-01-03,530.44
2011-01-04,532.255
2011-01-05,526.046
2011-01-06,525.074
2011-01-07,520.252
2011-01-10,506.228
2011-01-11,511.61
2011-01-12,534.27
2011-01-13,551.507
2011-01-14,557.076
2011-01-17,550.072
2011-01-18,560.416
2011-01-19,568.468
2011-01-20,567.354
2011-01-21,583.314
2011-01-24,590.67
2011-01-25,585.441
2011-01-26,585.754
2011-01-27,594.775
2011-01-28,583.115
2011-01-31,587.144
2011-02-01,603.841
2011-02-02,607.668
2011-02-03,594.221
2011-02-04,595.372
2011-02-07,598.466
2011-02-08,603.322
2011-02-09,603.933
2011-02-10,597.972
2011-02-11,597.623
2011-02-14,592.325
2011-02-15,597.996
2011-02-16,606.384
2011-02-17,608.335
2011-02-18,607.957
2011-02-21,588.025
2011-02-22,583.749
2011-02-23,585.14
2011-02-24,588.919
2011-02-25,597.357
2011-02-28,604.854
2011-03-01,599.059
2011-03-02,601.218
2011-03-03,601.81
2011-03-04,604.389
2011-03-07,605.601
2011-03-08,606.803
2011-03-09,609.931
2011-03-10,597.012
2011-03-11,594.384
2011-03-14,596.147
2011-03-15,584.746
2011-03-16,571.006
2011-03-17,582.595
2011-03-18,588.63
2011-03-21,598.91
2011-03-22,600.879
2011-03-23,600.161
2011-03-24,610.887
2011-03-25,607.905
2011-03-28,605.934
2011-03-29,598.679
2011-03-30,604.583
2011-03-31,602.077
2011-04-01,606.043
2011-04-04,612.798
2011-04-05,611.663
2011-04-06,622.939
2011-04-07,619.014
2011-04-08,628.777
2011-04-11,628.675
2011-04-12,622.491
2011-04-13,625.42
2011-04-14,617.84
2011-04-15,615.0
2011-04-18,591.237
2011-04-19,597.456
2011-04-20,612.509
2011-04-21,622.369
2011-04-22,622.369
2011-04-25,621.921
2011-04-26,629.007
2011-04-27,639.065
2011-04-28,651.808
2011-04-29,653.939
2011-05-02,655.813
2011-05-03,651.384
2011-05-04,642.938
2011-05-05,626.42
2011-05-06,626.032
2011-05-09,607.654
2011-05-10,619.943
2011-05-11,619.424
2011-05-12,608.799
2011-05-13,606.987
2011-05-16,605.511
2011-05-17,595.701
2011-05-18,601.078
2011-05-19,604.358
2011-05-20,592.486
2011-05-23,577.624
2011-05-24,581.73
2011-05-25,586.722
2011-05-26,584.592
2011-05-27,595.075
2011-05-30,594.323
2011-05-31,607.342
2011-06-01,602.779
2011-06-02,598.878
2011-06-03,606.561
2011-06-06,599.653
2011-06-07,604.61
2011-06-08,593.428
2011-06-09,592.992
2011-06-10,579.182
2011-06-13,579.133
2011-06-14,590.431
2011-06-15,569.968
2011-06-16,563.105
2011-06-17,576.692
2011-06-20,568.56
2011-06-21,581.929
2011-06-22,581.795
2011-06-23,555.811
2011-06-24,548.35
2011-06-27,556.417
2011-06-28,563.895
2011-06-29,577.624
2011-06-30,591.74
2011-07-01,600.347
2011-07-04,600.612
2011-07-05,590.962
2011-07-06,571.566
2011-07-07,572.242
2011-07-08,549.363
2011-07-11,516.332
2011-07-12,521.989
2011-07-13,537.65
2011-07-14,531.201
2011-07-15,524.246
2011-07-18,504.396
2011-07-19,518.845
2011-07-20,535.586
2011-07-21,562.408
2011-07-22,562.523
2011-07-25,545.957
2011-07-26,552.745
2011-07-27,532.942
2011-07-28,531.629
2011-07-29,530.804
2011-08-01,503.338
2011-08-02,492.576
2011-08-03,488.215
2011-08-04,463.302
2011-08-05,461.53
2011-08-08,454.634
2011-08-09,455.84
2011-08-10,424.596
2011-08-11,444.354
2011-08-12,460.754
2011-08-15,468.209
2011-08-16,461.822
2011-08-17,470.312
2011-08-18,439.759
2011-08-19,433.487
2011-08-22,442.035
2011-08-23,438.645
2011-08-24,445.86
2011-08-25,442.61
2011-08-26,437.758
2011-08-29,453.62
2011-08-30,448.757
2011-08-31,460.122
2011-09-01,459.215
2011-09-02,440.878
2011-09-05,417.493
2011-09-06,406.757
2011-09-07,422.957
2011-09-08,424.561
2011-09-09,396.272
2011-09-12,377.811
2011-09-13,386.923
2011-09-14,396.465
2011-09-15,415.183
2011-09-16,412.421
2011-09-19,397.385
2011-09-20,407.439
2011-09-21,400.464
2011-09-22,377.313
2011-09-23,384.222
2011-09-26,395.466
2011-09-27,419.716
2011-09-28,418.136
2011-09-29,429.234
2011-09-30,417.258
2011-10-03,408.828
2011-10-04,400.461
2011-10-05,415.92
2011-10-06,431.566
2011-10-07,441.139
2011-10-10,460.094
2011-10-11,456.351
2011-10-12,474.455
2011-10-13,456.991
2011-10-14,473.972
2011-10-17,460.011
2011-10-18,458.122
2011-10-19,471.214
2011-10-20,453.175
2011-10-21,470.342
2011-10-24,472.015
2011-10-25,468.137
2011-10-26,466.048
2011-10-27,500.495
2011-10-28,491.754
2011-10-31,467.961
2011-11-01,429.888
2011-11-02,441.288
2011-11-03,450.653
2011-11-04,440.67
2011-11-07,445.671
2011-11-08,450.121
2011-11-09,425.867
2011-11-10,428.584
2011-11-11,448.303
2011-11-14,436.926
2011-11-15,428.75
2011-11-16,432.297
2011-11-17,426.099
2011-11-18,427.679
2011-11-21,408.527
2011-11-22,403.208
2011-11-23,388.802
2011-11-24,386.293
2011-11-25,384.768
2011-11-28,403.49
2011-11-29,404.403
2011-11-30,425.766
2011-12-01,425.647
2011-12-02,430.648
2011-12-05,445.081
2011-12-06,440.306
2011-12-07,435.792
2011-12-08,416.228
2011-12-09,430.495
2011-12-12,410.09
2011-12-13,404.716
2011-12-14,391.384
2011-12-15,398.203
2011-12-16,396.29
2011-12-19,395.178
2011-12-20,408.168
2011-12-21,402.107
2011-12-22,408.737
2011-12-23,409.045
2011-12-26,409.045
2011-12-27,406.419
2011-12-28,399.794
2011-12-29,401.767
2011-12-30,408.556
2012-01-02,417.383
2012-01-03,423.571
2012-01-04,410.93
2012-01-05,392.497
2012-01-06,386.836
2012-01-09,379.463
2012-01-10,391.283
2012-01-11,389.84
2012-01-12,400.805
2012-01-13,393.732
2012-01-16,396.962
2012-01-17,403.354
2012-01-18,404.294
2012-01-19,417.801
2012-01-20,419.495
2012-01-23,431.985
2012-01-24,431.1
2012-01-25,427.333
2012-01-26,440.348
2012-01-27,434.645
2012-01-30,429.608
2012-01-31,433.696
2012-02-01,449.027
2012-02-02,449.388
2012-02-03,451.249
2012-02-06,450.25
2012-02-07,459.527
2012-02-08,466.878
2012-02-09,467.383
2012-02-10,455.68
2012-02-13,456.799
2012-02-14,454.326
2012-02-15,452.769
2012-02-16,448.439
2012-02-17,456.01
2012-02-20,463.54
2012-02-21,464.266
2012-02-22,457.892
2012-02-23,453.652
2012-02-24,465.785
2012-02-27,459.721
2012-02-28,460.019
2012-02-29,457.515
2012-03-01,468.772
2012-03-02,463.889
2012-03-05,462.885
2012-03-06,445.611
2012-03-07,449.687
2012-03-08,459.02
2012-03-09,449.371
2012-03-12,449.394
2012-03-13,457.728
2012-03-14,455.439
2012-03-15,460.801
2012-03-16,465.854
2012-03-19,470.045
2012-03-20,466.377
2012-03-21,460.395
2012-03-22,453.015
2012-03-23,455.456
2012-03-26,460.958
2012-03-27,456.537
2012-03-28,453.516
2012-03-29,439.185
2012-03-30,441.973
2012-04-02,439.516
2012-04-03,432.666
2012-04-04,415.017
2012-04-05,410.822
2012-04-06,410.822
2012-04-09,411.058
2012-04-10,392.735
2012-04-11,399.023
2012-04-12,402.728
2012-04-13,387.812
2012-04-16,388.072
2012-04-17,405.349
2012-04-18,395.379
2012-04-19,387.403
2012-04-20,394.129
2012-04-23,378.942
2012-04-24,390.808
2012-04-25,399.932
2012-04-26,397.597
2012-04-27,406.105
2012-04-30,401.768
2012-05-01,401.449
2012-05-02,388.644
2012-05-03,385.732
2012-05-04,380.388
2012-05-07,388.534
2012-05-08,381.336
2012-05-09,374.49
2012-05-10,381.944
2012-05-11,383.317
2012-05-14,369.379
2012-05-15,357.078
2012-05-16,355.822
2012-05-17,349.773
2012-05-18,350.368
2012-05-21,355.222
2012-05-22,366.184
2012-05-23,348.649
2012-05-24,353.48
2012-05-25,352.616
2012-05-28,349.748
2012-05-29,347.7
2012-05-30,338.592
2012-05-31,340.085
2012-06-01,338.681
2012-06-04,348.305
2012-06-05,349.4
2012-06-06,362.683
2012-06-07,366.22
2012-06-08,362.307
2012-06-11,352.704
2012-06-12,348.661
2012-06-13,350.803
2012-06-14,356.914
2012-06-15,365.473
2012-06-18,356.686
2012-06-19,371.795
2012-06-20,380.001
2012-06-21,377.49
2012-06-22,374.409
2012-06-25,357.788
2012-06-26,354.33
2012-06-27,362.722
2012-06-28,364.169
2012-06-29,394.728
2012-07-02,392.679
2012-07-03,398.393
2012-07-04,391.534
2012-07-05,379.119
2012-07-06,367.39
2012-07-09,369.815
2012-07-10,368.853
2012-07-11,370.207
2012-07-12,361.023
2012-07-13,365.509
2012-07-16,365.611
2012-07-17,363.469
2012-07-18,363.389
2012-07-19,364.059
2012-07-20,345.451
2012-07-23,333.739
2012-07-24,322.768
2012-07-25,325.917
2012-07-26,349.852
2012-07-27,359.531
2012-07-30,365.052
2012-07-31,365.39
2012-08-01,365.079
2012-08-02,343.912
2012-08-03,372.744
2012-08-06,379.777
2012-08-07,388.755
2012-08-08,387.812
2012-08-09,385.522
2012-08-10,382.866
2012-08-13,384.078
2012-08-14,386.02
2012-08-15,384.783
2012-08-16,394.478
2012-08-17,397.802
2012-08-20,396.51
2012-08-21,410.13
2012-08-22,405.296
2012-08-23,403.148
2012-08-24,399.449
2012-08-27,403.536
2012-08-28,405.155
2012-08-29,403.024
2012-08-30,398.541
2012-08-31,410.842
2012-09-03,413.294
2012-09-04,411.853
2012-09-05,410.848
2012-09-06,430.325
2012-09-07,445.752
2012-09-10,445.193
2012-09-11,451.025
2012-09-12,456.829
2012-09-13,452.825
2012-09-14,472.036
2012-09-17,468.022
2012-09-18,454.46
2012-09-19,455.722
2012-09-20,444.618
2012-09-21,451.694
2012-09-24,447.645
2012-09-25,451.237
2012-09-26,431.812
2012-09-27,433.631
2012-09-28,424.086
2012-10-01,436.516
2012-10-02,436.717
2012-10-03,436.578
2012-10-04,439.121
2012-10-05,451.564
2012-10-08,439.973
2012-10-09,435.933
2012-10-10,435.419
2012-10-11,440.779
2012-10-12,438.593
2012-10-15,440.645
2012-10-16,455.467
2012-10-17,466.103
2012-10-18,463.263
2012-10-19,451.693
2012-10-22,453.352
2012-10-23,441.678
2012-10-24,445.184
2012-10-25,439.619
2012-10-26,439.789
2012-10-29,432.042
2012-10-30,439.716
2012-10-31,439.183
2012-11-01,445.077
2012-11-02,440.736
2012-11-05,431.649
2012-11-06,436.487
2012-11-07,424.677
2012-11-08,421.748
2012-11-09,421.169
2012-11-12,419.774
2012-11-13,425.251
2012-11-14,424.246
2012-11-15,424.755
2012-11-16,412.29
2012-11-19,428.435
2012-11-20,426.806
2012-11-21,431.134
2012-11-22,437.282
2012-11-23,441.814
2012-11-26,438.871
2012-11-27,436.108
2012-11-28,435.144
2012-11-29,450.047
2012-11-30,448.115
2012-12-03,451.974
2012-12-04,457.837
2012-12-05,454.951
2012-12-06,448.993
2012-12-07,444.274
2012-12-10,434.457
2012-12-11,443.524
2012-12-12,450.398
2012-12-13,455.813
2012-12-14,457.743
2012-12-17,462.707
2012-12-18,469.239
2012-12-19,476.163
2012-12-20,476.891
2012-12-21,472.291
2012-12-24,473.026
2012-12-25,473.026
2012-12-26,473.994
2012-12-27,476.666
2012-12-28,472.176
2012-12-31,470.855
2013-01-01,470.855
2013-01-02,489.847
2013-01-03,484.964
2013-01-04,485.81
2013-01-07,486.414
2013-01-08,486.711
2013-01-09,499.011
2013-01-10,508.978
2013-01-11,515.509
2013-01-14,513.973
2013-01-15,516.658
2013-01-16,510.291
2013-01-17,519.616
2013-01-18,515.935
2013-01-21,518.194
2013-01-22,518.83
2013-01-23,513.498
2013-01-24,522.524
2013-01-25,525.641
2013-01-28,529.626
2013-01-29,532.408
2013-01-30,521.114
2013-01-31,525.268
2013-02-01,525.406
2013-02-04,496.609
2013-02-05,501.511
2013-02-06,498.383
2013-02-07,483.552
2013-02-08,489.048
2013-02-11,486.349
2013-02-12,494.042
2013-02-13,494.995
2013-02-14,485.395
2013-02-15,485.514
2013-02-18,483.68
2013-02-19,490.94
2013-02-20,486.22
2013-02-21,465.524
2013-02-22,469.761
2013-02-25,474.833
2013-02-26,444.965
2013-02-27,453.208
2013-02-28,454.314
2013-03-01,443.999
2013-03-04,442.008
2013-03-05,453.121
2013-03-06,451.254
2013-03-07,457.125
2013-03-08,460.224
2013-03-11,457.695
2013-03-12,456.485
2013-03-13,444.353
2013-03-14,455.761
2013-03-15,457.458
2013-03-18,449.009
2013-03-19,439.153
2013-03-20,451.578
2013-03-21,449.926
2013-03-22,453.809
2013-03-25,438.16
2013-03-26,430.991
2013-03-27,423.846
2013-03-28,426.196
2013-03-29,426.196
2013-04-01,426.395
2013-04-02,432.983
2013-04-03,422.526
2013-04-04,423.987
2013-04-05,432.968
2013-04-08,432.578
2013-04-09,441.424
2013-04-10,455.569
2013-04-11,459.041
2013-04-12,452.749
2013-04-15,448.233
2013-04-16,448.149
2013-04-17,441.832
2013-04-18,445.416
2013-04-19,451.796
2013-04-22,456.887
2013-04-23,469.563
2013-04-24,471.694
2013-04-25,472.586
2013-04-26,471.124
2013-04-29,484.359
2013-04-30,484.236
2013-05-01,484.566
2013-05-02,480.294
2013-05-03,487.161
2013-05-06,483.72
2013-05-07,492.532
2013-05-08,497.471
2013-05-09,488.74
2013-05-10,489.257
2013-05-13,487.113
2013-05-14,491.297
2013-05-15,491.66
2013-05-16,495.129
2013-05-17,493.713
2013-05-20,499.918
2013-05-21,495.612
2013-05-22,499.081
2013-05-23,486.19
2013-05-24,482.526
2013-05-27,490.664
2013-05-28,498.29
2013-05-29,495.997
2013-05-30,500.418
2013-05-31,491.486
2013-06-03,490.331
2013-06-04,494.329
2013-06-05,488.766
2013-06-06,480.99
2013-06-07,487.998
2013-06-10,482.44
2013-06-11,477.016
2013-06-12,472.249
2013-06-13,472.5
2013-06-14,476.519
2013-06-17,477.175
2013-06-18,476.552
2013-06-19,471.715
2013-06-20,449.606
2013-06-21,441.105
2013-06-24,438.27
2013-06-25,434.059
2013-06-26,442.095
2013-06-27,444.018
2013-06-28,439.626
2013-07-01,445.656
2013-07-02,442.729
2013-07-03,436.224
2013-07-04,449.312
2013-07-05,438.946
2013-07-08,445.279
2013-07-09,442.449
2013-07-10,442.6
2013-07-11,449.963
2013-07-12,442.993
2013-07-15,447.294
2013-07-16,448.035
2013-07-17,450.577
2013-07-18,459.338
2013-07-19,462.906
2013-07-22,467.26
2013-07-23,471.815
2013-07-24,479.128
2013-07-25,479.174
2013-07-26,479.948
2013-07-29,473.785
2013-07-30,480.909
2013-07-31,478.456
2013-08-01,487.62
2013-08-02,489.568
2013-08-05,486.647
2013-08-06,484.064
2013-08-07,489.232
2013-08-08,498.959
2013-08-09,498.374
2013-08-12,497.711
2013-08-13,498.238
2013-08-14,502.064
2013-08-15,501.496
2013-08-16,511.559
2013-08-19,501.073
2013-08-20,496.428
2013-08-21,490.792
2013-08-22,500.069
2013-08-23,505.143
2013-08-26,494.135
2013-08-27,485.462
2013-08-28,491.572
2013-08-29,491.449
2013-08-30,485.78
2013-09-02,494.708
2013-09-03,492.11
2013-09-04,488.482
2013-09-05,489.562
2013-09-06,497.009
2013-09-09,503.667
2013-09-10,506.735
2013-09-11,513.817
2013-09-12,513.842
2013-09-13,513.174
2013-09-16,520.534
2013-09-17,521.271
2013-09-18,522.884
2013-09-19,537.263
2013-09-20,535.078
2013-09-23,535.822
2013-09-24,539.648
2013-09-25,538.637
2013-09-26,532.346
2013-09-27,529.494
2013-09-30,523.942
2013-10-01,539.278
2013-10-02,545.941
2013-10-03,546.048
2013-10-04,553.372
2013-10-07,555.745
2013-10-08,555.372
2013-10-09,559.645
2013-10-10,568.617
2013-10-11,571.618
2013-10-14,575.005
2013-10-15,575.769
2013-10-16,584.536
2013-10-17,590.081
2013-10-18,594.44
2013-10-21,593.546
2013-10-22,600.831
2013-10-23,588.431
2013-10-24,597.904
2013-10-25,590.885
2013-10-28,589.077
2013-10-29,601.411
2013-10-30,599.992
2013-10-31,598.931
2013-11-01,588.657
2013-11-04,592.749
2013-11-05,585.804
2013-11-06,593.174
2013-11-07,574.562
2013-11-08,575.347
2013-11-11,583.102
2013-11-12,582.354
2013-11-13,574.338
2013-11-14,578.683
2013-11-15,577.346
2013-11-18,591.649
2013-11-19,581.198
2013-11-20,576.672
2013-11-21,579.775
2013-11-22,582.05
2013-11-25,579.633
2013-11-26,581.548
2013-11-27,586.178
2013-11-28,591.008
2013-11-29,591.475
2013-12-02,580.541
2013-12-03,571.116
2013-12-04,568.382
2013-12-05,563.121
2013-12-06,567.829
2013-12-09,573.842
2013-12-10,575.119
2013-12-11,567.656
2013-12-12,561.077
2013-12-13,560.07
2013-12-16,573.649
2013-12-17,564.024
2013-12-18,569.844
2013-12-19,576.691
2013-12-20,579.833
2013-12-23,585.984
2013-12-24,584.295
2013-12-25,584.295
2013-12-26,585.385
2013-12-27,597.937
2013-12-30,599.665
2013-12-31,598.146
2014-01-01,598.146
2014-01-02,590.419
2014-01-03,595.333
2014-01-06,600.41
2014-01-07,605.782
2014-01-08,604.27
2014-01-09,604.559
2014-01-10,610.796
2014-01-13,611.018
2014-01-14,612.795
2014-01-15,617.02
2014-01-16,613.489
2014-01-17,614.977
2014-01-20,615.703
2014-01-21,614.847
2014-01-22,616.564
2014-01-23,619.076
2014-01-24,605.031
2014-01-27,601.797
2014-01-28,604.103
2014-01-29,599.052
2014-01-30,600.077
2014-01-31,596.574
2014-02-03,584.798
2014-02-04,586.369
2014-02-05,588.84
2014-02-06,605.535
2014-02-07,611.735
2014-02-10,612.706
2014-02-11,619.473
2014-02-12,621.919
2014-02-13,625.851
2014-02-14,635.78
2014-02-17,637.637
2014-02-18,641.822
2014-02-19,643.4
2014-02-20,643.006
2014-02-21,643.713
2014-02-24,645.033
2014-02-25,645.803
2014-02-26,640.16
2014-02-27,638.593
2014-02-28,649.645
2014-03-03,629.197
2014-03-04,649.481
2014-03-05,657.653
2014-03-06,662.931
2014-03-07,658.052
2014-03-10,662.325
2014-03-11,660.751
2014-03-12,660.893
2014-03-13,659.389
2014-03-14,651.814
2014-03-17,665.735
2014-03-18,672.677
2014-03-19,671.603
2014-03-20,667.485
2014-03-21,666.071
2014-03-24,655.925
2014-03-25,661.844
2014-03-26,669.609
2014-03-27,669.242
2014-03-28,680.473
2014-03-31,688.54
2014-04-01,693.544
2014-04-02,686.505
2014-04-03,692.044
2014-04-04,696.011
2014-04-07,694.942
2014-04-08,688.303
2014-04-09,693.761
2014-04-10,689.473
2014-04-11,682.231
2014-04-14,681.822
2014-04-15,669.414
2014-04-16,687.747
2014-04-17,692.228
2014-04-18,692.228
2014-04-21,690.652
2014-04-22,699.282
2014-04-23,693.938
2014-04-24,697.647
2014-04-25,685.589
2014-04-28,688.341
2014-04-29,701.683
2014-04-30,700.268
2014-05-01,700.268
2014-05-02,700.128
2014-05-05,696.546
2014-05-06,696.423
2014-05-07,688.869
2014-05-08,701.911
2014-05-09,689.289
2014-05-12,692.156
2014-05-13,680.57
2014-05-14,679.139
2014-05-15,658.54
2014-05-16,661.772
2014-05-19,661.246
2014-05-20,660.796
2014-05-21,664.677
2014-05-22,657.451
2014-05-23,667.815
2014-05-26,690.866
2014-05-27,687.48
2014-05-28,692.256
2014-05-29,690.975
2014-05-30,694.74
2014-06-02,699.463
2014-06-03,696.568
2014-06-04,695.909
2014-06-05,704.725
2014-06-06,716.168
2014-06-09,718.394
2014-06-10,717.587
2014-06-11,709.719
2014-06-12,711.341
2014-06-13,711.005
2014-06-16,707.521
2014-06-17,707.073
2014-06-18,709.929
2014-06-19,721.856
2014-06-20,711.763
2014-06-23,708.105
2014-06-24,708.482
2014-06-25,705.838
2014-06-26,702.305
2014-06-27,702.427
2014-06-30,706.296
2014-07-01,712.155
2014-07-02,715.94
2014-07-03,717.618
2014-07-04,709.351
2014-07-07,700.785
2014-07-08,685.649
2014-07-09,690.476
2014-07-10,676.893
2014-07-11,681.627
2014-07-14,684.911
2014-07-15,672.069
2014-07-16,691.446
2014-07-17,675.588
2014-07-18,678.359
2014-07-21,670.219
2014-07-22,683.145
2014-07-23,680.599
2014-07-24,691.61
2014-07-25,684.224
2014-07-28,681.348
2014-07-29,684.723
2014-07-30,675.71
2014-07-31,668.731
2014-08-01,660.23
2014-08-04,660.25
2014-08-05,646.581
2014-08-06,629.82
2014-08-07,616.196
2014-08-08,621.406
2014-08-11,630.183
2014-08-12,626.423
2014-08-13,630.909
2014-08-14,631.172
2014-08-15,631.289
2014-08-18,634.069
2014-08-19,632.07
2014-08-20,630.939
2014-08-21,643.162
2014-08-22,635.618
2014-08-25,648.676
2014-08-26,655.498
2014-08-27,659.554
2014-08-28,647.449
2014-08-29,650.757
2014-09-01,645.968
2014-09-02,646.673
2014-09-03,657.607
2014-09-04,663.26
2014-09-05,662.485
2014-09-08,659.482
2014-09-09,654.404
2014-09-10,653.58
2014-09-11,651.596
2014-09-12,651.312
2014-09-15,643.781
2014-09-16,641.443
2014-09-17,651.705
2014-09-18,649.691
2014-09-19,642.765
2014-09-22,636.564
2014-09-23,629.169
2014-09-24,635.88
2014-09-25,626.668
2014-09-26,633.528
2014-09-29,626.153
2014-09-30,633.979
2014-10-01,626.559
2014-10-02,606.652
2014-10-03,607.383
2014-10-06,606.539
2014-10-07,598.312
2014-10-08,597.189
2014-10-09,591.735
2014-10-10,582.191
2014-10-13,582.878
2014-10-14,583.321
2014-10-15,563.7
2014-10-16,558.276
2014-10-17,574.553
2014-10-20,570.802
2014-10-21,581.955
2014-10-22,584.406
2014-10-23,589.402
2014-10-24,592.27
2014-10-27,583.85
2014-10-28,599.901
2014-10-29,593.71
2014-10-30,588.451
2014-10-31,601.424
2014-11-03,584.239
2014-11-04,576.984
2014-11-05,586.702
2014-11-06,580.647
2014-11-07,573.277
2014-11-10,578.315
2014-11-11,579.081
2014-11-12,565.428
2014-11-13,565.732
2014-11-14,570.532
2014-11-17,574.723
2014-11-18,581.858
2014-11-19,584.474
2014-11-20,578.831
2014-11-21,593.469
2014-11-24,592.67
2014-11-25,597.004
2014-11-26,596.345
2014-11-27,598.714
2014-11-28,594.733
2014-12-01,585.898
2014-12-02,585.332
2014-12-03,587.058
2014-12-04,578.509
2014-12-05,586.974
2014-12-08,581.114
2014-12-09,571.057
2014-12-10,566.377
2014-12-11,564.381
2014-12-12,549.088
2014-12-15,532.76
2014-12-16,552.286
2014-12-17,545.771
2014-12-18,555.428
2014-12-19,554.481
2014-12-22,555.456
2014-12-23,560.306
2014-12-24,560.904
2014-12-25,560.904
2014-12-26,560.03
2014-12-29,554.475
2014-12-30,549.526
2014-12-31,546.635
2015-01-01,546.635
2015-01-02,546.913
2015-01-05,515.771
2015-01-06,515.214
2015-01-07,510.266
2015-01-08,526.38
2015-01-09,511.802
2015-01-12,514.506
2015-01-13,522.317
2015-01-14,513.012
2015-01-15,516.261
2015-01-16,523.801
2015-01-19,535.404
2015-01-20,537.388
2015-01-21,548.874
2015-01-22,553.797
2015-01-23,546.699
2015-01-26,553.26
2015-01-27,559.129
2015-01-28,552.892
2015-01-29,554.754
2015-01-30,550.898
2015-02-02,553.197
2015-02-03,571.846
2015-02-04,567.922
2015-02-05,564.457
2015-02-06,558.344
2015-02-09,548.298
2015-02-10,556.112
2015-02-11,550.244
2015-02-12,562.539
2015-02-13,568.179
2015-02-16,567.444
2015-02-17,570.24
2015-02-18,578.218
2015-02-19,582.916
2015-02-20,582.112
2015-02-23,583.569
2015-02-24,588.62
2015-02-25,586.099
2015-02-26,583.242
2015-02-27,588.167
2015-03-02,586.021
2015-03-03,578.065
2015-03-04,575.646
2015-03-05,579.077
2015-03-06,569.782
2015-03-09,572.123
2015-03-10,557.604
2015-03-11,562.328
2015-03-12,562.041
2015-03-13,552.038
2015-03-16,557.928
2015-03-17,555.361
2015-03-18,556.059
2015-03-19,560.895
2015-03-20,578.751
2015-03-23,584.676
2015-03-24,588.306
2015-03-25,588.892
2015-03-26,580.252
2015-03-27,580.261
2015-03-30,582.524
2015-03-31,575.223
2015-04-01,580.987
2015-04-02,586.527
2015-04-03,586.527
2015-04-06,594.666
2015-04-07,596.387
2015-04-08,588.895
2015-04-09,587.924
2015-04-10,587.037
2015-04-13,587.674
2015-04-14,589.905
2015-04-15,591.248
2015-04-16,586.419
2015-04-17,577.59
2015-04-20,582.446
2015-04-21,578.655
2015-04-22,577.451
2015-04-23,580.591
2015-04-24,589.226
2015-04-27,597.779
2015-04-28,598.884
2015-04-29,596.956
2015-04-30,603.96
2015-05-01,604.876
2015-05-04,605.207
2015-05-05,589.186
2015-05-06,598.8
2015-05-07,596.475
2015-05-08,607.124
2015-05-11,601.038
2015-05-12,602.113
2015-05-13,609.815
2015-05-14,620.518
2015-05-15,620.953
2015-05-18,618.859
2015-05-19,618.335
2015-05-20,619.224
2015-05-21,619.663
2015-05-22,614.924
2015-05-25,603.0
2015-05-26,596.298
2015-05-27,607.241
2015-05-28,607.133
2015-05-29,604.377
2015-06-01,598.399
2015-06-02,615.071
2015-06-03,622.436
2015-06-04,614.226
2015-06-05,594.212
2015-06-08,594.005
2015-06-09,593.475
2015-06-10,609.935
2015-06-11,607.456
2015-06-12,600.75
2015-06-15,586.356
2015-06-16,586.414
2015-06-17,584.395
2015-06-18,597.968
2015-06-19,600.568
2015-06-22,627.704
2015-06-23,617.463
2015-06-24,615.291
2015-06-25,619.147
2015-06-26,620.782
2015-06-29,590.924
2015-06-30,587.237
2015-07-01,596.464
2015-07-02,590.326
2015-07-03,586.808
2015-07-06,562.549
2015-07-07,538.634
2015-07-08,558.979
2015-07-09,577.115
2015-07-10,599.812
2015-07-13,596.155
2015-07-14,593.505
2015-07-15,597.977
2015-07-16,602.949
2015-07-17,598.985
2015-07-20,605.964
2015-07-21,604.007
2015-07-22,601.21
2015-07-23,604.062
2015-07-24,600.201
2015-07-27,593.035
