Date,ITALY IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,638.696
2005-11-09,637.797
2005-11-10,638.292
2005-11-11,643.674
2005-11-14,642.625
2005-11-15,643.383
2005-11-16,642.933
2005-11-17,652.841
2005-11-18,654.076
2005-11-21,658.981
2005-11-22,659.111
2005-11-23,667.763
2005-11-24,665.456
2005-11-25,663.233
2005-11-28,662.491
2005-11-29,660.983
2005-11-30,658.527
2005-12-01,662.648
2005-12-02,662.516
2005-12-05,665.332
2005-12-06,669.235
2005-12-07,667.682
2005-12-08,674.614
2005-12-09,673.947
2005-12-12,680.975
2005-12-13,681.021
2005-12-14,686.748
2005-12-15,681.41
2005-12-16,688.985
2005-12-19,688.675
2005-12-20,686.68
2005-12-21,687.228
2005-12-22,691.123
2005-12-23,690.075
2005-12-26,690.075
2005-12-27,690.786
2005-12-28,694.191
2005-12-29,692.037
2005-12-30,684.963
2006-01-02,690.038
2006-01-03,704.153
2006-01-04,715.544
2006-01-05,712.849
2006-01-06,721.15
2006-01-09,714.299
2006-01-10,712.757
2006-01-11,722.819
2006-01-12,721.182
2006-01-13,715.178
2006-01-16,724.624
2006-01-17,716.104
2006-01-18,712.969
2006-01-19,712.909
2006-01-20,705.7
2006-01-23,717.122
2006-01-24,712.946
2006-01-25,717.791
2006-01-26,726.89
2006-01-27,724.513
2006-01-30,720.763
2006-01-31,724.518
2006-02-01,727.612
2006-02-02,717.76
2006-02-03,711.153
2006-02-06,717.263
2006-02-07,713.202
2006-02-08,713.19
2006-02-09,720.476
2006-02-10,710.269
2006-02-13,714.286
2006-02-14,710.87
2006-02-15,713.284
2006-02-16,717.014
2006-02-17,721.216
2006-02-20,726.325
2006-02-21,728.616
2006-02-22,734.56
2006-02-23,734.982
2006-02-24,732.657
2006-02-27,734.328
2006-02-28,728.316
2006-03-01,730.908
2006-03-02,724.714
2006-03-03,728.168
2006-03-06,731.931
2006-03-07,721.873
2006-03-08,720.855
2006-03-09,726.706
2006-03-10,730.229
2006-03-13,738.808
2006-03-14,746.459
2006-03-15,750.067
2006-03-16,758.296
2006-03-17,756.248
2006-03-20,758.955
2006-03-21,757.181
2006-03-22,754.232
2006-03-23,742.385
2006-03-24,744.279
2006-03-27,735.552
2006-03-28,734.788
2006-03-29,735.437
2006-03-30,752.444
2006-03-31,744.704
2006-04-03,752.733
2006-04-04,756.228
2006-04-05,764.072
2006-04-06,760.178
2006-04-07,747.539
2006-04-10,755.918
2006-04-11,742.418
2006-04-12,741.18
2006-04-13,738.839
2006-04-14,738.839
2006-04-17,750.573
2006-04-18,748.227
2006-04-19,761.054
2006-04-20,765.163
2006-04-21,769.192
2006-04-24,767.253
2006-04-25,770.76
2006-04-26,777.847
2006-04-27,778.33
2006-04-28,775.985
2006-05-01,777.341
2006-05-02,787.19
2006-05-03,781.593
2006-05-04,790.97
2006-05-05,799.904
2006-05-08,801.4
2006-05-09,810.386
2006-05-10,811.55
2006-05-11,811.292
2006-05-12,803.076
2006-05-15,789.499
2006-05-16,792.192
2006-05-17,769.074
2006-05-18,769.658
2006-05-19,766.368
2006-05-22,756.761
2006-05-23,770.434
2006-05-24,761.884
2006-05-25,772.749
2006-05-26,776.232
2006-05-29,774.736
2006-05-30,770.624
2006-05-31,780.836
2006-06-01,783.427
2006-06-02,790.829
2006-06-05,789.573
2006-06-06,771.035
2006-06-07,776.264
2006-06-08,752.715
2006-06-09,761.243
2006-06-12,750.718
2006-06-13,739.583
2006-06-14,737.615
2006-06-15,750.323
2006-06-16,745.803
2006-06-19,742.449
2006-06-20,747.81
2006-06-21,755.076
2006-06-22,753.501
2006-06-23,753.549
2006-06-26,755.364
2006-06-27,752.8
2006-06-28,749.328
2006-06-29,760.924
2006-06-30,784.57
2006-07-03,790.079
2006-07-04,791.878
2006-07-05,776.918
2006-07-06,785.408
2006-07-07,788.147
2006-07-10,785.575
2006-07-11,778.856
2006-07-12,776.956
2006-07-13,767.292
2006-07-14,756.635
2006-07-17,746.216
2006-07-18,742.904
2006-07-19,762.134
2006-07-20,764.332
2006-07-21,763.337
2006-07-24,771.09
2006-07-25,768.251
2006-07-26,770.503
2006-07-27,785.636
2006-07-28,792.977
2006-07-31,791.259
2006-08-01,783.634
2006-08-02,796.904
2006-08-03,790.366
2006-08-04,805.583
2006-08-07,796.812
2006-08-08,798.525
2006-08-09,806.518
2006-08-10,795.471
2006-08-11,795.247
2006-08-14,799.246
2006-08-15,801.88
2006-08-16,814.491
2006-08-17,817.139
2006-08-18,815.977
2006-08-21,820.266
2006-08-22,816.815
2006-08-23,809.643
2006-08-24,818.89
2006-08-25,814.803
2006-08-28,819.584
2006-08-29,817.15
2006-08-30,827.152
2006-08-31,825.519
2006-09-01,830.247
2006-09-04,836.485
2006-09-05,832.23
2006-09-06,827.376
2006-09-07,820.37
2006-09-08,818.807
2006-09-11,816.618
2006-09-12,819.794
2006-09-13,820.633
2006-09-14,824.347
2006-09-15,815.862
2006-09-18,817.294
2006-09-19,813.969
2006-09-20,821.217
2006-09-21,826.835
2006-09-22,824.52
2006-09-25,819.739
2006-09-26,821.975
2006-09-27,826.94
2006-09-28,829.387
2006-09-29,829.649
2006-10-02,833.992
2006-10-03,832.796
2006-10-04,835.327
2006-10-05,840.373
2006-10-06,834.091
2006-10-09,838.539
2006-10-10,838.433
2006-10-11,844.885
2006-10-12,845.867
2006-10-13,839.096
2006-10-16,842.684
2006-10-17,836.254
2006-10-18,840.306
2006-10-19,843.656
2006-10-20,844.784
2006-10-23,841.243
2006-10-24,840.37
2006-10-25,846.648
2006-10-26,849.567
2006-10-27,854.897
2006-10-30,855.562
2006-10-31,861.888
2006-11-01,865.906
2006-11-02,862.449
2006-11-03,862.144
2006-11-06,869.22
2006-11-07,877.539
2006-11-08,875.204
2006-11-09,876.4
2006-11-10,886.641
2006-11-13,885.07
2006-11-14,883.264
2006-11-15,890.283
2006-11-16,890.223
2006-11-17,888.35
2006-11-20,889.395
2006-11-21,889.973
2006-11-22,898.801
2006-11-23,899.86
2006-11-24,905.42
2006-11-27,894.858
2006-11-28,895.582
2006-11-29,906.838
2006-11-30,906.117
2006-12-01,904.114
2006-12-04,907.06
2006-12-05,911.396
2006-12-06,913.628
2006-12-07,912.92
2006-12-08,913.365
2006-12-11,909.984
2006-12-12,914.076
2006-12-13,916.807
2006-12-14,915.014
2006-12-15,913.649
2006-12-18,911.924
2006-12-19,916.095
2006-12-20,918.28
2006-12-21,916.526
2006-12-22,907.428
2006-12-25,907.428
2006-12-26,906.014
2006-12-27,917.311
2006-12-28,921.249
2006-12-29,926.536
2007-01-01,926.536
2007-01-02,944.301
2007-01-03,940.853
2007-01-04,929.99
2007-01-05,918.327
2007-01-08,917.225
2007-01-09,919.267
2007-01-10,908.293
2007-01-11,915.601
2007-01-12,921.327
2007-01-15,926.604
2007-01-16,924.985
2007-01-17,918.395
2007-01-18,920.294
2007-01-19,929.156
2007-01-22,927.457
2007-01-23,935.041
2007-01-24,940.772
2007-01-25,939.509
2007-01-26,928.891
2007-01-29,929.966
2007-01-30,932.976
2007-01-31,933.392
2007-02-01,940.156
2007-02-02,940.639
2007-02-05,943.01
2007-02-06,942.741
2007-02-07,952.685
2007-02-08,945.513
2007-02-09,945.681
2007-02-12,940.315
2007-02-13,949.201
2007-02-14,961.775
2007-02-15,962.724
2007-02-16,961.12
2007-02-19,965.794
2007-02-20,958.874
2007-02-21,950.41
2007-02-22,949.967
2007-02-23,952.612
2007-02-26,960.958
2007-02-27,940.818
2007-02-28,925.668
2007-03-01,912.55
2007-03-02,911.872
2007-03-05,897.596
2007-03-06,903.42
2007-03-07,907.567
2007-03-08,917.849
2007-03-09,915.824
2007-03-12,916.718
2007-03-13,910.171
2007-03-14,890.673
2007-03-15,905.781
2007-03-16,911.587
2007-03-19,921.733
2007-03-20,919.235
2007-03-21,922.316
2007-03-22,944.229
2007-03-23,943.873
2007-03-26,937.39
2007-03-27,938.684
2007-03-28,939.485
2007-03-29,949.021
2007-03-30,949.433
2007-04-02,963.575
2007-04-03,972.353
2007-04-04,972.089
2007-04-05,978.392
2007-04-06,978.392
2007-04-09,973.295
2007-04-10,984.451
2007-04-11,979.858
2007-04-12,982.419
2007-04-13,990.493
2007-04-16,1000.403
2007-04-17,1003.492
2007-04-18,1001.145
2007-04-19,996.008
2007-04-20,1007.803
2007-04-23,1005.287
2007-04-24,1003.65
2007-04-25,1015.323
2007-04-26,1014.946
2007-04-27,1012.906
2007-04-30,1014.32
2007-05-01,1010.53
2007-05-02,1013.397
2007-05-03,1007.228
2007-05-04,1012.336
2007-05-07,1014.38
2007-05-08,1002.856
2007-05-09,1007.345
2007-05-10,994.386
2007-05-11,1000.78
2007-05-14,1001.88
2007-05-15,1013.234
2007-05-16,1007.063
2007-05-17,1005.475
2007-05-18,1013.824
2007-05-21,1007.731
2007-05-22,1006.258
2007-05-23,1016.438
2007-05-24,999.124
2007-05-25,1001.299
2007-05-28,1003.976
2007-05-29,1000.401
2007-05-30,996.289
2007-05-31,1000.0
2007-06-01,995.369
2007-06-04,993.42
2007-06-05,1001.513
2007-06-06,986.606
2007-06-07,975.671
2007-06-08,963.106
2007-06-11,963.973
2007-06-12,957.969
2007-06-13,962.621
2007-06-14,978.419
2007-06-15,991.612
2007-06-18,989.418
2007-06-19,994.065
2007-06-20,993.901
2007-06-21,982.957
2007-06-22,978.298
2007-06-25,978.095
2007-06-26,968.454
2007-06-27,960.27
2007-06-28,969.274
2007-06-29,977.734
2007-07-02,989.06
2007-07-03,994.893
2007-07-04,996.269
2007-07-05,987.267
2007-07-06,993.758
2007-07-09,999.045
2007-07-10,994.351
2007-07-11,992.235
2007-07-12,999.488
2007-07-13,1003.5
2007-07-16,1006.169
2007-07-17,1000.294
2007-07-18,994.823
2007-07-19,1003.167
2007-07-20,990.438
2007-07-23,993.859
2007-07-24,977.751
2007-07-25,958.979
2007-07-26,941.718
2007-07-27,932.039
2007-07-30,930.055
2007-07-31,945.972
2007-08-01,925.436
2007-08-02,932.878
2007-08-03,931.325
2007-08-06,924.3
2007-08-07,940.855
2007-08-08,960.831
2007-08-09,938.125
2007-08-10,910.868
2007-08-13,918.557
2007-08-14,907.905
2007-08-15,901.081
2007-08-16,870.554
2007-08-17,896.891
2007-08-20,899.189
2007-08-21,900.189
2007-08-22,917.67
2007-08-23,925.893
2007-08-24,936.213
2007-08-27,936.052
2007-08-28,917.264
2007-08-29,925.844
2007-08-30,933.309
2007-08-31,941.341
2007-09-03,940.736
2007-09-04,940.422
2007-09-05,923.083
2007-09-06,927.884
2007-09-07,912.213
2007-09-10,914.34
2007-09-11,926.147
2007-09-12,933.328
2007-09-13,942.863
2007-09-14,933.183
2007-09-17,924.157
2007-09-18,939.34
2007-09-19,966.069
2007-09-20,967.836
2007-09-21,965.226
2007-09-24,965.133
2007-09-25,959.25
2007-09-26,968.112
2007-09-27,969.579
2007-09-28,970.128
2007-10-01,983.647
2007-10-02,979.976
2007-10-03,979.082
2007-10-04,980.764
2007-10-05,986.338
2007-10-08,977.491
2007-10-09,988.264
2007-10-10,988.368
2007-10-11,997.009
2007-10-12,994.435
2007-10-15,984.597
2007-10-16,976.989
2007-10-17,975.551
2007-10-18,971.949
2007-10-19,968.437
2007-10-22,949.597
2007-10-23,958.917
2007-10-24,952.697
2007-10-25,966.528
2007-10-26,978.152
2007-10-29,984.834
2007-10-30,987.808
2007-10-31,999.711
2007-11-01,977.341
2007-11-02,979.393
2007-11-05,973.061
2007-11-06,978.733
2007-11-07,982.335
2007-11-08,965.424
2007-11-09,946.503
2007-11-12,945.588
2007-11-13,958.458
2007-11-14,967.482
2007-11-15,958.672
2007-11-16,963.051
2007-11-19,945.7
2007-11-20,961.652
2007-11-21,952.933
2007-11-22,955.444
2007-11-23,968.13
2007-11-26,962.076
2007-11-27,963.462
2007-11-28,973.56
2007-11-29,977.409
2007-11-30,982.747
2007-12-03,977.464
2007-12-04,977.273
2007-12-05,988.183
2007-12-06,989.364
2007-12-07,996.443
2007-12-10,1002.356
2007-12-11,996.998
2007-12-12,997.023
2007-12-13,973.188
2007-12-14,963.512
2007-12-17,944.25
2007-12-18,945.612
2007-12-19,938.273
2007-12-20,932.594
2007-12-21,940.709
2007-12-24,942.804
2007-12-25,942.804
2007-12-26,949.284
2007-12-27,959.115
2007-12-28,973.324
2007-12-31,967.764
2008-01-01,967.764
2008-01-02,964.715
2008-01-03,966.909
2008-01-04,955.301
2008-01-07,954.973
2008-01-08,952.074
2008-01-09,942.669
2008-01-10,945.157
2008-01-11,950.121
2008-01-14,957.653
2008-01-15,936.416
2008-01-16,924.792
2008-01-17,915.059
2008-01-18,903.045
2008-01-21,848.127
2008-01-22,862.444
2008-01-23,825.37
2008-01-24,865.94
2008-01-25,864.334
2008-01-28,869.023
2008-01-29,874.458
2008-01-30,871.549
2008-01-31,872.278
2008-02-01,883.478
2008-02-04,886.614
2008-02-05,849.056
2008-02-06,854.959
2008-02-07,831.512
2008-02-08,826.68
2008-02-11,820.606
2008-02-12,851.739
2008-02-13,857.779
2008-02-14,862.898
2008-02-15,850.324
2008-02-18,857.634
2008-02-19,866.244
2008-02-20,851.571
2008-02-21,860.196
2008-02-22,851.1
2008-02-25,864.594
2008-02-26,879.083
2008-02-27,892.372
2008-02-28,886.72
2008-02-29,873.943
2008-03-03,863.206
2008-03-04,852.471
2008-03-05,873.788
2008-03-06,862.871
2008-03-07,842.916
2008-03-10,834.241
2008-03-11,848.592
2008-03-12,856.136
2008-03-13,847.301
2008-03-14,838.173
2008-03-17,816.906
2008-03-18,840.047
2008-03-19,814.867
2008-03-20,785.385
2008-03-21,785.385
2008-03-24,784.264
2008-03-25,824.955
2008-03-26,830.331
2008-03-27,845.152
2008-03-28,841.616
2008-03-31,843.825
2008-04-01,858.271
2008-04-02,875.582
2008-04-03,874.996
2008-04-04,888.894
2008-04-07,894.017
2008-04-08,894.656
2008-04-09,898.435
2008-04-10,896.661
2008-04-11,890.425
2008-04-14,881.158
2008-04-15,878.054
2008-04-16,901.86
2008-04-17,895.552
2008-04-18,904.68
2008-04-21,912.5
2008-04-22,911.135
2008-04-23,904.393
2008-04-24,898.725
2008-04-25,908.042
2008-04-28,906.242
2008-04-29,901.555
2008-04-30,902.964
2008-05-01,896.091
2008-05-02,908.699
2008-05-05,914.195
2008-05-06,912.315
2008-05-07,909.769
2008-05-08,898.103
2008-05-09,891.785
2008-05-12,898.025
2008-05-13,899.706
2008-05-14,910.586
2008-05-15,913.025
2008-05-16,923.48
2008-05-19,922.351
2008-05-20,916.556
2008-05-21,924.672
2008-05-22,930.506
2008-05-23,923.268
2008-05-26,921.149
2008-05-27,916.83
2008-05-28,908.11
2008-05-29,903.161
2008-05-30,915.265
2008-06-02,901.948
2008-06-03,899.119
2008-06-04,889.516
2008-06-05,897.916
2008-06-06,887.701
2008-06-09,885.439
2008-06-10,859.961
2008-06-11,847.096
2008-06-12,842.889
2008-06-13,840.661
2008-06-16,843.88
2008-06-17,851.894
2008-06-18,837.711
2008-06-19,829.737
2008-06-20,823.865
2008-06-23,817.133
2008-06-24,819.608
2008-06-25,829.75
2008-06-26,819.976
2008-06-27,812.106
2008-06-30,816.503
2008-07-01,800.958
2008-07-02,811.398
2008-07-03,807.93
2008-07-04,792.225
2008-07-07,800.704
2008-07-08,786.235
2008-07-09,800.649
2008-07-10,793.816
2008-07-11,779.262
2008-07-14,779.442
2008-07-15,763.286
2008-07-16,759.106
2008-07-17,776.334
2008-07-18,788.441
2008-07-21,792.991
2008-07-22,794.157
2008-07-23,799.866
2008-07-24,793.975
2008-07-25,794.522
2008-07-28,788.832
2008-07-29,776.324
2008-07-30,779.236
2008-07-31,778.88
2008-08-01,770.896
2008-08-04,764.81
2008-08-05,782.149
2008-08-06,784.443
2008-08-07,785.476
2008-08-08,765.991
2008-08-11,776.447
2008-08-12,769.065
2008-08-13,752.66
2008-08-14,754.819
2008-08-15,744.28
2008-08-18,746.917
2008-08-19,730.836
2008-08-20,730.383
2008-08-21,729.185
2008-08-22,733.975
2008-08-25,728.207
2008-08-26,723.078
2008-08-27,724.967
2008-08-28,740.645
2008-08-29,746.508
2008-09-01,737.722
2008-09-02,743.199
2008-09-03,735.061
2008-09-04,711.841
2008-09-05,690.685
2008-09-08,708.081
2008-09-09,699.296
2008-09-10,689.859
2008-09-11,680.378
2008-09-12,704.109
2008-09-15,679.513
2008-09-16,656.175
2008-09-17,644.502
2008-09-18,640.837
2008-09-19,697.999
2008-09-22,700.073
2008-09-23,694.627
2008-09-24,688.47
2008-09-25,703.402
2008-09-26,689.829
2008-09-29,645.844
2008-09-30,617.938
2008-10-01,622.675
2008-10-02,605.155
2008-10-03,622.833
2008-10-06,558.976
2008-10-07,557.195
2008-10-08,518.325
2008-10-09,512.869
2008-10-10,465.662
2008-10-13,524.942
2008-10-14,551.475
2008-10-15,516.803
2008-10-16,478.023
2008-10-17,507.584
2008-10-20,514.526
2008-10-21,503.903
2008-10-22,475.188
2008-10-23,476.465
2008-10-24,447.445
2008-10-27,422.614
2008-10-28,414.718
2008-10-29,469.462
2008-10-30,477.689
2008-10-31,485.692
2008-11-03,491.69
2008-11-04,534.469
2008-11-05,531.455
2008-11-06,491.806
2008-11-07,500.628
2008-11-10,505.942
2008-11-11,469.113
2008-11-12,457.218
2008-11-13,463.071
2008-11-14,480.102
2008-11-17,461.665
2008-11-18,463.814
2008-11-19,452.712
2008-11-20,437.828
2008-11-21,425.197
2008-11-24,470.365
2008-11-25,472.066
2008-11-26,470.82
2008-11-27,473.893
2008-11-28,461.79
2008-12-01,429.523
2008-12-02,442.835
2008-12-03,441.756
2008-12-04,439.48
2008-12-05,412.805
2008-12-08,455.173
2008-12-09,459.275
2008-12-10,468.122
2008-12-11,472.795
2008-12-12,465.608
2008-12-15,471.959
2008-12-16,482.046
2008-12-17,504.57
2008-12-18,516.093
2008-12-19,496.466
2008-12-22,486.176
2008-12-23,484.987
2008-12-24,486.535
2008-12-25,486.535
2008-12-26,488.883
2008-12-29,496.679
2008-12-30,500.74
2008-12-31,492.102
2009-01-01,492.102
2009-01-02,508.366
2009-01-05,506.262
2009-01-06,508.073
2009-01-07,513.28
2009-01-08,517.966
2009-01-09,500.067
2009-01-12,489.085
2009-01-13,472.467
2009-01-14,455.255
2009-01-15,444.943
2009-01-16,457.548
2009-01-19,447.723
2009-01-20,432.789
2009-01-21,423.189
2009-01-22,419.32
2009-01-23,414.262
2009-01-26,436.051
2009-01-27,436.081
2009-01-28,449.991
2009-01-29,441.154
2009-01-30,428.711
2009-02-02,418.633
2009-02-03,429.912
2009-02-04,434.857
2009-02-05,433.232
2009-02-06,443.936
2009-02-09,456.114
2009-02-10,446.339
2009-02-11,437.401
2009-02-12,424.391
2009-02-13,431.867
2009-02-16,421.924
2009-02-17,399.957
2009-02-18,395.814
2009-02-19,398.188
2009-02-20,373.304
2009-02-23,373.146
2009-02-24,374.146
2009-02-25,368.636
2009-02-26,381.492
2009-02-27,373.459
2009-03-02,345.899
2009-03-03,335.244
2009-03-04,341.551
2009-03-05,320.188
2009-03-06,307.228
2009-03-09,300.619
2009-03-10,325.19
2009-03-11,326.138
2009-03-12,336.909
2009-03-13,337.522
2009-03-16,347.887
2009-03-17,344.628
2009-03-18,357.186
2009-03-19,380.62
2009-03-20,381.463
2009-03-23,402.327
2009-03-24,401.648
2009-03-25,412.839
2009-03-26,417.388
2009-03-27,405.191
2009-03-30,376.766
2009-03-31,395.339
2009-04-01,399.899
2009-04-02,425.998
2009-04-03,426.207
2009-04-06,419.838
2009-04-07,414.057
2009-04-08,420.881
2009-04-09,429.163
2009-04-10,429.163
2009-04-13,432.803
2009-04-14,437.954
2009-04-15,433.618
2009-04-16,440.856
2009-04-17,442.683
2009-04-20,421.077
2009-04-21,421.646
2009-04-22,432.659
2009-04-23,435.772
2009-04-24,455.486
2009-04-27,455.487
2009-04-28,448.078
2009-04-29,465.235
2009-04-30,470.558
2009-05-01,470.629
2009-05-04,488.13
2009-05-05,485.577
2009-05-06,492.526
2009-05-07,489.065
2009-05-08,509.217
2009-05-11,506.319
2009-05-12,511.392
2009-05-13,487.755
2009-05-14,484.19
2009-05-15,491.226
2009-05-18,506.456
2009-05-19,514.447
2009-05-20,531.064
2009-05-21,515.009
2009-05-22,526.888
2009-05-25,526.041
2009-05-26,534.437
2009-05-27,532.818
2009-05-28,530.238
2009-05-29,530.939
2009-06-01,547.044
2009-06-02,551.64
2009-06-03,537.143
2009-06-04,537.45
2009-06-05,531.514
2009-06-08,518.544
2009-06-09,529.414
2009-06-10,534.178
2009-06-11,544.902
2009-06-12,536.687
2009-06-15,516.601
2009-06-16,513.939
2009-06-17,500.349
2009-06-18,509.709
2009-06-19,511.825
2009-06-22,493.151
2009-06-23,495.159
2009-06-24,510.497
2009-06-25,502.812
2009-06-26,506.462
2009-06-29,512.38
2009-06-30,510.056
2009-07-01,524.752
2009-07-02,507.531
2009-07-03,507.387
2009-07-06,493.446
2009-07-07,489.381
2009-07-08,476.38
2009-07-09,483.793
2009-07-10,474.121
2009-07-13,483.547
2009-07-14,488.989
2009-07-15,512.001
2009-07-16,515.845
2009-07-17,516.252
2009-07-20,527.052
2009-07-21,535.855
2009-07-22,537.726
2009-07-23,547.845
2009-07-24,543.667
2009-07-27,551.015
2009-07-28,539.62
2009-07-29,541.695
2009-07-30,556.65
2009-07-31,550.951
2009-08-03,568.743
2009-08-04,568.756
2009-08-05,568.118
2009-08-06,571.402
2009-08-07,572.437
2009-08-10,575.693
2009-08-11,566.211
2009-08-12,577.092
2009-08-13,586.774
2009-08-14,577.831
2009-08-17,555.88
2009-08-18,565.291
2009-08-19,567.398
2009-08-20,575.376
2009-08-21,591.802
2009-08-24,605.205
2009-08-25,609.651
2009-08-26,607.584
2009-08-27,604.603
2009-08-28,614.896
2009-08-31,607.779
2009-09-01,593.402
2009-09-02,586.444
2009-09-03,591.725
2009-09-04,597.824
2009-09-07,611.449
2009-09-08,618.482
2009-09-09,629.381
2009-09-10,629.724
2009-09-11,636.67
2009-09-14,637.502
2009-09-15,638.993
2009-09-16,652.145
2009-09-17,657.465
2009-09-18,653.26
2009-09-21,640.036
2009-09-22,645.887
2009-09-23,650.409
2009-09-24,639.573
2009-09-25,643.694
2009-09-28,650.562
2009-09-29,649.44
2009-09-30,650.209
2009-10-01,634.943
2009-10-02,626.572
2009-10-05,632.034
2009-10-06,654.879
2009-10-07,650.52
2009-10-08,660.457
2009-10-09,661.93
2009-10-12,673.528
2009-10-13,668.078
2009-10-14,684.312
2009-10-15,686.036
2009-10-16,678.388
2009-10-19,689.49
2009-10-20,683.386
2009-10-21,685.097
2009-10-22,675.198
2009-10-23,663.534
2009-10-26,647.548
2009-10-27,637.953
2009-10-28,622.128
2009-10-29,636.605
2009-10-30,613.891
2009-11-02,623.597
2009-11-03,606.035
2009-11-04,623.841
2009-11-05,632.731
2009-11-06,630.765
2009-11-09,650.649
2009-11-10,647.389
2009-11-11,655.026
2009-11-12,648.918
2009-11-13,651.547
2009-11-16,663.853
2009-11-17,651.209
2009-11-18,654.802
2009-11-19,636.141
2009-11-20,626.675
2009-11-23,646.328
2009-11-24,637.349
2009-11-25,643.284
2009-11-26,617.453
2009-11-27,625.067
2009-11-30,618.926
2009-12-01,639.504
2009-12-02,638.611
2009-12-03,639.67
2009-12-04,639.287
2009-12-07,633.391
2009-12-08,618.658
2009-12-09,614.407
2009-12-10,617.47
2009-12-11,613.511
2009-12-14,620.117
2009-12-15,614.605
2009-12-16,622.311
2009-12-17,606.39
2009-12-18,598.012
2009-12-21,606.48
2009-12-22,609.279
2009-12-23,616.545
2009-12-24,617.599
2009-12-25,617.599
2009-12-28,623.761
2009-12-29,626.15
2009-12-30,618.397
2009-12-31,620.407
2010-01-01,620.407
2010-01-04,631.944
2010-01-05,630.771
2010-01-06,631.993
2010-01-07,631.616
2010-01-08,633.91
2010-01-11,643.089
2010-01-12,638.036
2010-01-13,637.136
2010-01-14,638.868
2010-01-15,625.464
2010-01-18,627.103
2010-01-19,627.399
2010-01-20,605.602
2010-01-21,597.256
2010-01-22,592.763
2010-01-25,589.119
2010-01-26,585.805
2010-01-27,574.731
2010-01-28,561.308
2010-01-29,566.78
2010-02-01,570.194
2010-02-02,582.986
2010-02-03,574.295
2010-02-04,549.977
2010-02-05,531.119
2010-02-08,535.786
2010-02-09,535.145
2010-02-10,544.037
2010-02-11,535.408
2010-02-12,535.609
2010-02-15,536.65
2010-02-16,545.445
2010-02-17,551.731
2010-02-18,551.445
2010-02-19,548.367
2010-02-22,548.686
2010-02-23,536.44
2010-02-24,539.973
2010-02-25,525.078
2010-02-26,535.365
2010-03-01,534.671
2010-03-02,540.48
2010-03-03,553.789
2010-03-04,552.018
2010-03-05,563.394
2010-03-08,568.495
2010-03-09,564.481
2010-03-10,574.419
2010-03-11,572.495
2010-03-12,575.128
2010-03-15,565.66
2010-03-16,576.366
2010-03-17,583.249
2010-03-18,574.722
2010-03-19,568.44
2010-03-22,567.74
2010-03-23,570.384
2010-03-24,562.555
2010-03-25,568.373
2010-03-26,572.446
2010-03-29,576.417
2010-03-30,572.585
2010-03-31,573.154
2010-04-01,581.359
2010-04-02,581.359
2010-04-05,580.028
2010-04-06,577.049
2010-04-07,570.145
2010-04-08,563.793
2010-04-09,575.186
2010-04-12,587.74
2010-04-13,584.471
2010-04-14,595.158
2010-04-15,594.366
2010-04-16,580.372
2010-04-19,573.266
2010-04-20,583.915
2010-04-21,575.673
2010-04-22,562.466
2010-04-23,567.897
2010-04-26,566.012
2010-04-27,547.545
2010-04-28,530.166
2010-04-29,536.282
2010-04-30,535.951
2010-05-03,532.336
2010-05-04,502.802
2010-05-05,490.283
2010-05-06,462.68
2010-05-07,446.138
2010-05-10,502.067
2010-05-11,494.247
2010-05-12,498.03
2010-05-13,488.966
2010-05-14,458.961
2010-05-17,456.768
2010-05-18,468.78
2010-05-19,452.005
2010-05-20,444.735
2010-05-21,457.25
2010-05-24,446.662
2010-05-25,426.816
2010-05-26,433.362
2010-05-27,453.683
2010-05-28,453.523
2010-05-31,451.888
2010-06-01,447.429
2010-06-02,441.971
2010-06-03,448.688
2010-06-04,425.417
2010-06-07,419.464
2010-06-08,418.706
2010-06-09,430.209
2010-06-10,441.956
2010-06-11,448.605
2010-06-14,466.904
2010-06-15,477.286
2010-06-16,477.219
2010-06-17,479.111
2010-06-18,484.628
2010-06-21,486.442
2010-06-22,478.019
2010-06-23,471.164
2010-06-24,464.653
2010-06-25,464.491
2010-06-28,469.072
2010-06-29,443.475
2010-06-30,448.132
2010-07-01,447.219
2010-07-02,454.892
2010-07-05,447.506
2010-07-06,462.786
2010-07-07,478.098
2010-07-08,484.646
2010-07-09,488.489
2010-07-12,487.05
2010-07-13,497.668
2010-07-14,498.74
2010-07-15,497.93
2010-07-16,491.788
2010-07-19,491.224
2010-07-20,485.054
2010-07-21,484.65
2010-07-22,501.756
2010-07-23,495.759
2010-07-26,506.476
2010-07-27,518.223
2010-07-28,518.495
2010-07-29,521.43
2010-07-30,517.252
2010-08-02,536.539
2010-08-03,536.877
2010-08-04,533.445
2010-08-05,530.09
2010-08-06,531.605
2010-08-09,536.869
2010-08-10,529.251
2010-08-11,506.109
2010-08-12,503.293
2010-08-13,498.634
2010-08-16,500.389
2010-08-17,507.331
2010-08-18,503.027
2010-08-19,493.459
2010-08-20,481.564
2010-08-23,484.307
2010-08-24,477.88
2010-08-25,470.767
2010-08-26,481.404
2010-08-27,482.977
2010-08-30,479.47
2010-08-31,481.519
2010-09-01,500.127
2010-09-02,501.383
2010-09-03,508.71
2010-09-06,510.047
2010-09-07,498.017
2010-09-08,503.387
2010-09-09,509.364
2010-09-10,507.278
2010-09-13,516.12
2010-09-14,520.116
