Date,FINLAND IMI IMI (Large+Mid+Small Cap)
2005-11-09,565.498
2005-11-10,566.566
2005-11-11,571.209
2005-11-14,572.731
2005-11-15,564.846
2005-11-16,559.393
2005-11-17,567.494
2005-11-18,568.478
2005-11-21,571.656
2005-11-22,570.329
2005-11-23,578.229
2005-11-24,577.373
2005-11-25,577.773
2005-11-28,576.464
2005-11-29,572.423
2005-11-30,570.362
2005-12-01,575.296
2005-12-02,577.015
2005-12-05,583.48
2005-12-06,584.299
2005-12-07,592.109
2005-12-08,600.651
2005-12-09,597.17
2005-12-12,603.778
2005-12-13,604.264
2005-12-14,612.082
2005-12-15,603.966
2005-12-16,613.583
2005-12-19,613.481
2005-12-20,605.791
2005-12-21,602.815
2005-12-22,606.167
2005-12-23,611.985
2005-12-26,611.985
2005-12-27,613.643
2005-12-28,612.309
2005-12-29,610.398
2005-12-30,603.901
2006-01-02,606.668
2006-01-03,620.79
2006-01-04,635.512
2006-01-05,638.787
2006-01-06,641.64
2006-01-09,642.481
2006-01-10,635.525
2006-01-11,635.726
2006-01-12,631.831
2006-01-13,630.386
2006-01-16,633.346
2006-01-17,626.551
2006-01-18,623.585
2006-01-19,630.39
2006-01-20,623.815
2006-01-23,629.88
2006-01-24,627.421
2006-01-25,634.582
2006-01-26,630.034
2006-01-27,630.847
2006-01-30,628.915
2006-01-31,634.863
2006-02-01,641.712
2006-02-02,638.045
2006-02-03,631.16
2006-02-06,630.495
2006-02-07,625.834
2006-02-08,627.318
2006-02-09,632.918
2006-02-10,627.189
2006-02-13,628.497
2006-02-14,635.091
2006-02-15,645.366
2006-02-16,648.67
2006-02-17,651.578
2006-02-20,656.154
2006-02-21,659.123
2006-02-22,658.13
2006-02-23,661.59
2006-02-24,661.143
2006-02-27,661.347
2006-02-28,655.966
2006-03-01,657.768
2006-03-02,662.658
2006-03-03,661.37
2006-03-06,666.696
2006-03-07,663.351
2006-03-08,673.896
2006-03-09,685.583
2006-03-10,684.545
2006-03-13,690.854
2006-03-14,702.198
2006-03-15,701.39
2006-03-16,711.298
2006-03-17,712.739
2006-03-20,718.203
2006-03-21,716.0
2006-03-22,710.175
2006-03-23,701.144
2006-03-24,705.522
2006-03-27,705.444
2006-03-28,700.863
2006-03-29,698.636
2006-03-30,727.816
2006-03-31,721.041
2006-04-03,725.272
2006-04-04,726.868
2006-04-05,731.348
2006-04-06,731.366
2006-04-07,721.472
2006-04-10,719.185
2006-04-11,730.298
2006-04-12,722.592
2006-04-13,723.474
2006-04-14,723.474
2006-04-17,734.965
2006-04-18,733.516
2006-04-19,743.829
2006-04-20,766.719
2006-04-21,777.254
2006-04-24,772.48
2006-04-25,769.905
2006-04-26,775.207
2006-04-27,770.795
2006-04-28,763.978
2006-05-01,765.312
2006-05-02,770.595
2006-05-03,765.902
2006-05-04,776.119
2006-05-05,780.476
2006-05-08,780.82
2006-05-09,786.384
2006-05-10,779.998
2006-05-11,766.218
2006-05-12,746.749
2006-05-15,742.978
2006-05-16,745.274
2006-05-17,721.278
2006-05-18,708.472
2006-05-19,702.454
2006-05-22,684.238
2006-05-23,714.585
2006-05-24,703.379
2006-05-25,704.371
2006-05-26,724.729
2006-05-29,726.764
2006-05-30,717.599
2006-05-31,718.829
2006-06-01,727.96
2006-06-02,733.969
2006-06-05,727.672
2006-06-06,692.532
2006-06-07,694.525
2006-06-08,665.106
2006-06-09,678.318
2006-06-12,662.902
2006-06-13,643.011
2006-06-14,647.211
2006-06-15,672.609
2006-06-16,664.556
2006-06-19,673.443
2006-06-20,672.207
2006-06-21,676.2
2006-06-22,671.131
2006-06-23,668.036
2006-06-26,670.713
2006-06-27,669.498
2006-06-28,654.416
2006-06-29,668.357
2006-06-30,700.288
2006-07-03,704.568
2006-07-04,705.51
2006-07-05,692.08
2006-07-06,697.212
2006-07-07,691.356
2006-07-10,688.501
2006-07-11,680.584
2006-07-12,681.208
2006-07-13,664.043
2006-07-14,654.063
2006-07-17,644.793
2006-07-18,644.232
2006-07-19,673.934
2006-07-20,683.64
2006-07-21,676.108
2006-07-24,684.698
2006-07-25,684.984
2006-07-26,677.233
2006-07-27,690.603
2006-07-28,693.04
2006-07-31,692.322
2006-08-01,685.607
2006-08-02,691.563
2006-08-03,685.887
2006-08-04,700.837
2006-08-07,686.678
2006-08-08,689.488
2006-08-09,701.512
2006-08-10,692.282
2006-08-11,690.605
2006-08-14,698.006
2006-08-15,707.726
2006-08-16,725.889
2006-08-17,732.072
2006-08-18,724.964
2006-08-21,731.288
2006-08-22,734.816
2006-08-23,726.408
2006-08-24,722.349
2006-08-25,718.651
2006-08-28,726.299
2006-08-29,722.123
2006-08-30,730.893
2006-08-31,725.107
2006-09-01,720.79
2006-09-04,724.433
2006-09-05,714.412
2006-09-06,701.778
2006-09-07,689.742
2006-09-08,687.815
2006-09-11,684.711
2006-09-12,696.45
2006-09-13,701.09
2006-09-14,700.529
2006-09-15,693.372
2006-09-18,691.355
2006-09-19,687.164
2006-09-20,692.425
2006-09-21,698.546
2006-09-22,695.532
2006-09-25,688.023
2006-09-26,693.83
2006-09-27,705.157
2006-09-28,709.103
2006-09-29,708.614
2006-10-02,709.037
2006-10-03,706.239
2006-10-04,700.911
2006-10-05,705.676
2006-10-06,701.18
2006-10-09,703.597
2006-10-10,711.345
2006-10-11,719.679
2006-10-12,723.328
2006-10-13,721.733
2006-10-16,726.668
2006-10-17,718.022
2006-10-18,727.371
2006-10-19,721.951
2006-10-20,722.935
2006-10-23,724.108
2006-10-24,722.085
2006-10-25,721.784
2006-10-26,730.029
2006-10-27,737.178
2006-10-30,733.817
2006-10-31,736.738
2006-11-01,734.39
2006-11-02,725.629
2006-11-03,721.783
2006-11-06,730.149
2006-11-07,740.749
2006-11-08,736.345
2006-11-09,742.87
2006-11-10,742.39
2006-11-13,741.711
2006-11-14,746.247
2006-11-15,755.679
2006-11-16,755.571
2006-11-17,750.812
2006-11-20,751.443
2006-11-21,758.718
2006-11-22,775.047
2006-11-23,774.139
2006-11-24,778.385
2006-11-27,762.875
2006-11-28,756.468
2006-11-29,768.527
2006-11-30,764.273
2006-12-01,762.357
2006-12-04,764.065
2006-12-05,773.869
2006-12-06,774.392
2006-12-07,781.259
2006-12-08,780.804
2006-12-11,780.794
2006-12-12,783.397
2006-12-13,784.546
2006-12-14,782.5
2006-12-15,783.787
2006-12-18,784.813
2006-12-19,781.616
2006-12-20,785.167
2006-12-21,783.27
2006-12-22,781.192
2006-12-25,781.192
2006-12-26,779.975
2006-12-27,788.817
2006-12-28,788.148
2006-12-29,789.717
2007-01-01,789.717
2007-01-02,804.721
2007-01-03,797.358
2007-01-04,785.672
2007-01-05,761.521
2007-01-08,760.941
2007-01-09,760.861
2007-01-10,749.557
2007-01-11,760.858
2007-01-12,763.435
2007-01-15,773.466
2007-01-16,776.551
2007-01-17,779.718
2007-01-18,775.96
2007-01-19,783.945
2007-01-22,780.385
2007-01-23,782.964
2007-01-24,790.382
2007-01-25,804.927
2007-01-26,805.241
2007-01-29,810.972
2007-01-30,820.981
2007-01-31,819.079
2007-02-01,826.798
2007-02-02,825.452
2007-02-05,825.619
2007-02-06,825.642
2007-02-07,832.057
2007-02-08,827.122
2007-02-09,829.175
2007-02-12,820.168
2007-02-13,827.612
2007-02-14,851.238
2007-02-15,851.917
2007-02-16,856.112
2007-02-19,863.092
2007-02-20,863.388
2007-02-21,858.102
2007-02-22,857.961
2007-02-23,863.265
2007-02-26,868.005
2007-02-27,843.282
2007-02-28,826.39
2007-03-01,811.437
2007-03-02,817.881
2007-03-05,806.878
2007-03-06,810.939
2007-03-07,823.104
2007-03-08,834.647
2007-03-09,832.999
2007-03-12,834.283
2007-03-13,826.534
2007-03-14,806.297
2007-03-15,825.889
2007-03-16,834.391
2007-03-19,845.851
2007-03-20,843.553
2007-03-21,850.585
2007-03-22,873.895
2007-03-23,872.216
2007-03-26,866.742
2007-03-27,864.235
2007-03-28,858.566
2007-03-29,868.855
2007-03-30,871.151
2007-04-02,869.365
2007-04-03,880.812
2007-04-04,888.136
2007-04-05,896.953
2007-04-06,896.953
2007-04-09,892.28
2007-04-10,901.273
2007-04-11,899.17
2007-04-12,897.098
2007-04-13,903.805
2007-04-16,913.174
2007-04-17,913.829
2007-04-18,908.38
2007-04-19,922.43
2007-04-20,935.847
2007-04-23,934.584
2007-04-24,930.351
2007-04-25,942.582
2007-04-26,950.22
2007-04-27,949.446
2007-04-30,946.155
2007-05-01,942.619
2007-05-02,955.995
2007-05-03,952.909
2007-05-04,960.748
2007-05-07,962.305
2007-05-08,939.683
2007-05-09,939.922
2007-05-10,932.618
2007-05-11,937.001
2007-05-14,957.642
2007-05-15,967.89
2007-05-16,972.247
2007-05-17,966.373
2007-05-18,975.46
2007-05-21,979.777
2007-05-22,974.164
2007-05-23,980.024
2007-05-24,975.465
2007-05-25,980.597
2007-05-28,985.381
2007-05-29,981.801
2007-05-30,985.275
2007-05-31,1000.0
2007-06-01,1013.406
2007-06-04,1020.599
2007-06-05,1014.979
2007-06-06,1002.141
2007-06-07,987.063
2007-06-08,983.223
2007-06-11,994.062
2007-06-12,979.041
2007-06-13,980.992
2007-06-14,1001.593
2007-06-15,1020.714
2007-06-18,1014.718
2007-06-19,1012.592
2007-06-20,1019.095
2007-06-21,999.137
2007-06-22,1001.374
2007-06-25,994.655
2007-06-26,991.667
2007-06-27,979.985
2007-06-28,996.237
2007-06-29,999.684
2007-07-02,1017.542
2007-07-03,1029.432
2007-07-04,1032.461
2007-07-05,1021.618
2007-07-06,1031.465
2007-07-09,1033.954
2007-07-10,1035.481
2007-07-11,1033.235
2007-07-12,1050.334
2007-07-13,1060.633
2007-07-16,1059.119
2007-07-17,1055.931
2007-07-18,1046.689
2007-07-19,1049.088
2007-07-20,1038.951
2007-07-23,1035.909
2007-07-24,1023.57
2007-07-25,997.715
2007-07-26,975.521
2007-07-27,982.473
2007-07-30,988.424
2007-07-31,1006.547
2007-08-01,981.514
2007-08-02,1022.022
2007-08-03,1007.753
2007-08-06,997.411
2007-08-07,1001.421
2007-08-08,1032.228
2007-08-09,1006.837
2007-08-10,974.408
2007-08-13,1011.079
2007-08-14,997.196
2007-08-15,976.739
2007-08-16,933.52
2007-08-17,960.708
2007-08-20,971.737
2007-08-21,974.298
2007-08-22,1002.484
2007-08-23,1001.227
2007-08-24,1013.405
2007-08-27,1018.219
2007-08-28,1000.481
2007-08-29,1029.865
2007-08-30,1048.555
2007-08-31,1057.661
2007-09-03,1057.985
2007-09-04,1069.462
2007-09-05,1059.519
2007-09-06,1076.758
2007-09-07,1066.419
2007-09-10,1059.282
2007-09-11,1081.751
2007-09-12,1072.383
2007-09-13,1073.234
2007-09-14,1068.092
2007-09-17,1066.159
2007-09-18,1085.002
2007-09-19,1138.744
2007-09-20,1140.124
2007-09-21,1152.751
2007-09-24,1149.999
2007-09-25,1140.005
2007-09-26,1162.149
2007-09-27,1171.91
2007-09-28,1175.346
2007-10-01,1167.138
2007-10-02,1160.777
2007-10-03,1153.971
2007-10-04,1134.355
2007-10-05,1145.151
2007-10-08,1133.989
2007-10-09,1135.513
2007-10-10,1151.445
2007-10-11,1182.507
2007-10-12,1159.268
2007-10-15,1140.015
2007-10-16,1112.206
2007-10-17,1139.605
2007-10-18,1161.767
2007-10-19,1155.106
2007-10-22,1136.431
2007-10-23,1162.517
2007-10-24,1163.092
2007-10-25,1188.127
2007-10-26,1202.928
2007-10-29,1210.598
2007-10-30,1205.901
2007-10-31,1215.66
2007-11-01,1206.842
2007-11-02,1209.509
2007-11-05,1205.046
2007-11-06,1233.174
2007-11-07,1254.334
2007-11-08,1220.346
2007-11-09,1180.865
2007-11-12,1158.429
2007-11-13,1160.933
2007-11-14,1178.02
2007-11-15,1161.182
2007-11-16,1149.083
2007-11-19,1139.768
2007-11-20,1165.247
2007-11-21,1126.682
2007-11-22,1134.231
2007-11-23,1143.898
2007-11-26,1155.51
2007-11-27,1132.618
2007-11-28,1167.166
2007-11-29,1177.124
2007-11-30,1181.901
2007-12-03,1183.175
2007-12-04,1151.1
2007-12-05,1162.321
2007-12-06,1159.505
2007-12-07,1170.255
2007-12-10,1186.979
2007-12-11,1184.027
2007-12-12,1182.337
2007-12-13,1141.003
2007-12-14,1129.489
2007-12-17,1091.519
2007-12-18,1081.622
2007-12-19,1085.19
2007-12-20,1094.642
2007-12-21,1129.235
2007-12-24,1131.749
2007-12-25,1131.749
2007-12-26,1139.528
2007-12-27,1140.304
2007-12-28,1148.659
2007-12-31,1142.097
2008-01-01,1142.097
2008-01-02,1130.613
2008-01-03,1133.865
2008-01-04,1101.679
2008-01-07,1064.899
2008-01-08,1073.891
2008-01-09,1040.218
2008-01-10,1037.451
2008-01-11,1039.982
2008-01-14,1059.363
2008-01-15,1038.905
2008-01-16,1009.964
2008-01-17,1004.25
2008-01-18,977.434
2008-01-21,913.5
2008-01-22,943.144
2008-01-23,918.385
2008-01-24,1025.373
2008-01-25,1044.904
2008-01-28,1023.028
2008-01-29,1032.332
2008-01-30,1034.914
2008-01-31,1051.103
2008-02-01,1082.43
2008-02-04,1089.172
2008-02-05,1025.25
2008-02-06,1038.599
2008-02-07,1005.596
2008-02-08,1022.495
2008-02-11,1027.865
2008-02-12,1076.295
2008-02-13,1068.749
2008-02-14,1067.86
2008-02-15,1049.756
2008-02-18,1074.937
2008-02-19,1079.005
2008-02-20,1065.849
2008-02-21,1080.333
2008-02-22,1069.454
2008-02-25,1088.839
2008-02-26,1110.318
2008-02-27,1130.389
2008-02-28,1118.285
2008-02-29,1087.948
2008-03-03,1060.56
2008-03-04,1028.246
2008-03-05,1058.114
2008-03-06,1044.295
2008-03-07,1033.128
2008-03-10,1015.422
2008-03-11,995.122
2008-03-12,1021.69
2008-03-13,1019.2
2008-03-14,1006.533
2008-03-17,976.807
2008-03-18,1014.191
2008-03-19,971.323
2008-03-20,936.781
2008-03-21,936.781
2008-03-24,935.445
2008-03-25,1003.462
2008-03-26,1015.654
2008-03-27,1021.725
2008-03-28,1025.063
2008-03-31,1030.962
2008-04-01,1067.962
2008-04-02,1071.241
2008-04-03,1064.994
2008-04-04,1069.446
2008-04-07,1080.638
2008-04-08,1067.972
2008-04-09,1057.847
2008-04-10,1049.633
2008-04-11,1040.042
2008-04-14,1033.087
2008-04-15,1028.78
2008-04-16,1069.684
2008-04-17,988.283
2008-04-18,987.927
2008-04-21,999.496
2008-04-22,992.811
2008-04-23,995.092
2008-04-24,974.754
2008-04-25,993.237
2008-04-28,1003.682
2008-04-29,997.791
2008-04-30,1015.626
2008-05-01,1007.896
2008-05-02,1008.947
2008-05-05,1009.36
2008-05-06,1004.437
2008-05-07,1021.586
2008-05-08,1013.104
2008-05-09,1004.777
2008-05-12,1009.595
2008-05-13,1007.853
2008-05-14,1016.792
2008-05-15,1008.757
2008-05-16,1028.086
2008-05-19,1051.811
2008-05-20,1033.572
2008-05-21,1035.807
2008-05-22,1032.547
2008-05-23,1016.015
2008-05-26,1008.548
2008-05-27,1000.61
2008-05-28,1006.955
2008-05-29,998.744
2008-05-30,1015.308
2008-06-02,997.873
2008-06-03,999.669
2008-06-04,987.681
2008-06-05,974.934
2008-06-06,968.371
2008-06-09,963.577
2008-06-10,939.298
2008-06-11,926.64
2008-06-12,920.493
2008-06-13,924.399
2008-06-16,926.784
2008-06-17,931.036
2008-06-18,917.45
2008-06-19,896.576
2008-06-20,904.912
2008-06-23,878.191
2008-06-24,881.523
2008-06-25,913.057
2008-06-26,896.882
2008-06-27,882.237
2008-06-30,890.102
2008-07-01,870.401
2008-07-02,865.815
2008-07-03,869.882
2008-07-04,859.813
2008-07-07,873.432
2008-07-08,860.553
2008-07-09,885.097
2008-07-10,881.362
2008-07-11,877.282
2008-07-14,872.63
2008-07-15,861.337
2008-07-16,864.618
2008-07-17,908.157
2008-07-18,920.75
2008-07-21,928.049
2008-07-22,911.636
2008-07-23,902.892
2008-07-24,893.29
2008-07-25,902.091
2008-07-28,895.739
2008-07-29,884.115
2008-07-30,893.211
2008-07-31,893.936
2008-08-01,876.452
2008-08-04,878.825
2008-08-05,890.52
2008-08-06,892.384
2008-08-07,882.793
2008-08-08,871.833
2008-08-11,879.624
2008-08-12,869.86
2008-08-13,841.939
2008-08-14,858.644
2008-08-15,849.553
2008-08-18,845.602
2008-08-19,824.523
2008-08-20,832.242
2008-08-21,838.773
2008-08-22,857.391
2008-08-25,847.65
2008-08-26,850.488
2008-08-27,846.743
2008-08-28,850.488
2008-08-29,843.54
2008-09-01,836.203
2008-09-02,829.358
2008-09-03,804.901
2008-09-04,775.035
2008-09-05,721.856
2008-09-08,727.482
2008-09-09,717.094
2008-09-10,713.334
2008-09-11,709.141
2008-09-12,736.112
2008-09-15,722.953
2008-09-16,707.807
2008-09-17,682.453
2008-09-18,681.349
2008-09-19,744.905
2008-09-22,728.501
2008-09-23,721.436
2008-09-24,711.502
2008-09-25,722.416
2008-09-26,699.691
2008-09-29,653.389
2008-09-30,643.6
2008-10-01,643.924
2008-10-02,620.491
2008-10-03,633.191
2008-10-06,572.579
2008-10-07,576.176
2008-10-08,552.844
2008-10-09,553.098
2008-10-10,523.405
2008-10-13,560.5
2008-10-14,588.493
2008-10-15,545.785
2008-10-16,516.109
2008-10-17,549.332
2008-10-20,565.43
2008-10-21,562.933
2008-10-22,518.631
2008-10-23,520.593
2008-10-24,499.187
2008-10-27,480.356
2008-10-28,475.19
2008-10-29,519.976
2008-10-30,535.058
2008-10-31,523.213
2008-11-03,541.476
2008-11-04,573.764
2008-11-05,569.443
2008-11-06,517.11
2008-11-07,524.226
2008-11-10,531.374
2008-11-11,492.691
2008-11-12,470.738
2008-11-13,467.455
2008-11-14,462.465
2008-11-17,454.564
2008-11-18,460.16
2008-11-19,453.951
2008-11-20,437.645
2008-11-21,422.308
2008-11-24,466.712
2008-11-25,478.277
2008-11-26,476.226
2008-11-27,489.323
2008-11-28,478.421
2008-12-01,448.097
2008-12-02,462.333
2008-12-03,456.517
2008-12-04,464.742
2008-12-05,438.109
2008-12-08,474.143
2008-12-09,482.18
2008-12-10,493.002
2008-12-11,496.694
2008-12-12,488.092
2008-12-15,495.441
2008-12-16,502.734
2008-12-17,519.695
2008-12-18,524.115
2008-12-19,504.911
2008-12-22,497.09
2008-12-23,498.355
2008-12-24,499.946
2008-12-25,499.946
2008-12-26,502.358
2008-12-29,500.652
2008-12-30,516.185
2008-12-31,507.281
2009-01-01,507.281
2009-01-02,525.36
2009-01-05,537.204
2009-01-06,527.314
2009-01-07,530.716
2009-01-08,513.439
2009-01-09,511.104
2009-01-12,498.558
2009-01-13,477.742
2009-01-14,457.677
2009-01-15,453.034
2009-01-16,472.46
2009-01-19,459.659
2009-01-20,437.903
2009-01-21,437.701
2009-01-22,422.352
2009-01-23,419.23
2009-01-26,432.705
2009-01-27,440.281
2009-01-28,456.269
2009-01-29,440.527
2009-01-30,431.915
2009-02-02,422.382
2009-02-03,430.652
2009-02-04,447.578
2009-02-05,444.317
2009-02-06,460.593
2009-02-09,468.139
2009-02-10,449.617
2009-02-11,441.343
2009-02-12,431.445
2009-02-13,435.784
2009-02-16,426.47
2009-02-17,402.165
2009-02-18,400.565
2009-02-19,394.584
2009-02-20,376.056
2009-02-23,375.471
2009-02-24,368.48
2009-02-25,361.176
2009-02-26,367.133
2009-02-27,360.766
2009-03-02,341.161
2009-03-03,341.591
2009-03-04,352.347
2009-03-05,342.282
2009-03-06,334.233
2009-03-09,336.511
2009-03-10,360.713
2009-03-11,372.921
2009-03-12,383.874
2009-03-13,380.199
2009-03-16,403.255
2009-03-17,394.146
2009-03-18,398.738
2009-03-19,425.763
2009-03-20,408.227
2009-03-23,417.71
2009-03-24,418.478
2009-03-25,428.281
2009-03-26,424.056
2009-03-27,412.484
2009-03-30,389.554
2009-03-31,403.869
2009-04-01,404.34
2009-04-02,444.647
2009-04-03,439.716
2009-04-06,446.921
2009-04-07,432.744
2009-04-08,437.085
2009-04-09,451.818
2009-04-10,451.818
2009-04-13,455.649
2009-04-14,463.76
2009-04-15,451.337
2009-04-16,480.203
2009-04-17,486.48
2009-04-20,468.7
2009-04-21,474.961
2009-04-22,486.54
2009-04-23,485.097
2009-04-24,497.852
2009-04-27,487.322
2009-04-28,475.996
2009-04-29,497.427
2009-04-30,513.161
2009-05-01,513.238
2009-05-04,543.17
2009-05-05,534.463
2009-05-06,543.989
2009-05-07,538.419
2009-05-08,548.726
2009-05-11,533.952
2009-05-12,523.062
2009-05-13,505.394
2009-05-14,511.834
2009-05-15,524.709
2009-05-18,529.642
2009-05-19,549.061
2009-05-20,565.821
2009-05-21,565.246
2009-05-22,549.632
2009-05-25,555.971
2009-05-26,550.027
2009-05-27,556.438
2009-05-28,555.152
2009-05-29,559.101
2009-06-01,582.911
2009-06-02,591.935
2009-06-03,564.898
2009-06-04,561.283
2009-06-05,555.245
2009-06-08,543.184
2009-06-09,561.142
2009-06-10,569.533
2009-06-11,575.364
2009-06-12,564.948
2009-06-15,543.328
2009-06-16,547.247
2009-06-17,529.269
2009-06-18,535.24
2009-06-19,533.898
2009-06-22,518.226
2009-06-23,518.127
2009-06-24,536.361
2009-06-25,526.076
2009-06-26,539.62
2009-06-29,548.854
2009-06-30,535.571
2009-07-01,549.806
2009-07-02,535.369
2009-07-03,529.596
2009-07-06,520.974
2009-07-07,524.881
2009-07-08,511.667
2009-07-09,516.023
2009-07-10,507.596
2009-07-13,521.608
2009-07-14,524.364
2009-07-15,556.314
2009-07-16,516.907
2009-07-17,515.697
2009-07-20,522.576
2009-07-21,524.428
2009-07-22,529.315
2009-07-23,540.004
2009-07-24,534.816
2009-07-27,536.933
2009-07-28,531.768
2009-07-29,528.217
2009-07-30,539.712
2009-07-31,542.229
2009-08-03,562.658
2009-08-04,557.779
2009-08-05,557.074
2009-08-06,559.564
2009-08-07,559.684
2009-08-10,552.863
2009-08-11,546.326
2009-08-12,554.344
2009-08-13,564.658
2009-08-14,560.593
2009-08-17,539.559
2009-08-18,543.438
2009-08-19,543.183
2009-08-20,547.529
2009-08-21,564.061
2009-08-24,576.067
2009-08-25,574.876
2009-08-26,576.323
2009-08-27,582.316
2009-08-28,599.118
2009-08-31,592.024
2009-09-01,576.633
2009-09-02,563.465
2009-09-03,574.241
2009-09-04,587.195
2009-09-07,605.422
2009-09-08,617.047
2009-09-09,626.778
2009-09-10,629.206
2009-09-11,629.733
2009-09-14,625.97
2009-09-15,635.314
2009-09-16,649.986
2009-09-17,655.42
2009-09-18,652.194
2009-09-21,646.096
2009-09-22,653.078
2009-09-23,652.99
2009-09-24,631.013
2009-09-25,630.273
2009-09-28,637.724
2009-09-29,623.581
2009-09-30,620.852
2009-10-01,605.913
2009-10-02,591.423
2009-10-05,600.489
2009-10-06,619.124
2009-10-07,613.846
2009-10-08,621.558
2009-10-09,625.108
2009-10-12,633.414
2009-10-13,629.045
2009-10-14,643.874
2009-10-15,617.455
2009-10-16,613.257
2009-10-19,620.826
2009-10-20,617.695
2009-10-21,614.977
2009-10-22,610.48
2009-10-23,608.906
2009-10-26,598.508
2009-10-27,591.99
2009-10-28,576.814
2009-10-29,589.49
2009-10-30,577.467
2009-11-02,582.896
2009-11-03,571.96
2009-11-04,590.207
2009-11-05,593.683
2009-11-06,595.019
2009-11-09,614.128
2009-11-10,608.008
2009-11-11,620.215
2009-11-12,616.572
2009-11-13,618.371
2009-11-16,630.853
2009-11-17,619.658
2009-11-18,633.193
2009-11-19,614.803
2009-11-20,610.218
2009-11-23,625.979
2009-11-24,618.121
2009-11-25,622.388
2009-11-26,600.535
2009-11-27,610.177
2009-11-30,602.725
2009-12-01,618.451
2009-12-02,615.518
2009-12-03,609.464
2009-12-04,604.082
2009-12-07,601.682
2009-12-08,596.738
2009-12-09,592.692
2009-12-10,596.026
2009-12-11,599.624
2009-12-14,601.734
2009-12-15,596.893
2009-12-16,599.507
2009-12-17,586.315
2009-12-18,581.571
2009-12-21,586.056
2009-12-22,591.989
2009-12-23,598.013
2009-12-24,599.036
2009-12-25,599.036
2009-12-28,599.603
2009-12-29,606.275
2009-12-30,605.016
2009-12-31,606.983
2010-01-01,606.983
2010-01-04,628.148
2010-01-05,628.014
2010-01-06,626.751
2010-01-07,628.949
2010-01-08,630.494
2010-01-11,633.892
2010-01-12,623.026
2010-01-13,625.605
2010-01-14,630.07
2010-01-15,622.505
2010-01-18,630.745
2010-01-19,626.724
2010-01-20,612.575
2010-01-21,610.692
2010-01-22,608.357
2010-01-25,603.826
2010-01-26,596.974
2010-01-27,598.242
2010-01-28,615.092
2010-01-29,620.723
2010-02-01,624.203
2010-02-02,631.795
2010-02-03,629.07
2010-02-04,609.797
2010-02-05,591.118
2010-02-08,588.033
2010-02-09,589.756
2010-02-10,585.3
2010-02-11,583.561
2010-02-12,578.127
2010-02-15,578.381
2010-02-16,590.209
2010-02-17,597.886
2010-02-18,601.02
2010-02-19,596.953
2010-02-22,602.355
2010-02-23,598.354
2010-02-24,602.049
2010-02-25,589.984
2010-02-26,604.042
2010-03-01,602.277
2010-03-02,612.382
2010-03-03,627.71
2010-03-04,623.458
2010-03-05,630.681
2010-03-08,637.206
2010-03-09,635.315
2010-03-10,648.187
2010-03-11,644.229
2010-03-12,660.611
2010-03-15,653.286
2010-03-16,665.963
2010-03-17,673.824
2010-03-18,660.808
2010-03-19,653.321
2010-03-22,658.331
2010-03-23,662.678
2010-03-24,656.287
2010-03-25,665.617
2010-03-26,671.437
2010-03-29,670.789
2010-03-30,666.232
2010-03-31,673.464
2010-04-01,683.41
2010-04-02,683.41
2010-04-05,681.845
2010-04-06,678.375
2010-04-07,677.76
2010-04-08,668.784
2010-04-09,674.934
2010-04-12,681.451
2010-04-13,677.346
2010-04-14,685.213
2010-04-15,684.171
2010-04-16,666.756
2010-04-19,665.176
2010-04-20,677.518
2010-04-21,669.603
2010-04-22,627.439
2010-04-23,631.927
2010-04-26,633.122
2010-04-27,616.711
2010-04-28,603.77
2010-04-29,614.005
2010-04-30,622.531
2010-05-03,615.886
2010-05-04,591.074
2010-05-05,575.019
2010-05-06,559.722
2010-05-07,536.685
2010-05-10,585.03
2010-05-11,571.882
2010-05-12,582.565
2010-05-13,577.305
2010-05-14,549.246
2010-05-17,545.829
2010-05-18,556.965
2010-05-19,535.884
2010-05-20,524.684
2010-05-21,533.608
2010-05-24,524.815
2010-05-25,509.366
2010-05-26,521.751
2010-05-27,537.483
2010-05-28,539.53
2010-05-31,537.399
2010-06-01,538.08
2010-06-02,535.614
2010-06-03,543.107
2010-06-04,523.364
2010-06-07,512.187
2010-06-08,512.699
2010-06-09,520.687
2010-06-10,531.623
2010-06-11,533.411
2010-06-14,547.991
2010-06-15,555.187
2010-06-16,538.106
2010-06-17,538.852
2010-06-18,544.045
2010-06-21,545.809
2010-06-22,538.774
2010-06-23,531.441
2010-06-24,521.639
2010-06-25,520.622
2010-06-28,524.171
2010-06-29,500.958
2010-06-30,504.925
2010-07-01,503.598
2010-07-02,512.988
2010-07-05,506.007
2010-07-06,523.421
2010-07-07,527.259
2010-07-08,529.836
2010-07-09,530.339
2010-07-12,527.599
2010-07-13,541.013
2010-07-14,543.343
2010-07-15,548.27
2010-07-16,541.141
2010-07-19,540.76
2010-07-20,541.085
2010-07-21,546.092
2010-07-22,560.113
2010-07-23,561.168
2010-07-26,571.241
2010-07-27,573.12
2010-07-28,574.068
2010-07-29,577.239
2010-07-30,570.923
2010-08-02,592.298
2010-08-03,596.37
2010-08-04,591.165
2010-08-05,594.647
2010-08-06,595.773
2010-08-09,601.33
2010-08-10,586.786
2010-08-11,563.837
2010-08-12,561.371
2010-08-13,561.436
2010-08-16,562.085
2010-08-17,571.642
2010-08-18,570.347
2010-08-19,567.769
2010-08-20,554.354
2010-08-23,551.63
2010-08-24,542.504
