Date,FINLAND IMI IMI (Large+Mid+Small Cap)
2010-08-24,562.462
2010-08-25,554.872
2010-08-26,564.524
2010-08-27,563.6
2010-08-30,564.326
2010-08-31,565.801
2010-09-01,588.732
2010-09-02,591.409
2010-09-03,596.654
2010-09-06,598.091
2010-09-07,593.661
2010-09-08,602.847
2010-09-09,608.51
2010-09-10,612.282
2010-09-13,625.749
2010-09-14,623.645
2010-09-15,626.86
2010-09-16,631.395
2010-09-17,629.211
2010-09-20,641.719
2010-09-21,636.786
2010-09-22,641.899
2010-09-23,633.067
2010-09-24,649.5
2010-09-27,644.21
2010-09-28,653.921
2010-09-29,656.772
2010-09-30,665.137
2010-10-01,672.744
2010-10-04,663.384
2010-10-05,680.915
2010-10-06,687.658
2010-10-07,696.051
2010-10-08,697.909
2010-10-11,703.111
2010-10-12,699.883
2010-10-13,718.904
2010-10-14,710.985
2010-10-15,700.115
2010-10-18,696.899
2010-10-19,682.082
2010-10-20,695.974
2010-10-21,719.268
2010-10-22,708.82
2010-10-25,716.625
2010-10-26,704.731
2010-10-27,696.195
2010-10-28,698.01
2010-10-29,690.196
2010-11-01,689.561
2010-11-02,697.175
2010-11-03,691.623
2010-11-04,714.819
2010-11-05,706.871
2010-11-08,696.446
2010-11-09,710.14
2010-11-10,695.547
2010-11-11,689.06
2010-11-12,685.471
2010-11-15,686.268
2010-11-16,667.172
2010-11-17,671.242
2010-11-18,681.156
2010-11-19,681.076
2010-11-22,672.757
2010-11-23,653.412
2010-11-24,659.869
2010-11-25,666.776
2010-11-26,654.84
2010-11-29,635.117
2010-11-30,630.777
2010-12-01,650.4
2010-12-02,668.361
2010-12-03,681.578
2010-12-06,676.688
2010-12-07,687.858
2010-12-08,680.149
2010-12-09,670.685
2010-12-10,670.707
2010-12-13,684.908
2010-12-14,684.256
2010-12-15,684.125
2010-12-16,678.913
2010-12-17,675.562
2010-12-20,678.902
2010-12-21,693.341
2010-12-22,695.618
2010-12-23,693.601
2010-12-24,696.334
2010-12-27,694.875
2010-12-28,694.811
2010-12-29,697.009
2010-12-30,700.563
2010-12-31,707.605
2011-01-03,720.593
2011-01-04,715.129
2011-01-05,705.557
2011-01-06,699.706
2011-01-07,699.13
2011-01-10,682.397
2011-01-11,693.777
2011-01-12,712.407
2011-01-13,723.26
2011-01-14,724.992
2011-01-17,718.708
2011-01-18,724.866
2011-01-19,712.064
2011-01-20,704.405
2011-01-21,722.522
2011-01-24,728.666
2011-01-25,724.99
2011-01-26,731.048
2011-01-27,734.421
2011-01-28,731.342
2011-01-31,733.248
2011-02-01,745.895
2011-02-02,743.783
2011-02-03,729.557
2011-02-04,726.721
2011-02-07,737.339
2011-02-08,742.628
2011-02-09,749.413
2011-02-10,735.153
2011-02-11,708.908
2011-02-14,698.096
2011-02-15,697.283
2011-02-16,700.664
2011-02-17,698.342
2011-02-18,705.016
2011-02-21,699.518
2011-02-22,697.823
2011-02-23,685.031
2011-02-24,684.121
2011-02-25,689.941
2011-02-28,697.158
2011-03-01,700.838
2011-03-02,696.755
2011-03-03,703.953
2011-03-04,698.634
2011-03-07,699.704
2011-03-08,697.122
2011-03-09,706.041
2011-03-10,691.478
2011-03-11,682.364
2011-03-14,677.276
2011-03-15,669.901
2011-03-16,662.416
2011-03-17,678.199
2011-03-18,690.709
2011-03-21,706.129
2011-03-22,706.216
2011-03-23,705.167
2011-03-24,718.089
2011-03-25,718.895
2011-03-28,723.18
2011-03-29,721.468
2011-03-30,727.183
2011-03-31,728.785
2011-04-01,734.476
2011-04-04,745.051
2011-04-05,746.898
2011-04-06,756.412
2011-04-07,748.273
2011-04-08,760.061
2011-04-11,763.828
2011-04-12,750.289
2011-04-13,754.745
2011-04-14,745.902
2011-04-15,742.543
2011-04-18,719.52
2011-04-19,730.205
2011-04-20,751.949
2011-04-21,757.258
2011-04-22,757.258
2011-04-25,756.713
2011-04-26,762.246
2011-04-27,769.238
2011-04-28,782.86
2011-04-29,782.914
2011-05-02,790.659
2011-05-03,778.93
2011-05-04,769.55
2011-05-05,751.36
2011-05-06,756.725
2011-05-09,744.559
2011-05-10,758.123
2011-05-11,756.973
2011-05-12,745.925
2011-05-13,744.773
2011-05-16,745.069
2011-05-17,736.931
2011-05-18,742.852
2011-05-19,744.943
2011-05-20,736.543
2011-05-23,715.946
2011-05-24,720.775
2011-05-25,720.461
2011-05-26,716.624
2011-05-27,729.04
2011-05-30,731.403
2011-05-31,715.214
2011-06-01,712.63
2011-06-02,713.346
2011-06-03,704.591
2011-06-06,703.102
2011-06-07,706.404
2011-06-08,685.682
2011-06-09,690.721
2011-06-10,673.695
2011-06-13,671.172
2011-06-14,678.071
2011-06-15,657.487
2011-06-16,640.948
2011-06-17,657.139
2011-06-20,636.857
2011-06-21,652.161
2011-06-22,652.682
2011-06-23,629.247
2011-06-24,629.981
2011-06-27,633.008
2011-06-28,639.134
2011-06-29,663.784
2011-06-30,682.567
2011-07-01,685.827
2011-07-04,689.032
2011-07-05,683.14
2011-07-06,673.868
2011-07-07,686.078
2011-07-08,666.692
2011-07-11,637.892
2011-07-12,629.218
2011-07-13,643.02
2011-07-14,634.568
2011-07-15,624.186
2011-07-18,602.048
2011-07-19,614.234
2011-07-20,627.271
2011-07-21,638.129
2011-07-22,640.863
2011-07-25,633.849
2011-07-26,637.204
2011-07-27,624.52
2011-07-28,613.333
2011-07-29,612.608
2011-08-01,585.246
2011-08-02,568.296
2011-08-03,553.662
2011-08-04,519.363
2011-08-05,514.879
2011-08-08,493.648
2011-08-09,517.01
2011-08-10,499.991
2011-08-11,526.742
2011-08-12,544.562
2011-08-15,568.314
2011-08-16,562.828
2011-08-17,565.78
2011-08-18,525.059
2011-08-19,528.994
2011-08-22,528.157
2011-08-23,533.603
2011-08-24,541.018
2011-08-25,535.659
2011-08-26,533.577
2011-08-29,555.855
2011-08-30,559.432
2011-08-31,577.961
2011-09-01,575.06
2011-09-02,552.887
2011-09-05,524.858
2011-09-06,519.206
2011-09-07,541.447
2011-09-08,544.412
2011-09-09,512.291
2011-09-12,493.076
2011-09-13,497.802
2011-09-14,504.888
2011-09-15,527.315
2011-09-16,530.117
2011-09-19,508.342
2011-09-20,520.577
2011-09-21,512.178
2011-09-22,475.887
2011-09-23,472.139
2011-09-26,475.624
2011-09-27,507.425
2011-09-28,499.618
2011-09-29,509.099
2011-09-30,489.812
2011-10-03,481.742
2011-10-04,459.337
2011-10-05,477.781
2011-10-06,500.158
2011-10-07,503.216
2011-10-10,523.481
2011-10-11,523.443
2011-10-12,544.304
2011-10-13,536.539
2011-10-14,548.554
2011-10-17,526.961
2011-10-18,526.883
2011-10-19,528.775
2011-10-20,522.4
2011-10-21,540.831
2011-10-24,559.597
2011-10-25,558.023
2011-10-26,555.45
2011-10-27,600.983
2011-10-28,598.085
2011-10-31,561.724
2011-11-01,529.619
2011-11-02,544.756
2011-11-03,559.617
2011-11-04,548.693
2011-11-07,550.823
2011-11-08,554.453
2011-11-09,532.979
2011-11-10,528.276
2011-11-11,553.251
2011-11-14,541.94
2011-11-15,531.542
2011-11-16,532.828
2011-11-17,522.805
2011-11-18,515.336
2011-11-21,492.237
2011-11-22,484.858
2011-11-23,472.609
2011-11-24,476.06
2011-11-25,473.315
2011-11-28,505.093
2011-11-29,504.908
2011-11-30,527.457
2011-12-01,520.403
2011-12-02,518.818
2011-12-05,525.518
2011-12-06,522.181
2011-12-07,511.399
2011-12-08,490.934
2011-12-09,497.604
2011-12-12,476.889
2011-12-13,474.775
2011-12-14,458.437
2011-12-15,462.054
2011-12-16,459.556
2011-12-19,454.951
2011-12-20,475.613
2011-12-21,471.045
2011-12-22,480.103
2011-12-23,482.502
2011-12-26,482.502
2011-12-27,479.971
2011-12-28,473.375
2011-12-29,477.33
2011-12-30,485.181
2012-01-02,499.24
2012-01-03,510.358
2012-01-04,496.966
2012-01-05,495.307
2012-01-06,492.248
2012-01-09,488.41
2012-01-10,505.055
2012-01-11,497.11
2012-01-12,504.592
2012-01-13,494.753
2012-01-16,505.45
2012-01-17,517.365
2012-01-18,527.432
2012-01-19,537.098
2012-01-20,536.589
2012-01-23,546.441
2012-01-24,529.824
2012-01-25,529.067
2012-01-26,548.83
2012-01-27,536.642
2012-01-30,521.913
2012-01-31,527.729
2012-02-01,546.829
2012-02-02,546.698
2012-02-03,551.979
2012-02-06,548.377
2012-02-07,553.089
2012-02-08,561.212
2012-02-09,561.517
2012-02-10,551.035
2012-02-13,555.271
2012-02-14,552.033
2012-02-15,555.891
2012-02-16,553.623
2012-02-17,569.922
2012-02-20,586.365
2012-02-21,582.846
2012-02-22,576.555
2012-02-23,575.63
2012-02-24,591.904
2012-02-27,576.951
2012-02-28,576.244
2012-02-29,573.929
2012-03-01,572.015
2012-03-02,569.091
2012-03-05,565.991
2012-03-06,540.954
2012-03-07,551.688
2012-03-08,567.736
2012-03-09,561.415
2012-03-12,561.623
2012-03-13,568.906
2012-03-14,566.579
2012-03-15,572.146
2012-03-16,582.325
2012-03-19,586.785
2012-03-20,576.839
2012-03-21,568.37
2012-03-22,560.896
2012-03-23,568.08
2012-03-26,579.557
2012-03-27,573.727
2012-03-28,570.948
2012-03-29,562.707
2012-03-30,575.464
2012-04-02,577.503
2012-04-03,576.363
2012-04-04,547.123
2012-04-05,548.277
2012-04-06,548.277
2012-04-09,548.592
2012-04-10,531.694
2012-04-11,525.926
2012-04-12,530.071
2012-04-13,521.609
2012-04-16,520.12
2012-04-17,538.79
2012-04-18,531.29
2012-04-19,527.859
2012-04-20,529.505
2012-04-23,511.633
2012-04-24,528.66
2012-04-25,541.942
2012-04-26,536.249
2012-04-27,549.654
2012-04-30,540.889
2012-05-01,540.46
2012-05-02,533.976
2012-05-03,533.17
2012-05-04,519.942
2012-05-07,521.804
2012-05-08,513.066
2012-05-09,508.55
2012-05-10,515.781
2012-05-11,519.271
2012-05-14,495.032
2012-05-15,484.219
2012-05-16,478.156
2012-05-17,476.918
2012-05-18,466.161
2012-05-21,474.836
2012-05-22,485.449
2012-05-23,461.428
2012-05-24,464.282
2012-05-25,461.45
2012-05-28,462.612
2012-05-29,468.598
2012-05-30,452.809
2012-05-31,443.673
2012-06-01,431.206
2012-06-04,430.296
2012-06-05,432.949
2012-06-06,447.5
2012-06-07,456.491
2012-06-08,453.416
2012-06-11,451.485
2012-06-12,448.219
2012-06-13,441.789
2012-06-14,434.94
2012-06-15,448.334
2012-06-18,446.923
2012-06-19,459.884
2012-06-20,465.641
2012-06-21,458.469
2012-06-22,455.905
2012-06-25,436.28
2012-06-26,432.28
2012-06-27,439.15
2012-06-28,434.179
2012-06-29,459.237
2012-07-02,464.406
2012-07-03,471.497
2012-07-04,466.644
2012-07-05,459.744
2012-07-06,447.272
2012-07-09,443.058
2012-07-10,446.725
2012-07-11,444.938
2012-07-12,439.443
2012-07-13,445.625
2012-07-16,449.362
2012-07-17,445.319
2012-07-18,446.725
2012-07-19,452.818
2012-07-20,439.097
2012-07-23,425.481
2012-07-24,423.926
2012-07-25,430.042
2012-07-26,448.942
2012-07-27,461.885
2012-07-30,464.711
2012-07-31,462.658
2012-08-01,461.639
2012-08-02,444.595
2012-08-03,465.579
2012-08-06,475.146
2012-08-07,484.292
2012-08-08,478.555
2012-08-09,484.902
2012-08-10,482.304
2012-08-13,478.146
2012-08-14,474.555
2012-08-15,472.066
2012-08-16,482.87
2012-08-17,484.994
2012-08-20,485.187
2012-08-21,496.794
2012-08-22,490.815
2012-08-23,491.549
2012-08-24,488.671
2012-08-27,496.159
2012-08-28,487.245
2012-08-29,479.533
2012-08-30,475.113
2012-08-31,484.059
2012-09-03,490.719
2012-09-04,482.364
2012-09-05,477.713
2012-09-06,486.906
2012-09-07,505.65
2012-09-10,505.252
2012-09-11,513.429
2012-09-12,521.392
2012-09-13,522.039
2012-09-14,547.86
2012-09-17,542.127
2012-09-18,528.894
2012-09-19,530.071
2012-09-20,522.534
2012-09-21,524.313
2012-09-24,513.836
2012-09-25,522.435
2012-09-26,504.565
2012-09-27,509.446
2012-09-28,505.378
2012-10-01,515.922
2012-10-02,514.055
2012-10-03,508.961
2012-10-04,512.653
2012-10-05,524.36
2012-10-08,516.094
2012-10-09,513.311
2012-10-10,509.19
2012-10-11,513.792
2012-10-12,511.324
2012-10-15,512.981
2012-10-16,522.287
2012-10-17,532.172
2012-10-18,533.109
2012-10-19,522.27
2012-10-22,524.447
2012-10-23,510.464
2012-10-24,512.529
2012-10-25,510.226
2012-10-26,509.617
2012-10-29,508.785
2012-10-30,518.856
2012-10-31,518.165
2012-11-01,525.576
2012-11-02,528.561
2012-11-05,521.734
2012-11-06,523.415
2012-11-07,512.164
2012-11-08,509.9
2012-11-09,507.025
2012-11-12,507.556
2012-11-13,505.689
2012-11-14,505.496
2012-11-15,503.029
2012-11-16,494.505
2012-11-19,514.891
2012-11-20,516.897
2012-11-21,523.729
2012-11-22,531.625
2012-11-23,543.003
2012-11-26,537.788
2012-11-27,532.746
2012-11-28,530.466
2012-11-29,541.757
2012-11-30,542.857
2012-12-03,548.676
2012-12-04,550.126
2012-12-05,557.832
2012-12-06,554.353
2012-12-07,558.853
2012-12-10,553.261
2012-12-11,564.48
2012-12-12,565.009
2012-12-13,564.16
2012-12-14,566.353
2012-12-17,569.289
2012-12-18,580.562
2012-12-19,580.873
2012-12-20,580.252
2012-12-21,572.788
2012-12-24,573.68
2012-12-25,573.68
2012-12-26,574.854
2012-12-27,572.967
2012-12-28,567.771
2012-12-31,566.182
2013-01-01,566.182
2013-01-02,590.945
2013-01-03,589.106
2013-01-04,590.851
2013-01-07,592.322
2013-01-08,585.108
2013-01-09,582.123
2013-01-10,593.53
2013-01-11,602.663
2013-01-14,601.903
2013-01-15,598.626
2013-01-16,600.845
2013-01-17,608.556
2013-01-18,601.639
2013-01-21,608.998
2013-01-22,611.009
2013-01-23,611.896
2013-01-24,609.676
2013-01-25,608.901
2013-01-28,610.502
2013-01-29,612.13
2013-01-30,616.179
2013-01-31,605.907
2013-02-01,620.608
2013-02-04,607.173
2013-02-05,611.695
2013-02-06,612.26
2013-02-07,605.601
2013-02-08,613.548
2013-02-11,614.434
2013-02-12,620.942
2013-02-13,622.875
2013-02-14,617.356
2013-02-15,620.733
2013-02-18,615.506
2013-02-19,622.9
2013-02-20,621.239
2013-02-21,604.305
2013-02-22,607.649
2013-02-25,610.233
2013-02-26,590.799
2013-02-27,601.699
2013-02-28,599.556
2013-03-01,594.831
2013-03-04,592.423
2013-03-05,603.66
2013-03-06,602.434
2013-03-07,606.685
2013-03-08,605.99
2013-03-11,605.213
2013-03-12,606.177
2013-03-13,600.458
2013-03-14,604.284
2013-03-15,605.833
2013-03-18,598.061
2013-03-19,594.762
2013-03-20,601.86
2013-03-21,598.344
2013-03-22,596.419
2013-03-25,590.262
2013-03-26,589.008
2013-03-27,579.875
2013-03-28,585.778
2013-03-29,585.778
2013-04-01,586.051
2013-04-02,594.285
2013-04-03,595.595
2013-04-04,591.257
2013-04-05,590.514
2013-04-08,585.097
2013-04-09,589.822
2013-04-10,603.713
2013-04-11,609.931
2013-04-12,602.536
2013-04-15,592.456
2013-04-16,586.844
2013-04-17,578.459
2013-04-18,574.447
2013-04-19,573.823
2013-04-22,574.688
2013-04-23,593.229
2013-04-24,599.002
2013-04-25,611.002
2013-04-26,609.221
2013-04-29,616.235
2013-04-30,617.267
2013-05-01,617.689
2013-05-02,607.606
2013-05-03,619.299
2013-05-06,618.475
2013-05-07,625.848
2013-05-08,637.53
2013-05-09,633.731
2013-05-10,637.911
2013-05-13,640.337
2013-05-14,638.893
2013-05-15,638.859
2013-05-16,639.606
2013-05-17,632.114
2013-05-20,638.126
2013-05-21,640.285
2013-05-22,640.588
2013-05-23,624.07
2013-05-24,625.182
2013-05-27,625.42
2013-05-28,627.787
2013-05-29,625.762
2013-05-30,626.819
2013-05-31,615.879
2013-06-03,614.682
2013-06-04,614.528
2013-06-05,603.439
2013-06-06,604.782
2013-06-07,611.959
2013-06-10,612.557
2013-06-11,605.461
2013-06-12,609.074
2013-06-13,611.139
2013-06-14,620.83
2013-06-17,624.264
2013-06-18,624.344
2013-06-19,623.718
2013-06-20,604.478
2013-06-21,602.711
2013-06-24,579.663
2013-06-25,583.925
2013-06-26,589.178
2013-06-27,592.258
2013-06-28,585.736
2013-07-01,594.488
2013-07-02,596.388
2013-07-03,591.162
2013-07-04,601.167
2013-07-05,594.4
2013-07-08,604.14
2013-07-09,612.65
2013-07-10,612.861
2013-07-11,630.495
2013-07-12,627.969
2013-07-15,625.476
2013-07-16,624.1
2013-07-17,625.86
2013-07-18,625.508
2013-07-19,624.912
2013-07-22,623.657
2013-07-23,628.146
2013-07-24,630.572
2013-07-25,627.572
2013-07-26,625.091
2013-07-29,622.964
2013-07-30,624.465
2013-07-31,621.543
2013-08-01,631.505
2013-08-02,635.184
2013-08-05,635.85
2013-08-06,640.069
2013-08-07,636.248
2013-08-08,648.425
2013-08-09,655.268
2013-08-12,655.592
2013-08-13,653.655
2013-08-14,657.701
2013-08-15,651.994
2013-08-16,661.459
2013-08-19,662.355
2013-08-20,658.582
2013-08-21,652.212
2013-08-22,659.039
2013-08-23,666.673
2013-08-26,664.71
2013-08-27,653.58
2013-08-28,646.601
2013-08-29,645.094
2013-08-30,634.0
2013-09-02,646.072
2013-09-03,673.794
2013-09-04,679.474
2013-09-05,682.769
2013-09-06,686.192
2013-09-09,696.932
2013-09-10,712.093
2013-09-11,721.598
2013-09-12,723.701
2013-09-13,722.585
2013-09-16,729.287
2013-09-17,727.792
2013-09-18,732.828
2013-09-19,744.064
2013-09-20,744.774
2013-09-23,735.467
2013-09-24,735.781
2013-09-25,731.636
2013-09-26,733.657
2013-09-27,739.817
2013-09-30,730.116
2013-10-01,738.744
2013-10-02,739.023
2013-10-03,739.108
2013-10-04,733.901
2013-10-07,726.891
2013-10-08,728.722
2013-10-09,717.269
2013-10-10,732.901
2013-10-11,732.296
2013-10-14,733.005
2013-10-15,740.307
2013-10-16,743.163
2013-10-17,750.649
2013-10-18,759.955
2013-10-21,761.919
2013-10-22,763.418
2013-10-23,761.076
2013-10-24,761.495
2013-10-25,758.438
2013-10-28,755.051
2013-10-29,767.128
2013-10-30,777.874
2013-10-31,767.533
2013-11-01,765.631
2013-11-04,775.0
2013-11-05,774.036
2013-11-06,786.882
2013-11-07,776.279
2013-11-08,772.58
2013-11-11,781.742
2013-11-12,774.177
2013-11-13,771.246
2013-11-14,780.618
2013-11-15,784.202
2013-11-18,793.638
2013-11-19,785.277
2013-11-20,785.238
2013-11-21,788.924
2013-11-22,793.45
2013-11-25,794.418
2013-11-26,793.98
2013-11-27,799.044
2013-11-28,800.969
2013-11-29,795.178
2013-12-02,788.382
2013-12-03,770.476
2013-12-04,766.77
2013-12-05,769.709
2013-12-06,771.259
2013-12-09,781.767
2013-12-10,777.843
2013-12-11,775.792
2013-12-12,763.988
2013-12-13,759.022
2013-12-16,765.269
2013-12-17,759.879
2013-12-18,769.972
2013-12-19,777.109
2013-12-20,785.382
2013-12-23,792.734
2013-12-24,790.45
2013-12-25,790.45
2013-12-26,791.924
2013-12-27,809.835
2013-12-30,808.077
2013-12-31,806.03
2014-01-01,806.03
2014-01-02,794.674
2014-01-03,797.629
2014-01-06,799.328
2014-01-07,795.359
2014-01-08,795.4
2014-01-09,800.058
2014-01-10,809.501
2014-01-13,811.028
2014-01-14,807.5
2014-01-15,810.013
2014-01-16,810.088
2014-01-17,806.192
2014-01-20,806.39
2014-01-21,800.745
2014-01-22,803.914
2014-01-23,792.661
2014-01-24,777.691
2014-01-27,769.068
2014-01-28,776.02
2014-01-29,774.815
2014-01-30,765.543
2014-01-31,749.752
2014-02-03,743.289
2014-02-04,748.312
2014-02-05,754.609
2014-02-06,778.793
2014-02-07,785.454
2014-02-10,795.077
2014-02-11,805.958
2014-02-12,799.277
2014-02-13,803.242
2014-02-14,804.714
2014-02-17,809.255
2014-02-18,813.868
2014-02-19,815.013
2014-02-20,812.352
2014-02-21,820.365
2014-02-24,823.35
2014-02-25,827.444
2014-02-26,819.261
2014-02-27,819.931
2014-02-28,828.396
2014-03-03,804.523
2014-03-04,820.541
2014-03-05,823.688
2014-03-06,833.361
2014-03-07,826.451
2014-03-10,821.449
2014-03-11,820.953
2014-03-12,807.6
2014-03-13,797.971
2014-03-14,798.936
2014-03-17,810.17
2014-03-18,816.997
2014-03-19,810.489
2014-03-20,794.849
2014-03-21,790.368
2014-03-24,781.036
2014-03-25,792.908
2014-03-26,804.92
2014-03-27,798.491
2014-03-28,808.99
2014-03-31,814.33
2014-04-01,831.921
2014-04-02,833.62
2014-04-03,831.671
2014-04-04,832.185
2014-04-07,822.285
2014-04-08,830.161
2014-04-09,837.907
2014-04-10,836.043
2014-04-11,823.477
2014-04-14,811.207
2014-04-15,802.618
2014-04-16,811.404
2014-04-17,817.124
2014-04-18,817.124
2014-04-21,815.264
2014-04-22,828.37
2014-04-23,829.002
2014-04-24,829.274
2014-04-25,824.397
2014-04-28,819.356
2014-04-29,833.405
2014-04-30,837.942
2014-05-01,837.942
2014-05-02,837.894
2014-05-05,836.99
2014-05-06,838.066
2014-05-07,839.221
2014-05-08,845.89
2014-05-09,837.145
2014-05-12,844.528
2014-05-13,850.39
2014-05-14,845.962
2014-05-15,837.068
2014-05-16,830.401
2014-05-19,836.785
2014-05-20,841.631
2014-05-21,847.286
2014-05-22,853.04
2014-05-23,855.042
2014-05-26,859.446
2014-05-27,856.226
2014-05-28,852.1
2014-05-29,853.228
2014-05-30,858.58
2014-06-02,863.035
2014-06-03,856.622
2014-06-04,856.429
2014-06-05,861.823
2014-06-06,870.562
2014-06-09,868.895
2014-06-10,866.563
2014-06-11,862.183
2014-06-12,866.018
2014-06-13,861.046
2014-06-16,860.742
2014-06-17,861.488
2014-06-18,869.998
2014-06-19,876.966
2014-06-20,873.332
2014-06-23,877.79
2014-06-24,867.266
2014-06-25,858.907
2014-06-26,858.779
2014-06-27,860.361
2014-06-30,858.559
2014-07-01,863.768
2014-07-02,865.447
2014-07-03,874.672
2014-07-04,866.438
2014-07-07,860.463
2014-07-08,847.814
2014-07-09,851.976
2014-07-10,842.892
2014-07-11,840.941
2014-07-14,854.953
2014-07-15,845.967
2014-07-16,856.471
2014-07-17,851.528
2014-07-18,853.224
2014-07-21,857.978
2014-07-22,855.388
2014-07-23,860.109
2014-07-24,870.525
2014-07-25,865.013
2014-07-28,859.755
2014-07-29,859.315
2014-07-30,852.913
2014-07-31,842.297
2014-08-01,836.137
2014-08-04,838.411
2014-08-05,834.284
2014-08-06,821.191
2014-08-07,819.265
2014-08-08,808.694
2014-08-11,819.764
2014-08-12,819.143
2014-08-13,820.272
2014-08-14,821.912
2014-08-15,819.889
2014-08-18,826.791
2014-08-19,834.381
2014-08-20,839.486
2014-08-21,846.788
2014-08-22,838.569
2014-08-25,841.677
2014-08-26,844.613
2014-08-27,845.987
2014-08-28,832.574
2014-08-29,840.947
2014-09-01,835.793
2014-09-02,840.611
2014-09-03,848.975
2014-09-04,845.925
2014-09-05,842.51
2014-09-08,843.864
2014-09-09,834.72
2014-09-10,829.168
2014-09-11,829.408
2014-09-12,827.765
2014-09-15,829.651
2014-09-16,823.576
2014-09-17,830.511
2014-09-18,830.801
2014-09-19,834.568
2014-09-22,831.662
2014-09-23,823.955
2014-09-24,823.899
2014-09-25,817.71
2014-09-26,814.939
2014-09-29,810.705
2014-09-30,810.619
2014-10-01,795.953
2014-10-02,786.992
2014-10-03,787.194
2014-10-06,799.893
2014-10-07,787.122
2014-10-08,780.456
2014-10-09,781.444
2014-10-10,763.329
2014-10-13,766.199
2014-10-14,768.427
2014-10-15,748.111
2014-10-16,749.818
2014-10-17,773.394
2014-10-20,767.968
2014-10-21,782.216
2014-10-22,787.977
2014-10-23,795.699
2014-10-24,789.131
2014-10-27,789.525
2014-10-28,804.288
2014-10-29,803.243
2014-10-30,798.294
2014-10-31,803.018
2014-11-03,797.112
2014-11-04,793.795
2014-11-05,800.313
2014-11-06,797.96
2014-11-07,784.96
2014-11-10,794.469
2014-11-11,797.454
2014-11-12,789.651
2014-11-13,798.83
2014-11-14,790.808
2014-11-17,788.138
2014-11-18,803.379
2014-11-19,798.258
2014-11-20,800.394
2014-11-21,814.184
2014-11-24,825.8
2014-11-25,830.783
2014-11-26,834.382
2014-11-27,834.974
2014-11-28,826.726
2014-12-01,827.101
2014-12-02,824.797
2014-12-03,819.244
2014-12-04,822.773
2014-12-05,827.12
2014-12-08,824.258
2014-12-09,815.586
2014-12-10,815.016
2014-12-11,811.807
2014-12-12,798.573
2014-12-15,777.681
2014-12-16,793.554
2014-12-17,788.22
2014-12-18,802.443
2014-12-19,799.732
2014-12-22,805.081
2014-12-23,808.648
2014-12-24,809.511
2014-12-25,809.511
2014-12-26,808.249
2014-12-29,808.289
2014-12-30,796.922
2014-12-31,792.729
2015-01-01,792.729
2015-01-02,794.974
2015-01-05,772.857
2015-01-06,771.724
2015-01-07,758.953
2015-01-08,772.43
2015-01-09,770.479
2015-01-12,771.052
2015-01-13,776.109
2015-01-14,768.21
2015-01-15,761.786
2015-01-16,767.867
2015-01-19,791.685
2015-01-20,788.131
2015-01-21,798.352
2015-01-22,804.421
2015-01-23,811.592
2015-01-26,821.445
2015-01-27,817.474
2015-01-28,822.722
2015-01-29,806.517
2015-01-30,804.143
2015-02-02,800.571
2015-02-03,819.664
2015-02-04,818.113
2015-02-05,834.128
2015-02-06,827.101
2015-02-09,813.716
2015-02-10,819.705
2015-02-11,818.395
2015-02-12,831.276
2015-02-13,839.612
2015-02-16,837.157
2015-02-17,836.789
2015-02-18,840.04
2015-02-19,842.587
2015-02-20,842.788
2015-02-23,845.722
2015-02-24,851.92
2015-02-25,853.705
2015-02-26,845.835
2015-02-27,845.733
2015-03-02,846.506
2015-03-03,839.52
2015-03-04,829.898
2015-03-05,836.226
2015-03-06,828.145
2015-03-09,826.105
2015-03-10,810.816
2015-03-11,813.795
2015-03-12,816.134
2015-03-13,809.745
2015-03-16,819.938
2015-03-17,819.949
2015-03-18,826.806
2015-03-19,831.153
2015-03-20,851.057
2015-03-23,858.504
2015-03-24,862.508
2015-03-25,862.416
2015-03-26,845.347
2015-03-27,839.08
2015-03-30,844.242
2015-03-31,828.616
2015-04-01,832.34
2015-04-02,845.91
2015-04-03,845.91
2015-04-06,857.647
2015-04-07,854.895
2015-04-08,851.049
2015-04-09,848.287
2015-04-10,862.263
2015-04-13,863.918
2015-04-14,867.222
2015-04-15,859.922
2015-04-16,862.923
2015-04-17,854.1
2015-04-20,854.789
2015-04-21,867.721
2015-04-22,856.061
2015-04-23,850.959
2015-04-24,858.608
2015-04-27,861.892
2015-04-28,848.653
2015-04-29,839.148
2015-04-30,824.986
2015-05-01,826.237
2015-05-04,824.789
2015-05-05,808.229
2015-05-06,820.344
2015-05-07,823.823
2015-05-08,841.434
2015-05-11,835.143
2015-05-12,828.232
2015-05-13,842.853
2015-05-14,844.894
2015-05-15,851.797
2015-05-18,844.866
2015-05-19,844.986
2015-05-20,851.469
2015-05-21,859.61
2015-05-22,849.005
2015-05-25,840.765
2015-05-26,826.649
2015-05-27,834.383
2015-05-28,832.201
2015-05-29,824.513
2015-06-01,823.075
2015-06-02,841.554
2015-06-03,851.52
2015-06-04,845.954
2015-06-05,821.191
2015-06-08,818.105
2015-06-09,818.633
2015-06-10,833.385
2015-06-11,832.373
2015-06-12,823.575
2015-06-15,810.553
2015-06-16,819.181
2015-06-17,810.749
2015-06-18,828.468
2015-06-19,823.092
2015-06-22,849.81
2015-06-23,841.597
2015-06-24,839.125
2015-06-25,838.632
2015-06-26,839.493
2015-06-29,816.416
2015-06-30,804.376
2015-07-01,811.295
2015-07-02,803.429
2015-07-03,799.307
2015-07-06,785.057
