Date,IRELAND SMALL CAP Small Cap
2010-09-23,362.243
2010-09-24,370.683
2010-09-27,369.977
2010-09-28,369.073
2010-09-29,373.409
2010-09-30,372.814
2010-10-01,372.454
2010-10-04,370.986
2010-10-05,379.795
2010-10-06,380.996
2010-10-07,382.385
2010-10-08,380.495
2010-10-11,382.231
2010-10-12,379.019
2010-10-13,389.172
2010-10-14,390.648
2010-10-15,387.367
2010-10-18,388.418
2010-10-19,380.031
2010-10-20,382.967
2010-10-21,389.57
2010-10-22,385.17
2010-10-25,386.136
2010-10-26,382.005
2010-10-27,379.2
2010-10-28,380.822
2010-10-29,382.537
2010-11-01,383.446
2010-11-02,388.861
2010-11-03,387.356
2010-11-04,396.401
2010-11-05,382.349
2010-11-08,376.812
2010-11-09,383.747
2010-11-10,371.657
2010-11-11,365.447
2010-11-12,367.529
2010-11-15,365.468
2010-11-16,358.883
2010-11-17,363.193
2010-11-18,372.263
2010-11-19,377.667
2010-11-22,369.1
2010-11-23,354.234
2010-11-24,353.764
2010-11-25,348.559
2010-11-26,343.708
2010-11-29,340.849
2010-11-30,340.201
2010-12-01,347.882
2010-12-02,355.243
2010-12-03,360.292
2010-12-06,359.426
2010-12-07,365.814
2010-12-08,366.662
2010-12-09,367.498
2010-12-10,368.422
2010-12-13,376.019
2010-12-14,374.114
2010-12-15,375.631
2010-12-16,370.205
2010-12-17,371.302
2010-12-20,369.202
2010-12-21,373.615
2010-12-22,374.587
2010-12-23,370.928
2010-12-24,372.274
2010-12-27,373.154
2010-12-28,372.629
2010-12-29,375.847
2010-12-30,378.84
2010-12-31,386.133
2011-01-03,384.593
2011-01-04,384.284
2011-01-05,379.72
2011-01-06,374.449
2011-01-07,370.453
2011-01-10,368.161
2011-01-11,377.365
2011-01-12,384.733
2011-01-13,388.491
2011-01-14,389.072
2011-01-17,389.465
2011-01-18,396.071
2011-01-19,398.142
2011-01-20,386.869
2011-01-21,392.002
2011-01-24,393.844
2011-01-25,394.615
2011-01-26,395.487
2011-01-27,397.714
2011-01-28,389.249
2011-01-31,385.809
2011-02-01,397.988
2011-02-02,398.347
2011-02-03,395.497
2011-02-04,395.655
2011-02-07,401.247
2011-02-08,400.963
2011-02-09,394.793
2011-02-10,390.49
2011-02-11,391.521
2011-02-14,389.986
2011-02-15,393.512
2011-02-16,395.349
2011-02-17,395.767
2011-02-18,399.833
2011-02-21,396.422
2011-02-22,393.165
2011-02-23,395.991
2011-02-24,396.64
2011-02-25,402.729
2011-02-28,410.982
2011-03-01,414.109
2011-03-02,408.724
2011-03-03,409.286
2011-03-04,411.119
2011-03-07,410.626
2011-03-08,404.376
2011-03-09,406.185
2011-03-10,396.076
2011-03-11,392.521
2011-03-14,394.477
2011-03-15,387.243
2011-03-16,382.126
2011-03-17,392.614
2011-03-18,396.017
2011-03-21,402.056
2011-03-22,401.295
2011-03-23,395.612
2011-03-24,404.054
2011-03-25,400.916
2011-03-28,401.181
2011-03-29,393.75
2011-03-30,397.846
2011-03-31,399.918
2011-04-01,404.039
2011-04-04,412.045
2011-04-05,413.275
2011-04-06,416.182
2011-04-07,411.759
2011-04-08,414.53
2011-04-11,411.402
2011-04-12,409.885
2011-04-13,413.41
2011-04-14,413.777
2011-04-15,415.419
2011-04-18,404.926
2011-04-19,410.368
2011-04-20,416.363
2011-04-21,420.16
2011-04-22,420.16
2011-04-25,419.857
2011-04-26,422.707
2011-04-27,421.172
2011-04-28,430.411
2011-04-29,430.505
2011-05-02,432.115
2011-05-03,427.034
2011-05-04,422.695
2011-05-05,415.193
2011-05-06,413.781
2011-05-09,409.157
2011-05-10,415.89
2011-05-11,415.228
2011-05-12,409.811
2011-05-13,410.28
2011-05-16,410.929
2011-05-17,411.094
2011-05-18,412.865
2011-05-19,410.892
2011-05-20,413.512
2011-05-23,406.623
2011-05-24,408.689
2011-05-25,407.947
2011-05-26,406.529
2011-05-27,415.034
2011-05-30,417.1
2011-05-31,423.013
2011-06-01,426.137
2011-06-02,429.765
2011-06-03,429.588
2011-06-06,430.664
2011-06-07,430.461
2011-06-08,425.487
2011-06-09,422.471
2011-06-10,410.33
2011-06-13,409.644
2011-06-14,411.205
2011-06-15,403.74
2011-06-16,396.765
2011-06-17,403.468
2011-06-20,402.323
2011-06-21,405.969
2011-06-22,407.435
2011-06-23,393.527
2011-06-24,394.146
2011-06-27,399.818
2011-06-28,407.183
2011-06-29,407.382
2011-06-30,410.202
2011-07-01,416.292
2011-07-04,423.329
2011-07-05,420.388
2011-07-06,412.782
2011-07-07,413.685
2011-07-08,404.436
2011-07-11,390.026
2011-07-12,386.897
2011-07-13,390.385
2011-07-14,385.793
2011-07-15,378.515
2011-07-18,369.949
2011-07-19,374.105
2011-07-20,376.073
2011-07-21,385.875
2011-07-22,389.351
2011-07-25,388.137
2011-07-26,398.582
2011-07-27,386.186
2011-07-28,385.673
2011-07-29,384.51
2011-08-01,375.776
2011-08-02,364.738
2011-08-03,355.773
2011-08-04,337.097
2011-08-05,331.442
2011-08-08,320.023
2011-08-09,330.766
2011-08-10,327.962
2011-08-11,336.77
2011-08-12,339.715
2011-08-15,351.266
2011-08-16,348.275
2011-08-17,348.404
2011-08-18,332.614
2011-08-19,332.963
2011-08-22,339.598
2011-08-23,336.325
2011-08-24,337.775
2011-08-25,335.002
2011-08-26,334.501
2011-08-29,343.626
2011-08-30,342.474
2011-08-31,352.414
2011-09-01,351.61
2011-09-02,345.412
2011-09-05,330.93
2011-09-06,330.228
2011-09-07,339.676
2011-09-08,335.499
2011-09-09,322.638
2011-09-12,317.537
2011-09-13,323.475
2011-09-14,325.807
2011-09-15,327.455
2011-09-16,334.296
2011-09-19,321.946
2011-09-20,325.722
2011-09-21,323.261
2011-09-22,310.243
2011-09-23,314.9
2011-09-26,314.981
2011-09-27,325.588
2011-09-28,323.45
2011-09-29,327.7
2011-09-30,319.724
2011-10-03,315.499
2011-10-04,306.165
2011-10-05,315.239
2011-10-06,324.445
2011-10-07,328.526
2011-10-10,334.513
2011-10-11,334.27
2011-10-12,345.51
2011-10-13,340.324
2011-10-14,347.418
2011-10-17,344.208
2011-10-18,340.766
2011-10-19,341.595
2011-10-20,337.38
2011-10-21,345.133
2011-10-24,347.82
2011-10-25,347.882
2011-10-26,346.756
2011-10-27,369.54
2011-10-28,368.321
2011-10-31,362.128
2011-11-01,339.477
2011-11-02,342.198
2011-11-03,343.49
2011-11-04,345.458
2011-11-07,343.81
2011-11-08,342.685
2011-11-09,332.156
2011-11-10,329.469
2011-11-11,333.561
2011-11-14,332.33
2011-11-15,327.851
2011-11-16,330.794
2011-11-17,326.972
2011-11-18,322.974
2011-11-21,316.143
2011-11-22,315.07
2011-11-23,308.388
2011-11-24,306.327
2011-11-25,305.149
2011-11-28,315.495
2011-11-29,317.437
2011-11-30,334.147
2011-12-01,319.148
2011-12-02,329.225
2011-12-05,332.959
2011-12-06,329.397
2011-12-07,334.545
2011-12-08,327.481
2011-12-09,329.535
2011-12-12,317.917
2011-12-13,312.671
2011-12-14,304.508
2011-12-15,305.739
2011-12-16,305.931
2011-12-19,303.829
2011-12-20,312.675
2011-12-21,312.908
2011-12-22,317.275
2011-12-23,321.44
2011-12-26,321.44
2011-12-27,322.105
2011-12-28,314.907
2011-12-29,311.937
2011-12-30,316.102
2012-01-02,316.102
2012-01-03,325.425
2012-01-04,317.626
2012-01-05,314.715
2012-01-06,314.661
2012-01-09,315.95
2012-01-10,321.058
2012-01-11,317.871
2012-01-12,322.068
2012-01-13,320.499
2012-01-16,320.462
2012-01-17,324.329
2012-01-18,327.287
2012-01-19,341.864
2012-01-20,344.48
2012-01-23,352.365
2012-01-24,350.45
2012-01-25,349.676
2012-01-26,361.4
2012-01-27,359.96
2012-01-30,353.946
2012-01-31,359.639
2012-02-01,372.892
2012-02-02,377.337
2012-02-03,394.22
2012-02-06,391.913
2012-02-07,397.841
2012-02-08,400.497
2012-02-09,406.594
2012-02-10,400.037
2012-02-13,394.991
2012-02-14,386.971
2012-02-15,383.26
2012-02-16,384.341
2012-02-17,401.05
2012-02-20,412.247
2012-02-21,415.34
2012-02-22,406.792
2012-02-23,407.219
2012-02-24,417.68
2012-02-27,417.655
2012-02-28,415.798
2012-02-29,417.678
2012-03-01,420.976
2012-03-02,416.191
2012-03-05,412.308
2012-03-06,396.996
2012-03-07,403.951
2012-03-08,417.605
2012-03-09,415.591
2012-03-12,408.319
2012-03-13,415.346
2012-03-14,411.368
2012-03-15,414.676
2012-03-16,428.669
2012-03-19,422.231
2012-03-20,419.051
2012-03-21,415.56
2012-03-22,404.908
2012-03-23,413.02
2012-03-26,416.496
2012-03-27,412.884
2012-03-28,412.21
2012-03-29,405.389
2012-03-30,406.395
2012-04-02,405.426
2012-04-03,403.53
2012-04-04,387.402
2012-04-05,382.484
2012-04-06,382.484
2012-04-09,382.716
2012-04-10,370.976
2012-04-11,376.914
2012-04-12,385.11
2012-04-13,380.668
2012-04-16,380.774
2012-04-17,394.291
2012-04-18,397.412
2012-04-19,398.541
2012-04-20,397.952
2012-04-23,388.878
2012-04-24,392.795
2012-04-25,393.62
2012-04-26,394.895
2012-04-27,397.243
2012-04-30,400.507
2012-05-01,400.627
2012-05-02,396.403
2012-05-03,398.609
2012-05-04,386.913
2012-05-07,385.06
2012-05-08,376.779
2012-05-09,371.947
2012-05-10,377.446
2012-05-11,375.399
2012-05-14,363.839
2012-05-15,363.756
2012-05-16,359.146
2012-05-17,355.127
2012-05-18,352.839
2012-05-21,358.363
2012-05-22,363.064
2012-05-23,349.987
2012-05-24,354.99
2012-05-25,350.846
2012-05-28,351.889
2012-05-29,352.879
2012-05-30,345.318
2012-05-31,346.34
2012-06-01,339.201
2012-06-04,342.85
2012-06-05,344.818
2012-06-06,353.414
2012-06-07,358.091
2012-06-08,353.985
2012-06-11,353.912
2012-06-12,349.24
2012-06-13,346.139
2012-06-14,348.468
2012-06-15,351.506
2012-06-18,350.802
2012-06-19,355.881
2012-06-20,355.717
2012-06-21,352.188
2012-06-22,346.926
2012-06-25,338.499
2012-06-26,336.791
2012-06-27,338.627
2012-06-28,336.976
2012-06-29,358.571
2012-07-02,364.197
2012-07-03,367.64
2012-07-04,363.815
2012-07-05,358.62
2012-07-06,352.392
2012-07-09,348.628
2012-07-10,347.235
2012-07-11,345.47
2012-07-12,337.74
2012-07-13,343.038
2012-07-16,345.839
2012-07-17,346.386
2012-07-18,348.836
2012-07-19,356.903
2012-07-20,351.804
2012-07-23,340.863
2012-07-24,337.833
2012-07-25,341.489
2012-07-26,357.509
2012-07-27,363.751
2012-07-30,364.044
2012-07-31,364.867
2012-08-01,362.942
2012-08-02,357.255
2012-08-03,369.078
2012-08-06,370.916
2012-08-07,372.476
2012-08-08,369.138
2012-08-09,367.071
2012-08-10,367.667
2012-08-13,369.857
2012-08-14,366.721
2012-08-15,364.746
2012-08-16,368.129
2012-08-17,366.847
2012-08-20,368.261
2012-08-21,375.542
2012-08-22,373.395
2012-08-23,374.625
2012-08-24,371.638
2012-08-27,371.64
2012-08-28,370.986
2012-08-29,372.93
2012-08-30,371.714
2012-08-31,383.607
2012-09-03,385.895
2012-09-04,385.053
2012-09-05,388.685
2012-09-06,400.495
2012-09-07,412.106
2012-09-10,410.187
2012-09-11,410.315
2012-09-12,409.648
2012-09-13,411.795
2012-09-14,428.372
2012-09-17,424.89
2012-09-18,423.739
2012-09-19,425.537
2012-09-20,422.004
2012-09-21,427.148
2012-09-24,425.771
2012-09-25,428.909
2012-09-26,415.64
2012-09-27,419.204
2012-09-28,421.937
2012-10-01,424.688
2012-10-02,428.994
2012-10-03,427.933
2012-10-04,433.788
2012-10-05,438.401
2012-10-08,432.543
2012-10-09,426.314
2012-10-10,421.888
2012-10-11,424.461
2012-10-12,424.237
2012-10-15,423.552
2012-10-16,433.791
2012-10-17,435.962
2012-10-18,434.905
2012-10-19,428.346
2012-10-22,432.172
2012-10-23,424.156
2012-10-24,427.299
2012-10-25,428.778
2012-10-26,426.43
2012-10-29,424.578
2012-10-30,428.04
2012-10-31,422.74
2012-11-01,428.407
2012-11-02,430.566
2012-11-05,429.405
2012-11-06,432.822
2012-11-07,427.245
2012-11-08,425.279
2012-11-09,419.378
2012-11-12,418.304
2012-11-13,418.07
2012-11-14,415.02
2012-11-15,414.739
2012-11-16,412.785
2012-11-19,423.923
2012-11-20,429.406
2012-11-21,435.005
2012-11-22,438.721
2012-11-23,443.67
2012-11-26,444.731
2012-11-27,448.579
2012-11-28,451.885
2012-11-29,465.761
2012-11-30,461.556
2012-12-03,462.23
2012-12-04,466.232
2012-12-05,468.92
2012-12-06,472.459
2012-12-07,472.79
2012-12-10,468.766
2012-12-11,474.355
2012-12-12,477.821
2012-12-13,477.874
2012-12-14,477.553
2012-12-17,479.209
2012-12-18,485.143
2012-12-19,488.723
2012-12-20,489.086
2012-12-21,487.668
2012-12-24,489.234
2012-12-25,489.234
2012-12-26,490.235
2012-12-27,488.98
2012-12-28,491.942
2012-12-31,491.371
2013-01-01,491.371
2013-01-02,502.739
2013-01-03,498.502
2013-01-04,500.526
2013-01-07,508.153
2013-01-08,514.425
2013-01-09,510.906
2013-01-10,520.751
2013-01-11,521.605
2013-01-14,520.94
2013-01-15,521.903
2013-01-16,521.372
2013-01-17,529.522
2013-01-18,525.887
2013-01-21,530.368
2013-01-22,526.765
2013-01-23,525.225
2013-01-24,527.426
2013-01-25,537.227
2013-01-28,540.807
2013-01-29,541.615
2013-01-30,543.938
2013-01-31,540.868
2013-02-01,549.306
2013-02-04,539.021
2013-02-05,538.248
2013-02-06,542.272
2013-02-07,538.47
2013-02-08,546.612
2013-02-11,540.71
2013-02-12,549.675
2013-02-13,554.509
2013-02-14,549.503
2013-02-15,551.828
2013-02-18,552.158
2013-02-19,558.119
2013-02-20,557.232
2013-02-21,544.816
2013-02-22,547.645
2013-02-25,549.626
2013-02-26,539.382
2013-02-27,540.131
2013-02-28,541.306
2013-03-01,539.18
2013-03-04,545.871
2013-03-05,558.11
2013-03-06,554.042
2013-03-07,562.279
2013-03-08,562.814
2013-03-11,570.995
2013-03-12,578.342
2013-03-13,576.436
2013-03-14,580.606
2013-03-15,565.567
2013-03-18,578.391
2013-03-19,575.922
2013-03-20,580.741
2013-03-21,577.873
2013-03-22,583.482
2013-03-25,580.623
2013-03-26,575.166
2013-03-27,567.423
2013-03-28,578.864
2013-03-29,578.864
2013-04-01,579.134
2013-04-02,584.414
2013-04-03,584.415
2013-04-04,580.207
2013-04-05,571.215
2013-04-08,571.696
2013-04-09,578.111
2013-04-10,587.687
2013-04-11,597.748
2013-04-12,590.371
2013-04-15,586.14
2013-04-16,596.414
2013-04-17,583.609
2013-04-18,581.419
2013-04-19,583.763
2013-04-22,577.83
2013-04-23,589.15
2013-04-24,584.946
2013-04-25,585.105
2013-04-26,579.392
2013-04-29,584.615
2013-04-30,590.995
2013-05-01,592.754
2013-05-02,589.569
2013-05-03,602.316
2013-05-06,599.561
2013-05-07,612.248
2013-05-08,619.804
2013-05-09,618.025
2013-05-10,616.042
2013-05-13,617.982
2013-05-14,621.8
2013-05-15,616.173
2013-05-16,616.614
2013-05-17,612.201
2013-05-20,614.509
2013-05-21,616.97
2013-05-22,623.511
2013-05-23,615.11
2013-05-24,623.632
2013-05-27,627.364
2013-05-28,628.369
2013-05-29,624.816
2013-05-30,623.376
2013-05-31,616.795
2013-06-03,620.103
2013-06-04,616.629
2013-06-05,612.299
2013-06-06,612.102
2013-06-07,619.22
2013-06-10,619.409
2013-06-11,612.747
2013-06-12,617.961
2013-06-13,621.292
2013-06-14,620.272
2013-06-17,625.059
2013-06-18,633.192
2013-06-19,635.424
2013-06-20,605.729
2013-06-21,603.954
2013-06-24,582.491
2013-06-25,589.811
2013-06-26,594.51
2013-06-27,613.254
2013-06-28,614.864
2013-07-01,618.878
2013-07-02,616.988
2013-07-03,606.517
2013-07-04,614.571
2013-07-05,604.568
2013-07-08,607.629
2013-07-09,611.202
2013-07-10,613.565
2013-07-11,629.732
2013-07-12,631.779
2013-07-15,626.425
2013-07-16,627.605
2013-07-17,624.558
2013-07-18,635.347
2013-07-19,636.644
2013-07-22,640.5
2013-07-23,640.151
2013-07-24,646.033
2013-07-25,650.472
2013-07-26,639.691
2013-07-29,640.541
2013-07-30,642.403
2013-07-31,655.524
2013-08-01,655.092
2013-08-02,655.874
2013-08-05,656.649
2013-08-06,657.175
2013-08-07,654.598
2013-08-08,661.559
2013-08-09,658.512
2013-08-12,654.434
2013-08-13,650.036
2013-08-14,652.909
2013-08-15,647.964
2013-08-16,649.75
2013-08-19,665.253
2013-08-20,670.851
2013-08-21,668.196
2013-08-22,675.954
2013-08-23,681.966
2013-08-26,685.111
2013-08-27,670.297
2013-08-28,667.989
2013-08-29,674.551
2013-08-30,667.923
2013-09-02,674.783
2013-09-03,674.589
2013-09-04,672.593
2013-09-05,672.308
2013-09-06,673.814
2013-09-09,676.803
2013-09-10,684.608
2013-09-11,689.859
2013-09-12,690.981
2013-09-13,681.678
2013-09-16,694.995
2013-09-17,699.556
2013-09-18,702.913
2013-09-19,714.787
2013-09-20,697.972
2013-09-23,702.396
2013-09-24,705.721
2013-09-25,706.725
2013-09-26,703.102
2013-09-27,705.632
2013-09-30,703.884
2013-10-01,709.074
2013-10-02,712.811
2013-10-03,716.117
2013-10-04,721.947
2013-10-07,712.751
2013-10-08,711.048
2013-10-09,702.027
2013-10-10,705.589
2013-10-11,704.514
2013-10-14,705.06
2013-10-15,709.444
2013-10-16,716.27
2013-10-17,726.919
2013-10-18,737.916
2013-10-21,736.704
2013-10-22,733.103
2013-10-23,735.256
2013-10-24,733.831
2013-10-25,733.468
2013-10-28,725.053
2013-10-29,723.951
2013-10-30,732.06
2013-10-31,733.517
2013-11-01,727.619
2013-11-04,732.652
2013-11-05,739.318
2013-11-06,745.141
2013-11-07,736.59
2013-11-08,738.405
2013-11-11,745.617
2013-11-12,748.784
2013-11-13,742.729
2013-11-14,751.244
2013-11-15,755.9
2013-11-18,751.995
2013-11-19,732.975
2013-11-20,728.268
2013-11-21,729.639
2013-11-22,729.953
2013-11-25,726.376
2013-11-26,725.835
2013-11-27,725.58
2013-11-28,729.173
2013-11-29,732.59
2013-12-02,727.776
2013-12-03,712.01
2013-12-04,709.554
2013-12-05,713.319
2013-12-06,721.982
2013-12-09,721.651
2013-12-10,729.197
2013-12-11,732.963
2013-12-12,722.714
2013-12-13,722.795
2013-12-16,720.965
2013-12-17,729.263
2013-12-18,737.712
2013-12-19,744.314
2013-12-20,750.466
2013-12-23,750.198
2013-12-24,740.899
2013-12-25,740.899
2013-12-26,742.281
2013-12-27,760.493
2013-12-30,770.32
2013-12-31,765.522
2014-01-01,765.522
2014-01-02,762.81
2014-01-03,755.548
2014-01-06,758.935
2014-01-07,760.275
2014-01-08,756.817
2014-01-09,761.642
2014-01-10,771.993
2014-01-13,774.151
2014-01-14,773.207
2014-01-15,774.59
2014-01-16,776.858
2014-01-17,772.667
2014-01-20,776.858
2014-01-21,775.18
2014-01-22,775.379
2014-01-23,783.381
2014-01-24,761.46
2014-01-27,753.695
2014-01-28,763.465
2014-01-29,762.559
2014-01-30,751.277
2014-01-31,742.86
2014-02-03,738.006
2014-02-04,736.387
2014-02-05,737.198
2014-02-06,755.002
2014-02-07,762.8
2014-02-10,767.442
2014-02-11,772.839
2014-02-12,779.643
2014-02-13,787.08
2014-02-14,795.88
2014-02-17,804.131
2014-02-18,806.247
2014-02-19,810.953
2014-02-20,809.464
2014-02-21,810.606
2014-02-24,815.112
2014-02-25,817.044
2014-02-26,807.772
2014-02-27,809.588
2014-02-28,830.147
2014-03-03,812.336
2014-03-04,821.259
2014-03-05,819.024
2014-03-06,832.915
2014-03-07,826.397
2014-03-10,828.58
2014-03-11,826.461
2014-03-12,822.528
2014-03-13,814.511
2014-03-14,802.581
2014-03-17,811.626
2014-03-18,813.311
2014-03-19,801.465
2014-03-20,794.129
2014-03-21,781.223
2014-03-24,772.713
2014-03-25,783.985
2014-03-26,799.673
2014-03-27,787.338
2014-03-28,779.006
2014-03-31,778.671
2014-04-01,790.738
2014-04-02,791.794
2014-04-03,786.801
2014-04-04,786.718
2014-04-07,781.666
2014-04-08,770.132
2014-04-09,775.351
2014-04-10,768.298
2014-04-11,759.669
2014-04-14,748.238
2014-04-15,738.546
2014-04-16,748.778
2014-04-17,743.976
2014-04-18,743.976
2014-04-21,742.282
2014-04-22,751.208
2014-04-23,748.906
2014-04-24,736.882
2014-04-25,730.923
2014-04-28,729.295
2014-04-29,728.009
2014-04-30,743.416
2014-05-01,746.245
2014-05-02,750.321
2014-05-05,751.025
2014-05-06,757.847
2014-05-07,759.439
2014-05-08,765.86
2014-05-09,758.478
2014-05-12,762.352
2014-05-13,751.944
2014-05-14,743.409
2014-05-15,719.604
2014-05-16,704.827
2014-05-19,718.16
2014-05-20,715.844
2014-05-21,715.837
2014-05-22,722.645
2014-05-23,731.778
2014-05-26,731.245
2014-05-27,735.634
2014-05-28,739.865
2014-05-29,742.522
2014-05-30,749.302
2014-06-02,747.216
2014-06-03,747.238
2014-06-04,755.121
2014-06-05,755.963
2014-06-06,760.01
2014-06-09,760.335
2014-06-10,755.252
2014-06-11,741.085
2014-06-12,748.604
2014-06-13,732.447
2014-06-16,730.747
2014-06-17,721.515
2014-06-18,720.093
2014-06-19,732.335
2014-06-20,721.351
2014-06-23,724.434
2014-06-24,718.995
2014-06-25,716.521
2014-06-26,711.82
2014-06-27,716.436
2014-06-30,717.776
2014-07-01,715.983
2014-07-02,716.828
2014-07-03,714.933
2014-07-04,717.322
2014-07-07,712.65
2014-07-08,700.305
2014-07-09,699.151
2014-07-10,696.689
2014-07-11,700.482
2014-07-14,705.99
2014-07-15,704.792
2014-07-16,709.658
2014-07-17,713.117
2014-07-18,709.077
2014-07-21,711.179
2014-07-22,714.649
2014-07-23,719.099
2014-07-24,721.411
2014-07-25,713.43
2014-07-28,715.99
2014-07-29,719.526
2014-07-30,711.982
2014-07-31,705.914
2014-08-01,703.508
2014-08-04,703.677
2014-08-05,703.889
2014-08-06,695.175
2014-08-07,696.381
2014-08-08,699.587
2014-08-11,706.341
2014-08-12,701.204
2014-08-13,700.678
2014-08-14,701.076
2014-08-15,708.275
2014-08-18,709.986
2014-08-19,708.91
2014-08-20,704.793
2014-08-21,709.823
2014-08-22,706.653
2014-08-25,707.242
2014-08-26,706.779
2014-08-27,713.157
2014-08-28,709.632
2014-08-29,709.875
2014-09-01,710.469
2014-09-02,713.138
2014-09-03,719.202
2014-09-04,712.367
2014-09-05,714.935
2014-09-08,707.954
2014-09-09,706.36
2014-09-10,704.13
2014-09-11,701.372
2014-09-12,705.838
2014-09-15,705.704
2014-09-16,704.044
2014-09-17,707.252
2014-09-18,719.371
2014-09-19,713.866
2014-09-22,713.921
2014-09-23,704.687
2014-09-24,695.943
2014-09-25,688.344
2014-09-26,686.304
2014-09-29,690.556
2014-09-30,694.045
2014-10-01,692.289
2014-10-02,685.215
2014-10-03,680.638
2014-10-06,689.084
2014-10-07,683.764
2014-10-08,676.945
2014-10-09,676.924
2014-10-10,653.204
2014-10-13,653.433
2014-10-14,652.854
2014-10-15,650.214
2014-10-16,637.76
2014-10-17,653.053
2014-10-20,651.464
2014-10-21,671.161
2014-10-22,677.064
2014-10-23,671.351
2014-10-24,661.983
2014-10-27,665.368
2014-10-28,671.286
2014-10-29,663.244
2014-10-30,657.897
2014-10-31,666.576
2014-11-03,670.687
2014-11-04,677.33
2014-11-05,681.584
2014-11-06,676.818
2014-11-07,674.99
2014-11-10,676.84
2014-11-11,676.638
2014-11-12,678.809
2014-11-13,677.729
2014-11-14,673.506
2014-11-17,673.267
2014-11-18,688.781
2014-11-19,698.98
2014-11-20,698.669
2014-11-21,700.501
2014-11-24,700.902
2014-11-25,710.094
2014-11-26,712.463
2014-11-27,715.937
2014-11-28,718.668
2014-12-01,716.805
2014-12-02,717.039
2014-12-03,721.224
2014-12-04,732.279
2014-12-05,738.648
2014-12-08,729.425
2014-12-09,721.774
2014-12-10,726.774
2014-12-11,722.298
2014-12-12,717.156
2014-12-15,701.997
2014-12-16,705.635
2014-12-17,698.59
2014-12-18,711.028
2014-12-19,719.117
2014-12-22,722.181
2014-12-23,723.561
2014-12-24,722.29
2014-12-25,722.29
2014-12-26,721.164
2014-12-29,731.511
2014-12-30,725.287
2014-12-31,729.065
2015-01-01,729.065
2015-01-02,721.213
2015-01-05,712.098
2015-01-06,700.643
2015-01-07,689.403
2015-01-08,704.959
2015-01-09,709.881
2015-01-12,705.416
2015-01-13,718.224
2015-01-14,715.995
2015-01-15,715.136
2015-01-16,712.756
2015-01-19,723.316
2015-01-20,712.986
2015-01-21,719.745
2015-01-22,720.466
2015-01-23,724.543
2015-01-26,738.226
2015-01-27,738.427
2015-01-28,744.47
2015-01-29,737.884
2015-01-30,733.953
2015-02-02,741.907
2015-02-03,745.376
2015-02-04,740.507
2015-02-05,751.097
2015-02-06,747.651
2015-02-09,742.604
2015-02-10,748.12
2015-02-11,754.753
2015-02-12,774.94
2015-02-13,782.839
2015-02-16,770.912
2015-02-17,768.302
2015-02-18,769.806
2015-02-19,777.511
2015-02-20,769.931
2015-02-23,782.865
2015-02-24,789.742
2015-02-25,799.892
2015-02-26,793.254
2015-02-27,797.139
2015-03-02,798.112
2015-03-03,798.416
2015-03-04,791.545
2015-03-05,806.875
2015-03-06,796.1
2015-03-09,791.287
2015-03-10,775.663
2015-03-11,778.88
2015-03-12,794.289
2015-03-13,795.307
2015-03-16,808.929
2015-03-17,805.297
2015-03-18,806.023
2015-03-19,801.133
2015-03-20,807.935
2015-03-23,815.927
2015-03-24,820.281
2015-03-25,821.904
2015-03-26,801.597
2015-03-27,808.571
2015-03-30,816.707
2015-03-31,807.898
2015-04-01,817.836
2015-04-02,837.524
2015-04-03,837.524
2015-04-06,849.145
2015-04-07,855.264
2015-04-08,853.486
2015-04-09,849.699
2015-04-10,847.909
2015-04-13,858.396
2015-04-14,865.117
2015-04-15,852.498
2015-04-16,851.29
2015-04-17,853.256
2015-04-20,848.414
2015-04-21,849.666
2015-04-22,843.429
2015-04-23,849.238
2015-04-24,855.918
2015-04-27,864.149
2015-04-28,858.507
2015-04-29,848.332
2015-04-30,852.962
2015-05-01,852.526
2015-05-04,847.892
2015-05-05,856.125
2015-05-06,852.969
2015-05-07,858.829
2015-05-08,869.998
2015-05-11,861.579
2015-05-12,856.663
2015-05-13,871.277
2015-05-14,881.523
2015-05-15,900.543
2015-05-18,898.317
2015-05-19,896.013
2015-05-20,898.957
2015-05-21,895.943
2015-05-22,886.069
2015-05-25,891.167
2015-05-26,874.485
2015-05-27,868.223
2015-05-28,872.096
2015-05-29,865.494
2015-06-01,860.283
2015-06-02,876.25
2015-06-03,880.049
2015-06-04,879.152
2015-06-05,857.932
2015-06-08,856.71
2015-06-09,860.813
2015-06-10,871.289
2015-06-11,872.045
2015-06-12,873.161
2015-06-15,861.118
2015-06-16,866.788
2015-06-17,867.241
2015-06-18,881.79
2015-06-19,881.115
2015-06-22,891.761
2015-06-23,875.159
2015-06-24,872.483
2015-06-25,875.749
2015-06-26,874.853
2015-06-29,856.845
2015-06-30,849.324
2015-07-01,859.04
2015-07-02,857.869
2015-07-03,861.662
2015-07-06,852.215
2015-07-07,837.744
2015-07-08,839.373
2015-07-09,842.561
2015-07-10,872.527
2015-07-13,873.769
2015-07-14,877.241
2015-07-15,887.849
2015-07-16,892.877
2015-07-17,888.375
2015-07-20,898.502
2015-07-21,896.404
2015-07-22,889.003
2015-07-23,901.376
2015-07-24,900.089
2015-07-27,883.935
2015-07-28,877.48
2015-07-29,886.98
2015-07-30,884.496
2015-07-31,899.838
2015-08-03,901.765
2015-08-04,897.857
2015-08-05,889.41
