Date,IRELAND SMID CAP SMID (Small+Mid Cap)
2005-11-09,553.23
2005-11-10,552.292
2005-11-11,552.54
2005-11-14,552.679
2005-11-15,555.607
2005-11-16,551.04
2005-11-17,549.765
2005-11-18,553.475
2005-11-21,548.007
2005-11-22,549.203
2005-11-23,561.324
2005-11-24,560.969
2005-11-25,555.233
2005-11-28,560.844
2005-11-29,558.412
2005-11-30,557.551
2005-12-01,559.545
2005-12-02,562.81
2005-12-05,566.638
2005-12-06,575.156
2005-12-07,579.052
2005-12-08,593.545
2005-12-09,596.939
2005-12-12,602.532
2005-12-13,600.101
2005-12-14,605.454
2005-12-15,604.85
2005-12-16,618.836
2005-12-19,611.749
2005-12-20,598.467
2005-12-21,602.169
2005-12-22,605.749
2005-12-23,612.877
2005-12-26,612.877
2005-12-27,612.567
2005-12-28,620.916
2005-12-29,618.81
2005-12-30,619.565
2006-01-02,619.565
2006-01-03,633.445
2006-01-04,644.065
2006-01-05,641.675
2006-01-06,645.027
2006-01-09,650.793
2006-01-10,641.252
2006-01-11,656.558
2006-01-12,657.228
2006-01-13,657.588
2006-01-16,660.865
2006-01-17,657.595
2006-01-18,657.038
2006-01-19,649.228
2006-01-20,644.366
2006-01-23,648.512
2006-01-24,648.338
2006-01-25,649.459
2006-01-26,651.687
2006-01-27,654.322
2006-01-30,649.567
2006-01-31,656.893
2006-02-01,659.977
2006-02-02,655.412
2006-02-03,654.07
2006-02-06,651.879
2006-02-07,643.783
2006-02-08,638.355
2006-02-09,644.089
2006-02-10,641.757
2006-02-13,640.565
2006-02-14,637.086
2006-02-15,642.912
2006-02-16,645.834
2006-02-17,649.893
2006-02-20,652.419
2006-02-21,648.755
2006-02-22,653.682
2006-02-23,665.326
2006-02-24,666.076
2006-02-27,666.221
2006-02-28,663.741
2006-03-01,661.894
2006-03-02,665.001
2006-03-03,657.83
2006-03-06,662.979
2006-03-07,658.442
2006-03-08,659.115
2006-03-09,672.605
2006-03-10,665.986
2006-03-13,672.965
2006-03-14,674.694
2006-03-15,679.726
2006-03-16,680.96
2006-03-17,684.972
2006-03-20,691.078
2006-03-21,685.153
2006-03-22,676.419
2006-03-23,674.245
2006-03-24,680.246
2006-03-27,678.418
2006-03-28,679.261
2006-03-29,673.647
2006-03-30,688.47
2006-03-31,690.16
2006-04-03,689.182
2006-04-04,692.454
2006-04-05,695.113
2006-04-06,693.283
2006-04-07,684.128
2006-04-10,682.121
2006-04-11,677.017
2006-04-12,680.303
2006-04-13,681.309
2006-04-14,681.309
2006-04-17,692.559
2006-04-18,690.494
2006-04-19,692.583
2006-04-20,693.785
2006-04-21,699.296
2006-04-24,699.213
2006-04-25,707.637
2006-04-26,709.716
2006-04-27,714.514
2006-04-28,717.536
2006-05-01,718.789
2006-05-02,723.72
2006-05-03,719.668
2006-05-04,725.977
2006-05-05,737.888
2006-05-08,742.688
2006-05-09,748.089
2006-05-10,748.22
2006-05-11,741.068
2006-05-12,733.802
2006-05-15,729.762
2006-05-16,743.45
2006-05-17,726.686
2006-05-18,714.415
2006-05-19,711.292
2006-05-22,698.989
2006-05-23,708.284
2006-05-24,699.603
2006-05-25,704.377
2006-05-26,716.007
2006-05-29,720.575
2006-05-30,721.714
2006-05-31,729.047
2006-06-01,727.772
2006-06-02,738.133
2006-06-05,738.761
2006-06-06,687.001
2006-06-07,682.502
2006-06-08,665.253
2006-06-09,673.104
2006-06-12,660.358
2006-06-13,639.996
2006-06-14,640.754
2006-06-15,667.997
2006-06-16,667.493
2006-06-19,671.684
2006-06-20,666.404
2006-06-21,669.512
2006-06-22,667.888
2006-06-23,662.871
2006-06-26,676.475
2006-06-27,676.409
2006-06-28,674.221
2006-06-29,675.619
2006-06-30,703.736
2006-07-03,700.114
2006-07-04,700.665
2006-07-05,691.129
2006-07-06,697.315
2006-07-07,699.099
2006-07-10,697.473
2006-07-11,693.716
2006-07-12,693.979
2006-07-13,683.853
2006-07-14,669.829
2006-07-17,654.116
2006-07-18,648.62
2006-07-19,666.081
2006-07-20,676.143
2006-07-21,668.913
2006-07-24,670.129
2006-07-25,670.602
2006-07-26,671.576
2006-07-27,682.08
2006-07-28,686.005
2006-07-31,687.825
2006-08-01,687.123
2006-08-02,698.752
2006-08-03,695.713
2006-08-04,709.951
2006-08-07,701.899
2006-08-08,705.957
2006-08-09,713.64
2006-08-10,703.663
2006-08-11,696.212
2006-08-14,698.106
2006-08-15,708.88
2006-08-16,716.967
2006-08-17,720.504
2006-08-18,717.564
2006-08-21,725.359
2006-08-22,717.682
2006-08-23,716.908
2006-08-24,724.069
2006-08-25,732.075
2006-08-28,741.358
2006-08-29,746.444
2006-08-30,752.625
2006-08-31,756.412
2006-09-01,764.22
2006-09-04,768.084
2006-09-05,759.95
2006-09-06,757.365
2006-09-07,747.459
2006-09-08,741.294
2006-09-11,742.334
2006-09-12,742.717
2006-09-13,745.994
2006-09-14,748.574
2006-09-15,746.705
2006-09-18,751.958
2006-09-19,747.826
2006-09-20,755.135
2006-09-21,756.457
2006-09-22,756.942
2006-09-25,752.597
2006-09-26,749.788
2006-09-27,752.937
2006-09-28,754.869
2006-09-29,757.059
2006-10-02,764.801
2006-10-03,760.28
2006-10-04,766.198
2006-10-05,775.008
2006-10-06,764.721
2006-10-09,774.398
2006-10-10,774.906
2006-10-11,769.212
2006-10-12,773.837
2006-10-13,774.011
2006-10-16,784.013
2006-10-17,782.087
2006-10-18,780.696
2006-10-19,788.644
2006-10-20,790.036
2006-10-23,787.664
2006-10-24,788.088
2006-10-25,791.786
2006-10-26,803.589
2006-10-27,807.211
2006-10-30,799.719
2006-10-31,807.682
2006-11-01,812.014
2006-11-02,807.643
2006-11-03,799.026
2006-11-06,804.486
2006-11-07,816.32
2006-11-08,812.593
2006-11-09,810.009
2006-11-10,808.002
2006-11-13,803.437
2006-11-14,807.681
2006-11-15,812.281
2006-11-16,818.053
2006-11-17,820.839
2006-11-20,817.102
2006-11-21,824.857
2006-11-22,831.467
2006-11-23,835.15
2006-11-24,839.094
2006-11-27,832.236
2006-11-28,821.958
2006-11-29,828.43
2006-11-30,831.321
2006-12-01,832.052
2006-12-04,836.151
2006-12-05,837.43
2006-12-06,854.996
2006-12-07,864.097
2006-12-08,867.141
2006-12-11,861.902
2006-12-12,864.568
2006-12-13,861.586
2006-12-14,876.727
2006-12-15,875.94
2006-12-18,874.587
2006-12-19,880.891
2006-12-20,891.194
2006-12-21,887.105
2006-12-22,889.883
2006-12-25,889.883
2006-12-26,888.496
2006-12-27,892.784
2006-12-28,901.897
2006-12-29,902.087
2007-01-01,902.087
2007-01-02,918.067
2007-01-03,906.666
2007-01-04,893.757
2007-01-05,890.341
2007-01-08,882.578
2007-01-09,890.82
2007-01-10,880.99
2007-01-11,871.073
2007-01-12,875.658
2007-01-15,877.749
2007-01-16,873.227
2007-01-17,875.667
2007-01-18,871.446
2007-01-19,879.887
2007-01-22,871.817
2007-01-23,871.731
2007-01-24,877.391
2007-01-25,870.539
2007-01-26,859.846
2007-01-29,864.368
2007-01-30,864.597
2007-01-31,858.425
2007-02-01,872.903
2007-02-02,890.687
2007-02-05,890.767
2007-02-06,892.596
2007-02-07,899.722
2007-02-08,903.55
2007-02-09,906.289
2007-02-12,900.47
2007-02-13,908.803
2007-02-14,924.169
2007-02-15,936.969
2007-02-16,934.295
2007-02-19,938.247
2007-02-20,937.313
2007-02-21,932.895
2007-02-22,933.017
2007-02-23,935.085
2007-02-26,933.105
2007-02-27,908.358
2007-02-28,894.302
2007-03-01,883.35
2007-03-02,871.231
2007-03-05,846.89
2007-03-06,858.695
2007-03-07,869.292
2007-03-08,894.474
2007-03-09,892.298
2007-03-12,897.059
2007-03-13,890.654
2007-03-14,864.97
2007-03-15,874.311
2007-03-16,886.927
2007-03-19,893.485
2007-03-20,892.083
2007-03-21,900.863
2007-03-22,916.014
2007-03-23,910.672
2007-03-26,912.82
2007-03-27,909.406
2007-03-28,901.524
2007-03-29,911.096
2007-03-30,905.483
2007-04-02,911.441
2007-04-03,915.825
2007-04-04,911.014
2007-04-05,924.914
2007-04-06,924.914
2007-04-09,920.095
2007-04-10,940.681
2007-04-11,941.083
2007-04-12,950.556
2007-04-13,958.342
2007-04-16,969.358
2007-04-17,971.895
2007-04-18,965.126
2007-04-19,962.805
2007-04-20,966.274
2007-04-23,966.466
2007-04-24,950.761
2007-04-25,951.037
2007-04-26,954.604
2007-04-27,949.094
2007-04-30,946.857
2007-05-01,944.711
2007-05-02,962.107
2007-05-03,972.526
2007-05-04,969.708
2007-05-07,972.134
2007-05-08,959.435
2007-05-09,955.071
2007-05-10,939.941
2007-05-11,949.404
2007-05-14,950.027
2007-05-15,953.875
2007-05-16,949.407
2007-05-17,944.668
2007-05-18,959.72
2007-05-21,974.901
2007-05-22,982.008
2007-05-23,999.928
2007-05-24,990.329
2007-05-25,995.724
2007-05-28,994.174
2007-05-29,1001.252
2007-05-30,993.641
2007-05-31,1000.0
2007-06-01,1005.957
2007-06-04,1010.569
2007-06-05,983.483
2007-06-06,951.206
2007-06-07,945.565
2007-06-08,935.726
2007-06-11,947.102
2007-06-12,944.765
2007-06-13,936.24
2007-06-14,951.272
2007-06-15,971.377
2007-06-18,976.659
2007-06-19,973.065
2007-06-20,974.328
2007-06-21,962.586
2007-06-22,958.321
2007-06-25,954.786
2007-06-26,953.946
2007-06-27,947.177
2007-06-28,958.633
2007-06-29,961.513
2007-07-02,969.944
2007-07-03,971.072
2007-07-04,970.934
2007-07-05,962.054
2007-07-06,971.193
2007-07-09,968.778
2007-07-10,962.177
2007-07-11,960.531
2007-07-12,950.973
2007-07-13,940.03
2007-07-16,939.314
2007-07-17,936.153
2007-07-18,938.636
2007-07-19,949.37
2007-07-20,936.044
2007-07-23,942.583
2007-07-24,922.874
2007-07-25,901.8
2007-07-26,882.002
2007-07-27,862.248
2007-07-30,853.308
2007-07-31,865.497
2007-08-01,860.664
2007-08-02,877.555
2007-08-03,879.611
2007-08-06,872.865
2007-08-07,888.518
2007-08-08,907.671
2007-08-09,890.901
2007-08-10,864.625
2007-08-13,866.964
2007-08-14,860.778
2007-08-15,847.5
2007-08-16,811.435
2007-08-17,812.723
2007-08-20,809.707
2007-08-21,814.709
2007-08-22,829.233
2007-08-23,841.613
2007-08-24,842.859
2007-08-27,854.312
2007-08-28,832.735
2007-08-29,839.883
2007-08-30,844.812
2007-08-31,855.369
2007-09-03,855.26
2007-09-04,865.54
2007-09-05,857.232
2007-09-06,864.061
2007-09-07,860.509
2007-09-10,855.138
2007-09-11,875.864
2007-09-12,870.986
2007-09-13,876.483
2007-09-14,848.495
2007-09-17,829.934
2007-09-18,830.214
2007-09-19,856.334
2007-09-20,849.142
2007-09-21,869.449
2007-09-24,867.847
2007-09-25,849.76
2007-09-26,848.871
2007-09-27,859.824
2007-09-28,859.695
2007-10-01,879.931
2007-10-02,895.802
2007-10-03,908.363
2007-10-04,912.296
2007-10-05,918.019
2007-10-08,913.313
2007-10-09,910.26
2007-10-10,906.724
2007-10-11,902.112
2007-10-12,891.791
2007-10-15,904.301
2007-10-16,892.292
2007-10-17,904.439
2007-10-18,903.746
2007-10-19,891.246
2007-10-22,870.605
2007-10-23,891.333
2007-10-24,886.487
2007-10-25,901.113
2007-10-26,906.619
2007-10-29,913.468
2007-10-30,907.743
2007-10-31,917.42
2007-11-01,909.124
2007-11-02,895.819
2007-11-05,883.401
2007-11-06,887.984
2007-11-07,877.416
2007-11-08,868.108
2007-11-09,872.705
2007-11-12,856.718
2007-11-13,871.855
2007-11-14,865.878
2007-11-15,862.321
2007-11-16,855.736
2007-11-19,837.237
2007-11-20,827.809
2007-11-21,800.664
2007-11-22,795.842
2007-11-23,815.165
2007-11-26,808.38
2007-11-27,798.322
2007-11-28,810.595
2007-11-29,811.805
2007-11-30,828.035
2007-12-03,825.946
2007-12-04,822.84
2007-12-05,830.607
2007-12-06,844.38
2007-12-07,850.75
2007-12-10,861.317
2007-12-11,862.654
2007-12-12,860.434
2007-12-13,820.557
2007-12-14,814.583
2007-12-17,797.299
2007-12-18,788.067
2007-12-19,790.464
2007-12-20,786.826
2007-12-21,798.011
2007-12-24,809.768
2007-12-25,809.768
2007-12-26,815.334
2007-12-27,805.085
2007-12-28,816.564
2007-12-31,805.452
2008-01-01,805.452
2008-01-02,818.511
2008-01-03,821.62
2008-01-04,828.128
2008-01-07,815.057
2008-01-08,821.506
2008-01-09,813.281
2008-01-10,811.187
2008-01-11,812.652
2008-01-14,814.677
2008-01-15,790.64
2008-01-16,778.572
2008-01-17,777.501
2008-01-18,779.493
2008-01-21,745.476
2008-01-22,773.831
2008-01-23,772.445
2008-01-24,792.012
2008-01-25,772.676
2008-01-28,774.165
2008-01-29,789.051
2008-01-30,800.056
2008-01-31,794.437
2008-02-01,809.926
2008-02-04,821.637
2008-02-05,786.107
2008-02-06,782.479
2008-02-07,759.533
2008-02-08,773.336
2008-02-11,771.364
2008-02-12,785.472
2008-02-13,780.661
2008-02-14,782.073
2008-02-15,784.437
2008-02-18,785.961
2008-02-19,795.686
2008-02-20,784.595
2008-02-21,781.671
2008-02-22,765.718
2008-02-25,777.527
2008-02-26,801.485
2008-02-27,818.095
2008-02-28,803.983
2008-02-29,799.084
2008-03-03,785.425
2008-03-04,772.05
2008-03-05,785.812
2008-03-06,768.961
2008-03-07,754.274
2008-03-10,741.847
2008-03-11,746.737
2008-03-12,774.44
2008-03-13,764.313
2008-03-14,765.378
2008-03-17,747.39
2008-03-18,761.252
2008-03-19,752.053
2008-03-20,778.193
2008-03-21,778.193
2008-03-24,777.082
2008-03-25,801.496
2008-03-26,798.659
2008-03-27,803.347
2008-03-28,794.534
2008-03-31,799.608
2008-04-01,808.498
2008-04-02,828.872
2008-04-03,808.399
2008-04-04,816.902
2008-04-07,830.686
2008-04-08,831.352
2008-04-09,819.282
2008-04-10,821.305
2008-04-11,803.164
2008-04-14,788.756
2008-04-15,786.054
2008-04-16,820.357
2008-04-17,817.097
2008-04-18,832.27
2008-04-21,846.098
2008-04-22,839.377
2008-04-23,842.453
2008-04-24,819.297
2008-04-25,820.645
2008-04-28,829.252
2008-04-29,830.545
2008-04-30,827.958
2008-05-01,821.816
2008-05-02,829.958
2008-05-05,834.107
2008-05-06,835.417
2008-05-07,829.417
2008-05-08,837.309
2008-05-09,837.893
2008-05-12,848.951
2008-05-13,843.142
2008-05-14,845.249
2008-05-15,852.27
2008-05-16,852.763
2008-05-19,847.218
2008-05-20,826.695
2008-05-21,824.865
2008-05-22,823.168
2008-05-23,815.921
2008-05-26,820.476
2008-05-27,809.614
2008-05-28,812.86
2008-05-29,813.261
2008-05-30,817.235
2008-06-02,816.256
2008-06-03,799.173
2008-06-04,793.478
2008-06-05,811.197
2008-06-06,802.099
2008-06-09,783.667
2008-06-10,779.217
2008-06-11,772.98
2008-06-12,776.328
2008-06-13,772.119
2008-06-16,777.518
2008-06-17,789.895
2008-06-18,788.115
2008-06-19,788.807
2008-06-20,800.315
2008-06-23,796.049
2008-06-24,787.971
2008-06-25,794.457
2008-06-26,792.628
2008-06-27,792.851
2008-06-30,767.909
2008-07-01,757.465
2008-07-02,743.906
2008-07-03,737.033
2008-07-04,725.152
2008-07-07,729.735
2008-07-08,709.579
2008-07-09,731.984
2008-07-10,721.212
2008-07-11,688.518
2008-07-14,688.843
2008-07-15,674.4
2008-07-16,679.475
2008-07-17,696.955
2008-07-18,724.293
2008-07-21,757.647
2008-07-22,739.656
2008-07-23,769.076
2008-07-24,733.636
2008-07-25,730.32
2008-07-28,711.577
2008-07-29,694.944
2008-07-30,635.435
2008-07-31,621.525
2008-08-01,549.562
2008-08-04,553.89
2008-08-05,583.678
2008-08-06,600.458
2008-08-07,579.854
2008-08-08,573.675
2008-08-11,596.344
2008-08-12,575.282
2008-08-13,560.264
2008-08-14,574.831
2008-08-15,589.943
2008-08-18,581.092
2008-08-19,561.907
2008-08-20,560.992
2008-08-21,553.683
2008-08-22,562.641
2008-08-25,557.872
2008-08-26,565.354
2008-08-27,572.376
2008-08-28,575.041
2008-08-29,585.804
2008-09-01,571.132
2008-09-02,575.9
2008-09-03,565.755
2008-09-04,559.24
2008-09-05,540.315
2008-09-08,563.23
2008-09-09,557.421
2008-09-10,535.267
2008-09-11,521.996
2008-09-12,533.67
2008-09-15,519.418
2008-09-16,505.191
2008-09-17,497.359
2008-09-18,496.017
2008-09-19,538.989
2008-09-22,530.287
2008-09-23,502.37
2008-09-24,496.768
2008-09-25,501.821
2008-09-26,496.506
2008-09-29,423.83
2008-09-30,455.642
2008-10-01,472.353
2008-10-02,490.582
2008-10-03,492.907
2008-10-06,430.107
2008-10-07,401.189
2008-10-08,369.497
2008-10-09,372.658
2008-10-10,342.943
2008-10-13,362.419
2008-10-14,374.038
2008-10-15,357.717
2008-10-16,337.099
2008-10-17,337.928
2008-10-20,339.082
2008-10-21,346.401
2008-10-22,316.907
2008-10-23,306.864
2008-10-24,296.949
2008-10-27,276.762
2008-10-28,268.705
2008-10-29,297.865
2008-10-30,295.992
2008-10-31,319.054
2008-11-03,321.549
2008-11-04,325.741
2008-11-05,326.279
2008-11-06,305.484
2008-11-07,306.964
2008-11-10,313.957
2008-11-11,300.239
2008-11-12,290.552
2008-11-13,283.769
2008-11-14,279.511
2008-11-17,270.233
2008-11-18,258.974
2008-11-19,254.494
2008-11-20,241.469
2008-11-21,237.086
2008-11-24,256.804
2008-11-25,255.512
2008-11-26,256.288
2008-11-27,264.014
2008-11-28,260.901
2008-12-01,254.559
2008-12-02,254.463
2008-12-03,244.652
2008-12-04,244.625
2008-12-05,240.228
2008-12-08,259.684
2008-12-09,256.248
2008-12-10,254.41
2008-12-11,250.567
2008-12-12,245.403
2008-12-15,251.6
2008-12-16,245.609
2008-12-17,254.381
2008-12-18,250.017
2008-12-19,234.802
2008-12-22,239.834
2008-12-23,235.603
2008-12-24,235.83
2008-12-25,235.83
2008-12-26,236.968
2008-12-29,239.035
2008-12-30,239.537
2008-12-31,236.789
2009-01-01,236.789
2009-01-02,244.141
2009-01-05,249.542
2009-01-06,257.546
2009-01-07,265.306
2009-01-08,270.946
2009-01-09,276.579
2009-01-12,272.411
2009-01-13,268.332
2009-01-14,252.539
2009-01-15,246.341
2009-01-16,235.706
2009-01-19,197.389
2009-01-20,193.614
2009-01-21,191.922
2009-01-22,195.888
2009-01-23,200.77
2009-01-26,209.043
2009-01-27,216.228
2009-01-28,233.004
2009-01-29,218.184
2009-01-30,210.893
2009-02-02,213.217
2009-02-03,213.547
2009-02-04,217.908
2009-02-05,215.338
2009-02-06,220.682
2009-02-09,228.443
2009-02-10,226.634
2009-02-11,216.859
2009-02-12,209.203
2009-02-13,205.714
2009-02-16,195.972
2009-02-17,189.085
2009-02-18,185.817
2009-02-19,188.148
2009-02-20,179.964
2009-02-23,177.755
2009-02-24,173.666
2009-02-25,172.173
2009-02-26,174.3
2009-02-27,176.205
2009-03-02,167.092
2009-03-03,165.339
2009-03-04,166.527
2009-03-05,162.146
2009-03-06,162.804
2009-03-09,163.774
2009-03-10,173.926
2009-03-11,167.317
2009-03-12,172.267
2009-03-13,173.516
2009-03-16,181.348
2009-03-17,177.859
2009-03-18,180.78
2009-03-19,186.729
2009-03-20,189.41
2009-03-23,191.124
2009-03-24,195.261
2009-03-25,194.818
2009-03-26,202.653
2009-03-27,192.214
2009-03-30,186.393
2009-03-31,197.282
2009-04-01,200.151
2009-04-02,213.049
2009-04-03,215.525
2009-04-06,216.104
2009-04-07,213.002
2009-04-08,213.58
2009-04-09,215.87
2009-04-10,215.87
2009-04-13,217.7
2009-04-14,221.718
2009-04-15,216.188
2009-04-16,221.963
2009-04-17,217.323
2009-04-20,213.723
2009-04-21,213.089
2009-04-22,218.94
2009-04-23,218.597
2009-04-24,222.043
2009-04-27,215.971
2009-04-28,210.052
2009-04-29,220.465
2009-04-30,229.876
2009-05-01,229.885
2009-05-04,231.446
2009-05-05,247.069
2009-05-06,254.24
2009-05-07,258.063
2009-05-08,263.936
2009-05-11,260.537
2009-05-12,260.972
2009-05-13,244.152
2009-05-14,250.482
2009-05-15,258.852
2009-05-18,261.621
2009-05-19,276.547
2009-05-20,287.805
2009-05-21,282.988
2009-05-22,286.154
2009-05-25,285.722
2009-05-26,284.881
2009-05-27,295.605
2009-05-28,290.95
2009-05-29,304.332
2009-06-01,304.458
2009-06-02,319.169
2009-06-03,320.676
2009-06-04,323.96
2009-06-05,331.82
2009-06-08,319.272
2009-06-09,323.25
2009-06-10,326.811
2009-06-11,337.769
2009-06-12,336.388
2009-06-15,312.17
2009-06-16,315.187
2009-06-17,297.508
2009-06-18,301.746
2009-06-19,301.509
2009-06-22,288.522
2009-06-23,290.058
2009-06-24,306.606
2009-06-25,298.652
2009-06-26,297.914
2009-06-29,300.789
2009-06-30,298.87
2009-07-01,302.781
2009-07-02,302.309
2009-07-03,302.951
2009-07-06,290.473
2009-07-07,291.825
2009-07-08,285.641
2009-07-09,283.642
2009-07-10,274.834
2009-07-13,277.838
2009-07-14,284.938
2009-07-15,301.145
2009-07-16,304.386
2009-07-17,301.456
2009-07-20,306.784
2009-07-21,304.474
2009-07-22,301.913
2009-07-23,313.332
2009-07-24,309.662
2009-07-27,310.108
2009-07-28,309.873
2009-07-29,306.1
2009-07-30,312.429
2009-07-31,319.658
2009-08-03,329.447
2009-08-04,324.779
2009-08-05,323.719
2009-08-06,332.782
2009-08-07,330.789
2009-08-10,329.026
2009-08-11,324.971
2009-08-12,330.268
2009-08-13,336.1
2009-08-14,341.853
2009-08-17,327.029
2009-08-18,328.109
2009-08-19,328.897
2009-08-20,333.97
2009-08-21,339.53
2009-08-24,346.509
2009-08-25,351.81
2009-08-26,357.229
2009-08-27,366.462
2009-08-28,385.911
2009-08-31,376.526
2009-09-01,367.99
2009-09-02,359.383
2009-09-03,360.792
2009-09-04,366.174
2009-09-07,374.274
2009-09-08,384.213
2009-09-09,386.683
2009-09-10,393.282
2009-09-11,407.437
2009-09-14,410.102
2009-09-15,414.187
2009-09-16,419.037
2009-09-17,443.733
2009-09-18,430.227
2009-09-21,418.766
2009-09-22,427.564
2009-09-23,431.628
2009-09-24,418.346
2009-09-25,419.324
2009-09-28,421.909
2009-09-29,419.766
2009-09-30,425.725
2009-10-01,415.134
2009-10-02,405.936
2009-10-05,405.139
2009-10-06,419.215
2009-10-07,415.551
2009-10-08,418.176
2009-10-09,422.297
2009-10-12,423.203
2009-10-13,410.459
2009-10-14,412.284
2009-10-15,411.399
2009-10-16,405.298
2009-10-19,409.577
2009-10-20,411.309
2009-10-21,409.187
2009-10-22,398.996
2009-10-23,391.413
2009-10-26,384.988
2009-10-27,371.172
2009-10-28,340.975
2009-10-29,353.536
2009-10-30,346.8
2009-11-02,342.172
2009-11-03,326.937
2009-11-04,347.98
2009-11-05,357.019
2009-11-06,364.415
2009-11-09,373.115
2009-11-10,363.543
2009-11-11,367.411
2009-11-12,365.65
2009-11-13,369.054
2009-11-16,364.003
2009-11-17,352.524
2009-11-18,355.814
2009-11-19,347.316
2009-11-20,349.221
2009-11-23,354.068
2009-11-24,351.343
2009-11-25,352.471
2009-11-26,342.617
2009-11-27,346.523
2009-11-30,343.287
2009-12-01,349.385
2009-12-02,353.348
2009-12-03,359.871
2009-12-04,359.316
2009-12-07,356.317
2009-12-08,343.303
2009-12-09,339.706
2009-12-10,338.394
2009-12-11,339.928
2009-12-14,339.695
2009-12-15,336.708
2009-12-16,334.657
2009-12-17,326.316
2009-12-18,326.612
2009-12-21,325.53
2009-12-22,334.225
2009-12-23,339.411
2009-12-24,334.426
2009-12-25,334.426
2009-12-28,335.207
2009-12-29,341.268
2009-12-30,334.0
2009-12-31,330.001
2010-01-01,330.001
2010-01-04,351.285
2010-01-05,354.708
2010-01-06,362.724
2010-01-07,361.97
2010-01-08,361.206
2010-01-11,366.063
2010-01-12,358.753
2010-01-13,361.301
2010-01-14,366.183
2010-01-15,364.033
2010-01-18,363.671
2010-01-19,361.291
2010-01-20,355.04
2010-01-21,346.361
2010-01-22,345.645
2010-01-25,344.628
2010-01-26,340.429
2010-01-27,333.377
2010-01-28,330.947
2010-01-29,331.301
2010-02-01,329.014
2010-02-02,334.732
2010-02-03,334.644
2010-02-04,320.366
2010-02-05,313.199
2010-02-08,314.979
2010-02-09,311.661
2010-02-10,315.977
2010-02-11,313.71
2010-02-12,314.396
2010-02-15,309.431
2010-02-16,315.513
2010-02-17,317.271
2010-02-18,318.757
2010-02-19,317.413
2010-02-22,317.122
2010-02-23,313.466
2010-02-24,310.613
2010-02-25,305.498
2010-02-26,307.371
2010-03-01,307.61
2010-03-02,316.012
2010-03-03,321.247
2010-03-04,323.105
2010-03-05,329.817
2010-03-08,325.293
2010-03-09,322.454
2010-03-10,326.427
2010-03-11,330.428
2010-03-12,336.926
2010-03-15,331.204
2010-03-16,335.207
2010-03-17,341.532
2010-03-18,333.653
2010-03-19,332.858
2010-03-22,331.533
2010-03-23,338.832
2010-03-24,336.468
2010-03-25,342.394
2010-03-26,341.379
2010-03-29,334.28
2010-03-30,332.792
2010-03-31,342.191
2010-04-01,346.543
2010-04-02,346.543
2010-04-05,345.749
2010-04-06,349.638
2010-04-07,351.573
2010-04-08,354.397
2010-04-09,364.069
2010-04-12,368.574
2010-04-13,366.129
2010-04-14,374.268
2010-04-15,370.895
2010-04-16,362.227
2010-04-19,360.26
2010-04-20,366.206
2010-04-21,363.512
2010-04-22,356.385
2010-04-23,361.161
2010-04-26,362.775
2010-04-27,348.963
2010-04-28,339.255
2010-04-29,349.142
2010-04-30,352.675
2010-05-03,349.452
2010-05-04,333.137
2010-05-05,321.126
2010-05-06,313.953
2010-05-07,297.724
2010-05-10,321.805
2010-05-11,315.362
2010-05-12,322.126
2010-05-13,320.944
2010-05-14,307.333
2010-05-17,303.201
2010-05-18,303.629
2010-05-19,292.305
2010-05-20,278.66
2010-05-21,284.082
2010-05-24,279.28
2010-05-25,263.805
2010-05-26,273.432
2010-05-27,281.708
2010-05-28,281.158
2010-05-31,282.062
2010-06-01,281.133
2010-06-02,280.913
2010-06-03,282.271
2010-06-04,276.682
2010-06-07,274.246
2010-06-08,263.795
2010-06-09,273.91
2010-06-10,278.174
2010-06-11,278.138
2010-06-14,282.897
2010-06-15,284.883
2010-06-16,284.122
2010-06-17,285.156
2010-06-18,289.287
2010-06-21,288.469
2010-06-22,283.357
2010-06-23,276.531
2010-06-24,276.421
2010-06-25,273.881
2010-06-28,277.423
2010-06-29,266.111
2010-06-30,264.743
2010-07-01,262.268
2010-07-02,270.79
2010-07-05,267.906
2010-07-06,279.897
2010-07-07,276.489
2010-07-08,286.761
2010-07-09,284.905
2010-07-12,284.1
2010-07-13,287.526
2010-07-14,291.314
2010-07-15,288.639
2010-07-16,287.88
2010-07-19,283.565
2010-07-20,283.844
2010-07-21,287.204
2010-07-22,293.057
2010-07-23,290.537
2010-07-26,297.225
2010-07-27,300.842
2010-07-28,300.148
2010-07-29,301.821
2010-07-30,302.599
2010-08-02,309.25
2010-08-03,311.978
2010-08-04,309.685
2010-08-05,313.072
2010-08-06,312.005
2010-08-09,317.028
2010-08-10,308.515
2010-08-11,297.711
2010-08-12,295.831
2010-08-13,289.49
2010-08-16,288.671
2010-08-17,294.343
2010-08-18,294.043
2010-08-19,290.367
2010-08-20,281.633
2010-08-23,283.675
2010-08-24,278.613
2010-08-25,276.924
2010-08-26,281.929
2010-08-27,281.212
2010-08-30,279.252
2010-08-31,285.349
2010-09-01,292.402
2010-09-02,291.207
2010-09-03,294.982
2010-09-06,295.202
2010-09-07,288.39
2010-09-08,287.56
2010-09-09,291.379
2010-09-10,288.395
2010-09-13,295.326
2010-09-14,295.733
2010-09-15,297.865
2010-09-16,296.443
2010-09-17,289.797
2010-09-20,294.756
