Date,IRELAND SMID CAP SMID (Small+Mid Cap)
2010-09-21,300.957
2010-09-22,302.985
2010-09-23,297.386
2010-09-24,302.935
2010-09-27,301.993
2010-09-28,300.096
2010-09-29,304.686
2010-09-30,310.136
2010-10-01,310.763
2010-10-04,310.54
2010-10-05,316.212
2010-10-06,319.127
2010-10-07,320.801
2010-10-08,319.248
2010-10-11,319.301
2010-10-12,317.608
2010-10-13,324.851
2010-10-14,324.335
2010-10-15,321.492
2010-10-18,321.649
2010-10-19,315.963
2010-10-20,317.777
2010-10-21,323.812
2010-10-22,320.47
2010-10-25,320.212
2010-10-26,315.714
2010-10-27,312.589
2010-10-28,312.112
2010-10-29,314.487
2010-11-01,311.355
2010-11-02,314.87
2010-11-03,313.167
2010-11-04,320.4
2010-11-05,308.536
2010-11-08,304.326
2010-11-09,307.32
2010-11-10,300.088
2010-11-11,294.741
2010-11-12,298.262
2010-11-15,293.459
2010-11-16,287.514
2010-11-17,290.127
2010-11-18,298.025
2010-11-19,303.332
2010-11-22,293.573
2010-11-23,278.457
2010-11-24,277.155
2010-11-25,274.477
2010-11-26,272.303
2010-11-29,270.983
2010-11-30,268.894
2010-12-01,273.114
2010-12-02,276.868
2010-12-03,281.14
2010-12-06,282.823
2010-12-07,289.818
2010-12-08,290.439
2010-12-09,293.472
2010-12-10,291.148
2010-12-13,299.304
2010-12-14,295.854
2010-12-15,295.33
2010-12-16,291.048
2010-12-17,287.888
2010-12-20,286.228
2010-12-21,291.249
2010-12-22,291.3
2010-12-23,290.881
2010-12-24,291.175
2010-12-27,291.863
2010-12-28,291.452
2010-12-29,292.468
2010-12-30,293.769
2010-12-31,296.793
2011-01-03,295.609
2011-01-04,296.498
2011-01-05,296.721
2011-01-06,294.963
2011-01-07,295.734
2011-01-10,293.311
2011-01-11,299.479
2011-01-12,305.627
2011-01-13,306.125
2011-01-14,306.164
2011-01-17,304.946
2011-01-18,310.046
2011-01-19,309.207
2011-01-20,299.534
2011-01-21,301.767
2011-01-24,305.554
2011-01-25,307.538
2011-01-26,307.812
2011-01-27,308.138
2011-01-28,301.364
2011-01-31,298.617
2011-02-01,308.191
2011-02-02,306.52
2011-02-03,306.235
2011-02-04,308.845
2011-02-07,314.189
2011-02-08,314.721
2011-02-09,307.972
2011-02-10,305.623
2011-02-11,307.648
2011-02-14,308.227
2011-02-15,310.019
2011-02-16,311.711
2011-02-17,309.744
2011-02-18,311.189
2011-02-21,307.32
2011-02-22,308.083
2011-02-23,306.911
2011-02-24,307.264
2011-02-25,311.917
2011-02-28,315.496
2011-03-01,316.703
2011-03-02,314.863
2011-03-03,315.815
2011-03-04,316.362
2011-03-07,317.793
2011-03-08,312.81
2011-03-09,314.107
2011-03-10,308.716
2011-03-11,306.857
2011-03-14,308.064
2011-03-15,301.342
2011-03-16,296.261
2011-03-17,304.028
2011-03-18,306.924
2011-03-21,310.369
2011-03-22,308.368
2011-03-23,305.271
2011-03-24,309.028
2011-03-25,309.473
2011-03-28,309.555
2011-03-29,305.056
2011-03-30,307.179
2011-03-31,307.746
2011-04-01,315.933
2011-04-04,321.063
2011-04-05,320.337
2011-04-06,325.587
2011-04-07,323.183
2011-04-08,325.827
2011-04-11,322.545
2011-04-12,321.834
2011-04-13,324.797
2011-04-14,326.165
2011-04-15,327.421
2011-04-18,321.563
2011-04-19,327.391
2011-04-20,330.155
2011-04-21,329.12
2011-04-22,329.12
2011-04-25,328.883
2011-04-26,335.481
2011-04-27,334.291
2011-04-28,340.163
2011-04-29,341.21
2011-05-02,342.487
2011-05-03,337.334
2011-05-04,335.989
2011-05-05,329.724
2011-05-06,332.397
2011-05-09,327.073
2011-05-10,332.869
2011-05-11,334.017
2011-05-12,332.48
2011-05-13,332.778
2011-05-16,332.703
2011-05-17,331.095
2011-05-18,332.336
2011-05-19,333.98
2011-05-20,332.954
2011-05-23,326.18
2011-05-24,327.388
2011-05-25,328.126
2011-05-26,328.402
2011-05-27,337.582
2011-05-30,338.107
2011-05-31,341.257
2011-06-01,343.27
2011-06-02,344.894
2011-06-03,346.075
2011-06-06,346.942
2011-06-07,348.176
2011-06-08,344.205
2011-06-09,344.897
2011-06-10,337.486
2011-06-13,339.096
2011-06-14,340.626
2011-06-15,334.843
2011-06-16,327.761
2011-06-17,332.631
2011-06-20,331.806
2011-06-21,336.74
2011-06-22,336.475
2011-06-23,327.617
2011-06-24,329.369
2011-06-27,333.903
2011-06-28,339.389
2011-06-29,340.81
2011-06-30,344.403
2011-07-01,350.361
2011-07-04,355.781
2011-07-05,353.801
2011-07-06,347.908
2011-07-07,347.679
2011-07-08,342.258
2011-07-11,333.683
2011-07-12,332.93
2011-07-13,335.722
2011-07-14,334.579
2011-07-15,329.885
2011-07-18,326.344
2011-07-19,329.69
2011-07-20,331.047
2011-07-21,338.011
2011-07-22,339.691
2011-07-25,340.339
2011-07-26,343.005
2011-07-27,336.899
2011-07-28,332.253
2011-07-29,328.559
2011-08-01,322.694
2011-08-02,316.023
2011-08-03,305.229
2011-08-04,292.126
2011-08-05,286.486
2011-08-08,272.865
2011-08-09,282.859
2011-08-10,282.696
2011-08-11,289.085
2011-08-12,294.985
2011-08-15,305.313
2011-08-16,302.068
2011-08-17,303.789
2011-08-18,292.659
2011-08-19,292.718
2011-08-22,294.416
2011-08-23,292.662
2011-08-24,295.857
2011-08-25,289.958
2011-08-26,290.113
2011-08-29,297.147
2011-08-30,296.605
2011-08-31,305.993
2011-09-01,307.208
2011-09-02,300.071
2011-09-05,288.526
2011-09-06,287.512
2011-09-07,295.196
2011-09-08,293.471
2011-09-09,280.771
2011-09-12,273.778
2011-09-13,277.82
2011-09-14,281.394
2011-09-15,282.496
2011-09-16,284.51
2011-09-19,277.685
2011-09-20,283.633
2011-09-21,282.114
2011-09-22,270.953
2011-09-23,274.379
2011-09-26,277.614
2011-09-27,288.293
2011-09-28,288.107
2011-09-29,289.882
2011-09-30,284.906
2011-10-03,280.502
2011-10-04,271.799
2011-10-05,276.542
2011-10-06,284.389
2011-10-07,288.936
2011-10-10,292.263
2011-10-11,293.335
2011-10-12,299.379
2011-10-13,294.506
2011-10-14,301.213
2011-10-17,298.825
2011-10-18,298.442
2011-10-19,297.758
2011-10-20,292.955
2011-10-21,302.173
2011-10-24,303.964
2011-10-25,303.71
2011-10-26,301.389
2011-10-27,317.937
2011-10-28,322.555
2011-10-31,316.959
2011-11-01,301.274
2011-11-02,303.549
2011-11-03,305.077
2011-11-04,306.11
2011-11-07,305.442
2011-11-08,304.361
2011-11-09,297.614
2011-11-10,294.019
2011-11-11,297.824
2011-11-14,297.12
2011-11-15,293.131
2011-11-16,295.123
2011-11-17,292.093
2011-11-18,288.725
2011-11-21,281.769
2011-11-22,280.463
2011-11-23,274.315
2011-11-24,273.156
2011-11-25,273.155
2011-11-28,281.685
2011-11-29,283.518
2011-11-30,300.568
2011-12-01,290.724
2011-12-02,296.043
2011-12-05,300.948
2011-12-06,298.315
2011-12-07,305.122
2011-12-08,299.088
2011-12-09,300.56
2011-12-12,293.913
2011-12-13,290.189
2011-12-14,283.448
2011-12-15,286.377
2011-12-16,289.953
2011-12-19,289.479
2011-12-20,297.61
2011-12-21,299.422
2011-12-22,301.026
2011-12-23,301.858
2011-12-26,301.858
2011-12-27,302.484
2011-12-28,300.785
2011-12-29,299.832
2011-12-30,305.553
2012-01-02,305.553
2012-01-03,312.585
2012-01-04,302.455
2012-01-05,301.664
2012-01-06,300.087
2012-01-09,304.93
2012-01-10,308.823
2012-01-11,305.872
2012-01-12,306.493
2012-01-13,306.414
2012-01-16,305.224
2012-01-17,307.701
2012-01-18,308.444
2012-01-19,317.259
2012-01-20,316.422
2012-01-23,321.948
2012-01-24,319.973
2012-01-25,321.254
2012-01-26,329.319
2012-01-27,326.544
2012-01-30,323.591
2012-01-31,325.77
2012-02-01,337.736
2012-02-02,337.653
2012-02-03,347.489
2012-02-06,348.502
2012-02-07,350.814
2012-02-08,351.202
2012-02-09,352.196
2012-02-10,346.475
2012-02-13,344.283
2012-02-14,340.838
2012-02-15,341.239
2012-02-16,341.58
2012-02-17,348.516
2012-02-20,356.107
2012-02-21,353.576
2012-02-22,349.554
2012-02-23,351.82
2012-02-24,359.719
2012-02-27,359.888
2012-02-28,358.866
2012-02-29,359.896
2012-03-01,362.254
2012-03-02,361.409
2012-03-05,356.838
2012-03-06,346.464
2012-03-07,351.943
2012-03-08,365.343
2012-03-09,363.851
2012-03-12,358.573
2012-03-13,362.172
2012-03-14,358.935
2012-03-15,367.151
2012-03-16,380.752
2012-03-19,377.361
2012-03-20,374.839
2012-03-21,374.82
2012-03-22,367.933
2012-03-23,373.56
2012-03-26,375.89
2012-03-27,375.011
2012-03-28,376.303
2012-03-29,370.275
2012-03-30,372.534
2012-04-02,373.405
2012-04-03,372.424
2012-04-04,359.525
2012-04-05,356.04
2012-04-06,356.04
2012-04-09,356.251
2012-04-10,346.173
2012-04-11,349.685
2012-04-12,353.89
2012-04-13,350.992
2012-04-16,349.919
2012-04-17,359.906
2012-04-18,359.829
2012-04-19,361.188
2012-04-20,363.355
2012-04-23,353.753
2012-04-24,356.103
2012-04-25,358.606
2012-04-26,360.929
2012-04-27,363.889
2012-04-30,364.106
2012-05-01,365.675
2012-05-02,362.751
2012-05-03,362.986
2012-05-04,351.536
2012-05-07,349.826
2012-05-08,344.453
2012-05-09,341.038
2012-05-10,342.945
2012-05-11,346.878
2012-05-14,337.391
2012-05-15,336.866
2012-05-16,335.558
2012-05-17,331.291
2012-05-18,329.465
2012-05-21,332.373
2012-05-22,336.525
2012-05-23,327.062
2012-05-24,329.29
2012-05-25,336.187
2012-05-28,336.443
2012-05-29,340.304
2012-05-30,334.788
2012-05-31,334.464
2012-06-01,325.501
2012-06-04,329.002
2012-06-05,325.789
2012-06-06,329.431
2012-06-07,331.908
2012-06-08,332.034
2012-06-11,331.986
2012-06-12,330.512
2012-06-13,331.893
2012-06-14,330.967
2012-06-15,336.787
2012-06-18,335.756
2012-06-19,338.799
2012-06-20,337.75
2012-06-21,334.587
2012-06-22,332.537
2012-06-25,327.866
2012-06-26,328.672
2012-06-27,330.925
2012-06-28,329.787
2012-06-29,343.385
2012-07-02,341.478
2012-07-03,342.616
2012-07-04,344.567
2012-07-05,340.987
2012-07-06,339.19
2012-07-09,336.972
2012-07-10,335.47
2012-07-11,333.696
2012-07-12,328.168
2012-07-13,333.831
2012-07-16,336.002
2012-07-17,337.149
2012-07-18,337.705
2012-07-19,341.091
2012-07-20,333.437
2012-07-23,326.534
2012-07-24,314.383
2012-07-25,314.077
2012-07-26,327.579
2012-07-27,331.155
2012-07-30,329.989
2012-07-31,332.482
2012-08-01,328.478
2012-08-02,325.31
2012-08-03,332.848
2012-08-06,334.695
2012-08-07,328.539
2012-08-08,329.476
2012-08-09,333.621
2012-08-10,334.657
2012-08-13,338.199
2012-08-14,335.917
2012-08-15,335.567
2012-08-16,338.26
2012-08-17,335.712
2012-08-20,336.641
2012-08-21,341.024
2012-08-22,339.036
2012-08-23,341.516
2012-08-24,338.704
2012-08-27,339.641
2012-08-28,338.444
2012-08-29,338.721
2012-08-30,336.642
2012-08-31,344.835
2012-09-03,345.227
2012-09-04,344.223
2012-09-05,345.333
2012-09-06,353.009
2012-09-07,359.018
2012-09-10,355.888
2012-09-11,355.262
2012-09-12,353.247
2012-09-13,355.294
2012-09-14,365.595
2012-09-17,364.112
2012-09-18,362.69
2012-09-19,365.839
2012-09-20,366.244
2012-09-21,370.094
2012-09-24,369.442
2012-09-25,371.373
2012-09-26,361.343
2012-09-27,362.516
2012-09-28,365.822
2012-10-01,369.579
2012-10-02,372.966
2012-10-03,373.423
2012-10-04,377.523
2012-10-05,381.549
2012-10-08,375.348
2012-10-09,371.645
2012-10-10,368.944
2012-10-11,369.464
2012-10-12,370.514
2012-10-15,370.374
2012-10-16,376.793
2012-10-17,378.773
2012-10-18,375.099
2012-10-19,372.287
2012-10-22,374.601
2012-10-23,368.684
2012-10-24,370.515
2012-10-25,372.922
2012-10-26,372.81
2012-10-29,369.982
2012-10-30,374.635
2012-10-31,369.868
2012-11-01,371.398
2012-11-02,371.607
2012-11-05,371.095
2012-11-06,372.243
2012-11-07,366.61
2012-11-08,363.58
2012-11-09,362.145
2012-11-12,358.942
2012-11-13,361.628
2012-11-14,359.279
2012-11-15,357.116
2012-11-16,356.196
2012-11-19,364.309
2012-11-20,366.322
2012-11-21,369.577
2012-11-22,372.737
2012-11-23,376.849
2012-11-26,377.328
2012-11-27,377.773
2012-11-28,379.108
2012-11-29,387.771
2012-11-30,384.615
2012-12-03,386.325
2012-12-04,387.727
2012-12-05,388.209
2012-12-06,390.142
2012-12-07,389.824
2012-12-10,389.499
2012-12-11,393.936
2012-12-12,395.645
2012-12-13,395.255
2012-12-14,394.422
2012-12-17,395.607
2012-12-18,400.208
2012-12-19,404.407
2012-12-20,404.052
2012-12-21,400.154
2012-12-24,399.013
2012-12-25,399.013
2012-12-26,399.829
2012-12-27,400.232
2012-12-28,400.343
2012-12-31,401.181
2013-01-01,401.181
2013-01-02,409.27
2013-01-03,408.213
2013-01-04,410.06
2013-01-07,411.936
2013-01-08,414.565
2013-01-09,411.037
2013-01-10,414.822
2013-01-11,415.475
2013-01-14,413.816
2013-01-15,413.765
2013-01-16,412.487
2013-01-17,417.777
2013-01-18,413.315
2013-01-21,415.406
2013-01-22,413.481
2013-01-23,412.829
2013-01-24,413.942
2013-01-25,422.48
2013-01-28,424.401
2013-01-29,422.72
2013-01-30,428.574
2013-01-31,427.545
2013-02-01,434.613
2013-02-04,428.502
2013-02-05,426.731
2013-02-06,422.579
2013-02-07,421.838
2013-02-08,426.529
2013-02-11,423.913
2013-02-12,433.651
2013-02-13,435.498
2013-02-14,433.206
2013-02-15,433.81
2013-02-18,433.372
2013-02-19,438.125
2013-02-20,438.08
2013-02-21,430.367
2013-02-22,434.274
2013-02-25,439.843
2013-02-26,435.418
2013-02-27,434.992
2013-02-28,438.369
2013-03-01,436.669
2013-03-04,442.193
2013-03-05,451.009
2013-03-06,447.458
2013-03-07,450.831
2013-03-08,447.177
2013-03-11,454.779
2013-03-12,459.999
2013-03-13,458.154
2013-03-14,461.485
2013-03-15,452.374
2013-03-18,459.029
2013-03-19,458.629
2013-03-20,463.834
2013-03-21,461.18
2013-03-22,465.61
2013-03-25,462.328
2013-03-26,460.988
2013-03-27,456.061
2013-03-28,464.91
2013-03-29,464.91
2013-04-01,465.127
2013-04-02,467.981
2013-04-03,464.304
2013-04-04,463.269
2013-04-05,456.06
2013-04-08,455.864
2013-04-09,461.408
2013-04-10,467.821
2013-04-11,471.308
2013-04-12,467.534
2013-04-15,466.756
2013-04-16,469.759
2013-04-17,461.775
2013-04-18,462.387
2013-04-19,466.043
2013-04-22,465.974
2013-04-23,476.437
2013-04-24,469.968
2013-04-25,467.557
2013-04-26,465.571
2013-04-29,467.754
2013-04-30,470.967
2013-05-01,473.407
2013-05-02,470.336
2013-05-03,477.831
2013-05-06,475.645
2013-05-07,482.096
2013-05-08,486.515
2013-05-09,483.999
2013-05-10,483.008
2013-05-13,483.611
2013-05-14,483.76
2013-05-15,480.193
2013-05-16,480.785
2013-05-17,475.794
2013-05-20,479.911
2013-05-21,483.585
2013-05-22,488.522
2013-05-23,485.875
2013-05-24,491.163
2013-05-27,494.437
2013-05-28,492.848
2013-05-29,490.625
2013-05-30,489.992
2013-05-31,485.119
2013-06-03,487.72
2013-06-04,488.363
2013-06-05,485.326
2013-06-06,485.273
2013-06-07,492.787
2013-06-10,490.142
2013-06-11,484.595
2013-06-12,484.862
2013-06-13,478.053
2013-06-14,485.374
2013-06-17,485.343
2013-06-18,493.089
2013-06-19,492.164
2013-06-20,477.528
2013-06-21,470.864
2013-06-24,459.118
2013-06-25,466.893
2013-06-26,473.215
2013-06-27,482.969
2013-06-28,483.523
2013-07-01,489.04
2013-07-02,487.192
2013-07-03,482.118
2013-07-04,491.789
2013-07-05,486.674
2013-07-08,488.811
2013-07-09,491.297
2013-07-10,496.506
2013-07-11,501.899
2013-07-12,504.168
2013-07-15,503.964
2013-07-16,500.308
2013-07-17,499.166
2013-07-18,507.978
2013-07-19,504.638
2013-07-22,505.703
2013-07-23,505.149
2013-07-24,514.631
2013-07-25,520.888
2013-07-26,515.319
2013-07-29,517.566
2013-07-30,518.258
2013-07-31,524.262
2013-08-01,529.366
2013-08-02,533.205
2013-08-05,530.643
2013-08-06,533.111
2013-08-07,531.863
2013-08-08,540.39
2013-08-09,544.719
2013-08-12,541.687
2013-08-13,541.388
2013-08-14,542.699
2013-08-15,534.369
2013-08-16,535.578
2013-08-19,542.751
2013-08-20,545.92
2013-08-21,546.324
2013-08-22,554.002
2013-08-23,557.986
2013-08-26,557.676
2013-08-27,549.348
2013-08-28,545.966
2013-08-29,548.753
2013-08-30,546.625
2013-09-02,553.637
2013-09-03,548.175
2013-09-04,545.282
2013-09-05,549.039
2013-09-06,550.943
2013-09-09,551.114
2013-09-10,551.476
2013-09-11,550.987
2013-09-12,550.346
2013-09-13,542.322
2013-09-16,550.569
2013-09-17,551.148
2013-09-18,553.436
2013-09-19,562.867
2013-09-20,558.116
2013-09-23,557.314
2013-09-24,559.348
2013-09-25,560.026
2013-09-26,555.119
2013-09-27,556.807
2013-09-30,555.314
2013-10-01,558.772
2013-10-02,561.045
2013-10-03,564.604
2013-10-04,567.613
2013-10-07,566.89
2013-10-08,563.134
2013-10-09,557.62
2013-10-10,560.903
2013-10-11,562.519
2013-10-14,561.984
2013-10-15,567.732
2013-10-16,574.962
2013-10-17,587.717
2013-10-18,595.203
2013-10-21,594.161
2013-10-22,597.546
2013-10-23,595.943
2013-10-24,594.495
2013-10-25,594.177
2013-10-28,590.098
2013-10-29,590.931
2013-10-30,596.505
2013-10-31,600.823
2013-11-01,592.557
2013-11-04,595.844
2013-11-05,596.261
2013-11-06,602.187
2013-11-07,596.368
2013-11-08,599.359
2013-11-11,604.063
2013-11-12,608.514
2013-11-13,604.377
2013-11-14,608.37
2013-11-15,611.384
2013-11-18,612.159
2013-11-19,603.224
2013-11-20,599.944
2013-11-21,600.227
2013-11-22,604.578
2013-11-25,604.029
2013-11-26,605.399
2013-11-27,607.366
2013-11-28,611.825
2013-11-29,617.245
2013-12-02,611.553
2013-12-03,602.259
2013-12-04,598.085
2013-12-05,601.136
2013-12-06,608.16
2013-12-09,610.259
2013-12-10,614.185
2013-12-11,613.157
2013-12-12,605.895
2013-12-13,608.141
2013-12-16,607.443
2013-12-17,610.062
2013-12-18,611.996
2013-12-19,614.267
2013-12-20,616.882
2013-12-23,617.278
2013-12-24,613.711
2013-12-25,613.711
2013-12-26,614.856
2013-12-27,624.791
2013-12-30,627.198
2013-12-31,624.952
2014-01-01,624.952
2014-01-02,619.957
2014-01-03,616.187
2014-01-06,621.804
2014-01-07,633.651
2014-01-08,637.526
2014-01-09,644.111
2014-01-10,650.425
2014-01-13,658.893
2014-01-14,658.235
2014-01-15,655.183
2014-01-16,654.261
2014-01-17,651.624
2014-01-20,653.591
2014-01-21,653.814
2014-01-22,650.92
2014-01-23,653.639
2014-01-24,642.792
2014-01-27,627.859
2014-01-28,639.213
2014-01-29,648.43
2014-01-30,637.572
2014-01-31,629.335
2014-02-03,629.309
2014-02-04,629.038
2014-02-05,633.367
2014-02-06,648.218
2014-02-07,653.564
2014-02-10,653.508
2014-02-11,660.944
2014-02-12,665.287
2014-02-13,675.772
2014-02-14,682.236
2014-02-17,691.254
2014-02-18,690.802
2014-02-19,693.844
2014-02-20,694.094
2014-02-21,701.12
2014-02-24,710.469
2014-02-25,712.872
2014-02-26,706.237
2014-02-27,711.342
2014-02-28,741.552
2014-03-03,716.899
2014-03-04,701.329
2014-03-05,709.71
2014-03-06,721.88
2014-03-07,708.941
2014-03-10,709.537
2014-03-11,717.003
2014-03-12,706.913
2014-03-13,702.183
2014-03-14,688.026
2014-03-17,698.545
2014-03-18,700.731
2014-03-19,688.305
2014-03-20,680.146
2014-03-21,678.193
2014-03-24,666.894
2014-03-25,672.398
2014-03-26,679.226
2014-03-27,673.3
2014-03-28,678.499
2014-03-31,681.892
2014-04-01,696.78
2014-04-02,693.153
2014-04-03,692.156
2014-04-04,688.171
2014-04-07,679.886
2014-04-08,672.754
2014-04-09,675.207
2014-04-10,666.454
2014-04-11,658.779
2014-04-14,652.663
2014-04-15,646.868
2014-04-16,655.508
2014-04-17,652.511
2014-04-18,652.511
2014-04-21,651.025
2014-04-22,661.689
2014-04-23,658.268
2014-04-24,650.66
2014-04-25,646.262
2014-04-28,644.567
2014-04-29,653.213
2014-04-30,660.464
2014-05-01,656.815
2014-05-02,660.135
2014-05-05,660.754
2014-05-06,660.499
2014-05-07,656.011
2014-05-08,666.951
2014-05-09,653.887
2014-05-12,652.532
2014-05-13,644.383
2014-05-14,632.557
2014-05-15,615.622
2014-05-16,616.098
2014-05-19,627.311
2014-05-20,627.523
2014-05-21,633.948
2014-05-22,639.145
2014-05-23,639.456
2014-05-26,645.855
2014-05-27,644.181
2014-05-28,650.709
2014-05-29,651.064
2014-05-30,654.04
2014-06-02,652.219
2014-06-03,648.912
2014-06-04,649.42
2014-06-05,650.748
2014-06-06,658.323
2014-06-09,659.323
2014-06-10,651.479
2014-06-11,640.297
2014-06-12,643.09
2014-06-13,635.66
2014-06-16,631.764
2014-06-17,631.22
2014-06-18,627.015
2014-06-19,636.598
2014-06-20,626.596
2014-06-23,624.274
2014-06-24,620.073
2014-06-25,620.207
2014-06-26,616.577
2014-06-27,620.683
2014-06-30,620.311
2014-07-01,621.62
2014-07-02,624.173
2014-07-03,630.304
2014-07-04,625.365
2014-07-07,621.593
2014-07-08,608.377
2014-07-09,611.571
2014-07-10,609.079
2014-07-11,612.117
2014-07-14,618.471
2014-07-15,619.969
2014-07-16,625.5
2014-07-17,624.779
2014-07-18,617.666
2014-07-21,612.951
2014-07-22,618.023
2014-07-23,622.223
2014-07-24,627.949
2014-07-25,626.128
2014-07-28,622.406
2014-07-29,627.009
2014-07-30,623.721
2014-07-31,619.04
2014-08-01,619.115
2014-08-04,617.005
2014-08-05,611.212
2014-08-06,604.04
2014-08-07,609.254
2014-08-08,609.234
2014-08-11,615.159
2014-08-12,611.716
2014-08-13,618.204
2014-08-14,625.084
2014-08-15,628.447
2014-08-18,633.741
2014-08-19,628.923
2014-08-20,626.371
2014-08-21,630.158
2014-08-22,631.81
2014-08-25,632.427
2014-08-26,635.233
2014-08-27,644.243
2014-08-28,639.008
2014-08-29,641.233
2014-09-01,644.519
2014-09-02,643.973
2014-09-03,651.811
2014-09-04,649.883
2014-09-05,652.292
2014-09-08,643.6
2014-09-09,638.174
2014-09-10,635.191
2014-09-11,636.825
2014-09-12,639.135
2014-09-15,635.673
2014-09-16,635.006
2014-09-17,635.939
2014-09-18,644.022
2014-09-19,635.806
2014-09-22,629.495
2014-09-23,624.586
2014-09-24,618.309
2014-09-25,615.417
2014-09-26,616.295
2014-09-29,618.152
2014-09-30,620.568
2014-10-01,615.875
2014-10-02,603.204
2014-10-03,605.735
2014-10-06,612.181
2014-10-07,601.883
2014-10-08,596.378
2014-10-09,590.974
2014-10-10,575.81
2014-10-13,575.925
2014-10-14,580.242
2014-10-15,566.85
2014-10-16,563.636
2014-10-17,581.225
2014-10-20,587.002
2014-10-21,602.576
2014-10-22,606.048
2014-10-23,605.706
2014-10-24,600.89
2014-10-27,599.602
2014-10-28,605.364
2014-10-29,600.516
2014-10-30,591.105
2014-10-31,604.529
2014-11-03,601.671
2014-11-04,605.549
2014-11-05,609.495
2014-11-06,604.96
2014-11-07,598.181
2014-11-10,601.125
2014-11-11,600.985
2014-11-12,597.662
2014-11-13,594.123
2014-11-14,592.672
2014-11-17,596.666
2014-11-18,607.85
2014-11-19,615.791
2014-11-20,617.873
2014-11-21,622.894
2014-11-24,624.64
2014-11-25,637.895
2014-11-26,637.366
2014-11-27,645.38
2014-11-28,650.974
2014-12-01,652.135
2014-12-02,649.349
2014-12-03,649.791
2014-12-04,656.736
2014-12-05,663.897
2014-12-08,663.36
2014-12-09,653.979
2014-12-10,651.536
2014-12-11,651.165
2014-12-12,644.483
2014-12-15,625.936
2014-12-16,633.761
2014-12-17,629.887
2014-12-18,636.294
2014-12-19,634.725
2014-12-22,639.776
2014-12-23,640.321
2014-12-24,638.416
2014-12-25,638.416
2014-12-26,637.421
2014-12-29,639.649
2014-12-30,635.086
2014-12-31,631.891
2015-01-01,631.891
2015-01-02,632.239
2015-01-05,618.588
2015-01-06,609.246
2015-01-07,602.738
2015-01-08,608.738
2015-01-09,608.402
2015-01-12,604.892
2015-01-13,618.527
2015-01-14,616.26
2015-01-15,615.943
2015-01-16,616.424
2015-01-19,623.777
2015-01-20,617.34
2015-01-21,622.388
2015-01-22,621.055
2015-01-23,617.975
2015-01-26,624.272
2015-01-27,623.771
2015-01-28,612.778
2015-01-29,616.711
2015-01-30,609.922
2015-02-02,616.989
2015-02-03,628.053
2015-02-04,625.156
2015-02-05,629.393
2015-02-06,630.689
2015-02-09,623.865
2015-02-10,626.207
2015-02-11,631.081
2015-02-12,641.611
2015-02-13,649.717
2015-02-16,641.039
2015-02-17,640.226
2015-02-18,645.557
2015-02-19,650.469
2015-02-20,644.57
2015-02-23,659.262
2015-02-24,661.354
2015-02-25,663.052
2015-02-26,654.333
2015-02-27,667.961
2015-03-02,670.374
2015-03-03,662.237
2015-03-04,659.557
2015-03-05,664.967
2015-03-06,655.173
2015-03-09,652.483
2015-03-10,635.769
2015-03-11,640.463
2015-03-12,660.02
2015-03-13,660.583
2015-03-16,666.5
2015-03-17,657.42
2015-03-18,661.111
2015-03-19,662.746
2015-03-20,675.318
2015-03-23,683.883
2015-03-24,685.332
2015-03-25,685.749
2015-03-26,668.671
2015-03-27,672.368
2015-03-30,678.087
2015-03-31,659.387
2015-04-01,665.265
2015-04-02,679.597
2015-04-03,679.597
2015-04-06,689.027
2015-04-07,692.639
2015-04-08,691.137
2015-04-09,689.122
2015-04-10,685.265
2015-04-13,689.464
2015-04-14,696.155
2015-04-15,690.772
2015-04-16,695.622
2015-04-17,693.098
2015-04-20,687.617
2015-04-21,687.277
2015-04-22,683.0
2015-04-23,688.969
2015-04-24,692.343
2015-04-27,707.549
2015-04-28,707.431
2015-04-29,693.452
2015-04-30,694.534
2015-05-01,694.935
2015-05-04,691.157
2015-05-05,693.799
2015-05-06,697.197
2015-05-07,697.965
2015-05-08,709.466
2015-05-11,698.465
2015-05-12,695.424
2015-05-13,707.024
2015-05-14,717.89
2015-05-15,729.367
2015-05-18,726.93
2015-05-19,723.383
2015-05-20,724.989
2015-05-21,719.931
2015-05-22,713.497
2015-05-25,713.622
2015-05-26,705.212
2015-05-27,707.015
2015-05-28,710.467
2015-05-29,702.602
2015-06-01,698.372
2015-06-02,711.207
2015-06-03,717.36
2015-06-04,713.526
2015-06-05,696.353
2015-06-08,698.964
2015-06-09,701.673
2015-06-10,711.692
2015-06-11,717.143
2015-06-12,716.105
2015-06-15,709.059
2015-06-16,710.439
2015-06-17,705.813
2015-06-18,723.102
2015-06-19,725.194
2015-06-22,732.171
2015-06-23,726.47
2015-06-24,723.53
2015-06-25,726.205
2015-06-26,728.773
2015-06-29,709.446
2015-06-30,705.616
2015-07-01,708.863
2015-07-02,708.607
2015-07-03,709.716
2015-07-06,695.889
2015-07-07,686.6
2015-07-08,691.863
2015-07-09,700.263
2015-07-10,722.268
2015-07-13,721.759
2015-07-14,725.725
2015-07-15,726.891
2015-07-16,728.35
2015-07-17,724.741
2015-07-20,731.816
2015-07-21,733.115
2015-07-22,732.69
2015-07-23,738.038
2015-07-24,736.097
2015-07-27,726.505
2015-07-28,725.487
2015-07-29,727.112
2015-07-30,723.028
2015-07-31,740.334
2015-08-03,746.001
