Date,GERMANY SMID CAP SMID (Small+Mid Cap)
2005-11-09,510.967
2005-11-10,510.513
2005-11-11,513.28
2005-11-14,514.794
2005-11-15,511.798
2005-11-16,509.564
2005-11-17,514.816
2005-11-18,516.559
2005-11-21,519.628
2005-11-22,519.168
2005-11-23,523.733
2005-11-24,522.551
2005-11-25,520.559
2005-11-28,520.548
2005-11-29,520.657
2005-11-30,521.592
2005-12-01,522.256
2005-12-02,525.716
2005-12-05,527.532
2005-12-06,529.561
2005-12-07,525.739
2005-12-08,531.97
2005-12-09,532.784
2005-12-12,537.886
2005-12-13,536.385
2005-12-14,540.414
2005-12-15,537.322
2005-12-16,542.798
2005-12-19,543.74
2005-12-20,540.755
2005-12-21,537.036
2005-12-22,540.184
2005-12-23,541.816
2005-12-26,541.816
2005-12-27,543.953
2005-12-28,545.835
2005-12-29,544.312
2005-12-30,540.964
2006-01-02,546.693
2006-01-03,559.629
2006-01-04,571.534
2006-01-05,571.099
2006-01-06,577.706
2006-01-09,574.79
2006-01-10,571.403
2006-01-11,577.938
2006-01-12,579.15
2006-01-13,578.756
2006-01-16,583.89
2006-01-17,578.391
2006-01-18,575.157
2006-01-19,583.228
2006-01-20,578.009
2006-01-23,585.018
2006-01-24,585.415
2006-01-25,595.295
2006-01-26,604.949
2006-01-27,610.461
2006-01-30,609.5
2006-01-31,611.298
2006-02-01,617.258
2006-02-02,612.408
2006-02-03,609.23
2006-02-06,610.411
2006-02-07,608.008
2006-02-08,605.204
2006-02-09,611.385
2006-02-10,610.573
2006-02-13,614.602
2006-02-14,611.937
2006-02-15,613.414
2006-02-16,615.709
2006-02-17,619.64
2006-02-20,622.767
2006-02-21,622.437
2006-02-22,624.631
2006-02-23,626.621
2006-02-24,628.061
2006-02-27,632.868
2006-02-28,628.481
2006-03-01,634.59
2006-03-02,630.043
2006-03-03,631.459
2006-03-06,636.152
2006-03-07,624.652
2006-03-08,616.813
2006-03-09,623.322
2006-03-10,626.897
2006-03-13,636.057
2006-03-14,642.394
2006-03-15,648.084
2006-03-16,657.531
2006-03-17,660.704
2006-03-20,664.901
2006-03-21,662.339
2006-03-22,662.58
2006-03-23,659.795
2006-03-24,663.19
2006-03-27,661.525
2006-03-28,662.529
2006-03-29,658.502
2006-03-30,672.204
2006-03-31,670.966
2006-04-03,675.582
2006-04-04,684.854
2006-04-05,687.229
2006-04-06,684.909
2006-04-07,674.14
2006-04-10,675.68
2006-04-11,670.149
2006-04-12,664.875
2006-04-13,666.577
2006-04-14,666.577
2006-04-17,677.164
2006-04-18,676.864
2006-04-19,691.474
2006-04-20,696.259
2006-04-21,703.304
2006-04-24,704.409
2006-04-25,709.031
2006-04-26,713.555
2006-04-27,714.734
2006-04-28,714.896
2006-05-01,716.145
2006-05-02,725.822
2006-05-03,720.218
2006-05-04,728.823
2006-05-05,743.139
2006-05-08,748.299
2006-05-09,752.976
2006-05-10,750.759
2006-05-11,749.858
2006-05-12,735.176
2006-05-15,710.786
2006-05-16,706.445
2006-05-17,684.771
2006-05-18,676.504
2006-05-19,672.807
2006-05-22,643.991
2006-05-23,667.999
2006-05-24,652.429
2006-05-25,664.83
2006-05-26,680.637
2006-05-29,683.393
2006-05-30,674.236
2006-05-31,675.634
2006-06-01,680.611
2006-06-02,693.538
2006-06-05,686.485
2006-06-06,656.702
2006-06-07,652.531
2006-06-08,621.963
2006-06-09,633.447
2006-06-12,621.082
2006-06-13,599.234
2006-06-14,604.299
2006-06-15,629.448
2006-06-16,624.075
2006-06-19,626.312
2006-06-20,631.091
2006-06-21,635.826
2006-06-22,639.041
2006-06-23,635.708
2006-06-26,638.571
2006-06-27,636.282
2006-06-28,628.085
2006-06-29,641.746
2006-06-30,665.542
2006-07-03,673.824
2006-07-04,676.832
2006-07-05,661.049
2006-07-06,669.403
2006-07-07,667.99
2006-07-10,666.432
2006-07-11,660.323
2006-07-12,660.374
2006-07-13,646.767
2006-07-14,630.594
2006-07-17,617.658
2006-07-18,616.1
2006-07-19,637.446
2006-07-20,644.555
2006-07-21,633.193
2006-07-24,641.79
2006-07-25,646.29
2006-07-26,645.799
2006-07-27,658.594
2006-07-28,662.276
2006-07-31,663.019
2006-08-01,660.1
2006-08-02,671.103
2006-08-03,665.479
2006-08-04,678.577
2006-08-07,667.484
2006-08-08,669.347
2006-08-09,673.69
2006-08-10,662.757
2006-08-11,666.583
2006-08-14,670.329
2006-08-15,679.533
2006-08-16,690.076
2006-08-17,695.477
2006-08-18,693.541
2006-08-21,693.985
2006-08-22,689.924
2006-08-23,685.786
2006-08-24,686.059
2006-08-25,684.547
2006-08-28,689.875
2006-08-29,689.431
2006-08-30,697.591
2006-08-31,695.766
2006-09-01,699.272
2006-09-04,707.898
2006-09-05,700.966
2006-09-06,695.541
2006-09-07,685.409
2006-09-08,683.853
2006-09-11,683.097
2006-09-12,690.387
2006-09-13,694.568
2006-09-14,701.388
2006-09-15,697.805
2006-09-18,697.143
2006-09-19,693.19
2006-09-20,698.325
2006-09-21,702.069
2006-09-22,699.965
2006-09-25,698.208
2006-09-26,704.671
2006-09-27,709.768
2006-09-28,709.977
2006-09-29,713.576
2006-10-02,719.176
2006-10-03,716.898
2006-10-04,717.529
2006-10-05,721.403
2006-10-06,715.556
2006-10-09,721.767
2006-10-10,722.931
2006-10-11,723.941
2006-10-12,726.375
2006-10-13,723.225
2006-10-16,725.511
2006-10-17,716.067
2006-10-18,721.661
2006-10-19,726.329
2006-10-20,730.662
2006-10-23,732.756
2006-10-24,734.586
2006-10-25,739.446
2006-10-26,742.645
2006-10-27,740.232
2006-10-30,734.79
2006-10-31,740.99
2006-11-01,744.477
2006-11-02,741.243
2006-11-03,740.227
2006-11-06,748.939
2006-11-07,759.194
2006-11-08,753.833
2006-11-09,748.969
2006-11-10,754.074
2006-11-13,756.673
2006-11-14,754.878
2006-11-15,754.348
2006-11-16,756.981
2006-11-17,754.366
2006-11-20,753.024
2006-11-21,757.412
2006-11-22,771.339
2006-11-23,769.43
2006-11-24,771.583
2006-11-27,758.912
2006-11-28,755.376
2006-11-29,770.918
2006-11-30,772.529
2006-12-01,776.602
2006-12-04,778.754
2006-12-05,780.935
2006-12-06,784.644
2006-12-07,789.453
2006-12-08,791.115
2006-12-11,790.633
2006-12-12,793.187
2006-12-13,801.625
2006-12-14,802.032
2006-12-15,801.103
2006-12-18,801.279
2006-12-19,797.447
2006-12-20,803.953
2006-12-21,802.944
2006-12-22,798.607
2006-12-25,798.607
2006-12-26,797.362
2006-12-27,804.382
2006-12-28,806.191
2006-12-29,811.068
2007-01-01,811.068
2007-01-02,826.351
2007-01-03,827.682
2007-01-04,818.258
2007-01-05,806.63
2007-01-08,809.627
2007-01-09,814.163
2007-01-10,805.219
2007-01-11,813.901
2007-01-12,819.561
2007-01-15,825.034
2007-01-16,824.109
2007-01-17,825.568
2007-01-18,826.723
2007-01-19,831.523
2007-01-22,830.457
2007-01-23,834.796
2007-01-24,837.383
2007-01-25,833.631
2007-01-26,824.737
2007-01-29,832.84
2007-01-30,836.105
2007-01-31,838.136
2007-02-01,849.249
2007-02-02,850.465
2007-02-05,849.413
2007-02-06,853.838
2007-02-07,867.002
2007-02-08,867.678
2007-02-09,869.248
2007-02-12,862.461
2007-02-13,871.547
2007-02-14,890.787
2007-02-15,890.624
2007-02-16,887.03
2007-02-19,893.583
2007-02-20,894.561
2007-02-21,889.619
2007-02-22,888.972
2007-02-23,893.794
2007-02-26,894.561
2007-02-27,862.22
2007-02-28,849.714
2007-03-01,837.975
2007-03-02,837.169
2007-03-05,817.73
2007-03-06,826.772
2007-03-07,837.884
2007-03-08,852.239
2007-03-09,851.857
2007-03-12,858.953
2007-03-13,852.21
2007-03-14,830.308
2007-03-15,846.587
2007-03-16,852.016
2007-03-19,868.04
2007-03-20,876.424
2007-03-21,881.2
2007-03-22,898.037
2007-03-23,897.113
2007-03-26,893.86
2007-03-27,899.071
2007-03-28,893.182
2007-03-29,902.808
2007-03-30,904.408
2007-04-02,912.985
2007-04-03,923.116
2007-04-04,926.894
2007-04-05,933.147
2007-04-06,933.147
2007-04-09,928.286
2007-04-10,944.355
2007-04-11,943.657
2007-04-12,942.987
2007-04-13,951.811
2007-04-16,965.738
2007-04-17,967.787
2007-04-18,961.163
2007-04-19,957.224
2007-04-20,965.368
2007-04-23,965.991
2007-04-24,961.972
2007-04-25,976.023
2007-04-26,978.965
2007-04-27,980.989
2007-04-30,981.699
2007-05-01,978.03
2007-05-02,981.576
2007-05-03,968.757
2007-05-04,982.922
2007-05-07,988.055
2007-05-08,972.706
2007-05-09,977.468
2007-05-10,971.562
2007-05-11,974.546
2007-05-14,975.851
2007-05-15,983.31
2007-05-16,981.757
2007-05-17,980.284
2007-05-18,985.205
2007-05-21,980.365
2007-05-22,983.238
2007-05-23,990.295
2007-05-24,978.468
2007-05-25,978.921
2007-05-28,978.921
2007-05-29,989.215
2007-05-30,981.412
2007-05-31,1000.0
2007-06-01,1006.017
2007-06-04,1007.104
2007-06-05,1007.114
2007-06-06,976.736
2007-06-07,959.593
2007-06-08,952.312
2007-06-11,967.646
2007-06-12,956.45
2007-06-13,955.037
2007-06-14,972.762
2007-06-15,990.615
2007-06-18,993.964
2007-06-19,994.016
2007-06-20,1002.399
2007-06-21,987.83
2007-06-22,989.224
2007-06-25,984.846
2007-06-26,979.204
2007-06-27,970.916
2007-06-28,991.688
2007-06-29,1002.109
2007-07-02,1018.296
2007-07-03,1027.86
2007-07-04,1035.626
2007-07-05,1028.586
2007-07-06,1038.522
2007-07-09,1043.88
2007-07-10,1041.009
2007-07-11,1038.574
2007-07-12,1055.084
2007-07-13,1055.526
2007-07-16,1052.479
2007-07-17,1046.107
2007-07-18,1033.094
2007-07-19,1043.424
2007-07-20,1033.256
2007-07-23,1031.763
2007-07-24,1017.051
2007-07-25,996.167
2007-07-26,971.546
2007-07-27,963.864
2007-07-30,967.138
2007-07-31,989.101
2007-08-01,969.781
2007-08-02,970.663
2007-08-03,966.327
2007-08-06,954.746
2007-08-07,955.102
2007-08-08,972.67
2007-08-09,943.738
2007-08-10,914.512
2007-08-13,928.367
2007-08-14,918.115
2007-08-15,899.321
2007-08-16,851.858
2007-08-17,863.007
2007-08-20,872.582
2007-08-21,878.327
2007-08-22,906.821
2007-08-23,917.71
2007-08-24,920.679
2007-08-27,923.911
2007-08-28,907.159
2007-08-29,911.835
2007-08-30,924.093
2007-08-31,942.179
2007-09-03,948.011
2007-09-04,956.578
2007-09-05,944.004
2007-09-06,951.586
2007-09-07,937.252
2007-09-10,924.561
2007-09-11,940.7
2007-09-12,945.649
2007-09-13,942.586
2007-09-14,933.27
2007-09-17,918.437
2007-09-18,933.029
2007-09-19,966.972
2007-09-20,969.829
2007-09-21,982.585
2007-09-24,984.211
2007-09-25,973.795
2007-09-26,980.678
2007-09-27,990.124
2007-09-28,994.675
2007-10-01,1001.001
2007-10-02,1006.4
2007-10-03,1011.409
2007-10-04,1006.602
2007-10-05,1013.271
2007-10-08,1005.448
2007-10-09,1008.04
2007-10-10,1016.677
2007-10-11,1028.868
2007-10-12,1021.119
2007-10-15,1020.862
2007-10-16,1005.595
2007-10-17,1019.957
2007-10-18,1013.879
2007-10-19,1001.542
2007-10-22,974.181
2007-10-23,999.899
2007-10-24,989.645
2007-10-25,1009.615
2007-10-26,1013.968
2007-10-29,1022.521
2007-10-30,1014.853
2007-10-31,1032.093
2007-11-01,1017.058
2007-11-02,1014.494
2007-11-05,1000.053
2007-11-06,1018.021
2007-11-07,1018.63
2007-11-08,1014.852
2007-11-09,997.636
2007-11-12,982.092
2007-11-13,970.884
2007-11-14,990.059
2007-11-15,960.517
2007-11-16,941.384
2007-11-19,905.512
2007-11-20,921.175
2007-11-21,888.226
2007-11-22,892.717
2007-11-23,904.731
2007-11-26,908.835
2007-11-27,911.146
2007-11-28,936.053
2007-11-29,946.595
2007-11-30,957.488
2007-12-03,953.316
2007-12-04,945.966
2007-12-05,961.776
2007-12-06,954.295
2007-12-07,970.31
2007-12-10,982.351
2007-12-11,981.538
2007-12-12,982.49
2007-12-13,951.927
2007-12-14,944.987
2007-12-17,914.138
2007-12-18,919.272
2007-12-19,916.816
2007-12-20,917.545
2007-12-21,932.387
2007-12-24,934.463
2007-12-25,934.463
2007-12-26,940.886
2007-12-27,951.954
2007-12-28,967.039
2007-12-31,961.514
2008-01-01,961.514
2008-01-02,958.108
2008-01-03,947.008
2008-01-04,931.045
2008-01-07,904.303
2008-01-08,910.609
2008-01-09,877.748
2008-01-10,859.71
2008-01-11,866.512
2008-01-14,884.329
2008-01-15,839.919
2008-01-16,804.127
2008-01-17,801.889
2008-01-18,791.897
2008-01-21,729.587
2008-01-22,763.131
2008-01-23,739.953
2008-01-24,790.196
2008-01-25,803.725
2008-01-28,794.782
2008-01-29,821.116
2008-01-30,820.122
2008-01-31,820.15
2008-02-01,850.64
2008-02-04,859.17
2008-02-05,810.323
2008-02-06,819.518
2008-02-07,787.334
2008-02-08,789.301
2008-02-11,785.564
2008-02-12,825.46
2008-02-13,834.165
2008-02-14,838.799
2008-02-15,828.109
2008-02-18,842.181
2008-02-19,852.742
2008-02-20,835.323
2008-02-21,851.342
2008-02-22,846.996
2008-02-25,861.342
2008-02-26,878.666
2008-02-27,886.297
2008-02-28,872.774
2008-02-29,860.115
2008-03-03,846.342
2008-03-04,836.084
2008-03-05,853.712
2008-03-06,848.522
2008-03-07,831.524
2008-03-10,807.924
2008-03-11,822.678
2008-03-12,843.901
2008-03-13,833.318
2008-03-14,836.072
2008-03-17,798.776
2008-03-18,824.792
2008-03-19,803.443
2008-03-20,783.156
2008-03-21,783.156
2008-03-24,782.038
2008-03-25,828.993
2008-03-26,839.172
2008-03-27,862.944
2008-03-28,860.813
2008-03-31,867.566
2008-04-01,881.013
2008-04-02,885.108
2008-04-03,880.916
2008-04-04,896.138
2008-04-07,904.863
2008-04-08,885.345
2008-04-09,880.957
2008-04-10,874.4
2008-04-11,872.061
2008-04-14,870.129
2008-04-15,876.051
2008-04-16,915.32
2008-04-17,903.526
2008-04-18,913.711
2008-04-21,922.173
2008-04-22,924.579
2008-04-23,932.391
2008-04-24,918.182
2008-04-25,922.399
2008-04-28,932.524
2008-04-29,917.154
2008-04-30,921.913
2008-05-01,914.896
2008-05-02,926.47
2008-05-05,930.734
2008-05-06,931.56
2008-05-07,937.195
2008-05-08,940.885
2008-05-09,930.148
2008-05-12,939.355
2008-05-13,942.521
2008-05-14,954.345
2008-05-15,961.312
2008-05-16,972.549
2008-05-19,987.427
2008-05-20,966.921
2008-05-21,968.502
2008-05-22,974.076
2008-05-23,957.855
2008-05-26,948.934
2008-05-27,940.787
2008-05-28,945.784
2008-05-29,936.608
2008-05-30,948.164
2008-06-02,943.722
2008-06-03,950.84
2008-06-04,950.174
2008-06-05,961.191
2008-06-06,959.943
2008-06-09,948.91
2008-06-10,924.756
2008-06-11,920.897
2008-06-12,923.221
2008-06-13,923.415
2008-06-16,939.13
2008-06-17,952.366
2008-06-18,932.919
2008-06-19,929.027
2008-06-20,931.217
2008-06-23,911.435
2008-06-24,906.214
2008-06-25,914.604
2008-06-26,901.655
2008-06-27,891.076
2008-06-30,886.019
2008-07-01,858.056
2008-07-02,844.879
2008-07-03,829.233
2008-07-04,826.49
2008-07-07,838.573
2008-07-08,819.646
2008-07-09,844.157
2008-07-10,836.984
2008-07-11,822.969
2008-07-14,827.717
2008-07-15,806.33
2008-07-16,804.931
2008-07-17,835.487
2008-07-18,834.591
2008-07-21,845.11
2008-07-22,835.398
2008-07-23,836.107
2008-07-24,810.95
2008-07-25,807.198
2008-07-28,797.171
2008-07-29,786.663
2008-07-30,807.191
2008-07-31,817.668
2008-08-01,801.493
2008-08-04,792.801
2008-08-05,799.963
2008-08-06,813.72
2008-08-07,809.564
2008-08-08,796.992
2008-08-11,801.509
2008-08-12,791.628
2008-08-13,776.42
2008-08-14,780.139
2008-08-15,772.186
2008-08-18,773.53
2008-08-19,759.366
2008-08-20,769.474
2008-08-21,770.928
2008-08-22,782.561
2008-08-25,775.981
2008-08-26,774.281
2008-08-27,779.621
2008-08-28,789.776
2008-08-29,799.4
2008-09-01,788.531
2008-09-02,791.643
2008-09-03,770.51
2008-09-04,743.178
2008-09-05,712.051
2008-09-08,728.853
2008-09-09,706.516
2008-09-10,695.483
2008-09-11,682.302
2008-09-12,710.256
2008-09-15,684.228
2008-09-16,667.923
2008-09-17,654.459
2008-09-18,658.4
2008-09-19,695.88
2008-09-22,699.295
2008-09-23,691.136
2008-09-24,688.566
2008-09-25,691.264
2008-09-26,663.809
2008-09-29,591.491
2008-09-30,587.446
2008-10-01,580.271
2008-10-02,558.067
2008-10-03,564.701
2008-10-06,496.565
2008-10-07,487.102
2008-10-08,462.278
2008-10-09,464.097
2008-10-10,429.653
2008-10-13,490.221
2008-10-14,495.468
2008-10-15,454.482
2008-10-16,426.375
2008-10-17,434.31
2008-10-20,439.445
2008-10-21,436.617
2008-10-22,404.725
2008-10-23,392.979
2008-10-24,368.199
2008-10-27,338.03
2008-10-28,335.317
2008-10-29,373.183
2008-10-30,387.763
2008-10-31,390.14
2008-11-03,409.397
2008-11-04,450.332
2008-11-05,436.928
2008-11-06,395.077
2008-11-07,401.729
2008-11-10,412.937
2008-11-11,385.772
2008-11-12,368.857
2008-11-13,370.238
2008-11-14,375.304
2008-11-17,368.012
2008-11-18,364.389
2008-11-19,342.728
2008-11-20,325.43
2008-11-21,322.637
2008-11-24,357.649
2008-11-25,369.728
2008-11-26,367.019
2008-11-27,383.691
2008-11-28,373.726
2008-12-01,349.283
2008-12-02,358.883
2008-12-03,356.333
2008-12-04,360.982
2008-12-05,344.24
2008-12-08,370.152
2008-12-09,371.516
2008-12-10,379.586
2008-12-11,383.844
2008-12-12,382.554
2008-12-15,393.427
2008-12-16,400.853
2008-12-17,417.259
2008-12-18,427.902
2008-12-19,408.133
2008-12-22,409.336
2008-12-23,414.306
2008-12-24,415.629
2008-12-25,415.629
2008-12-26,417.634
2008-12-29,438.175
2008-12-30,446.062
2008-12-31,438.367
2009-01-01,438.367
2009-01-02,450.665
2009-01-05,446.664
2009-01-06,441.903
2009-01-07,443.876
2009-01-08,431.276
2009-01-09,415.737
2009-01-12,399.645
2009-01-13,393.129
2009-01-14,373.882
2009-01-15,370.226
2009-01-16,377.82
2009-01-19,365.37
2009-01-20,350.868
2009-01-21,353.995
2009-01-22,354.252
2009-01-23,343.253
2009-01-26,362.613
2009-01-27,364.948
2009-01-28,385.269
2009-01-29,374.288
2009-01-30,364.831
2009-02-02,358.065
2009-02-03,366.557
2009-02-04,375.508
2009-02-05,378.017
2009-02-06,390.73
2009-02-09,402.844
2009-02-10,388.701
2009-02-11,383.397
2009-02-12,373.084
2009-02-13,380.178
2009-02-16,373.777
2009-02-17,354.367
2009-02-18,348.566
2009-02-19,353.155
2009-02-20,336.797
2009-02-23,330.882
2009-02-24,326.615
2009-02-25,325.837
2009-02-26,334.386
2009-02-27,326.932
2009-03-02,311.949
2009-03-03,305.566
2009-03-04,320.078
2009-03-05,302.614
2009-03-06,299.734
2009-03-09,299.284
2009-03-10,318.262
2009-03-11,319.676
2009-03-12,319.796
2009-03-13,323.945
2009-03-16,333.999
2009-03-17,328.164
2009-03-18,328.715
2009-03-19,348.78
2009-03-20,348.121
2009-03-23,356.209
2009-03-24,356.199
2009-03-25,362.931
2009-03-26,366.689
2009-03-27,354.596
2009-03-30,338.939
2009-03-31,349.033
2009-04-01,353.45
2009-04-02,380.436
2009-04-03,383.937
2009-04-06,385.836
2009-04-07,373.266
2009-04-08,375.132
2009-04-09,391.553
2009-04-10,391.553
2009-04-13,394.873
2009-04-14,401.952
2009-04-15,402.12
2009-04-16,409.098
2009-04-17,414.131
2009-04-20,390.061
2009-04-21,395.06
2009-04-22,405.547
2009-04-23,406.214
2009-04-24,423.186
2009-04-27,416.516
2009-04-28,406.395
2009-04-29,420.936
2009-04-30,429.145
2009-05-01,429.21
2009-05-04,449.983
2009-05-05,446.825
2009-05-06,448.828
2009-05-07,449.946
2009-05-08,455.884
2009-05-11,446.727
2009-05-12,446.179
2009-05-13,427.372
2009-05-14,431.615
2009-05-15,440.631
2009-05-18,448.824
2009-05-19,465.563
2009-05-20,483.524
2009-05-21,467.75
2009-05-22,480.259
2009-05-25,478.149
2009-05-26,477.622
2009-05-27,482.223
2009-05-28,475.521
2009-05-29,481.764
2009-06-01,498.72
2009-06-02,508.211
2009-06-03,495.99
2009-06-04,492.626
2009-06-05,487.582
2009-06-08,471.364
2009-06-09,476.356
2009-06-10,486.718
2009-06-11,495.373
2009-06-12,489.935
2009-06-15,469.166
2009-06-16,466.971
2009-06-17,447.546
2009-06-18,451.174
2009-06-19,453.173
2009-06-22,434.642
2009-06-23,442.506
2009-06-24,457.976
2009-06-25,451.327
2009-06-26,456.597
2009-06-29,463.438
2009-06-30,460.729
2009-07-01,476.239
2009-07-02,461.911
2009-07-03,457.044
2009-07-06,447.058
2009-07-07,447.561
2009-07-08,438.891
2009-07-09,445.142
2009-07-10,438.418
2009-07-13,446.772
2009-07-14,451.637
2009-07-15,469.005
2009-07-16,474.353
2009-07-17,473.294
2009-07-20,483.108
2009-07-21,490.965
2009-07-22,487.642
2009-07-23,495.936
2009-07-24,492.581
2009-07-27,495.557
2009-07-28,484.131
2009-07-29,486.621
2009-07-30,495.131
2009-07-31,499.594
2009-08-03,518.119
2009-08-04,516.467
2009-08-05,519.578
2009-08-06,521.862
2009-08-07,520.319
2009-08-10,518.795
2009-08-11,507.747
2009-08-12,514.839
2009-08-13,525.907
2009-08-14,524.735
2009-08-17,508.241
2009-08-18,515.023
2009-08-19,517.919
2009-08-20,528.744
2009-08-21,540.562
2009-08-24,547.169
2009-08-25,548.866
2009-08-26,542.428
2009-08-27,534.819
2009-08-28,549.276
2009-08-31,540.901
2009-09-01,529.214
2009-09-02,519.855
2009-09-03,529.719
2009-09-04,538.353
2009-09-07,554.043
2009-09-08,569.14
2009-09-09,581.296
2009-09-10,580.831
2009-09-11,586.937
2009-09-14,584.057
2009-09-15,590.607
2009-09-16,607.649
2009-09-17,613.938
2009-09-18,613.377
2009-09-21,599.925
2009-09-22,611.89
2009-09-23,609.808
2009-09-24,594.306
2009-09-25,589.721
2009-09-28,601.449
2009-09-29,597.158
2009-09-30,602.667
2009-10-01,586.769
2009-10-02,573.026
2009-10-05,580.734
2009-10-06,605.058
2009-10-07,602.717
2009-10-08,613.421
2009-10-09,615.307
2009-10-12,625.841
2009-10-13,618.256
2009-10-14,636.22
2009-10-15,633.748
2009-10-16,623.077
2009-10-19,633.18
2009-10-20,630.166
2009-10-21,627.985
2009-10-22,616.446
2009-10-23,619.001
2009-10-26,600.676
2009-10-27,583.442
2009-10-28,557.754
2009-10-29,575.528
2009-10-30,559.894
2009-11-02,564.486
2009-11-03,552.817
2009-11-04,578.161
2009-11-05,582.733
2009-11-06,587.249
2009-11-09,603.497
2009-11-10,598.678
2009-11-11,607.222
2009-11-12,601.905
2009-11-13,602.815
2009-11-16,616.951
2009-11-17,608.375
2009-11-18,615.464
2009-11-19,596.593
2009-11-20,592.51
2009-11-23,614.197
2009-11-24,610.599
2009-11-25,620.353
2009-11-26,598.15
2009-11-27,608.859
2009-11-30,604.99
2009-12-01,626.34
2009-12-02,624.954
2009-12-03,625.667
2009-12-04,621.629
2009-12-07,619.618
2009-12-08,607.044
2009-12-09,603.127
2009-12-10,605.355
2009-12-11,604.171
2009-12-14,608.97
2009-12-15,605.634
2009-12-16,613.806
2009-12-17,599.913
2009-12-18,595.991
2009-12-21,602.124
2009-12-22,598.508
2009-12-23,602.481
2009-12-24,603.511
2009-12-25,603.511
2009-12-28,605.33
2009-12-29,608.403
2009-12-30,601.97
2009-12-31,603.927
2010-01-01,603.927
2010-01-04,622.791
2010-01-05,631.152
2010-01-06,633.903
2010-01-07,635.588
2010-01-08,638.734
2010-01-11,648.643
2010-01-12,636.448
2010-01-13,639.996
2010-01-14,645.778
2010-01-15,633.733
2010-01-18,634.947
2010-01-19,632.664
2010-01-20,615.322
2010-01-21,604.41
2010-01-22,599.272
2010-01-25,600.225
2010-01-26,595.837
2010-01-27,591.558
2010-01-28,583.625
2010-01-29,585.747
2010-02-01,592.656
2010-02-02,603.473
2010-02-03,598.929
2010-02-04,577.025
2010-02-05,558.108
2010-02-08,560.508
2010-02-09,566.477
2010-02-10,569.444
2010-02-11,567.593
2010-02-12,566.548
2010-02-15,567.361
2010-02-16,579.134
2010-02-17,583.662
2010-02-18,588.287
2010-02-19,585.023
2010-02-22,587.459
2010-02-23,576.66
2010-02-24,575.25
2010-02-25,562.36
2010-02-26,576.198
2010-03-01,580.702
2010-03-02,591.023
2010-03-03,599.999
2010-03-04,596.796
2010-03-05,604.023
2010-03-08,604.666
2010-03-09,602.414
2010-03-10,613.832
2010-03-11,612.449
2010-03-12,619.432
2010-03-15,609.187
2010-03-16,618.982
2010-03-17,622.388
2010-03-18,613.818
2010-03-19,608.544
2010-03-22,609.132
2010-03-23,614.492
2010-03-24,611.041
2010-03-25,619.156
2010-03-26,620.81
2010-03-29,625.361
2010-03-30,618.37
2010-03-31,624.587
2010-04-01,633.476
2010-04-02,633.476
2010-04-05,632.026
2010-04-06,633.652
2010-04-07,630.766
2010-04-08,624.547
2010-04-09,635.75
2010-04-12,641.529
2010-04-13,637.985
2010-04-14,649.223
2010-04-15,649.948
2010-04-16,636.061
2010-04-19,628.975
2010-04-20,639.966
2010-04-21,637.512
2010-04-22,624.828
2010-04-23,637.93
2010-04-26,642.424
2010-04-27,624.756
2010-04-28,607.111
2010-04-29,620.109
2010-04-30,620.594
2010-05-03,620.816
2010-05-04,592.423
2010-05-05,572.381
2010-05-06,560.516
2010-05-07,540.454
2010-05-10,579.701
2010-05-11,572.307
2010-05-12,587.115
2010-05-13,584.238
2010-05-14,560.559
2010-05-17,552.598
2010-05-18,558.541
2010-05-19,539.856
2010-05-20,524.995
2010-05-21,534.65
2010-05-24,525.128
2010-05-25,498.208
2010-05-26,511.468
2010-05-27,530.202
2010-05-28,533.442
2010-05-31,534.11
2010-06-01,531.998
2010-06-02,529.538
2010-06-03,538.856
2010-06-04,520.718
2010-06-07,510.937
2010-06-08,505.223
2010-06-09,521.668
2010-06-10,534.774
2010-06-11,538.192
2010-06-14,554.903
2010-06-15,560.296
2010-06-16,559.474
2010-06-17,563.857
2010-06-18,566.679
2010-06-21,570.745
2010-06-22,564.328
2010-06-23,557.826
2010-06-24,550.44
2010-06-25,545.457
2010-06-28,554.867
2010-06-29,528.877
2010-06-30,531.663
2010-07-01,529.381
2010-07-02,538.295
2010-07-05,535.098
2010-07-06,555.629
2010-07-07,556.229
2010-07-08,562.769
2010-07-09,565.786
2010-07-12,564.168
2010-07-13,577.227
2010-07-14,580.179
2010-07-15,581.593
2010-07-16,575.789
2010-07-19,573.974
2010-07-20,566.199
2010-07-21,570.818
2010-07-22,588.196
2010-07-23,588.139
2010-07-26,599.81
2010-07-27,602.791
2010-07-28,600.628
2010-07-29,596.737
2010-07-30,593.259
2010-08-02,614.195
2010-08-03,616.938
2010-08-04,615.386
2010-08-05,616.704
2010-08-06,620.778
2010-08-09,624.193
2010-08-10,607.431
2010-08-11,582.9
2010-08-12,577.025
2010-08-13,574.939
2010-08-16,579.558
2010-08-17,591.437
2010-08-18,589.672
2010-08-19,583.922
2010-08-20,566.526
2010-08-23,566.795
2010-08-24,557.797
2010-08-25,550.185
2010-08-26,559.685
2010-08-27,561.279
2010-08-30,559.61
2010-08-31,561.796
2010-09-01,581.603
2010-09-02,584.463
2010-09-03,588.8
2010-09-06,591.625
2010-09-07,579.348
2010-09-08,583.354
2010-09-09,589.936
2010-09-10,589.362
2010-09-13,599.729
2010-09-14,606.59
