Date,GERMANY SMID CAP SMID (Small+Mid Cap)
2010-09-15,618.142
2010-09-16,620.233
2010-09-17,619.111
2010-09-20,628.724
2010-09-21,631.456
2010-09-22,639.858
2010-09-23,632.097
2010-09-24,649.175
2010-09-27,648.99
2010-09-28,654.005
2010-09-29,656.438
2010-09-30,658.412
2010-10-01,662.946
2010-10-04,653.292
2010-10-05,668.454
2010-10-06,674.792
2010-10-07,678.924
2010-10-08,684.465
2010-10-11,687.055
2010-10-12,684.472
2010-10-13,703.103
2010-10-14,709.936
2010-10-15,709.808
2010-10-18,708.387
2010-10-19,693.787
2010-10-20,705.254
2010-10-21,713.449
2010-10-22,711.01
2010-10-25,720.331
2010-10-26,713.341
2010-10-27,705.186
2010-10-28,714.134
2010-10-29,716.565
2010-11-01,716.634
2010-11-02,728.566
2010-11-03,726.989
2010-11-04,745.055
2010-11-05,735.462
2010-11-08,729.976
2010-11-09,735.427
2010-11-10,715.059
2010-11-11,706.05
2010-11-12,708.667
2010-11-15,707.646
2010-11-16,691.925
2010-11-17,695.803
2010-11-18,712.999
2010-11-19,716.677
2010-11-22,711.128
2010-11-23,690.163
2010-11-24,699.786
2010-11-25,708.888
2010-11-26,699.676
2010-11-29,680.343
2010-11-30,677.142
2010-12-01,695.919
2010-12-02,715.384
2010-12-03,728.203
2010-12-06,728.554
2010-12-07,734.638
2010-12-08,726.384
2010-12-09,720.649
2010-12-10,726.207
2010-12-13,740.669
2010-12-14,739.987
2010-12-15,737.224
2010-12-16,729.685
2010-12-17,725.899
2010-12-20,727.08
2010-12-21,734.424
2010-12-22,735.525
2010-12-23,734.526
2010-12-24,737.421
2010-12-27,734.104
2010-12-28,734.399
2010-12-29,737.153
2010-12-30,743.174
2010-12-31,750.644
2011-01-03,754.668
2011-01-04,750.495
2011-01-05,732.313
2011-01-06,728.956
2011-01-07,724.839
2011-01-10,709.701
2011-01-11,722.891
2011-01-12,741.568
2011-01-13,752.51
2011-01-14,751.762
2011-01-17,745.61
2011-01-18,759.314
2011-01-19,755.403
2011-01-20,737.849
2011-01-21,747.359
2011-01-24,749.999
2011-01-25,750.852
2011-01-26,764.156
2011-01-27,768.294
2011-01-28,758.828
2011-01-31,760.394
2011-02-01,774.662
2011-02-02,777.198
2011-02-03,769.388
2011-02-04,767.812
2011-02-07,779.099
2011-02-08,788.966
2011-02-09,789.136
2011-02-10,779.111
2011-02-11,780.374
2011-02-14,782.047
2011-02-15,782.443
2011-02-16,780.485
2011-02-17,781.678
2011-02-18,786.113
2011-02-21,775.898
2011-02-22,777.408
2011-02-23,766.909
2011-02-24,762.282
2011-02-25,773.789
2011-02-28,784.916
2011-03-01,787.709
2011-03-02,784.786
2011-03-03,792.66
2011-03-04,790.78
2011-03-07,792.482
2011-03-08,788.632
2011-03-09,788.7
2011-03-10,771.03
2011-03-11,761.17
2011-03-14,759.981
2011-03-15,737.939
2011-03-16,731.965
2011-03-17,748.646
2011-03-18,759.541
2011-03-21,777.959
2011-03-22,775.439
2011-03-23,771.38
2011-03-24,788.198
2011-03-25,786.839
2011-03-28,786.163
2011-03-29,782.425
2011-03-30,792.545
2011-03-31,796.031
2011-04-01,803.593
2011-04-04,813.696
2011-04-05,816.11
2011-04-06,825.524
2011-04-07,814.417
2011-04-08,823.749
2011-04-11,820.065
2011-04-12,809.41
2011-04-13,813.003
2011-04-14,807.403
2011-04-15,809.398
2011-04-18,784.154
2011-04-19,794.31
2011-04-20,822.978
2011-04-21,830.016
2011-04-22,830.016
2011-04-25,829.418
2011-04-26,839.47
2011-04-27,842.756
2011-04-28,855.975
2011-04-29,861.589
2011-05-02,870.026
2011-05-03,864.58
2011-05-04,856.186
2011-05-05,842.092
2011-05-06,844.487
2011-05-09,831.015
2011-05-10,844.382
2011-05-11,839.807
2011-05-12,830.016
2011-05-13,830.991
2011-05-16,831.358
2011-05-17,815.501
2011-05-18,822.46
2011-05-19,828.727
2011-05-20,821.858
2011-05-23,798.214
2011-05-24,808.017
2011-05-25,806.188
2011-05-26,804.986
2011-05-27,819.238
2011-05-30,824.567
2011-05-31,841.789
2011-06-01,842.022
2011-06-02,832.098
2011-06-03,838.913
2011-06-06,838.489
2011-06-07,841.99
2011-06-08,826.568
2011-06-09,828.506
2011-06-10,811.986
2011-06-13,813.727
2011-06-14,830.062
2011-06-15,813.191
2011-06-16,797.221
2011-06-17,805.407
2011-06-20,801.091
2011-06-21,818.189
2011-06-22,822.854
2011-06-23,793.996
2011-06-24,795.206
2011-06-27,796.919
2011-06-28,807.259
2011-06-29,826.658
2011-06-30,843.776
2011-07-01,848.348
2011-07-04,858.336
2011-07-05,854.657
2011-07-06,845.328
2011-07-07,856.121
2011-07-08,841.446
2011-07-11,806.619
2011-07-12,798.372
2011-07-13,818.649
2011-07-14,805.558
2011-07-15,800.78
2011-07-18,776.625
2011-07-19,792.5
2011-07-20,796.636
2011-07-21,810.822
2011-07-22,816.908
2011-07-25,816.74
2011-07-26,818.751
2011-07-27,803.637
2011-07-28,785.733
2011-07-29,786.307
2011-08-01,766.187
2011-08-02,739.495
2011-08-03,725.103
2011-08-04,684.74
2011-08-05,678.92
2011-08-08,637.356
2011-08-09,657.524
2011-08-10,638.716
2011-08-11,672.462
2011-08-12,690.802
2011-08-15,708.975
2011-08-16,692.228
2011-08-17,684.132
2011-08-18,640.127
2011-08-19,637.022
2011-08-22,636.957
2011-08-23,642.543
2011-08-24,661.784
2011-08-25,655.427
2011-08-26,652.585
2011-08-29,678.054
2011-08-30,676.628
2011-08-31,693.868
2011-09-01,684.86
2011-09-02,660.512
2011-09-05,624.772
2011-09-06,615.468
2011-09-07,642.823
2011-09-08,645.741
2011-09-09,614.558
2011-09-12,596.163
2011-09-13,607.351
2011-09-14,625.561
2011-09-15,643.537
2011-09-16,646.843
2011-09-19,622.693
2011-09-20,637.948
2011-09-21,626.488
2011-09-22,584.442
2011-09-23,585.525
2011-09-26,587.86
2011-09-27,622.631
2011-09-28,614.429
2011-09-29,617.055
2011-09-30,589.76
2011-10-03,570.307
2011-10-04,548.78
2011-10-05,566.458
2011-10-06,590.219
2011-10-07,598.871
2011-10-10,621.919
2011-10-11,622.466
2011-10-12,644.439
2011-10-13,635.888
2011-10-14,649.172
2011-10-17,637.507
2011-10-18,635.747
2011-10-19,644.521
2011-10-20,628.367
2011-10-21,654.789
2011-10-24,667.026
2011-10-25,663.356
2011-10-26,657.284
2011-10-27,693.984
2011-10-28,694.691
2011-10-31,666.609
2011-11-01,626.753
2011-11-02,643.712
2011-11-03,659.555
2011-11-04,657.463
2011-11-07,650.936
2011-11-08,659.472
2011-11-09,637.153
2011-11-10,631.83
2011-11-11,658.938
2011-11-14,648.43
2011-11-15,632.834
2011-11-16,629.433
2011-11-17,619.3
2011-11-18,612.242
2011-11-21,588.486
2011-11-22,582.761
2011-11-23,571.196
2011-11-24,576.036
2011-11-25,576.655
2011-11-28,601.507
2011-11-29,602.957
2011-11-30,634.463
2011-12-01,629.196
2011-12-02,632.495
2011-12-05,638.792
2011-12-06,628.922
2011-12-07,621.788
2011-12-08,605.46
2011-12-09,611.012
2011-12-12,589.659
2011-12-13,586.081
2011-12-14,568.826
2011-12-15,577.958
2011-12-16,579.67
2011-12-19,574.099
2011-12-20,592.803
2011-12-21,586.653
2011-12-22,592.695
2011-12-23,596.253
2011-12-26,596.253
2011-12-27,597.881
2011-12-28,587.242
2011-12-29,590.813
2011-12-30,598.61
2012-01-02,612.623
2012-01-03,623.695
2012-01-04,613.407
2012-01-05,605.255
2012-01-06,604.72
2012-01-09,601.701
2012-01-10,612.851
2012-01-11,615.133
2012-01-12,624.53
2012-01-13,615.553
2012-01-16,621.234
2012-01-17,634.193
2012-01-18,642.842
2012-01-19,652.95
2012-01-20,651.046
2012-01-23,663.245
2012-01-24,652.11
2012-01-25,656.243
2012-01-26,676.492
2012-01-27,674.271
2012-01-30,660.824
2012-01-31,667.818
2012-02-01,687.674
2012-02-02,692.489
2012-02-03,700.434
2012-02-06,697.14
2012-02-07,701.524
2012-02-08,705.088
2012-02-09,708.736
2012-02-10,696.779
2012-02-13,699.98
2012-02-14,691.193
2012-02-15,694.672
2012-02-16,688.95
2012-02-17,705.366
2012-02-20,722.867
2012-02-21,714.906
2012-02-22,706.409
2012-02-23,709.467
2012-02-24,723.066
2012-02-27,714.522
2012-02-28,721.426
2012-02-29,716.766
2012-03-01,716.899
2012-03-02,711.431
2012-03-05,705.028
2012-03-06,672.691
2012-03-07,679.461
2012-03-08,700.589
2012-03-09,699.229
2012-03-12,700.548
2012-03-13,706.483
2012-03-14,702.364
2012-03-15,710.139
2012-03-16,717.037
2012-03-19,721.709
2012-03-20,710.669
2012-03-21,710.224
2012-03-22,706.613
2012-03-23,716.634
2012-03-26,730.531
2012-03-27,730.597
2012-03-28,722.094
2012-03-29,712.066
2012-03-30,723.317
2012-04-02,732.385
2012-04-03,733.469
2012-04-04,698.709
2012-04-05,699.804
2012-04-06,699.804
2012-04-09,700.205
2012-04-10,683.564
2012-04-11,690.841
2012-04-12,709.863
2012-04-13,695.577
2012-04-16,694.641
2012-04-17,712.271
2012-04-18,707.429
2012-04-19,704.318
2012-04-20,710.312
2012-04-23,681.623
2012-04-24,692.917
2012-04-25,707.03
2012-04-26,717.346
2012-04-27,726.825
2012-04-30,724.894
2012-05-01,724.319
2012-05-02,718.857
2012-05-03,716.584
2012-05-04,699.055
2012-05-07,697.321
2012-05-08,682.655
2012-05-09,676.544
2012-05-10,684.58
2012-05-11,688.202
2012-05-14,670.03
2012-05-15,663.13
2012-05-16,657.277
2012-05-17,648.602
2012-05-18,640.348
2012-05-21,649.981
2012-05-22,663.983
2012-05-23,643.457
2012-05-24,643.383
2012-05-25,638.77
2012-05-28,643.108
2012-05-29,653.202
2012-05-30,634.349
2012-05-31,630.327
2012-06-01,612.676
2012-06-04,607.837
2012-06-05,607.9
2012-06-06,627.669
2012-06-07,640.725
2012-06-08,630.415
2012-06-11,631.312
2012-06-12,624.087
2012-06-13,627.604
2012-06-14,625.301
2012-06-15,632.823
2012-06-18,633.239
2012-06-19,651.195
2012-06-20,660.077
2012-06-21,653.677
2012-06-22,640.956
2012-06-25,627.036
2012-06-26,618.16
2012-06-27,619.506
2012-06-28,612.168
2012-06-29,647.282
2012-07-02,650.968
2012-07-03,662.77
2012-07-04,659.734
2012-07-05,649.013
2012-07-06,634.556
2012-07-09,631.426
2012-07-10,637.751
2012-07-11,632.662
2012-07-12,625.236
2012-07-13,641.229
2012-07-16,644.416
2012-07-17,642.332
2012-07-18,651.596
2012-07-19,661.914
2012-07-20,648.724
2012-07-23,624.101
2012-07-24,622.565
2012-07-25,627.52
2012-07-26,650.209
2012-07-27,658.938
2012-07-30,657.148
2012-07-31,658.387
2012-08-01,656.32
2012-08-02,635.135
2012-08-03,660.576
2012-08-06,673.375
2012-08-07,675.476
2012-08-08,664.914
2012-08-09,664.202
2012-08-10,663.476
2012-08-13,660.934
2012-08-14,662.591
2012-08-15,659.477
2012-08-16,669.259
2012-08-17,673.264
2012-08-20,670.285
2012-08-21,683.088
2012-08-22,674.552
2012-08-23,675.76
2012-08-24,670.313
2012-08-27,674.473
2012-08-28,674.197
2012-08-29,673.479
2012-08-30,666.396
2012-08-31,676.216
2012-09-03,678.719
2012-09-04,669.86
2012-09-05,671.213
2012-09-06,684.801
2012-09-07,702.956
2012-09-10,700.979
2012-09-11,706.493
2012-09-12,713.405
2012-09-13,710.895
2012-09-14,736.726
2012-09-17,732.47
2012-09-18,722.932
2012-09-19,725.253
2012-09-20,719.296
2012-09-21,725.068
2012-09-24,715.638
2012-09-25,719.567
2012-09-26,699.487
2012-09-27,704.885
2012-09-28,702.707
2012-10-01,715.203
2012-10-02,715.257
2012-10-03,715.221
2012-10-04,723.414
2012-10-05,734.933
2012-10-08,724.105
2012-10-09,717.086
2012-10-10,713.295
2012-10-11,721.155
2012-10-12,719.412
2012-10-15,720.978
2012-10-16,736.438
2012-10-17,745.789
2012-10-18,745.629
2012-10-19,735.675
2012-10-22,737.342
2012-10-23,718.693
2012-10-24,721.603
2012-10-25,723.546
2012-10-26,724.251
2012-10-29,722.555
2012-10-30,732.497
2012-10-31,730.365
2012-11-01,738.646
2012-11-02,735.122
2012-11-05,728.814
2012-11-06,735.154
2012-11-07,724.334
2012-11-08,716.349
2012-11-09,712.433
2012-11-12,711.828
2012-11-13,709.907
2012-11-14,710.942
2012-11-15,704.01
2012-11-16,692.537
2012-11-19,714.453
2012-11-20,719.01
2012-11-21,721.785
2012-11-22,734.497
2012-11-23,741.594
2012-11-26,741.957
2012-11-27,745.309
2012-11-28,743.205
2012-11-29,754.853
2012-11-30,757.04
2012-12-03,760.918
2012-12-04,758.269
2012-12-05,759.777
2012-12-06,762.737
2012-12-07,757.832
2012-12-10,756.688
2012-12-11,765.907
2012-12-12,768.582
2012-12-13,769.762
2012-12-14,773.536
2012-12-17,776.094
2012-12-18,784.018
2012-12-19,793.143
2012-12-20,791.165
2012-12-21,783.266
2012-12-24,784.484
2012-12-25,784.484
2012-12-26,786.09
2012-12-27,784.109
2012-12-28,780.852
2012-12-31,778.667
2013-01-01,778.667
2013-01-02,797.525
2013-01-03,792.881
2013-01-04,791.521
2013-01-07,792.926
2013-01-08,788.242
2013-01-09,794.695
2013-01-10,804.688
2013-01-11,809.902
2013-01-14,809.458
2013-01-15,805.865
2013-01-16,807.016
2013-01-17,818.835
2013-01-18,816.249
2013-01-21,820.98
2013-01-22,817.837
2013-01-23,822.914
2013-01-24,833.548
2013-01-25,843.176
2013-01-28,841.572
2013-01-29,835.735
2013-01-30,840.098
2013-01-31,836.184
2013-02-01,857.581
2013-02-04,836.034
2013-02-05,837.111
2013-02-06,838.387
2013-02-07,829.073
2013-02-08,836.066
2013-02-11,833.395
2013-02-12,842.56
2013-02-13,855.544
2013-02-14,846.026
2013-02-15,849.983
2013-02-18,850.204
2013-02-19,862.923
2013-02-20,864.845
2013-02-21,844.608
2013-02-22,845.044
2013-02-25,852.123
2013-02-26,834.206
2013-02-27,840.546
2013-02-28,844.838
2013-03-01,839.271
2013-03-04,834.999
2013-03-05,846.051
2013-03-06,845.494
2013-03-07,849.563
2013-03-08,843.13
2013-03-11,843.083
2013-03-12,845.59
2013-03-13,838.881
2013-03-14,845.235
2013-03-15,852.191
2013-03-18,845.46
2013-03-19,834.123
2013-03-20,838.26
2013-03-21,830.329
2013-03-22,831.512
2013-03-25,823.783
2013-03-26,827.711
2013-03-27,814.11
2013-03-28,822.918
2013-03-29,822.918
2013-04-01,823.302
2013-04-02,831.165
2013-04-03,829.679
2013-04-04,816.114
2013-04-05,808.249
2013-04-08,810.561
2013-04-09,812.578
2013-04-10,832.975
2013-04-11,845.086
2013-04-12,836.166
2013-04-15,826.481
2013-04-16,824.671
2013-04-17,804.876
2013-04-18,805.544
2013-04-19,808.619
2013-04-22,809.737
2013-04-23,823.859
2013-04-24,825.652
2013-04-25,831.016
2013-04-26,829.403
2013-04-29,836.869
2013-04-30,845.1
2013-05-01,845.677
2013-05-02,843.95
2013-05-03,854.756
2013-05-06,853.301
2013-05-07,861.575
2013-05-08,868.05
2013-05-09,863.744
2013-05-10,858.085
2013-05-13,857.595
2013-05-14,863.622
2013-05-15,858.087
2013-05-16,859.955
2013-05-17,855.509
2013-05-20,864.184
2013-05-21,869.273
2013-05-22,870.991
2013-05-23,855.874
2013-05-24,856.202
2013-05-27,863.129
2013-05-28,870.729
2013-05-29,865.996
2013-05-30,876.119
2013-05-31,865.806
2013-06-03,862.149
2013-06-04,870.6
2013-06-05,859.535
2013-06-06,861.428
2013-06-07,868.156
2013-06-10,871.616
2013-06-11,872.057
2013-06-12,876.427
2013-06-13,868.803
2013-06-14,879.678
2013-06-17,884.718
2013-06-18,893.885
2013-06-19,894.374
2013-06-20,856.378
2013-06-21,841.029
2013-06-24,819.673
2013-06-25,831.772
2013-06-26,838.811
2013-06-27,848.569
2013-06-28,842.68
2013-07-01,851.028
2013-07-02,847.563
2013-07-03,834.838
2013-07-04,845.564
2013-07-05,831.176
2013-07-08,842.366
2013-07-09,846.892
2013-07-10,850.25
2013-07-11,869.398
2013-07-12,872.384
2013-07-15,873.349
2013-07-16,877.411
2013-07-17,875.45
2013-07-18,886.053
2013-07-19,886.292
2013-07-22,888.863
2013-07-23,889.604
2013-07-24,895.447
2013-07-25,894.103
2013-07-26,891.677
2013-07-29,893.394
2013-07-30,895.216
2013-07-31,896.517
2013-08-01,904.986
2013-08-02,908.106
2013-08-05,909.267
2013-08-06,909.227
2013-08-07,910.3
2013-08-08,920.731
2013-08-09,921.974
2013-08-12,921.541
2013-08-13,923.1
2013-08-14,930.0
2013-08-15,918.836
2013-08-16,926.232
2013-08-19,926.061
2013-08-20,925.319
2013-08-21,922.343
2013-08-22,931.388
2013-08-23,939.048
2013-08-26,935.826
2013-08-27,918.514
2013-08-28,904.385
2013-08-29,904.302
2013-08-30,897.531
2013-09-02,912.433
2013-09-03,906.55
2013-09-04,909.719
2013-09-05,909.597
2013-09-06,909.922
2013-09-09,920.043
2013-09-10,935.058
2013-09-11,940.032
2013-09-12,940.109
2013-09-13,938.25
2013-09-16,955.403
2013-09-17,949.651
2013-09-18,952.72
2013-09-19,967.881
2013-09-20,961.837
2013-09-23,961.749
2013-09-24,962.465
2013-09-25,965.816
2013-09-26,965.697
2013-09-27,972.283
2013-09-30,967.979
2013-10-01,974.517
2013-10-02,976.328
2013-10-03,976.378
2013-10-04,974.48
2013-10-07,968.186
2013-10-08,968.686
2013-10-09,955.518
2013-10-10,971.471
2013-10-11,978.201
2013-10-14,979.102
2013-10-15,984.862
2013-10-16,982.827
2013-10-17,997.136
2013-10-18,1011.552
2013-10-21,1019.755
2013-10-22,1027.758
2013-10-23,1025.083
2013-10-24,1028.672
2013-10-25,1026.104
2013-10-28,1022.88
2013-10-29,1025.008
2013-10-30,1028.978
2013-10-31,1018.74
2013-11-01,1012.501
2013-11-04,1016.996
2013-11-05,1013.289
2013-11-06,1023.77
2013-11-07,1007.826
2013-11-08,1000.913
2013-11-11,1014.61
2013-11-12,1006.639
2013-11-13,995.938
2013-11-14,1011.537
2013-11-15,1016.984
2013-11-18,1025.949
2013-11-19,1022.644
2013-11-20,1017.388
2013-11-21,1013.131
2013-11-22,1020.1
2013-11-25,1023.77
2013-11-26,1026.698
2013-11-27,1029.487
2013-11-28,1034.733
2013-11-29,1041.751
2013-12-02,1039.832
2013-12-03,1022.897
2013-12-04,1013.697
2013-12-05,1017.224
2013-12-06,1027.114
2013-12-09,1035.151
2013-12-10,1035.183
2013-12-11,1032.065
2013-12-12,1016.799
2013-12-13,1014.142
2013-12-16,1024.976
2013-12-17,1024.835
2013-12-18,1033.843
2013-12-19,1037.086
2013-12-20,1042.747
2013-12-23,1053.631
2013-12-24,1050.595
2013-12-25,1050.595
2013-12-26,1052.555
2013-12-27,1065.85
2013-12-30,1068.262
2013-12-31,1065.555
2014-01-01,1065.555
2014-01-02,1051.033
2014-01-03,1057.422
2014-01-06,1058.286
2014-01-07,1057.931
2014-01-08,1061.362
2014-01-09,1057.19
2014-01-10,1072.887
2014-01-13,1080.646
2014-01-14,1081.185
2014-01-15,1088.868
2014-01-16,1091.711
2014-01-17,1090.373
2014-01-20,1088.252
2014-01-21,1086.59
2014-01-22,1087.838
2014-01-23,1089.373
2014-01-24,1063.839
2014-01-27,1052.604
2014-01-28,1068.032
2014-01-29,1062.471
2014-01-30,1057.178
2014-01-31,1048.563
2014-02-03,1039.327
2014-02-04,1036.276
2014-02-05,1039.901
2014-02-06,1062.424
2014-02-07,1069.388
2014-02-10,1073.222
2014-02-11,1087.403
2014-02-12,1085.966
2014-02-13,1093.666
2014-02-14,1102.836
2014-02-17,1113.523
2014-02-18,1114.9
2014-02-19,1114.141
2014-02-20,1105.573
2014-02-21,1114.427
2014-02-24,1119.83
2014-02-25,1119.494
2014-02-26,1110.864
2014-02-27,1110.94
2014-02-28,1131.256
2014-03-03,1095.991
2014-03-04,1118.389
2014-03-05,1122.564
2014-03-06,1137.725
2014-03-07,1125.743
2014-03-10,1117.45
2014-03-11,1116.236
2014-03-12,1101.469
2014-03-13,1087.09
2014-03-14,1081.378
2014-03-17,1104.598
2014-03-18,1112.396
2014-03-19,1114.033
2014-03-20,1097.716
2014-03-21,1096.931
2014-03-24,1075.777
2014-03-25,1087.604
2014-03-26,1097.067
2014-03-27,1092.757
2014-03-28,1100.359
2014-03-31,1106.957
2014-04-01,1118.625
2014-04-02,1119.827
2014-04-03,1114.064
2014-04-04,1116.445
2014-04-07,1100.884
2014-04-08,1091.269
2014-04-09,1102.318
2014-04-10,1102.194
2014-04-11,1084.372
2014-04-14,1066.937
2014-04-15,1050.086
2014-04-16,1069.163
2014-04-17,1083.988
2014-04-18,1083.988
2014-04-21,1081.52
2014-04-22,1099.197
2014-04-23,1097.563
2014-04-24,1097.719
2014-04-25,1084.009
2014-04-28,1082.608
2014-04-29,1093.45
2014-04-30,1095.248
2014-05-01,1095.248
2014-05-02,1097.1
2014-05-05,1092.788
2014-05-06,1100.002
2014-05-07,1099.406
2014-05-08,1110.624
2014-05-09,1102.232
2014-05-12,1118.592
2014-05-13,1111.485
2014-05-14,1108.983
2014-05-15,1097.727
2014-05-16,1083.23
2014-05-19,1092.497
2014-05-20,1090.063
2014-05-21,1093.107
2014-05-22,1100.805
2014-05-23,1105.846
2014-05-26,1121.913
2014-05-27,1126.634
2014-05-28,1126.128
2014-05-29,1126.771
2014-05-30,1129.952
2014-06-02,1129.977
2014-06-03,1122.675
2014-06-04,1127.161
2014-06-05,1130.312
2014-06-06,1143.795
2014-06-09,1142.302
2014-06-10,1138.27
2014-06-11,1125.698
2014-06-12,1130.775
2014-06-13,1117.514
2014-06-16,1117.94
2014-06-17,1122.821
2014-06-18,1128.986
2014-06-19,1138.497
2014-06-20,1132.868
2014-06-23,1125.847
2014-06-24,1125.136
2014-06-25,1115.84
2014-06-26,1112.613
2014-06-27,1119.896
2014-06-30,1125.955
2014-07-01,1126.907
2014-07-02,1127.144
2014-07-03,1134.156
2014-07-04,1129.285
2014-07-07,1118.508
2014-07-08,1102.201
2014-07-09,1102.568
2014-07-10,1083.566
2014-07-11,1085.799
2014-07-14,1100.225
2014-07-15,1083.574
2014-07-16,1094.224
2014-07-17,1089.304
2014-07-18,1084.321
2014-07-21,1077.088
2014-07-22,1083.637
2014-07-23,1086.632
2014-07-24,1091.78
2014-07-25,1074.858
2014-07-28,1068.977
2014-07-29,1070.539
2014-07-30,1058.571
2014-07-31,1033.356
2014-08-01,1023.859
2014-08-04,1015.178
2014-08-05,1012.595
2014-08-06,1002.376
2014-08-07,999.358
2014-08-08,999.98
2014-08-11,1024.103
2014-08-12,1012.851
2014-08-13,1021.136
2014-08-14,1027.743
2014-08-15,1020.594
2014-08-18,1032.05
2014-08-19,1038.324
2014-08-20,1031.442
2014-08-21,1037.688
2014-08-22,1034.832
2014-08-25,1041.97
2014-08-26,1047.367
2014-08-27,1049.936
2014-08-28,1034.889
2014-08-29,1033.57
2014-09-01,1032.859
2014-09-02,1033.925
2014-09-03,1042.14
2014-09-04,1032.554
2014-09-05,1031.473
2014-09-08,1031.91
2014-09-09,1024.984
2014-09-10,1018.763
2014-09-11,1021.598
2014-09-12,1021.072
2014-09-15,1016.216
2014-09-16,1007.798
2014-09-17,1015.683
2014-09-18,1018.206
2014-09-19,1014.219
2014-09-22,1006.864
2014-09-23,995.258
2014-09-24,990.034
2014-09-25,980.249
2014-09-26,977.258
2014-09-29,974.701
2014-09-30,972.864
2014-10-01,960.814
2014-10-02,947.326
2014-10-03,936.695
2014-10-06,948.017
2014-10-07,939.494
2014-10-08,931.351
2014-10-09,926.883
2014-10-10,900.32
2014-10-13,900.04
2014-10-14,905.914
2014-10-15,894.873
2014-10-16,895.701
2014-10-17,923.997
2014-10-20,916.165
2014-10-21,934.158
2014-10-22,941.286
2014-10-23,946.04
2014-10-24,942.774
2014-10-27,935.624
2014-10-28,948.446
2014-10-29,957.147
2014-10-30,950.547
2014-10-31,960.548
2014-11-03,958.508
2014-11-04,958.401
2014-11-05,961.467
2014-11-06,960.122
2014-11-07,953.991
2014-11-10,966.979
2014-11-11,966.736
2014-11-12,960.911
2014-11-13,964.889
2014-11-14,966.48
2014-11-17,971.094
2014-11-18,988.573
2014-11-19,994.541
2014-11-20,997.766
2014-11-21,1002.721
2014-11-24,1010.58
2014-11-25,1015.427
2014-11-26,1019.511
2014-11-27,1017.265
2014-11-28,1013.977
2014-12-01,1014.647
2014-12-02,1008.952
2014-12-03,1014.474
2014-12-04,1018.231
2014-12-05,1019.351
2014-12-08,1014.77
2014-12-09,1009.489
2014-12-10,1007.992
2014-12-11,1009.064
2014-12-12,998.614
2014-12-15,980.466
2014-12-16,998.924
2014-12-17,991.319
2014-12-18,1005.998
2014-12-19,1005.914
2014-12-22,1014.411
2014-12-23,1015.33
2014-12-24,1016.414
2014-12-25,1016.414
2014-12-26,1014.83
2014-12-29,1014.371
2014-12-30,1010.283
2014-12-31,1004.968
2015-01-01,1004.968
2015-01-02,1002.067
2015-01-05,979.404
2015-01-06,972.247
2015-01-07,968.625
2015-01-08,988.377
2015-01-09,988.548
2015-01-12,992.379
2015-01-13,998.684
2015-01-14,991.131
2015-01-15,988.251
2015-01-16,985.483
2015-01-19,1007.715
2015-01-20,1008.702
2015-01-21,1012.705
2015-01-22,1011.354
2015-01-23,1012.245
2015-01-26,1026.604
2015-01-27,1025.04
2015-01-28,1030.441
2015-01-29,1028.953
2015-01-30,1026.067
2015-02-02,1033.617
2015-02-03,1050.124
2015-02-04,1055.041
2015-02-05,1062.195
2015-02-06,1049.054
2015-02-09,1030.952
2015-02-10,1040.135
2015-02-11,1037.951
2015-02-12,1063.369
2015-02-13,1067.6
2015-02-16,1067.244
2015-02-17,1062.61
2015-02-18,1073.308
2015-02-19,1081.048
2015-02-20,1079.952
2015-02-23,1088.68
2015-02-24,1089.195
2015-02-25,1089.882
2015-02-26,1082.434
2015-02-27,1084.307
2015-03-02,1083.663
2015-03-03,1069.035
2015-03-04,1059.687
2015-03-05,1066.867
2015-03-06,1053.925
2015-03-09,1050.39
2015-03-10,1035.793
2015-03-11,1043.554
2015-03-12,1050.075
2015-03-13,1048.176
2015-03-16,1067.526
2015-03-17,1053.672
2015-03-18,1052.523
2015-03-19,1057.065
2015-03-20,1081.672
2015-03-23,1086.218
2015-03-24,1091.489
2015-03-25,1088.785
2015-03-26,1068.236
2015-03-27,1070.4
2015-03-30,1079.287
2015-03-31,1062.137
2015-04-01,1070.116
2015-04-02,1083.774
2015-04-03,1083.774
2015-04-06,1098.811
2015-04-07,1093.343
2015-04-08,1087.281
2015-04-09,1089.249
2015-04-10,1098.581
2015-04-13,1093.464
2015-04-14,1101.909
2015-04-15,1093.465
2015-04-16,1086.784
2015-04-17,1071.091
2015-04-20,1083.095
2015-04-21,1091.654
2015-04-22,1083.446
2015-04-23,1078.503
2015-04-24,1087.126
2015-04-27,1105.732
2015-04-28,1096.728
2015-04-29,1082.162
2015-04-30,1083.251
2015-05-01,1084.895
2015-05-04,1097.92
2015-05-05,1078.763
2015-05-06,1089.225
2015-05-07,1089.524
2015-05-08,1113.649
2015-05-11,1111.4
2015-05-12,1106.471
2015-05-13,1116.37
2015-05-14,1133.862
2015-05-15,1140.388
2015-05-18,1138.433
2015-05-19,1136.387
2015-05-20,1130.604
2015-05-21,1130.134
2015-05-22,1116.855
2015-05-25,1116.855
2015-05-26,1092.031
2015-05-27,1100.437
2015-05-28,1101.933
2015-05-29,1087.52
2015-06-01,1087.948
2015-06-02,1103.391
2015-06-03,1116.97
2015-06-04,1110.092
2015-06-05,1078.457
2015-06-08,1076.586
2015-06-09,1073.395
2015-06-10,1095.482
