Date,BELGIUM SMID VALUE SMID (Small+Mid Cap)
2005-11-09,631.494
2005-11-10,636.278
2005-11-11,639.81
2005-11-14,633.618
2005-11-15,634.599
2005-11-16,627.473
2005-11-17,631.924
2005-11-18,635.082
2005-11-21,637.918
2005-11-22,639.199
2005-11-23,648.457
2005-11-24,643.524
2005-11-25,644.533
2005-11-28,647.082
2005-11-29,633.327
2005-11-30,632.995
2005-12-01,634.118
2005-12-02,636.693
2005-12-05,640.695
2005-12-06,642.655
2005-12-07,642.503
2005-12-08,645.174
2005-12-09,645.243
2005-12-12,650.955
2005-12-13,651.598
2005-12-14,656.981
2005-12-15,651.26
2005-12-16,657.229
2005-12-19,656.287
2005-12-20,649.891
2005-12-21,648.086
2005-12-22,647.958
2005-12-23,648.811
2005-12-26,648.811
2005-12-27,652.713
2005-12-28,656.011
2005-12-29,652.827
2005-12-30,648.848
2006-01-02,652.462
2006-01-03,667.457
2006-01-04,679.326
2006-01-05,680.19
2006-01-06,683.066
2006-01-09,679.446
2006-01-10,677.192
2006-01-11,683.522
2006-01-12,680.637
2006-01-13,683.382
2006-01-16,688.446
2006-01-17,677.893
2006-01-18,677.326
2006-01-19,683.574
2006-01-20,682.992
2006-01-23,691.682
2006-01-24,692.867
2006-01-25,694.15
2006-01-26,697.293
2006-01-27,699.325
2006-01-30,696.327
2006-01-31,696.408
2006-02-01,695.713
2006-02-02,692.78
2006-02-03,689.038
2006-02-06,689.18
2006-02-07,686.064
2006-02-08,680.08
2006-02-09,687.603
2006-02-10,683.403
2006-02-13,682.155
2006-02-14,680.443
2006-02-15,683.053
2006-02-16,680.923
2006-02-17,687.627
2006-02-20,688.196
2006-02-21,689.34
2006-02-22,689.729
2006-02-23,693.768
2006-02-24,695.081
2006-02-27,693.936
2006-02-28,693.229
2006-03-01,695.443
2006-03-02,694.177
2006-03-03,693.02
2006-03-06,700.137
2006-03-07,687.585
2006-03-08,688.94
2006-03-09,692.205
2006-03-10,688.049
2006-03-13,690.309
2006-03-14,695.62
2006-03-15,700.861
2006-03-16,707.647
2006-03-17,707.134
2006-03-20,708.249
2006-03-21,705.94
2006-03-22,706.786
2006-03-23,699.619
2006-03-24,704.247
2006-03-27,704.457
2006-03-28,707.06
2006-03-29,699.617
2006-03-30,711.403
2006-03-31,709.372
2006-04-03,709.32
2006-04-04,718.097
2006-04-05,718.812
2006-04-06,717.826
2006-04-07,713.37
2006-04-10,708.867
2006-04-11,704.615
2006-04-12,696.177
2006-04-13,696.453
2006-04-14,696.453
2006-04-17,707.515
2006-04-18,707.049
2006-04-19,716.252
2006-04-20,717.719
2006-04-21,720.549
2006-04-24,726.201
2006-04-25,731.654
2006-04-26,735.969
2006-04-27,738.41
2006-04-28,741.14
2006-05-01,742.434
2006-05-02,745.278
2006-05-03,742.162
2006-05-04,751.273
2006-05-05,760.873
2006-05-08,761.923
2006-05-09,764.21
2006-05-10,764.485
2006-05-11,767.194
2006-05-12,754.612
2006-05-15,740.18
2006-05-16,738.193
2006-05-17,720.427
2006-05-18,711.58
2006-05-19,702.868
2006-05-22,685.428
2006-05-23,703.372
2006-05-24,698.52
2006-05-25,706.202
2006-05-26,712.471
2006-05-29,714.226
2006-05-30,709.486
2006-05-31,709.828
2006-06-01,711.718
2006-06-02,725.774
2006-06-05,720.485
2006-06-06,703.085
2006-06-07,698.423
2006-06-08,679.597
2006-06-09,684.47
2006-06-12,679.282
2006-06-13,665.651
2006-06-14,670.189
2006-06-15,685.575
2006-06-16,685.363
2006-06-19,684.35
2006-06-20,685.099
2006-06-21,693.131
2006-06-22,696.349
2006-06-23,695.1
2006-06-26,700.924
2006-06-27,702.364
2006-06-28,699.363
2006-06-29,706.385
2006-06-30,733.731
2006-07-03,742.43
2006-07-04,738.4
2006-07-05,727.712
2006-07-06,734.654
2006-07-07,736.824
2006-07-10,738.349
2006-07-11,736.067
2006-07-12,735.242
2006-07-13,725.286
2006-07-14,717.099
2006-07-17,706.278
2006-07-18,700.947
2006-07-19,716.532
2006-07-20,726.669
2006-07-21,722.731
2006-07-24,727.517
2006-07-25,730.022
2006-07-26,731.448
2006-07-27,744.303
2006-07-28,747.168
2006-07-31,750.319
2006-08-01,745.358
2006-08-02,753.26
2006-08-03,751.488
2006-08-04,761.388
2006-08-07,750.502
2006-08-08,756.168
2006-08-09,756.166
2006-08-10,745.846
2006-08-11,746.636
2006-08-14,750.172
2006-08-15,758.451
2006-08-16,763.584
2006-08-17,766.842
2006-08-18,766.873
2006-08-21,771.911
2006-08-22,762.966
2006-08-23,758.923
2006-08-24,759.643
2006-08-25,757.251
2006-08-28,762.145
2006-08-29,761.161
2006-08-30,767.953
2006-08-31,764.812
2006-09-01,768.05
2006-09-04,774.111
2006-09-05,770.902
2006-09-06,764.386
2006-09-07,755.544
2006-09-08,756.251
2006-09-11,754.311
2006-09-12,762.387
2006-09-13,765.785
2006-09-14,768.067
2006-09-15,765.179
2006-09-18,764.842
2006-09-19,765.904
2006-09-20,770.995
2006-09-21,778.931
2006-09-22,780.63
2006-09-25,778.219
2006-09-26,781.756
2006-09-27,791.832
2006-09-28,797.444
2006-09-29,800.945
2006-10-02,802.842
2006-10-03,797.564
2006-10-04,794.818
2006-10-05,800.021
2006-10-06,790.134
2006-10-09,788.787
2006-10-10,786.837
2006-10-11,788.453
2006-10-12,790.554
2006-10-13,788.765
2006-10-16,789.718
2006-10-17,784.404
2006-10-18,788.775
2006-10-19,795.045
2006-10-20,795.902
2006-10-23,792.399
2006-10-24,791.312
2006-10-25,795.79
2006-10-26,803.78
2006-10-27,800.254
2006-10-30,794.08
2006-10-31,803.279
2006-11-01,806.761
2006-11-02,805.593
2006-11-03,808.957
2006-11-06,809.321
2006-11-07,818.741
2006-11-08,814.718
2006-11-09,814.614
2006-11-10,822.967
2006-11-13,818.828
2006-11-14,820.058
2006-11-15,827.004
2006-11-16,824.296
2006-11-17,819.458
2006-11-20,817.382
2006-11-21,823.68
2006-11-22,831.274
2006-11-23,830.872
2006-11-24,834.091
2006-11-27,827.913
2006-11-28,821.19
2006-11-29,833.429
2006-11-30,835.921
2006-12-01,841.442
2006-12-04,845.198
2006-12-05,852.457
2006-12-06,856.303
2006-12-07,859.178
2006-12-08,861.695
2006-12-11,860.474
2006-12-12,866.219
2006-12-13,870.754
2006-12-14,868.495
2006-12-15,871.022
2006-12-18,871.121
2006-12-19,870.871
2006-12-20,873.248
2006-12-21,875.699
2006-12-22,873.566
2006-12-25,873.566
2006-12-26,872.205
2006-12-27,876.644
2006-12-28,876.494
2006-12-29,882.291
2007-01-01,882.291
2007-01-02,897.612
2007-01-03,900.711
2007-01-04,884.195
2007-01-05,872.733
2007-01-08,878.507
2007-01-09,879.643
2007-01-10,873.48
2007-01-11,875.422
2007-01-12,878.968
2007-01-15,881.807
2007-01-16,879.073
2007-01-17,884.884
2007-01-18,883.264
2007-01-19,886.764
2007-01-22,883.729
2007-01-23,882.837
2007-01-24,880.868
2007-01-25,876.224
2007-01-26,870.553
2007-01-29,873.416
2007-01-30,874.54
2007-01-31,879.827
2007-02-01,889.306
2007-02-02,894.531
2007-02-05,897.332
2007-02-06,904.551
2007-02-07,909.995
2007-02-08,905.797
2007-02-09,905.11
2007-02-12,898.829
2007-02-13,906.117
2007-02-14,914.489
2007-02-15,902.61
2007-02-16,898.079
2007-02-19,899.602
2007-02-20,896.227
2007-02-21,898.829
2007-02-22,899.322
2007-02-23,900.143
2007-02-26,904.933
2007-02-27,885.25
2007-02-28,868.494
2007-03-01,868.11
2007-03-02,873.252
2007-03-05,851.893
2007-03-06,858.701
2007-03-07,870.932
2007-03-08,879.831
2007-03-09,888.466
2007-03-12,898.822
2007-03-13,891.725
2007-03-14,876.533
2007-03-15,894.105
2007-03-16,899.623
2007-03-19,905.082
2007-03-20,904.303
2007-03-21,910.672
2007-03-22,922.816
2007-03-23,917.729
2007-03-26,919.502
2007-03-27,922.797
2007-03-28,922.563
2007-03-29,929.211
2007-03-30,927.708
2007-04-02,936.508
2007-04-03,942.309
2007-04-04,949.308
2007-04-05,954.048
2007-04-06,954.048
2007-04-09,949.078
2007-04-10,957.819
2007-04-11,959.924
2007-04-12,961.177
2007-04-13,964.316
2007-04-16,972.629
2007-04-17,970.405
2007-04-18,970.638
2007-04-19,966.503
2007-04-20,970.34
2007-04-23,968.221
2007-04-24,969.262
2007-04-25,975.65
2007-04-26,971.129
2007-04-27,972.898
2007-04-30,971.296
2007-05-01,967.667
2007-05-02,976.845
2007-05-03,987.64
2007-05-04,994.393
2007-05-07,997.292
2007-05-08,988.659
2007-05-09,991.793
2007-05-10,986.327
2007-05-11,990.001
2007-05-14,991.423
2007-05-15,993.871
2007-05-16,995.623
2007-05-17,995.927
2007-05-18,1001.705
2007-05-21,996.066
2007-05-22,1004.37
2007-05-23,1006.651
2007-05-24,998.489
2007-05-25,998.519
2007-05-28,998.504
2007-05-29,997.045
2007-05-30,989.416
2007-05-31,1000.0
2007-06-01,1001.784
2007-06-04,1015.24
2007-06-05,1014.144
2007-06-06,999.177
2007-06-07,987.492
2007-06-08,976.772
2007-06-11,988.736
2007-06-12,987.022
2007-06-13,982.055
2007-06-14,997.913
2007-06-15,1006.89
2007-06-18,1008.975
2007-06-19,1007.325
2007-06-20,1011.721
2007-06-21,998.835
2007-06-22,999.785
2007-06-25,1001.556
2007-06-26,999.787
2007-06-27,996.678
2007-06-28,1006.528
2007-06-29,1011.114
2007-07-02,1009.414
2007-07-03,1018.091
2007-07-04,1022.619
2007-07-05,1014.704
2007-07-06,1020.789
2007-07-09,1022.158
2007-07-10,1025.671
2007-07-11,1023.835
2007-07-12,1030.684
2007-07-13,1031.48
2007-07-16,1030.686
2007-07-17,1027.182
2007-07-18,1021.276
2007-07-19,1023.334
2007-07-20,1021.406
2007-07-23,1022.208
2007-07-24,1010.223
2007-07-25,994.505
2007-07-26,976.168
2007-07-27,959.697
2007-07-30,965.777
2007-07-31,970.854
2007-08-01,960.576
2007-08-02,973.169
2007-08-03,965.71
2007-08-06,951.469
2007-08-07,957.689
2007-08-08,970.613
2007-08-09,948.764
2007-08-10,934.714
2007-08-13,933.261
2007-08-14,924.719
2007-08-15,914.004
2007-08-16,883.992
2007-08-17,897.615
2007-08-20,905.38
2007-08-21,902.379
2007-08-22,917.662
2007-08-23,927.123
2007-08-24,941.79
2007-08-27,940.753
2007-08-28,932.938
2007-08-29,935.568
2007-08-30,948.519
2007-08-31,958.738
2007-09-03,963.6
2007-09-04,963.242
2007-09-05,959.389
2007-09-06,963.142
2007-09-07,953.049
2007-09-10,944.608
2007-09-11,957.261
2007-09-12,961.908
2007-09-13,963.699
2007-09-14,950.873
2007-09-17,941.42
2007-09-18,950.388
2007-09-19,972.481
2007-09-20,975.912
2007-09-21,982.32
2007-09-24,976.315
2007-09-25,963.005
2007-09-26,962.755
2007-09-27,967.624
2007-09-28,971.247
2007-10-01,970.085
2007-10-02,965.416
2007-10-03,968.99
2007-10-04,975.733
2007-10-05,977.944
2007-10-08,970.603
2007-10-09,977.122
2007-10-10,980.557
2007-10-11,991.394
2007-10-12,981.443
2007-10-15,980.702
2007-10-16,969.483
2007-10-17,977.825
2007-10-18,962.802
2007-10-19,959.55
2007-10-22,935.252
2007-10-23,946.314
2007-10-24,940.367
2007-10-25,956.591
2007-10-26,963.035
2007-10-29,963.79
2007-10-30,957.277
2007-10-31,971.466
2007-11-01,956.7
2007-11-02,956.67
2007-11-05,947.946
2007-11-06,953.582
2007-11-07,953.595
2007-11-08,934.067
2007-11-09,924.946
2007-11-12,918.473
2007-11-13,924.393
2007-11-14,933.931
2007-11-15,920.226
2007-11-16,897.681
2007-11-19,883.369
2007-11-20,890.697
2007-11-21,870.538
2007-11-22,880.608
2007-11-23,897.147
2007-11-26,896.315
2007-11-27,899.671
2007-11-28,906.004
2007-11-29,905.601
2007-11-30,914.44
2007-12-03,912.72
2007-12-04,908.583
2007-12-05,911.102
2007-12-06,903.785
2007-12-07,911.632
2007-12-10,918.16
2007-12-11,913.862
2007-12-12,907.239
2007-12-13,890.302
2007-12-14,886.4
2007-12-17,866.858
2007-12-18,863.813
2007-12-19,864.542
2007-12-20,862.585
2007-12-21,875.324
2007-12-24,880.392
2007-12-25,880.392
2007-12-26,886.443
2007-12-27,891.602
2007-12-28,905.161
2007-12-31,900.419
2008-01-01,900.419
2008-01-02,902.517
2008-01-03,893.659
2008-01-04,892.103
2008-01-07,880.007
2008-01-08,878.424
2008-01-09,853.023
2008-01-10,845.592
2008-01-11,848.629
2008-01-14,856.015
2008-01-15,835.356
2008-01-16,812.094
2008-01-17,817.462
2008-01-18,804.031
2008-01-21,763.216
2008-01-22,785.227
2008-01-23,770.264
2008-01-24,804.907
2008-01-25,815.193
2008-01-28,821.149
2008-01-29,845.283
2008-01-30,841.896
2008-01-31,836.353
2008-02-01,856.289
2008-02-04,855.248
2008-02-05,819.837
2008-02-06,825.952
2008-02-07,800.91
2008-02-08,797.656
2008-02-11,795.766
2008-02-12,821.329
2008-02-13,820.136
2008-02-14,831.501
2008-02-15,829.295
2008-02-18,832.131
2008-02-19,846.353
2008-02-20,835.792
2008-02-21,846.645
2008-02-22,843.977
2008-02-25,855.129
2008-02-26,869.89
2008-02-27,875.543
2008-02-28,862.854
2008-02-29,848.888
2008-03-03,838.429
2008-03-04,830.476
2008-03-05,844.066
2008-03-06,845.552
2008-03-07,827.414
2008-03-10,811.254
2008-03-11,816.658
2008-03-12,837.765
2008-03-13,834.974
2008-03-14,834.405
2008-03-17,823.061
2008-03-18,835.13
2008-03-19,819.93
2008-03-20,794.946
2008-03-21,794.946
2008-03-24,793.812
2008-03-25,820.627
2008-03-26,828.01
2008-03-27,833.073
2008-03-28,830.264
2008-03-31,833.748
2008-04-01,840.88
2008-04-02,845.374
2008-04-03,834.472
2008-04-04,843.798
2008-04-07,849.645
2008-04-08,840.937
2008-04-09,837.991
2008-04-10,835.115
2008-04-11,831.717
2008-04-14,828.009
2008-04-15,828.301
2008-04-16,846.653
2008-04-17,844.894
2008-04-18,853.141
2008-04-21,862.586
2008-04-22,861.02
2008-04-23,879.255
2008-04-24,871.194
2008-04-25,880.451
2008-04-28,889.194
2008-04-29,889.775
2008-04-30,898.161
2008-05-01,891.325
2008-05-02,891.508
2008-05-05,896.023
2008-05-06,890.022
2008-05-07,881.166
2008-05-08,882.132
2008-05-09,873.626
2008-05-12,884.666
2008-05-13,878.53
2008-05-14,880.008
2008-05-15,885.643
2008-05-16,892.294
2008-05-19,898.06
2008-05-20,894.999
2008-05-21,895.723
2008-05-22,894.155
2008-05-23,883.367
2008-05-26,882.097
2008-05-27,878.741
2008-05-28,883.428
2008-05-29,879.972
2008-05-30,882.166
2008-06-02,885.529
2008-06-03,893.83
2008-06-04,891.516
2008-06-05,904.088
2008-06-06,908.247
2008-06-09,897.756
2008-06-10,880.917
2008-06-11,873.624
2008-06-12,867.54
2008-06-13,861.452
2008-06-16,873.486
2008-06-17,881.701
2008-06-18,869.689
2008-06-19,847.287
2008-06-20,845.895
2008-06-23,836.137
2008-06-24,824.663
2008-06-25,833.379
2008-06-26,827.877
2008-06-27,816.859
2008-06-30,818.141
2008-07-01,801.589
2008-07-02,795.112
2008-07-03,785.397
2008-07-04,780.863
2008-07-07,790.646
2008-07-08,779.192
2008-07-09,800.921
2008-07-10,791.824
2008-07-11,781.165
2008-07-14,784.675
2008-07-15,770.987
2008-07-16,762.719
2008-07-17,791.046
2008-07-18,791.221
2008-07-21,806.054
2008-07-22,797.4
2008-07-23,793.545
2008-07-24,780.28
2008-07-25,784.504
2008-07-28,780.987
2008-07-29,768.554
2008-07-30,772.74
2008-07-31,756.588
2008-08-01,763.14
2008-08-04,759.671
2008-08-05,774.251
2008-08-06,790.445
2008-08-07,779.901
2008-08-08,775.982
2008-08-11,781.093
2008-08-12,782.324
2008-08-13,765.573
2008-08-14,766.871
2008-08-15,771.167
2008-08-18,773.628
2008-08-19,758.611
2008-08-20,755.775
2008-08-21,757.961
2008-08-22,764.849
2008-08-25,765.061
2008-08-26,757.812
2008-08-27,758.269
2008-08-28,766.677
2008-08-29,785.431
2008-09-01,779.964
2008-09-02,789.611
2008-09-03,777.94
2008-09-04,751.365
2008-09-05,735.389
2008-09-08,755.632
2008-09-09,740.527
2008-09-10,738.154
2008-09-11,722.363
2008-09-12,747.862
2008-09-15,739.897
2008-09-16,732.708
2008-09-17,723.49
2008-09-18,728.787
2008-09-19,757.992
2008-09-22,768.164
2008-09-23,751.806
2008-09-24,745.956
2008-09-25,755.848
2008-09-26,738.892
2008-09-29,698.952
2008-09-30,695.211
2008-10-01,690.466
2008-10-02,676.978
2008-10-03,684.186
2008-10-06,636.071
2008-10-07,638.045
2008-10-08,604.374
2008-10-09,586.329
2008-10-10,553.556
2008-10-13,598.874
2008-10-14,612.966
2008-10-15,584.873
2008-10-16,549.443
2008-10-17,565.199
2008-10-20,568.85
2008-10-21,565.5
2008-10-22,524.611
2008-10-23,522.247
2008-10-24,496.838
2008-10-27,469.206
2008-10-28,479.631
2008-10-29,523.717
2008-10-30,533.404
2008-10-31,543.059
2008-11-03,565.504
2008-11-04,592.838
2008-11-05,588.007
2008-11-06,558.019
2008-11-07,559.968
2008-11-10,571.435
2008-11-11,548.168
2008-11-12,536.1
2008-11-13,539.667
2008-11-14,544.6
2008-11-17,535.067
2008-11-18,529.318
2008-11-19,513.014
2008-11-20,493.645
2008-11-21,487.635
2008-11-24,520.056
2008-11-25,525.955
2008-11-26,520.102
2008-11-27,536.88
2008-11-28,531.493
2008-12-01,505.641
2008-12-02,516.991
2008-12-03,520.192
2008-12-04,517.553
2008-12-05,508.193
2008-12-08,534.085
2008-12-09,534.038
2008-12-10,547.617
2008-12-11,553.174
2008-12-12,553.697
2008-12-15,565.929
2008-12-16,566.523
2008-12-17,592.248
2008-12-18,602.624
2008-12-19,577.37
2008-12-22,565.686
2008-12-23,569.998
2008-12-24,562.331
2008-12-25,562.331
2008-12-26,565.045
2008-12-29,580.021
2008-12-30,583.067
2008-12-31,568.481
2009-01-01,568.481
2009-01-02,599.914
2009-01-05,594.923
2009-01-06,595.402
2009-01-07,614.336
2009-01-08,605.029
2009-01-09,594.729
2009-01-12,593.364
2009-01-13,594.168
2009-01-14,572.16
2009-01-15,559.135
2009-01-16,577.066
2009-01-19,559.765
2009-01-20,539.629
2009-01-21,553.553
2009-01-22,555.721
2009-01-23,549.659
2009-01-26,585.624
2009-01-27,582.775
2009-01-28,604.309
2009-01-29,591.377
2009-01-30,585.807
2009-02-02,574.266
2009-02-03,581.043
2009-02-04,577.013
2009-02-05,575.695
2009-02-06,592.326
2009-02-09,606.808
2009-02-10,587.415
2009-02-11,583.174
2009-02-12,559.274
2009-02-13,562.789
2009-02-16,560.089
2009-02-17,529.377
2009-02-18,522.943
2009-02-19,534.895
2009-02-20,520.29
2009-02-23,513.78
2009-02-24,509.19
2009-02-25,508.027
2009-02-26,514.415
2009-02-27,510.995
2009-03-02,485.859
2009-03-03,475.622
2009-03-04,480.987
2009-03-05,461.094
2009-03-06,461.347
2009-03-09,472.121
2009-03-10,498.07
2009-03-11,496.481
2009-03-12,511.345
2009-03-13,512.769
2009-03-16,524.611
2009-03-17,525.258
2009-03-18,535.105
2009-03-19,558.853
2009-03-20,561.084
2009-03-23,570.346
2009-03-24,571.229
2009-03-25,569.305
2009-03-26,576.504
2009-03-27,561.51
2009-03-30,540.637
2009-03-31,562.027
2009-04-01,573.986
2009-04-02,602.804
2009-04-03,604.018
2009-04-06,594.041
2009-04-07,571.87
2009-04-08,574.474
2009-04-09,596.024
2009-04-10,596.024
2009-04-13,601.078
2009-04-14,608.637
2009-04-15,614.041
2009-04-16,617.21
2009-04-17,627.539
2009-04-20,602.41
2009-04-21,612.847
2009-04-22,626.006
2009-04-23,632.728
2009-04-24,659.112
2009-04-27,642.964
2009-04-28,633.03
2009-04-29,650.824
2009-04-30,650.277
2009-05-01,650.375
2009-05-04,665.434
2009-05-05,659.986
2009-05-06,676.676
2009-05-07,703.56
2009-05-08,725.652
2009-05-11,712.073
2009-05-12,712.407
2009-05-13,678.579
2009-05-14,683.466
2009-05-15,705.851
2009-05-18,718.814
2009-05-19,740.404
2009-05-20,767.567
2009-05-21,745.705
2009-05-22,765.053
2009-05-25,770.378
2009-05-26,763.612
2009-05-27,768.548
2009-05-28,762.085
2009-05-29,774.576
2009-06-01,786.573
2009-06-02,788.486
2009-06-03,770.737
2009-06-04,768.217
2009-06-05,751.51
2009-06-08,731.117
2009-06-09,744.972
2009-06-10,750.728
2009-06-11,750.058
2009-06-12,749.637
2009-06-15,716.572
2009-06-16,714.324
2009-06-17,690.461
2009-06-18,710.541
2009-06-19,716.452
2009-06-22,690.531
2009-06-23,700.425
2009-06-24,722.79
2009-06-25,715.743
2009-06-26,728.797
2009-06-29,738.272
2009-06-30,736.959
2009-07-01,750.812
2009-07-02,728.917
2009-07-03,724.243
2009-07-06,711.668
2009-07-07,714.062
2009-07-08,692.766
2009-07-09,708.552
2009-07-10,704.701
2009-07-13,717.18
2009-07-14,724.808
2009-07-15,758.479
2009-07-16,759.042
2009-07-17,761.162
2009-07-20,777.281
2009-07-21,781.534
2009-07-22,784.929
2009-07-23,792.471
2009-07-24,787.375
2009-07-27,792.136
2009-07-28,772.197
2009-07-29,770.072
2009-07-30,781.243
2009-07-31,802.119
2009-08-03,822.244
2009-08-04,822.725
2009-08-05,825.932
2009-08-06,835.4
2009-08-07,829.254
2009-08-10,838.692
2009-08-11,822.919
2009-08-12,829.443
2009-08-13,847.759
2009-08-14,846.241
2009-08-17,810.605
2009-08-18,821.1
2009-08-19,827.46
2009-08-20,850.566
2009-08-21,865.37
2009-08-24,884.981
2009-08-25,889.819
2009-08-26,873.749
2009-08-27,865.77
2009-08-28,884.493
2009-08-31,866.834
2009-09-01,853.075
2009-09-02,830.717
2009-09-03,848.338
2009-09-04,860.317
2009-09-07,889.146
2009-09-08,904.592
2009-09-09,916.752
2009-09-10,912.66
2009-09-11,914.017
2009-09-14,900.861
2009-09-15,911.35
2009-09-16,927.582
2009-09-17,931.281
2009-09-18,923.461
2009-09-21,909.531
2009-09-22,914.105
2009-09-23,927.271
2009-09-24,914.962
2009-09-25,915.694
2009-09-28,913.574
2009-09-29,910.845
2009-09-30,914.185
2009-10-01,901.88
2009-10-02,895.976
2009-10-05,905.079
2009-10-06,938.572
2009-10-07,925.271
2009-10-08,938.893
2009-10-09,942.561
2009-10-12,957.803
2009-10-13,948.984
2009-10-14,968.976
2009-10-15,975.868
2009-10-16,969.228
2009-10-19,978.219
2009-10-20,970.526
2009-10-21,964.176
2009-10-22,947.276
2009-10-23,952.356
2009-10-26,924.982
2009-10-27,898.718
2009-10-28,868.169
2009-10-29,902.313
2009-10-30,892.462
2009-11-02,895.7
2009-11-03,867.15
2009-11-04,899.906
2009-11-05,910.51
2009-11-06,914.969
2009-11-09,941.258
2009-11-10,933.429
2009-11-11,941.735
2009-11-12,931.884
2009-11-13,935.843
2009-11-16,949.717
2009-11-17,944.254
2009-11-18,948.926
2009-11-19,928.77
2009-11-20,929.548
2009-11-23,953.759
2009-11-24,944.993
2009-11-25,950.889
2009-11-26,922.752
2009-11-27,936.232
2009-11-30,923.435
2009-12-01,952.977
2009-12-02,956.459
2009-12-03,965.118
2009-12-04,952.238
2009-12-07,949.923
2009-12-08,935.093
2009-12-09,911.388
2009-12-10,918.302
2009-12-11,907.725
2009-12-14,914.414
2009-12-15,913.316
2009-12-16,923.668
2009-12-17,901.911
2009-12-18,886.286
2009-12-21,894.454
2009-12-22,892.161
2009-12-23,897.83
2009-12-24,897.202
2009-12-25,897.202
2009-12-28,908.644
2009-12-29,908.388
2009-12-30,898.625
2009-12-31,901.176
2010-01-01,901.176
2010-01-04,923.831
2010-01-05,934.07
2010-01-06,933.352
2010-01-07,936.194
2010-01-08,936.914
2010-01-11,945.075
2010-01-12,938.541
2010-01-13,937.795
2010-01-14,936.422
2010-01-15,924.37
2010-01-18,928.134
2010-01-19,919.441
2010-01-20,903.282
2010-01-21,892.69
2010-01-22,889.649
2010-01-25,896.559
2010-01-26,899.458
2010-01-27,889.67
2010-01-28,885.022
2010-01-29,882.047
2010-02-01,895.641
2010-02-02,906.015
2010-02-03,896.471
2010-02-04,862.277
2010-02-05,839.479
2010-02-08,840.381
2010-02-09,847.988
2010-02-10,858.67
2010-02-11,855.786
2010-02-12,855.234
2010-02-15,851.187
2010-02-16,865.863
2010-02-17,873.281
2010-02-18,874.019
2010-02-19,869.314
2010-02-22,875.116
2010-02-23,870.076
2010-02-24,869.472
2010-02-25,855.113
2010-02-26,872.306
2010-03-01,871.026
2010-03-02,884.889
2010-03-03,909.03
2010-03-04,905.868
2010-03-05,917.11
2010-03-08,912.745
2010-03-09,906.781
2010-03-10,922.047
2010-03-11,912.332
2010-03-12,919.757
2010-03-15,908.258
2010-03-16,924.428
2010-03-17,938.439
2010-03-18,923.189
2010-03-19,909.98
2010-03-22,910.409
2010-03-23,915.876
2010-03-24,904.12
2010-03-25,912.26
2010-03-26,910.228
2010-03-29,914.04
2010-03-30,907.965
2010-03-31,910.16
2010-04-01,920.775
2010-04-02,920.775
2010-04-05,918.667
2010-04-06,913.535
2010-04-07,907.981
2010-04-08,903.306
2010-04-09,924.029
2010-04-12,938.696
2010-04-13,940.997
2010-04-14,948.495
2010-04-15,944.606
2010-04-16,934.782
2010-04-19,922.944
2010-04-20,928.144
2010-04-21,923.192
2010-04-22,907.512
2010-04-23,915.981
2010-04-26,913.926
2010-04-27,882.802
2010-04-28,848.23
2010-04-29,865.714
2010-04-30,870.904
2010-05-03,869.914
2010-05-04,838.097
2010-05-05,807.623
2010-05-06,780.337
2010-05-07,747.96
2010-05-10,829.878
2010-05-11,812.56
2010-05-12,833.785
2010-05-13,829.049
2010-05-14,794.511
2010-05-17,780.58
2010-05-18,798.776
2010-05-19,777.655
2010-05-20,762.159
2010-05-21,774.67
2010-05-24,766.418
2010-05-25,736.226
2010-05-26,756.984
2010-05-27,791.814
2010-05-28,792.528
2010-05-31,791.618
2010-06-01,801.671
2010-06-02,796.283
2010-06-03,801.723
2010-06-04,777.893
2010-06-07,765.952
2010-06-08,759.66
2010-06-09,776.421
2010-06-10,791.754
2010-06-11,784.164
2010-06-14,806.058
2010-06-15,805.972
2010-06-16,804.629
2010-06-17,809.858
2010-06-18,813.937
2010-06-21,818.248
2010-06-22,810.443
2010-06-23,792.963
2010-06-24,783.295
2010-06-25,777.358
2010-06-28,785.991
2010-06-29,751.304
2010-06-30,755.248
2010-07-01,752.209
2010-07-02,758.124
2010-07-05,755.326
2010-07-06,776.761
2010-07-07,779.183
2010-07-08,793.757
2010-07-09,793.673
2010-07-12,791.182
2010-07-13,808.624
2010-07-14,813.185
2010-07-15,814.928
2010-07-16,806.457
2010-07-19,803.556
2010-07-20,794.361
2010-07-21,798.574
2010-07-22,817.961
2010-07-23,811.324
2010-07-26,828.448
2010-07-27,838.597
2010-07-28,836.81
2010-07-29,840.773
2010-07-30,836.344
2010-08-02,864.322
2010-08-03,870.215
2010-08-04,862.213
2010-08-05,863.58
2010-08-06,865.103
2010-08-09,865.348
2010-08-10,849.655
2010-08-11,815.871
2010-08-12,808.067
2010-08-13,785.263
2010-08-16,785.781
2010-08-17,807.108
2010-08-18,804.257
2010-08-19,794.301
2010-08-20,775.066
2010-08-23,778.253
2010-08-24,772.09
2010-08-25,771.547
2010-08-26,786.519
2010-08-27,791.465
2010-08-30,785.993
2010-08-31,784.823
2010-09-01,809.334
2010-09-02,815.612
2010-09-03,823.692
2010-09-06,828.733
2010-09-07,810.952
2010-09-08,812.414
2010-09-09,817.113
2010-09-10,818.878
2010-09-13,840.203
2010-09-14,846.163
2010-09-15,849.537
2010-09-16,851.081
