Date,ITALY IMI IMI (Large+Mid+Small Cap)
2010-09-16,534.875
2010-09-17,528.528
2010-09-20,538.41
2010-09-21,540.537
2010-09-22,543.353
2010-09-23,537.847
2010-09-24,551.931
2010-09-27,551.552
2010-09-28,553.846
2010-09-29,552.085
2010-09-30,557.313
2010-10-01,559.179
2010-10-04,548.951
2010-10-05,565.961
2010-10-06,569.937
2010-10-07,575.246
2010-10-08,576.613
2010-10-11,577.512
2010-10-12,572.398
2010-10-13,588.127
2010-10-14,592.629
2010-10-15,588.486
2010-10-18,591.719
2010-10-19,583.111
2010-10-20,595.448
2010-10-21,602.427
2010-10-22,596.778
2010-10-25,596.756
2010-10-26,589.857
2010-10-27,582.273
2010-10-28,594.532
2010-10-29,593.622
2010-11-01,587.017
2010-11-02,597.883
2010-11-03,592.12
2010-11-04,608.271
2010-11-05,593.445
2010-11-08,587.827
2010-11-09,597.486
2010-11-10,576.046
2010-11-11,569.743
2010-11-12,569.427
2010-11-15,569.541
2010-11-16,555.903
2010-11-17,557.931
2010-11-18,566.351
2010-11-19,566.537
2010-11-22,556.926
2010-11-23,538.719
2010-11-24,536.644
2010-11-25,535.882
2010-11-26,526.92
2010-11-29,508.72
2010-11-30,501.086
2010-12-01,514.282
2010-12-02,531.172
2010-12-03,540.52
2010-12-06,532.106
2010-12-07,539.27
2010-12-08,540.989
2010-12-09,542.585
2010-12-10,543.698
2010-12-13,554.532
2010-12-14,556.464
2010-12-15,547.284
2010-12-16,540.772
2010-12-17,532.228
2010-12-20,537.291
2010-12-21,547.428
2010-12-22,546.404
2010-12-23,546.253
2010-12-24,548.405
2010-12-27,543.313
2010-12-28,541.356
2010-12-29,542.361
2010-12-30,541.128
2010-12-31,546.567
2011-01-03,551.011
2011-01-04,551.795
2011-01-05,544.801
2011-01-06,542.682
2011-01-07,538.494
2011-01-10,525.039
2011-01-11,531.389
2011-01-12,554.115
2011-01-13,570.13
2011-01-14,574.784
2011-01-17,568.46
2011-01-18,578.417
2011-01-19,586.111
2011-01-20,583.358
2011-01-21,599.19
2011-01-24,604.906
2011-01-25,600.145
2011-01-26,602.522
2011-01-27,611.008
2011-01-28,599.155
2011-01-31,603.358
2011-02-01,619.854
2011-02-02,623.174
2011-02-03,610.316
2011-02-04,611.034
2011-02-07,615.139
2011-02-08,620.165
2011-02-09,620.688
2011-02-10,613.623
2011-02-11,614.019
2011-02-14,608.955
2011-02-15,614.735
2011-02-16,622.628
2011-02-17,625.192
2011-02-18,625.216
2011-02-21,604.887
2011-02-22,600.198
2011-02-23,601.15
2011-02-24,602.891
2011-02-25,611.982
2011-02-28,619.08
2011-03-01,614.375
2011-03-02,616.453
2011-03-03,617.265
2011-03-04,618.798
2011-03-07,620.803
2011-03-08,621.22
2011-03-09,624.824
2011-03-10,610.312
2011-03-11,606.48
2011-03-14,609.154
2011-03-15,597.477
2011-03-16,582.677
2011-03-17,594.813
2011-03-18,601.819
2011-03-21,612.5
2011-03-22,614.437
2011-03-23,614.211
2011-03-24,625.797
2011-03-25,622.642
2011-03-28,621.653
2011-03-29,614.847
2011-03-30,622.411
2011-03-31,620.387
2011-04-01,624.891
2011-04-04,630.969
2011-04-05,630.204
2011-04-06,642.882
2011-04-07,638.042
2011-04-08,649.108
2011-04-11,649.225
2011-04-12,641.545
2011-04-13,644.362
2011-04-14,636.018
2011-04-15,633.817
2011-04-18,609.025
2011-04-19,615.979
2011-04-20,631.759
2011-04-21,641.748
2011-04-22,641.748
2011-04-25,641.286
2011-04-26,647.997
2011-04-27,657.291
2011-04-28,670.062
2011-04-29,672.309
2011-05-02,674.517
2011-05-03,669.442
2011-05-04,660.249
2011-05-05,643.124
2011-05-06,644.377
2011-05-09,625.991
2011-05-10,638.516
2011-05-11,637.406
2011-05-12,626.65
2011-05-13,626.043
2011-05-16,624.851
2011-05-17,614.65
2011-05-18,619.624
2011-05-19,622.822
2011-05-20,610.416
2011-05-23,595.447
2011-05-24,600.558
2011-05-25,605.118
2011-05-26,602.623
2011-05-27,613.776
2011-05-30,613.418
2011-05-31,626.696
2011-06-01,622.741
2011-06-02,618.609
2011-06-03,626.335
2011-06-06,620.217
2011-06-07,624.627
2011-06-08,612.483
2011-06-09,611.946
2011-06-10,598.002
2011-06-13,597.555
2011-06-14,609.456
2011-06-15,589.012
2011-06-16,580.773
2011-06-17,593.991
2011-06-20,585.59
2011-06-21,599.751
2011-06-22,599.381
2011-06-23,572.449
2011-06-24,564.974
2011-06-27,572.986
2011-06-28,580.382
2011-06-29,594.474
2011-06-30,608.083
2011-07-01,616.178
2011-07-04,616.332
2011-07-05,608.057
2011-07-06,587.94
2011-07-07,589.852
2011-07-08,566.664
2011-07-11,534.563
2011-07-12,540.162
2011-07-13,556.144
2011-07-14,550.222
2011-07-15,543.986
2011-07-18,524.736
2011-07-19,539.653
2011-07-20,555.261
2011-07-21,581.518
2011-07-22,581.506
2011-07-25,567.697
2011-07-26,574.939
2011-07-27,555.712
2011-07-28,553.936
2011-07-29,553.109
2011-08-01,526.728
2011-08-02,514.42
2011-08-03,509.464
2011-08-04,480.936
2011-08-05,477.714
2011-08-08,465.798
2011-08-09,468.938
2011-08-10,439.167
2011-08-11,459.008
2011-08-12,475.858
2011-08-15,483.558
2011-08-16,478.154
2011-08-17,486.174
2011-08-18,453.637
2011-08-19,446.692
2011-08-22,454.056
2011-08-23,449.957
2011-08-24,458.222
2011-08-25,455.34
2011-08-26,451.409
2011-08-29,467.318
2011-08-30,463.46
2011-08-31,476.499
2011-09-01,474.738
2011-09-02,455.786
2011-09-05,431.34
2011-09-06,421.015
2011-09-07,438.366
2011-09-08,440.082
2011-09-09,411.501
2011-09-12,393.303
2011-09-13,402.417
2011-09-14,412.353
2011-09-15,430.864
2011-09-16,428.059
2011-09-19,412.447
2011-09-20,422.426
2011-09-21,415.897
2011-09-22,390.104
2011-09-23,395.772
2011-09-26,405.731
2011-09-27,430.364
2011-09-28,427.67
2011-09-29,437.259
2011-09-30,424.141
2011-10-03,414.21
2011-10-04,403.887
2011-10-05,419.886
2011-10-06,437.006
2011-10-07,444.998
2011-10-10,465.031
2011-10-11,462.226
2011-10-12,480.885
2011-10-13,462.534
2011-10-14,479.812
2011-10-17,466.656
2011-10-18,465.411
2011-10-19,477.471
2011-10-20,459.0
2011-10-21,476.944
2011-10-24,479.933
2011-10-25,476.638
2011-10-26,474.214
2011-10-27,509.626
2011-10-28,502.088
2011-10-31,476.549
2011-11-01,438.126
2011-11-02,450.927
2011-11-03,462.569
2011-11-04,451.862
2011-11-07,456.845
2011-11-08,461.22
2011-11-09,437.11
2011-11-10,440.673
2011-11-11,460.906
2011-11-14,449.16
2011-11-15,441.092
2011-11-16,444.708
2011-11-17,438.039
2011-11-18,438.765
2011-11-21,419.167
2011-11-22,414.188
2011-11-23,399.49
2011-11-24,398.314
2011-11-25,396.695
2011-11-28,416.61
2011-11-29,417.285
2011-11-30,439.76
2011-12-01,439.011
2011-12-02,443.966
2011-12-05,457.833
2011-12-06,452.778
2011-12-07,447.76
2011-12-08,427.692
2011-12-09,442.348
2011-12-12,421.904
2011-12-13,416.809
2011-12-14,400.941
2011-12-15,406.789
2011-12-16,406.761
2011-12-19,405.203
2011-12-20,419.218
2011-12-21,413.271
2011-12-22,419.399
2011-12-23,420.161
2011-12-26,420.161
2011-12-27,417.351
2011-12-28,410.401
2011-12-29,412.163
2011-12-30,419.079
2012-01-02,428.91
2012-01-03,436.312
2012-01-04,424.296
2012-01-05,406.497
2012-01-06,401.241
2012-01-09,393.907
2012-01-10,406.111
2012-01-11,404.487
2012-01-12,416.658
2012-01-13,408.28
2012-01-16,412.942
2012-01-17,418.538
2012-01-18,419.349
2012-01-19,433.41
2012-01-20,434.083
2012-01-23,447.159
2012-01-24,445.806
2012-01-25,442.915
2012-01-26,456.208
2012-01-27,450.032
2012-01-30,444.284
2012-01-31,446.817
2012-02-01,462.133
2012-02-02,462.262
2012-02-03,465.074
2012-02-06,462.883
2012-02-07,471.038
2012-02-08,476.391
2012-02-09,478.161
2012-02-10,466.42
2012-02-13,467.99
2012-02-14,466.602
2012-02-15,465.666
2012-02-16,461.072
2012-02-17,469.906
2012-02-20,478.207
2012-02-21,478.117
2012-02-22,473.642
2012-02-23,469.376
2012-02-24,479.601
2012-02-27,472.484
2012-02-28,473.509
2012-02-29,471.846
2012-03-01,483.21
2012-03-02,480.197
2012-03-05,478.163
2012-03-06,458.92
2012-03-07,463.312
2012-03-08,475.936
2012-03-09,465.887
2012-03-12,466.284
2012-03-13,474.41
2012-03-14,472.717
2012-03-15,477.843
2012-03-16,484.061
2012-03-19,488.161
2012-03-20,482.533
2012-03-21,475.696
2012-03-22,467.566
2012-03-23,470.96
2012-03-26,477.339
2012-03-27,473.688
2012-03-28,470.779
2012-03-29,455.78
2012-03-30,459.188
2012-04-02,457.886
2012-04-03,450.99
2012-04-04,432.68
2012-04-05,430.072
2012-04-06,430.072
2012-04-09,430.319
2012-04-10,410.496
2012-04-11,417.578
2012-04-12,423.893
2012-04-13,407.911
2012-04-16,408.647
2012-04-17,425.859
2012-04-18,415.91
2012-04-19,408.321
2012-04-20,413.638
2012-04-23,397.458
2012-04-24,409.08
2012-04-25,419.549
2012-04-26,418.44
2012-04-27,427.24
2012-04-30,422.251
2012-05-01,421.916
2012-05-02,409.281
2012-05-03,406.919
2012-05-04,399.841
2012-05-07,407.252
2012-05-08,397.122
2012-05-09,390.849
2012-05-10,397.719
2012-05-11,398.996
2012-05-14,385.238
2012-05-15,373.952
2012-05-16,371.6
2012-05-17,365.662
2012-05-18,364.802
2012-05-21,370.847
2012-05-22,382.926
2012-05-23,363.846
2012-05-24,368.019
2012-05-25,367.339
2012-05-28,365.458
2012-05-29,366.184
2012-05-30,355.658
2012-05-31,355.352
2012-06-01,351.426
2012-06-04,359.136
2012-06-05,360.227
2012-06-06,373.673
2012-06-07,379.008
2012-06-08,373.581
2012-06-11,365.317
2012-06-12,361.098
2012-06-13,362.099
2012-06-14,367.553
2012-06-15,376.79
2012-06-18,369.187
2012-06-19,383.732
2012-06-20,392.014
2012-06-21,389.396
2012-06-22,384.738
2012-06-25,368.547
2012-06-26,364.487
2012-06-27,373.044
2012-06-28,373.901
2012-06-29,405.043
2012-07-02,403.177
2012-07-03,409.627
2012-07-04,403.433
2012-07-05,391.973
2012-07-06,379.922
2012-07-09,381.693
2012-07-10,381.866
2012-07-11,381.635
2012-07-12,372.333
2012-07-13,377.613
2012-07-16,378.183
2012-07-17,376.096
2012-07-18,376.959
2012-07-19,378.639
2012-07-20,361.107
2012-07-23,348.877
2012-07-24,339.478
2012-07-25,343.494
2012-07-26,367.129
2012-07-27,377.608
2012-07-30,382.361
2012-07-31,382.402
2012-08-01,382.232
2012-08-02,361.838
2012-08-03,389.637
2012-08-06,397.501
2012-08-07,405.471
2012-08-08,403.802
2012-08-09,401.771
2012-08-10,399.431
2012-08-13,400.151
2012-08-14,402.248
2012-08-15,400.959
2012-08-16,410.017
2012-08-17,413.028
2012-08-20,410.809
2012-08-21,424.655
2012-08-22,419.665
2012-08-23,418.131
2012-08-24,414.145
2012-08-27,417.72
2012-08-28,418.816
2012-08-29,416.539
2012-08-30,411.672
2012-08-31,423.632
2012-09-03,426.953
2012-09-04,424.638
2012-09-05,423.636
2012-09-06,441.92
2012-09-07,456.612
2012-09-10,455.831
2012-09-11,461.075
2012-09-12,467.162
2012-09-13,463.669
2012-09-14,483.658
2012-09-17,479.486
2012-09-18,466.733
2012-09-19,467.953
2012-09-20,456.917
2012-09-21,463.357
2012-09-24,459.508
2012-09-25,462.796
2012-09-26,443.935
2012-09-27,445.667
2012-09-28,436.383
2012-10-01,449.036
2012-10-02,449.471
2012-10-03,449.223
2012-10-04,451.913
2012-10-05,463.847
2012-10-08,452.163
2012-10-09,448.032
2012-10-10,447.104
2012-10-11,452.754
2012-10-12,449.806
2012-10-15,451.049
2012-10-16,464.886
2012-10-17,475.22
2012-10-18,472.511
2012-10-19,461.544
2012-10-22,463.26
2012-10-23,451.379
2012-10-24,455.091
2012-10-25,450.243
2012-10-26,450.825
2012-10-29,443.487
2012-10-30,450.994
2012-10-31,450.914
2012-11-01,456.988
2012-11-02,452.741
2012-11-05,444.328
2012-11-06,448.572
2012-11-07,436.864
2012-11-08,433.082
2012-11-09,432.392
2012-11-12,430.784
2012-11-13,435.637
2012-11-14,433.988
2012-11-15,433.63
2012-11-16,422.166
2012-11-19,438.497
2012-11-20,437.273
2012-11-21,441.092
2012-11-22,447.782
2012-11-23,452.562
2012-11-26,449.414
2012-11-27,446.977
2012-11-28,445.95
2012-11-29,460.394
2012-11-30,459.1
2012-12-03,462.89
2012-12-04,467.843
2012-12-05,464.435
2012-12-06,458.315
2012-12-07,452.832
2012-12-10,443.45
2012-12-11,452.339
2012-12-12,458.813
2012-12-13,463.407
2012-12-14,465.475
2012-12-17,470.098
2012-12-18,475.861
2012-12-19,482.729
2012-12-20,483.604
2012-12-21,479.746
2012-12-24,480.492
2012-12-25,480.492
2012-12-26,481.475
2012-12-27,483.633
2012-12-28,479.687
2012-12-31,478.344
2013-01-01,478.344
2013-01-02,497.843
2013-01-03,493.012
2013-01-04,493.003
2013-01-07,493.067
2013-01-08,493.331
2013-01-09,503.283
2013-01-10,513.258
2013-01-11,519.793
2013-01-14,517.735
2013-01-15,519.413
2013-01-16,514.025
2013-01-17,523.372
2013-01-18,519.648
2013-01-21,522.742
2013-01-22,524.084
2013-01-23,520.417
2013-01-24,528.704
2013-01-25,531.105
2013-01-28,535.261
2013-01-29,535.8
2013-01-30,521.133
2013-01-31,524.933
2013-02-01,526.362
2013-02-04,498.916
2013-02-05,502.943
2013-02-06,500.653
2013-02-07,488.279
2013-02-08,494.066
2013-02-11,491.166
2013-02-12,497.652
2013-02-13,499.051
2013-02-14,490.342
2013-02-15,490.279
2013-02-18,488.002
2013-02-19,495.393
2013-02-20,491.808
2013-02-21,471.8
2013-02-22,475.967
2013-02-25,480.81
2013-02-26,453.559
2013-02-27,462.343
2013-02-28,463.83
2013-03-01,453.878
2013-03-04,451.238
2013-03-05,464.078
2013-03-06,461.329
2013-03-07,466.596
2013-03-08,470.024
2013-03-11,468.237
2013-03-12,467.347
2013-03-13,457.176
2013-03-14,469.57
2013-03-15,470.74
2013-03-18,462.847
2013-03-19,453.228
2013-03-20,464.677
2013-03-21,462.073
2013-03-22,467.833
2013-03-25,453.218
2013-03-26,447.682
2013-03-27,440.69
2013-03-28,442.445
2013-03-29,442.445
2013-04-01,442.652
2013-04-02,448.392
2013-04-03,439.0
2013-04-04,438.566
2013-04-05,446.663
2013-04-08,446.346
2013-04-09,453.717
2013-04-10,467.975
2013-04-11,471.828
2013-04-12,464.675
2013-04-15,459.382
2013-04-16,458.363
2013-04-17,451.186
2013-04-18,454.66
2013-04-19,461.985
2013-04-22,467.945
2013-04-23,479.865
2013-04-24,481.398
2013-04-25,483.626
2013-04-26,482.271
2013-04-29,495.204
2013-04-30,494.267
2013-05-01,494.604
2013-05-02,489.711
2013-05-03,496.748
2013-05-06,493.17
2013-05-07,501.226
2013-05-08,507.645
2013-05-09,500.774
2013-05-10,501.107
2013-05-13,498.977
2013-05-14,503.003
2013-05-15,503.019
2013-05-16,506.203
2013-05-17,504.293
2013-05-20,510.254
2013-05-21,508.234
2013-05-22,511.828
2013-05-23,498.028
2013-05-24,495.587
2013-05-27,503.251
2013-05-28,509.962
2013-05-29,506.719
2013-05-30,511.954
2013-05-31,503.787
2013-06-03,502.446
2013-06-04,505.927
2013-06-05,501.717
2013-06-06,493.531
2013-06-07,499.712
2013-06-10,495.079
2013-06-11,489.998
2013-06-12,485.054
2013-06-13,485.68
2013-06-14,488.81
2013-06-17,489.329
2013-06-18,490.37
2013-06-19,486.266
2013-06-20,463.935
2013-06-21,454.458
2013-06-24,451.929
2013-06-25,449.615
2013-06-26,455.982
2013-06-27,458.406
2013-06-28,453.243
2013-07-01,460.804
2013-07-02,457.766
2013-07-03,452.529
2013-07-04,465.258
2013-07-05,455.003
2013-07-08,463.04
2013-07-09,460.5
2013-07-10,460.205
2013-07-11,467.088
2013-07-12,460.573
2013-07-15,465.421
2013-07-16,466.434
2013-07-17,469.31
2013-07-18,479.176
2013-07-19,483.065
2013-07-22,488.372
2013-07-23,490.858
2013-07-24,497.869
2013-07-25,497.5
2013-07-26,498.2
2013-07-29,493.542
2013-07-30,500.893
2013-07-31,500.064
2013-08-01,508.846
2013-08-02,510.166
2013-08-05,508.037
2013-08-06,508.138
2013-08-07,512.867
2013-08-08,524.149
2013-08-09,524.04
2013-08-12,523.99
2013-08-13,524.895
2013-08-14,528.603
2013-08-15,528.005
2013-08-16,537.186
2013-08-19,525.599
2013-08-20,520.63
2013-08-21,514.797
2013-08-22,525.861
2013-08-23,529.775
2013-08-26,518.172
2013-08-27,507.786
2013-08-28,510.945
2013-08-29,511.267
2013-08-30,503.914
2013-09-02,513.009
2013-09-03,510.091
2013-09-04,505.551
2013-09-05,506.489
2013-09-06,513.293
2013-09-09,522.174
2013-09-10,525.376
2013-09-11,533.373
2013-09-12,532.333
2013-09-13,531.258
2013-09-16,539.835
2013-09-17,540.515
2013-09-18,541.979
2013-09-19,557.014
2013-09-20,553.6
2013-09-23,553.926
2013-09-24,558.319
2013-09-25,558.953
2013-09-26,551.785
2013-09-27,547.831
2013-09-30,541.872
2013-10-01,557.338
2013-10-02,563.439
2013-10-03,562.856
2013-10-04,570.229
2013-10-07,572.635
2013-10-08,572.136
2013-10-09,574.382
2013-10-10,583.337
2013-10-11,586.575
2013-10-14,588.859
2013-10-15,588.8
2013-10-16,596.505
2013-10-17,602.504
2013-10-18,606.636
2013-10-21,605.897
2013-10-22,613.738
2013-10-23,600.934
2013-10-24,609.368
2013-10-25,600.836
2013-10-28,598.887
2013-10-29,611.582
2013-10-30,609.601
2013-10-31,607.818
2013-11-01,597.702
2013-11-04,603.12
2013-11-05,595.536
2013-11-06,603.131
2013-11-07,584.993
2013-11-08,585.96
2013-11-11,592.948
2013-11-12,591.413
2013-11-13,581.707
2013-11-14,585.189
2013-11-15,583.954
2013-11-18,598.887
2013-11-19,588.787
2013-11-20,584.644
2013-11-21,587.778
2013-11-22,590.062
2013-11-25,588.175
2013-11-26,590.153
2013-11-27,595.373
2013-11-28,601.415
2013-11-29,600.504
2013-12-02,589.743
2013-12-03,579.713
2013-12-04,576.849
2013-12-05,571.332
2013-12-06,576.43
2013-12-09,583.083
2013-12-10,583.834
2013-12-11,576.109
2013-12-12,569.335
2013-12-13,568.379
2013-12-16,582.231
2013-12-17,572.356
2013-12-18,579.448
2013-12-19,585.906
2013-12-20,589.583
2013-12-23,595.419
2013-12-24,593.703
2013-12-25,593.703
2013-12-26,594.811
2013-12-27,606.867
2013-12-30,608.841
2013-12-31,607.299
2014-01-01,607.299
2014-01-02,601.142
2014-01-03,605.308
2014-01-06,610.564
2014-01-07,616.276
2014-01-08,614.693
2014-01-09,615.961
2014-01-10,622.437
2014-01-13,625.197
2014-01-14,627.393
2014-01-15,632.657
2014-01-16,628.053
2014-01-17,629.475
2014-01-20,630.201
2014-01-21,629.73
2014-01-22,629.259
2014-01-23,630.212
2014-01-24,615.795
2014-01-27,612.211
2014-01-28,616.844
2014-01-29,612.42
2014-01-30,611.212
2014-01-31,608.139
2014-02-03,594.319
2014-02-04,597.004
2014-02-05,599.925
2014-02-06,616.443
2014-02-07,623.347
2014-02-10,624.342
2014-02-11,632.464
2014-02-12,636.084
2014-02-13,639.115
2014-02-14,649.662
2014-02-17,651.766
2014-02-18,654.86
2014-02-19,654.322
2014-02-20,652.809
2014-02-21,652.669
2014-02-24,654.701
2014-02-25,654.888
2014-02-26,649.481
2014-02-27,647.835
2014-02-28,657.883
2014-03-03,634.77
2014-03-04,655.6
2014-03-05,664.537
2014-03-06,671.913
2014-03-07,666.993
2014-03-10,671.423
2014-03-11,673.426
2014-03-12,673.154
2014-03-13,668.537
2014-03-14,660.725
2014-03-17,676.63
2014-03-18,682.116
2014-03-19,680.321
2014-03-20,677.379
2014-03-21,674.083
2014-03-24,663.778
2014-03-25,669.704
2014-03-26,678.795
2014-03-27,678.995
2014-03-28,690.04
2014-03-31,698.602
2014-04-01,706.412
2014-04-02,697.886
2014-04-03,704.3
2014-04-04,709.095
2014-04-07,706.302
2014-04-08,698.49
2014-04-09,701.761
2014-04-10,696.067
2014-04-11,688.991
2014-04-14,688.435
2014-04-15,673.33
2014-04-16,694.379
2014-04-17,698.5
2014-04-18,698.5
2014-04-21,696.91
2014-04-22,707.422
2014-04-23,701.046
2014-04-24,705.051
2014-04-25,693.975
2014-04-28,696.399
2014-04-29,708.893
2014-04-30,706.038
2014-05-01,706.038
2014-05-02,706.334
2014-05-05,702.316
2014-05-06,701.371
2014-05-07,691.359
2014-05-08,703.62
2014-05-09,687.859
2014-05-12,690.727
2014-05-13,679.944
2014-05-14,677.315
2014-05-15,654.105
2014-05-16,659.615
2014-05-19,659.213
2014-05-20,659.786
2014-05-21,664.826
2014-05-22,657.553
2014-05-23,668.076
2014-05-26,692.096
2014-05-27,687.889
2014-05-28,692.952
2014-05-29,691.949
2014-05-30,696.897
2014-06-02,701.316
2014-06-03,697.546
2014-06-04,697.065
2014-06-05,706.414
2014-06-06,719.026
2014-06-09,720.84
2014-06-10,723.5
2014-06-11,710.338
2014-06-12,709.583
2014-06-13,708.661
2014-06-16,708.346
2014-06-17,710.276
2014-06-18,711.56
2014-06-19,717.515
2014-06-20,708.082
2014-06-23,702.368
2014-06-24,697.749
2014-06-25,691.11
2014-06-26,687.134
2014-06-27,687.243
2014-06-30,688.406
2014-07-01,697.193
2014-07-02,699.736
2014-07-03,704.084
2014-07-04,693.125
2014-07-07,684.696
2014-07-08,667.947
2014-07-09,674.284
2014-07-10,659.872
2014-07-11,663.421
2014-07-14,667.39
2014-07-15,655.776
2014-07-16,673.774
2014-07-17,658.909
2014-07-18,662.16
2014-07-21,653.025
2014-07-22,663.332
2014-07-23,662.389
2014-07-24,675.981
2014-07-25,668.729
2014-07-28,665.234
2014-07-29,668.001
2014-07-30,660.565
2014-07-31,650.393
2014-08-01,645.593
2014-08-04,645.831
2014-08-05,632.996
2014-08-06,615.437
2014-08-07,603.223
2014-08-08,608.008
2014-08-11,615.311
2014-08-12,612.755
2014-08-13,617.047
2014-08-14,615.456
2014-08-15,615.571
2014-08-18,619.442
2014-08-19,618.264
2014-08-20,615.896
2014-08-21,628.283
2014-08-22,622.664
2014-08-25,634.947
2014-08-26,643.29
2014-08-27,647.625
2014-08-28,634.15
2014-08-29,636.846
2014-09-01,631.744
2014-09-02,633.678
2014-09-03,645.406
2014-09-04,653.984
2014-09-05,653.286
2014-09-08,649.86
2014-09-09,644.126
2014-09-10,643.8
2014-09-11,643.742
2014-09-12,642.971
2014-09-15,636.334
2014-09-16,634.24
2014-09-17,644.656
2014-09-18,642.978
2014-09-19,634.441
2014-09-22,627.692
2014-09-23,620.319
2014-09-24,626.467
2014-09-25,615.889
2014-09-26,623.788
2014-09-29,615.674
2014-09-30,623.062
2014-10-01,616.294
2014-10-02,595.381
2014-10-03,597.499
2014-10-06,597.93
2014-10-07,590.469
2014-10-08,588.854
2014-10-09,581.601
2014-10-10,572.669
2014-10-13,573.504
2014-10-14,573.509
2014-10-15,552.905
2014-10-16,547.084
2014-10-17,565.033
2014-10-20,560.858
2014-10-21,573.832
2014-10-22,577.068
2014-10-23,581.465
2014-10-24,584.534
2014-10-27,573.121
2014-10-28,587.199
2014-10-29,579.704
2014-10-30,574.062
2014-10-31,586.636
2014-11-03,573.036
2014-11-04,564.276
2014-11-05,574.087
2014-11-06,567.645
2014-11-07,560.893
2014-11-10,566.337
2014-11-11,565.504
2014-11-12,552.408
2014-11-13,554.464
2014-11-14,560.013
2014-11-17,565.855
2014-11-18,573.475
2014-11-19,574.997
2014-11-20,570.012
2014-11-21,585.025
2014-11-24,586.145
2014-11-25,590.996
2014-11-26,590.666
2014-11-27,593.228
2014-11-28,590.096
2014-12-01,581.171
2014-12-02,580.478
2014-12-03,582.646
2014-12-04,573.338
2014-12-05,584.719
2014-12-08,580.893
2014-12-09,571.431
2014-12-10,566.119
2014-12-11,563.81
2014-12-12,550.255
2014-12-15,533.184
2014-12-16,553.226
2014-12-17,545.617
2014-12-18,554.445
2014-12-19,551.903
2014-12-22,554.089
2014-12-23,558.209
2014-12-24,558.805
2014-12-25,558.805
2014-12-26,557.934
2014-12-29,552.769
2014-12-30,548.648
2014-12-31,545.761
2015-01-01,545.761
2015-01-02,546.37
2015-01-05,517.454
2015-01-06,514.94
2015-01-07,508.986
2015-01-08,525.884
2015-01-09,511.859
2015-01-12,515.246
2015-01-13,523.532
2015-01-14,516.112
2015-01-15,518.479
2015-01-16,524.876
2015-01-19,537.777
2015-01-20,539.95
2015-01-21,549.169
2015-01-22,553.822
2015-01-23,547.797
2015-01-26,554.607
2015-01-27,559.297
2015-01-28,552.557
2015-01-29,554.948
2015-01-30,550.795
2015-02-02,553.302
2015-02-03,572.217
2015-02-04,569.226
2015-02-05,566.789
2015-02-06,560.861
2015-02-09,550.497
2015-02-10,559.727
2015-02-11,554.241
2015-02-12,569.332
2015-02-13,575.612
2015-02-16,575.22
2015-02-17,578.006
2015-02-18,586.23
2015-02-19,591.285
2015-02-20,591.215
2015-02-23,593.801
2015-02-24,597.551
2015-02-25,593.567
2015-02-26,592.719
2015-02-27,597.42
2015-03-02,595.274
2015-03-03,586.362
2015-03-04,583.844
2015-03-05,589.155
2015-03-06,581.639
2015-03-09,584.056
2015-03-10,570.921
2015-03-11,575.701
2015-03-12,577.971
2015-03-13,570.88
2015-03-16,579.088
2015-03-17,574.946
2015-03-18,573.025
2015-03-19,577.826
2015-03-20,596.081
2015-03-23,601.425
2015-03-24,607.495
2015-03-25,608.055
2015-03-26,598.697
2015-03-27,598.575
2015-03-30,602.419
2015-03-31,594.913
2015-04-01,600.775
2015-04-02,606.908
2015-04-03,606.908
2015-04-06,615.329
2015-04-07,615.66
2015-04-08,609.005
2015-04-09,608.147
2015-04-10,607.246
2015-04-13,607.764
2015-04-14,608.385
2015-04-15,610.402
2015-04-16,604.67
2015-04-17,594.28
2015-04-20,600.736
2015-04-21,597.399
2015-04-22,597.639
2015-04-23,599.209
2015-04-24,608.655
2015-04-27,619.313
2015-04-28,618.482
2015-04-29,614.07
2015-04-30,619.651
2015-05-01,620.591
2015-05-04,621.759
2015-05-05,606.702
2015-05-06,617.296
2015-05-07,617.224
2015-05-08,627.441
2015-05-11,624.504
2015-05-12,624.421
2015-05-13,633.297
2015-05-14,643.022
2015-05-15,644.859
2015-05-18,643.015
2015-05-19,642.911
2015-05-20,643.171
2015-05-21,643.526
2015-05-22,638.689
2015-05-25,625.516
2015-05-26,618.802
2015-05-27,630.765
2015-05-28,630.605
2015-05-29,627.029
2015-06-01,622.24
2015-06-02,639.201
2015-06-03,648.168
2015-06-04,642.301
2015-06-05,619.043
2015-06-08,618.722
2015-06-09,617.51
2015-06-10,635.678
2015-06-11,633.984
2015-06-12,628.009
2015-06-15,612.09
2015-06-16,612.255
2015-06-17,608.509
2015-06-18,623.881
2015-06-19,626.455
2015-06-22,654.336
2015-06-23,644.893
2015-06-24,641.941
2015-06-25,647.145
2015-06-26,648.303
2015-06-29,616.111
2015-06-30,613.497
2015-07-01,624.18
2015-07-02,615.563
2015-07-03,612.386
2015-07-06,586.504
2015-07-07,562.687
2015-07-08,583.441
2015-07-09,602.754
2015-07-10,627.494
2015-07-13,624.96
2015-07-14,621.846
2015-07-15,627.063
2015-07-16,635.043
2015-07-17,631.953
2015-07-20,639.94
2015-07-21,636.241
2015-07-22,634.075
2015-07-23,637.717
2015-07-24,633.924
2015-07-27,623.123
2015-07-28,632.55
2015-07-29,632.578
