Date,ITALY IMI IMI (Large+Mid+Small Cap)
2005-11-09,633.985
2005-11-10,633.95
2005-11-11,638.512
2005-11-14,637.291
2005-11-15,635.465
2005-11-16,634.528
2005-11-17,642.707
2005-11-18,644.153
2005-11-21,647.858
2005-11-22,647.694
2005-11-23,656.168
2005-11-24,654.821
2005-11-25,652.782
2005-11-28,652.747
2005-11-29,652.178
2005-11-30,650.13
2005-12-01,654.103
2005-12-02,655.173
2005-12-05,657.689
2005-12-06,661.88
2005-12-07,659.375
2005-12-08,666.594
2005-12-09,665.888
2005-12-12,673.114
2005-12-13,672.822
2005-12-14,678.721
2005-12-15,673.187
2005-12-16,680.552
2005-12-19,681.201
2005-12-20,679.231
2005-12-21,679.804
2005-12-22,683.074
2005-12-23,682.418
2005-12-26,682.418
2005-12-27,682.998
2005-12-28,686.693
2005-12-29,684.36
2005-12-30,677.358
2006-01-02,681.693
2006-01-03,696.031
2006-01-04,707.739
2006-01-05,704.356
2006-01-06,712.002
2006-01-09,704.809
2006-01-10,702.504
2006-01-11,711.225
2006-01-12,710.042
2006-01-13,705.191
2006-01-16,714.267
2006-01-17,706.466
2006-01-18,703.35
2006-01-19,705.591
2006-01-20,697.814
2006-01-23,710.129
2006-01-24,707.43
2006-01-25,712.354
2006-01-26,721.194
2006-01-27,717.955
2006-01-30,714.477
2006-01-31,717.392
2006-02-01,720.422
2006-02-02,711.431
2006-02-03,705.489
2006-02-06,713.294
2006-02-07,710.239
2006-02-08,710.381
2006-02-09,717.579
2006-02-10,709.692
2006-02-13,713.336
2006-02-14,710.115
2006-02-15,713.02
2006-02-16,716.804
2006-02-17,722.488
2006-02-20,728.198
2006-02-21,727.471
2006-02-22,732.659
2006-02-23,733.824
2006-02-24,733.23
2006-02-27,736.458
2006-02-28,729.083
2006-03-01,732.394
2006-03-02,726.901
2006-03-03,730.485
2006-03-06,737.319
2006-03-07,726.868
2006-03-08,725.225
2006-03-09,731.567
2006-03-10,734.666
2006-03-13,743.111
2006-03-14,751.792
2006-03-15,754.927
2006-03-16,763.648
2006-03-17,762.726
2006-03-20,765.354
2006-03-21,762.008
2006-03-22,760.673
2006-03-23,748.299
2006-03-24,749.22
2006-03-27,741.219
2006-03-28,739.021
2006-03-29,738.527
2006-03-30,756.481
2006-03-31,748.9
2006-04-03,756.391
2006-04-04,761.139
2006-04-05,768.7
2006-04-06,765.655
2006-04-07,751.479
2006-04-10,759.776
2006-04-11,746.122
2006-04-12,745.695
2006-04-13,743.638
2006-04-14,743.638
2006-04-17,755.449
2006-04-18,753.011
2006-04-19,765.942
2006-04-20,769.924
2006-04-21,774.676
2006-04-24,772.786
2006-04-25,775.57
2006-04-26,783.264
2006-04-27,784.9
2006-04-28,782.011
2006-05-01,783.377
2006-05-02,791.983
2006-05-03,785.474
2006-05-04,795.222
2006-05-05,804.144
2006-05-08,805.493
2006-05-09,813.347
2006-05-10,813.97
2006-05-11,813.503
2006-05-12,804.416
2006-05-15,790.705
2006-05-16,791.82
2006-05-17,768.504
2006-05-18,767.894
2006-05-19,764.063
2006-05-22,752.352
2006-05-23,766.284
2006-05-24,757.418
2006-05-25,768.782
2006-05-26,773.739
2006-05-29,773.432
2006-05-30,767.645
2006-05-31,778.037
2006-06-01,780.05
2006-06-02,787.023
2006-06-05,785.912
2006-06-06,765.111
2006-06-07,768.495
2006-06-08,743.842
2006-06-09,753.659
2006-06-12,742.204
2006-06-13,729.782
2006-06-14,731.008
2006-06-15,745.067
2006-06-16,739.812
2006-06-19,738.277
2006-06-20,742.201
2006-06-21,749.11
2006-06-22,747.131
2006-06-23,746.376
2006-06-26,747.462
2006-06-27,746.83
2006-06-28,744.699
2006-06-29,755.043
2006-06-30,778.476
2006-07-03,784.512
2006-07-04,785.853
2006-07-05,770.901
2006-07-06,778.98
2006-07-07,781.679
2006-07-10,779.812
2006-07-11,772.765
2006-07-12,771.17
2006-07-13,761.658
2006-07-14,752.271
2006-07-17,741.143
2006-07-18,737.505
2006-07-19,757.537
2006-07-20,761.058
2006-07-21,758.925
2006-07-24,766.098
2006-07-25,763.385
2006-07-26,766.177
2006-07-27,780.109
2006-07-28,786.916
2006-07-31,784.968
2006-08-01,778.24
2006-08-02,790.774
2006-08-03,784.053
2006-08-04,798.282
2006-08-07,789.334
2006-08-08,790.694
2006-08-09,797.45
2006-08-10,785.756
2006-08-11,785.037
2006-08-14,788.511
2006-08-15,791.109
2006-08-16,803.568
2006-08-17,807.206
2006-08-18,806.161
2006-08-21,810.287
2006-08-22,806.679
2006-08-23,799.997
2006-08-24,809.104
2006-08-25,807.177
2006-08-28,811.706
2006-08-29,809.621
2006-08-30,819.269
2006-08-31,816.936
2006-09-01,821.666
2006-09-04,828.027
2006-09-05,822.714
2006-09-06,816.045
2006-09-07,808.34
2006-09-08,807.672
2006-09-11,806.205
2006-09-12,810.355
2006-09-13,809.972
2006-09-14,813.225
2006-09-15,805.59
2006-09-18,807.492
2006-09-19,803.463
2006-09-20,810.951
2006-09-21,815.691
2006-09-22,813.272
2006-09-25,808.72
2006-09-26,810.88
2006-09-27,815.759
2006-09-28,816.824
2006-09-29,816.808
2006-10-02,820.905
2006-10-03,820.279
2006-10-04,823.483
2006-10-05,829.047
2006-10-06,822.501
2006-10-09,826.404
2006-10-10,827.482
2006-10-11,832.004
2006-10-12,833.551
2006-10-13,829.399
2006-10-16,832.353
2006-10-17,823.539
2006-10-18,828.717
2006-10-19,833.313
2006-10-20,834.606
2006-10-23,831.768
2006-10-24,830.988
2006-10-25,836.674
2006-10-26,839.475
2006-10-27,844.01
2006-10-30,845.308
2006-10-31,852.702
2006-11-01,857.964
2006-11-02,853.856
2006-11-03,854.103
2006-11-06,861.92
2006-11-07,869.91
2006-11-08,867.957
2006-11-09,868.585
2006-11-10,876.58
2006-11-13,875.538
2006-11-14,872.643
2006-11-15,878.12
2006-11-16,878.462
2006-11-17,876.906
2006-11-20,878.48
2006-11-21,880.367
2006-11-22,889.368
2006-11-23,890.766
2006-11-24,895.692
2006-11-27,885.451
2006-11-28,888.145
2006-11-29,898.833
2006-11-30,899.7
2006-12-01,898.965
2006-12-04,902.284
2006-12-05,906.269
2006-12-06,908.253
2006-12-07,910.634
2006-12-08,912.498
2006-12-11,909.895
2006-12-12,911.395
2006-12-13,913.511
2006-12-14,909.699
2006-12-15,909.768
2006-12-18,907.834
2006-12-19,912.149
2006-12-20,914.937
2006-12-21,912.96
2006-12-22,903.893
2006-12-25,903.893
2006-12-26,902.484
2006-12-27,912.835
2006-12-28,915.64
2006-12-29,920.077
2007-01-01,920.077
2007-01-02,937.216
2007-01-03,932.794
2007-01-04,920.819
2007-01-05,910.31
2007-01-08,909.357
2007-01-09,910.601
2007-01-10,901.363
2007-01-11,909.225
2007-01-12,915.228
2007-01-15,919.982
2007-01-16,916.572
2007-01-17,910.716
2007-01-18,910.751
2007-01-19,918.637
2007-01-22,917.703
2007-01-23,924.538
2007-01-24,929.379
2007-01-25,928.228
2007-01-26,917.836
2007-01-29,920.651
2007-01-30,923.257
2007-01-31,924.759
2007-02-01,932.235
2007-02-02,932.034
2007-02-05,930.47
2007-02-06,930.747
2007-02-07,940.688
2007-02-08,934.997
2007-02-09,937.612
2007-02-12,930.153
2007-02-13,938.313
2007-02-14,951.696
2007-02-15,953.2
2007-02-16,951.899
2007-02-19,956.606
2007-02-20,949.638
2007-02-21,940.578
2007-02-22,942.346
2007-02-23,946.353
2007-02-26,953.337
2007-02-27,930.489
2007-02-28,918.288
2007-03-01,904.287
2007-03-02,903.311
2007-03-05,889.215
2007-03-06,894.701
2007-03-07,898.043
2007-03-08,908.489
2007-03-09,907.53
2007-03-12,909.011
2007-03-13,902.412
2007-03-14,883.495
2007-03-15,898.687
2007-03-16,901.182
2007-03-19,913.583
2007-03-20,913.211
2007-03-21,918.927
2007-03-22,939.027
2007-03-23,940.545
2007-03-26,932.715
2007-03-27,933.667
2007-03-28,932.241
2007-03-29,942.085
2007-03-30,942.283
2007-04-02,952.696
2007-04-03,961.518
2007-04-04,962.015
2007-04-05,967.707
2007-04-06,967.707
2007-04-09,962.665
2007-04-10,976.745
2007-04-11,974.036
2007-04-12,975.702
2007-04-13,983.125
2007-04-16,994.916
2007-04-17,996.828
2007-04-18,994.267
2007-04-19,990.315
2007-04-20,1001.268
2007-04-23,1000.845
2007-04-24,1000.082
2007-04-25,1014.107
2007-04-26,1012.385
2007-04-27,1011.835
2007-04-30,1014.053
2007-05-01,1010.263
2007-05-02,1012.834
2007-05-03,1005.317
2007-05-04,1011.727
2007-05-07,1015.003
2007-05-08,1001.033
2007-05-09,1007.514
2007-05-10,996.371
2007-05-11,1001.028
2007-05-14,1002.425
2007-05-15,1013.783
2007-05-16,1008.125
2007-05-17,1006.316
2007-05-18,1015.149
2007-05-21,1009.269
2007-05-22,1005.463
2007-05-23,1014.333
2007-05-24,996.864
2007-05-25,998.994
2007-05-28,1002.379
2007-05-29,1000.555
2007-05-30,995.138
2007-05-31,1000.0
2007-06-01,994.9
2007-06-04,992.513
2007-06-05,999.767
2007-06-06,983.124
2007-06-07,971.535
2007-06-08,958.748
2007-06-11,961.688
2007-06-12,956.121
2007-06-13,959.824
2007-06-14,975.475
2007-06-15,989.64
2007-06-18,989.007
2007-06-19,992.881
2007-06-20,992.428
2007-06-21,982.732
2007-06-22,978.951
2007-06-25,979.148
2007-06-26,968.707
2007-06-27,962.315
2007-06-28,970.922
2007-06-29,979.545
2007-07-02,989.975
2007-07-03,996.531
2007-07-04,999.074
2007-07-05,989.348
2007-07-06,996.561
2007-07-09,1002.351
2007-07-10,998.28
2007-07-11,996.621
2007-07-12,1004.315
2007-07-13,1008.693
2007-07-16,1010.302
2007-07-17,1005.595
2007-07-18,999.208
2007-07-19,1008.55
2007-07-20,995.937
2007-07-23,1000.011
2007-07-24,982.4
2007-07-25,963.069
2007-07-26,943.795
2007-07-27,936.116
2007-07-30,937.074
2007-07-31,952.367
2007-08-01,932.449
2007-08-02,939.315
2007-08-03,937.886
2007-08-06,932.119
2007-08-07,945.833
2007-08-08,966.335
2007-08-09,944.269
2007-08-10,917.983
2007-08-13,925.957
2007-08-14,916.072
2007-08-15,909.187
2007-08-16,875.385
2007-08-17,898.494
2007-08-20,901.069
2007-08-21,902.6
2007-08-22,919.974
2007-08-23,927.126
2007-08-24,937.147
2007-08-27,937.878
2007-08-28,920.769
2007-08-29,928.744
2007-08-30,935.853
2007-08-31,944.332
2007-09-03,945.823
2007-09-04,945.783
2007-09-05,928.122
2007-09-06,932.736
2007-09-07,917.097
2007-09-10,916.506
2007-09-11,929.366
2007-09-12,935.611
2007-09-13,943.589
2007-09-14,935.387
2007-09-17,925.149
2007-09-18,940.278
2007-09-19,966.102
2007-09-20,967.61
2007-09-21,968.665
2007-09-24,969.974
2007-09-25,964.475
2007-09-26,972.988
2007-09-27,975.271
2007-09-28,976.388
2007-10-01,989.72
2007-10-02,984.611
2007-10-03,983.571
2007-10-04,986.704
2007-10-05,992.587
2007-10-08,984.827
2007-10-09,995.775
2007-10-10,997.63
2007-10-11,1006.382
2007-10-12,1004.035
2007-10-15,995.754
2007-10-16,987.467
2007-10-17,987.211
2007-10-18,984.641
2007-10-19,981.863
2007-10-22,961.969
2007-10-23,973.633
2007-10-24,967.277
2007-10-25,984.933
2007-10-26,996.207
2007-10-29,1000.925
2007-10-30,1002.1
2007-10-31,1014.296
2007-11-01,993.221
2007-11-02,996.167
2007-11-05,988.258
2007-11-06,993.846
2007-11-07,996.546
2007-11-08,981.216
2007-11-09,962.174
2007-11-12,960.112
2007-11-13,970.001
2007-11-14,981.063
2007-11-15,971.258
2007-11-16,972.728
2007-11-19,952.85
2007-11-20,968.534
2007-11-21,955.062
2007-11-22,957.898
2007-11-23,970.827
2007-11-26,966.66
2007-11-27,967.322
2007-11-28,978.775
2007-11-29,982.161
2007-11-30,986.014
2007-12-03,980.795
2007-12-04,978.816
2007-12-05,988.391
2007-12-06,986.281
2007-12-07,993.817
2007-12-10,1002.565
2007-12-11,997.951
2007-12-12,997.555
2007-12-13,975.777
2007-12-14,965.639
2007-12-17,945.707
2007-12-18,947.463
2007-12-19,939.427
2007-12-20,933.559
2007-12-21,942.32
2007-12-24,944.418
2007-12-25,944.418
2007-12-26,950.909
2007-12-27,960.122
2007-12-28,975.078
2007-12-31,969.508
2008-01-01,969.508
2008-01-02,965.075
2008-01-03,964.599
2008-01-04,951.164
2008-01-07,949.464
2008-01-08,948.209
2008-01-09,936.682
2008-01-10,938.892
2008-01-11,944.254
2008-01-14,954.689
2008-01-15,931.97
2008-01-16,919.894
2008-01-17,910.662
2008-01-18,896.364
2008-01-21,842.908
2008-01-22,859.628
2008-01-23,822.692
2008-01-24,861.83
2008-01-25,862.517
2008-01-28,867.848
2008-01-29,875.863
2008-01-30,870.777
2008-01-31,871.676
2008-02-01,882.73
2008-02-04,886.388
2008-02-05,848.418
2008-02-06,854.739
2008-02-07,830.653
2008-02-08,826.851
2008-02-11,818.847
2008-02-12,849.059
2008-02-13,853.995
2008-02-14,858.84
2008-02-15,849.196
2008-02-18,856.832
2008-02-19,866.243
2008-02-20,852.528
2008-02-21,862.007
2008-02-22,852.459
2008-02-25,865.519
2008-02-26,880.498
2008-02-27,894.526
2008-02-28,888.092
2008-02-29,875.341
2008-03-03,865.401
2008-03-04,853.152
2008-03-05,874.961
2008-03-06,864.511
2008-03-07,846.704
2008-03-10,836.949
2008-03-11,850.617
2008-03-12,860.096
2008-03-13,851.826
2008-03-14,845.076
2008-03-17,824.336
2008-03-18,846.917
2008-03-19,823.03
2008-03-20,798.259
2008-03-21,798.259
2008-03-24,797.12
2008-03-25,837.037
2008-03-26,842.528
2008-03-27,856.515
2008-03-28,855.028
2008-03-31,859.486
2008-04-01,869.862
2008-04-02,885.219
2008-04-03,885.044
2008-04-04,897.946
2008-04-07,902.977
2008-04-08,902.75
2008-04-09,906.318
2008-04-10,903.679
2008-04-11,897.467
2008-04-14,888.694
2008-04-15,885.668
2008-04-16,908.221
2008-04-17,902.612
2008-04-18,910.665
2008-04-21,917.941
2008-04-22,916.266
2008-04-23,909.353
2008-04-24,902.935
2008-04-25,911.179
2008-04-28,909.167
2008-04-29,904.203
2008-04-30,906.245
2008-05-01,899.347
2008-05-02,910.455
2008-05-05,915.573
2008-05-06,914.693
2008-05-07,912.184
2008-05-08,902.394
2008-05-09,894.669
2008-05-12,899.878
2008-05-13,899.99
2008-05-14,909.79
2008-05-15,910.543
2008-05-16,919.279
2008-05-19,919.702
2008-05-20,912.271
2008-05-21,919.445
2008-05-22,921.735
2008-05-23,914.886
2008-05-26,912.843
2008-05-27,907.756
2008-05-28,902.248
2008-05-29,897.079
2008-05-30,908.431
2008-06-02,894.917
2008-06-03,893.315
2008-06-04,884.615
2008-06-05,891.164
2008-06-06,881.191
2008-06-09,879.146
2008-06-10,854.321
2008-06-11,841.214
2008-06-12,838.096
2008-06-13,835.47
2008-06-16,839.088
2008-06-17,845.982
2008-06-18,832.466
2008-06-19,825.44
2008-06-20,818.042
2008-06-23,810.773
2008-06-24,811.336
2008-06-25,822.275
2008-06-26,813.833
2008-06-27,807.588
2008-06-30,811.054
2008-07-01,796.113
2008-07-02,807.585
2008-07-03,802.515
2008-07-04,787.693
2008-07-07,794.959
2008-07-08,780.958
2008-07-09,795.091
2008-07-10,788.113
2008-07-11,772.505
2008-07-14,773.062
2008-07-15,756.918
2008-07-16,753.38
2008-07-17,769.962
2008-07-18,781.173
2008-07-21,785.495
2008-07-22,785.77
2008-07-23,794.386
2008-07-24,787.905
2008-07-25,787.561
2008-07-28,782.582
2008-07-29,771.581
2008-07-30,774.119
2008-07-31,773.838
2008-08-01,766.079
2008-08-04,760.427
2008-08-05,778.015
2008-08-06,780.833
2008-08-07,781.621
2008-08-08,763.703
2008-08-11,775.457
2008-08-12,767.626
2008-08-13,750.59
2008-08-14,752.111
2008-08-15,741.61
2008-08-18,745.095
2008-08-19,728.789
2008-08-20,726.54
2008-08-21,724.515
2008-08-22,730.351
2008-08-25,723.847
2008-08-26,719.153
2008-08-27,721.364
2008-08-28,737.98
2008-08-29,743.625
2008-09-01,736.219
2008-09-02,743.041
2008-09-03,735.901
2008-09-04,712.06
2008-09-05,690.57
2008-09-08,707.761
2008-09-09,699.877
2008-09-10,691.282
2008-09-11,681.112
2008-09-12,703.455
2008-09-15,678.29
2008-09-16,657.071
2008-09-17,645.293
2008-09-18,644.758
2008-09-19,699.211
2008-09-22,701.907
2008-09-23,697.273
2008-09-24,691.814
2008-09-25,707.633
2008-09-26,694.797
2008-09-29,653.654
2008-09-30,629.663
2008-10-01,630.152
2008-10-02,611.245
2008-10-03,625.385
2008-10-06,561.445
2008-10-07,560.225
2008-10-08,527.803
2008-10-09,518.858
2008-10-10,478.29
2008-10-13,535.784
2008-10-14,558.175
2008-10-15,527.844
2008-10-16,489.057
2008-10-17,512.609
2008-10-20,519.792
2008-10-21,508.905
2008-10-22,480.542
2008-10-23,479.211
2008-10-24,449.277
2008-10-27,422.862
2008-10-28,414.458
2008-10-29,466.21
2008-10-30,474.048
2008-10-31,481.355
2008-11-03,489.804
2008-11-04,529.755
2008-11-05,526.403
2008-11-06,490.638
2008-11-07,497.158
2008-11-10,501.855
2008-11-11,463.16
2008-11-12,451.03
2008-11-13,456.639
2008-11-14,469.921
2008-11-17,452.0
2008-11-18,453.285
2008-11-19,441.76
2008-11-20,427.61
2008-11-21,414.473
2008-11-24,456.562
2008-11-25,459.702
2008-11-26,458.619
2008-11-27,462.834
2008-11-28,452.609
2008-12-01,423.007
2008-12-02,434.872
2008-12-03,433.681
2008-12-04,431.547
2008-12-05,407.767
2008-12-08,446.046
2008-12-09,451.034
2008-12-10,459.456
2008-12-11,466.001
2008-12-12,459.747
2008-12-15,467.615
2008-12-16,476.387
2008-12-17,497.962
2008-12-18,507.96
2008-12-19,489.466
2008-12-22,479.583
2008-12-23,478.127
2008-12-24,479.653
2008-12-25,479.653
2008-12-26,481.967
2008-12-29,489.377
2008-12-30,493.409
2008-12-31,484.897
2009-01-01,484.897
2009-01-02,499.346
2009-01-05,496.743
2009-01-06,497.963
2009-01-07,503.287
2009-01-08,507.472
2009-01-09,488.757
2009-01-12,478.524
2009-01-13,462.208
2009-01-14,445.821
2009-01-15,435.121
2009-01-16,448.63
2009-01-19,438.586
2009-01-20,424.274
2009-01-21,415.338
2009-01-22,411.541
2009-01-23,404.813
2009-01-26,426.864
2009-01-27,426.84
2009-01-28,440.767
2009-01-29,431.102
2009-01-30,418.596
2009-02-02,408.707
2009-02-03,418.929
2009-02-04,424.031
2009-02-05,422.867
2009-02-06,432.684
2009-02-09,445.009
2009-02-10,434.529
2009-02-11,426.141
2009-02-12,413.491
2009-02-13,420.224
2009-02-16,410.851
2009-02-17,389.375
2009-02-18,385.184
2009-02-19,388.582
2009-02-20,365.502
2009-02-23,365.001
2009-02-24,365.439
2009-02-25,359.573
2009-02-26,370.831
2009-02-27,362.255
2009-03-02,337.314
2009-03-03,327.986
2009-03-04,335.139
2009-03-05,315.656
2009-03-06,304.168
2009-03-09,297.774
2009-03-10,320.141
2009-03-11,321.119
2009-03-12,329.943
2009-03-13,330.831
2009-03-16,341.289
2009-03-17,338.479
2009-03-18,349.495
2009-03-19,373.578
2009-03-20,373.715
2009-03-23,393.046
2009-03-24,392.53
2009-03-25,403.818
2009-03-26,408.816
2009-03-27,397.436
2009-03-30,370.623
2009-03-31,387.518
2009-04-01,390.752
2009-04-02,414.92
2009-04-03,415.114
2009-04-06,409.531
2009-04-07,403.177
2009-04-08,409.44
2009-04-09,417.717
2009-04-10,417.717
2009-04-13,421.259
2009-04-14,426.829
2009-04-15,424.146
2009-04-16,432.051
2009-04-17,434.759
2009-04-20,414.459
2009-04-21,414.83
2009-04-22,425.999
2009-04-23,428.7
2009-04-24,448.156
2009-04-27,446.933
2009-04-28,439.069
2009-04-29,455.04
2009-04-30,460.266
2009-05-01,460.335
2009-05-04,477.378
2009-05-05,475.073
2009-05-06,482.311
2009-05-07,480.392
2009-05-08,498.638
2009-05-11,496.229
2009-05-12,501.261
2009-05-13,478.889
2009-05-14,475.891
2009-05-15,482.529
2009-05-18,495.645
2009-05-19,504.263
2009-05-20,520.205
2009-05-21,505.069
2009-05-22,516.32
2009-05-25,515.828
2009-05-26,523.555
2009-05-27,521.877
2009-05-28,519.447
2009-05-29,520.762
2009-06-01,535.793
2009-06-02,541.562
2009-06-03,527.134
2009-06-04,527.229
2009-06-05,521.742
2009-06-08,508.934
2009-06-09,518.958
2009-06-10,524.498
2009-06-11,534.381
2009-06-12,526.382
2009-06-15,506.904
2009-06-16,504.567
2009-06-17,489.705
2009-06-18,497.881
2009-06-19,500.197
2009-06-22,482.0
2009-06-23,484.287
2009-06-24,499.4
2009-06-25,492.407
2009-06-26,496.476
2009-06-29,502.592
2009-06-30,500.618
2009-07-01,514.27
2009-07-02,497.777
2009-07-03,497.042
2009-07-06,483.953
2009-07-07,480.775
2009-07-08,467.967
2009-07-09,475.345
2009-07-10,466.179
2009-07-13,475.453
2009-07-14,480.919
2009-07-15,502.72
2009-07-16,506.705
2009-07-17,507.908
2009-07-20,517.992
2009-07-21,526.347
2009-07-22,527.834
2009-07-23,537.588
2009-07-24,533.464
2009-07-27,539.944
2009-07-28,529.526
2009-07-29,531.18
2009-07-30,544.8
2009-07-31,541.455
2009-08-03,559.244
2009-08-04,558.781
2009-08-05,557.732
2009-08-06,560.505
2009-08-07,560.715
2009-08-10,563.1
2009-08-11,554.337
2009-08-12,564.001
2009-08-13,574.002
2009-08-14,565.707
2009-08-17,544.463
2009-08-18,553.076
2009-08-19,555.201
2009-08-20,562.442
2009-08-21,577.562
2009-08-24,589.475
2009-08-25,593.09
2009-08-26,590.756
2009-08-27,587.85
2009-08-28,597.662
2009-08-31,590.716
2009-09-01,577.212
2009-09-02,570.165
2009-09-03,575.298
2009-09-04,581.03
2009-09-07,593.756
2009-09-08,601.375
2009-09-09,611.733
2009-09-10,612.264
2009-09-11,618.869
2009-09-14,619.732
2009-09-15,621.241
2009-09-16,634.456
2009-09-17,639.633
2009-09-18,636.48
2009-09-21,623.703
2009-09-22,630.178
2009-09-23,633.446
2009-09-24,623.608
2009-09-25,626.901
2009-09-28,633.406
2009-09-29,631.618
2009-09-30,632.847
2009-10-01,619.748
2009-10-02,611.495
2009-10-05,616.844
2009-10-06,638.598
2009-10-07,634.588
2009-10-08,644.498
2009-10-09,646.923
2009-10-12,659.394
2009-10-13,655.938
2009-10-14,673.154
2009-10-15,672.876
2009-10-16,665.526
2009-10-19,675.785
2009-10-20,670.484
2009-10-21,671.303
2009-10-22,661.681
2009-10-23,651.144
2009-10-26,636.633
2009-10-27,626.526
2009-10-28,609.146
2009-10-29,624.023
2009-10-30,602.494
2009-11-02,611.458
2009-11-03,595.954
2009-11-04,614.643
2009-11-05,622.41
2009-11-06,620.569
2009-11-09,639.784
2009-11-10,636.271
2009-11-11,643.253
2009-11-12,637.387
2009-11-13,639.445
2009-11-16,651.908
2009-11-17,640.043
2009-11-18,644.143
2009-11-19,626.27
2009-11-20,617.458
2009-11-23,636.452
2009-11-24,628.088
2009-11-25,633.305
2009-11-26,608.532
2009-11-27,615.879
2009-11-30,609.864
2009-12-01,630.121
2009-12-02,629.783
2009-12-03,631.023
2009-12-04,630.452
2009-12-07,624.566
2009-12-08,610.389
2009-12-09,605.951
2009-12-10,608.698
2009-12-11,605.419
2009-12-14,612.778
2009-12-15,607.66
2009-12-16,615.486
2009-12-17,600.663
2009-12-18,592.149
2009-12-21,600.648
2009-12-22,603.047
2009-12-23,610.26
2009-12-24,611.303
2009-12-25,611.303
2009-12-28,617.829
2009-12-29,620.501
2009-12-30,613.02
2009-12-31,615.013
2010-01-01,615.013
2010-01-04,626.871
2010-01-05,627.015
2010-01-06,627.724
2010-01-07,627.089
2010-01-08,629.183
2010-01-11,637.997
2010-01-12,632.359
2010-01-13,632.738
2010-01-14,635.256
2010-01-15,622.76
2010-01-18,624.862
2010-01-19,625.266
2010-01-20,603.652
2010-01-21,594.81
2010-01-22,590.3
2010-01-25,586.674
2010-01-26,583.497
2010-01-27,573.184
2010-01-28,560.357
2010-01-29,565.413
2010-02-01,567.769
2010-02-02,580.38
2010-02-03,572.551
2010-02-04,548.1
2010-02-05,528.77
2010-02-08,532.582
2010-02-09,532.188
2010-02-10,540.563
2010-02-11,533.22
2010-02-12,532.603
2010-02-15,534.212
2010-02-16,542.771
2010-02-17,549.014
2010-02-18,549.052
2010-02-19,546.321
2010-02-22,547.703
2010-02-23,535.454
2010-02-24,539.256
2010-02-25,523.365
2010-02-26,533.855
2010-03-01,533.462
2010-03-02,539.619
2010-03-03,552.427
2010-03-04,551.068
2010-03-05,561.321
2010-03-08,566.391
2010-03-09,562.787
2010-03-10,573.22
2010-03-11,571.538
2010-03-12,575.183
2010-03-15,566.217
2010-03-16,576.643
2010-03-17,581.971
2010-03-18,573.494
2010-03-19,568.351
2010-03-22,567.071
2010-03-23,570.826
2010-03-24,563.375
2010-03-25,568.711
2010-03-26,571.673
2010-03-29,575.792
2010-03-30,571.691
2010-03-31,572.602
2010-04-01,581.23
2010-04-02,581.23
2010-04-05,579.899
2010-04-06,577.892
2010-04-07,571.466
2010-04-08,564.734
2010-04-09,575.47
2010-04-12,586.987
2010-04-13,582.958
2010-04-14,592.152
2010-04-15,591.323
2010-04-16,576.787
2010-04-19,569.549
2010-04-20,581.091
2010-04-21,573.065
2010-04-22,559.12
2010-04-23,565.23
2010-04-26,564.722
2010-04-27,546.87
2010-04-28,529.432
2010-04-29,536.149
2010-04-30,535.35
2010-05-03,532.276
2010-05-04,503.19
2010-05-05,490.518
2010-05-06,464.797
2010-05-07,447.913
2010-05-10,502.126
2010-05-11,494.522
2010-05-12,498.523
2010-05-13,490.701
2010-05-14,460.67
2010-05-17,457.925
2010-05-18,470.133
2010-05-19,453.229
2010-05-20,445.736
2010-05-21,458.838
2010-05-24,447.677
2010-05-25,428.246
2010-05-26,436.366
2010-05-27,456.899
2010-05-28,456.227
2010-05-31,455.183
2010-06-01,450.7
2010-06-02,445.259
2010-06-03,452.191
2010-06-04,429.624
2010-06-07,423.164
2010-06-08,421.535
2010-06-09,433.134
2010-06-10,445.171
2010-06-11,450.881
2010-06-14,469.474
2010-06-15,478.914
2010-06-16,479.05
2010-06-17,480.533
2010-06-18,485.329
2010-06-21,488.318
2010-06-22,480.349
2010-06-23,472.831
2010-06-24,466.023
2010-06-25,464.958
2010-06-28,470.646
2010-06-29,445.057
2010-06-30,449.136
2010-07-01,447.773
2010-07-02,456.258
2010-07-05,448.486
2010-07-06,464.536
2010-07-07,478.274
2010-07-08,485.112
2010-07-09,488.553
2010-07-12,487.274
2010-07-13,498.249
2010-07-14,499.289
2010-07-15,498.68
2010-07-16,493.036
2010-07-19,492.675
2010-07-20,486.248
2010-07-21,487.385
2010-07-22,503.962
2010-07-23,498.678
2010-07-26,508.762
2010-07-27,518.244
2010-07-28,517.939
2010-07-29,521.288
2010-07-30,516.976
2010-08-02,535.9
2010-08-03,536.514
2010-08-04,533.374
2010-08-05,529.896
2010-08-06,530.641
2010-08-09,535.01
2010-08-10,526.69
2010-08-11,503.509
2010-08-12,500.492
2010-08-13,496.112
2010-08-16,498.13
2010-08-17,505.212
2010-08-18,501.327
2010-08-19,492.049
2010-08-20,479.396
2010-08-23,481.627
2010-08-24,475.128
2010-08-25,468.126
2010-08-26,478.72
2010-08-27,480.783
2010-08-30,477.281
2010-08-31,479.159
2010-09-01,497.909
2010-09-02,498.985
2010-09-03,505.605
2010-09-06,506.673
2010-09-07,494.802
2010-09-08,500.161
2010-09-09,505.704
2010-09-10,504.666
2010-09-13,513.596
2010-09-14,517.965
2010-09-15,516.866
