Date,NEW ZEALAND SMALL CAP Small Cap
2010-09-23,391.009
2010-09-24,392.002
2010-09-27,396.18
2010-09-28,395.388
2010-09-29,394.173
2010-09-30,389.323
2010-10-01,400.024
2010-10-04,400.049
2010-10-05,403.904
2010-10-06,407.406
2010-10-07,407.144
2010-10-08,408.228
2010-10-11,409.961
2010-10-12,410.1
2010-10-13,415.755
2010-10-14,415.279
2010-10-15,412.122
2010-10-18,413.993
2010-10-19,406.334
2010-10-20,409.827
2010-10-21,412.414
2010-10-22,412.575
2010-10-25,416.889
2010-10-26,415.626
2010-10-27,410.805
2010-10-28,415.348
2010-10-29,424.776
2010-11-01,424.778
2010-11-02,429.04
2010-11-03,431.62
2010-11-04,440.695
2010-11-05,437.97
2010-11-08,431.295
2010-11-09,434.163
2010-11-10,430.156
2010-11-11,431.326
2010-11-12,426.363
2010-11-15,428.541
2010-11-16,422.975
2010-11-17,421.681
2010-11-18,420.842
2010-11-19,421.281
2010-11-22,420.725
2010-11-23,408.846
2010-11-24,408.06
2010-11-25,407.212
2010-11-26,401.493
2010-11-29,399.423
2010-11-30,399.477
2010-12-01,401.843
2010-12-02,408.643
2010-12-03,414.305
2010-12-06,413.645
2010-12-07,415.852
2010-12-08,407.925
2010-12-09,409.696
2010-12-10,407.959
2010-12-13,411.436
2010-12-14,407.339
2010-12-15,403.824
2010-12-16,396.631
2010-12-17,399.164
2010-12-20,403.16
2010-12-21,406.629
2010-12-22,407.939
2010-12-23,410.233
2010-12-24,411.268
2010-12-27,411.625
2010-12-28,415.834
2010-12-29,421.069
2010-12-30,424.96
2010-12-31,430.034
2011-01-03,426.731
2011-01-04,422.823
2011-01-05,422.089
2011-01-06,417.484
2011-01-07,416.607
2011-01-10,418.993
2011-01-11,418.018
2011-01-12,419.565
2011-01-13,427.386
2011-01-14,426.349
2011-01-17,429.311
2011-01-18,427.46
2011-01-19,427.627
2011-01-20,417.232
2011-01-21,421.258
2011-01-24,423.951
2011-01-25,427.144
2011-01-26,420.024
2011-01-27,421.734
2011-01-28,422.333
2011-01-31,422.362
2011-02-01,427.828
2011-02-02,430.167
2011-02-03,423.271
2011-02-04,424.615
2011-02-07,425.057
2011-02-08,428.743
2011-02-09,426.318
2011-02-10,419.637
2011-02-11,415.749
2011-02-14,412.467
2011-02-15,412.808
2011-02-16,412.76
2011-02-17,416.634
2011-02-18,421.44
2011-02-21,416.608
2011-02-22,406.137
2011-02-23,403.246
2011-02-24,403.696
2011-02-25,404.837
2011-02-28,404.978
2011-03-01,406.571
2011-03-02,401.2
2011-03-03,401.348
2011-03-04,399.639
2011-03-07,401.66
2011-03-08,403.71
2011-03-09,403.615
2011-03-10,399.405
2011-03-11,399.991
2011-03-14,396.904
2011-03-15,386.244
2011-03-16,389.467
2011-03-17,384.519
2011-03-18,389.6
2011-03-21,393.98
2011-03-22,400.67
2011-03-23,400.177
2011-03-24,409.255
2011-03-25,411.147
2011-03-28,410.336
2011-03-29,413.629
2011-03-30,418.053
2011-03-31,418.377
2011-04-01,421.067
2011-04-04,423.681
2011-04-05,427.781
2011-04-06,431.232
2011-04-07,428.814
2011-04-08,430.395
2011-04-11,432.058
2011-04-12,432.25
2011-04-13,437.131
2011-04-14,438.95
2011-04-15,443.041
2011-04-18,434.649
2011-04-19,432.487
2011-04-20,439.687
2011-04-21,442.656
2011-04-22,442.656
2011-04-25,441.854
2011-04-26,444.901
2011-04-27,446.648
2011-04-28,446.867
2011-04-29,452.032
2011-05-02,451.732
2011-05-03,447.1
2011-05-04,439.61
2011-05-05,437.961
2011-05-06,443.832
2011-05-09,441.401
2011-05-10,444.475
2011-05-11,444.518
2011-05-12,441.974
2011-05-13,441.277
2011-05-16,439.569
2011-05-17,437.441
2011-05-18,442.759
2011-05-19,443.238
2011-05-20,447.002
2011-05-23,441.386
2011-05-24,445.03
2011-05-25,444.068
2011-05-26,448.279
2011-05-27,454.646
2011-05-30,456.671
2011-05-31,457.394
2011-06-01,460.3
2011-06-02,454.915
2011-06-03,453.406
2011-06-06,455.248
2011-06-07,459.302
2011-06-08,457.502
2011-06-09,462.503
2011-06-10,462.216
2011-06-13,454.761
2011-06-14,456.119
2011-06-15,451.97
2011-06-16,444.866
2011-06-17,446.171
2011-06-20,446.144
2011-06-21,448.135
2011-06-22,450.067
2011-06-23,444.34
2011-06-24,442.032
2011-06-27,437.691
2011-06-28,441.599
2011-06-29,443.747
2011-06-30,449.375
2011-07-01,452.834
2011-07-04,454.276
2011-07-05,455.583
2011-07-06,452.791
2011-07-07,455.075
2011-07-08,456.776
2011-07-11,451.942
2011-07-12,443.924
2011-07-13,452.724
2011-07-14,458.025
2011-07-15,454.459
2011-07-18,452.251
2011-07-19,459.354
2011-07-20,459.344
2011-07-21,463.042
2011-07-22,464.342
2011-07-25,460.565
2011-07-26,464.677
2011-07-27,463.097
2011-07-28,463.545
2011-07-29,465.729
2011-08-01,470.44
2011-08-02,468.745
2011-08-03,459.927
2011-08-04,456.051
2011-08-05,435.864
2011-08-08,416.499
2011-08-09,405.049
2011-08-10,412.125
2011-08-11,412.886
2011-08-12,420.322
2011-08-15,422.931
2011-08-16,427.483
2011-08-17,429.31
2011-08-18,423.696
2011-08-19,419.006
2011-08-22,419.497
2011-08-23,421.298
2011-08-24,421.127
2011-08-25,421.765
2011-08-26,424.315
2011-08-29,430.849
2011-08-30,436.822
2011-08-31,443.278
2011-09-01,443.712
2011-09-02,441.801
2011-09-05,432.816
2011-09-06,424.625
2011-09-07,428.277
2011-09-08,433.836
2011-09-09,425.992
2011-09-12,421.746
2011-09-13,425.279
2011-09-14,422.757
2011-09-15,427.487
2011-09-16,431.322
2011-09-19,426.465
2011-09-20,429.199
2011-09-21,424.312
2011-09-22,407.081
2011-09-23,404.219
2011-09-26,397.9
2011-09-27,413.978
2011-09-28,409.414
2011-09-29,406.662
2011-09-30,402.668
2011-10-03,397.36
2011-10-04,396.971
2011-10-05,401.768
2011-10-06,403.003
2011-10-07,411.774
2011-10-10,415.124
2011-10-11,415.521
2011-10-12,421.066
2011-10-13,417.512
2011-10-14,420.34
2011-10-17,418.678
2011-10-18,414.492
2011-10-19,417.856
2011-10-20,413.388
2011-10-21,414.843
2011-10-24,417.509
2011-10-25,415.473
2011-10-26,412.137
2011-10-27,425.709
2011-10-28,430.805
2011-10-31,425.71
2011-11-01,417.793
2011-11-02,414.917
2011-11-03,413.34
2011-11-04,417.86
2011-11-07,420.582
2011-11-08,420.794
2011-11-09,414.476
2011-11-10,406.641
2011-11-11,414.607
2011-11-14,409.638
2011-11-15,405.537
2011-11-16,403.282
2011-11-17,401.188
2011-11-18,399.266
2011-11-21,393.06
2011-11-22,393.343
2011-11-23,387.941
2011-11-24,385.628
2011-11-25,386.191
2011-11-28,393.322
2011-11-29,397.426
2011-11-30,408.742
2011-12-01,405.531
2011-12-02,404.485
2011-12-05,403.351
2011-12-06,401.834
2011-12-07,399.303
2011-12-08,397.413
2011-12-09,394.637
2011-12-12,393.553
2011-12-13,393.375
2011-12-14,387.111
2011-12-15,389.042
2011-12-16,392.838
2011-12-19,389.909
2011-12-20,392.8
2011-12-21,391.126
2011-12-22,397.868
2011-12-23,398.541
2011-12-26,398.541
2011-12-27,397.33
2011-12-28,399.882
2011-12-29,399.115
2011-12-30,407.886
2012-01-02,407.886
2012-01-03,413.298
2012-01-04,413.178
2012-01-05,408.186
2012-01-06,406.74
2012-01-09,410.539
2012-01-10,413.391
2012-01-11,413.945
2012-01-12,410.223
2012-01-13,410.151
2012-01-16,410.672
2012-01-17,415.67
2012-01-18,418.36
2012-01-19,417.211
2012-01-20,418.258
2012-01-23,421.939
2012-01-24,420.852
2012-01-25,417.535
2012-01-26,426.719
2012-01-27,429.765
2012-01-30,429.153
2012-01-31,432.618
2012-02-01,436.979
2012-02-02,439.733
2012-02-03,441.349
2012-02-06,438.926
2012-02-07,440.819
2012-02-08,440.769
2012-02-09,441.037
2012-02-10,438.684
2012-02-13,440.855
2012-02-14,433.103
2012-02-15,435.124
2012-02-16,430.952
2012-02-17,433.665
2012-02-20,438.125
2012-02-21,438.638
2012-02-22,434.906
2012-02-23,436.331
2012-02-24,436.721
2012-02-27,437.3
2012-02-28,436.578
2012-02-29,440.219
2012-03-01,438.195
2012-03-02,440.837
2012-03-05,435.867
2012-03-06,432.903
2012-03-07,436.078
2012-03-08,443.603
2012-03-09,447.844
2012-03-12,447.821
2012-03-13,450.908
2012-03-14,447.684
2012-03-15,454.255
2012-03-16,454.654
2012-03-19,454.468
2012-03-20,446.474
2012-03-21,443.155
2012-03-22,440.112
2012-03-23,443.991
2012-03-26,449.814
2012-03-27,446.352
2012-03-28,446.352
2012-03-29,446.612
2012-03-30,451.794
2012-04-02,452.459
2012-04-03,451.525
2012-04-04,448.821
2012-04-05,451.315
2012-04-06,451.315
2012-04-09,454.271
2012-04-10,450.179
2012-04-11,448.357
2012-04-12,453.135
2012-04-13,451.67
2012-04-16,444.214
2012-04-17,447.414
2012-04-18,449.34
2012-04-19,449.965
2012-04-20,451.628
2012-04-23,448.893
2012-04-24,449.786
2012-04-25,449.481
2012-04-26,450.042
2012-04-27,453.106
2012-04-30,455.796
2012-05-01,458.392
2012-05-02,459.096
2012-05-03,450.158
2012-05-04,442.571
2012-05-07,438.132
2012-05-08,436.733
2012-05-09,434.752
2012-05-10,438.916
2012-05-11,441.099
2012-05-14,435.335
2012-05-15,428.937
2012-05-16,423.07
2012-05-17,423.604
2012-05-18,417.368
2012-05-21,419.079
2012-05-22,423.003
2012-05-23,412.832
2012-05-24,415.775
2012-05-25,413.204
2012-05-28,413.128
2012-05-29,415.168
2012-05-30,413.379
2012-05-31,406.455
2012-06-01,404.735
2012-06-04,408.319
2012-06-05,404.44
2012-06-06,417.216
2012-06-07,417.717
2012-06-08,416.43
2012-06-11,419.47
2012-06-12,415.956
2012-06-13,414.212
2012-06-14,419.856
2012-06-15,422.719
2012-06-18,426.691
2012-06-19,430.108
2012-06-20,427.305
2012-06-21,424.979
2012-06-22,421.734
2012-06-25,420.587
2012-06-26,421.327
2012-06-27,424.246
2012-06-28,422.686
2012-06-29,433.236
2012-07-02,434.486
2012-07-03,437.901
2012-07-04,440.831
2012-07-05,442.309
2012-07-06,437.897
2012-07-09,438.532
2012-07-10,437.002
2012-07-11,438.745
2012-07-12,435.139
2012-07-13,439.499
2012-07-16,436.329
2012-07-17,431.503
2012-07-18,435.411
2012-07-19,439.063
2012-07-20,434.489
2012-07-23,428.5
2012-07-24,428.12
2012-07-25,426.824
2012-07-26,437.275
2012-07-27,441.354
2012-07-30,442.045
2012-07-31,445.671
2012-08-01,444.961
2012-08-02,446.054
2012-08-03,449.96
2012-08-06,451.07
2012-08-07,451.277
2012-08-08,448.511
2012-08-09,446.98
2012-08-10,447.003
2012-08-13,447.472
2012-08-14,447.186
2012-08-15,447.513
2012-08-16,447.404
2012-08-17,451.058
2012-08-20,453.291
2012-08-21,457.547
2012-08-22,454.563
2012-08-23,460.534
2012-08-24,455.564
2012-08-27,460.807
2012-08-28,456.596
2012-08-29,454.516
2012-08-30,457.449
2012-08-31,463.05
2012-09-03,461.808
2012-09-04,462.021
2012-09-05,461.514
2012-09-06,471.074
2012-09-07,480.435
2012-09-10,485.294
2012-09-11,491.67
2012-09-12,499.735
2012-09-13,504.58
2012-09-14,507.525
2012-09-17,507.469
2012-09-18,507.746
2012-09-19,505.816
2012-09-20,505.88
2012-09-21,506.868
2012-09-24,499.333
2012-09-25,505.437
2012-09-26,498.978
2012-09-27,503.895
2012-09-28,508.495
2012-10-01,507.308
2012-10-02,513.202
2012-10-03,507.854
2012-10-04,508.978
2012-10-05,512.07
2012-10-08,512.159
2012-10-09,512.493
2012-10-10,509.809
2012-10-11,507.498
2012-10-12,510.281
2012-10-15,510.644
2012-10-16,508.343
2012-10-17,520.105
2012-10-18,520.047
2012-10-19,518.521
2012-10-22,518.49
2012-10-23,519.235
2012-10-24,519.179
2012-10-25,525.349
2012-10-26,525.428
2012-10-29,521.499
2012-10-30,520.585
2012-10-31,521.62
2012-11-01,522.282
2012-11-02,517.369
2012-11-05,516.239
2012-11-06,519.456
2012-11-07,518.933
2012-11-08,512.53
2012-11-09,511.225
2012-11-12,515.385
2012-11-13,515.843
2012-11-14,508.332
2012-11-15,506.907
2012-11-16,506.341
2012-11-19,514.127
2012-11-20,513.265
2012-11-21,510.656
2012-11-22,516.165
2012-11-23,520.223
2012-11-26,522.774
2012-11-27,521.768
2012-11-28,526.07
2012-11-29,525.913
2012-11-30,530.451
2012-12-03,523.997
2012-12-04,523.317
2012-12-05,523.819
2012-12-06,529.856
2012-12-07,529.021
2012-12-10,528.451
2012-12-11,529.575
2012-12-12,530.27
2012-12-13,528.481
2012-12-14,526.771
2012-12-17,527.107
2012-12-18,522.893
2012-12-19,523.971
2012-12-20,527.914
2012-12-21,524.105
2012-12-24,524.189
2012-12-25,524.189
2012-12-26,520.592
2012-12-27,521.554
2012-12-28,523.624
2012-12-31,527.541
2013-01-01,527.541
2013-01-02,533.008
2013-01-03,536.076
2013-01-04,531.714
2013-01-07,537.782
2013-01-08,536.632
2013-01-09,538.766
2013-01-10,542.797
2013-01-11,542.234
2013-01-14,543.036
2013-01-15,544.01
2013-01-16,543.893
2013-01-17,544.73
2013-01-18,536.042
2013-01-21,537.028
2013-01-22,540.471
2013-01-23,541.904
2013-01-24,541.38
2013-01-25,543.097
2013-01-28,539.673
2013-01-29,541.643
2013-01-30,547.077
2013-01-31,549.093
2013-02-01,552.793
2013-02-04,556.93
2013-02-05,552.419
2013-02-06,552.092
2013-02-07,544.571
2013-02-08,552.304
2013-02-11,553.827
2013-02-12,557.463
2013-02-13,557.679
2013-02-14,566.232
2013-02-15,560.29
2013-02-18,561.019
2013-02-19,560.698
2013-02-20,555.483
2013-02-21,552.076
2013-02-22,555.006
2013-02-25,557.448
2013-02-26,549.069
2013-02-27,552.59
2013-02-28,555.367
2013-03-01,554.703
2013-03-04,543.724
2013-03-05,549.204
2013-03-06,556.257
2013-03-07,555.194
2013-03-08,552.995
2013-03-11,556.635
2013-03-12,559.558
2013-03-13,556.418
2013-03-14,559.357
2013-03-15,564.154
2013-03-18,556.462
2013-03-19,558.411
2013-03-20,559.42
2013-03-21,564.742
2013-03-22,563.744
2013-03-25,563.394
2013-03-26,567.552
2013-03-27,569.073
2013-03-28,570.346
2013-03-29,570.346
2013-04-01,569.768
2013-04-02,573.531
2013-04-03,574.65
2013-04-04,574.62
2013-04-05,575.203
2013-04-08,570.928
2013-04-09,573.165
2013-04-10,579.691
2013-04-11,583.9
2013-04-12,580.953
2013-04-15,578.319
2013-04-16,577.172
2013-04-17,585.292
2013-04-18,578.077
2013-04-19,580.324
2013-04-22,584.715
2013-04-23,582.916
2013-04-24,589.282
2013-04-25,594.442
2013-04-26,595.658
2013-04-29,602.71
2013-04-30,603.316
2013-05-01,599.053
2013-05-02,595.993
2013-05-03,596.656
2013-05-06,600.829
2013-05-07,599.782
2013-05-08,598.085
2013-05-09,603.022
2013-05-10,591.999
2013-05-13,594.319
2013-05-14,590.439
2013-05-15,591.388
2013-05-16,592.195
2013-05-17,580.773
2013-05-20,589.618
2013-05-21,588.5
2013-05-22,588.447
2013-05-23,589.93
2013-05-24,582.438
2013-05-27,575.521
2013-05-28,573.278
2013-05-29,580.284
2013-05-30,574.618
2013-05-31,567.28
2013-06-03,573.683
2013-06-04,561.487
2013-06-05,557.404
2013-06-06,558.847
2013-06-07,555.392
2013-06-10,557.752
2013-06-11,554.756
2013-06-12,561.763
2013-06-13,561.257
2013-06-14,567.619
2013-06-17,563.558
2013-06-18,563.946
2013-06-19,566.992
2013-06-20,536.83
2013-06-21,531.829
2013-06-24,534.549
2013-06-25,526.128
2013-06-26,540.308
2013-06-27,538.237
2013-06-28,540.772
2013-07-01,546.496
2013-07-02,546.44
2013-07-03,547.212
2013-07-04,555.013
2013-07-05,547.583
2013-07-08,557.977
2013-07-09,565.029
2013-07-10,563.853
2013-07-11,566.145
2013-07-12,565.363
2013-07-15,567.286
2013-07-16,568.319
2013-07-17,572.759
2013-07-18,570.507
2013-07-19,572.59
2013-07-22,575.595
2013-07-23,579.497
2013-07-24,581.688
2013-07-25,587.216
2013-07-26,589.282
2013-07-29,585.679
2013-07-30,580.805
2013-07-31,576.333
2013-08-01,568.846
2013-08-02,570.615
2013-08-05,568.784
2013-08-06,574.993
2013-08-07,578.104
2013-08-08,579.953
2013-08-09,579.516
2013-08-12,580.683
2013-08-13,572.692
2013-08-14,580.822
2013-08-15,579.773
2013-08-16,582.781
2013-08-19,578.803
2013-08-20,570.363
2013-08-21,562.317
2013-08-22,559.794
2013-08-23,555.896
2013-08-26,563.592
2013-08-27,558.059
2013-08-28,556.663
2013-08-29,552.96
2013-08-30,554.055
2013-09-02,568.993
2013-09-03,568.751
2013-09-04,575.15
2013-09-05,574.77
2013-09-06,581.679
2013-09-09,584.979
2013-09-10,589.818
2013-09-11,589.601
2013-09-12,595.383
2013-09-13,596.62
2013-09-16,604.835
2013-09-17,608.302
2013-09-18,606.048
2013-09-19,623.213
2013-09-20,621.5
2013-09-23,617.749
2013-09-24,613.89
2013-09-25,617.313
2013-09-26,617.08
2013-09-27,616.673
2013-09-30,617.331
2013-10-01,613.61
2013-10-02,618.824
2013-10-03,620.59
2013-10-04,625.993
2013-10-07,624.175
2013-10-08,620.907
2013-10-09,615.092
2013-10-10,614.392
2013-10-11,619.987
2013-10-14,621.916
2013-10-15,626.41
2013-10-16,631.054
2013-10-17,641.788
2013-10-18,641.35
2013-10-21,645.795
2013-10-22,655.247
2013-10-23,652.615
2013-10-24,644.435
2013-10-25,644.318
2013-10-28,643.502
2013-10-29,637.256
2013-10-30,636.617
2013-10-31,641.814
2013-11-01,641.33
2013-11-04,646.949
2013-11-05,657.156
2013-11-06,670.768
2013-11-07,658.301
2013-11-08,655.552
2013-11-11,653.389
2013-11-12,653.731
2013-11-13,654.97
2013-11-14,659.636
2013-11-15,661.12
2013-11-18,659.92
2013-11-19,654.531
2013-11-20,647.578
2013-11-21,636.002
2013-11-22,630.372
2013-11-25,631.055
2013-11-26,626.284
2013-11-27,621.255
2013-11-28,621.468
2013-11-29,619.544
2013-12-02,618.846
2013-12-03,621.604
2013-12-04,607.072
2013-12-05,607.097
2013-12-06,614.506
2013-12-09,617.858
2013-12-10,619.552
2013-12-11,612.904
2013-12-12,614.349
2013-12-13,618.882
2013-12-16,622.881
2013-12-17,620.04
2013-12-18,613.559
2013-12-19,609.774
2013-12-20,612.862
2013-12-23,615.532
2013-12-24,621.576
2013-12-25,621.576
2013-12-26,618.844
2013-12-27,620.634
2013-12-30,623.205
2013-12-31,619.506
2014-01-01,619.506
2014-01-02,618.189
2014-01-03,625.853
2014-01-06,625.96
2014-01-07,629.36
2014-01-08,635.558
2014-01-09,636.991
2014-01-10,646.958
2014-01-13,657.529
2014-01-14,655.978
2014-01-15,656.878
2014-01-16,654.94
2014-01-17,647.542
2014-01-20,647.378
2014-01-21,655.252
2014-01-22,658.908
2014-01-23,652.952
2014-01-24,642.113
2014-01-27,638.814
2014-01-28,637.388
2014-01-29,640.025
2014-01-30,626.756
2014-01-31,626.137
2014-02-03,625.741
2014-02-04,620.54
2014-02-05,625.015
2014-02-06,629.849
2014-02-07,633.636
2014-02-10,629.486
2014-02-11,633.731
2014-02-12,635.872
2014-02-13,639.5
2014-02-14,641.193
2014-02-17,641.894
2014-02-18,638.902
2014-02-19,638.408
2014-02-20,640.075
2014-02-21,639.888
2014-02-24,647.858
2014-02-25,653.554
2014-02-26,649.436
2014-02-27,654.532
2014-02-28,657.678
2014-03-03,658.845
2014-03-04,664.903
2014-03-05,672.344
2014-03-06,683.297
2014-03-07,683.799
2014-03-10,683.65
2014-03-11,686.318
2014-03-12,685.292
2014-03-13,691.975
2014-03-14,686.863
2014-03-17,687.413
2014-03-18,697.736
2014-03-19,702.01
2014-03-20,699.891
2014-03-21,695.744
2014-03-24,697.521
2014-03-25,699.766
2014-03-26,700.839
2014-03-27,702.207
2014-03-28,700.578
2014-03-31,703.941
2014-04-01,701.196
2014-04-02,690.454
2014-04-03,687.194
2014-04-04,691.917
2014-04-07,685.415
2014-04-08,677.781
2014-04-09,683.452
2014-04-10,694.384
2014-04-11,686.807
2014-04-14,680.378
2014-04-15,678.383
2014-04-16,675.681
2014-04-17,677.974
2014-04-18,677.974
2014-04-21,676.947
2014-04-22,681.479
2014-04-23,684.237
2014-04-24,688.12
2014-04-25,689.566
2014-04-28,677.396
2014-04-29,680.5
2014-04-30,697.319
2014-05-01,694.915
2014-05-02,702.869
2014-05-05,701.67
2014-05-06,706.286
2014-05-07,702.065
2014-05-08,697.691
2014-05-09,693.124
2014-05-12,694.894
2014-05-13,700.268
2014-05-14,706.326
2014-05-15,703.908
2014-05-16,702.483
2014-05-19,698.683
2014-05-20,690.942
2014-05-21,687.138
2014-05-22,689.372
2014-05-23,694.673
2014-05-26,695.727
2014-05-27,693.196
2014-05-28,693.246
2014-05-29,693.614
2014-05-30,699.565
2014-06-02,698.123
2014-06-03,689.748
2014-06-04,689.043
2014-06-05,693.054
2014-06-06,697.089
2014-06-09,698.292
2014-06-10,697.21
2014-06-11,701.094
2014-06-12,713.353
2014-06-13,711.678
2014-06-16,714.628
2014-06-17,715.259
2014-06-18,717.67
2014-06-19,723.032
2014-06-20,711.661
2014-06-23,715.148
2014-06-24,709.684
2014-06-25,711.107
2014-06-26,715.933
2014-06-27,717.689
2014-06-30,716.958
2014-07-01,720.707
2014-07-02,720.201
2014-07-03,722.918
2014-07-04,721.325
2014-07-07,722.572
2014-07-08,720.05
2014-07-09,716.143
2014-07-10,714.707
2014-07-11,709.504
2014-07-14,713.904
2014-07-15,709.407
2014-07-16,703.757
2014-07-17,701.131
2014-07-18,698.069
2014-07-21,703.809
2014-07-22,703.216
2014-07-23,704.719
2014-07-24,699.482
2014-07-25,697.893
2014-07-28,696.521
2014-07-29,692.596
2014-07-30,691.171
2014-07-31,691.633
2014-08-01,687.744
2014-08-04,683.348
2014-08-05,683.283
2014-08-06,681.659
2014-08-07,683.779
2014-08-08,678.657
2014-08-11,678.697
2014-08-12,676.523
2014-08-13,678.5
2014-08-14,684.069
2014-08-15,688.746
2014-08-18,687.531
2014-08-19,689.821
2014-08-20,687.775
2014-08-21,687.397
2014-08-22,691.717
2014-08-25,690.131
2014-08-26,689.286
2014-08-27,694.778
2014-08-28,697.913
2014-08-29,697.425
2014-09-01,695.103
2014-09-02,689.869
2014-09-03,693.397
2014-09-04,691.529
2014-09-05,695.407
2014-09-08,694.067
2014-09-09,689.253
2014-09-10,689.791
2014-09-11,690.826
2014-09-12,685.232
2014-09-15,687.362
2014-09-16,680.216
2014-09-17,675.12
2014-09-18,675.635
2014-09-19,677.666
2014-09-22,687.455
2014-09-23,684.707
2014-09-24,687.736
2014-09-25,679.926
2014-09-26,671.743
2014-09-29,660.705
2014-09-30,660.447
2014-10-01,661.49
2014-10-02,664.664
2014-10-03,656.975
2014-10-06,661.859
2014-10-07,665.036
2014-10-08,663.293
2014-10-09,675.614
2014-10-10,667.239
2014-10-13,663.648
2014-10-14,660.843
2014-10-15,667.909
2014-10-16,667.124
2014-10-17,671.347
2014-10-20,684.937
2014-10-21,691.691
2014-10-22,697.342
2014-10-23,687.922
2014-10-24,694.506
2014-10-27,697.203
2014-10-28,703.715
2014-10-29,710.745
2014-10-30,702.715
2014-10-31,696.586
2014-11-03,694.645
2014-11-04,697.89
2014-11-05,695.77
2014-11-06,696.19
2014-11-07,700.968
2014-11-10,708.004
2014-11-11,713.54
2014-11-12,724.647
2014-11-13,721.117
2014-11-14,723.129
2014-11-17,725.069
2014-11-18,727.565
2014-11-19,724.288
2014-11-20,724.545
2014-11-21,721.198
2014-11-24,716.38
2014-11-25,717.801
2014-11-26,719.193
2014-11-27,718.902
2014-11-28,713.603
2014-12-01,718.78
2014-12-02,714.314
2014-12-03,722.849
2014-12-04,726.812
2014-12-05,720.157
2014-12-08,714.688
2014-12-09,720.781
2014-12-10,715.17
2014-12-11,715.377
2014-12-12,721.047
2014-12-15,715.557
2014-12-16,721.642
2014-12-17,717.0
2014-12-18,723.894
2014-12-19,723.932
2014-12-22,719.154
2014-12-23,717.878
2014-12-24,717.631
2014-12-25,717.631
2014-12-26,721.726
2014-12-29,731.37
2014-12-30,733.987
2014-12-31,732.021
2015-01-01,732.021
2015-01-02,723.452
2015-01-05,722.233
2015-01-06,723.725
2015-01-07,720.749
2015-01-08,731.337
2015-01-09,736.252
2015-01-12,729.329
2015-01-13,728.668
2015-01-14,729.618
2015-01-15,730.743
2015-01-16,726.705
2015-01-19,727.529
2015-01-20,718.252
2015-01-21,715.738
2015-01-22,711.566
2015-01-23,710.455
2015-01-26,703.391
2015-01-27,712.171
2015-01-28,714.964
2015-01-29,697.905
2015-01-30,693.234
2015-02-02,693.848
2015-02-03,692.294
2015-02-04,698.467
2015-02-05,703.035
2015-02-06,702.13
2015-02-09,703.945
2015-02-10,704.521
2015-02-11,707.672
2015-02-12,708.439
2015-02-13,717.334
2015-02-16,719.215
2015-02-17,720.591
2015-02-18,723.76
2015-02-19,727.612
2015-02-20,728.954
2015-02-23,732.099
2015-02-24,723.281
2015-02-25,746.627
2015-02-26,751.598
2015-02-27,754.421
2015-03-02,750.385
2015-03-03,753.476
2015-03-04,754.391
2015-03-05,745.818
2015-03-06,742.186
2015-03-09,736.235
2015-03-10,727.48
2015-03-11,716.657
2015-03-12,736.241
2015-03-13,732.205
2015-03-16,742.54
2015-03-17,733.388
2015-03-18,734.319
2015-03-19,737.684
2015-03-20,758.169
2015-03-23,762.371
2015-03-24,761.971
2015-03-25,764.321
2015-03-26,754.927
2015-03-27,756.092
2015-03-30,749.223
2015-03-31,749.714
2015-04-01,742.306
2015-04-02,749.25
2015-04-03,749.25
2015-04-06,761.399
2015-04-07,756.138
2015-04-08,765.472
2015-04-09,764.438
2015-04-10,763.982
2015-04-13,752.997
2015-04-14,768.791
2015-04-15,766.37
2015-04-16,778.675
2015-04-17,779.036
2015-04-20,771.917
2015-04-21,776.363
2015-04-22,768.627
2015-04-23,758.404
2015-04-24,757.117
2015-04-27,762.354
2015-04-28,767.295
2015-04-29,762.794
2015-04-30,755.138
2015-05-01,750.376
2015-05-04,749.565
2015-05-05,755.899
2015-05-06,750.122
2015-05-07,732.91
2015-05-08,736.267
2015-05-11,727.844
2015-05-12,726.23
2015-05-13,740.438
2015-05-14,741.736
2015-05-15,744.114
2015-05-18,735.391
2015-05-19,728.026
2015-05-20,725.57
2015-05-21,729.948
2015-05-22,736.207
2015-05-25,736.588
2015-05-26,729.877
2015-05-27,724.248
2015-05-28,716.366
2015-05-29,722.611
2015-06-01,721.342
2015-06-02,734.619
2015-06-03,735.236
2015-06-04,731.121
2015-06-05,720.506
2015-06-08,724.099
2015-06-09,727.545
2015-06-10,728.57
2015-06-11,710.793
2015-06-12,712.169
2015-06-15,709.976
2015-06-16,708.135
2015-06-17,699.744
2015-06-18,696.42
2015-06-19,695.01
2015-06-22,691.188
2015-06-23,688.53
2015-06-24,688.563
2015-06-25,691.686
2015-06-26,684.257
2015-06-29,674.48
2015-06-30,669.877
2015-07-01,676.704
2015-07-02,682.26
2015-07-03,677.579
2015-07-06,672.785
2015-07-07,669.832
2015-07-08,672.954
2015-07-09,668.241
2015-07-10,664.187
2015-07-13,659.342
2015-07-14,665.268
2015-07-15,664.207
2015-07-16,654.274
2015-07-17,659.346
2015-07-20,665.771
2015-07-21,675.769
2015-07-22,673.957
2015-07-23,679.832
2015-07-24,674.796
2015-07-27,679.383
2015-07-28,679.69
2015-07-29,685.058
2015-07-30,676.367
2015-07-31,682.88
2015-08-03,679.379
2015-08-04,674.247
2015-08-05,672.235
