Date,EUROPE SMID VALUE SMID (Small+Mid Cap)
2005-11-09,549.197
2005-11-10,550.699
2005-11-11,553.212
2005-11-14,553.28
2005-11-15,551.434
2005-11-16,547.683
2005-11-17,553.652
2005-11-18,555.48
2005-11-21,558.381
2005-11-22,558.439
2005-11-23,564.969
2005-11-24,564.107
2005-11-25,563.974
2005-11-28,564.96
2005-11-29,564.399
2005-11-30,565.295
2005-12-01,568.02
2005-12-02,572.636
2005-12-05,575.278
2005-12-06,577.981
2005-12-07,576.876
2005-12-08,580.848
2005-12-09,583.104
2005-12-12,589.59
2005-12-13,588.826
2005-12-14,591.841
2005-12-15,588.125
2005-12-16,594.672
2005-12-19,593.589
2005-12-20,591.161
2005-12-21,590.055
2005-12-22,592.198
2005-12-23,593.378
2005-12-26,593.378
2005-12-27,594.315
2005-12-28,596.426
2005-12-29,596.682
2005-12-30,593.158
2006-01-02,594.537
2006-01-03,607.992
2006-01-04,619.907
2006-01-05,617.567
2006-01-06,623.346
2006-01-09,620.328
2006-01-10,617.621
2006-01-11,623.463
2006-01-12,623.307
2006-01-13,622.409
2006-01-16,625.038
2006-01-17,618.491
2006-01-18,616.062
2006-01-19,621.559
2006-01-20,621.64
2006-01-23,628.167
2006-01-24,630.401
2006-01-25,638.724
2006-01-26,641.598
2006-01-27,642.017
2006-01-30,639.538
2006-01-31,642.611
2006-02-01,647.706
2006-02-02,646.077
2006-02-03,641.121
2006-02-06,642.162
2006-02-07,638.809
2006-02-08,639.051
2006-02-09,644.376
2006-02-10,642.778
2006-02-13,644.287
2006-02-14,641.197
2006-02-15,645.265
2006-02-16,645.676
2006-02-17,651.113
2006-02-20,654.469
2006-02-21,654.484
2006-02-22,655.911
2006-02-23,659.136
2006-02-24,658.331
2006-02-27,660.7
2006-02-28,657.029
2006-03-01,661.868
2006-03-02,659.974
2006-03-03,661.028
2006-03-06,665.098
2006-03-07,652.854
2006-03-08,647.352
2006-03-09,652.441
2006-03-10,653.092
2006-03-13,661.239
2006-03-14,669.923
2006-03-15,674.005
2006-03-16,683.843
2006-03-17,687.37
2006-03-20,690.345
2006-03-21,687.295
2006-03-22,690.527
2006-03-23,685.7
2006-03-24,690.321
2006-03-27,688.431
2006-03-28,685.908
2006-03-29,681.817
2006-03-30,692.893
2006-03-31,687.851
2006-04-03,693.025
2006-04-04,700.607
2006-04-05,702.383
2006-04-06,703.119
2006-04-07,695.253
2006-04-10,694.982
2006-04-11,687.968
2006-04-12,684.11
2006-04-13,687.207
2006-04-14,687.207
2006-04-17,697.286
2006-04-18,697.929
2006-04-19,708.979
2006-04-20,709.108
2006-04-21,715.401
2006-04-24,715.353
2006-04-25,718.793
2006-04-26,721.191
2006-04-27,721.456
2006-04-28,722.373
2006-05-01,725.671
2006-05-02,732.235
2006-05-03,729.646
2006-05-04,738.398
2006-05-05,750.764
2006-05-08,751.963
2006-05-09,756.197
2006-05-10,756.638
2006-05-11,757.443
2006-05-12,745.01
2006-05-15,726.003
2006-05-16,724.401
2006-05-17,704.002
2006-05-18,695.633
2006-05-19,689.879
2006-05-22,670.377
2006-05-23,694.189
2006-05-24,680.932
2006-05-25,688.563
2006-05-26,701.439
2006-05-29,704.485
2006-05-30,697.383
2006-05-31,700.067
2006-06-01,701.246
2006-06-02,714.292
2006-06-05,709.78
2006-06-06,687.547
2006-06-07,684.102
2006-06-08,659.508
2006-06-09,670.823
2006-06-12,662.921
2006-06-13,644.686
2006-06-14,650.479
2006-06-15,670.837
2006-06-16,667.772
2006-06-19,668.633
2006-06-20,669.829
2006-06-21,673.194
2006-06-22,673.425
2006-06-23,671.169
2006-06-26,672.47
2006-06-27,672.226
2006-06-28,669.425
2006-06-29,678.489
2006-06-30,700.889
2006-07-03,705.578
2006-07-04,707.333
2006-07-05,695.598
2006-07-06,700.603
2006-07-07,702.85
2006-07-10,699.567
2006-07-11,694.894
2006-07-12,693.994
2006-07-13,684.342
2006-07-14,673.459
2006-07-17,661.214
2006-07-18,658.667
2006-07-19,677.608
2006-07-20,684.968
2006-07-21,681.444
2006-07-24,685.868
2006-07-25,687.876
2006-07-26,690.392
2006-07-27,703.708
2006-07-28,707.429
2006-07-31,707.41
2006-08-01,704.623
2006-08-02,712.932
2006-08-03,707.178
2006-08-04,719.312
2006-08-07,712.775
2006-08-08,711.978
2006-08-09,715.855
2006-08-10,704.153
2006-08-11,706.456
2006-08-14,709.191
2006-08-15,714.96
2006-08-16,722.986
2006-08-17,725.461
2006-08-18,723.159
2006-08-21,728.381
2006-08-22,723.995
2006-08-23,722.358
2006-08-24,722.608
2006-08-25,721.008
2006-08-28,725.524
2006-08-29,726.704
2006-08-30,735.016
2006-08-31,733.764
2006-09-01,738.72
2006-09-04,745.687
2006-09-05,740.003
2006-09-06,732.756
2006-09-07,722.224
2006-09-08,722.062
2006-09-11,719.4
2006-09-12,727.805
2006-09-13,731.325
2006-09-14,739.663
2006-09-15,737.136
2006-09-18,738.474
2006-09-19,737.355
2006-09-20,742.061
2006-09-21,748.192
2006-09-22,746.044
2006-09-25,741.924
2006-09-26,745.901
2006-09-27,752.106
2006-09-28,752.23
2006-09-29,751.981
2006-10-02,757.8
2006-10-03,755.728
2006-10-04,758.399
2006-10-05,764.807
2006-10-06,761.405
2006-10-09,760.006
2006-10-10,761.317
2006-10-11,762.365
2006-10-12,769.213
2006-10-13,768.424
2006-10-16,772.104
2006-10-17,763.533
2006-10-18,769.682
2006-10-19,775.386
2006-10-20,778.474
2006-10-23,776.086
2006-10-24,777.824
2006-10-25,782.949
2006-10-26,788.839
2006-10-27,789.386
2006-10-30,787.099
2006-10-31,793.664
2006-11-01,796.622
2006-11-02,795.118
2006-11-03,792.323
2006-11-06,800.005
2006-11-07,807.559
2006-11-08,806.197
2006-11-09,808.659
2006-11-10,815.021
2006-11-13,814.792
2006-11-14,813.251
2006-11-15,816.473
2006-11-16,818.798
2006-11-17,815.391
2006-11-20,815.842
2006-11-21,819.144
2006-11-22,826.397
2006-11-23,825.712
2006-11-24,830.323
2006-11-27,821.386
2006-11-28,820.284
2006-11-29,833.192
2006-11-30,838.787
2006-12-01,844.514
2006-12-04,847.393
2006-12-05,849.793
2006-12-06,851.702
2006-12-07,854.43
2006-12-08,857.362
2006-12-11,855.781
2006-12-12,859.215
2006-12-13,862.975
2006-12-14,863.998
2006-12-15,862.802
2006-12-18,862.143
2006-12-19,863.967
2006-12-20,868.665
2006-12-21,869.158
2006-12-22,867.345
2006-12-25,867.345
2006-12-26,865.837
2006-12-27,871.737
2006-12-28,874.825
2006-12-29,876.296
2007-01-01,876.296
2007-01-02,892.983
2007-01-03,887.262
2007-01-04,876.231
2007-01-05,865.893
2007-01-08,867.619
2007-01-09,871.041
2007-01-10,863.393
2007-01-11,870.039
2007-01-12,877.527
2007-01-15,884.716
2007-01-16,880.471
2007-01-17,882.91
2007-01-18,883.887
2007-01-19,887.888
2007-01-22,888.392
2007-01-23,890.207
2007-01-24,891.561
2007-01-25,890.121
2007-01-26,881.245
2007-01-29,885.419
2007-01-30,888.292
2007-01-31,889.132
2007-02-01,900.419
2007-02-02,905.244
2007-02-05,902.96
2007-02-06,909.975
2007-02-07,917.052
2007-02-08,910.408
2007-02-09,912.097
2007-02-12,904.193
2007-02-13,908.725
2007-02-14,924.991
2007-02-15,925.236
2007-02-16,923.183
2007-02-19,929.247
2007-02-20,927.9
2007-02-21,923.421
2007-02-22,924.899
2007-02-23,929.51
2007-02-26,932.159
2007-02-27,904.032
2007-02-28,890.818
2007-03-01,880.325
2007-03-02,881.504
2007-03-05,861.185
2007-03-06,870.731
2007-03-07,883.774
2007-03-08,895.468
2007-03-09,898.032
2007-03-12,900.277
2007-03-13,892.011
2007-03-14,871.039
2007-03-15,889.637
2007-03-16,896.542
2007-03-19,909.185
2007-03-20,913.929
2007-03-21,922.389
2007-03-22,934.811
2007-03-23,933.287
2007-03-26,931.971
2007-03-27,931.001
2007-03-28,926.766
2007-03-29,934.861
2007-03-30,935.604
2007-04-02,945.873
2007-04-03,955.226
2007-04-04,956.504
2007-04-05,961.539
2007-04-06,961.539
2007-04-09,956.262
2007-04-10,969.127
2007-04-11,968.611
2007-04-12,967.28
2007-04-13,971.758
2007-04-16,982.985
2007-04-17,983.628
2007-04-18,979.965
2007-04-19,976.491
2007-04-20,984.532
2007-04-23,984.735
2007-04-24,978.115
2007-04-25,986.33
2007-04-26,982.371
2007-04-27,985.098
2007-04-30,986.229
2007-05-01,982.979
2007-05-02,987.387
2007-05-03,987.71
2007-05-04,999.075
2007-05-07,1002.921
2007-05-08,987.262
2007-05-09,988.28
2007-05-10,982.395
2007-05-11,984.316
2007-05-14,984.307
2007-05-15,991.154
2007-05-16,989.83
2007-05-17,986.398
2007-05-18,991.969
2007-05-21,990.593
2007-05-22,993.687
2007-05-23,1003.435
2007-05-24,993.603
2007-05-25,992.201
2007-05-28,993.82
2007-05-29,995.572
2007-05-30,988.024
2007-05-31,1000.0
2007-06-01,1003.242
2007-06-04,1005.612
2007-06-05,1002.637
2007-06-06,982.349
2007-06-07,963.726
2007-06-08,953.881
2007-06-11,962.009
2007-06-12,956.868
2007-06-13,956.089
2007-06-14,969.405
2007-06-15,982.689
2007-06-18,982.983
2007-06-19,981.189
2007-06-20,983.817
2007-06-21,971.099
2007-06-22,970.335
2007-06-25,968.153
2007-06-26,963.7
2007-06-27,954.696
2007-06-28,966.684
2007-06-29,972.142
2007-07-02,977.508
2007-07-03,986.434
2007-07-04,992.8
2007-07-05,986.483
2007-07-06,990.958
2007-07-09,993.176
2007-07-10,991.003
2007-07-11,991.702
2007-07-12,999.971
2007-07-13,1004.912
2007-07-16,1005.699
2007-07-17,1002.144
2007-07-18,996.518
2007-07-19,1004.571
2007-07-20,1001.723
2007-07-23,1002.049
2007-07-24,987.067
2007-07-25,968.298
2007-07-26,943.154
2007-07-27,933.607
2007-07-30,935.141
2007-07-31,954.108
2007-08-01,937.745
2007-08-02,943.748
2007-08-03,939.978
2007-08-06,928.639
2007-08-07,936.548
2007-08-08,954.899
2007-08-09,930.148
2007-08-10,902.551
2007-08-13,916.268
2007-08-14,904.234
2007-08-15,893.442
2007-08-16,856.09
2007-08-17,874.555
2007-08-20,880.052
2007-08-21,877.543
2007-08-22,899.06
2007-08-23,907.551
2007-08-24,913.039
2007-08-27,915.72
2007-08-28,900.496
2007-08-29,908.934
2007-08-30,918.234
2007-08-31,930.781
2007-09-03,933.57
2007-09-04,937.387
2007-09-05,926.794
2007-09-06,928.695
2007-09-07,913.693
2007-09-10,905.095
2007-09-11,920.067
2007-09-12,923.126
2007-09-13,922.312
2007-09-14,904.351
2007-09-17,881.576
2007-09-18,891.453
2007-09-19,917.31
2007-09-20,915.404
2007-09-21,922.964
2007-09-24,920.101
2007-09-25,907.233
2007-09-26,912.92
2007-09-27,925.376
2007-09-28,928.651
2007-10-01,936.482
2007-10-02,942.273
2007-10-03,947.388
2007-10-04,948.266
2007-10-05,952.043
2007-10-08,946.687
2007-10-09,954.026
2007-10-10,962.647
2007-10-11,968.763
2007-10-12,962.319
2007-10-15,956.713
2007-10-16,944.487
2007-10-17,957.643
2007-10-18,951.775
2007-10-19,944.328
2007-10-22,921.815
2007-10-23,942.69
2007-10-24,935.048
2007-10-25,949.474
2007-10-26,955.117
2007-10-29,960.582
2007-10-30,958.008
2007-10-31,974.416
2007-11-01,958.747
2007-11-02,955.106
2007-11-05,944.949
2007-11-06,952.779
2007-11-07,945.644
2007-11-08,938.147
2007-11-09,919.788
2007-11-12,908.935
2007-11-13,913.326
2007-11-14,922.68
2007-11-15,902.503
2007-11-16,891.01
2007-11-19,865.585
2007-11-20,879.313
2007-11-21,853.467
2007-11-22,860.305
2007-11-23,874.329
2007-11-26,874.654
2007-11-27,869.815
2007-11-28,886.774
2007-11-29,890.794
2007-11-30,896.842
2007-12-03,891.988
2007-12-04,876.068
2007-12-05,883.626
2007-12-06,880.975
2007-12-07,895.099
2007-12-10,905.271
2007-12-11,901.879
2007-12-12,901.642
2007-12-13,874.107
2007-12-14,866.998
2007-12-17,842.545
2007-12-18,842.427
2007-12-19,836.693
2007-12-20,833.614
2007-12-21,844.163
2007-12-24,847.132
2007-12-25,847.132
2007-12-26,852.079
2007-12-27,856.409
2007-12-28,865.72
2007-12-31,863.363
2008-01-01,863.363
2008-01-02,863.787
2008-01-03,853.697
2008-01-04,837.21
2008-01-07,821.909
2008-01-08,824.086
2008-01-09,801.58
2008-01-10,791.672
2008-01-11,795.021
2008-01-14,808.43
2008-01-15,784.801
2008-01-16,771.766
2008-01-17,775.447
2008-01-18,766.516
2008-01-21,729.413
2008-01-22,755.431
2008-01-23,739.058
2008-01-24,775.268
2008-01-25,778.92
2008-01-28,773.642
2008-01-29,792.77
2008-01-30,790.006
2008-01-31,789.222
2008-02-01,807.208
2008-02-04,812.935
2008-02-05,778.308
2008-02-06,781.891
2008-02-07,759.134
2008-02-08,760.499
2008-02-11,753.357
2008-02-12,780.319
2008-02-13,782.766
2008-02-14,787.067
2008-02-15,778.69
2008-02-18,787.136
2008-02-19,797.204
2008-02-20,785.933
2008-02-21,798.471
2008-02-22,793.223
2008-02-25,807.982
2008-02-26,822.13
2008-02-27,832.166
2008-02-28,820.486
2008-02-29,810.268
2008-03-03,798.037
2008-03-04,792.317
2008-03-05,808.892
2008-03-06,805.191
2008-03-07,793.755
2008-03-10,781.511
2008-03-11,787.958
2008-03-12,806.385
2008-03-13,797.285
2008-03-14,794.392
2008-03-17,768.766
2008-03-18,790.157
2008-03-19,773.343
2008-03-20,762.138
2008-03-21,762.138
2008-03-24,761.399
2008-03-25,799.061
2008-03-26,804.831
2008-03-27,822.701
2008-03-28,815.862
2008-03-31,821.708
2008-04-01,834.523
2008-04-02,841.275
2008-04-03,833.111
2008-04-04,838.163
2008-04-07,842.762
2008-04-08,830.249
2008-04-09,830.356
2008-04-10,826.005
2008-04-11,819.908
2008-04-14,815.236
2008-04-15,811.6
2008-04-16,834.992
2008-04-17,832.297
2008-04-18,840.491
2008-04-21,840.189
2008-04-22,838.93
2008-04-23,836.072
2008-04-24,822.854
2008-04-25,831.156
2008-04-28,837.889
2008-04-29,827.01
2008-04-30,833.031
2008-05-01,826.342
2008-05-02,839.248
2008-05-05,842.369
2008-05-06,843.656
2008-05-07,844.594
2008-05-08,848.996
2008-05-09,839.491
2008-05-12,848.645
2008-05-13,841.247
2008-05-14,838.313
2008-05-15,841.948
2008-05-16,852.201
2008-05-19,855.469
2008-05-20,844.912
2008-05-21,842.456
2008-05-22,842.594
2008-05-23,835.909
2008-05-26,834.18
2008-05-27,827.13
2008-05-28,829.596
2008-05-29,825.477
2008-05-30,829.162
2008-06-02,818.955
2008-06-03,822.301
2008-06-04,817.229
2008-06-05,824.473
2008-06-06,819.272
2008-06-09,807.372
2008-06-10,786.143
2008-06-11,774.089
2008-06-12,772.035
2008-06-13,775.603
2008-06-16,783.382
2008-06-17,787.571
2008-06-18,769.114
2008-06-19,759.325
2008-06-20,756.915
2008-06-23,741.314
2008-06-24,735.84
2008-06-25,747.026
2008-06-26,735.89
2008-06-27,729.869
2008-06-30,727.78
2008-07-01,707.419
2008-07-02,699.584
2008-07-03,694.096
2008-07-04,685.896
2008-07-07,689.464
2008-07-08,677.127
2008-07-09,694.299
2008-07-10,684.189
2008-07-11,669.459
2008-07-14,675.056
2008-07-15,661.555
2008-07-16,664.67
2008-07-17,692.607
2008-07-18,709.371
2008-07-21,720.747
2008-07-22,712.691
2008-07-23,724.798
2008-07-24,706.413
2008-07-25,699.693
2008-07-28,691.697
2008-07-29,685.508
2008-07-30,697.576
2008-07-31,694.95
2008-08-01,690.399
2008-08-04,689.981
2008-08-05,709.524
2008-08-06,715.458
2008-08-07,709.222
2008-08-08,707.007
2008-08-11,720.47
2008-08-12,714.536
2008-08-13,689.635
2008-08-14,692.198
2008-08-15,690.938
2008-08-18,688.957
2008-08-19,667.404
2008-08-20,666.886
2008-08-21,670.269
2008-08-22,681.562
2008-08-25,677.911
2008-08-26,672.59
2008-08-27,672.462
2008-08-28,683.264
2008-08-29,688.331
2008-09-01,683.502
2008-09-02,691.6
2008-09-03,680.554
2008-09-04,659.975
2008-09-05,643.735
2008-09-08,661.498
2008-09-09,654.946
2008-09-10,645.762
2008-09-11,631.726
2008-09-12,649.515
2008-09-15,633.625
2008-09-16,617.226
2008-09-17,607.818
2008-09-18,610.609
2008-09-19,652.603
2008-09-22,651.327
2008-09-23,634.833
2008-09-24,629.682
2008-09-25,634.23
2008-09-26,618.786
2008-09-29,574.004
2008-09-30,569.73
2008-10-01,566.83
2008-10-02,558.33
2008-10-03,564.997
2008-10-06,514.53
2008-10-07,510.363
2008-10-08,485.601
2008-10-09,482.761
2008-10-10,450.999
2008-10-13,489.009
2008-10-14,502.699
2008-10-15,474.404
2008-10-16,447.114
2008-10-17,450.568
2008-10-20,453.567
2008-10-21,452.836
2008-10-22,425.44
2008-10-23,416.798
2008-10-24,392.033
2008-10-27,371.792
2008-10-28,376.052
2008-10-29,408.327
2008-10-30,420.123
2008-10-31,423.511
2008-11-03,433.999
2008-11-04,460.515
2008-11-05,459.206
2008-11-06,430.872
2008-11-07,433.365
2008-11-10,437.179
2008-11-11,413.656
2008-11-12,400.089
2008-11-13,394.364
2008-11-14,396.155
2008-11-17,388.133
2008-11-18,386.351
2008-11-19,373.51
2008-11-20,358.615
2008-11-21,353.535
2008-11-24,381.38
2008-11-25,386.327
2008-11-26,385.685
2008-11-27,397.234
2008-11-28,393.141
2008-12-01,370.157
2008-12-02,378.248
2008-12-03,377.393
2008-12-04,376.296
2008-12-05,362.647
2008-12-08,388.781
2008-12-09,395.156
2008-12-10,402.269
2008-12-11,405.459
2008-12-12,398.431
2008-12-15,406.89
2008-12-16,409.763
2008-12-17,423.789
2008-12-18,429.301
2008-12-19,411.622
2008-12-22,405.113
2008-12-23,407.502
2008-12-24,407.026
2008-12-25,407.026
2008-12-26,408.26
2008-12-29,414.816
2008-12-30,418.01
2008-12-31,412.247
2009-01-01,412.247
2009-01-02,429.655
2009-01-05,430.409
2009-01-06,434.536
2009-01-07,442.054
2009-01-08,437.333
2009-01-09,432.494
2009-01-12,422.205
2009-01-13,408.579
2009-01-14,391.338
2009-01-15,385.142
2009-01-16,394.14
2009-01-19,381.71
2009-01-20,365.054
2009-01-21,364.782
2009-01-22,364.813
2009-01-23,355.627
2009-01-26,373.323
2009-01-27,376.673
2009-01-28,392.728
2009-01-29,381.125
2009-01-30,376.384
2009-02-02,364.111
2009-02-03,372.744
2009-02-04,382.565
2009-02-05,381.926
2009-02-06,394.739
2009-02-09,406.081
2009-02-10,394.085
2009-02-11,386.935
2009-02-12,378.345
2009-02-13,384.556
2009-02-16,376.328
2009-02-17,358.403
2009-02-18,354.343
2009-02-19,356.784
2009-02-20,342.656
2009-02-23,339.543
2009-02-24,335.062
2009-02-25,335.606
2009-02-26,345.321
2009-02-27,339.471
2009-03-02,323.417
2009-03-03,317.853
2009-03-04,328.373
2009-03-05,315.584
2009-03-06,311.891
2009-03-09,306.548
2009-03-10,324.877
2009-03-11,327.852
2009-03-12,330.162
2009-03-13,334.93
2009-03-16,345.999
2009-03-17,343.332
2009-03-18,346.204
2009-03-19,368.558
2009-03-20,365.153
2009-03-23,374.562
2009-03-24,375.469
2009-03-25,376.229
2009-03-26,377.504
2009-03-27,367.958
2009-03-30,352.795
2009-03-31,365.841
2009-04-01,373.313
2009-04-02,400.243
2009-04-03,406.829
2009-04-06,405.733
2009-04-07,395.391
2009-04-08,395.819
2009-04-09,407.871
2009-04-10,407.871
2009-04-13,411.499
2009-04-14,421.222
2009-04-15,419.285
2009-04-16,425.999
2009-04-17,430.986
2009-04-20,408.075
2009-04-21,409.729
2009-04-22,422.55
2009-04-23,426.51
2009-04-24,442.716
2009-04-27,437.245
2009-04-28,427.216
2009-04-29,443.383
2009-04-30,450.448
2009-05-01,451.653
2009-05-04,466.323
2009-05-05,474.818
2009-05-06,481.133
2009-05-07,483.257
2009-05-08,491.12
2009-05-11,483.425
2009-05-12,481.691
2009-05-13,459.186
2009-05-14,463.331
2009-05-15,470.494
2009-05-18,478.136
2009-05-19,493.041
2009-05-20,504.312
2009-05-21,494.031
2009-05-22,499.734
2009-05-25,500.078
2009-05-26,498.279
2009-05-27,502.986
2009-05-28,496.033
2009-05-29,504.23
2009-06-01,521.381
2009-06-02,528.458
2009-06-03,515.032
2009-06-04,511.083
2009-06-05,507.602
2009-06-08,497.315
2009-06-09,505.501
2009-06-10,513.81
2009-06-11,520.275
2009-06-12,516.885
2009-06-15,498.496
2009-06-16,498.839
2009-06-17,480.853
2009-06-18,483.034
2009-06-19,488.788
2009-06-22,471.255
2009-06-23,472.229
2009-06-24,486.512
2009-06-25,480.835
2009-06-26,488.744
2009-06-29,495.57
2009-06-30,491.95
2009-07-01,504.355
2009-07-02,490.709
2009-07-03,488.332
2009-07-06,477.559
2009-07-07,477.941
2009-07-08,465.142
2009-07-09,470.618
2009-07-10,464.44
2009-07-13,472.317
2009-07-14,481.108
2009-07-15,500.029
2009-07-16,502.707
2009-07-17,503.725
2009-07-20,514.834
2009-07-21,521.018
2009-07-22,522.472
2009-07-23,532.828
2009-07-24,532.129
2009-07-27,535.282
2009-07-28,526.962
2009-07-29,527.113
2009-07-30,540.351
2009-07-31,547.937
2009-08-03,569.674
2009-08-04,567.897
2009-08-05,572.904
2009-08-06,576.08
2009-08-07,573.575
2009-08-10,571.957
2009-08-11,559.889
2009-08-12,569.359
2009-08-13,581.04
2009-08-14,580.252
2009-08-17,559.298
2009-08-18,569.156
2009-08-19,570.936
2009-08-20,582.282
2009-08-21,597.321
2009-08-24,608.678
2009-08-25,612.456
2009-08-26,605.531
2009-08-27,600.969
2009-08-28,615.73
2009-08-31,608.223
2009-09-01,594.842
2009-09-02,581.814
2009-09-03,588.388
2009-09-04,597.267
2009-09-07,614.691
2009-09-08,627.091
2009-09-09,637.609
2009-09-10,637.585
2009-09-11,644.614
2009-09-14,640.007
2009-09-15,642.584
2009-09-16,657.337
2009-09-17,663.822
2009-09-18,659.135
2009-09-21,647.578
2009-09-22,658.7
2009-09-23,658.979
2009-09-24,643.489
2009-09-25,638.059
2009-09-28,645.452
2009-09-29,644.116
2009-09-30,647.151
2009-10-01,635.861
2009-10-02,622.486
2009-10-05,628.985
2009-10-06,650.545
2009-10-07,648.114
2009-10-08,662.051
2009-10-09,662.042
2009-10-12,670.511
2009-10-13,665.615
2009-10-14,681.019
2009-10-15,684.515
2009-10-16,678.166
2009-10-19,688.338
2009-10-20,686.805
2009-10-21,687.525
2009-10-22,676.988
2009-10-23,674.998
2009-10-26,660.613
2009-10-27,646.315
2009-10-28,620.856
2009-10-29,640.809
2009-10-30,629.155
2009-11-02,630.028
2009-11-03,615.15
2009-11-04,639.951
2009-11-05,645.323
2009-11-06,647.735
2009-11-09,664.911
2009-11-10,658.874
2009-11-11,664.328
2009-11-12,663.37
2009-11-13,666.863
2009-11-16,678.952
2009-11-17,669.634
2009-11-18,674.286
2009-11-19,655.588
2009-11-20,648.135
2009-11-23,664.511
2009-11-24,657.415
2009-11-25,659.863
2009-11-26,633.257
2009-11-27,642.128
2009-11-30,633.118
2009-12-01,654.631
2009-12-02,658.042
2009-12-03,658.116
2009-12-04,653.613
2009-12-07,649.443
2009-12-08,635.447
2009-12-09,625.937
2009-12-10,630.563
2009-12-11,629.366
2009-12-14,634.129
2009-12-15,630.559
2009-12-16,639.218
2009-12-17,623.64
2009-12-18,617.451
2009-12-21,623.612
2009-12-22,623.131
2009-12-23,627.819
2009-12-24,627.73
2009-12-25,627.73
2009-12-28,632.355
2009-12-29,637.189
2009-12-30,634.159
2009-12-31,638.808
2010-01-01,638.808
2010-01-04,652.694
2010-01-05,655.449
2010-01-06,655.126
2010-01-07,654.388
2010-01-08,658.553
2010-01-11,668.695
2010-01-12,661.086
2010-01-13,663.024
2010-01-14,665.848
2010-01-15,658.232
2010-01-18,662.612
2010-01-19,661.055
2010-01-20,646.661
2010-01-21,638.781
2010-01-22,633.081
2010-01-25,634.527
2010-01-26,630.681
2010-01-27,626.847
2010-01-28,621.196
2010-01-29,622.176
2010-02-01,626.19
2010-02-02,635.89
2010-02-03,630.879
2010-02-04,609.921
2010-02-05,592.604
2010-02-08,590.595
2010-02-09,593.144
2010-02-10,596.812
2010-02-11,594.595
2010-02-12,591.757
2010-02-15,591.671
2010-02-16,600.184
2010-02-17,608.399
2010-02-18,608.312
2010-02-19,604.269
2010-02-22,608.987
2010-02-23,602.343
2010-02-24,603.008
2010-02-25,590.615
2010-02-26,600.698
2010-03-01,599.358
2010-03-02,608.585
2010-03-03,618.924
2010-03-04,618.877
2010-03-05,626.944
2010-03-08,628.933
2010-03-09,625.203
2010-03-10,633.939
2010-03-11,633.688
2010-03-12,641.811
2010-03-15,633.849
2010-03-16,643.939
2010-03-17,648.726
2010-03-18,642.17
2010-03-19,635.869
2010-03-22,635.717
2010-03-23,641.062
2010-03-24,634.074
2010-03-25,640.733
2010-03-26,643.971
2010-03-29,647.857
2010-03-30,646.514
2010-03-31,650.446
2010-04-01,660.164
2010-04-02,660.164
2010-04-05,659.209
2010-04-06,660.735
2010-04-07,658.556
2010-04-08,654.691
2010-04-09,666.603
2010-04-12,673.358
2010-04-13,669.466
2010-04-14,677.995
2010-04-15,678.814
2010-04-16,668.087
2010-04-19,658.955
2010-04-20,668.313
2010-04-21,664.267
2010-04-22,653.979
2010-04-23,663.473
2010-04-26,667.115
2010-04-27,647.626
2010-04-28,630.226
2010-04-29,644.209
2010-04-30,646.505
2010-05-03,643.417
2010-05-04,618.44
2010-05-05,599.085
2010-05-06,584.246
2010-05-07,555.431
2010-05-10,602.888
2010-05-11,591.821
2010-05-12,605.048
2010-05-13,600.829
2010-05-14,577.29
2010-05-17,568.509
2010-05-18,576.515
2010-05-19,557.499
2010-05-20,543.342
2010-05-21,552.36
2010-05-24,547.229
2010-05-25,523.442
2010-05-26,536.953
2010-05-27,554.464
2010-05-28,556.564
2010-05-31,556.596
2010-06-01,559.07
2010-06-02,555.939
2010-06-03,564.0
2010-06-04,546.353
2010-06-07,535.164
2010-06-08,528.129
2010-06-09,543.277
2010-06-10,555.743
2010-06-11,557.756
2010-06-14,575.021
2010-06-15,580.782
2010-06-16,579.463
2010-06-17,580.443
2010-06-18,586.223
2010-06-21,589.977
2010-06-22,584.214
2010-06-23,577.885
2010-06-24,570.842
2010-06-25,566.897
2010-06-28,573.504
2010-06-29,551.162
2010-06-30,552.098
2010-07-01,548.222
2010-07-02,556.365
2010-07-05,552.895
2010-07-06,570.981
2010-07-07,576.43
2010-07-08,585.141
2010-07-09,585.312
2010-07-12,584.607
2010-07-13,599.429
2010-07-14,601.472
2010-07-15,603.571
2010-07-16,597.239
2010-07-19,593.746
2010-07-20,588.195
2010-07-21,594.614
2010-07-22,610.118
2010-07-23,610.766
2010-07-26,621.232
2010-07-27,628.013
2010-07-28,626.153
2010-07-29,630.502
2010-07-30,625.526
2010-08-02,647.813
2010-08-03,650.527
2010-08-04,645.896
2010-08-05,647.108
2010-08-06,647.482
2010-08-09,651.383
2010-08-10,635.304
2010-08-11,613.255
2010-08-12,606.64
2010-08-13,603.626
2010-08-16,607.312
2010-08-17,617.025
2010-08-18,615.285
2010-08-19,609.47
2010-08-20,594.495
2010-08-23,597.21
2010-08-24,587.821
2010-08-25,581.069
2010-08-26,591.189
2010-08-27,594.982
2010-08-30,593.992
2010-08-31,594.266
2010-09-01,613.998
2010-09-02,617.124
2010-09-03,623.359
2010-09-06,626.035
2010-09-07,614.523
2010-09-08,620.993
2010-09-09,626.608
2010-09-10,626.759
2010-09-13,638.208
2010-09-14,642.819
2010-09-15,645.106
2010-09-16,644.502
2010-09-17,641.089
