Date,CANADA SMALL VALUE Small Cap
2005-11-10,629.697
2005-11-11,630.639
2005-11-14,629.098
2005-11-15,628.531
2005-11-16,637.277
2005-11-17,642.183
2005-11-18,640.375
2005-11-21,647.162
2005-11-22,652.721
2005-11-23,657.725
2005-11-24,661.439
2005-11-25,659.284
2005-11-28,655.744
2005-11-29,657.972
2005-11-30,653.297
2005-12-01,659.986
2005-12-02,661.639
2005-12-05,667.99
2005-12-06,672.673
2005-12-07,673.757
2005-12-08,674.92
2005-12-09,676.301
2005-12-12,674.193
2005-12-13,679.687
2005-12-14,677.674
2005-12-15,677.275
2005-12-16,677.909
2005-12-19,674.66
2005-12-20,667.794
2005-12-21,671.316
2005-12-22,675.524
2005-12-23,675.992
2005-12-26,675.992
2005-12-27,672.39
2005-12-28,680.947
2005-12-29,682.09
2005-12-30,681.9
2006-01-02,681.9
2006-01-03,694.076
2006-01-04,699.592
2006-01-05,693.474
2006-01-06,698.11
2006-01-09,697.638
2006-01-10,703.918
2006-01-11,709.64
2006-01-12,709.185
2006-01-13,709.316
2006-01-16,718.274
2006-01-17,713.948
2006-01-18,703.908
2006-01-19,714.28
2006-01-20,718.53
2006-01-23,726.964
2006-01-24,719.58
2006-01-25,726.711
2006-01-26,729.263
2006-01-27,735.654
2006-01-30,741.752
2006-01-31,739.127
2006-02-01,743.43
2006-02-02,741.641
2006-02-03,738.237
2006-02-06,744.531
2006-02-07,726.646
2006-02-08,723.129
2006-02-09,730.453
2006-02-10,718.453
2006-02-13,706.551
2006-02-14,712.597
2006-02-15,711.263
2006-02-16,716.422
2006-02-17,720.457
2006-02-20,726.058
2006-02-21,728.304
2006-02-22,729.154
2006-02-23,723.794
2006-02-24,728.364
2006-02-27,730.349
2006-02-28,733.193
2006-03-01,740.441
2006-03-02,750.596
2006-03-03,747.982
2006-03-06,744.109
2006-03-07,734.231
2006-03-08,728.889
2006-03-09,726.88
2006-03-10,729.041
2006-03-13,733.101
2006-03-14,742.341
2006-03-15,747.351
2006-03-16,751.31
2006-03-17,741.2
2006-03-20,736.055
2006-03-21,738.773
2006-03-22,739.143
2006-03-23,739.079
2006-03-24,745.709
2006-03-27,747.064
2006-03-28,741.901
2006-03-29,748.619
2006-03-30,759.72
2006-03-31,750.214
2006-04-03,752.416
2006-04-04,757.591
2006-04-05,764.797
2006-04-06,775.328
2006-04-07,773.512
2006-04-10,775.543
2006-04-11,773.092
2006-04-12,773.154
2006-04-13,774.949
2006-04-14,774.949
2006-04-17,783.944
2006-04-18,788.703
2006-04-19,797.19
2006-04-20,785.614
2006-04-21,795.968
2006-04-24,791.525
2006-04-25,796.736
2006-04-26,800.939
2006-04-27,793.685
2006-04-28,802.301
2006-05-01,809.882
2006-05-02,815.347
2006-05-03,808.243
2006-05-04,813.282
2006-05-05,821.186
2006-05-08,820.504
2006-05-09,832.088
2006-05-10,829.256
2006-05-11,824.117
2006-05-12,807.581
2006-05-15,786.896
2006-05-16,787.102
2006-05-17,776.873
2006-05-18,765.703
2006-05-19,756.646
2006-05-22,761.036
2006-05-23,764.048
2006-05-24,749.01
2006-05-25,766.753
2006-05-26,774.2
2006-05-29,781.395
2006-05-30,779.326
2006-05-31,782.521
2006-06-01,782.494
2006-06-02,790.182
2006-06-05,777.48
2006-06-06,758.009
2006-06-07,753.387
2006-06-08,738.993
2006-06-09,753.092
2006-06-12,739.465
2006-06-13,710.726
2006-06-14,713.945
2006-06-15,729.608
2006-06-16,725.095
2006-06-19,712.374
2006-06-20,713.617
2006-06-21,725.557
2006-06-22,717.132
2006-06-23,721.804
2006-06-26,726.596
2006-06-27,722.517
2006-06-28,721.457
2006-06-29,737.898
2006-06-30,745.613
2006-07-03,746.016
2006-07-04,760.931
2006-07-05,747.983
2006-07-06,752.861
2006-07-07,749.926
2006-07-10,738.453
2006-07-11,739.799
2006-07-12,737.421
2006-07-13,731.363
2006-07-14,733.798
2006-07-17,724.775
2006-07-18,723.084
2006-07-19,729.56
2006-07-20,720.065
2006-07-21,711.321
2006-07-24,719.3
2006-07-25,732.611
2006-07-26,737.676
2006-07-27,736.282
2006-07-28,744.884
2006-07-31,745.558
2006-08-01,744.759
2006-08-02,755.4
2006-08-03,751.652
2006-08-04,752.168
2006-08-07,757.71
2006-08-08,759.176
2006-08-09,757.069
2006-08-10,747.878
2006-08-11,754.44
2006-08-14,749.135
2006-08-15,754.744
2006-08-16,763.597
2006-08-17,764.729
2006-08-18,760.452
2006-08-21,769.261
2006-08-22,770.852
2006-08-23,776.168
2006-08-24,772.234
2006-08-25,773.637
2006-08-28,773.394
2006-08-29,774.487
2006-08-30,775.378
2006-08-31,779.943
2006-09-01,785.153
2006-09-04,784.727
2006-09-05,785.634
2006-09-06,784.607
2006-09-07,776.794
2006-09-08,769.62
2006-09-11,754.635
2006-09-12,759.948
2006-09-13,762.421
2006-09-14,759.048
2006-09-15,755.239
2006-09-18,760.141
2006-09-19,751.651
2006-09-20,745.75
2006-09-21,747.866
2006-09-22,747.824
2006-09-25,742.322
2006-09-26,745.077
2006-09-27,752.718
2006-09-28,757.519
2006-09-29,750.609
2006-10-02,750.851
2006-10-03,741.059
2006-10-04,736.398
2006-10-05,747.294
2006-10-06,744.856
2006-10-09,748.142
2006-10-10,747.589
2006-10-11,746.179
2006-10-12,748.922
2006-10-13,756.345
2006-10-16,763.838
2006-10-17,758.417
2006-10-18,762.272
2006-10-19,769.631
2006-10-20,773.952
2006-10-23,776.645
2006-10-24,781.113
2006-10-25,792.719
2006-10-26,794.51
2006-10-27,793.153
2006-10-30,791.276
2006-10-31,794.286
2006-11-01,772.692
2006-11-02,771.291
2006-11-03,782.821
2006-11-06,792.439
2006-11-07,795.133
2006-11-08,795.344
2006-11-09,794.858
2006-11-10,794.142
2006-11-13,786.177
2006-11-14,788.69
2006-11-15,794.074
2006-11-16,792.765
2006-11-17,790.679
2006-11-20,789.565
2006-11-21,803.001
2006-11-22,806.56
2006-11-23,809.152
2006-11-24,814.921
2006-11-27,812.443
2006-11-28,811.775
2006-11-29,814.925
2006-11-30,820.733
2006-12-01,815.967
2006-12-04,815.954
2006-12-05,823.24
2006-12-06,820.666
2006-12-07,823.259
2006-12-08,824.373
2006-12-11,820.632
2006-12-12,810.819
2006-12-13,810.689
2006-12-14,818.576
2006-12-15,815.201
2006-12-18,814.493
2006-12-19,814.021
2006-12-20,822.116
2006-12-21,814.685
2006-12-22,816.256
2006-12-25,816.256
2006-12-26,814.462
2006-12-27,818.435
2006-12-28,818.75
2006-12-29,819.796
2007-01-01,819.796
2007-01-02,818.74
2007-01-03,805.012
2007-01-04,791.076
2007-01-05,787.619
2007-01-08,793.548
2007-01-09,790.621
2007-01-10,796.22
2007-01-11,800.006
2007-01-12,812.858
2007-01-15,819.99
2007-01-16,816.091
2007-01-17,817.019
2007-01-18,817.835
2007-01-19,816.507
2007-01-22,815.303
2007-01-23,818.406
2007-01-24,819.524
2007-01-25,818.804
2007-01-26,819.344
2007-01-29,821.063
2007-01-30,822.796
2007-01-31,825.407
2007-02-01,831.506
2007-02-02,829.115
2007-02-05,834.22
2007-02-06,837.119
2007-02-07,833.877
2007-02-08,831.827
2007-02-09,836.911
2007-02-12,837.789
2007-02-13,845.145
2007-02-14,849.631
2007-02-15,859.706
2007-02-16,861.118
2007-02-19,862.696
2007-02-20,859.795
2007-02-21,863.587
2007-02-22,865.05
2007-02-23,869.246
2007-02-26,870.748
2007-02-27,846.898
2007-02-28,847.096
2007-03-01,844.402
2007-03-02,836.935
2007-03-05,820.754
2007-03-06,832.576
2007-03-07,841.408
2007-03-08,841.126
2007-03-09,846.752
2007-03-12,847.15
2007-03-13,838.801
2007-03-14,829.739
2007-03-15,833.076
2007-03-16,832.974
2007-03-19,839.411
2007-03-20,847.426
2007-03-21,857.932
2007-03-22,864.676
2007-03-23,866.981
2007-03-26,872.341
2007-03-27,867.311
2007-03-28,868.779
2007-03-29,870.902
2007-03-30,871.272
2007-04-02,873.199
2007-04-03,876.316
2007-04-04,880.512
2007-04-05,887.636
2007-04-06,887.636
2007-04-09,887.19
2007-04-10,890.62
2007-04-11,891.64
2007-04-12,903.079
2007-04-13,908.534
2007-04-16,921.33
2007-04-17,924.791
2007-04-18,926.387
2007-04-19,922.382
2007-04-20,930.56
2007-04-23,933.191
2007-04-24,929.616
2007-04-25,934.705
2007-04-26,932.526
2007-04-27,941.539
2007-04-30,940.943
2007-05-01,939.497
2007-05-02,949.022
2007-05-03,955.652
2007-05-04,958.267
2007-05-07,967.004
2007-05-08,966.231
2007-05-09,966.989
2007-05-10,963.428
2007-05-11,961.616
2007-05-14,961.489
2007-05-15,970.435
2007-05-16,966.655
2007-05-17,979.402
2007-05-18,986.246
2007-05-21,991.521
2007-05-22,995.444
2007-05-23,997.316
2007-05-24,981.516
2007-05-25,984.761
2007-05-28,988.968
2007-05-29,991.49
2007-05-30,990.07
2007-05-31,1000.0
2007-06-01,1006.493
2007-06-04,1024.807
2007-06-05,1019.835
2007-06-06,1015.048
2007-06-07,992.885
2007-06-08,994.68
2007-06-11,995.147
2007-06-12,984.948
2007-06-13,986.231
2007-06-14,996.313
2007-06-15,1005.235
2007-06-18,1002.521
2007-06-19,1008.771
2007-06-20,1006.143
2007-06-21,999.613
2007-06-22,999.77
2007-06-25,990.683
2007-06-26,982.575
2007-06-27,983.574
2007-06-28,995.475
2007-06-29,1001.965
2007-07-02,1011.762
2007-07-03,1007.93
2007-07-04,1019.35
2007-07-05,1018.658
2007-07-06,1036.138
2007-07-09,1035.716
2007-07-10,1032.25
2007-07-11,1026.089
2007-07-12,1043.561
2007-07-13,1045.394
2007-07-16,1041.722
2007-07-17,1045.218
2007-07-18,1059.263
2007-07-19,1061.15
2007-07-20,1052.416
2007-07-23,1041.581
2007-07-24,1028.747
2007-07-25,1016.746
2007-07-26,992.793
2007-07-27,982.599
2007-07-30,978.529
2007-07-31,978.737
2007-08-01,975.358
2007-08-02,981.307
2007-08-03,972.665
2007-08-06,973.681
2007-08-07,959.933
2007-08-08,975.074
2007-08-09,955.751
2007-08-10,946.368
2007-08-13,952.498
2007-08-14,927.693
2007-08-15,898.188
2007-08-16,876.383
2007-08-17,896.19
2007-08-20,901.563
2007-08-21,903.358
2007-08-22,913.843
2007-08-23,920.923
2007-08-24,924.39
2007-08-27,925.585
2007-08-28,906.154
2007-08-29,914.401
2007-08-30,914.678
2007-08-31,929.525
2007-09-03,934.561
2007-09-04,945.711
2007-09-05,939.769
2007-09-06,946.06
2007-09-07,943.913
2007-09-10,937.538
2007-09-11,950.885
2007-09-12,955.895
2007-09-13,960.096
2007-09-14,958.365
2007-09-17,964.196
2007-09-18,978.771
2007-09-19,981.281
2007-09-20,991.78
2007-09-21,993.73
2007-09-24,996.366
2007-09-25,996.528
2007-09-26,997.593
2007-09-27,1004.728
2007-09-28,1013.198
2007-10-01,1015.866
2007-10-02,1012.74
2007-10-03,1007.491
2007-10-04,1008.874
2007-10-05,1037.208
2007-10-08,1032.472
2007-10-09,1035.066
2007-10-10,1038.957
2007-10-11,1044.234
2007-10-12,1047.93
2007-10-15,1045.553
2007-10-16,1034.936
2007-10-17,1041.987
2007-10-18,1043.855
2007-10-19,1032.266
2007-10-22,1011.554
2007-10-23,1028.764
2007-10-24,1026.765
2007-10-25,1037.317
2007-10-26,1047.721
2007-10-29,1057.795
2007-10-30,1058.771
2007-10-31,1086.657
2007-11-01,1074.465
2007-11-02,1083.689
2007-11-05,1079.354
2007-11-06,1090.033
2007-11-07,1081.431
2007-11-08,1065.83
2007-11-09,1039.932
2007-11-12,996.46
2007-11-13,1003.931
2007-11-14,1017.507
2007-11-15,981.387
2007-11-16,974.991
2007-11-19,954.454
2007-11-20,956.545
2007-11-21,935.397
2007-11-22,942.235
2007-11-23,948.64
2007-11-26,938.788
2007-11-27,926.021
2007-11-28,941.813
2007-11-29,946.515
2007-11-30,945.681
2007-12-03,943.354
2007-12-04,925.755
2007-12-05,930.519
2007-12-06,945.032
2007-12-07,950.11
2007-12-10,947.663
2007-12-11,938.064
2007-12-12,942.013
2007-12-13,925.828
2007-12-14,922.521
2007-12-17,907.161
2007-12-18,902.631
2007-12-19,911.119
2007-12-20,913.245
2007-12-21,929.758
2007-12-24,940.925
2007-12-25,940.925
2007-12-26,945.566
2007-12-27,952.281
2007-12-28,963.176
2007-12-31,957.922
2008-01-01,957.922
2008-01-02,954.853
2008-01-03,959.562
2008-01-04,936.167
2008-01-07,921.173
2008-01-08,920.761
2008-01-09,902.495
2008-01-10,907.455
2008-01-11,898.429
2008-01-14,911.008
2008-01-15,899.797
2008-01-16,880.198
2008-01-17,864.005
2008-01-18,854.474
2008-01-21,804.565
2008-01-22,833.363
2008-01-23,829.979
2008-01-24,860.859
2008-01-25,873.943
2008-01-28,878.433
2008-01-29,887.79
2008-01-30,887.681
2008-01-31,882.976
2008-02-01,909.16
2008-02-04,910.008
2008-02-05,875.985
2008-02-06,878.457
2008-02-07,873.951
2008-02-08,889.873
2008-02-11,892.848
2008-02-12,898.452
2008-02-13,909.212
2008-02-14,914.342
2008-02-15,907.055
2008-02-18,902.284
2008-02-19,908.572
2008-02-20,908.259
2008-02-21,910.118
2008-02-22,913.278
2008-02-25,935.233
2008-02-26,950.158
2008-02-27,957.011
2008-02-28,965.291
2008-02-29,944.62
2008-03-03,931.449
2008-03-04,917.856
2008-03-05,926.587
2008-03-06,915.799
2008-03-07,905.891
2008-03-10,881.174
2008-03-11,894.132
2008-03-12,903.903
2008-03-13,920.145
2008-03-14,912.006
2008-03-17,891.047
2008-03-18,898.49
2008-03-19,871.512
2008-03-20,852.837
2008-03-21,852.837
2008-03-24,876.082
2008-03-25,897.902
2008-03-26,903.958
2008-03-27,910.66
2008-03-28,902.051
2008-03-31,904.598
2008-04-01,904.713
2008-04-02,921.585
2008-04-03,929.197
2008-04-04,936.418
2008-04-07,937.802
2008-04-08,932.482
2008-04-09,926.91
2008-04-10,932.585
2008-04-11,919.987
2008-04-14,923.352
2008-04-15,935.775
2008-04-16,954.994
2008-04-17,947.078
2008-04-18,956.064
2008-04-21,957.225
2008-04-22,944.981
2008-04-23,929.583
2008-04-24,931.834
2008-04-25,944.664
2008-04-28,947.27
2008-04-29,939.158
2008-04-30,951.234
2008-05-01,945.956
2008-05-02,956.888
2008-05-05,965.45
2008-05-06,981.335
2008-05-07,980.33
2008-05-08,975.207
2008-05-09,978.076
2008-05-12,978.194
2008-05-13,981.972
2008-05-14,980.342
2008-05-15,991.455
2008-05-16,1000.257
2008-05-19,1005.549
2008-05-20,1005.372
2008-05-21,1003.588
2008-05-22,1001.404
2008-05-23,999.202
2008-05-26,997.923
2008-05-27,980.687
2008-05-28,990.483
2008-05-29,994.132
2008-05-30,987.511
2008-06-02,985.619
2008-06-03,976.703
2008-06-04,965.134
2008-06-05,972.464
2008-06-06,975.845
2008-06-09,965.914
2008-06-10,959.346
2008-06-11,963.055
2008-06-12,955.144
2008-06-13,963.487
2008-06-16,975.457
2008-06-17,980.602
2008-06-18,978.541
2008-06-19,975.423
2008-06-20,952.856
2008-06-23,963.978
2008-06-24,962.624
2008-06-25,961.975
2008-06-26,960.461
2008-06-27,964.137
2008-06-30,960.075
2008-07-01,952.098
2008-07-02,941.018
2008-07-03,931.736
2008-07-04,934.233
2008-07-07,915.079
2008-07-08,900.671
2008-07-09,911.405
2008-07-10,916.791
2008-07-11,912.724
2008-07-14,916.526
2008-07-15,905.024
2008-07-16,899.038
2008-07-17,902.051
2008-07-18,904.057
2008-07-21,914.979
2008-07-22,907.338
2008-07-23,898.26
2008-07-24,884.36
2008-07-25,880.989
2008-07-28,877.011
2008-07-29,872.558
2008-07-30,895.335
2008-07-31,898.647
2008-08-01,896.106
2008-08-04,892.805
2008-08-05,871.379
2008-08-06,879.357
2008-08-07,879.104
2008-08-08,858.001
2008-08-11,847.744
2008-08-12,846.672
2008-08-13,859.521
2008-08-14,863.895
2008-08-15,857.535
2008-08-18,857.838
2008-08-19,851.298
2008-08-20,859.982
2008-08-21,885.394
2008-08-22,878.961
2008-08-25,871.215
2008-08-26,878.157
2008-08-27,888.64
2008-08-28,903.172
2008-08-29,907.41
2008-09-01,899.727
2008-09-02,874.199
2008-09-03,864.825
2008-09-04,846.774
2008-09-05,844.1
2008-09-08,836.344
2008-09-09,801.647
2008-09-10,812.531
2008-09-11,801.955
2008-09-12,824.601
2008-09-15,795.699
2008-09-16,783.647
2008-09-17,768.008
2008-09-18,782.233
2008-09-19,833.519
2008-09-22,832.095
2008-09-23,828.265
2008-09-24,824.177
2008-09-25,823.301
2008-09-26,809.219
2008-09-29,757.224
2008-09-30,751.378
2008-10-01,750.029
2008-10-02,708.628
2008-10-03,693.752
2008-10-06,624.884
2008-10-07,600.634
2008-10-08,583.579
2008-10-09,561.869
2008-10-10,524.741
2008-10-13,538.427
2008-10-14,580.059
2008-10-15,538.862
2008-10-16,523.429
2008-10-17,546.843
2008-10-20,573.035
2008-10-21,549.999
2008-10-22,508.711
2008-10-23,500.636
2008-10-24,490.792
2008-10-27,459.217
2008-10-28,471.047
2008-10-29,516.532
2008-10-30,531.454
2008-10-31,541.069
2008-11-03,555.611
2008-11-04,596.765
2008-11-05,578.435
2008-11-06,553.66
2008-11-07,553.176
2008-11-10,545.605
2008-11-11,522.215
2008-11-12,497.521
2008-11-13,510.943
2008-11-14,505.567
2008-11-17,490.876
2008-11-18,487.08
2008-11-19,464.251
2008-11-20,415.877
2008-11-21,432.973
2008-11-24,459.455
2008-11-25,458.037
2008-11-26,474.902
2008-11-27,482.89
2008-11-28,495.403
2008-12-01,465.674
2008-12-02,466.125
2008-12-03,454.066
2008-12-04,438.45
2008-12-05,417.407
2008-12-08,456.862
2008-12-09,449.71
2008-12-10,463.705
2008-12-11,474.254
2008-12-12,474.733
2008-12-15,478.986
2008-12-16,489.721
2008-12-17,496.551
2008-12-18,486.425
2008-12-19,484.22
2008-12-22,473.377
2008-12-23,478.075
2008-12-24,480.557
2008-12-25,480.557
2008-12-26,478.333
2008-12-29,504.597
2008-12-30,511.929
2008-12-31,520.802
2009-01-01,520.802
2009-01-02,547.002
2009-01-05,561.752
2009-01-06,578.477
2009-01-07,551.291
2009-01-08,557.54
2009-01-09,549.398
2009-01-12,526.641
2009-01-13,522.474
2009-01-14,499.581
2009-01-15,500.526
2009-01-16,513.896
2009-01-19,513.924
2009-01-20,505.894
2009-01-21,508.101
2009-01-22,507.593
2009-01-23,517.191
2009-01-26,532.162
2009-01-27,526.906
2009-01-28,536.39
2009-01-29,531.95
2009-01-30,524.652
2009-02-02,515.748
2009-02-03,515.332
2009-02-04,526.523
2009-02-05,528.064
2009-02-06,530.493
2009-02-09,538.455
2009-02-10,527.13
2009-02-11,523.821
2009-02-12,519.206
2009-02-13,523.615
2009-02-16,522.288
2009-02-17,511.93
2009-02-18,498.074
2009-02-19,494.996
2009-02-20,479.977
2009-02-23,471.739
2009-02-24,465.626
2009-02-25,463.035
2009-02-26,476.832
2009-02-27,470.12
2009-03-02,441.811
2009-03-03,431.879
2009-03-04,445.863
2009-03-05,436.673
2009-03-06,431.323
2009-03-09,420.134
2009-03-10,432.892
2009-03-11,438.971
2009-03-12,451.004
2009-03-13,458.465
2009-03-16,466.633
2009-03-17,471.858
2009-03-18,477.543
2009-03-19,502.384
2009-03-20,496.711
2009-03-23,511.35
2009-03-24,512.318
2009-03-25,514.817
2009-03-26,518.269
2009-03-27,510.859
2009-03-30,489.204
2009-03-31,493.74
2009-04-01,499.197
2009-04-02,518.971
2009-04-03,520.655
2009-04-06,513.215
2009-04-07,506.38
2009-04-08,511.38
2009-04-09,530.273
2009-04-10,530.273
2009-04-13,538.807
2009-04-14,546.568
2009-04-15,550.371
2009-04-16,557.862
2009-04-17,557.471
2009-04-20,534.123
2009-04-21,536.953
2009-04-22,547.282
2009-04-23,557.919
2009-04-24,578.776
2009-04-27,574.054
2009-04-28,563.451
2009-04-29,584.28
2009-04-30,582.156
2009-05-01,597.629
2009-05-04,627.415
2009-05-05,626.737
2009-05-06,641.414
2009-05-07,635.893
2009-05-08,656.334
2009-05-11,655.52
2009-05-12,656.287
2009-05-13,628.913
2009-05-14,626.834
2009-05-15,629.902
2009-05-18,631.74
2009-05-19,659.383
2009-05-20,674.355
2009-05-21,660.942
2009-05-22,674.217
2009-05-25,674.292
2009-05-26,682.688
2009-05-27,678.802
2009-05-28,690.886
2009-05-29,705.206
2009-06-01,730.623
2009-06-02,732.583
2009-06-03,703.282
2009-06-04,711.586
2009-06-05,710.119
2009-06-08,698.985
2009-06-09,721.281
2009-06-10,722.76
2009-06-11,742.523
2009-06-12,728.945
2009-06-15,703.479
2009-06-16,699.807
2009-06-17,681.424
2009-06-18,693.206
2009-06-19,697.185
2009-06-22,656.523
2009-06-23,653.704
2009-06-24,672.969
2009-06-25,675.601
2009-06-26,683.301
2009-06-29,679.713
2009-06-30,670.635
2009-07-01,678.404
2009-07-02,668.692
2009-07-03,670.919
2009-07-06,656.623
2009-07-07,647.441
2009-07-08,627.166
2009-07-09,635.389
2009-07-10,633.296
2009-07-13,643.643
2009-07-14,666.567
2009-07-15,693.404
2009-07-16,698.948
2009-07-17,701.068
2009-07-20,717.392
2009-07-21,718.841
2009-07-22,718.352
2009-07-23,742.279
2009-07-24,749.878
2009-07-27,752.549
2009-07-28,739.636
2009-07-29,731.314
2009-07-30,750.069
2009-07-31,763.855
2009-08-03,774.966
2009-08-04,789.794
2009-08-05,789.829
2009-08-06,788.01
2009-08-07,788.416
2009-08-10,787.023
2009-08-11,767.489
2009-08-12,781.247
2009-08-13,790.517
2009-08-14,785.618
2009-08-17,748.63
2009-08-18,767.161
2009-08-19,768.589
2009-08-20,778.876
2009-08-21,802.465
2009-08-24,806.561
2009-08-25,802.859
2009-08-26,790.181
2009-08-27,787.525
2009-08-28,811.143
2009-08-31,793.597
2009-09-01,783.228
2009-09-02,780.648
2009-09-03,792.176
2009-09-04,814.363
2009-09-07,825.374
2009-09-08,830.913
2009-09-09,829.26
2009-09-10,835.292
2009-09-11,848.717
2009-09-14,843.226
2009-09-15,861.964
2009-09-16,886.179
2009-09-17,881.384
2009-09-18,873.285
2009-09-21,859.473
2009-09-22,878.584
2009-09-23,869.863
2009-09-24,841.137
2009-09-25,838.468
2009-09-28,851.326
2009-09-29,851.799
2009-09-30,874.712
2009-10-01,846.764
2009-10-02,840.345
2009-10-05,861.288
2009-10-06,889.481
2009-10-07,894.548
2009-10-08,910.367
2009-10-09,920.166
2009-10-12,927.147
2009-10-13,931.11
2009-10-14,947.893
2009-10-15,945.897
2009-10-16,934.116
2009-10-19,947.933
2009-10-20,939.04
2009-10-21,937.819
2009-10-22,949.263
2009-10-23,936.696
2009-10-26,913.522
2009-10-27,903.839
2009-10-28,875.026
2009-10-29,902.452
2009-10-30,878.403
2009-11-02,874.681
2009-11-03,894.349
2009-11-04,907.944
2009-11-05,914.813
2009-11-06,911.175
2009-11-09,933.589
2009-11-10,934.669
2009-11-11,942.384
2009-11-12,928.986
2009-11-13,930.217
2009-11-16,949.406
2009-11-17,935.238
2009-11-18,947.349
2009-11-19,922.023
2009-11-20,919.939
2009-11-23,936.685
2009-11-24,929.006
2009-11-25,946.997
2009-11-26,930.531
2009-11-27,929.953
2009-11-30,927.772
2009-12-01,954.99
2009-12-02,958.203
2009-12-03,944.349
2009-12-04,944.774
2009-12-07,945.547
2009-12-08,929.416
2009-12-09,933.576
2009-12-10,944.184
2009-12-11,941.237
2009-12-14,944.427
2009-12-15,950.423
2009-12-16,960.52
2009-12-17,944.513
2009-12-18,949.618
2009-12-21,962.116
2009-12-22,963.715
2009-12-23,983.281
2009-12-24,989.798
2009-12-25,989.798
2009-12-28,994.684
2009-12-29,999.648
2009-12-30,986.596
2009-12-31,990.655
2010-01-01,990.655
2010-01-04,1014.936
2010-01-05,1020.281
2010-01-06,1037.575
2010-01-07,1039.504
2010-01-08,1047.273
2010-01-11,1058.23
2010-01-12,1040.233
2010-01-13,1051.414
2010-01-14,1066.338
2010-01-15,1062.521
2010-01-18,1069.914
2010-01-19,1070.27
2010-01-20,1042.18
2010-01-21,1019.485
2010-01-22,1007.723
2010-01-25,1003.227
2010-01-26,996.804
2010-01-27,985.599
2010-01-28,981.049
2010-01-29,968.91
2010-02-01,987.032
2010-02-02,1007.807
2010-02-03,1004.124
2010-02-04,973.09
2010-02-05,978.362
2010-02-08,975.213
2010-02-09,979.584
2010-02-10,981.444
2010-02-11,1000.081
2010-02-12,1009.412
2010-02-15,1014.362
2010-02-16,1030.945
2010-02-17,1026.687
2010-02-18,1033.156
2010-02-19,1030.733
2010-02-22,1031.107
2010-02-23,1018.736
2010-02-24,1017.332
2010-02-25,1008.591
2010-02-26,1021.43
2010-03-01,1039.065
2010-03-02,1062.731
2010-03-03,1069.729
2010-03-04,1060.096
2010-03-05,1075.912
2010-03-08,1072.921
2010-03-09,1076.207
2010-03-10,1089.876
2010-03-11,1086.202
2010-03-12,1101.627
2010-03-15,1096.219
2010-03-16,1107.207
2010-03-17,1116.636
2010-03-18,1105.711
2010-03-19,1093.965
2010-03-22,1089.964
2010-03-23,1101.198
2010-03-24,1086.859
2010-03-25,1094.064
2010-03-26,1083.975
2010-03-29,1102.815
2010-03-30,1103.701
2010-03-31,1102.611
2010-04-01,1122.558
2010-04-02,1122.558
2010-04-05,1140.339
2010-04-06,1142.788
2010-04-07,1137.496
2010-04-08,1126.119
2010-04-09,1129.225
2010-04-12,1131.579
2010-04-13,1120.325
2010-04-14,1134.02
2010-04-15,1136.263
2010-04-16,1115.182
2010-04-19,1110.391
2010-04-20,1131.294
2010-04-21,1135.755
2010-04-22,1134.519
2010-04-23,1142.91
2010-04-26,1147.361
2010-04-27,1127.796
2010-04-28,1115.366
2010-04-29,1126.753
2010-04-30,1118.267
2010-05-03,1116.481
2010-05-04,1086.319
2010-05-05,1071.415
2010-05-06,1052.188
2010-05-07,1018.188
2010-05-10,1066.1
2010-05-11,1075.339
2010-05-12,1099.152
2010-05-13,1093.871
2010-05-14,1061.882
2010-05-17,1035.407
2010-05-18,1026.848
2010-05-19,998.776
2010-05-20,953.29
2010-05-21,979.594
2010-05-24,981.441
2010-05-25,955.274
2010-05-26,981.959
2010-05-27,1015.381
2010-05-28,1018.368
2010-05-31,1027.585
2010-06-01,1009.289
2010-06-02,1025.558
2010-06-03,1026.051
2010-06-04,1000.141
2010-06-07,981.041
2010-06-08,983.356
2010-06-09,999.968
2010-06-10,1023.075
2010-06-11,1021.304
2010-06-14,1037.668
2010-06-15,1046.584
2010-06-16,1047.678
2010-06-17,1041.589
2010-06-18,1051.038
2010-06-21,1055.399
2010-06-22,1036.374
2010-06-23,1015.129
2010-06-24,1003.617
2010-06-25,1017.887
2010-06-28,1016.954
2010-06-29,972.246
2010-06-30,962.848
2010-07-01,961.808
2010-07-02,952.102
2010-07-05,941.528
2010-07-06,964.312
2010-07-07,983.249
2010-07-08,998.446
2010-07-09,1018.883
2010-07-12,1010.645
2010-07-13,1028.93
2010-07-14,1028.441
2010-07-15,1023.67
2010-07-16,998.221
2010-07-19,996.248
2010-07-20,1003.592
2010-07-21,1018.713
2010-07-22,1043.36
2010-07-23,1047.821
2010-07-26,1059.486
2010-07-27,1052.025
2010-07-28,1044.45
2010-07-29,1051.294
2010-07-30,1055.772
2010-08-02,1064.037
2010-08-03,1068.447
2010-08-04,1081.893
2010-08-05,1078.306
2010-08-06,1065.89
2010-08-09,1071.394
2010-08-10,1052.897
2010-08-11,1023.789
2010-08-12,1022.848
2010-08-13,1037.676
2010-08-16,1034.826
2010-08-17,1057.042
2010-08-18,1062.36
2010-08-19,1049.912
2010-08-20,1038.1
2010-08-23,1037.231
2010-08-24,1019.035
2010-08-25,1014.227
2010-08-26,1030.518
