Date,SPAIN SMID CAP SMID (Small+Mid Cap)
2005-11-09,528.633
2005-11-10,529.295
2005-11-11,531.213
2005-11-14,531.31
2005-11-15,526.964
2005-11-16,523.468
2005-11-17,528.682
2005-11-18,530.623
2005-11-21,531.86
2005-11-22,530.326
2005-11-23,539.012
2005-11-24,537.874
2005-11-25,537.806
2005-11-28,540.985
2005-11-29,538.858
2005-11-30,535.721
2005-12-01,536.893
2005-12-02,534.692
2005-12-05,534.234
2005-12-06,536.545
2005-12-07,530.763
2005-12-08,535.577
2005-12-09,535.631
2005-12-12,543.671
2005-12-13,541.318
2005-12-14,543.649
2005-12-15,539.805
2005-12-16,543.716
2005-12-19,544.364
2005-12-20,541.834
2005-12-21,540.797
2005-12-22,543.667
2005-12-23,544.643
2005-12-26,544.643
2005-12-27,546.313
2005-12-28,548.596
2005-12-29,544.582
2005-12-30,541.602
2006-01-02,547.349
2006-01-03,557.499
2006-01-04,566.699
2006-01-05,566.442
2006-01-06,568.971
2006-01-09,567.448
2006-01-10,564.258
2006-01-11,568.457
2006-01-12,567.636
2006-01-13,566.334
2006-01-16,570.968
2006-01-17,563.899
2006-01-18,563.854
2006-01-19,571.675
2006-01-20,570.603
2006-01-23,576.657
2006-01-24,576.687
2006-01-25,581.112
2006-01-26,586.168
2006-01-27,584.54
2006-01-30,582.142
2006-01-31,587.005
2006-02-01,594.089
2006-02-02,590.87
2006-02-03,587.72
2006-02-06,587.071
2006-02-07,585.794
2006-02-08,588.639
2006-02-09,594.096
2006-02-10,590.326
2006-02-13,594.826
2006-02-14,593.545
2006-02-15,598.623
2006-02-16,602.579
2006-02-17,607.231
2006-02-20,611.211
2006-02-21,610.708
2006-02-22,613.157
2006-02-23,615.279
2006-02-24,613.013
2006-02-27,616.525
2006-02-28,614.574
2006-03-01,626.734
2006-03-02,623.49
2006-03-03,622.795
2006-03-06,621.105
2006-03-07,609.999
2006-03-08,607.112
2006-03-09,609.635
2006-03-10,611.933
2006-03-13,618.357
2006-03-14,624.58
2006-03-15,626.52
2006-03-16,637.601
2006-03-17,641.16
2006-03-20,643.747
2006-03-21,641.538
2006-03-22,642.887
2006-03-23,638.06
2006-03-24,641.55
2006-03-27,640.042
2006-03-28,640.719
2006-03-29,639.793
2006-03-30,649.134
2006-03-31,646.362
2006-04-03,652.138
2006-04-04,658.423
2006-04-05,661.071
2006-04-06,659.821
2006-04-07,649.139
2006-04-10,649.654
2006-04-11,643.987
2006-04-12,638.693
2006-04-13,639.704
2006-04-14,639.704
2006-04-17,649.864
2006-04-18,646.187
2006-04-19,655.93
2006-04-20,657.97
2006-04-21,668.09
2006-04-24,673.518
2006-04-25,675.75
2006-04-26,678.151
2006-04-27,680.481
2006-04-28,682.712
2006-05-01,683.904
2006-05-02,688.098
2006-05-03,687.423
2006-05-04,698.072
2006-05-05,707.807
2006-05-08,711.462
2006-05-09,714.245
2006-05-10,717.774
2006-05-11,714.756
2006-05-12,703.364
2006-05-15,688.214
2006-05-16,686.706
2006-05-17,665.432
2006-05-18,662.066
2006-05-19,657.214
2006-05-22,636.202
2006-05-23,652.882
2006-05-24,641.21
2006-05-25,650.929
2006-05-26,660.2
2006-05-29,665.31
2006-05-30,660.86
2006-05-31,662.443
2006-06-01,660.003
2006-06-02,670.782
2006-06-05,668.659
2006-06-06,651.153
2006-06-07,651.993
2006-06-08,628.815
2006-06-09,635.799
2006-06-12,627.119
2006-06-13,611.551
2006-06-14,614.316
2006-06-15,630.696
2006-06-16,627.558
2006-06-19,631.975
2006-06-20,634.434
2006-06-21,638.905
2006-06-22,639.321
2006-06-23,636.314
2006-06-26,640.258
2006-06-27,640.348
2006-06-28,634.972
2006-06-29,642.145
2006-06-30,661.667
2006-07-03,668.787
2006-07-04,670.584
2006-07-05,665.257
2006-07-06,670.807
2006-07-07,670.915
2006-07-10,669.673
2006-07-11,664.293
2006-07-12,663.486
2006-07-13,654.88
2006-07-14,646.377
2006-07-17,633.848
2006-07-18,631.836
2006-07-19,648.78
2006-07-20,653.31
2006-07-21,649.718
2006-07-24,659.334
2006-07-25,661.562
2006-07-26,662.199
2006-07-27,674.608
2006-07-28,682.752
2006-07-31,680.075
2006-08-01,676.527
2006-08-02,687.135
2006-08-03,681.549
2006-08-04,693.011
2006-08-07,687.708
2006-08-08,689.777
2006-08-09,693.67
2006-08-10,682.202
2006-08-11,681.026
2006-08-14,686.662
2006-08-15,691.041
2006-08-16,698.064
2006-08-17,699.842
2006-08-18,696.239
2006-08-21,701.777
2006-08-22,697.319
2006-08-23,694.03
2006-08-24,695.533
2006-08-25,692.115
2006-08-28,697.336
2006-08-29,696.54
2006-08-30,703.382
2006-08-31,700.459
2006-09-01,705.087
2006-09-04,713.878
2006-09-05,706.56
2006-09-06,701.335
2006-09-07,692.739
2006-09-08,693.744
2006-09-11,693.722
2006-09-12,698.901
2006-09-13,701.586
2006-09-14,708.449
2006-09-15,706.404
2006-09-18,709.916
2006-09-19,711.654
2006-09-20,720.299
2006-09-21,721.96
2006-09-22,725.116
2006-09-25,722.107
2006-09-26,726.041
2006-09-27,737.166
2006-09-28,738.446
2006-09-29,737.945
2006-10-02,741.598
2006-10-03,740.233
2006-10-04,740.819
2006-10-05,745.433
2006-10-06,739.442
2006-10-09,740.123
2006-10-10,739.85
2006-10-11,742.887
2006-10-12,746.371
2006-10-13,744.169
2006-10-16,747.623
2006-10-17,740.177
2006-10-18,749.167
2006-10-19,756.819
2006-10-20,763.202
2006-10-23,762.835
2006-10-24,761.893
2006-10-25,768.146
2006-10-26,770.571
2006-10-27,774.27
2006-10-30,773.366
2006-10-31,779.608
2006-11-01,783.856
2006-11-02,779.7
2006-11-03,777.838
2006-11-06,785.029
2006-11-07,793.307
2006-11-08,791.965
2006-11-09,796.218
2006-11-10,801.739
2006-11-13,808.968
2006-11-14,807.19
2006-11-15,813.441
2006-11-16,816.629
2006-11-17,814.063
2006-11-20,817.794
2006-11-21,819.68
2006-11-22,831.438
2006-11-23,831.576
2006-11-24,831.461
2006-11-27,821.04
2006-11-28,818.174
2006-11-29,835.675
2006-11-30,836.342
2006-12-01,832.286
2006-12-04,841.23
2006-12-05,850.24
2006-12-06,852.381
2006-12-07,853.247
2006-12-08,858.724
2006-12-11,860.391
2006-12-12,863.226
2006-12-13,869.803
2006-12-14,870.637
2006-12-15,871.097
2006-12-18,869.286
2006-12-19,869.663
2006-12-20,867.428
2006-12-21,864.159
2006-12-22,858.636
2006-12-25,858.636
2006-12-26,857.298
2006-12-27,864.783
2006-12-28,863.607
2006-12-29,863.032
2007-01-01,863.032
2007-01-02,884.624
2007-01-03,877.768
2007-01-04,862.681
2007-01-05,858.119
2007-01-08,863.393
2007-01-09,869.303
2007-01-10,855.111
2007-01-11,863.342
2007-01-12,869.853
2007-01-15,878.635
2007-01-16,876.639
2007-01-17,877.37
2007-01-18,880.093
2007-01-19,884.466
2007-01-22,884.444
2007-01-23,890.228
2007-01-24,897.454
2007-01-25,895.237
2007-01-26,883.85
2007-01-29,892.211
2007-01-30,894.221
2007-01-31,899.845
2007-02-01,907.436
2007-02-02,908.618
2007-02-05,909.584
2007-02-06,915.77
2007-02-07,934.042
2007-02-08,930.932
2007-02-09,933.132
2007-02-12,927.625
2007-02-13,934.238
2007-02-14,950.741
2007-02-15,952.402
2007-02-16,952.597
2007-02-19,961.168
2007-02-20,959.138
2007-02-21,951.458
2007-02-22,951.24
2007-02-23,952.329
2007-02-26,960.341
2007-02-27,927.38
2007-02-28,920.201
2007-03-01,907.049
2007-03-02,911.96
2007-03-05,888.403
2007-03-06,895.997
2007-03-07,909.482
2007-03-08,924.721
2007-03-09,922.629
2007-03-12,922.019
2007-03-13,915.052
2007-03-14,894.485
2007-03-15,916.018
2007-03-16,926.151
2007-03-19,938.67
2007-03-20,944.532
2007-03-21,948.961
2007-03-22,960.362
2007-03-23,959.024
2007-03-26,958.781
2007-03-27,960.268
2007-03-28,960.517
2007-03-29,967.628
2007-03-30,972.611
2007-04-02,981.395
2007-04-03,995.596
2007-04-04,990.897
2007-04-05,995.814
2007-04-06,995.814
2007-04-09,990.626
2007-04-10,1003.554
2007-04-11,1005.018
2007-04-12,1002.629
2007-04-13,1009.374
2007-04-16,1018.106
2007-04-17,1017.489
2007-04-18,1012.09
2007-04-19,1008.45
2007-04-20,1020.567
2007-04-23,1013.378
2007-04-24,985.447
2007-04-25,989.885
2007-04-26,984.18
2007-04-27,979.217
2007-04-30,978.306
2007-05-01,974.65
2007-05-02,978.237
2007-05-03,965.932
2007-05-04,980.175
2007-05-07,989.96
2007-05-08,973.594
2007-05-09,960.404
2007-05-10,952.063
2007-05-11,960.365
2007-05-14,959.04
2007-05-15,969.77
2007-05-16,970.768
2007-05-17,974.127
2007-05-18,977.039
2007-05-21,975.746
2007-05-22,977.496
2007-05-23,987.013
2007-05-24,980.856
2007-05-25,981.961
2007-05-28,990.436
2007-05-29,993.375
2007-05-30,985.213
2007-05-31,1000.0
2007-06-01,998.954
2007-06-04,1000.371
2007-06-05,1001.073
2007-06-06,968.904
2007-06-07,952.519
2007-06-08,951.111
2007-06-11,959.809
2007-06-12,949.617
2007-06-13,948.27
2007-06-14,962.013
2007-06-15,972.962
2007-06-18,968.965
2007-06-19,964.864
2007-06-20,964.55
2007-06-21,958.735
2007-06-22,955.691
2007-06-25,953.216
2007-06-26,948.159
2007-06-27,946.374
2007-06-28,958.168
2007-06-29,966.923
2007-07-02,979.587
2007-07-03,984.48
2007-07-04,994.468
2007-07-05,984.659
2007-07-06,988.272
2007-07-09,986.033
2007-07-10,985.348
2007-07-11,988.776
2007-07-12,998.955
2007-07-13,1003.655
2007-07-16,1002.038
2007-07-17,1001.884
2007-07-18,994.115
2007-07-19,999.733
2007-07-20,993.849
2007-07-23,996.739
2007-07-24,986.371
2007-07-25,974.068
2007-07-26,951.391
2007-07-27,945.687
2007-07-30,948.483
2007-07-31,963.038
2007-08-01,947.439
2007-08-02,952.217
2007-08-03,946.37
2007-08-06,940.771
2007-08-07,945.687
2007-08-08,969.188
2007-08-09,952.954
2007-08-10,928.216
2007-08-13,930.859
2007-08-14,919.52
2007-08-15,909.442
2007-08-16,859.655
2007-08-17,878.048
2007-08-20,882.901
2007-08-21,877.896
2007-08-22,894.352
2007-08-23,895.5
2007-08-24,902.008
2007-08-27,901.944
2007-08-28,893.202
2007-08-29,897.791
2007-08-30,903.409
2007-08-31,919.066
2007-09-03,922.349
2007-09-04,927.185
2007-09-05,910.35
2007-09-06,912.573
2007-09-07,897.422
2007-09-10,887.665
2007-09-11,904.542
2007-09-12,903.684
2007-09-13,903.275
2007-09-14,885.65
2007-09-17,860.37
2007-09-18,877.279
2007-09-19,909.193
2007-09-20,916.846
2007-09-21,923.914
2007-09-24,930.03
2007-09-25,918.218
2007-09-26,930.345
2007-09-27,935.897
2007-09-28,939.14
2007-10-01,947.695
2007-10-02,946.284
2007-10-03,950.545
2007-10-04,952.188
2007-10-05,960.051
2007-10-08,953.132
2007-10-09,959.656
2007-10-10,972.191
2007-10-11,983.171
2007-10-12,980.352
2007-10-15,977.817
2007-10-16,966.706
2007-10-17,980.101
2007-10-18,983.819
2007-10-19,977.073
2007-10-22,955.248
2007-10-23,975.54
2007-10-24,970.014
2007-10-25,990.219
2007-10-26,999.732
2007-10-29,1006.956
2007-10-30,1012.636
2007-10-31,1023.497
2007-11-01,1014.057
2007-11-02,1014.594
2007-11-05,1010.366
2007-11-06,1022.028
2007-11-07,1025.066
2007-11-08,1021.65
2007-11-09,1006.85
2007-11-12,996.175
2007-11-13,995.664
2007-11-14,1007.209
2007-11-15,993.153
2007-11-16,992.935
2007-11-19,968.219
2007-11-20,977.361
2007-11-21,951.537
2007-11-22,954.614
2007-11-23,962.893
2007-11-26,964.841
2007-11-27,963.587
2007-11-28,973.927
2007-11-29,979.858
2007-11-30,995.16
2007-12-03,992.834
2007-12-04,991.194
2007-12-05,998.751
2007-12-06,989.831
2007-12-07,996.931
2007-12-10,1005.372
2007-12-11,1003.888
2007-12-12,1000.93
2007-12-13,973.895
2007-12-14,965.54
2007-12-17,943.525
2007-12-18,943.585
2007-12-19,929.616
2007-12-20,917.305
2007-12-21,925.549
2007-12-24,927.61
2007-12-25,927.61
2007-12-26,933.986
2007-12-27,925.789
2007-12-28,928.846
2007-12-31,923.54
2008-01-01,923.54
2008-01-02,923.357
2008-01-03,910.079
2008-01-04,880.98
2008-01-07,858.857
2008-01-08,859.805
2008-01-09,846.325
2008-01-10,843.762
2008-01-11,851.373
2008-01-14,861.739
2008-01-15,829.453
2008-01-16,810.694
2008-01-17,812.898
2008-01-18,810.522
2008-01-21,759.667
2008-01-22,782.904
2008-01-23,759.526
2008-01-24,798.05
2008-01-25,804.577
2008-01-28,809.924
2008-01-29,831.891
2008-01-30,828.344
2008-01-31,824.486
2008-02-01,845.547
2008-02-04,859.872
2008-02-05,808.895
2008-02-06,820.227
2008-02-07,798.305
2008-02-08,801.732
2008-02-11,793.204
2008-02-12,821.886
2008-02-13,825.839
2008-02-14,833.967
2008-02-15,826.996
2008-02-18,836.608
2008-02-19,841.282
2008-02-20,826.766
2008-02-21,841.422
2008-02-22,829.903
2008-02-25,836.582
2008-02-26,854.568
2008-02-27,873.268
2008-02-28,864.75
2008-02-29,856.168
2008-03-03,842.053
2008-03-04,829.583
2008-03-05,854.329
2008-03-06,852.123
2008-03-07,844.708
2008-03-10,839.228
2008-03-11,853.761
2008-03-12,872.485
2008-03-13,869.735
2008-03-14,873.642
2008-03-17,862.477
2008-03-18,879.314
2008-03-19,867.392
2008-03-20,855.43
2008-03-21,855.43
2008-03-24,854.209
2008-03-25,887.681
2008-03-26,899.561
2008-03-27,917.063
2008-03-28,912.639
2008-03-31,913.704
2008-04-01,918.122
2008-04-02,924.585
2008-04-03,919.509
2008-04-04,929.656
2008-04-07,930.996
2008-04-08,921.769
2008-04-09,916.748
2008-04-10,905.977
2008-04-11,901.723
2008-04-14,892.879
2008-04-15,897.984
2008-04-16,924.821
2008-04-17,916.564
2008-04-18,924.459
2008-04-21,926.528
2008-04-22,925.285
2008-04-23,925.667
2008-04-24,912.794
2008-04-25,917.382
2008-04-28,919.48
2008-04-29,905.058
2008-04-30,914.694
2008-05-01,907.732
2008-05-02,915.927
2008-05-05,924.057
2008-05-06,928.184
2008-05-07,921.257
2008-05-08,927.106
2008-05-09,917.331
2008-05-12,924.334
2008-05-13,924.433
2008-05-14,929.356
2008-05-15,932.107
2008-05-16,933.994
2008-05-19,944.694
2008-05-20,935.834
2008-05-21,942.163
2008-05-22,937.641
2008-05-23,921.761
2008-05-26,923.034
2008-05-27,915.084
2008-05-28,911.947
2008-05-29,907.221
2008-05-30,911.288
2008-06-02,898.843
2008-06-03,904.864
2008-06-04,900.935
2008-06-05,898.892
2008-06-06,891.269
2008-06-09,876.693
2008-06-10,845.282
2008-06-11,836.318
2008-06-12,840.31
2008-06-13,841.421
2008-06-16,848.443
2008-06-17,858.621
2008-06-18,840.747
2008-06-19,836.564
2008-06-20,826.808
2008-06-23,814.789
2008-06-24,809.454
2008-06-25,820.155
2008-06-26,806.55
2008-06-27,811.716
2008-06-30,803.113
2008-07-01,782.235
2008-07-02,780.947
2008-07-03,771.96
2008-07-04,760.637
2008-07-07,772.52
2008-07-08,768.409
2008-07-09,777.625
2008-07-10,765.259
2008-07-11,746.551
2008-07-14,751.415
2008-07-15,733.069
2008-07-16,734.482
2008-07-17,757.048
2008-07-18,768.116
2008-07-21,774.567
2008-07-22,771.898
2008-07-23,782.667
2008-07-24,756.481
2008-07-25,748.636
2008-07-28,741.464
2008-07-29,743.904
2008-07-30,749.095
2008-07-31,745.374
2008-08-01,732.086
2008-08-04,728.304
2008-08-05,741.941
2008-08-06,744.516
2008-08-07,745.677
2008-08-08,734.58
2008-08-11,748.66
2008-08-12,737.612
2008-08-13,721.704
2008-08-14,721.515
2008-08-15,720.407
2008-08-18,722.382
2008-08-19,699.228
2008-08-20,702.035
2008-08-21,705.931
2008-08-22,716.717
2008-08-25,707.464
2008-08-26,708.007
2008-08-27,709.778
2008-08-28,722.235
2008-08-29,727.604
2008-09-01,717.485
2008-09-02,724.9
2008-09-03,709.313
2008-09-04,686.454
2008-09-05,665.674
2008-09-08,681.638
2008-09-09,666.639
2008-09-10,652.19
2008-09-11,639.812
2008-09-12,662.206
2008-09-15,643.024
2008-09-16,641.986
2008-09-17,631.657
2008-09-18,635.355
2008-09-19,687.73
2008-09-22,681.792
2008-09-23,680.046
2008-09-24,675.727
2008-09-25,679.877
2008-09-26,668.96
2008-09-29,632.261
2008-09-30,618.847
2008-10-01,618.547
2008-10-02,597.343
2008-10-03,604.16
2008-10-06,554.288
2008-10-07,557.224
2008-10-08,539.11
2008-10-09,527.221
2008-10-10,491.791
2008-10-13,538.626
2008-10-14,544.309
2008-10-15,521.587
2008-10-16,506.699
2008-10-17,516.502
2008-10-20,518.409
2008-10-21,512.819
2008-10-22,480.035
2008-10-23,475.562
2008-10-24,451.869
2008-10-27,424.565
2008-10-28,435.813
2008-10-29,469.749
2008-10-30,475.998
2008-10-31,481.463
2008-11-03,491.607
2008-11-04,519.734
2008-11-05,516.796
2008-11-06,479.48
2008-11-07,488.496
2008-11-10,490.33
2008-11-11,465.726
2008-11-12,461.357
2008-11-13,461.359
2008-11-14,467.248
2008-11-17,454.587
2008-11-18,453.53
2008-11-19,441.32
2008-11-20,425.677
2008-11-21,428.76
2008-11-24,465.0
2008-11-25,467.392
2008-11-26,462.626
2008-11-27,469.754
2008-11-28,462.671
2008-12-01,446.134
2008-12-02,465.308
2008-12-03,464.421
2008-12-04,465.629
2008-12-05,448.219
2008-12-08,478.098
2008-12-09,473.754
2008-12-10,483.463
2008-12-11,491.151
2008-12-12,488.542
2008-12-15,499.776
2008-12-16,508.502
2008-12-17,528.259
2008-12-18,535.788
2008-12-19,513.977
2008-12-22,502.326
2008-12-23,499.685
2008-12-24,501.28
2008-12-25,501.28
2008-12-26,503.699
2008-12-29,506.942
2008-12-30,506.03
2008-12-31,497.301
2009-01-01,497.301
2009-01-02,513.811
2009-01-05,513.58
2009-01-06,513.58
2009-01-07,521.646
2009-01-08,522.389
2009-01-09,510.419
2009-01-12,497.567
2009-01-13,485.269
2009-01-14,472.196
2009-01-15,468.036
2009-01-16,477.581
2009-01-19,466.298
2009-01-20,446.522
2009-01-21,443.47
2009-01-22,441.695
2009-01-23,431.129
2009-01-26,447.913
2009-01-27,452.055
2009-01-28,463.26
2009-01-29,450.674
2009-01-30,441.681
2009-02-02,430.086
2009-02-03,438.935
2009-02-04,442.176
2009-02-05,439.591
2009-02-06,447.409
2009-02-09,459.08
2009-02-10,453.607
2009-02-11,448.333
2009-02-12,439.392
2009-02-13,444.155
2009-02-16,432.392
2009-02-17,415.618
2009-02-18,412.178
2009-02-19,417.198
2009-02-20,402.094
2009-02-23,399.116
2009-02-24,397.389
2009-02-25,393.916
2009-02-26,404.097
2009-02-27,396.884
2009-03-02,377.149
2009-03-03,369.87
2009-03-04,373.829
2009-03-05,356.044
2009-03-06,359.649
2009-03-09,355.09
2009-03-10,371.017
2009-03-11,370.158
2009-03-12,375.127
2009-03-13,380.748
2009-03-16,389.951
2009-03-17,386.935
2009-03-18,393.924
2009-03-19,415.565
2009-03-20,413.112
2009-03-23,423.291
2009-03-24,423.072
2009-03-25,426.411
2009-03-26,426.091
2009-03-27,415.188
2009-03-30,395.588
2009-03-31,408.712
2009-04-01,412.442
2009-04-02,437.409
2009-04-03,438.456
2009-04-06,439.649
2009-04-07,437.092
2009-04-08,441.644
2009-04-09,450.124
2009-04-10,450.124
2009-04-13,453.941
2009-04-14,464.156
2009-04-15,463.625
2009-04-16,469.351
2009-04-17,468.199
2009-04-20,448.454
2009-04-21,448.066
2009-04-22,461.288
2009-04-23,465.648
2009-04-24,476.11
2009-04-27,466.427
2009-04-28,460.034
2009-04-29,478.781
2009-04-30,484.52
2009-05-01,484.593
2009-05-04,499.868
2009-05-05,502.462
2009-05-06,506.33
2009-05-07,512.0
2009-05-08,522.199
2009-05-11,524.796
2009-05-12,526.307
2009-05-13,507.233
2009-05-14,509.945
2009-05-15,514.289
2009-05-18,516.916
2009-05-19,532.092
2009-05-20,544.652
2009-05-21,534.669
2009-05-22,547.366
2009-05-25,548.304
2009-05-26,548.983
2009-05-27,552.458
2009-05-28,548.438
2009-05-29,554.576
2009-06-01,565.496
2009-06-02,570.524
2009-06-03,557.771
2009-06-04,557.989
2009-06-05,551.479
2009-06-08,536.76
2009-06-09,547.498
2009-06-10,550.129
2009-06-11,556.481
2009-06-12,551.265
2009-06-15,535.051
2009-06-16,536.419
2009-06-17,518.667
2009-06-18,524.735
2009-06-19,530.78
2009-06-22,515.16
2009-06-23,521.682
2009-06-24,534.298
2009-06-25,530.868
2009-06-26,538.806
2009-06-29,543.711
2009-06-30,541.037
2009-07-01,554.368
2009-07-02,542.075
2009-07-03,540.179
2009-07-06,529.722
2009-07-07,530.517
2009-07-08,517.678
2009-07-09,524.73
2009-07-10,519.028
2009-07-13,527.278
2009-07-14,530.735
2009-07-15,543.499
2009-07-16,544.251
2009-07-17,548.382
2009-07-20,553.478
2009-07-21,557.804
2009-07-22,559.371
2009-07-23,567.346
2009-07-24,566.892
2009-07-27,568.65
2009-07-28,564.074
2009-07-29,558.935
2009-07-30,569.501
2009-07-31,574.27
2009-08-03,591.997
2009-08-04,589.552
2009-08-05,587.196
2009-08-06,587.556
2009-08-07,582.823
2009-08-10,585.43
2009-08-11,579.661
2009-08-12,585.752
2009-08-13,596.334
2009-08-14,591.408
2009-08-17,570.91
2009-08-18,577.194
2009-08-19,581.543
2009-08-20,589.407
2009-08-21,602.338
2009-08-24,608.055
2009-08-25,609.509
2009-08-26,605.051
2009-08-27,603.802
2009-08-28,615.367
2009-08-31,610.19
2009-09-01,598.811
2009-09-02,588.814
2009-09-03,590.88
2009-09-04,597.815
2009-09-07,611.765
2009-09-08,620.508
2009-09-09,629.3
2009-09-10,624.173
2009-09-11,631.582
2009-09-14,632.574
2009-09-15,637.342
2009-09-16,651.683
2009-09-17,657.624
2009-09-18,656.25
2009-09-21,647.97
2009-09-22,659.528
2009-09-23,659.415
2009-09-24,647.602
2009-09-25,647.078
2009-09-28,655.836
2009-09-29,652.133
2009-09-30,654.692
2009-10-01,643.101
2009-10-02,631.879
2009-10-05,635.801
2009-10-06,653.844
2009-10-07,647.76
2009-10-08,655.184
2009-10-09,650.865
2009-10-12,655.335
2009-10-13,648.346
2009-10-14,660.175
2009-10-15,657.495
2009-10-16,648.098
2009-10-19,657.015
2009-10-20,651.005
2009-10-21,649.771
2009-10-22,644.727
2009-10-23,642.921
2009-10-26,627.394
2009-10-27,618.591
2009-10-28,599.347
2009-10-29,618.033
2009-10-30,599.833
2009-11-02,603.767
2009-11-03,593.433
2009-11-04,608.683
2009-11-05,615.38
2009-11-06,615.514
2009-11-09,631.3
2009-11-10,628.806
2009-11-11,628.368
2009-11-12,622.753
2009-11-13,624.629
2009-11-16,636.424
2009-11-17,628.263
2009-11-18,635.984
2009-11-19,621.001
2009-11-20,617.901
2009-11-23,630.13
2009-11-24,625.66
2009-11-25,629.464
2009-11-26,611.944
2009-11-27,616.729
2009-11-30,609.099
2009-12-01,621.991
2009-12-02,621.269
2009-12-03,622.879
2009-12-04,616.788
2009-12-07,619.087
2009-12-08,609.637
2009-12-09,599.09
2009-12-10,597.387
2009-12-11,596.967
2009-12-14,600.832
2009-12-15,598.888
2009-12-16,605.786
2009-12-17,591.229
2009-12-18,587.099
2009-12-21,592.396
2009-12-22,593.801
2009-12-23,599.297
2009-12-24,600.322
2009-12-25,600.322
2009-12-28,604.223
2009-12-29,607.45
2009-12-30,601.734
2009-12-31,603.69
2010-01-01,603.69
2010-01-04,620.464
2010-01-05,625.748
2010-01-06,627.596
2010-01-07,624.796
2010-01-08,628.954
2010-01-11,636.908
2010-01-12,630.849
2010-01-13,631.475
2010-01-14,632.399
2010-01-15,622.553
2010-01-18,622.825
2010-01-19,621.436
2010-01-20,604.334
2010-01-21,593.005
2010-01-22,590.284
2010-01-25,590.304
2010-01-26,590.013
2010-01-27,582.227
2010-01-28,570.824
2010-01-29,569.994
2010-02-01,573.894
2010-02-02,584.754
2010-02-03,575.994
2010-02-04,538.683
2010-02-05,523.22
2010-02-08,521.296
2010-02-09,523.791
2010-02-10,530.718
2010-02-11,522.213
2010-02-12,520.242
2010-02-15,521.489
2010-02-16,527.837
2010-02-17,533.499
2010-02-18,534.309
2010-02-19,534.815
2010-02-22,537.203
2010-02-23,529.817
2010-02-24,529.0
2010-02-25,518.152
2010-02-26,529.199
2010-03-01,525.173
2010-03-02,532.48
2010-03-03,546.702
2010-03-04,547.589
2010-03-05,555.437
2010-03-08,558.087
2010-03-09,552.029
2010-03-10,560.866
2010-03-11,559.771
2010-03-12,565.819
2010-03-15,559.193
2010-03-16,568.269
2010-03-17,574.058
2010-03-18,566.451
2010-03-19,560.987
2010-03-22,554.545
2010-03-23,560.03
2010-03-24,549.09
2010-03-25,557.522
2010-03-26,560.77
2010-03-29,565.655
2010-03-30,559.581
2010-03-31,558.94
2010-04-01,565.862
2010-04-02,565.862
2010-04-05,564.566
2010-04-06,563.701
2010-04-07,564.88
2010-04-08,560.671
2010-04-09,574.62
2010-04-12,583.471
2010-04-13,580.532
2010-04-14,586.345
2010-04-15,583.35
2010-04-16,571.759
2010-04-19,563.466
2010-04-20,570.83
2010-04-21,557.492
2010-04-22,540.475
2010-04-23,547.097
2010-04-26,542.102
2010-04-27,524.072
2010-04-28,505.498
2010-04-29,517.668
2010-04-30,520.261
2010-05-03,516.3
2010-05-04,485.977
2010-05-05,472.749
2010-05-06,456.435
2010-05-07,440.549
2010-05-10,482.693
2010-05-11,470.515
2010-05-12,476.012
2010-05-13,466.474
2010-05-14,439.109
2010-05-17,429.467
2010-05-18,440.241
2010-05-19,426.772
2010-05-20,419.025
2010-05-21,430.993
2010-05-24,420.29
2010-05-25,404.543
2010-05-26,406.043
2010-05-27,421.43
2010-05-28,424.761
2010-05-31,422.329
2010-06-01,422.558
2010-06-02,419.273
2010-06-03,420.059
2010-06-04,403.252
2010-06-07,392.355
2010-06-08,388.067
2010-06-09,398.686
2010-06-10,410.513
2010-06-11,422.343
2010-06-14,432.85
2010-06-15,440.04
2010-06-16,439.027
2010-06-17,437.764
2010-06-18,446.186
2010-06-21,449.738
2010-06-22,445.747
2010-06-23,441.431
2010-06-24,433.332
2010-06-25,428.44
2010-06-28,434.849
2010-06-29,411.608
2010-06-30,413.987
2010-07-01,417.067
2010-07-02,427.999
2010-07-05,430.192
2010-07-06,445.513
2010-07-07,455.393
2010-07-08,458.192
2010-07-09,456.716
2010-07-12,453.236
2010-07-13,463.22
2010-07-14,465.581
2010-07-15,473.06
2010-07-16,469.861
2010-07-19,466.621
2010-07-20,466.569
2010-07-21,468.447
2010-07-22,481.529
2010-07-23,481.701
2010-07-26,491.262
2010-07-27,499.692
2010-07-28,500.409
2010-07-29,500.807
2010-07-30,491.064
2010-08-02,509.211
2010-08-03,514.764
2010-08-04,511.047
2010-08-05,511.513
2010-08-06,508.622
2010-08-09,512.161
2010-08-10,499.543
2010-08-11,475.552
2010-08-12,469.281
2010-08-13,464.723
2010-08-16,470.906
2010-08-17,479.6
2010-08-18,478.533
2010-08-19,472.508
2010-08-20,458.128
2010-08-23,460.913
2010-08-24,455.02
2010-08-25,448.251
2010-08-26,456.943
2010-08-27,462.118
2010-08-30,462.032
2010-08-31,462.401
2010-09-01,479.348
2010-09-02,480.559
2010-09-03,483.031
2010-09-06,485.783
2010-09-07,474.857
2010-09-08,478.421
2010-09-09,487.15
2010-09-10,486.163
2010-09-13,493.926
2010-09-14,502.182
2010-09-15,502.301
2010-09-16,503.711
