Date,SPAIN SMID CAP SMID (Small+Mid Cap)
2010-09-17,483.941
2010-09-20,490.033
2010-09-21,493.499
2010-09-22,497.606
2010-09-23,494.687
2010-09-24,505.132
2010-09-27,502.811
2010-09-28,503.676
2010-09-29,502.477
2010-09-30,504.996
2010-10-01,506.313
2010-10-04,500.647
2010-10-05,515.87
2010-10-06,522.623
2010-10-07,523.577
2010-10-08,523.956
2010-10-11,521.781
2010-10-12,516.754
2010-10-13,529.068
2010-10-14,534.068
2010-10-15,534.401
2010-10-18,534.024
2010-10-19,525.825
2010-10-20,531.512
2010-10-21,539.059
2010-10-22,535.964
2010-10-25,537.9
2010-10-26,531.201
2010-10-27,524.767
2010-10-28,531.92
2010-10-29,533.543
2010-11-01,529.436
2010-11-02,537.434
2010-11-03,531.308
2010-11-04,539.851
2010-11-05,523.862
2010-11-08,517.335
2010-11-09,523.638
2010-11-10,510.613
2010-11-11,503.875
2010-11-12,506.284
2010-11-15,509.52
2010-11-16,494.64
2010-11-17,498.057
2010-11-18,504.268
2010-11-19,503.696
2010-11-22,490.945
2010-11-23,477.027
2010-11-24,478.134
2010-11-25,474.338
2010-11-26,463.85
2010-11-29,450.223
2010-11-30,442.191
2010-12-01,458.661
2010-12-02,472.188
2010-12-03,483.804
2010-12-06,479.403
2010-12-07,483.044
2010-12-08,482.822
2010-12-09,485.077
2010-12-10,485.747
2010-12-13,495.366
2010-12-14,496.939
2010-12-15,492.757
2010-12-16,487.317
2010-12-17,480.22
2010-12-20,481.62
2010-12-21,489.881
2010-12-22,489.288
2010-12-23,486.285
2010-12-24,488.202
2010-12-27,480.766
2010-12-28,480.127
2010-12-29,482.954
2010-12-30,484.038
2010-12-31,488.903
2011-01-03,488.033
2011-01-04,484.942
2011-01-05,477.712
2011-01-06,470.324
2011-01-07,461.932
2011-01-10,457.013
2011-01-11,465.988
2011-01-12,485.857
2011-01-13,500.779
2011-01-14,503.138
2011-01-17,499.485
2011-01-18,512.482
2011-01-19,517.533
2011-01-20,515.847
2011-01-21,528.218
2011-01-24,531.954
2011-01-25,528.507
2011-01-26,529.728
2011-01-27,535.275
2011-01-28,532.027
2011-01-31,536.937
2011-02-01,544.748
2011-02-02,551.601
2011-02-03,541.085
2011-02-04,540.34
2011-02-07,546.305
2011-02-08,551.421
2011-02-09,551.561
2011-02-10,540.833
2011-02-11,538.701
2011-02-14,536.36
2011-02-15,539.257
2011-02-16,544.989
2011-02-17,548.162
2011-02-18,548.043
2011-02-21,536.799
2011-02-22,535.354
2011-02-23,534.292
2011-02-24,534.852
2011-02-25,541.509
2011-02-28,546.454
2011-03-01,547.042
2011-03-02,544.7
2011-03-03,547.745
2011-03-04,549.348
2011-03-07,553.596
2011-03-08,551.305
2011-03-09,556.516
2011-03-10,543.262
2011-03-11,542.747
2011-03-14,546.124
2011-03-15,539.069
2011-03-16,528.801
2011-03-17,539.48
2011-03-18,547.273
2011-03-21,558.517
2011-03-22,560.244
2011-03-23,560.539
2011-03-24,571.007
2011-03-25,566.468
2011-03-28,569.158
2011-03-29,568.221
2011-03-30,571.864
2011-03-31,567.63
2011-04-01,570.475
2011-04-04,576.823
2011-04-05,571.463
2011-04-06,585.513
2011-04-07,582.359
2011-04-08,589.338
2011-04-11,588.424
2011-04-12,586.475
2011-04-13,590.259
2011-04-14,583.961
2011-04-15,578.9
2011-04-18,558.061
2011-04-19,565.28
2011-04-20,580.923
2011-04-21,585.926
2011-04-22,585.926
2011-04-25,585.504
2011-04-26,592.599
2011-04-27,597.38
2011-04-28,609.191
2011-04-29,608.054
2011-05-02,615.483
2011-05-03,608.037
2011-05-04,603.491
2011-05-05,589.721
2011-05-06,590.16
2011-05-09,573.263
2011-05-10,580.242
2011-05-11,580.168
2011-05-12,575.388
2011-05-13,570.214
2011-05-16,572.226
2011-05-17,562.967
2011-05-18,565.85
2011-05-19,569.597
2011-05-20,561.552
2011-05-23,546.415
2011-05-24,549.449
2011-05-25,551.439
2011-05-26,551.872
2011-05-27,560.564
2011-05-30,562.31
2011-05-31,572.845
2011-06-01,572.951
2011-06-02,570.073
2011-06-03,573.655
2011-06-06,568.373
2011-06-07,570.891
2011-06-08,561.143
2011-06-09,559.361
2011-06-10,545.093
2011-06-13,545.548
2011-06-14,558.629
2011-06-15,545.767
2011-06-16,535.333
2011-06-17,546.239
2011-06-20,538.18
2011-06-21,548.005
2011-06-22,547.975
2011-06-23,526.218
2011-06-24,519.263
2011-06-27,524.718
2011-06-28,530.294
2011-06-29,542.545
2011-06-30,560.389
2011-07-01,565.826
2011-07-04,568.48
2011-07-05,561.116
2011-07-06,547.74
2011-07-07,552.861
2011-07-08,539.3
2011-07-11,515.73
2011-07-12,511.157
2011-07-13,523.004
2011-07-14,516.596
2011-07-15,510.504
2011-07-18,498.24
2011-07-19,512.524
2011-07-20,521.993
2011-07-21,540.335
2011-07-22,544.843
2011-07-25,536.041
2011-07-26,539.43
2011-07-27,527.355
2011-07-28,525.525
2011-07-29,530.512
2011-08-01,507.64
2011-08-02,494.197
2011-08-03,490.954
2011-08-04,469.025
2011-08-05,469.279
2011-08-08,455.699
2011-08-09,457.628
2011-08-10,440.161
2011-08-11,455.792
2011-08-12,474.89
2011-08-15,487.297
2011-08-16,481.769
2011-08-17,486.712
2011-08-18,463.867
2011-08-19,460.595
2011-08-22,464.932
2011-08-23,464.837
2011-08-24,472.281
2011-08-25,469.476
2011-08-26,465.12
2011-08-29,480.29
2011-08-30,481.716
2011-08-31,492.555
2011-09-01,488.153
2011-09-02,476.272
2011-09-05,457.083
2011-09-06,450.344
2011-09-07,461.379
2011-09-08,464.05
2011-09-09,440.161
2011-09-12,424.839
2011-09-13,428.462
2011-09-14,435.847
2011-09-15,449.502
2011-09-16,450.72
2011-09-19,439.78
2011-09-20,444.806
2011-09-21,438.248
2011-09-22,414.615
2011-09-23,415.76
2011-09-26,419.145
2011-09-27,439.344
2011-09-28,438.295
2011-09-29,444.968
2011-09-30,434.0
2011-10-03,424.031
2011-10-04,414.318
2011-10-05,422.584
2011-10-06,436.684
2011-10-07,442.548
2011-10-10,456.157
2011-10-11,456.512
2011-10-12,470.067
2011-10-13,465.159
2011-10-14,474.845
2011-10-17,467.234
2011-10-18,464.393
2011-10-19,467.365
2011-10-20,453.415
2011-10-21,470.596
2011-10-24,475.01
2011-10-25,474.059
2011-10-26,470.518
2011-10-27,496.24
2011-10-28,495.122
2011-10-31,476.534
2011-11-01,448.993
2011-11-02,457.179
2011-11-03,461.532
2011-11-04,457.84
2011-11-07,457.316
2011-11-08,458.584
2011-11-09,440.93
2011-11-10,437.016
2011-11-11,452.284
2011-11-14,441.425
2011-11-15,433.734
2011-11-16,435.553
2011-11-17,432.191
2011-11-18,433.156
2011-11-21,419.513
2011-11-22,413.128
2011-11-23,403.29
2011-11-24,400.522
2011-11-25,398.714
2011-11-28,415.882
2011-11-29,418.438
2011-11-30,439.747
2011-12-01,438.817
2011-12-02,444.083
2011-12-05,452.43
2011-12-06,448.981
2011-12-07,447.395
2011-12-08,436.891
2011-12-09,445.04
2011-12-12,430.006
2011-12-13,425.434
2011-12-14,414.226
2011-12-15,419.138
2011-12-16,422.036
2011-12-19,424.894
2011-12-20,435.912
2011-12-21,431.122
2011-12-22,435.272
2011-12-23,437.463
2011-12-26,437.463
2011-12-27,438.239
2011-12-28,428.041
2011-12-29,429.842
2011-12-30,434.469
2012-01-02,441.466
2012-01-03,445.637
2012-01-04,437.091
2012-01-05,423.627
2012-01-06,422.099
2012-01-09,423.182
2012-01-10,428.228
2012-01-11,424.949
2012-01-12,431.542
2012-01-13,427.76
2012-01-16,427.654
2012-01-17,431.947
2012-01-18,432.741
2012-01-19,442.416
2012-01-20,442.095
2012-01-23,450.536
2012-01-24,447.779
2012-01-25,445.833
2012-01-26,457.733
2012-01-27,454.803
2012-01-30,446.045
2012-01-31,448.318
2012-02-01,461.911
2012-02-02,463.277
2012-02-03,467.374
2012-02-06,465.924
2012-02-07,470.932
2012-02-08,471.728
2012-02-09,473.891
2012-02-10,466.527
2012-02-13,466.829
2012-02-14,463.368
2012-02-15,457.589
2012-02-16,445.313
2012-02-17,450.494
2012-02-20,459.982
2012-02-21,457.428
2012-02-22,453.309
2012-02-23,449.413
2012-02-24,456.636
2012-02-27,456.644
2012-02-28,457.144
2012-02-29,455.403
2012-03-01,456.881
2012-03-02,452.357
2012-03-05,449.54
2012-03-06,434.512
2012-03-07,434.871
2012-03-08,445.45
2012-03-09,441.546
2012-03-12,443.036
2012-03-13,450.909
2012-03-14,450.567
2012-03-15,449.637
2012-03-16,451.76
2012-03-19,457.623
2012-03-20,456.576
2012-03-21,451.482
2012-03-22,446.155
2012-03-23,446.656
2012-03-26,448.011
2012-03-27,443.445
2012-03-28,432.727
2012-03-29,429.531
2012-03-30,436.54
2012-04-02,437.525
2012-04-03,430.469
2012-04-04,414.8
2012-04-05,412.208
2012-04-06,412.208
2012-04-09,412.444
2012-04-10,403.179
2012-04-11,410.838
2012-04-12,414.094
2012-04-13,401.253
2012-04-16,397.739
2012-04-17,409.147
2012-04-18,400.041
2012-04-19,398.958
2012-04-20,403.901
2012-04-23,391.184
2012-04-24,402.275
2012-04-25,408.676
2012-04-26,407.028
2012-04-27,414.558
2012-04-30,409.689
2012-05-01,409.363
2012-05-02,401.911
2012-05-03,401.487
2012-05-04,396.471
2012-05-07,397.693
2012-05-08,391.984
2012-05-09,382.422
2012-05-10,387.255
2012-05-11,385.565
2012-05-14,373.748
2012-05-15,366.719
2012-05-16,358.803
2012-05-17,353.454
2012-05-18,356.925
2012-05-21,360.473
2012-05-22,366.416
2012-05-23,351.191
2012-05-24,353.255
2012-05-25,352.27
2012-05-28,346.728
2012-05-29,342.516
2012-05-30,331.751
2012-05-31,327.376
2012-06-01,323.841
2012-06-04,330.376
2012-06-05,332.678
2012-06-06,339.535
2012-06-07,344.581
2012-06-08,344.477
2012-06-11,344.646
2012-06-12,340.646
2012-06-13,343.71
2012-06-14,348.212
2012-06-15,352.843
2012-06-18,347.699
2012-06-19,352.791
2012-06-20,359.038
2012-06-21,357.804
2012-06-22,363.147
2012-06-25,352.129
2012-06-26,344.874
2012-06-27,351.418
2012-06-28,349.938
2012-06-29,372.918
2012-07-02,373.982
2012-07-03,376.451
2012-07-04,374.087
2012-07-05,364.383
2012-07-06,354.907
2012-07-09,352.113
2012-07-10,354.923
2012-07-11,355.068
2012-07-12,347.705
2012-07-13,351.533
2012-07-16,349.908
2012-07-17,349.078
2012-07-18,352.542
2012-07-19,354.958
2012-07-20,338.764
2012-07-23,332.279
2012-07-24,327.693
2012-07-25,330.323
2012-07-26,349.619
2012-07-27,358.571
2012-07-30,359.274
2012-07-31,362.789
2012-08-01,359.35
2012-08-02,345.106
2012-08-03,360.283
2012-08-06,372.102
2012-08-07,373.78
2012-08-08,368.777
2012-08-09,367.37
2012-08-10,365.319
2012-08-13,364.049
2012-08-14,366.312
2012-08-15,365.843
2012-08-16,382.925
2012-08-17,387.872
2012-08-20,388.038
2012-08-21,394.705
2012-08-22,390.045
2012-08-23,391.714
2012-08-24,394.915
2012-08-27,397.447
2012-08-28,395.532
2012-08-29,397.855
2012-08-30,392.88
2012-08-31,403.069
2012-09-03,398.172
2012-09-04,398.542
2012-09-05,397.499
2012-09-06,410.094
2012-09-07,413.261
2012-09-10,415.001
2012-09-11,419.293
2012-09-12,422.523
2012-09-13,422.705
2012-09-14,438.911
2012-09-17,439.013
2012-09-18,435.468
2012-09-19,437.172
2012-09-20,433.535
2012-09-21,444.384
2012-09-24,437.261
2012-09-25,438.671
2012-09-26,419.251
2012-09-27,420.888
2012-09-28,420.273
2012-10-01,427.181
2012-10-02,431.971
2012-10-03,429.361
2012-10-04,432.221
2012-10-05,436.047
2012-10-08,429.474
2012-10-09,422.532
2012-10-10,417.395
2012-10-11,419.722
2012-10-12,417.783
2012-10-15,417.333
2012-10-16,427.755
2012-10-17,437.454
2012-10-18,435.062
2012-10-19,426.6
2012-10-22,427.197
2012-10-23,419.35
2012-10-24,422.108
2012-10-25,424.351
2012-10-26,421.747
2012-10-29,420.416
2012-10-30,424.367
2012-10-31,425.629
2012-11-01,425.977
2012-11-02,426.404
2012-11-05,421.235
2012-11-06,421.612
2012-11-07,416.783
2012-11-08,412.74
2012-11-09,411.463
2012-11-12,409.084
2012-11-13,409.384
2012-11-14,407.338
2012-11-15,408.511
2012-11-16,402.734
2012-11-19,411.095
2012-11-20,412.193
2012-11-21,412.235
2012-11-22,416.245
2012-11-23,421.114
2012-11-26,420.924
2012-11-27,423.051
2012-11-28,421.568
2012-11-29,430.789
2012-11-30,428.537
2012-12-03,428.51
2012-12-04,430.692
2012-12-05,432.651
2012-12-06,431.525
2012-12-07,425.963
2012-12-10,425.789
2012-12-11,433.09
2012-12-12,437.942
2012-12-13,441.357
2012-12-14,441.496
2012-12-17,445.302
2012-12-18,453.373
2012-12-19,465.405
2012-12-20,465.3
2012-12-21,462.235
2012-12-24,461.728
2012-12-25,461.728
2012-12-26,462.672
2012-12-27,460.088
2012-12-28,454.083
2012-12-31,451.167
2013-01-01,451.167
2013-01-02,464.691
2013-01-03,463.674
2013-01-04,468.048
2013-01-07,471.571
2013-01-08,473.774
2013-01-09,480.035
2013-01-10,485.123
2013-01-11,491.01
2013-01-14,487.402
2013-01-15,487.847
2013-01-16,483.502
2013-01-17,489.163
2013-01-18,485.312
2013-01-21,488.958
2013-01-22,486.222
2013-01-23,485.76
2013-01-24,490.085
2013-01-25,497.234
2013-01-28,496.424
2013-01-29,495.645
2013-01-30,494.43
2013-01-31,484.399
2013-02-01,480.521
2013-02-04,462.587
2013-02-05,468.357
2013-02-06,468.685
2013-02-07,463.03
2013-02-08,468.161
2013-02-11,466.043
2013-02-12,476.62
2013-02-13,481.508
2013-02-14,477.739
2013-02-15,477.402
2013-02-18,476.079
2013-02-19,480.412
2013-02-20,484.059
2013-02-21,473.53
2013-02-22,475.829
2013-02-25,479.012
2013-02-26,466.498
2013-02-27,472.177
2013-02-28,473.51
2013-03-01,466.819
2013-03-04,465.985
2013-03-05,473.744
2013-03-06,471.486
2013-03-07,474.527
2013-03-08,478.325
2013-03-11,479.134
2013-03-12,480.048
2013-03-13,477.218
2013-03-14,484.225
2013-03-15,485.387
2013-03-18,475.843
2013-03-19,465.943
2013-03-20,468.784
2013-03-21,466.473
2013-03-22,468.686
2013-03-25,458.45
2013-03-26,455.844
2013-03-27,449.235
2013-03-28,452.006
2013-03-29,452.006
2013-04-01,452.217
2013-04-02,455.921
2013-04-03,452.56
2013-04-04,447.575
2013-04-05,446.848
2013-04-08,447.956
2013-04-09,452.628
2013-04-10,468.268
2013-04-11,472.613
2013-04-12,469.767
2013-04-15,468.037
2013-04-16,466.33
2013-04-17,456.036
2013-04-18,458.781
2013-04-19,461.745
2013-04-22,465.63
2013-04-23,476.084
2013-04-24,479.143
2013-04-25,480.516
2013-04-26,480.927
2013-04-29,489.792
2013-04-30,489.742
2013-05-01,490.076
2013-05-02,485.575
2013-05-03,491.166
2013-05-06,487.983
2013-05-07,491.318
2013-05-08,500.871
2013-05-09,499.436
2013-05-10,493.291
2013-05-13,489.693
2013-05-14,491.135
2013-05-15,492.888
2013-05-16,493.771
2013-05-17,489.697
2013-05-20,489.811
2013-05-21,488.332
2013-05-22,489.82
2013-05-23,482.13
2013-05-24,481.023
2013-05-27,485.268
2013-05-28,490.055
2013-05-29,489.765
2013-05-30,492.842
2013-05-31,484.819
2013-06-03,482.678
2013-06-04,486.033
2013-06-05,482.732
2013-06-06,485.582
2013-06-07,485.128
2013-06-10,485.904
2013-06-11,482.417
2013-06-12,488.453
2013-06-13,484.746
2013-06-14,487.604
2013-06-17,490.587
2013-06-18,495.821
2013-06-19,492.942
2013-06-20,471.945
2013-06-21,462.753
2013-06-24,449.559
2013-06-25,450.62
2013-06-26,460.12
2013-06-27,467.406
2013-06-28,465.798
2013-07-01,474.158
2013-07-02,477.672
2013-07-03,469.82
2013-07-04,478.627
2013-07-05,472.261
2013-07-08,479.828
2013-07-09,481.182
2013-07-10,484.275
2013-07-11,492.107
2013-07-12,482.612
2013-07-15,486.595
2013-07-16,490.765
2013-07-17,488.647
2013-07-18,497.786
2013-07-19,499.758
2013-07-22,502.102
2013-07-23,505.926
2013-07-24,513.012
2013-07-25,515.27
2013-07-26,516.064
2013-07-29,516.749
2013-07-30,521.013
2013-07-31,522.298
2013-08-01,529.352
2013-08-02,534.098
2013-08-05,535.033
2013-08-06,534.419
2013-08-07,537.952
2013-08-08,551.317
2013-08-09,553.512
2013-08-12,550.64
2013-08-13,549.963
2013-08-14,555.018
2013-08-15,550.526
2013-08-16,558.453
2013-08-19,550.596
2013-08-20,541.773
2013-08-21,538.603
2013-08-22,547.776
2013-08-23,551.623
2013-08-26,547.372
2013-08-27,529.622
2013-08-28,525.343
2013-08-29,525.732
2013-08-30,515.895
2013-09-02,523.771
2013-09-03,523.839
2013-09-04,525.877
2013-09-05,526.968
2013-09-06,533.104
2013-09-09,535.785
2013-09-10,544.732
2013-09-11,552.481
2013-09-12,558.583
2013-09-13,554.283
2013-09-16,564.662
2013-09-17,564.487
2013-09-18,566.142
2013-09-19,580.616
2013-09-20,583.655
2013-09-23,578.243
2013-09-24,580.736
2013-09-25,583.245
2013-09-26,582.331
2013-09-27,578.768
2013-09-30,578.882
2013-10-01,587.717
2013-10-02,591.319
2013-10-03,591.803
2013-10-04,595.551
2013-10-07,592.314
2013-10-08,590.775
2013-10-09,590.363
2013-10-10,600.107
2013-10-11,602.946
2013-10-14,603.759
2013-10-15,606.416
2013-10-16,608.956
2013-10-17,616.772
2013-10-18,620.755
2013-10-21,627.899
2013-10-22,633.006
2013-10-23,623.8
2013-10-24,632.624
2013-10-25,626.186
2013-10-28,620.645
2013-10-29,623.875
2013-10-30,620.981
2013-10-31,621.571
2013-11-01,613.401
2013-11-04,616.404
2013-11-05,610.001
2013-11-06,617.936
2013-11-07,609.243
2013-11-08,611.434
2013-11-11,617.188
2013-11-12,617.186
2013-11-13,610.09
2013-11-14,613.409
2013-11-15,610.691
2013-11-18,615.93
2013-11-19,607.141
2013-11-20,595.518
2013-11-21,599.259
2013-11-22,608.283
2013-11-25,609.997
2013-11-26,613.017
2013-11-27,618.962
2013-11-28,624.533
2013-11-29,624.67
2013-12-02,619.361
2013-12-03,610.638
2013-12-04,604.522
2013-12-05,602.767
2013-12-06,602.792
2013-12-09,611.504
2013-12-10,614.363
2013-12-11,613.891
2013-12-12,607.064
2013-12-13,607.372
2013-12-16,616.696
2013-12-17,613.901
2013-12-18,620.35
2013-12-19,632.446
2013-12-20,634.505
2013-12-23,641.829
2013-12-24,645.676
2013-12-25,645.676
2013-12-26,646.88
2013-12-27,654.544
2013-12-30,657.247
2013-12-31,656.303
2014-01-01,656.303
2014-01-02,643.681
2014-01-03,645.277
2014-01-06,657.444
2014-01-07,670.983
2014-01-08,680.816
2014-01-09,681.229
2014-01-10,691.422
2014-01-13,698.153
2014-01-14,698.521
2014-01-15,703.633
2014-01-16,701.732
2014-01-17,699.274
2014-01-20,697.856
2014-01-21,689.458
2014-01-22,688.858
2014-01-23,696.984
2014-01-24,676.758
2014-01-27,671.75
2014-01-28,681.139
2014-01-29,680.39
2014-01-30,682.049
2014-01-31,675.039
2014-02-03,668.31
2014-02-04,668.681
2014-02-05,667.211
2014-02-06,684.869
2014-02-07,691.31
2014-02-10,692.56
2014-02-11,699.866
2014-02-12,697.899
2014-02-13,704.253
2014-02-14,710.912
2014-02-17,708.855
2014-02-18,710.099
2014-02-19,708.58
2014-02-20,704.891
2014-02-21,708.613
2014-02-24,717.795
2014-02-25,721.894
2014-02-26,716.911
2014-02-27,716.075
2014-02-28,722.878
2014-03-03,701.88
2014-03-04,718.893
2014-03-05,721.899
2014-03-06,734.464
2014-03-07,727.611
2014-03-10,730.012
2014-03-11,730.969
2014-03-12,727.218
2014-03-13,721.661
2014-03-14,706.015
2014-03-17,720.671
2014-03-18,724.345
2014-03-19,726.401
2014-03-20,717.564
2014-03-21,712.463
2014-03-24,699.159
2014-03-25,704.17
2014-03-26,714.909
2014-03-27,715.106
2014-03-28,724.321
2014-03-31,728.32
2014-04-01,738.448
2014-04-02,736.412
2014-04-03,740.28
2014-04-04,746.197
2014-04-07,743.794
2014-04-08,731.742
2014-04-09,735.368
2014-04-10,731.538
2014-04-11,716.158
2014-04-14,703.565
2014-04-15,698.667
2014-04-16,710.936
2014-04-17,715.94
2014-04-18,715.94
2014-04-21,714.31
2014-04-22,728.531
2014-04-23,731.928
2014-04-24,732.311
2014-04-25,723.089
2014-04-28,719.725
2014-04-29,729.018
2014-04-30,731.292
2014-05-01,731.292
2014-05-02,733.978
2014-05-05,736.114
2014-05-06,743.945
2014-05-07,736.222
2014-05-08,741.314
2014-05-09,730.535
2014-05-12,738.367
2014-05-13,734.097
2014-05-14,729.318
2014-05-15,707.977
2014-05-16,707.385
2014-05-19,707.615
2014-05-20,710.403
2014-05-21,712.499
2014-05-22,712.654
2014-05-23,714.011
2014-05-26,725.332
2014-05-27,726.12
2014-05-28,727.692
2014-05-29,729.785
2014-05-30,738.279
2014-06-02,741.097
2014-06-03,732.935
2014-06-04,735.509
2014-06-05,743.822
2014-06-06,757.873
2014-06-09,766.728
2014-06-10,761.853
2014-06-11,751.064
2014-06-12,753.782
2014-06-13,750.892
2014-06-16,748.304
2014-06-17,753.486
2014-06-18,758.526
2014-06-19,764.512
2014-06-20,758.629
2014-06-23,757.008
2014-06-24,753.212
2014-06-25,745.464
2014-06-26,746.615
2014-06-27,747.379
2014-06-30,746.642
2014-07-01,746.037
2014-07-02,747.74
2014-07-03,746.303
2014-07-04,741.569
2014-07-07,733.33
2014-07-08,716.564
2014-07-09,718.292
2014-07-10,701.132
2014-07-11,703.405
2014-07-14,709.21
2014-07-15,701.598
2014-07-16,715.959
2014-07-17,708.679
2014-07-18,704.786
2014-07-21,703.188
2014-07-22,711.819
2014-07-23,712.298
2014-07-24,726.617
2014-07-25,725.799
2014-07-28,725.975
2014-07-29,725.478
2014-07-30,722.856
2014-07-31,702.608
2014-08-01,691.645
2014-08-04,690.946
2014-08-05,675.346
2014-08-06,662.904
2014-08-07,651.101
2014-08-08,656.17
2014-08-11,665.788
2014-08-12,668.313
2014-08-13,672.019
2014-08-14,672.085
2014-08-15,666.783
2014-08-18,673.938
2014-08-19,676.276
2014-08-20,679.537
2014-08-21,687.755
2014-08-22,684.132
2014-08-25,693.571
2014-08-26,702.058
2014-08-27,703.746
2014-08-28,694.597
2014-08-29,694.364
2014-09-01,692.436
2014-09-02,692.607
2014-09-03,700.687
2014-09-04,702.526
2014-09-05,706.354
2014-09-08,704.656
2014-09-09,693.384
2014-09-10,692.434
2014-09-11,693.238
2014-09-12,692.394
2014-09-15,683.959
2014-09-16,679.199
2014-09-17,693.275
2014-09-18,696.744
2014-09-19,692.606
2014-09-22,686.68
2014-09-23,677.616
2014-09-24,673.117
2014-09-25,664.065
2014-09-26,664.128
2014-09-29,658.245
2014-09-30,663.592
2014-10-01,655.489
2014-10-02,637.206
2014-10-03,643.356
2014-10-06,651.183
2014-10-07,639.202
2014-10-08,636.037
2014-10-09,631.067
2014-10-10,615.827
2014-10-13,621.914
2014-10-14,626.615
2014-10-15,607.475
2014-10-16,599.912
2014-10-17,621.678
2014-10-20,622.119
2014-10-21,637.173
2014-10-22,643.129
2014-10-23,647.038
2014-10-24,649.624
2014-10-27,644.411
2014-10-28,658.182
2014-10-29,646.869
2014-10-30,643.15
2014-10-31,646.159
2014-11-03,637.836
2014-11-04,631.668
2014-11-05,633.027
2014-11-06,630.79
2014-11-07,623.19
2014-11-10,631.981
2014-11-11,633.695
2014-11-12,623.743
2014-11-13,620.625
2014-11-14,618.035
2014-11-17,627.28
2014-11-18,639.881
2014-11-19,641.058
2014-11-20,633.889
2014-11-21,644.574
2014-11-24,649.133
2014-11-25,655.588
2014-11-26,654.251
2014-11-27,657.345
2014-11-28,655.619
2014-12-01,650.227
2014-12-02,649.883
2014-12-03,654.311
2014-12-04,647.182
2014-12-05,654.781
2014-12-08,651.645
2014-12-09,637.92
2014-12-10,634.73
2014-12-11,632.192
2014-12-12,624.029
2014-12-15,610.254
2014-12-16,630.605
2014-12-17,623.043
2014-12-18,636.96
2014-12-19,636.267
2014-12-22,639.941
2014-12-23,640.913
2014-12-24,641.9
2014-12-25,641.9
2014-12-26,640.899
2014-12-29,635.068
2014-12-30,629.349
2014-12-31,626.056
2015-01-01,626.056
2015-01-02,632.813
2015-01-05,611.774
2015-01-06,602.284
2015-01-07,596.026
2015-01-08,605.953
2015-01-09,602.97
2015-01-12,603.764
2015-01-13,613.513
2015-01-14,610.98
2015-01-15,610.046
2015-01-16,608.645
2015-01-19,622.971
2015-01-20,625.115
2015-01-21,629.154
2015-01-22,629.226
2015-01-23,616.241
2015-01-26,625.339
2015-01-27,628.435
2015-01-28,620.194
2015-01-29,622.901
2015-01-30,614.65
2015-02-02,612.916
2015-02-03,630.308
2015-02-04,627.755
2015-02-05,629.746
2015-02-06,627.157
2015-02-09,616.24
2015-02-10,624.19
2015-02-11,618.025
2015-02-12,632.869
2015-02-13,642.177
2015-02-16,640.493
2015-02-17,639.954
2015-02-18,643.895
2015-02-19,651.462
2015-02-20,651.444
2015-02-23,657.851
2015-02-24,661.651
2015-02-25,660.448
2015-02-26,656.174
2015-02-27,655.581
2015-03-02,651.961
2015-03-03,642.197
2015-03-04,638.24
2015-03-05,643.956
2015-03-06,633.722
2015-03-09,631.82
2015-03-10,619.724
2015-03-11,617.846
2015-03-12,617.664
2015-03-13,613.919
2015-03-16,620.649
2015-03-17,615.544
2015-03-18,617.091
2015-03-19,617.162
2015-03-20,638.697
2015-03-23,651.785
2015-03-24,658.386
2015-03-25,657.924
2015-03-26,650.698
2015-03-27,652.459
2015-03-30,661.638
2015-03-31,656.978
2015-04-01,662.082
2015-04-02,674.401
2015-04-03,674.401
2015-04-06,683.759
2015-04-07,678.716
2015-04-08,673.115
2015-04-09,670.222
2015-04-10,669.72
2015-04-13,671.568
2015-04-14,672.507
2015-04-15,667.911
2015-04-16,666.748
2015-04-17,657.975
2015-04-20,656.281
2015-04-21,658.564
2015-04-22,655.043
2015-04-23,656.623
2015-04-24,665.238
2015-04-27,674.106
2015-04-28,675.076
2015-04-29,671.127
2015-04-30,677.013
2015-05-01,678.04
2015-05-04,679.783
2015-05-05,663.558
2015-05-06,673.948
2015-05-07,670.943
2015-05-08,679.727
2015-05-11,678.653
2015-05-12,679.825
2015-05-13,689.705
2015-05-14,696.752
2015-05-15,699.743
2015-05-18,698.075
2015-05-19,686.74
2015-05-20,685.458
2015-05-21,686.423
2015-05-22,678.749
2015-05-25,663.858
2015-05-26,653.035
2015-05-27,661.232
2015-05-28,663.905
2015-05-29,657.05
2015-06-01,654.381
2015-06-02,668.356
2015-06-03,678.727
2015-06-04,670.158
2015-06-05,656.471
2015-06-08,653.416
2015-06-09,659.116
2015-06-10,672.286
2015-06-11,670.517
2015-06-12,664.858
2015-06-15,652.516
2015-06-16,656.398
2015-06-17,650.044
2015-06-18,663.268
2015-06-19,664.159
2015-06-22,684.679
2015-06-23,674.992
2015-06-24,670.554
2015-06-25,671.251
2015-06-26,671.453
2015-06-29,646.733
2015-06-30,644.933
2015-07-01,650.533
2015-07-02,647.128
2015-07-03,644.959
2015-07-06,632.598
2015-07-07,614.513
2015-07-08,625.829
2015-07-09,638.996
2015-07-10,661.927
2015-07-13,664.236
2015-07-14,663.725
2015-07-15,665.844
2015-07-16,671.231
2015-07-17,667.385
2015-07-20,672.773
2015-07-21,671.928
2015-07-22,670.022
2015-07-23,673.208
2015-07-24,661.421
2015-07-27,661.837
2015-07-28,664.19
2015-07-29,661.494
2015-07-30,650.386
