Date,UNITED KINGDOM GROWTH Standard (Large+Mid Cap)
2005-06-14,5013.524
2005-06-15,5018.224
2005-06-16,5052.33
2005-06-17,5096.533
2005-06-20,5092.438
2005-06-21,5112.562
2005-06-22,5110.452
2005-06-23,5092.039
2005-06-24,5055.062
2005-06-27,5032.928
2005-06-28,5051.493
2005-06-29,5048.512
2005-06-30,5020.681
2005-07-01,5002.658
2005-07-04,4982.147
2005-07-05,4970.081
2005-07-06,5025.406
2005-07-07,4917.511
2005-07-08,4973.438
2005-07-11,5047.27
2005-07-12,5077.41
2005-07-13,5043.027
2005-07-14,5059.394
2005-07-15,5011.593
2005-07-18,4983.199
2005-07-19,4930.906
2005-07-20,4935.045
2005-07-21,4997.42
2005-07-22,5014.936
2005-07-25,5051.136
2005-07-26,5034.278
2005-07-27,5048.431
2005-07-28,5111.092
2005-07-29,5149.862
2005-08-01,5171.107
2005-08-02,5207.241
2005-08-03,5252.054
2005-08-04,5244.33
2005-08-05,5234.215
2005-08-08,5297.836
2005-08-09,5297.267
2005-08-10,5348.131
2005-08-11,5369.361
2005-08-12,5386.83
2005-08-15,5375.632
2005-08-16,5366.122
2005-08-17,5345.059
2005-08-18,5295.525
2005-08-19,5336.318
2005-08-22,5379.214
2005-08-23,5350.415
2005-08-24,5323.365
2005-08-25,5316.661
2005-08-26,5297.663
2005-08-29,5280.524
2005-08-30,5259.027
2005-08-31,5338.547
2005-09-01,5466.389
2005-09-02,5502.286
2005-09-05,5513.753
2005-09-06,5535.845
2005-09-07,5542.805
2005-09-08,5526.248
2005-09-09,5539.189
2005-09-12,5521.991
2005-09-13,5475.463
2005-09-14,5520.317
2005-09-15,5480.428
2005-09-16,5502.701
2005-09-19,5515.253
2005-09-20,5488.251
2005-09-21,5456.774
2005-09-22,5404.29
2005-09-23,5410.911
2005-09-26,5446.663
2005-09-27,5409.545
2005-09-28,5434.221
2005-09-29,5406.39
2005-09-30,5439.744
2005-10-03,5410.992
2005-10-04,5448.087
2005-10-05,5395.326
2005-10-06,5395.556
2005-10-07,5341.874
2005-10-10,5330.532
2005-10-11,5306.277
2005-10-12,5299.992
2005-10-13,5210.364
2005-10-14,5286.948
2005-10-17,5251.056
2005-10-18,5212.851
2005-10-19,5165.456
2005-10-20,5179.117
2005-10-21,5164.319
2005-10-24,5214.852
2005-10-25,5231.487
2005-10-26,5232.776
2005-10-27,5215.42
2005-10-28,5238.037
2005-10-31,5304.462
2005-11-01,5310.686
2005-11-02,5378.622
2005-11-03,5451.828
2005-11-04,5356.94
2005-11-07,5381.188
2005-11-08,5370.691
2005-11-09,5355.044
2005-11-10,5357.46
2005-11-11,5369.235
2005-11-14,5358.788
2005-11-15,5261.182
2005-11-16,5188.791
2005-11-17,5230.395
2005-11-18,5230.583
2005-11-21,5219.672
2005-11-22,5212.865
2005-11-23,5278.102
2005-11-24,5274.107
2005-11-25,5269.672
2005-11-28,5238.318
2005-11-29,5252.448
2005-11-30,5237.939
2005-12-01,5310.702
2005-12-02,5368.652
2005-12-05,5369.715
2005-12-06,5388.083
2005-12-07,5349.894
2005-12-08,5412.354
2005-12-09,5422.396
2005-12-12,5456.264
2005-12-13,5459.417
2005-12-14,5477.663
2005-12-15,5410.829
2005-12-16,5474.327
2005-12-19,5463.125
2005-12-20,5457.687
2005-12-21,5426.225
2005-12-22,5420.475
2005-12-23,5409.064
2005-12-26,5409.064
2005-12-27,5407.502
2005-12-28,5425.941
2005-12-29,5445.704
2005-12-30,5396.867
2006-01-02,5396.867
2006-01-03,5523.134
2006-01-04,5622.005
2006-01-05,5588.515
2006-01-06,5668.553
2006-01-09,5636.323
2006-01-10,5603.002
2006-01-11,5626.588
2006-01-12,5639.172
2006-01-13,5648.719
2006-01-16,5673.826
2006-01-17,5619.28
2006-01-18,5588.464
2006-01-19,5621.178
2006-01-20,5606.423
2006-01-23,5662.812
2006-01-24,5649.767
2006-01-25,5731.973
2006-01-26,5738.574
2006-01-27,5761.576
2006-01-30,5744.012
2006-01-31,5740.817
2006-02-01,5781.743
2006-02-02,5729.935
2006-02-03,5691.447
2006-02-06,5668.174
2006-02-07,5596.908
2006-02-08,5581.171
2006-02-09,5657.806
2006-02-10,5613.178
2006-02-13,5631.789
2006-02-14,5577.496
2006-02-15,5634.974
2006-02-16,5647.997
2006-02-17,5684.927
2006-02-20,5728.704
2006-02-21,5713.649
2006-02-22,5724.177
2006-02-23,5702.88
2006-02-24,5691.289
2006-02-27,5687.673
2006-02-28,5631.37
2006-03-01,5697.519
2006-03-02,5667.72
2006-03-03,5717.041
2006-03-06,5739.818
2006-03-07,5657.157
2006-03-08,5640.324
2006-03-09,5705.437
2006-03-10,5718.831
2006-03-13,5781.309
2006-03-14,5842.255
2006-03-15,5869.201
2006-03-16,5908.633
2006-03-17,5901.314
2006-03-20,5892.586
2006-03-21,5857.96
2006-03-22,5884.366
2006-03-23,5825.264
2006-03-24,5913.256
2006-03-27,5870.832
2006-03-28,5844.531
2006-03-29,5817.295
2006-03-30,5903.683
2006-03-31,5820.391
2006-04-03,5900.215
2006-04-04,5935.806
2006-04-05,5964.743
2006-04-06,5964.514
2006-04-07,5916.283
2006-04-10,5966.898
2006-04-11,5942.062
2006-04-12,5947.262
2006-04-13,5978.36
2006-04-14,5978.36
2006-04-17,6050.705
2006-04-18,6093.005
2006-04-19,6192.111
2006-04-20,6140.11
2006-04-21,6222.372
2006-04-24,6194.36
2006-04-25,6189.006
2006-04-26,6197.562
2006-04-27,6222.562
2006-04-28,6229.69
2006-05-01,6278.358
2006-05-02,6365.279
2006-05-03,6299.183
2006-05-04,6361.932
2006-05-05,6450.11
2006-05-08,6410.293
2006-05-09,6484.886
2006-05-10,6468.983
2006-05-11,6484.108
2006-05-12,6392.182
2006-05-15,6264.556
2006-05-16,6280.843
2006-05-17,6107.1
2006-05-18,6101.318
2006-05-19,6022.424
2006-05-22,5913.09
2006-05-23,6091.171
2006-05-24,5933.897
2006-05-25,6054.118
2006-05-26,6130.289
2006-05-29,6143.012
2006-05-30,6080.46
2006-05-31,6096.315
2006-06-01,6097.083
2006-06-02,6171.973
2006-06-05,6146.103
2006-06-06,5970.07
2006-06-07,5986.136
2006-06-08,5755.274
2006-06-09,5865.381
2006-06-12,5835.763
2006-06-13,5711.284
2006-06-14,5736.312
2006-06-15,5884.198
2006-06-16,5851.784
2006-06-19,5839.811
2006-06-20,5911.4
2006-06-21,5925.582
2006-06-22,5892.604
2006-06-23,5882.178
2006-06-26,5869.112
2006-06-27,5863.17
2006-06-28,5863.994
2006-06-29,5973.189
2006-06-30,6156.319
2006-07-03,6189.563
2006-07-04,6178.036
2006-07-05,6075.489
2006-07-06,6145.419
2006-07-07,6203.427
2006-07-10,6170.149
2006-07-11,6137.301
2006-07-12,6126.794
2006-07-13,6061.309
2006-07-14,5967.183
2006-07-17,5888.464
2006-07-18,5881.836
2006-07-19,6024.669
2006-07-20,6064.222
2006-07-21,6034.406
2006-07-24,6115.043
2006-07-25,6124.339
2006-07-26,6146.039
2006-07-27,6257.665
2006-07-28,6298.333
2006-07-31,6265.984
2006-08-01,6218.294
2006-08-02,6311.321
2006-08-03,6242.845
2006-08-04,6368.909
2006-08-07,6281.414
2006-08-08,6256.911
2006-08-09,6307.625
2006-08-10,6227.716
2006-08-11,6247.795
2006-08-14,6285.856
2006-08-15,6319.321
2006-08-16,6364.623
2006-08-17,6353.972
2006-08-18,6301.46
2006-08-21,6381.202
2006-08-22,6336.927
2006-08-23,6306.529
2006-08-24,6300.909
2006-08-25,6285.366
2006-08-28,6322.023
2006-08-29,6312.827
2006-08-30,6411.847
2006-08-31,6391.141
2006-09-01,6441.21
2006-09-04,6489.019
2006-09-05,6446.231
2006-09-06,6339.201
2006-09-07,6226.967
2006-09-08,6217.803
2006-09-11,6150.783
2006-09-12,6232.161
2006-09-13,6237.2
2006-09-14,6278.571
2006-09-15,6209.592
2006-09-18,6234.703
2006-09-19,6209.438
2006-09-20,6242.759
2006-09-21,6299.356
2006-09-22,6243.368
2006-09-25,6182.318
2006-09-26,6259.075
2006-09-27,6298.925
2006-09-28,6296.247
2006-09-29,6248.671
2006-10-02,6312.494
2006-10-03,6285.862
2006-10-04,6272.106
2006-10-05,6292.743
2006-10-06,6254.831
2006-10-09,6290.347
2006-10-10,6290.984
2006-10-11,6302.066
2006-10-12,6361.614
2006-10-13,6398.051
2006-10-16,6434.215
2006-10-17,6404.755
2006-10-18,6459.435
2006-10-19,6533.026
2006-10-20,6552.984
2006-10-23,6527.127
2006-10-24,6544.804
2006-10-25,6610.492
2006-10-26,6564.113
2006-10-27,6544.532
2006-10-30,6508.858
2006-10-31,6522.205
2006-11-01,6554.728
2006-11-02,6565.04
2006-11-03,6536.312
2006-11-06,6612.283
2006-11-07,6691.758
2006-11-08,6648.132
2006-11-09,6616.579
2006-11-10,6627.828
2006-11-13,6569.702
2006-11-14,6540.212
2006-11-15,6559.438
2006-11-16,6586.558
2006-11-17,6514.001
2006-11-20,6550.009
2006-11-21,6552.754
2006-11-22,6561.322
2006-11-23,6546.326
2006-11-24,6584.749
2006-11-27,6525.187
2006-11-28,6544.883
2006-11-29,6643.162
2006-11-30,6667.816
2006-12-01,6707.764
2006-12-04,6731.279
2006-12-05,6747.319
2006-12-06,6731.02
2006-12-07,6759.845
2006-12-08,6770.987
2006-12-11,6740.508
2006-12-12,6787.599
2006-12-13,6840.334
2006-12-14,6870.821
2006-12-15,6858.287
2006-12-18,6835.94
2006-12-19,6840.129
2006-12-20,6846.016
2006-12-21,6820.535
2006-12-22,6824.997
2006-12-25,6824.997
2006-12-26,6813.854
2006-12-27,6878.337
2006-12-28,6897.704
2006-12-29,6869.558
2007-01-01,6869.558
2007-01-02,7026.466
2007-01-03,6940.877
2007-01-04,6886.08
2007-01-05,6754.714
2007-01-08,6749.944
2007-01-09,6782.255
2007-01-10,6737.966
2007-01-11,6852.467
2007-01-12,6927.392
2007-01-15,6972.74
2007-01-16,6920.266
2007-01-17,6959.881
2007-01-18,6981.921
2007-01-19,7005.988
2007-01-22,6987.629
2007-01-23,7025.461
2007-01-24,7044.693
2007-01-25,7015.513
2007-01-26,6927.077
2007-01-29,6938.472
2007-01-30,6970.889
2007-01-31,6916.804
2007-02-01,7064.46
2007-02-02,7124.352
2007-02-05,7095.385
2007-02-06,7169.568
2007-02-07,7215.44
2007-02-08,7156.192
2007-02-09,7179.551
2007-02-12,7148.337
2007-02-13,7167.782
2007-02-14,7300.124
2007-02-15,7297.626
2007-02-16,7266.153
2007-02-19,7295.151
2007-02-20,7280.769
2007-02-21,7199.401
2007-02-22,7238.639
2007-02-23,7302.383
2007-02-26,7336.638
2007-02-27,7143.467
2007-02-28,7017.453
2007-03-01,6942.004
2007-03-02,6912.949
2007-03-05,6760.223
2007-03-06,6849.344
2007-03-07,6927.485
2007-03-08,7004.644
2007-03-09,7037.068
2007-03-12,7024.919
2007-03-13,6964.294
2007-03-14,6814.079
2007-03-15,7015.296
2007-03-16,7057.61
2007-03-19,7140.729
2007-03-20,7216.783
2007-03-21,7278.028
2007-03-22,7345.944
2007-03-23,7331.376
2007-03-26,7301.641
2007-03-27,7297.675
2007-03-28,7264.986
2007-03-29,7326.239
2007-03-30,7339.336
2007-04-02,7425.194
2007-04-03,7507.923
2007-04-04,7507.791
2007-04-05,7508.546
2007-04-06,7508.546
2007-04-09,7470.658
2007-04-10,7543.487
2007-04-11,7551.293
2007-04-12,7541.337
2007-04-13,7589.337
2007-04-16,7675.506
2007-04-17,7715.108
2007-04-18,7656.187
2007-04-19,7639.797
2007-04-20,7690.649
2007-04-23,7658.283
2007-04-24,7610.215
2007-04-25,7667.878
2007-04-26,7628.077
2007-04-27,7607.249
2007-04-30,7639.394
2007-05-01,7612.518
2007-05-02,7644.841
2007-05-03,7679.501
2007-05-04,7816.535
2007-05-07,7831.642
2007-05-08,7751.552
2007-05-09,7823.479
2007-05-10,7731.939
2007-05-11,7770.707
2007-05-14,7737.259
2007-05-15,7772.817
2007-05-16,7774.761
2007-05-17,7738.771
2007-05-18,7788.01
2007-05-21,7734.763
2007-05-22,7725.439
2007-05-23,7793.75
2007-05-24,7720.64
2007-05-25,7724.828
2007-05-28,7724.828
2007-05-29,7740.164
2007-05-30,7721.558
2007-05-31,7771.16
2007-06-01,7830.368
2007-06-04,7848.166
2007-06-05,7796.062
2007-06-06,7641.017
2007-06-07,7551.924
2007-06-08,7475.613
2007-06-11,7586.668
2007-06-12,7578.42
2007-06-13,7646.61
2007-06-14,7739.98
2007-06-15,7869.762
2007-06-18,7854.18
2007-06-19,7805.738
2007-06-20,7812.53
2007-06-21,7741.817
2007-06-22,7728.88
2007-06-25,7745.726
2007-06-26,7722.092
2007-06-27,7691.869
2007-06-28,7759.191
2007-06-29,7804.141
2007-07-02,7820.062
2007-07-03,7901.092
2007-07-04,7939.18
2007-07-05,7891.384
2007-07-06,7944.94
2007-07-09,7983.42
2007-07-10,7915.464
2007-07-11,7987.996
2007-07-12,8059.481
2007-07-13,8098.314
2007-07-16,8101.648
2007-07-17,8065.137
2007-07-18,7975.911
2007-07-19,8075.921
2007-07-20,8053.919
2007-07-23,8101.987
2007-07-24,7968.408
2007-07-25,7864.612
2007-07-26,7578.393
2007-07-27,7463.3
2007-07-30,7434.174
2007-07-31,7655.99
2007-08-01,7511.139
2007-08-02,7581.357
2007-08-03,7524.814
2007-08-06,7446.437
2007-08-07,7538.922
2007-08-08,7725.774
2007-08-09,7564.173
2007-08-10,7258.892
2007-08-13,7438.974
2007-08-14,7293.616
2007-08-15,7207.653
2007-08-16,6862.824
2007-08-17,7060.998
2007-08-20,7103.448
2007-08-21,7099.284
2007-08-22,7313.263
2007-08-23,7383.863
2007-08-24,7455.134
2007-08-27,7472.941
2007-08-28,7334.236
2007-08-29,7388.631
2007-08-30,7506.521
2007-08-31,7631.804
2007-09-03,7638.289
2007-09-04,7680.381
2007-09-05,7586.245
2007-09-06,7677.369
2007-09-07,7539.145
2007-09-10,7454.791
2007-09-11,7655.682
2007-09-12,7698.228
2007-09-13,7759.596
2007-09-14,7603.802
2007-09-17,7453.824
2007-09-18,7551.105
2007-09-19,7778.446
2007-09-20,7817.385
2007-09-21,7892.871
2007-09-24,7950.656
2007-09-25,7846.605
2007-09-26,7881.074
2007-09-27,7982.575
2007-09-28,8038.344
2007-10-01,8130.018
2007-10-02,8103.59
2007-10-03,8127.811
2007-10-04,8142.237
2007-10-05,8204.54
2007-10-08,8113.529
2007-10-09,8186.28
2007-10-10,8289.24
2007-10-11,8371.122
2007-10-12,8337.985
2007-10-15,8256.786
2007-10-16,8178.956
2007-10-17,8290.825
2007-10-18,8247.99
2007-10-19,8146.442
2007-10-22,7957.576
2007-10-23,8133.476
2007-10-24,8058.92
2007-10-25,8196.556
2007-10-26,8269.944
2007-10-29,8358.3
2007-10-30,8327.014
2007-10-31,8464.78
2007-11-01,8354.43
2007-11-02,8300.373
2007-11-05,8177.615
2007-11-06,8260.705
2007-11-07,8224.043
2007-11-08,8396.853
2007-11-09,8271.649
2007-11-12,8113.62
2007-11-13,8149.639
2007-11-14,8212.411
2007-11-15,8036.946
2007-11-16,7975.301
2007-11-19,7740.478
2007-11-20,7908.95
2007-11-21,7663.472
2007-11-22,7814.93
2007-11-23,7971.955
2007-11-26,7928.796
2007-11-27,7845.248
2007-11-28,8094.864
2007-11-29,8168.032
2007-11-30,8228.868
2007-12-03,8196.872
2007-12-04,8079.307
2007-12-05,8150.698
2007-12-06,8105.126
2007-12-07,8222.582
2007-12-10,8309.433
2007-12-11,8262.849
2007-12-12,8296.57
2007-12-13,8053.404
2007-12-14,7984.469
2007-12-17,7825.204
2007-12-18,7841.814
2007-12-19,7786.389
2007-12-20,7771.498
2007-12-21,7908.089
2007-12-24,7939.323
2007-12-25,7939.323
2007-12-26,7965.632
2007-12-27,8004.032
2007-12-28,8008.09
2007-12-31,7977.728
2008-01-01,7977.728
2008-01-02,7858.408
2008-01-03,7883.71
2008-01-04,7722.937
2008-01-07,7667.742
2008-01-08,7721.901
2008-01-09,7577.178
2008-01-10,7524.857
2008-01-11,7501.477
2008-01-14,7530.39
2008-01-15,7363.173
2008-01-16,7233.554
2008-01-17,7209.726
2008-01-18,7177.641
2008-01-21,6756.509
2008-01-22,6984.389
2008-01-23,6806.765
2008-01-24,7170.45
2008-01-25,7207.7
2008-01-28,7133.27
2008-01-29,7291.976
2008-01-30,7256.369
2008-01-31,7365.409
2008-02-01,7527.077
2008-02-04,7524.839
2008-02-05,7276.459
2008-02-06,7295.927
2008-02-07,7056.977
2008-02-08,7146.783
2008-02-11,7086.327
2008-02-12,7361.511
2008-02-13,7343.304
2008-02-14,7412.805
2008-02-15,7291.108
2008-02-18,7432.04
2008-02-19,7455.995
2008-02-20,7360.827
2008-02-21,7487.713
2008-02-22,7424.66
2008-02-25,7525.631
2008-02-26,7621.722
2008-02-27,7720.026
2008-02-28,7602.328
2008-02-29,7495.303
2008-03-03,7423.965
2008-03-04,7413.078
2008-03-05,7542.546
2008-03-06,7559.622
2008-03-07,7478.909
2008-03-10,7343.662
2008-03-11,7318.101
2008-03-12,7501.836
2008-03-13,7455.884
2008-03-14,7388.675
2008-03-17,6985.817
2008-03-18,7285.725
2008-03-19,7088.191
2008-03-20,6981.904
2008-03-21,6981.904
2008-03-24,6992.471
2008-03-25,7249.451
2008-03-26,7233.504
2008-03-27,7344.949
2008-03-28,7263.429
2008-03-31,7265.996
2008-04-01,7398.301
2008-04-02,7474.091
2008-04-03,7516.682
2008-04-04,7618.101
2008-04-07,7707.063
2008-04-08,7579.861
2008-04-09,7603.454
2008-04-10,7599.27
2008-04-11,7487.244
2008-04-14,7449.726
2008-04-15,7515.61
2008-04-16,7737.622
2008-04-17,7679.344
2008-04-18,7783.7
2008-04-21,7746.506
2008-04-22,7806.911
2008-04-23,7845.943
2008-04-24,7753.175
2008-04-25,7853.139
2008-04-28,7871.363
2008-04-29,7661.873
2008-04-30,7700.897
2008-05-01,7703.705
2008-05-02,7863.661
2008-05-05,7840.367
2008-05-06,7915.978
2008-05-07,7850.963
2008-05-08,7947.212
2008-05-09,7832.474
2008-05-12,7902.329
2008-05-13,7846.767
2008-05-14,7863.364
2008-05-15,7949.24
2008-05-16,8037.635
2008-05-19,8129.986
2008-05-20,7918.381
2008-05-21,7908.099
2008-05-22,7959.977
2008-05-23,7804.622
2008-05-26,7805.212
2008-05-27,7750.884
2008-05-28,7816.976
2008-05-29,7806.713
2008-05-30,7782.455
2008-06-02,7699.812
2008-06-03,7765.666
2008-06-04,7638.582
2008-06-05,7617.786
2008-06-06,7583.977
2008-06-09,7594.422
2008-06-10,7443.765
2008-06-11,7359.114
2008-06-12,7389.157
2008-06-13,7394.767
2008-06-16,7463.033
2008-06-17,7518.647
2008-06-18,7446.901
2008-06-19,7477.037
2008-06-20,7385.676
2008-06-23,7406.672
2008-06-24,7367.515
2008-06-25,7358.19
2008-06-26,7248.585
2008-06-27,7295.577
2008-06-30,7426.426
2008-07-01,7224.863
2008-07-02,7095.03
2008-07-03,7116.419
2008-07-04,7055.362
2008-07-07,7120.297
2008-07-08,7033.133
2008-07-09,7195.105
2008-07-10,7044.207
2008-07-11,6894.279
2008-07-14,6981.944
2008-07-15,6886.412
2008-07-16,6834.086
2008-07-17,7027.944
2008-07-18,7044.343
2008-07-21,7089.526
2008-07-22,7094.467
2008-07-23,7143.901
2008-07-24,6933.776
2008-07-25,6948.441
2008-07-28,6963.527
2008-07-29,6972.897
2008-07-30,7114.634
2008-07-31,7104.896
2008-08-01,6934.833
2008-08-04,6843.711
2008-08-05,6952.199
2008-08-06,7022.265
2008-08-07,6969.808
2008-08-08,6884.489
2008-08-11,6919.771
2008-08-12,6803.628
2008-08-13,6645.454
2008-08-14,6766.805
2008-08-15,6661.022
2008-08-18,6658.788
2008-08-19,6532.997
2008-08-20,6630.353
2008-08-21,6722.977
2008-08-22,6796.466
2008-08-25,6776.534
2008-08-26,6686.001
2008-08-27,6742.887
2008-08-28,6779.407
2008-08-29,6805.603
2008-09-01,6650.05
2008-09-02,6601.574
2008-09-03,6396.85
2008-09-04,6242.709
2008-09-05,6085.85
2008-09-08,6264.548
2008-09-09,6183.522
2008-09-10,6112.066
2008-09-11,6074.402
2008-09-12,6334.225
2008-09-15,6162.089
2008-09-16,5902.145
2008-09-17,5843.507
2008-09-18,5937.246
2008-09-19,6385.669
2008-09-22,6325.521
2008-09-23,6227.053
2008-09-24,6189.338
2008-09-25,6233.008
2008-09-26,6086.896
2008-09-29,5637.451
2008-09-30,5691.381
2008-10-01,5688.7
2008-10-02,5508.17
2008-10-03,5638.149
2008-10-06,5068.614
2008-10-07,5245.952
2008-10-08,4855.02
2008-10-09,4782.769
2008-10-10,4331.354
2008-10-13,4860.954
2008-10-14,5020.77
2008-10-15,4597.539
2008-10-16,4268.429
2008-10-17,4497.862
2008-10-20,4654.495
2008-10-21,4580.818
2008-10-22,4223.183
2008-10-23,4167.615
2008-10-24,3949.475
2008-10-27,3846.856
2008-10-28,3904.639
2008-10-29,4364.483
2008-10-30,4419.439
2008-10-31,4545.758
2008-11-03,4549.554
2008-11-04,4814.675
2008-11-05,4714.937
2008-11-06,4366.825
2008-11-07,4433.859
2008-11-10,4481.848
2008-11-11,4224.32
2008-11-12,4030.003
2008-11-13,3950.898
2008-11-14,3999.643
2008-11-17,3920.626
2008-11-18,3995.862
2008-11-19,3893.828
2008-11-20,3657.209
2008-11-21,3586.509
2008-11-24,4016.592
2008-11-25,4011.106
2008-11-26,4001.347
2008-11-27,4078.835
2008-11-28,4122.896
2008-12-01,3759.075
2008-12-02,3833.86
2008-12-03,3847.567
2008-12-04,3798.51
2008-12-05,3662.994
2008-12-08,3943.201
2008-12-09,3999.32
2008-12-10,4013.674
2008-12-11,4083.947
2008-12-12,4014.452
2008-12-15,4146.351
2008-12-16,4159.966
2008-12-17,4237.021
2008-12-18,4253.567
2008-12-19,4097.82
2008-12-22,4005.859
2008-12-23,4005.271
2008-12-24,3978.672
2008-12-25,3978.672
2008-12-26,3975.293
2008-12-29,4026.651
2008-12-30,4054.876
2008-12-31,4073.535
2009-01-01,4073.535
2009-01-02,4233.913
2009-01-05,4280.379
2009-01-06,4380.338
2009-01-07,4385.644
2009-01-08,4397.747
2009-01-09,4348.871
2009-01-12,4198.023
2009-01-13,4104.588
2009-01-14,3915.464
2009-01-15,3901.539
2009-01-16,4029.305
2009-01-19,3968.694
2009-01-20,3829.127
2009-01-21,3721.885
2009-01-22,3727.217
2009-01-23,3715.6
2009-01-26,3909.035
2009-01-27,3973.831
2009-01-28,4059.524
2009-01-29,3992.534
2009-01-30,3984.377
2009-02-02,3854.416
2009-02-03,3984.466
2009-02-04,4106.803
2009-02-05,4140.619
2009-02-06,4219.744
2009-02-09,4273.949
2009-02-10,4127.857
2009-02-11,4071.063
2009-02-12,4011.992
2009-02-13,4071.366
2009-02-16,3971.255
2009-02-17,3894.178
2009-02-18,3862.473
2009-02-19,3921.06
2009-02-20,3790.172
2009-02-23,3808.627
2009-02-24,3744.866
2009-02-25,3720.208
2009-02-26,3772.067
2009-02-27,3705.967
2009-03-02,3477.187
2009-03-03,3368.034
2009-03-04,3523.782
2009-03-05,3456.695
2009-03-06,3489.992
2009-03-09,3414.366
2009-03-10,3572.572
2009-03-11,3562.414
2009-03-12,3581.789
2009-03-13,3655.91
2009-03-16,3766.315
2009-03-17,3719.416
2009-03-18,3655.819
2009-03-19,3810.753
2009-03-20,3822.41
2009-03-23,3917.799
2009-03-24,3952.75
2009-03-25,3911.513
2009-03-26,3887.478
2009-03-27,3798.341
2009-03-30,3650.507
2009-03-31,3836.942
2009-04-01,3853.635
2009-04-02,4098.069
2009-04-03,4021.119
2009-04-06,3951.976
2009-04-07,3899.581
2009-04-08,3866.215
2009-04-09,3901.732
2009-04-10,3901.732
2009-04-13,3938.329
2009-04-14,3953.047
2009-04-15,3973.697
2009-04-16,4015.603
2009-04-17,3999.617
2009-04-20,3843.708
2009-04-21,3893.49
2009-04-22,3901.203
2009-04-23,3930.062
2009-04-24,4080.781
2009-04-27,4074.671
2009-04-28,4007.556
2009-04-29,4125.068
2009-04-30,4179.607
2009-05-01,4193.298
2009-05-04,4224.911
2009-05-05,4304.622
2009-05-06,4379.169
2009-05-07,4395.84
2009-05-08,4451.772
2009-05-11,4425.863
2009-05-12,4475.074
2009-05-13,4378.468
2009-05-14,4399.595
2009-05-15,4430.004
2009-05-18,4518.592
2009-05-19,4601.294
2009-05-20,4674.921
2009-05-21,4581.044
2009-05-22,4648.887
2009-05-25,4655.182
2009-05-26,4726.877
2009-05-27,4750.062
2009-05-28,4711.181
2009-05-29,4782.808
2009-06-01,4955.771
2009-06-02,4986.915
2009-06-03,4858.781
2009-06-04,4790.046
2009-06-05,4805.353
2009-06-08,4750.874
2009-06-09,4831.842
2009-06-10,4885.885
2009-06-11,4961.069
2009-06-12,4934.916
2009-06-15,4777.819
2009-06-16,4814.378
2009-06-17,4697.22
2009-06-18,4729.053
2009-06-19,4834.912
2009-06-22,4710.695
2009-06-23,4695.158
2009-06-24,4802.897
2009-06-25,4719.989
2009-06-26,4769.559
2009-06-29,4821.985
2009-06-30,4747.369
2009-07-01,4864.239
2009-07-02,4715.148
2009-07-03,4707.488
2009-07-06,4628.846
2009-07-07,4623.932
2009-07-08,4561.407
2009-07-09,4624.946
2009-07-10,4588.641
2009-07-13,4632.115
2009-07-14,4722.664
2009-07-15,4862.007
2009-07-16,4873.07
2009-07-17,4877.129
2009-07-20,4971.593
2009-07-21,5033.338
2009-07-22,5051.008
2009-07-23,5129.553
2009-07-24,5098.413
2009-07-27,5133.376
2009-07-28,5076.112
2009-07-29,5078.368
2009-07-30,5180.287
2009-07-31,5176.026
2009-08-03,5329.575
2009-08-04,5307.24
2009-08-05,5294.964
2009-08-06,5254.235
2009-08-07,5243.427
2009-08-10,5174.088
2009-08-11,5126.542
2009-08-12,5197.482
2009-08-13,5249.135
2009-08-14,5190.678
2009-08-17,5044.243
2009-08-18,5156.878
2009-08-19,5169.231
2009-08-20,5229.277
2009-08-21,5340.47
2009-08-24,5351.382
2009-08-25,5331.407
2009-08-26,5253.723
2009-08-27,5214.611
2009-08-28,5282.606
2009-08-31,5278.396
2009-09-01,5186.232
2009-09-02,5207.277
2009-09-03,5208.505
2009-09-04,5267.7
2009-09-07,5386.397
2009-09-08,5475.938
2009-09-09,5531.061
2009-09-10,5565.594
2009-09-11,5632.171
2009-09-14,5602.578
2009-09-15,5566.45
2009-09-16,5670.692
2009-09-17,5705.46
2009-09-18,5622.249
2009-09-21,5530.928
2009-09-22,5598.535
2009-09-23,5635.258
2009-09-24,5440.662
2009-09-25,5414.581
2009-09-28,5465.665
2009-09-29,5482.739
2009-09-30,5487.21
2009-10-01,5397.017
2009-10-02,5311.799
2009-10-05,5367.63
2009-10-06,5491.484
2009-10-07,5452.511
2009-10-08,5587.315
2009-10-09,5532.728
2009-10-12,5527.389
2009-10-13,5503.619
2009-10-14,5627.935
2009-10-15,5715.74
2009-10-16,5715.357
2009-10-19,5816.09
2009-10-20,5820.011
2009-10-21,5885.262
2009-10-22,5803.022
2009-10-23,5759.832
2009-10-26,5715.385
2009-10-27,5703.171
2009-10-28,5581.65
2009-10-29,5728.669
2009-10-30,5615.7
2009-11-02,5639.81
2009-11-03,5579.38
2009-11-04,5733.658
2009-11-05,5768.255
2009-11-06,5791.366
2009-11-09,5931.105
2009-11-10,5914.005
2009-11-11,5914.918
2009-11-12,5912.599
2009-11-13,5974.782
2009-11-16,6107.794
2009-11-17,6094.2
2009-11-18,6092.323
2009-11-19,5963.618
2009-11-20,5914.699
2009-11-23,6061.529
2009-11-24,6015.643
2009-11-25,6091.506
2009-11-26,5857.955
