Date,UNITED KINGDOM GROWTH Standard (Large+Mid Cap)
2005-06-14,5883.502
2005-06-15,5889.017
2005-06-16,5929.042
2005-06-17,5980.916
2005-06-20,5976.11
2005-06-21,5999.726
2005-06-22,5997.249
2005-06-23,5975.642
2005-06-24,5932.249
2005-06-27,5906.273
2005-06-28,5928.06
2005-06-29,5924.561
2005-06-30,5891.902
2005-07-01,5870.75
2005-07-04,5846.681
2005-07-05,5832.521
2005-07-06,5897.447
2005-07-07,5770.828
2005-07-08,5836.46
2005-07-11,5923.104
2005-07-12,5958.475
2005-07-13,5918.125
2005-07-14,5937.332
2005-07-15,5881.236
2005-07-18,5847.916
2005-07-19,5786.548
2005-07-20,5791.405
2005-07-21,5864.604
2005-07-22,5885.159
2005-07-25,5927.641
2005-07-26,5907.858
2005-07-27,5924.467
2005-07-28,5998.001
2005-07-29,6043.498
2005-08-01,6068.43
2005-08-02,6110.835
2005-08-03,6163.423
2005-08-04,6154.359
2005-08-05,6142.489
2005-08-08,6217.15
2005-08-09,6216.482
2005-08-10,6276.173
2005-08-11,6301.086
2005-08-12,6321.587
2005-08-15,6308.445
2005-08-16,6297.285
2005-08-17,6272.567
2005-08-18,6214.438
2005-08-19,6262.31
2005-08-22,6312.649
2005-08-23,6278.853
2005-08-24,6247.109
2005-08-25,6239.242
2005-08-26,6216.947
2005-08-29,6196.834
2005-08-30,6171.607
2005-08-31,6264.925
2005-09-01,6414.951
2005-09-02,6457.077
2005-09-05,6470.535
2005-09-06,6496.46
2005-09-07,6504.628
2005-09-08,6485.197
2005-09-09,6500.384
2005-09-12,6480.202
2005-09-13,6425.6
2005-09-14,6478.237
2005-09-15,6431.427
2005-09-16,6457.564
2005-09-19,6472.294
2005-09-20,6440.607
2005-09-21,6403.668
2005-09-22,6342.077
2005-09-23,6349.847
2005-09-26,6391.802
2005-09-27,6348.243
2005-09-28,6377.202
2005-09-29,6344.541
2005-09-30,6383.683
2005-10-03,6349.942
2005-10-04,6393.474
2005-10-05,6331.557
2005-10-06,6331.827
2005-10-07,6268.83
2005-10-10,6255.519
2005-10-11,6227.056
2005-10-12,6219.68
2005-10-13,6114.499
2005-10-14,6204.373
2005-10-17,6162.253
2005-10-18,6117.417
2005-10-19,6061.798
2005-10-20,6077.83
2005-10-21,6060.464
2005-10-24,6119.766
2005-10-25,6139.287
2005-10-26,6140.8
2005-10-27,6120.433
2005-10-28,6146.975
2005-10-31,6224.926
2005-11-01,6232.23
2005-11-02,6311.955
2005-11-03,6397.863
2005-11-04,6286.51
2005-11-07,6314.966
2005-11-08,6302.647
2005-11-09,6284.286
2005-11-10,6287.12
2005-11-11,6300.939
2005-11-14,6288.679
2005-11-15,6174.136
2005-11-16,6089.182
2005-11-17,6138.006
2005-11-18,6138.227
2005-11-21,6125.423
2005-11-22,6117.435
2005-11-23,6193.992
2005-11-24,6189.304
2005-11-25,6184.099
2005-11-28,6147.304
2005-11-29,6163.886
2005-11-30,6146.859
2005-12-01,6232.248
2005-12-02,6300.255
2005-12-05,6301.502
2005-12-06,6323.057
2005-12-07,6278.241
2005-12-08,6351.54
2005-12-09,6363.324
2005-12-12,6403.069
2005-12-13,6406.769
2005-12-14,6428.181
2005-12-15,6349.75
2005-12-16,6424.267
2005-12-19,6411.121
2005-12-20,6404.74
2005-12-21,6367.817
2005-12-22,6361.07
2005-12-23,6347.679
2005-12-26,6347.679
2005-12-27,6345.846
2005-12-28,6367.485
2005-12-29,6390.677
2005-12-30,6333.365
2006-01-02,6333.365
2006-01-03,6481.543
2006-01-04,6597.571
2006-01-05,6558.269
2006-01-06,6652.196
2006-01-09,6614.374
2006-01-10,6575.27
2006-01-11,6602.949
2006-01-12,6617.717
2006-01-13,6628.92
2006-01-16,6658.384
2006-01-17,6594.373
2006-01-18,6558.21
2006-01-19,6596.601
2006-01-20,6579.285
2006-01-23,6645.459
2006-01-24,6630.151
2006-01-25,6726.621
2006-01-26,6734.368
2006-01-27,6761.361
2006-01-30,6740.749
2006-01-31,6737.0
2006-02-01,6785.028
2006-02-02,6724.23
2006-02-03,6679.063
2006-02-06,6651.752
2006-02-07,6568.118
2006-02-08,6549.651
2006-02-09,6639.584
2006-02-10,6587.211
2006-02-13,6609.053
2006-02-14,6545.339
2006-02-15,6612.79
2006-02-16,6628.073
2006-02-17,6671.411
2006-02-20,6722.784
2006-02-21,6705.118
2006-02-22,6717.472
2006-02-23,6692.479
2006-02-24,6678.877
2006-02-27,6674.634
2006-02-28,6608.561
2006-03-01,6686.188
2006-03-02,6651.218
2006-03-03,6709.098
2006-03-06,6735.828
2006-03-07,6638.823
2006-03-08,6619.069
2006-03-09,6695.48
2006-03-10,6711.199
2006-03-13,6784.518
2006-03-14,6856.04
2006-03-15,6887.662
2006-03-16,6933.936
2006-03-17,6925.347
2006-03-20,6915.105
2006-03-21,6874.47
2006-03-22,6905.458
2006-03-23,6836.101
2006-03-24,6939.361
2006-03-27,6889.576
2006-03-28,6858.711
2006-03-29,6826.749
2006-03-30,6928.127
2006-03-31,6830.382
2006-04-03,6924.058
2006-04-04,6965.824
2006-04-05,6999.783
2006-04-06,6999.514
2006-04-07,6942.914
2006-04-10,7002.311
2006-04-11,6973.166
2006-04-12,6979.269
2006-04-13,7015.763
2006-04-14,7015.763
2006-04-17,7100.662
2006-04-18,7150.302
2006-04-19,7266.605
2006-04-20,7205.58
2006-04-21,7302.118
2006-04-24,7269.245
2006-04-25,7262.961
2006-04-26,7273.002
2006-04-27,7302.34
2006-04-28,7310.705
2006-05-01,7367.819
2006-05-02,7469.822
2006-05-03,7392.257
2006-05-04,7465.894
2006-05-05,7569.373
2006-05-08,7522.648
2006-05-09,7610.184
2006-05-10,7591.522
2006-05-11,7609.271
2006-05-12,7501.394
2006-05-15,7351.621
2006-05-16,7370.734
2006-05-17,7166.842
2006-05-18,7160.057
2006-05-19,7067.472
2006-05-22,6939.167
2006-05-23,7148.15
2006-05-24,6963.585
2006-05-25,7104.667
2006-05-26,7194.055
2006-05-29,7208.986
2006-05-30,7135.58
2006-05-31,7154.186
2006-06-01,7155.088
2006-06-02,7242.973
2006-06-05,7212.613
2006-06-06,7006.034
2006-06-07,7024.888
2006-06-08,6753.966
2006-06-09,6883.179
2006-06-12,6848.422
2006-06-13,6702.342
2006-06-14,6731.713
2006-06-15,6905.262
2006-06-16,6867.222
2006-06-19,6853.172
2006-06-20,6937.184
2006-06-21,6953.826
2006-06-22,6915.125
2006-06-23,6902.89
2006-06-26,6887.558
2006-06-27,6880.584
2006-06-28,6881.551
2006-06-29,7009.695
2006-06-30,7224.602
2006-07-03,7263.615
2006-07-04,7250.088
2006-07-05,7129.746
2006-07-06,7211.811
2006-07-07,7279.884
2006-07-10,7240.832
2006-07-11,7202.284
2006-07-12,7189.954
2006-07-13,7113.105
2006-07-14,7002.646
2006-07-17,6910.267
2006-07-18,6902.489
2006-07-19,7070.107
2006-07-20,7116.524
2006-07-21,7081.535
2006-07-24,7176.164
2006-07-25,7187.073
2006-07-26,7212.538
2006-07-27,7343.535
2006-07-28,7391.259
2006-07-31,7353.297
2006-08-01,7297.331
2006-08-02,7406.501
2006-08-03,7326.143
2006-08-04,7474.082
2006-08-07,7371.405
2006-08-08,7342.649
2006-08-09,7402.164
2006-08-10,7308.389
2006-08-11,7331.951
2006-08-14,7376.618
2006-08-15,7415.889
2006-08-16,7469.052
2006-08-17,7456.554
2006-08-18,7394.929
2006-08-21,7488.509
2006-08-22,7436.55
2006-08-23,7400.877
2006-08-24,7394.283
2006-08-25,7376.042
2006-08-28,7419.06
2006-08-29,7408.269
2006-08-30,7524.471
2006-08-31,7500.172
2006-09-01,7558.929
2006-09-04,7615.035
2006-09-05,7564.822
2006-09-06,7439.219
2006-09-07,7307.509
2006-09-08,7296.755
2006-09-11,7218.105
2006-09-12,7313.605
2006-09-13,7319.519
2006-09-14,7368.068
2006-09-15,7287.119
2006-09-18,7316.588
2006-09-19,7286.939
2006-09-20,7326.041
2006-09-21,7392.46
2006-09-22,7326.757
2006-09-25,7255.113
2006-09-26,7345.189
2006-09-27,7391.954
2006-09-28,7388.811
2006-09-29,7332.98
2006-10-02,7407.878
2006-10-03,7376.625
2006-10-04,7360.481
2006-10-05,7384.699
2006-10-06,7340.208
2006-10-09,7381.888
2006-10-10,7382.635
2006-10-11,7395.641
2006-10-12,7465.521
2006-10-13,7508.281
2006-10-16,7550.721
2006-10-17,7516.148
2006-10-18,7580.317
2006-10-19,7666.678
2006-10-20,7690.099
2006-10-23,7659.755
2006-10-24,7680.5
2006-10-25,7757.586
2006-10-26,7703.16
2006-10-27,7680.18
2006-10-30,7638.316
2006-10-31,7653.979
2006-11-01,7692.145
2006-11-02,7704.247
2006-11-03,7670.534
2006-11-06,7759.687
2006-11-07,7852.954
2006-11-08,7801.758
2006-11-09,7764.729
2006-11-10,7777.93
2006-11-13,7709.718
2006-11-14,7675.111
2006-11-15,7697.673
2006-11-16,7729.499
2006-11-17,7644.351
2006-11-20,7686.607
2006-11-21,7689.83
2006-11-22,7699.884
2006-11-23,7682.285
2006-11-24,7727.376
2006-11-27,7657.479
2006-11-28,7680.592
2006-11-29,7795.926
2006-11-30,7824.858
2006-12-01,7871.737
2006-12-04,7899.333
2006-12-05,7918.156
2006-12-06,7899.029
2006-12-07,7932.856
2006-12-08,7945.931
2006-12-11,7910.164
2006-12-12,7965.426
2006-12-13,8027.311
2006-12-14,8063.089
2006-12-15,8048.38
2006-12-18,8022.155
2006-12-19,8027.071
2006-12-20,8033.98
2006-12-21,8004.077
2006-12-22,8009.313
2006-12-25,8009.313
2006-12-26,7996.237
2006-12-27,8071.909
2006-12-28,8094.637
2006-12-29,8061.607
2007-01-01,8061.607
2007-01-02,8245.743
2007-01-03,8145.302
2007-01-04,8080.995
2007-01-05,7926.835
2007-01-08,7921.237
2007-01-09,7959.155
2007-01-10,7907.18
2007-01-11,8041.55
2007-01-12,8129.477
2007-01-15,8182.694
2007-01-16,8121.114
2007-01-17,8167.603
2007-01-18,8193.468
2007-01-19,8221.711
2007-01-22,8200.167
2007-01-23,8244.563
2007-01-24,8267.133
2007-01-25,8232.889
2007-01-26,8129.107
2007-01-29,8142.479
2007-01-30,8180.522
2007-01-31,8117.051
2007-02-01,8290.33
2007-02-02,8360.614
2007-02-05,8326.621
2007-02-06,8413.677
2007-02-07,8467.508
2007-02-08,8397.98
2007-02-09,8425.392
2007-02-12,8388.761
2007-02-13,8411.581
2007-02-14,8566.887
2007-02-15,8563.955
2007-02-16,8527.021
2007-02-19,8561.052
2007-02-20,8544.174
2007-02-21,8448.687
2007-02-22,8494.733
2007-02-23,8569.538
2007-02-26,8609.738
2007-02-27,8383.046
2007-02-28,8235.166
2007-03-01,8146.625
2007-03-02,8112.527
2007-03-05,7933.299
2007-03-06,8037.885
2007-03-07,8129.585
2007-03-08,8220.134
2007-03-09,8258.185
2007-03-12,8243.927
2007-03-13,8172.782
2007-03-14,7996.501
2007-03-15,8232.634
2007-03-16,8282.292
2007-03-19,8379.834
2007-03-20,8469.084
2007-03-21,8540.958
2007-03-22,8620.659
2007-03-23,8603.562
2007-03-26,8568.668
2007-03-27,8564.014
2007-03-28,8525.652
2007-03-29,8597.534
2007-03-30,8612.903
2007-04-02,8713.66
2007-04-03,8810.745
2007-04-04,8810.59
2007-04-05,8811.476
2007-04-06,8811.476
2007-04-09,8767.014
2007-04-10,8852.48
2007-04-11,8861.641
2007-04-12,8849.958
2007-04-13,8906.286
2007-04-16,9007.409
2007-04-17,9053.882
2007-04-18,8984.737
2007-04-19,8965.503
2007-04-20,9025.179
2007-04-23,8987.196
2007-04-24,8930.787
2007-04-25,8998.456
2007-04-26,8951.749
2007-04-27,8927.306
2007-04-30,8965.029
2007-05-01,8933.491
2007-05-02,8971.421
2007-05-03,9012.096
2007-05-04,9172.909
2007-05-07,9190.638
2007-05-08,9096.65
2007-05-09,9181.058
2007-05-10,9073.633
2007-05-11,9119.129
2007-05-14,9079.877
2007-05-15,9121.606
2007-05-16,9123.887
2007-05-17,9081.652
2007-05-18,9139.434
2007-05-21,9076.948
2007-05-22,9066.006
2007-05-23,9146.171
2007-05-24,9060.374
2007-05-25,9065.289
2007-05-28,9065.289
2007-05-29,9083.286
2007-05-30,9061.451
2007-05-31,9119.66
2007-06-01,9189.142
2007-06-04,9210.03
2007-06-05,9148.884
2007-06-06,8966.935
2007-06-07,8862.382
2007-06-08,8772.828
2007-06-11,8903.155
2007-06-12,8893.475
2007-06-13,8973.498
2007-06-14,9083.07
2007-06-15,9235.373
2007-06-18,9217.087
2007-06-19,9160.239
2007-06-20,9168.209
2007-06-21,9085.226
2007-06-22,9070.044
2007-06-25,9089.813
2007-06-26,9062.078
2007-06-27,9026.61
2007-06-28,9105.615
2007-06-29,9158.364
2007-07-02,9177.048
2007-07-03,9272.139
2007-07-04,9316.837
2007-07-05,9260.746
2007-07-06,9323.596
2007-07-09,9368.754
2007-07-10,9289.005
2007-07-11,9374.123
2007-07-12,9458.013
2007-07-13,9503.585
2007-07-16,9507.497
2007-07-17,9464.651
2007-07-18,9359.942
2007-07-19,9477.306
2007-07-20,9451.486
2007-07-23,9507.894
2007-07-24,9351.137
2007-07-25,9229.328
2007-07-26,8893.443
2007-07-27,8758.379
2007-07-30,8724.199
2007-07-31,8984.506
2007-08-01,8814.519
2007-08-02,8896.922
2007-08-03,8830.568
2007-08-06,8738.59
2007-08-07,8847.124
2007-08-08,9066.399
2007-08-09,8876.756
2007-08-10,8518.5
2007-08-13,8729.831
2007-08-14,8559.25
2007-08-15,8458.37
2007-08-16,8053.705
2007-08-17,8286.266
2007-08-20,8336.084
2007-08-21,8331.197
2007-08-22,8582.307
2007-08-23,8665.158
2007-08-24,8748.796
2007-08-27,8769.693
2007-08-28,8606.919
2007-08-29,8670.753
2007-08-30,8809.1
2007-08-31,8956.122
2007-09-03,8963.733
2007-09-04,9013.129
2007-09-05,8902.658
2007-09-06,9009.595
2007-09-07,8847.385
2007-09-10,8748.393
2007-09-11,8984.144
2007-09-12,9034.074
2007-09-13,9106.09
2007-09-14,8923.262
2007-09-17,8747.259
2007-09-18,8861.42
2007-09-19,9128.211
2007-09-20,9173.906
2007-09-21,9262.492
2007-09-24,9330.304
2007-09-25,9208.198
2007-09-26,9248.648
2007-09-27,9367.761
2007-09-28,9433.208
2007-10-01,9540.79
2007-10-02,9509.776
2007-10-03,9538.2
2007-10-04,9555.129
2007-10-05,9628.243
2007-10-08,9521.439
2007-10-09,9606.815
2007-10-10,9727.641
2007-10-11,9823.731
2007-10-12,9784.844
2007-10-15,9689.556
2007-10-16,9598.22
2007-10-17,9729.501
2007-10-18,9679.233
2007-10-19,9560.064
2007-10-22,9338.425
2007-10-23,9544.848
2007-10-24,9457.355
2007-10-25,9618.874
2007-10-26,9704.997
2007-10-29,9808.685
2007-10-30,9771.97
2007-10-31,9933.642
2007-11-01,9804.143
2007-11-02,9740.706
2007-11-05,9596.646
2007-11-06,9694.155
2007-11-07,9651.13
2007-11-08,9853.928
2007-11-09,9706.997
2007-11-12,9521.547
2007-11-13,9563.815
2007-11-14,9637.48
2007-11-15,9431.568
2007-11-16,9359.225
2007-11-19,9083.655
2007-11-20,9281.361
2007-11-21,8993.286
2007-11-22,9171.026
2007-11-23,9355.299
2007-11-26,9304.65
2007-11-27,9206.605
2007-11-28,9499.536
2007-11-29,9585.401
2007-11-30,9656.793
2007-12-03,9619.245
2007-12-04,9481.279
2007-12-05,9565.059
2007-12-06,9511.578
2007-12-07,9649.416
2007-12-10,9751.339
2007-12-11,9696.671
2007-12-12,9736.243
2007-12-13,9450.881
2007-12-14,9369.985
2007-12-17,9183.082
2007-12-18,9202.575
2007-12-19,9137.532
2007-12-20,9120.057
2007-12-21,9280.35
2007-12-24,9317.004
2007-12-25,9317.004
2007-12-26,9347.878
2007-12-27,9392.942
2007-12-28,9397.704
2007-12-31,9362.073
2008-01-01,9362.073
2008-01-02,9222.048
2008-01-03,9251.741
2008-01-04,9063.069
2008-01-07,8998.296
2008-01-08,9061.854
2008-01-09,8892.017
2008-01-10,8830.617
2008-01-11,8803.181
2008-01-14,8837.111
2008-01-15,8640.878
2008-01-16,8488.766
2008-01-17,8460.803
2008-01-18,8423.151
2008-01-21,7928.941
2008-01-22,8196.364
2008-01-23,7987.918
2008-01-24,8414.712
2008-01-25,8458.425
2008-01-28,8371.08
2008-01-29,8557.326
2008-01-30,8515.54
2008-01-31,8643.502
2008-02-01,8833.222
2008-02-04,8830.597
2008-02-05,8539.116
2008-02-06,8561.963
2008-02-07,8281.549
2008-02-08,8386.937
2008-02-11,8315.991
2008-02-12,8638.927
2008-02-13,8617.56
2008-02-14,8699.121
2008-02-15,8556.307
2008-02-18,8721.694
2008-02-19,8749.806
2008-02-20,8638.125
2008-02-21,8787.028
2008-02-22,8713.034
2008-02-25,8831.526
2008-02-26,8944.292
2008-02-27,9059.654
2008-02-28,8921.531
2008-02-29,8795.935
2008-03-03,8712.218
2008-03-04,8699.442
2008-03-05,8851.376
2008-03-06,8871.415
2008-03-07,8776.696
2008-03-10,8617.98
2008-03-11,8587.984
2008-03-12,8803.602
2008-03-13,8749.676
2008-03-14,8670.805
2008-03-17,8198.04
2008-03-18,8549.99
2008-03-19,8318.178
2008-03-20,8193.448
2008-03-21,8193.448
2008-03-24,8205.849
2008-03-25,8507.421
2008-03-26,8488.707
2008-03-27,8619.491
2008-03-28,8523.824
2008-03-31,8526.838
2008-04-01,8682.101
2008-04-02,8771.042
2008-04-03,8821.024
2008-04-04,8940.042
2008-04-07,9044.441
2008-04-08,8895.166
2008-04-09,8922.854
2008-04-10,8917.944
2008-04-11,8786.478
2008-04-14,8742.449
2008-04-15,8819.766
2008-04-16,9080.303
2008-04-17,9011.913
2008-04-18,9134.377
2008-04-21,9090.729
2008-04-22,9161.616
2008-04-23,9207.421
2008-04-24,9098.555
2008-04-25,9215.866
2008-04-28,9237.252
2008-04-29,8991.409
2008-04-30,9037.205
2008-05-01,9040.5
2008-05-02,9228.213
2008-05-05,9200.877
2008-05-06,9289.609
2008-05-07,9213.311
2008-05-08,9326.262
2008-05-09,9191.614
2008-05-12,9273.591
2008-05-13,9208.387
2008-05-14,9227.865
2008-05-15,9328.642
2008-05-16,9432.376
2008-05-19,9540.752
2008-05-20,9292.428
2008-05-21,9280.362
2008-05-22,9341.242
2008-05-23,9158.929
2008-05-26,9159.622
2008-05-27,9095.866
2008-05-28,9173.427
2008-05-29,9161.383
2008-05-30,9132.915
2008-06-02,9035.932
2008-06-03,9113.213
2008-06-04,8964.077
2008-06-05,8939.672
2008-06-06,8899.996
2008-06-09,8912.254
2008-06-10,8735.454
2008-06-11,8636.114
2008-06-12,8671.37
2008-06-13,8677.954
2008-06-16,8758.066
2008-06-17,8823.33
2008-06-18,8739.134
2008-06-19,8774.5
2008-06-20,8667.285
2008-06-23,8691.924
2008-06-24,8645.972
2008-06-25,8635.03
2008-06-26,8506.405
2008-06-27,8561.551
2008-06-30,8715.106
2008-07-01,8478.567
2008-07-02,8326.204
2008-07-03,8351.305
2008-07-04,8279.653
2008-07-07,8355.855
2008-07-08,8253.566
2008-07-09,8443.645
2008-07-10,8266.563
2008-07-11,8090.617
2008-07-14,8193.495
2008-07-15,8081.386
2008-07-16,8019.979
2008-07-17,8247.477
2008-07-18,8266.721
2008-07-21,8319.746
2008-07-22,8325.543
2008-07-23,8383.556
2008-07-24,8136.968
2008-07-25,8154.178
2008-07-28,8171.882
2008-07-29,8182.878
2008-07-30,8349.21
2008-07-31,8337.782
2008-08-01,8138.209
2008-08-04,8031.275
2008-08-05,8158.589
2008-08-06,8240.813
2008-08-07,8179.253
2008-08-08,8079.128
2008-08-11,8120.533
2008-08-12,7984.236
2008-08-13,7798.615
2008-08-14,7941.023
2008-08-15,7816.884
2008-08-18,7814.263
2008-08-19,7666.644
2008-08-20,7780.893
2008-08-21,7889.59
2008-08-22,7975.832
2008-08-25,7952.441
2008-08-26,7846.198
2008-08-27,7912.955
2008-08-28,7955.812
2008-08-29,7986.554
2008-09-01,7804.008
2008-09-02,7747.121
2008-09-03,7506.871
2008-09-04,7325.983
2008-09-05,7141.905
2008-09-08,7351.611
2008-09-09,7256.526
2008-09-10,7172.671
2008-09-11,7128.47
2008-09-12,7433.379
2008-09-15,7231.373
2008-09-16,6926.322
2008-09-17,6857.51
2008-09-18,6967.514
2008-09-19,7493.751
2008-09-22,7423.166
2008-09-23,7307.61
2008-09-24,7263.351
2008-09-25,7314.598
2008-09-26,7143.133
2008-09-29,6615.697
2008-09-30,6678.985
2008-10-01,6675.839
2008-10-02,6463.982
2008-10-03,6616.516
2008-10-06,5948.152
2008-10-07,6156.263
2008-10-08,5697.494
2008-10-09,5612.705
2008-10-10,5082.958
2008-10-13,5704.457
2008-10-14,5892.006
2008-10-15,5395.333
2008-10-16,5009.114
2008-10-17,5278.359
2008-10-20,5462.172
2008-10-21,5375.71
2008-10-22,4956.016
2008-10-23,4890.806
2008-10-24,4634.812
2008-10-27,4514.387
2008-10-28,4582.196
2008-10-29,5121.836
2008-10-30,5186.328
2008-10-31,5334.566
2008-11-03,5339.022
2008-11-04,5650.148
2008-11-05,5533.102
2008-11-06,5124.584
2008-11-07,5203.25
2008-11-10,5259.566
2008-11-11,4957.351
2008-11-12,4729.315
2008-11-13,4636.483
2008-11-14,4693.686
2008-11-17,4600.958
2008-11-18,4689.249
2008-11-19,4569.51
2008-11-20,4291.831
2008-11-21,4208.862
2008-11-24,4713.576
2008-11-25,4707.138
2008-11-26,4695.686
2008-11-27,4786.62
2008-11-28,4838.327
2008-12-01,4411.373
2008-12-02,4499.135
2008-12-03,4515.221
2008-12-04,4457.652
2008-12-05,4298.619
2008-12-08,4627.45
2008-12-09,4693.307
2008-12-10,4710.152
2008-12-11,4792.619
2008-12-12,4711.065
2008-12-15,4865.852
2008-12-16,4881.829
2008-12-17,4972.256
2008-12-18,4991.673
2008-12-19,4808.899
2008-12-22,4700.981
2008-12-23,4700.291
2008-12-24,4669.076
2008-12-25,4669.076
2008-12-26,4665.111
2008-12-29,4725.381
2008-12-30,4758.504
2008-12-31,4780.401
2009-01-01,4780.401
2009-01-02,4968.608
2009-01-05,5023.137
2009-01-06,5140.442
2009-01-07,5146.668
2009-01-08,5160.872
2009-01-09,5103.515
2009-01-12,4926.491
2009-01-13,4816.842
2009-01-14,4594.9
2009-01-15,4578.558
2009-01-16,4728.495
2009-01-19,4657.367
2009-01-20,4493.581
2009-01-21,4367.73
2009-01-22,4373.988
2009-01-23,4360.354
2009-01-26,4587.356
2009-01-27,4663.395
2009-01-28,4763.958
2009-01-29,4685.343
2009-01-30,4675.771
2009-02-02,4523.258
2009-02-03,4675.876
2009-02-04,4820.015
2009-02-05,4859.703
2009-02-06,4952.57
2009-02-09,5016.188
2009-02-10,4844.726
2009-02-11,4778.068
2009-02-12,4708.738
2009-02-13,4778.423
2009-02-16,4660.927
2009-02-17,4570.465
2009-02-18,4533.253
2009-02-19,4602.015
2009-02-20,4448.395
2009-02-23,4470.056
2009-02-24,4395.221
2009-02-25,4366.281
2009-02-26,4427.147
2009-02-27,4349.567
2009-03-02,4081.056
2009-03-03,3952.947
2009-03-04,4135.743
2009-03-05,4057.005
2009-03-06,4096.084
2009-03-09,4007.325
2009-03-10,4193.006
2009-03-11,4181.084
2009-03-12,4203.824
2009-03-13,4290.817
2009-03-16,4420.395
2009-03-17,4365.352
2009-03-18,4290.71
2009-03-19,4472.551
2009-03-20,4486.232
2009-03-23,4598.188
2009-03-24,4639.207
2009-03-25,4590.81
2009-03-26,4562.601
2009-03-27,4457.983
2009-03-30,4284.475
2009-03-31,4503.288
2009-04-01,4522.88
2009-04-02,4809.764
2009-04-03,4719.45
2009-04-06,4638.3
2009-04-07,4576.805
2009-04-08,4537.645
2009-04-09,4579.33
2009-04-10,4579.33
2009-04-13,4622.283
2009-04-14,4639.557
2009-04-15,4663.793
2009-04-16,4712.976
2009-04-17,4694.215
2009-04-20,4511.229
2009-04-21,4569.657
2009-04-22,4578.709
2009-04-23,4612.58
2009-04-24,4789.473
2009-04-27,4782.302
2009-04-28,4703.532
2009-04-29,4841.452
2009-04-30,4905.463
2009-05-01,4921.531
2009-05-04,4958.634
2009-05-05,5052.189
2009-05-06,5140.314
2009-05-07,5159.883
2009-05-08,5225.536
2009-05-11,5195.123
2009-05-12,5252.889
2009-05-13,5139.491
2009-05-14,5164.29
2009-05-15,5199.985
2009-05-18,5303.97
2009-05-19,5401.046
2009-05-20,5487.47
2009-05-21,5377.276
2009-05-22,5456.912
2009-05-25,5464.301
2009-05-26,5548.457
2009-05-27,5575.672
2009-05-28,5530.033
2009-05-29,5614.109
2009-06-01,5817.136
2009-06-02,5853.693
2009-06-03,5703.287
2009-06-04,5622.606
2009-06-05,5640.573
2009-06-08,5576.625
2009-06-09,5671.666
2009-06-10,5735.103
2009-06-11,5823.355
2009-06-12,5792.656
2009-06-15,5608.253
2009-06-16,5651.166
2009-06-17,5513.645
2009-06-18,5551.011
2009-06-19,5675.27
2009-06-22,5529.462
2009-06-23,5511.225
2009-06-24,5637.69
2009-06-25,5540.372
2009-06-26,5598.558
2009-06-29,5660.096
2009-06-30,5572.511
2009-07-01,5709.694
2009-07-02,5534.689
2009-07-03,5525.698
2009-07-06,5433.387
2009-07-07,5427.619
2009-07-08,5354.227
2009-07-09,5428.81
2009-07-10,5386.194
2009-07-13,5437.224
2009-07-14,5543.512
2009-07-15,5707.074
2009-07-16,5720.06
2009-07-17,5724.824
2009-07-20,5835.708
2009-07-21,5908.184
2009-07-22,5928.925
2009-07-23,6021.122
2009-07-24,5984.57
2009-07-27,6025.61
2009-07-28,5958.393
2009-07-29,5961.041
2009-07-30,6080.674
2009-07-31,6075.673
2009-08-03,6255.91
2009-08-04,6229.693
2009-08-05,6215.283
2009-08-06,6167.476
2009-08-07,6154.789
2009-08-10,6073.397
2009-08-11,6017.589
2009-08-12,6100.858
2009-08-13,6161.489
2009-08-14,6092.872
2009-08-17,5920.984
2009-08-18,6053.197
2009-08-19,6067.697
2009-08-20,6138.18
2009-08-21,6268.698
2009-08-24,6281.507
2009-08-25,6258.06
2009-08-26,6166.874
2009-08-27,6120.965
2009-08-28,6200.777
2009-08-31,6195.835
2009-09-01,6087.653
2009-09-02,6112.355
2009-09-03,6113.797
2009-09-04,6183.28
2009-09-07,6322.608
2009-09-08,6427.712
2009-09-09,6492.417
2009-09-10,6532.951
2009-09-11,6611.101
2009-09-14,6576.365
2009-09-15,6533.957
2009-09-16,6656.317
2009-09-17,6697.128
2009-09-18,6599.454
2009-09-21,6492.261
2009-09-22,6571.619
2009-09-23,6614.724
2009-09-24,6386.305
2009-09-25,6355.691
2009-09-28,6415.654
2009-09-29,6435.696
2009-09-30,6440.943
2009-10-01,6335.074
2009-10-02,6235.044
2009-10-05,6300.58
2009-10-06,6445.961
2009-10-07,6400.214
2009-10-08,6558.448
2009-10-09,6494.373
2009-10-12,6488.106
2009-10-13,6460.204
2009-10-14,6606.128
2009-10-15,6709.195
2009-10-16,6708.745
2009-10-19,6826.987
2009-10-20,6831.589
2009-10-21,6908.181
2009-10-22,6811.648
2009-10-23,6760.951
2009-10-26,6708.779
2009-10-27,6694.441
2009-10-28,6551.799
2009-10-29,6724.371
2009-10-30,6591.767
2009-11-02,6620.067
2009-11-03,6549.134
2009-11-04,6730.227
2009-11-05,6770.838
2009-11-06,6797.965
2009-11-09,6961.993
2009-11-10,6941.92
2009-11-11,6942.992
2009-11-12,6940.269
2009-11-13,7013.261
2009-11-16,7169.391
2009-11-17,7153.435
2009-11-18,7151.232
2009-11-19,7000.156
2009-11-20,6942.735
2009-11-23,7115.085
2009-11-24,7061.224
2009-11-25,7150.272
2009-11-26,6876.128
