Date,PORTUGAL SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,505.596
2005-11-09,509.07
2005-11-10,506.581
2005-11-11,507.096
2005-11-14,507.699
2005-11-15,504.388
2005-11-16,506.386
2005-11-17,510.147
2005-11-18,507.53
2005-11-21,510.807
2005-11-22,508.919
2005-11-23,512.746
2005-11-24,512.825
2005-11-25,512.824
2005-11-28,514.851
2005-11-29,514.835
2005-11-30,512.324
2005-12-01,513.167
2005-12-02,510.636
2005-12-05,515.138
2005-12-06,520.983
2005-12-07,518.311
2005-12-08,522.337
2005-12-09,523.808
2005-12-12,528.304
2005-12-13,526.351
2005-12-14,526.242
2005-12-15,520.467
2005-12-16,528.333
2005-12-19,529.439
2005-12-20,526.036
2005-12-21,522.366
2005-12-22,526.257
2005-12-23,526.872
2005-12-26,526.872
2005-12-27,530.259
2005-12-28,542.15
2005-12-29,539.914
2005-12-30,540.242
2006-01-02,537.194
2006-01-03,551.786
2006-01-04,557.162
2006-01-05,557.623
2006-01-06,564.087
2006-01-09,562.372
2006-01-10,565.375
2006-01-11,574.947
2006-01-12,567.391
2006-01-13,568.463
2006-01-16,572.305
2006-01-17,566.205
2006-01-18,563.572
2006-01-19,566.113
2006-01-20,562.829
2006-01-23,570.295
2006-01-24,570.457
2006-01-25,568.333
2006-01-26,570.346
2006-01-27,564.092
2006-01-30,559.331
2006-01-31,560.399
2006-02-01,562.74
2006-02-02,556.981
2006-02-03,551.233
2006-02-06,550.869
2006-02-07,558.828
2006-02-08,561.013
2006-02-09,562.404
2006-02-10,558.764
2006-02-13,570.402
2006-02-14,570.297
2006-02-15,580.72
2006-02-16,583.77
2006-02-17,588.15
2006-02-20,585.247
2006-02-21,583.119
2006-02-22,586.811
2006-02-23,589.831
2006-02-24,587.165
2006-02-27,587.581
2006-02-28,585.76
2006-03-01,588.668
2006-03-02,588.719
2006-03-03,593.266
2006-03-06,599.06
2006-03-07,588.982
2006-03-08,594.012
2006-03-09,598.181
2006-03-10,592.851
2006-03-13,599.585
2006-03-14,607.281
2006-03-15,612.517
2006-03-16,619.557
2006-03-17,620.917
2006-03-20,620.001
2006-03-21,615.24
2006-03-22,614.33
2006-03-23,610.928
2006-03-24,617.387
2006-03-27,617.736
2006-03-28,619.238
2006-03-29,616.174
2006-03-30,627.707
2006-03-31,626.046
2006-04-03,628.553
2006-04-04,637.0
2006-04-05,638.056
2006-04-06,636.3
2006-04-07,635.532
2006-04-10,636.3
2006-04-11,632.644
2006-04-12,631.597
2006-04-13,632.84
2006-04-14,632.84
2006-04-17,642.892
2006-04-18,639.633
2006-04-19,644.077
2006-04-20,641.858
2006-04-21,644.741
2006-04-24,654.345
2006-04-25,656.039
2006-04-26,654.721
2006-04-27,658.928
2006-04-28,657.248
2006-05-01,658.396
2006-05-02,659.393
2006-05-03,660.298
2006-05-04,669.528
2006-05-05,671.284
2006-05-08,683.158
2006-05-09,680.015
2006-05-10,682.812
2006-05-11,682.488
2006-05-12,676.537
2006-05-15,667.587
2006-05-16,665.145
2006-05-17,658.69
2006-05-18,647.129
2006-05-19,636.052
2006-05-22,631.86
2006-05-23,634.877
2006-05-24,622.722
2006-05-25,635.689
2006-05-26,644.321
2006-05-29,643.934
2006-05-30,642.489
2006-05-31,636.171
2006-06-01,633.748
2006-06-02,648.451
2006-06-05,649.818
2006-06-06,644.689
2006-06-07,647.518
2006-06-08,629.345
2006-06-09,635.01
2006-06-12,623.988
2006-06-13,615.321
2006-06-14,614.122
2006-06-15,621.101
2006-06-16,625.998
2006-06-19,623.223
2006-06-20,621.436
2006-06-21,630.156
2006-06-22,626.836
2006-06-23,625.575
2006-06-26,632.542
2006-06-27,637.373
2006-06-28,637.745
2006-06-29,639.911
2006-06-30,657.608
2006-07-03,654.809
2006-07-04,653.831
2006-07-05,641.86
2006-07-06,644.263
2006-07-07,645.888
2006-07-10,649.761
2006-07-11,645.786
2006-07-12,642.377
2006-07-13,638.285
2006-07-14,632.978
2006-07-17,622.744
2006-07-18,619.178
2006-07-19,633.941
2006-07-20,636.318
2006-07-21,634.882
2006-07-24,636.436
2006-07-25,639.619
2006-07-26,644.008
2006-07-27,651.507
2006-07-28,658.179
2006-07-31,657.917
2006-08-01,658.116
2006-08-02,661.897
2006-08-03,668.338
2006-08-04,674.056
2006-08-07,668.804
2006-08-08,673.793
2006-08-09,679.334
2006-08-10,669.801
2006-08-11,670.144
2006-08-14,673.087
2006-08-15,674.498
2006-08-16,680.61
2006-08-17,680.294
2006-08-18,676.575
2006-08-21,680.644
2006-08-22,675.858
2006-08-23,675.692
2006-08-24,674.175
2006-08-25,668.875
2006-08-28,679.483
2006-08-29,675.396
2006-08-30,679.195
2006-08-31,677.169
2006-09-01,679.003
2006-09-04,683.076
2006-09-05,676.247
2006-09-06,672.336
2006-09-07,665.127
2006-09-08,666.017
2006-09-11,663.462
2006-09-12,665.68
2006-09-13,667.999
2006-09-14,670.004
2006-09-15,672.451
2006-09-18,670.816
2006-09-19,674.18
2006-09-20,676.149
2006-09-21,679.47
2006-09-22,684.006
2006-09-25,680.468
2006-09-26,681.953
2006-09-27,708.458
2006-09-28,705.681
2006-09-29,708.826
2006-10-02,725.134
2006-10-03,717.109
2006-10-04,719.331
2006-10-05,714.065
2006-10-06,711.534
2006-10-09,711.755
2006-10-10,707.349
2006-10-11,707.34
2006-10-12,705.879
2006-10-13,705.932
2006-10-16,705.153
2006-10-17,707.012
2006-10-18,711.109
2006-10-19,716.895
2006-10-20,719.209
2006-10-23,721.295
2006-10-24,716.811
2006-10-25,730.535
2006-10-26,735.649
2006-10-27,739.659
2006-10-30,734.751
2006-10-31,733.091
2006-11-01,732.15
2006-11-02,730.065
2006-11-03,726.117
2006-11-06,737.839
2006-11-07,743.16
2006-11-08,742.382
2006-11-09,745.091
2006-11-10,747.942
2006-11-13,744.82
2006-11-14,741.971
2006-11-15,746.024
2006-11-16,744.646
2006-11-17,743.356
2006-11-20,741.926
2006-11-21,744.51
2006-11-22,749.634
2006-11-23,749.196
2006-11-24,754.781
2006-11-27,760.355
2006-11-28,758.75
2006-11-29,759.261
2006-11-30,769.477
2006-12-01,771.982
2006-12-04,774.691
2006-12-05,773.978
2006-12-06,781.72
2006-12-07,779.454
2006-12-08,779.764
2006-12-11,775.675
2006-12-12,778.681
2006-12-13,781.654
2006-12-14,780.27
2006-12-15,776.514
2006-12-18,776.453
2006-12-19,782.885
2006-12-20,782.411
2006-12-21,781.793
2006-12-22,781.491
2006-12-25,781.491
2006-12-26,780.274
2006-12-27,777.711
2006-12-28,779.099
2006-12-29,783.826
2007-01-01,783.826
2007-01-02,793.594
2007-01-03,791.882
2007-01-04,787.153
2007-01-05,781.535
2007-01-08,792.088
2007-01-09,796.575
2007-01-10,804.393
2007-01-11,810.388
2007-01-12,813.198
2007-01-15,818.49
2007-01-16,818.439
2007-01-17,830.002
2007-01-18,840.284
2007-01-19,833.159
2007-01-22,834.104
2007-01-23,835.112
2007-01-24,835.681
2007-01-25,835.267
2007-01-26,831.414
2007-01-29,829.831
2007-01-30,837.587
2007-01-31,839.415
2007-02-01,846.786
2007-02-02,844.704
2007-02-05,840.722
2007-02-06,846.966
2007-02-07,854.99
2007-02-08,860.797
2007-02-09,866.351
2007-02-12,862.212
2007-02-13,867.86
2007-02-14,880.013
2007-02-15,888.007
2007-02-16,913.479
2007-02-19,921.367
2007-02-20,917.992
2007-02-21,899.589
2007-02-22,901.199
2007-02-23,887.919
2007-02-26,885.632
2007-02-27,870.882
2007-02-28,863.57
2007-03-01,855.752
2007-03-02,851.068
2007-03-05,840.857
2007-03-06,852.463
2007-03-07,853.102
2007-03-08,863.209
2007-03-09,861.528
2007-03-12,868.705
2007-03-13,860.003
2007-03-14,846.484
2007-03-15,856.17
2007-03-16,852.968
2007-03-19,865.089
2007-03-20,867.29
2007-03-21,876.717
2007-03-22,891.865
2007-03-23,888.427
2007-03-26,890.928
2007-03-27,889.575
2007-03-28,883.758
2007-03-29,882.677
2007-03-30,882.294
2007-04-02,890.556
2007-04-03,897.968
2007-04-04,904.376
2007-04-05,908.557
2007-04-06,908.557
2007-04-09,903.824
2007-04-10,918.431
2007-04-11,923.32
2007-04-12,926.795
2007-04-13,931.315
2007-04-16,939.471
2007-04-17,938.468
2007-04-18,938.516
2007-04-19,942.255
2007-04-20,958.274
2007-04-23,952.65
2007-04-24,955.894
2007-04-25,959.182
2007-04-26,951.819
2007-04-27,959.144
2007-04-30,960.727
2007-05-01,957.137
2007-05-02,956.418
2007-05-03,948.54
2007-05-04,958.576
2007-05-07,971.493
2007-05-08,962.418
2007-05-09,968.536
2007-05-10,967.005
2007-05-11,964.088
2007-05-14,963.624
2007-05-15,971.028
2007-05-16,963.243
2007-05-17,959.192
2007-05-18,958.969
2007-05-21,963.735
2007-05-22,975.537
2007-05-23,983.98
2007-05-24,979.17
2007-05-25,986.679
2007-05-28,993.404
2007-05-29,1001.398
2007-05-30,987.807
2007-05-31,1000.0
2007-06-01,1000.851
2007-06-04,1004.206
2007-06-05,1005.02
2007-06-06,985.58
2007-06-07,974.404
2007-06-08,966.613
2007-06-11,980.267
2007-06-12,971.416
2007-06-13,978.716
2007-06-14,995.699
2007-06-15,996.156
2007-06-18,999.283
2007-06-19,1000.162
2007-06-20,1001.431
2007-06-21,997.203
2007-06-22,1006.221
2007-06-25,1005.422
2007-06-26,1001.092
2007-06-27,991.72
2007-06-28,997.721
2007-06-29,1003.646
2007-07-02,1016.377
2007-07-03,1014.94
2007-07-04,1018.667
2007-07-05,1012.556
2007-07-06,1016.847
2007-07-09,1016.844
2007-07-10,1021.746
2007-07-11,1023.048
2007-07-12,1026.285
2007-07-13,1024.853
2007-07-16,1028.092
2007-07-17,1029.911
2007-07-18,1031.011
2007-07-19,1034.612
2007-07-20,1037.112
2007-07-23,1046.234
2007-07-24,1040.169
2007-07-25,1024.857
2007-07-26,1009.478
2007-07-27,1008.868
2007-07-30,1015.208
2007-07-31,1020.167
2007-08-01,1005.56
2007-08-02,1016.212
2007-08-03,1021.775
2007-08-06,1015.361
2007-08-07,1016.23
2007-08-08,1027.635
2007-08-09,1018.022
2007-08-10,988.902
2007-08-13,985.411
2007-08-14,970.004
2007-08-15,956.116
2007-08-16,902.409
2007-08-17,923.953
2007-08-20,927.989
2007-08-21,925.073
2007-08-22,939.261
2007-08-23,947.947
2007-08-24,953.744
2007-08-27,956.91
2007-08-28,945.528
2007-08-29,947.857
2007-08-30,951.847
2007-08-31,956.762
2007-09-03,964.291
2007-09-04,974.508
2007-09-05,969.781
2007-09-06,970.692
2007-09-07,953.47
2007-09-10,936.0
2007-09-11,948.272
2007-09-12,950.328
2007-09-13,937.702
2007-09-14,927.883
2007-09-17,889.26
2007-09-18,902.009
2007-09-19,940.083
2007-09-20,936.813
2007-09-21,944.399
2007-09-24,932.524
2007-09-25,898.177
2007-09-26,891.374
2007-09-27,900.081
2007-09-28,918.586
2007-10-01,938.596
2007-10-02,945.137
2007-10-03,959.425
2007-10-04,966.86
2007-10-05,978.703
2007-10-08,971.978
2007-10-09,974.859
2007-10-10,980.84
2007-10-11,999.033
2007-10-12,988.52
2007-10-15,981.991
2007-10-16,966.695
2007-10-17,978.668
2007-10-18,985.65
2007-10-19,984.181
2007-10-22,965.839
2007-10-23,984.359
2007-10-24,969.059
2007-10-25,982.093
2007-10-26,984.804
2007-10-29,991.069
2007-10-30,982.944
2007-10-31,990.383
2007-11-01,985.111
2007-11-02,983.89
2007-11-05,971.522
2007-11-06,982.912
2007-11-07,993.757
2007-11-08,1005.539
2007-11-09,1007.603
2007-11-12,989.625
2007-11-13,992.526
2007-11-14,996.025
2007-11-15,980.778
2007-11-16,979.572
2007-11-19,959.997
2007-11-20,967.698
2007-11-21,967.891
2007-11-22,981.316
2007-11-23,987.517
2007-11-26,989.874
2007-11-27,985.902
2007-11-28,995.436
2007-11-29,995.53
2007-11-30,1000.021
2007-12-03,996.656
2007-12-04,999.224
2007-12-05,994.721
2007-12-06,986.34
2007-12-07,990.889
2007-12-10,993.41
2007-12-11,995.817
2007-12-12,994.414
2007-12-13,975.064
2007-12-14,971.397
2007-12-17,958.228
2007-12-18,956.523
2007-12-19,951.976
2007-12-20,942.334
2007-12-21,951.954
2007-12-24,954.485
2007-12-25,954.485
2007-12-26,961.046
2007-12-27,955.444
2007-12-28,962.567
2007-12-31,963.663
2008-01-01,963.663
2008-01-02,962.128
2008-01-03,946.957
2008-01-04,944.784
2008-01-07,921.359
2008-01-08,922.638
2008-01-09,903.501
2008-01-10,886.458
2008-01-11,866.911
2008-01-14,874.682
2008-01-15,855.025
2008-01-16,836.403
2008-01-17,834.277
2008-01-18,828.999
2008-01-21,786.382
2008-01-22,805.887
2008-01-23,789.876
2008-01-24,820.003
2008-01-25,822.646
2008-01-28,824.986
2008-01-29,839.027
2008-01-30,833.291
2008-01-31,828.008
2008-02-01,841.751
2008-02-04,853.371
2008-02-05,821.335
2008-02-06,826.085
2008-02-07,808.321
2008-02-08,811.657
2008-02-11,805.889
2008-02-12,823.646
2008-02-13,824.27
2008-02-14,830.832
2008-02-15,825.156
2008-02-18,829.073
2008-02-19,833.823
2008-02-20,830.453
2008-02-21,834.042
2008-02-22,832.719
2008-02-25,834.14
2008-02-26,840.296
2008-02-27,847.435
2008-02-28,832.615
2008-02-29,828.224
2008-03-03,819.549
2008-03-04,814.586
2008-03-05,835.506
2008-03-06,837.44
2008-03-07,832.993
2008-03-10,812.957
2008-03-11,812.393
2008-03-12,822.981
2008-03-13,810.149
2008-03-14,802.639
2008-03-17,795.477
2008-03-18,814.378
2008-03-19,806.586
2008-03-20,788.515
2008-03-21,788.515
2008-03-24,787.39
2008-03-25,819.123
2008-03-26,822.824
2008-03-27,832.652
2008-03-28,834.675
2008-03-31,839.779
2008-04-01,831.04
2008-04-02,840.213
2008-04-03,838.288
2008-04-04,838.66
2008-04-07,845.953
2008-04-08,855.318
2008-04-09,860.129
2008-04-10,862.554
2008-04-11,861.385
2008-04-14,864.316
2008-04-15,866.809
2008-04-16,880.237
2008-04-17,874.785
2008-04-18,877.122
2008-04-21,889.572
2008-04-22,899.623
2008-04-23,886.792
2008-04-24,877.329
2008-04-25,886.376
2008-04-28,889.455
2008-04-29,879.348
2008-04-30,875.119
2008-05-01,868.458
2008-05-02,880.053
2008-05-05,884.053
2008-05-06,892.071
2008-05-07,888.583
2008-05-08,887.798
2008-05-09,885.76
2008-05-12,889.132
2008-05-13,883.479
2008-05-14,877.421
2008-05-15,864.295
2008-05-16,871.592
2008-05-19,867.408
2008-05-20,856.645
2008-05-21,856.849
2008-05-22,842.361
2008-05-23,840.799
2008-05-26,836.064
2008-05-27,824.548
2008-05-28,820.912
2008-05-29,813.713
2008-05-30,811.103
2008-06-02,810.02
2008-06-03,806.156
2008-06-04,802.679
2008-06-05,808.668
2008-06-06,805.75
2008-06-09,798.776
2008-06-10,774.81
2008-06-11,763.644
2008-06-12,765.807
2008-06-13,764.485
2008-06-16,770.392
2008-06-17,784.073
2008-06-18,775.333
2008-06-19,754.537
2008-06-20,748.278
2008-06-23,735.767
2008-06-24,722.196
2008-06-25,730.791
2008-06-26,714.897
2008-06-27,692.044
2008-06-30,675.984
2008-07-01,624.646
2008-07-02,644.113
2008-07-03,628.978
2008-07-04,623.891
2008-07-07,639.459
2008-07-08,651.046
2008-07-09,682.888
2008-07-10,673.431
2008-07-11,653.756
2008-07-14,647.504
2008-07-15,631.977
2008-07-16,634.411
2008-07-17,663.928
2008-07-18,681.203
2008-07-21,692.295
2008-07-22,705.509
2008-07-23,714.241
2008-07-24,700.092
2008-07-25,701.472
2008-07-28,684.914
2008-07-29,677.038
2008-07-30,668.042
2008-07-31,672.085
2008-08-01,670.813
2008-08-04,670.857
2008-08-05,672.744
2008-08-06,665.205
2008-08-07,660.811
2008-08-08,647.82
2008-08-11,661.481
2008-08-12,660.949
2008-08-13,652.493
2008-08-14,655.132
2008-08-15,649.489
2008-08-18,646.291
2008-08-19,631.251
2008-08-20,626.05
2008-08-21,630.814
2008-08-22,642.104
2008-08-25,641.475
2008-08-26,642.739
2008-08-27,634.633
2008-08-28,641.266
2008-08-29,635.886
2008-09-01,631.826
2008-09-02,635.871
2008-09-03,639.969
2008-09-04,627.358
2008-09-05,610.591
2008-09-08,623.751
2008-09-09,616.9
2008-09-10,592.403
2008-09-11,588.611
2008-09-12,603.669
2008-09-15,591.308
2008-09-16,589.166
2008-09-17,590.699
2008-09-18,554.858
2008-09-19,587.127
2008-09-22,604.364
2008-09-23,592.707
2008-09-24,599.072
2008-09-25,603.844
2008-09-26,597.024
2008-09-29,576.02
2008-09-30,576.202
2008-10-01,577.346
2008-10-02,559.283
2008-10-03,541.08
2008-10-06,481.102
2008-10-07,468.888
2008-10-08,462.466
2008-10-09,468.733
2008-10-10,443.11
2008-10-13,498.843
2008-10-14,526.676
2008-10-15,519.318
2008-10-16,485.978
2008-10-17,489.492
2008-10-20,482.608
2008-10-21,465.417
2008-10-22,435.842
2008-10-23,426.824
2008-10-24,397.003
2008-10-27,386.257
2008-10-28,387.228
2008-10-29,414.436
2008-10-30,424.064
2008-10-31,421.577
2008-11-03,435.703
2008-11-04,462.15
2008-11-05,451.212
2008-11-06,429.041
2008-11-07,441.161
2008-11-10,440.435
2008-11-11,422.097
2008-11-12,420.788
2008-11-13,418.573
2008-11-14,426.396
2008-11-17,419.396
2008-11-18,417.806
2008-11-19,408.235
2008-11-20,390.252
2008-11-21,382.807
2008-11-24,406.322
2008-11-25,400.217
2008-11-26,396.595
2008-11-27,407.307
2008-11-28,409.387
2008-12-01,403.283
2008-12-02,404.313
2008-12-03,400.674
2008-12-04,406.301
2008-12-05,392.057
2008-12-08,409.782
2008-12-09,406.864
2008-12-10,408.189
2008-12-11,413.45
2008-12-12,410.852
2008-12-15,423.862
2008-12-16,430.453
2008-12-17,453.784
2008-12-18,466.418
2008-12-19,449.13
2008-12-22,446.017
2008-12-23,445.038
2008-12-24,446.245
2008-12-25,446.245
2008-12-26,448.399
2008-12-29,458.505
2008-12-30,457.752
2008-12-31,447.241
2009-01-01,447.241
2009-01-02,451.038
2009-01-05,453.585
2009-01-06,454.837
2009-01-07,464.262
2009-01-08,460.124
2009-01-09,449.859
2009-01-12,443.703
2009-01-13,426.781
2009-01-14,414.88
2009-01-15,419.966
2009-01-16,432.705
2009-01-19,422.918
2009-01-20,412.741
2009-01-21,409.705
2009-01-22,417.204
2009-01-23,410.043
2009-01-26,426.904
2009-01-27,427.859
2009-01-28,444.088
2009-01-29,440.699
2009-01-30,435.753
2009-02-02,429.118
2009-02-03,433.244
2009-02-04,432.055
2009-02-05,429.379
2009-02-06,436.349
2009-02-09,446.03
2009-02-10,437.269
2009-02-11,433.899
2009-02-12,423.363
2009-02-13,430.837
2009-02-16,421.427
2009-02-17,406.523
2009-02-18,406.418
2009-02-19,410.944
2009-02-20,399.718
2009-02-23,406.193
2009-02-24,406.472
2009-02-25,399.071
2009-02-26,404.714
2009-02-27,403.347
2009-03-02,392.856
2009-03-03,383.85
2009-03-04,395.281
2009-03-05,386.39
2009-03-06,392.24
2009-03-09,389.698
2009-03-10,401.656
2009-03-11,405.087
2009-03-12,404.869
2009-03-13,414.029
2009-03-16,421.532
2009-03-17,422.21
2009-03-18,432.806
2009-03-19,457.169
2009-03-20,452.512
2009-03-23,461.053
2009-03-24,450.03
2009-03-25,459.132
2009-03-26,461.612
2009-03-27,448.925
2009-03-30,441.8
2009-03-31,453.801
2009-04-01,453.806
2009-04-02,473.244
2009-04-03,470.594
2009-04-06,469.55
2009-04-07,459.766
2009-04-08,457.935
2009-04-09,463.035
2009-04-10,463.035
2009-04-13,466.961
2009-04-14,465.133
2009-04-15,462.135
2009-04-16,460.764
2009-04-17,460.15
2009-04-20,447.366
2009-04-21,450.463
2009-04-22,452.885
2009-04-23,460.401
2009-04-24,470.936
2009-04-27,466.175
2009-04-28,461.196
2009-04-29,478.752
2009-04-30,487.797
2009-05-01,487.871
2009-05-04,500.167
2009-05-05,505.026
2009-05-06,515.261
2009-05-07,519.678
2009-05-08,525.909
2009-05-11,529.955
2009-05-12,518.045
2009-05-13,511.78
2009-05-14,509.945
2009-05-15,511.577
2009-05-18,512.62
2009-05-19,522.005
2009-05-20,536.299
2009-05-21,529.349
2009-05-22,549.15
2009-05-25,553.777
2009-05-26,550.787
2009-05-27,555.075
2009-05-28,547.537
2009-05-29,554.746
2009-06-01,555.825
2009-06-02,558.849
2009-06-03,550.531
2009-06-04,549.043
2009-06-05,541.069
2009-06-08,525.396
2009-06-09,540.001
2009-06-10,539.948
2009-06-11,553.697
2009-06-12,550.049
2009-06-15,539.424
2009-06-16,542.07
2009-06-17,527.638
2009-06-18,532.667
2009-06-19,540.907
2009-06-22,531.051
2009-06-23,533.996
2009-06-24,542.131
2009-06-25,538.801
2009-06-26,545.36
2009-06-29,547.332
2009-06-30,545.64
2009-07-01,552.96
2009-07-02,537.808
2009-07-03,540.305
2009-07-06,529.563
2009-07-07,530.206
2009-07-08,531.251
2009-07-09,534.818
2009-07-10,524.128
2009-07-13,527.6
2009-07-14,529.036
2009-07-15,540.62
2009-07-16,537.25
2009-07-17,534.79
2009-07-20,541.829
2009-07-21,545.27
2009-07-22,545.927
2009-07-23,551.697
2009-07-24,552.274
2009-07-27,560.651
2009-07-28,557.488
2009-07-29,555.533
2009-07-30,557.126
2009-07-31,560.27
2009-08-03,575.642
2009-08-04,579.444
2009-08-05,578.524
2009-08-06,583.2
2009-08-07,579.658
2009-08-10,577.757
2009-08-11,577.129
2009-08-12,581.558
2009-08-13,588.556
2009-08-14,588.376
2009-08-17,567.103
2009-08-18,572.005
2009-08-19,574.607
2009-08-20,582.161
2009-08-21,592.258
2009-08-24,603.301
2009-08-25,606.458
2009-08-26,605.124
2009-08-27,598.423
2009-08-28,601.637
2009-08-31,594.974
2009-09-01,586.011
2009-09-02,578.45
2009-09-03,583.56
2009-09-04,587.375
2009-09-07,604.49
2009-09-08,612.81
2009-09-09,620.008
2009-09-10,629.918
2009-09-11,635.054
2009-09-14,637.985
2009-09-15,643.396
2009-09-16,656.307
2009-09-17,673.8
2009-09-18,681.945
2009-09-21,666.398
2009-09-22,673.538
2009-09-23,670.371
2009-09-24,661.698
2009-09-25,657.776
2009-09-28,664.282
2009-09-29,665.683
2009-09-30,667.622
2009-10-01,658.906
2009-10-02,650.908
2009-10-05,656.067
2009-10-06,668.156
2009-10-07,671.401
2009-10-08,685.08
2009-10-09,685.422
2009-10-12,694.998
2009-10-13,687.179
2009-10-14,696.24
2009-10-15,692.371
2009-10-16,677.799
2009-10-19,687.425
2009-10-20,681.338
2009-10-21,680.921
2009-10-22,672.402
2009-10-23,673.094
2009-10-26,661.079
2009-10-27,658.755
2009-10-28,649.25
2009-10-29,669.095
2009-10-30,648.83
2009-11-02,655.587
2009-11-03,645.234
2009-11-04,660.465
2009-11-05,665.893
2009-11-06,664.338
2009-11-09,678.169
2009-11-10,671.692
2009-11-11,670.502
2009-11-12,663.158
2009-11-13,667.337
2009-11-16,679.026
2009-11-17,670.725
2009-11-18,679.303
2009-11-19,670.051
2009-11-20,668.994
2009-11-23,680.608
2009-11-24,675.807
2009-11-25,679.342
2009-11-26,661.344
2009-11-27,668.004
2009-11-30,663.354
2009-12-01,680.224
2009-12-02,676.156
2009-12-03,677.544
2009-12-04,664.895
2009-12-07,663.046
2009-12-08,655.367
2009-12-09,649.263
2009-12-10,647.791
2009-12-11,643.808
2009-12-14,647.107
2009-12-15,646.748
2009-12-16,655.664
2009-12-17,637.047
2009-12-18,638.333
2009-12-21,651.485
2009-12-22,651.429
2009-12-23,659.616
2009-12-24,662.317
2009-12-25,662.317
2009-12-28,660.276
2009-12-29,663.705
2009-12-30,659.615
2009-12-31,660.994
2010-01-01,660.994
2010-01-04,671.564
2010-01-05,678.567
2010-01-06,681.805
2010-01-07,691.535
2010-01-08,690.122
2010-01-11,699.103
2010-01-12,689.245
2010-01-13,691.067
2010-01-14,687.59
2010-01-15,666.576
2010-01-18,669.411
2010-01-19,663.382
2010-01-20,644.167
2010-01-21,636.763
2010-01-22,626.456
2010-01-25,627.463
2010-01-26,627.469
2010-01-27,621.352
2010-01-28,613.907
2010-01-29,614.504
2010-02-01,623.294
2010-02-02,625.641
2010-02-03,611.303
2010-02-04,567.153
2010-02-05,547.32
2010-02-08,558.068
2010-02-09,562.597
2010-02-10,574.202
2010-02-11,570.691
2010-02-12,564.756
2010-02-15,562.378
2010-02-16,564.917
2010-02-17,569.647
2010-02-18,577.952
2010-02-19,573.899
2010-02-22,578.049
2010-02-23,573.295
2010-02-24,573.021
2010-02-25,560.374
2010-02-26,571.981
2010-03-01,574.876
2010-03-02,584.001
2010-03-03,587.487
2010-03-04,585.104
2010-03-05,590.854
2010-03-08,592.006
2010-03-09,586.829
2010-03-10,593.41
2010-03-11,593.553
2010-03-12,596.25
2010-03-15,588.611
2010-03-16,601.235
2010-03-17,608.974
2010-03-18,599.443
2010-03-19,592.953
2010-03-22,588.483
2010-03-23,595.531
2010-03-24,583.125
2010-03-25,584.2
2010-03-26,592.758
2010-03-29,599.152
2010-03-30,598.708
2010-03-31,594.586
2010-04-01,600.564
2010-04-02,600.564
2010-04-05,599.189
2010-04-06,593.835
2010-04-07,589.667
2010-04-08,587.948
2010-04-09,606.433
2010-04-12,613.003
2010-04-13,610.135
2010-04-14,615.93
2010-04-15,613.273
2010-04-16,599.009
2010-04-19,593.548
2010-04-20,599.386
2010-04-21,591.368
2010-04-22,575.54
2010-04-23,579.509
2010-04-26,560.255
2010-04-27,534.085
2010-04-28,516.506
2010-04-29,542.571
2010-04-30,553.577
2010-05-03,553.898
2010-05-04,523.544
2010-05-05,507.211
2010-05-06,495.061
2010-05-07,473.953
2010-05-10,520.352
2010-05-11,504.169
2010-05-12,514.727
2010-05-13,512.759
2010-05-14,488.45
2010-05-17,478.267
2010-05-18,488.83
2010-05-19,475.53
2010-05-20,464.549
2010-05-21,471.997
2010-05-24,464.207
2010-05-25,446.289
2010-05-26,455.674
2010-05-27,466.396
2010-05-28,472.73
2010-05-31,471.812
2010-06-01,477.231
2010-06-02,470.209
2010-06-03,476.999
2010-06-04,452.508
2010-06-07,442.374
2010-06-08,435.907
2010-06-09,445.615
2010-06-10,456.788
2010-06-11,458.57
2010-06-14,468.051
2010-06-15,470.854
2010-06-16,476.331
2010-06-17,478.82
2010-06-18,491.863
2010-06-21,498.379
2010-06-22,494.763
2010-06-23,488.423
2010-06-24,489.684
2010-06-25,484.255
2010-06-28,490.575
2010-06-29,470.401
2010-06-30,486.309
2010-07-01,489.769
2010-07-02,493.726
2010-07-05,498.97
2010-07-06,515.081
2010-07-07,522.092
2010-07-08,530.143
2010-07-09,525.857
2010-07-12,522.072
2010-07-13,527.827
2010-07-14,529.12
2010-07-15,534.721
2010-07-16,534.617
2010-07-19,534.412
2010-07-20,531.36
2010-07-21,533.899
2010-07-22,539.346
2010-07-23,534.421
2010-07-26,537.014
2010-07-27,538.51
2010-07-28,534.313
2010-07-29,537.909
2010-07-30,534.891
2010-08-02,553.049
2010-08-03,562.058
2010-08-04,563.978
2010-08-05,556.746
2010-08-06,550.913
2010-08-09,558.838
2010-08-10,554.535
2010-08-11,535.88
2010-08-12,528.759
2010-08-13,524.009
2010-08-16,532.712
2010-08-17,542.627
2010-08-18,542.869
2010-08-19,538.07
2010-08-20,528.435
2010-08-23,522.265
2010-08-24,523.27
2010-08-25,508.584
2010-08-26,516.454
2010-08-27,519.741
2010-08-30,520.692
2010-08-31,525.088
2010-09-01,532.264
2010-09-02,536.83
2010-09-03,534.375
2010-09-06,541.592
2010-09-07,528.374
2010-09-08,524.92
2010-09-09,531.213
2010-09-10,531.57
2010-09-13,542.347
