Date,DENMARK SMALL CAP Small Cap
2010-09-23,320.293
2010-09-24,326.93
2010-09-27,325.464
2010-09-28,325.201
2010-09-29,326.468
2010-09-30,328.608
2010-10-01,328.332
2010-10-04,323.174
2010-10-05,328.953
2010-10-06,333.135
2010-10-07,334.526
2010-10-08,331.198
2010-10-11,333.401
2010-10-12,331.77
2010-10-13,341.653
2010-10-14,344.744
2010-10-15,341.847
2010-10-18,340.537
2010-10-19,337.405
2010-10-20,343.559
2010-10-21,349.679
2010-10-22,346.797
2010-10-25,350.705
2010-10-26,345.657
2010-10-27,340.687
2010-10-28,342.117
2010-10-29,341.371
2010-11-01,342.601
2010-11-02,344.308
2010-11-03,341.501
2010-11-04,352.823
2010-11-05,350.792
2010-11-08,346.849
2010-11-09,350.65
2010-11-10,343.979
2010-11-11,343.17
2010-11-12,342.873
2010-11-15,344.704
2010-11-16,336.685
2010-11-17,333.615
2010-11-18,344.415
2010-11-19,346.968
2010-11-22,347.328
2010-11-23,339.709
2010-11-24,340.072
2010-11-25,339.089
2010-11-26,334.522
2010-11-29,327.619
2010-11-30,325.321
2010-12-01,335.166
2010-12-02,345.804
2010-12-03,349.12
2010-12-06,347.789
2010-12-07,354.938
2010-12-08,350.127
2010-12-09,346.416
2010-12-10,349.577
2010-12-13,358.23
2010-12-14,360.217
2010-12-15,356.989
2010-12-16,351.944
2010-12-17,356.323
2010-12-20,354.856
2010-12-21,354.996
2010-12-22,352.649
2010-12-23,353.346
2010-12-24,354.749
2010-12-27,354.617
2010-12-28,355.849
2010-12-29,357.88
2010-12-30,364.059
2010-12-31,367.85
2011-01-03,370.105
2011-01-04,369.444
2011-01-05,360.891
2011-01-06,358.747
2011-01-07,353.663
2011-01-10,365.495
2011-01-11,368.657
2011-01-12,373.429
2011-01-13,376.255
2011-01-14,380.231
2011-01-17,377.436
2011-01-18,382.804
2011-01-19,385.55
2011-01-20,380.139
2011-01-21,385.863
2011-01-24,386.295
2011-01-25,382.905
2011-01-26,385.548
2011-01-27,389.815
2011-01-28,386.617
2011-01-31,385.227
2011-02-01,390.726
2011-02-02,387.063
2011-02-03,381.979
2011-02-04,381.657
2011-02-07,381.547
2011-02-08,386.648
2011-02-09,387.506
2011-02-10,380.846
2011-02-11,379.19
2011-02-14,378.389
2011-02-15,377.025
2011-02-16,377.095
2011-02-17,378.468
2011-02-18,379.468
2011-02-21,375.953
2011-02-22,377.367
2011-02-23,378.207
2011-02-24,376.534
2011-02-25,380.978
2011-02-28,382.476
2011-03-01,381.012
2011-03-02,380.874
2011-03-03,383.745
2011-03-04,385.669
2011-03-07,385.92
2011-03-08,384.269
2011-03-09,385.09
2011-03-10,374.222
2011-03-11,370.845
2011-03-14,371.357
2011-03-15,365.675
2011-03-16,364.03
2011-03-17,367.824
2011-03-18,378.221
2011-03-21,385.103
2011-03-22,384.066
2011-03-23,378.964
2011-03-24,380.859
2011-03-25,383.426
2011-03-28,381.762
2011-03-29,381.853
2011-03-30,382.761
2011-03-31,384.747
2011-04-01,385.583
2011-04-04,387.971
2011-04-05,386.573
2011-04-06,391.556
2011-04-07,389.261
2011-04-08,396.041
2011-04-11,396.992
2011-04-12,394.882
2011-04-13,397.816
2011-04-14,396.379
2011-04-15,394.663
2011-04-18,384.838
2011-04-19,388.524
2011-04-20,400.002
2011-04-21,401.67
2011-04-22,401.67
2011-04-25,401.38
2011-04-26,404.639
2011-04-27,403.996
2011-04-28,408.938
2011-04-29,412.587
2011-05-02,419.502
2011-05-03,416.194
2011-05-04,413.056
2011-05-05,403.804
2011-05-06,403.012
2011-05-09,395.732
2011-05-10,400.66
2011-05-11,398.157
2011-05-12,395.621
2011-05-13,397.29
2011-05-16,402.598
2011-05-17,397.7
2011-05-18,397.652
2011-05-19,400.209
2011-05-20,397.49
2011-05-23,388.251
2011-05-24,388.712
2011-05-25,387.472
2011-05-26,386.193
2011-05-27,393.906
2011-05-30,396.24
2011-05-31,400.154
2011-06-01,401.224
2011-06-02,401.597
2011-06-03,405.128
2011-06-06,401.516
2011-06-07,403.574
2011-06-08,393.579
2011-06-09,393.664
2011-06-10,385.491
2011-06-13,385.94
2011-06-14,389.399
2011-06-15,378.346
2011-06-16,367.933
2011-06-17,372.969
2011-06-20,365.841
2011-06-21,373.061
2011-06-22,373.996
2011-06-23,360.672
2011-06-24,360.098
2011-06-27,361.379
2011-06-28,366.65
2011-06-29,375.418
2011-06-30,384.462
2011-07-01,389.176
2011-07-04,392.922
2011-07-05,389.856
2011-07-06,384.309
2011-07-07,388.584
2011-07-08,382.374
2011-07-11,367.56
2011-07-12,363.917
2011-07-13,373.263
2011-07-14,369.412
2011-07-15,367.573
2011-07-18,358.915
2011-07-19,368.199
2011-07-20,373.49
2011-07-21,384.922
2011-07-22,386.286
2011-07-25,382.623
2011-07-26,385.967
2011-07-27,376.901
2011-07-28,372.116
2011-07-29,370.923
2011-08-01,365.479
2011-08-02,351.829
2011-08-03,349.145
2011-08-04,333.291
2011-08-05,329.73
2011-08-08,311.076
2011-08-09,313.403
2011-08-10,307.391
2011-08-11,311.161
2011-08-12,319.258
2011-08-15,331.869
2011-08-16,320.029
2011-08-17,322.292
2011-08-18,300.62
2011-08-19,296.357
2011-08-22,293.25
2011-08-23,292.077
2011-08-24,292.887
2011-08-25,292.241
2011-08-26,290.604
2011-08-29,304.147
2011-08-30,301.844
2011-08-31,309.145
2011-09-01,306.792
2011-09-02,296.578
2011-09-05,281.835
2011-09-06,277.869
2011-09-07,286.414
2011-09-08,286.445
2011-09-09,273.37
2011-09-12,261.616
2011-09-13,265.379
2011-09-14,267.868
2011-09-15,281.164
2011-09-16,283.716
2011-09-19,274.966
2011-09-20,280.039
2011-09-21,279.477
2011-09-22,267.929
2011-09-23,268.054
2011-09-26,270.152
2011-09-27,284.035
2011-09-28,283.058
2011-09-29,285.352
2011-09-30,276.264
2011-10-03,271.659
2011-10-04,265.726
2011-10-05,269.646
2011-10-06,274.821
2011-10-07,279.508
2011-10-10,289.808
2011-10-11,288.159
2011-10-12,296.786
2011-10-13,292.817
2011-10-14,299.852
2011-10-17,293.634
2011-10-18,291.662
2011-10-19,293.824
2011-10-20,288.095
2011-10-21,297.927
2011-10-24,303.473
2011-10-25,300.849
2011-10-26,301.805
2011-10-27,316.952
2011-10-28,317.909
2011-10-31,306.343
2011-11-01,286.157
2011-11-02,291.816
2011-11-03,295.261
2011-11-04,294.106
2011-11-07,292.947
2011-11-08,298.478
2011-11-09,290.805
2011-11-10,292.139
2011-11-11,300.852
2011-11-14,300.256
2011-11-15,296.796
2011-11-16,297.024
2011-11-17,291.831
2011-11-18,288.518
2011-11-21,280.431
2011-11-22,281.152
2011-11-23,276.005
2011-11-24,273.893
2011-11-25,273.729
2011-11-28,282.964
2011-11-29,283.449
2011-11-30,296.811
2011-12-01,291.808
2011-12-02,292.586
2011-12-05,298.578
2011-12-06,295.516
2011-12-07,295.599
2011-12-08,287.884
2011-12-09,288.086
2011-12-12,277.187
2011-12-13,275.135
2011-12-14,265.113
2011-12-15,266.125
2011-12-16,267.653
2011-12-19,267.206
2011-12-20,274.682
2011-12-21,274.274
2011-12-22,274.487
2011-12-23,275.994
2011-12-26,275.994
2011-12-27,275.71
2011-12-28,272.445
2011-12-29,273.52
2011-12-30,279.047
2012-01-02,284.43
2012-01-03,290.944
2012-01-04,285.094
2012-01-05,283.484
2012-01-06,281.06
2012-01-09,283.926
2012-01-10,292.341
2012-01-11,292.708
2012-01-12,300.746
2012-01-13,301.634
2012-01-16,305.781
2012-01-17,309.686
2012-01-18,313.305
2012-01-19,317.943
2012-01-20,318.655
2012-01-23,322.172
2012-01-24,316.901
2012-01-25,318.517
2012-01-26,328.024
2012-01-27,324.354
2012-01-30,319.465
2012-01-31,320.974
2012-02-01,329.794
2012-02-02,331.584
2012-02-03,334.539
2012-02-06,333.917
2012-02-07,339.667
2012-02-08,341.066
2012-02-09,344.162
2012-02-10,341.227
2012-02-13,343.038
2012-02-14,338.273
2012-02-15,341.504
2012-02-16,337.175
2012-02-17,343.591
2012-02-20,351.006
2012-02-21,349.398
2012-02-22,345.234
2012-02-23,343.078
2012-02-24,349.365
2012-02-27,345.696
2012-02-28,350.939
2012-02-29,350.676
2012-03-01,349.963
2012-03-02,347.305
2012-03-05,347.863
2012-03-06,334.442
2012-03-07,339.507
2012-03-08,346.698
2012-03-09,347.956
2012-03-12,346.552
2012-03-13,349.145
2012-03-14,348.2
2012-03-15,347.697
2012-03-16,349.908
2012-03-19,349.094
2012-03-20,345.781
2012-03-21,343.919
2012-03-22,338.992
2012-03-23,343.534
2012-03-26,348.323
2012-03-27,344.255
2012-03-28,342.383
2012-03-29,335.911
2012-03-30,341.31
2012-04-02,348.785
2012-04-03,352.995
2012-04-04,339.76
2012-04-05,338.328
2012-04-06,338.328
2012-04-09,338.525
2012-04-10,332.423
2012-04-11,332.33
2012-04-12,338.654
2012-04-13,335.569
2012-04-16,333.455
2012-04-17,340.869
2012-04-18,339.099
2012-04-19,343.538
2012-04-20,345.812
2012-04-23,337.305
2012-04-24,341.892
2012-04-25,343.455
2012-04-26,343.303
2012-04-27,346.003
2012-04-30,346.099
2012-05-01,346.463
2012-05-02,342.813
2012-05-03,345.758
2012-05-04,344.765
2012-05-07,338.787
2012-05-08,332.53
2012-05-09,322.906
2012-05-10,328.344
2012-05-11,330.613
2012-05-14,320.116
2012-05-15,314.049
2012-05-16,312.828
2012-05-17,312.031
2012-05-18,312.359
2012-05-21,314.723
2012-05-22,320.745
2012-05-23,311.137
2012-05-24,315.076
2012-05-25,315.791
2012-05-28,316.46
2012-05-29,319.389
2012-05-30,311.286
2012-05-31,309.211
2012-06-01,299.414
2012-06-04,298.203
2012-06-05,297.38
2012-06-06,302.065
2012-06-07,312.031
2012-06-08,307.225
2012-06-11,308.138
2012-06-12,303.127
2012-06-13,303.996
2012-06-14,301.525
2012-06-15,306.184
2012-06-18,306.92
2012-06-19,313.551
2012-06-20,316.79
2012-06-21,315.361
2012-06-22,309.303
2012-06-25,303.436
2012-06-26,296.579
2012-06-27,298.994
2012-06-28,296.699
2012-06-29,311.798
2012-07-02,311.373
2012-07-03,315.439
2012-07-04,317.079
2012-07-05,313.915
2012-07-06,308.064
2012-07-09,305.167
2012-07-10,305.969
2012-07-11,304.322
2012-07-12,301.293
2012-07-13,305.668
2012-07-16,308.017
2012-07-17,305.723
2012-07-18,309.321
2012-07-19,315.485
2012-07-20,310.367
2012-07-23,301.125
2012-07-24,302.727
2012-07-25,303.934
2012-07-26,311.837
2012-07-27,315.951
2012-07-30,314.691
2012-07-31,316.421
2012-08-01,314.006
2012-08-02,308.01
2012-08-03,318.413
2012-08-06,325.199
2012-08-07,326.118
2012-08-08,322.925
2012-08-09,326.105
2012-08-10,325.538
2012-08-13,326.478
2012-08-14,327.946
2012-08-15,326.462
2012-08-16,329.006
2012-08-17,328.248
2012-08-20,328.304
2012-08-21,335.761
2012-08-22,331.163
2012-08-23,334.465
2012-08-24,329.971
2012-08-27,331.571
2012-08-28,333.994
2012-08-29,335.17
2012-08-30,335.264
2012-08-31,341.516
2012-09-03,344.653
2012-09-04,344.298
2012-09-05,344.886
2012-09-06,352.359
2012-09-07,357.547
2012-09-10,357.876
2012-09-11,357.924
2012-09-12,359.248
2012-09-13,356.412
2012-09-14,369.453
2012-09-17,370.378
2012-09-18,365.569
2012-09-19,366.136
2012-09-20,363.757
2012-09-21,367.195
2012-09-24,366.786
2012-09-25,370.062
2012-09-26,359.789
2012-09-27,360.331
2012-09-28,360.465
2012-10-01,364.467
2012-10-02,364.015
2012-10-03,360.773
2012-10-04,363.608
2012-10-05,370.489
2012-10-08,365.523
2012-10-09,359.788
2012-10-10,356.801
2012-10-11,357.85
2012-10-12,357.396
2012-10-15,356.066
2012-10-16,362.331
2012-10-17,366.036
2012-10-18,368.351
2012-10-19,365.311
2012-10-22,365.07
2012-10-23,359.663
2012-10-24,362.751
2012-10-25,363.876
2012-10-26,361.671
2012-10-29,359.509
2012-10-30,363.251
2012-10-31,363.075
2012-11-01,365.851
2012-11-02,364.704
2012-11-05,360.804
2012-11-06,362.033
2012-11-07,357.381
2012-11-08,355.266
2012-11-09,354.664
2012-11-12,354.236
2012-11-13,348.072
2012-11-14,346.987
2012-11-15,342.049
2012-11-16,337.904
2012-11-19,343.231
2012-11-20,344.914
2012-11-21,347.247
2012-11-22,352.89
2012-11-23,355.996
2012-11-26,356.455
2012-11-27,355.252
2012-11-28,350.247
2012-11-29,356.103
2012-11-30,358.67
2012-12-03,362.923
2012-12-04,363.804
2012-12-05,366.002
2012-12-06,367.198
2012-12-07,365.384
2012-12-10,364.185
2012-12-11,366.228
2012-12-12,367.408
2012-12-13,366.471
2012-12-14,368.044
2012-12-17,364.668
2012-12-18,367.95
2012-12-19,370.339
2012-12-20,374.231
2012-12-21,372.595
2012-12-24,373.172
2012-12-25,373.172
2012-12-26,374.065
2012-12-27,372.875
2012-12-28,369.902
2012-12-31,368.85
2013-01-01,368.85
2013-01-02,378.11
2013-01-03,375.221
2013-01-04,374.811
2013-01-07,380.067
2013-01-08,378.924
2013-01-09,379.681
2013-01-10,388.951
2013-01-11,394.137
2013-01-14,392.172
2013-01-15,390.795
2013-01-16,391.066
2013-01-17,398.079
2013-01-18,397.386
2013-01-21,400.205
2013-01-22,399.712
2013-01-23,400.311
2013-01-24,402.468
2013-01-25,408.604
2013-01-28,406.263
2013-01-29,405.956
2013-01-30,407.685
2013-01-31,403.004
2013-02-01,411.886
2013-02-04,404.499
2013-02-05,403.739
2013-02-06,404.264
2013-02-07,402.536
2013-02-08,403.824
2013-02-11,402.684
2013-02-12,409.061
2013-02-13,414.645
2013-02-14,412.668
2013-02-15,414.272
2013-02-18,412.768
2013-02-19,418.182
2013-02-20,423.455
2013-02-21,417.314
2013-02-22,419.074
2013-02-25,422.712
2013-02-26,417.004
2013-02-27,422.147
2013-02-28,424.878
2013-03-01,423.518
2013-03-04,422.316
2013-03-05,427.113
2013-03-06,427.265
2013-03-07,430.496
2013-03-08,432.769
2013-03-11,435.879
2013-03-12,438.398
2013-03-13,436.472
2013-03-14,438.419
2013-03-15,440.973
2013-03-18,434.642
2013-03-19,432.104
2013-03-20,435.508
2013-03-21,434.083
2013-03-22,434.123
2013-03-25,431.646
2013-03-26,433.538
2013-03-27,430.158
2013-03-28,432.077
2013-03-29,432.077
2013-04-01,432.27
2013-04-02,437.212
2013-04-03,436.015
2013-04-04,430.971
2013-04-05,431.195
2013-04-08,435.295
2013-04-09,436.843
2013-04-10,445.835
2013-04-11,447.649
2013-04-12,446.72
2013-04-15,443.943
2013-04-16,443.01
2013-04-17,434.817
2013-04-18,434.703
2013-04-19,438.279
2013-04-22,435.905
2013-04-23,441.595
2013-04-24,440.423
2013-04-25,442.884
2013-04-26,443.596
2013-04-29,449.282
2013-04-30,452.348
2013-05-01,455.143
2013-05-02,452.686
2013-05-03,460.475
2013-05-06,459.831
2013-05-07,461.411
2013-05-08,472.031
2013-05-09,469.232
2013-05-10,464.725
2013-05-13,473.225
2013-05-14,479.915
2013-05-15,476.654
2013-05-16,478.436
2013-05-17,470.848
2013-05-20,471.997
2013-05-21,477.125
2013-05-22,474.806
2013-05-23,467.452
2013-05-24,474.59
2013-05-27,477.439
2013-05-28,482.262
2013-05-29,481.506
2013-05-30,485.973
2013-05-31,479.628
2013-06-03,475.224
2013-06-04,476.339
2013-06-05,476.879
2013-06-06,474.667
2013-06-07,474.015
2013-06-10,472.864
2013-06-11,462.38
2013-06-12,467.713
2013-06-13,463.093
2013-06-14,469.339
2013-06-17,472.503
2013-06-18,474.323
2013-06-19,470.546
2013-06-20,452.25
2013-06-21,450.182
2013-06-24,441.952
2013-06-25,448.022
2013-06-26,454.222
2013-06-27,462.164
2013-06-28,459.075
2013-07-01,463.859
2013-07-02,464.355
2013-07-03,457.474
2013-07-04,463.606
2013-07-05,461.753
2013-07-08,469.442
2013-07-09,471.594
2013-07-10,476.468
2013-07-11,487.138
2013-07-12,491.029
2013-07-15,491.874
2013-07-16,490.705
2013-07-17,493.157
2013-07-18,494.934
2013-07-19,495.608
2013-07-22,499.636
2013-07-23,501.746
2013-07-24,510.282
2013-07-25,506.447
2013-07-26,502.241
2013-07-29,505.261
2013-07-30,510.155
2013-07-31,512.242
2013-08-01,519.892
2013-08-02,522.906
2013-08-05,524.312
2013-08-06,518.599
2013-08-07,514.533
2013-08-08,521.685
2013-08-09,522.678
2013-08-12,521.277
2013-08-13,520.996
2013-08-14,525.416
2013-08-15,522.151
2013-08-16,525.018
2013-08-19,522.317
2013-08-20,523.223
2013-08-21,523.093
2013-08-22,526.571
2013-08-23,535.881
2013-08-26,533.655
2013-08-27,518.894
2013-08-28,518.515
2013-08-29,519.538
2013-08-30,512.99
2013-09-02,520.362
2013-09-03,521.284
2013-09-04,520.423
2013-09-05,522.006
2013-09-06,526.851
2013-09-09,533.861
2013-09-10,545.692
2013-09-11,546.922
2013-09-12,546.494
2013-09-13,544.616
2013-09-16,554.235
2013-09-17,551.883
2013-09-18,554.569
2013-09-19,568.221
2013-09-20,567.367
2013-09-23,559.539
2013-09-24,563.542
2013-09-25,560.93
2013-09-26,565.93
2013-09-27,571.603
2013-09-30,568.613
2013-10-01,578.38
2013-10-02,579.618
2013-10-03,584.807
2013-10-04,583.375
2013-10-07,580.751
2013-10-08,581.347
2013-10-09,569.681
2013-10-10,579.741
2013-10-11,584.54
2013-10-14,585.099
2013-10-15,587.318
2013-10-16,593.389
2013-10-17,601.002
2013-10-18,604.804
2013-10-21,609.38
2013-10-22,618.024
2013-10-23,619.151
2013-10-24,618.278
2013-10-25,611.471
2013-10-28,603.594
2013-10-29,609.905
2013-10-30,609.286
2013-10-31,601.509
2013-11-01,599.417
2013-11-04,599.966
2013-11-05,589.049
2013-11-06,613.254
2013-11-07,601.24
2013-11-08,596.267
2013-11-11,598.184
2013-11-12,592.27
2013-11-13,589.623
2013-11-14,594.286
2013-11-15,599.284
2013-11-18,607.231
2013-11-19,600.295
2013-11-20,591.794
2013-11-21,595.764
2013-11-22,598.298
2013-11-25,601.131
2013-11-26,604.391
2013-11-27,608.298
2013-11-28,614.997
2013-11-29,617.887
2013-12-02,615.699
2013-12-03,605.077
2013-12-04,597.005
2013-12-05,599.469
2013-12-06,602.645
2013-12-09,609.816
2013-12-10,610.572
2013-12-11,612.076
2013-12-12,601.55
2013-12-13,599.599
2013-12-16,605.12
2013-12-17,600.164
2013-12-18,607.6
2013-12-19,611.837
2013-12-20,619.369
2013-12-23,624.958
2013-12-24,623.241
2013-12-25,623.241
2013-12-26,624.385
2013-12-27,635.422
2013-12-30,639.181
2013-12-31,637.528
2014-01-01,637.528
2014-01-02,640.413
2014-01-03,646.182
2014-01-06,658.393
2014-01-07,663.667
2014-01-08,661.573
2014-01-09,663.356
2014-01-10,673.702
2014-01-13,668.725
2014-01-14,666.303
2014-01-15,668.879
2014-01-16,668.106
2014-01-17,669.663
2014-01-20,667.805
2014-01-21,670.119
2014-01-22,672.488
2014-01-23,673.759
2014-01-24,654.492
2014-01-27,632.854
2014-01-28,644.24
2014-01-29,637.19
2014-01-30,647.123
2014-01-31,643.235
2014-02-03,639.169
2014-02-04,631.169
2014-02-05,641.338
2014-02-06,656.014
2014-02-07,658.236
2014-02-10,663.404
2014-02-11,671.292
2014-02-12,670.358
2014-02-13,670.789
2014-02-14,677.706
2014-02-17,678.523
2014-02-18,681.156
2014-02-19,686.114
2014-02-20,682.445
2014-02-21,689.454
2014-02-24,692.997
2014-02-25,703.454
2014-02-26,693.194
2014-02-27,688.267
2014-02-28,704.218
2014-03-03,682.943
2014-03-04,698.386
2014-03-05,701.434
2014-03-06,713.294
2014-03-07,711.089
2014-03-10,710.462
2014-03-11,708.437
2014-03-12,700.165
2014-03-13,697.016
2014-03-14,682.41
2014-03-17,692.305
2014-03-18,694.358
2014-03-19,693.412
2014-03-20,684.154
2014-03-21,684.629
2014-03-24,672.819
2014-03-25,676.454
2014-03-26,683.734
2014-03-27,688.813
2014-03-28,696.234
2014-03-31,703.801
2014-04-01,719.946
2014-04-02,723.712
2014-04-03,719.721
2014-04-04,725.195
2014-04-07,716.255
2014-04-08,705.7
2014-04-09,720.785
2014-04-10,722.238
2014-04-11,709.663
2014-04-14,688.508
2014-04-15,686.325
2014-04-16,698.479
2014-04-17,699.941
2014-04-18,699.941
2014-04-21,698.356
2014-04-22,724.42
2014-04-23,723.541
2014-04-24,719.493
2014-04-25,713.617
2014-04-28,713.755
2014-04-29,717.04
2014-04-30,726.628
2014-05-01,730.772
2014-05-02,737.725
2014-05-05,743.794
2014-05-06,748.968
2014-05-07,737.523
2014-05-08,739.278
2014-05-09,746.056
2014-05-12,761.776
2014-05-13,758.963
2014-05-14,765.294
2014-05-15,763.358
2014-05-16,762.671
2014-05-19,759.976
2014-05-20,766.94
2014-05-21,773.106
2014-05-22,777.095
2014-05-23,765.511
2014-05-26,775.796
2014-05-27,779.254
2014-05-28,781.145
2014-05-29,782.185
2014-05-30,783.944
2014-06-02,784.841
2014-06-03,779.715
2014-06-04,782.685
2014-06-05,782.449
2014-06-06,788.365
2014-06-09,785.737
2014-06-10,784.432
2014-06-11,775.406
2014-06-12,778.275
2014-06-13,774.781
2014-06-16,776.123
2014-06-17,778.969
2014-06-18,786.502
2014-06-19,794.186
2014-06-20,789.742
2014-06-23,792.616
2014-06-24,784.434
2014-06-25,779.137
2014-06-26,778.703
2014-06-27,783.562
2014-06-30,787.115
2014-07-01,788.355
2014-07-02,798.484
2014-07-03,799.58
2014-07-04,797.657
2014-07-07,791.943
2014-07-08,781.233
2014-07-09,775.112
2014-07-10,762.308
2014-07-11,766.235
2014-07-14,773.425
2014-07-15,763.799
2014-07-16,770.774
2014-07-17,768.581
2014-07-18,760.766
2014-07-21,760.476
2014-07-22,763.09
2014-07-23,761.832
2014-07-24,765.268
2014-07-25,761.66
2014-07-28,758.831
2014-07-29,762.798
2014-07-30,760.19
2014-07-31,751.523
2014-08-01,745.145
2014-08-04,745.895
2014-08-05,747.71
2014-08-06,739.016
2014-08-07,734.962
2014-08-08,728.689
2014-08-11,744.36
2014-08-12,743.204
2014-08-13,752.032
2014-08-14,748.377
2014-08-15,749.604
2014-08-18,752.049
2014-08-19,749.357
2014-08-20,744.813
2014-08-21,749.732
2014-08-22,745.397
2014-08-25,748.111
2014-08-26,749.53
2014-08-27,753.241
2014-08-28,744.769
2014-08-29,742.148
2014-09-01,739.045
2014-09-02,739.234
2014-09-03,743.644
2014-09-04,738.528
2014-09-05,734.572
2014-09-08,734.048
2014-09-09,730.734
2014-09-10,726.472
2014-09-11,726.695
2014-09-12,725.969
2014-09-15,725.507
2014-09-16,718.071
2014-09-17,722.187
2014-09-18,720.964
2014-09-19,719.627
2014-09-22,718.2
2014-09-23,710.46
2014-09-24,706.994
2014-09-25,706.111
2014-09-26,706.843
2014-09-29,704.833
2014-09-30,707.021
2014-10-01,706.701
2014-10-02,699.286
2014-10-03,694.095
2014-10-06,697.618
2014-10-07,692.561
2014-10-08,684.185
2014-10-09,688.83
2014-10-10,672.797
2014-10-13,669.017
2014-10-14,670.114
2014-10-15,662.17
2014-10-16,648.851
2014-10-17,671.682
2014-10-20,671.239
2014-10-21,684.251
2014-10-22,702.093
2014-10-23,702.596
2014-10-24,703.815
2014-10-27,706.807
2014-10-28,714.836
2014-10-29,722.686
2014-10-30,715.849
2014-10-31,718.767
2014-11-03,709.441
2014-11-04,713.967
2014-11-05,714.103
2014-11-06,712.272
2014-11-07,704.144
2014-11-10,706.046
2014-11-11,710.734
2014-11-12,706.028
2014-11-13,702.192
2014-11-14,700.515
2014-11-17,697.869
2014-11-18,712.078
2014-11-19,712.918
2014-11-20,710.137
2014-11-21,709.799
2014-11-24,715.628
2014-11-25,722.539
2014-11-26,722.715
2014-11-27,719.317
2014-11-28,716.687
2014-12-01,715.222
2014-12-02,719.959
2014-12-03,719.735
2014-12-04,723.96
2014-12-05,724.977
2014-12-08,729.533
2014-12-09,731.177
2014-12-10,731.804
2014-12-11,731.368
2014-12-12,728.452
2014-12-15,717.944
2014-12-16,717.971
2014-12-17,719.091
2014-12-18,725.672
2014-12-19,729.24
2014-12-22,733.865
2014-12-23,730.256
2014-12-24,730.974
2014-12-25,730.974
2014-12-26,729.85
2014-12-29,734.649
2014-12-30,733.219
2014-12-31,729.252
2015-01-01,729.252
2015-01-02,733.52
2015-01-05,726.104
2015-01-06,716.679
2015-01-07,702.971
2015-01-08,709.274
2015-01-09,713.707
2015-01-12,717.93
2015-01-13,717.095
2015-01-14,710.952
2015-01-15,706.726
2015-01-16,701.592
2015-01-19,719.46
2015-01-20,721.954
2015-01-21,722.725
2015-01-22,706.723
2015-01-23,702.286
2015-01-26,715.736
2015-01-27,715.187
2015-01-28,716.75
2015-01-29,716.596
2015-01-30,715.59
2015-02-02,715.565
2015-02-03,726.731
2015-02-04,731.203
2015-02-05,734.102
2015-02-06,727.475
2015-02-09,728.355
2015-02-10,733.658
2015-02-11,729.098
2015-02-12,739.97
2015-02-13,746.474
2015-02-16,744.758
2015-02-17,745.482
2015-02-18,750.355
2015-02-19,753.869
2015-02-20,750.482
2015-02-23,757.432
2015-02-24,753.624
2015-02-25,758.257
2015-02-26,754.931
2015-02-27,757.147
2015-03-02,754.411
2015-03-03,755.019
2015-03-04,752.773
2015-03-05,766.071
2015-03-06,757.504
2015-03-09,752.925
2015-03-10,741.068
2015-03-11,739.807
2015-03-12,742.067
2015-03-13,739.141
2015-03-16,747.351
2015-03-17,739.862
2015-03-18,744.475
2015-03-19,746.134
2015-03-20,765.616
2015-03-23,774.818
2015-03-24,777.074
2015-03-25,774.679
2015-03-26,752.362
2015-03-27,766.776
2015-03-30,774.018
2015-03-31,765.823
2015-04-01,767.936
2015-04-02,776.688
2015-04-03,776.688
2015-04-06,787.218
2015-04-07,786.09
2015-04-08,780.699
2015-04-09,784.781
2015-04-10,788.17
2015-04-13,788.591
2015-04-14,795.071
2015-04-15,790.119
2015-04-16,789.049
2015-04-17,782.496
2015-04-20,787.634
2015-04-21,794.383
2015-04-22,785.98
2015-04-23,787.892
2015-04-24,800.253
2015-04-27,811.026
2015-04-28,806.284
2015-04-29,798.275
2015-04-30,806.55
2015-05-01,807.514
2015-05-04,807.694
2015-05-05,806.114
2015-05-06,808.544
2015-05-07,805.145
2015-05-08,812.445
2015-05-11,814.58
2015-05-12,817.456
2015-05-13,830.966
2015-05-14,832.733
2015-05-15,837.316
2015-05-18,834.719
2015-05-19,831.76
2015-05-20,827.102
2015-05-21,825.327
2015-05-22,821.079
2015-05-25,821.079
2015-05-26,812.085
2015-05-27,813.024
2015-05-28,822.257
2015-05-29,825.42
2015-06-01,818.482
2015-06-02,833.74
2015-06-03,850.007
2015-06-04,847.594
2015-06-05,834.599
2015-06-08,836.03
2015-06-09,834.087
2015-06-10,852.812
2015-06-11,849.681
2015-06-12,845.262
2015-06-15,821.378
2015-06-16,824.731
2015-06-17,818.873
2015-06-18,830.769
2015-06-19,827.952
2015-06-22,849.13
2015-06-23,837.312
2015-06-24,834.841
2015-06-25,838.398
2015-06-26,837.746
2015-06-29,825.779
2015-06-30,823.531
2015-07-01,837.103
2015-07-02,834.401
2015-07-03,826.838
2015-07-06,820.627
2015-07-07,806.894
2015-07-08,809.568
2015-07-09,822.339
2015-07-10,845.762
2015-07-13,850.1
2015-07-14,848.37
2015-07-15,858.993
2015-07-16,867.129
2015-07-17,862.318
2015-07-20,871.102
2015-07-21,866.178
2015-07-22,867.185
2015-07-23,872.096
2015-07-24,869.258
2015-07-27,856.09
2015-07-28,852.594
2015-07-29,859.591
2015-07-30,841.225
2015-07-31,857.555
2015-08-03,857.519
2015-08-04,856.972
2015-08-05,858.163
