Date,DENMARK SMALL CAP Small Cap
2005-11-10,322.148
2005-11-11,324.126
2005-11-14,331.778
2005-11-15,329.27
2005-11-16,328.443
2005-11-17,332.849
2005-11-18,332.498
2005-11-21,334.102
2005-11-22,334.416
2005-11-23,336.363
2005-11-24,334.431
2005-11-25,334.81
2005-11-28,335.869
2005-11-29,335.058
2005-11-30,337.777
2005-12-01,338.797
2005-12-02,343.268
2005-12-05,348.135
2005-12-06,352.374
2005-12-07,352.39
2005-12-08,355.442
2005-12-09,356.76
2005-12-12,359.964
2005-12-13,358.696
2005-12-14,363.195
2005-12-15,361.227
2005-12-16,365.05
2005-12-19,364.778
2005-12-20,363.167
2005-12-21,361.259
2005-12-22,368.398
2005-12-23,374.726
2005-12-26,374.726
2005-12-27,375.89
2005-12-28,378.152
2005-12-29,378.209
2005-12-30,374.968
2006-01-02,382.501
2006-01-03,391.629
2006-01-04,400.849
2006-01-05,400.511
2006-01-06,402.055
2006-01-09,395.812
2006-01-10,393.358
2006-01-11,395.61
2006-01-12,396.778
2006-01-13,398.24
2006-01-16,401.143
2006-01-17,397.181
2006-01-18,395.09
2006-01-19,400.119
2006-01-20,399.21
2006-01-23,402.667
2006-01-24,402.766
2006-01-25,403.088
2006-01-26,405.762
2006-01-27,408.611
2006-01-30,409.895
2006-01-31,410.943
2006-02-01,412.415
2006-02-02,414.071
2006-02-03,411.962
2006-02-06,412.254
2006-02-07,408.056
2006-02-08,408.075
2006-02-09,412.027
2006-02-10,409.924
2006-02-13,413.048
2006-02-14,416.76
2006-02-15,417.261
2006-02-16,418.268
2006-02-17,425.185
2006-02-20,426.278
2006-02-21,424.173
2006-02-22,427.359
2006-02-23,430.266
2006-02-24,427.726
2006-02-27,435.371
2006-02-28,433.163
2006-03-01,434.377
2006-03-02,434.471
2006-03-03,437.11
2006-03-06,440.44
2006-03-07,433.251
2006-03-08,431.324
2006-03-09,430.787
2006-03-10,430.016
2006-03-13,433.488
2006-03-14,437.786
2006-03-15,443.125
2006-03-16,449.22
2006-03-17,455.911
2006-03-20,454.441
2006-03-21,451.507
2006-03-22,453.661
2006-03-23,448.384
2006-03-24,447.997
2006-03-27,450.669
2006-03-28,453.633
2006-03-29,449.48
2006-03-30,456.89
2006-03-31,458.746
2006-04-03,460.982
2006-04-04,466.308
2006-04-05,467.326
2006-04-06,472.353
2006-04-07,466.822
2006-04-10,466.082
2006-04-11,466.724
2006-04-12,466.736
2006-04-13,465.875
2006-04-14,465.875
2006-04-17,473.288
2006-04-18,475.204
2006-04-19,479.132
2006-04-20,484.267
2006-04-21,491.79
2006-04-24,497.338
2006-04-25,501.34
2006-04-26,503.284
2006-04-27,512.352
2006-04-28,514.89
2006-05-01,517.398
2006-05-02,522.599
2006-05-03,523.004
2006-05-04,529.472
2006-05-05,533.139
2006-05-08,540.261
2006-05-09,542.431
2006-05-10,550.402
2006-05-11,554.928
2006-05-12,557.848
2006-05-15,534.432
2006-05-16,528.069
2006-05-17,516.397
2006-05-18,496.898
2006-05-19,497.667
2006-05-22,475.35
2006-05-23,489.85
2006-05-24,478.244
2006-05-25,478.879
2006-05-26,488.316
2006-05-29,501.225
2006-05-30,497.754
2006-05-31,496.62
2006-06-01,495.35
2006-06-02,499.11
2006-06-05,499.526
2006-06-06,483.31
2006-06-07,473.376
2006-06-08,450.579
2006-06-09,450.201
2006-06-12,441.466
2006-06-13,421.958
2006-06-14,421.955
2006-06-15,441.362
2006-06-16,439.006
2006-06-19,439.818
2006-06-20,436.234
2006-06-21,440.014
2006-06-22,439.259
2006-06-23,438.946
2006-06-26,443.45
2006-06-27,447.92
2006-06-28,442.158
2006-06-29,450.048
2006-06-30,465.786
2006-07-03,471.53
2006-07-04,476.201
2006-07-05,471.066
2006-07-06,476.829
2006-07-07,479.168
2006-07-10,474.324
2006-07-11,471.697
2006-07-12,466.831
2006-07-13,456.291
2006-07-14,451.236
2006-07-17,442.466
2006-07-18,439.683
2006-07-19,449.439
2006-07-20,452.366
2006-07-21,450.077
2006-07-24,451.133
2006-07-25,454.876
2006-07-26,452.619
2006-07-27,460.313
2006-07-28,462.47
2006-07-31,461.662
2006-08-01,460.853
2006-08-02,470.485
2006-08-03,467.23
2006-08-04,474.754
2006-08-07,471.006
2006-08-08,472.486
2006-08-09,475.011
2006-08-10,468.194
2006-08-11,467.237
2006-08-14,469.214
2006-08-15,472.013
2006-08-16,477.711
2006-08-17,479.028
2006-08-18,479.341
2006-08-21,478.285
2006-08-22,474.152
2006-08-23,472.878
2006-08-24,474.057
2006-08-25,471.78
2006-08-28,471.326
2006-08-29,470.45
2006-08-30,475.874
2006-08-31,475.906
2006-09-01,479.209
2006-09-04,482.932
2006-09-05,483.466
2006-09-06,483.827
2006-09-07,476.062
2006-09-08,476.974
2006-09-11,475.913
2006-09-12,479.32
2006-09-13,480.407
2006-09-14,488.414
2006-09-15,483.428
2006-09-18,485.189
2006-09-19,483.172
2006-09-20,484.51
2006-09-21,486.265
2006-09-22,486.869
2006-09-25,484.822
2006-09-26,490.886
2006-09-27,494.385
2006-09-28,494.009
2006-09-29,498.565
2006-10-02,499.973
2006-10-03,497.162
2006-10-04,496.77
2006-10-05,500.19
2006-10-06,495.761
2006-10-09,500.174
2006-10-10,501.859
2006-10-11,503.085
2006-10-12,505.986
2006-10-13,509.409
2006-10-16,510.624
2006-10-17,506.439
2006-10-18,507.185
2006-10-19,509.456
2006-10-20,513.946
2006-10-23,514.07
2006-10-24,514.279
2006-10-25,515.733
2006-10-26,518.163
2006-10-27,517.095
2006-10-30,512.487
2006-10-31,520.632
2006-11-01,523.618
2006-11-02,521.633
2006-11-03,519.123
2006-11-06,523.576
2006-11-07,528.279
2006-11-08,528.331
2006-11-09,535.012
2006-11-10,538.374
2006-11-13,537.379
2006-11-14,542.681
2006-11-15,546.638
2006-11-16,549.152
2006-11-17,549.452
2006-11-20,550.985
2006-11-21,568.019
2006-11-22,574.625
2006-11-23,579.75
2006-11-24,581.995
2006-11-27,577.199
2006-11-28,567.163
2006-11-29,575.973
2006-11-30,585.178
2006-12-01,582.712
2006-12-04,584.178
2006-12-05,587.551
2006-12-06,587.48
2006-12-07,588.359
2006-12-08,591.683
2006-12-11,593.687
2006-12-12,596.106
2006-12-13,594.015
2006-12-14,594.208
2006-12-15,592.672
2006-12-18,597.367
2006-12-19,598.683
2006-12-20,602.639
2006-12-21,602.505
2006-12-22,608.355
2006-12-25,608.355
2006-12-26,607.348
2006-12-27,611.546
2006-12-28,612.74
2006-12-29,615.631
2007-01-01,615.631
2007-01-02,625.541
2007-01-03,631.118
2007-01-04,619.403
2007-01-05,616.403
2007-01-08,617.902
2007-01-09,617.628
2007-01-10,612.31
2007-01-11,608.46
2007-01-12,609.898
2007-01-15,616.624
2007-01-16,613.197
2007-01-17,614.946
2007-01-18,615.538
2007-01-19,615.93
2007-01-22,616.445
2007-01-23,615.275
2007-01-24,615.647
2007-01-25,613.016
2007-01-26,609.05
2007-01-29,608.086
2007-01-30,609.82
2007-01-31,611.097
2007-02-01,619.004
2007-02-02,618.905
2007-02-05,621.438
2007-02-06,617.411
2007-02-07,619.32
2007-02-08,615.254
2007-02-09,617.915
2007-02-12,613.393
2007-02-13,615.355
2007-02-14,624.34
2007-02-15,625.153
2007-02-16,624.736
2007-02-19,626.879
2007-02-20,623.021
2007-02-21,614.173
2007-02-22,611.691
2007-02-23,611.391
2007-02-26,609.35
2007-02-27,587.791
2007-02-28,583.943
2007-03-01,581.773
2007-03-02,582.944
2007-03-05,563.1
2007-03-06,568.465
2007-03-07,575.308
2007-03-08,583.813
2007-03-09,581.179
2007-03-12,586.727
2007-03-13,581.318
2007-03-14,572.905
2007-03-15,577.459
2007-03-16,580.7
2007-03-19,586.176
2007-03-20,583.974
2007-03-21,593.024
2007-03-22,598.81
2007-03-23,595.619
2007-03-26,593.904
2007-03-27,594.391
2007-03-28,590.535
2007-03-29,594.717
2007-03-30,593.796
2007-04-02,594.166
2007-04-03,604.898
2007-04-04,604.877
2007-04-05,607.652
2007-04-06,607.652
2007-04-09,604.443
2007-04-10,614.884
2007-04-11,611.474
2007-04-12,611.011
2007-04-13,614.695
2007-04-16,622.859
2007-04-17,626.727
2007-04-18,626.553
2007-04-19,629.262
2007-04-20,634.663
2007-04-23,640.636
2007-04-24,639.503
2007-04-25,644.196
2007-04-26,646.294
2007-04-27,649.405
2007-04-30,649.151
2007-05-01,642.664
2007-05-02,647.415
2007-05-03,645.348
2007-05-04,646.383
2007-05-07,647.758
2007-05-08,641.908
2007-05-09,642.353
2007-05-10,642.989
2007-05-11,642.044
2007-05-14,643.374
2007-05-15,648.009
2007-05-16,651.64
2007-05-17,647.712
2007-05-18,656.179
2007-05-21,654.858
2007-05-22,662.389
2007-05-23,670.039
2007-05-24,664.168
2007-05-25,668.524
2007-05-28,668.524
2007-05-29,670.874
2007-05-30,661.401
2007-05-31,668.048
2007-06-01,666.368
2007-06-04,665.919
2007-06-05,667.847
2007-06-06,660.54
2007-06-07,638.51
2007-06-08,625.101
2007-06-11,632.376
2007-06-12,627.337
2007-06-13,627.427
2007-06-14,634.449
2007-06-15,641.653
2007-06-18,641.357
2007-06-19,639.431
2007-06-20,639.287
2007-06-21,635.803
2007-06-22,637.812
2007-06-25,634.353
2007-06-26,632.966
2007-06-27,626.787
2007-06-28,639.463
2007-06-29,651.328
2007-07-02,655.979
2007-07-03,656.401
2007-07-04,658.432
2007-07-05,655.215
2007-07-06,655.582
2007-07-09,661.109
2007-07-10,665.105
2007-07-11,667.362
2007-07-12,667.119
2007-07-13,665.711
2007-07-16,669.11
2007-07-17,668.488
2007-07-18,664.184
2007-07-19,670.083
2007-07-20,668.806
2007-07-23,670.48
2007-07-24,665.005
2007-07-25,657.161
2007-07-26,648.801
2007-07-27,636.842
2007-07-30,638.327
2007-07-31,646.031
2007-08-01,637.982
2007-08-02,641.171
2007-08-03,641.387
2007-08-06,632.911
2007-08-07,634.147
2007-08-08,652.901
2007-08-09,636.606
2007-08-10,623.788
2007-08-13,624.154
2007-08-14,622.122
2007-08-15,611.486
2007-08-16,580.716
2007-08-17,599.609
2007-08-20,607.923
2007-08-21,606.83
2007-08-22,611.203
2007-08-23,615.315
2007-08-24,617.342
2007-08-27,617.66
2007-08-28,611.229
2007-08-29,610.058
2007-08-30,609.046
2007-08-31,615.975
2007-09-03,612.992
2007-09-04,615.798
2007-09-05,611.021
2007-09-06,612.503
2007-09-07,605.18
2007-09-10,597.569
2007-09-11,608.639
2007-09-12,609.73
2007-09-13,611.69
2007-09-14,605.897
2007-09-17,605.673
2007-09-18,609.456
2007-09-19,618.821
2007-09-20,623.627
2007-09-21,628.172
2007-09-24,628.583
2007-09-25,623.043
2007-09-26,627.432
2007-09-27,629.627
2007-09-28,623.563
2007-10-01,622.503
2007-10-02,620.185
2007-10-03,621.403
2007-10-04,629.148
2007-10-05,634.327
2007-10-08,632.585
2007-10-09,638.018
2007-10-10,651.283
2007-10-11,659.463
2007-10-12,656.881
2007-10-15,660.059
2007-10-16,649.813
2007-10-17,651.894
2007-10-18,646.922
2007-10-19,642.858
2007-10-22,626.625
2007-10-23,638.929
2007-10-24,632.951
2007-10-25,642.483
2007-10-26,648.713
2007-10-29,651.717
2007-10-30,649.921
2007-10-31,655.762
2007-11-01,649.158
2007-11-02,649.32
2007-11-05,645.057
2007-11-06,648.139
2007-11-07,647.515
2007-11-08,643.87
2007-11-09,632.983
2007-11-12,619.778
2007-11-13,609.776
2007-11-14,611.662
2007-11-15,597.77
2007-11-16,572.545
2007-11-19,557.54
2007-11-20,562.728
2007-11-21,544.344
2007-11-22,545.509
2007-11-23,554.071
2007-11-26,557.818
2007-11-27,553.448
2007-11-28,551.773
2007-11-29,551.502
2007-11-30,555.405
2007-12-03,555.083
2007-12-04,550.835
2007-12-05,553.179
2007-12-06,549.924
2007-12-07,555.065
2007-12-10,559.532
2007-12-11,557.193
2007-12-12,556.007
2007-12-13,546.538
2007-12-14,537.203
2007-12-17,517.814
2007-12-18,518.058
2007-12-19,513.309
2007-12-20,513.306
2007-12-21,520.178
2007-12-24,521.398
2007-12-25,521.398
2007-12-26,525.078
2007-12-27,528.429
2007-12-28,535.614
2007-12-31,532.621
2008-01-01,532.621
2008-01-02,535.738
2008-01-03,533.531
2008-01-04,526.963
2008-01-07,516.489
2008-01-08,516.766
2008-01-09,497.804
2008-01-10,482.983
2008-01-11,475.547
2008-01-14,485.214
2008-01-15,465.017
2008-01-16,454.042
2008-01-17,456.326
2008-01-18,453.541
2008-01-21,424.006
2008-01-22,426.53
2008-01-23,418.231
2008-01-24,436.587
2008-01-25,447.01
2008-01-28,444.962
2008-01-29,449.713
2008-01-30,449.618
2008-01-31,446.032
2008-02-01,456.225
2008-02-04,466.038
2008-02-05,452.222
2008-02-06,453.466
2008-02-07,441.698
2008-02-08,442.5
2008-02-11,439.808
2008-02-12,452.841
2008-02-13,453.258
2008-02-14,459.114
2008-02-15,456.882
2008-02-18,458.883
2008-02-19,462.303
2008-02-20,455.769
2008-02-21,464.65
2008-02-22,462.856
2008-02-25,467.836
2008-02-26,474.908
2008-02-27,481.981
2008-02-28,481.096
2008-02-29,476.913
2008-03-03,472.748
2008-03-04,471.904
2008-03-05,478.416
2008-03-06,482.24
2008-03-07,472.589
2008-03-10,462.452
2008-03-11,465.005
2008-03-12,472.017
2008-03-13,464.307
2008-03-14,459.504
2008-03-17,453.704
2008-03-18,457.016
2008-03-19,449.001
2008-03-20,442.501
2008-03-21,442.501
2008-03-24,441.871
2008-03-25,459.054
2008-03-26,463.522
2008-03-27,474.01
2008-03-28,478.15
2008-03-31,482.629
2008-04-01,479.008
2008-04-02,482.18
2008-04-03,478.511
2008-04-04,488.858
2008-04-07,494.358
2008-04-08,491.995
2008-04-09,493.275
2008-04-10,490.079
2008-04-11,484.087
2008-04-14,480.556
2008-04-15,484.488
2008-04-16,494.383
2008-04-17,491.232
2008-04-18,485.883
2008-04-21,494.318
2008-04-22,497.954
2008-04-23,495.393
2008-04-24,490.35
2008-04-25,494.554
2008-04-28,494.588
2008-04-29,489.678
2008-04-30,488.119
2008-05-01,484.426
2008-05-02,488.899
2008-05-05,494.74
2008-05-06,493.202
2008-05-07,492.063
2008-05-08,494.429
2008-05-09,492.944
2008-05-12,495.11
2008-05-13,497.048
2008-05-14,497.03
2008-05-15,502.829
2008-05-16,510.03
2008-05-19,516.6
2008-05-20,511.082
2008-05-21,513.242
2008-05-22,507.44
2008-05-23,504.986
2008-05-26,502.129
2008-05-27,495.253
2008-05-28,495.502
2008-05-29,491.163
2008-05-30,493.378
2008-06-02,489.606
2008-06-03,486.361
2008-06-04,482.72
2008-06-05,485.46
2008-06-06,479.322
2008-06-09,475.882
2008-06-10,461.787
2008-06-11,457.229
2008-06-12,451.244
2008-06-13,450.979
2008-06-16,452.83
2008-06-17,463.169
2008-06-18,456.665
2008-06-19,453.65
2008-06-20,450.071
2008-06-23,443.756
2008-06-24,438.454
2008-06-25,444.108
2008-06-26,443.328
2008-06-27,440.704
2008-06-30,435.164
2008-07-01,422.634
2008-07-02,428.794
2008-07-03,419.018
2008-07-04,414.773
2008-07-07,416.747
2008-07-08,411.426
2008-07-09,417.337
2008-07-10,416.626
2008-07-11,404.422
2008-07-14,403.691
2008-07-15,398.17
2008-07-16,392.005
2008-07-17,405.321
2008-07-18,407.222
2008-07-21,415.892
2008-07-22,411.644
2008-07-23,419.862
2008-07-24,416.411
2008-07-25,412.314
2008-07-28,412.894
2008-07-29,407.53
2008-07-30,412.99
2008-07-31,420.567
2008-08-01,425.495
2008-08-04,422.718
2008-08-05,422.541
2008-08-06,430.09
2008-08-07,427.872
2008-08-08,422.034
2008-08-11,427.979
2008-08-12,421.301
2008-08-13,418.073
2008-08-14,420.503
2008-08-15,419.017
2008-08-18,416.406
2008-08-19,410.11
2008-08-20,407.976
2008-08-21,411.82
2008-08-22,412.194
2008-08-25,409.128
2008-08-26,398.84
2008-08-27,400.216
2008-08-28,401.292
2008-08-29,399.663
2008-09-01,395.533
2008-09-02,392.316
2008-09-03,382.609
2008-09-04,371.214
2008-09-05,358.142
2008-09-08,362.018
2008-09-09,350.653
2008-09-10,342.611
2008-09-11,335.549
2008-09-12,346.013
2008-09-15,340.878
2008-09-16,331.001
2008-09-17,327.43
2008-09-18,325.832
2008-09-19,339.221
2008-09-22,345.626
2008-09-23,338.694
2008-09-24,336.239
2008-09-25,336.242
2008-09-26,327.745
2008-09-29,301.705
2008-09-30,291.611
2008-10-01,286.57
2008-10-02,279.998
2008-10-03,279.695
2008-10-06,241.978
2008-10-07,238.633
2008-10-08,221.836
2008-10-09,231.123
2008-10-10,213.544
2008-10-13,234.977
2008-10-14,255.756
2008-10-15,238.655
2008-10-16,225.844
2008-10-17,230.682
2008-10-20,231.86
2008-10-21,230.907
2008-10-22,217.063
2008-10-23,206.692
2008-10-24,184.302
2008-10-27,171.827
2008-10-28,174.462
2008-10-29,194.041
2008-10-30,202.856
2008-10-31,204.939
2008-11-03,212.58
2008-11-04,229.861
2008-11-05,228.053
2008-11-06,211.661
2008-11-07,213.876
2008-11-10,217.866
2008-11-11,203.259
2008-11-12,194.887
2008-11-13,194.238
2008-11-14,196.868
2008-11-17,191.455
2008-11-18,187.057
2008-11-19,179.613
2008-11-20,164.413
2008-11-21,168.126
2008-11-24,176.064
2008-11-25,177.698
2008-11-26,177.501
2008-11-27,184.429
2008-11-28,182.022
2008-12-01,175.06
2008-12-02,177.726
2008-12-03,175.323
2008-12-04,176.471
2008-12-05,169.891
2008-12-08,179.842
2008-12-09,182.72
2008-12-10,185.244
2008-12-11,186.409
2008-12-12,185.973
2008-12-15,191.823
2008-12-16,192.043
2008-12-17,197.055
2008-12-18,194.431
2008-12-19,182.95
2008-12-22,178.954
2008-12-23,179.412
2008-12-24,180.045
2008-12-25,180.045
2008-12-26,180.899
2008-12-29,183.763
2008-12-30,183.157
2008-12-31,180.225
2009-01-01,180.225
2009-01-02,194.003
2009-01-05,195.922
2009-01-06,195.998
2009-01-07,195.901
2009-01-08,198.28
2009-01-09,197.561
2009-01-12,195.524
2009-01-13,194.394
2009-01-14,186.628
2009-01-15,187.137
2009-01-16,191.496
2009-01-19,186.315
2009-01-20,180.605
2009-01-21,182.28
2009-01-22,183.621
2009-01-23,179.061
2009-01-26,188.616
2009-01-27,187.094
2009-01-28,192.176
2009-01-29,188.481
2009-01-30,184.924
2009-02-02,181.847
2009-02-03,183.366
2009-02-04,188.233
2009-02-05,186.686
2009-02-06,191.757
2009-02-09,195.354
2009-02-10,190.898
2009-02-11,187.602
2009-02-12,185.893
2009-02-13,191.665
2009-02-16,188.337
2009-02-17,180.654
2009-02-18,179.285
2009-02-19,179.656
2009-02-20,172.037
2009-02-23,171.672
2009-02-24,166.987
2009-02-25,165.155
2009-02-26,164.726
2009-02-27,160.914
2009-03-02,154.348
2009-03-03,150.601
2009-03-04,154.026
2009-03-05,147.436
2009-03-06,145.927
2009-03-09,142.277
2009-03-10,144.909
2009-03-11,148.083
2009-03-12,150.378
2009-03-13,151.924
2009-03-16,158.85
2009-03-17,159.005
2009-03-18,158.732
2009-03-19,167.851
2009-03-20,165.267
2009-03-23,168.809
2009-03-24,166.0
2009-03-25,165.73
2009-03-26,167.091
2009-03-27,162.522
2009-03-30,155.87
2009-03-31,158.916
2009-04-01,162.288
2009-04-02,170.341
2009-04-03,171.745
2009-04-06,174.36
2009-04-07,169.081
2009-04-08,169.654
2009-04-09,169.378
2009-04-10,169.378
2009-04-13,170.821
2009-04-14,176.056
2009-04-15,176.111
2009-04-16,181.886
2009-04-17,185.571
2009-04-20,177.064
2009-04-21,175.912
2009-04-22,181.967
2009-04-23,186.214
2009-04-24,191.055
2009-04-27,187.574
2009-04-28,184.828
2009-04-29,190.468
2009-04-30,195.458
2009-05-01,200.624
2009-05-04,214.178
2009-05-05,215.104
2009-05-06,221.941
2009-05-07,224.252
2009-05-08,225.45
2009-05-11,223.817
2009-05-12,224.506
2009-05-13,220.416
2009-05-14,220.442
2009-05-15,224.126
2009-05-18,228.246
2009-05-19,235.463
2009-05-20,242.724
2009-05-21,242.459
2009-05-22,246.359
2009-05-25,244.874
2009-05-26,237.632
2009-05-27,231.529
2009-05-28,228.281
2009-05-29,230.573
2009-06-01,230.604
2009-06-02,239.683
2009-06-03,234.663
2009-06-04,231.02
2009-06-05,228.089
2009-06-08,224.81
2009-06-09,229.72
2009-06-10,233.573
2009-06-11,238.512
2009-06-12,236.572
2009-06-15,231.456
2009-06-16,231.657
2009-06-17,221.332
2009-06-18,223.054
2009-06-19,225.64
2009-06-22,215.822
2009-06-23,214.652
2009-06-24,219.651
2009-06-25,218.085
2009-06-26,221.451
2009-06-29,224.375
2009-06-30,222.611
2009-07-01,228.433
2009-07-02,222.222
2009-07-03,222.133
2009-07-06,216.698
2009-07-07,218.28
2009-07-08,214.997
2009-07-09,216.528
2009-07-10,213.76
2009-07-13,213.205
2009-07-14,214.971
2009-07-15,221.877
2009-07-16,225.728
2009-07-17,228.915
2009-07-20,234.622
2009-07-21,239.493
2009-07-22,237.317
2009-07-23,242.169
2009-07-24,242.067
2009-07-27,245.288
2009-07-28,248.065
2009-07-29,244.15
2009-07-30,251.09
2009-07-31,254.976
2009-08-03,265.485
2009-08-04,261.677
2009-08-05,265.269
2009-08-06,269.917
2009-08-07,269.045
2009-08-10,270.211
2009-08-11,268.2
2009-08-12,270.643
2009-08-13,274.549
2009-08-14,273.904
2009-08-17,264.131
2009-08-18,259.158
2009-08-19,256.686
2009-08-20,263.453
2009-08-21,267.659
2009-08-24,272.794
2009-08-25,277.758
2009-08-26,280.972
2009-08-27,278.357
2009-08-28,282.665
2009-08-31,277.765
2009-09-01,276.002
2009-09-02,266.648
2009-09-03,269.98
2009-09-04,274.742
2009-09-07,280.768
2009-09-08,285.859
2009-09-09,289.047
2009-09-10,290.136
2009-09-11,287.973
2009-09-14,284.919
2009-09-15,284.577
2009-09-16,294.304
2009-09-17,302.082
2009-09-18,301.135
2009-09-21,299.317
2009-09-22,302.951
2009-09-23,301.611
2009-09-24,295.457
2009-09-25,292.876
2009-09-28,293.386
2009-09-29,289.363
2009-09-30,291.48
2009-10-01,286.857
2009-10-02,279.436
2009-10-05,283.236
2009-10-06,294.588
2009-10-07,290.908
2009-10-08,295.76
2009-10-09,296.568
2009-10-12,299.387
2009-10-13,295.772
2009-10-14,303.873
2009-10-15,305.586
2009-10-16,302.574
2009-10-19,305.91
2009-10-20,306.226
2009-10-21,305.504
2009-10-22,302.957
2009-10-23,304.961
2009-10-26,300.582
2009-10-27,292.81
2009-10-28,282.379
2009-10-29,288.591
2009-10-30,286.007
2009-11-02,286.629
2009-11-03,279.371
2009-11-04,286.99
2009-11-05,288.84
2009-11-06,287.466
2009-11-09,294.641
2009-11-10,289.58
2009-11-11,291.34
2009-11-12,290.974
2009-11-13,291.294
2009-11-16,298.996
2009-11-17,295.604
2009-11-18,301.706
2009-11-19,296.394
2009-11-20,297.004
2009-11-23,299.262
2009-11-24,295.483
2009-11-25,294.1
2009-11-26,288.013
2009-11-27,288.39
2009-11-30,286.343
2009-12-01,295.65
2009-12-02,299.814
2009-12-03,300.252
2009-12-04,298.459
2009-12-07,298.635
2009-12-08,293.417
2009-12-09,293.799
2009-12-10,293.13
2009-12-11,292.956
2009-12-14,295.978
2009-12-15,294.476
2009-12-16,296.641
2009-12-17,296.113
2009-12-18,291.59
2009-12-21,290.784
2009-12-22,291.209
2009-12-23,295.339
2009-12-24,295.838
2009-12-25,295.838
2009-12-28,298.129
2009-12-29,300.167
2009-12-30,299.182
2009-12-31,300.177
2010-01-01,300.177
2010-01-04,312.67
2010-01-05,311.754
2010-01-06,310.141
2010-01-07,313.584
2010-01-08,314.626
2010-01-11,320.931
2010-01-12,317.965
2010-01-13,318.276
2010-01-14,324.495
2010-01-15,321.157
2010-01-18,321.975
2010-01-19,319.385
2010-01-20,312.856
2010-01-21,306.713
2010-01-22,303.895
2010-01-25,305.769
2010-01-26,300.148
2010-01-27,299.983
2010-01-28,300.211
2010-01-29,301.265
2010-02-01,302.927
2010-02-02,307.045
2010-02-03,309.485
2010-02-04,302.095
2010-02-05,296.108
2010-02-08,289.584
2010-02-09,290.716
2010-02-10,286.906
2010-02-11,283.629
2010-02-12,283.323
2010-02-15,282.893
2010-02-16,290.327
2010-02-17,292.968
2010-02-18,294.064
2010-02-19,291.696
2010-02-22,295.463
2010-02-23,289.767
2010-02-24,288.824
2010-02-25,285.039
2010-02-26,290.782
2010-03-01,293.544
2010-03-02,297.556
2010-03-03,302.453
2010-03-04,299.256
2010-03-05,303.514
2010-03-08,303.587
2010-03-09,300.063
2010-03-10,305.822
2010-03-11,307.176
2010-03-12,309.478
2010-03-15,307.17
2010-03-16,312.59
2010-03-17,312.246
2010-03-18,310.103
2010-03-19,307.303
2010-03-22,306.342
2010-03-23,309.721
2010-03-24,306.114
2010-03-25,308.915
2010-03-26,309.249
2010-03-29,309.186
2010-03-30,307.113
2010-03-31,310.056
2010-04-01,310.169
2010-04-02,310.169
2010-04-05,309.421
2010-04-06,310.931
2010-04-07,313.706
2010-04-08,311.78
2010-04-09,318.293
2010-04-12,324.566
2010-04-13,323.767
2010-04-14,328.98
2010-04-15,328.098
2010-04-16,325.152
2010-04-19,320.978
2010-04-20,328.044
2010-04-21,327.488
2010-04-22,322.68
2010-04-23,329.1
2010-04-26,330.325
2010-04-27,328.984
2010-04-28,316.904
2010-04-29,323.418
2010-04-30,324.692
2010-05-03,321.549
2010-05-04,305.611
2010-05-05,290.366
2010-05-06,283.617
2010-05-07,268.936
2010-05-10,295.998
2010-05-11,284.849
2010-05-12,289.555
2010-05-13,287.027
2010-05-14,283.793
2010-05-17,274.878
2010-05-18,278.416
2010-05-19,270.221
2010-05-20,260.976
2010-05-21,266.417
2010-05-24,262.635
2010-05-25,250.888
2010-05-26,259.634
2010-05-27,267.552
2010-05-28,266.374
2010-05-31,267.155
2010-06-01,266.083
2010-06-02,263.769
2010-06-03,269.967
2010-06-04,263.431
2010-06-07,259.247
2010-06-08,258.094
2010-06-09,264.997
2010-06-10,271.218
2010-06-11,271.08
2010-06-14,281.533
2010-06-15,281.906
2010-06-16,281.289
2010-06-17,280.334
2010-06-18,282.568
2010-06-21,284.379
2010-06-22,281.926
2010-06-23,279.69
2010-06-24,275.56
2010-06-25,271.929
2010-06-28,272.977
2010-06-29,259.375
2010-06-30,261.286
2010-07-01,258.46
2010-07-02,266.242
2010-07-05,264.677
2010-07-06,275.853
2010-07-07,277.028
2010-07-08,280.135
2010-07-09,278.844
2010-07-12,278.143
2010-07-13,283.294
2010-07-14,284.801
2010-07-15,288.395
2010-07-16,285.226
2010-07-19,281.557
2010-07-20,276.963
2010-07-21,278.977
2010-07-22,285.493
2010-07-23,283.503
2010-07-26,286.864
2010-07-27,290.606
2010-07-28,290.434
2010-07-29,294.726
2010-07-30,291.889
2010-08-02,302.221
2010-08-03,305.207
2010-08-04,303.321
2010-08-05,305.755
2010-08-06,305.594
2010-08-09,307.99
2010-08-10,300.503
2010-08-11,290.662
2010-08-12,286.722
2010-08-13,283.912
2010-08-16,285.791
2010-08-17,288.729
2010-08-18,284.089
2010-08-19,281.716
2010-08-20,271.812
2010-08-23,272.137
2010-08-24,262.823
2010-08-25,257.919
2010-08-26,265.673
2010-08-27,265.01
2010-08-30,262.846
2010-08-31,265.042
2010-09-01,274.932
2010-09-02,276.524
2010-09-03,284.827
2010-09-06,289.917
2010-09-07,282.525
2010-09-08,282.404
2010-09-09,284.363
2010-09-10,285.871
2010-09-13,293.305
2010-09-14,295.372
2010-09-15,295.805
2010-09-16,294.329
2010-09-17,294.405
2010-09-20,296.977
2010-09-21,300.693
2010-09-22,309.233
