Date,WORLD Standard (Large+Mid Cap)
2005-06-16,2530.655
2005-06-17,2551.602
2005-06-20,2543.887
2005-06-21,2546.15
2005-06-22,2548.21
2005-06-23,2531.226
2005-06-24,2515.266
2005-06-27,2509.372
2005-06-28,2524.439
2005-06-29,2524.351
2005-06-30,2513.595
2005-07-01,2511.697
2005-07-04,2510.955
2005-07-05,2520.842
2005-07-06,2516.836
2005-07-07,2506.324
2005-07-08,2531.587
2005-07-11,2556.922
2005-07-12,2568.739
2005-07-13,2564.05
2005-07-14,2572.994
2005-07-15,2569.2
2005-07-18,2562.624
2005-07-19,2568.438
2005-07-20,2575.04
2005-07-21,2581.086
2005-07-22,2587.779
2005-07-25,2580.42
2005-07-26,2578.294
2005-07-27,2590.513
2005-07-28,2605.48
2005-07-29,2601.399
2005-08-01,2610.016
2005-08-02,2629.87
2005-08-03,2638.643
2005-08-04,2624.423
2005-08-05,2601.819
2005-08-08,2606.426
2005-08-09,2620.495
2005-08-10,2637.685
2005-08-11,2656.219
2005-08-12,2648.035
2005-08-15,2646.7
2005-08-16,2626.891
2005-08-17,2622.29
2005-08-18,2604.824
2005-08-19,2611.52
2005-08-22,2628.462
2005-08-23,2616.863
2005-08-24,2607.611
2005-08-25,2607.553
2005-08-26,2598.207
2005-08-29,2598.736
2005-08-30,2591.274
2005-08-31,2621.001
2005-09-01,2646.283
2005-09-02,2648.65
2005-09-05,2654.298
2005-09-06,2673.954
2005-09-07,2678.233
2005-09-08,2667.301
2005-09-09,2689.218
2005-09-12,2683.113
2005-09-13,2665.504
2005-09-14,2667.839
2005-09-15,2664.96
2005-09-16,2679.748
2005-09-19,2671.061
2005-09-20,2668.019
2005-09-21,2652.808
2005-09-22,2646.681
2005-09-23,2644.009
2005-09-26,2659.44
2005-09-27,2651.635
2005-09-28,2665.439
2005-09-29,2683.596
2005-09-30,2689.078
2005-10-03,2681.309
2005-10-04,2671.973
2005-10-05,2637.96
2005-10-06,2622.32
2005-10-07,2623.001
2005-10-10,2610.373
2005-10-11,2611.638
2005-10-12,2598.221
2005-10-13,2579.119
2005-10-14,2601.142
2005-10-17,2600.726
2005-10-18,2574.392
2005-10-19,2582.445
2005-10-20,2565.034
2005-10-21,2566.719
2005-10-24,2594.747
2005-10-25,2603.57
2005-10-26,2599.559
2005-10-27,2583.094
2005-10-28,2599.167
2005-10-31,2623.838
2005-11-01,2625.862
2005-11-02,2650.606
2005-11-03,2666.306
2005-11-04,2653.934
2005-11-07,2659.161
2005-11-08,2654.136
2005-11-09,2652.331
2005-11-10,2662.421
2005-11-11,2675.543
2005-11-14,2669.54
2005-11-15,2657.755
2005-11-16,2657.595
2005-11-17,2687.019
2005-11-18,2699.936
2005-11-21,2715.443
2005-11-22,2720.738
2005-11-23,2737.491
2005-11-24,2735.916
2005-11-25,2736.819
2005-11-28,2726.852
2005-11-29,2725.05
2005-11-30,2711.263
2005-12-01,2740.01
2005-12-02,2751.564
2005-12-05,2751.643
2005-12-06,2758.171
2005-12-07,2748.617
2005-12-08,2749.786
2005-12-09,2758.409
2005-12-12,2775.972
2005-12-13,2785.625
2005-12-14,2799.098
2005-12-15,2785.31
2005-12-16,2792.333
2005-12-19,2782.931
2005-12-20,2779.928
2005-12-21,2786.574
2005-12-22,2797.624
2005-12-23,2799.901
2005-12-26,2801.793
2005-12-27,2784.835
2005-12-28,2793.957
2005-12-29,2790.604
2005-12-30,2771.33
2006-01-02,2774.349
2006-01-03,2823.247
2006-01-04,2853.932
2006-01-05,2854.574
2006-01-06,2882.913
2006-01-09,2885.72
2006-01-10,2874.301
2006-01-11,2890.879
2006-01-12,2882.129
2006-01-13,2880.204
2006-01-16,2881.682
2006-01-17,2855.281
2006-01-18,2832.79
2006-01-19,2857.79
2006-01-20,2825.167
2006-01-23,2835.99
2006-01-24,2841.354
2006-01-25,2845.892
2006-01-26,2868.662
2006-01-27,2891.61
2006-01-30,2891.573
2006-01-31,2895.079
2006-02-01,2898.305
2006-02-02,2876.395
2006-02-03,2857.971
2006-02-06,2861.79
2006-02-07,2843.641
2006-02-08,2842.329
2006-02-09,2853.883
2006-02-10,2848.178
2006-02-13,2837.0
2006-02-14,2853.764
2006-02-15,2859.081
2006-02-16,2875.342
2006-02-17,2872.493
2006-02-20,2873.769
2006-02-21,2874.445
2006-02-22,2888.093
2006-02-23,2895.178
2006-02-24,2898.552
2006-02-27,2911.94
2006-02-28,2890.769
2006-03-01,2906.666
2006-03-02,2902.043
2006-03-03,2896.795
2006-03-06,2890.263
2006-03-07,2867.949
2006-03-08,2863.08
2006-03-09,2870.517
2006-03-10,2881.104
2006-03-13,2901.289
2006-03-14,2929.035
2006-03-15,2940.56
2006-03-16,2949.661
2006-03-17,2958.813
2006-03-20,2962.277
2006-03-21,2944.875
2006-03-22,2956.632
2006-03-23,2940.919
2006-03-24,2952.775
2006-03-27,2949.219
2006-03-28,2939.708
2006-03-29,2947.792
2006-03-30,2971.383
2006-03-31,2954.334
2006-04-03,2972.664
2006-04-04,2988.826
2006-04-05,3001.713
2006-04-06,3007.208
2006-04-07,2980.114
2006-04-10,2982.345
2006-04-11,2960.503
2006-04-12,2952.519
2006-04-13,2955.891
2006-04-14,2956.056
2006-04-17,2965.7
2006-04-18,2998.056
2006-04-19,3019.53
2006-04-20,3020.732
2006-04-21,3034.654
2006-04-24,3025.052
2006-04-25,3022.844
2006-04-26,3034.652
2006-04-27,3046.313
2006-04-28,3044.03
2006-05-01,3048.115
2006-05-02,3071.284
2006-05-03,3054.402
2006-05-04,3069.333
2006-05-05,3104.943
2006-05-08,3111.085
2006-05-09,3120.361
2006-05-10,3113.603
2006-05-11,3088.667
2006-05-12,3049.096
2006-05-15,3028.462
2006-05-16,3021.699
2006-05-17,2968.117
2006-05-18,2943.884
2006-05-19,2937.062
2006-05-22,2907.117
2006-05-23,2920.637
2006-05-24,2903.806
2006-05-25,2933.088
2006-05-26,2961.436
2006-05-29,2966.469
2006-05-30,2933.694
2006-05-31,2940.049
2006-06-01,2961.939
2006-06-02,2986.185
2006-06-05,2949.356
2006-06-06,2904.803
2006-06-07,2888.35
2006-06-08,2839.401
2006-06-09,2856.736
2006-06-12,2825.044
2006-06-13,2768.233
2006-06-14,2783.773
2006-06-15,2842.084
2006-06-16,2844.398
2006-06-19,2824.394
2006-06-20,2827.613
2006-06-21,2849.54
2006-06-22,2848.532
2006-06-23,2843.756
2006-06-26,2852.295
2006-06-27,2837.084
2006-06-28,2835.389
2006-06-29,2892.918
2006-06-30,2939.187
2006-07-03,2957.676
2006-07-04,2963.829
2006-07-05,2926.945
2006-07-06,2940.511
2006-07-07,2938.495
2006-07-10,2940.204
2006-07-11,2936.206
2006-07-12,2909.264
2006-07-13,2873.768
2006-07-14,2839.875
2006-07-17,2820.759
2006-07-18,2809.363
2006-07-19,2863.294
2006-07-20,2870.248
2006-07-21,2851.601
2006-07-24,2887.112
2006-07-25,2905.309
2006-07-26,2905.512
2006-07-27,2927.111
2006-07-28,2959.561
2006-07-31,2957.53
2006-08-01,2938.639
2006-08-02,2966.103
2006-08-03,2958.457
2006-08-04,2977.651
2006-08-07,2952.525
2006-08-08,2952.267
2006-08-09,2959.44
2006-08-10,2949.203
2006-08-11,2941.136
2006-08-14,2951.718
2006-08-15,2986.81
2006-08-16,3016.863
2006-08-17,3023.485
2006-08-18,3023.872
2006-08-21,3022.735
2006-08-22,3022.369
2006-08-23,3010.094
2006-08-24,3010.183
2006-08-25,3002.585
2006-08-28,3014.858
2006-08-29,3021.926
2006-08-30,3033.858
2006-08-31,3034.299
2006-09-01,3048.412
2006-09-04,3066.053
2006-09-05,3061.222
2006-09-06,3028.127
2006-09-07,2999.517
2006-09-08,3002.792
2006-09-11,2987.79
2006-09-12,3013.725
2006-09-13,3023.618
2006-09-14,3030.535
2006-09-15,3027.222
2006-09-18,3032.887
2006-09-19,3026.71
2006-09-20,3037.172
2006-09-21,3038.926
2006-09-22,3026.293
2006-09-25,3032.625
2006-09-26,3050.799
2006-09-27,3071.444
2006-09-28,3075.909
2006-09-29,3070.479
2006-10-02,3075.437
2006-10-03,3070.323
2006-10-04,3088.481
2006-10-05,3109.68
2006-10-06,3094.514
2006-10-09,3098.342
2006-10-10,3103.386
2006-10-11,3097.876
2006-10-12,3119.745
2006-10-13,3126.911
2006-10-16,3142.722
2006-10-17,3126.61
2006-10-18,3135.546
2006-10-19,3145.676
2006-10-20,3152.835
2006-10-23,3163.919
2006-10-24,3165.002
2006-10-25,3179.166
2006-10-26,3198.909
2006-10-27,3187.485
2006-10-30,3178.397
2006-10-31,3183.174
2006-11-01,3175.742
2006-11-02,3170.415
2006-11-03,3164.167
2006-11-06,3193.875
2006-11-07,3213.698
2006-11-08,3208.349
2006-11-09,3198.029
2006-11-10,3205.769
2006-11-13,3202.339
2006-11-14,3217.104
2006-11-15,3226.68
2006-11-16,3229.319
2006-11-17,3224.51
2006-11-20,3215.455
2006-11-21,3223.978
2006-11-22,3246.398
2006-11-23,3247.64
2006-11-24,3243.94
2006-11-27,3210.023
2006-11-28,3212.378
2006-11-29,3250.245
2006-11-30,3261.124
2006-12-01,3256.299
2006-12-04,3276.607
2006-12-05,3289.041
2006-12-06,3293.218
2006-12-07,3292.062
2006-12-08,3293.84
2006-12-11,3292.949
2006-12-12,3298.292
2006-12-13,3305.956
2006-12-14,3326.252
2006-12-15,3326.333
2006-12-18,3317.819
2006-12-19,3317.796
2006-12-20,3326.451
2006-12-21,3317.127
2006-12-22,3302.921
2006-12-25,3301.65
2006-12-26,3307.193
2006-12-27,3333.477
2006-12-28,3334.271
2006-12-29,3327.426
2007-01-01,3327.426
2007-01-02,3351.622
2007-01-03,3339.081
2007-01-04,3329.492
2007-01-05,3296.851
2007-01-08,3300.742
2007-01-09,3303.78
2007-01-10,3287.4
2007-01-11,3310.219
2007-01-12,3337.321
2007-01-15,3350.27
2007-01-16,3343.275
2007-01-17,3344.441
2007-01-18,3338.154
2007-01-19,3351.053
2007-01-22,3343.395
2007-01-23,3357.841
2007-01-24,3379.077
2007-01-25,3355.448
2007-01-26,3337.34
2007-01-29,3341.227
2007-01-30,3358.76
2007-01-31,3366.707
2007-02-01,3398.176
2007-02-02,3401.864
2007-02-05,3394.538
2007-02-06,3406.039
2007-02-07,3417.677
2007-02-08,3405.455
2007-02-09,3398.704
2007-02-12,3381.898
2007-02-13,3406.859
2007-02-14,3444.586
2007-02-15,3456.161
2007-02-16,3451.215
2007-02-19,3457.259
2007-02-20,3459.452
2007-02-21,3446.418
2007-02-22,3450.221
2007-02-23,3457.148
2007-02-26,3463.706
2007-02-27,3377.834
2007-02-28,3349.188
2007-03-01,3329.066
2007-03-02,3303.437
2007-03-05,3253.023
2007-03-06,3298.595
2007-03-07,3306.305
2007-03-08,3336.239
2007-03-09,3340.36
2007-03-12,3352.142
2007-03-13,3305.487
2007-03-14,3276.258
2007-03-15,3310.116
2007-03-16,3306.609
2007-03-19,3344.383
2007-03-20,3367.936
2007-03-21,3402.89
2007-03-22,3431.436
2007-03-23,3435.997
2007-03-26,3432.024
2007-03-27,3418.924
2007-03-28,3401.388
2007-03-29,3414.167
2007-03-30,3410.496
2007-04-02,3419.547
2007-04-03,3451.813
2007-04-04,3465.017
2007-04-05,3475.265
2007-04-06,3474.383
2007-04-09,3471.433
2007-04-10,3492.161
2007-04-11,3479.985
2007-04-12,3490.834
2007-04-13,3501.492
2007-04-16,3542.196
2007-04-17,3548.583
2007-04-18,3552.482
2007-04-19,3538.695
2007-04-20,3569.36
2007-04-23,3562.253
2007-04-24,3555.335
2007-04-25,3581.513
2007-04-26,3577.627
2007-04-27,3574.49
2007-04-30,3560.942
2007-05-01,3556.559
2007-05-02,3579.703
2007-05-03,3589.559
2007-05-04,3607.704
2007-05-07,3625.939
2007-05-08,3605.193
2007-05-09,3620.693
2007-05-10,3580.628
2007-05-11,3602.065
2007-05-14,3600.916
2007-05-15,3604.097
2007-05-16,3613.568
2007-05-17,3607.779
2007-05-18,3628.895
2007-05-21,3632.292
2007-05-22,3636.165
2007-05-23,3648.867
2007-05-24,3614.075
2007-05-25,3620.11
2007-05-28,3624.221
2007-05-29,3634.772
2007-05-30,3641.891
2007-05-31,3660.68
2007-06-01,3679.831
2007-06-04,3690.892
2007-06-05,3678.582
2007-06-06,3641.656
2007-06-07,3590.163
2007-06-08,3592.819
2007-06-11,3605.128
2007-06-12,3575.107
2007-06-13,3601.356
2007-06-14,3632.298
2007-06-15,3668.848
2007-06-18,3669.655
2007-06-19,3670.685
2007-06-20,3651.273
2007-06-21,3649.601
2007-06-22,3621.901
2007-06-25,3611.594
2007-06-26,3598.852
2007-06-27,3600.221
2007-06-28,3618.801
2007-06-29,3632.444
2007-07-02,3665.576
2007-07-03,3682.895
2007-07-04,3689.848
2007-07-05,3682.782
2007-07-06,3699.418
2007-07-09,3709.428
2007-07-10,3680.34
2007-07-11,3685.56
2007-07-12,3733.465
2007-07-13,3752.973
2007-07-16,3751.286
2007-07-17,3746.319
2007-07-18,3728.499
2007-07-19,3753.454
2007-07-20,3724.727
2007-07-23,3732.976
2007-07-24,3680.552
2007-07-25,3662.692
2007-07-26,3581.859
2007-07-27,3528.549
2007-07-30,3548.215
2007-07-31,3551.999
2007-08-01,3531.327
2007-08-02,3550.994
2007-08-03,3499.619
2007-08-06,3527.505
2007-08-07,3548.899
2007-08-08,3608.658
2007-08-09,3530.491
2007-08-10,3477.334
2007-08-13,3495.862
2007-08-14,3445.752
2007-08-15,3394.958
2007-08-16,3346.99
2007-08-17,3403.513
2007-08-20,3424.852
2007-08-21,3438.146
2007-08-22,3480.452
2007-08-23,3499.418
2007-08-24,3528.061
2007-08-27,3518.725
2007-08-28,3456.14
2007-08-29,3493.106
2007-08-30,3501.081
2007-08-31,3549.304
2007-09-03,3551.762
2007-09-04,3575.14
2007-09-05,3537.311
2007-09-06,3554.064
2007-09-07,3507.206
2007-09-10,3487.117
2007-09-11,3536.421
2007-09-12,3546.381
2007-09-13,3567.852
2007-09-14,3562.502
2007-09-17,3534.427
2007-09-18,3592.296
2007-09-19,3661.408
2007-09-20,3661.937
2007-09-21,3671.369
2007-09-24,3666.309
2007-09-25,3663.376
2007-09-26,3679.266
2007-09-27,3712.855
2007-09-28,3718.093
2007-10-01,3753.495
2007-10-02,3756.312
2007-10-03,3751.006
2007-10-04,3752.889
2007-10-05,3787.646
2007-10-08,3768.142
2007-10-09,3795.863
2007-10-10,3802.903
2007-10-11,3814.159
2007-10-12,3814.423
2007-10-15,3790.58
2007-10-16,3752.008
2007-10-17,3764.159
2007-10-18,3770.014
2007-10-19,3705.735
2007-10-22,3676.995
2007-10-23,3719.756
2007-10-24,3707.12
2007-10-25,3724.506
2007-10-26,3777.966
2007-10-29,3809.244
2007-10-30,3789.459
2007-10-31,3832.133
2007-11-01,3766.255
2007-11-02,3752.339
2007-11-05,3724.346
2007-11-06,3762.76
2007-11-07,3715.367
2007-11-08,3694.516
2007-11-09,3642.271
2007-11-12,3592.532
2007-11-13,3651.194
2007-11-14,3665.718
2007-11-15,3613.994
2007-11-16,3605.212
2007-11-19,3547.653
2007-11-20,3581.886
2007-11-21,3518.418
2007-11-22,3529.0
2007-11-23,3574.011
2007-11-26,3543.632
2007-11-27,3562.859
2007-11-28,3632.536
2007-11-29,3654.085
2007-11-30,3675.491
2007-12-03,3659.887
2007-12-04,3634.834
2007-12-05,3673.788
2007-12-06,3705.989
2007-12-07,3720.079
2007-12-10,3745.446
2007-12-11,3696.709
2007-12-12,3704.029
2007-12-13,3654.973
2007-12-14,3611.124
2007-12-17,3544.224
2007-12-18,3553.523
2007-12-19,3543.528
2007-12-20,3554.161
2007-12-21,3608.379
2007-12-24,3628.883
2007-12-25,3635.811
2007-12-26,3649.054
2007-12-27,3631.05
2007-12-28,3641.725
2007-12-31,3628.073
2008-01-01,3628.073
2008-01-02,3604.056
2008-01-03,3600.268
2008-01-04,3524.567
2008-01-07,3510.485
2008-01-08,3487.502
2008-01-09,3493.959
2008-01-10,3494.5
2008-01-11,3462.733
2008-01-14,3495.61
2008-01-15,3413.09
2008-01-16,3357.14
2008-01-17,3309.753
2008-01-18,3284.675
2008-01-21,3187.637
2008-01-22,3179.018
2008-01-23,3192.031
2008-01-24,3289.936
2008-01-25,3287.733
2008-01-28,3297.911
2008-01-29,3331.954
2008-01-30,3311.832
2008-01-31,3350.817
2008-02-01,3399.408
2008-02-04,3392.046
2008-02-05,3282.13
2008-02-06,3257.699
2008-02-07,3238.343
2008-02-08,3234.008
2008-02-11,3233.837
2008-02-12,3288.016
2008-02-13,3305.483
2008-02-14,3306.625
2008-02-15,3291.941
2008-02-18,3306.66
2008-02-19,3324.025
2008-02-20,3301.299
2008-02-21,3311.068
2008-02-22,3314.781
2008-02-25,3367.424
2008-02-26,3403.247
2008-02-27,3428.439
2008-02-28,3399.374
2008-02-29,3331.423
2008-03-03,3300.022
2008-03-04,3279.966
2008-03-05,3309.928
2008-03-06,3275.358
2008-03-07,3233.196
2008-03-10,3186.398
2008-03-11,3255.284
2008-03-12,3279.287
2008-03-13,3274.096
2008-03-14,3226.943
2008-03-17,3159.678
2008-03-18,3265.176
2008-03-19,3210.433
2008-03-20,3219.818
2008-03-21,3225.716
2008-03-24,3248.891
2008-03-25,3321.138
2008-03-26,3320.151
2008-03-27,3313.446
2008-03-28,3295.292
2008-03-31,3299.491
2008-04-01,3369.416
2008-04-02,3400.711
2008-04-03,3410.574
2008-04-04,3427.097
2008-04-07,3440.97
2008-04-08,3414.503
2008-04-09,3392.165
2008-04-10,3399.199
2008-04-11,3357.501
2008-04-14,3334.094
2008-04-15,3347.314
2008-04-16,3427.488
2008-04-17,3420.252
2008-04-18,3458.608
2008-04-21,3477.68
2008-04-22,3456.271
2008-04-23,3459.588
2008-04-24,3451.739
2008-04-25,3484.352
2008-04-28,3493.01
2008-04-29,3474.647
2008-04-30,3472.906
2008-05-01,3489.111
2008-05-02,3523.047
2008-05-05,3522.201
2008-05-06,3539.767
2008-05-07,3508.377
2008-05-08,3518.393
2008-05-09,3487.997
2008-05-12,3517.934
2008-05-13,3517.467
2008-05-14,3529.232
2008-05-15,3563.625
2008-05-16,3587.744
2008-05-19,3601.449
2008-05-20,3572.75
2008-05-21,3538.4
2008-05-22,3542.742
2008-05-23,3504.335
2008-05-26,3491.736
2008-05-27,3494.753
2008-05-28,3500.318
2008-05-29,3512.848
2008-05-30,3525.863
2008-06-02,3503.486
2008-06-03,3487.979
2008-06-04,3478.727
2008-06-05,3511.44
2008-06-06,3460.341
2008-06-09,3443.119
2008-06-10,3397.154
2008-06-11,3360.668
2008-06-12,3347.296
2008-06-13,3376.432
2008-06-16,3394.199
2008-06-17,3396.896
2008-06-18,3369.487
2008-06-19,3354.277
2008-06-20,3308.712
2008-06-23,3295.181
2008-06-24,3287.481
2008-06-25,3304.815
2008-06-26,3247.363
2008-06-27,3234.12
2008-06-30,3244.649
2008-07-01,3222.932
2008-07-02,3183.316
2008-07-03,3177.397
2008-07-04,3163.987
2008-07-07,3159.316
2008-07-08,3161.938
2008-07-09,3152.477
2008-07-10,3148.365
2008-07-11,3115.028
2008-07-14,3106.168
2008-07-15,3065.262
2008-07-16,3096.886
2008-07-17,3148.854
2008-07-18,3154.788
2008-07-21,3170.199
2008-07-22,3189.78
2008-07-23,3207.976
2008-07-24,3159.036
2008-07-25,3150.758
2008-07-28,3116.286
2008-07-29,3133.638
2008-07-30,3184.206
2008-07-31,3165.368
2008-08-01,3131.356
2008-08-04,3100.789
2008-08-05,3151.924
2008-08-06,3172.913
2008-08-07,3133.619
2008-08-08,3146.65
2008-08-11,3174.452
2008-08-12,3145.225
2008-08-13,3110.432
2008-08-14,3123.571
2008-08-15,3113.887
2008-08-18,3096.391
2008-08-19,3048.128
2008-08-20,3067.932
2008-08-21,3079.851
2008-08-22,3102.938
2008-08-25,3072.048
2008-08-26,3066.797
2008-08-27,3087.097
2008-08-28,3126.444
2008-08-29,3120.898
2008-09-01,3099.633
2008-09-02,3083.407
2008-09-03,3060.176
2008-09-04,2976.295
2008-09-05,2946.383
2008-09-08,3012.757
2008-09-09,2936.971
2008-09-10,2935.694
2008-09-11,2933.314
2008-09-12,2979.9
2008-09-15,2872.602
2008-09-16,2852.173
2008-09-17,2767.057
2008-09-18,2826.346
2008-09-19,2988.18
2008-09-22,2938.47
2008-09-23,2903.161
2008-09-24,2890.223
2008-09-25,2932.432
2008-09-26,2907.571
2008-09-29,2705.718
2008-09-30,2749.711
2008-10-01,2754.209
2008-10-02,2654.675
2008-10-03,2648.379
2008-10-06,2495.643
2008-10-07,2418.258
2008-10-08,2335.039
2008-10-09,2228.874
2008-10-10,2118.039
2008-10-13,2319.761
2008-10-14,2379.256
2008-10-15,2211.352
2008-10-16,2180.508
2008-10-17,2212.348
2008-10-20,2302.688
2008-10-21,2262.036
2008-10-22,2117.34
2008-10-23,2119.376
2008-10-24,2028.513
2008-10-27,1941.04
2008-10-28,2076.4
2008-10-29,2151.46
2008-10-30,2216.478
2008-10-31,2228.363
2008-11-03,2238.334
2008-11-04,2345.786
2008-11-05,2289.375
2008-11-06,2154.839
2008-11-07,2188.243
2008-11-10,2191.786
2008-11-11,2111.476
2008-11-12,2027.878
2008-11-13,2083.855
2008-11-14,2050.44
2008-11-17,2002.475
2008-11-18,2008.917
2008-11-19,1916.336
2008-11-20,1799.78
2008-11-21,1854.32
2008-11-24,1981.663
2008-11-25,2014.357
2008-11-26,2046.635
2008-11-27,2064.994
2008-11-28,2084.124
2008-12-01,1938.092
2008-12-02,1976.514
2008-12-03,2008.383
2008-12-04,1971.963
2008-12-05,1980.903
2008-12-08,2089.588
2008-12-09,2072.757
2008-12-10,2099.58
2008-12-11,2083.933
2008-12-12,2067.79
2008-12-15,2081.591
2008-12-16,2141.966
2008-12-17,2167.845
2008-12-18,2147.597
2008-12-19,2118.411
2008-12-22,2085.346
2008-12-23,2075.259
2008-12-24,2074.844
2008-12-25,2077.816
2008-12-26,2087.871
2008-12-29,2106.06
2008-12-30,2141.026
2008-12-31,2150.99
2009-01-01,2150.99
2009-01-02,2211.462
2009-01-05,2209.855
2009-01-06,2220.195
2009-01-07,2197.034
2009-01-08,2194.619
2009-01-09,2157.403
2009-01-12,2110.625
2009-01-13,2079.898
2009-01-14,2016.435
2009-01-15,1995.706
2009-01-16,2024.917
2009-01-19,2010.382
2009-01-20,1923.854
2009-01-21,1961.065
2009-01-22,1942.424
2009-01-23,1930.633
2009-01-26,1969.375
2009-01-27,1998.748
2009-01-28,2056.08
2009-01-29,2007.238
2009-01-30,1962.551
2009-02-02,1939.533
2009-02-03,1974.361
2009-02-04,1985.258
2009-02-05,1996.994
2009-02-06,2038.939
2009-02-09,2053.484
2009-02-10,1982.08
2009-02-11,1979.348
2009-02-12,1962.262
2009-02-13,1960.782
2009-02-16,1946.926
2009-02-17,1866.535
2009-02-18,1854.775
2009-02-19,1852.342
2009-02-20,1811.85
2009-02-23,1775.685
2009-02-24,1800.455
2009-02-25,1791.491
2009-02-26,1791.509
2009-02-27,1761.666
2009-03-02,1674.872
2009-03-03,1654.963
2009-03-04,1695.33
2009-03-05,1643.936
2009-03-06,1637.233
2009-03-09,1616.502
2009-03-10,1702.539
2009-03-11,1716.464
2009-03-12,1750.872
2009-03-13,1776.462
2009-03-16,1797.392
2009-03-17,1828.877
2009-03-18,1853.167
2009-03-19,1886.796
2009-03-20,1855.865
2009-03-23,1950.565
2009-03-24,1936.324
2009-03-25,1949.128
2009-03-26,1979.561
2009-03-27,1940.141
2009-03-30,1864.926
2009-03-31,1894.511
2009-04-01,1923.787
2009-04-02,2006.766
2009-04-03,2011.944
2009-04-06,1997.086
2009-04-07,1960.573
2009-04-08,1967.284
2009-04-09,2028.344
2009-04-10,2029.739
2009-04-13,2040.274
2009-04-14,2029.63
2009-04-15,2033.54
2009-04-16,2062.179
2009-04-17,2075.576
2009-04-20,2000.017
2009-04-21,2017.319
2009-04-22,2020.422
2009-04-23,2036.546
2009-04-24,2080.021
2009-04-27,2066.363
2009-04-28,2042.668
2009-04-29,2090.109
2009-04-30,2107.036
2009-05-01,2114.61
2009-05-04,2175.429
2009-05-05,2178.111
2009-05-06,2207.879
2009-05-07,2206.503
2009-05-08,2253.005
2009-05-11,2229.79
2009-05-12,2226.048
2009-05-13,2175.236
2009-05-14,2178.362
2009-05-15,2178.253
2009-05-18,2215.637
2009-05-19,2243.094
2009-05-20,2257.665
2009-05-21,2220.349
2009-05-22,2229.128
2009-05-25,2232.52
2009-05-26,2269.518
2009-05-27,2255.399
2009-05-28,2262.239
2009-05-29,2297.946
2009-06-01,2356.052
2009-06-02,2369.574
2009-06-03,2330.063
2009-06-04,2337.565
2009-06-05,2328.752
2009-06-08,2312.096
2009-06-09,2329.824
2009-06-10,2341.542
2009-06-11,2363.941
2009-06-12,2358.127
2009-06-15,2296.723
2009-06-16,2276.627
2009-06-17,2258.787
2009-06-18,2273.235
2009-06-19,2288.246
2009-06-22,2227.87
2009-06-23,2225.865
2009-06-24,2256.312
2009-06-25,2271.843
2009-06-26,2286.797
2009-06-29,2303.479
2009-06-30,2287.579
2009-07-01,2308.826
2009-07-02,2249.254
2009-07-03,2247.184
2009-07-06,2233.132
2009-07-07,2207.113
2009-07-08,2186.785
2009-07-09,2199.797
2009-07-10,2187.527
2009-07-13,2219.376
2009-07-14,2245.354
2009-07-15,2308.377
2009-07-16,2328.204
2009-07-17,2332.756
2009-07-20,2364.036
2009-07-21,2385.689
2009-07-22,2387.029
2009-07-23,2433.225
2009-07-24,2439.839
2009-07-27,2451.173
2009-07-28,2441.565
2009-07-29,2430.564
2009-07-30,2467.162
2009-07-31,2481.33
2009-08-03,2531.042
2009-08-04,2533.936
2009-08-05,2522.634
2009-08-06,2517.044
2009-08-07,2526.489
2009-08-10,2519.243
2009-08-11,2493.905
2009-08-12,2516.612
2009-08-13,2546.363
2009-08-14,2529.565
2009-08-17,2459.325
2009-08-18,2485.266
2009-08-19,2499.084
2009-08-20,2528.805
2009-08-21,2570.477
2009-08-24,2587.746
2009-08-25,2594.721
2009-08-26,2585.347
2009-08-27,2583.54
2009-08-28,2603.65
2009-08-31,2583.697
2009-09-01,2538.638
2009-09-02,2520.757
2009-09-03,2533.507
2009-09-04,2560.123
2009-09-07,2583.676
2009-09-08,2615.557
2009-09-09,2634.203
2009-09-10,2654.431
2009-09-11,2665.204
2009-09-14,2663.098
2009-09-15,2666.928
2009-09-16,2710.863
2009-09-17,2720.432
2009-09-18,2713.626
2009-09-21,2693.467
2009-09-22,2723.307
2009-09-23,2710.338
2009-09-24,2674.849
2009-09-25,2658.655
2009-09-28,2687.964
2009-09-29,2683.199
2009-09-30,2686.679
2009-10-01,2627.262
2009-10-02,2596.049
2009-10-05,2621.201
2009-10-06,2674.117
2009-10-07,2677.81
2009-10-08,2712.66
2009-10-09,2718.064
2009-10-12,2732.618
2009-10-13,2723.693
2009-10-14,2772.569
2009-10-15,2782.308
2009-10-16,2757.544
2009-10-19,2792.003
2009-10-20,2781.036
2009-10-21,2775.258
2009-10-22,2775.353
2009-10-23,2751.31
2009-10-26,2718.984
2009-10-27,2698.91
2009-10-28,2645.499
2009-10-29,2690.515
2009-10-30,2638.88
2009-11-02,2646.248
2009-11-03,2633.953
2009-11-04,2661.593
2009-11-05,2692.885
2009-11-06,2702.16
2009-11-09,2763.546
2009-11-10,2761.708
2009-11-11,2775.145
2009-11-12,2752.176
2009-11-13,2766.483
2009-11-16,2807.64
2009-11-17,2793.811
2009-11-18,2799.422
2009-11-19,2752.681
2009-11-20,2737.904
2009-11-23,2786.173
2009-11-24,2772.664
2009-11-25,2798.127
2009-11-26,2760.344
2009-11-27,2735.989
2009-11-30,2746.712
2009-12-01,2801.624
