Date,WORLD Standard (Large+Mid Cap)
2009-12-02,3832.073
2009-12-03,3821.326
2009-12-04,3815.914
2009-12-07,3804.314
2009-12-08,3759.04
2009-12-09,3751.372
2009-12-10,3768.327
2009-12-11,3773.486
2009-12-14,3804.063
2009-12-15,3781.392
2009-12-16,3807.152
2009-12-17,3740.887
2009-12-18,3736.848
2009-12-21,3775.002
2009-12-22,3786.711
2009-12-23,3810.296
2009-12-24,3829.458
2009-12-25,3827.474
2009-12-28,3843.773
2009-12-29,3849.491
2009-12-30,3827.981
2009-12-31,3818.859
2010-01-01,3818.859
2010-01-04,3887.444
2010-01-05,3898.867
2010-01-06,3901.754
2010-01-07,3899.827
2010-01-08,3917.34
2010-01-11,3946.656
2010-01-12,3920.947
2010-01-13,3928.576
2010-01-14,3949.427
2010-01-15,3909.242
2010-01-18,3917.63
2010-01-19,3934.343
2010-01-20,3873.151
2010-01-21,3815.781
2010-01-22,3760.228
2010-01-25,3757.289
2010-01-26,3739.179
2010-01-27,3729.324
2010-01-28,3690.488
2010-01-29,3661.752
2010-02-01,3693.907
2010-02-02,3745.171
2010-02-03,3726.456
2010-02-04,3620.058
2010-02-05,3584.577
2010-02-08,3575.814
2010-02-09,3603.887
2010-02-10,3606.043
2010-02-11,3628.643
2010-02-12,3625.91
2010-02-15,3626.502
2010-02-16,3683.893
2010-02-17,3713.987
2010-02-18,3730.995
2010-02-19,3716.59
2010-02-22,3734.41
2010-02-23,3697.595
2010-02-24,3713.771
2010-02-25,3684.165
2010-02-26,3714.83
2010-03-01,3738.984
2010-03-02,3768.736
2010-03-03,3795.677
2010-03-04,3790.714
2010-03-05,3839.571
2010-03-08,3853.872
2010-03-09,3852.086
2010-03-10,3873.371
2010-03-11,3881.852
2010-03-12,3897.313
2010-03-15,3879.74
2010-03-16,3918.294
2010-03-17,3947.595
2010-03-18,3928.617
2010-03-19,3909.159
2010-03-22,3918.11
2010-03-23,3942.72
2010-03-24,3908.406
2010-03-25,3913.292
2010-03-26,3919.117
2010-03-29,3946.767
2010-03-30,3948.655
2010-03-31,3946.96
2010-04-01,3985.908
2010-04-02,3987.935
2010-04-05,4003.143
2010-04-06,4005.679
2010-04-07,3990.967
2010-04-08,3984.362
2010-04-09,4024.099
2010-04-12,4044.167
2010-04-13,4033.425
2010-04-14,4077.718
2010-04-15,4086.031
2010-04-16,4022.153
2010-04-19,4007.606
2010-04-20,4042.53
2010-04-21,4033.961
2010-04-22,4012.413
2010-04-23,4034.94
2010-04-26,4045.639
2010-04-27,3959.977
2010-04-28,3933.771
2010-04-29,3980.768
2010-04-30,3949.718
2010-05-03,3963.146
2010-05-04,3862.591
2010-05-05,3820.255
2010-05-06,3714.458
2010-05-07,3630.598
2010-05-10,3808.85
2010-05-11,3781.647
2010-05-12,3828.497
2010-05-13,3808.554
2010-05-14,3713.622
2010-05-17,3688.743
2010-05-18,3675.669
2010-05-19,3622.937
2010-05-20,3517.945
2010-05-21,3551.159
2010-05-24,3520.598
2010-05-25,3469.411
2010-05-26,3485.517
2010-05-27,3590.833
2010-05-28,3576.613
2010-05-31,3575.137
2010-06-01,3541.368
2010-06-02,3574.875
2010-06-03,3614.01
2010-06-04,3512.546
2010-06-07,3450.193
2010-06-08,3464.0
2010-06-09,3480.487
2010-06-10,3563.316
2010-06-11,3581.725
2010-06-14,3617.224
2010-06-15,3674.103
2010-06-16,3683.46
2010-06-17,3689.195
2010-06-18,3697.327
2010-06-21,3714.902
2010-06-22,3664.289
2010-06-23,3633.413
2010-06-24,3589.04
2010-06-25,3579.577
2010-06-28,3590.356
2010-06-29,3476.011
2010-06-30,3453.891
2010-07-01,3436.814
2010-07-02,3438.909
2010-07-05,3429.418
2010-07-06,3488.661
2010-07-07,3556.362
2010-07-08,3600.047
2010-07-09,3622.16
2010-07-12,3622.072
2010-07-13,3680.452
2010-07-14,3693.993
2010-07-15,3694.139
2010-07-16,3617.116
2010-07-19,3615.229
2010-07-20,3629.196
2010-07-21,3612.519
2010-07-22,3684.793
2010-07-23,3709.195
2010-07-26,3750.024
2010-07-27,3753.917
2010-07-28,3749.155
2010-07-29,3746.107
2010-07-30,3734.816
2010-08-02,3825.88
2010-08-03,3828.655
2010-08-04,3828.608
2010-08-05,3830.418
2010-08-06,3828.174
2010-08-09,3847.944
2010-08-10,3805.525
2010-08-11,3698.884
2010-08-12,3676.632
2010-08-13,3668.441
2010-08-16,3677.79
2010-08-17,3720.505
2010-08-18,3723.974
2010-08-19,3681.638
2010-08-20,3638.011
2010-08-23,3636.435
2010-08-24,3589.475
2010-08-25,3572.458
2010-08-26,3584.21
2010-08-27,3624.456
2010-08-30,3606.49
2010-08-31,3596.902
2010-09-01,3699.876
2010-09-02,3725.483
2010-09-03,3766.65
2010-09-06,3782.815
2010-09-07,3741.264
2010-09-08,3758.545
2010-09-09,3785.64
2010-09-10,3793.414
2010-09-13,3845.803
2010-09-14,3858.098
2010-09-15,3861.698
2010-09-16,3854.914
2010-09-17,3851.672
2010-09-20,3903.557
2010-09-21,3896.707
2010-09-22,3900.627
2010-09-23,3876.584
2010-09-24,3942.307
2010-09-27,3934.268
2010-09-28,3949.715
2010-09-29,3949.484
2010-09-30,3933.681
2010-10-01,3950.558
2010-10-04,3921.16
2010-10-05,4000.093
2010-10-06,4022.237
2010-10-07,4025.71
2010-10-08,4037.122
2010-10-11,4039.456
2010-10-12,4030.74
2010-10-13,4078.652
2010-10-14,4092.071
2010-10-15,4083.518
2010-10-18,4098.353
2010-10-19,4034.913
2010-10-20,4078.737
2010-10-21,4089.103
2010-10-22,4082.674
2010-10-25,4105.192
2010-10-26,4085.568
2010-10-27,4053.019
2010-10-28,4078.18
2010-10-29,4081.186
2010-11-01,4084.822
2010-11-02,4120.529
2010-11-03,4121.209
2010-11-04,4220.338
2010-11-05,4224.87
2010-11-08,4215.022
2010-11-09,4207.029
2010-11-10,4179.936
2010-11-11,4172.414
2010-11-12,4134.097
2010-11-15,4130.953
2010-11-16,4055.311
2010-11-17,4063.185
2010-11-18,4128.627
2010-11-19,4132.811
2010-11-22,4120.117
2010-11-23,4050.76
2010-11-24,4088.594
2010-11-25,4094.696
2010-11-26,4050.503
2010-11-29,4019.34
2010-11-30,3994.994
2010-12-01,4072.976
2010-12-02,4142.469
2010-12-03,4175.312
2010-12-06,4167.354
2010-12-07,4182.843
2010-12-08,4174.107
2010-12-09,4189.967
2010-12-10,4207.747
2010-12-13,4237.726
2010-12-14,4245.77
2010-12-15,4219.012
2010-12-16,4220.518
2010-12-17,4213.181
2010-12-20,4219.862
2010-12-21,4258.651
2010-12-22,4267.172
2010-12-23,4266.763
2010-12-24,4269.906
2010-12-27,4264.965
2010-12-28,4274.096
2010-12-29,4286.581
2010-12-30,4278.716
2010-12-31,4290.045
2011-01-03,4316.525
2011-01-04,4321.096
2011-01-05,4307.559
2011-01-06,4303.381
2011-01-07,4295.861
2011-01-10,4276.54
2011-01-11,4298.782
2011-01-12,4353.462
2011-01-13,4376.6
2011-01-14,4388.926
2011-01-17,4383.908
2011-01-18,4413.316
2011-01-19,4389.077
2011-01-20,4343.083
2011-01-21,4368.128
2011-01-24,4400.62
2011-01-25,4396.466
2011-01-26,4421.99
2011-01-27,4431.629
2011-01-28,4367.987
2011-01-31,4387.97
2011-02-01,4462.426
2011-02-02,4471.719
2011-02-03,4462.529
2011-02-04,4468.328
2011-02-07,4494.482
2011-02-08,4521.888
2011-02-09,4506.462
2011-02-10,4491.579
2011-02-11,4502.469
2011-02-14,4516.162
2011-02-15,4514.625
2011-02-16,4541.07
2011-02-17,4567.039
2011-02-18,4577.03
2011-02-21,4561.955
2011-02-22,4495.071
2011-02-23,4467.803
2011-02-24,4459.882
2011-02-25,4508.36
2011-02-28,4543.546
2011-03-01,4507.521
2011-03-02,4498.49
2011-03-03,4547.009
2011-03-04,4535.087
2011-03-07,4503.314
2011-03-08,4511.127
2011-03-09,4507.503
2011-03-10,4419.931
2011-03-11,4425.867
2011-03-14,4379.657
2011-03-15,4280.629
2011-03-16,4241.801
2011-03-17,4307.774
2011-03-18,4332.841
2011-03-21,4401.333
2011-03-22,4413.704
2011-03-23,4415.944
2011-03-24,4458.176
2011-03-25,4464.585
2011-03-28,4450.371
2011-03-29,4462.73
2011-03-30,4504.306
2011-03-31,4500.825
2011-04-01,4523.378
2011-04-04,4538.425
2011-04-05,4531.844
2011-04-06,4550.585
2011-04-07,4538.606
2011-04-08,4560.015
2011-04-11,4550.762
2011-04-12,4500.954
2011-04-13,4518.077
2011-04-14,4511.375
2011-04-15,4516.659
2011-04-18,4446.967
2011-04-19,4472.781
2011-04-20,4560.357
2011-04-21,4597.972
2011-04-22,4598.224
2011-04-25,4586.339
2011-04-26,4617.891
2011-04-27,4634.85
2011-04-28,4681.073
2011-04-29,4694.884
2011-05-02,4706.928
2011-05-03,4677.673
2011-05-04,4640.153
2011-05-05,4587.78
2011-05-06,4602.758
2011-05-09,4584.944
2011-05-10,4627.965
2011-05-11,4600.227
2011-05-12,4579.971
2011-05-13,4554.069
2011-05-16,4533.4
2011-05-17,4509.33
2011-05-18,4553.23
2011-05-19,4566.2
2011-05-20,4536.492
2011-05-23,4460.607
2011-05-24,4467.736
2011-05-25,4483.32
2011-05-26,4507.042
2011-05-27,4546.852
2011-05-30,4546.286
2011-05-31,4602.241
2011-06-01,4539.343
2011-06-02,4505.172
2011-06-03,4487.474
2011-06-06,4452.614
2011-06-07,4459.979
2011-06-08,4426.311
2011-06-09,4447.028
2011-06-10,4381.409
2011-06-13,4382.394
2011-06-14,4441.538
2011-06-15,4367.321
2011-06-16,4332.328
2011-06-17,4356.209
2011-06-20,4359.942
2011-06-21,4429.022
2011-06-22,4421.615
2011-06-23,4360.553
2011-06-24,4339.955
2011-06-27,4361.481
2011-06-28,4412.362
2011-06-29,4472.524
2011-06-30,4531.208
2011-07-01,4574.58
2011-07-04,4589.619
2011-07-05,4582.301
2011-07-06,4569.731
2011-07-07,4605.392
2011-07-08,4573.965
2011-07-11,4477.629
2011-07-12,4451.998
2011-07-13,4496.905
2011-07-14,4464.552
2011-07-15,4472.514
2011-07-18,4417.671
2011-07-19,4484.085
2011-07-20,4510.302
2011-07-21,4577.246
2011-07-22,4594.411
2011-07-25,4568.055
2011-07-26,4573.044
2011-07-27,4493.815
2011-07-28,4472.636
2011-07-29,4450.249
2011-08-01,4420.455
2011-08-02,4325.804
2011-08-03,4305.118
2011-08-04,4120.075
2011-08-05,4071.43
2011-08-08,3863.331
2011-08-09,3972.543
2011-08-10,3856.209
2011-08-11,3980.141
2011-08-12,4028.932
2011-08-15,4111.487
2011-08-16,4083.903
2011-08-17,4098.092
2011-08-18,3919.03
2011-08-19,3863.929
2011-08-22,3862.952
2011-08-23,3953.399
2011-08-24,3990.85
2011-08-25,3943.429
2011-08-26,3972.373
2011-08-29,4068.344
2011-08-30,4086.829
2011-08-31,4138.562
2011-09-01,4111.406
2011-09-02,4016.223
2011-09-05,3942.822
2011-09-06,3903.096
2011-09-07,4011.896
2011-09-08,3998.958
2011-09-09,3879.537
2011-09-12,3838.925
2011-09-13,3880.652
2011-09-14,3916.493
2011-09-15,4000.35
2011-09-16,4022.815
2011-09-19,3956.844
2011-09-20,3975.425
2011-09-21,3890.9
2011-09-22,3727.213
2011-09-23,3746.587
2011-09-26,3796.343
2011-09-27,3901.519
2011-09-28,3845.397
2011-09-29,3870.339
2011-09-30,3782.757
2011-10-03,3682.722
2011-10-04,3681.885
2011-10-05,3757.127
2011-10-06,3852.207
2011-10-07,3860.166
2011-10-10,3964.323
2011-10-11,3973.777
2011-10-12,4030.643
2011-10-13,4008.537
2011-10-14,4067.481
2011-10-17,4017.894
2011-10-18,4037.442
2011-10-19,4029.014
2011-10-20,4001.517
2011-10-21,4095.563
2011-10-24,4156.021
2011-10-25,4100.903
2011-10-26,4116.846
2011-10-27,4289.848
2011-10-28,4301.627
2011-10-31,4175.103
2011-11-01,4029.366
2011-11-02,4080.404
2011-11-03,4140.76
2011-11-04,4128.158
2011-11-07,4136.13
2011-11-08,4174.201
2011-11-09,4054.093
2011-11-10,4049.782
2011-11-11,4140.949
2011-11-14,4103.798
2011-11-15,4092.729
2011-11-16,4052.356
2011-11-17,3996.55
2011-11-18,3978.938
2011-11-21,3888.316
2011-11-22,3875.728
2011-11-23,3792.454
2011-11-24,3781.983
2011-11-25,3775.323
2011-11-28,3894.461
2011-11-29,3920.5
2011-11-30,4075.56
2011-12-01,4075.127
2011-12-02,4086.174
2011-12-05,4126.548
2011-12-06,4107.148
2011-12-07,4120.41
2011-12-08,4042.527
2011-12-09,4086.214
2011-12-12,4023.278
2011-12-13,3991.089
2011-12-14,3921.352
2011-12-15,3934.685
2011-12-16,3947.218
2011-12-19,3909.059
2011-12-20,4007.932
2011-12-21,4008.909
2011-12-22,4041.681
2011-12-23,4071.96
2011-12-26,4074.065
2011-12-27,4076.746
2011-12-28,4024.107
2011-12-29,4057.339
2011-12-30,4074.834
2012-01-02,4086.829
2012-01-03,4156.118
2012-01-04,4148.055
2012-01-05,4125.362
2012-01-06,4107.673
2012-01-09,4110.573
2012-01-10,4162.767
2012-01-11,4151.803
2012-01-12,4162.434
2012-01-13,4140.681
2012-01-16,4145.837
2012-01-17,4177.447
2012-01-18,4214.3
2012-01-19,4251.717
2012-01-20,4260.859
2012-01-23,4285.252
2012-01-24,4266.259
2012-01-25,4288.497
2012-01-26,4313.718
2012-01-27,4298.061
2012-01-30,4273.569
2012-01-31,4280.521
2012-02-01,4338.592
2012-02-02,4346.795
2012-02-03,4394.815
2012-02-06,4393.878
2012-02-07,4410.55
2012-02-08,4421.599
2012-02-09,4432.166
2012-02-10,4381.902
2012-02-13,4415.442
2012-02-14,4397.555
2012-02-15,4402.362
2012-02-16,4421.95
2012-02-17,4449.399
2012-02-20,4478.9
2012-02-21,4472.868
2012-02-22,4453.845
2012-02-23,4472.807
2012-02-24,4494.649
2012-02-27,4488.221
2012-02-28,4505.704
2012-02-29,4491.979
2012-03-01,4512.224
2012-03-02,4491.665
2012-03-05,4469.73
2012-03-06,4377.972
2012-03-07,4397.838
2012-03-08,4466.965
2012-03-09,4472.256
2012-03-12,4464.686
2012-03-13,4531.328
2012-03-14,4522.047
2012-03-15,4552.45
2012-03-16,4575.027
2012-03-19,4591.769
2012-03-20,4560.835
2012-03-21,4546.357
2012-03-22,4518.725
2012-03-23,4532.495
2012-03-26,4585.046
2012-03-27,4581.67
2012-03-28,4553.144
2012-03-29,4529.017
2012-03-30,4552.202
2012-04-02,4595.592
2012-04-03,4570.575
2012-04-04,4483.87
2012-04-05,4479.379
2012-04-06,4475.695
2012-04-09,4444.9
2012-04-10,4372.866
2012-04-11,4398.558
2012-04-12,4460.055
2012-04-13,4405.578
2012-04-16,4401.138
2012-04-17,4471.425
2012-04-18,4460.727
2012-04-19,4439.712
2012-04-20,4454.396
2012-04-23,4395.307
2012-04-24,4421.854
2012-04-25,4470.956
2012-04-26,4499.134
2012-04-27,4518.52
2012-04-30,4503.68
2012-05-01,4514.207
2012-05-02,4495.995
2012-05-03,4472.045
2012-05-04,4406.124
2012-05-07,4392.728
2012-05-08,4357.419
2012-05-09,4325.829
2012-05-10,4343.035
2012-05-11,4334.757
2012-05-14,4272.521
2012-05-15,4236.988
2012-05-16,4205.846
2012-05-17,4160.633
2012-05-18,4116.112
2012-05-21,4162.686
2012-05-22,4192.432
2012-05-23,4148.903
2012-05-24,4163.985
2012-05-25,4154.401
2012-05-28,4159.999
2012-05-29,4200.315
2012-05-30,4131.485
2012-05-31,4119.206
2012-06-01,4033.208
2012-06-04,4027.22
2012-06-05,4052.169
2012-06-06,4142.368
2012-06-07,4167.52
2012-06-08,4161.37
2012-06-11,4144.985
2012-06-12,4172.415
2012-06-13,4167.379
2012-06-14,4187.839
2012-06-15,4231.707
2012-06-18,4243.614
2012-06-19,4297.081
2012-06-20,4306.381
2012-06-21,4227.566
2012-06-22,4223.399
2012-06-25,4162.977
2012-06-26,4170.703
2012-06-27,4211.571
2012-06-28,4205.629
2012-06-29,4331.155
2012-07-02,4348.117
2012-07-03,4387.063
2012-07-04,4383.041
2012-07-05,4355.819
2012-07-06,4310.947
2012-07-09,4292.647
2012-07-10,4274.062
2012-07-11,4274.448
2012-07-12,4234.727
2012-07-13,4298.487
2012-07-16,4297.819
2012-07-17,4311.037
2012-07-18,4346.383
2012-07-19,4377.314
2012-07-20,4319.607
2012-07-23,4251.94
2012-07-24,4219.96
2012-07-25,4216.234
2012-07-26,4307.815
2012-07-27,4385.895
2012-07-30,4399.698
2012-07-31,4388.036
2012-08-01,4379.904
2012-08-02,4333.99
2012-08-03,4420.925
2012-08-06,4449.929
2012-08-07,4480.002
2012-08-08,4481.686
2012-08-09,4488.753
2012-08-10,4490.815
2012-08-13,4484.109
2012-08-14,4488.934
2012-08-15,4488.47
2012-08-16,4526.676
2012-08-17,4535.976
2012-08-20,4535.139
2012-08-21,4548.42
2012-08-22,4529.122
2012-08-23,4520.232
2012-08-24,4522.679
2012-08-27,4525.487
2012-08-28,4517.7
2012-08-29,4515.044
2012-08-30,4476.154
2012-08-31,4501.501
2012-09-03,4507.478
2012-09-04,4486.147
2012-09-05,4482.263
2012-09-06,4568.522
2012-09-07,4619.893
2012-09-10,4599.929
2012-09-11,4619.062
2012-09-12,4637.567
2012-09-13,4682.914
2012-09-14,4746.788
2012-09-17,4728.328
2012-09-18,4710.291
2012-09-19,4725.856
2012-09-20,4701.512
2012-09-21,4714.108
2012-09-24,4692.83
2012-09-25,4677.314
2012-09-26,4619.359
2012-09-27,4657.619
2012-09-28,4627.184
2012-10-01,4653.395
2012-10-02,4655.986
2012-10-03,4654.442
2012-10-04,4690.088
2012-10-05,4710.768
2012-10-08,4681.643
2012-10-09,4636.151
2012-10-10,4607.223
2012-10-11,4620.687
2012-10-12,4610.839
2012-10-15,4634.709
2012-10-16,4693.499
2012-10-17,4730.303
2012-10-18,4730.071
2012-10-19,4669.174
2012-10-22,4664.28
2012-10-23,4590.743
2012-10-24,4586.889
2012-10-25,4601.136
2012-10-26,4592.178
2012-10-29,4580.694
2012-10-30,4599.238
2012-10-31,4597.231
2012-11-01,4638.627
2012-11-02,4612.564
2012-11-05,4604.381
2012-11-06,4632.845
2012-11-07,4556.664
2012-11-08,4513.354
2012-11-09,4511.875
2012-11-12,4505.97
2012-11-13,4498.047
2012-11-14,4447.697
2012-11-15,4436.402
2012-11-16,4434.783
2012-11-19,4532.787
2012-11-20,4534.577
2012-11-21,4545.902
2012-11-22,4567.807
2012-11-23,4618.973
2012-11-26,4611.244
2012-11-27,4599.889
2012-11-28,4616.78
2012-11-29,4655.653
2012-11-30,4658.581
2012-12-03,4654.412
2012-12-04,4653.669
2012-12-05,4659.52
2012-12-06,4673.489
2012-12-07,4679.481
2012-12-10,4684.047
2012-12-11,4712.381
2012-12-12,4721.584
2012-12-13,4705.941
2012-12-14,4698.627
2012-12-17,4733.417
2012-12-18,4778.581
2012-12-19,4782.207
2012-12-20,4793.222
2012-12-21,4755.42
2012-12-24,4746.368
2012-12-25,4748.866
2012-12-26,4738.626
2012-12-27,4740.49
2012-12-28,4707.302
2012-12-31,4748.699
2013-01-01,4748.885
2013-01-02,4851.818
2013-01-03,4841.323
2013-01-04,4861.647
2013-01-07,4850.297
2013-01-08,4834.643
2013-01-09,4852.112
2013-01-10,4892.461
2013-01-11,4905.015
2013-01-14,4898.872
2013-01-15,4908.314
2013-01-16,4895.249
2013-01-17,4920.99
2013-01-18,4927.972
2013-01-21,4933.211
2013-01-22,4947.835
2013-01-23,4945.984
2013-01-24,4957.673
2013-01-25,4990.803
2013-01-28,4982.269
2013-01-29,5009.598
2013-01-30,5006.115
2013-01-31,4992.061
2013-02-01,5032.346
2013-02-04,4971.625
2013-02-05,4991.365
2013-02-06,5003.215
2013-02-07,4981.452
2013-02-08,5011.888
2013-02-11,4995.182
2013-02-12,5024.254
2013-02-13,5026.67
2013-02-14,5019.138
2013-02-15,5002.797
2013-02-18,5008.927
2013-02-19,5049.89
2013-02-20,5015.771
2013-02-21,4952.762
2013-02-22,4988.554
2013-02-25,4950.25
2013-02-26,4933.68
2013-02-27,4982.09
2013-02-28,5002.799
2013-03-01,4990.749
2013-03-04,5002.71
2013-03-05,5057.458
2013-03-06,5065.975
2013-03-07,5076.639
2013-03-08,5090.614
2013-03-11,5112.64
2013-03-12,5107.329
2013-03-13,5097.035
2013-03-14,5134.087
2013-03-15,5149.542
2013-03-18,5102.012
2013-03-19,5087.091
2013-03-20,5115.143
2013-03-21,5088.467
2013-03-22,5108.867
2013-03-25,5088.915
2013-03-26,5111.307
2013-03-27,5102.491
2013-03-28,5122.933
2013-03-29,5122.563
2013-04-01,5099.715
2013-04-02,5126.164
2013-04-03,5091.928
2013-04-04,5080.242
2013-04-05,5069.374
2013-04-08,5097.305
2013-04-09,5120.819
2013-04-10,5190.786
2013-04-11,5228.799
2013-04-12,5207.291
2013-04-15,5117.721
2013-04-16,5145.495
2013-04-17,5081.148
2013-04-18,5056.305
2013-04-19,5087.722
2013-04-22,5105.464
2013-04-23,5165.884
2013-04-24,5192.189
2013-04-25,5223.065
2013-04-26,5219.346
2013-04-29,5259.272
2013-04-30,5287.524
2013-05-01,5253.514
2013-05-02,5265.978
2013-05-03,5312.238
2013-05-06,5310.907
2013-05-07,5348.063
2013-05-08,5392.412
2013-05-09,5366.906
2013-05-10,5367.727
2013-05-13,5374.497
2013-05-14,5406.621
2013-05-15,5426.304
2013-05-16,5416.734
2013-05-17,5435.281
2013-05-20,5455.919
2013-05-21,5464.436
2013-05-22,5437.728
2013-05-23,5368.26
2013-05-24,5366.39
2013-05-27,5355.13
2013-05-28,5382.431
2013-05-29,5355.662
2013-05-30,5365.387
2013-05-31,5294.215
2013-06-03,5297.511
2013-06-04,5300.347
2013-06-05,5220.751
2013-06-06,5235.607
2013-06-07,5290.798
2013-06-10,5301.514
2013-06-11,5266.621
2013-06-12,5247.827
2013-06-13,5272.095
2013-06-14,5270.773
2013-06-17,5318.132
2013-06-18,5340.095
2013-06-19,5310.95
2013-06-20,5127.777
2013-06-21,5118.137
2013-06-24,5046.245
2013-06-25,5088.145
2013-06-26,5136.372
2013-06-27,5174.717
2013-06-28,5165.877
2013-07-01,5205.163
2013-07-02,5207.719
2013-07-03,5192.522
2013-07-04,5220.098
2013-07-05,5223.236
2013-07-08,5254.61
2013-07-09,5294.152
2013-07-10,5311.941
2013-07-11,5396.443
2013-07-12,5402.345
2013-07-15,5411.849
2013-07-16,5410.392
2013-07-17,5421.085
2013-07-18,5449.328
2013-07-19,5458.043
2013-07-22,5483.714
2013-07-23,5480.839
2013-07-24,5475.891
2013-07-25,5473.589
2013-07-26,5468.145
2013-07-29,5441.89
2013-07-30,5447.439
2013-07-31,5439.347
2013-08-01,5501.009
2013-08-02,5533.331
2013-08-05,5521.549
2013-08-06,5512.96
2013-08-07,5483.591
2013-08-08,5514.984
2013-08-09,5512.354
2013-08-12,5502.237
2013-08-13,5514.295
2013-08-14,5516.024
2013-08-15,5448.373
2013-08-16,5450.997
2013-08-19,5425.082
2013-08-20,5422.616
2013-08-21,5384.11
2013-08-22,5413.631
2013-08-23,5452.806
2013-08-26,5438.4
2013-08-27,5366.252
2013-08-28,5351.425
2013-08-29,5355.839
2013-08-30,5325.887
2013-09-02,5357.031
2013-09-03,5374.977
2013-09-04,5413.005
2013-09-05,5418.01
2013-09-06,5435.834
2013-09-09,5485.122
2013-09-10,5533.052
2013-09-11,5557.602
2013-09-12,5548.39
2013-09-13,5551.316
2013-09-16,5597.786
2013-09-17,5600.454
2013-09-18,5652.343
2013-09-19,5694.797
2013-09-20,5659.097
2013-09-23,5639.967
2013-09-24,5632.281
2013-09-25,5626.041
2013-09-26,5641.141
2013-09-27,5635.228
2013-09-30,5594.336
2013-10-01,5630.34
2013-10-02,5621.932
2013-10-03,5592.14
2013-10-04,5609.327
2013-10-07,5569.095
2013-10-08,5521.886
2013-10-09,5510.307
2013-10-10,5605.56
2013-10-11,5647.073
2013-10-14,5666.741
2013-10-15,5650.131
2013-10-16,5694.532
2013-10-17,5753.777
2013-10-18,5795.568
2013-10-21,5801.418
2013-10-22,5841.763
2013-10-23,5809.217
2013-10-24,5832.029
2013-10-25,5832.206
2013-10-28,5840.44
2013-10-29,5855.591
2013-10-30,5846.966
2013-10-31,5814.649
2013-11-01,5796.513
2013-11-04,5818.216
2013-11-05,5802.704
2013-11-06,5835.466
2013-11-07,5767.118
2013-11-08,5796.254
2013-11-11,5812.945
2013-11-12,5804.902
2013-11-13,5817.831
2013-11-14,5859.464
2013-11-15,5891.192
2013-11-18,5896.413
2013-11-19,5873.863
2013-11-20,5856.155
2013-11-21,5874.605
2013-11-22,5899.773
2013-11-25,5901.858
2013-11-26,5895.767
2013-11-27,5907.213
2013-11-28,5922.1
2013-11-29,5920.683
2013-12-02,5895.166
2013-12-03,5866.306
2013-12-04,5836.249
2013-12-05,5815.055
2013-12-06,5865.54
2013-12-09,5883.868
2013-12-10,5871.659
2013-12-11,5820.861
2013-12-12,5780.317
2013-12-13,5776.718
2013-12-16,5815.396
2013-12-17,5795.666
2013-12-18,5872.125
2013-12-19,5889.525
2013-12-20,5919.646
2013-12-23,5959.29
2013-12-24,5968.278
2013-12-25,5968.56
2013-12-26,5992.853
2013-12-27,6022.516
2013-12-30,6030.14
2013-12-31,6048.181
2014-01-01,6048.275
2014-01-02,5991.073
2014-01-03,5994.35
2014-01-06,5976.585
2014-01-07,6000.258
2014-01-08,6010.408
2014-01-09,5996.579
2014-01-10,6028.418
2014-01-13,5993.431
2014-01-14,6016.533
2014-01-15,6047.049
2014-01-16,6044.7
2014-01-17,6037.419
2014-01-20,6036.685
2014-01-21,6045.46
2014-01-22,6054.233
2014-01-23,6013.308
2014-01-24,5896.41
2014-01-27,5847.664
2014-01-28,5871.114
2014-01-29,5844.175
2014-01-30,5858.304
2014-01-31,5825.527
2014-02-03,5728.824
2014-02-04,5721.737
2014-02-05,5731.751
2014-02-06,5807.377
2014-02-07,5877.138
2014-02-10,5895.445
2014-02-11,5960.222
2014-02-12,5974.522
2014-02-13,5994.897
2014-02-14,6020.447
2014-02-17,6033.526
2014-02-18,6059.611
2014-02-19,6040.905
2014-02-20,6045.039
2014-02-21,6059.546
2014-02-24,6090.998
2014-02-25,6095.253
2014-02-26,6079.656
2014-02-27,6094.493
2014-02-28,6120.254
2014-03-03,6047.948
2014-03-04,6129.976
2014-03-05,6135.859
2014-03-06,6163.462
2014-03-07,6145.859
2014-03-10,6129.106
2014-03-11,6113.448
2014-03-12,6091.955
2014-03-13,6041.7
2014-03-14,6003.225
2014-03-17,6050.38
2014-03-18,6092.769
2014-03-19,6065.883
2014-03-20,6052.576
2014-03-21,6049.916
2014-03-24,6023.25
2014-03-25,6059.188
2014-03-26,6054.943
2014-03-27,6056.011
2014-03-28,6088.276
2014-03-31,6132.592
2014-04-01,6169.036
2014-04-02,6183.726
2014-04-03,6175.694
2014-04-04,6143.895
2014-04-07,6081.985
2014-04-08,6099.55
2014-04-09,6142.728
2014-04-10,6072.811
2014-04-11,6008.608
2014-04-14,6032.313
2014-04-15,6041.118
2014-04-16,6108.127
2014-04-17,6126.784
2014-04-18,6129.666
2014-04-21,6136.328
2014-04-22,6172.117
2014-04-23,6163.326
2014-04-24,6170.608
2014-04-25,6133.187
2014-04-28,6140.749
2014-04-29,6177.04
2014-04-30,6198.798
2014-05-01,6208.754
2014-05-02,6205.276
2014-05-05,6209.913
2014-05-06,6187.134
2014-05-07,6191.914
2014-05-08,6203.911
2014-05-09,6192.667
2014-05-12,6237.081
2014-05-13,6249.88
2014-05-14,6241.758
2014-05-15,6196.926
2014-05-16,6203.129
2014-05-19,6212.536
