Date,ITALY LARGE VALUE Large Cap
2010-09-16,550.523
2010-09-17,542.559
2010-09-20,552.942
2010-09-21,554.388
2010-09-22,556.114
2010-09-23,550.319
2010-09-24,565.013
2010-09-27,565.476
2010-09-28,567.214
2010-09-29,564.68
2010-09-30,570.213
2010-10-01,571.675
2010-10-04,560.573
2010-10-05,578.69
2010-10-06,582.127
2010-10-07,587.794
2010-10-08,589.806
2010-10-11,589.899
2010-10-12,582.845
2010-10-13,598.588
2010-10-14,603.014
2010-10-15,598.776
2010-10-18,603.67
2010-10-19,596.128
2010-10-20,609.395
2010-10-21,615.94
2010-10-22,608.838
2010-10-25,606.798
2010-10-26,600.876
2010-10-27,593.08
2010-10-28,606.855
2010-10-29,604.416
2010-11-01,596.712
2010-11-02,609.057
2010-11-03,601.527
2010-11-04,616.801
2010-11-05,598.688
2010-11-08,593.661
2010-11-09,602.954
2010-11-10,580.878
2010-11-11,575.308
2010-11-12,574.896
2010-11-15,575.724
2010-11-16,564.301
2010-11-17,564.522
2010-11-18,572.81
2010-11-19,572.034
2010-11-22,562.267
2010-11-23,542.886
2010-11-24,538.123
2010-11-25,535.863
2010-11-26,526.67
2010-11-29,509.145
2010-11-30,501.232
2010-12-01,512.631
2010-12-02,527.033
2010-12-03,536.026
2010-12-06,527.628
2010-12-07,535.755
2010-12-08,536.368
2010-12-09,538.595
2010-12-10,538.298
2010-12-13,549.1
2010-12-14,552.719
2010-12-15,542.624
2010-12-16,537.381
2010-12-17,526.638
2010-12-20,530.738
2010-12-21,541.121
2010-12-22,539.644
2010-12-23,539.664
2010-12-24,541.791
2010-12-27,536.118
2010-12-28,534.039
2010-12-29,535.207
2010-12-30,532.354
2010-12-31,537.704
2011-01-03,541.183
2011-01-04,544.535
2011-01-05,538.837
2011-01-06,539.472
2011-01-07,534.816
2011-01-10,520.351
2011-01-11,525.294
2011-01-12,549.653
2011-01-13,568.619
2011-01-14,575.164
2011-01-17,567.327
2011-01-18,577.806
2011-01-19,586.146
2011-01-20,586.4
2011-01-21,603.146
2011-01-24,611.217
2011-01-25,605.677
2011-01-26,605.674
2011-01-27,615.351
2011-01-28,601.272
2011-01-31,604.813
2011-02-01,625.206
2011-02-02,630.342
2011-02-03,615.891
2011-02-04,617.782
2011-02-07,619.708
2011-02-08,624.693
2011-02-09,625.008
2011-02-10,620.137
2011-02-11,619.911
2011-02-14,614.723
2011-02-15,621.906
2011-02-16,630.103
2011-02-17,631.938
2011-02-18,631.259
2011-02-21,609.254
2011-02-22,604.412
2011-02-23,606.025
2011-02-24,612.096
2011-02-25,621.571
2011-02-28,629.917
2011-03-01,622.305
2011-03-02,625.301
2011-03-03,626.409
2011-03-04,629.765
2011-03-07,628.58
2011-03-08,631.491
2011-03-09,632.883
2011-03-10,618.645
2011-03-11,615.977
2011-03-14,616.581
2011-03-15,604.092
2011-03-16,587.552
2011-03-17,600.26
2011-03-18,604.843
2011-03-21,617.002
2011-03-22,621.334
2011-03-23,620.972
2011-03-24,633.256
2011-03-25,629.007
2011-03-28,628.274
2011-03-29,623.715
2011-03-30,630.224
2011-03-31,626.217
2011-04-01,630.833
2011-04-04,638.61
2011-04-05,638.463
2011-04-06,649.235
2011-04-07,645.34
2011-04-08,656.062
2011-04-11,655.846
2011-04-12,648.191
2011-04-13,651.735
2011-04-14,644.057
2011-04-15,641.766
2011-04-18,616.142
2011-04-19,621.473
2011-04-20,638.982
2011-04-21,649.895
2011-04-22,649.895
2011-04-25,649.427
2011-04-26,654.803
2011-04-27,666.924
2011-04-28,681.143
2011-04-29,683.732
2011-05-02,684.888
2011-05-03,679.451
2011-05-04,669.193
2011-05-05,651.363
2011-05-06,650.004
2011-05-09,630.341
2011-05-10,643.749
2011-05-11,643.569
2011-05-12,630.957
2011-05-13,630.171
2011-05-16,628.31
2011-05-17,617.031
2011-05-18,623.683
2011-05-19,627.891
2011-05-20,615.313
2011-05-23,599.076
2011-05-24,603.462
2011-05-25,608.957
2011-05-26,606.8
2011-05-27,618.321
2011-05-30,617.549
2011-05-31,632.649
2011-06-01,627.548
2011-06-02,624.149
2011-06-03,632.277
2011-06-06,623.775
2011-06-07,631.02
2011-06-08,620.942
2011-06-09,620.2
2011-06-10,605.545
2011-06-13,605.338
2011-06-14,617.488
2011-06-15,595.426
2011-06-16,589.988
2011-06-17,605.577
2011-06-20,596.018
2011-06-21,610.255
2011-06-22,610.551
2011-06-23,584.181
2011-06-24,575.174
2011-06-27,584.413
2011-06-28,593.039
2011-06-29,606.832
2011-06-30,621.566
2011-07-01,631.846
2011-07-04,630.055
2011-07-05,620.016
2011-07-06,599.777
2011-07-07,599.59
2011-07-08,575.134
2011-07-11,539.413
2011-07-12,545.165
2011-07-13,562.39
2011-07-14,556.024
2011-07-15,547.436
2011-07-18,526.933
2011-07-19,543.275
2011-07-20,561.904
2011-07-21,591.99
2011-07-22,590.416
2011-07-25,571.653
2011-07-26,581.482
2011-07-27,560.132
2011-07-28,560.4
2011-07-29,559.557
2011-08-01,530.415
2011-08-02,522.122
2011-08-03,516.547
2011-08-04,490.128
2011-08-05,487.776
2011-08-08,483.796
2011-08-09,482.675
2011-08-10,447.799
2011-08-11,468.74
2011-08-12,484.855
2011-08-15,492.7
2011-08-16,486.819
2011-08-17,497.452
2011-08-18,465.768
2011-08-19,456.956
2011-08-22,468.08
2011-08-23,465.18
2011-08-24,471.971
2011-08-25,467.533
2011-08-26,462.21
2011-08-29,479.196
2011-08-30,473.867
2011-08-31,485.417
2011-09-01,485.636
2011-09-02,466.031
2011-09-05,441.623
2011-09-06,429.878
2011-09-07,446.464
2011-09-08,448.61
2011-09-09,417.664
2011-09-12,396.882
2011-09-13,406.664
2011-09-14,414.87
2011-09-15,436.096
2011-09-16,429.699
2011-09-19,413.693
2011-09-20,424.359
2011-09-21,417.384
2011-09-22,393.332
2011-09-23,402.126
2011-09-26,415.3
2011-09-27,442.442
2011-09-28,440.154
2011-09-29,453.951
2011-09-30,441.198
2011-10-03,432.443
2011-10-04,425.57
2011-10-05,443.32
2011-10-06,459.967
2011-10-07,472.661
2011-10-10,493.335
2011-10-11,488.408
2011-10-12,508.382
2011-10-13,489.107
2011-10-14,508.273
2011-10-17,492.938
2011-10-18,490.31
2011-10-19,507.071
2011-10-20,487.265
2011-10-21,505.995
2011-10-24,507.315
2011-10-25,502.629
2011-10-26,501.397
2011-10-27,540.579
2011-10-28,532.107
2011-10-31,506.49
2011-11-01,464.367
2011-11-02,477.995
2011-11-03,486.523
2011-11-04,475.689
2011-11-07,482.307
2011-11-08,488.699
2011-11-09,463.189
2011-11-10,465.288
2011-11-11,486.66
2011-11-14,474.447
2011-11-15,466.818
2011-11-16,471.685
2011-11-17,465.395
2011-11-18,468.159
2011-11-21,448.169
2011-11-22,442.04
2011-11-23,427.201
2011-11-24,423.658
2011-11-25,423.439
2011-11-28,444.781
2011-11-29,445.594
2011-11-30,468.017
2011-12-01,468.543
2011-12-02,473.066
2011-12-05,486.744
2011-12-06,482.466
2011-12-07,477.259
2011-12-08,455.829
2011-12-09,472.297
2011-12-12,451.553
2011-12-13,445.816
2011-12-14,431.005
2011-12-15,439.548
2011-12-16,434.369
2011-12-19,434.076
2011-12-20,447.268
2011-12-21,441.597
2011-12-22,448.801
2011-12-23,449.031
2011-12-26,449.031
2011-12-27,446.153
2011-12-28,439.105
2011-12-29,442.5
2011-12-30,450.55
2012-01-02,459.131
2012-01-03,465.488
2012-01-04,450.927
2012-01-05,431.022
2012-01-06,424.349
2012-01-09,416.974
2012-01-10,431.369
2012-01-11,428.808
2012-01-12,440.344
2012-01-13,432.46
2012-01-16,435.997
2012-01-17,444.488
2012-01-18,445.25
2012-01-19,459.506
2012-01-20,459.766
2012-01-23,472.309
2012-01-24,471.205
2012-01-25,463.696
2012-01-26,477.108
2012-01-27,470.982
2012-01-30,467.112
2012-01-31,471.685
2012-02-01,486.042
2012-02-02,484.018
2012-02-03,485.124
2012-02-06,482.905
2012-02-07,495.064
2012-02-08,504.494
2012-02-09,505.228
2012-02-10,492.466
2012-02-13,493.752
2012-02-14,491.844
2012-02-15,489.193
2012-02-16,484.09
2012-02-17,490.896
2012-02-20,497.425
2012-02-21,495.827
2012-02-22,489.289
2012-02-23,486.411
2012-02-24,500.702
2012-02-27,495.779
2012-02-28,495.682
2012-02-29,492.289
2012-03-01,503.365
2012-03-02,496.771
2012-03-05,496.813
2012-03-06,480.258
2012-03-07,483.618
2012-03-08,491.718
2012-03-09,481.664
2012-03-12,482.84
2012-03-13,491.823
2012-03-14,488.751
2012-03-15,495.965
2012-03-16,502.67
2012-03-19,507.44
2012-03-20,503.85
2012-03-21,496.282
2012-03-22,489.726
2012-03-23,491.232
2012-03-26,497.473
2012-03-27,491.899
2012-03-28,489.603
2012-03-29,475.366
2012-03-30,477.949
2012-04-02,475.694
2012-04-03,468.127
2012-04-04,450.799
2012-04-05,446.62
2012-04-06,446.62
2012-04-09,446.877
2012-04-10,427.129
2012-04-11,433.464
2012-04-12,436.12
2012-04-13,420.308
2012-04-16,423.015
2012-04-17,440.694
2012-04-18,430.171
2012-04-19,421.117
2012-04-20,430.098
2012-04-23,413.876
2012-04-24,427.076
2012-04-25,436.041
2012-04-26,434.667
2012-04-27,443.552
2012-04-30,437.33
2012-05-01,436.983
2012-05-02,423.773
2012-05-03,421.857
2012-05-04,415.649
2012-05-07,424.221
2012-05-08,417.945
2012-05-09,411.54
2012-05-10,419.419
2012-05-11,421.168
2012-05-14,404.549
2012-05-15,391.828
2012-05-16,390.73
2012-05-17,384.743
2012-05-18,385.806
2012-05-21,388.519
2012-05-22,400.199
2012-05-23,381.182
2012-05-24,387.665
2012-05-25,386.473
2012-05-28,383.645
2012-05-29,380.474
2012-05-30,370.805
2012-05-31,373.708
2012-06-01,372.726
2012-06-04,383.157
2012-06-05,384.452
2012-06-06,398.794
2012-06-07,401.881
2012-06-08,398.098
2012-06-11,387.991
2012-06-12,384.808
2012-06-13,387.92
2012-06-14,394.617
2012-06-15,403.488
2012-06-18,393.384
2012-06-19,410.984
2012-06-20,418.751
2012-06-21,415.583
2012-06-22,411.565
2012-06-25,393.819
2012-06-26,391.405
2012-06-27,400.906
2012-06-28,403.721
2012-06-29,438.209
2012-07-02,436.275
2012-07-03,443.45
2012-07-04,435.172
2012-07-05,421.31
2012-07-06,408.694
2012-07-09,412.269
2012-07-10,410.823
2012-07-11,413.205
2012-07-12,402.964
2012-07-13,408.187
2012-07-16,405.07
2012-07-17,399.736
2012-07-18,403.454
2012-07-19,402.282
2012-07-20,379.842
2012-07-23,366.451
2012-07-24,354.071
2012-07-25,358.069
2012-07-26,386.148
2012-07-27,400.289
2012-07-30,407.192
2012-07-31,407.327
2012-08-01,407.155
2012-08-02,384.357
2012-08-03,418.145
2012-08-06,425.829
2012-08-07,437.069
2012-08-08,436.786
2012-08-09,433.17
2012-08-10,429.775
2012-08-13,430.856
2012-08-14,433.574
2012-08-15,432.184
2012-08-16,442.468
2012-08-17,443.849
2012-08-20,442.722
2012-08-21,457.26
2012-08-22,451.084
2012-08-23,447.888
2012-08-24,443.834
2012-08-27,448.156
2012-08-28,449.374
2012-08-29,447.375
2012-08-30,442.252
2012-08-31,456.449
2012-09-03,458.453
2012-09-04,456.373
2012-09-05,454.179
2012-09-06,476.388
2012-09-07,494.109
2012-09-10,492.974
2012-09-11,499.74
2012-09-12,505.339
2012-09-13,501.597
2012-09-14,523.257
2012-09-17,518.074
2012-09-18,502.237
2012-09-19,504.568
2012-09-20,492.586
2012-09-21,500.292
2012-09-24,496.048
2012-09-25,499.685
2012-09-26,478.324
2012-09-27,480.205
2012-09-28,468.869
2012-10-01,482.621
2012-10-02,482.222
2012-10-03,481.647
2012-10-04,483.657
2012-10-05,498.266
2012-10-08,485.61
2012-10-09,481.566
2012-10-10,482.348
2012-10-11,487.925
2012-10-12,485.102
2012-10-15,487.634
2012-10-16,504.888
2012-10-17,516.419
2012-10-18,513.371
2012-10-19,500.372
2012-10-22,501.452
2012-10-23,488.619
2012-10-24,492.395
2012-10-25,485.415
2012-10-26,486.159
2012-10-29,478.556
2012-10-30,488.432
2012-10-31,488.437
2012-11-01,494.987
2012-11-02,489.858
2012-11-05,479.795
2012-11-06,485.419
2012-11-07,472.028
2012-11-08,469.313
2012-11-09,469.458
2012-11-12,468.978
2012-11-13,475.769
2012-11-14,475.532
2012-11-15,476.681
2012-11-16,462.61
2012-11-19,481.177
2012-11-20,480.155
2012-11-21,485.239
2012-11-22,491.567
2012-11-23,496.983
2012-11-26,493.163
2012-11-27,489.526
2012-11-28,488.816
2012-11-29,504.988
2012-11-30,502.437
2012-12-03,506.662
2012-12-04,513.148
2012-12-05,508.85
2012-12-06,502.371
2012-12-07,497.1
2012-12-10,487.01
2012-12-11,497.046
2012-12-12,504.332
2012-12-13,508.698
2012-12-14,510.578
2012-12-17,514.935
2012-12-18,521.467
2012-12-19,528.54
2012-12-20,528.502
2012-12-21,523.883
2012-12-24,524.698
2012-12-25,524.698
2012-12-26,525.772
2012-12-27,528.148
2012-12-28,522.264
2012-12-31,520.803
2013-01-01,520.803
2013-01-02,542.458
2013-01-03,536.318
2013-01-04,535.415
2013-01-07,533.708
2013-01-08,534.154
2013-01-09,547.386
2013-01-10,557.297
2013-01-11,565.035
2013-01-14,563.131
2013-01-15,566.569
2013-01-16,560.207
2013-01-17,568.844
2013-01-18,563.797
2013-01-21,565.333
2013-01-22,565.731
2013-01-23,561.0
2013-01-24,571.446
2013-01-25,574.013
2013-01-28,578.287
2013-01-29,582.448
2013-01-30,569.689
2013-01-31,574.404
2013-02-01,572.592
2013-02-04,540.818
2013-02-05,548.175
2013-02-06,543.034
2013-02-07,523.504
2013-02-08,528.044
2013-02-11,523.589
2013-02-12,532.409
2013-02-13,533.224
2013-02-14,521.776
2013-02-15,523.491
2013-02-18,521.454
2013-02-19,529.243
2013-02-20,523.303
2013-02-21,500.888
2013-02-22,506.503
2013-02-25,511.982
2013-02-26,479.35
2013-02-27,488.685
2013-02-28,489.304
2013-03-01,478.635
2013-03-04,476.579
2013-03-05,490.876
2013-03-06,488.979
2013-03-07,496.316
2013-03-08,498.379
2013-03-11,496.051
2013-03-12,495.577
2013-03-13,481.303
2013-03-14,493.796
2013-03-15,493.739
2013-03-18,483.393
2013-03-19,473.015
2013-03-20,486.873
2013-03-21,483.524
2013-03-22,488.021
2013-03-25,470.111
2013-03-26,461.965
2013-03-27,454.801
2013-03-28,457.465
2013-03-29,457.465
2013-04-01,457.679
2013-04-02,467.337
2013-04-03,454.625
2013-04-04,457.328
2013-04-05,466.472
2013-04-08,467.565
2013-04-09,477.855
2013-04-10,491.25
2013-04-11,494.21
2013-04-12,487.7
2013-04-15,482.458
2013-04-16,481.421
2013-04-17,475.027
2013-04-18,479.349
2013-04-19,485.133
2013-04-22,490.263
2013-04-23,504.157
2013-04-24,508.103
2013-04-25,507.81
2013-04-26,506.739
2013-04-29,521.717
2013-04-30,521.093
2013-05-01,521.449
2013-05-02,516.121
2013-05-03,524.124
2013-05-06,519.319
2013-05-07,527.685
2013-05-08,531.841
2013-05-09,522.853
2013-05-10,523.882
2013-05-13,520.973
2013-05-14,526.841
2013-05-15,526.268
2013-05-16,529.781
2013-05-17,528.676
2013-05-20,534.886
2013-05-21,529.732
2013-05-22,534.07
2013-05-23,520.352
2013-05-24,515.516
2013-05-27,524.339
2013-05-28,534.276
2013-05-29,530.976
2013-05-30,534.346
2013-05-31,522.967
2013-06-03,521.999
2013-06-04,525.218
2013-06-05,517.406
2013-06-06,510.34
2013-06-07,518.699
2013-06-10,512.739
2013-06-11,506.496
2013-06-12,501.548
2013-06-13,501.29
2013-06-14,506.46
2013-06-17,504.435
2013-06-18,502.305
2013-06-19,496.441
2013-06-20,471.885
2013-06-21,463.695
2013-06-24,461.762
2013-06-25,458.469
2013-06-26,468.224
2013-06-27,470.232
2013-06-28,465.484
2013-07-01,472.049
2013-07-02,468.19
2013-07-03,462.091
2013-07-04,475.311
2013-07-05,461.684
2013-07-08,468.28
2013-07-09,466.186
2013-07-10,464.493
2013-07-11,473.258
2013-07-12,465.494
2013-07-15,470.909
2013-07-16,471.414
2013-07-17,474.825
2013-07-18,482.817
2013-07-19,487.684
2013-07-22,492.215
2013-07-23,497.698
2013-07-24,505.695
2013-07-25,505.443
2013-07-26,506.144
2013-07-29,499.429
2013-07-30,508.406
2013-07-31,504.577
2013-08-01,515.612
2013-08-02,518.258
2013-08-05,513.752
2013-08-06,509.722
2013-08-07,516.072
2013-08-08,526.229
2013-08-09,524.493
2013-08-12,522.248
2013-08-13,521.807
2013-08-14,524.434
2013-08-15,523.841
2013-08-16,536.138
2013-08-19,524.879
2013-08-20,521.436
2013-08-21,514.817
2013-08-22,524.813
2013-08-23,532.98
2013-08-26,522.302
2013-08-27,513.614
2013-08-28,521.022
2013-08-29,520.015
2013-08-30,514.631
2013-09-02,525.334
2013-09-03,522.022
2013-09-04,519.452
2013-09-05,520.91
2013-09-06,530.61
2013-09-09,535.791
2013-09-10,540.688
2013-09-11,546.449
2013-09-12,546.029
2013-09-13,545.946
2013-09-16,553.017
2013-09-17,552.718
2013-09-18,554.109
2013-09-19,571.361
2013-09-20,568.928
2013-09-23,569.056
2013-09-24,572.212
2013-09-25,570.202
2013-09-26,563.928
2013-09-27,561.68
2013-09-30,556.059
2013-10-01,572.527
2013-10-02,578.745
2013-10-03,577.576
2013-10-04,581.767
2013-10-07,581.828
2013-10-08,580.744
2013-10-09,586.473
2013-10-10,596.517
2013-10-11,599.532
2013-10-14,601.346
2013-10-15,600.271
2013-10-16,611.951
2013-10-17,616.168
2013-10-18,621.157
2013-10-21,618.979
2013-10-22,625.836
2013-10-23,615.152
2013-10-24,624.156
2013-10-25,619.116
2013-10-28,616.787
2013-10-29,629.797
2013-10-30,629.466
2013-10-31,629.301
2013-11-01,618.449
2013-11-04,623.164
2013-11-05,613.18
2013-11-06,621.621
2013-11-07,599.825
2013-11-08,601.4
2013-11-11,609.463
2013-11-12,606.797
2013-11-13,600.751
2013-11-14,607.502
2013-11-15,605.596
2013-11-18,620.496
2013-11-19,608.311
2013-11-20,603.897
2013-11-21,607.194
2013-11-22,608.204
2013-11-25,606.941
2013-11-26,609.303
2013-11-27,613.582
2013-11-28,618.907
2013-11-29,619.605
2013-12-02,607.521
2013-12-03,596.976
2013-12-04,593.959
2013-12-05,587.747
2013-12-06,592.669
2013-12-09,598.236
2013-12-10,598.43
2013-12-11,589.987
2013-12-12,583.007
2013-12-13,581.441
2013-12-16,596.967
2013-12-17,585.293
2013-12-18,591.243
2013-12-19,599.343
2013-12-20,603.219
2013-12-23,609.282
2013-12-24,607.526
2013-12-25,607.526
2013-12-26,608.659
2013-12-27,622.184
2013-12-30,623.7
2013-12-31,622.12
2014-01-01,622.12
2014-01-02,611.125
2014-01-03,616.687
2014-01-06,621.651
2014-01-07,628.287
2014-01-08,627.316
2014-01-09,626.018
2014-01-10,632.832
2014-01-13,631.211
2014-01-14,632.287
2014-01-15,636.114
2014-01-16,631.87
2014-01-17,632.227
2014-01-20,634.423
2014-01-21,633.561
2014-01-22,637.943
2014-01-23,640.67
2014-01-24,624.771
2014-01-27,624.666
2014-01-28,626.412
2014-01-29,620.227
2014-01-30,621.248
2014-01-31,617.682
2014-02-03,605.593
2014-02-04,607.506
2014-02-05,608.564
2014-02-06,626.402
2014-02-07,633.348
2014-02-10,634.498
2014-02-11,640.097
2014-02-12,643.211
2014-02-13,647.158
2014-02-14,657.175
2014-02-17,658.371
2014-02-18,663.743
2014-02-19,665.165
2014-02-20,665.02
2014-02-21,665.272
2014-02-24,666.695
2014-02-25,666.348
2014-02-26,658.185
2014-02-27,654.846
2014-02-28,665.572
2014-03-03,644.612
2014-03-04,664.688
2014-03-05,671.842
2014-03-06,677.072
2014-03-07,669.902
2014-03-10,674.639
2014-03-11,672.389
2014-03-12,673.339
2014-03-13,671.342
2014-03-14,663.78
2014-03-17,677.443
2014-03-18,686.004
2014-03-19,685.079
2014-03-20,680.708
2014-03-21,679.91
2014-03-24,668.803
2014-03-25,676.024
2014-03-26,684.204
2014-03-27,683.516
2014-03-28,694.915
2014-03-31,698.603
2014-04-01,702.433
2014-04-02,696.718
2014-04-03,702.739
2014-04-04,707.116
2014-04-07,705.524
2014-04-08,700.672
2014-04-09,706.447
2014-04-10,701.994
2014-04-11,695.102
2014-04-14,697.483
2014-04-15,685.846
2014-04-16,703.6
2014-04-17,708.046
2014-04-18,708.046
2014-04-21,706.434
2014-04-22,714.789
2014-04-23,710.108
2014-04-24,713.536
2014-04-25,700.167
2014-04-28,703.646
2014-04-29,719.874
2014-04-30,718.349
2014-05-01,718.349
2014-05-02,717.579
2014-05-05,714.97
2014-05-06,715.413
2014-05-07,713.861
2014-05-08,727.798
2014-05-09,717.504
2014-05-12,720.104
2014-05-13,708.011
2014-05-14,709.204
2014-05-15,688.558
2014-05-16,692.729
2014-05-19,691.616
2014-05-20,690.381
2014-05-21,696.103
2014-05-22,689.719
2014-05-23,699.398
2014-05-26,723.147
2014-05-27,718.852
2014-05-28,724.15
2014-05-29,722.624
2014-05-30,723.995
2014-06-02,727.409
2014-06-03,725.863
2014-06-04,723.851
2014-06-05,733.52
2014-06-06,742.335
2014-06-09,745.509
2014-06-10,746.743
2014-06-11,740.089
2014-06-12,742.829
2014-06-13,744.229
2014-06-16,742.181
2014-06-17,741.343
2014-06-18,745.171
2014-06-19,760.389
2014-06-20,750.381
2014-06-23,747.676
2014-06-24,751.066
2014-06-25,747.35
2014-06-26,742.715
2014-06-27,743.057
2014-06-30,750.224
2014-07-01,754.34
2014-07-02,756.87
2014-07-03,758.525
2014-07-04,750.431
2014-07-07,742.093
2014-07-08,727.051
2014-07-09,731.961
2014-07-10,717.8
2014-07-11,722.384
2014-07-14,726.607
2014-07-15,712.207
2014-07-16,733.498
2014-07-17,715.505
2014-07-18,718.992
2014-07-21,710.883
2014-07-22,726.969
2014-07-23,723.842
2014-07-24,732.645
2014-07-25,724.175
2014-07-28,723.096
2014-07-29,727.673
2014-07-30,716.01
2014-07-31,710.972
2014-08-01,702.393
2014-08-04,703.596
2014-08-05,689.297
2014-08-06,675.029
2014-08-07,663.379
2014-08-08,666.378
2014-08-11,674.092
2014-08-12,668.018
2014-08-13,673.45
2014-08-14,673.702
2014-08-15,673.828
2014-08-18,674.965
2014-08-19,673.044
2014-08-20,671.868
2014-08-21,683.156
2014-08-22,673.015
2014-08-25,687.407
2014-08-26,693.939
2014-08-27,696.098
2014-08-28,683.864
2014-08-29,688.684
2014-09-01,684.063
2014-09-02,685.212
2014-09-03,697.577
2014-09-04,703.37
2014-09-05,699.301
2014-09-08,696.044
2014-09-09,692.204
2014-09-10,692.077
2014-09-11,689.62
2014-09-12,688.773
2014-09-15,681.506
2014-09-16,680.873
2014-09-17,691.449
2014-09-18,689.584
2014-09-19,682.623
2014-09-22,677.655
2014-09-23,668.947
2014-09-24,680.539
2014-09-25,671.392
2014-09-26,679.475
2014-09-29,672.181
2014-09-30,680.731
2014-10-01,670.139
2014-10-02,649.32
2014-10-03,649.115
2014-10-06,647.052
2014-10-07,636.95
2014-10-08,635.783
2014-10-09,631.357
2014-10-10,618.938
2014-10-13,618.778
2014-10-14,619.854
2014-10-15,600.436
2014-10-16,593.992
2014-10-17,608.938
2014-10-20,603.939
2014-10-21,613.862
2014-10-22,616.957
2014-10-23,622.065
2014-10-24,623.135
2014-10-27,615.439
2014-10-28,634.443
2014-10-29,631.114
2014-10-30,627.014
2014-10-31,642.065
2014-11-03,622.13
2014-11-04,614.691
2014-11-05,625.798
2014-11-06,619.821
2014-11-07,612.587
2014-11-10,620.65
2014-11-11,622.199
2014-11-12,607.22
2014-11-13,606.904
2014-11-14,611.624
2014-11-17,615.635
2014-11-18,622.06
2014-11-19,623.87
2014-11-20,618.771
2014-11-21,636.098
2014-11-24,633.14
2014-11-25,636.487
2014-11-26,635.125
2014-11-27,636.126
2014-11-28,631.088
2014-12-01,621.336
2014-12-02,620.39
2014-12-03,621.764
2014-12-04,612.097
2014-12-05,620.439
2014-12-08,612.154
2014-12-09,601.83
2014-12-10,597.056
2014-12-11,597.167
2014-12-12,580.109
2014-12-15,562.285
2014-12-16,583.511
2014-12-17,576.69
2014-12-18,588.044
2014-12-19,588.288
2014-12-22,587.939
2014-12-23,593.581
2014-12-24,594.215
2014-12-25,594.215
2014-12-26,593.289
2014-12-29,586.156
2014-12-30,580.013
2014-12-31,576.962
2015-01-01,576.962
2015-01-02,575.804
2015-01-05,538.337
2015-01-06,541.426
2015-01-07,536.923
2015-01-08,555.372
2015-01-09,538.666
2015-01-12,543.003
2015-01-13,552.165
2015-01-14,540.604
2015-01-15,545.76
2015-01-16,555.147
2015-01-19,562.601
2015-01-20,563.504
2015-01-21,576.084
2015-01-22,581.468
2015-01-23,575.115
2015-01-26,580.729
2015-01-27,586.682
2015-01-28,579.821
2015-01-29,582.153
2015-01-30,577.081
2015-02-02,578.5
2015-02-03,598.038
2015-02-04,591.383
2015-02-05,587.14
2015-02-06,579.532
2015-02-09,568.711
2015-02-10,576.709
2015-02-11,569.457
2015-02-12,579.731
2015-02-13,587.926
2015-02-16,585.927
2015-02-17,588.941
2015-02-18,598.012
2015-02-19,602.331
2015-02-20,600.859
2015-02-23,603.081
2015-02-24,608.985
2015-02-25,607.117
2015-02-26,603.14
2015-02-27,608.769
2015-03-02,606.664
2015-03-03,599.785
2015-03-04,596.796
2015-03-05,598.837
2015-03-06,587.718
2015-03-09,590.614
2015-03-10,573.735
2015-03-11,580.099
2015-03-12,577.002
2015-03-13,563.417
2015-03-16,568.438
2015-03-17,567.414
2015-03-18,568.122
2015-03-19,574.053
2015-03-20,594.793
2015-03-23,598.764
2015-03-24,601.875
2015-03-25,600.733
2015-03-26,592.181
2015-03-27,592.8
2015-03-30,594.434
2015-03-31,586.302
2015-04-01,593.97
2015-04-02,598.413
2015-04-03,598.413
2015-04-06,606.716
2015-04-07,610.275
2015-04-08,601.827
2015-04-09,600.815
2015-04-10,600.162
2015-04-13,601.176
2015-04-14,604.031
2015-04-15,606.209
2015-04-16,601.795
2015-04-17,593.887
2015-04-20,598.606
2015-04-21,595.332
2015-04-22,593.849
2015-04-23,598.146
2015-04-24,606.605
2015-04-27,614.318
2015-04-28,615.521
2015-04-29,615.216
2015-04-30,621.914
2015-05-01,622.858
2015-05-04,623.551
2015-05-05,606.192
2015-05-06,615.348
2015-05-07,610.664
2015-05-08,622.21
2015-05-11,614.513
2015-05-12,615.682
2015-05-13,623.467
2015-05-14,636.006
2015-05-15,634.154
2015-05-18,632.536
2015-05-19,633.248
2015-05-20,634.136
2015-05-21,635.18
2015-05-22,630.848
2015-05-25,618.245
2015-05-26,611.732
2015-05-27,623.427
2015-05-28,622.409
2015-05-29,618.324
2015-06-01,611.295
2015-06-02,627.879
2015-06-03,634.769
2015-06-04,625.07
2015-06-05,606.123
2015-06-08,606.573
2015-06-09,606.334
2015-06-10,625.228
2015-06-11,623.034
2015-06-12,615.257
2015-06-15,600.868
2015-06-16,600.466
2015-06-17,597.606
2015-06-18,613.371
2015-06-19,616.687
2015-06-22,643.975
2015-06-23,631.705
2015-06-24,629.673
2015-06-25,632.925
2015-06-26,634.828
2015-06-29,605.095
2015-06-30,599.526
2015-07-01,608.572
2015-07-02,603.174
2015-07-03,599.449
2015-07-06,574.947
2015-07-07,551.202
2015-07-08,571.076
2015-07-09,589.828
2015-07-10,614.102
2015-07-13,609.372
2015-07-14,607.698
2015-07-15,612.177
2015-07-16,615.791
2015-07-17,610.414
2015-07-20,615.977
2015-07-21,614.454
2015-07-22,609.633
2015-07-23,610.902
2015-07-24,607.092
2015-07-27,600.064
2015-07-28,610.048
2015-07-29,608.267
