Date,ITALY LARGE VALUE Large Cap
2005-11-10,667.728
2005-11-11,674.802
2005-11-14,673.422
2005-11-15,674.557
2005-11-16,674.199
2005-11-17,684.838
2005-11-18,686.404
2005-11-21,693.058
2005-11-22,693.481
2005-11-23,702.023
2005-11-24,698.987
2005-11-25,697.174
2005-11-28,695.951
2005-11-29,694.492
2005-11-30,689.99
2005-12-01,694.987
2005-12-02,694.226
2005-12-05,696.637
2005-12-06,700.906
2005-12-07,700.385
2005-12-08,707.479
2005-12-09,706.58
2005-12-12,714.302
2005-12-13,715.578
2005-12-14,722.394
2005-12-15,718.218
2005-12-16,726.184
2005-12-19,723.801
2005-12-20,722.34
2005-12-21,722.726
2005-12-22,727.369
2005-12-23,725.818
2005-12-26,725.818
2005-12-27,727.483
2005-12-28,730.591
2005-12-29,728.767
2005-12-30,720.658
2006-01-02,726.429
2006-01-03,739.888
2006-01-04,751.506
2006-01-05,748.27
2006-01-06,757.337
2006-01-09,749.727
2006-01-10,748.35
2006-01-11,759.262
2006-01-12,757.175
2006-01-13,749.691
2006-01-16,760.554
2006-01-17,749.131
2006-01-18,745.773
2006-01-19,744.071
2006-01-20,735.904
2006-01-23,748.024
2006-01-24,741.413
2006-01-25,745.854
2006-01-26,757.116
2006-01-27,756.056
2006-01-30,751.555
2006-01-31,755.861
2006-02-01,759.596
2006-02-02,747.6
2006-02-03,740.426
2006-02-06,745.345
2006-02-07,739.501
2006-02-08,738.318
2006-02-09,746.651
2006-02-10,734.188
2006-02-13,738.883
2006-02-14,734.831
2006-02-15,737.178
2006-02-16,741.897
2006-02-17,745.085
2006-02-20,750.024
2006-02-21,753.038
2006-02-22,759.788
2006-02-23,759.476
2006-02-24,755.811
2006-02-27,756.14
2006-02-28,749.296
2006-03-01,751.267
2006-03-02,743.632
2006-03-03,747.15
2006-03-06,751.202
2006-03-07,742.369
2006-03-08,743.439
2006-03-09,749.375
2006-03-10,753.351
2006-03-13,761.111
2006-03-14,768.595
2006-03-15,772.605
2006-03-16,780.082
2006-03-17,776.633
2006-03-20,779.095
2006-03-21,777.281
2006-03-22,773.099
2006-03-23,760.3
2006-03-24,763.298
2006-03-27,753.334
2006-03-28,754.681
2006-03-29,756.035
2006-03-30,773.115
2006-03-31,763.692
2006-04-03,771.037
2006-04-04,773.673
2006-04-05,783.223
2006-04-06,778.855
2006-04-07,765.867
2006-04-10,775.925
2006-04-11,761.304
2006-04-12,760.212
2006-04-13,756.594
2006-04-14,756.594
2006-04-17,768.611
2006-04-18,766.212
2006-04-19,779.904
2006-04-20,784.393
2006-04-21,787.349
2006-04-24,784.015
2006-04-25,788.199
2006-04-26,796.035
2006-04-27,796.392
2006-04-28,793.38
2006-05-01,794.766
2006-05-02,806.165
2006-05-03,799.221
2006-05-04,807.721
2006-05-05,816.902
2006-05-08,818.181
2006-05-09,828.286
2006-05-10,828.88
2006-05-11,828.1
2006-05-12,820.71
2006-05-15,807.19
2006-05-16,812.47
2006-05-17,785.915
2006-05-18,787.883
2006-05-19,786.911
2006-05-22,777.328
2006-05-23,789.471
2006-05-24,778.333
2006-05-25,790.75
2006-05-26,794.38
2006-05-29,794.152
2006-05-30,787.676
2006-05-31,799.601
2006-06-01,802.967
2006-06-02,808.821
2006-06-05,807.916
2006-06-06,789.523
2006-06-07,795.849
2006-06-08,771.612
2006-06-09,781.248
2006-06-12,770.928
2006-06-13,760.37
2006-06-14,757.233
2006-06-15,769.264
2006-06-16,764.179
2006-06-19,759.746
2006-06-20,766.384
2006-06-21,774.289
2006-06-22,773.07
2006-06-23,773.874
2006-06-26,773.485
2006-06-27,769.945
2006-06-28,766.081
2006-06-29,779.205
2006-06-30,803.271
2006-07-03,809.59
2006-07-04,811.376
2006-07-05,794.805
2006-07-06,804.408
2006-07-07,807.351
2006-07-10,804.108
2006-07-11,797.354
2006-07-12,795.157
2006-07-13,784.303
2006-07-14,771.613
2006-07-17,762.066
2006-07-18,758.081
2006-07-19,778.668
2006-07-20,779.17
2006-07-21,778.393
2006-07-24,786.936
2006-07-25,783.723
2006-07-26,785.591
2006-07-27,801.115
2006-07-28,808.655
2006-07-31,806.808
2006-08-01,797.095
2006-08-02,811.879
2006-08-03,804.763
2006-08-04,821.372
2006-08-07,811.351
2006-08-08,813.648
2006-08-09,823.427
2006-08-10,812.049
2006-08-11,811.894
2006-08-14,816.173
2006-08-15,818.862
2006-08-16,832.893
2006-08-17,835.919
2006-08-18,834.121
2006-08-21,838.623
2006-08-22,835.652
2006-08-23,827.227
2006-08-24,837.84
2006-08-25,833.281
2006-08-28,837.295
2006-08-29,834.206
2006-08-30,844.141
2006-08-31,841.522
2006-09-01,846.703
2006-09-04,851.894
2006-09-05,847.931
2006-09-06,842.622
2006-09-07,835.437
2006-09-08,833.787
2006-09-11,830.286
2006-09-12,834.511
2006-09-13,836.549
2006-09-14,839.183
2006-09-15,829.604
2006-09-18,831.154
2006-09-19,828.33
2006-09-20,836.588
2006-09-21,842.978
2006-09-22,840.013
2006-09-25,834.861
2006-09-26,837.567
2006-09-27,842.341
2006-09-28,846.035
2006-09-29,846.206
2006-10-02,850.475
2006-10-03,848.528
2006-10-04,851.516
2006-10-05,856.085
2006-10-06,849.557
2006-10-09,854.32
2006-10-10,853.794
2006-10-11,862.209
2006-10-12,862.649
2006-10-13,854.82
2006-10-16,859.373
2006-10-17,853.6
2006-10-18,858.138
2006-10-19,861.209
2006-10-20,862.131
2006-10-23,858.238
2006-10-24,856.895
2006-10-25,863.563
2006-10-26,866.34
2006-10-27,872.213
2006-10-30,872.337
2006-10-31,877.536
2006-11-01,881.411
2006-11-02,877.054
2006-11-03,877.339
2006-11-06,885.152
2006-11-07,894.661
2006-11-08,892.737
2006-11-09,893.816
2006-11-10,905.31
2006-11-13,904.038
2006-11-14,904.582
2006-11-15,913.704
2006-11-16,912.799
2006-11-17,910.117
2006-11-20,911.589
2006-11-21,911.702
2006-11-22,920.095
2006-11-23,921.23
2006-11-24,926.448
2006-11-27,915.023
2006-11-28,916.288
2006-11-29,927.724
2006-11-30,925.888
2006-12-01,920.684
2006-12-04,924.05
2006-12-05,928.622
2006-12-06,931.006
2006-12-07,929.637
2006-12-08,929.015
2006-12-11,925.959
2006-12-12,930.545
2006-12-13,934.124
2006-12-14,933.377
2006-12-15,932.977
2006-12-18,930.044
2006-12-19,934.514
2006-12-20,935.465
2006-12-21,933.433
2006-12-22,923.309
2006-12-25,923.309
2006-12-26,921.87
2006-12-27,933.825
2006-12-28,938.89
2006-12-29,944.572
2007-01-01,944.572
2007-01-02,963.195
2007-01-03,959.114
2007-01-04,948.097
2007-01-05,934.361
2007-01-08,932.506
2007-01-09,933.964
2007-01-10,920.856
2007-01-11,930.018
2007-01-12,934.765
2007-01-15,941.853
2007-01-16,939.398
2007-01-17,930.943
2007-01-18,933.038
2007-01-19,943.173
2007-01-22,940.399
2007-01-23,949.241
2007-01-24,954.508
2007-01-25,953.094
2007-01-26,940.967
2007-01-29,941.148
2007-01-30,944.948
2007-01-31,942.637
2007-02-01,949.223
2007-02-02,947.546
2007-02-05,952.811
2007-02-06,952.701
2007-02-07,962.769
2007-02-08,954.484
2007-02-09,953.298
2007-02-12,947.598
2007-02-13,956.705
2007-02-14,968.321
2007-02-15,968.122
2007-02-16,966.207
2007-02-19,968.889
2007-02-20,961.512
2007-02-21,953.225
2007-02-22,952.469
2007-02-23,955.692
2007-02-26,964.822
2007-02-27,947.558
2007-02-28,929.631
2007-03-01,917.186
2007-03-02,915.759
2007-03-05,902.551
2007-03-06,907.78
2007-03-07,910.656
2007-03-08,919.702
2007-03-09,916.284
2007-03-12,917.145
2007-03-13,910.416
2007-03-14,890.829
2007-03-15,905.711
2007-03-16,912.011
2007-03-19,921.446
2007-03-20,917.702
2007-03-21,919.903
2007-03-22,945.253
2007-03-23,944.369
2007-03-26,937.396
2007-03-27,938.654
2007-03-28,939.888
2007-03-29,949.868
2007-03-30,949.262
2007-04-02,965.711
2007-04-03,974.214
2007-04-04,973.358
2007-04-05,980.22
2007-04-06,980.22
2007-04-09,975.113
2007-04-10,985.794
2007-04-11,980.865
2007-04-12,983.612
2007-04-13,992.173
2007-04-16,1001.111
2007-04-17,1004.561
2007-04-18,1001.519
2007-04-19,995.09
2007-04-20,1008.344
2007-04-23,1004.329
2007-04-24,1002.846
2007-04-25,1014.543
2007-04-26,1015.221
2007-04-27,1011.328
2007-04-30,1012.237
2007-05-01,1008.454
2007-05-02,1011.044
2007-05-03,1006.733
2007-05-04,1012.558
2007-05-07,1012.948
2007-05-08,1001.581
2007-05-09,1006.19
2007-05-10,991.887
2007-05-11,999.88
2007-05-14,1001.511
2007-05-15,1014.946
2007-05-16,1007.582
2007-05-17,1006.317
2007-05-18,1014.645
2007-05-21,1008.296
2007-05-22,1007.057
2007-05-23,1017.175
2007-05-24,998.532
2007-05-25,1001.866
2007-05-28,1004.342
2007-05-29,999.571
2007-05-30,996.902
2007-05-31,1000.0
2007-06-01,995.891
2007-06-04,994.169
2007-06-05,1003.535
2007-06-06,989.845
2007-06-07,980.215
2007-06-08,967.969
2007-06-11,966.644
2007-06-12,960.501
2007-06-13,967.259
2007-06-14,983.912
2007-06-15,997.98
2007-06-18,993.809
2007-06-19,999.51
2007-06-20,998.537
2007-06-21,987.658
2007-06-22,982.603
2007-06-25,982.484
2007-06-26,972.965
2007-06-27,963.903
2007-06-28,972.973
2007-06-29,981.337
2007-07-02,993.063
2007-07-03,999.921
2007-07-04,1000.522
2007-07-05,991.11
2007-07-06,997.794
2007-07-09,1004.052
2007-07-10,998.899
2007-07-11,995.887
2007-07-12,1002.836
2007-07-13,1007.203
2007-07-16,1010.245
2007-07-17,1004.151
2007-07-18,999.022
2007-07-19,1008.662
2007-07-20,993.204
2007-07-23,997.772
2007-07-24,981.0
2007-07-25,962.937
2007-07-26,945.814
2007-07-27,935.571
2007-07-30,932.81
2007-07-31,950.506
2007-08-01,929.191
2007-08-02,937.076
2007-08-03,935.653
2007-08-06,929.749
2007-08-07,948.84
2007-08-08,970.003
2007-08-09,946.789
2007-08-10,917.119
2007-08-13,926.463
2007-08-14,914.761
2007-08-15,907.886
2007-08-16,878.088
2007-08-17,907.834
2007-08-20,909.736
2007-08-21,911.242
2007-08-22,928.683
2007-08-23,937.457
2007-08-24,948.295
2007-08-27,947.187
2007-08-28,926.265
2007-08-29,935.229
2007-08-30,942.334
2007-08-31,950.401
2007-09-03,948.466
2007-09-04,947.062
2007-09-05,928.531
2007-09-06,934.828
2007-09-07,917.871
2007-09-10,921.308
2007-09-11,934.053
2007-09-12,942.913
2007-09-13,954.971
2007-09-14,945.648
2007-09-17,937.483
2007-09-18,954.68
2007-09-19,983.866
2007-09-20,985.713
2007-09-21,981.128
2007-09-24,980.634
2007-09-25,974.609
2007-09-26,983.727
2007-09-27,983.978
2007-09-28,984.268
2007-10-01,999.375
2007-10-02,994.574
2007-10-03,992.302
2007-10-04,993.522
2007-10-05,999.897
2007-10-08,990.565
2007-10-09,1000.682
2007-10-10,1000.094
2007-10-11,1008.7
2007-10-12,1007.176
2007-10-15,995.483
2007-10-16,988.433
2007-10-17,984.794
2007-10-18,982.054
2007-10-19,978.982
2007-10-22,959.845
2007-10-23,967.788
2007-10-24,962.134
2007-10-25,974.317
2007-10-26,987.655
2007-10-29,994.06
2007-10-30,997.757
2007-10-31,1009.871
2007-11-01,985.534
2007-11-02,987.417
2007-11-05,982.343
2007-11-06,988.328
2007-11-07,995.228
2007-11-08,976.46
2007-11-09,957.986
2007-11-12,957.748
2007-11-13,971.294
2007-11-14,978.769
2007-11-15,972.446
2007-11-16,979.336
2007-11-19,964.083
2007-11-20,982.568
2007-11-21,977.057
2007-11-22,979.937
2007-11-23,992.12
2007-11-26,985.032
2007-11-27,985.376
2007-11-28,995.633
2007-11-29,999.687
2007-11-30,1005.032
2007-12-03,999.041
2007-12-04,1000.142
2007-12-05,1012.431
2007-12-06,1014.658
2007-12-07,1021.233
2007-12-10,1025.521
2007-12-11,1019.505
2007-12-12,1019.305
2007-12-13,995.428
2007-12-14,985.908
2007-12-17,966.934
2007-12-18,968.372
2007-12-19,961.338
2007-12-20,955.578
2007-12-21,963.858
2007-12-24,966.004
2007-12-25,966.004
2007-12-26,972.644
2007-12-27,983.115
2007-12-28,997.213
2007-12-31,991.517
2008-01-01,991.517
2008-01-02,987.68
2008-01-03,992.332
2008-01-04,982.512
2008-01-07,985.723
2008-01-08,982.403
2008-01-09,975.191
2008-01-10,978.792
2008-01-11,984.148
2008-01-14,990.074
2008-01-15,967.518
2008-01-16,956.314
2008-01-17,944.028
2008-01-18,932.99
2008-01-21,872.288
2008-01-22,886.734
2008-01-23,845.561
2008-01-24,890.362
2008-01-25,885.716
2008-01-28,892.255
2008-01-29,894.703
2008-01-30,891.843
2008-01-31,892.314
2008-02-01,902.272
2008-02-04,904.992
2008-02-05,865.616
2008-02-06,871.627
2008-02-07,847.6
2008-02-08,842.571
2008-02-11,837.237
2008-02-12,870.638
2008-02-13,877.046
2008-02-14,883.053
2008-02-15,868.033
2008-02-18,876.235
2008-02-19,884.826
2008-02-20,868.812
2008-02-21,875.76
2008-02-22,865.539
2008-02-25,879.363
2008-02-26,893.693
2008-02-27,907.077
2008-02-28,900.359
2008-02-29,886.972
2008-03-03,876.166
2008-03-04,865.833
2008-03-05,888.816
2008-03-06,876.639
2008-03-07,854.616
2008-03-10,846.767
2008-03-11,863.406
2008-03-12,869.957
2008-03-13,860.143
2008-03-14,849.795
2008-03-17,827.34
2008-03-18,853.49
2008-03-19,827.443
2008-03-20,795.47
2008-03-21,795.47
2008-03-24,794.335
2008-03-25,835.265
2008-03-26,839.921
2008-03-27,852.528
2008-03-28,849.287
2008-03-31,849.132
2008-04-01,865.29
2008-04-02,885.781
2008-04-03,887.243
2008-04-04,902.419
2008-04-07,908.396
2008-04-08,910.725
2008-04-09,915.03
2008-04-10,914.312
2008-04-11,906.448
2008-04-14,894.915
2008-04-15,892.338
2008-04-16,916.833
2008-04-17,911.163
2008-04-18,922.825
2008-04-21,931.185
2008-04-22,931.154
2008-04-23,923.358
2008-04-24,919.644
2008-04-25,931.45
2008-04-28,928.718
2008-04-29,924.054
2008-04-30,924.29
2008-05-01,917.255
2008-05-02,931.589
2008-05-05,936.146
2008-05-06,931.907
2008-05-07,929.317
2008-05-08,915.861
2008-05-09,909.167
2008-05-12,914.429
2008-05-13,916.38
2008-05-14,930.149
2008-05-15,932.726
2008-05-16,944.545
2008-05-19,941.544
2008-05-20,937.231
2008-05-21,947.009
2008-05-22,954.631
2008-05-23,945.918
2008-05-26,943.393
2008-05-27,940.342
2008-05-28,929.866
2008-05-29,924.933
2008-05-30,938.97
2008-06-02,924.829
2008-06-03,920.649
2008-06-04,909.272
2008-06-05,918.369
2008-06-06,907.015
2008-06-09,907.541
2008-06-10,880.233
2008-06-11,865.605
2008-06-12,862.339
2008-06-13,860.23
2008-06-16,862.902
2008-06-17,870.846
2008-06-18,856.842
2008-06-19,849.117
2008-06-20,844.607
2008-06-23,839.136
2008-06-24,843.398
2008-06-25,853.874
2008-06-26,844.125
2008-06-27,835.968
2008-06-30,842.385
2008-07-01,826.926
2008-07-02,838.036
2008-07-03,835.178
2008-07-04,817.43
2008-07-07,826.819
2008-07-08,811.578
2008-07-09,826.38
2008-07-10,819.305
2008-07-11,805.695
2008-07-14,804.932
2008-07-15,787.254
2008-07-16,780.691
2008-07-17,797.361
2008-07-18,808.201
2008-07-21,811.579
2008-07-22,813.538
2008-07-23,818.555
2008-07-24,813.927
2008-07-25,815.953
2008-07-28,810.369
2008-07-29,797.056
2008-07-30,797.27
2008-07-31,797.537
2008-08-01,789.876
2008-08-04,782.416
2008-08-05,799.437
2008-08-06,802.032
2008-08-07,804.418
2008-08-08,781.131
2008-08-11,791.899
2008-08-12,782.228
2008-08-13,765.349
2008-08-14,768.405
2008-08-15,757.676
2008-08-18,759.492
2008-08-19,744.299
2008-08-20,745.345
2008-08-21,743.425
2008-08-22,746.261
2008-08-25,740.386
2008-08-26,734.014
2008-08-27,736.644
2008-08-28,752.959
2008-08-29,758.464
2008-09-01,748.54
2008-09-02,752.522
2008-09-03,743.256
2008-09-04,720.552
2008-09-05,698.397
2008-09-08,717.675
2008-09-09,708.478
2008-09-10,697.911
2008-09-11,689.554
2008-09-12,715.819
2008-09-15,689.838
2008-09-16,662.874
2008-09-17,652.334
2008-09-18,647.9
2008-09-19,712.409
2008-09-22,712.975
2008-09-23,709.283
2008-09-24,703.292
2008-09-25,720.338
2008-09-26,706.061
2008-09-29,659.344
2008-09-30,626.423
2008-10-01,634.544
2008-10-02,615.648
2008-10-03,636.819
2008-10-06,570.039
2008-10-07,571.517
2008-10-08,528.598
2008-10-09,523.564
2008-10-10,470.053
2008-10-13,534.016
2008-10-14,562.882
2008-10-15,523.918
2008-10-16,479.554
2008-10-17,514.839
2008-10-20,522.079
2008-10-21,508.806
2008-10-22,477.973
2008-10-23,482.283
2008-10-24,450.043
2008-10-27,424.5
2008-10-28,413.543
2008-10-29,476.403
2008-10-30,484.278
2008-10-31,493.785
2008-11-03,496.606
2008-11-04,544.809
2008-11-05,539.994
2008-11-06,496.957
2008-11-07,507.519
2008-11-10,513.13
2008-11-11,472.551
2008-11-12,460.923
2008-11-13,468.623
2008-11-14,489.643
2008-11-17,468.292
2008-11-18,471.393
2008-11-19,460.131
2008-11-20,443.49
2008-11-21,429.509
2008-11-24,481.49
2008-11-25,482.641
2008-11-26,481.161
2008-11-27,484.793
2008-11-28,470.965
2008-12-01,434.669
2008-12-02,449.275
2008-12-03,448.118
2008-12-04,444.343
2008-12-05,414.195
2008-12-08,463.062
2008-12-09,467.437
2008-12-10,476.253
2008-12-11,479.835
2008-12-12,471.632
2008-12-15,478.044
2008-12-16,489.643
2008-12-17,513.923
2008-12-18,525.525
2008-12-19,504.858
2008-12-22,492.837
2008-12-23,491.459
2008-12-24,493.027
2008-12-25,493.027
2008-12-26,495.407
2008-12-29,503.666
2008-12-30,509.311
2008-12-31,500.525
2009-01-01,500.525
2009-01-02,518.212
2009-01-05,515.672
2009-01-06,516.832
2009-01-07,522.129
2009-01-08,527.093
2009-01-09,507.012
2009-01-12,495.366
2009-01-13,478.143
2009-01-14,459.533
2009-01-15,448.356
2009-01-16,462.382
2009-01-19,451.91
2009-01-20,436.033
2009-01-21,425.487
2009-01-22,422.28
2009-01-23,418.825
2009-01-26,442.383
2009-01-27,441.78
2009-01-28,456.293
2009-01-29,446.844
2009-01-30,433.004
2009-02-02,423.381
2009-02-03,434.917
2009-02-04,440.808
2009-02-05,438.545
2009-02-06,450.015
2009-02-09,462.806
2009-02-10,451.913
2009-02-11,442.002
2009-02-12,427.17
2009-02-13,435.997
2009-02-16,425.004
2009-02-17,402.292
2009-02-18,398.324
2009-02-19,400.181
2009-02-20,372.768
2009-02-23,373.78
2009-02-24,376.098
2009-02-25,370.289
2009-02-26,384.687
2009-02-27,376.315
2009-03-02,346.52
2009-03-03,334.732
2009-03-04,341.136
2009-03-05,318.504
2009-03-06,303.689
2009-03-09,298.355
2009-03-10,325.202
2009-03-11,326.693
2009-03-12,338.326
2009-03-13,338.837
2009-03-16,348.547
2009-03-17,344.557
2009-03-18,359.066
2009-03-19,382.97
2009-03-20,385.007
2009-03-23,407.365
2009-03-24,405.841
2009-03-25,417.495
2009-03-26,422.304
2009-03-27,409.252
2009-03-30,377.537
2009-03-31,397.613
2009-04-01,401.683
2009-04-02,429.893
2009-04-03,428.992
2009-04-06,422.468
2009-04-07,416.072
2009-04-08,423.484
2009-04-09,432.137
2009-04-10,432.137
2009-04-13,435.801
2009-04-14,441.871
2009-04-15,436.081
2009-04-16,443.318
2009-04-17,445.396
2009-04-20,422.48
2009-04-21,423.102
2009-04-22,434.038
2009-04-23,437.271
2009-04-24,457.254
2009-04-27,458.052
2009-04-28,450.753
2009-04-29,467.739
2009-04-30,473.924
2009-05-01,473.996
2009-05-04,491.868
2009-05-05,487.932
2009-05-06,495.114
2009-05-07,490.901
2009-05-08,512.936
2009-05-11,510.201
2009-05-12,516.322
2009-05-13,492.172
2009-05-14,486.745
2009-05-15,494.503
2009-05-18,511.583
2009-05-19,519.533
2009-05-20,536.57
2009-05-21,518.69
2009-05-22,530.993
2009-05-25,530.155
2009-05-26,540.287
2009-05-27,537.688
2009-05-28,535.227
2009-05-29,536.03
2009-06-01,553.134
2009-06-02,557.062
2009-06-03,541.919
2009-06-04,543.547
2009-06-05,537.997
2009-06-08,525.156
2009-06-09,535.776
2009-06-10,541.035
2009-06-11,552.885
2009-06-12,543.883
2009-06-15,522.238
2009-06-16,519.553
2009-06-17,506.583
2009-06-18,516.543
2009-06-19,519.989
2009-06-22,500.458
2009-06-23,502.337
2009-06-24,518.544
2009-06-25,510.089
2009-06-26,512.953
2009-06-29,519.11
2009-06-30,515.789
2009-07-01,531.579
2009-07-02,513.779
2009-07-03,513.571
2009-07-06,499.265
2009-07-07,494.362
2009-07-08,481.436
2009-07-09,489.986
2009-07-10,479.855
2009-07-13,489.826
2009-07-14,495.512
2009-07-15,519.349
2009-07-16,523.754
2009-07-17,524.113
2009-07-20,535.192
2009-07-21,544.816
2009-07-22,546.906
2009-07-23,557.272
2009-07-24,552.315
2009-07-27,560.377
2009-07-28,547.729
2009-07-29,550.551
2009-07-30,566.938
2009-07-31,559.522
2009-08-03,577.741
2009-08-04,578.594
2009-08-05,577.997
2009-08-06,581.314
2009-08-07,583.167
2009-08-10,586.472
2009-08-11,575.982
2009-08-12,587.339
2009-08-13,597.324
2009-08-14,587.028
2009-08-17,564.122
2009-08-18,573.75
2009-08-19,575.948
2009-08-20,584.452
2009-08-21,602.056
2009-08-24,616.029
2009-08-25,620.684
2009-08-26,617.455
2009-08-27,614.805
2009-08-28,625.771
2009-08-31,618.658
2009-09-01,603.148
2009-09-02,597.146
2009-09-03,603.151
2009-09-04,609.165
2009-09-07,622.604
2009-09-08,629.407
2009-09-09,640.057
2009-09-10,639.981
2009-09-11,647.725
2009-09-14,648.718
2009-09-15,649.692
2009-09-16,662.976
2009-09-17,669.036
2009-09-18,664.376
2009-09-21,651.536
2009-09-22,656.368
2009-09-23,661.914
2009-09-24,650.447
2009-09-25,655.641
2009-09-28,662.334
2009-09-29,661.649
2009-09-30,662.025
2009-10-01,645.642
2009-10-02,637.188
2009-10-05,642.585
2009-10-06,666.404
2009-10-07,661.624
2009-10-08,671.027
2009-10-09,671.565
2009-10-12,683.0
2009-10-13,677.258
2009-10-14,693.868
2009-10-15,695.684
2009-10-16,687.619
2009-10-19,700.088
2009-10-20,693.285
2009-10-21,695.71
2009-10-22,685.568
2009-10-23,672.729
2009-10-26,656.667
2009-10-27,648.352
2009-10-28,632.897
2009-10-29,646.031
2009-10-30,622.357
2009-11-02,633.747
2009-11-03,615.551
2009-11-04,633.174
2009-11-05,642.848
2009-11-06,640.097
2009-11-09,661.615
2009-11-10,658.297
2009-11-11,666.144
2009-11-12,659.062
2009-11-13,661.883
2009-11-16,675.303
2009-11-17,661.789
2009-11-18,664.703
2009-11-19,645.309
2009-11-20,635.538
2009-11-23,655.283
2009-11-24,645.805
2009-11-25,652.271
2009-11-26,625.448
2009-11-27,632.72
2009-11-30,626.427
2009-12-01,646.884
2009-12-02,646.18
2009-12-03,646.828
2009-12-04,647.314
2009-12-07,640.77
2009-12-08,625.411
2009-12-09,620.915
2009-12-10,624.537
2009-12-11,620.634
2009-12-14,627.56
2009-12-15,621.803
2009-12-16,629.631
2009-12-17,613.239
2009-12-18,605.43
2009-12-21,614.407
2009-12-22,617.413
2009-12-23,624.896
2009-12-24,625.964
2009-12-25,625.964
2009-12-28,631.956
2009-12-29,634.376
2009-12-30,626.1
2009-12-31,628.136
2010-01-01,628.136
2010-01-04,639.281
2010-01-05,637.574
2010-01-06,639.049
2010-01-07,639.413
2010-01-08,642.155
2010-01-11,652.639
2010-01-12,646.432
2010-01-13,644.944
2010-01-14,647.103
2010-01-15,632.719
2010-01-18,634.324
2010-01-19,634.249
2010-01-20,611.066
2010-01-21,602.79
2010-01-22,598.257
2010-01-25,593.188
2010-01-26,589.891
2010-01-27,577.87
2010-01-28,562.94
2010-01-29,570.705
2010-02-01,573.777
2010-02-02,587.714
2010-02-03,578.248
2010-02-04,552.915
2010-02-05,533.774
2010-02-08,539.812
2010-02-09,538.912
2010-02-10,548.492
2010-02-11,539.845
2010-02-12,540.618
2010-02-15,541.761
2010-02-16,550.58
2010-02-17,557.235
2010-02-18,557.328
2010-02-19,554.137
2010-02-22,553.902
2010-02-23,540.447
2010-02-24,544.443
2010-02-25,528.465
2010-02-26,538.248
2010-03-01,537.706
2010-03-02,543.252
2010-03-03,557.398
2010-03-04,555.027
2010-03-05,567.354
2010-03-08,572.707
2010-03-09,568.605
2010-03-10,579.016
2010-03-11,576.908
2010-03-12,579.004
2010-03-15,569.218
2010-03-16,580.036
2010-03-17,588.142
2010-03-18,578.747
2010-03-19,571.401
2010-03-22,570.46
2010-03-23,573.27
2010-03-24,564.273
2010-03-25,569.97
2010-03-26,574.401
2010-03-29,578.279
2010-03-30,574.433
2010-03-31,575.008
2010-04-01,584.053
2010-04-02,584.053
2010-04-05,582.715
2010-04-06,579.44
2010-04-07,571.769
2010-04-08,565.157
2010-04-09,577.031
2010-04-12,590.65
2010-04-13,587.449
2010-04-14,598.36
2010-04-15,597.56
2010-04-16,582.346
2010-04-19,575.969
2010-04-20,586.469
2010-04-21,577.62
2010-04-22,564.592
2010-04-23,569.656
2010-04-26,567.831
2010-04-27,548.18
2010-04-28,530.305
2010-04-29,535.822
2010-04-30,535.452
2010-05-03,531.194
2010-05-04,500.879
2010-05-05,490.028
2010-05-06,460.883
2010-05-07,443.698
2010-05-10,503.723
2010-05-11,496.425
2010-05-12,499.482
2010-05-13,490.68
2010-05-14,459.692
2010-05-17,458.098
2010-05-18,471.072
2010-05-19,453.188
2010-05-20,445.897
2010-05-21,458.281
2010-05-24,448.118
2010-05-25,427.356
2010-05-26,433.829
2010-05-27,455.671
2010-05-28,454.74
2010-05-31,452.677
2010-06-01,448.144
2010-06-02,442.502
2010-06-03,450.066
2010-06-04,425.333
2010-06-07,419.987
2010-06-08,419.904
2010-06-09,431.709
2010-06-10,443.387
2010-06-11,450.673
2010-06-14,469.902
2010-06-15,481.453
2010-06-16,482.031
2010-06-17,484.059
2010-06-18,489.679
2010-06-21,492.335
2010-06-22,483.435
2010-06-23,476.705
2010-06-24,470.24
2010-06-25,470.415
2010-06-28,474.614
2010-06-29,447.586
2010-06-30,452.309
2010-07-01,451.175
2010-07-02,459.487
2010-07-05,451.365
2010-07-06,466.865
2010-07-07,483.609
2010-07-08,490.441
2010-07-09,495.621
2010-07-12,494.542
2010-07-13,505.656
2010-07-14,506.65
2010-07-15,505.244
2010-07-16,498.277
2010-07-19,498.335
2010-07-20,491.932
2010-07-21,491.299
2010-07-22,509.567
2010-07-23,503.265
2010-07-26,514.149
2010-07-27,527.241
2010-07-28,527.503
2010-07-29,530.246
2010-07-30,526.714
2010-08-02,547.702
2010-08-03,548.548
2010-08-04,544.801
2010-08-05,540.702
2010-08-06,542.351
2010-08-09,548.186
2010-08-10,541.349
2010-08-11,517.213
2010-08-12,514.642
2010-08-13,509.888
2010-08-16,511.411
2010-08-17,518.436
2010-08-18,513.585
2010-08-19,503.094
2010-08-20,491.162
2010-08-23,494.231
2010-08-24,487.454
2010-08-25,479.535
2010-08-26,491.2
2010-08-27,492.364
2010-08-30,488.197
2010-08-31,490.608
2010-09-01,509.931
2010-09-02,511.201
2010-09-03,519.968
2010-09-06,521.055
2010-09-07,508.661
2010-09-08,514.378
2010-09-09,520.632
2010-09-10,518.344
2010-09-13,527.311
2010-09-14,531.257
2010-09-15,529.232
2010-09-16,527.256
