Date,ITALY IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-10,508.97
2010-09-13,518.408
2010-09-14,524.09
2010-09-15,524.873
2010-09-16,524.604
2010-09-17,521.06
2010-09-20,532.062
2010-09-21,535.115
2010-09-22,538.975
2010-09-23,533.866
2010-09-24,548.124
2010-09-27,545.736
2010-09-28,549.143
2010-09-29,550.182
2010-09-30,555.927
2010-10-01,558.88
2010-10-04,548.361
2010-10-05,564.224
2010-10-06,571.358
2010-10-07,576.359
2010-10-08,577.418
2010-10-11,580.064
2010-10-12,578.095
2010-10-13,596.018
2010-10-14,600.675
2010-10-15,596.721
2010-10-18,597.098
2010-10-19,584.803
2010-10-20,598.188
2010-10-21,607.669
2010-10-22,603.602
2010-10-25,608.668
2010-10-26,598.334
2010-10-27,590.627
2010-10-28,601.538
2010-10-29,602.602
2010-11-01,597.527
2010-11-02,608.773
2010-11-03,605.745
2010-11-04,626.122
2010-11-05,618.02
2010-11-08,612.509
2010-11-09,625.521
2010-11-10,605.275
2010-11-11,599.179
2010-11-12,596.333
2010-11-15,597.531
2010-11-16,578.583
2010-11-17,584.131
2010-11-18,594.96
2010-11-19,596.568
2010-11-22,586.745
2010-11-23,569.063
2010-11-24,572.206
2010-11-25,575.547
2010-11-26,565.086
2010-11-29,543.273
2010-11-30,536.572
2010-12-01,554.607
2010-12-02,576.363
2010-12-03,587.746
2010-12-06,579.301
2010-12-07,587.795
2010-12-08,590.341
2010-12-09,590.033
2010-12-10,592.587
2010-12-13,606.221
2010-12-14,605.773
2010-12-15,596.099
2010-12-16,587.904
2010-12-17,581.637
2010-12-20,589.387
2010-12-21,600.853
2010-12-22,600.557
2010-12-23,599.769
2010-12-24,602.132
2010-12-27,597.109
2010-12-28,594.934
2010-12-29,595.42
2010-12-30,595.578
2010-12-31,601.564
2011-01-03,608.433
2011-01-04,606.862
2011-01-05,597.936
2011-01-06,593.144
2011-01-07,590.337
2011-01-10,577.94
2011-01-11,586.629
2011-01-12,609.926
2011-01-13,623.429
2011-01-14,626.068
2011-01-17,621.19
2011-01-18,630.427
2011-01-19,637.429
2011-01-20,630.827
2011-01-21,646.643
2011-01-24,648.657
2011-01-25,644.897
2011-01-26,652.103
2011-01-27,659.498
2011-01-28,646.987
2011-01-31,651.668
2011-02-01,667.991
2011-02-02,670.196
2011-02-03,658.472
2011-02-04,658.203
2011-02-07,664.718
2011-02-08,670.229
2011-02-09,670.555
2011-02-10,660.815
2011-02-11,662.937
2011-02-14,658.324
2011-02-15,664.458
2011-02-16,671.35
2011-02-17,675.379
2011-02-18,676.33
2011-02-21,654.717
2011-02-22,648.991
2011-02-23,648.947
2011-02-24,646.01
2011-02-25,656.775
2011-02-28,663.077
2011-03-01,660.779
2011-03-02,662.711
2011-03-03,664.039
2011-03-04,663.211
2011-03-07,667.065
2011-03-08,665.694
2011-03-09,670.454
2011-03-10,652.031
2011-03-11,645.375
2011-03-14,650.181
2011-03-15,637.657
2011-03-16,620.16
2011-03-17,633.77
2011-03-18,643.127
2011-03-21,654.922
2011-03-22,656.823
2011-03-23,657.717
2011-03-24,671.484
2011-03-25,667.874
2011-03-28,669.114
2011-03-29,663.205
2011-03-30,674.705
2011-03-31,673.745
2011-04-01,679.563
2011-04-04,684.206
2011-04-05,684.274
2011-04-06,700.392
2011-04-07,693.368
2011-04-08,707.619
2011-04-11,708.236
2011-04-12,696.998
2011-04-13,699.609
2011-04-14,689.362
2011-04-15,688.582
2011-04-18,660.814
2011-04-19,669.568
2011-04-20,687.295
2011-04-21,697.763
2011-04-22,697.763
2011-04-25,697.26
2011-04-26,703.231
2011-04-27,710.963
2011-04-28,724.032
2011-04-29,726.585
2011-05-02,729.594
2011-05-03,722.956
2011-05-04,711.896
2011-05-05,693.069
2011-05-06,698.077
2011-05-09,679.311
2011-05-10,692.607
2011-05-11,690.133
2011-05-12,678.88
2011-05-13,680.999
2011-05-16,680.356
2011-05-17,669.076
2011-05-18,673.226
2011-05-19,676.296
2011-05-20,662.448
2011-05-23,644.28
2011-05-24,651.765
2011-05-25,655.392
2011-05-26,652.028
2011-05-27,664.868
2011-05-30,665.41
2011-05-31,679.459
2011-06-01,677.579
2011-06-02,672.755
2011-06-03,680.487
2011-06-06,677.088
2011-06-07,679.618
2011-06-08,664.515
2011-06-09,663.657
2011-06-10,649.516
2011-06-13,647.763
2011-06-14,661.44
2011-06-15,641.42
2011-06-16,628.791
2011-06-17,640.563
2011-06-20,631.2
2011-06-21,647.701
2011-06-22,646.567
2011-06-23,617.001
2011-06-24,609.609
2011-06-27,617.307
2011-06-28,624.31
2011-06-29,639.345
2011-06-30,651.073
2011-07-01,657.359
2011-07-04,657.152
2011-07-05,653.499
2011-07-06,631.371
2011-07-07,637.281
2011-07-08,613.48
2011-07-11,584.951
2011-07-12,590.265
2011-07-13,607.019
2011-07-14,602.917
2011-07-15,599.168
2011-07-18,582.184
2011-07-19,598.371
2011-07-20,609.953
2011-07-21,633.866
2011-07-22,633.435
2011-07-25,628.971
2011-07-26,637.575
2011-07-27,620.601
2011-07-28,617.332
2011-07-29,616.514
2011-08-01,594.196
2011-08-02,577.017
2011-08-03,570.186
2011-08-04,530.262
2011-08-05,522.315
2011-08-08,494.063
2011-08-09,503.525
2011-08-10,479.157
2011-08-11,498.906
2011-08-12,516.934
2011-08-15,525.298
2011-08-16,523.236
2011-08-17,529.561
2011-08-18,491.079
2011-08-19,482.041
2011-08-22,485.366
2011-08-23,479.003
2011-08-24,490.578
2011-08-25,488.965
2011-08-26,488.144
2011-08-29,503.912
2011-08-30,503.438
2011-08-31,521.764
2011-09-01,517.218
2011-09-02,496.584
2011-09-05,469.088
2011-09-06,460.31
2011-09-07,481.133
2011-09-08,483.191
2011-09-09,454.171
2011-09-12,437.171
2011-09-13,446.126
2011-09-14,457.179
2011-09-15,474.669
2011-09-16,471.773
2011-09-19,454.546
2011-09-20,464.104
2011-09-21,459.156
2011-09-22,425.145
2011-09-23,426.641
2011-09-26,432.092
2011-09-27,457.518
2011-09-28,451.145
2011-09-29,455.483
2011-09-30,438.794
2011-10-03,424.027
2011-10-04,407.352
2011-10-05,424.844
2011-10-06,446.568
2011-10-07,449.099
2011-10-10,472.347
2011-10-11,472.745
2011-10-12,492.89
2011-10-13,471.929
2011-10-14,489.861
2011-10-17,479.665
2011-10-18,480.607
2011-10-19,488.968
2011-10-20,469.414
2011-10-21,489.609
2011-10-24,496.951
2011-10-25,495.672
2011-10-26,492.172
2011-10-27,530.118
2011-10-28,526.756
2011-10-31,495.874
2011-11-01,457.047
2011-11-02,474.307
2011-11-03,493.374
2011-11-04,480.45
2011-11-07,485.264
2011-11-08,489.296
2011-11-09,466.155
2011-11-10,472.492
2011-11-11,494.052
2011-11-14,481.298
2011-11-15,473.756
2011-11-16,477.529
2011-11-17,469.411
2011-11-18,467.25
2011-11-21,445.867
2011-11-22,442.141
2011-11-23,426.776
2011-11-24,430.106
2011-11-25,428.208
2011-11-28,451.7
2011-11-29,451.561
2011-11-30,477.288
2011-12-01,475.121
2011-12-02,480.045
2011-12-05,492.85
2011-12-06,487.099
2011-12-07,480.884
2011-12-08,459.404
2011-12-09,475.14
2011-12-12,454.315
2011-12-13,449.769
2011-12-14,428.019
2011-12-15,431.786
2011-12-16,435.957
2011-12-19,433.383
2011-12-20,449.884
2011-12-21,444.105
2011-12-22,449.203
2011-12-23,450.988
2011-12-26,450.988
2011-12-27,447.727
2011-12-28,439.953
2011-12-29,441.272
2011-12-30,448.57
2012-01-02,460.78
2012-01-03,470.991
2012-01-04,460.195
2012-01-05,443.55
2012-01-06,439.119
2012-01-09,431.77
2012-01-10,445.004
2012-01-11,442.954
2012-01-12,457.984
2012-01-13,446.58
2012-01-16,454.495
2012-01-17,458.403
2012-01-18,458.941
2012-01-19,474.437
2012-01-20,472.849
2012-01-23,487.419
2012-01-24,485.005
2012-01-25,484.02
2012-01-26,498.127
2012-01-27,490.807
2012-01-30,483.395
2012-01-31,482.507
2012-02-01,498.01
2012-02-02,497.626
2012-02-03,502.595
2012-02-06,497.719
2012-02-07,503.5
2012-02-08,504.486
2012-02-09,509.093
2012-02-10,497.098
2012-02-13,499.693
2012-02-14,500.7
2012-02-15,501.132
2012-02-16,495.883
2012-02-17,507.654
2012-02-20,517.79
2012-02-21,515.887
2012-02-22,515.568
2012-02-23,511.182
2012-02-24,517.314
2012-02-27,507.75
2012-02-28,510.409
2012-02-29,510.589
2012-03-01,522.358
2012-03-02,523.466
2012-03-05,519.108
2012-03-06,495.2
2012-03-07,500.36
2012-03-08,520.496
2012-03-09,509.411
2012-03-12,510.646
2012-03-13,518.428
2012-03-14,518.037
2012-03-15,522.709
2012-03-16,531.614
2012-03-19,535.57
2012-03-20,525.494
2012-03-21,516.655
2012-03-22,506.738
2012-03-23,512.305
2012-03-26,520.729
2012-03-27,518.738
2012-03-28,516.037
2012-03-29,499.331
2012-03-30,504.17
2012-04-02,505.418
2012-04-03,498.32
2012-04-04,478.273
2012-04-05,479.152
2012-04-06,479.152
2012-04-09,479.427
2012-04-10,455.982
2012-04-11,464.931
2012-04-12,477.142
2012-04-13,458.556
2012-04-16,460.361
2012-04-17,477.68
2012-04-18,467.632
2012-04-19,460.791
2012-04-20,463.053
2012-04-23,444.173
2012-04-24,455.411
2012-04-25,469.019
2012-04-26,470.626
2012-04-27,480.198
2012-04-30,473.687
2012-05-01,473.311
2012-05-02,460.88
2012-05-03,459.711
2012-05-04,448.676
2012-05-07,454.535
2012-05-08,437.739
2012-05-09,432.656
2012-05-10,438.32
2012-05-11,439.399
2012-05-14,425.84
2012-05-15,416.661
2012-05-16,411.835
2012-05-17,406.062
2012-05-18,401.952
2012-05-21,409.408
2012-05-22,424.083
2012-05-23,401.386
2012-05-24,404.153
2012-05-25,403.868
2012-05-28,404.147
2012-05-29,411.001
2012-05-30,397.23
2012-05-31,392.95
2012-06-01,379.693
2012-06-04,379.719
2012-06-05,380.731
2012-06-06,394.031
2012-06-07,405.87
2012-06-08,395.019
2012-06-11,392.292
2012-06-12,387.651
2012-06-13,384.273
2012-06-14,386.93
2012-06-15,398.207
2012-06-18,395.52
2012-06-19,407.156
2012-06-20,415.261
2012-06-21,412.391
2012-06-22,402.095
2012-06-25,388.406
2012-06-26,382.318
2012-06-27,391.022
2012-06-28,389.63
2012-06-29,421.228
2012-07-02,420.148
2012-07-03,428.994
2012-07-04,425.63
2012-07-05,418.37
2012-07-06,405.778
2012-07-09,405.006
2012-07-10,409.416
2012-07-11,403.264
2012-07-12,394.036
2012-07-13,401.997
2012-07-16,404.284
2012-07-17,402.52
2012-07-18,406.891
2012-07-19,412.287
2012-07-20,399.797
2012-07-23,386.301
2012-07-24,383.359
2012-07-25,390.415
2012-07-26,411.589
2012-07-27,424.497
2012-07-30,426.09
2012-07-31,425.003
2012-08-01,425.376
2012-08-02,409.047
2012-08-03,431.382
2012-08-06,441.937
2012-08-07,445.66
2012-08-08,441.347
2012-08-09,440.406
2012-08-10,439.39
2012-08-13,438.219
2012-08-14,440.78
2012-08-15,439.367
2012-08-16,445.514
2012-08-17,447.173
2012-08-20,441.586
2012-08-21,455.505
2012-08-22,450.209
2012-08-23,451.074
2012-08-24,446.232
2012-08-27,447.672
2012-08-28,446.739
2012-08-29,444.036
2012-08-30,437.997
2012-08-31,447.997
2012-09-03,454.461
2012-09-04,448.931
2012-09-05,447.994
2012-09-06,460.636
2012-09-07,471.656
2012-09-10,470.069
2012-09-11,472.747
2012-09-12,479.568
2012-09-13,478.241
2012-09-14,500.046
2012-09-17,495.512
2012-09-18,486.61
2012-09-19,487.599
2012-09-20,477.469
2012-09-21,481.094
2012-09-24,478.233
2012-09-25,480.172
2012-09-26,464.546
2012-09-27,465.848
2012-09-28,458.092
2012-10-01,470.866
2012-10-02,472.165
2012-10-03,471.518
2012-10-04,474.615
2012-10-05,483.924
2012-10-08,472.554
2012-10-09,468.312
2012-10-10,465.865
2012-10-11,472.294
2012-10-12,466.613
2012-10-15,464.706
2012-10-16,473.997
2012-10-17,482.586
2012-10-18,480.534
2012-10-19,472.495
2012-10-22,474.325
2012-10-23,462.339
2012-10-24,466.622
2012-10-25,464.78
2012-10-26,466.896
2012-10-29,461.534
2012-10-30,467.974
2012-10-31,469.62
2012-11-01,476.035
2012-11-02,472.386
2012-11-05,467.012
2012-11-06,468.752
2012-11-07,458.108
2012-11-08,451.296
2012-11-09,450.223
2012-11-12,447.897
2012-11-13,450.099
2012-11-14,446.097
2012-11-15,442.461
2012-11-16,435.465
2012-11-19,451.243
2012-11-20,451.631
2012-11-21,453.293
2012-11-22,461.655
2012-11-23,467.104
2012-11-26,463.359
2012-11-27,462.306
2012-11-28,461.099
2012-11-29,472.947
2012-11-30,474.161
2012-12-03,477.652
2012-12-04,480.033
2012-12-05,475.345
2012-12-06,468.983
2012-12-07,461.639
2012-12-10,453.701
2012-12-11,461.845
2012-12-12,467.057
2012-12-13,469.332
2012-12-14,471.702
2012-12-17,475.278
2012-12-18,478.82
2012-12-19,485.33
2012-12-20,486.567
2012-12-21,484.796
2012-12-24,485.551
2012-12-25,485.551
2012-12-26,486.544
2012-12-27,487.242
2012-12-28,484.86
2012-12-31,483.504
2013-01-01,483.504
2013-01-02,503.746
2013-01-03,499.2
2013-01-04,496.924
2013-01-07,495.55
2013-01-08,495.718
2013-01-09,499.125
2013-01-10,508.817
2013-01-11,515.16
2013-01-14,511.779
2013-01-15,510.733
2013-01-16,508.108
2013-01-17,517.227
2013-01-18,513.503
2013-01-21,518.719
2013-01-22,521.895
2013-01-23,522.766
2013-01-24,528.834
2013-01-25,529.259
2013-01-28,533.74
2013-01-29,528.307
2013-01-30,505.133
2013-01-31,507.875
2013-02-01,512.689
2013-02-04,489.679
2013-02-05,491.257
2013-02-06,491.263
2013-02-07,485.804
2013-02-08,492.185
2013-02-11,488.839
2013-02-12,491.92
2013-02-13,494.459
2013-02-14,488.388
2013-02-15,487.84
2013-02-18,484.461
2013-02-19,491.969
2013-02-20,491.511
2013-02-21,473.949
2013-02-22,477.802
2013-02-25,481.884
2013-02-26,462.433
2013-02-27,472.385
2013-02-28,474.838
2013-03-01,466.159
2013-03-04,461.874
2013-03-05,478.912
2013-03-06,473.901
2013-03-07,477.396
2013-03-08,481.595
2013-03-11,481.839
2013-03-12,481.828
2013-03-13,477.191
2013-03-14,491.826
2013-03-15,491.557
2013-03-18,485.391
2013-03-19,476.7
2013-03-20,485.198
2013-03-21,480.138
2013-03-22,490.716
2013-03-25,479.306
2013-03-26,478.289
2013-03-27,471.919
2013-03-28,472.038
2013-03-29,472.038
2013-04-01,472.259
2013-04-02,475.562
2013-04-03,469.297
2013-04-04,463.833
2013-04-05,469.327
2013-04-08,469.211
2013-04-09,472.43
2013-04-10,486.547
2013-04-11,491.296
2013-04-12,482.07
2013-04-15,474.847
2013-04-16,471.371
2013-04-17,462.125
2013-04-18,465.203
2013-04-19,474.802
2013-04-22,482.509
2013-04-23,492.055
2013-04-24,491.962
2013-04-25,497.65
2013-04-26,496.622
2013-04-29,508.334
2013-04-30,505.275
2013-05-01,505.62
2013-05-02,499.236
2013-05-03,506.501
2013-05-06,502.674
2013-05-07,508.477
2013-05-08,518.608
2013-05-09,516.873
2013-05-10,516.706
2013-05-13,514.666
2013-05-14,518.149
2013-05-15,517.248
2013-05-16,519.579
2013-05-17,516.419
2013-05-20,520.168
2013-05-21,524.221
2013-05-22,528.023
2013-05-23,512.301
2013-05-24,513.154
2013-05-27,519.31
2013-05-28,523.393
2013-05-29,517.763
2013-05-30,524.958
2013-05-31,519.075
2013-06-03,517.413
2013-06-04,519.89
2013-06-05,518.233
2013-06-06,509.41
2013-06-07,513.98
2013-06-10,511.116
2013-06-11,506.739
2013-06-12,501.543
2013-06-13,502.847
2013-06-14,504.298
2013-06-17,504.558
2013-06-18,508.643
2013-06-19,505.948
2013-06-20,483.536
2013-06-21,472.4
2013-06-24,470.473
2013-06-25,471.655
2013-06-26,474.883
2013-06-27,478.188
2013-06-28,471.691
2013-07-01,481.94
2013-07-02,478.741
2013-07-03,475.895
2013-07-04,487.787
2013-07-05,477.88
2013-07-08,488.913
2013-07-09,486.939
2013-07-10,485.831
2013-07-11,491.743
2013-07-12,486.15
2013-07-15,491.929
2013-07-16,493.423
2013-07-17,496.867
2013-07-18,508.61
2013-07-19,513.033
2013-07-22,520.0
2013-07-23,518.679
2013-07-24,525.038
2013-07-25,523.918
2013-07-26,524.471
2013-07-29,522.626
2013-07-30,530.285
2013-07-31,532.435
2013-08-01,540.393
2013-08-02,540.551
2013-08-05,539.898
2013-08-06,544.895
2013-08-07,548.755
2013-08-08,562.715
2013-08-09,563.478
2013-08-12,564.545
2013-08-13,566.128
2013-08-14,569.569
2013-08-15,568.925
2013-08-16,576.366
2013-08-19,562.935
2013-08-20,557.443
2013-08-21,551.334
2013-08-22,565.502
2013-08-23,567.242
2013-08-26,554.717
2013-08-27,541.353
2013-08-28,539.083
2013-08-29,540.211
2013-08-30,529.889
2013-09-02,539.16
2013-09-03,535.699
2013-09-04,529.548
2013-09-05,530.213
2013-09-06,535.737
2013-09-09,548.57
2013-09-10,551.971
2013-09-11,561.532
2013-09-12,558.552
2013-09-13,556.744
2013-09-16,567.434
2013-09-17,568.001
2013-09-18,569.169
2013-09-19,585.191
2013-09-20,579.565
2013-09-23,579.111
2013-09-24,584.476
2013-09-25,588.099
2013-09-26,579.433
2013-09-27,573.526
2013-09-30,566.916
2013-10-01,582.407
2013-10-02,587.409
2013-10-03,585.588
2013-10-04,592.951
2013-10-07,595.382
2013-10-08,594.662
2013-10-09,593.218
2013-10-10,602.02
2013-10-11,605.645
2013-10-14,605.905
2013-10-15,604.362
2013-10-16,610.044
2013-10-17,616.78
2013-10-18,620.447
2013-10-21,619.997
2013-10-22,628.736
2013-10-23,615.376
2013-10-24,621.823
2013-10-25,610.676
2013-10-28,608.501
2013-10-29,621.676
2013-10-30,618.707
2013-10-31,615.645
2013-11-01,605.952
2013-11-04,613.686
2013-11-05,605.05
2013-11-06,612.95
2013-11-07,595.91
2013-11-08,597.193
2013-11-11,602.705
2013-11-12,599.768
2013-11-13,587.144
2013-11-14,589.024
2013-11-15,587.99
2013-11-18,603.786
2013-11-19,594.457
2013-11-20,591.061
2013-11-21,594.21
2013-11-22,596.478
2013-11-25,595.572
2013-11-26,597.638
2013-11-27,603.853
2013-11-28,612.0
2013-11-29,608.614
2013-12-02,598.318
2013-12-03,587.322
2013-12-04,584.261
2013-12-05,578.353
2013-12-06,584.093
2013-12-09,591.796
2013-12-10,591.574
2013-12-11,583.477
2013-12-12,576.443
2013-12-13,575.593
2013-12-16,589.751
2013-12-17,579.558
2013-12-18,588.875
2013-12-19,594.534
2013-12-20,599.136
2013-12-23,604.315
2013-12-24,602.573
2013-12-25,602.573
2013-12-26,603.697
2013-12-27,614.679
2013-12-30,617.075
2013-12-31,615.512
2014-01-01,615.512
2014-01-02,612.309
2014-01-03,615.052
2014-01-06,620.561
2014-01-07,626.816
2014-01-08,625.123
2014-01-09,628.169
2014-01-10,634.988
2014-01-13,642.361
2014-01-14,645.292
2014-01-15,652.384
2014-01-16,645.879
2014-01-17,647.161
2014-01-20,647.876
2014-01-21,648.117
2014-01-22,643.647
2014-01-23,641.732
2014-01-24,626.837
2014-01-27,622.662
2014-01-28,631.49
2014-01-29,628.277
2014-01-30,622.997
2014-01-31,620.756
2014-02-03,603.387
2014-02-04,608.073
2014-02-05,611.775
2014-02-06,627.739
2014-02-07,635.835
2014-02-10,636.859
2014-02-11,647.349
2014-02-12,653.066
2014-02-13,654.405
2014-02-14,665.936
2014-02-17,668.462
2014-02-18,669.514
2014-02-19,665.109
2014-02-20,661.569
2014-02-21,659.879
2014-02-24,663.185
2014-02-25,662.304
2014-02-26,657.406
2014-02-27,655.636
2014-02-28,663.704
2014-03-03,636.035
2014-03-04,657.572
2014-03-05,667.786
2014-03-06,678.9
2014-03-07,673.973
2014-03-10,678.627
2014-03-11,687.154
2014-03-12,686.129
2014-03-13,675.873
2014-03-14,667.737
2014-03-17,687.053
2014-03-18,689.795
2014-03-19,686.706
2014-03-20,685.958
2014-03-21,679.264
2014-03-24,668.813
2014-03-25,674.667
2014-03-26,686.057
2014-03-27,687.294
2014-03-28,697.84
2014-03-31,707.189
2014-04-01,720.066
2014-04-02,708.918
2014-04-03,716.855
2014-04-04,723.108
2014-04-07,717.174
2014-04-08,707.31
2014-04-09,706.499
2014-04-10,698.293
2014-04-11,691.624
2014-04-14,690.806
2014-04-15,670.94
2014-04-16,696.7
2014-04-17,700.098
2014-04-18,700.098
2014-04-21,698.504
2014-04-22,712.225
2014-04-23,704.034
2014-04-24,708.529
2014-04-25,699.427
2014-04-28,701.188
2014-04-29,711.935
2014-04-30,706.459
2014-05-01,706.459
2014-05-02,707.556
2014-05-05,702.774
2014-05-06,700.322
2014-05-07,685.906
2014-05-08,696.542
2014-05-09,675.198
2014-05-12,677.991
2014-05-13,668.854
2014-05-14,664.044
2014-05-15,636.34
2014-05-16,645.987
2014-05-19,644.906
2014-05-20,647.341
2014-05-21,654.422
2014-05-22,647.179
2014-05-23,657.825
2014-05-26,683.235
2014-05-27,677.589
2014-05-28,683.096
2014-05-29,682.619
2014-05-30,689.657
2014-06-02,693.596
2014-06-03,688.695
2014-06-04,688.462
2014-06-05,698.397
2014-06-06,712.412
2014-06-09,713.64
2014-06-10,720.782
2014-06-11,700.907
2014-06-12,697.062
2014-06-13,695.389
2014-06-16,699.136
2014-06-17,704.148
2014-06-18,703.359
2014-06-19,701.417
2014-06-20,692.984
2014-06-23,684.621
2014-06-24,673.549
2014-06-25,661.791
2014-06-26,657.294
2014-06-27,657.385
2014-06-30,654.999
2014-07-01,667.48
2014-07-02,668.366
2014-07-03,676.135
2014-07-04,661.821
2014-07-07,653.693
2014-07-08,635.084
2014-07-09,643.3
2014-07-10,628.016
2014-07-11,629.965
2014-07-14,634.772
2014-07-15,624.929
2014-07-16,640.865
2014-07-17,627.513
2014-07-18,631.344
2014-07-21,621.043
2014-07-22,627.78
2014-07-23,628.944
2014-07-24,645.708
2014-07-25,638.737
2014-07-28,634.485
2014-07-29,636.417
2014-07-30,631.148
2014-07-31,616.955
2014-08-01,617.057
2014-08-04,617.578
2014-08-05,606.019
2014-08-06,587.672
2014-08-07,577.48
2014-08-08,581.64
2014-08-11,586.912
2014-08-12,585.965
2014-08-13,589.941
2014-08-14,585.952
2014-08-15,586.062
2014-08-18,591.301
2014-08-19,591.213
2014-08-20,587.264
2014-08-21,599.685
2014-08-22,596.659
2014-08-25,607.752
2014-08-26,617.958
2014-08-27,622.594
2014-08-28,607.53
2014-08-29,609.387
2014-09-01,603.95
2014-09-02,607.46
2014-09-03,620.054
2014-09-04,632.323
2014-09-05,631.738
2014-09-08,627.808
2014-09-09,621.302
2014-09-10,621.63
2014-09-11,624.087
2014-09-12,622.692
2014-09-15,617.319
2014-09-16,615.575
2014-09-17,626.038
2014-09-18,624.824
2014-09-19,614.309
2014-09-22,606.942
2014-09-23,599.707
2014-09-24,605.036
2014-09-25,592.844
2014-09-26,601.973
2014-09-29,593.022
2014-09-30,599.734
2014-10-01,593.91
2014-10-02,572.0
2014-10-03,575.886
2014-10-06,577.962
2014-10-07,571.605
2014-10-08,569.374
2014-10-09,559.898
2014-10-10,551.891
2014-10-13,552.905
2014-10-14,552.342
2014-10-15,530.768
2014-10-16,524.518
2014-10-17,544.371
2014-10-20,539.707
2014-10-21,554.852
2014-10-22,559.058
2014-10-23,562.613
2014-10-24,565.896
2014-10-27,550.77
2014-10-28,562.084
2014-10-29,553.007
2014-10-30,546.954
2014-10-31,558.825
2014-11-03,550.075
2014-11-04,539.491
2014-11-05,549.278
2014-11-06,542.43
2014-11-07,536.577
2014-11-10,542.467
2014-11-11,539.568
2014-11-12,527.39
2014-11-13,531.692
2014-11-14,538.133
2014-11-17,546.034
2014-11-18,554.172
2014-11-19,554.252
2014-11-20,550.194
2014-11-21,565.474
2014-11-24,568.927
2014-11-25,574.377
2014-11-26,574.592
2014-11-27,577.446
2014-11-28,575.754
2014-12-01,566.78
2014-12-02,565.883
2014-12-03,568.761
2014-12-04,558.3
2014-12-05,574.38
2014-12-08,573.962
2014-12-09,565.593
2014-12-10,559.294
2014-12-11,556.494
2014-12-12,545.968
2014-12-15,527.86
2014-12-16,548.529
2014-12-17,539.197
2014-12-18,546.552
2014-12-19,541.4
2014-12-22,545.565
2014-12-23,548.431
2014-12-24,549.016
2014-12-25,549.016
2014-12-26,548.161
2014-12-29,543.698
2014-12-30,540.993
2014-12-31,538.147
2015-01-01,538.147
2015-01-02,539.296
2015-01-05,514.391
2015-01-06,508.668
2015-01-07,501.116
2015-01-08,519.121
2015-01-09,506.168
2015-01-12,510.647
2015-01-13,519.624
2015-01-14,515.4
2015-01-15,516.285
2015-01-16,520.721
2015-01-19,535.62
2015-01-20,538.081
2015-01-21,543.454
2015-01-22,547.609
2015-01-23,543.423
2015-01-26,550.569
2015-01-27,553.257
2015-01-28,545.764
2015-01-29,549.003
2015-01-30,544.406
2015-02-02,547.228
2015-02-03,566.368
2015-02-04,564.949
2015-02-05,564.238
2015-02-06,558.682
2015-02-09,547.911
2015-02-10,559.373
2015-02-11,554.58
2015-02-12,574.114
2015-02-13,581.381
2015-02-16,581.559
2015-02-17,584.297
2015-02-18,592.836
2015-02-19,598.423
2015-02-20,599.564
2015-02-23,603.986
2015-02-24,605.546
2015-02-25,599.19
2015-02-26,601.668
2015-02-27,605.945
2015-03-02,603.824
2015-03-03,593.465
2015-03-04,590.816
2015-03-05,599.1
2015-03-06,594.531
2015-03-09,597.045
2015-03-10,586.282
2015-03-11,591.102
2015-03-12,597.467
2015-03-13,595.146
2015-03-16,607.003
2015-03-17,600.367
2015-03-18,594.247
2015-03-19,598.939
2015-03-20,617.641
2015-03-23,621.991
2015-03-24,631.93
2015-03-25,632.443
2015-03-26,622.026
2015-03-27,621.694
2015-03-30,628.047
2015-03-31,620.289
2015-04-01,626.246
2015-04-02,633.27
2015-04-03,633.27
2015-04-06,642.057
2015-04-07,640.156
2015-04-08,634.913
2015-04-09,634.245
2015-04-10,633.331
2015-04-13,633.648
2015-04-14,631.683
2015-04-15,634.758
2015-04-16,627.638
2015-04-17,614.856
2015-04-20,623.671
2015-04-21,621.097
2015-04-22,623.648
2015-04-23,622.686
2015-04-24,633.331
2015-04-27,647.202
2015-04-28,643.274
2015-04-29,634.928
2015-04-30,638.171
2015-05-01,639.139
2015-05-04,641.631
2015-05-05,628.281
2015-05-06,640.332
2015-05-07,643.87
2015-05-08,653.287
2015-05-11,655.409
2015-05-12,653.47
2015-05-13,664.133
2015-05-14,672.188
2015-05-15,676.25
2015-05-18,672.781
2015-05-19,673.347
2015-05-20,672.602
2015-05-21,672.818
2015-05-22,667.891
2015-05-25,652.903
2015-05-26,646.254
2015-05-27,659.663
2015-05-28,659.424
2015-05-29,654.609
2015-06-01,651.364
2015-06-02,668.654
2015-06-03,679.662
2015-06-04,676.829
2015-06-05,649.452
2015-06-08,648.985
2015-06-09,646.895
2015-06-10,667.22
2015-06-11,666.546
2015-06-12,661.531
2015-06-15,643.684
2015-06-16,643.989
2015-06-17,638.02
2015-06-18,655.674
2015-06-19,658.208
2015-06-22,686.87
2015-06-23,678.473
2015-06-24,674.528
2015-06-25,681.448
2015-06-26,681.991
2015-06-29,646.883
2015-06-30,645.651
2015-07-01,658.176
2015-07-02,646.4
2015-07-03,643.669
2015-07-06,615.762
2015-07-07,592.132
2015-07-08,613.358
2015-07-09,634.133
2015-07-10,661.434
2015-07-13,660.347
2015-07-14,656.643
2015-07-15,662.806
2015-07-16,674.625
2015-07-17,672.665
2015-07-20,681.925
2015-07-21,676.0
2015-07-22,674.65
