Date,ITALY IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,616.311
2005-11-09,615.185
2005-11-10,614.471
2005-11-11,617.881
2005-11-14,616.465
2005-11-15,611.365
2005-11-16,609.826
2005-11-17,615.608
2005-11-18,617.292
2005-11-21,619.668
2005-11-22,619.133
2005-11-23,627.196
2005-11-24,627.073
2005-11-25,625.308
2005-11-28,626.145
2005-11-29,626.751
2005-11-30,625.253
2005-12-01,628.838
2005-12-02,632.815
2005-12-05,634.588
2005-12-06,639.447
2005-12-07,634.65
2005-12-08,642.516
2005-12-09,641.721
2005-12-12,649.376
2005-12-13,648.268
2005-12-14,654.541
2005-12-15,648.571
2005-12-16,655.375
2005-12-19,658.378
2005-12-20,656.482
2005-12-21,657.112
2005-12-22,658.847
2005-12-23,659.144
2005-12-26,659.144
2005-12-27,659.428
2005-12-28,663.801
2005-12-29,661.052
2005-12-30,654.269
2006-01-02,656.773
2006-01-03,671.558
2006-01-04,683.96
2006-01-05,678.923
2006-01-06,684.922
2006-01-09,676.948
2006-01-10,672.802
2006-01-11,678.199
2006-01-12,678.128
2006-01-13,676.118
2006-01-16,684.231
2006-01-17,678.231
2006-01-18,675.185
2006-01-19,683.01
2006-01-20,673.905
2006-01-23,688.31
2006-01-24,689.224
2006-01-25,694.306
2006-01-26,702.458
2006-01-27,697.143
2006-01-30,694.351
2006-01-31,695.201
2006-02-01,698.056
2006-02-02,691.222
2006-02-03,686.938
2006-02-06,698.814
2006-02-07,698.232
2006-02-08,698.747
2006-02-09,705.683
2006-02-10,703.495
2006-02-13,706.206
2006-02-14,703.482
2006-02-15,707.564
2006-02-16,711.453
2006-02-17,720.708
2006-02-20,727.841
2006-02-21,719.772
2006-02-22,723.086
2006-02-23,726.052
2006-02-24,729.674
2006-02-27,736.671
2006-02-28,726.028
2006-03-01,731.088
2006-03-02,727.364
2006-03-03,731.245
2006-03-06,745.611
2006-03-07,734.259
2006-03-08,731.087
2006-03-09,738.598
2006-03-10,740.628
2006-03-13,748.684
2006-03-14,759.848
2006-03-15,761.794
2006-03-16,771.67
2006-03-17,773.531
2006-03-20,775.947
2006-03-21,768.746
2006-03-22,771.403
2006-03-23,757.811
2006-03-24,756.326
2006-03-27,750.173
2006-03-28,744.449
2006-03-29,741.14
2006-03-30,761.309
2006-03-31,754.17
2006-04-03,760.283
2006-04-04,768.093
2006-04-05,774.903
2006-04-06,773.974
2006-04-07,756.102
2006-04-10,764.139
2006-04-11,750.2
2006-04-12,751.773
2006-04-13,750.432
2006-04-14,750.432
2006-04-17,762.351
2006-04-18,759.741
2006-04-19,772.842
2006-04-20,776.482
2006-04-21,782.987
2006-04-24,782.429
2006-04-25,783.421
2006-04-26,792.569
2006-04-27,797.032
2006-04-28,792.828
2006-05-01,794.213
2006-05-02,799.702
2006-05-03,790.972
2006-05-04,801.586
2006-05-05,810.431
2006-05-08,811.515
2006-05-09,816.531
2006-05-10,815.813
2006-05-11,814.83
2006-05-12,803.638
2006-05-15,789.753
2006-05-16,786.958
2006-05-17,763.252
2006-05-18,759.605
2006-05-19,754.416
2006-05-22,740.65
2006-05-23,755.234
2006-05-24,745.564
2006-05-25,758.198
2006-05-26,766.917
2006-05-29,769.65
2006-05-30,759.589
2006-05-31,770.431
2006-06-01,771.117
2006-06-02,777.096
2006-06-05,776.319
2006-06-06,750.361
2006-06-07,749.51
2006-06-08,722.363
2006-06-09,735.123
2006-06-12,721.55
2006-06-13,706.194
2006-06-14,714.75
2006-06-15,731.889
2006-06-16,724.954
2006-06-19,727.93
2006-06-20,728.569
2006-06-21,734.656
2006-06-22,731.758
2006-06-23,729.174
2006-06-26,728.595
2006-06-27,732.37
2006-06-28,733.301
2006-06-29,740.777
2006-06-30,763.698
2006-07-03,770.936
2006-07-04,771.239
2006-07-05,756.324
2006-07-06,763.458
2006-07-07,766.067
2006-07-10,765.8
2006-07-11,758.016
2006-07-12,757.118
2006-07-13,747.962
2006-07-14,741.466
2006-07-17,728.743
2006-07-18,724.371
2006-07-19,746.196
2006-07-20,752.714
2006-07-21,748.003
2006-07-24,753.852
2006-07-25,751.425
2006-07-26,755.439
2006-07-27,766.633
2006-07-28,772.219
2006-07-31,769.752
2006-08-01,765.066
2006-08-02,775.917
2006-08-03,768.788
2006-08-04,780.761
2006-08-07,771.419
2006-08-08,771.98
2006-08-09,775.923
2006-08-10,762.776
2006-08-11,760.936
2006-08-14,763.215
2006-08-15,765.73
2006-08-16,777.828
2006-08-17,783.703
2006-08-18,782.928
2006-08-21,786.679
2006-08-22,782.719
2006-08-23,777.155
2006-08-24,785.936
2006-08-25,788.907
2006-08-28,792.858
2006-08-29,791.569
2006-08-30,800.404
2006-08-31,796.485
2006-09-01,801.214
2006-09-04,807.848
2006-09-05,800.138
2006-09-06,789.357
2006-09-07,780.071
2006-09-08,781.438
2006-09-11,781.61
2006-09-12,787.966
2006-09-13,784.811
2006-09-14,787.014
2006-09-15,781.318
2006-09-18,784.287
2006-09-19,778.664
2006-09-20,786.687
2006-09-21,789.428
2006-09-22,786.776
2006-09-25,782.747
2006-09-26,784.731
2006-09-27,789.412
2006-09-28,787.337
2006-09-29,786.691
2006-10-02,790.225
2006-10-03,790.893
2006-10-04,795.609
2006-10-05,802.331
2006-10-06,795.2
2006-10-09,797.87
2006-10-10,801.611
2006-10-11,801.781
2006-10-12,804.597
2006-10-13,806.346
2006-10-16,807.872
2006-10-17,793.702
2006-10-18,801.408
2006-10-19,808.802
2006-10-20,810.467
2006-10-23,809.212
2006-10-24,808.642
2006-10-25,812.992
2006-10-26,815.521
2006-10-27,818.263
2006-10-30,820.983
2006-10-31,830.766
2006-11-01,838.816
2006-11-02,833.247
2006-11-03,834.728
2006-11-06,844.192
2006-11-07,851.433
2006-11-08,850.341
2006-11-09,849.695
2006-11-10,852.647
2006-11-13,852.789
2006-11-14,847.463
2006-11-15,849.478
2006-11-16,850.717
2006-11-17,849.873
2006-11-20,852.961
2006-11-21,857.775
2006-11-22,867.149
2006-11-23,869.307
2006-11-24,872.805
2006-11-27,863.297
2006-11-28,870.394
2006-11-29,879.797
2006-11-30,884.214
2006-12-01,886.166
2006-12-04,890.271
2006-12-05,893.504
2006-12-06,894.958
2006-12-07,903.87
2006-12-08,908.735
2006-12-11,907.785
2006-12-12,903.795
2006-12-13,904.606
2006-12-14,896.527
2006-12-15,899.631
2006-12-18,897.261
2006-12-19,901.87
2006-12-20,905.927
2006-12-21,903.484
2006-12-22,894.5
2006-12-25,894.5
2006-12-26,893.106
2006-12-27,901.431
2006-12-28,901.832
2006-12-29,904.464
2007-01-01,904.464
2007-01-02,920.59
2007-01-03,914.809
2007-01-04,901.332
2007-01-05,892.542
2007-01-08,891.81
2007-01-09,891.907
2007-01-10,885.208
2007-01-11,893.805
2007-01-12,900.161
2007-01-15,904.135
2007-01-16,898.197
2007-01-17,893.429
2007-01-18,890.806
2007-01-19,897.247
2007-01-22,897.41
2007-01-23,903.129
2007-01-24,906.667
2007-01-25,905.685
2007-01-26,895.686
2007-01-29,900.964
2007-01-30,902.978
2007-01-31,906.017
2007-02-01,914.456
2007-02-02,913.28
2007-02-05,906.114
2007-02-06,907.168
2007-02-07,917.035
2007-02-08,913.498
2007-02-09,919.587
2007-02-12,909.194
2007-02-13,916.259
2007-02-14,930.702
2007-02-15,932.99
2007-02-16,932.13
2007-02-19,936.851
2007-02-20,929.864
2007-02-21,920.017
2007-02-22,924.927
2007-02-23,930.849
2007-02-26,935.84
2007-02-27,909.288
2007-02-28,901.379
2007-03-01,886.261
2007-03-02,884.88
2007-03-05,871.138
2007-03-06,876.115
2007-03-07,878.32
2007-03-08,888.918
2007-03-09,889.437
2007-03-12,891.719
2007-03-13,885.097
2007-03-14,867.12
2007-03-15,882.318
2007-03-16,880.22
2007-03-19,895.646
2007-03-20,898.212
2007-03-21,907.524
2007-03-22,924.975
2007-03-23,929.076
2007-03-26,919.438
2007-03-27,919.91
2007-03-28,915.409
2007-03-29,925.609
2007-03-30,925.509
2007-04-02,930.591
2007-04-03,939.414
2007-04-04,940.979
2007-04-05,945.768
2007-04-06,945.768
2007-04-09,940.841
2007-04-10,958.942
2007-04-11,958.908
2007-04-12,959.299
2007-04-13,965.749
2007-04-16,980.134
2007-04-17,980.368
2007-04-18,977.52
2007-04-19,975.273
2007-04-20,984.959
2007-04-23,988.085
2007-04-24,988.558
2007-04-25,1005.807
2007-04-26,1002.2
2007-04-27,1003.754
2007-04-30,1007.158
2007-05-01,1003.395
2007-05-02,1005.531
2007-05-03,996.164
2007-05-04,1004.366
2007-05-07,1009.505
2007-05-08,992.171
2007-05-09,1001.421
2007-05-10,992.91
2007-05-11,995.087
2007-05-14,996.914
2007-05-15,1008.204
2007-05-16,1003.305
2007-05-17,1001.197
2007-05-18,1010.658
2007-05-21,1011.481
2007-05-22,1004.297
2007-05-23,1011.271
2007-05-24,993.579
2007-05-25,995.645
2007-05-28,1000.068
2007-05-29,1000.778
2007-05-30,993.473
2007-05-31,1000.0
2007-06-01,993.778
2007-06-04,990.347
2007-06-05,995.597
2007-06-06,974.803
2007-06-07,961.651
2007-06-08,948.331
2007-06-11,956.227
2007-06-12,951.705
2007-06-13,953.14
2007-06-14,968.438
2007-06-15,984.927
2007-06-18,988.439
2007-06-19,990.479
2007-06-20,989.338
2007-06-21,982.604
2007-06-22,980.911
2007-06-25,982.058
2007-06-26,969.713
2007-06-27,967.578
2007-06-28,975.245
2007-06-29,984.256
2007-07-02,992.389
2007-07-03,1000.803
2007-07-04,1006.339
2007-07-05,994.754
2007-07-06,1003.819
2007-07-09,1010.905
2007-07-10,1008.434
2007-07-11,1007.948
2007-07-12,1016.774
2007-07-13,1022.094
2007-07-16,1020.979
2007-07-17,1019.271
2007-07-18,1010.533
2007-07-19,1022.435
2007-07-20,1010.121
2007-07-23,1015.871
2007-07-24,994.387
2007-07-25,973.613
2007-07-26,949.151
2007-07-27,946.626
2007-07-30,955.171
2007-07-31,968.853
2007-08-01,950.531
2007-08-02,955.911
2007-08-03,954.801
2007-08-06,952.279
2007-08-07,958.669
2007-08-08,980.524
2007-08-09,960.108
2007-08-10,936.327
2007-08-13,945.038
2007-08-14,937.13
2007-08-15,930.087
2007-08-16,887.839
2007-08-17,902.627
2007-08-20,905.916
2007-08-21,908.814
2007-08-22,925.914
2007-08-23,930.304
2007-08-24,939.554
2007-08-27,942.584
2007-08-28,929.807
2007-08-29,936.217
2007-08-30,942.41
2007-08-31,952.041
2007-09-03,958.913
2007-09-04,959.579
2007-09-05,941.089
2007-09-06,945.227
2007-09-07,929.667
2007-09-10,922.004
2007-09-11,937.601
2007-09-12,941.41
2007-09-13,945.337
2007-09-14,940.983
2007-09-17,927.591
2007-09-18,942.576
2007-09-19,966.043
2007-09-20,966.874
2007-09-21,977.467
2007-09-24,982.424
2007-09-25,977.927
2007-09-26,985.531
2007-09-27,989.935
2007-09-28,992.531
2007-10-01,1005.333
2007-10-02,996.268
2007-10-03,994.827
2007-10-04,1001.951
2007-10-05,1008.681
2007-10-08,1003.933
2007-10-09,1015.354
2007-10-10,1022.028
2007-10-11,1031.074
2007-10-12,1029.354
2007-10-15,1025.37
2007-10-16,1015.22
2007-10-17,1018.22
2007-10-18,1018.495
2007-10-19,1017.739
2007-10-22,994.964
2007-10-23,1013.05
2007-10-24,1006.327
2007-10-25,1034.462
2007-10-26,1044.766
2007-10-29,1044.088
2007-10-30,1040.325
2007-10-31,1053.313
2007-11-01,1035.812
2007-11-02,1041.208
2007-11-05,1028.988
2007-11-06,1034.338
2007-11-07,1034.56
2007-11-08,1023.584
2007-11-09,1004.229
2007-11-12,999.027
2007-11-13,1000.794
2007-11-14,1017.398
2007-11-15,1004.891
2007-11-16,998.443
2007-11-19,971.914
2007-11-20,986.865
2007-11-21,960.487
2007-11-22,964.204
2007-11-23,977.787
2007-11-26,978.754
2007-11-27,977.448
2007-11-28,992.577
2007-11-29,994.703
2007-11-30,994.525
2007-12-03,989.453
2007-12-04,983.239
2007-12-05,989.664
2007-12-06,979.761
2007-12-07,988.388
2007-12-10,1003.852
2007-12-11,1000.995
2007-12-12,999.602
2007-12-13,982.674
2007-12-14,971.434
2007-12-17,949.914
2007-12-18,952.604
2007-12-19,942.912
2007-12-20,936.593
2007-12-21,946.887
2007-12-24,948.995
2007-12-25,948.995
2007-12-26,955.518
2007-12-27,963.274
2007-12-28,980.032
2007-12-31,974.434
2008-01-01,974.434
2008-01-02,966.739
2008-01-03,959.973
2008-01-04,942.222
2008-01-07,937.29
2008-01-08,939.903
2008-01-09,923.371
2008-01-10,924.929
2008-01-11,931.233
2008-01-14,948.513
2008-01-15,922.288
2008-01-16,909.136
2008-01-17,901.077
2008-01-18,881.389
2008-01-21,831.331
2008-01-22,853.722
2008-01-23,817.08
2008-01-24,852.88
2008-01-25,858.963
2008-01-28,865.809
2008-01-29,879.905
2008-01-30,869.69
2008-01-31,870.991
2008-02-01,881.71
2008-02-04,886.601
2008-02-05,847.629
2008-02-06,854.94
2008-02-07,829.33
2008-02-08,827.945
2008-02-11,815.396
2008-02-12,843.469
2008-02-13,845.812
2008-02-14,850.018
2008-02-15,847.256
2008-02-18,855.664
2008-02-19,866.969
2008-02-20,855.497
2008-02-21,866.993
2008-02-22,856.374
2008-02-25,868.422
2008-02-26,884.565
2008-02-27,900.343
2008-02-28,892.064
2008-02-29,879.363
2008-03-03,871.291
2008-03-04,855.472
2008-03-05,878.456
2008-03-06,869.093
2008-03-07,856.322
2008-03-10,844.02
2008-03-11,856.094
2008-03-12,870.132
2008-03-13,863.182
2008-03-14,862.016
2008-03-17,842.501
2008-03-18,863.782
2008-03-19,842.914
2008-03-20,829.2
2008-03-21,829.2
2008-03-24,828.017
2008-03-25,866.15
2008-03-26,871.913
2008-03-27,883.951
2008-03-28,887.28
2008-03-31,897.029
2008-04-01,897.843
2008-04-02,908.618
2008-04-03,909.41
2008-04-04,919.982
2008-04-07,924.825
2008-04-08,922.56
2008-04-09,925.634
2008-04-10,920.958
2008-04-11,914.795
2008-04-14,907.222
2008-04-15,904.378
2008-04-16,923.996
2008-04-17,920.031
2008-04-18,925.556
2008-04-21,932.986
2008-04-22,930.571
2008-04-23,923.239
2008-04-24,915.037
2008-04-25,920.767
2008-04-28,918.302
2008-04-29,912.677
2008-04-30,916.208
2008-05-01,909.235
2008-05-02,916.848
2008-05-05,921.181
2008-05-06,922.647
2008-05-07,920.217
2008-05-08,914.81
2008-05-09,903.758
2008-05-12,906.6
2008-05-13,903.025
2008-05-14,910.317
2008-05-15,907.11
2008-05-16,911.835
2008-05-19,922.468
2008-05-20,911.112
2008-05-21,916.139
2008-05-22,910.107
2008-05-23,904.105
2008-05-26,902.25
2008-05-27,895.305
2008-05-28,897.305
2008-05-29,891.568
2008-05-30,901.26
2008-06-02,887.128
2008-06-03,888.509
2008-06-04,881.921
2008-06-05,884.02
2008-06-06,874.532
2008-06-09,872.995
2008-06-10,849.504
2008-06-11,835.669
2008-06-12,835.179
2008-06-13,831.551
2008-06-16,836.212
2008-06-17,840.441
2008-06-18,828.414
2008-06-19,823.628
2008-06-20,812.425
2008-06-23,804.313
2008-06-24,800.217
2008-06-25,813.223
2008-06-26,807.933
2008-06-27,805.586
2008-06-30,806.817
2008-07-01,793.185
2008-07-02,807.301
2008-07-03,798.266
2008-07-04,785.432
2008-07-07,789.825
2008-07-08,776.812
2008-07-09,790.416
2008-07-10,783.007
2008-07-11,764.655
2008-07-14,766.142
2008-07-15,749.846
2008-07-16,747.835
2008-07-17,763.027
2008-07-18,772.176
2008-07-21,776.065
2008-07-22,774.169
2008-07-23,789.966
2008-07-24,781.978
2008-07-25,779.456
2008-07-28,776.155
2008-07-29,768.702
2008-07-30,770.358
2008-07-31,770.255
2008-08-01,762.957
2008-08-04,758.299
2008-08-05,776.694
2008-08-06,780.818
2008-08-07,781.016
2008-08-08,766.716
2008-08-11,781.764
2008-08-12,772.752
2008-08-13,753.986
2008-08-14,753.971
2008-08-15,743.444
2008-08-18,749.035
2008-08-19,731.996
2008-08-20,725.348
2008-08-21,721.283
2008-08-22,729.735
2008-08-25,721.364
2008-08-26,717.678
2008-08-27,720.695
2008-08-28,739.785
2008-08-29,744.965
2008-09-01,740.853
2008-09-02,751.042
2008-09-03,746.265
2008-09-04,720.632
2008-09-05,698.087
2008-09-08,714.97
2008-09-09,709.201
2008-09-10,702.572
2008-09-11,690.599
2008-09-12,709.796
2008-09-15,682.955
2008-09-16,666.681
2008-09-17,654.515
2008-09-18,661.637
2008-09-19,710.071
2008-09-22,714.595
2008-09-23,711.885
2008-09-24,708.065
2008-09-25,726.231
2008-09-26,715.044
2008-09-29,680.345
2008-09-30,665.619
2008-10-01,655.757
2008-10-02,633.247
2008-10-03,638.928
2008-10-06,574.036
2008-10-07,574.167
2008-10-08,557.088
2008-10-09,539.535
2008-10-10,514.674
2008-10-13,568.487
2008-10-14,581.04
2008-10-15,560.941
2008-10-16,521.681
2008-10-17,530.856
2008-10-20,538.778
2008-10-21,527.124
2008-10-22,499.27
2008-10-23,491.623
2008-10-24,459.121
2008-10-27,428.563
2008-10-28,418.829
2008-10-29,463.984
2008-10-30,470.976
2008-10-31,476.691
2008-11-03,491.174
2008-11-04,524.779
2008-11-05,520.569
2008-11-06,493.754
2008-11-07,494.793
2008-11-10,498.055
2008-11-11,454.387
2008-11-12,441.541
2008-11-13,446.628
2008-11-14,451.019
2008-11-17,434.125
2008-11-18,433.34
2008-11-19,420.653
2008-11-20,408.105
2008-11-21,393.586
2008-11-24,428.934
2008-11-25,435.572
2008-11-26,435.051
2008-11-27,443.754
2008-11-28,440.086
2008-12-01,419.049
2008-12-02,426.056
2008-12-03,424.392
2008-12-04,422.684
2008-12-05,408.617
2008-12-08,433.406
2008-12-09,441.958
2008-12-10,449.194
2008-12-11,463.083
2008-12-12,460.026
2008-12-15,473.969
2008-12-16,478.23
2008-12-17,497.291
2008-12-18,502.056
2008-12-19,486.913
2008-12-22,478.08
2008-12-23,475.549
2008-12-24,477.067
2008-12-25,477.067
2008-12-26,479.37
2008-12-29,485.686
2008-12-30,489.802
2008-12-31,481.353
2009-01-01,481.353
2009-01-02,489.677
2009-01-05,485.073
2009-01-06,484.128
2009-01-07,490.153
2009-01-08,492.659
2009-01-09,469.964
2009-01-12,462.052
2009-01-13,446.076
2009-01-14,431.997
2009-01-15,419.32
2009-01-16,436.884
2009-01-19,425.533
2009-01-20,412.858
2009-01-21,405.985
2009-01-22,402.273
2009-01-23,388.944
2009-01-26,413.049
2009-01-27,412.821
2009-01-28,427.488
2009-01-29,414.242
2009-01-30,400.893
2009-02-02,391.231
2009-02-03,397.976
2009-02-04,403.918
2009-02-05,404.433
2009-02-06,411.386
2009-02-09,424.865
2009-02-10,411.229
2009-02-11,404.497
2009-02-12,392.589
2009-02-13,396.851
2009-02-16,389.172
2009-02-17,368.496
2009-02-18,363.922
2009-02-19,371.332
2009-02-20,353.915
2009-02-23,352.099
2009-02-24,350.446
2009-02-25,342.961
2009-02-26,348.759
2009-02-27,337.73
2009-03-02,321.219
2009-03-03,316.316
2009-03-04,326.878
2009-03-05,313.374
2009-03-06,306.745
2009-03-09,300.846
2009-03-10,316.178
2009-03-11,317.313
2009-03-12,319.424
2009-03-13,321.357
2009-03-16,332.627
2009-03-17,331.327
2009-03-18,337.217
2009-03-19,364.757
2009-03-20,362.324
2009-03-23,376.931
2009-03-24,376.988
2009-03-25,389.142
2009-03-26,396.0
2009-03-27,387.085
2009-03-30,364.944
2009-03-31,376.469
2009-04-01,374.997
2009-04-02,393.198
2009-04-03,393.348
2009-04-06,390.383
2009-04-07,381.648
2009-04-08,386.144
2009-04-09,394.777
2009-04-10,394.777
2009-04-13,398.124
2009-04-14,405.479
2009-04-15,408.718
2009-04-16,419.423
2009-04-17,425.474
2009-04-20,409.151
2009-04-21,408.82
2009-04-22,421.068
2009-04-23,422.389
2009-04-24,441.785
2009-04-27,436.049
2009-04-28,426.201
2009-04-29,438.619
2009-04-30,443.729
2009-05-01,443.796
2009-05-04,460.033
2009-05-05,458.519
2009-05-06,467.12
2009-05-07,470.658
2009-05-08,482.866
2009-05-11,482.124
2009-05-12,487.234
2009-05-13,468.416
2009-05-14,467.318
2009-05-15,472.821
2009-05-18,480.828
2009-05-19,492.167
2009-05-20,506.438
2009-05-21,493.904
2009-05-22,503.422
2009-05-25,504.256
2009-05-26,509.929
2009-05-27,507.95
2009-05-28,505.942
2009-05-29,509.57
2009-06-01,521.232
2009-06-02,532.071
2009-06-03,517.089
2009-06-04,516.333
2009-06-05,512.344
2009-06-08,499.453
2009-06-09,506.64
2009-06-10,515.628
2009-06-11,522.685
2009-06-12,515.099
2009-06-15,496.96
2009-06-16,495.802
2009-06-17,474.938
2009-06-18,478.797
2009-06-19,482.058
2009-06-22,465.276
2009-06-23,468.825
2009-06-24,483.912
2009-06-25,479.301
2009-06-26,485.295
2009-06-29,492.564
2009-06-30,491.887
2009-07-01,502.13
2009-07-02,487.604
2009-07-03,484.447
2009-07-06,474.024
2009-07-07,474.232
2009-07-08,461.452
2009-07-09,469.121
2009-07-10,461.459
2009-07-13,470.672
2009-07-14,476.555
2009-07-15,494.75
2009-07-16,499.541
2009-07-17,504.02
2009-07-20,511.806
2009-07-21,518.848
2009-07-22,518.873
2009-07-23,527.73
2009-07-24,523.586
2009-07-27,526.944
2009-07-28,519.855
2009-07-29,519.908
2009-07-30,528.948
2009-07-31,534.889
2009-08-03,553.704
2009-08-04,551.3
2009-08-05,548.535
2009-08-06,549.409
2009-08-07,546.311
2009-08-10,545.328
2009-08-11,538.946
2009-08-12,544.276
2009-08-13,556.145
2009-08-14,549.979
2009-08-17,530.335
2009-08-18,536.241
2009-08-19,538.561
2009-08-20,543.261
2009-08-21,554.003
2009-08-24,560.615
2009-08-25,561.095
2009-08-26,557.546
2009-08-27,554.777
2009-08-28,563.223
2009-08-31,556.562
2009-09-01,545.782
2009-09-02,537.965
2009-09-03,542.802
2009-09-04,547.39
2009-09-07,557.242
2009-09-08,567.662
2009-09-09,576.449
2009-09-10,577.765
2009-09-11,583.386
2009-09-14,584.424
2009-09-15,586.096
2009-09-16,600.336
2009-09-17,605.239
2009-09-18,606.133
2009-09-21,594.407
2009-09-22,603.759
2009-09-23,602.192
2009-09-24,595.783
2009-09-25,595.949
2009-09-28,601.376
2009-09-29,596.82
2009-09-30,599.962
2009-10-01,594.767
2009-10-02,586.507
2009-10-05,591.713
2009-10-06,610.361
2009-10-07,607.514
2009-10-08,617.89
2009-10-09,624.258
2009-10-12,640.936
2009-10-13,645.197
2009-10-14,667.294
2009-10-15,659.054
2009-10-16,652.468
2009-10-19,660.246
2009-10-20,657.835
2009-10-21,655.157
2009-10-22,646.077
2009-10-23,639.414
2009-10-26,629.93
2009-10-27,617.204
2009-10-28,592.641
2009-10-29,609.966
2009-10-30,591.909
2009-11-02,598.44
2009-11-03,590.222
2009-11-04,613.496
2009-11-05,617.248
2009-11-06,615.8
2009-11-09,633.472
2009-11-10,628.752
2009-11-11,633.528
2009-11-12,628.288
2009-11-13,628.195
2009-11-16,642.004
2009-11-17,632.55
2009-11-18,638.901
2009-11-19,623.134
2009-11-20,616.411
2009-11-23,634.541
2009-11-24,628.13
2009-11-25,630.793
2009-11-26,608.78
2009-11-27,615.497
2009-11-30,609.625
2009-12-01,629.813
2009-12-02,631.193
2009-12-03,633.054
2009-12-04,631.867
2009-12-07,625.743
2009-12-08,612.65
2009-12-09,607.423
2009-12-10,609.31
2009-12-11,608.003
2009-12-14,618.045
2009-12-15,613.917
2009-12-16,622.477
2009-12-17,610.395
2009-12-18,601.068
2009-12-21,610.053
2009-12-22,611.315
2009-12-23,618.692
2009-12-24,619.75
2009-12-25,619.75
2009-12-28,627.709
2009-12-29,631.386
2009-12-30,624.409
2009-12-31,626.439
2010-01-01,626.439
2010-01-04,639.846
2010-01-05,644.094
2010-01-06,643.241
2010-01-07,641.769
2010-01-08,643.337
2010-01-11,651.422
2010-01-12,643.672
2010-01-13,648.113
2010-01-14,653.239
2010-01-15,643.037
2010-01-18,646.703
2010-01-19,647.464
2010-01-20,625.428
2010-01-21,614.608
2010-01-22,609.833
2010-01-25,606.101
2010-01-26,603.208
2010-01-27,594.828
2010-01-28,583.293
2010-01-29,587.262
2010-02-01,586.386
2010-02-02,599.007
2010-02-03,593.543
2010-02-04,567.538
2010-02-05,545.822
2010-02-08,547.108
2010-02-09,547.475
2010-02-10,554.6
2010-02-11,550.991
2010-02-12,547.753
2010-02-15,551.235
2010-02-16,559.445
2010-02-17,565.839
2010-02-18,566.902
2010-02-19,565.147
2010-02-22,569.955
2010-02-23,557.127
2010-02-24,561.96
2010-02-25,542.179
2010-02-26,553.795
2010-03-01,554.342
2010-03-02,561.883
2010-03-03,573.702
2010-03-04,573.58
2010-03-05,580.757
2010-03-08,585.96
2010-03-09,583.487
2010-03-10,595.969
2010-03-11,594.975
2010-03-12,601.994
2010-03-15,594.199
2010-03-16,604.222
2010-03-17,604.878
2010-03-18,596.163
2010-03-19,594.389
2010-03-22,591.212
2010-03-23,598.654
2010-03-24,592.057
2010-03-25,596.113
2010-03-26,595.7
2010-03-29,600.477
2010-03-30,595.335
2010-03-31,597.373
2010-04-01,607.735
2010-04-02,607.735
2010-04-05,606.343
2010-04-06,607.318
2010-04-07,602.107
2010-04-08,593.861
2010-04-09,603.014
2010-04-12,611.787
2010-04-13,605.168
2010-04-14,610.066
2010-04-15,609.078
2010-04-16,592.158
2010-04-19,584.461
2010-04-20,599.375
2010-04-21,591.656
2010-04-22,574.721
2010-04-23,583.267
2010-04-26,587.097
2010-04-27,570.353
2010-04-28,551.915
2010-04-29,560.849
2010-04-30,558.53
2010-05-03,557.037
2010-05-04,528.003
2010-05-05,514.253
2010-05-06,493.285
2010-05-07,474.525
2010-05-10,525.891
2010-05-11,518.614
2010-05-12,523.494
2010-05-13,519.235
2010-05-14,487.713
2010-05-17,483.134
2010-05-18,496.54
2010-05-19,478.428
2010-05-20,469.878
2010-05-21,485.457
2010-05-24,473.749
2010-05-25,454.631
2010-05-26,468.125
2010-05-27,490.389
2010-05-28,487.961
2010-05-31,488.857
2010-06-01,484.074
2010-06-02,478.418
2010-06-03,486.416
2010-06-04,465.1
2010-06-07,456.611
2010-06-08,451.975
2010-06-09,464.468
2010-06-10,478.079
2010-06-11,480.911
2010-06-14,501.418
2010-06-15,508.152
2010-06-16,508.979
2010-06-17,509.159
2010-06-18,511.763
2010-06-21,518.972
2010-06-22,512.133
2010-06-23,502.011
2010-06-24,493.865
2010-06-25,489.713
2010-06-28,499.401
2010-06-29,472.567
2010-06-30,474.904
2010-07-01,471.963
2010-07-02,483.6
2010-07-05,474.142
2010-07-06,493.58
2010-07-07,502.712
2010-07-08,510.867
2010-07-09,513.129
2010-07-12,512.333
2010-07-13,525.058
2010-07-14,526.039
2010-07-15,526.072
2010-07-16,521.824
2010-07-19,522.126
2010-07-20,514.515
2010-07-21,520.889
2010-07-22,536.515
2010-07-23,533.361
2010-07-26,541.821
2010-07-27,544.166
2010-07-28,541.905
2010-07-29,546.816
2010-07-30,541.836
2010-08-02,560.484
2010-08-03,562.058
2010-08-04,559.741
2010-08-05,555.676
2010-08-06,553.869
2010-08-09,555.448
2010-08-10,544.358
2010-08-11,519.886
2010-08-12,516.043
2010-08-13,512.386
2010-08-16,515.386
2010-08-17,523.293
2010-08-18,520.62
2010-08-19,511.857
2010-08-20,496.026
2010-08-23,496.647
2010-08-24,489.582
2010-08-25,482.603
2010-08-26,493.58
2010-08-27,497.391
2010-08-30,493.736
2010-08-31,495.133
2010-09-01,515.279
2010-09-02,515.814
2010-09-03,520.427
2010-09-06,520.664
2010-09-07,508.73
2010-09-08,514.314
2010-09-09,518.703
