Date,ACWI SMALL VALUE Small Cap
2005-11-10,678.386
2005-11-11,680.893
2005-11-14,678.815
2005-11-15,674.701
2005-11-16,673.881
2005-11-17,683.023
2005-11-18,685.957
2005-11-21,690.103
2005-11-22,691.709
2005-11-23,696.566
2005-11-24,696.588
2005-11-25,696.357
2005-11-28,692.757
2005-11-29,694.483
2005-11-30,695.903
2005-12-01,703.409
2005-12-02,705.738
2005-12-05,706.432
2005-12-06,706.986
2005-12-07,704.943
2005-12-08,705.426
2005-12-09,708.916
2005-12-12,713.144
2005-12-13,714.375
2005-12-14,718.086
2005-12-15,714.262
2005-12-16,715.39
2005-12-19,711.064
2005-12-20,710.971
2005-12-21,714.124
2005-12-22,717.286
2005-12-23,719.517
2005-12-26,720.394
2005-12-27,715.661
2005-12-28,719.187
2005-12-29,719.542
2005-12-30,716.21
2006-01-02,716.66
2006-01-03,728.454
2006-01-04,737.123
2006-01-05,739.468
2006-01-06,746.518
2006-01-09,749.645
2006-01-10,750.202
2006-01-11,752.992
2006-01-12,752.079
2006-01-13,752.148
2006-01-16,753.284
2006-01-17,745.117
2006-01-18,738.314
2006-01-19,749.306
2006-01-20,743.765
2006-01-23,744.718
2006-01-24,751.545
2006-01-25,754.14
2006-01-26,760.325
2006-01-27,764.381
2006-01-30,764.077
2006-01-31,766.821
2006-02-01,768.228
2006-02-02,763.853
2006-02-03,759.202
2006-02-06,763.527
2006-02-07,758.578
2006-02-08,756.255
2006-02-09,758.427
2006-02-10,756.943
2006-02-13,750.295
2006-02-14,754.925
2006-02-15,757.747
2006-02-16,760.618
2006-02-17,761.004
2006-02-20,760.445
2006-02-21,760.97
2006-02-22,765.172
2006-02-23,768.893
2006-02-24,770.939
2006-02-27,774.019
2006-02-28,769.555
2006-03-01,773.92
2006-03-02,772.377
2006-03-03,769.271
2006-03-06,767.654
2006-03-07,757.978
2006-03-08,755.272
2006-03-09,758.738
2006-03-10,761.528
2006-03-13,767.092
2006-03-14,774.616
2006-03-15,780.336
2006-03-16,783.839
2006-03-17,787.598
2006-03-20,788.345
2006-03-21,781.939
2006-03-22,786.504
2006-03-23,784.424
2006-03-24,787.523
2006-03-27,789.1
2006-03-28,787.578
2006-03-29,791.928
2006-03-30,796.515
2006-03-31,796.033
2006-04-03,798.703
2006-04-04,802.957
2006-04-05,805.906
2006-04-06,807.818
2006-04-07,801.505
2006-04-10,799.054
2006-04-11,792.74
2006-04-12,791.651
2006-04-13,792.868
2006-04-14,793.195
2006-04-17,795.755
2006-04-18,806.536
2006-04-19,813.507
2006-04-20,811.644
2006-04-21,814.377
2006-04-24,811.33
2006-04-25,812.365
2006-04-26,815.033
2006-04-27,816.068
2006-04-28,817.453
2006-05-01,818.835
2006-05-02,824.269
2006-05-03,823.374
2006-05-04,829.252
2006-05-05,837.839
2006-05-08,841.548
2006-05-09,842.418
2006-05-10,840.761
2006-05-11,833.141
2006-05-12,821.189
2006-05-15,809.732
2006-05-16,805.542
2006-05-17,795.374
2006-05-18,784.956
2006-05-19,783.02
2006-05-22,770.088
2006-05-23,773.995
2006-05-24,768.941
2006-05-25,777.453
2006-05-26,786.232
2006-05-29,788.596
2006-05-30,779.201
2006-05-31,781.743
2006-06-01,787.007
2006-06-02,794.4
2006-06-05,783.235
2006-06-06,769.479
2006-06-07,763.724
2006-06-08,749.874
2006-06-09,755.172
2006-06-12,746.079
2006-06-13,729.217
2006-06-14,732.531
2006-06-15,750.501
2006-06-16,751.43
2006-06-19,745.065
2006-06-20,742.917
2006-06-21,748.244
2006-06-22,748.727
2006-06-23,747.191
2006-06-26,751.604
2006-06-27,748.499
2006-06-28,746.816
2006-06-29,761.451
2006-06-30,775.242
2006-07-03,779.541
2006-07-04,781.57
2006-07-05,771.698
2006-07-06,774.264
2006-07-07,772.368
2006-07-10,772.292
2006-07-11,771.999
2006-07-12,764.774
2006-07-13,754.649
2006-07-14,745.651
2006-07-17,738.779
2006-07-18,736.7
2006-07-19,749.954
2006-07-20,749.574
2006-07-21,742.957
2006-07-24,750.553
2006-07-25,755.635
2006-07-26,755.751
2006-07-27,758.777
2006-07-28,767.39
2006-07-31,769.17
2006-08-01,764.854
2006-08-02,770.348
2006-08-03,771.375
2006-08-04,775.613
2006-08-07,769.595
2006-08-08,767.196
2006-08-09,766.286
2006-08-10,764.881
2006-08-11,762.426
2006-08-14,764.684
2006-08-15,773.577
2006-08-16,782.275
2006-08-17,783.895
2006-08-18,784.106
2006-08-21,782.221
2006-08-22,782.741
2006-08-23,778.4
2006-08-24,776.95
2006-08-25,775.767
2006-08-28,778.892
2006-08-29,783.369
2006-08-30,787.674
2006-08-31,790.007
2006-09-01,792.666
2006-09-04,797.319
2006-09-05,798.201
2006-09-06,789.603
2006-09-07,782.04
2006-09-08,782.918
2006-09-11,777.974
2006-09-12,785.866
2006-09-13,788.921
2006-09-14,790.742
2006-09-15,790.983
2006-09-18,791.602
2006-09-19,791.345
2006-09-20,794.174
2006-09-21,793.002
2006-09-22,789.303
2006-09-25,791.526
2006-09-26,793.522
2006-09-27,799.374
2006-09-28,800.201
2006-09-29,797.85
2006-10-02,799.027
2006-10-03,797.625
2006-10-04,801.535
2006-10-05,809.411
2006-10-06,805.013
2006-10-09,806.742
2006-10-10,807.427
2006-10-11,805.062
2006-10-12,812.831
2006-10-13,817.412
2006-10-16,823.822
2006-10-17,819.147
2006-10-18,821.052
2006-10-19,824.887
2006-10-20,824.185
2006-10-23,824.972
2006-10-24,825.915
2006-10-25,829.94
2006-10-26,835.998
2006-10-27,832.029
2006-10-30,831.957
2006-10-31,833.764
2006-11-01,830.002
2006-11-02,828.454
2006-11-03,828.269
2006-11-06,834.454
2006-11-07,838.329
2006-11-08,838.152
2006-11-09,836.187
2006-11-10,841.156
2006-11-13,840.208
2006-11-14,848.406
2006-11-15,850.748
2006-11-16,851.867
2006-11-17,849.676
2006-11-20,847.798
2006-11-21,851.677
2006-11-22,858.557
2006-11-23,859.487
2006-11-24,861.517
2006-11-27,852.071
2006-11-28,852.279
2006-11-29,862.946
2006-11-30,868.819
2006-12-01,869.667
2006-12-04,876.417
2006-12-05,878.409
2006-12-06,880.208
2006-12-07,879.276
2006-12-08,879.036
2006-12-11,878.24
2006-12-12,876.576
2006-12-13,878.559
2006-12-14,882.529
2006-12-15,882.327
2006-12-18,878.172
2006-12-19,877.263
2006-12-20,882.349
2006-12-21,880.256
2006-12-22,879.077
2006-12-25,878.445
2006-12-26,882.161
2006-12-27,889.11
2006-12-28,889.252
2006-12-29,887.451
2007-01-01,887.494
2007-01-02,892.574
2007-01-03,890.452
2007-01-04,886.9
2007-01-05,876.702
2007-01-08,877.235
2007-01-09,879.45
2007-01-10,875.217
2007-01-11,880.751
2007-01-12,888.177
2007-01-15,892.774
2007-01-16,891.028
2007-01-17,891.701
2007-01-18,889.485
2007-01-19,893.862
2007-01-22,892.467
2007-01-23,896.273
2007-01-24,901.162
2007-01-25,896.163
2007-01-26,894.589
2007-01-29,897.8
2007-01-30,901.84
2007-01-31,903.269
2007-02-01,913.029
2007-02-02,915.656
2007-02-05,915.089
2007-02-06,920.551
2007-02-07,924.575
2007-02-08,922.142
2007-02-09,919.45
2007-02-12,915.517
2007-02-13,922.049
2007-02-14,929.567
2007-02-15,933.776
2007-02-16,934.574
2007-02-19,936.799
2007-02-20,939.326
2007-02-21,938.776
2007-02-22,941.428
2007-02-23,942.444
2007-02-26,943.711
2007-02-27,920.323
2007-02-28,912.85
2007-03-01,908.651
2007-03-02,901.77
2007-03-05,878.608
2007-03-06,893.826
2007-03-07,897.151
2007-03-08,905.482
2007-03-09,908.705
2007-03-12,914.061
2007-03-13,901.99
2007-03-14,894.892
2007-03-15,905.038
2007-03-16,904.323
2007-03-19,912.797
2007-03-20,919.144
2007-03-21,928.938
2007-03-22,935.196
2007-03-23,935.772
2007-03-26,936.688
2007-03-27,932.141
2007-03-28,929.328
2007-03-29,931.406
2007-03-30,934.101
2007-04-02,937.28
2007-04-03,944.174
2007-04-04,947.146
2007-04-05,949.822
2007-04-06,949.891
2007-04-09,949.998
2007-04-10,955.702
2007-04-11,952.722
2007-04-12,955.378
2007-04-13,957.624
2007-04-16,967.826
2007-04-17,968.013
2007-04-18,969.188
2007-04-19,963.25
2007-04-20,971.081
2007-04-23,971.807
2007-04-24,970.497
2007-04-25,975.953
2007-04-26,975.504
2007-04-27,975.399
2007-04-30,969.335
2007-05-01,969.486
2007-05-02,977.304
2007-05-03,978.333
2007-05-04,983.675
2007-05-07,987.967
2007-05-08,983.112
2007-05-09,987.619
2007-05-10,979.825
2007-05-11,984.097
2007-05-14,982.873
2007-05-15,980.016
2007-05-16,981.562
2007-05-17,979.806
2007-05-18,982.246
2007-05-21,987.126
2007-05-22,992.013
2007-05-23,992.541
2007-05-24,980.864
2007-05-25,982.248
2007-05-28,984.348
2007-05-29,990.024
2007-05-30,991.347
2007-05-31,1000.0
2007-06-01,1005.254
2007-06-04,1008.458
2007-06-05,1003.757
2007-06-06,993.772
2007-06-07,979.12
2007-06-08,978.953
2007-06-11,980.909
2007-06-12,973.155
2007-06-13,977.125
2007-06-14,984.038
2007-06-15,993.431
2007-06-18,994.066
2007-06-19,994.758
2007-06-20,989.28
2007-06-21,987.952
2007-06-22,983.793
2007-06-25,978.461
2007-06-26,976.085
2007-06-27,977.816
2007-06-28,984.88
2007-06-29,985.483
2007-07-02,996.482
2007-07-03,1000.871
2007-07-04,1003.196
2007-07-05,1003.159
2007-07-06,1005.84
2007-07-09,1008.589
2007-07-10,1000.845
2007-07-11,1001.379
2007-07-12,1012.22
2007-07-13,1016.762
2007-07-16,1013.808
2007-07-17,1013.319
2007-07-18,1009.078
2007-07-19,1015.325
2007-07-20,1008.604
2007-07-23,1007.029
2007-07-24,991.738
2007-07-25,986.513
2007-07-26,965.071
2007-07-27,948.111
2007-07-30,953.612
2007-07-31,955.341
2007-08-01,946.628
2007-08-02,949.913
2007-08-03,934.414
2007-08-06,935.451
2007-08-07,937.787
2007-08-08,951.583
2007-08-09,936.259
2007-08-10,927.596
2007-08-13,929.045
2007-08-14,913.965
2007-08-15,897.542
2007-08-16,888.324
2007-08-17,897.665
2007-08-20,906.292
2007-08-21,909.302
2007-08-22,922.099
2007-08-23,925.181
2007-08-24,932.419
2007-08-27,930.494
2007-08-28,914.722
2007-08-29,924.459
2007-08-30,926.285
2007-08-31,939.733
2007-09-03,941.738
2007-09-04,946.743
2007-09-05,936.482
2007-09-06,938.252
2007-09-07,928.63
2007-09-10,920.187
2007-09-11,930.07
2007-09-12,929.46
2007-09-13,929.906
2007-09-14,930.194
2007-09-17,921.408
2007-09-18,936.092
2007-09-19,953.233
2007-09-20,950.724
2007-09-21,952.21
2007-09-24,949.245
2007-09-25,944.429
2007-09-26,950.93
2007-09-27,960.226
2007-09-28,959.041
2007-10-01,969.886
2007-10-02,976.409
2007-10-03,975.004
2007-10-04,975.317
2007-10-05,986.735
2007-10-08,981.716
2007-10-09,986.556
2007-10-10,987.726
2007-10-11,988.974
2007-10-12,986.434
2007-10-15,980.517
2007-10-16,969.778
2007-10-17,971.423
2007-10-18,971.968
2007-10-19,955.7
2007-10-22,950.374
2007-10-23,962.04
2007-10-24,957.176
2007-10-25,961.382
2007-10-26,973.283
2007-10-29,976.956
2007-10-30,974.333
2007-10-31,987.586
2007-11-01,967.954
2007-11-02,962.081
2007-11-05,952.696
2007-11-06,962.863
2007-11-07,947.589
2007-11-08,945.626
2007-11-09,938.124
2007-11-12,924.032
2007-11-13,935.338
2007-11-14,938.499
2007-11-15,927.139
2007-11-16,919.298
2007-11-19,901.769
2007-11-20,902.364
2007-11-21,886.855
2007-11-22,887.054
2007-11-23,897.612
2007-11-26,889.022
2007-11-27,892.338
2007-11-28,909.361
2007-11-29,912.585
2007-11-30,919.005
2007-12-03,915.523
2007-12-04,907.204
2007-12-05,915.419
2007-12-06,927.945
2007-12-07,932.037
2007-12-10,937.259
2007-12-11,923.371
2007-12-12,922.905
2007-12-13,912.277
2007-12-14,898.103
2007-12-17,878.463
2007-12-18,884.019
2007-12-19,882.824
2007-12-20,885.246
2007-12-21,897.559
2007-12-24,905.342
2007-12-25,906.214
2007-12-26,908.522
2007-12-27,901.359
2007-12-28,903.261
2007-12-31,902.865
2008-01-01,903.17
2008-01-02,898.713
2008-01-03,890.019
2008-01-04,870.649
2008-01-07,865.514
2008-01-08,855.299
2008-01-09,852.499
2008-01-10,852.025
2008-01-11,843.062
2008-01-14,849.981
2008-01-15,832.845
2008-01-16,823.609
2008-01-17,816.126
2008-01-18,809.092
2008-01-21,789.87
2008-01-22,786.815
2008-01-23,802.327
2008-01-24,814.347
2008-01-25,819.828
2008-01-28,824.811
2008-01-29,835.832
2008-01-30,829.511
2008-01-31,843.967
2008-02-01,860.116
2008-02-04,861.246
2008-02-05,840.098
2008-02-06,831.537
2008-02-07,831.211
2008-02-08,828.577
2008-02-11,825.803
2008-02-12,835.335
2008-02-13,840.563
2008-02-14,840.356
2008-02-15,838.014
2008-02-18,839.852
2008-02-19,844.055
2008-02-20,842.094
2008-02-21,842.07
2008-02-22,842.549
2008-02-25,856.131
2008-02-26,862.632
2008-02-27,867.999
2008-02-28,859.86
2008-02-29,845.024
2008-03-03,836.716
2008-03-04,832.784
2008-03-05,834.859
2008-03-06,825.204
2008-03-07,817.071
2008-03-10,803.308
2008-03-11,821.388
2008-03-12,824.852
2008-03-13,826.244
2008-03-14,814.803
2008-03-17,798.585
2008-03-18,819.362
2008-03-19,808.136
2008-03-20,812.67
2008-03-21,815.769
2008-03-24,824.5
2008-03-25,839.86
2008-03-26,839.898
2008-03-27,838.745
2008-03-28,834.075
2008-03-31,838.79
2008-04-01,853.639
2008-04-02,860.372
2008-04-03,860.365
2008-04-04,860.391
2008-04-07,863.577
2008-04-08,857.276
2008-04-09,848.252
2008-04-10,849.801
2008-04-11,842.057
2008-04-14,836.918
2008-04-15,842.014
2008-04-16,861.609
2008-04-17,860.393
2008-04-18,865.653
2008-04-21,865.94
2008-04-22,858.751
2008-04-23,858.49
2008-04-24,859.896
2008-04-25,866.015
2008-04-28,871.422
2008-04-29,866.738
2008-04-30,867.261
2008-05-01,873.597
2008-05-02,877.883
2008-05-05,877.305
2008-05-06,881.524
2008-05-07,874.598
2008-05-08,877.197
2008-05-09,873.611
2008-05-12,882.351
2008-05-13,882.587
2008-05-14,884.139
2008-05-15,892.095
2008-05-16,894.768
2008-05-19,895.788
2008-05-20,890.649
2008-05-21,884.499
2008-05-22,886.445
2008-05-23,879.532
2008-05-26,875.183
2008-05-27,878.235
2008-05-28,878.035
2008-05-29,883.599
2008-05-30,884.689
2008-06-02,879.799
2008-06-03,876.63
2008-06-04,878.228
2008-06-05,887.457
2008-06-06,873.72
2008-06-09,863.277
2008-06-10,852.474
2008-06-11,840.599
2008-06-12,836.966
2008-06-13,843.21
2008-06-16,850.114
2008-06-17,848.057
2008-06-18,840.066
2008-06-19,837.975
2008-06-20,828.203
2008-06-23,816.997
2008-06-24,811.283
2008-06-25,819.037
2008-06-26,806.446
2008-06-27,799.024
2008-06-30,793.646
2008-07-01,787.612
2008-07-02,773.976
2008-07-03,766.053
2008-07-04,764.474
2008-07-07,760.482
2008-07-08,767.199
2008-07-09,762.612
2008-07-10,763.283
2008-07-11,761.219
2008-07-14,753.641
2008-07-15,747.186
2008-07-16,759.67
2008-07-17,776.516
2008-07-18,777.235
2008-07-21,783.642
2008-07-22,794.323
2008-07-23,802.769
2008-07-24,789.077
2008-07-25,787.33
2008-07-28,778.415
2008-07-29,785.285
2008-07-30,793.874
2008-07-31,792.242
2008-08-01,790.232
2008-08-04,782.397
2008-08-05,795.217
2008-08-06,800.327
2008-08-07,789.025
2008-08-08,797.469
2008-08-11,810.026
2008-08-12,801.476
2008-08-13,793.834
2008-08-14,798.374
2008-08-15,798.443
2008-08-18,792.173
2008-08-19,777.686
2008-08-20,778.439
2008-08-21,777.142
2008-08-22,784.639
2008-08-25,776.677
2008-08-26,775.275
2008-08-27,780.66
2008-08-28,791.961
2008-08-29,793.48
2008-09-01,788.236
2008-09-02,787.365
2008-09-03,787.592
2008-09-04,769.569
2008-09-05,764.003
2008-09-08,782.22
2008-09-09,762.51
2008-09-10,764.132
2008-09-11,758.221
2008-09-12,767.366
2008-09-15,743.081
2008-09-16,742.079
2008-09-17,721.203
2008-09-18,746.122
2008-09-19,776.327
2008-09-22,755.538
2008-09-23,747.277
2008-09-24,741.245
2008-09-25,745.69
2008-09-26,739.168
2008-09-29,696.821
2008-09-30,703.419
2008-10-01,703.55
2008-10-02,678.573
2008-10-03,666.842
2008-10-06,631.263
2008-10-07,607.126
2008-10-08,583.305
2008-10-09,555.057
2008-10-10,548.322
2008-10-13,584.387
2008-10-14,593.504
2008-10-15,556.073
2008-10-16,553.644
2008-10-17,553.345
2008-10-20,566.806
2008-10-21,558.476
2008-10-22,528.288
2008-10-23,517.064
2008-10-24,495.795
2008-10-27,471.151
2008-10-28,496.213
2008-10-29,511.157
2008-10-30,533.246
2008-10-31,545.941
2008-11-03,551.884
2008-11-04,567.826
2008-11-05,554.214
2008-11-06,530.946
2008-11-07,535.517
2008-11-10,531.553
2008-11-11,516.537
2008-11-12,497.288
2008-11-13,513.599
2008-11-14,497.106
2008-11-17,490.367
2008-11-18,486.037
2008-11-19,461.985
2008-11-20,436.052
2008-11-21,449.509
2008-11-24,473.933
2008-11-25,481.71
2008-11-26,494.642
2008-11-27,499.718
2008-11-28,504.67
2008-12-01,466.14
2008-12-02,477.502
2008-12-03,486.047
2008-12-04,477.503
2008-12-05,485.933
2008-12-08,507.279
2008-12-09,500.667
2008-12-10,513.422
2008-12-11,503.229
2008-12-12,507.63
2008-12-15,507.269
2008-12-16,525.667
2008-12-17,533.416
2008-12-18,529.089
2008-12-19,527.157
2008-12-22,518.019
2008-12-23,513.752
2008-12-24,514.534
2008-12-25,515.352
2008-12-26,519.98
2008-12-29,519.647
2008-12-30,532.695
2008-12-31,541.107
2009-01-01,541.407
2009-01-02,551.412
2009-01-05,551.956
2009-01-06,559.531
2009-01-07,552.212
2009-01-08,551.833
2009-01-09,540.655
2009-01-12,527.935
2009-01-13,523.154
2009-01-14,507.977
2009-01-15,505.953
2009-01-16,514.534
2009-01-19,511.579
2009-01-20,485.112
2009-01-21,498.632
2009-01-22,490.144
2009-01-23,487.465
2009-01-26,493.402
2009-01-27,501.079
2009-01-28,515.997
2009-01-29,501.59
2009-01-30,492.05
2009-02-02,488.928
2009-02-03,491.975
2009-02-04,493.463
2009-02-05,495.48
2009-02-06,509.302
2009-02-09,511.466
2009-02-10,494.837
2009-02-11,494.886
2009-02-12,491.492
2009-02-13,491.212
2009-02-16,489.062
2009-02-17,468.931
2009-02-18,462.551
2009-02-19,457.921
2009-02-20,448.673
2009-02-23,437.994
2009-02-24,444.865
2009-02-25,441.12
2009-02-26,439.412
2009-02-27,436.019
2009-03-02,415.77
2009-03-03,408.605
2009-03-04,419.164
2009-03-05,404.489
2009-03-06,402.296
2009-03-09,395.63
2009-03-10,415.849
2009-03-11,419.315
2009-03-12,431.051
2009-03-13,437.045
2009-03-16,440.048
2009-03-17,450.068
2009-03-18,460.999
2009-03-19,469.343
2009-03-20,459.115
2009-03-23,485.245
2009-03-24,478.703
2009-03-25,485.328
2009-03-26,497.845
2009-03-27,488.707
2009-03-30,469.899
2009-03-31,476.723
2009-04-01,485.938
2009-04-02,510.297
2009-04-03,518.029
2009-04-06,514.781
2009-04-07,503.812
2009-04-08,506.966
2009-04-09,531.941
2009-04-10,532.784
2009-04-13,537.407
2009-04-14,532.557
2009-04-15,538.972
2009-04-16,548.078
2009-04-17,552.531
2009-04-20,528.759
2009-04-21,539.489
2009-04-22,542.074
2009-04-23,545.441
2009-04-24,558.727
2009-04-27,550.209
2009-04-28,545.572
2009-04-29,563.488
2009-04-30,568.333
2009-05-01,568.907
2009-05-04,591.237
2009-05-05,593.079
2009-05-06,600.262
2009-05-07,596.534
2009-05-08,614.603
2009-05-11,606.206
2009-05-12,602.155
2009-05-13,580.769
2009-05-14,585.641
2009-05-15,586.503
2009-05-18,601.701
2009-05-19,609.588
2009-05-20,614.004
2009-05-21,606.865
2009-05-22,607.763
2009-05-25,609.875
2009-05-26,621.095
2009-05-27,617.242
2009-05-28,618.014
2009-05-29,627.672
2009-06-01,647.687
2009-06-02,652.928
2009-06-03,645.854
2009-06-04,650.402
2009-06-05,648.45
2009-06-08,640.596
2009-06-09,645.184
2009-06-10,648.838
2009-06-11,654.592
2009-06-12,653.489
2009-06-15,636.764
2009-06-16,629.34
2009-06-17,622.653
2009-06-18,623.576
2009-06-19,627.017
2009-06-22,609.359
2009-06-23,605.592
2009-06-24,616.174
2009-06-25,623.977
2009-06-26,632.625
2009-06-29,634.814
2009-06-30,632.102
2009-07-01,641.576
2009-07-02,626.585
2009-07-03,625.575
2009-07-06,620.29
2009-07-07,614.151
2009-07-08,604.964
2009-07-09,607.079
2009-07-10,605.444
2009-07-13,610.508
2009-07-14,619.743
2009-07-15,639.296
2009-07-16,645.05
2009-07-17,644.321
2009-07-20,655.214
2009-07-21,658.738
2009-07-22,661.85
2009-07-23,675.994
2009-07-24,680.211
2009-07-27,685.634
2009-07-28,684.733
2009-07-29,680.435
2009-07-30,691.298
2009-07-31,697.813
2009-08-03,714.601
2009-08-04,719.188
2009-08-05,719.623
2009-08-06,717.431
2009-08-07,724.788
2009-08-10,725.177
2009-08-11,716.791
2009-08-12,723.544
2009-08-13,734.796
2009-08-14,730.436
2009-08-17,706.464
2009-08-18,715.332
2009-08-19,717.966
2009-08-20,729.06
2009-08-21,741.249
2009-08-24,748.026
2009-08-25,751.702
2009-08-26,750.433
2009-08-27,750.174
2009-08-28,757.287
2009-08-31,749.431
2009-09-01,735.072
2009-09-02,726.04
2009-09-03,734.695
2009-09-04,743.198
2009-09-07,750.021
2009-09-08,760.879
2009-09-09,769.384
2009-09-10,776.904
2009-09-11,781.304
2009-09-14,782.192
2009-09-15,788.512
2009-09-16,804.211
2009-09-17,804.598
2009-09-18,803.004
2009-09-21,796.01
2009-09-22,806.211
2009-09-23,799.63
2009-09-24,786.234
2009-09-25,782.81
2009-09-28,792.545
2009-09-29,792.536
2009-09-30,792.67
2009-10-01,774.1
2009-10-02,764.23
2009-10-05,774.601
2009-10-06,789.925
2009-10-07,792.152
2009-10-08,803.219
2009-10-09,807.083
2009-10-12,810.225
2009-10-13,807.786
2009-10-14,822.451
2009-10-15,823.607
2009-10-16,814.896
2009-10-19,823.603
2009-10-20,818.527
2009-10-21,813.76
2009-10-22,815.195
2009-10-23,806.9
2009-10-26,796.71
2009-10-27,784.684
2009-10-28,760.514
2009-10-29,774.696
2009-10-30,761.506
2009-11-02,759.339
2009-11-03,759.168
2009-11-04,765.259
2009-11-05,777.302
2009-11-06,778.48
2009-11-09,795.535
2009-11-10,791.985
2009-11-11,798.653
2009-11-12,788.48
2009-11-13,794.52
2009-11-16,809.116
2009-11-17,803.606
2009-11-18,805.034
2009-11-19,788.496
2009-11-20,785.325
2009-11-23,796.397
2009-11-24,790.993
2009-11-25,794.517
2009-11-26,785.466
2009-11-27,775.036
2009-11-30,779.216
2009-12-01,794.797
2009-12-02,800.439
2009-12-03,797.924
2009-12-04,801.62
2009-12-07,800.95
2009-12-08,793.869
2009-12-09,790.95
2009-12-10,790.678
2009-12-11,794.742
2009-12-14,803.059
2009-12-15,799.031
2009-12-16,804.145
2009-12-17,794.453
2009-12-18,795.402
2009-12-21,801.181
2009-12-22,804.568
2009-12-23,811.365
2009-12-24,815.52
2009-12-25,815.657
2009-12-28,817.907
2009-12-29,819.881
2009-12-30,817.918
2009-12-31,814.696
2010-01-01,814.696
2010-01-04,830.583
2010-01-05,833.662
2010-01-06,836.673
2010-01-07,839.782
2010-01-08,844.34
2010-01-11,850.461
2010-01-12,843.055
2010-01-13,847.361
2010-01-14,852.069
2010-01-15,846.63
2010-01-18,847.646
2010-01-19,851.964
2010-01-20,841.278
2010-01-21,830.484
2010-01-22,818.067
2010-01-25,818.04
2010-01-26,809.918
2010-01-27,808.772
2010-01-28,804.279
2010-01-29,797.639
2010-02-01,803.048
2010-02-02,812.977
2010-02-03,810.28
2010-02-04,790.076
2010-02-05,782.112
2010-02-08,776.076
2010-02-09,782.134
2010-02-10,783.787
2010-02-11,791.372
2010-02-12,794.526
2010-02-15,794.044
2010-02-16,803.948
2010-02-17,810.55
2010-02-18,813.939
2010-02-19,811.507
2010-02-22,817.732
2010-02-23,811.325
2010-02-24,813.45
2010-02-25,809.472
2010-02-26,813.638
2010-03-01,822.244
2010-03-02,830.197
2010-03-03,835.443
2010-03-04,835.92
2010-03-05,847.322
2010-03-08,851.183
2010-03-09,851.45
2010-03-10,857.127
2010-03-11,859.057
2010-03-12,862.655
2010-03-15,859.381
2010-03-16,867.475
2010-03-17,875.354
2010-03-18,871.825
2010-03-19,866.102
2010-03-22,870.899
2010-03-23,876.447
2010-03-24,870.141
2010-03-25,868.347
2010-03-26,870.571
2010-03-29,876.365
2010-03-30,878.622
2010-03-31,876.549
2010-04-01,885.111
2010-04-02,885.459
2010-04-05,894.882
2010-04-06,899.876
2010-04-07,899.44
2010-04-08,898.296
2010-04-09,905.932
2010-04-12,910.188
2010-04-13,908.242
2010-04-14,920.997
2010-04-15,922.664
2010-04-16,911.788
2010-04-19,903.586
2010-04-20,914.853
2010-04-21,921.084
2010-04-22,923.267
2010-04-23,930.983
2010-04-26,933.283
2010-04-27,913.941
2010-04-28,905.65
2010-04-29,920.314
2010-04-30,910.163
2010-05-03,916.641
2010-05-04,892.596
2010-05-05,877.706
2010-05-06,852.718
2010-05-07,827.781
2010-05-10,870.078
2010-05-11,868.924
2010-05-12,884.262
2010-05-13,881.866
2010-05-14,863.644
2010-05-17,854.496
2010-05-18,846.682
2010-05-19,832.299
2010-05-20,802.506
2010-05-21,809.302
2010-05-24,802.78
2010-05-25,788.026
2010-05-26,795.343
2010-05-27,821.841
2010-05-28,820.453
2010-05-31,821.948
2010-06-01,807.257
2010-06-02,815.402
2010-06-03,824.806
2010-06-04,798.772
2010-06-07,780.752
2010-06-08,781.469
2010-06-09,785.885
2010-06-10,805.528
2010-06-11,812.574
2010-06-14,822.936
2010-06-15,836.3
2010-06-16,835.478
2010-06-17,836.004
2010-06-18,839.193
2010-06-21,840.999
2010-06-22,829.969
2010-06-23,824.789
2010-06-24,816.257
2010-06-25,819.823
2010-06-28,820.133
2010-06-29,794.36
2010-06-30,788.398
2010-07-01,782.809
2010-07-02,782.066
2010-07-05,781.409
2010-07-06,786.038
2010-07-07,801.235
2010-07-08,812.125
2010-07-09,819.866
2010-07-12,816.395
2010-07-13,832.28
2010-07-14,832.754
2010-07-15,831.313
2010-07-16,813.672
2010-07-19,813.22
2010-07-20,818.82
2010-07-21,815.051
2010-07-22,833.296
2010-07-23,842.971
2010-07-26,856.32
2010-07-27,855.932
2010-07-28,850.7
2010-07-29,852.539
2010-07-30,851.074
2010-08-02,867.682
2010-08-03,865.009
2010-08-04,867.132
2010-08-05,865.28
2010-08-06,865.295
2010-08-09,871.696
2010-08-10,857.27
2010-08-11,832.066
2010-08-12,825.339
2010-08-13,823.735
2010-08-16,827.614
2010-08-17,838.958
2010-08-18,841.147
2010-08-19,831.13
2010-08-20,823.26
2010-08-23,820.246
2010-08-24,811.778
2010-08-25,811.544
2010-08-26,812.705
2010-08-27,823.812
2010-08-30,817.918
2010-08-31,816.368
2010-09-01,838.703
2010-09-02,846.329
2010-09-03,856.334
2010-09-06,860.543
2010-09-07,848.781
2010-09-08,852.082
2010-09-09,856.866
2010-09-10,858.72
2010-09-13,873.654
2010-09-14,874.94
2010-09-15,875.656
2010-09-16,871.907
2010-09-17,874.505
2010-09-20,887.372
2010-09-21,885.203
