Date,ACWI SMALL VALUE Small Cap
2010-08-13,807.522
2010-08-16,811.319
2010-08-17,822.429
2010-08-18,824.546
2010-08-19,814.711
2010-08-20,806.976
2010-08-23,804.01
2010-08-24,795.704
2010-08-25,795.463
2010-08-26,796.582
2010-08-27,807.44
2010-08-30,801.637
2010-08-31,800.115
2010-09-01,821.992
2010-09-02,829.454
2010-09-03,839.253
2010-09-06,843.377
2010-09-07,831.837
2010-09-08,835.057
2010-09-09,839.741
2010-09-10,841.543
2010-09-13,856.114
2010-09-14,857.35
2010-09-15,858.04
2010-09-16,854.36
2010-09-17,856.899
2010-09-20,869.501
2010-09-21,867.376
2010-09-22,866.068
2010-09-23,859.571
2010-09-24,876.648
2010-09-27,878.119
2010-09-28,882.998
2010-09-29,886.338
2010-09-30,885.642
2010-10-01,890.614
2010-10-04,884.23
2010-10-05,900.308
2010-10-06,903.746
2010-10-07,904.651
2010-10-08,908.704
2010-10-11,910.455
2010-10-12,907.959
2010-10-13,920.887
2010-10-14,924.13
2010-10-15,919.47
2010-10-18,922.927
2010-10-19,909.364
2010-10-20,918.611
2010-10-21,918.847
2010-10-22,919.65
2010-10-25,925.887
2010-10-26,922.067
2010-10-27,914.019
2010-10-28,915.852
2010-10-29,918.394
2010-11-01,919.094
2010-11-02,927.713
2010-11-03,928.282
2010-11-04,948.874
2010-11-05,951.247
2010-11-08,949.57
2010-11-09,944.175
2010-11-10,941.557
2010-11-11,938.704
2010-11-12,926.778
2010-11-15,925.941
2010-11-16,908.877
2010-11-17,910.439
2010-11-18,923.706
2010-11-19,925.733
2010-11-22,927.301
2010-11-23,914.384
2010-11-24,924.064
2010-11-25,925.705
2010-11-26,916.626
2010-11-29,912.85
2010-11-30,908.847
2010-12-01,925.247
2010-12-02,941.649
2010-12-03,950.279
2010-12-06,952.977
2010-12-07,957.745
2010-12-08,954.6
2010-12-09,957.138
2010-12-10,963.537
2010-12-13,968.447
2010-12-14,970.481
2010-12-15,966.267
2010-12-16,967.196
2010-12-17,968.256
2010-12-20,968.998
2010-12-21,978.458
2010-12-22,981.68
2010-12-23,981.3
2010-12-24,981.445
2010-12-27,982.514
2010-12-28,983.426
2010-12-29,988.222
2010-12-30,990.275
2010-12-31,992.191
2011-01-03,1001.612
2011-01-04,996.869
2011-01-05,996.047
2011-01-06,994.343
2011-01-07,990.972
2011-01-10,989.502
2011-01-11,994.652
2011-01-12,1005.05
2011-01-13,1009.188
2011-01-14,1013.029
2011-01-17,1012.132
2011-01-18,1016.765
2011-01-19,1008.064
2011-01-20,995.047
2011-01-21,995.35
2011-01-24,1001.52
2011-01-25,1002.218
2011-01-26,1010.371
2011-01-27,1013.244
2011-01-28,998.31
2011-01-31,999.831
2011-02-01,1016.366
2011-02-02,1016.132
2011-02-03,1014.471
2011-02-04,1016.122
2011-02-07,1024.293
2011-02-08,1029.056
2011-02-09,1024.106
2011-02-10,1018.977
2011-02-11,1023.024
2011-02-14,1027.664
2011-02-15,1025.103
2011-02-16,1031.192
2011-02-17,1037.22
2011-02-18,1040.035
2011-02-21,1036.927
2011-02-22,1018.178
2011-02-23,1007.816
2011-02-24,1003.375
2011-02-25,1019.09
2011-02-28,1026.99
2011-03-01,1020.089
2011-03-02,1018.405
2011-03-03,1030.476
2011-03-04,1029.812
2011-03-07,1022.034
2011-03-08,1026.428
2011-03-09,1027.076
2011-03-10,1006.2
2011-03-11,1005.5
2011-03-14,994.518
2011-03-15,971.521
2011-03-16,969.514
2011-03-17,978.572
2011-03-18,990.196
2011-03-21,1007.202
2011-03-22,1010.065
2011-03-23,1009.103
2011-03-24,1017.537
2011-03-25,1021.806
2011-03-28,1018.917
2011-03-29,1022.126
2011-03-30,1033.022
2011-03-31,1036.85
2011-04-01,1041.309
2011-04-04,1045.567
2011-04-05,1045.442
2011-04-06,1049.935
2011-04-07,1045.19
2011-04-08,1045.845
2011-04-11,1041.033
2011-04-12,1028.069
2011-04-13,1031.654
2011-04-14,1034.17
2011-04-15,1038.011
2011-04-18,1022.765
2011-04-19,1027.588
2011-04-20,1045.368
2011-04-21,1053.586
2011-04-22,1053.814
2011-04-25,1052.062
2011-04-26,1059.146
2011-04-27,1061.647
2011-04-28,1070.667
2011-04-29,1072.999
2011-05-02,1071.883
2011-05-03,1062.754
2011-05-04,1053.892
2011-05-05,1046.695
2011-05-06,1047.899
2011-05-09,1048.2
2011-05-10,1059.557
2011-05-11,1052.287
2011-05-12,1048.946
2011-05-13,1041.64
2011-05-16,1033.465
2011-05-17,1026.742
2011-05-18,1037.07
2011-05-19,1037.956
2011-05-20,1033.155
2011-05-23,1015.029
2011-05-24,1015.42
2011-05-25,1017.897
2011-05-26,1025.653
2011-05-27,1035.084
2011-05-30,1036.46
2011-05-31,1048.604
2011-06-01,1034.551
2011-06-02,1028.618
2011-06-03,1022.317
2011-06-06,1013.756
2011-06-07,1017.23
2011-06-08,1006.598
2011-06-09,1007.87
2011-06-10,994.882
2011-06-13,992.228
2011-06-14,1006.894
2011-06-15,993.464
2011-06-16,984.649
2011-06-17,988.513
2011-06-20,987.948
2011-06-21,1003.524
2011-06-22,1003.151
2011-06-23,992.436
2011-06-24,990.514
2011-06-27,991.392
2011-06-28,1001.868
2011-06-29,1014.176
2011-06-30,1025.884
2011-07-01,1037.356
2011-07-04,1042.454
2011-07-05,1041.04
2011-07-06,1041.212
2011-07-07,1050.826
2011-07-08,1044.517
2011-07-11,1022.44
2011-07-12,1016.272
2011-07-13,1026.342
2011-07-14,1016.451
2011-07-15,1018.518
2011-07-18,1004.655
2011-07-19,1019.262
2011-07-20,1024.516
2011-07-21,1035.996
2011-07-22,1040.133
2011-07-25,1032.699
2011-07-26,1032.482
2011-07-27,1013.823
2011-07-28,1008.302
2011-07-29,1005.488
2011-08-01,1001.609
2011-08-02,976.489
2011-08-03,969.047
2011-08-04,923.842
2011-08-05,902.372
2011-08-08,843.34
2011-08-09,871.376
2011-08-10,854.178
2011-08-11,880.874
2011-08-12,887.576
2011-08-15,909.876
2011-08-16,902.05
2011-08-17,904.724
2011-08-18,865.798
2011-08-19,850.925
2011-08-22,847.384
2011-08-23,868.468
2011-08-24,876.091
2011-08-25,864.893
2011-08-26,874.191
2011-08-29,903.594
2011-08-30,908.64
2011-08-31,918.386
2011-09-01,906.998
2011-09-02,886.111
2011-09-05,872.843
2011-09-06,862.864
2011-09-07,888.608
2011-09-08,882.181
2011-09-09,860.184
2011-09-12,851.911
2011-09-13,860.264
2011-09-14,864.525
2011-09-15,879.378
2011-09-16,885.832
2011-09-19,868.499
2011-09-20,862.622
2011-09-21,841.609
2011-09-22,808.766
2011-09-23,810.035
2011-09-26,812.43
2011-09-27,835.927
2011-09-28,821.137
2011-09-29,830.445
2011-09-30,813.366
2011-10-03,783.651
2011-10-04,793.028
2011-10-05,802.824
2011-10-06,823.525
2011-10-07,819.599
2011-10-10,842.393
2011-10-11,846.97
2011-10-12,861.861
2011-10-13,859.816
2011-10-14,870.529
2011-10-17,858.097
2011-10-18,866.095
2011-10-19,862.954
2011-10-20,857.307
2011-10-21,875.417
2011-10-24,896.015
2011-10-25,881.611
2011-10-26,888.126
2011-10-27,926.39
2011-10-28,926.366
2011-10-31,903.664
2011-11-01,872.04
2011-11-02,885.681
2011-11-03,898.643
2011-11-04,899.576
2011-11-07,898.364
2011-11-08,904.882
2011-11-09,878.401
2011-11-10,875.637
2011-11-11,894.412
2011-11-14,886.026
2011-11-15,885.557
2011-11-16,875.396
2011-11-17,865.864
2011-11-18,863.69
2011-11-21,844.781
2011-11-22,839.49
2011-11-23,818.777
2011-11-24,817.904
2011-11-25,813.2
2011-11-28,837.753
2011-11-29,842.673
2011-11-30,875.053
2011-12-01,872.88
2011-12-02,877.674
2011-12-05,888.66
2011-12-06,882.988
2011-12-07,886.828
2011-12-08,866.224
2011-12-09,877.27
2011-12-12,863.646
2011-12-13,852.667
2011-12-14,839.505
2011-12-15,844.061
2011-12-16,849.286
2011-12-19,835.963
2011-12-20,859.831
2011-12-21,864.839
2011-12-22,870.467
2011-12-23,875.157
2011-12-26,875.355
2011-12-27,876.579
2011-12-28,864.388
2011-12-29,871.769
2011-12-30,874.727
2012-01-02,876.286
2012-01-03,890.943
2012-01-04,888.765
2012-01-05,886.677
2012-01-06,884.266
2012-01-09,886.493
2012-01-10,898.148
2012-01-11,899.882
2012-01-12,903.765
2012-01-13,899.336
2012-01-16,900.622
2012-01-17,906.613
2012-01-18,917.551
2012-01-19,925.792
2012-01-20,930.482
2012-01-23,935.239
2012-01-24,933.087
2012-01-25,939.105
2012-01-26,944.674
2012-01-27,947.522
2012-01-30,940.076
2012-01-31,943.457
2012-02-01,961.405
2012-02-02,966.41
2012-02-03,978.778
2012-02-06,977.787
2012-02-07,979.124
2012-02-08,984.8
2012-02-09,986.714
2012-02-10,974.56
2012-02-13,983.692
2012-02-14,976.929
2012-02-15,977.493
2012-02-16,982.827
2012-02-17,990.005
2012-02-20,995.805
2012-02-21,992.651
2012-02-22,987.01
2012-02-23,994.068
2012-02-24,996.653
2012-02-27,994.631
2012-02-28,995.59
2012-02-29,991.29
2012-03-01,993.781
2012-03-02,988.388
2012-03-05,984.279
2012-03-06,962.996
2012-03-07,969.837
2012-03-08,983.697
2012-03-09,990.647
2012-03-12,986.638
2012-03-13,1002.483
2012-03-14,997.308
2012-03-15,1004.042
2012-03-16,1007.157
2012-03-19,1011.281
2012-03-20,1002.109
2012-03-21,999.014
2012-03-22,989.517
2012-03-23,995.158
2012-03-26,1006.258
2012-03-27,1005.783
2012-03-28,999.623
2012-03-29,994.103
2012-03-30,997.532
2012-04-02,1003.856
2012-04-03,1000.728
2012-04-04,982.565
2012-04-05,978.946
2012-04-06,978.957
2012-04-09,969.108
2012-04-10,951.942
2012-04-11,960.196
2012-04-12,975.155
2012-04-13,965.493
2012-04-16,964.98
2012-04-17,977.542
2012-04-18,974.777
2012-04-19,970.262
2012-04-20,974.688
2012-04-23,961.006
2012-04-24,967.137
2012-04-25,978.36
2012-04-26,983.697
2012-04-27,990.403
2012-04-30,986.38
2012-05-01,986.898
2012-05-02,988.318
2012-05-03,980.124
2012-05-04,965.784
2012-05-07,961.956
2012-05-08,957.159
2012-05-09,948.414
2012-05-10,953.538
2012-05-11,950.002
2012-05-14,934.627
2012-05-15,926.809
2012-05-16,915.574
2012-05-17,903.839
2012-05-18,891.483
2012-05-21,903.285
2012-05-22,909.051
2012-05-23,902.837
2012-05-24,905.113
2012-05-25,903.049
2012-05-28,904.795
2012-05-29,916.576
2012-05-30,899.435
2012-05-31,899.268
2012-06-01,877.491
2012-06-04,870.26
2012-06-05,878.442
2012-06-06,898.313
2012-06-07,901.635
2012-06-08,900.948
2012-06-11,893.195
2012-06-12,896.281
2012-06-13,891.602
2012-06-14,896.251
2012-06-15,906.6
2012-06-18,910.812
2012-06-19,922.239
2012-06-20,925.289
2012-06-21,909.523
2012-06-22,909.641
2012-06-25,896.292
2012-06-26,896.965
2012-06-27,906.916
2012-06-28,908.352
2012-06-29,934.176
2012-07-02,941.54
2012-07-03,951.462
2012-07-04,951.845
2012-07-05,948.451
2012-07-06,940.143
2012-07-09,934.203
2012-07-10,928.893
2012-07-11,926.546
2012-07-12,918.72
2012-07-13,931.472
2012-07-16,931.162
2012-07-17,933.082
2012-07-18,936.062
2012-07-19,939.723
2012-07-20,930.495
2012-07-23,912.925
2012-07-24,905.043
2012-07-25,902.809
2012-07-26,916.563
2012-07-27,931.605
2012-07-30,933.076
2012-07-31,931.642
2012-08-01,925.686
2012-08-02,919.002
2012-08-03,933.715
2012-08-06,941.37
2012-08-07,947.351
2012-08-08,948.573
2012-08-09,951.866
2012-08-10,952.168
2012-08-13,950.053
2012-08-14,950.157
2012-08-15,952.328
2012-08-16,960.699
2012-08-17,965.885
2012-08-20,964.937
2012-08-21,969.271
2012-08-22,964.684
2012-08-23,962.525
2012-08-24,961.334
2012-08-27,961.1
2012-08-28,960.709
2012-08-29,961.661
2012-08-30,953.608
2012-08-31,957.774
2012-09-03,959.53
2012-09-04,962.045
2012-09-05,959.797
2012-09-06,974.806
2012-09-07,987.759
2012-09-10,987.367
2012-09-11,991.526
2012-09-12,997.998
2012-09-13,1005.449
2012-09-14,1022.515
2012-09-17,1015.129
2012-09-18,1010.729
2012-09-19,1014.262
2012-09-20,1007.762
2012-09-21,1011.658
2012-09-24,1007.522
2012-09-25,1001.814
2012-09-26,990.781
2012-09-27,998.224
2012-09-28,994.665
2012-10-01,996.656
2012-10-02,998.168
2012-10-03,995.242
2012-10-04,1004.618
2012-10-05,1009.4
2012-10-08,1003.454
2012-10-09,995.687
2012-10-10,990.208
2012-10-11,993.396
2012-10-12,989.555
2012-10-15,993.079
2012-10-16,1002.372
2012-10-17,1013.838
2012-10-18,1013.837
2012-10-19,1002.782
2012-10-22,1002.348
2012-10-23,992.978
2012-10-24,993.172
2012-10-25,995.558
2012-10-26,990.802
2012-10-29,987.72
2012-10-30,989.502
2012-10-31,993.585
2012-11-01,1004.096
2012-11-02,998.245
2012-11-05,998.182
2012-11-06,1004.385
2012-11-07,989.394
2012-11-08,978.945
2012-11-09,977.402
2012-11-12,974.385
2012-11-13,969.103
2012-11-14,957.47
2012-11-15,953.565
2012-11-16,956.115
2012-11-19,973.894
2012-11-20,975.066
2012-11-21,977.336
2012-11-22,982.206
2012-11-23,991.588
2012-11-26,992.962
2012-11-27,992.073
2012-11-28,993.156
2012-11-29,1003.281
2012-11-30,1003.995
2012-12-03,1004.891
2012-12-04,1006.65
2012-12-05,1008.531
2012-12-06,1011.792
2012-12-07,1013.08
2012-12-10,1016.049
2012-12-11,1021.558
2012-12-12,1022.471
2012-12-13,1020.351
2012-12-14,1021.11
2012-12-17,1028.908
2012-12-18,1039.59
2012-12-19,1044.917
2012-12-20,1048.555
2012-12-21,1040.972
2012-12-24,1038.997
2012-12-25,1039.705
2012-12-26,1037.855
2012-12-27,1038.732
2012-12-28,1035.866
2012-12-31,1045.248
2013-01-01,1045.513
2013-01-02,1068.242
2013-01-03,1069.894
2013-01-04,1076.442
2013-01-07,1077.689
2013-01-08,1073.906
2013-01-09,1078.784
2013-01-10,1084.65
2013-01-11,1085.548
2013-01-14,1085.607
2013-01-15,1088.196
2013-01-16,1084.19
2013-01-17,1090.591
2013-01-18,1094.417
2013-01-21,1096.496
2013-01-22,1102.226
2013-01-23,1099.238
2013-01-24,1100.929
2013-01-25,1105.704
2013-01-28,1105.548
2013-01-29,1108.501
2013-01-30,1105.661
2013-01-31,1108.089
2013-02-01,1116.995
2013-02-04,1106.598
2013-02-05,1108.367
2013-02-06,1115.16
2013-02-07,1112.906
2013-02-08,1118.813
2013-02-11,1116.356
2013-02-12,1123.944
2013-02-13,1126.781
2013-02-14,1127.738
2013-02-15,1125.563
2013-02-18,1127.271
2013-02-19,1136.261
2013-02-20,1125.608
2013-02-21,1111.496
2013-02-22,1118.896
2013-02-25,1108.309
2013-02-26,1106.408
2013-02-27,1116.412
2013-02-28,1121.216
2013-03-01,1117.518
2013-03-04,1116.833
2013-03-05,1128.568
2013-03-06,1132.624
2013-03-07,1135.042
2013-03-08,1139.672
2013-03-11,1143.216
2013-03-12,1141.085
2013-03-13,1140.768
2013-03-14,1150.134
2013-03-15,1155.748
2013-03-18,1147.486
2013-03-19,1143.996
2013-03-20,1150.165
2013-03-21,1147.119
2013-03-22,1147.147
2013-03-25,1146.422
2013-03-26,1150.403
2013-03-27,1149.484
2013-03-28,1152.28
2013-03-29,1151.858
2013-04-01,1141.31
2013-04-02,1138.251
2013-04-03,1130.063
2013-04-04,1129.307
2013-04-05,1128.294
2013-04-08,1134.491
2013-04-09,1138.231
2013-04-10,1152.954
2013-04-11,1159.403
2013-04-12,1154.867
2013-04-15,1127.428
2013-04-16,1134.983
2013-04-17,1121.722
2013-04-18,1117.842
2013-04-19,1127.265
2013-04-22,1131.689
2013-04-23,1142.443
2013-04-24,1151.657
2013-04-25,1159.625
2013-04-26,1156.285
2013-04-29,1162.866
2013-04-30,1171.526
2013-05-01,1158.882
2013-05-02,1162.706
2013-05-03,1173.711
2013-05-06,1177.607
2013-05-07,1188.641
2013-05-08,1196.874
2013-05-09,1191.54
2013-05-10,1189.713
2013-05-13,1188.153
2013-05-14,1194.265
2013-05-15,1196.162
2013-05-16,1194.448
2013-05-17,1201.036
2013-05-20,1207.451
2013-05-21,1208.368
2013-05-22,1195.486
2013-05-23,1179.998
2013-05-24,1180.561
2013-05-27,1178.97
2013-05-28,1185.21
2013-05-29,1180.341
2013-05-30,1181.735
2013-05-31,1172.999
2013-06-03,1170.656
2013-06-04,1167.821
2013-06-05,1153.107
2013-06-06,1155.406
2013-06-07,1160.791
2013-06-10,1163.678
2013-06-11,1151.86
2013-06-12,1146.445
2013-06-13,1153.996
2013-06-14,1154.959
2013-06-17,1162.645
2013-06-18,1167.297
2013-06-19,1160.208
2013-06-20,1122.701
2013-06-21,1119.713
2013-06-24,1102.19
2013-06-25,1111.834
2013-06-26,1118.461
2013-06-27,1133.756
2013-06-28,1137.212
2013-07-01,1148.446
2013-07-02,1149.291
2013-07-03,1144.646
2013-07-04,1148.985
2013-07-05,1153.055
2013-07-08,1155.111
2013-07-09,1165.369
2013-07-10,1167.821
2013-07-11,1186.172
2013-07-12,1188.941
2013-07-15,1193.321
2013-07-16,1193.015
2013-07-17,1196.17
2013-07-18,1204.778
2013-07-19,1204.533
2013-07-22,1212.729
2013-07-23,1215.831
2013-07-24,1209.898
2013-07-25,1210.983
2013-07-26,1207.828
2013-07-29,1198.657
2013-07-30,1202.808
2013-07-31,1200.183
2013-08-01,1212.777
2013-08-02,1217.435
2013-08-05,1219.353
2013-08-06,1212.653
2013-08-07,1205.535
2013-08-08,1215.069
2013-08-09,1217.473
2013-08-12,1218.857
2013-08-13,1217.524
2013-08-14,1219.1
2013-08-15,1202.745
2013-08-16,1202.263
2013-08-19,1193.988
2013-08-20,1197.761
2013-08-21,1188.812
2013-08-22,1195.723
2013-08-23,1202.884
2013-08-26,1200.051
2013-08-27,1180.04
2013-08-28,1174.886
2013-08-29,1178.861
2013-08-30,1167.381
2013-09-02,1173.585
2013-09-03,1176.504
2013-09-04,1184.3
2013-09-05,1185.64
2013-09-06,1191.49
2013-09-09,1206.886
2013-09-10,1218.134
2013-09-11,1221.845
2013-09-12,1218.966
2013-09-13,1220.627
2013-09-16,1229.858
2013-09-17,1232.664
2013-09-18,1242.679
2013-09-19,1250.969
2013-09-20,1243.079
2013-09-23,1241.137
2013-09-24,1243.177
2013-09-25,1244.292
2013-09-26,1246.288
2013-09-27,1245.29
2013-09-30,1241.909
2013-10-01,1251.924
2013-10-02,1248.932
2013-10-03,1242.687
2013-10-04,1246.611
2013-10-07,1237.117
2013-10-08,1229.551
2013-10-09,1226.537
2013-10-10,1245.56
2013-10-11,1258.159
2013-10-14,1261.67
2013-10-15,1258.068
2013-10-16,1265.178
2013-10-17,1281.414
2013-10-18,1291.594
2013-10-21,1294.486
2013-10-22,1301.548
2013-10-23,1295.597
2013-10-24,1300.051
2013-10-25,1299.042
2013-10-28,1298.1
2013-10-29,1299.123
2013-10-30,1295.043
2013-10-31,1289.139
2013-11-01,1283.574
2013-11-04,1291.419
2013-11-05,1285.471
2013-11-06,1288.599
2013-11-07,1271.21
2013-11-08,1276.544
2013-11-11,1279.094
2013-11-12,1276.079
2013-11-13,1278.13
2013-11-14,1285.781
2013-11-15,1290.996
2013-11-18,1291.327
2013-11-19,1285.389
2013-11-20,1281.593
2013-11-21,1286.401
2013-11-22,1291.572
2013-11-25,1292.217
2013-11-26,1293.234
2013-11-27,1297.034
2013-11-28,1299.017
2013-11-29,1300.107
2013-12-02,1292.123
2013-12-03,1285.671
2013-12-04,1281.062
2013-12-05,1280.461
2013-12-06,1288.64
2013-12-09,1291.452
2013-12-10,1288.616
2013-12-11,1274.839
2013-12-12,1268.718
2013-12-13,1270.07
2013-12-16,1277.156
2013-12-17,1277.201
2013-12-18,1287.839
2013-12-19,1284.172
2013-12-20,1295.341
2013-12-23,1304.89
2013-12-24,1308.349
2013-12-25,1308.254
2013-12-26,1311.041
2013-12-27,1317.826
2013-12-30,1322.686
2013-12-31,1325.07
2014-01-01,1325.168
2014-01-02,1314.934
2014-01-03,1318.635
2014-01-06,1314.34
2014-01-07,1319.619
2014-01-08,1320.938
2014-01-09,1319.777
2014-01-10,1331.011
2014-01-13,1326.001
2014-01-14,1330.714
2014-01-15,1336.216
2014-01-16,1335.726
2014-01-17,1335.569
2014-01-20,1335.599
2014-01-21,1338.525
2014-01-22,1342.136
2014-01-23,1333.769
2014-01-24,1308.918
2014-01-27,1293.143
2014-01-28,1300.908
2014-01-29,1297.604
2014-01-30,1301.542
2014-01-31,1296.697
2014-02-03,1269.789
2014-02-04,1268.287
2014-02-05,1267.884
2014-02-06,1283.226
2014-02-07,1294.517
2014-02-10,1297.887
2014-02-11,1309.475
2014-02-12,1315.214
2014-02-13,1320.634
2014-02-14,1327.01
2014-02-17,1331.438
2014-02-18,1337.615
2014-02-19,1331.899
2014-02-20,1333.32
2014-02-21,1339.273
2014-02-24,1344.998
2014-02-25,1346.438
2014-02-26,1347.02
2014-02-27,1350.793
2014-02-28,1359.586
2014-03-03,1346.199
2014-03-04,1366.021
2014-03-05,1368.487
2014-03-06,1374.72
2014-03-07,1372.49
2014-03-10,1366.474
2014-03-11,1361.404
2014-03-12,1356.93
2014-03-13,1350.933
2014-03-14,1346.568
2014-03-17,1355.18
2014-03-18,1367.367
2014-03-19,1361.547
2014-03-20,1354.624
2014-03-21,1355.894
2014-03-24,1349.555
2014-03-25,1353.868
2014-03-26,1347.773
2014-03-27,1348.419
2014-03-28,1354.44
2014-03-31,1372.122
2014-04-01,1380.94
2014-04-02,1386.31
2014-04-03,1382.517
2014-04-04,1374.844
2014-04-07,1361.965
2014-04-08,1363.862
2014-04-09,1372.456
2014-04-10,1359.153
2014-04-11,1343.225
2014-04-14,1340.413
2014-04-15,1340.946
2014-04-16,1354.523
2014-04-17,1361.605
2014-04-18,1362.466
2014-04-21,1363.422
2014-04-22,1371.454
2014-04-23,1369.803
2014-04-24,1370.329
2014-04-25,1359.808
2014-04-28,1354.934
2014-04-29,1359.049
2014-04-30,1364.428
2014-05-01,1365.586
2014-05-02,1369.679
2014-05-05,1368.287
2014-05-06,1364.559
2014-05-07,1363.168
2014-05-08,1361.992
2014-05-09,1360.766
2014-05-12,1374.749
2014-05-13,1370.825
2014-05-14,1363.506
2014-05-15,1352.556
2014-05-16,1350.927
2014-05-19,1355.912
2014-05-20,1347.603
2014-05-21,1351.713
2014-05-22,1360.291
2014-05-23,1369.096
2014-05-26,1373.4
2014-05-27,1380.175
2014-05-28,1379.508
2014-05-29,1384.084
2014-05-30,1382.766
2014-06-02,1385.213
2014-06-03,1382.742
2014-06-04,1386.651
2014-06-05,1399.436
2014-06-06,1410.237
2014-06-09,1415.211
2014-06-10,1412.53
2014-06-11,1408.187
2014-06-12,1406.29
2014-06-13,1405.155
2014-06-16,1403.447
2014-06-17,1407.742
2014-06-18,1413.074
2014-06-19,1420.919
2014-06-20,1420.55
2014-06-23,1417.72
2014-06-24,1409.599
2014-06-25,1412.212
2014-06-26,1413.757
2014-06-27,1418.868
2014-06-30,1426.076
2014-07-01,1435.245
2014-07-02,1433.323
2014-07-03,1439.468
2014-07-04,1440.127
2014-07-07,1428.469
2014-07-08,1418.942
2014-07-09,1418.232
2014-07-10,1408.815
2014-07-11,1405.788
2014-07-14,1412.795
2014-07-15,1407.339
2014-07-16,1410.229
2014-07-17,1399.95
2014-07-18,1408.034
2014-07-21,1404.579
2014-07-22,1412.818
2014-07-23,1415.369
2014-07-24,1415.173
2014-07-25,1408.792
2014-07-28,1406.497
2014-07-29,1403.314
2014-07-30,1400.439
2014-07-31,1381.234
2014-08-01,1374.252
2014-08-04,1377.714
2014-08-05,1371.4
2014-08-06,1368.097
2014-08-07,1363.582
2014-08-08,1367.196
2014-08-11,1379.967
2014-08-12,1377.907
2014-08-13,1386.106
2014-08-14,1390.464
2014-08-15,1390.439
2014-08-18,1401.737
2014-08-19,1407.135
2014-08-20,1404.503
2014-08-21,1409.328
2014-08-22,1407.056
2014-08-25,1411.387
2014-08-26,1416.898
2014-08-27,1419.501
2014-08-28,1414.036
2014-08-29,1418.306
2014-09-01,1418.256
2014-09-02,1418.642
2014-09-03,1419.556
2014-09-04,1414.656
2014-09-05,1416.507
2014-09-08,1412.447
2014-09-09,1400.751
2014-09-10,1399.721
2014-09-11,1402.346
2014-09-12,1392.184
2014-09-15,1384.618
2014-09-16,1385.362
2014-09-17,1388.135
2014-09-18,1389.11
2014-09-19,1383.49
2014-09-22,1368.448
2014-09-23,1359.294
2014-09-24,1361.142
2014-09-25,1348.873
2014-09-26,1350.496
2014-09-29,1345.035
2014-09-30,1335.336
2014-10-01,1323.12
2014-10-02,1318.905
2014-10-03,1321.218
2014-10-06,1323.333
2014-10-07,1310.617
2014-10-08,1317.783
2014-10-09,1299.429
2014-10-10,1280.276
2014-10-13,1273.121
2014-10-14,1277.677
2014-10-15,1273.676
2014-10-16,1277.607
2014-10-17,1284.689
2014-10-20,1297.259
2014-10-21,1315.716
2014-10-22,1313.589
2014-10-23,1322.319
2014-10-24,1323.572
2014-10-27,1320.904
2014-10-28,1340.754
2014-10-29,1343.983
2014-10-30,1343.082
2014-10-31,1356.863
2014-11-03,1352.593
2014-11-04,1349.938
2014-11-05,1352.059
2014-11-06,1350.289
2014-11-07,1351.261
2014-11-10,1358.199
2014-11-11,1356.542
2014-11-12,1359.191
2014-11-13,1353.497
2014-11-14,1352.777
2014-11-17,1348.157
2014-11-18,1356.331
2014-11-19,1348.778
2014-11-20,1354.059
2014-11-21,1360.459
2014-11-24,1366.423
2014-11-25,1369.42
2014-11-26,1371.883
2014-11-27,1368.293
2014-11-28,1355.688
2014-12-01,1342.21
2014-12-02,1348.851
2014-12-03,1356.725
2014-12-04,1354.633
2014-12-05,1356.135
2014-12-08,1345.312
2014-12-09,1351.642
2014-12-10,1332.75
2014-12-11,1330.688
2014-12-12,1316.161
2014-12-15,1300.428
2014-12-16,1302.413
2014-12-17,1321.585
2014-12-18,1337.266
2014-12-19,1346.053
2014-12-22,1351.606
2014-12-23,1354.007
2014-12-24,1357.458
2014-12-25,1356.848
2014-12-26,1361.899
2014-12-29,1367.678
2014-12-30,1364.852
2014-12-31,1358.108
2015-01-01,1358.186
2015-01-02,1355.624
2015-01-05,1338.035
2015-01-06,1323.357
2015-01-07,1327.398
2015-01-08,1345.105
2015-01-09,1340.662
2015-01-12,1335.344
2015-01-13,1336.375
2015-01-14,1331.629
2015-01-15,1325.937
2015-01-16,1334.036
2015-01-19,1337.91
2015-01-20,1333.83
2015-01-21,1337.309
2015-01-22,1352.559
2015-01-23,1349.502
2015-01-26,1357.591
2015-01-27,1357.889
2015-01-28,1346.581
2015-01-29,1347.862
2015-01-30,1336.825
2015-02-02,1346.507
2015-02-03,1366.107
2015-02-04,1363.426
2015-02-05,1376.864
2015-02-06,1370.567
2015-02-09,1363.689
2015-02-10,1366.179
2015-02-11,1360.282
2015-02-12,1377.974
2015-02-13,1386.577
2015-02-16,1388.633
2015-02-17,1389.03
2015-02-18,1395.687
2015-02-19,1395.825
2015-02-20,1400.25
2015-02-23,1400.587
2015-02-24,1402.913
2015-02-25,1406.73
2015-02-26,1404.716
2015-02-27,1404.211
2015-03-02,1406.28
2015-03-03,1401.579
2015-03-04,1393.572
2015-03-05,1395.414
2015-03-06,1379.209
2015-03-09,1376.928
2015-03-10,1360.29
2015-03-11,1362.244
2015-03-12,1377.871
2015-03-13,1371.976
2015-03-16,1379.172
2015-03-17,1379.431
2015-03-18,1391.476
2015-03-19,1391.739
2015-03-20,1410.987
